OID_,DEM_Large_S3_Regm2,X,Y,DEM_Large_S3_Band_1,MeanCurv_Band_1,Slope_Band_1,SlopeStd_Band_1
3615,-13,-4.414120331150471,20.386934167536477,-13.2917109,-5.0503478,13.4929800,4.5234828
3616,-13,-4.406663691150471,20.386934167536477,-13.2933807,-4.9490190,12.2914543,4.4995575
3617,-13,-4.399207051150471,20.386934167536477,-13.2948828,-4.8435330,11.2386732,4.5098848
3618,-13,-4.391750411150471,20.386934167536477,-13.2962341,-4.7499428,10.3324242,4.5659604
3619,-13,-4.384293771150471,20.386934167536477,-13.2974482,-4.6811833,9.5671997,4.6748786
3620,-13,-4.376837131150471,20.386934167536477,-13.2985344,-4.6333027,8.9327412,4.8377309
3621,-13,-4.369380491150471,20.386934167536477,-13.2994976,-4.5919819,8.4389353,5.0507689
3622,-13,-4.361923851150471,20.386934167536477,-13.3003454,-4.5510054,8.1144953,5.3069277
3623,-13,-4.354467211150471,20.386934167536477,-13.3010826,-4.5192447,7.9681501,5.5972762
3624,-13,-4.347010571150471,20.386934167536477,-13.3017139,-4.5002041,7.9948001,5.9121604
3625,-13,-4.339553931150471,20.386934167536477,-13.3022423,-4.4915624,8.1836205,6.2416091
3626,-13,-4.332097291150471,20.386934167536477,-13.3026667,-4.4927959,8.5156431,6.5753775
3627,-13,-4.324640651150471,20.386934167536477,-13.3029871,-4.4972301,8.9708729,6.9023900
3628,-13,-4.317184011150471,20.386934167536477,-13.3031988,-4.4941993,9.5284777,7.2111068
3629,-13,-4.309727371150471,20.386934167536477,-13.3032980,-4.4811616,10.1736088,7.4836941
3630,-13,-4.302270731150471,20.386934167536477,-13.3032808,-4.4672132,10.8934126,7.7189064
3631,-13,-4.294814091150471,20.386934167536477,-13.3031425,-4.4572296,11.6800604,7.9216280
3632,-13,-4.287357451150471,20.386934167536477,-13.3028736,-4.4499097,12.5363092,8.0966578
3633,-13,-4.279900811150471,20.386934167536477,-13.3024626,-4.4384956,13.4731922,8.2473087
3634,-13,-4.272444171150471,20.386934167536477,-13.3018990,-4.4149680,14.5038481,8.3748360
3635,-13,-4.264987531150471,20.386934167536477,-13.3011675,-4.3736582,15.6362696,8.4777708
3636,-13,-4.257530891150472,20.386934167536477,-13.3002567,-4.3139296,16.8725071,8.5513849
3637,-13,-4.250074251150471,20.386934167536477,-13.2991552,-4.2362261,18.2157555,8.5882444
3638,-13,-4.242617611150472,20.386934167536477,-13.2978516,-4.1395330,19.6612148,8.5811415
3639,-13,-4.235160971150472,20.386934167536477,-13.2963362,-4.0191002,21.2033062,8.5274086
3640,-13,-4.227704331150472,20.386934167536477,-13.2946005,-3.8669560,22.8224888,8.4430704
3641,-13,-4.220247691150472,20.386934167536477,-13.2926397,-3.6751084,24.4927883,8.3287563
3642,-13,-4.212791051150472,20.386934167536477,-13.2904530,-3.4429822,26.1744232,8.1788712
3643,-13,-4.205334411150472,20.386934167536477,-13.2880487,-3.1831315,27.8284378,7.9892135
3644,-13,-4.197877771150472,20.386934167536477,-13.2854395,-2.9106281,29.4276352,7.7586327
3645,-13,-4.190421131150472,20.386934167536477,-13.2826405,-2.6351802,30.9514256,7.4900393
3646,-13,-4.182964491150472,20.386934167536477,-13.2796717,-2.3695195,32.3773003,7.1896386
3647,-13,-4.175507851150472,20.386934167536477,-13.2765560,-2.1167653,33.7019577,6.8658352
3648,-13,-4.168051211150472,20.386934167536477,-13.2733154,-1.8799387,34.9122543,6.5272660
3649,-13,-4.160594571150471,20.386934167536477,-13.2699757,-1.6640863,35.9947433,6.1809521
3650,-13,-4.153137931150471,20.386934167536477,-13.2665644,-1.4798224,36.9499779,5.8324904
3651,-13,-4.145681291150471,20.386934167536477,-13.2631063,-1.3348278,37.7791061,5.4862080
3652,-13,-4.138224651150471,20.386934167536477,-13.2596245,-1.2308022,38.4955521,5.1449642
3653,-13,-4.130768011150471,20.386934167536477,-13.2561359,-1.1623307,39.1094246,4.8110285
3654,-13,-4.123311371150471,20.386934167536477,-13.2526541,-1.1206486,39.6280746,4.4861927
3655,-13,-4.115854731150471,20.386934167536477,-13.2491865,-1.1003319,40.0601807,4.1716328
3656,-13,-4.108398091150471,20.386934167536477,-13.2457390,-1.0941553,40.4080505,3.8680422
3657,-13,-4.100941451150471,20.386934167536477,-13.2423134,-1.0961032,40.6743584,3.5757751
3658,-13,-4.093484811150471,20.386934167536477,-13.2389097,-1.1067998,40.8604774,3.2955914
3659,-13,-4.086028171150471,20.386934167536477,-13.2355280,-1.1283760,40.9744148,3.0285873
3660,-13,-4.078571531150471,20.386934167536477,-13.2321634,-1.1611770,41.0278091,2.7758350
3661,-13,-4.071114891150471,20.386934167536477,-13.2288084,-1.1999251,41.0290413,2.5382495
3662,-13,-4.063658251150471,20.386934167536477,-13.2254534,-1.2426393,40.9858284,2.3163490
3663,-13,-4.056201611150471,20.386934167536477,-13.2220898,-1.2896308,40.9039192,2.1099849
3664,-13,-4.048744971150471,20.386934167536477,-13.2187071,-1.3477888,40.7873306,1.9179654
3665,-13,-4.041288331150471,20.386934167536477,-13.2152948,-1.4185183,40.6464844,1.7382828
3666,-13,-4.033831691150471,20.386934167536477,-13.2118406,-1.5005531,40.4885826,1.5685678
3667,-13,-4.026375051150471,20.386934167536477,-13.2083311,-1.5930334,40.3172417,1.4065632
3668,-13,-4.018918411150471,20.386934167536477,-13.2047520,-1.6983160,40.1444626,1.2508315
3669,-13,-4.011461771150471,20.386934167536477,-13.2010880,-1.8133732,39.9797707,1.1014535
3670,-13,-4.004005131150471,20.386934167536477,-13.1973238,-1.9330939,39.8291130,0.9608597
3671,-13,-3.996548491150471,20.386934167536477,-13.1934443,-2.0550861,39.6966858,0.8345337
3672,-13,-3.989091851150471,20.386934167536477,-13.1894350,-2.1697078,39.5897408,0.7305402
3673,-13,-3.981635211150471,20.386934167536477,-13.1852818,-2.2774041,39.5080566,0.6583906
3674,-13,-3.974178571150471,20.386934167536477,-13.1809759,-2.3689106,39.4569740,0.6256000
3675,-13,-3.966721931150471,20.386934167536477,-13.1765070,-2.4326255,39.4422569,0.6322119
3676,-13,-3.959265291150471,20.386934167536477,-13.1718683,-2.4594989,39.4528313,0.6687785
3677,-13,-3.951808651150471,20.386934167536477,-13.1670628,-2.4564238,39.4889450,0.7210316
3678,-13,-3.944352011150471,20.386934167536477,-13.1620913,-2.4243531,39.5544052,0.7755684
3679,-13,-3.936895371150472,20.386934167536477,-13.1569586,-2.3577399,39.6476288,0.8221273
3680,-13,-3.929438731150471,20.386934167536477,-13.1516714,-2.2557976,39.7568626,0.8544099
3681,-13,-3.921982091150471,20.386934167536477,-13.1462412,-2.1185484,39.8688316,0.8709939
3682,-13,-3.914525451150471,20.386934167536477,-13.1406841,-1.9520978,39.9661751,0.8760453
3683,-13,-3.907068811150471,20.386934167536477,-13.1350174,-1.7615895,40.0340004,0.8806300
3684,-13,-3.899612171150471,20.386934167536477,-13.1292639,-1.5502450,40.0599480,0.9035267
3685,-13,-3.892155531150471,20.386934167536477,-13.1234455,-1.3201338,40.0240288,0.9686175
3686,-13,-3.884698891150471,20.386934167536477,-13.1175909,-1.0831988,39.9098244,1.0953052
3687,-13,-3.877242251150471,20.386934167536477,-13.1117277,-0.8443377,39.7110634,1.2903054
3688,-13,-3.869785611150471,20.386934167536477,-13.1058836,-0.5975813,39.4149246,1.5474914
3689,-13,-4.615449611150471,20.379477527536480,-13.2121925,0.4907680,22.4679718,3.0377138
3690,-13,-4.607992971150471,20.379477527536480,-13.2136011,0.6157504,22.7510033,3.2774467
3691,-13,-4.600536331150471,20.379477527536480,-13.2152176,0.7184607,23.0638847,3.5387480
3692,-13,-4.593079691150471,20.379477527536480,-13.2170553,0.8019193,23.4085979,3.8112097
3693,-13,-4.585623051150471,20.379477527536480,-13.2191219,0.8706337,23.7969303,4.0811658
3694,-13,-4.578166411150471,20.379477527536480,-13.2214251,0.9243277,24.2420273,4.3309479
3695,-13,-4.570709771150471,20.379477527536480,-13.2239704,0.9462211,24.7615681,4.5422812
3696,-13,-4.563253131150471,20.379477527536480,-13.2267618,0.9161990,25.3453999,4.7007208
3697,-13,-4.555796491150471,20.379477527536480,-13.2297935,0.8170491,25.9747047,4.7961550
3698,-13,-4.548339851150471,20.379477527536480,-13.2330580,0.6143231,26.6281376,4.8225760
3699,-13,-4.540883211150471,20.379477527536480,-13.2365351,0.2986439,27.2195034,4.7785378
3700,-13,-4.533426571150471,20.379477527536480,-13.2401886,-0.0898049,27.6790657,4.6685982
3701,-13,-4.525969931150471,20.379477527536480,-13.2439785,-0.5015666,28.0030155,4.5050559
3702,-13,-4.518513291150471,20.379477527536480,-13.2478638,-0.9323567,28.1838646,4.3089232
3703,-13,-4.511056651150471,20.379477527536480,-13.2518053,-1.3842787,28.2040577,4.1095095
3704,-13,-4.503600011150471,20.379477527536480,-13.2557611,-1.8607490,28.0357990,3.9408758
3705,-13,-4.496143371150471,20.379477527536480,-13.2596893,-2.3555017,27.6457253,3.8311779
3706,-13,-4.488686731150471,20.379477527536480,-13.2635412,-2.8463280,27.0083237,3.7946062
3707,-13,-4.481230091150471,20.379477527536480,-13.2672720,-3.3083830,26.1295376,3.8286178
3708,-13,-4.473773451150471,20.379477527536480,-13.2708454,-3.7204640,25.0259323,3.9149189
3709,-13,-4.466316811150471,20.379477527536480,-13.2742252,-4.0453739,23.7219296,4.0253906
3710,-13,-4.458860171150471,20.379477527536480,-13.2773905,-4.2710495,22.3096542,4.1294336
3711,-13,-4.451403531150471,20.379477527536480,-13.2803373,-4.4239759,20.8548145,4.2022014
3712,-13,-4.443946891150471,20.379477527536480,-13.2830629,-4.5431247,19.3680191,4.2297096
3713,-13,-4.436490251150471,20.379477527536480,-13.2855701,-4.6214371,17.8653316,4.2086964
3714,-13,-4.429033611150471,20.379477527536480,-13.2878618,-4.6525321,16.3698139,4.1462007
3715,-13,-4.421576971150471,20.379477527536480,-13.2899456,-4.6269016,14.9202452,4.0572591
3716,-13,-4.414120331150471,20.379477527536480,-13.2918348,-4.5573225,13.5550213,3.9567473
3717,-13,-4.406663691150471,20.379477527536480,-13.2935438,-4.4593902,12.2995949,3.8589566
3718,-13,-4.399207051150471,20.379477527536480,-13.2950907,-4.3574328,11.1652355,3.7804453
3719,-13,-4.391750411150471,20.379477527536480,-13.2964916,-4.2660851,10.1485291,3.7392015
3720,-13,-4.384293771150471,20.379477527536480,-13.2977600,-4.2043142,9.2391701,3.7510352
3721,-13,-4.376837131150471,20.379477527536480,-13.2989073,-4.1660767,8.4182224,3.8253367
3722,-13,-4.369380491150471,20.379477527536480,-13.2999382,-4.1433053,7.6885047,3.9643734
3723,-13,-4.361923851150471,20.379477527536480,-13.3008585,-4.1255264,7.0795050,4.1642675
3724,-13,-4.354467211150471,20.379477527536480,-13.3016748,-4.1228166,6.6109314,4.4170456
3725,-13,-4.347010571150471,20.379477527536480,-13.3023891,-4.1350369,6.2996039,4.7129731
3726,-13,-4.339553931150471,20.379477527536480,-13.3030052,-4.1642103,6.1614466,5.0419159
3727,-13,-4.332097291150471,20.379477527536480,-13.3035221,-4.2048793,6.2026963,5.3941751
3728,-13,-4.324640651150471,20.379477527536480,-13.3039360,-4.2513947,6.4201593,5.7601800
3729,-13,-4.317184011150471,20.379477527536480,-13.3042440,-4.2894263,6.8085761,6.1310720
3730,-13,-4.309727371150471,20.379477527536480,-13.3044405,-4.3146415,7.3511219,6.4933167
3731,-13,-4.302270731150471,20.379477527536480,-13.3045216,-4.3342109,8.0260258,6.8353453
3732,-13,-4.294814091150471,20.379477527536480,-13.3044815,-4.3535433,8.8167772,7.1473417
3733,-13,-4.287357451150471,20.379477527536480,-13.3043108,-4.3691392,9.7159967,7.4374180
3734,-13,-4.279900811150471,20.379477527536480,-13.3040009,-4.3755479,10.7206593,7.7099414
3735,-13,-4.272444171150471,20.379477527536480,-13.3035393,-4.3675332,11.8361464,7.9652591
3736,-13,-4.264987531150471,20.379477527536480,-13.3029156,-4.3385201,13.0629950,8.1992350
3737,-13,-4.257530891150472,20.379477527536480,-13.3021173,-4.2869363,14.3971357,8.4029913
3738,-13,-4.250074251150471,20.379477527536480,-13.3011341,-4.2168756,15.8323021,8.5633736
3739,-13,-4.242617611150472,20.379477527536480,-13.2999573,-4.1283870,17.3599091,8.6653957
3740,-13,-4.235160971150472,20.379477527536480,-13.2985783,-4.0179486,18.9720116,8.6960640
3741,-13,-4.227704331150472,20.379477527536480,-13.2969885,-3.8783033,20.6508522,8.6563835
3742,-13,-4.220247691150472,20.379477527536480,-13.2951841,-3.7030201,22.3686943,8.5578947
3743,-13,-4.212791051150472,20.379477527536480,-13.2931662,-3.4886875,24.0931969,8.4229612
3744,-13,-4.205334411150472,20.379477527536480,-13.2909403,-3.2495408,25.7844772,8.2485399
3745,-13,-4.197877771150472,20.379477527536480,-13.2885180,-2.9979348,27.4195404,8.0342388
3746,-13,-4.190421131150472,20.379477527536480,-13.2859144,-2.7462451,28.9784679,7.7833009
3747,-13,-4.182964491150472,20.379477527536480,-13.2831478,-2.5031834,30.4433270,7.5018573
3748,-13,-4.175507851150472,20.379477527536480,-13.2802382,-2.2758479,31.8115616,7.1979117
3749,-13,-4.168051211150472,20.379477527536480,-13.2772036,-2.0618389,33.0716972,6.8794670
3750,-13,-4.160594571150471,20.379477527536480,-13.2740679,-1.8670869,34.2121964,6.5527978
3751,-13,-4.153137931150471,20.379477527536480,-13.2708549,-1.7007461,35.2304115,6.2226195
3752,-13,-4.145681291150471,20.379477527536480,-13.2675867,-1.5706983,36.1308174,5.8924537
3753,-13,-4.138224651150471,20.379477527536480,-13.2642832,-1.4778243,36.9224777,5.5645223
3754,-13,-4.130768011150471,20.379477527536480,-13.2609587,-1.4183844,37.6177559,5.2404389
3755,-13,-4.123311371150471,20.379477527536480,-13.2576246,-1.3843889,38.2221832,4.9214749
3756,-13,-4.115854731150471,20.379477527536480,-13.2542877,-1.3685327,38.7419319,4.6084533
3757,-13,-4.108398091150471,20.379477527536480,-13.2509499,-1.3631014,39.1801109,4.3017969
3758,-13,-4.100941451150471,20.379477527536480,-13.2476139,-1.3623819,39.5384254,4.0016065
3759,-13,-4.093484811150471,20.379477527536480,-13.2442789,-1.3670411,39.8149300,3.7085297
3760,-13,-4.086028171150471,20.379477527536480,-13.2409449,-1.3800522,40.0154686,3.4238007
3761,-13,-4.078571531150471,20.379477527536480,-13.2376080,-1.4004549,40.1523476,3.1488070
3762,-13,-4.071114891150471,20.379477527536480,-13.2342596,-1.4268746,40.2327118,2.8850021
3763,-13,-4.063658251150471,20.379477527536480,-13.2308960,-1.4583751,40.2633514,2.6336131
3764,-13,-4.056201611150471,20.379477527536480,-13.2275047,-1.4946697,40.2519264,2.3952157
3765,-13,-4.048744971150471,20.379477527536480,-13.2240801,-1.5409935,40.2010078,2.1693442
3766,-13,-4.041288331150471,20.379477527536480,-13.2206106,-1.6021756,40.1211243,1.9548459
3767,-13,-4.033831691150471,20.379477527536480,-13.2170839,-1.6744024,40.0225754,1.7502997
3768,-13,-4.026375051150471,20.379477527536480,-13.2134876,-1.7571261,39.9084816,1.5545708
3769,-13,-4.018918411150471,20.379477527536480,-13.2098093,-1.8530353,39.7899246,1.3676522
3770,-13,-4.011461771150471,20.379477527536480,-13.2060347,-1.9600867,39.6798439,1.1914625
3771,-13,-4.004005131150471,20.379477527536480,-13.2021465,-2.0718877,39.5870056,1.0307835
3772,-13,-3.996548491150471,20.379477527536480,-13.1981306,-2.1851523,39.5174484,0.8937665
3773,-13,-3.989091851150471,20.379477527536480,-13.1939726,-2.2894394,39.4781570,0.7908729
3774,-13,-3.981635211150471,20.379477527536480,-13.1896582,-2.3826461,39.4676590,0.7319110
3775,-13,-3.974178571150471,20.379477527536480,-13.1851797,-2.4557340,39.4919930,0.7201867
3776,-13,-3.966721931150471,20.379477527536480,-13.1805277,-2.4936998,39.5548096,0.7481536
3777,-13,-3.959265291150471,20.379477527536480,-13.1756973,-2.4897356,39.6377640,0.8004180
3778,-13,-3.951808651150471,20.379477527536480,-13.1706924,-2.4529598,39.7369652,0.8608841
3779,-13,-3.944352011150471,20.379477527536480,-13.1655197,-2.3882136,39.8564949,0.9171191
3780,-13,-3.936895371150472,20.379477527536480,-13.1601858,-2.2894611,39.9906044,0.9606108
3781,-13,-3.929438731150471,20.379477527536480,-13.1546993,-2.1577089,40.1278000,0.9871001
3782,-13,-3.921982091150471,20.379477527536480,-13.1490765,-1.9938046,40.2532921,0.9973568
3783,-13,-3.914525451150471,20.379477527536480,-13.1433334,-1.8041990,40.3509483,0.9973807
3784,-13,-3.907068811150471,20.379477527536480,-13.1374931,-1.5945208,40.4053917,0.9993281
3785,-13,-3.899612171150471,20.379477527536480,-13.1315775,-1.3670264,40.4060020,1.0216615
3786,-13,-3.892155531150471,20.379477527536480,-13.1256123,-1.1279221,40.3331528,1.0861253
3787,-13,-3.884698891150471,20.379477527536480,-13.1196260,-0.8906642,40.1741753,1.2095077
3788,-13,-3.877242251150471,20.379477527536480,-13.1136475,-0.6586872,39.9306908,1.3974049
3789,-13,-3.869785611150471,20.379477527536480,-13.1077032,-0.4230724,39.5920525,1.6441884
3790,-13,-4.615449611150471,20.372020887536479,-13.2149267,0.3454577,21.6324825,3.1077483
3791,-13,-4.607992971150471,20.372020887536479,-13.2162790,0.4685523,21.8455887,3.3272154
3792,-13,-4.600536331150471,20.372020887536479,-13.2178211,0.5750954,22.0712547,3.5684028
3793,-13,-4.593079691150471,20.372020887536479,-13.2195625,0.6695048,22.3182545,3.8231411
3794,-13,-4.585623051150471,20.372020887536479,-13.2215128,0.7566640,22.5974274,4.0799246
3795,-13,-4.578166411150471,20.372020887536479,-13.2236786,0.8359469,22.9318199,4.3227253
3796,-13,-4.570709771150471,20.372020887536479,-13.2260675,0.8861611,23.3423977,4.5337572
3797,-13,-4.563253131150471,20.372020887536479,-13.2286816,0.8921038,23.8248558,4.6979690
3798,-13,-4.555796491150471,20.372020887536479,-13.2315207,0.8372405,24.3778954,4.8037605
3799,-13,-4.548339851150471,20.372020887536479,-13.2345781,0.6861871,24.9835129,4.8426623
3800,-13,-4.540883211150471,20.372020887536479,-13.2378397,0.4284544,25.5636654,4.8097801
3801,-13,-4.533426571150471,20.372020887536479,-13.2412739,0.0997454,26.0589638,4.7051544
3802,-13,-4.525969931150471,20.372020887536479,-13.2448463,-0.2555909,26.4569836,4.5355496
3803,-13,-4.518513291150471,20.372020887536479,-13.2485228,-0.6324586,26.7489758,4.3163218
3804,-13,-4.511056651150471,20.372020887536479,-13.2522688,-1.0339104,26.9111404,4.0725050
3805,-13,-4.503600011150471,20.372020887536479,-13.2560472,-1.4656408,26.9067383,3.8378918
3806,-13,-4.496143371150471,20.372020887536479,-13.2598162,-1.9175671,26.6978989,3.6477256
3807,-13,-4.488686731150471,20.372020887536479,-13.2635326,-2.3662183,26.2510796,3.5300083
3808,-13,-4.481230091150471,20.372020887536479,-13.2671528,-2.7898560,25.5719414,3.4973745
3809,-13,-4.473773451150471,20.372020887536479,-13.2706385,-3.1703393,24.6684380,3.5419021
3810,-13,-4.466316811150471,20.372020887536479,-13.2739563,-3.4722571,23.5577583,3.6377945
3811,-13,-4.458860171150471,20.372020887536479,-13.2770824,-3.6852036,22.3238869,3.7499473
3812,-13,-4.451403531150471,20.372020887536479,-13.2800074,-3.8331783,21.0202274,3.8458340
3813,-13,-4.443946891150471,20.372020887536479,-13.2827282,-3.9490092,19.6637897,3.9031954
3814,-13,-4.436490251150471,20.372020887536479,-13.2852440,-4.0273623,18.2702465,3.9109759
3815,-13,-4.429033611150471,20.372020887536479,-13.2875547,-4.0627537,16.8574257,3.8692372
3816,-13,-4.421576971150471,20.372020887536479,-13.2896671,-4.0432105,15.4694357,3.7870581
3817,-13,-4.414120331150471,20.372020887536479,-13.2915907,-3.9797566,14.1432896,3.6745067
3818,-13,-4.406663691150471,20.372020887536479,-13.2933407,-3.8903017,12.9062557,3.5422161
3819,-13,-4.399207051150471,20.372020887536479,-13.2949343,-3.7966807,11.7668934,3.4045472
3820,-13,-4.391750411150471,20.372020887536479,-13.2963867,-3.7159743,10.7208366,3.2800725
3821,-13,-4.384293771150471,20.372020887536479,-13.2977114,-3.6644650,9.7581654,3.1893139
3822,-13,-4.376837131150471,20.372020887536479,-13.2989197,-3.6412768,8.8520012,3.1499555
3823,-13,-4.369380491150471,20.372020887536479,-13.3000174,-3.6364884,7.9934344,3.1742947
3824,-13,-4.361923851150471,20.372020887536479,-13.3010092,-3.6447642,7.1976571,3.2676723
3825,-13,-4.354467211150471,20.372020887536479,-13.3019018,-3.6685383,6.4706492,3.4286220
3826,-13,-4.347010571150471,20.372020887536479,-13.3026981,-3.7109723,5.8288956,3.6508796
3827,-13,-4.339553931150471,20.372020887536479,-13.3033991,-3.7732449,5.2911844,3.9255996
3828,-13,-4.332097291150471,20.372020887536479,-13.3040047,-3.8529377,4.8845592,4.2436190
3829,-13,-4.324640651150471,20.372020887536479,-13.3045120,-3.9375248,4.6521506,4.5959263
3830,-13,-4.317184011150471,20.372020887536479,-13.3049154,-4.0161743,4.6426034,4.9748096
3831,-13,-4.309727371150471,20.372020887536479,-13.3052101,-4.0810709,4.8888965,5.3686867
3832,-13,-4.302270731150471,20.372020887536479,-13.3053913,-4.1377788,5.3814902,5.7694378
3833,-13,-4.294814091150471,20.372020887536479,-13.3054533,-4.1910038,6.0834799,6.1675324
3834,-13,-4.287357451150471,20.372020887536479,-13.3053875,-4.2371206,6.9644008,6.5561037
3835,-13,-4.279900811150471,20.372020887536479,-13.3051853,-4.2704806,8.0008173,6.9360652
3836,-13,-4.272444171150471,20.372020887536479,-13.3048353,-4.2849097,9.1753197,7.3082933
3837,-13,-4.264987531150471,20.372020887536479,-13.3043270,-4.2772174,10.4763327,7.6676826
3838,-13,-4.257530891150472,20.372020887536479,-13.3036509,-4.2447348,11.8915281,8.0029821
3839,-13,-4.250074251150471,20.372020887536479,-13.3027954,-4.1916909,13.4062395,8.2975101
3840,-13,-4.242617611150472,20.372020887536479,-13.3017550,-4.1181002,15.0071831,8.5313902
3841,-13,-4.235160971150472,20.372020887536479,-13.3005190,-4.0235066,16.6835918,8.6851997
3842,-13,-4.227704331150472,20.372020887536479,-13.2990828,-3.9004285,18.4155979,8.7503614
3843,-13,-4.220247691150472,20.372020887536479,-13.2974415,-3.7416136,20.1796684,8.7260418
3844,-13,-4.212791051150472,20.372020887536479,-13.2955952,-3.5460525,21.9433174,8.6266022
3845,-13,-4.205334411150472,20.372020887536479,-13.2935495,-3.3259695,23.6697960,8.4737158
3846,-13,-4.197877771150472,20.372020887536479,-13.2913170,-3.0946164,25.3367424,8.2784939
3847,-13,-4.190421131150472,20.372020887536479,-13.2889090,-2.8628781,26.9274387,8.0461483
3848,-13,-4.182964491150472,20.372020887536479,-13.2863426,-2.6409593,28.4269905,7.7834611
3849,-13,-4.175507851150472,20.372020887536479,-13.2836361,-2.4336238,29.8316422,7.4985390
3850,-13,-4.168051211150472,20.372020887536479,-13.2808056,-2.2394018,31.1345291,7.1991200
3851,-13,-4.160594571150471,20.372020887536479,-13.2778730,-2.0614510,32.3239403,6.8910770
3852,-13,-4.153137931150471,20.372020887536479,-13.2748566,-1.9085804,33.3978653,6.5785694
3853,-13,-4.145681291150471,20.372020887536479,-13.2717772,-1.7900141,34.3585129,6.2644849
3854,-13,-4.138224651150471,20.372020887536479,-13.2686529,-1.7063658,35.2176590,5.9505277
3855,-13,-4.130768011150471,20.372020887536479,-13.2654953,-1.6543593,35.9849815,5.6377211
3856,-13,-4.123311371150471,20.372020887536479,-13.2623129,-1.6255255,36.6680298,5.3268251
3857,-13,-4.115854731150471,20.372020887536479,-13.2591105,-1.6130725,37.2722931,5.0182638
3858,-13,-4.108398091150471,20.372020887536479,-13.2558908,-1.6089621,37.7988510,4.7120118
3859,-13,-4.100941451150471,20.372020887536479,-13.2526522,-1.6054124,38.2480278,4.4078054
3860,-13,-4.093484811150471,20.372020887536479,-13.2493944,-1.6038471,38.6177368,4.1060491
3861,-13,-4.086028171150471,20.372020887536479,-13.2461166,-1.6086296,38.9117165,3.8079407
3862,-13,-4.078571531150471,20.372020887536479,-13.2428160,-1.6205384,39.1400070,3.5151045
3863,-13,-4.071114891150471,20.372020887536479,-13.2394867,-1.6374542,39.3085098,3.2294061
3864,-13,-4.063658251150471,20.372020887536479,-13.2361212,-1.6596723,39.4256210,2.9526880
3865,-13,-4.056201611150471,20.372020887536479,-13.2327127,-1.6886013,39.4961128,2.6862497
3866,-13,-4.048744971150471,20.372020887536479,-13.2292528,-1.7287596,39.5235329,2.4304218
3867,-13,-4.041288331150471,20.372020887536479,-13.2257328,-1.7833030,39.5205612,2.1849995
3868,-13,-4.033831691150471,20.372020887536479,-13.2221394,-1.8494663,39.4953575,1.9497168
3869,-13,-4.026375051150471,20.372020887536479,-13.2184610,-1.9259092,39.4522362,1.7248290
3870,-13,-4.018918411150471,20.372020887536479,-13.2146864,-2.0150216,39.4025383,1.5120653
3871,-13,-4.011461771150471,20.372020887536479,-13.2108011,-2.1159785,39.3608284,1.3154117
3872,-13,-4.004005131150471,20.372020887536479,-13.2067900,-2.2218184,39.3378906,1.1419009
3873,-13,-3.996548491150471,20.372020887536479,-13.2026377,-2.3261294,39.3414307,1.0013947
3874,-13,-3.989091851150471,20.372020887536479,-13.1983299,-2.4201231,39.3797188,0.9042130
3875,-13,-3.981635211150471,20.372020887536479,-13.1938543,-2.4981081,39.4518585,0.8567984
3876,-13,-3.974178571150471,20.372020887536479,-13.1892033,-2.5512376,39.5597343,0.8565423
3877,-13,-3.966721931150471,20.372020887536479,-13.1843653,-2.5628417,39.7051964,0.8910108
3878,-13,-3.959265291150471,20.372020887536479,-13.1793423,-2.5262287,39.8658638,0.9433464
3879,-13,-3.951808651150471,20.372020887536479,-13.1741400,-2.4547510,40.0310974,0.9983440
3880,-13,-3.944352011150471,20.372020887536479,-13.1687651,-2.3568828,40.2056007,1.0452836
3881,-13,-3.936895371150472,20.372020887536479,-13.1632290,-2.2272239,40.3812599,1.0774794
3882,-13,-3.929438731150471,20.372020887536479,-13.1575451,-2.0646455,40.5451965,1.0926729
3883,-13,-3.921982091150471,20.372020887536479,-13.1517296,-1.8737075,40.6821136,1.0937910
3884,-13,-3.914525451150471,20.372020887536479,-13.1458035,-1.6611725,40.7766457,1.0886462
3885,-13,-3.907068811150471,20.372020887536479,-13.1397896,-1.4321185,40.8158646,1.0904238
3886,-13,-3.899612171150471,20.372020887536479,-13.1337137,-1.1888390,40.7868652,1.1171181
3887,-13,-3.892155531150471,20.372020887536479,-13.1276035,-0.9401909,40.6737938,1.1878018
3888,-13,-3.884698891150471,20.372020887536479,-13.1214886,-0.7010152,40.4679756,1.3154708
3889,-13,-3.877242251150471,20.372020887536479,-13.1153984,-0.4749228,40.1750755,1.5030626
3890,-13,-3.869785611150471,20.372020887536479,-13.1093578,-0.2498830,39.7916412,1.7443650
3891,-13,-4.615449611150471,20.364564247536478,-13.2175398,0.1864416,20.7493343,3.2022183
3892,-13,-4.607992971150471,20.364564247536478,-13.2188339,0.3042850,20.8969135,3.3986707
3893,-13,-4.600536331150471,20.364564247536478,-13.2202978,0.4120674,21.0442314,3.6151319
3894,-13,-4.593079691150471,20.364564247536478,-13.2219410,0.5158002,21.1987820,3.8457663
3895,-13,-4.585623051150471,20.364564247536478,-13.2237711,0.6189838,21.3767147,4.0816531
3896,-13,-4.578166411150471,20.364564247536478,-13.2257967,0.7198649,21.6052284,4.3090949
3897,-13,-4.570709771150471,20.364564247536478,-13.2280226,0.7985706,21.9087505,4.5117192
3898,-13,-4.563253131150471,20.364564247536478,-13.2304564,0.8418346,22.2943077,4.6749039
