OID_,DEM_Large_S3_Regm1b,X,Y,DEM_Large_S3_Band_1,MeanCurv_Band_1,Slope_Band_1,SlopeStd_Band_1
970,-13,-2.788572811150472,19.641270167536483,-13.0032473,-0.2885318,10.8430233,0.3293716
971,-13,-2.781116171150472,19.641270167536483,-13.0019064,-0.2109822,10.8557663,0.3719531
972,-13,-2.773659531150472,19.641270167536483,-13.0005608,-0.1201837,10.8201675,0.4710327
973,-12,-2.766202891150472,19.641270167536483,-12.9992189,-0.0183125,10.7247324,0.6157182
974,-12,-2.758746251150472,19.641270167536483,-12.9978914,0.0930796,10.5651236,0.7892889
975,-12,-2.751289611150472,19.641270167536483,-12.9965887,0.2181713,10.3324518,0.9752398
976,-12,-2.743832971150472,19.641270167536483,-12.9953222,0.3453680,10.0085812,1.1589156
977,-13,-3.176318091150471,19.633813527536482,-13.0137072,-0.4138019,6.9492211,0.4313706
978,-13,-3.168861451150471,19.633813527536482,-13.0145817,-0.4358356,7.0478759,0.4302322
979,-13,-3.161404811150471,19.633813527536482,-13.0154629,-0.4581935,7.1540475,0.4262185
980,-13,-3.153948171150471,19.633813527536482,-13.0163488,-0.4818643,7.2661481,0.4164197
981,-13,-3.146491531150471,19.633813527536482,-13.0172386,-0.5089996,7.3791833,0.3983289
982,-13,-3.139034891150471,19.633813527536482,-13.0181284,-0.5402797,7.4959559,0.3715305
983,-13,-3.131578251150471,19.633813527536482,-13.0190172,-0.5807524,7.6075110,0.3396935
984,-13,-3.124121611150471,19.633813527536482,-13.0199003,-0.6303619,7.7031331,0.3121483
985,-13,-3.116664971150471,19.633813527536482,-13.0207720,-0.6871123,7.7760229,0.3061207
986,-13,-3.109208331150471,19.633813527536482,-13.0216255,-0.7497556,7.8212099,0.3376184
987,-13,-3.101751691150471,19.633813527536482,-13.0224552,-0.8139167,7.8322167,0.4072153
988,-13,-3.094295051150472,19.633813527536482,-13.0232515,-0.8795711,7.8121819,0.5025856
989,-13,-3.086838411150472,19.633813527536482,-13.0240078,-0.9459935,7.7610035,0.6092137
990,-13,-3.079381771150472,19.633813527536482,-13.0247164,-1.0115639,7.6773891,0.7160994
991,-13,-3.071925131150472,19.633813527536482,-13.0253687,-1.0700355,7.5701776,0.8160165
992,-13,-3.064468491150472,19.633813527536482,-13.0259581,-1.1195325,7.4495401,0.9051884
993,-13,-3.057011851150472,19.633813527536482,-13.0264778,-1.1547817,7.3269448,0.9826800
994,-13,-3.049555211150472,19.633813527536482,-13.0269232,-1.1753229,7.2165694,1.0493901
995,-13,-3.042098571150472,19.633813527536482,-13.0272913,-1.1816199,7.1334057,1.1077923
996,-13,-3.034641931150472,19.633813527536482,-13.0275812,-1.1775013,7.0848174,1.1608453
997,-13,-3.027185291150472,19.633813527536482,-13.0277939,-1.1668299,7.0751653,1.2106845
998,-13,-3.019728651150472,19.633813527536482,-13.0279284,-1.1515282,7.1037440,1.2575725
999,-13,-3.012272011150471,19.633813527536482,-13.0279865,-1.1306666,7.1666126,1.2999392
1000,-13,-3.004815371150471,19.633813527536482,-13.0279694,-1.1045070,7.2632837,1.3350060
1001,-13,-2.997358731150472,19.633813527536482,-13.0278807,-1.0733143,7.3862391,1.3598613
1002,-13,-2.989902091150472,19.633813527536482,-13.0277233,-1.0411935,7.5300050,1.3722875
1003,-13,-2.982445451150472,19.633813527536482,-13.0275002,-1.0155950,7.6848769,1.3709403
1004,-13,-2.974988811150472,19.633813527536482,-13.0272150,-0.9986580,7.8494029,1.3554978
1005,-13,-2.967532171150472,19.633813527536482,-13.0268679,-0.9891903,8.0175629,1.3265958
1006,-13,-2.960075531150472,19.633813527536482,-13.0264606,-0.9819077,8.1954842,1.2859066
1007,-13,-2.952618891150472,19.633813527536482,-13.0259924,-0.9720442,8.3775406,1.2355365
1008,-13,-2.945162251150472,19.633813527536482,-13.0254650,-0.9529294,8.5627880,1.1775270
1009,-13,-2.937705611150472,19.633813527536482,-13.0248775,-0.9279351,8.7465544,1.1137979
1010,-13,-2.930248971150472,19.633813527536482,-13.0242338,-0.9023009,8.9246864,1.0457333
1011,-13,-2.922792331150472,19.633813527536482,-13.0235367,-0.8805555,9.0989485,0.9743412
1012,-13,-2.915335691150472,19.633813527536482,-13.0227852,-0.8576833,9.2740374,0.9007503
1013,-13,-2.907879051150472,19.633813527536482,-13.0219812,-0.8308484,9.4448967,0.8262331
1014,-13,-2.900422411150472,19.633813527536482,-13.0211258,-0.7981377,9.6106167,0.7525283
1015,-13,-2.892965771150472,19.633813527536482,-13.0202217,-0.7571869,9.7686710,0.6822566
1016,-13,-2.885509131150472,19.633813527536482,-13.0192690,-0.7099390,9.9101801,0.6175377
1017,-13,-2.878052491150472,19.633813527536482,-13.0182743,-0.6630647,10.0312147,0.5602012
1018,-13,-2.870595851150472,19.633813527536482,-13.0172386,-0.6212656,10.1346531,0.5125360
1019,-13,-2.863139211150472,19.633813527536482,-13.0161667,-0.5901877,10.2220869,0.4762899
1020,-13,-2.855682571150472,19.633813527536482,-13.0150595,-0.5671226,10.3062544,0.4518784
1021,-13,-2.848225931150472,19.633813527536482,-13.0139179,-0.5438881,10.3926325,0.4377852
1022,-13,-2.840769291150472,19.633813527536482,-13.0127420,-0.5154601,10.4741716,0.4303300
1023,-13,-2.833312651150472,19.633813527536482,-13.0115347,-0.4894448,10.5490122,0.4243259
1024,-13,-2.825856011150472,19.633813527536482,-13.0102987,-0.4656378,10.6255312,0.4145584
1025,-13,-2.818399371150472,19.633813527536482,-13.0090332,-0.4404558,10.7041311,0.3972386
1026,-13,-2.810942731150472,19.633813527536482,-13.0077429,-0.4098449,10.7785091,0.3720405
1027,-13,-2.803486091150472,19.633813527536482,-13.0064287,-0.3724481,10.8481054,0.3434415
1028,-13,-2.796029451150472,19.633813527536482,-13.0050936,-0.3230037,10.9048319,0.3223541
1029,-13,-2.788572811150472,19.633813527536482,-13.0037432,-0.2587668,10.9365969,0.3287903
1030,-13,-2.781116171150472,19.633813527536482,-13.0023832,-0.1810015,10.9300776,0.3843091
1031,-13,-2.773659531150472,19.633813527536482,-13.0010214,-0.0909324,10.8752337,0.4923666
1032,-12,-2.766202891150472,19.633813527536482,-12.9996672,0.0059692,10.7608032,0.6407688
1033,-12,-2.758746251150472,19.633813527536482,-12.9983301,0.1121455,10.5857000,0.8142693
1034,-12,-2.751289611150472,19.633813527536482,-12.9970207,0.2298732,10.3403902,0.9979856
1035,-12,-2.743832971150472,19.633813527536482,-12.9957504,0.3501395,10.0068426,1.1786172
1036,-13,-3.183774731150471,19.626356887536481,-13.0130539,-0.2988743,6.8683782,0.4808397
1037,-13,-3.176318091150471,19.626356887536481,-13.0139389,-0.3221851,6.9911752,0.4808934
1038,-13,-3.168861451150471,19.626356887536481,-13.0148354,-0.3441153,7.1119184,0.4779532
1039,-13,-3.161404811150471,19.626356887536481,-13.0157423,-0.3687764,7.2384357,0.4693926
1040,-13,-3.153948171150471,19.626356887536481,-13.0166597,-0.3986328,7.3638554,0.4526995
1041,-13,-3.146491531150471,19.626356887536481,-13.0175838,-0.4346252,7.4845295,0.4260120
1042,-13,-3.139034891150471,19.626356887536481,-13.0185118,-0.4786472,7.6023059,0.3899348
1043,-13,-3.131578251150471,19.626356887536481,-13.0194416,-0.5345489,7.7061434,0.3498738
1044,-13,-3.124121611150471,19.626356887536481,-13.0203667,-0.5998769,7.7856512,0.3185942
1045,-13,-3.116664971150471,19.626356887536481,-13.0212812,-0.6733349,7.8350077,0.3178107
1046,-13,-3.109208331150471,19.626356887536481,-13.0221777,-0.7539464,7.8502893,0.3636105
1047,-13,-3.101751691150471,19.626356887536481,-13.0230494,-0.8351787,7.8252096,0.4510550
1048,-13,-3.094295051150472,19.626356887536481,-13.0238857,-0.9153341,7.7625980,0.5635850
1049,-13,-3.086838411150472,19.626356887536481,-13.0246811,-0.9975376,7.6665378,0.6857318
1050,-13,-3.079381771150472,19.626356887536481,-13.0254250,-1.0753468,7.5330462,0.8066049
1051,-13,-3.071925131150472,19.626356887536481,-13.0261106,-1.1427199,7.3764911,0.9191093
1052,-13,-3.064468491150472,19.626356887536481,-13.0267296,-1.1991986,7.2078691,1.0194737
1053,-13,-3.057011851150472,19.626356887536481,-13.0272760,-1.2416584,7.0387740,1.1065638
1054,-13,-3.049555211150472,19.626356887536481,-13.0277452,-1.2649927,6.8904057,1.1811196
1055,-13,-3.042098571150472,19.626356887536481,-13.0281353,-1.2742543,6.7744012,1.2457380
1056,-13,-3.034641931150472,19.626356887536481,-13.0284452,-1.2737477,6.6985960,1.3038032
1057,-13,-3.027185291150472,19.626356887536481,-13.0286741,-1.2649305,6.6664090,1.3581288
1058,-13,-3.019728651150472,19.626356887536481,-13.0288239,-1.2511789,6.6781769,1.4096264
1059,-13,-3.012272011150471,19.626356887536481,-13.0288954,-1.2313102,6.7322340,1.4571220
1060,-13,-3.004815371150471,19.626356887536481,-13.0288906,-1.2053509,6.8249493,1.4977229
1061,-13,-2.997358731150472,19.626356887536481,-13.0288115,-1.1740594,6.9495063,1.5279979
1062,-13,-2.989902091150472,19.626356887536481,-13.0286627,-1.1446863,7.0979972,1.5450616
1063,-13,-2.982445451150472,19.626356887536481,-13.0284462,-1.1213313,7.2618856,1.5469321
1064,-13,-2.974988811150472,19.626356887536481,-13.0281658,-1.1056730,7.4367242,1.5329162
1065,-13,-2.967532171150472,19.626356887536481,-13.0278215,-1.0967391,7.6221919,1.5035399
1066,-13,-2.960075531150472,19.626356887536481,-13.0274143,-1.0906992,7.8155231,1.4607277
1067,-13,-2.952618891150472,19.626356887536481,-13.0269442,-1.0803466,8.0184097,1.4071335
1068,-13,-2.945162251150472,19.626356887536481,-13.0264130,-1.0613999,8.2271404,1.3451917
1069,-13,-2.937705611150472,19.626356887536481,-13.0258198,-1.0353124,8.4364462,1.2771133
1070,-13,-2.930248971150472,19.626356887536481,-13.0251684,-1.0095361,8.6393709,1.2044710
1071,-13,-2.922792331150472,19.626356887536481,-13.0244608,-0.9880838,8.8436155,1.1283128
1072,-13,-2.915335691150472,19.626356887536481,-13.0236979,-0.9647575,9.0511532,1.0498050
1073,-13,-2.907879051150472,19.626356887536481,-13.0228796,-0.9362912,9.2539873,0.9700769
1074,-13,-2.900422411150472,19.626356887536481,-13.0220089,-0.9019399,9.4543028,0.8904216
1075,-13,-2.892965771150472,19.626356887536481,-13.0210857,-0.8588888,9.6479950,0.8130177
1076,-13,-2.885509131150472,19.626356887536481,-13.0201139,-0.8081578,9.8246841,0.7395468
1077,-13,-2.878052491150472,19.626356887536481,-13.0190964,-0.7583278,9.9832573,0.6712608
1078,-13,-2.870595851150472,19.626356887536481,-13.0180368,-0.7107992,10.1241312,0.6100928
1079,-13,-2.863139211150472,19.626356887536481,-13.0169373,-0.6702798,10.2470036,0.5579153
1080,-13,-2.855682571150472,19.626356887536481,-13.0158014,-0.6368954,10.3618650,0.5157019
1081,-13,-2.848225931150472,19.626356887536481,-13.0146284,-0.6026806,10.4765720,0.4830812
1082,-13,-2.840769291150472,19.626356887536481,-13.0134211,-0.5614159,10.5807438,0.4576712
1083,-13,-2.833312651150472,19.626356887536481,-13.0121813,-0.5221218,10.6714048,0.4352920
1084,-13,-2.825856011150472,19.626356887536481,-13.0109119,-0.4862307,10.7581329,0.4115179
1085,-13,-2.818399371150472,19.626356887536481,-13.0096159,-0.4492154,10.8407183,0.3831131
1086,-13,-2.810942731150472,19.626356887536481,-13.0082941,-0.4067992,10.9137506,0.3506276
1087,-13,-2.803486091150472,19.626356887536481,-13.0069513,-0.3587919,10.9747372,0.3202557
1088,-13,-2.796029451150472,19.626356887536481,-13.0055914,-0.3008990,11.0157852,0.3052903
1089,-13,-2.788572811150472,19.626356887536481,-13.0042181,-0.2317536,11.0279627,0.3259152
1090,-13,-2.781116171150472,19.626356887536481,-13.0028400,-0.1514210,10.9991226,0.3971171
1091,-13,-2.773659531150472,19.626356887536481,-13.0014639,-0.0635192,10.9212618,0.5152574
1092,-13,-2.766202891150472,19.626356887536481,-13.0000992,0.0288577,10.7874365,0.6675372
1093,-12,-2.758746251150472,19.626356887536481,-12.9987545,0.1283712,10.5935879,0.8405607
1094,-12,-2.751289611150472,19.626356887536481,-12.9974403,0.2382348,10.3324862,1.0212429
1095,-12,-2.743832971150472,19.626356887536481,-12.9961672,0.3487127,9.9887724,1.1977333
1096,-13,-3.183774731150471,19.618900247536480,-13.0132208,-0.2046240,6.9102845,0.5342480
1097,-13,-3.176318091150471,19.618900247536480,-13.0141211,-0.2244668,7.0600967,0.5350181
1098,-13,-3.168861451150471,19.618900247536480,-13.0150385,-0.2472575,7.2060208,0.5298135
1099,-13,-3.161404811150471,19.618900247536480,-13.0159712,-0.2737535,7.3531151,0.5165272
1100,-13,-3.153948171150471,19.618900247536480,-13.0169182,-0.3107406,7.4956398,0.4931554
1101,-13,-3.146491531150471,19.618900247536480,-13.0178757,-0.3562747,7.6264772,0.4587122
1102,-13,-3.139034891150471,19.618900247536480,-13.0188408,-0.4129810,7.7456217,0.4152075
1103,-13,-3.131578251150471,19.618900247536480,-13.0198097,-0.4837352,7.8443537,0.3702913
1104,-13,-3.124121611150471,19.618900247536480,-13.0207758,-0.5675501,7.9063191,0.3404541
1105,-13,-3.116664971150471,19.618900247536480,-13.0217323,-0.6569052,7.9299588,0.3499667
1106,-13,-3.109208331150471,19.618900247536480,-13.0226707,-0.7539736,7.9137297,0.4114496
1107,-13,-3.101751691150471,19.618900247536480,-13.0235834,-0.8534531,7.8478103,0.5146771
1108,-13,-3.094295051150472,19.618900247536480,-13.0244598,-0.9507535,7.7380481,0.6413237
1109,-13,-3.086838411150472,19.618900247536480,-13.0252924,-1.0453923,7.5907006,0.7761449
1110,-13,-3.079381771150472,19.618900247536480,-13.0260715,-1.1354834,7.4023709,0.9085843
1111,-13,-3.071925131150472,19.618900247536480,-13.0267887,-1.2144935,7.1879396,1.0319165
1112,-13,-3.064468491150472,19.618900247536480,-13.0274372,-1.2790182,6.9619470,1.1424290
1113,-13,-3.057011851150472,19.618900247536480,-13.0280104,-1.3273411,6.7380185,1.2386917
1114,-13,-3.049555211150472,19.618900247536480,-13.0285044,-1.3569629,6.5379124,1.3210337
1115,-13,-3.042098571150472,19.618900247536480,-13.0289164,-1.3697743,6.3748746,1.3915776
1116,-13,-3.034641931150472,19.618900247536480,-13.0292454,-1.3727330,6.2600794,1.4538089
1117,-13,-3.027185291150472,19.618900247536480,-13.0294924,-1.3670478,6.1964216,1.5113071
1118,-13,-3.019728651150472,19.618900247536480,-13.0296574,-1.3551378,6.1853199,1.5660093
1119,-13,-3.012272011150471,19.618900247536480,-13.0297422,-1.3355715,6.2264042,1.6175987
1120,-13,-3.004815371150471,19.618900247536480,-13.0297489,-1.3100803,6.3124948,1.6633831
1121,-13,-2.997358731150472,19.618900247536480,-13.0296812,-1.2806399,6.4371529,1.6994787
1122,-13,-2.989902091150472,19.618900247536480,-13.0295401,-1.2528293,6.5896120,1.7220203
1123,-13,-2.982445451150472,19.618900247536480,-13.0293312,-1.2312483,6.7628121,1.7278450
1124,-13,-2.974988811150472,19.618900247536480,-13.0290546,-1.2166327,6.9511881,1.7153337
1125,-13,-2.967532171150472,19.618900247536480,-13.0287132,-1.2089695,7.1525254,1.6845648
1126,-13,-2.960075531150472,19.618900247536480,-13.0283070,-1.2005408,7.3674417,1.6378282
1127,-13,-2.952618891150472,19.618900247536480,-13.0278358,-1.1891973,7.5926099,1.5787554
1128,-13,-2.945162251150472,19.618900247536480,-13.0272999,-1.1703840,7.8262520,1.5106369
1129,-13,-2.937705611150472,19.618900247536480,-13.0267019,-1.1419685,8.0638056,1.4363549
1130,-13,-2.930248971150472,19.618900247536480,-13.0260439,-1.1133564,8.2964935,1.3578709
1131,-13,-2.922792331150472,19.618900247536480,-13.0253277,-1.0907673,8.5303860,1.2763640
1132,-13,-2.915335691150472,19.618900247536480,-13.0245543,-1.0672128,8.7716455,1.1930525
1133,-13,-2.907879051150472,19.618900247536480,-13.0237246,-1.0358564,9.0111265,1.1089420
1134,-13,-2.900422411150472,19.618900247536480,-13.0228395,-0.9993303,9.2472067,1.0248884
1135,-13,-2.892965771150472,19.618900247536480,-13.0219011,-0.9545858,9.4784536,0.9424878
1136,-13,-2.885509131150472,19.618900247536480,-13.0209122,-0.9036152,9.6930447,0.8628404
1137,-13,-2.878052491150472,19.618900247536480,-13.0198755,-0.8509735,9.8915520,0.7865623
1138,-13,-2.870595851150472,19.618900247536480,-13.0187941,-0.8011982,10.0725346,0.7149478
1139,-13,-2.863139211150472,19.618900247536480,-13.0176706,-0.7558895,10.2358027,0.6495485
1140,-13,-2.855682571150472,19.618900247536480,-13.0165081,-0.7142212,10.3890295,0.5913599
1141,-13,-2.848225931150472,19.618900247536480,-13.0153065,-0.6687006,10.5345364,0.5404935
1142,-13,-2.840769291150472,19.618900247536480,-13.0140686,-0.6164148,10.6663809,0.4955741
1143,-13,-2.833312651150472,19.618900247536480,-13.0127983,-0.5659677,10.7771578,0.4537032
1144,-13,-2.825856011150472,19.618900247536480,-13.0114985,-0.5163484,10.8774738,0.4118485
1145,-13,-2.818399371150472,19.618900247536480,-13.0101719,-0.4666039,10.9661322,0.3681564
1146,-13,-2.810942731150472,19.618900247536480,-13.0088215,-0.4131407,11.0383167,0.3250026
1147,-13,-2.803486091150472,19.618900247536480,-13.0074511,-0.3555036,11.0942974,0.2915169
1148,-13,-2.796029451150472,19.618900247536480,-13.0060663,-0.2863557,11.1223783,0.2844824
1149,-13,-2.788572811150472,19.618900247536480,-13.0046721,-0.2102149,11.1141586,0.3225156
1150,-13,-2.781116171150472,19.618900247536480,-13.0032768,-0.1273818,11.0625811,0.4107843
1151,-13,-2.773659531150472,19.618900247536480,-13.0018873,-0.0410045,10.9608412,0.5390273
1152,-13,-2.766202891150472,19.618900247536480,-13.0005121,0.0477353,10.8037510,0.6948009
1153,-12,-2.758746251150472,19.618900247536480,-12.9991617,0.1415129,10.5914059,0.8667358
1154,-12,-2.751289611150472,19.618900247536480,-12.9978437,0.2420672,10.3124943,1.0436366
1155,-12,-2.743832971150472,19.618900247536480,-12.9965696,0.3417780,9.9577847,1.2151375
1156,-13,-3.191231371150471,19.611443607536483,-13.0124521,-0.1028079,6.7892923,0.5801825
1157,-13,-3.183774731150471,19.611443607536483,-13.0133457,-0.1148294,6.9703035,0.5873725
1158,-13,-3.176318091150471,19.611443607536483,-13.0142622,-0.1331672,7.1471415,0.5874218
1159,-13,-3.168861451150471,19.611443607536483,-13.0151997,-0.1551554,7.3187494,0.5785901
1160,-13,-3.161404811150471,19.611443607536483,-13.0161562,-0.1851719,7.4869747,0.5594451
1161,-13,-3.153948171150471,19.611443607536483,-13.0171309,-0.2282946,7.6482735,0.5286651
1162,-13,-3.146491531150471,19.611443607536483,-13.0181198,-0.2854963,7.7913895,0.4863790
1163,-13,-3.139034891150471,19.611443607536483,-13.0191202,-0.3553076,7.9134250,0.4364442
1164,-13,-3.131578251150471,19.611443607536483,-13.0201263,-0.4413249,8.0047445,0.3894285
1165,-13,-3.124121611150471,19.611443607536483,-13.0211315,-0.5399390,8.0497656,0.3657871
1166,-13,-3.116664971150471,19.611443607536483,-13.0221272,-0.6451223,8.0482435,0.3902920
1167,-13,-3.109208331150471,19.611443607536483,-13.0231056,-0.7576163,7.9981804,0.4692679
1168,-13,-3.101751691150471,19.611443607536483,-13.0240564,-0.8716947,7.8894925,0.5877057
1169,-13,-3.094295051150472,19.611443607536483,-13.0249701,-0.9844270,7.7320824,0.7268209
1170,-13,-3.086838411150472,19.611443607536483,-13.0258379,-1.0929644,7.5288024,0.8720150
1171,-13,-3.079381771150472,19.611443607536483,-13.0266514,-1.1958656,7.2799339,1.0134284
1172,-13,-3.071925131150472,19.611443607536483,-13.0273991,-1.2848830,7.0021548,1.1450785
1173,-13,-3.064468491150472,19.611443607536483,-13.0280762,-1.3594685,6.7098651,1.2636636
1174,-13,-3.057011851150472,19.611443607536483,-13.0286751,-1.4144621,6.4208765,1.3679990
1175,-13,-3.049555211150472,19.611443607536483,-13.0291920,-1.4492682,6.1560273,1.4580435
1176,-13,-3.042098571150472,19.611443607536483,-13.0296249,-1.4676580,5.9346952,1.5346154
1177,-13,-3.034641931150472,19.611443607536483,-13.0299730,-1.4746555,5.7681026,1.6001688
1178,-13,-3.027185291150472,19.611443607536483,-13.0302372,-1.4714458,5.6634130,1.6587282
1179,-13,-3.019728651150472,19.611443607536483,-13.0304174,-1.4597294,5.6226630,1.7139360
1180,-13,-3.012272011150471,19.611443607536483,-13.0305166,-1.4429324,5.6435151,1.7672292
1181,-13,-3.004815371150471,19.611443607536483,-13.0305357,-1.4186591,5.7209806,1.8168657
1182,-13,-2.997358731150472,19.611443607536483,-13.0304775,-1.3903646,5.8449469,1.8588580
1183,-13,-2.989902091150472,19.611443607536483,-13.0303459,-1.3629142,6.0045981,1.8882273
1184,-13,-2.982445451150472,19.611443607536483,-13.0301437,-1.3421431,6.1909213,1.9000467
1185,-13,-2.974988811150472,19.611443607536483,-13.0298719,-1.3266194,6.3966918,1.8906665
1186,-13,-2.967532171150472,19.611443607536483,-13.0295334,-1.3173120,6.6185403,1.8586742
1187,-13,-2.960075531150472,19.611443607536483,-13.0291281,-1.3062258,6.8589029,1.8064922
1188,-13,-2.952618891150472,19.611443607536483,-13.0286551,-1.2907398,7.1116800,1.7395079
1189,-13,-2.945162251150472,19.611443607536483,-13.0281172,-1.2677333,7.3736906,1.6628962
1190,-13,-2.937705611150472,19.611443607536483,-13.0275145,-1.2381837,7.6429157,1.5807451
1191,-13,-2.930248971150472,19.611443607536483,-13.0268497,-1.2074556,7.9088268,1.4955455
1192,-13,-2.922792331150472,19.611443607536483,-13.0261269,-1.1832286,8.1756926,1.4086305
1193,-13,-2.915335691150472,19.611443607536483,-13.0253448,-1.1582603,8.4514370,1.3212144
1194,-13,-2.907879051150472,19.611443607536483,-13.0245047,-1.1271111,8.7269640,1.2340660
1195,-13,-2.900422411150472,19.611443607536483,-13.0236092,-1.0886319,9.0003176,1.1475745
1196,-13,-2.892965771150472,19.611443607536483,-13.0226574,-1.0443223,9.2677126,1.0626473
1197,-13,-2.885509131150472,19.611443607536483,-13.0216541,-0.9942816,9.5209007,0.9796491
1198,-13,-2.878052491150472,19.611443607536483,-13.0206013,-0.9433136,9.7589378,0.8984910
1199,-13,-2.870595851150472,19.611443607536483,-13.0195017,-0.8921378,9.9804411,0.8197420
1200,-13,-2.863139211150472,19.611443607536483,-13.0183573,-0.8450179,10.1839285,0.7444683
1201,-13,-2.855682571150472,19.611443607536483,-13.0171719,-0.7980167,10.3781147,0.6733406
1202,-13,-2.848225931150472,19.611443607536483,-13.0159454,-0.7446404,10.5598106,0.6064771
1203,-13,-2.840769291150472,19.611443607536483,-13.0146809,-0.6836400,10.7200947,0.5430532
1204,-13,-2.833312651150472,19.611443607536483,-13.0133820,-0.6224391,10.8577232,0.4812425
1205,-13,-2.825856011150472,19.611443607536483,-13.0120535,-0.5611756,10.9752541,0.4193897
1206,-13,-2.818399371150472,19.611443607536483,-13.0106983,-0.5005684,11.0725727,0.3574016
1207,-13,-2.810942731150472,19.611443607536483,-13.0093212,-0.4353510,11.1494122,0.3003221
1208,-13,-2.803486091150472,19.611443607536483,-13.0079260,-0.3650437,11.1999054,0.2621114
1209,-13,-2.796029451150472,19.611443607536483,-13.0065184,-0.2863346,11.2165279,0.2647661
1210,-13,-2.788572811150472,19.611443607536483,-13.0051050,-0.2020905,11.1919975,0.3219947
1211,-13,-2.781116171150472,19.611443607536483,-13.0036926,-0.1135357,11.1183453,0.4265488
1212,-13,-2.773659531150472,19.611443607536483,-13.0022907,-0.0259244,10.9932890,0.5635418
1213,-13,-2.766202891150472,19.611443607536483,-13.0009079,0.0609860,10.8148842,0.7216938
1214,-12,-2.758746251150472,19.611443607536483,-12.9995518,0.1496587,10.5824194,0.8915955
1215,-12,-2.751289611150472,19.611443607536483,-12.9982309,0.2429858,10.2868776,1.0638698
1216,-12,-2.743832971150472,19.611443607536483,-12.9969568,0.3328584,9.9184113,1.2296113
1217,-13,-3.191231371150471,19.603986967536482,-13.0125322,-0.0230312,6.8379207,0.6281379
1218,-13,-3.183774731150471,19.603986967536482,-13.0134373,-0.0326189,7.0440364,0.6359088
1219,-13,-3.176318091150471,19.603986967536482,-13.0143681,-0.0497063,7.2449689,0.6335043
1220,-13,-3.168861451150471,19.603986967536482,-13.0153236,-0.0733223,7.4408121,0.6194255
1221,-13,-3.161404811150471,19.603986967536482,-13.0163031,-0.1090243,7.6295142,0.5929167
1222,-13,-3.153948171150471,19.603986967536482,-13.0173035,-0.1587564,7.8069873,0.5535517
1223,-13,-3.146491531150471,19.603986967536482,-13.0183229,-0.2249442,7.9620996,0.5027876
1224,-13,-3.139034891150471,19.603986967536482,-13.0193558,-0.3080508,8.0866108,0.4467670
1225,-13,-3.131578251150471,19.603986967536482,-13.0203962,-0.4080891,8.1691179,0.3998052
1226,-13,-3.124121611150471,19.603986967536482,-13.0214367,-0.5185702,8.1979370,0.3866311
1227,-13,-3.116664971150471,19.603986967536482,-13.0224676,-0.6368762,8.1728010,0.4303748
1228,-13,-3.109208331150471,19.603986967536482,-13.0234814,-0.7623413,8.0904503,0.5288761
1229,-13,-3.101751691150471,19.603986967536482,-13.0244675,-0.8895181,7.9424491,0.6627467
1230,-13,-3.094295051150472,19.603986967536482,-13.0254154,-1.0157273,7.7380385,0.8132346
1231,-13,-3.086838411150472,19.603986967536482,-13.0263157,-1.1381521,7.4786887,0.9666263
1232,-13,-3.079381771150472,19.603986967536482,-13.0271587,-1.2519548,7.1666756,1.1139549
1233,-13,-3.071925131150472,19.603986967536482,-13.0279350,-1.3507665,6.8209138,1.2501221
1234,-13,-3.064468491150472,19.603986967536482,-13.0286379,-1.4325645,6.4555931,1.3727218
1235,-13,-3.057011851150472,19.603986967536482,-13.0292606,-1.4933163,6.0914373,1.4817483
1236,-13,-3.049555211150472,19.603986967536482,-13.0297995,-1.5335854,5.7540145,1.5781211
1237,-13,-3.042098571150472,19.603986967536482,-13.0302525,-1.5556654,5.4623632,1.6615976
1238,-13,-3.034641931150472,19.603986967536482,-13.0306187,-1.5662538,5.2341132,1.7301551
1239,-13,-3.027185291150472,19.603986967536482,-13.0309000,-1.5667892,5.0756936,1.7863138
1240,-13,-3.019728651150472,19.603986967536482,-13.0310955,-1.5596908,4.9937811,1.8370224
1241,-13,-3.012272011150471,19.603986967536482,-13.0312080,-1.5442468,4.9883432,1.8873419
1242,-13,-3.004815371150471,19.603986967536482,-13.0312395,-1.5227022,5.0511560,1.9377483
1243,-13,-2.997358731150472,19.603986967536482,-13.0311918,-1.4943745,5.1724691,1.9848015
1244,-13,-2.989902091150472,19.603986967536482,-13.0310698,-1.4692531,5.3404160,2.0225291
1245,-13,-2.982445451150472,19.603986967536482,-13.0308743,-1.4485741,5.5446119,2.0437744
1246,-13,-2.974988811150472,19.603986967536482,-13.0306082,-1.4316573,5.7747726,2.0416446
1247,-13,-2.967532171150472,19.603986967536482,-13.0302725,-1.4180185,6.0261660,2.0110178
1248,-13,-2.960075531150472,19.603986967536482,-13.0298672,-1.4047419,6.2988839,1.9523594
1249,-13,-2.952618891150472,19.603986967536482,-13.0293941,-1.3836305,6.5866404,1.8745931
1250,-13,-2.945162251150472,19.603986967536482,-13.0288534,-1.3551991,6.8842459,1.7876965
1251,-13,-2.937705611150472,19.603986967536482,-13.0282478,-1.3221347,7.1878109,1.6972890
1252,-13,-2.930248971150472,19.603986967536482,-13.0275784,-1.2905291,7.4884586,1.6059692
1253,-13,-2.922792331150472,19.603986967536482,-13.0268497,-1.2632400,7.7911429,1.5148982
1254,-13,-2.915335691150472,19.603986967536482,-13.0260611,-1.2371230,8.1011915,1.4251361
