OID_,DEM_Large_S3_Clip7b,X,Y,DEM_Large_S3_Band_1,MeanCurv_Band_1,Slope_Band_1,SlopeStd_Band_1
1528,-13,-6.487066251150472,19.134218647536478,-13.2090025,-1.6389258,14.0804291,2.3261003
1529,-13,-6.479609611150472,19.134218647536478,-13.2096119,-1.4784126,13.8239775,2.3678358
1530,-13,-6.472152971150472,19.134218647536478,-13.2101545,-1.3246521,13.5287199,2.3929825
1531,-13,-6.464696331150472,19.134218647536478,-13.2106419,-1.1725248,13.1948624,2.4028029
1532,-13,-6.457239691150473,19.134218647536478,-13.2110863,-1.0255471,12.8244419,2.3994751
1533,-13,-6.449783051150473,19.134218647536478,-13.2114992,-0.8874485,12.4278059,2.3853536
1534,-13,-6.442326411150473,19.134218647536478,-13.2118931,-0.7650926,12.0106001,2.3626776
1535,-13,-6.434869771150473,19.134218647536478,-13.2122755,-0.6552317,11.5789490,2.3334372
1536,-13,-6.427413131150473,19.134218647536478,-13.2126560,-0.5589204,11.1422062,2.2993910
1537,-13,-6.419956491150473,19.134218647536478,-13.2130413,-0.4783661,10.7111254,2.2624044
1538,-13,-6.412499851150473,19.134218647536478,-13.2134390,-0.4158989,10.2920942,2.2246952
1539,-13,-6.405043211150473,19.134218647536478,-13.2138529,-0.3712623,9.8918190,2.1885157
1540,-13,-6.397586571150473,19.134218647536478,-13.2142868,-0.3458733,9.5127773,2.1560943
1541,-13,-6.390129931150473,19.134218647536478,-13.2147417,-0.3432316,9.1592207,2.1293018
1542,-13,-6.382673291150473,19.134218647536478,-13.2152195,-0.3654546,8.8270950,2.1093760
1543,-13,-6.375216651150473,19.134218647536478,-13.2157154,-0.4079960,8.5061522,2.0969880
1544,-13,-6.367760011150473,19.134218647536478,-13.2162256,-0.4616627,8.1911507,2.0922494
1545,-13,-6.360303371150473,19.134218647536478,-13.2167444,-0.5231133,7.8763375,2.0945930
1546,-13,-6.352846731150473,19.134218647536478,-13.2172661,-0.5897309,7.5577526,2.1025982
1547,-13,-6.345390091150473,19.134218647536478,-13.2177839,-0.6658450,7.2298546,2.1137998
1548,-13,-6.337933451150473,19.134218647536478,-13.2182922,-0.7486016,6.8883390,2.1248732
1549,-13,-6.330476811150473,19.134218647536478,-13.2187815,-0.8336459,6.5279002,2.1319969
1550,-13,-6.323020171150473,19.134218647536478,-13.2192450,-0.9148833,6.1495156,2.1312952
1551,-13,-6.315563531150473,19.134218647536478,-13.2196722,-0.9892926,5.7585454,2.1187406
1552,-13,-6.308106891150473,19.134218647536478,-13.2200584,-1.0499797,5.3621855,2.0903904
1553,-13,-6.300650251150473,19.134218647536478,-13.2203970,-1.0965372,4.9740043,2.0428593
1554,-13,-6.293193611150473,19.134218647536478,-13.2206821,-1.1349093,4.6110582,1.9747238
1555,-13,-6.285736971150473,19.134218647536478,-13.2209120,-1.1710827,4.2884851,1.8889782
1556,-13,-6.278280331150473,19.134218647536478,-13.2210808,-1.2091490,4.0201721,1.7946470
1557,-13,-6.270823691150473,19.134218647536478,-13.2211847,-1.2444391,3.8283284,1.7063303
1558,-13,-6.263367051150473,19.134218647536478,-13.2212172,-1.2741972,3.7397621,1.6417664
1559,-13,-6.255910411150474,19.134218647536478,-13.2211752,-1.2917893,3.7766378,1.6160696
1560,-13,-6.248453771150474,19.134218647536478,-13.2210522,-1.2974129,3.9484446,1.6353370
1561,-13,-6.240997131150474,19.134218647536478,-13.2208471,-1.2881444,4.2463527,1.6933757
1562,-13,-6.233540491150474,19.134218647536478,-13.2205563,-1.2671788,4.6501117,1.7735821
1563,-13,-6.226083851150474,19.134218647536478,-13.2201796,-1.2326524,5.1339202,1.8558445
1564,-13,-6.218627211150474,19.134218647536478,-13.2197161,-1.1856618,5.6715136,1.9226698
1565,-13,-6.211170571150474,19.134218647536478,-13.2191668,-1.1251326,6.2418938,1.9626210
1566,-13,-6.203713931150474,19.134218647536478,-13.2185335,-1.0449451,6.8264065,1.9708601
1567,-13,-6.196257291150474,19.134218647536478,-13.2178202,-0.9484781,7.3989496,1.9472481
1568,-13,-6.188800651150474,19.134218647536478,-13.2170334,-0.8383126,7.9475904,1.8948396
1569,-13,-6.181344011150474,19.134218647536478,-13.2161798,-0.7235154,8.4615870,1.8186214
1570,-13,-6.173887371150474,19.134218647536478,-13.2152681,-0.6077753,8.9329271,1.7246263
1571,-13,-6.166430731150474,19.134218647536478,-13.2143068,-0.4956856,9.3646183,1.6188426
1572,-13,-6.158974091150474,19.134218647536478,-13.2133045,-0.3855715,9.7507563,1.5062001
1573,-13,-6.151517451150474,19.134218647536478,-13.2122688,-0.2867306,10.0931664,1.3898876
1574,-13,-6.144060811150474,19.134218647536478,-13.2112083,-0.2009945,10.4018173,1.2711875
1575,-13,-6.136604171150474,19.134218647536478,-13.2101278,-0.1254751,10.6809797,1.1494520
1576,-13,-6.129147531150474,19.134218647536478,-13.2090340,-0.0571383,10.9313822,1.0239912
1577,-13,-6.121690891150473,19.134218647536478,-13.2079325,0.0030355,11.1542730,0.8951972
1578,-13,-6.114234251150473,19.134218647536478,-13.2068262,0.0592303,11.3474836,0.7654892
1579,-13,-6.106777611150473,19.134218647536478,-13.2057199,0.1182655,11.5050535,0.6426300
1580,-13,-6.099320971150473,19.134218647536478,-13.2046185,0.1832368,11.6136751,0.5460917
1581,-13,-6.091864331150473,19.134218647536478,-13.2035275,0.2525699,11.6626129,0.5111366
1582,-13,-6.084407691150473,19.134218647536478,-13.2024546,0.3267108,11.6458845,0.5671660
1583,-13,-6.076951051150473,19.134218647536478,-13.2014065,0.4057124,11.5529041,0.7026085
1584,-13,-6.643655691150473,19.126762007536481,-13.1650028,-1.4175450,26.5840950,2.8692760
1585,-13,-6.636199051150473,19.126762007536481,-13.1686754,-1.5933832,25.8766785,2.9555955
1586,-13,-6.628742411150473,19.126762007536481,-13.1722317,-1.7567902,25.1176796,3.0239089
1587,-13,-6.621285771150473,19.126762007536481,-13.1756639,-1.9126161,24.3150349,3.0701268
1588,-13,-6.613829131150473,19.126762007536481,-13.1789618,-2.0581253,23.4695415,3.0907881
1589,-13,-6.606372491150473,19.126762007536481,-13.1821165,-2.1881702,22.6033173,3.0823002
1590,-13,-6.598915851150473,19.126762007536481,-13.1851254,-2.3133249,21.7309914,3.0423687
1591,-13,-6.591459211150473,19.126762007536481,-13.1879807,-2.4431937,20.8472805,2.9718840
1592,-13,-6.584002571150473,19.126762007536481,-13.1906757,-2.5690117,19.9489746,2.8737543
1593,-13,-6.576545931150473,19.126762007536481,-13.1932030,-2.6741452,19.0505352,2.7534668
1594,-13,-6.569089291150473,19.126762007536481,-13.1955566,-2.7409620,18.1753578,2.6193705
1595,-13,-6.561632651150473,19.126762007536481,-13.1977320,-2.7674301,17.3617439,2.4809332
1596,-13,-6.554176011150473,19.126762007536481,-13.1997337,-2.7651362,16.6365299,2.3485210
1597,-13,-6.546719371150473,19.126762007536481,-13.2015629,-2.7419469,15.9952269,2.2333536
1598,-13,-6.539262731150473,19.126762007536481,-13.2032242,-2.6934512,15.4428701,2.1463315
1599,-13,-6.531806091150473,19.126762007536481,-13.2047205,-2.6213992,14.9797735,2.0954835
1600,-13,-6.524349451150472,19.126762007536481,-13.2060614,-2.5317845,14.5926437,2.0827727
1601,-13,-6.516892811150472,19.126762007536481,-13.2072506,-2.4192789,14.2650156,2.1022053
1602,-13,-6.509436171150472,19.126762007536481,-13.2082977,-2.2802031,13.9875622,2.1429119
1603,-13,-6.501979531150472,19.126762007536481,-13.2092123,-2.1177411,13.7443695,2.1935596
1604,-13,-6.494522891150472,19.126762007536481,-13.2100086,-1.9423542,13.5190601,2.2440200
1605,-13,-6.487066251150472,19.126762007536481,-13.2107000,-1.7661419,13.2930298,2.2864079
1606,-13,-6.479609611150472,19.126762007536481,-13.2113008,-1.5916299,13.0474253,2.3157988
1607,-13,-6.472152971150472,19.126762007536481,-13.2118225,-1.4192734,12.7729483,2.3299694
1608,-13,-6.464696331150472,19.126762007536481,-13.2122803,-1.2469884,12.4675283,2.3289878
1609,-13,-6.457239691150473,19.126762007536481,-13.2126856,-1.0782830,12.1312742,2.3145046
1610,-13,-6.449783051150473,19.126762007536481,-13.2130527,-0.9199712,11.7685061,2.2890699
1611,-13,-6.442326411150473,19.126762007536481,-13.2133932,-0.7775076,11.3800001,2.2556388
1612,-13,-6.434869771150473,19.126762007536481,-13.2137194,-0.6501675,10.9738407,2.2170043
1613,-13,-6.427413131150473,19.126762007536481,-13.2140408,-0.5361452,10.5582762,2.1755369
1614,-13,-6.419956491150473,19.126762007536481,-13.2143650,-0.4414037,10.1423473,2.1333423
1615,-13,-6.412499851150473,19.126762007536481,-13.2147007,-0.3659223,9.7333965,2.0924487
1616,-13,-6.405043211150473,19.126762007536481,-13.2150526,-0.3113891,9.3383169,2.0546503
1617,-13,-6.397586571150473,19.126762007536481,-13.2154255,-0.2761203,8.9614038,2.0216470
1618,-13,-6.390129931150473,19.126762007536481,-13.2158222,-0.2669716,8.6081610,1.9947393
1619,-13,-6.382673291150473,19.126762007536481,-13.2162409,-0.2842090,8.2715282,1.9746960
1620,-13,-6.375216651150473,19.126762007536481,-13.2166815,-0.3230092,7.9463291,1.9619288
1621,-13,-6.367760011150473,19.126762007536481,-13.2171383,-0.3720078,7.6255670,1.9563749
1622,-13,-6.360303371150473,19.126762007536481,-13.2176046,-0.4297814,7.3064938,1.9572875
1623,-13,-6.352846731150473,19.126762007536481,-13.2180767,-0.4922311,6.9837675,1.9630481
1624,-13,-6.345390091150473,19.126762007536481,-13.2185469,-0.5627426,6.6536932,1.9710058
1625,-13,-6.337933451150473,19.126762007536481,-13.2190094,-0.6396108,6.3117843,1.9777325
1626,-13,-6.330476811150473,19.126762007536481,-13.2194567,-0.7204332,5.9527502,1.9794132
1627,-13,-6.323020171150473,19.126762007536481,-13.2198792,-0.7971404,5.5790005,1.9722623
1628,-13,-6.315563531150473,19.126762007536481,-13.2202702,-0.8662447,5.1924491,1.9524864
1629,-13,-6.308106891150473,19.126762007536481,-13.2206230,-0.9225385,4.8032603,1.9164637
1630,-13,-6.300650251150473,19.126762007536481,-13.2209311,-0.9649054,4.4248633,1.8611379
1631,-13,-6.293193611150473,19.126762007536481,-13.2211914,-1.0000559,4.0746579,1.7856715
1632,-13,-6.285736971150473,19.126762007536481,-13.2213993,-1.0350063,3.7615538,1.6941700
1633,-13,-6.278280331150473,19.126762007536481,-13.2215528,-1.0733665,3.5057461,1.5974777
1634,-13,-6.270823691150473,19.126762007536481,-13.2216454,-1.1104764,3.3273194,1.5127882
1635,-13,-6.263367051150473,19.126762007536481,-13.2216721,-1.1450546,3.2558479,1.4603837
1636,-13,-6.255910411150474,19.126762007536481,-13.2216291,-1.1670499,3.3117402,1.4562569
1637,-13,-6.248453771150474,19.126762007536481,-13.2215099,-1.1781166,3.5060627,1.5040959
1638,-13,-6.240997131150474,19.126762007536481,-13.2213135,-1.1762946,3.8255932,1.5929062
1639,-13,-6.233540491150474,19.126762007536481,-13.2210360,-1.1637768,4.2501650,1.7016665
1640,-13,-6.226083851150474,19.126762007536481,-13.2206764,-1.1377031,4.7509270,1.8079031
1641,-13,-6.218627211150474,19.126762007536481,-13.2202330,-1.0993755,5.3058767,1.8936357
1642,-13,-6.211170571150474,19.126762007536481,-13.2197075,-1.0438157,5.8928661,1.9481148
1643,-13,-6.203713931150474,19.126762007536481,-13.2191000,-0.9673442,6.4906421,1.9675152
1644,-13,-6.196257291150474,19.126762007536481,-13.2184153,-0.8728344,7.0772600,1.9525174
1645,-13,-6.188800651150474,19.126762007536481,-13.2176590,-0.7641073,7.6377411,1.9067823
1646,-13,-6.181344011150474,19.126762007536481,-13.2168388,-0.6507486,8.1600409,1.8358266
1647,-13,-6.173887371150474,19.126762007536481,-13.2159634,-0.5390599,8.6429596,1.7461030
1648,-13,-6.166430731150474,19.126762007536481,-13.2150393,-0.4291038,9.0871582,1.6439883
1649,-13,-6.158974091150474,19.126762007536481,-13.2140751,-0.3220804,9.4855375,1.5348336
1650,-13,-6.151517451150474,19.126762007536481,-13.2130795,-0.2268122,9.8414650,1.4221900
1651,-13,-6.144060811150474,19.126762007536481,-13.2120590,-0.1458403,10.1650963,1.3075304
1652,-13,-6.136604171150474,19.126762007536481,-13.2110205,-0.0767584,10.4611492,1.1902282
1653,-13,-6.129147531150474,19.126762007536481,-13.2099676,-0.0195744,10.7298307,1.0691874
1654,-13,-6.121690891150473,19.126762007536481,-13.2089052,0.0285610,10.9762487,0.9439275
1655,-13,-6.114234251150473,19.126762007536481,-13.2078371,0.0708882,11.1964951,0.8151625
1656,-13,-6.106777611150473,19.126762007536481,-13.2067652,0.1151649,11.3866682,0.6871652
1657,-13,-6.099320971150473,19.126762007536481,-13.2056942,0.1663291,11.5338793,0.5730760
1658,-13,-6.091864331150473,19.126762007536481,-13.2046280,0.2251075,11.6246309,0.5026055
1659,-13,-6.084407691150473,19.126762007536481,-13.2035732,0.2888615,11.6522007,0.5163679
1660,-13,-6.076951051150473,19.126762007536481,-13.2025356,0.3609200,11.6073437,0.6241812
1661,-13,-6.643655691150473,19.119305367536480,-13.1647692,-1.3424851,27.2408543,2.7696266
1662,-13,-6.636199051150473,19.119305367536480,-13.1685448,-1.5190666,26.5448551,2.8841050
1663,-13,-6.628742411150473,19.119305367536480,-13.1722069,-1.6841360,25.7896080,2.9841816
1664,-13,-6.621285771150473,19.119305367536480,-13.1757460,-1.8426095,24.9840717,3.0655351
1665,-13,-6.613829131150473,19.119305367536480,-13.1791525,-1.9926548,24.1249905,3.1244302
1666,-13,-6.606372491150473,19.119305367536480,-13.1824179,-2.1276553,23.2362480,3.1565342
1667,-13,-6.598915851150473,19.119305367536480,-13.1855364,-2.2603216,22.3296566,3.1582375
1668,-13,-6.591459211150473,19.119305367536480,-13.1885023,-2.3972857,21.3981705,3.1286840
1669,-13,-6.584002571150473,19.119305367536480,-13.1913080,-2.5329511,20.4425163,3.0687664
1670,-13,-6.576545931150473,19.119305367536480,-13.1939459,-2.6539156,19.4704971,2.9816072
1671,-13,-6.569089291150473,19.119305367536480,-13.1964073,-2.7399278,18.4995575,2.8729196
1672,-13,-6.561632651150473,19.119305367536480,-13.1986895,-2.7861710,17.5754871,2.7494528
1673,-13,-6.554176011150473,19.119305367536480,-13.2007933,-2.8055778,16.7231846,2.6190901
1674,-13,-6.546719371150473,19.119305367536480,-13.2027197,-2.8056219,15.9438505,2.4910073
1675,-13,-6.539262731150473,19.119305367536480,-13.2044697,-2.7773025,15.2458525,2.3754880
1676,-13,-6.531806091150473,19.119305367536480,-13.2060480,-2.7237632,14.6425390,2.2825584
1677,-13,-6.524349451150472,19.119305367536480,-13.2074604,-2.6471388,14.1254320,2.2191348
1678,-13,-6.516892811150472,19.119305367536480,-13.2087107,-2.5455575,13.6867180,2.1857893
1679,-13,-6.509436171150472,19.119305367536480,-13.2098064,-2.4131768,13.3209915,2.1774707
1680,-13,-6.501979531150472,19.119305367536480,-13.2107582,-2.2516346,13.0167074,2.1867692
1681,-13,-6.494522891150472,19.119305367536480,-13.2115793,-2.0711803,12.7582846,2.2050889
1682,-13,-6.487066251150472,19.119305367536480,-13.2122822,-1.8860106,12.5221233,2.2239120
1683,-13,-6.479609611150472,19.119305367536480,-13.2128820,-1.6995565,12.2845793,2.2365041
1684,-13,-6.472152971150472,19.119305367536480,-13.2133913,-1.5105861,12.0341082,2.2384503
1685,-13,-6.464696331150472,19.119305367536480,-13.2138262,-1.3196665,11.7617207,2.2276635
1686,-13,-6.457239691150473,19.119305367536480,-13.2141991,-1.1324413,11.4646444,2.2042136
1687,-13,-6.449783051150473,19.119305367536480,-13.2145262,-0.9558262,11.1405268,2.1700249
1688,-13,-6.442326411150473,19.119305367536480,-13.2148218,-0.7935519,10.7887001,2.1282232
1689,-13,-6.434869771150473,19.119305367536480,-13.2150965,-0.6483922,10.4150658,2.0821779
1690,-13,-6.427413131150473,19.119305367536480,-13.2153616,-0.5189640,10.0275726,2.0349560
1691,-13,-6.419956491150473,19.119305367536480,-13.2156286,-0.4093534,9.6307917,1.9890414
1692,-13,-6.412499851150473,19.119305367536480,-13.2159052,-0.3199762,9.2344027,1.9463512
1693,-13,-6.405043211150473,19.119305367536480,-13.2161980,-0.2541798,8.8444386,1.9081901
1694,-13,-6.397586571150473,19.119305367536480,-13.2165117,-0.2102648,8.4710608,1.8756050
1695,-13,-6.390129931150473,19.119305367536480,-13.2168493,-0.1925073,8.1135559,1.8493053
1696,-13,-6.382673291150473,19.119305367536480,-13.2172117,-0.2033253,7.7729545,1.8296127
1697,-13,-6.375216651150473,19.119305367536480,-13.2175961,-0.2364760,7.4422245,1.8166237
1698,-13,-6.367760011150473,19.119305367536480,-13.2179976,-0.2812794,7.1170769,1.8101140
1699,-13,-6.360303371150473,19.119305367536480,-13.2184124,-0.3331826,6.7920947,1.8092704
1700,-13,-6.352846731150473,19.119305367536480,-13.2188330,-0.3900048,6.4662385,1.8124098
1701,-13,-6.345390091150473,19.119305367536480,-13.2192545,-0.4531712,6.1348271,1.8167986
1702,-13,-6.337933451150473,19.119305367536480,-13.2196703,-0.5229032,5.7953935,1.8190050
1703,-13,-6.330476811150473,19.119305367536480,-13.2200727,-0.5972712,5.4411201,1.8153157
1704,-13,-6.323020171150473,19.119305367536480,-13.2204542,-0.6679643,5.0734782,1.8020872
1705,-13,-6.315563531150473,19.119305367536480,-13.2208080,-0.7295470,4.6968093,1.7757492
1706,-13,-6.308106891150473,19.119305367536480,-13.2211266,-0.7802144,4.3201647,1.7329197
1707,-13,-6.300650251150473,19.119305367536480,-13.2214041,-0.8196174,3.9563975,1.6708339
1708,-13,-6.293193611150473,19.119305367536480,-13.2216387,-0.8510954,3.6177435,1.5891638
1709,-13,-6.285736971150473,19.119305367536480,-13.2218266,-0.8833798,3.3198738,1.4929854
1710,-13,-6.278280331150473,19.119305367536480,-13.2219639,-0.9237781,3.0765090,1.3949325
1711,-13,-6.270823691150473,19.119305367536480,-13.2220469,-0.9656728,2.9107721,1.3150417
1712,-13,-6.263367051150473,19.119305367536480,-13.2220688,-1.0043842,2.8488131,1.2763965
1713,-13,-6.255910411150474,19.119305367536480,-13.2220259,-1.0325278,2.9187121,1.2955133
1714,-13,-6.248453771150474,19.119305367536480,-13.2219133,-1.0517690,3.1249032,1.3724988
1715,-13,-6.240997131150474,19.119305367536480,-13.2217274,-1.0584116,3.4552433,1.4908763
1716,-13,-6.233540491150474,19.119305367536480,-13.2214661,-1.0553718,3.8874314,1.6259037
1717,-13,-6.226083851150474,19.119305367536480,-13.2211266,-1.0402305,4.3956199,1.7539574
1718,-13,-6.218627211150474,19.119305367536480,-13.2207079,-1.0123147,4.9573312,1.8573605
1719,-13,-6.211170571150474,19.119305367536480,-13.2202101,-0.9654023,5.5524035,1.9263101
1720,-13,-6.203713931150474,19.119305367536480,-13.2196341,-0.8962760,6.1592021,1.9579659
1721,-13,-6.196257291150474,19.119305367536480,-13.2189827,-0.8075846,6.7549291,1.9535364
1722,-13,-6.188800651150474,19.119305367536480,-13.2182627,-0.7041366,7.3247333,1.9169252
1723,-13,-6.181344011150474,19.119305367536480,-13.2174807,-0.5969700,7.8566923,1.8538498
1724,-13,-6.173887371150474,19.119305367536480,-13.2166452,-0.4892880,8.3512526,1.7709167
1725,-13,-6.166430731150474,19.119305367536480,-13.2157631,-0.3859448,8.8087740,1.6746997
1726,-13,-6.158974091150474,19.119305367536480,-13.2148418,-0.2848182,9.2244387,1.5708185
1727,-13,-6.151517451150474,19.119305367536480,-13.2138891,-0.1956975,9.5984688,1.4631492
1728,-13,-6.144060811150474,19.119305367536480,-13.2129135,-0.1201867,9.9385080,1.3534212
1729,-13,-6.136604171150474,19.119305367536480,-13.2119179,-0.0610851,10.2546616,1.2412074
1730,-13,-6.129147531150474,19.119305367536480,-13.2109089,-0.0129074,10.5457478,1.1253492
1731,-13,-6.121690891150473,19.119305367536480,-13.2098885,0.0229143,10.8146811,1.0048915
1732,-13,-6.114234251150473,19.119305367536480,-13.2088594,0.0530022,11.0620070,0.8793837
1733,-13,-6.106777611150473,19.119305367536480,-13.2078238,0.0844159,11.2826786,0.7505230
1734,-13,-6.099320971150473,19.119305367536480,-13.2067833,0.1236529,11.4643688,0.6261760
1735,-13,-6.091864331150473,19.119305367536480,-13.2057428,0.1698122,11.5946760,0.5276309
1736,-13,-6.084407691150473,19.119305367536480,-13.2047071,0.2253447,11.6639700,0.4950807
1737,-13,-6.076951051150473,19.119305367536480,-13.2036810,0.2916530,11.6633816,0.5613547
1738,-13,-6.643655691150473,19.111848727536479,-13.1644449,-1.2595628,27.8435059,2.6621268
1739,-13,-6.636199051150473,19.111848727536479,-13.1683149,-1.4356991,27.1645393,2.8001592
1740,-13,-6.628742411150473,19.111848727536479,-13.1720743,-1.5991791,26.4209538,2.9274669
1741,-13,-6.621285771150473,19.111848727536479,-13.1757126,-1.7576259,25.6196098,3.0396502
1742,-13,-6.613829131150473,19.111848727536479,-13.1792202,-1.9079139,24.7598152,3.1329248
1743,-13,-6.606372491150473,19.111848727536479,-13.1825886,-2.0473430,23.8606319,3.2024822
1744,-13,-6.598915851150473,19.111848727536479,-13.1858110,-2.1828716,22.9313316,3.2437506
1745,-13,-6.591459211150473,19.111848727536479,-13.1888819,-2.3239536,21.9703083,3.2545135
1746,-13,-6.584002571150473,19.111848727536479,-13.1917934,-2.4671967,20.9749718,3.2339706
1747,-13,-6.576545931150473,19.111848727536479,-13.1945362,-2.6010709,19.9449310,3.1830740
1748,-13,-6.569089291150473,19.111848727536479,-13.1971035,-2.7027087,18.9004860,3.1050537
1749,-13,-6.561632651150473,19.111848727536479,-13.1994896,-2.7693915,17.8828220,3.0040233
1750,-13,-6.554176011150473,19.111848727536479,-13.2016935,-2.8106484,16.9177723,2.8853099
1751,-13,-6.546719371150473,19.111848727536479,-13.2037172,-2.8337786,16.0093822,2.7556009
1752,-13,-6.539262731150473,19.111848727536479,-13.2055588,-2.8275120,15.1711483,2.6232867
1753,-13,-6.531806091150473,19.111848727536479,-13.2072210,-2.7937856,14.4220304,2.4981115
1754,-13,-6.524349451150472,19.111848727536479,-13.2087078,-2.7337127,13.7662630,2.3892438
1755,-13,-6.516892811150472,19.111848727536479,-13.2100248,-2.6460993,13.1995459,2.3019054
1756,-13,-6.509436171150472,19.111848727536479,-13.2111759,-2.5233984,12.7290211,2.2369826
1757,-13,-6.501979531150472,19.111848727536479,-13.2121725,-2.3670487,12.3453302,2.1932080
1758,-13,-6.494522891150472,19.111848727536479,-13.2130241,-2.1872399,12.0369101,2.1665564
1759,-13,-6.487066251150472,19.111848727536479,-13.2137470,-1.9979197,11.7781029,2.1506252
1760,-13,-6.479609611150472,19.111848727536479,-13.2143545,-1.8015378,11.5425653,2.1385236
1761,-13,-6.472152971150472,19.111848727536479,-13.2148600,-1.5990077,11.3137875,2.1240871
1762,-13,-6.464696331150472,19.111848727536479,-13.2152805,-1.3915030,11.0764418,2.1026807
1763,-13,-6.457239691150473,19.111848727536479,-13.2156296,-1.1883408,10.8204489,2.0718720
1764,-13,-6.449783051150473,19.111848727536479,-13.2159243,-0.9941217,10.5414972,2.0317292
1765,-13,-6.442326411150473,19.111848727536479,-13.2161798,-0.8149576,10.2352886,1.9844807
1766,-13,-6.434869771150473,19.111848727536479,-13.2164087,-0.6521484,9.9019337,1.9335983
1767,-13,-6.427413131150473,19.111848727536479,-13.2166252,-0.5066082,9.5451813,1.8827459
1768,-13,-6.419956491150473,19.111848727536479,-13.2168388,-0.3821349,9.1743431,1.8348935
1769,-13,-6.412499851150473,19.111848727536479,-13.2170601,-0.2786550,8.7950249,1.7920295
1770,-13,-6.405043211150473,19.111848727536479,-13.2172956,-0.1989836,8.4154539,1.7550404
1771,-13,-6.397586571150473,19.111848727536479,-13.2175512,-0.1445435,8.0437536,1.7242684
1772,-13,-6.390129931150473,19.111848727536479,-13.2178316,-0.1186944,7.6860285,1.6997128
1773,-13,-6.382673291150473,19.111848727536479,-13.2181377,-0.1211978,7.3414893,1.6811610
1774,-13,-6.375216651150473,19.111848727536479,-13.2184658,-0.1474987,7.0056276,1.6683449
1775,-13,-6.367760011150473,19.111848727536479,-13.2188139,-0.1873796,6.6729894,1.6608913
1776,-13,-6.360303371150473,19.111848727536479,-13.2191744,-0.2321797,6.3434272,1.6580451
1777,-13,-6.352846731150473,19.111848727536479,-13.2195444,-0.2821230,6.0139761,1.6582408
1778,-13,-6.345390091150473,19.111848727536479,-13.2199163,-0.3381513,5.6827130,1.6588066
1779,-13,-6.337933451150473,19.111848727536479,-13.2202845,-0.4024208,5.3484116,1.6564103
1780,-13,-6.330476811150473,19.111848727536479,-13.2206430,-0.4698325,5.0020156,1.6475115
1781,-13,-6.323020171150473,19.111848727536479,-13.2209826,-0.5352249,4.6460104,1.6286455
1782,-13,-6.315563531150473,19.111848727536479,-13.2212982,-0.5912341,4.2829738,1.5964624
1783,-13,-6.308106891150473,19.111848727536479,-13.2215815,-0.6372774,3.9205773,1.5477688
1784,-13,-6.300650251150473,19.111848727536479,-13.2218294,-0.6705931,3.5713620,1.4799809
1785,-13,-6.293193611150473,19.111848727536479,-13.2220383,-0.6989172,3.2507949,1.3930955
1786,-13,-6.285736971150473,19.111848727536479,-13.2222052,-0.7288243,2.9672475,1.2929226
1787,-13,-6.278280331150473,19.111848727536479,-13.2223263,-0.7690934,2.7380447,1.1937821
1788,-13,-6.270823691150473,19.111848727536479,-13.2223997,-0.8148282,2.5819666,1.1187465
1789,-13,-6.263367051150473,19.111848727536479,-13.2224178,-0.8581761,2.5283139,1.0941218
1790,-13,-6.255910411150474,19.111848727536479,-13.2223768,-0.8924924,2.6009583,1.1365135
1791,-13,-6.248453771150474,19.111848727536479,-13.2222710,-0.9179692,2.8077114,1.2412513
1792,-13,-6.240997131150474,19.111848727536479,-13.2220984,-0.9350511,3.1366978,1.3862425
1793,-13,-6.233540491150474,19.111848727536479,-13.2218552,-0.9427363,3.5633302,1.5440868
1794,-13,-6.226083851150474,19.111848727536479,-13.2215385,-0.9402747,4.0662808,1.6911155
1795,-13,-6.218627211150474,19.111848727536479,-13.2211485,-0.9237964,4.6221261,1.8106709
1796,-13,-6.211170571150474,19.111848727536479,-13.2206821,-0.8899510,5.2157807,1.8940117
1797,-13,-6.203713931150474,19.111848727536479,-13.2201405,-0.8333126,5.8223100,1.9390409
1798,-13,-6.196257291150474,19.111848727536479,-13.2195282,-0.7550525,6.4226217,1.9472526
1799,-13,-6.188800651150474,19.111848727536479,-13.2188482,-0.6607383,6.9996495,1.9224679
1800,-13,-6.181344011150474,19.111848727536479,-13.2181091,-0.5614245,7.5405359,1.8702213
1801,-13,-6.173887371150474,19.111848727536479,-13.2173185,-0.4639437,8.0475435,1.7969397
1802,-13,-6.166430731150474,19.111848727536479,-13.2164822,-0.3698112,8.5209112,1.7092223
1803,-13,-6.158974091150474,19.111848727536479,-13.2156076,-0.2774004,8.9554472,1.6128279
1804,-13,-6.151517451150474,19.111848727536479,-13.2147026,-0.1948790,9.3495464,1.5118693
1805,-13,-6.144060811150474,19.111848727536479,-13.2137737,-0.1274142,9.7103024,1.4083452
1806,-13,-6.136604171150474,19.111848727536479,-13.2128248,-0.0782676,10.0453615,1.3021189
1807,-13,-6.129147531150474,19.111848727536479,-13.2118607,-0.0404950,10.3597126,1.1921540
1808,-13,-6.121690891150473,19.111848727536479,-13.2108831,-0.0143257,10.6527948,1.0773798
1809,-13,-6.114234251150473,19.111848727536479,-13.2098942,0.0049702,10.9247923,0.9566810
1810,-13,-6.106777611150473,19.111848727536479,-13.2088957,0.0235154,11.1752748,0.8299745
1811,-13,-6.099320971150473,19.111848727536479,-13.2078876,0.0520572,11.3902140,0.7012394
