OID_,DEM_Large_S3_Clip,X,Y,DEM_Large_S3_Band_1,MeanCurv_Band_1,Slope_Band_1,SlopeStd_Band_1
15035,-13,-3.206144651150471,18.821039767536480,-13.0075245,-0.3564124,9.0858917,0.9393153
15036,-13,-3.198688011150471,18.821039767536480,-13.0067425,-0.3431168,9.1737690,0.8986567
15037,-13,-3.191231371150471,18.821039767536480,-13.0059576,-0.3472539,9.2418280,0.8662652
15038,-13,-3.183774731150471,18.821039767536480,-13.0051718,-0.3623333,9.3025675,0.8393324
15039,-13,-3.176318091150471,18.821039767536480,-13.0043821,-0.3821447,9.3610744,0.8154526
15040,-13,-3.168861451150471,18.821039767536480,-13.0035887,-0.3990954,9.4142466,0.7926354
15041,-13,-3.161404811150471,18.821039767536480,-13.0027905,-0.4115660,9.4620142,0.7694650
15042,-13,-3.153948171150471,18.821039767536480,-13.0019865,-0.4174235,9.4991655,0.7450609
15043,-13,-3.146491531150471,18.821039767536480,-13.0011778,-0.4216976,9.5217113,0.7192425
15044,-13,-3.139034891150471,18.821039767536480,-13.0003643,-0.4222062,9.5323067,0.6928031
15045,-12,-3.131578251150472,18.821039767536480,-12.9995470,-0.4177174,9.5258493,0.6676155
15046,-12,-3.124121611150472,18.821039767536480,-12.9987249,-0.4056124,9.5015345,0.6466426
15047,-12,-3.116664971150472,18.821039767536480,-12.9979019,-0.3803847,9.4602518,0.6332069
15048,-12,-3.109208331150472,18.821039767536480,-12.9970779,-0.3420389,9.3886290,0.6302090
15049,-12,-3.101751691150472,18.821039767536480,-12.9962587,-0.2986608,9.2855768,0.6395068
15050,-12,-3.094295051150472,18.821039767536480,-12.9954481,-0.2530580,9.1550531,0.6607098
15051,-12,-3.086838411150472,18.821039767536480,-12.9946499,-0.2064087,8.9920654,0.6910365
15052,-12,-3.079381771150472,18.821039767536480,-12.9938688,-0.1648413,8.8010874,0.7258424
15053,-12,-3.071925131150472,18.821039767536480,-12.9931078,-0.1228486,8.5933084,0.7594241
15054,-12,-3.064468491150472,18.821039767536480,-12.9923697,-0.0790149,8.3646841,0.7871324
15055,-12,-3.057011851150472,18.821039767536480,-12.9916582,-0.0381496,8.1173038,0.8057931
15056,-12,-3.049555211150472,18.821039767536480,-12.9909773,-0.0108598,7.8587003,0.8134175
15057,-12,-3.042098571150472,18.821039767536480,-12.9903278,0.0042425,7.5975094,0.8093023
15058,-12,-3.034641931150472,18.821039767536480,-12.9897108,0.0061521,7.3412318,0.7935429
15059,-12,-3.027185291150472,18.821039767536480,-12.9891243,-0.0037414,7.0951662,0.7666392
15060,-12,-3.019728651150472,18.821039767536480,-12.9885664,-0.0208896,6.8668723,0.7299616
15061,-12,-3.012272011150471,18.821039767536480,-12.9880342,-0.0407153,6.6534109,0.6859908
15062,-12,-3.004815371150471,18.821039767536480,-12.9875250,-0.0637263,6.4567170,0.6384699
15063,-12,-2.997358731150471,18.821039767536480,-12.9870348,-0.0928311,6.2801037,0.5913782
15064,-12,-2.989902091150471,18.821039767536480,-12.9865608,-0.1256155,6.1222873,0.5484741
15065,-12,-2.982445451150471,18.821039767536480,-12.9860992,-0.1630545,5.9849572,0.5129208
15066,-12,-2.974988811150471,18.821039767536480,-12.9856453,-0.1942429,5.8704100,0.4868943
15067,-12,-2.967532171150471,18.821039767536480,-12.9851952,-0.2135914,5.7700572,0.4722198
15068,-12,-2.960075531150471,18.821039767536480,-12.9847479,-0.2152652,5.6760993,0.4696262
15069,-12,-2.952618891150472,18.821039767536480,-12.9843025,-0.2074948,5.5793085,0.4791219
15070,-12,-2.945162251150472,18.821039767536480,-12.9838619,-0.1941530,5.4742723,0.5002611
15071,-12,-2.937705611150472,18.821039767536480,-12.9834270,-0.1764408,5.3638105,0.5318981
15072,-12,-2.930248971150472,18.821039767536480,-12.9830008,-0.1514481,5.2396355,0.5719019
15073,-12,-2.922792331150472,18.821039767536480,-12.9825869,-0.1245057,5.0986347,0.6174661
15074,-12,-2.915335691150472,18.821039767536480,-12.9821882,-0.0953625,4.9424314,0.6652964
15075,-12,-2.907879051150472,18.821039767536480,-12.9818096,-0.0601212,4.7674079,0.7122111
15076,-12,-2.900422411150472,18.821039767536480,-12.9814539,-0.0282601,4.5721822,0.7556957
15077,-12,-2.892965771150472,18.821039767536480,-12.9811277,-0.0029421,4.3647513,0.7933505
15078,-12,-2.885509131150472,18.821039767536480,-12.9808340,0.0107120,4.1520243,0.8237360
15079,-12,-2.878052491150472,18.821039767536480,-12.9805746,0.0161012,3.9404886,0.8463914
15080,-12,-2.870595851150472,18.821039767536480,-12.9803505,0.0095606,3.7402599,0.8617857
15081,-12,-2.863139211150472,18.821039767536480,-12.9801617,-0.0035634,3.5556991,0.8715773
15082,-12,-2.855682571150472,18.821039767536480,-12.9800072,-0.0225448,3.3931820,0.8783295
15083,-12,-2.848225931150472,18.821039767536480,-12.9798870,-0.0451932,3.2521050,0.8848216
15084,-12,-2.840769291150472,18.821039767536480,-12.9797974,-0.0734622,3.1368806,0.8934261
15085,-12,-2.833312651150472,18.821039767536480,-12.9797373,-0.1071122,3.0448236,0.9056653
15086,-12,-2.825856011150472,18.821039767536480,-12.9797020,-0.1437019,2.9731152,0.9221587
15087,-12,-2.818399371150472,18.821039767536480,-12.9796896,-0.1810343,2.9165704,0.9428562
15088,-12,-2.810942731150472,18.821039767536480,-12.9796963,-0.2181287,2.8704898,0.9671174
15089,-12,-2.803486091150472,18.821039767536480,-12.9797182,-0.2542586,2.8276150,0.9935226
15090,-12,-2.796029451150472,18.821039767536480,-12.9797506,-0.2881997,2.7846415,1.0195241
15091,-12,-2.788572811150472,18.821039767536480,-12.9797926,-0.3201941,2.7363067,1.0423943
15092,-12,-2.781116171150471,18.821039767536480,-12.9798412,-0.3522014,2.6770151,1.0597782
15093,-12,-2.773659531150471,18.821039767536480,-12.9798927,-0.3852040,2.6012547,1.0698794
15094,-12,-2.766202891150471,18.821039767536480,-12.9799452,-0.4152977,2.5067964,1.0717870
15095,-12,-2.758746251150471,18.821039767536480,-12.9799957,-0.4466344,2.3944407,1.0651628
15096,-12,-2.751289611150471,18.821039767536480,-12.9800444,-0.4767757,2.2585006,1.0502598
15097,-12,-2.743832971150471,18.821039767536480,-12.9800863,-0.5089024,2.0957778,1.0280404
15098,-12,-2.736376331150471,18.821039767536480,-12.9801226,-0.5393428,1.9056143,1.0005596
15099,-12,-2.728919691150471,18.821039767536480,-12.9801502,-0.5710295,1.6892294,0.9711744
15100,-12,-2.721463051150471,18.821039767536480,-12.9801683,-0.6024873,1.4443390,0.9442524
15101,-12,-2.714006411150471,18.821039767536480,-12.9801760,-0.6346847,1.1752704,0.9264429
15102,-12,-2.706549771150471,18.821039767536480,-12.9801702,-0.6622182,0.8903065,0.9216393
15103,-12,-2.699093131150471,18.821039767536480,-12.9801502,-0.6779618,0.6076105,0.9355147
15104,-12,-2.691636491150472,18.821039767536480,-12.9801159,-0.6836107,0.3943586,0.9692380
15105,-12,-2.684179851150472,18.821039767536480,-12.9800692,-0.6852835,0.4230451,1.0226415
15106,-12,-2.676723211150472,18.821039767536480,-12.9800100,-0.6854291,0.6841331,1.0914905
15107,-12,-2.669266571150472,18.821039767536480,-12.9799404,-0.6840502,1.0195392,1.1694967
15108,-12,-2.661809931150472,18.821039767536480,-12.9798603,-0.6782151,1.3752375,1.2495810
15109,-12,-2.654353291150472,18.821039767536480,-12.9797707,-0.6654917,1.7346441,1.3252400
15110,-12,-2.646896651150472,18.821039767536480,-12.9796724,-0.6468926,2.0827391,1.3904450
15111,-12,-2.639440011150472,18.821039767536480,-12.9795694,-0.6229295,2.4159660,1.4406457
15112,-12,-2.631983371150472,18.821039767536480,-12.9794607,-0.5990055,2.7265599,1.4718177
15113,-12,-2.624526731150472,18.821039767536480,-12.9793510,-0.5831831,3.0124481,1.4840463
15114,-12,-2.617070091150472,18.821039767536480,-12.9792395,-0.5810341,3.2751107,1.4763323
15115,-12,-2.609613451150472,18.821039767536480,-12.9791250,-0.5834991,3.5134227,1.4507766
15116,-12,-2.602156811150472,18.821039767536480,-12.9790049,-0.5798497,3.7286289,1.4077380
15117,-12,-2.594700171150472,18.821039767536480,-12.9788771,-0.5628045,3.9173415,1.3489591
15118,-12,-2.587243531150472,18.821039767536480,-12.9787407,-0.5333692,4.0759521,1.2762158
15119,-12,-2.579786891150472,18.821039767536480,-12.9785948,-0.4920417,4.2051487,1.1919295
15120,-12,-2.572330251150472,18.821039767536480,-12.9784403,-0.4402869,4.3059454,1.0985173
15121,-12,-2.564873611150472,18.821039767536480,-12.9782791,-0.3836968,4.3803296,0.9992235
15122,-12,-2.557416971150472,18.821039767536480,-12.9781132,-0.3169122,4.4318585,0.8974549
15123,-12,-2.549960331150471,18.821039767536480,-12.9779434,-0.2348297,4.4596453,0.7964611
15124,-12,-2.542503691150471,18.821039767536480,-12.9777737,-0.1323426,4.4636965,0.6992791
15125,-12,-2.535047051150472,18.821039767536480,-12.9776096,-0.0101642,4.4461780,0.6086472
15126,-12,-2.527590411150472,18.821039767536480,-12.9774599,0.1239411,4.4034472,0.5275486
15127,-12,-2.520133771150472,18.821039767536480,-12.9773331,0.2505427,4.3482137,0.4601146
15128,-12,-2.512677131150472,18.821039767536480,-12.9772406,0.3591819,4.2930608,0.4126291
15129,-12,-2.505220491150472,18.821039767536480,-12.9771881,0.4510477,4.2534528,0.3929201
15130,-12,-2.497763851150472,18.821039767536480,-12.9771814,0.5251271,4.2407103,0.4051833
15131,-12,-2.490307211150472,18.821039767536480,-12.9772263,0.5845485,4.2673283,0.4442361
15132,-12,-2.482850571150472,18.821039767536480,-12.9773254,0.6280717,4.3382483,0.4972281
15133,-12,-2.475393931150472,18.821039767536480,-12.9774828,0.6532640,4.4577789,0.5501948
15134,-12,-2.467937291150472,18.821039767536480,-12.9776993,0.6533383,4.6181612,0.5921177
15135,-12,-2.460480651150472,18.821039767536480,-12.9779739,0.6273700,4.8092718,0.6157031
15136,-12,-2.453024011150472,18.821039767536480,-12.9783049,0.5790665,5.0108542,0.6166113
15137,-12,-2.445567371150472,18.821039767536480,-12.9786863,0.5143188,5.2042489,0.5927718
15138,-12,-2.438110731150472,18.821039767536480,-12.9791126,0.4423736,5.3756881,0.5447074
15139,-12,-2.430654091150472,18.821039767536480,-12.9795761,0.3709904,5.5193381,0.4762069
15140,-12,-2.423197451150472,18.821039767536480,-12.9800711,0.2996774,5.6320906,0.3941194
15141,-12,-2.415740811150472,18.821039767536480,-12.9805899,0.2249979,5.7130837,0.3076814
15142,-12,-2.408284171150472,18.821039767536480,-12.9811277,0.1471742,5.7558126,0.2298520
15143,-12,-2.400827531150472,18.821039767536480,-12.9816771,0.0705381,5.7573385,0.1796164
15144,-12,-2.393370891150472,18.821039767536480,-12.9822302,0.0006274,5.7186403,0.1752709
15145,-12,-2.385914251150472,18.821039767536480,-12.9827805,-0.0608635,5.6494694,0.2071202
15146,-12,-2.378457611150472,18.821039767536480,-12.9833221,-0.1117586,5.5546927,0.2488589
15147,-13,-3.310537611150472,18.813583127536482,-13.0152998,-1.1003062,4.7170687,1.6553850
15148,-13,-3.303080971150472,18.813583127536482,-13.0150003,-1.0546736,5.1940894,1.7254971
15149,-13,-3.295624331150472,18.813583127536482,-13.0146303,-1.0014434,5.6865821,1.7583797
15150,-13,-3.288167691150472,18.813583127536482,-13.0141935,-0.9426911,6.1777625,1.7538943
15151,-13,-3.280711051150472,18.813583127536482,-13.0136938,-0.8785409,6.6585517,1.7163588
15152,-13,-3.273254411150472,18.813583127536482,-13.0131350,-0.8031070,7.1161842,1.6522024
15153,-13,-3.265797771150472,18.813583127536482,-13.0125256,-0.7187514,7.5345154,1.5686604
15154,-13,-3.258341131150472,18.813583127536482,-13.0118713,-0.6342353,7.9051151,1.4727122
15155,-13,-3.250884491150472,18.813583127536482,-13.0111809,-0.5593671,8.2248812,1.3706124
15156,-13,-3.243427851150471,18.813583127536482,-13.0104618,-0.4954959,8.4982414,1.2679235
15157,-13,-3.235971211150471,18.813583127536482,-13.0097189,-0.4439018,8.7316532,1.1696995
15158,-13,-3.228514571150471,18.813583127536482,-13.0089579,-0.3990086,8.9299879,1.0803436
15159,-13,-3.221057931150471,18.813583127536482,-13.0081825,-0.3638712,9.0960007,1.0029961
15160,-13,-3.213601291150471,18.813583127536482,-13.0073977,-0.3346153,9.2340279,0.9390166
15161,-13,-3.206144651150471,18.813583127536482,-13.0066051,-0.3112302,9.3452435,0.8881148
15162,-13,-3.198688011150471,18.813583127536482,-13.0058107,-0.2972473,9.4285526,0.8483874
15163,-13,-3.191231371150471,18.813583127536482,-13.0050154,-0.3018720,9.4957504,0.8170264
15164,-13,-3.183774731150471,18.813583127536482,-13.0042191,-0.3191045,9.5569105,0.7911912
15165,-13,-3.176318091150471,18.813583127536482,-13.0034218,-0.3387043,9.6150532,0.7684991
15166,-13,-3.168861451150471,18.813583127536482,-13.0026226,-0.3556952,9.6680641,0.7470861
15167,-13,-3.161404811150471,18.813583127536482,-13.0018196,-0.3670195,9.7152090,0.7256836
15168,-13,-3.153948171150471,18.813583127536482,-13.0010128,-0.3720403,9.7494431,0.7035419
15169,-13,-3.146491531150471,18.813583127536482,-13.0002041,-0.3745215,9.7658157,0.6807690
15170,-12,-3.139034891150471,18.813583127536482,-12.9993925,-0.3761182,9.7653465,0.6585914
15171,-12,-3.131578251150472,18.813583127536482,-12.9985790,-0.3741573,9.7473927,0.6391934
15172,-12,-3.124121611150472,18.813583127536482,-12.9977646,-0.3643326,9.7123947,0.6255765
15173,-12,-3.116664971150472,18.813583127536482,-12.9969501,-0.3411740,9.6565752,0.6205925
15174,-12,-3.109208331150472,18.813583127536482,-12.9961376,-0.3060906,9.5716143,0.6262302
15175,-12,-3.101751691150472,18.813583127536482,-12.9953318,-0.2652405,9.4558945,0.6432332
15176,-12,-3.094295051150472,18.813583127536482,-12.9945354,-0.2211728,9.3100500,0.6702132
15177,-12,-3.086838411150472,18.813583127536482,-12.9937534,-0.1781554,9.1303930,0.7039997
15178,-12,-3.079381771150472,18.813583127536482,-12.9929905,-0.1418553,8.9266386,0.7400590
15179,-12,-3.071925131150472,18.813583127536482,-12.9922485,-0.1046421,8.7077913,0.7730897
15180,-12,-3.064468491150472,18.813583127536482,-12.9915295,-0.0646156,8.4692764,0.7989283
15181,-12,-3.057011851150472,18.813583127536482,-12.9908381,-0.0265845,8.2137394,0.8148807
15182,-12,-3.049555211150472,18.813583127536482,-12.9901762,0.0005485,7.9504528,0.8194301
15183,-12,-3.042098571150472,18.813583127536482,-12.9895458,0.0162227,7.6846290,0.8122227
15184,-12,-3.034641931150472,18.813583127536482,-12.9889469,0.0165414,7.4241271,0.7936376
15185,-12,-3.027185291150472,18.813583127536482,-12.9883795,0.0084352,7.1768050,0.7643889
15186,-12,-3.019728651150472,18.813583127536482,-12.9878397,-0.0074084,6.9452872,0.7259893
15187,-12,-3.012272011150471,18.813583127536482,-12.9873247,-0.0293258,6.7311544,0.6809992
15188,-12,-3.004815371150471,18.813583127536482,-12.9868317,-0.0544391,6.5376120,0.6332088
15189,-12,-2.997358731150471,18.813583127536482,-12.9863577,-0.0813065,6.3631458,0.5866317
15190,-12,-2.989902091150471,18.813583127536482,-12.9858999,-0.1140401,6.2073455,0.5450993
15191,-12,-2.982445451150471,18.813583127536482,-12.9854527,-0.1516741,6.0746036,0.5117515
15192,-12,-2.974988811150471,18.813583127536482,-12.9850130,-0.1830732,5.9627066,0.4885523
15193,-12,-2.967532171150471,18.813583127536482,-12.9845772,-0.2028915,5.8651524,0.4769759
15194,-12,-2.960075531150471,18.813583127536482,-12.9841433,-0.2060212,5.7745109,0.4773232
15195,-12,-2.952618891150472,18.813583127536482,-12.9837112,-0.1992292,5.6817174,0.4892181
15196,-12,-2.945162251150472,18.813583127536482,-12.9832830,-0.1866225,5.5814619,0.5119517
15197,-12,-2.937705611150472,18.813583127536482,-12.9828615,-0.1701404,5.4764485,0.5443143
15198,-12,-2.930248971150472,18.813583127536482,-12.9824476,-0.1475973,5.3566413,0.5842595
15199,-12,-2.922792331150472,18.813583127536482,-12.9820452,-0.1211701,5.2228870,0.6291038
15200,-12,-2.915335691150472,18.813583127536482,-12.9816589,-0.0927850,5.0715427,0.6757080
15201,-12,-2.907879051150472,18.813583127536482,-12.9812927,-0.0612201,4.9042559,0.7210345
15202,-12,-2.900422411150472,18.813583127536482,-12.9809494,-0.0313370,4.7211065,0.7626068
15203,-12,-2.892965771150472,18.813583127536482,-12.9806356,-0.0065323,4.5261779,0.7981653
15204,-12,-2.885509131150472,18.813583127536482,-12.9803524,0.0061360,4.3265014,0.8263749
15205,-12,-2.878052491150472,18.813583127536482,-12.9801044,0.0090786,4.1323371,0.8467992
15206,-12,-2.870595851150472,18.813583127536482,-12.9798908,0.0013201,3.9490137,0.8599311
15207,-12,-2.863139211150472,18.813583127536482,-12.9797134,-0.0115513,3.7822897,0.8672482
15208,-12,-2.855682571150472,18.813583127536482,-12.9795694,-0.0297817,3.6344213,0.8710054
15209,-12,-2.848225931150472,18.813583127536482,-12.9794579,-0.0514312,3.5093951,0.8737066
15210,-12,-2.840769291150472,18.813583127536482,-12.9793768,-0.0777210,3.4071672,0.8774050
15211,-12,-2.833312651150472,18.813583127536482,-12.9793243,-0.1064563,3.3251195,0.8833708
15212,-12,-2.825856011150472,18.813583127536482,-12.9792967,-0.1366626,3.2606800,0.8922449
15213,-12,-2.818399371150472,18.813583127536482,-12.9792910,-0.1680989,3.2102172,0.9042649
15214,-12,-2.810942731150472,18.813583127536482,-12.9793034,-0.1990522,3.1674702,0.9194286
15215,-12,-2.803486091150472,18.813583127536482,-12.9793310,-0.2273303,3.1283231,0.9377367
15216,-12,-2.796029451150472,18.813583127536482,-12.9793701,-0.2517136,3.0893126,0.9591049
15217,-12,-2.788572811150472,18.813583127536482,-12.9794197,-0.2761074,3.0459747,0.9829558
15218,-12,-2.781116171150471,18.813583127536482,-12.9794760,-0.3002666,2.9921753,1.0075582
15219,-12,-2.773659531150471,18.813583127536482,-12.9795370,-0.3263940,2.9266257,1.0304500
15220,-12,-2.766202891150471,18.813583127536482,-12.9796009,-0.3513209,2.8451540,1.0493799
15221,-12,-2.758746251150471,18.813583127536482,-12.9796658,-0.3774897,2.7443354,1.0624197
15222,-12,-2.751289611150471,18.813583127536482,-12.9797306,-0.4027044,2.6237109,1.0682030
15223,-12,-2.743832971150471,18.813583127536482,-12.9797926,-0.4303892,2.4792092,1.0658776
15224,-12,-2.736376331150471,18.813583127536482,-12.9798517,-0.4612804,2.3084881,1.0554694
15225,-12,-2.728919691150471,18.813583127536482,-12.9799061,-0.4941606,2.1087162,1.0382237
15226,-12,-2.721463051150471,18.813583127536482,-12.9799538,-0.5295148,1.8836826,1.0159595
15227,-12,-2.714006411150471,18.813583127536482,-12.9799938,-0.5666062,1.6298455,0.9923037
15228,-12,-2.706549771150471,18.813583127536482,-12.9800253,-0.6027362,1.3485250,0.9691833
15229,-12,-2.699093131150471,18.813583127536482,-12.9800453,-0.6283335,1.0457524,0.9529741
15230,-12,-2.691636491150472,18.813583127536482,-12.9800529,-0.6460687,0.7232856,0.9488443
15231,-12,-2.684179851150472,18.813583127536482,-12.9800510,-0.6596006,0.3929022,0.9629398
15232,-12,-2.676723211150472,18.813583127536482,-12.9800377,-0.6748031,0.1397903,0.9974704
15233,-12,-2.669266571150472,18.813583127536482,-12.9800158,-0.6909360,0.3819913,1.0508190
15234,-12,-2.661809931150472,18.813583127536482,-12.9799833,-0.7033393,0.7412001,1.1181362
15235,-12,-2.654353291150472,18.813583127536482,-12.9799414,-0.7063843,1.1044215,1.1932446
15236,-12,-2.646896651150472,18.813583127536482,-12.9798899,-0.7042510,1.4617214,1.2692019
15237,-12,-2.639440011150472,18.813583127536482,-12.9798307,-0.6967117,1.8049829,1.3398316
15238,-12,-2.631983371150472,18.813583127536482,-12.9797649,-0.6872119,2.1286275,1.3985901
15239,-12,-2.624526731150472,18.813583127536482,-12.9796934,-0.6828539,2.4290137,1.4430068
15240,-12,-2.617070091150472,18.813583127536482,-12.9796181,-0.6899638,2.7088227,1.4703777
15241,-12,-2.609613451150472,18.813583127536482,-12.9795361,-0.6994808,2.9668779,1.4811003
15242,-12,-2.602156811150472,18.813583127536482,-12.9794445,-0.7009113,3.2025154,1.4741249
15243,-12,-2.594700171150472,18.813583127536482,-12.9793406,-0.6889095,3.4167011,1.4497248
15244,-12,-2.587243531150472,18.813583127536482,-12.9792242,-0.6591181,3.6064434,1.4081931
15245,-12,-2.579786891150472,18.813583127536482,-12.9790955,-0.6157117,3.7717290,1.3502710
15246,-12,-2.572330251150472,18.813583127536482,-12.9789553,-0.5608932,3.9134276,1.2765188
15247,-12,-2.564873611150472,18.813583127536482,-12.9788055,-0.4995371,4.0323863,1.1882592
15248,-12,-2.557416971150472,18.813583127536482,-12.9786472,-0.4260466,4.1313415,1.0878974
15249,-12,-2.549960331150471,18.813583127536482,-12.9784842,-0.3367822,4.2095699,0.9803012
15250,-12,-2.542503691150471,18.813583127536482,-12.9783192,-0.2249437,4.2634830,0.8710806
15251,-12,-2.535047051150472,18.813583127536482,-12.9781580,-0.0944257,4.2931547,0.7645661
15252,-12,-2.527590411150472,18.813583127536482,-12.9780102,0.0477279,4.3009853,0.6648242
15253,-12,-2.520133771150472,18.813583127536482,-12.9778862,0.1813520,4.2913818,0.5767460
15254,-12,-2.512677131150472,18.813583127536482,-12.9777946,0.2979551,4.2795916,0.5068673
15255,-12,-2.505220491150472,18.813583127536482,-12.9777441,0.3955795,4.2788992,0.4632074
15256,-12,-2.497763851150472,18.813583127536482,-12.9777384,0.4781053,4.2997913,0.4514704
15257,-12,-2.490307211150472,18.813583127536482,-12.9777842,0.5435575,4.3511477,0.4690298
15258,-12,-2.482850571150472,18.813583127536482,-12.9778833,0.5948474,4.4391270,0.5042685
15259,-12,-2.475393931150472,18.813583127536482,-12.9780407,0.6246751,4.5662088,0.5427684
15260,-12,-2.467937291150472,18.813583127536482,-12.9782572,0.6316111,4.7265005,0.5727394
15261,-12,-2.460480651150472,18.813583127536482,-12.9785309,0.6100994,4.9103918,0.5864707
15262,-12,-2.453024011150472,18.813583127536482,-12.9788599,0.5672378,5.1008329,0.5795393
15263,-12,-2.445567371150472,18.813583127536482,-12.9792395,0.5074467,5.2786064,0.5500120
15264,-12,-2.438110731150472,18.813583127536482,-12.9796610,0.4423877,5.4317236,0.4985832
15265,-12,-2.430654091150472,18.813583127536482,-12.9801188,0.3759220,5.5555429,0.4292113
15266,-12,-2.423197451150472,18.813583127536482,-12.9806070,0.3114387,5.6506338,0.3489546
15267,-12,-2.415740811150472,18.813583127536482,-12.9811192,0.2440538,5.7141542,0.2674441
15268,-12,-2.408284171150472,18.813583127536482,-12.9816484,0.1730162,5.7425122,0.1986785
15269,-12,-2.400827531150472,18.813583127536482,-12.9821892,0.1031578,5.7339792,0.1625548
15270,-12,-2.393370891150472,18.813583127536482,-12.9827337,0.0392961,5.6909866,0.1710460
15271,-12,-2.385914251150472,18.813583127536482,-12.9832754,-0.0154152,5.6204977,0.2063792
15272,-12,-2.378457611150472,18.813583127536482,-12.9838114,-0.0602384,5.5315332,0.2452625
15273,-13,-3.288167691150472,18.806126487536481,-13.0135136,-0.9682738,6.6091752,1.7567312
15274,-13,-3.280711051150472,18.806126487536481,-13.0129814,-0.8896866,7.0714674,1.7020180
15275,-13,-3.273254411150472,18.806126487536481,-13.0123911,-0.8013808,7.5072246,1.6238035
15276,-13,-3.265797771150472,18.806126487536481,-13.0117502,-0.7059259,7.9017897,1.5292164
15277,-13,-3.258341131150472,18.806126487536481,-13.0110664,-0.6117817,8.2475319,1.4249215
15278,-13,-3.250884491150472,18.806126487536481,-13.0103493,-0.5287262,8.5432625,1.3169007
15279,-13,-3.243427851150471,18.806126487536481,-13.0096054,-0.4609296,8.7955866,1.2104257
15280,-13,-3.235971211150471,18.806126487536481,-13.0088396,-0.4068189,9.0121746,1.1102046
15281,-13,-3.228514571150471,18.806126487536481,-13.0080585,-0.3603304,9.1964512,1.0203086
15282,-13,-3.221057931150471,18.806126487536481,-13.0072641,-0.3233298,9.3513002,0.9434597
15283,-13,-3.213601291150471,18.806126487536481,-13.0064621,-0.2921883,9.4812679,0.8805114
15284,-13,-3.206144651150471,18.806126487536481,-13.0056543,-0.2664306,9.5885086,0.8306839
15285,-13,-3.198688011150471,18.806126487536481,-13.0048456,-0.2517400,9.6687088,0.7918323
15286,-13,-3.191231371150471,18.806126487536481,-13.0040379,-0.2554066,9.7353201,0.7611725
15287,-13,-3.183774731150471,18.806126487536481,-13.0032320,-0.2712030,9.7976665,0.7359498
15288,-13,-3.176318091150471,18.806126487536481,-13.0024252,-0.2893660,9.8562098,0.7138957
15289,-13,-3.168861451150471,18.806126487536481,-13.0016184,-0.3052030,9.9089565,0.6933658
15290,-13,-3.161404811150471,18.806126487536481,-13.0008097,-0.3137377,9.9561071,0.6732519
15291,-12,-3.153948171150471,18.806126487536481,-12.9999990,-0.3155359,9.9868002,0.6530190
15292,-12,-3.146491531150471,18.806126487536481,-12.9991884,-0.3164808,9.9949532,0.6331989
15293,-12,-3.139034891150471,18.806126487536481,-12.9983788,-0.3186851,9.9868879,0.6154975
15294,-12,-3.131578251150472,18.806126487536481,-12.9975691,-0.3180441,9.9592762,0.6023564
15295,-12,-3.124121611150472,18.806126487536481,-12.9967623,-0.3109723,9.9107857,0.5967308
15296,-12,-3.116664971150472,18.806126487536481,-12.9959564,-0.2912820,9.8430071,0.6009029
15297,-12,-3.109208331150472,18.806126487536481,-12.9951553,-0.2584757,9.7454605,0.6156991
15298,-12,-3.101751691150472,18.806126487536481,-12.9943628,-0.2191805,9.6131363,0.6406882
15299,-12,-3.094295051150472,18.806126487536481,-12.9935827,-0.1797258,9.4501276,0.6736637
15300,-12,-3.086838411150472,18.806126487536481,-12.9928188,-0.1422234,9.2563820,0.7111622
15301,-12,-3.079381771150472,18.806126487536481,-12.9920750,-0.1106973,9.0389462,0.7487884
15302,-12,-3.071925131150472,18.806126487536481,-12.9913540,-0.0794423,8.8083467,0.7816104
15303,-12,-3.064468491150472,18.806126487536481,-12.9906559,-0.0453655,8.5613832,0.8059312
15304,-12,-3.057011851150472,18.806126487536481,-12.9899855,-0.0120799,8.2999716,0.8195240
15305,-12,-3.049555211150472,18.806126487536481,-12.9893446,0.0127170,8.0312481,0.8212984
15306,-12,-3.042098571150472,18.806126487536481,-12.9887352,0.0258310,7.7612371,0.8112522
15307,-12,-3.034641931150472,18.806126487536481,-12.9881563,0.0247981,7.4979696,0.7900580
15308,-12,-3.027185291150472,18.806126487536481,-12.9876080,0.0141273,7.2486377,0.7586129
15309,-12,-3.019728651150472,18.806126487536481,-12.9870872,-0.0040464,7.0160575,0.7186237
15310,-12,-3.012272011150471,18.806126487536481,-12.9865904,-0.0283072,6.8026934,0.6728117
15311,-12,-3.004815371150471,18.806126487536481,-12.9861155,-0.0533607,6.6132379,0.6250292
15312,-12,-2.997358731150471,18.806126487536481,-12.9856577,-0.0806563,6.4421830,0.5793781
15313,-12,-2.989902091150471,18.806126487536481,-12.9852142,-0.1128643,6.2919145,0.5397028
15314,-12,-2.982445451150471,18.806126487536481,-12.9847822,-0.1492534,6.1641088,0.5091256
15315,-12,-2.974988811150471,18.806126487536481,-12.9843569,-0.1798959,6.0556021,0.4894097
15316,-12,-2.967532171150471,18.806126487536481,-12.9839344,-0.2009082,5.9603658,0.4815875
15317,-12,-2.960075531150471,18.806126487536481,-12.9835138,-0.2064546,5.8729172,0.4854588
15318,-12,-2.952618891150472,18.806126487536481,-12.9830942,-0.1999125,5.7861981,0.5002146
15319,-12,-2.945162251150472,18.806126487536481,-12.9826784,-0.1882944,5.6920128,0.5248904
