OID_,DEM_Large_S3_Regm7,X,Y,DEM_Large_S3_Band_1,MeanCurv_Band_1,Slope_Band_1,SlopeStd_Band_1
1802,-13,-6.069494411150472,19.283351447536479,-13.1774836,0.7146975,9.9561272,2.0533993
1803,-13,-6.062037771150472,19.283351447536479,-13.1772652,0.7153108,9.2751694,1.9369650
1804,-13,-6.054581131150472,19.283351447536479,-13.1771603,0.6746178,8.6839237,1.7974795
1805,-13,-6.047124491150472,19.283351447536479,-13.1771631,0.6061853,8.1948624,1.6499702
1806,-13,-6.039667851150472,19.283351447536479,-13.1772661,0.5213742,7.8122230,1.5110109
1807,-13,-6.032211211150472,19.283351447536479,-13.1774626,0.4184685,7.5330796,1.3947090
1808,-13,-6.024754571150472,19.283351447536479,-13.1777430,0.2988197,7.3402786,1.3099463
1809,-13,-6.017297931150472,19.283351447536479,-13.1780958,0.1645264,7.2143569,1.2577533
1810,-13,-6.009841291150471,19.283351447536479,-13.1785088,0.0333046,7.1301126,1.2315859
1811,-13,-6.002384651150471,19.283351447536479,-13.1789684,-0.0854939,7.0703292,1.2211683
1812,-13,-5.994928011150471,19.283351447536479,-13.1794653,-0.1791127,7.0327997,1.2163810
1813,-13,-5.987471371150471,19.283351447536479,-13.1799917,-0.2570140,7.0140405,1.2097327
1814,-13,-5.980014731150471,19.283351447536479,-13.1805401,-0.3190946,7.0090280,1.1973021
1815,-13,-5.972558091150471,19.283351447536479,-13.1811075,-0.3701131,7.0187941,1.1785440
1816,-13,-5.965101451150471,19.283351447536479,-13.1816893,-0.4126762,7.0427999,1.1550804
1817,-13,-5.957644811150471,19.283351447536479,-13.1822815,-0.4530700,7.0733380,1.1290928
1818,-13,-5.950188171150471,19.283351447536479,-13.1828833,-0.4855071,7.1093993,1.1027709
1819,-13,-5.942731531150471,19.283351447536479,-13.1834888,-0.5097466,7.1537256,1.0777198
1820,-13,-5.935274891150471,19.283351447536479,-13.1840982,-0.5298592,7.2117591,1.0552779
1821,-13,-5.927818251150471,19.283351447536479,-13.1847105,-0.5540218,7.2782879,1.0367522
1822,-13,-5.920361611150471,19.283351447536479,-13.1853228,-0.5872910,7.3492322,1.0233641
1823,-13,-5.912904971150471,19.283351447536479,-13.1859322,-0.6325628,7.4141073,1.0162749
1824,-13,-5.905448331150472,19.283351447536479,-13.1865339,-0.6811751,7.4655690,1.0166407
1825,-13,-5.897991691150471,19.283351447536479,-13.1871223,-0.7256736,7.5061102,1.0258274
1826,-13,-5.890535051150472,19.283351447536479,-13.1876926,-0.7657878,7.5440826,1.0447685
1827,-13,-5.883078411150471,19.283351447536479,-13.1882410,-0.8053425,7.5775747,1.0735856
1828,-13,-6.673482251150471,19.275894807536478,-13.1445436,-2.4854109,15.6514664,2.4475195
1829,-13,-6.666025611150471,19.275894807536478,-13.1461201,-2.2984471,15.0949907,1.9133456
1830,-13,-6.658568971150471,19.275894807536478,-13.1475239,-2.1150637,14.7581282,1.4128770
1831,-13,-6.651112331150471,19.275894807536478,-13.1487703,-1.9412715,14.6185064,0.9874026
1832,-13,-6.643655691150471,19.275894807536478,-13.1498718,-1.7769424,14.6476803,0.7065743
1833,-13,-6.636199051150471,19.275894807536478,-13.1508398,-1.6159606,14.8177328,0.6544231
1834,-13,-6.628742411150471,19.275894807536478,-13.1516838,-1.4584990,15.1025667,0.7842722
1835,-13,-6.621285771150471,19.275894807536478,-13.1524143,-1.3036733,15.4740276,0.9647052
1836,-13,-6.613829131150471,19.275894807536478,-13.1530390,-1.1500524,15.9060688,1.1294225
1837,-13,-6.606372491150471,19.275894807536478,-13.1535654,-0.9863892,16.3794308,1.2583834
1838,-13,-6.598915851150471,19.275894807536478,-13.1540031,-0.8058817,16.8780460,1.3483349
1839,-13,-6.591459211150471,19.275894807536478,-13.1543627,-0.6015460,17.3863525,1.4023870
1840,-13,-6.584002571150471,19.275894807536478,-13.1546612,-0.3810722,17.8854122,1.4265779
1841,-13,-6.576545931150471,19.275894807536478,-13.1549149,-0.1491960,18.3640976,1.4279706
1842,-13,-6.569089291150471,19.275894807536478,-13.1551456,0.0845295,18.8105774,1.4136086
1843,-13,-6.561632651150471,19.275894807536478,-13.1553736,0.3107489,19.2207069,1.3899909
1844,-13,-6.554176011150471,19.275894807536478,-13.1556234,0.5190966,19.5921516,1.3623519
1845,-13,-6.546719371150471,19.275894807536478,-13.1559143,0.7029141,19.9310036,1.3339934
1846,-13,-6.539262731150471,19.275894807536478,-13.1562672,0.8558311,20.2419109,1.3058343
1847,-13,-6.531806091150471,19.275894807536478,-13.1566982,0.9751908,20.5314560,1.2767022
1848,-13,-6.524349451150471,19.275894807536478,-13.1572218,1.0556073,20.8069439,1.2439234
1849,-13,-6.516892811150471,19.275894807536478,-13.1578484,1.0914515,21.0749741,1.2041492
1850,-13,-6.509436171150471,19.275894807536478,-13.1585827,1.0806069,21.3367062,1.1545832
1851,-13,-6.501979531150472,19.275894807536478,-13.1594267,1.0327286,21.5901108,1.0933199
1852,-13,-6.494522891150471,19.275894807536478,-13.1603756,0.9495262,21.8294449,1.0201581
1853,-13,-6.487066251150472,19.275894807536478,-13.1614246,0.8394913,22.0514336,0.9374651
1854,-13,-6.479609611150472,19.275894807536478,-13.1625633,0.7105886,22.2462711,0.8505955
1855,-13,-6.472152971150472,19.275894807536478,-13.1637802,0.5666296,22.4111767,0.7687110
1856,-13,-6.464696331150471,19.275894807536478,-13.1650648,0.4114498,22.5379848,0.7049135
1857,-13,-6.457239691150471,19.275894807536478,-13.1664028,0.2535458,22.6244850,0.6739343
1858,-13,-6.449783051150471,19.275894807536478,-13.1677809,0.0987976,22.6743126,0.6861349
1859,-13,-6.442326411150471,19.275894807536478,-13.1691875,-0.0525506,22.6857853,0.7412648
1860,-13,-6.434869771150471,19.275894807536478,-13.1706104,-0.1973125,22.6592464,0.8294284
1861,-13,-6.427413131150471,19.275894807536478,-13.1720390,-0.3338835,22.6019478,0.9380655
1862,-13,-6.419956491150471,19.275894807536478,-13.1734638,-0.4691314,22.5139008,1.0564523
1863,-13,-6.412499851150471,19.275894807536478,-13.1748743,-0.6017957,22.3952332,1.1772043
1864,-13,-6.405043211150471,19.275894807536478,-13.1762629,-0.7284953,22.2515335,1.2957592
1865,-13,-6.397586571150471,19.275894807536478,-13.1776199,-0.8457184,22.0930214,1.4095377
1866,-13,-6.390129931150471,19.275894807536478,-13.1789379,-0.9482874,21.9239712,1.5171611
1867,-13,-6.382673291150471,19.275894807536478,-13.1802101,-1.0388708,21.7576904,1.6181585
1868,-13,-6.375216651150471,19.275894807536478,-13.1814346,-1.1203911,21.5988960,1.7128614
1869,-13,-6.367760011150471,19.275894807536478,-13.1826057,-1.1960633,21.4496937,1.8019884
1870,-13,-6.360303371150471,19.275894807536478,-13.1837206,-1.2621939,21.3128815,1.8864383
1871,-13,-6.352846731150471,19.275894807536478,-13.1847782,-1.3206177,21.1905613,1.9670532
1872,-13,-6.345390091150471,19.275894807536478,-13.1857748,-1.3681884,21.0826359,2.0443518
1873,-13,-6.337933451150471,19.275894807536478,-13.1867094,-1.4016540,20.9896851,2.1183035
1874,-13,-6.330476811150471,19.275894807536478,-13.1875820,-1.4217644,20.9107933,2.1884944
1875,-13,-6.323020171150471,19.275894807536478,-13.1883936,-1.4348841,20.8457298,2.2542841
1876,-13,-6.315563531150471,19.275894807536478,-13.1891460,-1.4486473,20.7851028,2.3148935
1877,-13,-6.308106891150471,19.275894807536478,-13.1898394,-1.4672399,20.7202911,2.3696487
1878,-13,-6.300650251150471,19.275894807536478,-13.1904736,-1.4902439,20.6463070,2.4179282
1879,-13,-6.293193611150471,19.275894807536478,-13.1910458,-1.5134202,20.5594215,2.4590504
1880,-13,-6.285736971150471,19.275894807536478,-13.1915531,-1.5337306,20.4584923,2.4922636
1881,-13,-6.278280331150471,19.275894807536478,-13.1919937,-1.5540913,20.3429623,2.5166142
1882,-13,-6.270823691150471,19.275894807536478,-13.1923637,-1.5740330,20.2123051,2.5310190
1883,-13,-6.263367051150471,19.275894807536478,-13.1926603,-1.5927364,20.0703239,2.5343754
1884,-13,-6.255910411150471,19.275894807536478,-13.1928797,-1.6111846,19.9186096,2.5258100
1885,-13,-6.248453771150471,19.275894807536478,-13.1930189,-1.6282278,19.7573948,2.5047302
1886,-13,-6.240997131150471,19.275894807536478,-13.1930742,-1.6377116,19.5864143,2.4707522
1887,-13,-6.233540491150471,19.275894807536478,-13.1930418,-1.6361634,19.4074917,2.4238491
1888,-13,-6.226083851150471,19.275894807536478,-13.1929207,-1.6252506,19.2220325,2.3642666
1889,-13,-6.218627211150471,19.275894807536478,-13.1927118,-1.6065954,19.0303173,2.2925508
1890,-13,-6.211170571150472,19.275894807536478,-13.1924143,-1.5802422,18.8312511,2.2098153
1891,-13,-6.203713931150471,19.275894807536478,-13.1920290,-1.5406321,18.6265259,2.1177189
1892,-13,-6.196257291150472,19.275894807536478,-13.1915588,-1.4909616,18.4117451,2.0186145
1893,-13,-6.188800651150471,19.275894807536478,-13.1910086,-1.4325178,18.1851730,1.9157647
1894,-13,-6.181344011150472,19.275894807536478,-13.1903801,-1.3624030,17.9440117,1.8134106
1895,-13,-6.173887371150472,19.275894807536478,-13.1896811,-1.2775075,17.6854572,1.7173415
1896,-13,-6.166430731150472,19.275894807536478,-13.1889172,-1.1776668,17.4076271,1.6350471
1897,-13,-6.158974091150472,19.275894807536478,-13.1880960,-1.0618992,17.1075935,1.5750679
1898,-13,-6.151517451150472,19.275894807536478,-13.1872282,-0.9291248,16.7783718,1.5455902
1899,-13,-6.144060811150472,19.275894807536478,-13.1863251,-0.7773643,16.4162922,1.5527714
1900,-13,-6.136604171150472,19.275894807536478,-13.1853991,-0.6035563,16.0075417,1.5985358
1901,-13,-6.129147531150472,19.275894807536478,-13.1844664,-0.4200949,15.5391865,1.6788749
1902,-13,-6.121690891150472,19.275894807536478,-13.1835451,-0.2358622,15.0103874,1.7841673
1903,-13,-6.114234251150472,19.275894807536478,-13.1826506,-0.0517536,14.4199753,1.9006749
1904,-13,-6.106777611150472,19.275894807536478,-13.1817999,0.1331555,13.7669754,2.0131364
1905,-13,-6.099320971150472,19.275894807536478,-13.1810093,0.3110770,13.0533590,2.1066012
1906,-13,-6.091864331150472,19.275894807536478,-13.1802969,0.4729871,12.2895136,2.1683724
1907,-13,-6.084407691150472,19.275894807536478,-13.1796751,0.6043362,11.4936123,2.1897922
1908,-13,-6.076951051150472,19.275894807536478,-13.1791573,0.7004519,10.6920252,2.1662858
1909,-13,-6.069494411150472,19.275894807536478,-13.1787510,0.7575296,9.9119711,2.0971599
1910,-13,-6.062037771150472,19.275894807536478,-13.1784601,0.7722122,9.1825552,1.9866453
1911,-13,-6.054581131150472,19.275894807536478,-13.1782846,0.7450345,8.5346088,1.8442645
1912,-13,-6.047124491150472,19.275894807536478,-13.1782217,0.6897124,7.9848995,1.6836884
1913,-13,-6.039667851150472,19.275894807536478,-13.1782637,0.6168303,7.5431666,1.5213633
1914,-13,-6.032211211150472,19.275894807536478,-13.1784029,0.5226421,7.2108440,1.3733629
1915,-13,-6.024754571150472,19.275894807536478,-13.1786318,0.4108667,6.9778457,1.2531391
1916,-13,-6.017297931150472,19.275894807536478,-13.1789379,0.2836165,6.8237314,1.1678834
1917,-13,-6.009841291150471,19.275894807536478,-13.1793108,0.1557427,6.7267499,1.1162033
1918,-13,-6.002384651150471,19.275894807536478,-13.1797371,0.0395500,6.6649418,1.0898745
1919,-13,-5.994928011150471,19.275894807536478,-13.1802053,-0.0553166,6.6342349,1.0775427
1920,-13,-5.987471371150471,19.275894807536478,-13.1807089,-0.1351927,6.6254220,1.0687579
1921,-13,-5.980014731150471,19.275894807536478,-13.1812410,-0.2014124,6.6353850,1.0568272
1922,-13,-5.972558091150471,19.275894807536478,-13.1817961,-0.2577721,6.6626148,1.0393462
1923,-13,-5.965101451150471,19.275894807536478,-13.1823702,-0.3068832,6.7001166,1.0168610
1924,-13,-5.957644811150471,19.275894807536478,-13.1829596,-0.3511641,6.7456198,0.9911985
1925,-13,-5.950188171150471,19.275894807536478,-13.1835613,-0.3879634,6.7963557,0.9645094
1926,-13,-5.942731531150471,19.275894807536478,-13.1841707,-0.4163062,6.8533683,0.9384658
1927,-13,-5.935274891150471,19.275894807536478,-13.1847878,-0.4412404,6.9232512,0.9147807
1928,-13,-5.927818251150471,19.275894807536478,-13.1854095,-0.4716889,7.0006976,0.8953217
1929,-13,-5.920361611150471,19.275894807536478,-13.1860352,-0.5119995,7.0757084,0.8817735
1930,-13,-5.912904971150471,19.275894807536478,-13.1866589,-0.5626585,7.1423516,0.8758717
1931,-13,-5.905448331150472,19.275894807536478,-13.1872778,-0.6174027,7.1921101,0.8794007
1932,-13,-5.897991691150471,19.275894807536478,-13.1878843,-0.6682741,7.2280421,0.8940859
1933,-13,-5.890535051150472,19.275894807536478,-13.1884747,-0.7162029,7.2578583,0.9209365
1934,-13,-5.883078411150471,19.275894807536478,-13.1890440,-0.7633542,7.2804990,0.9599188
1935,-13,-6.680938891150471,19.268438167536477,-13.1438856,-2.6865027,16.6255322,3.0740371
1936,-13,-6.673482251150471,19.268438167536477,-13.1457491,-2.5123749,15.7969332,2.5549612
1937,-13,-6.666025611150471,19.268438167536477,-13.1474247,-2.3362982,15.1894503,2.0344007
1938,-13,-6.658568971150471,19.268438167536477,-13.1489305,-2.1643705,14.8015509,1.5402435
1939,-13,-6.651112331150471,19.268438167536477,-13.1502800,-2.0011902,14.6154394,1.1108770
1940,-13,-6.643655691150471,19.268438167536477,-13.1514864,-1.8495607,14.6050282,0.8067288
1941,-13,-6.636199051150471,19.268438167536477,-13.1525583,-1.7000111,14.7447214,0.7059759
1942,-13,-6.628742411150471,19.268438167536477,-13.1535063,-1.5535955,15.0105963,0.7979483
1943,-13,-6.621285771150471,19.268438167536477,-13.1543388,-1.4083598,15.3732805,0.9672065
1944,-13,-6.613829131150471,19.268438167536477,-13.1550627,-1.2632556,15.8085995,1.1348779
1945,-13,-6.606372491150471,19.268438167536477,-13.1556864,-1.1078192,16.2964478,1.2715807
1946,-13,-6.598915851150471,19.268438167536477,-13.1562176,-0.9361221,16.8178349,1.3690174
1947,-13,-6.591459211150471,19.268438167536477,-13.1566668,-0.7419342,17.3574200,1.4271535
1948,-13,-6.584002571150471,19.268438167536477,-13.1570482,-0.5297161,17.8962688,1.4499409
1949,-13,-6.576545931150471,19.268438167536477,-13.1573801,-0.3055555,18.4169979,1.4432374
1950,-13,-6.569089291150471,19.268438167536477,-13.1576796,-0.0776498,18.9070625,1.4137185
1951,-13,-6.561632651150471,19.268438167536477,-13.1579714,0.1438252,19.3597336,1.3684248
1952,-13,-6.554176011150471,19.268438167536477,-13.1582756,0.3494774,19.7712746,1.3139644
1953,-13,-6.546719371150471,19.268438167536477,-13.1586142,0.5303848,20.1432133,1.2557068
1954,-13,-6.539262731150471,19.268438167536477,-13.1590052,0.6837795,20.4768085,1.1971112
1955,-13,-6.531806091150471,19.268438167536477,-13.1594677,0.8049185,20.7778511,1.1394428
1956,-13,-6.524349451150471,19.268438167536477,-13.1600151,0.8895133,21.0553722,1.0820028
1957,-13,-6.516892811150471,19.268438167536477,-13.1606579,0.9329616,21.3117390,1.0228767
1958,-13,-6.509436171150471,19.268438167536477,-13.1614027,0.9321203,21.5506382,0.9603259
1959,-13,-6.501979531150472,19.268438167536477,-13.1622524,0.8925404,21.7715378,0.8933777
1960,-13,-6.494522891150471,19.268438167536477,-13.1632032,0.8193714,21.9733181,0.8230922
1961,-13,-6.487066251150472,19.268438167536477,-13.1642494,0.7196016,22.1507206,0.7539436
1962,-13,-6.479609611150472,19.268438167536477,-13.1653824,0.5997766,22.2970791,0.6943329
1963,-13,-6.472152971150472,19.268438167536477,-13.1665916,0.4653463,22.4100304,0.6564820
1964,-13,-6.464696331150471,19.268438167536477,-13.1678667,0.3194835,22.4864750,0.6531942
1965,-13,-6.457239691150471,19.268438167536477,-13.1691923,0.1700232,22.5205688,0.6910623
1966,-13,-6.449783051150471,19.268438167536477,-13.1705580,0.0219530,22.5183468,0.7664553
1967,-13,-6.442326411150471,19.268438167536477,-13.1719513,-0.1240051,22.4776421,0.8690768
1968,-13,-6.434869771150471,19.268438167536477,-13.1733599,-0.2642054,22.4022789,0.9878436
1969,-13,-6.427413131150471,19.268438167536477,-13.1747732,-0.3967838,22.2953377,1.1137545
1970,-13,-6.419956491150471,19.268438167536477,-13.1761827,-0.5260725,22.1587696,1.2402765
1971,-13,-6.412499851150471,19.268438167536477,-13.1775799,-0.6518713,21.9960995,1.3632344
1972,-13,-6.405043211150471,19.268438167536477,-13.1789541,-0.7716767,21.8119984,1.4801221
1973,-13,-6.397586571150471,19.268438167536477,-13.1802979,-0.8826713,21.6125488,1.5897659
1974,-13,-6.390129931150471,19.268438167536477,-13.1816044,-0.9802892,21.4071922,1.6917425
1975,-13,-6.382673291150471,19.268438167536477,-13.1828680,-1.0671730,21.2057400,1.7863642
1976,-13,-6.375216651150471,19.268438167536477,-13.1840858,-1.1468506,21.0123100,1.8745471
1977,-13,-6.367760011150471,19.268438167536477,-13.1852531,-1.2223377,20.8282356,1.9574139
1978,-13,-6.360303371150471,19.268438167536477,-13.1863670,-1.2891136,20.6592827,2.0362439
1979,-13,-6.352846731150471,19.268438167536477,-13.1874256,-1.3504100,20.5066891,2.1121564
1980,-13,-6.345390091150471,19.268438167536477,-13.1884251,-1.4023434,20.3681488,2.1858776
1981,-13,-6.337933451150471,19.268438167536477,-13.1893644,-1.4418761,20.2468739,2.2574425
1982,-13,-6.330476811150471,19.268438167536477,-13.1902428,-1.4687368,20.1438770,2.3264062
1983,-13,-6.323020171150471,19.268438167536477,-13.1910610,-1.4917490,20.0546131,2.3920579
1984,-13,-6.315563531150471,19.268438167536477,-13.1918192,-1.5137107,19.9717884,2.4534612
1985,-13,-6.308106891150471,19.268438167536477,-13.1925173,-1.5396937,19.8898640,2.5097620
1986,-13,-6.300650251150471,19.268438167536477,-13.1931534,-1.5691190,19.8010883,2.5600469
1987,-13,-6.293193611150471,19.268438167536477,-13.1937256,-1.5976315,19.7019634,2.6032851
1988,-13,-6.285736971150471,19.268438167536477,-13.1942301,-1.6221572,19.5926933,2.6383834
1989,-13,-6.278280331150471,19.268438167536477,-13.1946640,-1.6461445,19.4732952,2.6640327
1990,-13,-6.270823691150471,19.268438167536477,-13.1950254,-1.6696388,19.3439655,2.6788661
1991,-13,-6.263367051150471,19.268438167536477,-13.1953096,-1.6914321,19.2069054,2.6815603
1992,-13,-6.255910411150471,19.268438167536477,-13.1955137,-1.7134775,19.0623226,2.6710684
1993,-13,-6.248453771150471,19.268438167536477,-13.1956348,-1.7346020,18.9109459,2.6466975
1994,-13,-6.240997131150471,19.268438167536477,-13.1956673,-1.7469343,18.7547531,2.6079977
1995,-13,-6.233540491150471,19.268438167536477,-13.1956091,-1.7461710,18.5957775,2.5548413
1996,-13,-6.226083851150471,19.268438167536477,-13.1954584,-1.7353876,18.4348736,2.4873512
1997,-13,-6.218627211150471,19.268438167536477,-13.1952143,-1.7173384,18.2724571,2.4059825
1998,-13,-6.211170571150472,19.268438167536477,-13.1948795,-1.6898220,18.1091366,2.3118012
1999,-13,-6.203713931150471,19.268438167536477,-13.1944523,-1.6482491,17.9442577,2.2064474
2000,-13,-6.196257291150472,19.268438167536477,-13.1939363,-1.5962378,17.7747307,2.0921960
2001,-13,-6.188800651150471,19.268438167536477,-13.1933365,-1.5349579,17.5980473,1.9721214
2002,-13,-6.181344011150472,19.268438167536477,-13.1926546,-1.4577006,17.4134674,1.8502859
2003,-13,-6.173887371150472,19.268438167536477,-13.1918974,-1.3632112,17.2109032,1.7323784
2004,-13,-6.166430731150472,19.268438167536477,-13.1910734,-1.2541816,16.9925671,1.6260854
2005,-13,-6.158974091150472,19.268438167536477,-13.1901894,-1.1296875,16.7536583,1.5409886
2006,-13,-6.151517451150472,19.268438167536477,-13.1892567,-0.9871645,16.4856911,1.4874214
2007,-13,-6.144060811150472,19.268438167536477,-13.1882868,-0.8275151,16.1809788,1.4746486
2008,-13,-6.136604171150472,19.268438167536477,-13.1872931,-0.6480799,15.8294544,1.5075605
2009,-13,-6.129147531150472,19.268438167536477,-13.1862917,-0.4564434,15.4140062,1.5835521
2010,-13,-6.121690891150472,19.268438167536477,-13.1852999,-0.2657753,14.9320440,1.6928414
2011,-13,-6.114234251150472,19.268438167536477,-13.1843348,-0.0739136,14.3831043,1.8204548
2012,-13,-6.106777611150472,19.268438167536477,-13.1834116,0.1184069,13.7639894,1.9494560
2013,-13,-6.099320971150472,19.268438167536477,-13.1825485,0.3050196,13.0751104,2.0631924
2014,-13,-6.091864331150472,19.268438167536477,-13.1817617,0.4742331,12.3281870,2.1471825
2015,-13,-6.084407691150472,19.268438167536477,-13.1810665,0.6163121,11.5346136,2.1908612
2016,-13,-6.076951051150472,19.268438167536477,-13.1804752,0.7241243,10.7218809,2.1877034
2017,-13,-6.069494411150472,19.268438167536477,-13.1799946,0.7941121,9.9179544,2.1350467
2018,-13,-6.062037771150472,19.268438167536477,-13.1796322,0.8241290,9.1502647,2.0350928
2019,-13,-6.054581131150472,19.268438167536477,-13.1793871,0.8127852,8.4494753,1.8953695
2020,-13,-6.047124491150472,19.268438167536477,-13.1792564,0.7727050,7.8410182,1.7276331
2021,-13,-6.039667851150472,19.268438167536477,-13.1792345,0.7124788,7.3393531,1.5471860
2022,-13,-6.032211211150472,19.268438167536477,-13.1793146,0.6309154,6.9505458,1.3704556
2023,-13,-6.024754571150472,19.268438167536477,-13.1794891,0.5290256,6.6703758,1.2135924
2024,-13,-6.017297931150472,19.268438167536477,-13.1797466,0.4100971,6.4841619,1.0894160
2025,-13,-6.009841291150471,19.268438167536477,-13.1800766,0.2895109,6.3678408,1.0036695
2026,-13,-6.002384651150471,19.268438167536477,-13.1804647,0.1774234,6.3018360,0.9534599
2027,-13,-5.994928011150471,19.268438167536477,-13.1809034,0.0825353,6.2748179,0.9285058
2028,-13,-5.987471371150471,19.268438167536477,-13.1813812,0.0016601,6.2771840,0.9158846
2029,-13,-5.980014731150471,19.268438167536477,-13.1818943,-0.0672475,6.3045998,0.9053395
2030,-13,-5.972558091150471,19.268438167536477,-13.1824350,-0.1296847,6.3492322,0.8914937
2031,-13,-5.965101451150471,19.268438167536477,-13.1830006,-0.1839132,6.4025493,0.8729182
2032,-13,-5.957644811150471,19.268438167536477,-13.1835852,-0.2328246,6.4651489,0.8504353
2033,-13,-5.950188171150471,19.268438167536477,-13.1841850,-0.2752076,6.5318232,0.8257013
2034,-13,-5.942731531150471,19.268438167536477,-13.1847982,-0.3096029,6.6033826,0.8003424
2035,-13,-5.935274891150471,19.268438167536477,-13.1854210,-0.3410598,6.6869965,0.7764805
2036,-13,-5.927818251150471,19.268438167536477,-13.1860523,-0.3797388,6.7722383,0.7566079
2037,-13,-5.920361611150471,19.268438167536477,-13.1866894,-0.4270945,6.8520322,0.7431275
2038,-13,-5.912904971150471,19.268438167536477,-13.1873283,-0.4836106,6.9195809,0.7386426
2039,-13,-5.905448331150472,19.268438167536477,-13.1879625,-0.5456735,6.9672337,0.7457275
2040,-13,-5.897991691150471,19.268438167536477,-13.1885872,-0.6036134,6.9971123,0.7666002
2041,-13,-5.890535051150472,19.268438167536477,-13.1891966,-0.6586259,7.0156493,0.8023316
2042,-13,-5.883078411150471,19.268438167536477,-13.1897869,-0.7135969,7.0236497,0.8524264
2043,-13,-6.688395531150471,19.260981527536480,-13.1427145,-2.8219838,17.9883270,3.6426699
2044,-13,-6.680938891150471,19.260981527536480,-13.1448803,-2.6739225,16.9067726,3.1766541
2045,-13,-6.673482251150471,19.260981527536480,-13.1468468,-2.5133271,16.0312958,2.6823967
2046,-13,-6.666025611150471,19.260981527536480,-13.1486292,-2.3502491,15.3708725,2.1811972
2047,-13,-6.658568971150471,19.260981527536480,-13.1502428,-2.1899815,14.9266367,1.6988500
2048,-13,-6.651112331150471,19.260981527536480,-13.1517029,-2.0399497,14.6856384,1.2703340
2049,-13,-6.643655691150471,19.260981527536480,-13.1530199,-1.9004040,14.6250467,0.9462300
2050,-13,-6.636199051150471,19.260981527536480,-13.1542044,-1.7640393,14.7213078,0.7924786
2051,-13,-6.628742411150471,19.260981527536480,-13.1552639,-1.6297245,14.9536524,0.8270242
2052,-13,-6.621285771150471,19.260981527536480,-13.1562061,-1.4962232,15.2951345,0.9677954
2053,-13,-6.613829131150471,19.260981527536480,-13.1570387,-1.3609020,15.7194471,1.1295121
2054,-13,-6.606372491150471,19.260981527536480,-13.1577673,-1.2166684,16.2085018,1.2711579
2055,-13,-6.598915851150471,19.260981527536480,-13.1584005,-1.0570444,16.7427368,1.3774596
2056,-13,-6.591459211150471,19.260981527536480,-13.1589479,-0.8763315,17.3016796,1.4441148
2057,-13,-6.584002571150471,19.260981527536480,-13.1594210,-0.6753802,17.8674908,1.4722310
2058,-13,-6.576545931150471,19.260981527536480,-13.1598377,-0.4617382,18.4207630,1.4657420
2059,-13,-6.569089291150471,19.260981527536480,-13.1602163,-0.2415225,18.9473858,1.4301618
2060,-13,-6.561632651150471,19.260981527536480,-13.1605768,-0.0260953,19.4349270,1.3721466
2061,-13,-6.554176011150471,19.260981527536480,-13.1609421,0.1748650,19.8796558,1.2987103
2062,-13,-6.546719371150471,19.260981527536480,-13.1613321,0.3530480,20.2764282,1.2164640
2063,-13,-6.539262731150471,19.260981527536480,-13.1617670,0.5059634,20.6296005,1.1309123
2064,-13,-6.531806091150471,19.260981527536480,-13.1622629,0.6300018,20.9411430,1.0458877
2065,-13,-6.524349451150471,19.260981527536480,-13.1628342,0.7200590,21.2159405,0.9634629
2066,-13,-6.516892811150471,19.260981527536480,-13.1634941,0.7735918,21.4583855,0.8844060
2067,-13,-6.509436171150471,19.260981527536480,-13.1642485,0.7840912,21.6751938,0.8095117
2068,-13,-6.501979531150472,19.260981527536480,-13.1651001,0.7575542,21.8653011,0.7403132
2069,-13,-6.494522891150471,19.260981527536480,-13.1660471,0.6964015,22.0283108,0.6807130
2070,-13,-6.487066251150472,19.260981527536480,-13.1670856,0.6087973,22.1614590,0.6382756
2071,-13,-6.479609611150472,19.260981527536480,-13.1682072,0.5006800,22.2589874,0.6229943
2072,-13,-6.472152971150472,19.260981527536480,-13.1694012,0.3786445,22.3233643,0.6435825
2073,-13,-6.464696331150471,19.260981527536480,-13.1706581,0.2431334,22.3489075,0.7021198
2074,-13,-6.457239691150471,19.260981527536480,-13.1719646,0.1033738,22.3331146,0.7927463
2075,-13,-6.449783051150471,19.260981527536480,-13.1733093,-0.0355496,22.2815361,0.9057257
2076,-13,-6.442326411150471,19.260981527536480,-13.1746807,-0.1738349,22.1946468,1.0314988
2077,-13,-6.434869771150471,19.260981527536480,-13.1760674,-0.3087038,22.0722847,1.1625075
2078,-13,-6.427413131150471,19.260981527536480,-13.1774588,-0.4357252,21.9190731,1.2930818
2079,-13,-6.419956491150471,19.260981527536480,-13.1788464,-0.5584500,21.7398090,1.4191912
2080,-13,-6.412499851150471,19.260981527536480,-13.1802206,-0.6774094,21.5364742,1.5383040
2081,-13,-6.405043211150471,19.260981527536480,-13.1815729,-0.7902120,21.3133163,1.6489778
2082,-13,-6.397586571150471,19.260981527536480,-13.1828976,-0.8953150,21.0799789,1.7508785
2083,-13,-6.390129931150471,19.260981527536480,-13.1841869,-0.9874901,20.8412437,1.8442295
2084,-13,-6.382673291150471,19.260981527536480,-13.1854353,-1.0701072,20.6068954,1.9299268
2085,-13,-6.375216651150471,19.260981527536480,-13.1866407,-1.1463780,20.3824482,2.0092957
2086,-13,-6.367760011150471,19.260981527536480,-13.1877985,-1.2201207,20.1694698,2.0838313
2087,-13,-6.360303371150471,19.260981527536480,-13.1889067,-1.2873797,19.9726467,2.1552072
