OID_,DEM_Large_S3_Clip6b,X,Y,DEM_Large_S3_Band_1,MeanCurv_Band_1,Slope_Band_1,SlopeStd_Band_1
294,-13,-5.159784331150471,18.739016727536480,-13.2241936,0.2864147,7.2314019,1.1388271
295,-13,-5.152327691150471,18.739016727536480,-13.2242012,0.2876244,7.2169743,1.1761159
296,-13,-5.144871051150471,18.739016727536480,-13.2241888,0.2952727,7.2053871,1.2113541
297,-13,-5.137414411150471,18.739016727536480,-13.2241564,0.3088773,7.1969361,1.2436813
298,-13,-5.129957771150471,18.739016727536480,-13.2241039,0.3260310,7.1898785,1.2723445
299,-13,-5.122501131150471,18.739016727536480,-13.2240314,0.3455263,7.1864920,1.2966958
300,-13,-5.115044491150471,18.739016727536480,-13.2239399,0.3649977,7.1845126,1.3162208
301,-13,-5.107587851150471,18.739016727536480,-13.2238321,0.3808332,7.1862645,1.3306072
302,-13,-5.100131211150471,18.739016727536480,-13.2237072,0.3889848,7.1943636,1.3398333
303,-13,-5.092674571150471,18.739016727536480,-13.2235680,0.3884827,7.2108626,1.3442773
304,-13,-5.085217931150471,18.739016727536480,-13.2234135,0.3841331,7.2354217,1.3447164
305,-13,-5.077761291150471,18.739016727536480,-13.2232428,0.3773734,7.2716975,1.3422332
306,-13,-5.070304651150471,18.739016727536480,-13.2230558,0.3677519,7.3213415,1.3381557
307,-13,-5.062848011150471,18.739016727536480,-13.2228527,0.3524034,7.3886895,1.3339412
308,-13,-5.055391371150471,18.739016727536480,-13.2226315,0.3313493,7.4720836,1.3311256
309,-13,-5.047934731150471,18.739016727536480,-13.2223911,0.3065120,7.5758252,1.3313010
310,-13,-5.040478091150471,18.739016727536480,-13.2221270,0.2802857,7.6997557,1.3359853
311,-13,-5.033021451150471,18.739016727536480,-13.2218380,0.2543542,7.8395720,1.3466871
312,-13,-5.025564811150471,18.739016727536480,-13.2215195,0.2303680,7.9980025,1.3646917
313,-13,-5.018108171150471,18.739016727536480,-13.2211676,0.2144977,8.1686611,1.3906838
314,-13,-5.010651531150471,18.739016727536480,-13.2207794,0.2076793,8.3489008,1.4244864
315,-13,-5.003194891150471,18.739016727536480,-13.2203522,0.2065171,8.5380878,1.4649684
316,-13,-4.995738251150471,18.739016727536480,-13.2198839,0.2133175,8.7345638,1.5105679
317,-13,-4.988281611150471,18.739016727536480,-13.2193699,0.2327465,8.9344435,1.5596325
318,-13,-4.980824971150471,18.739016727536480,-13.2188101,0.2730497,9.1285658,1.6108422
319,-13,-4.973368331150471,18.739016727536480,-13.2182055,0.3382621,9.3091249,1.6636181
320,-13,-4.965911691150471,18.739016727536480,-13.2175579,0.4253504,9.4605103,1.7179121
321,-13,-4.958455051150471,18.739016727536480,-13.2168741,0.5259168,9.5739870,1.7742177
322,-13,-4.950998411150471,18.739016727536480,-13.2161617,0.6360759,9.6472549,1.8333600
323,-13,-4.943541771150471,18.739016727536480,-13.2154284,0.7538789,9.6730652,1.8958533
324,-13,-4.936085131150471,18.739016727536480,-13.2146835,0.8747478,9.6476517,1.9617729
325,-13,-4.928628491150471,18.739016727536480,-13.2139378,0.9923640,9.5732346,2.0300033
326,-13,-4.921171851150471,18.739016727536480,-13.2132015,1.1056119,9.4499693,2.0980277
327,-13,-4.913715211150471,18.739016727536480,-13.2124853,1.2068648,9.2824478,2.1630104
328,-13,-4.906258571150471,18.739016727536480,-13.2117987,1.2952620,9.0804796,2.2220862
329,-13,-4.898801931150471,18.739016727536480,-13.2111502,1.3628099,8.8505497,2.2725627
330,-13,-4.891345291150471,18.739016727536480,-13.2105484,1.3999807,8.6045208,2.3124762
331,-13,-4.883888651150471,18.739016727536480,-13.2099981,1.4088196,8.3617496,2.3410578
332,-13,-4.876432011150471,18.739016727536480,-13.2094994,1.3952082,8.1241865,2.3589375
333,-13,-4.868975371150471,18.739016727536480,-13.2090549,1.3576136,7.8940673,2.3680453
334,-13,-4.861518731150471,18.739016727536480,-13.2086620,1.2897723,7.6741705,2.3711762
335,-13,-4.854062091150471,18.739016727536480,-13.2083158,1.2002745,7.4609170,2.3714464
336,-13,-4.846605451150471,18.739016727536480,-13.2080088,1.0977768,7.2456722,2.3720677
337,-13,-4.839148811150471,18.739016727536480,-13.2077332,0.9921386,7.0173459,2.3758991
338,-13,-4.831692171150471,18.739016727536480,-13.2074795,0.8859957,6.7662940,2.3850558
339,-13,-4.824235531150471,18.739016727536480,-13.2072392,0.7812653,6.4860468,2.4004028
340,-13,-4.816778891150471,18.739016727536480,-13.2070036,0.6779081,6.1746459,2.4201128
341,-13,-4.809322251150471,18.739016727536480,-13.2067623,0.5794884,5.8391094,2.4369867
342,-13,-4.801865611150471,18.739016727536480,-13.2065077,0.4877121,5.4901056,2.4375255
343,-13,-4.794408971150471,18.739016727536480,-13.2062302,0.4064742,5.1480150,2.4136770
344,-13,-4.786952331150471,18.739016727536480,-13.2059202,0.3458161,4.8399630,2.3664756
345,-13,-4.779495691150471,18.739016727536480,-13.2055721,0.3193281,4.5858712,2.3016822
346,-13,-4.772039051150471,18.739016727536480,-13.2051821,0.3255664,4.3986025,2.2263799
347,-13,-4.764582411150471,18.739016727536480,-13.2047501,0.3510194,4.2896609,2.1461031
348,-13,-4.757125771150471,18.739016727536480,-13.2042770,0.3900655,4.2655540,2.0625086
349,-13,-4.749669131150471,18.739016727536480,-13.2037659,0.4384954,4.3170862,1.9717004
350,-13,-4.742212491150472,18.739016727536480,-13.2032194,0.4969532,4.4310794,1.8650382
351,-13,-4.734755851150471,18.739016727536480,-13.2026396,0.5670649,4.5910239,1.7328637
352,-13,-4.727299211150472,18.739016727536480,-13.2020311,0.6593095,4.7656107,1.5713321
353,-13,-4.719842571150471,18.739016727536480,-13.2013988,0.7776101,4.9213843,1.3919609
354,-13,-4.712385931150472,18.739016727536480,-13.2007523,0.9164651,5.0197725,1.2145965
355,-13,-4.704929291150471,18.739016727536480,-13.2001028,1.0620564,5.0461974,1.0614341
356,-13,-4.697472651150472,18.739016727536480,-13.1994619,1.2020264,4.9984832,0.9578527
357,-13,-4.690016011150472,18.739016727536480,-13.1988401,1.3320366,4.8814158,0.9256718
358,-13,-4.682559371150472,18.739016727536480,-13.1982470,1.4521064,4.7063646,0.9682451
359,-13,-5.204524171150471,18.731560087536479,-13.2248878,0.5430413,7.7347636,1.0129635
360,-13,-5.197067531150471,18.731560087536479,-13.2249374,0.4839664,7.6988349,1.0509403
361,-13,-5.189610891150471,18.731560087536479,-13.2249937,0.4343719,7.6728764,1.0893312
362,-13,-5.182154251150471,18.731560087536479,-13.2250509,0.3950312,7.6541295,1.1284666
363,-13,-5.174697611150471,18.731560087536479,-13.2251015,0.3666833,7.6412926,1.1683972
364,-13,-5.167240971150471,18.731560087536479,-13.2251406,0.3486060,7.6338048,1.2088052
365,-13,-5.159784331150471,18.731560087536479,-13.2251654,0.3422484,7.6316605,1.2490724
366,-13,-5.152327691150471,18.731560087536479,-13.2251720,0.3423218,7.6327610,1.2884096
367,-13,-5.144871051150471,18.731560087536479,-13.2251596,0.3504886,7.6354976,1.3259377
368,-13,-5.137414411150471,18.731560087536479,-13.2251263,0.3636200,7.6408391,1.3608254
369,-13,-5.129957771150471,18.731560087536479,-13.2250719,0.3826828,7.6472077,1.3922991
370,-13,-5.122501131150471,18.731560087536479,-13.2249985,0.4040593,7.6521988,1.4196954
371,-13,-5.115044491150471,18.731560087536479,-13.2249050,0.4273161,7.6566563,1.4424714
372,-13,-5.107587851150471,18.731560087536479,-13.2247963,0.4457465,7.6640182,1.4601711
373,-13,-5.100131211150471,18.731560087536479,-13.2246704,0.4565130,7.6733308,1.4725158
374,-13,-5.092674571150471,18.731560087536479,-13.2245312,0.4588794,7.6851249,1.4795935
375,-13,-5.085217931150471,18.731560087536479,-13.2243767,0.4573950,7.7057381,1.4818908
376,-13,-5.077761291150471,18.731560087536479,-13.2242079,0.4539854,7.7336731,1.4801990
377,-13,-5.070304651150471,18.731560087536479,-13.2240248,0.4462705,7.7725296,1.4756198
378,-13,-5.062848011150471,18.731560087536479,-13.2238255,0.4299634,7.8267398,1.4694767
379,-13,-5.055391371150471,18.731560087536479,-13.2236118,0.4067791,7.9000645,1.4632528
380,-13,-5.047934731150471,18.731560087536479,-13.2233791,0.3783854,7.9922690,1.4585609
381,-13,-5.040478091150471,18.731560087536479,-13.2231255,0.3438317,8.1065483,1.4570278
382,-13,-5.033021451150471,18.731560087536479,-13.2228479,0.3086476,8.2421999,1.4603739
383,-13,-5.025564811150471,18.731560087536479,-13.2225418,0.2759114,8.3973236,1.4701444
384,-13,-5.018108171150471,18.731560087536479,-13.2222023,0.2529834,8.5695210,1.4873964
385,-13,-5.010651531150471,18.731560087536479,-13.2218266,0.2374527,8.7563229,1.5123980
386,-13,-5.003194891150471,18.731560087536479,-13.2214108,0.2278663,8.9558516,1.5443805
387,-13,-4.995738251150471,18.731560087536479,-13.2209520,0.2269849,9.1680231,1.5820020
388,-13,-4.988281611150471,18.731560087536479,-13.2204475,0.2394471,9.3874807,1.6236690
389,-13,-4.980824971150471,18.731560087536479,-13.2198954,0.2741301,9.6093111,1.6680943
390,-13,-4.973368331150471,18.731560087536479,-13.2192945,0.3366622,9.8196507,1.7147000
391,-13,-4.965911691150471,18.731560087536479,-13.2186489,0.4232634,10.0029497,1.7635466
392,-13,-4.958455051150471,18.731560087536479,-13.2179651,0.5248140,10.1505871,1.8153098
393,-13,-4.950998411150471,18.731560087536479,-13.2172489,0.6379414,10.2554369,1.8709608
394,-13,-4.943541771150471,18.731560087536479,-13.2165108,0.7592655,10.3112307,1.9312676
395,-13,-4.936085131150471,18.731560087536479,-13.2157602,0.8823571,10.3160372,1.9963849
396,-13,-4.928628491150471,18.731560087536479,-13.2150068,1.0030943,10.2669468,2.0650082
397,-13,-4.921171851150471,18.731560087536479,-13.2142620,1.1182826,10.1662912,2.1341772
398,-13,-4.913715211150471,18.731560087536479,-13.2135372,1.2220377,10.0171337,2.2004559
399,-13,-4.906258571150471,18.731560087536479,-13.2128410,1.3095126,9.8293962,2.2603402
400,-13,-4.898801931150471,18.731560087536479,-13.2121849,1.3731989,9.6104460,2.3106048
401,-13,-4.891345291150471,18.731560087536479,-13.2115746,1.4053106,9.3710365,2.3489616
402,-13,-4.883888651150471,18.731560087536479,-13.2110147,1.4071589,9.1298351,2.3745062
403,-13,-4.876432011150471,18.731560087536479,-13.2105074,1.3833688,8.8890772,2.3879557
404,-13,-4.868975371150471,18.731560087536479,-13.2100525,1.3326370,8.6526165,2.3915119
405,-13,-4.861518731150471,18.731560087536479,-13.2096472,1.2527444,8.4222212,2.3884189
406,-13,-4.854062091150471,18.731560087536479,-13.2092848,1.1517560,8.1943026,2.3823063
407,-13,-4.846605451150471,18.731560087536479,-13.2089577,1.0382237,7.9629149,2.3767910
408,-13,-4.839148811150471,18.731560087536479,-13.2086573,0.9233762,7.7200470,2.3749907
409,-13,-4.831692171150471,18.731560087536479,-13.2083721,0.8107980,7.4565725,2.3789721
410,-13,-4.824235531150471,18.731560087536479,-13.2080946,0.7048028,7.1679621,2.3893087
411,-13,-4.816778891150471,18.731560087536479,-13.2078142,0.6044448,6.8555336,2.4040244
412,-13,-4.809322251150471,18.731560087536479,-13.2075233,0.5147645,6.5258679,2.4176507
413,-13,-4.801865611150471,18.731560087536479,-13.2072115,0.4336414,6.1944513,2.4217839
414,-13,-4.794408971150471,18.731560087536479,-13.2068729,0.3666819,5.8781509,2.4091442
415,-13,-4.786952331150471,18.731560087536479,-13.2064981,0.3236650,5.6002250,2.3777814
416,-13,-4.779495691150471,18.731560087536479,-13.2060814,0.3181803,5.3734012,2.3300488
417,-13,-4.772039051150471,18.731560087536479,-13.2056208,0.3471195,5.2023911,2.2700596
418,-13,-4.764582411150471,18.731560087536479,-13.2051191,0.3960322,5.0863981,2.2013259
419,-13,-4.757125771150471,18.731560087536479,-13.2045774,0.4566134,5.0300879,2.1248953
420,-13,-4.749669131150471,18.731560087536479,-13.2040005,0.5239118,5.0258541,2.0381165
421,-13,-4.742212491150472,18.731560087536479,-13.2033920,0.5978287,5.0648894,1.9355205
422,-13,-4.734755851150471,18.731560087536479,-13.2027550,0.6795200,5.1374478,1.8121065
423,-13,-4.727299211150472,18.731560087536479,-13.2020931,0.7821427,5.2197847,1.6674981
424,-13,-4.719842571150471,18.731560087536479,-13.2014141,0.9077326,5.2792020,1.5097769
425,-13,-4.712385931150472,18.731560087536479,-13.2007256,1.0496036,5.2858963,1.3547140
426,-13,-4.704929291150471,18.731560087536479,-13.2000389,1.1969014,5.2240233,1.2211374
427,-13,-4.697472651150472,18.731560087536479,-13.1993656,1.3377739,5.0851369,1.1278555
428,-13,-4.690016011150472,18.731560087536479,-13.1987162,1.4636779,4.8792152,1.0886400
429,-13,-4.682559371150472,18.731560087536479,-13.1981001,1.5772402,4.6201253,1.1048238
430,-13,-4.675102731150472,18.731560087536479,-13.1975241,1.6852909,4.3081565,1.1638354
431,-13,-5.219437451150471,18.724103447536478,-13.2258949,0.7013216,8.1791916,0.9896626
432,-13,-5.211980811150471,18.724103447536478,-13.2258959,0.6545295,8.1311522,1.0378932
433,-13,-5.204524171150471,18.724103447536478,-13.2259235,0.5983289,8.0961142,1.0832928
434,-13,-5.197067531150471,18.724103447536478,-13.2259684,0.5403726,8.0713072,1.1270131
435,-13,-5.189610891150471,18.724103447536478,-13.2260218,0.4897423,8.0558624,1.1699259
436,-13,-5.182154251150471,18.724103447536478,-13.2260771,0.4483839,8.0496960,1.2126178
437,-13,-5.174697611150471,18.724103447536478,-13.2261276,0.4172742,8.0515509,1.2554194
438,-13,-5.167240971150471,18.724103447536478,-13.2261677,0.3973815,8.0591211,1.2982818
439,-13,-5.159784331150471,18.724103447536478,-13.2261934,0.3853457,8.0727577,1.3408588
440,-13,-5.152327691150471,18.724103447536478,-13.2262011,0.3828461,8.0892525,1.3825794
441,-13,-5.144871051150471,18.724103447536478,-13.2261896,0.3891278,8.1085205,1.4227250
442,-13,-5.137414411150471,18.724103447536478,-13.2261572,0.4022670,8.1267624,1.4605908
443,-13,-5.129957771150471,18.724103447536478,-13.2261038,0.4205866,8.1435347,1.4954456
444,-13,-5.122501131150471,18.724103447536478,-13.2260303,0.4452836,8.1586084,1.5265969
445,-13,-5.115044491150471,18.724103447536478,-13.2259369,0.4713412,8.1718359,1.5534552
446,-13,-5.107587851150471,18.724103447536478,-13.2258263,0.4942750,8.1823053,1.5754797
447,-13,-5.100131211150471,18.724103447536478,-13.2257013,0.5090851,8.1940460,1.5922253
448,-13,-5.092674571150471,18.724103447536478,-13.2255611,0.5155204,8.2084055,1.6035013
449,-13,-5.085217931150471,18.724103447536478,-13.2254076,0.5178612,8.2246857,1.6094292
450,-13,-5.077761291150471,18.724103447536478,-13.2252388,0.5201864,8.2469902,1.6104805
451,-13,-5.070304651150471,18.724103447536478,-13.2250576,0.5177311,8.2776537,1.6074936
452,-13,-5.062848011150471,18.724103447536478,-13.2248631,0.5040897,8.3218708,1.6015385
453,-13,-5.055391371150471,18.724103447536478,-13.2246542,0.4802389,8.3819094,1.5938914
454,-13,-5.047934731150471,18.724103447536478,-13.2244301,0.4497572,8.4628334,1.5860714
455,-13,-5.040478091150471,18.724103447536478,-13.2241859,0.4114788,8.5635691,1.5797304
456,-13,-5.033021451150471,18.724103447536478,-13.2239199,0.3690018,8.6882534,1.5766934
457,-13,-5.025564811150471,18.724103447536478,-13.2236261,0.3284983,8.8348866,1.5787489
458,-13,-5.018108171150471,18.724103447536478,-13.2233000,0.2966186,9.0030365,1.5873033
459,-13,-5.010651531150471,18.724103447536478,-13.2229376,0.2743121,9.1904125,1.6030239
460,-13,-5.003194891150471,18.724103447536478,-13.2225351,0.2560882,9.3938818,1.6255894
461,-13,-4.995738251150471,18.724103447536478,-13.2220907,0.2442436,9.6158276,1.6539900
462,-13,-4.988281611150471,18.724103447536478,-13.2215986,0.2471820,9.8528414,1.6867629
463,-13,-4.980824971150471,18.724103447536478,-13.2210569,0.2749036,10.0934515,1.7226713
464,-13,-4.973368331150471,18.724103447536478,-13.2204657,0.3293666,10.3292341,1.7611390
465,-13,-4.965911691150471,18.724103447536478,-13.2198267,0.4105623,10.5431957,1.8022623
466,-13,-4.958455051150471,18.724103447536478,-13.2191467,0.5100614,10.7229118,1.8468553
467,-13,-4.950998411150471,18.724103447536478,-13.2184334,0.6216154,10.8606434,1.8960947
468,-13,-4.943541771150471,18.724103447536478,-13.2176943,0.7414274,10.9488802,1.9510459
469,-13,-4.936085131150471,18.724103447536478,-13.2169409,0.8645271,10.9833050,2.0121086
470,-13,-4.928628491150471,18.724103447536478,-13.2161837,0.9842227,10.9635010,2.0781248
471,-13,-4.921171851150471,18.724103447536478,-13.2154341,1.0994908,10.8893929,2.1459846
472,-13,-4.913715211150471,18.724103447536478,-13.2147017,1.2033734,10.7626953,2.2118599
473,-13,-4.906258571150471,18.724103447536478,-13.2139988,1.2901870,10.5904989,2.2718084
474,-13,-4.898801931150471,18.724103447536478,-13.2133331,1.3510636,10.3848267,2.3221507
475,-13,-4.891345291150471,18.724103447536478,-13.2127132,1.3796692,10.1537428,2.3602204
476,-13,-4.883888651150471,18.724103447536478,-13.2121439,1.3768904,9.9118252,2.3848560
477,-13,-4.876432011150471,18.724103447536478,-13.2116241,1.3467772,9.6661100,2.3966365
478,-13,-4.868975371150471,18.724103447536478,-13.2111549,1.2892395,9.4175100,2.3977230
479,-13,-4.861518731150471,18.724103447536478,-13.2107325,1.2005643,9.1702309,2.3914144
480,-13,-4.854062091150471,18.724103447536478,-13.2103500,1.0917975,8.9243317,2.3814995
481,-13,-4.846605451150471,18.724103447536478,-13.2099991,0.9718983,8.6737490,2.3717232
482,-13,-4.839148811150471,18.724103447536478,-13.2096682,0.8510451,8.4124250,2.3653042
483,-13,-4.831692171150471,18.724103447536478,-13.2093487,0.7354447,8.1352415,2.3642468
484,-13,-4.824235531150471,18.724103447536478,-13.2090302,0.6301367,7.8381777,2.3690610
485,-13,-4.816778891150471,18.724103447536478,-13.2087030,0.5349295,7.5263648,2.3782294
486,-13,-4.809322251150471,18.724103447536478,-13.2083597,0.4544323,7.2078600,2.3878183
487,-13,-4.801865611150471,18.724103447536478,-13.2079906,0.3853953,6.8930240,2.3922460
488,-13,-4.794408971150471,18.724103447536478,-13.2075901,0.3305127,6.6025271,2.3860118
489,-13,-4.786952331150471,18.724103447536478,-13.2071514,0.3036585,6.3561759,2.3662841
490,-13,-4.779495691150471,18.724103447536478,-13.2066679,0.3174190,6.1573801,2.3331323
491,-13,-4.772039051150471,18.724103447536478,-13.2061396,0.3675185,6.0015149,2.2881904
492,-13,-4.764582411150471,18.724103447536478,-13.2055702,0.4373750,5.8835754,2.2331505
493,-13,-4.757125771150471,18.724103447536478,-13.2049646,0.5174709,5.8042302,2.1684327
494,-13,-4.749669131150471,18.724103447536478,-13.2043257,0.6002005,5.7579045,2.0924048
495,-13,-4.742212491150472,18.724103447536478,-13.2036600,0.6873943,5.7386584,2.0020604
496,-13,-4.734755851150471,18.724103447536478,-13.2029696,0.7806909,5.7416124,1.8955352
497,-13,-4.727299211150472,18.724103447536478,-13.2022610,0.8903510,5.7452159,1.7748450
498,-13,-4.719842571150471,18.724103447536478,-13.2015400,1.0191418,5.7266083,1.6473781
499,-13,-4.712385931150472,18.724103447536478,-13.2008152,1.1633338,5.6582613,1.5254188
500,-13,-4.704929291150471,18.724103447536478,-13.2000971,1.3101726,5.5230641,1.4232192
501,-13,-4.697472651150472,18.724103447536478,-13.1993971,1.4472818,5.3170910,1.3534813
502,-13,-4.690016011150472,18.724103447536478,-13.1987267,1.5668182,5.0476170,1.3235849
503,-13,-4.682559371150472,18.724103447536478,-13.1980925,1.6715815,4.7311654,1.3322071
504,-13,-4.675102731150472,18.724103447536478,-13.1975012,1.7681111,4.3690929,1.3697186
505,-13,-4.667646091150472,18.724103447536478,-13.1969595,1.8610051,3.9560149,1.4225104
506,-13,-4.660189451150472,18.724103447536478,-13.1964750,1.9399167,3.4895473,1.4778882
