OID_,DEM_Large_S3_Regm8c,X,Y,DEM_Large_S3_Band_1,MeanCurv_Band_1,Slope_Band_1,SlopeStd_Band_1
5079,-13,-5.413310091150471,20.029015447536477,-13.2381382,-0.0389306,15.0258904,0.3428676
5080,-13,-5.405853451150471,20.029015447536477,-13.2400122,-0.0356110,15.1955175,0.3852759
5081,-13,-5.398396811150471,20.029015447536477,-13.2419071,-0.0596192,15.3828344,0.4051869
5082,-13,-5.390940171150471,20.029015447536477,-13.2438221,-0.1110479,15.5543003,0.3989502
5083,-13,-5.383483531150471,20.029015447536477,-13.2457533,-0.1716976,15.6974773,0.3685896
5084,-13,-5.376026891150471,20.029015447536477,-13.2476959,-0.2362345,15.8145161,0.3238350
5085,-13,-5.368570251150471,20.029015447536477,-13.2496462,-0.3105184,15.8994370,0.2875764
5086,-13,-5.361113611150471,20.029015447536477,-13.2515984,-0.3937604,15.9368515,0.3000068
5087,-13,-5.353656971150471,20.029015447536477,-13.2535439,-0.4839669,15.9203329,0.3853256
5088,-13,-5.346200331150471,20.029015447536477,-13.2554760,-0.5764487,15.8403111,0.5253286
5089,-13,-5.338743691150471,20.029015447536477,-13.2573843,-0.6681651,15.6907568,0.6965965
5090,-13,-5.331287051150471,20.029015447536477,-13.2592602,-0.7567586,15.4743624,0.8850924
5091,-13,-5.323830411150471,20.029015447536477,-13.2610941,-0.8414822,15.1833067,1.0813187
5092,-13,-5.316373771150471,20.029015447536477,-13.2628756,-0.9183940,14.8211231,1.2776713
5093,-13,-5.308917131150471,20.029015447536477,-13.2645969,-0.9852180,14.3922415,1.4672776
5094,-13,-5.301460491150471,20.029015447536477,-13.2662497,-1.0480131,13.9049234,1.6435471
5095,-13,-5.294003851150471,20.029015447536477,-13.2678261,-1.1070142,13.3607349,1.8000277
5096,-13,-5.286547211150471,20.029015447536477,-13.2693186,-1.1613111,12.7629709,1.9296143
5097,-13,-5.279090571150471,20.029015447536477,-13.2707205,-1.2073618,12.1236391,2.0251791
5098,-13,-5.271633931150471,20.029015447536477,-13.2720251,-1.2438723,11.4524450,2.0809813
5099,-13,-5.264177291150471,20.029015447536477,-13.2732267,-1.2674122,10.7643156,2.0926480
5100,-13,-5.256720651150471,20.029015447536477,-13.2743216,-1.2749858,10.0786772,2.0577075
5101,-13,-5.249264011150471,20.029015447536477,-13.2753077,-1.2641139,9.4161520,1.9770437
5102,-13,-5.241807371150471,20.029015447536477,-13.2761850,-1.2356740,8.8037691,1.8553190
5103,-13,-5.234350731150471,20.029015447536477,-13.2769566,-1.1912067,8.2583799,1.7004429
5104,-13,-5.226894091150471,20.029015447536477,-13.2776251,-1.1342769,7.7955508,1.5233315
5105,-13,-5.219437451150471,20.029015447536477,-13.2781963,-1.0649365,7.4250307,1.3373744
5106,-13,-5.211980811150471,20.029015447536477,-13.2786770,-0.9886526,7.1465974,1.1576480
5107,-13,-5.204524171150471,20.029015447536477,-13.2790756,-0.9036929,6.9512959,0.9989962
5108,-13,-5.197067531150471,20.029015447536477,-13.2793999,-0.8112018,6.8280711,0.8724651
5109,-13,-5.189610891150471,20.029015447536477,-13.2796593,-0.7154372,6.7606897,0.7833555
5110,-13,-5.182154251150471,20.029015447536477,-13.2798653,-0.6225097,6.7280483,0.7297320
5111,-13,-5.174697611150471,20.029015447536477,-13.2800264,-0.5382589,6.7111135,0.7033660
5112,-13,-5.167240971150471,20.029015447536477,-13.2801533,-0.4689648,6.6950102,0.6943272
5113,-13,-5.159784331150471,20.029015447536477,-13.2802525,-0.4170271,6.6666646,0.6948066
5114,-13,-5.152327691150471,20.029015447536477,-13.2803297,-0.3812412,6.6222463,0.6999395
5115,-13,-5.144871051150471,20.029015447536477,-13.2803888,-0.3599291,6.5559340,0.7070249
5116,-13,-5.137414411150471,20.029015447536477,-13.2804317,-0.3509203,6.4671602,0.7145225
5117,-13,-5.129957771150471,20.029015447536477,-13.2804604,-0.3506185,6.3607726,0.7208511
5118,-13,-5.122501131150471,20.029015447536477,-13.2804728,-0.3638431,6.2408538,0.7242448
5119,-13,-5.115044491150471,20.029015447536477,-13.2804699,-0.3896511,6.1092091,0.7232547
5120,-13,-5.107587851150472,20.029015447536477,-13.2804489,-0.4268582,5.9725699,0.7169080
5121,-13,-5.100131211150471,20.029015447536477,-13.2804050,-0.4738123,5.8384109,0.7052874
5122,-13,-5.092674571150472,20.029015447536477,-13.2803354,-0.5275933,5.7158737,0.6902488
5123,-13,-5.085217931150471,20.029015447536477,-13.2802343,-0.5840762,5.6120677,0.6758336
5124,-13,-5.077761291150471,20.029015447536477,-13.2800961,-0.6439596,5.5356183,0.6684409
5125,-13,-5.070304651150471,20.029015447536477,-13.2799177,-0.7057456,5.4963050,0.6759278
5126,-13,-5.062848011150471,20.029015447536477,-13.2796917,-0.7686560,5.5031738,0.7047884
5127,-13,-5.055391371150471,20.029015447536477,-13.2794151,-0.8324106,5.5612178,0.7576225
5128,-13,-5.047934731150471,20.029015447536477,-13.2790833,-0.8952410,5.6772566,0.8319362
5129,-13,-5.040478091150471,20.029015447536477,-13.2786894,-0.9517725,5.8559418,0.9209332
5130,-13,-5.033021451150471,20.029015447536477,-13.2782297,-0.9975834,6.0948811,1.0162338
5131,-13,-5.025564811150471,20.029015447536477,-13.2777023,-1.0358000,6.3881235,1.1096948
5132,-13,-5.018108171150471,20.029015447536477,-13.2771025,-1.0651917,6.7372451,1.1939372
5133,-13,-5.010651531150471,20.029015447536477,-13.2764273,-1.0795009,7.1338897,1.2627093
5134,-13,-5.003194891150471,20.029015447536477,-13.2756767,-1.0764216,7.5618634,1.3114474
5135,-13,-4.995738251150471,20.029015447536477,-13.2748489,-1.0596687,8.0161219,1.3378383
5136,-13,-4.988281611150471,20.029015447536477,-13.2739449,-1.0240911,8.4846401,1.3410037
5137,-13,-4.980824971150471,20.029015447536477,-13.2729654,-0.9679791,8.9513140,1.3203171
5138,-13,-4.973368331150471,20.029015447536477,-13.2719145,-0.8951555,9.4008045,1.2763813
5139,-13,-4.965911691150471,20.029015447536477,-13.2707958,-0.8141866,9.8242197,1.2102437
5140,-13,-4.958455051150471,20.029015447536477,-13.2696161,-0.7277957,10.2180185,1.1236222
5141,-13,-4.950998411150471,20.029015447536477,-13.2683802,-0.6350567,10.5778332,1.0197811
5142,-13,-4.943541771150471,20.029015447536477,-13.2670927,-0.5348207,10.8921289,0.9028177
5143,-13,-4.936085131150471,20.029015447536477,-13.2657623,-0.4284497,11.1566553,0.7782154
5144,-13,-4.928628491150471,20.029015447536477,-13.2643948,-0.3203660,11.3599672,0.6539336
5145,-13,-4.921171851150471,20.029015447536477,-13.2630005,-0.2151968,11.4997396,0.5425493
5146,-13,-4.913715211150471,20.029015447536477,-13.2615871,-0.1148938,11.5776653,0.4653619
5147,-13,-4.906258571150471,20.029015447536477,-13.2601633,-0.0199657,11.5901871,0.4496616
5148,-13,-4.898801931150471,20.029015447536477,-13.2587366,0.0630970,11.5383930,0.5034398
5149,-13,-4.891345291150471,20.029015447536477,-13.2573156,0.1365367,11.4325705,0.6052291
5150,-13,-4.883888651150471,20.029015447536477,-13.2559080,0.2080685,11.2728367,0.7276586
5151,-13,-4.876432011150471,20.029015447536477,-13.2545195,0.2779833,11.0513945,0.8522891
5152,-13,-4.868975371150471,20.029015447536477,-13.2531595,0.3379151,10.7690430,0.9681743
5153,-13,-4.861518731150471,20.029015447536477,-13.2518349,0.3791195,10.4355593,1.0685591
5154,-13,-4.854062091150471,20.029015447536477,-13.2505531,0.4019029,10.0669022,1.1495991
5155,-13,-4.846605451150471,20.029015447536477,-13.2493172,0.4079666,9.6759949,1.2097465
5156,-13,-4.839148811150471,20.029015447536477,-13.2481298,0.4012862,9.2731628,1.2481710
5157,-13,-4.831692171150471,20.029015447536477,-13.2469912,0.3817072,8.8663216,1.2657393
5158,-13,-4.824235531150471,20.029015447536477,-13.2459040,0.3563657,8.4648342,1.2662734
5159,-13,-4.816778891150471,20.029015447536477,-13.2448654,0.3305582,8.0724182,1.2558271
5160,-13,-5.428223371150471,20.021558807536476,-13.2337275,-0.1051648,14.7541027,0.2644233
5161,-13,-5.420766731150471,20.021558807536476,-13.2355595,-0.0553140,14.8421621,0.2881182
5162,-13,-5.413310091150471,20.021558807536476,-13.2374010,-0.0243247,14.9696703,0.3382178
5163,-13,-5.405853451150471,20.021558807536476,-13.2392588,-0.0118667,15.1310682,0.3839053
5164,-13,-5.398396811150471,20.021558807536476,-13.2411346,-0.0255909,15.3137264,0.4103811
5165,-13,-5.390940171150471,20.021558807536476,-13.2430296,-0.0655625,15.4885168,0.4123913
5166,-13,-5.383483531150471,20.021558807536476,-13.2449398,-0.1174179,15.6391773,0.3903902
5167,-13,-5.376026891150471,20.021558807536476,-13.2468615,-0.1730266,15.7672005,0.3511774
5168,-13,-5.368570251150471,20.021558807536476,-13.2487907,-0.2384284,15.8690548,0.3110651
5169,-13,-5.361113611150471,20.021558807536476,-13.2507229,-0.3157385,15.9284477,0.3022276
5170,-13,-5.353656971150471,20.021558807536476,-13.2526522,-0.4009415,15.9359522,0.3576776
5171,-13,-5.346200331150471,20.021558807536476,-13.2545691,-0.4899868,15.8855085,0.4749143
5172,-13,-5.338743691150471,20.021558807536476,-13.2564659,-0.5805129,15.7690334,0.6321248
5173,-13,-5.331287051150471,20.021558807536476,-13.2583332,-0.6709461,15.5851955,0.8132114
5174,-13,-5.323830411150471,20.021558807536476,-13.2601633,-0.7599563,15.3294573,1.0073239
5175,-13,-5.316373771150471,20.021558807536476,-13.2619457,-0.8457940,14.9994669,1.2061111
5176,-13,-5.308917131150471,20.021558807536476,-13.2636728,-0.9256594,14.6000834,1.4021754
5177,-13,-5.301460491150471,20.021558807536476,-13.2653332,-1.0022051,14.1346884,1.5881691
5178,-13,-5.294003851150471,20.021558807536476,-13.2669220,-1.0770795,13.6074505,1.7568922
5179,-13,-5.286547211150471,20.021558807536476,-13.2684278,-1.1468819,13.0201206,1.9002763
5180,-13,-5.279090571150471,20.021558807536476,-13.2698431,-1.2101344,12.3843069,2.0100033
5181,-13,-5.271633931150471,20.021558807536476,-13.2711620,-1.2599342,11.7101812,2.0791748
5182,-13,-5.264177291150471,20.021558807536476,-13.2723761,-1.2960594,11.0136900,2.1025543
5183,-13,-5.256720651150471,20.021558807536476,-13.2734823,-1.3152078,10.3169250,2.0770235
5184,-13,-5.249264011150471,20.021558807536476,-13.2744761,-1.3131905,9.6372099,2.0030718
5185,-13,-5.241807371150471,20.021558807536476,-13.2753592,-1.2859892,9.0065470,1.8851838
5186,-13,-5.234350731150471,20.021558807536476,-13.2761307,-1.2393246,8.4471712,1.7313446
5187,-13,-5.226894091150471,20.021558807536476,-13.2767973,-1.1764960,7.9732184,1.5526526
5188,-13,-5.219437451150471,20.021558807536476,-13.2773638,-1.0966198,7.5945983,1.3625785
5189,-13,-5.211980811150471,20.021558807536476,-13.2778368,-1.0068258,7.3131509,1.1763850
5190,-13,-5.204524171150471,20.021558807536476,-13.2782269,-0.9090096,7.1183200,1.0090837
5191,-13,-5.197067531150471,20.021558807536476,-13.2785425,-0.8024358,6.9955320,0.8718860
5192,-13,-5.189610891150471,20.021558807536476,-13.2787933,-0.6937625,6.9290843,0.7706159
5193,-13,-5.182154251150471,20.021558807536476,-13.2789927,-0.5886455,6.8974023,0.7045012
5194,-13,-5.174697611150471,20.021558807536476,-13.2791491,-0.4953245,6.8796659,0.6667526
5195,-13,-5.167240971150471,20.021558807536476,-13.2792740,-0.4193497,6.8630958,0.6486112
5196,-13,-5.159784331150471,20.021558807536476,-13.2793741,-0.3633579,6.8353591,0.6429372
5197,-13,-5.152327691150471,20.021558807536476,-13.2794552,-0.3261480,6.7899384,0.6451260
5198,-13,-5.144871051150471,20.021558807536476,-13.2795229,-0.3072313,6.7236724,0.6523885
5199,-13,-5.137414411150471,20.021558807536476,-13.2795763,-0.3032583,6.6376271,0.6627765
5200,-13,-5.129957771150471,20.021558807536476,-13.2796173,-0.3101660,6.5317369,0.6742177
5201,-13,-5.122501131150471,20.021558807536476,-13.2796459,-0.3303635,6.4119449,0.6844521
5202,-13,-5.115044491150471,20.021558807536476,-13.2796602,-0.3658063,6.2825975,0.6915072
5203,-13,-5.107587851150472,20.021558807536476,-13.2796574,-0.4136239,6.1497846,0.6940057
5204,-13,-5.100131211150471,20.021558807536476,-13.2796326,-0.4690103,6.0212069,0.6917843
5205,-13,-5.092674571150472,20.021558807536476,-13.2795801,-0.5295327,5.9043832,0.6864585
5206,-13,-5.085217931150471,20.021558807536476,-13.2794971,-0.5932323,5.8075509,0.6815729
5207,-13,-5.077761291150471,20.021558807536476,-13.2793760,-0.6593505,5.7393117,0.6825977
5208,-13,-5.070304651150471,20.021558807536476,-13.2792120,-0.7244576,5.7076297,0.6960558
5209,-13,-5.062848011150471,20.021558807536476,-13.2790012,-0.7877644,5.7225084,0.7272584
5210,-13,-5.055391371150471,20.021558807536476,-13.2787371,-0.8504359,5.7885623,0.7784050
5211,-13,-5.047934731150471,20.021558807536476,-13.2784157,-0.9131511,5.9112744,0.8474569
5212,-13,-5.040478091150471,20.021558807536476,-13.2780323,-0.9683547,6.0942712,0.9286722
5213,-13,-5.033021451150471,20.021558807536476,-13.2775822,-1.0121506,6.3326454,1.0147711
5214,-13,-5.025564811150471,20.021558807536476,-13.2770624,-1.0493586,6.6218734,1.0984260
5215,-13,-5.018108171150471,20.021558807536476,-13.2764692,-1.0768124,6.9631524,1.1728463
5216,-13,-5.010651531150471,20.021558807536476,-13.2758007,-1.0892637,7.3463459,1.2322465
5217,-13,-5.003194891150471,20.021558807536476,-13.2750549,-1.0846285,7.7597489,1.2723591
5218,-13,-4.995738251150471,20.021558807536476,-13.2742319,-1.0649478,8.1960716,1.2910079
5219,-13,-4.988281611150471,20.021558807536476,-13.2733316,-1.0262892,8.6451473,1.2874984
5220,-13,-4.980824971150471,20.021558807536476,-13.2723551,-0.9671459,9.0911026,1.2613717
5221,-13,-4.973368331150471,20.021558807536476,-13.2713070,-0.8917890,9.5190191,1.2133443
5222,-13,-4.965911691150471,20.021558807536476,-13.2701921,-0.8058993,9.9213409,1.1446706
5223,-13,-4.958455051150471,20.021558807536476,-13.2690153,-0.7140779,10.2922678,1.0573512
5224,-13,-4.950998411150471,20.021558807536476,-13.2677813,-0.6151876,10.6266613,0.9550220
5225,-13,-4.943541771150471,20.021558807536476,-13.2664986,-0.5103992,10.9160261,0.8423595
5226,-13,-4.936085131150471,20.021558807536476,-13.2651730,-0.3984540,11.1533260,0.7256870
5227,-13,-4.928628491150471,20.021558807536476,-13.2638130,-0.2859255,11.3302355,0.6144281
5228,-13,-4.921171851150471,20.021558807536476,-13.2624273,-0.1759448,11.4434061,0.5227175
5229,-13,-4.913715211150471,20.021558807536476,-13.2610245,-0.0728769,11.4949932,0.4710500
5230,-13,-4.906258571150471,20.021558807536476,-13.2596130,0.0232226,11.4828482,0.4784118
5231,-13,-4.898801931150471,20.021558807536476,-13.2582026,0.1072523,11.4109068,0.5421207
5232,-13,-4.891345291150471,20.021558807536476,-13.2567997,0.1800051,11.2856865,0.6410971
5233,-13,-4.883888651150471,20.021558807536476,-13.2554111,0.2489511,11.1121941,0.7537848
5234,-13,-4.876432011150471,20.021558807536476,-13.2540436,0.3136413,10.8806076,0.8656269
5235,-13,-4.868975371150471,20.021558807536476,-13.2527065,0.3668704,10.5930319,0.9676298
5236,-13,-4.861518731150471,20.021558807536476,-13.2514057,0.4024885,10.2626896,1.0542221
5237,-13,-4.854062091150471,20.021558807536476,-13.2501469,0.4188860,9.8988657,1.1223341
5238,-13,-4.846605451150471,20.021558807536476,-13.2489338,0.4163685,9.5177956,1.1710565
5239,-13,-4.839148811150471,20.021558807536476,-13.2477674,0.4012672,9.1314058,1.1999404
5240,-13,-4.831692171150471,20.021558807536476,-13.2466497,0.3770718,8.7426767,1.2100334
5241,-13,-4.824235531150471,20.021558807536476,-13.2455807,0.3478360,8.3616314,1.2051640
5242,-13,-5.420766731150471,20.014102167536478,-13.2348213,-0.0562605,14.7861118,0.2897426
5243,-13,-5.413310091150471,20.014102167536478,-13.2366486,-0.0163405,14.8969345,0.3338805
5244,-13,-5.405853451150471,20.014102167536478,-13.2384872,0.0066402,15.0443106,0.3815810
5245,-13,-5.398396811150471,20.014102167536478,-13.2403421,0.0055095,15.2174931,0.4149584
5246,-13,-5.390940171150471,20.014102167536478,-13.2422142,-0.0225352,15.3902521,0.4266881
5247,-13,-5.383483531150471,20.014102167536478,-13.2441006,-0.0624646,15.5447798,0.4154623
5248,-13,-5.376026891150471,20.014102167536478,-13.2459984,-0.1076350,15.6814804,0.3853224
5249,-13,-5.368570251150471,20.014102167536478,-13.2479048,-0.1636143,15.7993670,0.3468487
5250,-13,-5.361113611150471,20.014102167536478,-13.2498150,-0.2329489,15.8794909,0.3225242
5251,-13,-5.353656971150471,20.014102167536478,-13.2517223,-0.3126724,15.9142752,0.3450253
5252,-13,-5.346200331150471,20.014102167536478,-13.2536221,-0.3977940,15.8946209,0.4301902
5253,-13,-5.338743691150471,20.014102167536478,-13.2555046,-0.4861971,15.8134546,0.5656923
5254,-13,-5.331287051150471,20.014102167536478,-13.2573633,-0.5772282,15.6702051,0.7342984
5255,-13,-5.323830411150471,20.014102167536478,-13.2591887,-0.6717674,15.4541664,0.9230962
5256,-13,-5.316373771150471,20.014102167536478,-13.2609711,-0.7674655,15.1635408,1.1223180
5257,-13,-5.308917131150471,20.014102167536478,-13.2627020,-0.8609622,14.7991819,1.3236709
5258,-13,-5.301460491150471,20.014102167536478,-13.2643719,-0.9540805,14.3629551,1.5189390
5259,-13,-5.294003851150471,20.014102167536478,-13.2659712,-1.0462167,13.8584833,1.7000351
5260,-13,-5.286547211150471,20.014102167536478,-13.2674913,-1.1345650,13.2859154,1.8578962
5261,-13,-5.279090571150471,20.014102167536478,-13.2689219,-1.2136533,12.6583080,1.9830112
5262,-13,-5.271633931150471,20.014102167536478,-13.2702551,-1.2791245,11.9871912,2.0673113
5263,-13,-5.264177291150471,20.014102167536478,-13.2714834,-1.3302734,11.2883368,2.1046705
5264,-13,-5.256720651150471,20.014102167536478,-13.2726021,-1.3614148,10.5812693,2.0913417
5265,-13,-5.249264011150471,20.014102167536478,-13.2736063,-1.3672714,9.8887634,2.0274019
5266,-13,-5.241807371150471,20.014102167536478,-13.2744951,-1.3439424,9.2424736,1.9171243
5267,-13,-5.234350731150471,20.014102167536478,-13.2752705,-1.2961049,8.6677752,1.7684624
5268,-13,-5.226894091150471,20.014102167536478,-13.2759361,-1.2262683,8.1809521,1.5925313
5269,-13,-5.219437451150471,20.014102167536478,-13.2764988,-1.1369140,7.7913923,1.4027568
5270,-13,-5.211980811150471,20.014102167536478,-13.2769670,-1.0349097,7.5027986,1.2144529
5271,-13,-5.204524171150471,20.014102167536478,-13.2773504,-0.9240918,7.3018994,1.0425954
5272,-13,-5.197067531150471,20.014102167536478,-13.2776585,-0.8047217,7.1735344,0.8982438
5273,-13,-5.189610891150471,20.014102167536478,-13.2779026,-0.6844198,7.1012411,0.7872787
5274,-13,-5.182154251150471,20.014102167536478,-13.2780962,-0.5686250,7.0622764,0.7096834
5275,-13,-5.174697611150471,20.014102167536478,-13.2782488,-0.4657885,7.0412655,0.6602069
5276,-13,-5.167240971150471,20.014102167536478,-13.2783728,-0.3826706,7.0205283,0.6317652
5277,-13,-5.159784331150471,20.014102167536478,-13.2784748,-0.3228723,6.9891715,0.6183253
5278,-13,-5.152327691150471,20.014102167536478,-13.2785606,-0.2844704,6.9423823,0.6157296
5279,-13,-5.144871051150471,20.014102167536478,-13.2786350,-0.2667397,6.8764696,0.6211966
5280,-13,-5.137414411150471,20.014102167536478,-13.2786999,-0.2678086,6.7908745,0.6323817
5281,-13,-5.129957771150471,20.014102167536478,-13.2787542,-0.2821639,6.6894231,0.6467040
5282,-13,-5.122501131150471,20.014102167536478,-13.2787981,-0.3098108,6.5750618,0.6614091
5283,-13,-5.115044491150471,20.014102167536478,-13.2788286,-0.3536638,6.4527559,0.6740701
5284,-13,-5.107587851150472,20.014102167536478,-13.2788420,-0.4106146,6.3279719,0.6829727
5285,-13,-5.100131211150471,20.014102167536478,-13.2788343,-0.4729451,6.2085176,0.6876817
5286,-13,-5.092674571150472,20.014102167536478,-13.2787991,-0.5382372,6.1021142,0.6894968
5287,-13,-5.085217931150471,20.014102167536478,-13.2787304,-0.6066999,6.0144339,0.6913823
5288,-13,-5.077761291150471,20.014102167536478,-13.2786245,-0.6751482,5.9566612,0.6978709
5289,-13,-5.070304651150471,20.014102167536478,-13.2784739,-0.7403905,5.9374571,0.7143154
5290,-13,-5.062848011150471,20.014102167536478,-13.2782745,-0.8033439,5.9613194,0.7450386
5291,-13,-5.055391371150471,20.014102167536478,-13.2780209,-0.8634754,6.0349865,0.7919083
5292,-13,-5.047934731150471,20.014102167536478,-13.2777081,-0.9202545,6.1646447,0.8533595
5293,-13,-5.040478091150471,20.014102167536478,-13.2773323,-0.9693019,6.3479562,0.9246705
5294,-13,-5.033021451150471,20.014102167536478,-13.2768888,-1.0084428,6.5841517,0.9996404
5295,-13,-5.025564811150471,20.014102167536478,-13.2763748,-1.0398359,6.8691821,1.0718123
5296,-13,-5.018108171150471,20.014102167536478,-13.2757883,-1.0613271,7.1981297,1.1351621
5297,-13,-5.010651531150471,20.014102167536478,-13.2751255,-1.0693620,7.5645700,1.1845104
5298,-13,-5.003194891150471,20.014102167536478,-13.2743855,-1.0611223,7.9579468,1.2160577
5299,-13,-4.995738251150471,20.014102167536478,-13.2735682,-1.0384229,8.3698740,1.2279131
5300,-13,-4.988281611150471,20.014102167536478,-13.2726736,-0.9973195,8.7902975,1.2195629
5301,-13,-4.980824971150471,20.014102167536478,-13.2717047,-0.9391316,9.2058935,1.1906765
5302,-13,-4.973368331150471,20.014102167536478,-13.2706633,-0.8628060,9.6071596,1.1420532
5303,-13,-4.965911691150471,20.014102167536478,-13.2695551,-0.7744742,9.9827080,1.0751079
5304,-13,-4.958455051150471,20.014102167536478,-13.2683859,-0.6806514,10.3239498,0.9920186
5305,-13,-4.950998411150471,20.014102167536478,-13.2671614,-0.5799056,10.6340113,0.8966241
5306,-13,-4.943541771150471,20.014102167536478,-13.2658873,-0.4715095,10.8973351,0.7939709
5307,-13,-4.936085131150471,20.014102167536478,-13.2645721,-0.3560872,11.1081524,0.6909779
5308,-13,-4.928628491150471,20.014102167536478,-13.2632236,-0.2425780,11.2604475,0.5978003
5309,-13,-4.921171851150471,20.014102167536478,-13.2618513,-0.1303427,11.3506336,0.5282440
5310,-13,-4.913715211150471,20.014102167536478,-13.2604628,-0.0272753,11.3808794,0.4986451
5311,-13,-4.906258571150471,20.014102167536478,-13.2590685,0.0691193,11.3498249,0.5192465
5312,-13,-4.898801931150471,20.014102167536478,-13.2576752,0.1525126,11.2622595,0.5831942
5313,-13,-4.891345291150471,20.014102167536478,-13.2562914,0.2232281,11.1231375,0.6732605
5314,-13,-4.883888651150471,20.014102167536478,-13.2549229,0.2886551,10.9418058,0.7728508
5315,-13,-4.876432011150471,20.014102167536478,-13.2535772,0.3488349,10.7055273,0.8701813
5316,-13,-4.868975371150471,20.014102167536478,-13.2522612,0.3970047,10.4183388,0.9576182
5317,-13,-4.861518731150471,20.014102167536478,-13.2509823,0.4267732,10.0951815,1.0304646
5318,-13,-4.854062091150471,20.014102167536478,-13.2497444,0.4382147,9.7415962,1.0862263
5319,-13,-4.846605451150471,20.014102167536478,-13.2485504,0.4301888,9.3760357,1.1245211
5320,-13,-4.839148811150471,20.014102167536478,-13.2474031,0.4114494,9.0080500,1.1451784
5321,-13,-4.831692171150471,20.014102167536478,-13.2463026,0.3840951,8.6398764,1.1493845
5322,-13,-4.824235531150471,20.014102167536478,-13.2452478,0.3519349,8.2803268,1.1409745
5323,-13,-5.420766731150471,20.006645527536477,-13.2340708,-0.0660627,14.7256966,0.2946309
5324,-13,-5.413310091150471,20.006645527536477,-13.2358818,-0.0178342,14.8141642,0.3283972
5325,-13,-5.405853451150471,20.006645527536477,-13.2377024,0.0147874,14.9400949,0.3753524
5326,-13,-5.398396811150471,20.006645527536477,-13.2395353,0.0265662,15.0965519,0.4146190
5327,-13,-5.390940171150471,20.006645527536477,-13.2413836,0.0129905,15.2621517,0.4363351
5328,-13,-5.383483531150471,20.006645527536477,-13.2432451,-0.0149633,15.4155655,0.4371680
5329,-13,-5.376026891150471,20.006645527536477,-13.2451162,-0.0497242,15.5578547,0.4185898
5330,-13,-5.368570251150471,20.006645527536477,-13.2469959,-0.0948246,15.6876869,0.3866723
5331,-13,-5.361113611150471,20.006645527536477,-13.2488813,-0.1549931,15.7872057,0.3556385
5332,-13,-5.353656971150471,20.006645527536477,-13.2507668,-0.2267601,15.8477688,0.3510256
5333,-13,-5.346200331150471,20.006645527536477,-13.2526455,-0.3066667,15.8609581,0.3989664
5334,-13,-5.338743691150471,20.006645527536477,-13.2545118,-0.3909529,15.8178253,0.5041820
5335,-13,-5.331287051150471,20.006645527536477,-13.2563572,-0.4817341,15.7176285,0.6535609
5336,-13,-5.323830411150471,20.006645527536477,-13.2581749,-0.5799467,15.5474472,0.8323597
5337,-13,-5.316373771150471,20.006645527536477,-13.2599554,-0.6860358,15.3017759,1.0287864
5338,-13,-5.308917131150471,20.006645527536477,-13.2616892,-0.7922545,14.9769840,1.2331443
5339,-13,-5.301460491150471,20.006645527536477,-13.2633667,-0.9006984,14.5757074,1.4361529
5340,-13,-5.294003851150471,20.006645527536477,-13.2649765,-1.0096735,14.1015491,1.6287476
5341,-13,-5.286547211150471,20.006645527536477,-13.2665100,-1.1162831,13.5522232,1.8008182
5342,-13,-5.279090571150471,20.006645527536477,-13.2679548,-1.2120622,12.9398813,1.9416897
5343,-13,-5.271633931150471,20.006645527536477,-13.2693033,-1.2929125,12.2780828,2.0421610
5344,-13,-5.264177291150471,20.006645527536477,-13.2705460,-1.3592910,11.5848312,2.0952334
5345,-13,-5.256720651150471,20.006645527536477,-13.2716780,-1.4043572,10.8737926,2.0965533
5346,-13,-5.249264011150471,20.006645527536477,-13.2726936,-1.4200860,10.1728048,2.0456784
5347,-13,-5.241807371150471,20.006645527536477,-13.2735901,-1.4013082,9.5149813,1.9465966
5348,-13,-5.234350731150471,20.006645527536477,-13.2743702,-1.3532947,8.9262838,1.8071762
5349,-13,-5.226894091150471,20.006645527536477,-13.2750378,-1.2784606,8.4252443,1.6383699
5350,-13,-5.219437451150471,20.006645527536477,-13.2755995,-1.1814028,8.0239639,1.4533625
5351,-13,-5.211980811150471,20.006645527536477,-13.2760649,-1.0699469,7.7207680,1.2673032
5352,-13,-5.204524171150471,20.006645527536477,-13.2764435,-0.9476886,7.5063734,1.0949643
5353,-13,-5.197067531150471,20.006645527536477,-13.2767467,-0.8170658,7.3653846,0.9471374
5354,-13,-5.189610891150471,20.006645527536477,-13.2769871,-0.6852087,7.2799048,0.8295186
5355,-13,-5.182154251150471,20.006645527536477,-13.2771769,-0.5597339,7.2283325,0.7426035
5356,-13,-5.174697611150471,20.006645527536477,-13.2773275,-0.4479013,7.1964226,0.6824827
5357,-13,-5.167240971150471,20.006645527536477,-13.2774515,-0.3583777,7.1678548,0.6436721
5358,-13,-5.159784331150471,20.006645527536477,-13.2775555,-0.2940616,7.1306753,0.6214118
5359,-13,-5.152327691150471,20.006645527536477,-13.2776470,-0.2547207,7.0808735,0.6122514
5360,-13,-5.144871051150471,20.006645527536477,-13.2777300,-0.2398821,7.0155635,0.6136740
5361,-13,-5.137414411150471,20.006645527536477,-13.2778044,-0.2459923,6.9341497,0.6231036
5362,-13,-5.129957771150471,20.006645527536477,-13.2778711,-0.2651298,6.8399463,0.6375076
5363,-13,-5.122501131150471,20.006645527536477,-13.2779293,-0.2997284,6.7357278,0.6537337
