OID_,DEM_Large_S3_Clip5,X,Y,DEM_Large_S3_Band_1,MeanCurv_Band_1,Slope_Band_1,SlopeStd_Band_1
3547,-13,-4.809322251150473,17.277515287536477,-13.0412989,-0.8791506,12.1509495,1.9700321
3548,-13,-4.801865611150473,17.277515287536477,-13.0402298,-0.7881863,12.6305447,1.9245343
3549,-13,-4.794408971150473,17.277515287536477,-13.0391130,-0.6957228,13.0802345,1.8678567
3550,-13,-4.786952331150473,17.277515287536477,-13.0379562,-0.6108176,13.5109272,1.8004549
3551,-13,-4.779495691150473,17.277515287536477,-13.0367651,-0.5251774,13.9242830,1.7232287
3552,-13,-4.772039051150473,17.277515287536477,-13.0355463,-0.4321196,14.3158226,1.6376253
3553,-13,-4.764582411150473,17.277515287536477,-13.0343075,-0.3228039,14.6790543,1.5455761
3554,-13,-4.757125771150473,17.277515287536477,-13.0330572,-0.1996925,14.9978180,1.4492021
3555,-13,-4.749669131150473,17.277515287536477,-13.0318079,-0.0693615,15.2650108,1.3506001
3556,-13,-4.742212491150473,17.277515287536477,-13.0305729,0.0529126,15.4807262,1.2527156
3557,-13,-4.734755851150473,17.277515287536477,-13.0293636,0.1589093,15.6517611,1.1592702
3558,-13,-4.727299211150473,17.277515287536477,-13.0281925,0.2396323,15.7851362,1.0738825
3559,-13,-4.719842571150473,17.277515287536477,-13.0270672,0.2969857,15.8904753,0.9995114
3560,-13,-4.712385931150473,17.277515287536477,-13.0259943,0.3364849,15.9750490,0.9382122
3561,-13,-4.704929291150473,17.277515287536477,-13.0249777,0.3653102,16.0375328,0.8909830
3562,-13,-4.697472651150473,17.277515287536477,-13.0240221,0.3823968,16.0773335,0.8579270
3563,-13,-4.690016011150473,17.277515287536477,-13.0231314,0.3808876,16.0985870,0.8388041
3564,-13,-4.682559371150473,17.277515287536477,-13.0223093,0.3550397,16.1079006,0.8327869
3565,-13,-4.675102731150472,17.277515287536477,-13.0215530,0.3024197,16.1148472,0.8381787
3566,-12,-5.338743691150472,17.270058647536480,-12.9787321,-0.5087997,18.8688927,0.6131305
3567,-12,-5.331287051150472,17.270058647536480,-12.9812622,-0.5831820,18.8293686,0.5682573
3568,-12,-5.323830411150472,17.270058647536480,-12.9837847,-0.6560338,18.7480907,0.5502712
3569,-12,-5.316373771150472,17.270058647536480,-12.9862938,-0.7221085,18.6302757,0.5505030
3570,-12,-5.308917131150472,17.270058647536480,-12.9887838,-0.7808606,18.4869461,0.5576413
3571,-12,-5.301460491150472,17.270058647536480,-12.9912510,-0.8351737,18.3229618,0.5635918
3572,-12,-5.294003851150472,17.270058647536480,-12.9936924,-0.8855725,18.1420918,0.5656697
3573,-12,-5.286547211150472,17.270058647536480,-12.9961052,-0.9248321,17.9468403,0.5636515
3574,-12,-5.279090571150472,17.270058647536480,-12.9984865,-0.9446803,17.7516499,0.5588854
3575,-13,-5.271633931150472,17.270058647536480,-13.0008383,-0.9549041,17.5823498,0.5545015
3576,-13,-5.264177291150472,17.270058647536480,-13.0031624,-0.9749755,17.4347515,0.5542992
3577,-13,-5.256720651150472,17.270058647536480,-13.0054607,-1.0119474,17.2879314,0.5620810
3578,-13,-5.249264011150472,17.270058647536480,-13.0077295,-1.0528814,17.1312218,0.5819740
3579,-13,-5.241807371150472,17.270058647536480,-13.0099688,-1.0978508,16.9684868,0.6181982
3580,-13,-5.234350731150472,17.270058647536480,-13.0121746,-1.1476421,16.7906742,0.6738107
3581,-13,-5.226894091150472,17.270058647536480,-13.0143433,-1.2015703,16.5873356,0.7500336
3582,-13,-5.219437451150472,17.270058647536480,-13.0164709,-1.2530750,16.3633137,0.8455157
3583,-13,-5.211980811150472,17.270058647536480,-13.0185547,-1.3045440,16.1135941,0.9575505
3584,-13,-5.204524171150472,17.270058647536480,-13.0205898,-1.3657686,15.8383083,1.0826684
3585,-13,-5.197067531150472,17.270058647536480,-13.0225716,-1.4407181,15.5201378,1.2154893
3586,-13,-5.189610891150472,17.270058647536480,-13.0244942,-1.5204732,15.1428108,1.3504655
3587,-13,-5.182154251150472,17.270058647536480,-13.0263481,-1.5911576,14.7149115,1.4828107
3588,-13,-5.174697611150472,17.270058647536480,-13.0281267,-1.6514509,14.2455215,1.6076907
3589,-13,-5.167240971150472,17.270058647536480,-13.0298271,-1.6981747,13.7426491,1.7206011
3590,-13,-5.159784331150472,17.270058647536480,-13.0314426,-1.7324637,13.2179995,1.8168032
3591,-13,-5.152327691150472,17.270058647536480,-13.0329714,-1.7565575,12.6806345,1.8927562
3592,-13,-5.144871051150472,17.270058647536480,-13.0344124,-1.7707218,12.1363602,1.9472076
3593,-13,-5.137414411150472,17.270058647536480,-13.0357637,-1.7747543,11.5929451,1.9809065
3594,-13,-5.129957771150472,17.270058647536480,-13.0370255,-1.7658799,11.0549545,1.9958894
3595,-13,-5.122501131150472,17.270058647536480,-13.0381975,-1.7371987,10.5331984,1.9953102
3596,-13,-5.115044491150472,17.270058647536480,-13.0392828,-1.6879500,10.0476675,1.9830853
3597,-13,-5.107587851150472,17.270058647536480,-13.0402861,-1.6265596,9.6072664,1.9628338
3598,-13,-5.100131211150472,17.270058647536480,-13.0412140,-1.5619241,9.2118483,1.9376756
3599,-13,-5.092674571150472,17.270058647536480,-13.0420704,-1.4999008,8.8575840,1.9105403
3600,-13,-5.085217931150472,17.270058647536480,-13.0428619,-1.4439700,8.5385914,1.8839790
3601,-13,-5.077761291150472,17.270058647536480,-13.0435905,-1.3935512,8.2497005,1.8595117
3602,-13,-5.070304651150472,17.270058647536480,-13.0442600,-1.3475361,7.9881458,1.8371110
3603,-13,-5.062848011150472,17.270058647536480,-13.0448732,-1.3073871,7.7545390,1.8153758
3604,-13,-5.055391371150472,17.270058647536480,-13.0454302,-1.2758276,7.5444312,1.7927300
3605,-13,-5.047934731150472,17.270058647536480,-13.0459318,-1.2480628,7.3575330,1.7678704
3606,-13,-5.040478091150472,17.270058647536480,-13.0463791,-1.2241046,7.1952505,1.7402096
3607,-13,-5.033021451150472,17.270058647536480,-13.0467691,-1.1994197,7.0579677,1.7099066
3608,-13,-5.025564811150472,17.270058647536480,-13.0471029,-1.1663191,6.9479728,1.6776353
3609,-13,-5.018108171150472,17.270058647536480,-13.0473804,-1.1173664,6.8713641,1.6443237
3610,-13,-5.010651531150472,17.270058647536480,-13.0476036,-1.0567032,6.8274164,1.6107345
3611,-13,-5.003194891150472,17.270058647536480,-13.0477772,-0.9841403,6.8133202,1.5775111
3612,-13,-4.995738251150472,17.270058647536480,-13.0479059,-0.9040711,6.8223205,1.5450847
3613,-13,-4.988281611150472,17.270058647536480,-13.0479975,-0.8225738,6.8465858,1.5136821
3614,-13,-4.980824971150472,17.270058647536480,-13.0480566,-0.7428126,6.8801475,1.4837755
3615,-13,-4.973368331150472,17.270058647536480,-13.0480928,-0.6662449,6.9154444,1.4562631
3616,-13,-4.965911691150472,17.270058647536480,-13.0481129,-0.6027156,6.9483852,1.4324236
3617,-13,-4.958455051150472,17.270058647536480,-13.0481224,-0.5603639,6.9796724,1.4138947
3618,-13,-4.950998411150472,17.270058647536480,-13.0481253,-0.5494915,7.0106516,1.4025344
3619,-13,-4.943541771150472,17.270058647536480,-13.0481234,-0.5712379,7.0429268,1.4000378
3620,-13,-4.936085131150472,17.270058647536480,-13.0481148,-0.6210370,7.0796065,1.4076709
3621,-13,-4.928628491150472,17.270058647536480,-13.0480919,-0.6883045,7.1235709,1.4263831
3622,-13,-4.921171851150472,17.270058647536480,-13.0480490,-0.7705883,7.1817284,1.4568654
3623,-13,-4.913715211150472,17.270058647536480,-13.0479774,-0.8603364,7.2636728,1.4994624
3624,-13,-4.906258571150472,17.270058647536480,-13.0478687,-0.9564989,7.3774843,1.5538664
3625,-13,-4.898801931150473,17.270058647536480,-13.0477123,-1.0534377,7.5328050,1.6189923
3626,-13,-4.891345291150473,17.270058647536480,-13.0474977,-1.1459665,7.7412286,1.6923971
3627,-13,-4.883888651150473,17.270058647536480,-13.0472164,-1.2217748,8.0086632,1.7702346
3628,-13,-4.876432011150473,17.270058647536480,-13.0468597,-1.2727193,8.3383942,1.8479590
3629,-13,-4.868975371150473,17.270058647536480,-13.0464201,-1.2919537,8.7233238,1.9205610
3630,-13,-4.861518731150473,17.270058647536480,-13.0458984,-1.2838949,9.1528759,1.9832699
3631,-13,-4.854062091150473,17.270058647536480,-13.0452929,-1.2582662,9.6135960,2.0321844
3632,-13,-4.846605451150473,17.270058647536480,-13.0446062,-1.2237630,10.0956392,2.0643723
3633,-13,-4.839148811150473,17.270058647536480,-13.0438414,-1.1840421,10.5934095,2.0781708
3634,-13,-4.831692171150473,17.270058647536480,-13.0430002,-1.1387300,11.1003666,2.0739002
3635,-13,-4.824235531150473,17.270058647536480,-13.0420866,-1.0827847,11.6130228,2.0533588
3636,-13,-4.816778891150473,17.270058647536480,-13.0411015,-1.0135839,12.1210136,2.0185401
3637,-13,-4.809322251150473,17.270058647536480,-13.0400524,-0.9257560,12.6167688,1.9710866
3638,-13,-4.801865611150473,17.270058647536480,-13.0389433,-0.8277401,13.0877790,1.9118629
3639,-13,-4.794408971150473,17.270058647536480,-13.0377846,-0.7283023,13.5311546,1.8412555
3640,-13,-4.786952331150473,17.270058647536480,-13.0365829,-0.6336473,13.9542370,1.7597368
3641,-13,-4.779495691150473,17.270058647536480,-13.0353451,-0.5367724,14.3557930,1.6683997
3642,-13,-4.772039051150473,17.270058647536480,-13.0340776,-0.4312422,14.7333326,1.5689820
3643,-13,-4.764582411150473,17.270058647536480,-13.0327883,-0.3088446,15.0781622,1.4636738
3644,-13,-4.757125771150473,17.270058647536480,-13.0314865,-0.1736260,15.3748274,1.3548294
3645,-13,-4.749669131150473,17.270058647536480,-13.0301857,-0.0318262,15.6184578,1.2448229
3646,-13,-4.742212491150473,17.270058647536480,-13.0288992,0.1025771,15.8089275,1.1368662
3647,-13,-4.734755851150473,17.270058647536480,-13.0276394,0.2224373,15.9520750,1.0347983
3648,-13,-4.727299211150473,17.270058647536480,-13.0264177,0.3154032,16.0583210,0.9422807
3649,-13,-4.719842571150473,17.270058647536480,-13.0252447,0.3851402,16.1375446,0.8622288
3650,-13,-4.712385931150473,17.270058647536480,-13.0241261,0.4342660,16.1984081,0.7964292
3651,-13,-4.704929291150473,17.270058647536480,-13.0230684,0.4710788,16.2405205,0.7455916
3652,-13,-4.697472651150473,17.270058647536480,-13.0220747,0.4918066,16.2673359,0.7097819
3653,-13,-4.690016011150473,17.270058647536480,-13.0211496,0.4918808,16.2799187,0.6889210
3654,-13,-4.682559371150473,17.270058647536480,-13.0202961,0.4641857,16.2879906,0.6823122
3655,-13,-4.675102731150472,17.270058647536480,-13.0195141,0.4087554,16.3017197,0.6882588
3656,-12,-5.338743691150472,17.262602007536479,-12.9784040,-0.6267870,19.0375500,0.6460370
3657,-12,-5.331287051150472,17.262602007536479,-12.9809475,-0.7041451,18.9705067,0.6171429
3658,-12,-5.323830411150472,17.262602007536479,-12.9834795,-0.7802287,18.8582916,0.6134775
3659,-12,-5.316373771150472,17.262602007536479,-12.9859924,-0.8490784,18.7077103,0.6237309
3660,-12,-5.308917131150472,17.262602007536479,-12.9884815,-0.9058018,18.5276489,0.6356521
3661,-12,-5.301460491150472,17.262602007536479,-12.9909420,-0.9567525,18.3311176,0.6412812
3662,-12,-5.294003851150472,17.262602007536479,-12.9933710,-1.0020473,18.1183186,0.6381649
3663,-12,-5.286547211150472,17.262602007536479,-12.9957657,-1.0346755,17.8913403,0.6265544
3664,-12,-5.279090571150472,17.262602007536479,-12.9981232,-1.0445713,17.6723232,0.6084008
3665,-13,-5.271633931150472,17.262602007536479,-13.0004463,-1.0420047,17.4812584,0.5876167
3666,-13,-5.264177291150472,17.262602007536479,-13.0027380,-1.0478189,17.3221092,0.5690283
3667,-13,-5.256720651150472,17.262602007536479,-13.0050001,-1.0664520,17.1710167,0.5576285
3668,-13,-5.249264011150472,17.262602007536479,-13.0072317,-1.0899349,17.0192833,0.5590284
3669,-13,-5.241807371150472,17.262602007536479,-13.0094309,-1.1166992,16.8725948,0.5790040
3670,-13,-5.234350731150472,17.262602007536479,-13.0115976,-1.1508497,16.7158432,0.6215992
3671,-13,-5.226894091150472,17.262602007536479,-13.0137281,-1.1881741,16.5426159,0.6883638
3672,-13,-5.219437451150472,17.262602007536479,-13.0158195,-1.2257881,16.3528252,0.7778295
3673,-13,-5.211980811150472,17.262602007536479,-13.0178690,-1.2656966,16.1425323,0.8869779
3674,-13,-5.204524171150472,17.262602007536479,-13.0198736,-1.3176875,15.9097538,1.0119317
3675,-13,-5.197067531150472,17.262602007536479,-13.0218287,-1.3868663,15.6366892,1.1469473
3676,-13,-5.189610891150472,17.262602007536479,-13.0237274,-1.4636153,15.3051376,1.2862203
3677,-13,-5.182154251150472,17.262602007536479,-13.0255613,-1.5330893,14.9206591,1.4247432
3678,-13,-5.174697611150472,17.262602007536479,-13.0273237,-1.5933224,14.4952221,1.5574428
3679,-13,-5.167240971150472,17.262602007536479,-13.0290089,-1.6428953,14.0326328,1.6796073
3680,-13,-5.159784331150472,17.262602007536479,-13.0306129,-1.6813205,13.5447855,1.7864028
3681,-13,-5.152327691150472,17.262602007536479,-13.0321321,-1.7068968,13.0422707,1.8741777
3682,-13,-5.144871051150472,17.262602007536479,-13.0335646,-1.7231061,12.5327663,1.9415115
3683,-13,-5.137414411150472,17.262602007536479,-13.0349092,-1.7307160,12.0236492,1.9889487
3684,-13,-5.129957771150472,17.262602007536479,-13.0361662,-1.7267975,11.5167675,2.0183382
3685,-13,-5.122501131150472,17.262602007536479,-13.0373344,-1.7030424,11.0237160,2.0325508
3686,-13,-5.115044491150472,17.262602007536479,-13.0384159,-1.6572874,10.5621300,2.0352552
3687,-13,-5.107587851150472,17.262602007536479,-13.0394173,-1.6007285,10.1429062,2.0297246
3688,-13,-5.100131211150472,17.262602007536479,-13.0403423,-1.5426916,9.7636662,2.0186307
3689,-13,-5.092674571150472,17.262602007536479,-13.0411978,-1.4875811,9.4210777,2.0044074
3690,-13,-5.085217931150472,17.262602007536479,-13.0419884,-1.4366748,9.1112223,1.9890519
3691,-13,-5.077761291150472,17.262602007536479,-13.0427160,-1.3956188,8.8267355,1.9737704
3692,-13,-5.070304651150472,17.262602007536479,-13.0433855,-1.3587434,8.5660982,1.9584165
3693,-13,-5.062848011150472,17.262602007536479,-13.0439968,-1.3265659,8.3276730,1.9418291
3694,-13,-5.055391371150472,17.262602007536479,-13.0445518,-1.3000517,8.1147070,1.9227659
3695,-13,-5.047934731150472,17.262602007536479,-13.0450516,-1.2785406,7.9210048,1.9002422
3696,-13,-5.040478091150472,17.262602007536479,-13.0454941,-1.2577045,7.7510633,1.8738939
3697,-13,-5.033021451150472,17.262602007536479,-13.0458803,-1.2354078,7.6058202,1.8439604
3698,-13,-5.025564811150472,17.262602007536479,-13.0462093,-1.2039895,7.4872208,1.8112336
3699,-13,-5.018108171150472,17.262602007536479,-13.0464811,-1.1572568,7.3979025,1.7767570
3700,-13,-5.010651531150472,17.262602007536479,-13.0466976,-1.0964195,7.3419666,1.7413861
3701,-13,-5.003194891150472,17.262602007536479,-13.0468655,-1.0236990,7.3144212,1.7059740
3702,-13,-4.995738251150472,17.262602007536479,-13.0469885,-0.9432216,7.3092017,1.6713291
3703,-13,-4.988281611150472,17.262602007536479,-13.0470734,-0.8615332,7.3205395,1.6381391
3704,-13,-4.980824971150472,17.262602007536479,-13.0471287,-0.7813055,7.3394871,1.6072892
3705,-13,-4.973368331150472,17.262602007536479,-13.0471601,-0.7064071,7.3633842,1.5799634
3706,-13,-4.965911691150472,17.262602007536479,-13.0471754,-0.6459369,7.3882384,1.5576097
3707,-13,-4.958455051150472,17.262602007536479,-13.0471811,-0.6085087,7.4141946,1.5418240
3708,-13,-4.950998411150472,17.262602007536479,-13.0471802,-0.6015052,7.4430242,1.5341990
3709,-13,-4.943541771150472,17.262602007536479,-13.0471745,-0.6287278,7.4782634,1.5360373
3710,-13,-4.936085131150472,17.262602007536479,-13.0471601,-0.6831769,7.5204196,1.5481261
3711,-13,-4.928628491150472,17.262602007536479,-13.0471315,-0.7562164,7.5742993,1.5708165
3712,-13,-4.921171851150472,17.262602007536479,-13.0470810,-0.8429814,7.6463919,1.6040723
3713,-13,-4.913715211150472,17.262602007536479,-13.0470009,-0.9364276,7.7431779,1.6474695
3714,-13,-4.906258571150472,17.262602007536479,-13.0468807,-1.0340364,7.8721514,1.7001297
3715,-13,-4.898801931150473,17.262602007536479,-13.0467110,-1.1309081,8.0435419,1.7605935
3716,-13,-4.891345291150473,17.262602007536479,-13.0464811,-1.2223628,8.2651091,1.8263551
3717,-13,-4.883888651150473,17.262602007536479,-13.0461836,-1.2973484,8.5414028,1.8938671
3718,-13,-4.876432011150473,17.262602007536479,-13.0458069,-1.3458290,8.8774958,1.9589806
3719,-13,-4.868975371150473,17.262602007536479,-13.0453482,-1.3631922,9.2634182,2.0172541
3720,-13,-4.861518731150473,17.262602007536479,-13.0448036,-1.3550457,9.6897326,2.0645199
3721,-13,-4.854062091150473,17.262602007536479,-13.0441742,-1.3270022,10.1462030,2.0974705
3722,-13,-4.846605451150473,17.262602007536479,-13.0434618,-1.2873152,10.6210794,2.1137090
3723,-13,-4.839148811150473,17.262602007536479,-13.0426693,-1.2424875,11.1095896,2.1119506
3724,-13,-4.831692171150473,17.262602007536479,-13.0417995,-1.1931052,11.6065693,2.0927553
3725,-13,-4.824235531150473,17.262602007536479,-13.0408545,-1.1324887,12.1065130,2.0578520
3726,-13,-4.816778891150473,17.262602007536479,-13.0398369,-1.0582849,12.6029291,2.0090957
3727,-13,-4.809322251150473,17.262602007536479,-13.0387535,-0.9653842,13.0847425,1.9479914
3728,-13,-4.801865611150473,17.262602007536479,-13.0376081,-0.8623701,13.5432415,1.8752834
3729,-13,-4.794408971150473,17.262602007536479,-13.0364113,-0.7564059,13.9731054,1.7913936
3730,-13,-4.786952331150473,17.262602007536479,-13.0351686,-0.6529443,14.3804712,1.6968924
3731,-13,-4.779495691150473,17.262602007536479,-13.0338879,-0.5452952,14.7657452,1.5930648
3732,-13,-4.772039051150473,17.262602007536479,-13.0325756,-0.4292935,15.1219940,1.4818497
3733,-13,-4.764582411150473,17.262602007536479,-13.0312405,-0.2969659,15.4428196,1.3656648
3734,-13,-4.757125771150473,17.262602007536479,-13.0298920,-0.1507958,15.7146215,1.2471083
3735,-13,-4.749669131150473,17.262602007536479,-13.0285444,0.0009266,15.9302778,1.1287857
3736,-13,-4.742212491150473,17.262602007536479,-13.0272093,0.1447667,16.0924873,1.0141007
3737,-13,-4.734755851150473,17.262602007536479,-13.0259018,0.2743116,16.2066250,0.9069059
3738,-13,-4.727299211150473,17.262602007536479,-13.0246334,0.3785520,16.2820110,0.8107683
3739,-13,-4.719842571150473,17.262602007536479,-13.0234146,0.4581012,16.3347607,0.7283671
3740,-13,-4.712385931150473,17.262602007536479,-13.0222521,0.5172738,16.3721466,0.6609423
3741,-13,-4.704929291150473,17.262602007536479,-13.0211515,0.5595536,16.3944206,0.6087633
3742,-13,-4.697472651150473,17.262602007536479,-13.0201197,0.5848082,16.4058895,0.5718119
3743,-13,-4.690016011150473,17.262602007536479,-13.0191593,0.5861754,16.4116650,0.5501412
3744,-13,-4.682559371150473,17.262602007536479,-13.0182724,0.5580311,16.4196281,0.5433003
3745,-13,-4.675102731150472,17.262602007536479,-13.0174599,0.5009273,16.4391174,0.5496964
3746,-12,-5.338743691150472,17.255145367536478,-12.9779987,-0.7401417,19.2188511,0.6921052
3747,-12,-5.331287051150472,17.255145367536478,-12.9805536,-0.8230442,19.1220608,0.6792493
3748,-12,-5.323830411150472,17.255145367536478,-12.9830923,-0.9004528,18.9793053,0.6883511
3749,-12,-5.316373771150472,17.255145367536478,-12.9856071,-0.9699422,18.7949352,0.7065152
3750,-12,-5.308917131150472,17.255145367536478,-12.9880924,-1.0251333,18.5828304,0.7212632
3751,-12,-5.301460491150472,17.255145367536478,-12.9905434,-1.0710505,18.3525867,0.7250791
3752,-12,-5.294003851150472,17.255145367536478,-12.9929581,-1.1094794,18.1113586,0.7157801
3753,-12,-5.286547211150472,17.255145367536478,-12.9953318,-1.1334312,17.8574333,0.6940387
3754,-12,-5.279090571150472,17.255145367536478,-12.9976645,-1.1331633,17.6139660,0.6623430
3755,-12,-5.271633931150472,17.255145367536478,-12.9999571,-1.1161556,17.4059391,0.6252306
3756,-13,-5.264177291150472,17.255145367536478,-13.0022144,-1.1056356,17.2353935,0.5883830
3757,-13,-5.256720651150472,17.255145367536478,-13.0044394,-1.1053380,17.0823898,0.5579000
3758,-13,-5.249264011150472,17.255145367536478,-13.0066309,-1.1105393,16.9383011,0.5408147
3759,-13,-5.241807371150472,17.255145367536478,-13.0087891,-1.1196725,16.8059845,0.5446264
3760,-13,-5.234350731150472,17.255145367536478,-13.0109158,-1.1381954,16.6726665,0.5745983
3761,-13,-5.226894091150472,17.255145367536478,-13.0130072,-1.1606231,16.5267887,0.6324334
3762,-13,-5.219437451150472,17.255145367536478,-13.0150614,-1.1863909,16.3701458,0.7161872
3763,-13,-5.211980811150472,17.255145367536478,-13.0170765,-1.2172073,16.1980953,0.8222007
3764,-13,-5.204524171150472,17.255145367536478,-13.0190487,-1.2609183,16.0037270,0.9460400
3765,-13,-5.197067531150472,17.255145367536478,-13.0209761,-1.3236358,15.7748404,1.0817068
3766,-13,-5.189610891150472,17.255145367536478,-13.0228500,-1.3971585,15.4873266,1.2232550
3767,-13,-5.182154251150472,17.255145367536478,-13.0246620,-1.4661465,15.1468639,1.3656293
3768,-13,-5.174697611150472,17.255145367536478,-13.0264072,-1.5258477,14.7655163,1.5037401
3769,-13,-5.167240971150472,17.255145367536478,-13.0280781,-1.5804873,14.3445549,1.6328055
3770,-13,-5.159784331150472,17.255145367536478,-13.0296698,-1.6220254,13.8942823,1.7480731
3771,-13,-5.152327691150472,17.255145367536478,-13.0311794,-1.6512953,13.4276237,1.8457701
3772,-13,-5.144871051150472,17.255145367536478,-13.0326042,-1.6706585,12.9541473,1.9242824
3773,-13,-5.137414411150472,17.255145367536478,-13.0339422,-1.6824905,12.4781179,1.9839329
3774,-13,-5.129957771150472,17.255145367536478,-13.0351944,-1.6822207,12.0057621,2.0263114
3775,-13,-5.122501131150472,17.255145367536478,-13.0363588,-1.6637909,11.5431175,2.0540655
3776,-13,-5.115044491150472,17.255145367536478,-13.0374393,-1.6238307,11.1074066,2.0705676
3777,-13,-5.107587851150472,17.255145367536478,-13.0384398,-1.5732607,10.7108297,2.0787001
3778,-13,-5.100131211150472,17.255145367536478,-13.0393648,-1.5208795,10.3483601,2.0807478
3779,-13,-5.092674571150472,17.255145367536478,-13.0402212,-1.4733530,10.0204239,2.0787356
3780,-13,-5.085217931150472,17.255145367536478,-13.0410128,-1.4322467,9.7200661,2.0742812
3781,-13,-5.077761291150472,17.255145367536478,-13.0417433,-1.3988497,9.4420061,2.0683734
3782,-13,-5.070304651150472,17.255145367536478,-13.0424137,-1.3703607,9.1848574,2.0608056
3783,-13,-5.062848011150472,17.255145367536478,-13.0430269,-1.3489900,8.9467077,2.0506585
3784,-13,-5.055391371150472,17.255145367536478,-13.0435829,-1.3304392,8.7272215,2.0369661
3785,-13,-5.047934731150472,17.255145367536478,-13.0440826,-1.3139765,8.5295544,2.0189726
3786,-13,-5.040478091150472,17.255145367536478,-13.0445242,-1.2993975,8.3529196,1.9964054
3787,-13,-5.033021451150472,17.255145367536478,-13.0449095,-1.2812043,8.1991425,1.9694946
3788,-13,-5.025564811150472,17.255145367536478,-13.0452356,-1.2515159,8.0704985,1.9390278
3789,-13,-5.018108171150472,17.255145367536478,-13.0455046,-1.2060696,7.9721460,1.9060425
3790,-13,-5.010651531150472,17.255145367536478,-13.0457191,-1.1460661,7.9030795,1.8714224
3791,-13,-5.003194891150472,17.255145367536478,-13.0458832,-1.0734743,7.8601933,1.8361282
3792,-13,-4.995738251150472,17.255145367536478,-13.0460024,-0.9928851,7.8413014,1.8012147
3793,-13,-4.988281611150472,17.255145367536478,-13.0460844,-0.9101006,7.8370371,1.7677392
3794,-13,-4.980824971150472,17.255145367536478,-13.0461359,-0.8311312,7.8409529,1.7369103
3795,-13,-4.973368331150472,17.255145367536478,-13.0461645,-0.7584091,7.8505640,1.7100977
3796,-13,-4.965911691150472,17.255145367536478,-13.0461769,-0.7014805,7.8672237,1.6888433
3797,-13,-4.958455051150472,17.255145367536478,-13.0461798,-0.6667854,7.8894734,1.6747653
3798,-13,-4.950998411150472,17.255145367536478,-13.0461750,-0.6624045,7.9186578,1.6693033
3799,-13,-4.943541771150472,17.255145367536478,-13.0461645,-0.6911926,7.9581728,1.6734705
3800,-13,-4.936085131150472,17.255145367536478,-13.0461435,-0.7490166,8.0097094,1.6877445
3801,-13,-4.928628491150472,17.255145367536478,-13.0461082,-0.8246128,8.0762987,1.7120214
3802,-13,-4.921171851150472,17.255145367536478,-13.0460491,-0.9121589,8.1614132,1.7456278
3803,-13,-4.913715211150472,17.255145367536478,-13.0459576,-1.0075215,8.2724361,1.7875050
3804,-13,-4.906258571150472,17.255145367536478,-13.0458241,-1.1057628,8.4173317,1.8362541
3805,-13,-4.898801931150473,17.255145367536478,-13.0456400,-1.2005720,8.6041193,1.8900044
3806,-13,-4.891345291150473,17.255145367536478,-13.0453939,-1.2880281,8.8371420,1.9462284
3807,-13,-4.883888651150473,17.255145367536478,-13.0450773,-1.3604656,9.1235600,2.0016983
3808,-13,-4.876432011150473,17.255145367536478,-13.0446825,-1.4055235,9.4643364,2.0526202
3809,-13,-4.868975371150473,17.255145367536478,-13.0442028,-1.4205674,9.8487816,2.0951061
3810,-13,-4.861518731150473,17.255145367536478,-13.0436363,-1.4100114,10.2685757,2.1256220
3811,-13,-4.854062091150473,17.255145367536478,-13.0429840,-1.3799192,10.7162170,2.1414540
3812,-13,-4.846605451150473,17.255145367536478,-13.0422478,-1.3371180,11.1775217,2.1407771
3813,-13,-4.839148811150473,17.255145367536478,-13.0414295,-1.2880661,11.6518135,2.1227438
3814,-13,-4.831692171150473,17.255145367536478,-13.0405321,-1.2336475,12.1314802,2.0881398
3815,-13,-4.824235531150473,17.255145367536478,-13.0395594,-1.1692742,12.6123743,2.0386572
3816,-13,-4.816778891150473,17.255145367536478,-13.0385132,-1.0921816,13.0896158,1.9760768
3817,-13,-4.809322251150473,17.255145367536478,-13.0373983,-0.9960773,13.5505352,1.9017913
3818,-13,-4.801865611150473,17.255145367536478,-13.0362215,-0.8894890,13.9879637,1.8164601
3819,-13,-4.794408971150473,17.255145367536478,-13.0349903,-0.7797296,14.3974648,1.7205806
3820,-13,-4.786952331150473,17.255145367536478,-13.0337114,-0.6692811,14.7844877,1.6148297
3821,-13,-4.779495691150473,17.255145367536478,-13.0323935,-0.5533620,15.1456642,1.5006136
3822,-13,-4.772039051150473,17.255145367536478,-13.0310421,-0.4286568,15.4764776,1.3800542
3823,-13,-4.764582411150473,17.255145367536478,-13.0296659,-0.2887360,15.7697296,1.2558365
3824,-13,-4.757125771150473,17.255145367536478,-13.0282764,-0.1346118,16.0122852,1.1307343
3825,-13,-4.749669131150473,17.255145367536478,-13.0268860,0.0248442,16.1987896,1.0074631
3826,-13,-4.742212491150473,17.255145367536478,-13.0255079,0.1761989,16.3315125,0.8895609
3827,-13,-4.734755851150473,17.255145367536478,-13.0241575,0.3130845,16.4156837,0.7808560
3828,-13,-4.727299211150473,17.255145367536478,-13.0228453,0.4260163,16.4643536,0.6846854
3829,-13,-4.719842571150473,17.255145367536478,-13.0215836,0.5155159,16.4908619,0.6032999
3830,-13,-4.712385931150473,17.255145367536478,-13.0203781,0.5833814,16.5045681,0.5371882
3831,-13,-4.704929291150473,17.255145367536478,-13.0192366,0.6327608,16.5073528,0.4859721
