OID_,ClipsFinal_DEM_Large_S3_RegM,X,Y,DEM_Large_S15_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
1126,-12,-2.960075531150472,21.274274327536478,-12.8295517,0.0044628,44.6280975,-0.2736225,-0.2148503,4.0000000,0.1394090,1.0140553,9.5530033,-0.5691096,0.7650818
1127,-12,-2.952618891150472,21.274274327536478,-12.8283463,0.0035537,35.5371895,-0.2737591,-0.1776050,4.0000000,0.1371832,1.0141357,9.5801754,-0.4923931,0.7060858
1128,-12,-2.945162251150472,21.274274327536478,-12.8271294,0.0026446,26.4462814,-0.2699005,-0.1403619,4.0000000,0.1347263,1.0141740,9.5927744,-0.4154502,0.6499286
1129,-12,-3.646086411150472,21.266817687536481,-12.8859844,0.0008264,17.3553715,-0.1684601,-0.4260104,4.0000000,0.0873412,1.0141032,9.5653114,-0.9393620,1.0985410
1130,-12,-3.638629771150472,21.266817687536481,-12.8862152,0.0010744,19.8347111,-0.1201750,-0.4604500,4.0000000,0.0282333,1.0146650,9.7523365,-0.9491332,1.1262879
1131,-12,-3.631173131150472,21.266817687536481,-12.8864412,0.0013223,22.3140488,-0.0710620,-0.4928733,4.0000000,-0.0298046,1.0152237,9.9326324,-0.9559420,1.1543257
1132,-12,-3.623716491150472,21.266817687536481,-12.8866568,0.0015702,24.7933884,-0.0188293,-0.5263494,4.0000000,-0.0912983,1.0157723,10.1078978,-0.9614004,1.1897942
1133,-12,-3.616259851150472,21.266817687536481,-12.8868608,0.0018182,27.2727280,0.0388172,-0.5618125,4.0000000,-0.1576749,1.0163127,10.2785978,-0.9659500,1.2332916
1134,-12,-3.608803211150472,21.266817687536481,-12.8870487,0.0019835,28.9256191,0.0981101,-0.5971390,4.0000000,-0.2256966,1.0168502,10.4448271,-0.9685814,1.2839891
1135,-12,-3.601346571150472,21.266817687536481,-12.8872175,0.0021488,30.5785122,0.1538155,-0.6290896,4.0000000,-0.2878560,1.0173867,10.6061945,-0.9703231,1.3353355
1136,-12,-3.593889931150472,21.266817687536481,-12.8873644,0.0023140,32.2314034,0.2096328,-0.6587994,4.0000000,-0.3485347,1.0179193,10.7647343,-0.9690641,1.3832594
1137,-12,-3.586433291150472,21.266817687536481,-12.8874865,0.0023967,33.0578499,0.2641302,-0.6877096,4.0000000,-0.4083065,1.0184444,10.9199314,-0.9671128,1.4374791
1138,-12,-3.578976651150472,21.266817687536481,-12.8875809,0.0024793,33.8842964,0.3217018,-0.7164810,4.0000000,-0.4701417,1.0189720,11.0736895,-0.9628204,1.4923208
1139,-12,-3.571520011150472,21.266817687536481,-12.8876457,0.0025620,34.7107430,0.3700023,-0.7395923,4.0000000,-0.5217016,1.0195084,11.2242842,-0.9574829,1.5383273
1140,-12,-3.564063371150472,21.266817687536481,-12.8876772,0.0026446,35.5371895,0.4148221,-0.7600534,5.0000000,-0.5690382,1.0200440,11.3753166,-0.9510686,1.5794991
1141,-12,-3.556606731150472,21.266817687536481,-12.8876762,0.0027273,36.3636360,0.4589732,-0.7792965,4.0000000,-0.6133998,1.0205820,11.5251398,-0.9451931,1.6178339
1142,-12,-3.549150091150472,21.266817687536481,-12.8876381,0.0026446,36.3636360,0.4992730,-0.7966116,4.0000000,-0.6540515,1.0211307,11.6760006,-0.9391717,1.6547251
1143,-12,-3.541693451150472,21.266817687536481,-12.8875628,0.0024793,35.5371895,0.5337801,-0.8104638,4.0000000,-0.6852828,1.0216912,11.8258438,-0.9356449,1.6819849
1144,-12,-3.534236811150472,21.266817687536481,-12.8874493,0.0023140,34.7107430,0.5633843,-0.8214598,4.0000000,-0.7124804,1.0222588,11.9768944,-0.9304391,1.7013566
1145,-12,-3.526780171150472,21.266817687536481,-12.8872967,0.0021488,33.8842964,0.5862154,-0.8292018,4.0000000,-0.7329239,1.0228319,12.1277046,-0.9254798,1.7127295
1146,-12,-3.519323531150472,21.266817687536481,-12.8871031,0.0019835,33.0578499,0.6048130,-0.8349055,4.0000000,-0.7463952,1.0234144,12.2788868,-0.9234158,1.7183933
1147,-12,-3.511866891150472,21.266817687536481,-12.8868694,0.0016529,31.4049587,0.6189150,-0.8380411,4.0000000,-0.7560021,1.0240021,12.4290504,-0.9200800,1.7151973
1148,-12,-3.504410251150472,21.266817687536481,-12.8865957,0.0013223,29.7520657,0.6264695,-0.8377513,4.0000000,-0.7581341,1.0245898,12.5785160,-0.9173685,1.7005525
1149,-12,-3.496953611150472,21.266817687536481,-12.8862810,0.0009917,28.0991745,0.6266409,-0.8343391,4.0000000,-0.7521607,1.0251749,12.7229786,-0.9165174,1.6781485
1150,-12,-3.489496971150472,21.266817687536481,-12.8859272,0.0005785,25.6198349,0.6273735,-0.8316405,4.0000000,-0.7466352,1.0257540,12.8659334,-0.9166459,1.6596793
1151,-12,-3.482040331150472,21.266817687536481,-12.8855343,0.0000826,23.1404953,0.6195828,-0.8246449,4.0000000,-0.7328864,1.0263255,13.0055876,-0.9164032,1.6278222
1152,-12,-3.474583691150472,21.266817687536481,-12.8851023,-0.0004132,20.6611576,0.6100228,-0.8172837,4.0000000,-0.7166240,1.0268847,13.1406164,-0.9179434,1.5970193
1153,-12,-3.467127051150472,21.266817687536481,-12.8846331,-0.0009091,17.3553715,0.5940063,-0.8067927,4.0000000,-0.6949034,1.0274295,13.2694149,-0.9186820,1.5578618
1154,-12,-3.459670411150472,21.266817687536481,-12.8841276,-0.0014050,14.8760328,0.5777990,-0.7966118,4.0000000,-0.6726497,1.0279572,13.3934860,-0.9205741,1.5218804
1155,-12,-3.452213771150472,21.266817687536481,-12.8835869,-0.0019008,12.3966942,0.5525134,-0.7819567,4.0000000,-0.6428630,1.0284560,13.5101538,-0.9210505,1.4749614
1156,-12,-3.444757131150472,21.266817687536481,-12.8830128,-0.0024793,9.9173555,0.5281999,-0.7678276,4.0000000,-0.6144295,1.0289203,13.6184464,-0.9212258,1.4312410
1157,-12,-3.437300491150472,21.266817687536481,-12.8824072,-0.0031405,7.4380164,0.5010527,-0.7528979,4.0000000,-0.5837684,1.0293596,13.7183189,-0.9220272,1.3897321
1158,-12,-3.429843851150472,21.266817687536481,-12.8817711,-0.0037190,5.7851238,0.4712051,-0.7364329,4.0000000,-0.5513454,1.0297655,13.8110466,-0.9215203,1.3459311
1159,-12,-3.422387211150472,21.266817687536481,-12.8811073,-0.0042975,4.1322312,0.4363875,-0.7173450,4.0000000,-0.5144135,1.0301310,13.8936090,-0.9202765,1.2983204
1160,-12,-3.414930571150472,21.266817687536481,-12.8804159,-0.0050413,2.4793389,0.4040298,-0.6997212,4.0000000,-0.4795361,1.0304502,13.9645157,-0.9199063,1.2575190
1161,-12,-3.407473931150472,21.266817687536481,-12.8797007,0.0042975,47.1074371,0.3679618,-0.6801185,4.0000000,-0.4423159,1.0307181,14.0245485,-0.9179211,1.2156348
1162,-12,-3.400017291150472,21.266817687536481,-12.8789625,0.0035537,42.9752083,0.3297597,-0.6592030,4.0000000,-0.4039756,1.0309399,14.0746450,-0.9144304,1.1742650
1163,-12,-3.392560651150472,21.266817687536481,-12.8782034,0.0028099,38.8429756,0.2925876,-0.6390650,4.0000000,-0.3661473,1.0311115,14.1128283,-0.9119828,1.1388615
1164,-12,-3.385104011150472,21.266817687536481,-12.8774271,0.0019835,33.8842964,0.2547375,-0.6182876,4.0000000,-0.3280672,1.0312406,14.1405001,-0.9085079,1.1051991
1165,-12,-3.377647371150472,21.266817687536481,-12.8766336,0.0012397,29.7520657,0.2126320,-0.5950662,4.0000000,-0.2866169,1.0313148,14.1564131,-0.9035156,1.0719496
1166,-12,-3.370190731150472,21.266817687536481,-12.8758259,0.0003306,24.7933884,0.1720134,-0.5723352,4.0000000,-0.2464017,1.0313247,14.1601839,-0.8982688,1.0429119
1167,-12,-3.362734091150472,21.266817687536481,-12.8750076,-0.0004959,20.6611576,0.1351056,-0.5502603,4.0000000,-0.2092785,1.0312896,14.1524096,-0.8912421,1.0138266
1168,-12,-3.355277451150472,21.266817687536481,-12.8741789,-0.0013223,16.5289249,0.0964211,-0.5268554,4.0000000,-0.1701708,1.0312066,14.1328611,-0.8835400,0.9869315
1169,-12,-3.347820811150472,21.266817687536481,-12.8733425,-0.0020661,13.2231407,0.0587234,-0.5041757,4.0000000,-0.1314443,1.0310594,14.1007414,-0.8769070,0.9660495
1170,-12,-3.340364171150472,21.266817687536481,-12.8725014,-0.0029752,9.9173555,0.0192535,-0.4794392,4.0000000,-0.0904509,1.0308566,14.0568256,-0.8684275,0.9451930
1171,-12,-3.332907531150472,21.266817687536481,-12.8716574,-0.0037190,7.4380164,-0.0167393,-0.4562944,4.0000000,-0.0518882,1.0306014,13.9993448,-0.8607007,0.9286186
1172,-12,-3.325450891150472,21.266817687536481,-12.8708124,-0.0046281,4.9586778,-0.0499988,-0.4349861,4.0000000,-0.0151044,1.0302941,13.9305563,-0.8548679,0.9178145
1173,-12,-3.317994251150472,21.266817687536481,-12.8699684,0.0046281,47.9338837,-0.0799998,-0.4145215,4.0000000,0.0188264,1.0299451,13.8521452,-0.8478694,0.9071419
1174,-12,-3.310537611150472,21.266817687536481,-12.8691273,0.0038017,42.9752083,-0.1146610,-0.3908746,4.0000000,0.0585202,1.0295502,13.7623014,-0.8402694,0.8996487
1175,-12,-3.303080971150472,21.266817687536481,-12.8682909,0.0030579,38.8429756,-0.1441626,-0.3703947,4.0000000,0.0939120,1.0291015,13.6606998,-0.8347015,0.8959089
1176,-12,-3.295624331150472,21.266817687536481,-12.8674622,0.0022314,33.8842964,-0.1690822,-0.3516713,4.0000000,0.1256589,1.0286169,13.5495090,-0.8290016,0.8912001
1177,-12,-3.288167691150472,21.266817687536481,-12.8666410,0.0014050,28.9256191,-0.1913981,-0.3345361,4.0000000,0.1561310,1.0281047,13.4282351,-0.8252032,0.8883527
1178,-12,-3.280711051150472,21.266817687536481,-12.8658295,0.0005785,23.9669418,-0.2115279,-0.3189492,4.0000000,0.1839724,1.0275505,13.2984266,-0.8218707,0.8875591
1179,-12,-3.273254411150472,21.266817687536481,-12.8650284,-0.0002479,19.8347111,-0.2305292,-0.3035560,4.0000000,0.2118965,1.0269589,13.1604376,-0.8190085,0.8868921
1180,-12,-3.265797771150472,21.266817687536481,-12.8642397,-0.0010744,15.7024794,-0.2465329,-0.2897170,4.0000000,0.2373331,1.0263479,13.0128212,-0.8167672,0.8855113
1181,-12,-3.258341131150472,21.266817687536481,-12.8634634,-0.0018182,12.3966942,-0.2581201,-0.2797513,4.0000000,0.2574578,1.0257201,12.8582182,-0.8169603,0.8851883
1182,-12,-3.250884491150472,21.266817687536481,-12.8627005,-0.0025620,9.0909090,-0.2671259,-0.2722993,4.0000000,0.2745791,1.0250684,12.6981220,-0.8191777,0.8857734
1183,-12,-3.176318091150472,21.266817687536481,-12.8557339,0.0006612,19.0082645,-0.2310518,-0.3154257,4.0000000,0.2590617,1.0184199,10.9128761,-0.8899131,0.8973592
1184,-12,-3.168861451150472,21.266817687536481,-12.8550797,-0.0000826,14.8760328,-0.2178432,-0.3303010,4.0000000,0.2414582,1.0178140,10.7347288,-0.9020603,0.9078466
1185,-12,-3.161404811150472,21.266817687536481,-12.8544254,-0.0008264,11.5702477,-0.2040595,-0.3456816,4.0000000,0.2230481,1.0172334,10.5604839,-0.9144114,0.9205480
1186,-12,-3.153948171150472,21.266817687536481,-12.8537703,-0.0015702,8.2644625,-0.1896072,-0.3625263,4.0000000,0.2035339,1.0166750,10.3904610,-0.9285866,0.9383105
1187,-12,-3.146491531150472,21.266817687536481,-12.8531113,-0.0022314,5.7851238,-0.1753929,-0.3796539,4.0000000,0.1844125,1.0161488,10.2274132,-0.9437203,0.9599357
1188,-12,-3.139034891150472,21.266817687536481,-12.8524446,-0.0029752,3.3057852,-0.1601711,-0.3980088,4.0000000,0.1645057,1.0156515,10.0691147,-0.9605234,0.9859955
1189,-12,-3.131578251150472,21.266817687536481,-12.8517694,-0.0036364,1.6528926,-0.1442273,-0.4168724,4.0000000,0.1443848,1.0151855,9.9201574,-0.9781296,1.0151931
1190,-12,-3.124121611150472,21.266817687536481,-12.8510828,-0.0042149,0.8264463,-0.1304065,-0.4338769,4.0000000,0.1275346,1.0147609,9.7825480,-0.9952884,1.0451708
1191,-12,-3.116664971150472,21.266817687536481,-12.8503809,-0.0049587,0.0000000,-0.1185993,-0.4492511,4.0000000,0.1136837,1.0143729,9.6547155,-1.0121859,1.0757245
1192,-12,-3.109208331150472,21.266817687536481,-12.8496637,0.0042975,42.9752083,-0.1082277,-0.4636993,4.0000000,0.1020660,1.0140289,9.5381832,-1.0294645,1.1077138
1193,-12,-3.101751691150472,21.266817687536481,-12.8489265,0.0036364,36.3636360,-0.0977328,-0.4781529,4.0000000,0.0908467,1.0137269,9.4366493,-1.0471524,1.1412718
1194,-12,-3.094295051150472,21.266817687536481,-12.8481693,0.0028926,29.7520657,-0.0911102,-0.4895225,4.0000000,0.0841117,1.0134676,9.3486032,-1.0631566,1.1721592
1195,-12,-3.086838411150472,21.266817687536481,-12.8473892,0.0021488,23.9669418,-0.0876155,-0.4985055,4.0000000,0.0806148,1.0132604,9.2771206,-1.0776259,1.2008618
1196,-12,-3.079381771150472,21.266817687536481,-12.8465843,0.0014050,19.0082645,-0.0834258,-0.5069833,4.0000000,0.0764180,1.0130988,9.2195768,-1.0903845,1.2267884
1197,-12,-3.071925131150472,21.266817687536481,-12.8457527,0.0005785,14.0495872,-0.0838778,-0.5111386,5.0000000,0.0762152,1.0129852,9.1815948,-1.0984925,1.2448159
1198,-12,-3.064468491150472,21.266817687536481,-12.8448935,-0.0002479,9.9173555,-0.0876884,-0.5124039,5.0000000,0.0782095,1.0129149,9.1570530,-1.1030173,1.2578604
1199,-12,-3.057011851150472,21.266817687536481,-12.8440065,-0.0011570,6.6115704,-0.0933208,-0.5097865,4.0000000,0.0806370,1.0128908,9.1470432,-1.1002100,1.2585560
1200,-12,-3.049555211150472,21.266817687536481,-12.8430891,-0.0022314,3.3057852,-0.1010119,-0.5064251,4.0000000,0.0833168,1.0129057,9.1549978,-1.0961670,1.2606710
1201,-12,-3.042098571150472,21.266817687536481,-12.8421431,-0.0033884,0.8264463,-0.1096731,-0.4991711,4.0000000,0.0852777,1.0129642,9.1742506,-1.0836198,1.2490699
1202,-12,-3.034641931150472,21.266817687536481,-12.8411655,-0.0043802,0.0000000,-0.1209077,-0.4887623,4.0000000,0.0877147,1.0130631,9.2090712,-1.0652393,1.2307457
1203,-12,-3.027185291150472,21.266817687536481,-12.8401594,-0.0052893,0.0000000,-0.1357879,-0.4727983,4.0000000,0.0913177,1.0131861,9.2537899,-1.0369143,1.1993742
1204,-12,-3.019728651150472,21.266817687536481,-12.8391228,0.0038017,38.0165291,-0.1494075,-0.4553601,4.0000000,0.0932462,1.0133348,9.3041258,-1.0039663,1.1620693
1205,-12,-3.012272011150472,21.266817687536481,-12.8380585,0.0029752,29.7520657,-0.1655013,-0.4345326,4.0000000,0.0952056,1.0135087,9.3649683,-0.9642709,1.1204538
1206,-12,-3.004815371150472,21.266817687536481,-12.8369656,0.0019835,22.3140488,-0.1812151,-0.4100857,4.0000000,0.0971721,1.0136884,9.4273825,-0.9173435,1.0694077
1207,-12,-2.997358731150472,21.266817687536481,-12.8358469,0.0008264,15.7024794,-0.1964369,-0.3834653,4.0000000,0.0986033,1.0138747,9.4899101,-0.8655339,1.0154184
1208,-12,-2.989902091150472,21.266817687536481,-12.8347025,-0.0005785,9.9173555,-0.2088931,-0.3549027,4.0000000,0.0988850,1.0140667,9.5562077,-0.8086905,0.9558237
1209,-12,-2.982445451150472,21.266817687536481,-12.8335361,-0.0019835,4.9586778,-0.2202170,-0.3219998,4.0000000,0.0987149,1.0142474,9.6167984,-0.7427146,0.8889821
1210,-12,-2.974988811150472,21.266817687536481,-12.8323479,-0.0032231,1.6528926,-0.2310635,-0.2864806,4.0000000,0.1003547,1.0144131,9.6720924,-0.6733159,0.8237553
1211,-12,-2.967532171150472,21.266817687536481,-12.8311415,-0.0042975,0.0000000,-0.2370611,-0.2514311,4.0000000,0.0999970,1.0145526,9.7184706,-0.6028591,0.7596036
1212,-12,-2.960075531150472,21.266817687536481,-12.8299189,0.0047934,47.9338837,-0.2415434,-0.2142532,4.0000000,0.1018550,1.0146660,9.7564802,-0.5303615,0.6984739
1213,-12,-2.952618891150472,21.266817687536481,-12.8286829,0.0038843,38.8429756,-0.2415833,-0.1753853,4.0000000,0.1029950,1.0147501,9.7851725,-0.4537656,0.6368327
1214,-12,-2.945162251150472,21.266817687536481,-12.8274355,0.0029752,29.7520657,-0.2389599,-0.1358364,4.0000000,0.1064894,1.0147917,9.7975216,-0.3781622,0.5810888
1215,-12,-3.646086411150472,21.259361047536480,-12.8871965,0.0026446,26.4462814,-0.1530951,-0.4295310,4.0000000,0.0944635,1.0132525,9.2748632,-0.9535255,1.0759709
1216,-12,-3.638629771150472,21.259361047536480,-12.8874540,0.0028926,28.9256191,-0.1049757,-0.4645601,4.0000000,0.0356657,1.0137752,9.4526587,-0.9647859,1.1070592
1217,-12,-3.631173131150472,21.259361047536480,-12.8877048,0.0031405,31.4049587,-0.0541354,-0.4989896,4.0000000,-0.0245310,1.0142845,9.6256561,-0.9734481,1.1406479
1218,-12,-3.623716491150472,21.259361047536480,-12.8879461,0.0033884,33.8842964,0.0006765,-0.5342456,4.0000000,-0.0878610,1.0147845,9.7922754,-0.9806301,1.1800127
1219,-12,-3.616259851150472,21.259361047536480,-12.8881741,0.0036364,36.3636360,0.0595303,-0.5700783,4.0000000,-0.1547877,1.0152805,9.9519186,-0.9853690,1.2246990
1220,-12,-3.608803211150472,21.259361047536480,-12.8883867,0.0038017,38.0165291,0.1200597,-0.6055539,4.0000000,-0.2229822,1.0157688,10.1062775,-0.9881257,1.2755187
1221,-12,-3.601346571150472,21.259361047536480,-12.8885794,0.0039669,39.6694221,0.1776755,-0.6381062,4.0000000,-0.2868613,1.0162481,10.2577515,-0.9893512,1.3279067
1222,-12,-3.593889931150472,21.259361047536480,-12.8887501,0.0041322,41.3223152,0.2348211,-0.6691448,4.0000000,-0.3495487,1.0167232,10.4048328,-0.9887409,1.3823134
1223,-12,-3.586433291150472,21.259361047536480,-12.8888950,0.0042149,42.1487617,0.2904399,-0.6986835,4.0000000,-0.4102186,1.0171983,10.5494022,-0.9871483,1.4398348
1224,-12,-3.578976651150472,21.259361047536480,-12.8890114,0.0042975,42.9752083,0.3482986,-0.7283341,4.0000000,-0.4729491,1.0176790,10.6930895,-0.9837191,1.5015560
1225,-12,-3.571520011150472,21.259361047536480,-12.8890982,0.0043802,43.8016510,0.3969574,-0.7518108,4.0000000,-0.5256534,1.0181645,10.8370657,-0.9779682,1.5509971
1226,-12,-3.564063371150472,21.259361047536480,-12.8891506,0.0044628,44.6280975,0.4439358,-0.7733477,4.0000000,-0.5748940,1.0186526,10.9800529,-0.9718015,1.5962952
1227,-12,-3.556606731150472,21.259361047536480,-12.8891687,0.0045455,45.4545441,0.4890184,-0.7936611,5.0000000,-0.6211225,1.0191474,11.1228104,-0.9661996,1.6416394
1228,-12,-3.549150091150472,21.259361047536480,-12.8891506,0.0044628,45.4545441,0.5308288,-0.8117949,4.0000000,-0.6641024,1.0196536,11.2661629,-0.9594875,1.6827537
1229,-12,-3.541693451150472,21.259361047536480,-12.8890934,0.0042975,44.6280975,0.5634017,-0.8247820,4.0000000,-0.6964894,1.0201696,11.4102955,-0.9530746,1.7096738
1230,-12,-3.534236811150472,21.259361047536480,-12.8889980,0.0041322,43.8016510,0.5915930,-0.8356411,4.0000000,-0.7244362,1.0206919,11.5545740,-0.9468461,1.7321681
1231,-12,-3.526780171150472,21.259361047536480,-12.8888607,0.0039669,42.9752083,0.6150838,-0.8439232,4.0000000,-0.7463207,1.0212234,11.7012653,-0.9415258,1.7468334
1232,-12,-3.519323531150472,21.259361047536480,-12.8886833,0.0038017,42.1487617,0.6347101,-0.8501239,4.0000000,-0.7625521,1.0217723,11.8482561,-0.9376956,1.7547795
1233,-12,-3.511866891150472,21.259361047536480,-12.8884649,0.0034711,40.4958687,0.6494798,-0.8537427,4.0000000,-0.7744113,1.0223310,11.9962330,-0.9330742,1.7543137
1234,-12,-3.504410251150472,21.259361047536480,-12.8882046,0.0031405,38.8429756,0.6580642,-0.8544289,4.0000000,-0.7774398,1.0228912,12.1429853,-0.9314179,1.7446396
1235,-12,-3.496953611150472,21.259361047536480,-12.8879023,0.0028099,37.1900826,0.6560827,-0.8502971,4.0000000,-0.7710810,1.0234538,12.2890940,-0.9295133,1.7213595
1236,-12,-3.489496971150472,21.259361047536480,-12.8875599,0.0023967,34.7107430,0.6561119,-0.8473449,4.0000000,-0.7662207,1.0240145,12.4320612,-0.9284692,1.7024792
1237,-12,-3.482040331150472,21.259361047536480,-12.8871765,0.0019008,32.2314034,0.6489611,-0.8407485,4.0000000,-0.7543089,1.0245728,12.5734959,-0.9271882,1.6717707
1238,-12,-3.474583691150472,21.259361047536480,-12.8867540,0.0014050,29.7520657,0.6391090,-0.8333059,4.0000000,-0.7396409,1.0251219,12.7102385,-0.9269709,1.6406059
1239,-12,-3.467127051150472,21.259361047536480,-12.8862934,0.0009091,26.4462814,0.6224395,-0.8227208,4.0000000,-0.7186331,1.0256594,12.8433485,-0.9268084,1.6013381
1240,-12,-3.459670411150472,21.259361047536480,-12.8857946,0.0004132,23.9669418,0.6036978,-0.8110420,4.0000000,-0.6958954,1.0261844,12.9718122,-0.9261884,1.5594246
1241,-12,-3.452213771150472,21.259361047536480,-12.8852606,-0.0001653,20.6611576,0.5780683,-0.7962607,4.0000000,-0.6669890,1.0266905,13.0932074,-0.9255324,1.5112205
1242,-12,-3.444757131150472,21.259361047536480,-12.8846912,-0.0008264,17.3553715,0.5540369,-0.7827204,4.0000000,-0.6393515,1.0271670,13.2070093,-0.9260892,1.4697039
1243,-12,-3.437300491150472,21.259361047536480,-12.8840895,-0.0014876,14.0495872,0.5253161,-0.7669767,4.0000000,-0.6080262,1.0276134,13.3133488,-0.9259270,1.4247106
1244,-12,-3.429843851150472,21.259361047536480,-12.8834562,-0.0020661,11.5702477,0.4949874,-0.7503803,4.0000000,-0.5762458,1.0280288,13.4109631,-0.9245147,1.3796461
1245,-12,-3.422387211150472,21.259361047536480,-12.8827934,-0.0026446,9.0909090,0.4614574,-0.7325387,4.0000000,-0.5409907,1.0284083,13.5000305,-0.9240867,1.3354599
1246,-12,-3.414930571150472,21.259361047536480,-12.8821030,-0.0033884,6.6115704,0.4266107,-0.7136025,4.0000000,-0.5056473,1.0287508,13.5786839,-0.9215577,1.2901006
1247,-12,-3.407473931150472,21.259361047536480,-12.8813868,-0.0040496,4.9586778,0.3882153,-0.6924363,4.0000000,-0.4680533,1.0290487,13.6476345,-0.9168194,1.2420021
1248,-12,-3.400017291150472,21.259361047536480,-12.8806467,-0.0047934,3.3057852,0.3513811,-0.6722948,4.0000000,-0.4310086,1.0293014,13.7053499,-0.9135810,1.2003348
1249,-12,-3.392560651150472,21.259361047536480,-12.8798857,0.0044628,47.9338837,0.3133050,-0.6510528,4.0000000,-0.3937710,1.0295033,13.7510729,-0.9083345,1.1587863
1250,-12,-3.385104011150472,21.259361047536480,-12.8791056,0.0036364,42.9752083,0.2719387,-0.6275810,4.0000000,-0.3538534,1.0296552,13.7862701,-0.9013085,1.1161253
1251,-12,-3.377647371150472,21.259361047536480,-12.8783073,0.0028926,38.8429756,0.2296900,-0.6042091,4.0000000,-0.3129559,1.0297571,13.8090162,-0.8954624,1.0807662
1252,-12,-3.370190731150472,21.259361047536480,-12.8774948,0.0020661,33.8842964,0.1899858,-0.5820162,4.0000000,-0.2744501,1.0298026,13.8188782,-0.8895825,1.0508987
1253,-12,-3.362734091150472,21.259361047536480,-12.8766699,0.0012397,28.9256191,0.1522782,-0.5598227,4.0000000,-0.2373733,1.0297967,13.8181458,-0.8822722,1.0212449
1254,-12,-3.355277451150472,21.259361047536480,-12.8758345,0.0003306,23.9669418,0.1120132,-0.5360730,4.0000000,-0.1978024,1.0297455,13.8067856,-0.8743436,0.9943292
1255,-12,-3.347820811150472,21.259361047536480,-12.8749905,-0.0004959,19.8347111,0.0743622,-0.5139677,4.0000000,-0.1600133,1.0296425,13.7821922,-0.8679221,0.9741520
1256,-12,-3.340364171150472,21.259361047536480,-12.8741407,-0.0014050,15.7024794,0.0353841,-0.4900434,4.0000000,-0.1198894,1.0294826,13.7468719,-0.8601974,0.9535278
1257,-12,-3.332907531150472,21.259361047536480,-12.8732872,-0.0021488,12.3966942,-0.0013511,-0.4670380,4.0000000,-0.0812770,1.0292655,13.6978426,-0.8527990,0.9369432
1258,-12,-3.325450891150472,21.259361047536480,-12.8724318,-0.0030579,9.0909090,-0.0352963,-0.4449211,4.0000000,-0.0448006,1.0289994,13.6360474,-0.8450417,0.9225401
1259,-12,-3.317994251150472,21.259361047536480,-12.8715773,-0.0038017,6.6115704,-0.0664692,-0.4236777,4.0000000,-0.0104686,1.0286903,13.5654383,-0.8368867,0.9097748
1260,-12,-3.310537611150472,21.259361047536480,-12.8707247,-0.0046281,4.1322312,-0.0997867,-0.4006073,4.0000000,0.0272075,1.0283351,13.4828892,-0.8284222,0.8993785
1261,-12,-3.303080971150472,21.259361047536480,-12.8698759,0.0046281,47.9338837,-0.1293573,-0.3800575,4.0000000,0.0623063,1.0279307,13.3874474,-0.8224212,0.8937011
1262,-12,-3.295624331150472,21.259361047536480,-12.8690338,0.0038017,42.9752083,-0.1542196,-0.3624699,4.0000000,0.0938068,1.0274789,13.2825336,-0.8187467,0.8906267
1263,-12,-3.288167691150472,21.259361047536480,-12.8681993,0.0029752,38.0165291,-0.1774438,-0.3450720,4.0000000,0.1249207,1.0269955,13.1691933,-0.8150647,0.8872767
1264,-12,-3.280711051150472,21.259361047536480,-12.8673735,0.0022314,33.0578499,-0.1983734,-0.3297190,4.0000000,0.1537264,1.0264899,13.0454063,-0.8131644,0.8872973
1265,-12,-3.273254411150472,21.259361047536480,-12.8665571,0.0014050,28.0991745,-0.2180870,-0.3154799,4.0000000,0.1811382,1.0259482,12.9137526,-0.8120981,0.8897259
1266,-12,-3.265797771150472,21.259361047536480,-12.8657522,0.0005785,23.1404953,-0.2335162,-0.3032569,4.0000000,0.2050348,1.0253718,12.7740602,-0.8115487,0.8897214
1267,-12,-3.258341131150472,21.259361047536480,-12.8649597,-0.0002479,19.0082645,-0.2455193,-0.2933128,4.0000000,0.2260962,1.0247799,12.6264772,-0.8127219,0.8891112
1268,-12,-3.176318091150472,21.259361047536480,-12.8569937,0.0020661,26.4462814,-0.2167877,-0.3349946,4.0000000,0.2349440,1.0178598,10.7490664,-0.9049333,0.9187723
1269,-12,-3.168861451150472,21.259361047536480,-12.8563137,0.0013223,21.4876041,-0.2047791,-0.3492390,4.0000000,0.2202189,1.0172911,10.5779305,-0.9186969,0.9324663
1270,-12,-3.161404811150472,21.259361047536480,-12.8556337,0.0005785,17.3553715,-0.1897173,-0.3653833,4.0000000,0.2020520,1.0167474,10.4112463,-0.9328187,0.9472762
1271,-12,-3.153948171150472,21.259361047536480,-12.8549509,-0.0001653,13.2231407,-0.1724467,-0.3827285,4.0000000,0.1815766,1.0162261,10.2505102,-0.9470336,0.9635541
1272,-12,-3.146491531150472,21.259361047536480,-12.8542633,-0.0009091,9.9173555,-0.1562336,-0.4006043,4.0000000,0.1620641,1.0157350,10.0966702,-0.9632728,0.9864184
1273,-12,-3.139034891150472,21.259361047536480,-12.8535681,-0.0017355,6.6115704,-0.1413077,-0.4170894,4.0000000,0.1443941,1.0152757,9.9502935,-0.9785729,1.0099273
