OID_,ClipsFinal_DEM_Large_S3_RegO,X,Y,DEM_Large_S15_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
1091,-13,-3.892155531150471,20.454043927536478,-13.0869732,0.0013223,40.4958687,-1.8569959,-0.6126574,4.0000000,0.7309296,1.2087113,34.1786690,-1.9562443,9.0817108
1092,-13,-3.884698891150471,20.454043927536478,-13.0832806,-0.0023140,33.0578499,-1.9637691,-0.5624052,4.0000000,0.7588132,1.2023252,33.7267303,-1.8836237,9.1030502
1093,-13,-3.877242251150471,20.454043927536478,-13.0796099,0.0040496,43.8016510,-2.0662744,-0.5089977,4.0000000,0.7836930,1.1957184,33.2496262,-1.8016886,9.1120863
1094,-13,-3.869785611150471,20.454043927536478,-13.0759697,0.0004959,35.5371895,-2.1647985,-0.4505388,4.0000000,0.8074536,1.1888919,32.7437477,-1.7085311,9.1055975
1095,-13,-3.862328971150471,20.454043927536478,-13.0723667,-0.0030579,28.0991745,-2.2545781,-0.3918491,4.0000000,0.8275129,1.1818738,32.2105446,-1.6112111,9.0882339
1096,-13,-3.854872331150471,20.454043927536478,-13.0688066,0.0033884,42.9752083,-2.3355350,-0.3307966,4.0000000,0.8453438,1.1746913,31.6494083,-1.5069371,9.0547323
1097,-13,-3.847415691150471,20.454043927536478,-13.0652971,-0.0001653,34.7107430,-2.4050322,-0.2711544,4.0000000,0.8584418,1.1673704,31.0609989,-1.4007506,9.0057249
1098,-13,-3.839959051150471,20.454043927536478,-13.0618448,-0.0033884,27.2727280,-2.4643588,-0.2111921,4.0000000,0.8692160,1.1599394,30.4455490,-1.2916001,8.9424429
1099,-13,-3.832502411150471,20.454043927536478,-13.0584564,0.0033884,42.1487617,-2.5088463,-0.1528572,4.0000000,0.8771641,1.1524534,29.8065529,-1.1828786,8.8517513
1100,-13,-4.563253131150471,20.446587287536477,-13.1969337,0.0014876,42.1487617,-2.4099841,-0.6526415,4.0000000,0.4941653,1.1530917,29.8697319,-1.7994484,10.2592764
1101,-13,-4.555796491150471,20.446587287536477,-13.1990232,0.0034711,47.1074371,-2.2477529,-0.7405456,4.0000000,0.3684574,1.1566403,30.1746769,-1.8495487,10.5109386
1102,-13,-4.548339851150471,20.446587287536477,-13.2011881,-0.0042975,27.2727280,-2.0421796,-0.8349680,4.0000000,0.2395976,1.1599667,30.4563923,-1.9095336,10.7869444
1103,-13,-4.540883211150471,20.446587287536477,-13.2034197,-0.0021488,33.0578499,-1.7948564,-0.9359331,4.0000000,0.1083955,1.1629986,30.7109871,-1.9802618,11.1184616
1104,-13,-4.533426571150471,20.446587287536477,-13.2057076,0.0000826,38.8429756,-1.5105340,-1.0409280,4.0000000,-0.0214210,1.1657048,30.9345608,-2.0604348,11.5153704
1105,-13,-4.525969931150471,20.446587287536477,-13.2080431,0.0023967,44.6280975,-1.1940998,-1.1484728,4.0000000,-0.1481727,1.1680270,31.1233788,-2.1487730,11.9889612
1106,-13,-4.518513291150471,20.446587287536477,-13.2104130,-0.0054545,26.4462814,-0.8420139,-1.2600205,4.0000000,-0.2725081,1.1699349,31.2784309,-2.2475328,12.5584402
1107,-13,-4.511056651150471,20.446587287536477,-13.2128077,-0.0030579,32.2314034,-0.4543229,-1.3754288,4.0000000,-0.3950580,1.1714033,31.3963280,-2.3557994,13.2383842
1108,-13,-4.503600011150471,20.446587287536477,-13.2152147,-0.0007438,38.0165291,-0.0360135,-1.4915643,4.0000000,-0.5134235,1.1724122,31.4760857,-2.4697051,14.0001860
1109,-13,-4.496143371150471,20.446587287536477,-13.2176218,0.0014876,43.8016510,0.4055070,-1.6080284,4.0000000,-0.6260529,1.1729493,31.5189743,-2.5900040,14.8573847
1110,-13,-4.488686731150471,20.446587287536477,-13.2200165,-0.0061983,23.9669418,0.8718916,-1.7256830,4.0000000,-0.7347165,1.1730243,31.5251350,-2.7166495,15.8224907
1111,-13,-4.481230091150471,20.446587287536477,-13.2223864,-0.0038017,28.9256191,1.3569504,-1.8431292,4.0000000,-0.8382881,1.1726965,31.4966660,-2.8479702,16.8833942
1112,-13,-4.473773451150471,20.446587287536477,-13.2247210,-0.0015702,34.7107430,1.8487848,-1.9569849,4.0000000,-0.9348303,1.1719564,31.4354496,-2.9791393,17.9893341
1113,-13,-4.466316811150471,20.446587287536477,-13.2270079,0.0005785,40.4958687,2.3503823,-2.0689962,4.0000000,-1.0256866,1.1708170,31.3446217,-3.1123056,19.1554966
1114,-13,-4.458860171150471,20.446587287536477,-13.2292347,0.0028099,46.2809906,2.8597276,-2.1789088,4.0000000,-1.1111392,1.1693779,31.2285137,-3.2466784,20.3710251
1115,-13,-4.451403531150471,20.446587287536477,-13.2313919,-0.0051240,26.4462814,3.3604403,-2.2834201,4.0000000,-1.1886859,1.1677047,31.0896263,-3.3781543,21.5801334
1116,-13,-4.443946891150471,20.446587287536477,-13.2334690,-0.0033058,31.4049587,3.8550284,-2.3830655,4.0000000,-1.2606376,1.1658405,30.9359665,-3.5054934,22.7776260
1117,-13,-4.436490251150471,20.446587287536477,-13.2354565,-0.0012397,36.3636360,4.3254762,-2.4762039,4.0000000,-1.3240260,1.1638342,30.7689476,-3.6283820,23.9443436
1118,-13,-4.429033611150471,20.446587287536477,-13.2373457,0.0005785,41.3223152,4.7816443,-2.5642698,4.0000000,-1.3814363,1.1617665,30.5964947,-3.7471035,25.0799904
1119,-13,-4.421576971150471,20.446587287536477,-13.2391291,0.0023967,45.4545441,5.2110896,-2.6455920,4.0000000,-1.4321311,1.1597158,30.4237747,-3.8590527,26.1586113
1120,-13,-4.414120331150471,20.446587287536477,-13.2407980,-0.0059504,25.6198349,5.6169395,-2.7208943,4.0000000,-1.4775498,1.1577410,30.2548103,-3.9642389,27.1813622
1121,-13,-4.406663691150471,20.446587287536477,-13.2423468,-0.0044628,29.7520657,5.9724622,-2.7863243,4.0000000,-1.5146228,1.1559176,30.0986195,-4.0580254,28.0917740
1122,-13,-4.399207051150471,20.446587287536477,-13.2437696,-0.0032231,33.0578499,6.2865963,-2.8429258,4.0000000,-1.5467218,1.1543024,29.9583988,-4.1391296,28.8905106
1123,-13,-4.391750411150471,20.446587287536477,-13.2450609,-0.0019008,36.3636360,6.5642457,-2.8921664,4.0000000,-1.5755297,1.1529320,29.8394794,-4.2088027,29.6061230
1124,-13,-4.384293771150471,20.446587287536477,-13.2462168,-0.0007438,38.8429756,6.8022442,-2.9333625,4.0000000,-1.6021720,1.1518650,29.7457428,-4.2645531,30.2241879
1125,-13,-4.376837131150471,20.446587287536477,-13.2472343,0.0002479,41.3223152,6.9929194,-2.9659364,4.0000000,-1.6256310,1.1511439,29.6818008,-4.3062420,30.7395611
1126,-13,-4.369380491150471,20.446587287536477,-13.2481089,0.0011570,43.8016510,7.1391625,-2.9898868,4.0000000,-1.6481512,1.1507927,29.6515236,-4.3316226,31.1490059
1127,-13,-4.361923851150471,20.446587287536477,-13.2488384,0.0020661,46.2809906,7.2409015,-3.0062146,4.0000000,-1.6690989,1.1508590,29.6569252,-4.3433304,31.4795036
1128,-13,-4.354467211150471,20.446587287536477,-13.2494202,0.0026446,47.9338837,7.2936478,-3.0130658,4.0000000,-1.6896023,1.1513721,29.7003632,-4.3365293,31.6872082
1129,-13,-4.347010571150471,20.446587287536477,-13.2498541,0.0030579,48.7603302,7.3054934,-3.0122356,4.0000000,-1.7102855,1.1523429,29.7851276,-4.3141861,31.8112183
1130,-13,-4.339553931150471,20.446587287536477,-13.2501373,-0.0068595,25.6198349,7.2861714,-3.0046327,4.0000000,-1.7336630,1.1537724,29.9093418,-4.2756023,31.8628063
1131,-13,-4.332097291150471,20.446587287536477,-13.2502689,-0.0067769,26.4462814,7.2229733,-2.9889638,5.0000000,-1.7555016,1.1556717,30.0733376,-4.2224264,31.8203259
1132,-13,-4.324640651150471,20.446587287536477,-13.2502489,-0.0066942,27.2727280,7.1220331,-2.9654038,4.0000000,-1.7771460,1.1580622,30.2767467,-4.1536617,31.6800365
1133,-13,-4.317184011150471,20.446587287536477,-13.2500772,-0.0067769,26.4462814,6.9961605,-2.9361851,4.0000000,-1.7989784,1.1609311,30.5190887,-4.0733914,31.4818172
1134,-13,-4.309727371150471,20.446587287536477,-13.2497520,0.0028926,48.7603302,6.8343968,-2.8992560,4.0000000,-1.8183409,1.1642511,30.7955322,-3.9801710,31.1791439
1135,-13,-4.302270731150471,20.446587287536477,-13.2492762,0.0023140,47.9338837,6.6421795,-2.8556175,4.0000000,-1.8343936,1.1680263,31.1058388,-3.8768413,30.7894497
1136,-13,-4.294814091150471,20.446587287536477,-13.2486477,0.0016529,46.2809906,6.4198346,-2.8052866,4.0000000,-1.8457782,1.1722511,31.4471645,-3.7647948,30.3088436
1137,-13,-4.287357451150471,20.446587287536477,-13.2478685,0.0009091,44.6280975,6.1820931,-2.7503276,4.0000000,-1.8538647,1.1768982,31.8163891,-3.6467907,29.7668247
1138,-13,-4.279900811150471,20.446587287536477,-13.2469406,0.0000000,42.1487617,5.9219527,-2.6895170,4.0000000,-1.8548334,1.1819441,32.2091446,-3.5242007,29.1249733
1139,-13,-4.272444171150471,20.446587287536477,-13.2458639,-0.0011570,39.6694221,5.6344666,-2.6226699,4.0000000,-1.8470182,1.1873542,32.6230698,-3.3983216,28.3906059
1140,-13,-4.264987531150471,20.446587287536477,-13.2446413,-0.0023140,38.0165291,5.3270006,-2.5503664,4.0000000,-1.8306364,1.1930885,33.0518684,-3.2700963,27.5577545
1141,-13,-4.257530891150471,20.446587287536477,-13.2432756,-0.0036364,35.5371895,5.0211878,-2.4754722,4.0000000,-1.8093940,1.1991196,33.4932175,-3.1415503,26.6651859
1142,-13,-4.250074251150471,20.446587287536477,-13.2417688,-0.0049587,33.0578499,4.7057986,-2.3966475,4.0000000,-1.7804586,1.2053932,33.9423409,-3.0128362,25.6933422
1143,-13,-4.242617611150471,20.446587287536477,-13.2401247,-0.0066942,29.7520657,4.3782959,-2.3135986,4.0000000,-1.7416105,1.2118373,34.3941078,-2.8855867,24.6289177
1144,-13,-4.235160971150471,20.446587287536477,-13.2383471,0.0016529,45.4545441,4.0413814,-2.2264974,4.0000000,-1.6936531,1.2184142,34.8453827,-2.7593417,23.4780560
1145,-13,-4.227704331150471,20.446587287536477,-13.2364397,-0.0003306,41.3223152,3.7096996,-2.1378863,4.0000000,-1.6392274,1.2250819,35.2923470,-2.6365452,22.2806034
1146,-13,-4.220247691150471,20.446587287536477,-13.2344084,-0.0021488,38.0165291,3.3819902,-2.0475686,4.0000000,-1.5774331,1.2317716,35.7300186,-2.5177042,21.0293694
1147,-13,-4.212791051150471,20.446587287536477,-13.2322578,-0.0043802,33.8842964,3.0738688,-1.9582690,4.0000000,-1.5130509,1.2384042,36.1558342,-2.4034872,19.7720451
1148,-13,-4.205334411150471,20.446587287536477,-13.2299938,0.0033884,48.7603302,2.7686431,-1.8672520,4.0000000,-1.4412863,1.2449396,36.5667534,-2.2932177,18.4700127
1149,-13,-4.197877771150471,20.446587287536477,-13.2276220,0.0009091,43.8016510,2.4771919,-1.7766080,4.0000000,-1.3660173,1.2513019,36.9594574,-2.1871986,17.1655903
1150,-13,-4.190421131150471,20.446587287536477,-13.2251492,-0.0014050,39.6694221,2.2027166,-1.6876786,4.0000000,-1.2869415,1.2574348,37.3304825,-2.0884156,15.8770990
1151,-13,-4.182964491150471,20.446587287536477,-13.2225819,-0.0039669,34.7107430,1.9490643,-1.6007630,4.0000000,-1.2071421,1.2633141,37.6795807,-1.9943838,14.6162872
1152,-13,-4.175507851150471,20.446587287536477,-13.2199268,0.0035537,47.9338837,1.7122873,-1.5162975,4.0000000,-1.1249281,1.2688719,38.0032387,-1.9076669,13.3975687
1153,-13,-4.168051211150471,20.446587287536477,-13.2171898,0.0008264,42.9752083,1.4965329,-1.4348625,4.0000000,-1.0420377,1.2740310,38.3006592,-1.8276873,12.2238579
1154,-13,-4.160594571150471,20.446587287536477,-13.2143803,-0.0019008,38.0165291,1.3021506,-1.3572025,4.0000000,-0.9600859,1.2787724,38.5704765,-1.7543192,11.1157827
1155,-13,-4.153137931150471,20.446587287536477,-13.2115021,-0.0047934,33.0578499,1.1268048,-1.2830678,4.0000000,-0.8787891,1.2830858,38.8111877,-1.6873466,10.0705671
1156,-13,-4.145681291150471,20.446587287536477,-13.2085638,0.0023967,46.2809906,0.9733500,-1.2144953,4.0000000,-0.8004282,1.2869287,39.0235481,-1.6285625,9.1212702
1157,-13,-4.138224651150471,20.446587287536477,-13.2055712,-0.0005785,41.3223152,0.8359327,-1.1495419,4.0000000,-0.7230346,1.2902946,39.2084274,-1.5760491,8.2371426
1158,-13,-4.130768011150471,20.446587287536477,-13.2025290,-0.0033884,36.3636360,0.7185914,-1.0913922,4.0000000,-0.6490054,1.2931646,39.3640976,-1.5337789,7.4576874
1159,-13,-4.048744971150471,20.446587287536477,-13.1669664,0.0013223,43.8016510,0.0625409,-0.8268396,4.0000000,-0.0605307,1.2947183,39.4448433,-1.5931485,4.4639850
1160,-13,-4.041288331150471,20.446587287536477,-13.1635885,-0.0019008,37.1900826,0.0157199,-0.8313726,4.0000000,-0.0244362,1.2926549,39.3338127,-1.6383089,4.6251707
1161,-13,-4.033831691150471,20.446587287536477,-13.1601858,-0.0053719,31.4049587,-0.0332482,-0.8401252,4.0000000,0.0096556,1.2903441,39.2077675,-1.6899060,4.8507829
1162,-13,-4.026375051150471,20.446587287536477,-13.1567574,0.0011570,42.9752083,-0.0878262,-0.8497284,4.0000000,0.0436294,1.2877883,39.0668182,-1.7430862,5.1137743
1163,-13,-4.018918411150471,20.446587287536477,-13.1533022,-0.0021488,36.3636360,-0.1439332,-0.8621307,4.0000000,0.0754685,1.2850274,38.9143982,-1.7997298,5.4200006
1164,-13,-4.011461771150471,20.446587287536477,-13.1498175,0.0042975,47.1074371,-0.2076564,-0.8746033,4.0000000,0.1084640,1.2820669,38.7494316,-1.8576707,5.7593665
1165,-13,-4.004005131150471,20.446587287536477,-13.1463022,0.0006612,39.6694221,-0.2764874,-0.8877183,4.0000000,0.1415317,1.2788892,38.5720482,-1.9169683,6.1273055
1166,-13,-3.996548491150471,20.446587287536477,-13.1427574,-0.0027273,33.0578499,-0.3497955,-0.8997033,4.0000000,0.1746159,1.2755589,38.3831711,-1.9740225,6.5001979
1167,-13,-3.989091851150471,20.446587287536477,-13.1391802,0.0037190,47.1074371,-0.4287255,-0.9110564,4.0000000,0.2082128,1.2720927,38.1844826,-2.0303257,6.8872356
1168,-13,-3.981635211150471,20.446587287536477,-13.1355705,0.0000000,39.6694221,-0.5142186,-0.9188892,4.0000000,0.2430498,1.2684551,37.9745827,-2.0808282,7.2580805
1169,-13,-3.974178571150471,20.446587287536477,-13.1319284,-0.0035537,33.0578499,-0.6043079,-0.9236432,4.0000000,0.2782478,1.2646496,37.7534599,-2.1255343,7.6099639
1170,-13,-3.966721931150471,20.446587287536477,-13.1282558,0.0028926,42.9752083,-0.7027928,-0.9240049,4.0000000,0.3154412,1.2606932,37.5197601,-2.1634510,7.9428506
1171,-13,-3.959265291150471,20.446587287536477,-13.1245527,-0.0009091,35.5371895,-0.8024386,-0.9213936,4.0000000,0.3511297,1.2565823,37.2738037,-2.1939170,8.2469311
1172,-13,-3.951808651150471,20.446587287536477,-13.1208210,-0.0046281,28.9256191,-0.9099114,-0.9140470,4.0000000,0.3881280,1.2522753,37.0146294,-2.2162220,8.5295858
1173,-13,-3.944352011150471,20.446587287536477,-13.1170645,0.0016529,42.1487617,-1.0200378,-0.9013028,4.0000000,0.4244042,1.2478094,36.7415390,-2.2270095,8.7668257
1174,-13,-3.936895371150471,20.446587287536477,-13.1132841,-0.0021488,34.7107430,-1.1333404,-0.8825800,4.0000000,0.4602396,1.2431641,36.4522057,-2.2253995,8.9581423
1175,-13,-3.929438731150471,20.446587287536477,-13.1094856,0.0041322,45.4545441,-1.2506989,-0.8583025,5.0000000,0.4953284,1.2383049,36.1472855,-2.2119334,9.1177111
1176,-13,-3.921982091150471,20.446587287536477,-13.1056728,0.0002479,37.1900826,-1.3702009,-0.8274242,5.0000000,0.5297837,1.2332207,35.8224144,-2.1846321,9.2316113
1177,-13,-3.914525451150471,20.446587287536477,-13.1018515,-0.0037190,29.7520657,-1.4911461,-0.7917830,5.0000000,0.5626204,1.2279129,35.4772797,-2.1461864,9.3210897
1178,-13,-3.907068811150471,20.446587287536477,-13.0980253,0.0024793,43.8016510,-1.6132052,-0.7501493,4.0000000,0.5939782,1.2223794,35.1113968,-2.0942767,9.3807840
1179,-13,-3.899612171150471,20.446587287536477,-13.0942020,-0.0014050,35.5371895,-1.7359865,-0.7028057,4.0000000,0.6237614,1.2165797,34.7208672,-2.0293727,9.4180584
1180,-13,-3.892155531150471,20.446587287536477,-13.0903883,-0.0052893,28.0991745,-1.8530120,-0.6519056,4.0000000,0.6503022,1.2105253,34.3044701,-1.9541134,9.4280014
1181,-13,-3.884698891150471,20.446587287536477,-13.0865908,0.0009917,39.6694221,-1.9641800,-0.5968770,4.0000000,0.6737388,1.2042396,33.8643646,-1.8674929,9.4128923
1182,-13,-3.877242251150471,20.446587287536477,-13.0828171,-0.0027273,32.2314034,-2.0732718,-0.5385514,4.0000000,0.6952886,1.1977214,33.3948669,-1.7723914,9.3955231
1183,-13,-3.869785611150471,20.446587287536477,-13.0790730,0.0036364,42.9752083,-2.1779773,-0.4758275,4.0000000,0.7156391,1.1909577,32.8988762,-1.6672940,9.3678894
1184,-13,-3.862328971150471,20.446587287536477,-13.0753670,-0.0000826,34.7107430,-2.2728622,-0.4125696,4.0000000,0.7328644,1.1839749,32.3723717,-1.5580035,9.3283138
1185,-13,-3.854872331150471,20.446587287536477,-13.0717058,-0.0037190,27.2727280,-2.3593256,-0.3471630,4.0000000,0.7479293,1.1768107,31.8165588,-1.4422553,9.2792730
1186,-13,-3.847415691150471,20.446587287536477,-13.0680971,0.0026446,41.3223152,-2.4324946,-0.2830679,4.0000000,0.7589958,1.1694814,31.2326393,-1.3251317,9.2134371
1187,-13,-3.839959051150471,20.446587287536477,-13.0645475,-0.0007438,33.0578499,-2.4968450,-0.2188068,4.0000000,0.7689220,1.1620190,30.6192188,-1.2065355,9.1431141
1188,-13,-3.832502411150471,20.446587287536477,-13.0610638,-0.0040496,25.6198349,-2.5451157,-0.1577309,4.0000000,0.7744022,1.1544688,29.9806671,-1.0898640,9.0466957
1189,-13,-4.555796491150471,20.439130647536476,-13.2027178,-0.0028926,30.5785122,-2.3365681,-0.7625170,4.0000000,0.2416352,1.1475655,29.3846512,-1.7666693,10.8699007
1190,-13,-4.548339851150471,20.439130647536476,-13.2048960,-0.0006612,36.3636360,-2.1191664,-0.8581188,4.0000000,0.1059410,1.1504996,29.6448994,-1.8221785,11.1736155
1191,-13,-4.540883211150471,20.439130647536476,-13.2071390,0.0014876,42.1487617,-1.8589238,-0.9599973,4.0000000,-0.0304965,1.1531483,29.8747215,-1.8894980,11.5306377
1192,-13,-4.533426571150471,20.439130647536476,-13.2094393,0.0037190,47.9338837,-1.5597709,-1.0666050,4.0000000,-0.1655069,1.1554562,30.0735989,-1.9677030,11.9590988
1193,-13,-4.525969931150471,20.439130647536476,-13.2117853,-0.0039669,28.9256191,-1.2263231,-1.1761717,4.0000000,-0.2965196,1.1573671,30.2370110,-2.0558238,12.4644184
1194,-13,-4.518513291150471,20.439130647536476,-13.2141666,-0.0018182,34.7107430,-0.8556005,-1.2902336,4.0000000,-0.4240056,1.1588713,30.3646641,-2.1564615,13.0692654
1195,-13,-4.511056651150471,20.439130647536476,-13.2165709,0.0005785,41.3223152,-0.4510284,-1.4064785,4.0000000,-0.5477578,1.1599456,30.4541378,-2.2651992,13.7636452
1196,-13,-4.503600011150471,20.439130647536476,-13.2189875,0.0028926,47.1074371,-0.0068915,-1.5264025,4.0000000,-0.6687190,1.1605511,30.5046844,-2.3840859,14.5612011
1197,-13,-4.496143371150471,20.439130647536476,-13.2214041,-0.0048760,25.6198349,0.4600107,-1.6465423,4.0000000,-0.7821604,1.1606899,30.5167217,-2.5109243,15.4529352
1198,-13,-4.488686731150471,20.439130647536476,-13.2238083,-0.0024793,31.4049587,0.9498851,-1.7671419,4.0000000,-0.8899238,1.1604017,30.4903183,-2.6443601,16.4417686
1199,-13,-4.481230091150471,20.439130647536476,-13.2261887,-0.0000826,37.1900826,1.4602503,-1.8865583,4.0000000,-0.9916223,1.1596957,30.4292793,-2.7814944,17.4948254
1200,-13,-4.473773451150471,20.439130647536476,-13.2285328,0.0021488,43.8016510,1.9861177,-2.0047941,4.0000000,-1.0874327,1.1585629,30.3339520,-2.9221554,18.6176262
1201,-13,-4.466316811150471,20.439130647536476,-13.2308283,-0.0057025,23.9669418,2.5189493,-2.1206360,4.0000000,-1.1763407,1.1570752,30.2074757,-3.0649312,19.7949409
1202,-13,-4.458860171150471,20.439130647536476,-13.2330656,-0.0034711,28.9256191,3.0544279,-2.2332525,4.0000000,-1.2567215,1.1553231,30.0545502,-3.2097833,20.9979954
1203,-13,-4.451403531150471,20.439130647536476,-13.2352343,-0.0013223,34.7107430,3.5854878,-2.3415241,4.0000000,-1.3293318,1.1533182,29.8801804,-3.3537164,22.2071114
1204,-13,-4.443946891150471,20.439130647536476,-13.2373228,0.0005785,40.4958687,4.1120300,-2.4456558,4.0000000,-1.3956394,1.1511256,29.6890297,-3.4956725,23.4155674
1205,-13,-4.436490251150471,20.439130647536476,-13.2393227,0.0026446,45.4545441,4.6155710,-2.5432150,4.0000000,-1.4535533,1.1488196,29.4852486,-3.6328769,24.5900021
1206,-13,-4.429033611150471,20.439130647536476,-13.2412243,-0.0055372,24.7933884,5.0968604,-2.6341980,4.0000000,-1.5036623,1.1464658,29.2742729,-3.7647333,25.7082672
1207,-13,-4.421576971150471,20.439130647536476,-13.2430210,-0.0037190,29.7520657,5.5539260,-2.7187622,4.0000000,-1.5469381,1.1441457,29.0653267,-3.8905864,26.7708015
1208,-13,-4.414120331150471,20.439130647536476,-13.2447062,-0.0020661,34.7107430,5.9844599,-2.7972519,4.0000000,-1.5840336,1.1419046,28.8601418,-4.0104704,27.7812939
1209,-13,-4.406663691150471,20.439130647536476,-13.2462711,-0.0006612,38.8429756,6.3702860,-2.8671055,4.0000000,-1.6135082,1.1398263,28.6692104,-4.1207027,28.7028580
1210,-13,-4.399207051150471,20.439130647536476,-13.2477121,0.0005785,42.1487617,6.7054629,-2.9271858,4.0000000,-1.6365329,1.1379687,28.4961948,-4.2178388,29.5065918
1211,-13,-4.391750411150471,20.439130647536476,-13.2490234,0.0019008,45.4545441,7.0034823,-2.9799964,4.0000000,-1.6566950,1.1363784,28.3471870,-4.3032980,30.2342968
1212,-13,-4.384293771150471,20.439130647536476,-13.2502003,-0.0068595,22.3140488,7.2580361,-3.0241666,4.0000000,-1.6752418,1.1351141,28.2272129,-4.3730917,30.8590431
1213,-13,-4.376837131150471,20.439130647536476,-13.2512407,-0.0057851,25.6198349,7.4660625,-3.0596340,4.0000000,-1.6924269,1.1341895,28.1397629,-4.4268408,31.3814545
1214,-13,-4.369380491150471,20.439130647536476,-13.2521391,-0.0048760,28.0991745,7.6256056,-3.0861518,4.0000000,-1.7094853,1.1336572,28.0893555,-4.4628181,31.8000946
1215,-13,-4.361923851150471,20.439130647536476,-13.2528954,-0.0039669,30.5785122,7.7301769,-3.1037793,4.0000000,-1.7249129,1.1335565,28.0780506,-4.4826455,32.1259232
1216,-13,-4.354467211150471,20.439130647536476,-13.2535057,-0.0033058,32.2314034,7.7900944,-3.1129625,4.0000000,-1.7425416,1.1338983,28.1108589,-4.4833837,32.3589859
1217,-13,-4.347010571150471,20.439130647536476,-13.2539692,-0.0028099,33.8842964,7.8062639,-3.1138539,4.0000000,-1.7624446,1.1347107,28.1878052,-4.4652634,32.5005684
1218,-13,-4.339553931150471,20.439130647536476,-13.2542839,-0.0026446,34.7107430,7.7914066,-3.1081922,4.0000000,-1.7869920,1.1360030,28.3091793,-4.4293923,32.5818443
1219,-13,-4.332097291150471,20.439130647536476,-13.2544498,-0.0024793,35.5371895,7.7253876,-3.0939629,4.0000000,-1.8103313,1.1377822,28.4746647,-4.3775945,32.5730591
1220,-13,-4.324640651150471,20.439130647536476,-13.2544651,-0.0023140,36.3636360,7.6251659,-3.0721693,5.0000000,-1.8364341,1.1400529,28.6855450,-4.3079042,32.4785194
1221,-13,-4.317184011150471,20.439130647536476,-13.2543306,-0.0023967,35.5371895,7.4957895,-3.0439222,4.0000000,-1.8643796,1.1428200,28.9379692,-4.2234650,32.3178825
1222,-13,-4.309727371150471,20.439130647536476,-13.2540445,-0.0026446,34.7107430,7.3248720,-3.0077763,4.0000000,-1.8893608,1.1460674,29.2311802,-4.1261916,32.0642014
1223,-13,-4.302270731150471,20.439130647536476,-13.2536077,-0.0032231,33.8842964,7.1251850,-2.9652026,4.0000000,-1.9125096,1.1497812,29.5618191,-4.0178957,31.7357826
1224,-13,-4.294814091150471,20.439130647536476,-13.2530212,-0.0038843,33.0578499,6.8903341,-2.9150178,4.0000000,-1.9312941,1.1539755,29.9274616,-3.8987417,31.3063354
1225,-13,-4.287357451150471,20.439130647536476,-13.2522850,-0.0046281,31.4049587,6.6409760,-2.8601551,4.0000000,-1.9475100,1.1586128,30.3238316,-3.7728002,30.8185825
1226,-13,-4.279900811150471,20.439130647536476,-13.2514009,-0.0055372,29.7520657,6.3651237,-2.7988873,4.0000000,-1.9564406,1.1636610,30.7477207,-3.6413338,30.2329006
1227,-13,-4.272444171150471,20.439130647536476,-13.2503691,-0.0066942,27.2727280,6.0659509,-2.7320368,4.0000000,-1.9568348,1.1691034,31.1948986,-3.5072389,29.5618744
1228,-13,-4.264987531150471,20.439130647536476,-13.2491922,0.0022314,47.1074371,5.7390041,-2.6586733,4.0000000,-1.9466848,1.1748856,31.6591988,-3.3706617,28.7798347
1229,-13,-4.257530891150471,20.439130647536476,-13.2478733,0.0009091,44.6280975,5.4139686,-2.5827162,4.0000000,-1.9316989,1.1809977,32.1376801,-3.2337334,27.9452858
1230,-13,-4.250074251150471,20.439130647536476,-13.2464132,-0.0004132,42.1487617,5.0791950,-2.5025823,4.0000000,-1.9080188,1.1874031,32.6275253,-3.0971460,27.0264931
1231,-13,-4.242617611150471,20.439130647536476,-13.2448158,-0.0021488,38.8429756,4.7303371,-2.4179814,4.0000000,-1.8735440,1.1940221,33.1221924,-2.9624190,26.0164127
1232,-13,-4.235160971150471,20.439130647536476,-13.2430840,-0.0037190,35.5371895,4.3710146,-2.3289411,4.0000000,-1.8285573,1.2008067,33.6167183,-2.8293252,24.9061298
1233,-13,-4.227704331150471,20.439130647536476,-13.2412233,-0.0056198,31.4049587,4.0240922,-2.2393363,4.0000000,-1.7776632,1.2077005,34.1070213,-2.7010093,23.7566051
1234,-13,-4.220247691150471,20.439130647536476,-13.2392378,0.0025620,47.1074371,3.6754980,-2.1471405,4.0000000,-1.7175195,1.2146542,34.5903091,-2.5767617,22.5406857
1235,-13,-4.212791051150471,20.439130647536476,-13.2371311,0.0003306,42.9752083,3.3451779,-2.0556295,4.0000000,-1.6532506,1.2215931,35.0607796,-2.4580085,21.3057537
1236,-13,-4.205334411150471,20.439130647536476,-13.2349110,-0.0018182,38.8429756,3.0209877,-1.9627677,4.0000000,-1.5814145,1.2284735,35.5164909,-2.3441210,20.0202961
1237,-13,-4.197877771150471,20.439130647536476,-13.2325802,-0.0042149,33.8842964,2.7155735,-1.8713877,4.0000000,-1.5065337,1.2352284,35.9546242,-2.2362418,18.7423038
