OID_,ClipsFinal_DEM_Large_S3_RegQ2,X,Y,DEM_Large_S15_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
1051,-12,-5.942731531150472,22.333117207536478,-12.7479610,0.0028926,42.1487617,-0.2097286,-0.1051975,4.0000000,0.3215598,1.0636520,19.9192047,-0.5319548,0.5688468
1052,-12,-5.935274891150472,22.333117207536478,-12.7493134,0.0042149,47.1074371,-0.2291983,-0.0701109,4.0000000,0.3704623,1.0648023,20.0893574,-0.5106841,0.5985526
1053,-12,-6.449783051150471,22.325660567536481,-12.6597033,0.0046281,47.1074371,-0.0174961,-0.2820000,4.0000000,0.0290744,1.0332421,14.5723181,-0.5930745,0.3771132
1054,-12,-6.442326411150471,22.325660567536481,-12.6609392,-0.0040496,8.2644625,-0.0336830,-0.2801961,4.0000000,0.0542917,1.0334630,14.6196709,-0.6146839,0.4078448
1055,-12,-6.434869771150471,22.325660567536481,-12.6621647,-0.0028926,11.5702477,-0.0510289,-0.2781582,4.0000000,0.0795985,1.0337542,14.6814566,-0.6359150,0.4408176
1056,-12,-6.427413131150471,22.325660567536481,-12.6633806,-0.0017355,15.7024794,-0.0663255,-0.2792795,4.0000000,0.1000947,1.0340964,14.7541752,-0.6586536,0.4770743
1057,-12,-6.419956491150471,22.325660567536481,-12.6645861,-0.0005785,20.6611576,-0.0849772,-0.2769901,4.0000000,0.1244363,1.0344942,14.8367977,-0.6784165,0.5128005
1058,-12,-6.412499851150471,22.325660567536481,-12.6657839,0.0004959,25.6198349,-0.1038445,-0.2732786,4.0000000,0.1483307,1.0349623,14.9346466,-0.6948878,0.5460317
1059,-12,-6.405043211150471,22.325660567536481,-12.6669750,0.0016529,31.4049587,-0.1227327,-0.2688529,4.0000000,0.1714666,1.0354866,15.0434341,-0.7091723,0.5781024
1060,-12,-6.397586571150471,22.325660567536481,-12.6681595,0.0028926,38.0165291,-0.1422153,-0.2653820,4.0000000,0.1940886,1.0360763,15.1643772,-0.7248526,0.6141271
1061,-12,-6.390129931150471,22.325660567536481,-12.6693411,0.0041322,44.6280975,-0.1626551,-0.2593821,4.0000000,0.2177632,1.0367314,15.2975197,-0.7365274,0.6471745
1062,-12,-6.382673291150471,22.325660567536481,-12.6705189,-0.0046281,8.2644625,-0.1828935,-0.2540854,4.0000000,0.2401919,1.0374484,15.4421892,-0.7483626,0.6819966
1063,-12,-6.263367051150472,22.325660567536481,-12.6903334,-0.0047107,12.3966942,-0.2893860,-0.2406075,4.0000000,0.2593664,1.0544128,18.4916897,-0.7405813,0.9428406
1064,-12,-6.255910411150472,22.325660567536481,-12.6916914,-0.0033884,16.5289249,-0.2759818,-0.2495297,4.0000000,0.2315393,1.0554750,18.6637497,-0.7305988,0.9339771
1065,-12,-6.248453771150472,22.325660567536481,-12.6930666,-0.0019835,21.4876041,-0.2603720,-0.2595763,4.0000000,0.2005236,1.0564837,18.8255882,-0.7196762,0.9232714
1066,-12,-6.240997131150472,22.325660567536481,-12.6944571,-0.0005785,26.4462814,-0.2426540,-0.2719091,4.0000000,0.1664992,1.0574375,18.9769325,-0.7103174,0.9140680
1067,-12,-6.233540491150472,22.325660567536481,-12.6958637,0.0009091,32.2314034,-0.2234009,-0.2838271,4.0000000,0.1308576,1.0583277,19.1164856,-0.6985118,0.9018295
1068,-12,-6.226083851150472,22.325660567536481,-12.6972847,0.0023967,38.8429756,-0.2022994,-0.2976184,4.0000000,0.0930558,1.0591370,19.2430000,-0.6882925,0.8916934
1069,-12,-6.218627211150472,22.325660567536481,-12.6987181,0.0038017,44.6280975,-0.1802786,-0.3126040,4.0000000,0.0533058,1.0598752,19.3571968,-0.6785138,0.8849876
1070,-12,-6.211170571150472,22.325660567536481,-12.7001648,-0.0047934,13.2231407,-0.1563902,-0.3281389,4.0000000,0.0121640,1.0605251,19.4552479,-0.6684417,0.8779112
1071,-12,-6.203713931150472,22.325660567536481,-12.7016220,-0.0034711,17.3553715,-0.1330421,-0.3434373,4.0000000,-0.0282968,1.0610689,19.5402699,-0.6585778,0.8740904
1072,-12,-6.196257291150472,22.325660567536481,-12.7030878,-0.0020661,22.3140488,-0.1088614,-0.3602293,4.0000000,-0.0702283,1.0615318,19.6110497,-0.6502303,0.8760345
1073,-12,-6.188800651150472,22.325660567536481,-12.7045622,-0.0005785,27.2727280,-0.0839934,-0.3770636,4.0000000,-0.1113430,1.0619085,19.6662121,-0.6427842,0.8794028
1074,-12,-6.181344011150472,22.325660567536481,-12.7060423,0.0009091,33.0578499,-0.0582919,-0.3943543,4.0000000,-0.1526209,1.0621789,19.7070942,-0.6360878,0.8855750
1075,-12,-6.173887371150472,22.325660567536481,-12.7075262,0.0024793,39.6694221,-0.0358069,-0.4107383,4.0000000,-0.1904435,1.0623523,19.7334328,-0.6310332,0.8990034
1076,-12,-6.166430731150472,22.325660567536481,-12.7090130,0.0038843,45.4545441,-0.0107516,-0.4274088,4.0000000,-0.2279314,1.0624453,19.7472973,-0.6268861,0.9099448
1077,-12,-6.158974091150472,22.325660567536481,-12.7105007,-0.0047107,14.0495872,0.0117773,-0.4423218,4.0000000,-0.2614485,1.0624408,19.7458267,-0.6231951,0.9219778
1078,-12,-6.151517451150472,22.325660567536481,-12.7119865,-0.0033058,18.1818180,0.0363520,-0.4586747,4.0000000,-0.2950096,1.0623569,19.7329369,-0.6223399,0.9374174
1079,-12,-6.144060811150472,22.325660567536481,-12.7134705,-0.0019008,23.1404953,0.0567109,-0.4717707,4.0000000,-0.3228406,1.0622014,19.7095280,-0.6207007,0.9502780
1080,-12,-6.136604171150472,22.325660567536481,-12.7149496,-0.0003306,28.9256191,0.0800594,-0.4863245,4.0000000,-0.3507111,1.0619714,19.6749935,-0.6219378,0.9639609
1081,-12,-6.129147531150472,22.325660567536481,-12.7164230,0.0011570,34.7107430,0.0989441,-0.4982549,4.0000000,-0.3738602,1.0616885,19.6309433,-0.6226496,0.9773409
1082,-12,-6.121690891150472,22.325660567536481,-12.7178888,0.0027273,41.3223152,0.1166755,-0.5093873,4.0000000,-0.3925784,1.0613458,19.5778618,-0.6261961,0.9898165
1083,-12,-6.114234251150473,22.325660567536481,-12.7193460,0.0041322,47.1074371,0.1314274,-0.5176958,4.0000000,-0.4055794,1.0609630,19.5200863,-0.6298122,0.9954359
1084,-12,-6.106777611150473,22.325660567536481,-12.7207937,-0.0044628,14.0495872,0.1469304,-0.5266160,4.0000000,-0.4170367,1.0605469,19.4563313,-0.6361952,1.0023044
1085,-12,-6.099320971150473,22.325660567536481,-12.7222290,-0.0030579,18.1818180,0.1596703,-0.5328839,4.0000000,-0.4233727,1.0601166,19.3895645,-0.6423950,1.0019273
1086,-12,-6.091864331150473,22.325660567536481,-12.7236538,-0.0016529,23.1404953,0.1693291,-0.5370899,4.0000000,-0.4260532,1.0596716,19.3202286,-0.6481266,0.9980755
1087,-12,-6.084407691150473,22.325660567536481,-12.7250652,-0.0001653,28.0991745,0.1730877,-0.5371000,4.0000000,-0.4218353,1.0592154,19.2499752,-0.6523647,0.9858374
1088,-12,-6.076951051150473,22.325660567536481,-12.7264633,0.0012397,33.8842964,0.1754365,-0.5359762,4.0000000,-0.4130668,1.0587853,19.1820087,-0.6588855,0.9701560
1089,-12,-6.069494411150473,22.325660567536481,-12.7278490,0.0027273,40.4958687,0.1766063,-0.5334192,4.0000000,-0.4005938,1.0583719,19.1178875,-0.6662446,0.9493384
1090,-12,-6.062037771150472,22.325660567536481,-12.7292204,0.0041322,46.2809906,0.1726931,-0.5279000,4.0000000,-0.3828642,1.0579894,19.0568409,-0.6729357,0.9253158
1091,-12,-6.054581131150472,22.325660567536481,-12.7305794,-0.0046281,13.2231407,0.1644586,-0.5191402,4.0000000,-0.3599756,1.0576601,19.0046082,-0.6783049,0.8955562
1092,-12,-6.047124491150472,22.325660567536481,-12.7319260,-0.0033058,17.3553715,0.1514891,-0.5073274,4.0000000,-0.3328444,1.0573672,18.9589119,-0.6818104,0.8631526
1093,-12,-6.039667851150472,22.325660567536481,-12.7332602,-0.0019835,21.4876041,0.1372141,-0.4942226,4.0000000,-0.3027719,1.0571408,18.9228687,-0.6856734,0.8291547
1094,-12,-6.032211211150472,22.325660567536481,-12.7345839,-0.0006612,26.4462814,0.1168355,-0.4770155,4.0000000,-0.2662033,1.0569894,18.8987370,-0.6878277,0.7927936
1095,-12,-6.024754571150472,22.325660567536481,-12.7358971,0.0007438,32.2314034,0.0938377,-0.4571539,4.0000000,-0.2263054,1.0569179,18.8860130,-0.6880025,0.7545041
1096,-12,-6.017297931150472,22.325660567536481,-12.7372036,0.0021488,38.0165291,0.0663482,-0.4342592,4.0000000,-0.1815514,1.0569350,18.8890152,-0.6869670,0.7187987
1097,-12,-6.009841291150472,22.325660567536481,-12.7385025,0.0034711,43.8016510,0.0399475,-0.4110272,4.0000000,-0.1378491,1.0570362,18.9056053,-0.6842052,0.6852965
1098,-12,-6.002384651150472,22.325660567536481,-12.7397976,0.0047107,48.7603302,0.0087781,-0.3846335,4.0000000,-0.0883494,1.0572325,18.9359760,-0.6809176,0.6574957
1099,-12,-5.994928011150472,22.325660567536481,-12.7410898,-0.0040496,14.8760328,-0.0247452,-0.3553649,4.0000000,-0.0363055,1.0575362,18.9844570,-0.6744243,0.6336707
1100,-12,-5.987471371150472,22.325660567536481,-12.7423830,-0.0028926,19.0082645,-0.0586137,-0.3248019,4.0000000,0.0169623,1.0579549,19.0491886,-0.6665660,0.6162060
1101,-12,-5.980014731150472,22.325660567536481,-12.7436781,-0.0015702,23.9669418,-0.0927818,-0.2927769,4.0000000,0.0720156,1.0584750,19.1305141,-0.6575693,0.6057498
1102,-12,-5.972558091150472,22.325660567536481,-12.7449780,-0.0002479,28.9256191,-0.1274318,-0.2585636,4.0000000,0.1277722,1.0591134,19.2304745,-0.6448994,0.6028588
1103,-12,-5.965101451150472,22.325660567536481,-12.7462864,0.0011570,34.7107430,-0.1593980,-0.2243909,4.0000000,0.1822267,1.0598770,19.3480606,-0.6310084,0.6064074
1104,-12,-5.957644811150472,22.325660567536481,-12.7476063,0.0024793,39.6694221,-0.1896570,-0.1894109,4.0000000,0.2361274,1.0607505,19.4817772,-0.6149492,0.6174515
1105,-12,-5.950188171150472,22.325660567536481,-12.7489405,0.0038843,45.4545441,-0.2181022,-0.1527823,4.0000000,0.2902448,1.0617415,19.6317539,-0.5958095,0.6356190
1106,-12,-5.942731531150472,22.325660567536481,-12.7502909,-0.0048760,13.2231407,-0.2444864,-0.1169844,4.0000000,0.3430127,1.0628579,19.8008709,-0.5769814,0.6645259
1107,-12,-5.935274891150472,22.325660567536481,-12.7516613,-0.0035537,17.3553715,-0.2645235,-0.0830966,4.0000000,0.3894770,1.0641018,19.9861660,-0.5556703,0.6931533
1108,-12,-5.927818251150472,22.325660567536481,-12.7530556,-0.0020661,22.3140488,-0.2807814,-0.0490682,4.0000000,0.4334486,1.0654564,20.1846962,-0.5315849,0.7253844
1109,-12,-6.449783051150471,22.318203927536480,-12.6611805,-0.0038017,8.2644625,-0.0117032,-0.2910296,4.0000000,0.0142264,1.0330697,14.5359106,-0.5962856,0.3870417
1110,-12,-6.442326411150471,22.318203927536480,-12.6624346,-0.0024793,12.3966942,-0.0272345,-0.2905974,4.0000000,0.0382164,1.0332884,14.5826073,-0.6194112,0.4195380
1111,-12,-6.434869771150471,22.318203927536480,-12.6636791,-0.0013223,16.5289249,-0.0430824,-0.2898782,4.0000000,0.0608824,1.0335759,14.6452131,-0.6406388,0.4522744
1112,-12,-6.427413131150471,22.318203927536480,-12.6649151,-0.0002479,21.4876041,-0.0579600,-0.2916873,4.0000000,0.0810513,1.0339127,14.7153463,-0.6644259,0.4893236
1113,-12,-6.419956491150471,22.318203927536480,-12.6661425,0.0009091,27.2727280,-0.0755144,-0.2900279,4.0000000,0.1035641,1.0342995,14.7969904,-0.6836198,0.5238710
1114,-12,-6.412499851150471,22.318203927536480,-12.6673622,0.0020661,33.0578499,-0.0945702,-0.2879269,4.0000000,0.1266759,1.0347502,14.8911772,-0.7025298,0.5609307
1115,-12,-6.405043211150471,22.318203927536480,-12.6685762,0.0033058,39.6694221,-0.1136401,-0.2851026,4.0000000,0.1489441,1.0352614,14.9976082,-0.7191493,0.5966021
1116,-12,-6.397586571150471,22.318203927536480,-12.6697855,0.0046281,47.1074371,-0.1331374,-0.2815803,4.0000000,0.1709027,1.0358274,15.1133480,-0.7340633,0.6319194
1117,-12,-6.390129931150471,22.318203927536480,-12.6709909,-0.0041322,9.0909090,-0.1538971,-0.2778554,4.0000000,0.1930744,1.0364575,15.2428875,-0.7487852,0.6700510
1118,-12,-6.382673291150471,22.318203927536480,-12.6721954,-0.0028926,13.2231407,-0.1739448,-0.2731705,4.0000000,0.2139646,1.0371480,15.3805952,-0.7603056,0.7048583
1119,-12,-6.375216651150471,22.318203927536480,-12.6733990,-0.0017355,17.3553715,-0.1949389,-0.2675940,4.0000000,0.2352710,1.0378923,15.5309772,-0.7704589,0.7403772
1120,-12,-6.367760011150471,22.318203927536480,-12.6746035,-0.0005785,22.3140488,-0.2138956,-0.2635613,4.0000000,0.2527325,1.0386963,15.6912556,-0.7798551,0.7755049
1121,-12,-6.360303371150471,22.318203927536480,-12.6758108,0.0005785,28.0991745,-0.2318006,-0.2599680,4.0000000,0.2684261,1.0395654,15.8588419,-0.7883620,0.8097605
1122,-12,-6.352846731150471,22.318203927536480,-12.6770239,0.0018182,33.8842964,-0.2486189,-0.2558613,4.0000000,0.2821556,1.0404773,16.0348015,-0.7938783,0.8410295
1123,-12,-6.345390091150471,22.318203927536480,-12.6782417,0.0031405,40.4958687,-0.2647612,-0.2521915,4.0000000,0.2941760,1.0414299,16.2172241,-0.7985590,0.8722696
1124,-12,-6.337933451150471,22.318203927536480,-12.6794682,0.0042975,46.2809906,-0.2788836,-0.2505147,4.0000000,0.3025439,1.0424222,16.4040966,-0.8035734,0.9036195
1125,-12,-6.330476811150472,22.318203927536480,-12.6807032,-0.0043802,10.7438021,-0.2911141,-0.2478565,4.0000000,0.3093819,1.0434523,16.5952950,-0.8050949,0.9289619
1126,-12,-6.323020171150472,22.318203927536480,-12.6819487,-0.0030579,14.8760328,-0.3025968,-0.2453775,4.0000000,0.3144471,1.0445187,16.7904415,-0.8052021,0.9534135
1127,-12,-6.278280331150472,22.318203927536480,-12.6897011,0.0047107,48.7603302,-0.3046829,-0.2587580,4.0000000,0.2579311,1.0511612,17.9534664,-0.7754471,1.0098180
1128,-12,-6.270823691150472,22.318203927536480,-12.6910467,-0.0039669,14.0495872,-0.2928930,-0.2677402,4.0000000,0.2335998,1.0522370,18.1331024,-0.7690801,1.0066526
1129,-12,-6.263367051150472,22.318203927536480,-12.6924076,-0.0027273,18.1818180,-0.2793777,-0.2769752,4.0000000,0.2067375,1.0532624,18.3039265,-0.7606879,1.0009308
1130,-12,-6.255910411150472,22.318203927536480,-12.6937847,-0.0013223,23.1404953,-0.2657536,-0.2865432,4.0000000,0.1788634,1.0542479,18.4656487,-0.7519497,0.9967344
1131,-12,-6.248453771150472,22.318203927536480,-12.6951761,0.0001653,28.9256191,-0.2496373,-0.2965659,4.0000000,0.1480102,1.0551881,18.6177292,-0.7411420,0.9888878
1132,-12,-6.240997131150472,22.318203927536480,-12.6965828,0.0015702,34.7107430,-0.2305092,-0.3088411,4.0000000,0.1132084,1.0560675,18.7587719,-0.7308906,0.9812415
1133,-12,-6.233540491150472,22.318203927536480,-12.6980028,0.0030579,41.3223152,-0.2109029,-0.3219069,4.0000000,0.0773391,1.0568759,18.8884449,-0.7211528,0.9764349
1134,-12,-6.226083851150472,22.318203927536480,-12.6994362,0.0044628,47.9338837,-0.1899929,-0.3355124,4.0000000,0.0399264,1.0576152,19.0046997,-0.7109513,0.9720871
1135,-12,-6.218627211150472,22.318203927536480,-12.7008820,-0.0042149,14.8760328,-0.1665750,-0.3507692,4.0000000,0.0000991,1.0582792,19.1085835,-0.7016376,0.9691327
1136,-12,-6.211170571150472,22.318203927536480,-12.7023373,-0.0028099,19.0082645,-0.1429863,-0.3662428,4.0000000,-0.0392416,1.0588502,19.1983337,-0.6932440,0.9689515
1137,-12,-6.203713931150472,22.318203927536480,-12.7038021,-0.0014050,23.9669418,-0.1186498,-0.3818386,4.0000000,-0.0799259,1.0593346,19.2736359,-0.6837513,0.9702522
1138,-12,-6.196257291150472,22.318203927536480,-12.7052746,0.0000826,29.7520657,-0.0937963,-0.3981320,4.0000000,-0.1203110,1.0597402,19.3352737,-0.6759530,0.9754698
1139,-12,-6.188800651150472,22.318203927536480,-12.7067537,0.0015702,35.5371895,-0.0684573,-0.4142693,4.0000000,-0.1596059,1.0600439,19.3816223,-0.6689327,0.9815561
1140,-12,-6.181344011150472,22.318203927536480,-12.7082376,0.0030579,42.1487617,-0.0436870,-0.4300236,4.0000000,-0.1979787,1.0602478,19.4137630,-0.6620686,0.9902086
1141,-12,-6.173887371150472,22.318203927536480,-12.7097235,0.0045455,48.7603302,-0.0206677,-0.4450532,4.0000000,-0.2337216,1.0603734,19.4324284,-0.6563848,1.0023468
1142,-12,-6.166430731150472,22.318203927536480,-12.7112112,-0.0041322,14.8760328,0.0054453,-0.4614860,4.0000000,-0.2699575,1.0604179,19.4384270,-0.6530145,1.0152673
1143,-12,-6.158974091150472,22.318203927536480,-12.7126989,-0.0026446,19.8347111,0.0269511,-0.4748414,4.0000000,-0.3008903,1.0603718,19.4322433,-0.6487925,1.0275512
1144,-12,-6.151517451150472,22.318203927536480,-12.7141838,-0.0011570,24.7933884,0.0502233,-0.4892150,4.0000000,-0.3313870,1.0602633,19.4144821,-0.6470430,1.0417480
1145,-12,-6.144060811150472,22.318203927536480,-12.7156658,0.0003306,30.5785122,0.0711645,-0.5025207,4.0000000,-0.3577834,1.0600854,19.3872681,-0.6472580,1.0577310
1146,-12,-6.136604171150472,22.318203927536480,-12.7171421,0.0019008,37.1900826,0.0936757,-0.5161810,4.0000000,-0.3835165,1.0598384,19.3486557,-0.6488455,1.0729755
1147,-12,-6.129147531150472,22.318203927536480,-12.7186127,0.0033884,43.8016510,0.1110803,-0.5261939,4.0000000,-0.4020778,1.0595378,19.3011646,-0.6503100,1.0826207
1148,-12,-6.121690891150472,22.318203927536480,-12.7200747,-0.0051240,11.5702477,0.1269923,-0.5348862,4.0000000,-0.4168470,1.0591791,19.2457294,-0.6529253,1.0890923
1149,-12,-6.114234251150473,22.318203927536480,-12.7215271,-0.0038017,15.7024794,0.1420995,-0.5433365,4.0000000,-0.4285684,1.0587939,19.1871796,-0.6581045,1.0961249
1150,-12,-6.106777611150473,22.318203927536480,-12.7229700,-0.0023967,20.6611576,0.1554540,-0.5497475,4.0000000,-0.4365060,1.0583946,19.1233692,-0.6629890,1.0964320
1151,-12,-6.099320971150473,22.318203927536480,-12.7244024,-0.0009091,25.6198349,0.1668490,-0.5545779,4.0000000,-0.4404130,1.0579768,19.0562801,-0.6687428,1.0925070
1152,-12,-6.091864331150473,22.318203927536480,-12.7258224,0.0005785,31.4049587,0.1735368,-0.5563518,4.0000000,-0.4374498,1.0575442,18.9881859,-0.6752537,1.0824904
1153,-12,-6.084407691150473,22.318203927536480,-12.7272301,0.0020661,37.1900826,0.1772954,-0.5562394,4.0000000,-0.4308931,1.0571185,18.9213142,-0.6815857,1.0689740
1154,-12,-6.076951051150473,22.318203927536480,-12.7286253,0.0033884,42.9752083,0.1766466,-0.5525554,4.0000000,-0.4175174,1.0567200,18.8574791,-0.6875933,1.0460656
1155,-12,-6.069494411150473,22.318203927536480,-12.7300081,-0.0052066,10.7438021,0.1758231,-0.5488887,4.0000000,-0.4030243,1.0563501,18.7987099,-0.6947532,1.0237428
1156,-12,-6.062037771150472,22.318203927536480,-12.7313786,-0.0038843,14.8760328,0.1690270,-0.5413505,4.0000000,-0.3825185,1.0560174,18.7442017,-0.7001826,0.9953648
1157,-12,-6.054581131150472,22.318203927536480,-12.7327366,-0.0026446,19.0082645,0.1591404,-0.5319766,4.0000000,-0.3564273,1.0557312,18.6976624,-0.7075261,0.9649658
1158,-12,-6.047124491150472,22.318203927536480,-12.7340832,-0.0012397,23.9669418,0.1435994,-0.5186075,4.0000000,-0.3258829,1.0554926,18.6600189,-0.7113322,0.9294916
1159,-12,-6.039667851150472,22.318203927536480,-12.7354183,0.0001653,28.9256191,0.1275958,-0.5053081,4.0000000,-0.2927727,1.0553266,18.6331234,-0.7178435,0.8971075
1160,-12,-6.032211211150472,22.318203927536480,-12.7367449,0.0015702,34.7107430,0.1049637,-0.4871563,4.0000000,-0.2538729,1.0552399,18.6181278,-0.7204397,0.8601838
1161,-12,-6.024754571150472,22.318203927536480,-12.7380629,0.0029752,41.3223152,0.0792324,-0.4670103,4.0000000,-0.2121642,1.0552264,18.6155071,-0.7218564,0.8256281
1162,-12,-6.017297931150472,22.318203927536480,-12.7393732,0.0042975,47.1074371,0.0492506,-0.4440508,4.0000000,-0.1656904,1.0553074,18.6296234,-0.7224113,0.7938392
1163,-12,-6.009841291150472,22.318203927536480,-12.7406797,-0.0044628,13.2231407,0.0198676,-0.4203582,4.0000000,-0.1193297,1.0554862,18.6567822,-0.7213868,0.7637569
1164,-12,-6.002384651150472,22.318203927536480,-12.7419825,-0.0032231,17.3553715,-0.0136291,-0.3936610,4.0000000,-0.0683424,1.0557557,18.6997719,-0.7189797,0.7385647
1165,-12,-5.994928011150472,22.318203927536480,-12.7432842,-0.0019008,21.4876041,-0.0485503,-0.3649407,4.0000000,-0.0162592,1.0561360,18.7609711,-0.7136223,0.7180470
1166,-12,-5.987471371150472,22.318203927536480,-12.7445879,-0.0006612,26.4462814,-0.0849780,-0.3336366,4.0000000,0.0386261,1.0566239,18.8385315,-0.7058994,0.7022315
1167,-12,-5.980014731150472,22.318203927536480,-12.7458954,0.0007438,32.2314034,-0.1214927,-0.3012653,4.0000000,0.0939351,1.0572226,18.9344234,-0.6964657,0.6945547
1168,-12,-5.972558091150472,22.318203927536480,-12.7472095,0.0021488,38.0165291,-0.1578383,-0.2676218,4.0000000,0.1495209,1.0579565,19.0486965,-0.6847646,0.6950700
1169,-12,-5.965101451150472,22.318203927536480,-12.7485332,0.0034711,43.8016510,-0.1915675,-0.2338261,4.0000000,0.2041489,1.0588059,19.1801682,-0.6718010,0.7014077
1170,-12,-5.957644811150472,22.318203927536480,-12.7498693,0.0047107,48.7603302,-0.2235122,-0.1985395,4.0000000,0.2581133,1.0597571,19.3288116,-0.6551923,0.7136685
1171,-12,-5.950188171150472,22.318203927536480,-12.7512197,-0.0039669,15.7024794,-0.2538510,-0.1638573,4.0000000,0.3110815,1.0608329,19.4953175,-0.6387962,0.7367535
1172,-12,-5.942731531150472,22.318203927536480,-12.7525892,-0.0026446,19.8347111,-0.2807830,-0.1285883,4.0000000,0.3620090,1.0620455,19.6785984,-0.6191856,0.7645565
1173,-12,-5.935274891150472,22.318203927536480,-12.7539797,-0.0012397,24.7933884,-0.3013227,-0.0956886,4.0000000,0.4063777,1.0633764,19.8771229,-0.5977549,0.7921042
1174,-12,-5.927818251150472,22.318203927536480,-12.7553940,0.0003306,30.5785122,-0.3192738,-0.0623227,4.0000000,0.4501380,1.0648050,20.0893002,-0.5747835,0.8255081
1175,-12,-6.449783051150471,22.310747287536479,-12.6626358,-0.0023140,12.3966942,-0.0062334,-0.3020540,4.0000000,-0.0056560,1.0328287,14.4850883,-0.5984521,0.4039760
1176,-12,-6.442326411150471,22.310747287536479,-12.6639071,-0.0010744,17.3553715,-0.0205737,-0.3029625,4.0000000,0.0162421,1.0330453,14.5312643,-0.6221672,0.4372638
1177,-12,-6.434869771150471,22.310747287536479,-12.6651697,0.0000000,22.3140488,-0.0360056,-0.3033748,4.0000000,0.0377557,1.0333302,14.5929899,-0.6445053,0.4718938
1178,-12,-6.427413131150471,22.310747287536479,-12.6664248,0.0011570,28.0991745,-0.0501297,-0.3058355,4.0000000,0.0566213,1.0336570,14.6611586,-0.6682924,0.5091539
1179,-12,-6.419956491150471,22.310747287536479,-12.6676731,0.0023967,34.7107430,-0.0667734,-0.3059879,4.0000000,0.0772501,1.0340265,14.7398310,-0.6892259,0.5461434
1180,-12,-6.412499851150471,22.310747287536479,-12.6689138,0.0036364,41.3223152,-0.0866612,-0.3043420,4.0000000,0.1005171,1.0344604,14.8312359,-0.7092012,0.5858256
1181,-12,-6.405043211150471,22.310747287536479,-12.6701508,-0.0050413,6.6115704,-0.1047160,-0.3035442,4.0000000,0.1205926,1.0349531,14.9331503,-0.7276810,0.6239793
1182,-12,-6.397586571150471,22.310747287536479,-12.6713829,-0.0037190,9.9173555,-0.1244228,-0.3011335,4.0000000,0.1414955,1.0354949,15.0461197,-0.7437626,0.6619506
1183,-12,-6.390129931150471,22.310747287536479,-12.6726122,-0.0024793,14.0495872,-0.1455033,-0.2975852,4.0000000,0.1630467,1.0361010,15.1691647,-0.7582171,0.7004640
1184,-12,-6.382673291150471,22.310747287536479,-12.6738405,-0.0012397,19.0082645,-0.1659170,-0.2935277,4.0000000,0.1829100,1.0367601,15.3036547,-0.7699653,0.7367447
1185,-12,-6.375216651150471,22.310747287536479,-12.6750689,-0.0000826,23.9669418,-0.1849523,-0.2912819,4.0000000,0.1999589,1.0374738,15.4493074,-0.7825227,0.7749701
1186,-12,-6.367760011150471,22.310747287536479,-12.6762991,0.0010744,29.7520657,-0.2049349,-0.2874128,4.0000000,0.2170172,1.0382528,15.6006527,-0.7918428,0.8117958
1187,-12,-6.360303371150471,22.310747287536479,-12.6775331,0.0023140,36.3636360,-0.2231609,-0.2844097,4.0000000,0.2313170,1.0390735,15.7631521,-0.8001364,0.8473458
1188,-12,-6.352846731150471,22.310747287536479,-12.6787710,0.0036364,42.9752083,-0.2404890,-0.2809024,4.0000000,0.2440593,1.0399356,15.9314947,-0.8058642,0.8801590
1189,-12,-6.345390091150471,22.310747287536479,-12.6800156,-0.0050413,8.2644625,-0.2554350,-0.2791575,4.0000000,0.2531649,1.0408401,16.1050911,-0.8114797,0.9122517
1190,-12,-6.337933451150471,22.310747287536479,-12.6812668,-0.0038843,11.5702477,-0.2708313,-0.2757939,4.0000000,0.2624033,1.0417856,16.2842712,-0.8139912,0.9419994
1191,-12,-6.330476811150472,22.310747287536479,-12.6825275,-0.0025620,15.7024794,-0.2822572,-0.2752890,4.0000000,0.2665330,1.0427724,16.4690590,-0.8171110,0.9698244
1192,-12,-6.323020171150472,22.310747287536479,-12.6837988,-0.0012397,20.6611576,-0.2931999,-0.2742619,4.0000000,0.2692289,1.0437852,16.6569519,-0.8177527,0.9957241
1193,-12,-6.315563531150472,22.310747287536479,-12.6850805,0.0000000,25.6198349,-0.3008431,-0.2746844,4.0000000,0.2675281,1.0448273,16.8466816,-0.8168969,1.0177972
1194,-12,-6.308106891150472,22.310747287536479,-12.6863756,0.0013223,31.4049587,-0.3061965,-0.2761229,4.0000000,0.2625918,1.0458804,17.0363941,-0.8148375,1.0372820
1195,-12,-6.300650251150472,22.310747287536479,-12.6876831,0.0026446,38.0165291,-0.3044267,-0.2804961,4.0000000,0.2508182,1.0469381,17.2255192,-0.8118104,1.0474808
1196,-12,-6.293193611150472,22.310747287536479,-12.6890049,0.0039669,44.6280975,-0.3028789,-0.2847890,4.0000000,0.2381268,1.0479873,17.4093781,-0.8077047,1.0583552
1197,-12,-6.285736971150472,22.310747287536479,-12.6903400,-0.0047107,10.7438021,-0.3003770,-0.2882521,4.0000000,0.2235997,1.0490268,17.5899372,-0.8001040,1.0653809
