OID_,ClipsFinal_DEM_Large_S3_RegJ,X,Y,DEM_Large_S15_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
898,-12,-7.299840011150470,21.766412567536477,-12.6351824,0.0001653,11.5702477,-0.0246111,-0.1231882,4.0000000,-0.0102543,1.0132877,9.2895861,-0.2361221,0.1143555
899,-12,-7.292383371150470,21.766412567536477,-12.6346159,-0.0004959,8.2644625,-0.0304423,-0.1206539,4.0000000,-0.0012834,1.0132444,9.2733612,-0.2400244,0.1239730
900,-12,-7.284926731150470,21.766412567536477,-12.6340551,-0.0010744,5.7851238,-0.0368148,-0.1171697,4.0000000,0.0090611,1.0131898,9.2561703,-0.2434004,0.1338503
901,-12,-7.277470091150471,21.766412567536477,-12.6335011,-0.0017355,3.3057852,-0.0444903,-0.1122734,4.0000000,0.0223781,1.0131310,9.2347565,-0.2469248,0.1452289
902,-12,-7.270013451150470,21.766412567536477,-12.6329527,-0.0023140,1.6528926,-0.0513735,-0.1099958,4.0000000,0.0326676,1.0130627,9.2117739,-0.2526591,0.1575048
903,-12,-7.262556811150471,21.766412567536477,-12.6324139,-0.0028926,0.8264463,-0.0588098,-0.1067629,4.0000000,0.0439909,1.0129920,9.1865549,-0.2575167,0.1701355
904,-12,-7.255100171150470,21.766412567536477,-12.6318836,-0.0033884,0.0000000,-0.0673342,-0.1018636,4.0000000,0.0575542,1.0129229,9.1620035,-0.2612813,0.1837264
905,-12,-7.247643531150471,21.766412567536477,-12.6313629,-0.0038017,0.0000000,-0.0770297,-0.0969905,4.0000000,0.0733294,1.0128435,9.1339178,-0.2673103,0.1999779
906,-12,-7.240186891150470,21.766412567536477,-12.6308546,-0.0042149,0.0000000,-0.0852100,-0.0937813,4.0000000,0.0870573,1.0127622,9.1056776,-0.2746199,0.2145161
907,-12,-7.232730251150471,21.766412567536477,-12.6303577,-0.0046281,0.0000000,-0.0943885,-0.0901087,4.0000000,0.1026167,1.0126772,9.0752516,-0.2828341,0.2308789
908,-12,-7.225273611150470,21.766412567536477,-12.6298742,0.0049587,49.5867767,-0.1048222,-0.0845480,4.0000000,0.1222138,1.0125861,9.0441294,-0.2913097,0.2486563
909,-12,-7.859088011150472,21.758955927536476,-12.6382847,0.0031405,31.4049587,-0.1643604,-0.0564756,4.0000000,-0.1036400,1.0113595,8.6002569,-0.0093112,0.3575343
910,-12,-7.851631371150471,21.758955927536476,-12.6390429,0.0038843,38.8429756,-0.1334348,-0.1016197,4.0000000,-0.1778662,1.0114980,8.6516132,-0.0253732,0.3233623
911,-12,-7.844174731150471,21.758955927536476,-12.6398153,0.0047107,47.1074371,-0.1019141,-0.1458694,4.0000000,-0.2450514,1.0115689,8.6790342,-0.0466875,0.3039752
912,-12,-7.836718091150471,21.758955927536476,-12.6405983,-0.0044628,0.0000000,-0.0684855,-0.1892562,4.0000000,-0.3046918,1.0115763,8.6811247,-0.0738207,0.2955977
913,-12,-7.829261451150471,21.758955927536476,-12.6413870,-0.0037190,0.0000000,-0.0341251,-0.2315215,4.0000000,-0.3598875,1.0115186,8.6590166,-0.1031555,0.2988142
914,-12,-7.821804811150471,21.758955927536476,-12.6421776,-0.0029752,0.0000000,-0.0013764,-0.2707717,4.0000000,-0.4082962,1.0113951,8.6127853,-0.1332471,0.3133453
915,-12,-7.814348171150471,21.758955927536476,-12.6429653,-0.0022314,0.8264463,0.0336607,-0.3099030,4.0000000,-0.4516505,1.0112160,8.5446138,-0.1681554,0.3354666
916,-12,-7.806891531150471,21.758955927536476,-12.6437473,-0.0014876,2.4793389,0.0671972,-0.3450801,4.0000000,-0.4867989,1.0109823,8.4556293,-0.2033613,0.3617435
917,-12,-7.799434891150471,21.758955927536476,-12.6445189,-0.0007438,4.9586778,0.1031753,-0.3810785,4.0000000,-0.5198720,1.0107055,8.3493452,-0.2422849,0.3956243
918,-12,-7.791978251150471,21.758955927536476,-12.6452780,0.0000000,8.2644625,0.1374137,-0.4138187,4.0000000,-0.5473288,1.0103910,8.2256069,-0.2803086,0.4323259
919,-12,-7.784521611150471,21.758955927536476,-12.6460199,0.0007438,12.3966942,0.1707079,-0.4444843,4.0000000,-0.5716276,1.0100381,8.0849543,-0.3173411,0.4719364
920,-12,-7.777064971150471,21.758955927536476,-12.6467419,0.0014050,16.5289249,0.1997568,-0.4701898,4.0000000,-0.5881752,1.0096623,7.9334478,-0.3522044,0.5083389
921,-12,-7.769608331150471,21.758955927536476,-12.6474409,0.0020661,21.4876041,0.2305192,-0.4964382,4.0000000,-0.6032442,1.0092754,7.7743745,-0.3896322,0.5486662
922,-12,-7.762151691150471,21.758955927536476,-12.6481161,0.0027273,27.2727280,0.2584750,-0.5198421,4.0000000,-0.6158256,1.0088781,7.6059270,-0.4238586,0.5880309
923,-12,-7.754695051150471,21.758955927536476,-12.6487627,0.0033884,33.8842964,0.2836986,-0.5401654,4.0000000,-0.6230259,1.0084758,7.4322038,-0.4573048,0.6235144
924,-12,-7.747238411150471,21.758955927536476,-12.6493807,0.0040496,40.4958687,0.3068067,-0.5588052,4.0000000,-0.6296574,1.0080801,7.2573566,-0.4879529,0.6589325
925,-12,-7.739781771150471,21.758955927536476,-12.6499672,0.0047934,47.9338837,0.3276165,-0.5752973,4.0000000,-0.6328107,1.0076913,7.0802774,-0.5177839,0.6915947
926,-12,-7.732325131150471,21.758955927536476,-12.6505203,-0.0045455,0.0000000,0.3456913,-0.5896115,4.0000000,-0.6331871,1.0073166,6.9076886,-0.5460361,0.7214773
927,-12,-7.724868491150471,21.758955927536476,-12.6510391,-0.0039669,0.0000000,0.3583603,-0.5997859,4.0000000,-0.6316386,1.0069649,6.7411571,-0.5679330,0.7437363
928,-12,-7.717411851150471,21.758955927536476,-12.6515217,-0.0033884,0.0000000,0.3694490,-0.6089765,4.0000000,-0.6280903,1.0066432,6.5818186,-0.5898628,0.7651663
929,-12,-7.709955211150471,21.758955927536476,-12.6519680,-0.0028926,0.0000000,0.3758051,-0.6147267,4.0000000,-0.6231785,1.0063512,6.4362469,-0.6062748,0.7797416
930,-12,-7.702498571150471,21.758955927536476,-12.6523771,-0.0024793,0.0000000,0.3808911,-0.6199386,4.0000000,-0.6201544,1.0060908,6.3037753,-0.6197229,0.7946208
931,-12,-7.695041931150471,21.758955927536476,-12.6527481,-0.0020661,0.0000000,0.3813379,-0.6219572,4.0000000,-0.6141450,1.0058671,6.1874456,-0.6297694,0.8030218
932,-12,-7.687585291150471,21.758955927536476,-12.6530819,-0.0016529,0.0000000,0.3804935,-0.6231832,4.0000000,-0.6108783,1.0056814,6.0879455,-0.6354881,0.8102697
933,-12,-7.680128651150471,21.758955927536476,-12.6533766,-0.0013223,0.0000000,0.3745289,-0.6207137,4.0000000,-0.6053461,1.0055354,6.0096221,-0.6360811,0.8093560
934,-12,-7.672672011150471,21.758955927536476,-12.6536331,-0.0010744,0.0000000,0.3665099,-0.6169620,4.0000000,-0.6017788,1.0054296,5.9529042,-0.6321450,0.8064424
935,-12,-7.665215371150471,21.758955927536476,-12.6538515,-0.0008264,0.0000000,0.3548160,-0.6099984,4.0000000,-0.5969616,1.0053651,5.9176679,-0.6230352,0.7952799
936,-12,-7.657758731150471,21.758955927536476,-12.6540318,-0.0006612,0.0000000,0.3444439,-0.6046624,4.0000000,-0.5975675,1.0053425,5.9043856,-0.6117572,0.7900698
937,-12,-7.650302091150471,21.758955927536476,-12.6541758,-0.0005785,0.0000000,0.3292981,-0.5951527,4.0000000,-0.5951952,1.0053562,5.9122028,-0.5951102,0.7746222
938,-12,-7.642845451150471,21.758955927536476,-12.6542826,-0.0004959,0.0000000,0.3143466,-0.5855899,4.0000000,-0.5947524,1.0054054,5.9399967,-0.5764274,0.7594188
939,-12,-7.635388811150471,21.758955927536476,-12.6543541,-0.0004959,0.0000000,0.2968479,-0.5735665,4.0000000,-0.5909545,1.0054910,5.9876509,-0.5561785,0.7386827
940,-12,-7.627932171150471,21.758955927536476,-12.6543903,-0.0004959,0.0000000,0.2818130,-0.5634239,4.0000000,-0.5934051,1.0056106,6.0518236,-0.5334427,0.7229366
941,-12,-7.620475531150471,21.758955927536476,-12.6543932,-0.0004959,0.0000000,0.2646013,-0.5505948,5.0000000,-0.5906379,1.0057616,6.1330194,-0.5105517,0.7003656
942,-12,-7.613018891150471,21.758955927536476,-12.6543617,-0.0004959,0.0000000,0.2469984,-0.5365288,4.0000000,-0.5864993,1.0059404,6.2279029,-0.4865583,0.6745498
943,-12,-7.605562251150471,21.758955927536476,-12.6542997,-0.0006612,0.0000000,0.2305552,-0.5229245,4.0000000,-0.5832786,1.0061444,6.3334684,-0.4625704,0.6500009
944,-12,-7.598105611150471,21.758955927536476,-12.6542063,-0.0008264,0.0000000,0.2151628,-0.5095474,4.0000000,-0.5799139,1.0063703,6.4483061,-0.4391809,0.6257778
945,-12,-7.590648971150471,21.758955927536476,-12.6540823,-0.0009917,0.0000000,0.1996696,-0.4951970,4.0000000,-0.5740975,1.0066154,6.5718131,-0.4162965,0.5992409
946,-12,-7.583192331150471,21.758955927536476,-12.6539307,-0.0012397,0.0000000,0.1822488,-0.4779510,4.0000000,-0.5636953,1.0068769,6.7007446,-0.3922068,0.5668737
947,-12,-7.575735691150471,21.758955927536476,-12.6537504,-0.0014876,0.0000000,0.1686860,-0.4636084,4.0000000,-0.5560248,1.0071533,6.8323283,-0.3711919,0.5400242
948,-12,-7.568279051150471,21.758955927536476,-12.6535444,-0.0016529,0.0000000,0.1553562,-0.4487920,4.0000000,-0.5463243,1.0074407,6.9680533,-0.3512597,0.5125632
949,-12,-7.560822411150471,21.758955927536476,-12.6533127,-0.0019008,0.0000000,0.1423137,-0.4332584,4.0000000,-0.5355532,1.0077361,7.1058517,-0.3309636,0.4836949
950,-12,-7.553365771150471,21.758955927536476,-12.6530571,-0.0021488,0.0000000,0.1307270,-0.4177589,4.0000000,-0.5221493,1.0080405,7.2422500,-0.3133686,0.4537871
951,-12,-7.545909131150471,21.758955927536476,-12.6527777,-0.0023967,0.0000000,0.1211558,-0.4039655,4.0000000,-0.5100060,1.0083460,7.3768992,-0.2979250,0.4273102
952,-12,-7.538452491150471,21.758955927536476,-12.6524763,-0.0027273,0.0000000,0.1107823,-0.3887452,4.0000000,-0.4955783,1.0086485,7.5114512,-0.2819120,0.3993714
953,-12,-7.530995851150471,21.758955927536476,-12.6521540,-0.0030579,0.0000000,0.1026036,-0.3749995,4.0000000,-0.4815596,1.0089576,7.6420884,-0.2684394,0.3732779
954,-12,-7.523539211150471,21.758955927536476,-12.6518106,-0.0033884,0.0000000,0.0943952,-0.3610372,4.0000000,-0.4664009,1.0092663,7.7711964,-0.2556734,0.3480688
955,-12,-7.516082571150471,21.758955927536476,-12.6514482,-0.0037190,0.0000000,0.0867378,-0.3461597,4.0000000,-0.4476357,1.0095668,7.8965092,-0.2446837,0.3205414
956,-12,-7.508625931150471,21.758955927536476,-12.6510677,-0.0041322,0.0000000,0.0798597,-0.3320273,4.0000000,-0.4299517,1.0098619,8.0158987,-0.2341030,0.2952194
957,-12,-7.501169291150471,21.758955927536476,-12.6506701,-0.0044628,0.0000000,0.0741712,-0.3193613,4.0000000,-0.4132831,1.0101509,8.1320610,-0.2254396,0.2729071
958,-12,-7.493712651150471,21.758955927536476,-12.6502552,-0.0048760,0.0000000,0.0693629,-0.3072178,4.0000000,-0.3953108,1.0104311,8.2428064,-0.2191248,0.2513233
959,-12,-7.486256011150471,21.758955927536476,-12.6498251,0.0047107,47.1074371,0.0654181,-0.2960617,4.0000000,-0.3778901,1.0107025,8.3482447,-0.2142332,0.2315403
960,-12,-7.478799371150471,21.758955927536476,-12.6493807,0.0043802,43.8016510,0.0617322,-0.2849466,4.0000000,-0.3588319,1.0109645,8.4479513,-0.2110613,0.2122559
961,-12,-7.471342731150471,21.758955927536476,-12.6489210,0.0039669,39.6694221,0.0574948,-0.2733803,4.0000000,-0.3389568,1.0112073,8.5412846,-0.2078037,0.1940637
962,-12,-7.463886091150471,21.758955927536476,-12.6484489,0.0034711,34.7107430,0.0542274,-0.2632637,4.0000000,-0.3214960,1.0114378,8.6282063,-0.2050315,0.1781384
963,-12,-7.456429451150471,21.758955927536476,-12.6479635,0.0029752,30.5785122,0.0505679,-0.2524555,4.0000000,-0.3025534,1.0116621,8.7111397,-0.2023576,0.1623726
964,-12,-7.448972811150471,21.758955927536476,-12.6474667,0.0023967,25.6198349,0.0468814,-0.2414632,4.0000000,-0.2806387,1.0118670,8.7868958,-0.2022877,0.1471705
965,-12,-7.441516171150471,21.758955927536476,-12.6469593,0.0018182,21.4876041,0.0439173,-0.2321429,4.0000000,-0.2625643,1.0120530,8.8544474,-0.2017216,0.1347451
966,-12,-7.434059531150471,21.758955927536476,-12.6464424,0.0012397,17.3553715,0.0413374,-0.2240307,4.0000000,-0.2458499,1.0122291,8.9182329,-0.2022115,0.1245021
967,-12,-7.426602891150471,21.758955927536476,-12.6459150,0.0006612,14.0495872,0.0383254,-0.2154787,4.0000000,-0.2268651,1.0123892,8.9758310,-0.2040924,0.1148677
968,-12,-7.404232971150471,21.758955927536476,-12.6442862,-0.0010744,5.7851238,0.0293120,-0.1925151,4.0000000,-0.1747566,1.0127603,9.1077137,-0.2102737,0.0939504
969,-12,-7.396776331150471,21.758955927536476,-12.6437292,-0.0017355,3.3057852,0.0254152,-0.1844775,4.0000000,-0.1576132,1.0128551,9.1404924,-0.2113418,0.0892615
970,-12,-7.389319691150471,21.758955927536476,-12.6431665,-0.0023140,1.6528926,0.0223938,-0.1783755,4.0000000,-0.1411751,1.0129319,9.1678028,-0.2155758,0.0861408
971,-12,-7.381863051150471,21.758955927536476,-12.6426001,-0.0028926,0.8264463,0.0200180,-0.1741672,4.0000000,-0.1285131,1.0129956,9.1896572,-0.2198214,0.0847697
972,-12,-7.374406411150471,21.758955927536476,-12.6420279,-0.0033884,0.0000000,0.0169074,-0.1692509,4.0000000,-0.1149165,1.0130467,9.2077570,-0.2235853,0.0840865
973,-12,-7.366949771150471,21.758955927536476,-12.6414537,-0.0038843,0.0000000,0.0131462,-0.1636162,4.0000000,-0.1012627,1.0130838,9.2197838,-0.2259697,0.0840057
974,-12,-7.359493131150471,21.758955927536476,-12.6408758,-0.0042975,0.0000000,0.0101385,-0.1603630,4.0000000,-0.0907073,1.0131093,9.2283239,-0.2300187,0.0858013
975,-12,-7.352036491150471,21.758955927536476,-12.6402969,-0.0047934,0.0000000,0.0060444,-0.1556883,4.0000000,-0.0781566,1.0131221,9.2332048,-0.2332199,0.0881058
976,-12,-7.344579851150471,21.758955927536476,-12.6397161,0.0047107,47.1074371,0.0017807,-0.1512561,4.0000000,-0.0658325,1.0131204,9.2328339,-0.2366797,0.0912629
977,-12,-7.337123211150471,21.758955927536476,-12.6391354,0.0042149,42.1487617,-0.0020950,-0.1480124,4.0000000,-0.0552470,1.0131115,9.2287254,-0.2407778,0.0952467
978,-12,-7.329666571150470,21.758955927536476,-12.6385546,0.0037190,37.1900826,-0.0053880,-0.1461792,4.0000000,-0.0477719,1.0130941,9.2232790,-0.2445866,0.0998366
979,-12,-7.322209931150470,21.758955927536476,-12.6379747,0.0031405,32.2314034,-0.0110142,-0.1400687,4.0000000,-0.0346311,1.0130669,9.2140455,-0.2455063,0.1042699
980,-12,-7.314753291150470,21.758955927536476,-12.6373978,0.0025620,27.2727280,-0.0161256,-0.1360903,4.0000000,-0.0249763,1.0130335,9.2004528,-0.2472042,0.1103578
981,-12,-7.307296651150470,21.758955927536476,-12.6368227,0.0019008,22.3140488,-0.0213627,-0.1328314,4.0000000,-0.0157532,1.0129871,9.1851778,-0.2499096,0.1176358
982,-12,-7.299840011150470,21.758955927536476,-12.6362524,0.0013223,18.1818180,-0.0264341,-0.1307644,4.0000000,-0.0078722,1.0129336,9.1675615,-0.2536566,0.1259467
983,-12,-7.292383371150470,21.758955927536476,-12.6356859,0.0006612,14.0495872,-0.0333118,-0.1258457,4.0000000,0.0039453,1.0128778,9.1462526,-0.2556368,0.1350602
984,-12,-7.284926731150470,21.758955927536476,-12.6351252,0.0000826,10.7438021,-0.0394138,-0.1230625,4.0000000,0.0126400,1.0128130,9.1233759,-0.2587651,0.1449213
985,-12,-7.277470091150471,21.758955927536476,-12.6345701,-0.0005785,7.4380164,-0.0467230,-0.1183881,4.0000000,0.0249029,1.0127428,9.0999508,-0.2616792,0.1554938
986,-12,-7.270013451150470,21.758955927536476,-12.6340227,-0.0011570,4.9586778,-0.0535885,-0.1153823,4.0000000,0.0352856,1.0126675,9.0717316,-0.2660502,0.1668963
987,-12,-7.262556811150471,21.758955927536476,-12.6334839,-0.0017355,3.3057852,-0.0618160,-0.1092769,4.0000000,0.0494885,1.0125843,9.0426979,-0.2680424,0.1783896
988,-12,-7.255100171150470,21.758955927536476,-12.6329546,-0.0023140,1.6528926,-0.0704879,-0.1050880,4.0000000,0.0623853,1.0124992,9.0121441,-0.2725613,0.1927688
989,-12,-7.247643531150471,21.758955927536476,-12.6324348,-0.0028099,0.8264463,-0.0798221,-0.1001942,4.0000000,0.0772129,1.0124084,8.9794197,-0.2776013,0.2080861
990,-12,-7.240186891150470,21.758955927536476,-12.6319275,-0.0033058,0.0000000,-0.0875604,-0.0976894,4.0000000,0.0897935,1.0123143,8.9460545,-0.2851724,0.2221406
991,-12,-7.232730251150471,21.758955927536476,-12.6314316,-0.0037190,0.0000000,-0.0971352,-0.0925749,4.0000000,0.1069210,1.0122200,8.9115496,-0.2920708,0.2380739
992,-12,-7.859088011150472,21.751499287536475,-12.6391153,0.0039669,39.6694221,-0.1606516,-0.0654209,4.0000000,-0.1346614,1.0108967,8.4248352,0.0038195,0.3538485
993,-12,-7.851631371150471,21.751499287536475,-12.6398668,0.0047934,47.9338837,-0.1312775,-0.1096894,4.0000000,-0.2056024,1.0110132,8.4689598,-0.0137764,0.3255856
994,-12,-7.844174731150471,21.751499287536475,-12.6406317,-0.0043802,0.0000000,-0.1002666,-0.1530526,4.0000000,-0.2704045,1.0110723,8.4931765,-0.0357008,0.3091772
995,-12,-7.836718091150471,21.751499287536475,-12.6414070,-0.0036364,0.0000000,-0.0676331,-0.1957831,4.0000000,-0.3290527,1.0110688,8.4893093,-0.0625136,0.3040244
996,-12,-7.829261451150471,21.751499287536475,-12.6421881,-0.0029752,0.0000000,-0.0338523,-0.2366888,4.0000000,-0.3811392,1.0109979,8.4617739,-0.0922383,0.3080164
997,-12,-7.821804811150471,21.751499287536475,-12.6429701,-0.0022314,0.8264463,-0.0020767,-0.2740900,5.0000000,-0.4263342,1.0108652,8.4114609,-0.1218458,0.3219419
998,-12,-7.814348171150471,21.751499287536475,-12.6437492,-0.0014876,2.4793389,0.0324837,-0.3116136,5.0000000,-0.4660941,1.0106813,8.3402243,-0.1571331,0.3418268
999,-12,-7.806891531150471,21.751499287536475,-12.6445227,-0.0007438,4.9586778,0.0649256,-0.3458657,5.0000000,-0.5006125,1.0104501,8.2504339,-0.1911189,0.3681647
1000,-12,-7.799434891150471,21.751499287536475,-12.6452856,0.0000000,8.2644625,0.0989742,-0.3792714,5.0000000,-0.5302321,1.0101794,8.1416302,-0.2283108,0.3979505
1001,-12,-7.791978251150471,21.751499287536475,-12.6460361,0.0007438,12.3966942,0.1321109,-0.4106116,5.0000000,-0.5548810,1.0098683,8.0173550,-0.2663423,0.4315401
1002,-12,-7.784521611150471,21.751499287536475,-12.6467695,0.0014876,17.3553715,0.1649997,-0.4405913,5.0000000,-0.5767066,1.0095220,7.8775163,-0.3044760,0.4685465
1003,-12,-7.777064971150471,21.751499287536475,-12.6474838,0.0021488,22.3140488,0.1931701,-0.4651226,4.0000000,-0.5903559,1.0091591,7.7252359,-0.3398893,0.5012943
1004,-12,-7.769608331150471,21.751499287536475,-12.6481762,0.0028099,28.0991745,0.2220441,-0.4894584,4.0000000,-0.6027671,1.0087849,7.5664144,-0.3761497,0.5365935
1005,-12,-7.762151691150471,21.751499287536475,-12.6488447,0.0034711,34.7107430,0.2501375,-0.5128726,4.0000000,-0.6138890,1.0083992,7.3994126,-0.4118563,0.5743136
1006,-12,-7.754695051150471,21.751499287536475,-12.6494865,0.0042149,42.1487617,0.2761248,-0.5339293,4.0000000,-0.6204478,1.0080051,7.2245073,-0.4474109,0.6102421
1007,-12,-7.747238411150471,21.751499287536475,-12.6500988,-0.0050413,0.0000000,0.2974743,-0.5508865,4.0000000,-0.6237327,1.0076218,7.0498567,-0.4780402,0.6406167
1008,-12,-7.739781771150471,21.751499287536475,-12.6506815,-0.0042975,0.0000000,0.3183003,-0.5673719,4.0000000,-0.6258311,1.0072446,6.8741693,-0.5089127,0.6721447
1009,-12,-7.732325131150471,21.751499287536475,-12.6512308,-0.0036364,0.0000000,0.3373386,-0.5824077,4.0000000,-0.6255159,1.0068828,6.7016945,-0.5392995,0.7025649
1010,-12,-7.724868491150471,21.751499287536475,-12.6517477,-0.0030579,0.0000000,0.3508349,-0.5930741,4.0000000,-0.6214201,1.0065469,6.5337377,-0.5647280,0.7248630
1011,-12,-7.717411851150471,21.751499287536475,-12.6522303,-0.0024793,0.0000000,0.3602577,-0.6008070,4.0000000,-0.6142117,1.0062314,6.3758101,-0.5874022,0.7420039
1012,-12,-7.709955211150471,21.751499287536475,-12.6526766,-0.0019835,0.0000000,0.3684078,-0.6080033,4.0000000,-0.6086292,1.0059468,6.2308254,-0.6073774,0.7597194
1013,-12,-7.702498571150471,21.751499287536475,-12.6530867,-0.0015702,0.0000000,0.3737650,-0.6134549,4.0000000,-0.6043101,1.0056964,6.0966191,-0.6225997,0.7749552
1014,-12,-7.695041931150471,21.751499287536475,-12.6534605,-0.0011570,0.0000000,0.3752527,-0.6161953,4.0000000,-0.5978933,1.0054771,5.9782658,-0.6344973,0.7847677
1015,-12,-7.687585291150471,21.751499287536475,-12.6537962,-0.0008264,0.0000000,0.3724811,-0.6159693,4.0000000,-0.5904389,1.0052941,5.8781929,-0.6414997,0.7885444
1016,-12,-7.680128651150471,21.751499287536475,-12.6540956,-0.0005785,0.0000000,0.3695926,-0.6161667,4.0000000,-0.5857916,1.0051498,5.7982831,-0.6465417,0.7948750
1017,-12,-7.672672011150471,21.751499287536475,-12.6543570,-0.0004132,0.0000000,0.3621362,-0.6131499,4.0000000,-0.5808406,1.0050446,5.7384882,-0.6454592,0.7945895
1018,-12,-7.665215371150471,21.751499287536475,-12.6545820,-0.0002479,0.0000000,0.3518572,-0.6076450,4.0000000,-0.5757907,1.0049802,5.7015471,-0.6394992,0.7879611
1019,-12,-7.657758731150471,21.751499287536475,-12.6547699,-0.0001653,0.0000000,0.3410097,-0.6020674,4.0000000,-0.5757938,1.0049542,5.6869226,-0.6283411,0.7826265
1020,-12,-7.650302091150471,21.751499287536475,-12.6549225,-0.0000826,0.0000000,0.3294521,-0.5957142,4.0000000,-0.5761844,1.0049633,5.6927462,-0.6152439,0.7753548
1021,-12,-7.642845451150471,21.751499287536475,-12.6550379,0.0000000,0.0000000,0.3142068,-0.5861547,4.0000000,-0.5757153,1.0050083,5.7186265,-0.5965941,0.7607166
1022,-12,-7.635388811150471,21.751499287536475,-12.6551189,0.0000000,0.0000000,0.2977137,-0.5755887,4.0000000,-0.5734715,1.0050904,5.7646327,-0.5777059,0.7447172
1023,-12,-7.627932171150471,21.751499287536475,-12.6551657,0.0000000,0.0000000,0.2827756,-0.5659311,4.0000000,-0.5769585,1.0052034,5.8293147,-0.5549037,0.7308549
1024,-12,-7.620475531150471,21.751499287536475,-12.6551790,0.0000000,0.0000000,0.2676676,-0.5552802,5.0000000,-0.5779180,1.0053474,5.9094205,-0.5326425,0.7136289
1025,-12,-7.613018891150471,21.751499287536475,-12.6551600,0.0000000,0.0000000,0.2516792,-0.5431463,4.0000000,-0.5776402,1.0055189,6.0031052,-0.5086524,0.6926011
1026,-12,-7.605562251150471,21.751499287536475,-12.6551094,-0.0000826,0.0000000,0.2356156,-0.5305116,4.0000000,-0.5756774,1.0057136,6.1084800,-0.4853457,0.6707718
1027,-12,-7.598105611150471,21.751499287536475,-12.6550274,-0.0001653,0.0000000,0.2197816,-0.5173701,4.0000000,-0.5735099,1.0059330,6.2245922,-0.4612303,0.6476749
1028,-12,-7.590648971150471,21.751499287536475,-12.6549168,-0.0002479,0.0000000,0.2045616,-0.5042185,4.0000000,-0.5706611,1.0061743,6.3485355,-0.4377759,0.6246927
1029,-12,-7.583192331150471,21.751499287536475,-12.6547766,-0.0004132,0.0000000,0.1889392,-0.4896114,4.0000000,-0.5650213,1.0064307,6.4796214,-0.4142014,0.5980678
1030,-12,-7.575735691150471,21.751499287536475,-12.6546097,-0.0005785,0.0000000,0.1749227,-0.4752487,4.0000000,-0.5585274,1.0067018,6.6151347,-0.3919702,0.5708063
1031,-12,-7.568279051150471,21.751499287536475,-12.6544161,-0.0007438,0.0000000,0.1623424,-0.4616189,4.0000000,-0.5516308,1.0069873,6.7532229,-0.3716069,0.5450091
1032,-12,-7.560822411150471,21.751499287536475,-12.6541967,-0.0009917,0.0000000,0.1498272,-0.4472767,4.0000000,-0.5425009,1.0072813,6.8933687,-0.3520525,0.5179010
1033,-12,-7.553365771150471,21.751499287536475,-12.6539536,-0.0012397,0.0000000,0.1387023,-0.4329497,4.0000000,-0.5320734,1.0075825,7.0346804,-0.3338259,0.4895931
1034,-12,-7.545909131150471,21.751499287536475,-12.6536865,-0.0014876,0.0000000,0.1283809,-0.4188821,4.0000000,-0.5208833,1.0078918,7.1753368,-0.3168808,0.4621279
1035,-12,-7.538452491150471,21.751499287536475,-12.6533966,-0.0018182,0.0000000,0.1189946,-0.4053231,4.0000000,-0.5086257,1.0082003,7.3140478,-0.3020205,0.4359586
1036,-12,-7.530995851150471,21.751499287536475,-12.6530857,-0.0021488,0.0000000,0.1104863,-0.3913021,4.0000000,-0.4953056,1.0085095,7.4506302,-0.2872987,0.4079071
1037,-12,-7.523539211150471,21.751499287536475,-12.6527548,-0.0024793,0.0000000,0.1018869,-0.3775415,4.0000000,-0.4818335,1.0088234,7.5850844,-0.2732495,0.3824022
1038,-12,-7.516082571150471,21.751499287536475,-12.6524029,-0.0028099,0.0000000,0.0952391,-0.3645552,4.0000000,-0.4655018,1.0091312,7.7157879,-0.2636087,0.3565885
1039,-12,-7.508625931150471,21.751499287536475,-12.6520329,-0.0032231,0.0000000,0.0885984,-0.3511159,4.0000000,-0.4481968,1.0094317,7.8416443,-0.2540351,0.3307403
1040,-12,-7.501169291150471,21.751499287536475,-12.6516447,-0.0035537,0.0000000,0.0832982,-0.3391458,4.0000000,-0.4318946,1.0097284,7.9631209,-0.2463970,0.3076642
1041,-12,-7.493712651150471,21.751499287536475,-12.6512394,-0.0039669,0.0000000,0.0788766,-0.3277089,4.0000000,-0.4134110,1.0100155,8.0777960,-0.2420068,0.2852592
1042,-12,-7.486256011150471,21.751499287536475,-12.6508188,-0.0043802,0.0000000,0.0745776,-0.3167516,4.0000000,-0.3976200,1.0102911,8.1878510,-0.2358831,0.2649550
1043,-12,-7.478799371150471,21.751499287536475,-12.6503820,-0.0047107,0.0000000,0.0704335,-0.3051207,4.0000000,-0.3787889,1.0105580,8.2926798,-0.2314524,0.2434860
1044,-12,-7.471342731150471,21.751499287536475,-12.6499300,0.0048760,48.7603302,0.0656883,-0.2932762,4.0000000,-0.3595798,1.0108119,8.3912640,-0.2269726,0.2238147
1045,-12,-7.463886091150471,21.751499287536475,-12.6494646,0.0043802,43.8016510,0.0618459,-0.2824088,4.0000000,-0.3419426,1.0110521,8.4830475,-0.2228751,0.2057026
