OID_,ClipsFinal_DEM_Large_S3_RegK,X,Y,DEM_Large_S15_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
3319,-12,-3.511866891150471,18.194682007536478,-12.9980192,0.0029752,30.5785122,0.0165906,-0.2057319,4.0000000,-0.1665803,1.0126446,9.0632133,-0.2448835,0.1423144
3320,-12,-3.504410251150471,18.194682007536478,-12.9970856,0.0020661,23.1404953,0.0213057,-0.2118551,4.0000000,-0.1605587,1.0126523,9.0656824,-0.2631516,0.1428617
3321,-12,-3.496953611150471,18.194682007536478,-12.9961472,0.0010744,16.5289249,0.0262855,-0.2196418,4.0000000,-0.1563799,1.0126747,9.0746002,-0.2829037,0.1462160
3322,-12,-3.489496971150471,18.194682007536478,-12.9952030,0.0000826,10.7438021,0.0310768,-0.2283937,4.0000000,-0.1520434,1.0127159,9.0875568,-0.3047440,0.1522787
3323,-12,-3.482040331150471,18.194682007536478,-12.9942513,-0.0008264,6.6115704,0.0356121,-0.2376072,4.0000000,-0.1488878,1.0127697,9.1068487,-0.3263265,0.1604444
3324,-12,-3.474583691150471,18.194682007536478,-12.9932909,-0.0018182,3.3057852,0.0406938,-0.2489889,4.0000000,-0.1458381,1.0128406,9.1323614,-0.3521396,0.1726068
3325,-12,-3.467127051150471,18.194682007536478,-12.9923210,-0.0028926,0.8264463,0.0453151,-0.2601109,4.0000000,-0.1434002,1.0129369,9.1653099,-0.3768216,0.1862648
3326,-12,-3.459670411150471,18.194682007536478,-12.9913387,-0.0038843,0.0000000,0.0497805,-0.2721819,4.0000000,-0.1414829,1.0130569,9.2066593,-0.4028809,0.2034232
3327,-12,-3.452213771150471,18.194682007536478,-12.9903431,-0.0047934,0.0000000,0.0532797,-0.2835288,4.0000000,-0.1386674,1.0131938,9.2545128,-0.4283901,0.2220988
3328,-12,-3.444757131150471,18.194682007536478,-12.9893332,0.0042975,42.9752083,0.0572001,-0.2962942,4.0000000,-0.1371462,1.0133567,9.3121653,-0.4554422,0.2444700
3329,-12,-3.437300491150471,18.194682007536478,-12.9883070,0.0033058,33.8842964,0.0605848,-0.3088068,4.0000000,-0.1354236,1.0135503,9.3772678,-0.4821900,0.2686809
3330,-12,-3.429843851150471,18.194682007536478,-12.9872627,0.0022314,25.6198349,0.0643043,-0.3224977,4.0000000,-0.1345899,1.0137728,9.4523048,-0.5104055,0.2966733
3331,-12,-3.422387211150471,18.194682007536478,-12.9861984,0.0010744,18.1818180,0.0665079,-0.3340091,4.0000000,-0.1325992,1.0140235,9.5377645,-0.5354190,0.3233711
3332,-12,-3.414930571150471,18.194682007536478,-12.9851141,-0.0000826,12.3966942,0.0684259,-0.3450167,4.0000000,-0.1308729,1.0142989,9.6309433,-0.5591605,0.3503756
3333,-12,-3.407473931150471,18.194682007536478,-12.9840069,-0.0013223,7.4380164,0.0697163,-0.3557730,4.0000000,-0.1286434,1.0146071,9.7314310,-0.5829027,0.3789912
3334,-12,-3.400017291150471,18.194682007536478,-12.9828768,-0.0026446,3.3057852,0.0701665,-0.3643267,4.0000000,-0.1268046,1.0149472,9.8433962,-0.6018487,0.4037559
3335,-12,-3.392560651150471,18.194682007536478,-12.9817219,-0.0038017,0.8264463,0.0696215,-0.3706930,4.0000000,-0.1252088,1.0153041,9.9586096,-0.6161771,0.4245530
3336,-12,-3.385104011150471,18.194682007536478,-12.9805422,-0.0047934,0.0000000,0.0682967,-0.3765656,4.0000000,-0.1232347,1.0156852,10.0812054,-0.6298965,0.4458389
3337,-12,-3.377647371150471,18.194682007536478,-12.9793367,0.0042975,42.9752083,0.0668208,-0.3814352,4.0000000,-0.1226208,1.0160958,10.2106924,-0.6402496,0.4646815
3338,-12,-3.370190731150471,18.194682007536478,-12.9781046,0.0032231,33.8842964,0.0635286,-0.3841474,4.0000000,-0.1206449,1.0165228,10.3427973,-0.6476501,0.4806724
3339,-12,-3.362734091150471,18.194682007536478,-12.9768457,0.0019008,24.7933884,0.0603741,-0.3856091,4.0000000,-0.1206262,1.0169740,10.4803371,-0.6505919,0.4925790
3340,-12,-3.355277451150471,18.194682007536478,-12.9755592,0.0003306,16.5289249,0.0560654,-0.3844096,4.0000000,-0.1207790,1.0174321,10.6204872,-0.6480402,0.4984900
3341,-12,-3.347820811150471,18.194682007536478,-12.9742470,-0.0012397,9.9173555,0.0502098,-0.3815271,4.0000000,-0.1208762,1.0178944,10.7586393,-0.6421780,0.5023924
3342,-12,-3.340364171150471,18.194682007536478,-12.9729080,-0.0026446,4.9586778,0.0444228,-0.3781500,4.0000000,-0.1215404,1.0183696,10.8980608,-0.6347596,0.5047270
3343,-12,-3.332907531150471,18.194682007536478,-12.9715433,-0.0038843,1.6528926,0.0376044,-0.3725764,4.0000000,-0.1238539,1.0188464,11.0374203,-0.6212988,0.5026512
3344,-12,-3.325450891150471,18.194682007536478,-12.9701529,-0.0049587,0.0000000,0.0309195,-0.3655466,4.0000000,-0.1272969,1.0193183,11.1718826,-0.6037962,0.4961565
3345,-12,-3.317994251150471,18.194682007536478,-12.9687376,0.0039669,41.3223152,0.0236362,-0.3565907,4.0000000,-0.1312315,1.0197811,11.3029194,-0.5819499,0.4856274
3346,-12,-3.310537611150471,18.194682007536478,-12.9672985,0.0025620,32.2314034,0.0154393,-0.3467046,4.0000000,-0.1341309,1.0202315,11.4295053,-0.5592782,0.4749595
3347,-12,-3.303080971150471,18.194682007536478,-12.9658375,0.0007438,23.1404953,0.0073198,-0.3348874,4.0000000,-0.1381701,1.0206683,11.5503492,-0.5316047,0.4595344
3348,-12,-3.295624331150471,18.194682007536478,-12.9643545,-0.0010744,14.0495872,-0.0008876,-0.3223719,4.0000000,-0.1419362,1.0210856,11.6643305,-0.5028077,0.4435112
3349,-12,-3.288167691150471,18.194682007536478,-12.9628515,-0.0027273,6.6115704,-0.0099028,-0.3077124,4.0000000,-0.1459282,1.0214745,11.7695522,-0.4694966,0.4249306
3350,-12,-3.280711051150471,18.194682007536478,-12.9613304,-0.0041322,1.6528926,-0.0168291,-0.2944888,4.0000000,-0.1509906,1.0218332,11.8660088,-0.4379869,0.4071499
3351,-12,-3.273254411150471,18.194682007536478,-12.9597921,0.0047934,47.9338837,-0.0247243,-0.2793622,4.0000000,-0.1560528,1.0221709,11.9559746,-0.4026717,0.3883741
3352,-12,-3.265797771150471,18.194682007536478,-12.9582376,0.0035537,38.8429756,-0.0313981,-0.2637683,4.0000000,-0.1614805,1.0224771,12.0366764,-0.3660561,0.3677383
3353,-12,-3.258341131150471,18.194682007536478,-12.9566698,0.0017355,29.7520657,-0.0381310,-0.2470189,4.0000000,-0.1660490,1.0227417,12.1063423,-0.3279888,0.3467008
3354,-12,-3.250884491150471,18.194682007536478,-12.9550896,-0.0000826,20.6611576,-0.0448460,-0.2303027,4.0000000,-0.1699764,1.0229763,12.1676836,-0.2906290,0.3279299
3355,-12,-3.243427851150471,18.194682007536478,-12.9534988,-0.0019008,11.5702477,-0.0513681,-0.2107693,4.0000000,-0.1724859,1.0231626,12.2171259,-0.2490527,0.3058255
3356,-12,-3.235971211150471,18.194682007536478,-12.9518995,-0.0035537,4.1322312,-0.0560114,-0.1934255,4.0000000,-0.1745484,1.0233098,12.2539473,-0.2123025,0.2862964
3357,-12,-3.228514571150471,18.194682007536478,-12.9502926,-0.0048760,0.0000000,-0.0601029,-0.1746801,4.0000000,-0.1756681,1.0234287,12.2845802,-0.1736921,0.2658841
3358,-12,-3.221057931150471,18.194682007536478,-12.9486799,0.0041322,42.1487617,-0.0631063,-0.1547668,4.0000000,-0.1764240,1.0234942,12.3027239,-0.1331097,0.2443871
3359,-12,-3.213601291150471,18.194682007536478,-12.9470644,0.0023140,33.0578499,-0.0656006,-0.1340040,4.0000000,-0.1734716,1.0235121,12.3069553,-0.0945364,0.2239419
3360,-12,-3.206144651150471,18.194682007536478,-12.9454470,0.0004959,23.9669418,-0.0671322,-0.1134864,4.0000000,-0.1706068,1.0235028,12.3048687,-0.0563659,0.2052412
3361,-12,-3.198688011150471,18.194682007536478,-12.9438286,-0.0013223,14.8760328,-0.0677767,-0.0915757,4.0000000,-0.1665672,1.0234350,12.2873764,-0.0165843,0.1869524
3362,-12,-3.191231371150471,18.194682007536478,-12.9422131,-0.0031405,5.7851238,-0.0679770,-0.0683025,4.0000000,-0.1596771,1.0233185,12.2587786,0.0230722,0.1708524
3363,-12,-3.183774731150471,18.194682007536478,-12.9406004,-0.0046281,0.0000000,-0.0659818,-0.0462683,4.0000000,-0.1511040,1.0231702,12.2188196,0.0585675,0.1550205
3364,-12,-3.176318091150471,18.194682007536478,-12.9389925,0.0044628,44.6280975,-0.0638377,-0.0227991,4.0000000,-0.1423782,1.0229695,12.1666965,0.0967801,0.1426739
3365,-12,-3.168861451150471,18.194682007536478,-12.9373922,0.0026446,35.5371895,-0.0612746,0.0020569,4.0000000,-0.1311370,1.0227165,12.1033888,0.1352508,0.1340833
3366,-12,-3.161404811150471,18.194682007536478,-12.9358015,0.0008264,26.4462814,-0.0570005,0.0283017,4.0000000,-0.1172222,1.0224158,12.0237026,0.1738255,0.1273283
3367,-12,-3.153948171150471,18.194682007536478,-12.9342213,-0.0009917,17.3553715,-0.0519529,0.0535946,4.0000000,-0.1026203,1.0220773,11.9334173,0.2098095,0.1243933
3368,-12,-3.146491531150471,18.194682007536478,-12.9326534,-0.0028099,8.2644625,-0.0456979,0.0807929,4.0000000,-0.0862000,1.0216881,11.8308945,0.2477858,0.1255870
3369,-12,-3.139034891150471,18.194682007536478,-12.9311008,-0.0045455,0.0000000,-0.0380014,0.1094051,4.0000000,-0.0669255,1.0212427,11.7115364,0.2857358,0.1313066
3370,-12,-3.131578251150471,18.194682007536478,-12.9295654,0.0045455,45.4545441,-0.0293388,0.1378135,4.0000000,-0.0471617,1.0207589,11.5790911,0.3227887,0.1417339
3371,-12,-3.124121611150471,18.194682007536478,-12.9280481,0.0036364,36.3636360,-0.0194481,0.1662568,4.0000000,-0.0265033,1.0202253,11.4323616,0.3590169,0.1564802
3372,-12,-3.116664971150471,18.194682007536478,-12.9265518,0.0018182,27.2727280,-0.0078800,0.1966283,4.0000000,-0.0030902,1.0196494,11.2714806,0.3963469,0.1777302
3373,-12,-3.109208331150471,18.194682007536478,-12.9250774,0.0000000,18.1818180,0.0049255,0.2265843,4.0000000,0.0206763,1.0190396,11.0965958,0.4324923,0.2033871
3374,-12,-3.101751691150471,18.194682007536478,-12.9236279,-0.0018182,9.0909090,0.0197690,0.2601964,4.0000000,0.0461309,1.0183767,10.9069777,0.4742619,0.2401876
3375,-12,-3.094295051150471,18.194682007536478,-12.9222059,-0.0036364,0.0000000,0.0364307,0.2909881,4.0000000,0.0732220,1.0176694,10.6972351,0.5087543,0.2757851
3376,-13,-3.728109451150471,18.187225367536481,-13.0248280,-0.0002479,9.9173555,-0.1269031,-0.0551655,4.0000000,-0.3795308,1.0132233,9.2655067,0.2691998,0.2823854
3377,-13,-3.720652811150471,18.187225367536481,-13.0238066,-0.0013223,4.9586778,-0.1186652,-0.0740283,4.0000000,-0.3821312,1.0131497,9.2397289,0.2340746,0.2757373
3378,-13,-3.713196171150471,18.187225367536481,-13.0227966,-0.0023967,1.6528926,-0.1090666,-0.0933752,4.0000000,-0.3843423,1.0130950,9.2195349,0.1975920,0.2695599
3379,-13,-3.705739531150471,18.187225367536481,-13.0217962,-0.0033884,0.0000000,-0.0991856,-0.1119798,4.0000000,-0.3870046,1.0130572,9.2083178,0.1630449,0.2651927
3380,-13,-3.698282891150471,18.187225367536481,-13.0208054,-0.0042975,0.0000000,-0.0894336,-0.1274946,4.0000000,-0.3852408,1.0130346,9.2003851,0.1302517,0.2604948
3381,-13,-3.690826251150471,18.187225367536481,-13.0198221,0.0047934,47.9338837,-0.0797881,-0.1422790,4.0000000,-0.3833356,1.0130266,9.1970892,0.0987776,0.2571215
3382,-13,-3.683369611150471,18.187225367536481,-13.0188465,0.0038017,38.8429756,-0.0710887,-0.1541823,4.0000000,-0.3793409,1.0130250,9.1977882,0.0709763,0.2537093
3383,-13,-3.675912971150471,18.187225367536481,-13.0178766,0.0027273,29.7520657,-0.0623291,-0.1648950,4.0000000,-0.3738150,1.0130329,9.1993265,0.0440251,0.2496324
3384,-13,-3.668456331150471,18.187225367536481,-13.0169115,0.0017355,22.3140488,-0.0541820,-0.1748642,4.0000000,-0.3692207,1.0130450,9.2043552,0.0194923,0.2467069
3385,-13,-3.660999691150471,18.187225367536481,-13.0159521,0.0007438,15.7024794,-0.0470138,-0.1829274,4.0000000,-0.3622161,1.0130609,9.2110538,-0.0036387,0.2436534
3386,-13,-3.653543051150471,18.187225367536481,-13.0149965,-0.0002479,9.9173555,-0.0403954,-0.1893137,4.0000000,-0.3540763,1.0130804,9.2169571,-0.0245510,0.2395700
3387,-13,-3.646086411150471,18.187225367536481,-13.0140448,-0.0011570,5.7851238,-0.0356244,-0.1947259,4.0000000,-0.3462209,1.0131034,9.2247076,-0.0432309,0.2381162
3388,-13,-3.638629771150471,18.187225367536481,-13.0130959,-0.0021488,2.4793389,-0.0318959,-0.1979813,4.0000000,-0.3369665,1.0131178,9.2316513,-0.0589962,0.2354517
3389,-13,-3.631173131150471,18.187225367536481,-13.0121508,-0.0030579,0.8264463,-0.0279237,-0.2002959,4.0000000,-0.3259874,1.0131303,9.2363129,-0.0746045,0.2307227
3390,-13,-3.623716491150471,18.187225367536481,-13.0112076,-0.0039669,0.0000000,-0.0237890,-0.2021201,4.0000000,-0.3153952,1.0131525,9.2421513,-0.0888451,0.2248698
3391,-13,-3.616259851150471,18.187225367536481,-13.0102663,-0.0048760,0.0000000,-0.0213050,-0.2022786,4.0000000,-0.3030126,1.0131612,9.2458344,-0.1015447,0.2196370
3392,-13,-3.608803211150471,18.187225367536481,-13.0093279,0.0042149,42.1487617,-0.0196547,-0.2007652,4.0000000,-0.2894392,1.0131605,9.2461224,-0.1120911,0.2133030
3393,-13,-3.601346571150471,18.187225367536481,-13.0083914,0.0033058,33.8842964,-0.0180171,-0.1990081,4.0000000,-0.2762443,1.0131538,9.2440414,-0.1217719,0.2066158
3394,-13,-3.593889931150471,18.187225367536481,-13.0074577,0.0023967,26.4462814,-0.0174330,-0.1960477,4.0000000,-0.2628715,1.0131414,9.2392044,-0.1292238,0.2001909
3395,-13,-3.586433291150471,18.187225367536481,-13.0065250,0.0014876,19.8347111,-0.0150028,-0.1957153,4.0000000,-0.2520734,1.0131226,9.2327156,-0.1393571,0.1942761
3396,-13,-3.578976651150471,18.187225367536481,-13.0055952,0.0005785,14.0495872,-0.0131123,-0.1939514,4.0000000,-0.2397733,1.0131006,9.2259932,-0.1481295,0.1871436
3397,-13,-3.571520011150471,18.187225367536481,-13.0046673,-0.0003306,9.0909090,-0.0114251,-0.1919444,4.0000000,-0.2276840,1.0130800,9.2175379,-0.1562049,0.1800828
3398,-13,-3.564063371150471,18.187225367536481,-13.0037403,-0.0013223,4.9586778,-0.0107512,-0.1892319,4.0000000,-0.2142607,1.0130495,9.2063122,-0.1642031,0.1740493
3399,-13,-3.556606731150471,18.187225367536481,-13.0028152,-0.0022314,2.4793389,-0.0085477,-0.1886587,4.0000000,-0.2036226,1.0130129,9.1950979,-0.1736948,0.1682633
3400,-13,-3.549150091150471,18.187225367536481,-13.0018911,-0.0031405,0.8264463,-0.0060346,-0.1883303,4.0000000,-0.1929049,1.0129775,9.1814814,-0.1837557,0.1622095
3401,-13,-3.541693451150471,18.187225367536481,-13.0009680,-0.0041322,0.0000000,-0.0027476,-0.1901515,4.0000000,-0.1840855,1.0129435,9.1695719,-0.1962176,0.1579513
3402,-13,-3.534236811150471,18.187225367536481,-13.0000448,-0.0050413,0.0000000,0.0005708,-0.1919710,4.0000000,-0.1753066,1.0129107,9.1583834,-0.2086354,0.1536524
3403,-12,-3.526780171150471,18.187225367536481,-12.9991217,0.0040496,40.4958687,0.0035945,-0.1935589,4.0000000,-0.1655760,1.0128838,9.1485844,-0.2215419,0.1496101
3404,-12,-3.519323531150471,18.187225367536481,-12.9981966,0.0031405,32.2314034,0.0077754,-0.1977755,4.0000000,-0.1583024,1.0128590,9.1390486,-0.2372485,0.1474857
3405,-12,-3.511866891150471,18.187225367536481,-12.9972706,0.0022314,24.7933884,0.0121806,-0.2031706,4.0000000,-0.1531531,1.0128403,9.1328688,-0.2531880,0.1470596
3406,-12,-3.504410251150471,18.187225367536481,-12.9963408,0.0013223,18.1818180,0.0172564,-0.2097605,4.0000000,-0.1488536,1.0128312,9.1304026,-0.2706674,0.1475497
3407,-12,-3.496953611150471,18.187225367536481,-12.9954081,0.0003306,12.3966942,0.0219183,-0.2168220,4.0000000,-0.1451589,1.0128404,9.1323242,-0.2884852,0.1501269
3408,-12,-3.489496971150471,18.187225367536481,-12.9944687,-0.0006612,7.4380164,0.0271087,-0.2262773,4.0000000,-0.1429441,1.0128644,9.1401978,-0.3096105,0.1564968
3409,-12,-3.482040331150471,18.187225367536481,-12.9935236,-0.0015702,4.1322312,0.0320082,-0.2359679,4.0000000,-0.1408516,1.0128964,9.1524544,-0.3310843,0.1646760
3410,-12,-3.474583691150471,18.187225367536481,-12.9925709,-0.0025620,1.6528926,0.0372598,-0.2468534,4.0000000,-0.1392557,1.0129528,9.1716118,-0.3544511,0.1753365
3411,-12,-3.467127051150471,18.187225367536481,-12.9916077,-0.0036364,0.0000000,0.0424379,-0.2589317,4.0000000,-0.1382354,1.0130304,9.1978178,-0.3796279,0.1896950
3412,-12,-3.459670411150471,18.187225367536481,-12.9906340,-0.0045455,0.0000000,0.0465914,-0.2702862,4.0000000,-0.1361687,1.0131269,9.2328520,-0.4044037,0.2057737
3413,-12,-3.452213771150471,18.187225367536481,-12.9896479,0.0045455,45.4545441,0.0507734,-0.2823516,4.0000000,-0.1344725,1.0132469,9.2742052,-0.4302307,0.2245293
3414,-12,-3.444757131150471,18.187225367536481,-12.9886475,0.0035537,36.3636360,0.0548112,-0.2943928,4.0000000,-0.1335690,1.0133955,9.3243322,-0.4552166,0.2447697
3415,-12,-3.437300491150471,18.187225367536481,-12.9876308,0.0025620,28.0991745,0.0594765,-0.3076064,4.0000000,-0.1341869,1.0135707,9.3838711,-0.4810259,0.2679307
3416,-12,-3.429843851150471,18.187225367536481,-12.9865971,0.0014876,20.6611576,0.0627387,-0.3198594,4.0000000,-0.1330433,1.0137705,9.4530125,-0.5066756,0.2929181
3417,-12,-3.422387211150471,18.187225367536481,-12.9855452,0.0003306,14.0495872,0.0653386,-0.3313730,4.0000000,-0.1316825,1.0140002,9.5312033,-0.5310635,0.3185393
3418,-12,-3.414930571150471,18.187225367536481,-12.9844723,-0.0008264,9.0909090,0.0676181,-0.3426290,4.0000000,-0.1304368,1.0142573,9.6156368,-0.5548211,0.3452384
3419,-12,-3.407473931150471,18.187225367536481,-12.9833784,-0.0020661,4.9586778,0.0695752,-0.3541052,4.0000000,-0.1291586,1.0145446,9.7107229,-0.5790519,0.3743591
3420,-12,-3.400017291150471,18.187225367536481,-12.9822607,-0.0033058,1.6528926,0.0704119,-0.3629025,4.0000000,-0.1279852,1.0148582,9.8153448,-0.5978198,0.3989226
3421,-12,-3.392560651150471,18.187225367536481,-12.9811201,-0.0043802,0.0000000,0.0701452,-0.3702496,4.0000000,-0.1261292,1.0151941,9.9237957,-0.6143699,0.4220213
3422,-12,-3.385104011150471,18.187225367536481,-12.9799547,0.0047107,47.1074371,0.0696629,-0.3765945,4.0000000,-0.1254116,1.0155622,10.0409956,-0.6277773,0.4430048
3423,-12,-3.377647371150471,18.187225367536481,-12.9787636,0.0037190,38.0165291,0.0692591,-0.3816937,4.0000000,-0.1262124,1.0159500,10.1637592,-0.6371751,0.4603344
3424,-12,-3.370190731150471,18.187225367536481,-12.9775467,0.0025620,28.9256191,0.0669773,-0.3856002,4.0000000,-0.1255398,1.0163512,10.2892399,-0.6456607,0.4780306
3425,-12,-3.362734091150471,18.187225367536481,-12.9763041,0.0012397,20.6611576,0.0638833,-0.3875571,4.0000000,-0.1251352,1.0167757,10.4218969,-0.6499790,0.4913729
3426,-12,-3.355277451150471,18.187225367536481,-12.9750347,-0.0003306,13.2231407,0.0585887,-0.3859003,4.0000000,-0.1244098,1.0172161,10.5555172,-0.6473908,0.4978228
3427,-12,-3.347820811150471,18.187225367536481,-12.9737387,-0.0018182,7.4380164,0.0533046,-0.3839828,4.0000000,-0.1248929,1.0176603,10.6876335,-0.6430727,0.5035354
3428,-12,-3.340364171150471,18.187225367536481,-12.9724169,-0.0031405,3.3057852,0.0491505,-0.3822648,4.0000000,-0.1273253,1.0181096,10.8219194,-0.6372043,0.5076441
3429,-12,-3.332907531150471,18.187225367536481,-12.9710693,-0.0042975,0.8264463,0.0415410,-0.3757638,4.0000000,-0.1279563,1.0185695,10.9571924,-0.6235713,0.5040398
3430,-12,-3.325450891150471,18.187225367536481,-12.9696960,0.0047107,47.1074371,0.0350890,-0.3689744,4.0000000,-0.1317400,1.0190227,11.0864058,-0.6062089,0.4975854
3431,-12,-3.317994251150471,18.187225367536481,-12.9682989,0.0035537,38.0165291,0.0276895,-0.3612240,4.0000000,-0.1356679,1.0194625,11.2135878,-0.5867802,0.4906642
3432,-12,-3.310537611150471,18.187225367536481,-12.9668789,0.0020661,28.9256191,0.0202359,-0.3527555,4.0000000,-0.1398578,1.0198958,11.3364677,-0.5656533,0.4822446
3433,-12,-3.303080971150471,18.187225367536481,-12.9654360,0.0002479,19.8347111,0.0114427,-0.3411832,4.0000000,-0.1438154,1.0203178,11.4523134,-0.5385509,0.4683529
3434,-12,-3.295624331150471,18.187225367536481,-12.9639711,-0.0014876,11.5702477,0.0031596,-0.3298392,4.0000000,-0.1488732,1.0207174,11.5637455,-0.5108053,0.4551430
3435,-12,-3.288167691150471,18.187225367536481,-12.9624872,-0.0030579,4.9586778,-0.0058033,-0.3156425,4.0000000,-0.1534925,1.0210927,11.6666851,-0.4777925,0.4367887
3436,-12,-3.280711051150471,18.187225367536481,-12.9609842,-0.0043802,0.8264463,-0.0133423,-0.3031407,4.0000000,-0.1583694,1.0214400,11.7601328,-0.4479121,0.4212888
3437,-12,-3.273254411150471,18.187225367536481,-12.9594650,0.0046281,46.2809906,-0.0209164,-0.2889704,4.0000000,-0.1633342,1.0217670,11.8485727,-0.4146067,0.4030429
3438,-12,-3.265797771150471,18.187225367536481,-12.9579296,0.0033058,37.1900826,-0.0284091,-0.2736233,4.0000000,-0.1681561,1.0220656,11.9285641,-0.3790905,0.3834857
3439,-12,-3.258341131150471,18.187225367536481,-12.9563799,0.0014876,28.0991745,-0.0364397,-0.2568735,4.0000000,-0.1724866,1.0223260,11.9968605,-0.3412603,0.3638918
3440,-12,-3.250884491150471,18.187225367536481,-12.9548178,-0.0003306,19.0082645,-0.0433502,-0.2408334,4.0000000,-0.1779914,1.0225569,12.0574522,-0.3036755,0.3456306
3441,-12,-3.243427851150471,18.187225367536481,-12.9532442,-0.0021488,9.9173555,-0.0503704,-0.2229371,4.0000000,-0.1818608,1.0227376,12.1061745,-0.2640134,0.3260519
3442,-12,-3.235971211150471,18.187225367536481,-12.9516630,-0.0037190,3.3057852,-0.0556794,-0.2062870,4.0000000,-0.1845211,1.0228870,12.1445303,-0.2280528,0.3074649
3443,-12,-3.228514571150471,18.187225367536481,-12.9500732,-0.0049587,0.0000000,-0.0599796,-0.1893969,4.0000000,-0.1878166,1.0230105,12.1756382,-0.1909772,0.2885650
3444,-12,-3.221057931150471,18.187225367536481,-12.9484777,0.0039669,41.3223152,-0.0639787,-0.1706436,4.0000000,-0.1896680,1.0230778,12.1954641,-0.1516192,0.2685198
3445,-12,-3.213601291150471,18.187225367536481,-12.9468784,0.0021488,32.2314034,-0.0671989,-0.1512621,4.0000000,-0.1884868,1.0231092,12.2027264,-0.1140375,0.2487281
3446,-12,-3.206144651150471,18.187225367536481,-12.9452763,0.0003306,23.1404953,-0.0700050,-0.1311584,4.0000000,-0.1879070,1.0231105,12.2027102,-0.0744098,0.2303470
3447,-12,-3.198688011150471,18.187225367536481,-12.9436731,-0.0014876,14.0495872,-0.0721113,-0.1099359,4.0000000,-0.1846491,1.0230505,12.1888971,-0.0352226,0.2126371
3448,-12,-3.191231371150471,18.187225367536481,-12.9420719,-0.0033058,4.9586778,-0.0731483,-0.0882964,4.0000000,-0.1791447,1.0229563,12.1632519,0.0025519,0.1959870
3449,-12,-3.183774731150471,18.187225367536481,-12.9404726,-0.0047107,0.0000000,-0.0724166,-0.0678769,4.0000000,-0.1728238,1.0228209,12.1284285,0.0370700,0.1801334
3450,-12,-3.176318091150471,18.187225367536481,-12.9388790,0.0043802,43.8016510,-0.0718301,-0.0441498,4.0000000,-0.1645875,1.0226338,12.0815783,0.0762878,0.1667316
3451,-12,-3.168861451150471,18.187225367536481,-12.9372911,0.0025620,34.7107430,-0.0699451,-0.0188151,4.0000000,-0.1531332,1.0224121,12.0225086,0.1155030,0.1549444
3452,-12,-3.161404811150471,18.187225367536481,-12.9357109,0.0007438,25.6198349,-0.0665142,0.0055592,4.0000000,-0.1412129,1.0221362,11.9487972,0.1523314,0.1452344
3453,-12,-3.153948171150471,18.187225367536481,-12.9341412,-0.0010744,16.5289249,-0.0624203,0.0303938,4.0000000,-0.1276640,1.0218192,11.8651943,0.1884516,0.1392813
3454,-12,-3.146491531150471,18.187225367536481,-12.9325829,-0.0028926,7.4380164,-0.0575306,0.0575958,4.0000000,-0.1116979,1.0214522,11.7680941,0.2268895,0.1379698
3455,-12,-3.139034891150471,18.187225367536481,-12.9310389,-0.0045455,0.0000000,-0.0511742,0.0857490,4.0000000,-0.0938900,1.0210358,11.6547871,0.2653880,0.1404939
3456,-12,-3.131578251150471,18.187225367536481,-12.9295101,0.0045455,45.4545441,-0.0434078,0.1136819,4.0000000,-0.0751167,1.0205843,11.5305233,0.3024805,0.1465675
3457,-12,-3.124121611150471,18.187225367536481,-12.9279985,0.0036364,36.3636360,-0.0341865,0.1421139,4.0000000,-0.0549635,1.0200764,11.3906775,0.3391912,0.1567858
3458,-12,-3.116664971150471,18.187225367536481,-12.9265079,0.0018182,27.2727280,-0.0236865,0.1719947,4.0000000,-0.0323666,1.0195260,11.2366714,0.3763560,0.1732737
3459,-12,-3.109208331150471,18.187225367536481,-12.9250383,0.0000000,18.1818180,-0.0112282,0.2033403,4.0000000,-0.0075184,1.0189384,11.0696650,0.4141990,0.1956849
3460,-12,-3.101751691150471,18.187225367536481,-12.9235926,-0.0018182,9.0909090,0.0022490,0.2362189,4.0000000,0.0167886,1.0183061,10.8845835,0.4556492,0.2272223
3461,-12,-3.094295051150471,18.187225367536481,-12.9221716,-0.0036364,0.0000000,0.0175467,0.2660330,4.0000000,0.0423178,1.0176231,10.6825304,0.4897482,0.2571941
3462,-13,-3.720652811150471,18.179768727536480,-13.0231333,-0.0019835,3.3057852,-0.1237765,-0.0503075,4.0000000,-0.3685109,1.0136161,9.4005327,0.2678959,0.2739035
3463,-13,-3.713196171150471,18.179768727536480,-13.0221109,-0.0030579,0.8264463,-0.1144482,-0.0701324,4.0000000,-0.3701456,1.0135610,9.3816509,0.2298809,0.2647915
3464,-13,-3.705739531150471,18.179768727536480,-13.0210991,-0.0040496,0.0000000,-0.1044097,-0.0887551,4.0000000,-0.3707497,1.0135244,9.3698053,0.1932394,0.2564993
3465,-13,-3.698282891150471,18.179768727536480,-13.0200977,-0.0049587,0.0000000,-0.0948127,-0.1061841,4.0000000,-0.3698339,1.0135043,9.3628349,0.1574657,0.2508927
