OID_,ClipsFinal_DEM_Large_S3_RegE,X,Y,DEM_Large_S15_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
2274,-13,-6.293193611150471,19.171501847536479,-13.2085085,0.0036364,38.8429756,0.8068802,-0.9597125,4.0000000,-0.8393072,1.0163569,10.2839670,-1.0801178,2.1940687
2275,-13,-6.285736971150472,19.171501847536479,-13.2086582,0.0038017,39.6694221,0.8341674,-0.9681491,4.0000000,-0.8345260,1.0158654,10.1313124,-1.1017723,2.1996095
2276,-13,-6.278280331150472,19.171501847536479,-13.2087622,0.0038843,39.6694221,0.8603982,-0.9759826,4.0000000,-0.8311699,1.0154349,9.9940376,-1.1207952,2.2037368
2277,-13,-6.270823691150472,19.171501847536479,-13.2088194,0.0039669,39.6694221,0.8788410,-0.9801168,4.0000000,-0.8256065,1.0150677,9.8752327,-1.1346272,2.1948407
2278,-13,-6.263367051150472,19.171501847536479,-13.2088289,0.0039669,39.6694221,0.8908499,-0.9812547,5.0000000,-0.8188074,1.0147645,9.7757845,-1.1437020,2.1755688
2279,-13,-6.255910411150472,19.171501847536479,-13.2087908,0.0039669,39.6694221,0.8866379,-0.9751478,4.0000000,-0.8035090,1.0145239,9.6971426,-1.1467867,2.1311314
2280,-13,-6.248453771150472,19.171501847536479,-13.2087040,0.0038843,38.8429756,0.8772451,-0.9669801,4.0000000,-0.7884910,1.0143445,9.6392660,-1.1454693,2.0819685
2281,-13,-6.240997131150472,19.171501847536479,-13.2085705,0.0038017,38.0165291,0.8643599,-0.9569883,4.0000000,-0.7752048,1.0142281,9.6002073,-1.1387718,2.0268905
2282,-13,-6.233540491150472,19.171501847536479,-13.2083883,0.0036364,36.3636360,0.8418686,-0.9425990,4.0000000,-0.7576941,1.0141703,9.5811024,-1.1275040,1.9583782
2283,-13,-6.226083851150472,19.171501847536479,-13.2081604,0.0033058,33.8842964,0.8079600,-0.9223886,4.0000000,-0.7350630,1.0141648,9.5802822,-1.1097143,1.8707660
2284,-13,-6.218627211150472,19.171501847536479,-13.2078867,0.0029752,31.4049587,0.7649058,-0.8973539,4.0000000,-0.7068664,1.0142058,9.5942345,-1.0878414,1.7695121
2285,-13,-6.211170571150472,19.171501847536479,-13.2075682,0.0025620,28.0991745,0.7174792,-0.8696269,4.0000000,-0.6773908,1.0142809,9.6205196,-1.0618631,1.6633538
2286,-13,-6.203713931150472,19.171501847536479,-13.2072086,0.0021488,25.6198349,0.6597413,-0.8354362,4.0000000,-0.6411166,1.0143875,9.6576490,-1.0297559,1.5398459
2287,-13,-6.196257291150472,19.171501847536479,-13.2068081,0.0016529,22.3140488,0.5980885,-0.7981577,4.0000000,-0.6007651,1.0145169,9.7001143,-0.9955503,1.4135760
2288,-13,-6.188800651150472,19.171501847536479,-13.2063704,0.0011570,19.0082645,0.5332702,-0.7578142,4.0000000,-0.5560670,1.0146507,9.7448034,-0.9595613,1.2859571
2289,-13,-6.181344011150472,19.171501847536479,-13.2058983,0.0005785,15.7024794,0.4680302,-0.7150896,4.0000000,-0.5100023,1.0147867,9.7919359,-0.9201769,1.1586659
2290,-13,-6.173887371150472,19.171501847536479,-13.2053947,0.0000000,12.3966942,0.3960508,-0.6662663,4.0000000,-0.4545654,1.0149193,9.8354502,-0.8779671,1.0262780
2291,-13,-6.166430731150472,19.171501847536479,-13.2048626,-0.0005785,9.9173555,0.3277948,-0.6170108,4.0000000,-0.3988797,1.0150328,9.8727694,-0.8351420,0.9039004
2292,-13,-6.158974091150472,19.171501847536479,-13.2043066,-0.0011570,7.4380164,0.2568908,-0.5630924,4.0000000,-0.3355315,1.0151219,9.9016285,-0.7906531,0.7852052
2293,-13,-6.151517451150472,19.171501847536479,-13.2037296,-0.0018182,4.9586778,0.1911600,-0.5092340,4.0000000,-0.2717423,1.0151674,9.9170532,-0.7467257,0.6804414
2294,-13,-6.144060811150472,19.171501847536479,-13.2031374,-0.0023140,3.3057852,0.1272055,-0.4528373,4.0000000,-0.2029798,1.0151645,9.9181824,-0.7026948,0.5867439
2295,-13,-6.136604171150472,19.171501847536479,-13.2025328,-0.0028926,1.6528926,0.0680505,-0.3955295,4.0000000,-0.1323184,1.0151186,9.9043617,-0.6587406,0.5069199
2296,-13,-6.129147531150472,19.171501847536479,-13.2019205,-0.0034711,0.8264463,0.0107119,-0.3356720,4.0000000,-0.0556756,1.0150151,9.8689957,-0.6156685,0.4439374
2297,-13,-6.830071691150471,19.164045207536478,-13.0429039,-0.0023967,37.1900826,-0.0865466,-0.0948355,4.0000000,-0.4033794,1.2211446,35.0379868,0.2137084,0.6097153
2298,-13,-6.822615051150471,19.164045207536478,-13.0480957,0.0029752,46.2809906,-0.0201175,-0.1902319,4.0000000,-0.4265699,1.2217116,35.0745354,0.0461061,0.6107580
2299,-13,-6.815158411150471,19.164045207536478,-13.0532885,-0.0020661,38.0165291,0.0500861,-0.2854135,4.0000000,-0.4510177,1.2213018,35.0485458,-0.1198092,0.7146949
2300,-13,-6.807701771150471,19.164045207536478,-13.0584717,0.0033058,47.1074371,0.1228963,-0.3793739,4.0000000,-0.4772298,1.2199900,34.9594154,-0.2815180,0.9203450
2301,-13,-6.800245131150471,19.164045207536478,-13.0636330,-0.0017355,38.8429756,0.1988360,-0.4726039,4.0000000,-0.5050918,1.2177725,34.8100777,-0.4401160,1.2233751
2302,-13,-6.792788491150471,19.164045207536478,-13.0687609,0.0035537,47.9338837,0.2767791,-0.5641609,4.0000000,-0.5338911,1.2146915,34.5998192,-0.5944307,1.6146657
2303,-13,-6.785331851150471,19.164045207536478,-13.0738449,-0.0017355,38.8429756,0.3567674,-0.6543655,4.0000000,-0.5641158,1.2107881,34.3297653,-0.7446151,2.0885673
2304,-13,-6.777875211150471,19.164045207536478,-13.0788736,0.0035537,47.9338837,0.4343583,-0.7397715,4.0000000,-0.5948745,1.2060804,34.0010681,-0.8846684,2.6179106
2305,-13,-6.770418571150471,19.164045207536478,-13.0838366,-0.0018182,38.8429756,0.5094742,-0.8214741,4.0000000,-0.6269877,1.2007124,33.6175995,-1.0159606,3.1975086
2306,-13,-6.762961931150471,19.164045207536478,-13.0887260,0.0033058,47.9338837,0.5806288,-0.8988868,4.0000000,-0.6584924,1.1947414,33.1836510,-1.1392813,3.8061924
2307,-13,-6.755505291150471,19.164045207536478,-13.0935326,-0.0020661,36.3636360,0.6476042,-0.9730488,4.0000000,-0.6895272,1.1882179,32.6979752,-1.2565705,4.4410543
2308,-13,-6.748048651150471,19.164045207536478,-13.0982485,0.0028099,45.4545441,0.7086506,-1.0424998,4.0000000,-0.7204168,1.1812469,32.1664810,-1.3645827,5.0780373
2309,-13,-6.740592011150471,19.164045207536478,-13.1028671,-0.0026446,35.5371895,0.7617265,-1.1068279,4.0000000,-0.7504823,1.1739074,31.5912724,-1.4631735,5.7028775
2310,-13,-6.733135371150471,19.164045207536478,-13.1073818,0.0016529,44.6280975,0.8054829,-1.1659503,4.0000000,-0.7788035,1.1663131,30.9769783,-1.5530970,6.3039398
2311,-13,-6.725678731150471,19.164045207536478,-13.1117887,-0.0038017,33.0578499,0.8383664,-1.2195977,4.0000000,-0.8051062,1.1585251,30.3285427,-1.6340892,6.8712926
2312,-13,-6.718222091150471,19.164045207536478,-13.1160822,0.0004959,42.1487617,0.8628215,-1.2695960,4.0000000,-0.8293748,1.1506422,29.6491795,-1.7098173,7.4139304
2313,-13,-6.710765451150471,19.164045207536478,-13.1202602,-0.0058678,27.2727280,0.8769295,-1.3152221,4.0000000,-0.8487028,1.1427388,28.9433632,-1.7817415,7.9157629
2314,-13,-6.703308811150471,19.164045207536478,-13.1243181,-0.0013223,36.3636360,0.8787960,-1.3558441,4.0000000,-0.8634347,1.1348404,28.2136421,-1.8482536,8.3701267
2315,-13,-6.695852171150471,19.164045207536478,-13.1282539,0.0023140,45.4545441,0.8724285,-1.3910918,4.0000000,-0.8728232,1.1270772,27.4671459,-1.9093604,8.7547474
2316,-13,-6.688395531150471,19.164045207536478,-13.1320677,-0.0039669,27.2727280,0.8550795,-1.4213268,5.0000000,-0.8757007,1.1195002,26.7096653,-1.9669529,9.0818987
2317,-13,-6.680938891150471,19.164045207536478,-13.1357574,-0.0003306,36.3636360,0.8279722,-1.4471432,4.0000000,-0.8713389,1.1121329,25.9442616,-2.0229473,9.3562489
2318,-13,-6.673482251150471,19.164045207536478,-13.1393232,0.0033058,45.4545441,0.7951999,-1.4687276,4.0000000,-0.8602074,1.1050481,25.1775723,-2.0772476,9.5721102
2319,-13,-6.666025611150471,19.164045207536478,-13.1427650,-0.0036364,27.2727280,0.7574276,-1.4871793,4.0000000,-0.8414888,1.0982716,24.4143543,-2.1328697,9.7464199
2320,-13,-6.658568971150471,19.164045207536478,-13.1460838,-0.0003306,36.3636360,0.7221844,-1.5019894,4.0000000,-0.8155011,1.0918385,23.6579781,-2.1884778,9.8538399
2321,-13,-6.651112331150471,19.164045207536478,-13.1492805,0.0032231,45.4545441,0.6861142,-1.5122640,4.0000000,-0.7816889,1.0857658,22.9144058,-2.2428391,9.8947954
2322,-13,-6.643655691150471,19.164045207536478,-13.1523561,-0.0040496,23.1404953,0.6516857,-1.5183493,4.0000000,-0.7414315,1.0800620,22.1881847,-2.2952669,9.8738117
2323,-13,-6.636199051150471,19.164045207536478,-13.1553116,-0.0010744,32.2314034,0.6239755,-1.5209023,4.0000000,-0.6959516,1.0747684,21.4847221,-2.3458531,9.7924080
2324,-13,-6.628742411150471,19.164045207536478,-13.1581507,0.0021488,41.3223152,0.5948964,-1.5187490,4.0000000,-0.6445891,1.0698781,20.8085327,-2.3929090,9.6577997
2325,-13,-6.621285771150471,19.164045207536478,-13.1608734,-0.0053719,14.0495872,0.5806445,-1.5144858,4.0000000,-0.5919681,1.0653875,20.1647282,-2.4370036,9.4723816
2326,-13,-6.613829131150471,19.164045207536478,-13.1634836,-0.0027273,22.3140488,0.5736769,-1.5065768,4.0000000,-0.5384583,1.0613003,19.5539837,-2.4746952,9.2355375
2327,-13,-6.606372491150471,19.164045207536478,-13.1659832,0.0000826,31.4049587,0.5742813,-1.4939778,4.0000000,-0.4870092,1.0575830,18.9793110,-2.5009465,8.9362288
2328,-13,-6.598915851150471,19.164045207536478,-13.1683741,0.0023140,40.4958687,0.5840251,-1.4779636,4.0000000,-0.4405012,1.0542543,18.4475918,-2.5154259,8.5920000
2329,-13,-6.591459211150471,19.164045207536478,-13.1706610,-0.0053719,9.9173555,0.6011267,-1.4596014,4.0000000,-0.4000345,1.0512873,17.9562378,-2.5191684,8.2216978
2330,-13,-6.584002571150471,19.164045207536478,-13.1728449,-0.0029752,15.7024794,0.6284030,-1.4386314,4.0000000,-0.3688162,1.0486462,17.5074673,-2.5084467,7.8167109
2331,-13,-6.576545931150472,19.164045207536478,-13.1749296,-0.0010744,22.3140488,0.6574718,-1.4133322,4.0000000,-0.3471103,1.0463291,17.1009159,-2.4795542,7.3751659
2332,-13,-6.569089291150471,19.164045207536478,-13.1769190,0.0008264,29.7520657,0.6951633,-1.3860416,4.0000000,-0.3379243,1.0442975,16.7365208,-2.4341590,6.9119325
2333,-13,-6.561632651150472,19.164045207536478,-13.1788149,0.0028099,38.0165291,0.7346716,-1.3564922,4.0000000,-0.3398151,1.0425359,16.4137459,-2.3731694,6.4383912
2334,-13,-6.554176011150472,19.164045207536478,-13.1806221,-0.0052893,7.4380164,0.7780730,-1.3266947,4.0000000,-0.3532153,1.0410169,16.1273689,-2.3001742,5.9726529
2335,-13,-6.546719371150472,19.164045207536478,-13.1823435,-0.0035537,11.5702477,0.8166051,-1.2935991,4.0000000,-0.3747765,1.0396904,15.8741102,-2.2124217,5.4973378
2336,-13,-6.539262731150472,19.164045207536478,-13.1839819,-0.0019008,16.5289249,0.8522914,-1.2596411,4.0000000,-0.4042233,1.0385339,15.6513414,-2.1150587,5.0357952
2337,-13,-6.531806091150472,19.164045207536478,-13.1855412,-0.0003306,22.3140488,0.8807938,-1.2240704,4.0000000,-0.4382345,1.0375426,15.4556799,-2.0099065,4.5881371
2338,-13,-6.524349451150472,19.164045207536478,-13.1870260,0.0011570,28.9256191,0.9031891,-1.1876817,5.0000000,-0.4759903,1.0366797,15.2827854,-1.8993731,4.1602392
2339,-13,-6.516892811150472,19.164045207536478,-13.1884384,0.0025620,35.5371895,0.9181873,-1.1508166,5.0000000,-0.5155141,1.0359162,15.1302528,-1.7861191,3.7578108
2340,-13,-6.509436171150472,19.164045207536478,-13.1897831,0.0039669,42.9752083,0.9265006,-1.1150292,4.0000000,-0.5552654,1.0352318,14.9892168,-1.6747931,3.3934438
2341,-13,-6.501979531150472,19.164045207536478,-13.1910629,-0.0047107,7.4380164,0.9269608,-1.0801564,4.0000000,-0.5935462,1.0345943,14.8584566,-1.5667666,3.0664296
2342,-13,-6.494522891150472,19.164045207536478,-13.1922817,-0.0033058,10.7438021,0.9177128,-1.0458275,4.0000000,-0.6281547,1.0339966,14.7345781,-1.4635004,2.7758529
2343,-13,-6.487066251150472,19.164045207536478,-13.1934433,-0.0020661,14.8760328,0.8995464,-1.0123214,4.0000000,-0.6588533,1.0334195,14.6127081,-1.3657894,2.5216415
2344,-13,-6.479609611150472,19.164045207536478,-13.1945505,-0.0009091,19.0082645,0.8762382,-0.9812682,4.0000000,-0.6871204,1.0328439,14.4897318,-1.2754160,2.3087959
2345,-13,-6.472152971150472,19.164045207536478,-13.1956062,0.0001653,23.9669418,0.8453346,-0.9515616,4.0000000,-0.7106459,1.0322629,14.3649721,-1.1924772,2.1310763
2346,-13,-6.464696331150471,19.164045207536478,-13.1966143,0.0011570,28.9256191,0.8087453,-0.9234138,4.0000000,-0.7306870,1.0316679,14.2354994,-1.1161405,1.9851387
2347,-13,-6.457239691150471,19.164045207536478,-13.1975765,0.0021488,34.7107430,0.7677718,-0.8975665,4.0000000,-0.7465086,1.0310487,14.0998573,-1.0486244,1.8725218
2348,-13,-6.449783051150471,19.164045207536478,-13.1984959,0.0030579,40.4958687,0.7269070,-0.8756228,4.0000000,-0.7602493,1.0304087,13.9565983,-0.9909963,1.7942978
2349,-13,-6.442326411150471,19.164045207536478,-13.1993752,0.0038843,45.4545441,0.6825346,-0.8550425,4.0000000,-0.7693893,1.0297421,13.8056021,-0.9406958,1.7368481
2350,-13,-6.434869771150471,19.164045207536478,-13.2002163,-0.0052893,1.6528926,0.6407598,-0.8380567,4.0000000,-0.7790890,1.0290385,13.6451759,-0.8970243,1.7031176
2351,-13,-6.427413131150471,19.164045207536478,-13.2010202,-0.0045455,3.3057852,0.5989558,-0.8233599,4.0000000,-0.7852230,1.0283009,13.4752274,-0.8614969,1.6871263
2352,-13,-6.419956491150471,19.164045207536478,-13.2017899,-0.0037190,4.9586778,0.5634153,-0.8129264,4.0000000,-0.7933695,1.0275398,13.2970905,-0.8324833,1.6890361
2353,-13,-6.412499851150471,19.164045207536478,-13.2025261,-0.0030579,6.6115704,0.5300829,-0.8043007,4.0000000,-0.7980266,1.0267584,13.1094503,-0.8105749,1.6984226
2354,-13,-6.405043211150471,19.164045207536478,-13.2032299,-0.0023967,9.0909090,0.5019913,-0.7983750,4.0000000,-0.8010420,1.0259545,12.9133377,-0.7957080,1.7147355
2355,-13,-6.397586571150471,19.164045207536478,-13.2039022,-0.0017355,11.5702477,0.4804384,-0.7957974,4.0000000,-0.8041274,1.0251333,12.7124796,-0.7874674,1.7395763
2356,-13,-6.390129931150471,19.164045207536478,-13.2045431,-0.0010744,14.8760328,0.4714843,-0.7984245,4.0000000,-0.8106512,1.0242990,12.5039339,-0.7861979,1.7725896
2357,-13,-6.382673291150471,19.164045207536478,-13.2051525,-0.0004132,18.1818180,0.4642340,-0.8009365,4.0000000,-0.8132119,1.0234617,12.2890139,-0.7886612,1.8001384
2358,-13,-6.375216651150471,19.164045207536478,-13.2057314,0.0002479,21.4876041,0.4625398,-0.8053682,4.0000000,-0.8156033,1.0226239,12.0712414,-0.7951330,1.8286136
2359,-13,-6.367760011150471,19.164045207536478,-13.2062778,0.0009091,24.7933884,0.4697862,-0.8133578,4.0000000,-0.8198382,1.0217906,11.8505049,-0.8068774,1.8625520
2360,-13,-6.360303371150471,19.164045207536478,-13.2067928,0.0015702,28.0991745,0.4829637,-0.8225873,4.0000000,-0.8231338,1.0209613,11.6250610,-0.8220409,1.8924768
2361,-13,-6.352846731150471,19.164045207536478,-13.2072754,0.0021488,31.4049587,0.5036581,-0.8339600,4.0000000,-0.8265136,1.0201433,11.4008255,-0.8414063,1.9220237
2362,-13,-6.345390091150471,19.164045207536478,-13.2077236,0.0026446,33.8842964,0.5303167,-0.8465573,4.0000000,-0.8283299,1.0193527,11.1768484,-0.8647847,1.9483517
2363,-13,-6.337933451150471,19.164045207536478,-13.2081375,0.0030579,36.3636360,0.5605202,-0.8600881,4.0000000,-0.8300772,1.0185912,10.9566975,-0.8900989,1.9753088
2364,-13,-6.330476811150471,19.164045207536478,-13.2085152,0.0034711,38.8429756,0.5903335,-0.8724354,4.0000000,-0.8287609,1.0178568,10.7415257,-0.9161099,1.9957135
2365,-13,-6.323020171150471,19.164045207536478,-13.2088556,0.0038017,40.4958687,0.6275859,-0.8875654,4.0000000,-0.8312923,1.0171573,10.5315323,-0.9438385,2.0229459
2366,-13,-6.315563531150472,19.164045207536478,-13.2091579,0.0041322,42.9752083,0.6649162,-0.9017345,4.0000000,-0.8309998,1.0164981,10.3288612,-0.9724692,2.0445449
2367,-13,-6.308106891150471,19.164045207536478,-13.2094193,0.0043802,44.6280975,0.7021897,-0.9149014,4.0000000,-0.8292221,1.0158834,10.1359043,-1.0005808,2.0604160
2368,-13,-6.300650251150472,19.164045207536478,-13.2096405,0.0046281,46.2809906,0.7338285,-0.9256133,4.0000000,-0.8246329,1.0153186,9.9568367,-1.0265936,2.0708003
2369,-13,-6.293193611150471,19.164045207536478,-13.2098179,0.0047934,47.9338837,0.7678317,-0.9366782,4.0000000,-0.8231677,1.0148077,9.7908192,-1.0501887,2.0806825
2370,-13,-6.285736971150472,19.164045207536478,-13.2099524,0.0048760,48.7603302,0.7937008,-0.9440940,4.0000000,-0.8173764,1.0143536,9.6399479,-1.0708115,2.0799909
2371,-13,-6.278280331150472,19.164045207536478,-13.2100410,-0.0051240,0.0000000,0.8159378,-0.9494554,4.0000000,-0.8124769,1.0139580,9.5073757,-1.0864340,2.0718057
2372,-13,-6.270823691150472,19.164045207536478,-13.2100849,-0.0051240,0.0000000,0.8352476,-0.9534878,5.0000000,-0.8079579,1.0136260,9.3950605,-1.0990176,2.0600753
2373,-13,-6.263367051150472,19.164045207536478,-13.2100821,-0.0051240,0.0000000,0.8455926,-0.9535609,4.0000000,-0.8017288,1.0133580,9.3032942,-1.1053931,2.0362871
2374,-13,-6.255910411150472,19.164045207536478,-13.2100315,-0.0051240,0.0000000,0.8431988,-0.9480503,4.0000000,-0.7882500,1.0131547,9.2330427,-1.1078507,1.9950205
2375,-13,-6.248453771150472,19.164045207536478,-13.2099342,0.0047934,47.9338837,0.8358821,-0.9404722,4.0000000,-0.7758045,1.0130152,9.1847639,-1.1051400,1.9488471
2376,-13,-6.240997131150472,19.164045207536478,-13.2097902,0.0047107,47.1074371,0.8229355,-0.9301344,4.0000000,-0.7631384,1.0129339,9.1560030,-1.0971304,1.8940833
2377,-13,-6.233540491150472,19.164045207536478,-13.2096004,0.0045455,45.4545441,0.8023829,-0.9160886,4.0000000,-0.7487004,1.0129087,9.1477995,-1.0834768,1.8282210
2378,-13,-6.226083851150472,19.164045207536478,-13.2093639,0.0042975,42.9752083,0.7744412,-0.8983615,4.0000000,-0.7314233,1.0129364,9.1584387,-1.0652997,1.7521374
2379,-13,-6.218627211150472,19.164045207536478,-13.2090826,0.0040496,40.4958687,0.7341152,-0.8741182,4.0000000,-0.7068101,1.0130129,9.1872921,-1.0414263,1.6569207
2380,-13,-6.211170571150472,19.164045207536478,-13.2087574,0.0037190,37.1900826,0.6881413,-0.8464839,4.0000000,-0.6795016,1.0131297,9.2270737,-1.0134662,1.5545450
2381,-13,-6.203713931150472,19.164045207536478,-13.2083912,0.0033884,34.7107430,0.6362262,-0.8147421,4.0000000,-0.6486784,1.0132776,9.2798138,-0.9808058,1.4430586
2382,-13,-6.196257291150472,19.164045207536478,-13.2079849,0.0029752,31.4049587,0.5800223,-0.7796547,4.0000000,-0.6137270,1.0134485,9.3409262,-0.9455824,1.3270359
2383,-13,-6.188800651150472,19.164045207536478,-13.2075415,0.0025620,28.0991745,0.5167099,-0.7388749,4.0000000,-0.5720608,1.0136327,9.4036627,-0.9056888,1.2006518
2384,-13,-6.181344011150472,19.164045207536478,-13.2070637,0.0019835,23.9669418,0.4544179,-0.6966848,4.0000000,-0.5293241,1.0138178,9.4673834,-0.8640456,1.0777662
2385,-13,-6.173887371150472,19.164045207536478,-13.2065544,0.0014050,19.8347111,0.3879210,-0.6500531,4.0000000,-0.4785707,1.0139952,9.5293264,-0.8215355,0.9539652
2386,-13,-6.166430731150472,19.164045207536478,-13.2060175,0.0008264,16.5289249,0.3235189,-0.6018000,4.0000000,-0.4268461,1.0141549,9.5843182,-0.7767540,0.8357808
2387,-13,-6.158974091150472,19.164045207536478,-13.2054567,0.0002479,13.2231407,0.2555469,-0.5484352,4.0000000,-0.3649087,1.0142932,9.6308622,-0.7319615,0.7206453
2388,-13,-6.151517451150472,19.164045207536478,-13.2048740,-0.0004132,9.9173555,0.1936311,-0.4956060,4.0000000,-0.3036560,1.0143944,9.6646633,-0.6875560,0.6189893
2389,-13,-6.144060811150472,19.164045207536478,-13.2042761,-0.0009917,7.4380164,0.1346498,-0.4411861,4.0000000,-0.2392304,1.0144504,9.6836910,-0.6431417,0.5287414
2390,-13,-6.136604171150472,19.164045207536478,-13.2036648,-0.0016529,4.9586778,0.0791273,-0.3849301,4.0000000,-0.1709177,1.0144594,9.6874752,-0.5989425,0.4502617
2391,-13,-6.129147531150472,19.164045207536478,-13.2030458,-0.0023140,3.3057852,0.0251057,-0.3251776,4.0000000,-0.0957590,1.0144088,9.6725264,-0.5545961,0.3858089
2392,-13,-6.822615051150471,19.156588567536478,-13.0474167,0.0020661,44.6280975,-0.0285007,-0.1700725,4.0000000,-0.4096632,1.2226171,35.1357956,0.0695181,0.5683739
2393,-13,-6.815158411150471,19.156588567536478,-13.0526180,-0.0029752,36.3636360,0.0383301,-0.2625390,4.0000000,-0.4335345,1.2224036,35.1205330,-0.0915435,0.6462248
2394,-13,-6.807701771150471,19.156588567536478,-13.0578108,0.0023967,45.4545441,0.1072444,-0.3537492,4.0000000,-0.4596159,1.2212747,35.0455742,-0.2478826,0.8229857
2395,-13,-6.800245131150471,19.156588567536478,-13.0629845,-0.0026446,37.1900826,0.1794734,-0.4446206,4.0000000,-0.4869510,1.2192700,34.9115562,-0.4022902,1.0930759
2396,-13,-6.792788491150471,19.156588567536478,-13.0681276,0.0026446,46.2809906,0.2546429,-0.5349454,4.0000000,-0.5160483,1.2164065,34.7162209,-0.5538425,1.4539174
2397,-13,-6.785331851150471,19.156588567536478,-13.0732298,-0.0025620,37.1900826,0.3290710,-0.6218612,4.0000000,-0.5453900,1.2127156,34.4630814,-0.6983323,1.8884307
2398,-13,-6.777875211150471,19.156588567536478,-13.0782795,0.0027273,46.2809906,0.4018119,-0.7046337,4.0000000,-0.5763210,1.2082460,34.1523705,-0.8329464,2.3808262
2399,-13,-6.770418571150471,19.156588567536478,-13.0832672,-0.0025620,37.1900826,0.4725044,-0.7843748,4.0000000,-0.6086805,1.2031038,33.7893295,-0.9600691,2.9277990
2400,-13,-6.762961931150471,19.156588567536478,-13.0881844,0.0025620,46.2809906,0.5401783,-0.8604670,4.0000000,-0.6410804,1.1973646,33.3750572,-1.0798537,3.5094049
2401,-13,-6.755505291150471,19.156588567536478,-13.0930223,-0.0027273,35.5371895,0.6042955,-0.9334323,4.0000000,-0.6740552,1.1910598,32.9109573,-1.1928093,4.1207485
2402,-13,-6.748048651150471,19.156588567536478,-13.0977736,0.0021488,44.6280975,0.6616181,-1.0013075,4.0000000,-0.7067853,1.1843024,32.4008942,-1.2958297,4.7350264
2403,-13,-6.740592011150471,19.156588567536478,-13.1024313,-0.0032231,34.7107430,0.7120216,-1.0646714,4.0000000,-0.7388442,1.1771613,31.8474350,-1.3904985,5.3437967
2404,-13,-6.733135371150471,19.156588567536478,-13.1069889,0.0011570,43.8016510,0.7528763,-1.1231961,4.0000000,-0.7684857,1.1697303,31.2557240,-1.4779066,5.9359231
2405,-13,-6.725678731150471,19.156588567536478,-13.1114416,-0.0042149,32.2314034,0.7851416,-1.1766278,4.0000000,-0.7968642,1.1620958,30.6285419,-1.5563914,6.4958825
2406,-13,-6.718222091150471,19.156588567536478,-13.1157846,0.0001653,41.3223152,0.8085104,-1.2261243,4.0000000,-0.8226953,1.1543480,29.9716988,-1.6295532,7.0299745
2407,-13,-6.710765451150471,19.156588567536478,-13.1200151,-0.0061157,27.2727280,0.8224813,-1.2719831,4.0000000,-0.8450712,1.1465609,29.2876186,-1.6988951,7.5361180
2408,-13,-6.703308811150471,19.156588567536478,-13.1241302,-0.0015702,36.3636360,0.8284225,-1.3139067,4.0000000,-0.8641164,1.1387438,28.5779552,-1.7636970,8.0010395
2409,-13,-6.695852171150471,19.156588567536478,-13.1281261,0.0021488,45.4545441,0.8241309,-1.3509588,4.0000000,-0.8787900,1.1310276,27.8506050,-1.8231276,8.4142647
2410,-13,-6.688395531150471,19.156588567536478,-13.1320028,-0.0041322,27.2727280,0.8086880,-1.3831145,4.0000000,-0.8865463,1.1234653,27.1091442,-1.8796827,8.7715797
2411,-13,-6.680938891150471,19.156588567536478,-13.1357584,-0.0003306,36.3636360,0.7866500,-1.4112974,5.0000000,-0.8870451,1.1160746,26.3582840,-1.9355497,9.0727692
2412,-13,-6.673482251150471,19.156588567536478,-13.1393919,0.0033058,45.4545441,0.7605044,-1.4361941,4.0000000,-0.8822069,1.1089437,25.6039543,-1.9901812,9.3270245
2413,-13,-6.666025611150471,19.156588567536478,-13.1429043,-0.0034711,28.0991745,0.7349009,-1.4584398,4.0000000,-0.8699321,1.1020991,24.8493137,-2.0469475,9.5292206
2414,-13,-6.658568971150471,19.156588567536478,-13.1462955,-0.0000826,37.1900826,0.7065943,-1.4766903,4.0000000,-0.8497280,1.0955516,24.0979805,-2.1036525,9.6719561
2415,-13,-6.651112331150471,19.156588567536478,-13.1495657,0.0035537,46.2809906,0.6798995,-1.4916608,4.0000000,-0.8227669,1.0893221,23.3549366,-2.1605546,9.7594776
2416,-13,-6.643655691150471,19.156588567536478,-13.1527157,-0.0037190,25.6198349,0.6534799,-1.5022275,4.0000000,-0.7891829,1.0834544,22.6245384,-2.2152722,9.7829924
2417,-13,-6.636199051150471,19.156588567536478,-13.1557474,-0.0006612,34.7107430,0.6319745,-1.5098169,4.0000000,-0.7481132,1.0779736,21.9140186,-2.2715204,9.7541599
2418,-13,-6.628742411150471,19.156588567536478,-13.1586618,0.0026446,43.8016510,0.6155830,-1.5131836,4.0000000,-0.7027730,1.0728573,21.2249737,-2.3235943,9.6611242
2419,-13,-6.621285771150471,19.156588567536478,-13.1614609,-0.0047934,16.5289249,0.6086545,-1.5135856,4.0000000,-0.6537969,1.0681394,20.5618858,-2.3733742,9.5142374
2420,-13,-6.613829131150471,19.156588567536478,-13.1641474,-0.0020661,25.6198349,0.6130081,-1.5116895,4.0000000,-0.6045127,1.0637946,19.9301243,-2.4188664,9.3238993
2421,-13,-6.606372491150471,19.156588567536478,-13.1667213,0.0008264,34.7107430,0.6215916,-1.5051605,4.0000000,-0.5540944,1.0598078,19.3261414,-2.4562266,9.0748167
