OID_,ClipsFinal_DEM_Large_S3_RegA,X,Y,DEM_Large_S15_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
3570,-12,-5.353656971150471,17.188035607536481,-12.9616375,-0.0033058,14.0495872,-0.6327286,-0.0539516,4.0000000,0.1398361,1.0441271,16.7284641,-0.2477393,1.5143075
3571,-12,-5.346200331150471,17.188035607536481,-12.9635468,-0.0014876,20.6611576,-0.5579560,-0.1315302,4.0000000,0.0569630,1.0457739,17.0246639,-0.3200235,1.4076231
3572,-12,-5.338743691150471,17.188035607536481,-12.9654846,0.0004959,28.0991745,-0.4797872,-0.2063285,4.0000000,-0.0200060,1.0472063,17.2796936,-0.3926510,1.3427941
3573,-12,-5.331287051150471,17.188035607536481,-12.9674435,0.0023967,36.3636360,-0.3962275,-0.2787036,4.0000000,-0.0913673,1.0484300,17.4923763,-0.4660398,1.3104614
3574,-12,-5.323830411150471,17.188035607536481,-12.9694195,0.0042975,45.4545441,-0.3104601,-0.3476556,4.0000000,-0.1562096,1.0494416,17.6663857,-0.5391016,1.3103261
3575,-12,-5.316373771150471,17.188035607536481,-12.9714050,-0.0038017,14.0495872,-0.2222883,-0.4141885,4.0000000,-0.2154319,1.0502430,17.8028908,-0.6129451,1.3391055
3576,-12,-5.308917131150471,17.188035607536481,-12.9733953,-0.0019008,20.6611576,-0.1323960,-0.4778143,4.0000000,-0.2713161,1.0508446,17.9036598,-0.6843125,1.3921419
3577,-12,-5.301460491150471,17.188035607536481,-12.9753847,0.0001653,28.0991745,-0.0436329,-0.5376163,4.0000000,-0.3203809,1.0512614,17.9734497,-0.7548517,1.4657903
3578,-12,-5.294003851150471,17.188035607536481,-12.9773684,0.0020661,36.3636360,0.0440301,-0.5939766,4.0000000,-0.3654770,1.0515077,18.0139542,-0.8224761,1.5559851
3579,-12,-5.286547211150471,17.188035607536481,-12.9793415,0.0040496,45.4545441,0.1314886,-0.6474075,4.0000000,-0.4067210,1.0515902,18.0264492,-0.8880941,1.6578825
3580,-12,-5.279090571150471,17.188035607536481,-12.9812984,-0.0040496,13.2231407,0.2153517,-0.6981839,4.0000000,-0.4435286,1.0515287,18.0166721,-0.9528393,1.7767794
3581,-12,-5.271633931150471,17.188035607536481,-12.9832363,-0.0022314,19.0082645,0.2969474,-0.7453383,4.0000000,-0.4773775,1.0513414,17.9834080,-1.0132990,1.8991657
3582,-12,-5.264177291150471,17.188035607536481,-12.9851513,-0.0003306,25.6198349,0.3773302,-0.7899960,4.0000000,-0.5087827,1.0510395,17.9321327,-1.0712093,2.0259438
3583,-12,-5.256720651150471,17.188035607536481,-12.9870386,0.0015702,33.0578499,0.4521163,-0.8306540,4.0000000,-0.5356197,1.0506270,17.8627434,-1.1256884,2.1522272
3584,-12,-5.249264011150471,17.188035607536481,-12.9888954,0.0033884,41.3223152,0.5268300,-0.8699033,4.0000000,-0.5615032,1.0501386,17.7789841,-1.1783034,2.2819140
3585,-12,-5.241807371150471,17.188035607536481,-12.9907188,-0.0047934,10.7438021,0.5950028,-0.9048265,4.0000000,-0.5837663,1.0495861,17.6840725,-1.2258867,2.4039996
3586,-13,-5.234350731150471,17.188035607536481,-12.9925060,-0.0029752,15.7024794,0.6576488,-0.9363148,4.0000000,-0.6033197,1.0489745,17.5772247,-1.2693098,2.5196581
3587,-13,-5.226894091150471,17.188035607536481,-12.9942541,-0.0012397,21.4876041,0.7157084,-0.9647418,4.0000000,-0.6208000,1.0483236,17.4647350,-1.3086835,2.6273623
3588,-13,-5.219437451150471,17.188035607536481,-12.9959621,0.0004132,28.0991745,0.7743681,-0.9928160,4.0000000,-0.6383674,1.0476308,17.3450317,-1.3472646,2.7373927
3589,-13,-5.211980811150471,17.188035607536481,-12.9976263,0.0020661,34.7107430,0.8283720,-1.0180506,5.0000000,-0.6539239,1.0469267,17.2197685,-1.3821772,2.8383024
3590,-13,-5.204524171150471,17.188035607536481,-12.9992466,0.0035537,42.1487617,0.8745639,-1.0392700,5.0000000,-0.6666743,1.0462159,17.0923824,-1.4118659,2.9244654
3591,-13,-5.197067531150471,17.188035607536481,-13.0008202,-0.0048760,9.0909090,0.9216315,-1.0602498,4.0000000,-0.6804477,1.0454947,16.9644909,-1.4400520,3.0105853
3592,-13,-5.189610891150471,17.188035607536481,-13.0023470,-0.0033058,13.2231407,0.9610575,-1.0778883,4.0000000,-0.6913708,1.0447863,16.8357887,-1.4644059,3.0849996
3593,-13,-5.182154251150471,17.188035607536481,-13.0038252,-0.0017355,18.1818180,1.0006596,-1.0947794,4.0000000,-0.7034907,1.0440928,16.7089157,-1.4860680,3.1549187
3594,-13,-5.174697611150471,17.188035607536481,-13.0052538,-0.0004132,23.1404953,1.0338187,-1.1087469,4.0000000,-0.7132534,1.0434090,16.5824451,-1.5042403,3.2124479
3595,-13,-5.167240971150471,17.188035607536481,-13.0066319,0.0009091,28.9256191,1.0696007,-1.1235763,4.0000000,-0.7246879,1.0427361,16.4585743,-1.5224645,3.2749324
3596,-13,-5.159784331150471,17.188035607536481,-13.0079584,0.0021488,34.7107430,1.0956975,-1.1343114,4.0000000,-0.7323960,1.0420938,16.3392448,-1.5362270,3.3191681
3597,-13,-5.152327691150472,17.188035607536481,-13.0092344,0.0033884,41.3223152,1.1241205,-1.1454067,4.0000000,-0.7421651,1.0414841,16.2235107,-1.5486484,3.3636260
3598,-13,-5.144871051150471,17.188035607536481,-13.0104580,-0.0053719,6.6115704,1.1479481,-1.1543912,4.0000000,-0.7508176,1.0409018,16.1131802,-1.5579648,3.3979669
3599,-13,-5.137414411150472,17.188035607536481,-13.0116291,-0.0041322,9.9173555,1.1672009,-1.1620547,4.0000000,-0.7568299,1.0403502,16.0056000,-1.5672795,3.4290466
3600,-13,-5.129957771150472,17.188035607536481,-13.0127487,-0.0030579,13.2231407,1.1789355,-1.1664301,4.0000000,-0.7603086,1.0398339,15.9078026,-1.5725516,3.4434958
3601,-13,-5.122501131150472,17.188035607536481,-13.0138149,-0.0019008,17.3553715,1.1931424,-1.1718986,4.0000000,-0.7648997,1.0393533,15.8141699,-1.5788975,3.4643600
3602,-13,-5.115044491150472,17.188035607536481,-13.0148296,-0.0009091,21.4876041,1.2076408,-1.1772928,4.0000000,-0.7700852,1.0389047,15.7259007,-1.5845004,3.4845216
3603,-13,-5.107587851150472,17.188035607536481,-13.0157928,0.0000000,25.6198349,1.2156273,-1.1801200,4.0000000,-0.7730334,1.0384840,15.6439114,-1.5872067,3.4926202
3604,-13,-5.100131211150472,17.188035607536481,-13.0167036,0.0008264,30.5785122,1.2216225,-1.1824744,4.0000000,-0.7742218,1.0381010,15.5688295,-1.5907269,3.5000925
3605,-13,-5.092674571150472,17.188035607536481,-13.0175629,0.0017355,35.5371895,1.2248851,-1.1838934,4.0000000,-0.7740702,1.0377527,15.4978380,-1.5937166,3.5038354
3606,-13,-5.085217931150471,17.188035607536481,-13.0183706,0.0025620,39.6694221,1.2207237,-1.1825302,4.0000000,-0.7703849,1.0374379,15.4349298,-1.5946753,3.4947259
3607,-13,-5.077761291150471,17.188035607536481,-13.0191278,0.0033884,43.8016510,1.2173460,-1.1818079,4.0000000,-0.7662091,1.0371588,15.3801937,-1.5974067,3.4907410
3608,-13,-5.070304651150471,17.188035607536481,-13.0198355,0.0041322,47.9338837,1.2162375,-1.1811606,4.0000000,-0.7647840,1.0369104,15.3309097,-1.5975372,3.4836619
3609,-13,-5.062848011150471,17.188035607536481,-13.0204935,-0.0051240,4.1322312,1.2122413,-1.1795799,4.0000000,-0.7617582,1.0366960,15.2862597,-1.5974015,3.4731781
3610,-13,-5.055391371150471,17.188035607536481,-13.0211020,-0.0045455,5.7851238,1.1996965,-1.1755350,4.0000000,-0.7533059,1.0365087,15.2480288,-1.5977641,3.4551728
3611,-13,-5.047934731150471,17.188035607536481,-13.0216618,-0.0039669,7.4380164,1.1927603,-1.1729367,4.0000000,-0.7488579,1.0363462,15.2155313,-1.5970154,3.4411361
3612,-13,-5.040478091150471,17.188035607536481,-13.0221748,-0.0035537,9.0909090,1.1852429,-1.1700640,4.0000000,-0.7440503,1.0362059,15.1881037,-1.5960777,3.4258008
3613,-13,-5.033021451150471,17.188035607536481,-13.0226393,-0.0030579,10.7438021,1.1759351,-1.1667207,4.0000000,-0.7380888,1.0360965,15.1646395,-1.5953526,3.4096105
3614,-13,-5.025564811150471,17.188035607536481,-13.0230579,-0.0024793,13.2231407,1.1610051,-1.1612899,4.0000000,-0.7293093,1.0360174,15.1475677,-1.5932705,3.3844173
3615,-13,-5.018108171150471,17.188035607536481,-13.0234299,-0.0019835,15.7024794,1.1503438,-1.1568623,4.0000000,-0.7238589,1.0359583,15.1364470,-1.5898657,3.3613808
3616,-13,-5.010651531150471,17.188035607536481,-13.0237560,-0.0015702,18.1818180,1.1410792,-1.1525823,4.0000000,-0.7198932,1.0359223,15.1289711,-1.5852714,3.3375216
3617,-13,-5.003194891150471,17.188035607536481,-13.0240364,-0.0012397,19.8347111,1.1285875,-1.1468842,4.0000000,-0.7147385,1.0359076,15.1260300,-1.5790298,3.3067386
3618,-13,-4.995738251150471,17.188035607536481,-13.0242720,-0.0009917,21.4876041,1.1167696,-1.1413583,4.0000000,-0.7102399,1.0359190,15.1274958,-1.5724765,3.2768571
3619,-13,-4.988281611150471,17.188035607536481,-13.0244637,-0.0007438,23.1404953,1.1068336,-1.1359419,4.0000000,-0.7079675,1.0359507,15.1340075,-1.5639163,3.2450361
3620,-13,-4.980824971150471,17.188035607536481,-13.0246105,-0.0005785,23.9669418,1.0982038,-1.1306707,4.0000000,-0.7071998,1.0359993,15.1445742,-1.5541416,3.2126200
3621,-13,-4.973368331150471,17.188035607536481,-13.0247126,-0.0004132,24.7933884,1.0910867,-1.1257824,4.0000000,-0.7078319,1.0360744,15.1594954,-1.5437329,3.1814284
3622,-13,-4.965911691150471,17.188035607536481,-13.0247717,-0.0002479,25.6198349,1.0814321,-1.1199588,4.0000000,-0.7072664,1.0361674,15.1781731,-1.5326511,3.1467953
3623,-13,-4.958455051150471,17.188035607536481,-13.0247860,-0.0002479,25.6198349,1.0719500,-1.1135582,5.0000000,-0.7081049,1.0362813,15.2027407,-1.5190114,3.1071479
3624,-13,-4.950998411150471,17.188035607536481,-13.0247574,-0.0003306,25.6198349,1.0647341,-1.1080201,4.0000000,-0.7103403,1.0364249,15.2308998,-1.5056998,3.0716605
3625,-13,-4.943541771150471,17.188035607536481,-13.0246840,-0.0004959,24.7933884,1.0592678,-1.1026022,4.0000000,-0.7148783,1.0365850,15.2624474,-1.4903262,3.0345173
3626,-13,-4.936085131150471,17.188035607536481,-13.0245676,-0.0006612,23.9669418,1.0470719,-1.0946859,4.0000000,-0.7154071,1.0367578,15.2993031,-1.4739648,2.9878001
3627,-13,-4.928628491150471,17.188035607536481,-13.0244064,-0.0008264,23.1404953,1.0353445,-1.0864586,4.0000000,-0.7173592,1.0369556,15.3386974,-1.4555579,2.9381461
3628,-13,-4.921171851150471,17.188035607536481,-13.0242023,-0.0009917,22.3140488,1.0250208,-1.0783582,4.0000000,-0.7210622,1.0371785,15.3829851,-1.4356543,2.8878262
3629,-13,-4.913715211150471,17.188035607536481,-13.0239534,-0.0013223,20.6611576,1.0151682,-1.0702037,4.0000000,-0.7253940,1.0374187,15.4306479,-1.4150133,2.8367870
3630,-13,-4.906258571150471,17.188035607536481,-13.0236607,-0.0016529,19.0082645,1.0003135,-1.0597320,4.0000000,-0.7271833,1.0376792,15.4841890,-1.3922806,2.7754591
3631,-13,-4.898801931150471,17.188035607536481,-13.0233240,-0.0020661,17.3553715,0.9810819,-1.0477092,4.0000000,-0.7258675,1.0379614,15.5400391,-1.3695509,2.7097628
3632,-13,-4.891345291150471,17.188035607536481,-13.0229425,-0.0025620,14.8760328,0.9563239,-1.0331726,4.0000000,-0.7214869,1.0382651,15.6006145,-1.3448583,2.6341536
3633,-13,-4.883888651150471,17.188035607536481,-13.0225191,-0.0031405,12.3966942,0.9317039,-1.0183702,4.0000000,-0.7172804,1.0385952,15.6647720,-1.3194600,2.5577915
3634,-13,-4.876432011150472,17.188035607536481,-13.0220509,-0.0035537,10.7438021,0.9060393,-1.0028489,4.0000000,-0.7125001,1.0389434,15.7338495,-1.2931975,2.4792731
3635,-13,-4.868975371150471,17.188035607536481,-13.0215406,-0.0040496,9.0909090,0.8751355,-0.9848822,4.0000000,-0.7037170,1.0393034,15.8055506,-1.2660475,2.3922539
3636,-13,-4.861518731150472,17.188035607536481,-13.0209885,-0.0046281,7.4380164,0.8396266,-0.9644524,4.0000000,-0.6920685,1.0396816,15.8775835,-1.2368362,2.2965934
3637,-13,-4.854062091150471,17.188035607536481,-13.0203943,-0.0052066,5.7851238,0.7994356,-0.9418045,4.0000000,-0.6768775,1.0400680,15.9528170,-1.2067316,2.1957533
3638,-13,-4.846605451150472,17.188035607536481,-13.0197601,0.0040496,47.1074371,0.7550898,-0.9164496,4.0000000,-0.6590556,1.0404588,16.0299301,-1.1738436,2.0861449
3639,-13,-4.839148811150472,17.188035607536481,-13.0190868,0.0033058,43.8016510,0.7090715,-0.8893128,4.0000000,-0.6395745,1.0408680,16.1069336,-1.1390512,1.9714060
3640,-13,-4.831692171150472,17.188035607536481,-13.0183754,0.0027273,41.3223152,0.6610157,-0.8603966,4.0000000,-0.6182122,1.0412818,16.1852665,-1.1025810,1.8537068
3641,-13,-4.824235531150472,17.188035607536481,-13.0176277,0.0019835,38.0165291,0.6052499,-0.8271080,4.0000000,-0.5899710,1.0416857,16.2634544,-1.0642450,1.7269963
3642,-13,-4.816778891150472,17.188035607536481,-13.0168457,0.0013223,34.7107430,0.5497322,-0.7927616,4.0000000,-0.5607406,1.0420864,16.3379440,-1.0247824,1.6018126
3643,-13,-4.809322251150472,17.188035607536481,-13.0160322,0.0005785,30.5785122,0.4946393,-0.7575601,4.0000000,-0.5306909,1.0424809,16.4122295,-0.9844294,1.4802963
3644,-13,-4.801865611150472,17.188035607536481,-13.0151882,-0.0001653,27.2727280,0.4362133,-0.7193217,4.0000000,-0.4964977,1.0428599,16.4833488,-0.9421456,1.3571066
3645,-13,-4.794408971150472,17.188035607536481,-13.0143175,-0.0010744,23.1404953,0.3794833,-0.6804727,4.0000000,-0.4619886,1.0432203,16.5502682,-0.8989568,1.2394680
3646,-13,-4.786952331150472,17.188035607536481,-13.0134220,-0.0019008,19.0082645,0.3203768,-0.6383164,4.0000000,-0.4242567,1.0435654,16.6139107,-0.8523761,1.1215459
3647,-13,-4.779495691150472,17.188035607536481,-13.0125046,-0.0028099,15.7024794,0.2615445,-0.5939881,4.0000000,-0.3844945,1.0438769,16.6720562,-0.8034817,1.0073174
3648,-13,-4.772039051150472,17.188035607536481,-13.0115700,-0.0037190,12.3966942,0.2051516,-0.5493172,4.0000000,-0.3439867,1.0441576,16.7220764,-0.7546477,0.9036583
3649,-13,-4.764582411150472,17.188035607536481,-13.0106192,-0.0046281,9.9173555,0.1491347,-0.5026918,4.0000000,-0.3013105,1.0444086,16.7694397,-0.7040731,0.8085100
3650,-13,-4.757125771150472,17.188035607536481,-13.0096579,0.0044628,47.9338837,0.0942055,-0.4546012,4.0000000,-0.2566535,1.0446140,16.8067532,-0.6525488,0.7247692
3651,-13,-4.749669131150472,17.188035607536481,-13.0086889,0.0033884,42.9752083,0.0432077,-0.4063549,4.0000000,-0.2114730,1.0447924,16.8392849,-0.6012367,0.6528127
3652,-13,-4.742212491150472,17.188035607536481,-13.0077162,0.0024793,38.8429756,-0.0039532,-0.3583777,4.0000000,-0.1667339,1.0449390,16.8646011,-0.5500214,0.5946167
3653,-13,-4.734755851150472,17.188035607536481,-13.0067434,0.0014876,34.7107430,-0.0523310,-0.3074180,4.0000000,-0.1164266,1.0450370,16.8826141,-0.4984095,0.5521993
3654,-13,-4.727299211150472,17.188035607536481,-13.0057745,0.0005785,30.5785122,-0.0921919,-0.2598535,4.0000000,-0.0694884,1.0450915,16.8932457,-0.4502186,0.5222908
3655,-13,-4.719842571150472,17.188035607536481,-13.0048151,-0.0003306,26.4462814,-0.1324882,-0.2112567,4.0000000,-0.0198863,1.0451282,16.8993492,-0.4026271,0.5128419
3656,-13,-4.712385931150472,17.188035607536481,-13.0038662,-0.0012397,22.3140488,-0.1687459,-0.1632018,4.0000000,0.0310605,1.0451319,16.8993359,-0.3574641,0.5170064
3657,-12,-5.390940171150471,17.180578967536480,-12.9517031,-0.0029752,11.5702477,-1.0014895,0.3855267,4.0000000,0.7672341,1.0321956,14.3571749,0.0038193,2.9927878
3658,-12,-5.383483531150471,17.180578967536480,-12.9533348,-0.0014876,17.3553715,-0.9536374,0.2998494,4.0000000,0.6499953,1.0348690,14.9257059,-0.0502964,2.6347508
3659,-12,-5.376026891150471,17.180578967536480,-12.9550285,0.0001653,24.7933884,-0.8980849,0.2142081,4.0000000,0.5390898,1.0373874,15.4393463,-0.1106735,2.3179190
3660,-12,-5.368570251150471,17.180578967536480,-12.9567776,0.0019008,33.0578499,-0.8386809,0.1317583,4.0000000,0.4346123,1.0397452,15.9042282,-0.1710958,2.0573177
3661,-12,-5.361113611150471,17.180578967536480,-12.9585762,0.0037190,42.1487617,-0.7726884,0.0499883,4.0000000,0.3368427,1.0419384,16.3223743,-0.2368661,1.8398284
3662,-12,-5.353656971150471,17.180578967536480,-12.9604187,-0.0044628,10.7438021,-0.6978732,-0.0325201,4.0000000,0.2430855,1.0439250,16.6908970,-0.3081256,1.6600293
3663,-12,-5.346200331150471,17.180578967536480,-12.9622965,-0.0026446,16.5289249,-0.6181067,-0.1122253,4.0000000,0.1550253,1.0456967,17.0117779,-0.3794758,1.5266867
3664,-12,-5.338743691150471,17.180578967536480,-12.9642038,-0.0007438,23.1404953,-0.5356421,-0.1877359,4.0000000,0.0745562,1.0472633,17.2886524,-0.4500281,1.4376447
3665,-12,-5.331287051150471,17.180578967536480,-12.9661360,0.0011570,30.5785122,-0.4486437,-0.2607005,4.0000000,-0.0012248,1.0486032,17.5233288,-0.5201763,1.3842198
3666,-12,-5.323830411150471,17.180578967536480,-12.9680843,0.0029752,38.8429756,-0.3595127,-0.3322427,4.0000000,-0.0711208,1.0497361,17.7170620,-0.5933646,1.3705767
3667,-12,-5.316373771150471,17.180578967536480,-12.9700451,-0.0051240,10.7438021,-0.2659569,-0.4017110,4.0000000,-0.1364417,1.0506574,17.8727551,-0.6669803,1.3862848
3668,-12,-5.308917131150471,17.180578967536480,-12.9720106,-0.0032231,16.5289249,-0.1751131,-0.4651303,4.0000000,-0.1950606,1.0513614,17.9912033,-0.7351999,1.4274216
3669,-12,-5.301460491150471,17.180578967536480,-12.9739761,-0.0012397,23.1404953,-0.0837030,-0.5264399,4.0000000,-0.2488401,1.0518918,18.0794086,-0.8040397,1.4942575
3670,-12,-5.294003851150471,17.180578967536480,-12.9759369,0.0006612,30.5785122,0.0079630,-0.5845228,4.0000000,-0.2984989,1.0522325,18.1356239,-0.8705468,1.5778016
3671,-12,-5.286547211150471,17.180578967536480,-12.9778862,0.0026446,38.8429756,0.0980463,-0.6397261,4.0000000,-0.3429090,1.0524067,18.1630230,-0.9365432,1.6787261
3672,-12,-5.279090571150471,17.180578967536480,-12.9798222,0.0045455,47.9338837,0.1818045,-0.6895186,4.0000000,-0.3817415,1.0524404,18.1686382,-0.9972957,1.7878925
3673,-12,-5.271633931150471,17.180578967536480,-12.9817381,-0.0036364,14.8760328,0.2659119,-0.7375029,4.0000000,-0.4181556,1.0523353,18.1509991,-1.0568501,1.9062529
3674,-12,-5.264177291150471,17.180578967536480,-12.9836311,-0.0018182,20.6611576,0.3464512,-0.7818325,4.0000000,-0.4518811,1.0521245,18.1143684,-1.1117840,2.0275640
3675,-12,-5.256720651150471,17.180578967536480,-12.9854975,0.0000826,27.2727280,0.4228320,-0.8228185,4.0000000,-0.4816344,1.0518067,18.0602684,-1.1640025,2.1503892
3676,-12,-5.249264011150471,17.180578967536480,-12.9873333,0.0019008,34.7107430,0.4970374,-0.8612776,4.0000000,-0.5093276,1.0513940,17.9920998,-1.2132276,2.2731109
3677,-12,-5.241807371150471,17.180578967536480,-12.9891357,0.0037190,42.9752083,0.5651640,-0.8958987,4.0000000,-0.5334798,1.0509121,17.9097042,-1.2583176,2.3910468
3678,-12,-5.234350731150471,17.180578967536480,-12.9909019,-0.0045455,11.5702477,0.6273101,-0.9272832,4.0000000,-0.5549183,1.0503803,17.8195896,-1.2996479,2.5057838
3679,-13,-5.226894091150471,17.180578967536480,-12.9926300,-0.0028099,16.5289249,0.6871039,-0.9560339,5.0000000,-0.5753914,1.0498174,17.7221718,-1.3366765,2.6116121
3680,-13,-5.219437451150471,17.180578967536480,-12.9943180,-0.0011570,22.3140488,0.7444716,-0.9835933,5.0000000,-0.5940785,1.0492067,17.6172924,-1.3731081,2.7190917
3681,-13,-5.211980811150471,17.180578967536480,-12.9959621,0.0004959,28.0991745,0.7965923,-1.0078114,4.0000000,-0.6113627,1.0485724,17.5077133,-1.4042603,2.8146920
3682,-13,-5.204524171150471,17.180578967536480,-12.9975624,0.0019835,34.7107430,0.8446121,-1.0300652,4.0000000,-0.6269217,1.0479389,17.3970604,-1.4332087,2.9062614
3683,-13,-5.197067531150471,17.180578967536480,-12.9991169,0.0034711,42.1487617,0.8892602,-1.0496184,4.0000000,-0.6414573,1.0472956,17.2846165,-1.4577794,2.9841292
3684,-13,-5.189610891150471,17.180578967536480,-13.0006237,-0.0050413,9.0909090,0.9294582,-1.0674089,4.0000000,-0.6546099,1.0466591,17.1712475,-1.4802080,3.0583799
3685,-13,-5.182154251150471,17.180578967536480,-13.0020819,-0.0034711,13.2231407,0.9669194,-1.0838315,4.0000000,-0.6667485,1.0460430,17.0620384,-1.5009147,3.1282983
3686,-13,-5.174697611150471,17.180578967536480,-13.0034914,-0.0021488,17.3553715,1.0007858,-1.0979341,4.0000000,-0.6788727,1.0454427,16.9531975,-1.5169955,3.1862071
3687,-13,-5.167240971150471,17.180578967536480,-13.0048513,-0.0008264,22.3140488,1.0343717,-1.1117897,4.0000000,-0.6908929,1.0448536,16.8484268,-1.5326865,3.2441700
3688,-13,-5.159784331150471,17.180578967536480,-13.0061607,0.0004132,27.2727280,1.0619988,-1.1231729,4.0000000,-0.7008051,1.0442896,16.7445602,-1.5455406,3.2920904
3689,-13,-5.152327691150472,17.180578967536480,-13.0074186,0.0016529,33.0578499,1.0888153,-1.1338073,4.0000000,-0.7108592,1.0437562,16.6460896,-1.5567554,3.3357422
3690,-13,-5.144871051150471,17.180578967536480,-13.0086250,0.0028099,38.8429756,1.1112375,-1.1423360,4.0000000,-0.7196948,1.0432454,16.5536213,-1.5649772,3.3689518
3691,-13,-5.137414411150472,17.180578967536480,-13.0097799,0.0040496,45.4545441,1.1317626,-1.1499312,4.0000000,-0.7282047,1.0427591,16.4630165,-1.5716578,3.3975976
3692,-13,-5.129957771150472,17.180578967536480,-13.0108824,-0.0048760,8.2644625,1.1435273,-1.1543674,4.0000000,-0.7324769,1.0423139,16.3783493,-1.5762581,3.4131944
3693,-13,-5.122501131150472,17.180578967536480,-13.0119343,-0.0037190,11.5702477,1.1571096,-1.1596223,4.0000000,-0.7376361,1.0419002,16.3022194,-1.5816085,3.4339461
3694,-13,-5.115044491150472,17.180578967536480,-13.0129337,-0.0027273,14.8760328,1.1692245,-1.1638892,4.0000000,-0.7428219,1.0415184,16.2310028,-1.5849565,3.4483745
3695,-13,-5.107587851150472,17.180578967536480,-13.0138826,-0.0018182,18.1818180,1.1762704,-1.1663260,4.0000000,-0.7458096,1.0411721,16.1640129,-1.5868425,3.4550903
3696,-13,-5.100131211150472,17.180578967536480,-13.0147791,-0.0009917,22.3140488,1.1840640,-1.1691730,4.0000000,-0.7488413,1.0408552,16.1028843,-1.5895046,3.4646740
3697,-13,-5.092674571150472,17.180578967536480,-13.0156260,-0.0000826,26.4462814,1.1898686,-1.1713033,4.0000000,-0.7508100,1.0405577,16.0471954,-1.5917966,3.4713318
3698,-13,-5.085217931150471,17.180578967536480,-13.0164213,0.0006612,30.5785122,1.1862644,-1.1703074,4.0000000,-0.7476144,1.0402881,15.9955463,-1.5930004,3.4655054
3699,-13,-5.077761291150471,17.180578967536480,-13.0171671,0.0014050,34.7107430,1.1798617,-1.1680998,4.0000000,-0.7432420,1.0400611,15.9516544,-1.5929575,3.4535701
3700,-13,-5.070304651150471,17.180578967536480,-13.0178642,0.0020661,38.8429756,1.1809105,-1.1682519,4.0000000,-0.7433722,1.0398567,15.9122477,-1.5931317,3.4508419
3701,-13,-5.062848011150471,17.180578967536480,-13.0185108,0.0027273,42.1487617,1.1791148,-1.1674904,4.0000000,-0.7418548,1.0396783,15.8765211,-1.5931259,3.4447901
3702,-13,-5.055391371150471,17.180578967536480,-13.0191097,0.0032231,44.6280975,1.1671766,-1.1636133,4.0000000,-0.7341032,1.0395253,15.8473463,-1.5931236,3.4279816
3703,-13,-5.047934731150471,17.180578967536480,-13.0196609,0.0038017,47.1074371,1.1591809,-1.1604972,4.0000000,-0.7295366,1.0393981,15.8232889,-1.5914577,3.4115274
3704,-13,-5.040478091150471,17.180578967536480,-13.0201654,-0.0057851,3.3057852,1.1552306,-1.1591686,4.0000000,-0.7266494,1.0392964,15.8022041,-1.5916878,3.4049146
3705,-13,-5.033021451150471,17.180578967536480,-13.0206223,-0.0052893,4.1322312,1.1483103,-1.1566665,4.0000000,-0.7223365,1.0392098,15.7862902,-1.5909965,3.3928885
3706,-13,-5.025564811150471,17.180578967536480,-13.0210323,-0.0047107,5.7851238,1.1354899,-1.1521300,4.0000000,-0.7147124,1.0391518,15.7748356,-1.5895476,3.3727813
3707,-13,-5.018108171150471,17.180578967536480,-13.0213976,-0.0042149,7.4380164,1.1234183,-1.1472642,4.0000000,-0.7085094,1.0391170,15.7670660,-1.5860192,3.3485415
3708,-13,-5.010651531150471,17.180578967536480,-13.0217171,-0.0038017,9.0909090,1.1174822,-1.1443253,4.0000000,-0.7062399,1.0390955,15.7632875,-1.5824106,3.3314900
3709,-13,-5.003194891150471,17.180578967536480,-13.0219927,-0.0033884,10.7438021,1.1079646,-1.1400155,4.0000000,-0.7022146,1.0390891,15.7621965,-1.5778164,3.3084478
3710,-13,-4.995738251150471,17.180578967536480,-13.0222225,-0.0030579,12.3966942,1.0971190,-1.1349678,4.0000000,-0.6979560,1.0391016,15.7653179,-1.5719795,3.2813547
3711,-13,-4.988281611150471,17.180578967536480,-13.0224085,-0.0027273,14.0495872,1.0886999,-1.1305257,4.0000000,-0.6956591,1.0391376,15.7709684,-1.5653923,3.2557878
3712,-13,-4.980824971150471,17.180578967536480,-13.0225515,-0.0024793,14.8760328,1.0822726,-1.1264430,4.0000000,-0.6952311,1.0391897,15.7806606,-1.5576550,3.2302542
3713,-13,-4.973368331150471,17.180578967536480,-13.0226498,-0.0022314,15.7024794,1.0759542,-1.1223085,4.0000000,-0.6951894,1.0392540,15.7942781,-1.5494276,3.2044160
3714,-13,-4.965911691150471,17.180578967536480,-13.0227051,-0.0020661,16.5289249,1.0655187,-1.1160727,4.0000000,-0.6938827,1.0393386,15.8111601,-1.5382627,3.1671767
3715,-13,-4.958455051150471,17.180578967536480,-13.0227165,-0.0020661,16.5289249,1.0596647,-1.1110982,5.0000000,-0.6960746,1.0394429,15.8294916,-1.5261219,3.1334279
3716,-13,-4.950998411150471,17.180578967536480,-13.0226841,-0.0021488,16.5289249,1.0512401,-1.1051811,4.0000000,-0.6969196,1.0395626,15.8536301,-1.5134425,3.0963590
