OID_,ClipsFinal_DEM_Large_S3_RegC,X,Y,DEM_Large_S15_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
938,-13,-4.742212491150472,18.358728087536480,-13.2823763,-0.0032231,15.7024794,0.5496241,-0.9062340,4.0000000,-0.7409344,1.0491002,17.6064281,-1.0715337,2.5879133
939,-13,-4.734755851150472,18.358728087536480,-13.2802839,-0.0052066,9.9173555,0.4153602,-0.8478361,4.0000000,-0.6924281,1.0497717,17.7213650,-1.0032440,2.4296572
940,-13,-4.727299211150472,18.358728087536480,-13.2781620,0.0026446,39.6694221,0.2901735,-0.7908100,4.0000000,-0.6478199,1.0502678,17.8050480,-0.9338002,2.2913930
941,-13,-4.719842571150472,18.358728087536480,-13.2760162,0.0004132,30.5785122,0.1703379,-0.7326578,4.0000000,-0.6043773,1.0505801,17.8593960,-0.8609384,2.1622996
942,-13,-4.712385931150472,18.358728087536480,-13.2738514,-0.0016529,22.3140488,0.0557655,-0.6743945,4.0000000,-0.5643325,1.0507225,17.8823166,-0.7844564,2.0514472
943,-13,-5.159784331150473,18.351271447536480,-13.2773590,0.0014876,38.0165291,0.3602080,-0.8824582,4.0000000,-1.3912218,1.0508360,17.9018879,-0.3736945,3.1505237
944,-13,-5.152327691150473,18.351271447536480,-13.2797365,0.0040496,47.1074371,0.5071995,-0.9578500,4.0000000,-1.4348593,1.0494217,17.6610146,-0.4808407,3.4485438
945,-13,-5.144871051150472,18.351271447536480,-13.2820807,-0.0032231,16.5289249,0.6545863,-1.0303122,4.0000000,-1.4783156,1.0478290,17.3846474,-0.5823088,3.7627909
946,-13,-5.137414411150472,18.351271447536480,-13.2843847,-0.0009917,25.6198349,0.8206717,-1.1055971,4.0000000,-1.5201751,1.0460478,17.0695229,-0.6910193,4.1010327
947,-13,-5.129957771150472,18.351271447536480,-13.2866440,0.0009091,34.7107430,0.9935539,-1.1805748,4.0000000,-1.5618829,1.0441010,16.7183437,-0.7992666,4.4632678
948,-13,-5.122501131150472,18.351271447536480,-13.2888527,0.0027273,43.8016510,1.1826109,-1.2572644,4.0000000,-1.6018002,1.0420024,16.3272190,-0.9127285,4.8479562
949,-13,-5.115044491150472,18.351271447536480,-13.2910061,-0.0048760,5.7851238,1.3721688,-1.3307056,4.0000000,-1.6393381,1.0397583,15.8982954,-1.0220730,5.2345033
950,-13,-5.107587851150472,18.351271447536480,-13.2930965,-0.0023967,14.8760328,1.5669162,-1.4033579,5.0000000,-1.6754861,1.0374023,15.4346352,-1.1312296,5.6375003
951,-13,-5.100131211150472,18.351271447536480,-13.2951212,-0.0004959,23.9669418,1.7726084,-1.4757205,5.0000000,-1.7080286,1.0349692,14.9369669,-1.2434125,6.0475736
952,-13,-5.092674571150472,18.351271447536480,-13.2970734,0.0013223,33.0578499,1.9765720,-1.5456344,5.0000000,-1.7371013,1.0324479,14.4022074,-1.3541673,6.4633131
953,-13,-5.085217931150472,18.351271447536480,-13.2989483,0.0031405,42.1487617,2.1746039,-1.6115060,4.0000000,-1.7612973,1.0299023,13.8377972,-1.4617147,6.8678684
954,-13,-5.077761291150472,18.351271447536480,-13.3007431,-0.0050413,0.0000000,2.3725340,-1.6748264,4.0000000,-1.7808175,1.0273561,13.2471790,-1.5688353,7.2645226
955,-13,-5.070304651150472,18.351271447536480,-13.3024521,-0.0038017,1.6528926,2.5654218,-1.7348797,4.0000000,-1.7919927,1.0248196,12.6289082,-1.6777667,7.6488104
956,-13,-5.062848011150472,18.351271447536480,-13.3040714,-0.0023140,7.4380164,2.7465825,-1.7899458,4.0000000,-1.7964418,1.0223349,11.9897528,-1.7834499,8.0069046
957,-13,-5.055391371150472,18.351271447536480,-13.3055973,-0.0007438,14.0495872,2.9146380,-1.8403399,4.0000000,-1.7919214,1.0199294,11.3350363,-1.8887584,8.3413525
958,-13,-5.047934731150472,18.351271447536480,-13.3070278,0.0009091,21.4876041,3.0737658,-1.8868448,4.0000000,-1.7770510,1.0176426,10.6699562,-1.9966385,8.6516438
959,-13,-5.040478091150472,18.351271447536480,-13.3083601,0.0026446,29.7520657,3.2126236,-1.9266403,4.0000000,-1.7505466,1.0154783,9.9997196,-2.1027339,8.9139194
960,-13,-5.033021451150472,18.351271447536480,-13.3095903,0.0038017,38.0165291,3.3287253,-1.9600108,4.0000000,-1.7112056,1.0134718,9.3325415,-2.2088158,9.1339827
961,-13,-5.025564811150472,18.351271447536480,-13.3107185,-0.0052893,0.0000000,3.4322968,-1.9893963,4.0000000,-1.6586512,1.0116533,8.6818943,-2.3201416,9.3279295
962,-13,-5.018108171150472,18.351271447536480,-13.3117418,-0.0043802,0.0000000,3.5183899,-2.0140185,4.0000000,-1.5915310,1.0100204,8.0512772,-2.4365060,9.4912500
963,-13,-5.010651531150472,18.351271447536480,-13.3126593,-0.0034711,0.0000000,3.5683293,-2.0288336,4.0000000,-1.5141779,1.0085981,7.4564295,-2.5434895,9.5782242
964,-13,-5.003194891150472,18.351271447536480,-13.3134708,-0.0025620,0.0000000,3.5946980,-2.0373173,4.0000000,-1.4319552,1.0074080,6.9199309,-2.6426795,9.6193190
965,-13,-4.995738251150472,18.351271447536480,-13.3141766,-0.0016529,0.0000000,3.6176431,-2.0438094,5.0000000,-1.3585989,1.0064458,6.4529643,-2.7290199,9.6449957
966,-13,-4.988281611150472,18.351271447536480,-13.3147764,-0.0009091,0.0000000,3.6224482,-2.0449076,5.0000000,-1.3080736,1.0057096,6.0693879,-2.7817411,9.6286087
967,-13,-4.980824971150472,18.351271447536480,-13.3152704,-0.0005785,0.0000000,3.6023324,-2.0393298,4.0000000,-1.2964123,1.0052068,5.7956553,-2.7822473,9.5632200
968,-13,-4.973368331150472,18.351271447536480,-13.3156586,-0.0003306,0.0000000,3.5728891,-2.0302689,4.0000000,-1.3398119,1.0049355,5.6414299,-2.7207260,9.4703207
969,-13,-4.965911691150472,18.351271447536480,-13.3159437,-0.0001653,0.0000000,3.5262575,-2.0163054,4.0000000,-1.4357648,1.0048882,5.6146989,-2.5968459,9.3428144
970,-13,-4.958455051150472,18.351271447536480,-13.3161259,-0.0001653,0.0000000,3.4647756,-1.9970204,4.0000000,-1.5668545,1.0050539,5.7123747,-2.4271863,9.1698027
971,-13,-4.950998411150472,18.351271447536480,-13.3162060,-0.0001653,0.0000000,3.4120355,-1.9785478,5.0000000,-1.7150458,1.0054249,5.9233084,-2.2420497,9.0034075
972,-13,-4.943541771150472,18.351271447536480,-13.3161869,-0.0003306,0.0000000,3.3525047,-1.9571183,4.0000000,-1.8532557,1.0059899,6.2263246,-2.0609808,8.8132715
973,-13,-4.936085131150472,18.351271447536480,-13.3160686,-0.0004959,0.0000000,3.2918196,-1.9340227,4.0000000,-1.9673349,1.0067345,6.6052346,-1.9007103,8.6085300
974,-13,-4.928628491150472,18.351271447536480,-13.3158541,-0.0007438,0.0000000,3.2144160,-1.9060174,4.0000000,-2.0433707,1.0076463,7.0417366,-1.7686641,8.3691416
975,-13,-4.921171851150472,18.351271447536480,-13.3155432,-0.0009917,0.0000000,3.1516597,-1.8804363,4.0000000,-2.0946283,1.0087098,7.5178742,-1.6662444,8.1462364
976,-13,-4.913715211150472,18.351271447536480,-13.3151388,-0.0013223,0.0000000,3.0890920,-1.8537850,4.0000000,-2.1191764,1.0099134,8.0193462,-1.5883937,7.9129381
977,-13,-4.906258571150472,18.351271447536480,-13.3146429,-0.0017355,0.0000000,3.0334628,-1.8284925,4.0000000,-2.1263304,1.0112481,8.5402803,-1.5306548,7.6924558
978,-13,-4.898801931150472,18.351271447536480,-13.3140545,-0.0022314,0.0000000,2.9659464,-1.7996796,4.0000000,-2.1110911,1.0126925,9.0708294,-1.4882681,7.4476619
979,-13,-4.891345291150472,18.351271447536480,-13.3133774,-0.0028099,0.0000000,2.9065783,-1.7726902,4.0000000,-2.0838974,1.0142381,9.6047029,-1.4614829,7.2177310
980,-13,-4.883888651150472,18.351271447536480,-13.3126116,-0.0034711,0.0000000,2.8446758,-1.7449585,4.0000000,-2.0463705,1.0158768,10.1369638,-1.4435467,6.9855604
981,-13,-4.876432011150472,18.351271447536480,-13.3117590,-0.0042975,0.0000000,2.7765174,-1.7156236,4.0000000,-1.9972188,1.0175990,10.6670294,-1.4340285,6.7458200
982,-13,-4.868975371150472,18.351271447536480,-13.3108196,-0.0052893,0.0000000,2.7069194,-1.6864201,4.0000000,-1.9433254,1.0193827,11.1874704,-1.4295148,6.5142164
983,-13,-4.861518731150472,18.351271447536480,-13.3097973,0.0037190,42.1487617,2.6405632,-1.6585696,5.0000000,-1.8852766,1.0212250,11.6998472,-1.4318627,6.2976961
984,-13,-4.854062091150472,18.351271447536480,-13.3086910,0.0026446,34.7107430,2.5668449,-1.6292508,5.0000000,-1.8234340,1.0231202,12.2029390,-1.4350675,6.0786800
985,-13,-4.846605451150472,18.351271447536480,-13.3075027,0.0015702,28.0991745,2.4817050,-1.5976226,4.0000000,-1.7571559,1.0250522,12.6938438,-1.4380894,5.8547301
986,-13,-4.839148811150472,18.351271447536480,-13.3062334,0.0003306,21.4876041,2.3890114,-1.5644573,4.0000000,-1.6879898,1.0270119,13.1704931,-1.4409248,5.6296768
987,-13,-4.831692171150472,18.351271447536480,-13.3048859,-0.0009091,15.7024794,2.2921767,-1.5307127,4.0000000,-1.6184238,1.0289761,13.6312342,-1.4430016,5.4106989
988,-13,-4.824235531150472,18.351271447536480,-13.3034620,-0.0024793,10.7438021,2.1844075,-1.4940776,4.0000000,-1.5469943,1.0309484,14.0770178,-1.4411609,5.1829653
989,-13,-4.816778891150472,18.351271447536480,-13.3019619,-0.0040496,6.6115704,2.0686023,-1.4554967,4.0000000,-1.4761956,1.0329124,14.5058603,-1.4347979,4.9557252
990,-13,-4.809322251150472,18.351271447536480,-13.3003893,-0.0056198,3.3057852,1.9414107,-1.4134431,4.0000000,-1.4047962,1.0348402,14.9134550,-1.4220899,4.7188997
991,-13,-4.801865611150472,18.351271447536480,-13.2987471,0.0027273,38.8429756,1.8118843,-1.3704573,4.0000000,-1.3345802,1.0367287,15.3020191,-1.4063344,4.4877849
992,-13,-4.794408971150472,18.351271447536480,-13.2970371,0.0011570,30.5785122,1.6734849,-1.3240275,4.0000000,-1.2648151,1.0385685,15.6681480,-1.3832399,4.2486897
993,-13,-4.786952331150472,18.351271447536480,-13.2952623,-0.0005785,23.1404953,1.5282921,-1.2750205,4.0000000,-1.1977019,1.0403367,16.0121403,-1.3523389,4.0124860
994,-13,-4.779495691150472,18.351271447536480,-13.2934265,-0.0023967,16.5289249,1.3810089,-1.2240188,4.0000000,-1.1322972,1.0419925,16.3281307,-1.3157406,3.7776310
995,-13,-4.772039051150472,18.351271447536480,-13.2915344,-0.0042149,10.7438021,1.2321837,-1.1706913,4.0000000,-1.0696437,1.0435542,16.6191750,-1.2717386,3.5433211
996,-13,-4.764582411150472,18.351271447536480,-13.2895880,0.0038843,44.6280975,1.0789374,-1.1142154,4.0000000,-1.0072221,1.0450102,16.8837433,-1.2212088,3.3106391
997,-13,-4.757125771150472,18.351271447536480,-13.2875919,0.0019008,35.5371895,0.9260334,-1.0561336,4.0000000,-0.9481232,1.0463041,17.1165123,-1.1641442,3.0895247
998,-13,-4.749669131150472,18.351271447536480,-13.2855520,-0.0002479,26.4462814,0.7758361,-0.9964765,4.0000000,-0.8905997,1.0474432,17.3183975,-1.1023533,2.8769057
999,-13,-4.742212491150472,18.351271447536480,-13.2834721,-0.0021488,19.0082645,0.6292477,-0.9356146,4.0000000,-0.8358454,1.0484174,17.4889812,-1.0353839,2.6773031
1000,-13,-4.734755851150472,18.351271447536480,-13.2813568,-0.0041322,12.3966942,0.4908305,-0.8754843,4.0000000,-0.7864549,1.0492221,17.6264973,-0.9645137,2.4985685
1001,-13,-4.727299211150472,18.351271447536480,-13.2792110,0.0037190,44.6280975,0.3587601,-0.8151972,4.0000000,-0.7395236,1.0498464,17.7348595,-0.8908709,2.3364336
1002,-13,-4.719842571150472,18.351271447536480,-13.2770405,0.0014876,35.5371895,0.2334047,-0.7549663,4.0000000,-0.6952232,1.0502877,17.8094387,-0.8147094,2.1917539
1003,-13,-4.712385931150472,18.351271447536480,-13.2748489,-0.0006612,26.4462814,0.1131954,-0.6940579,4.0000000,-0.6525521,1.0505481,17.8532543,-0.7355637,2.0634623
1004,-13,-5.159784331150473,18.343814807536482,-13.2770433,0.0012397,37.1900826,0.3899013,-0.8710662,4.0000000,-1.3901110,1.0525246,18.1842670,-0.3520214,3.0092607
1005,-13,-5.152327691150473,18.343814807536482,-13.2794514,0.0037190,46.2809906,0.5339790,-0.9453861,4.0000000,-1.4376382,1.0510864,17.9450741,-0.4531340,3.3013904
1006,-13,-5.144871051150472,18.343814807536482,-13.2818260,-0.0035537,15.7024794,0.6830231,-1.0188707,4.0000000,-1.4862419,1.0494672,17.6685677,-0.5514997,3.6183918
1007,-13,-5.137414411150472,18.343814807536482,-13.2841625,-0.0012397,24.7933884,0.8481038,-1.0940830,4.0000000,-1.5324035,1.0476578,17.3537979,-0.6557624,3.9554050
1008,-13,-5.129957771150472,18.343814807536482,-13.2864542,0.0007438,33.8842964,1.0220106,-1.1696869,4.0000000,-1.5799786,1.0456605,17.0009861,-0.7593953,4.3197360
1009,-13,-5.122501131150472,18.343814807536482,-13.2886953,0.0025620,42.9752083,1.2077379,-1.2456534,4.0000000,-1.6258600,1.0435078,16.6075821,-0.8654466,4.7019248
1010,-13,-5.115044491150472,18.343814807536482,-13.2908812,-0.0050413,5.7851238,1.3983859,-1.3202376,4.0000000,-1.6711470,1.0412016,16.1763210,-0.9693284,5.0980678
1011,-13,-5.107587851150472,18.343814807536482,-13.2930050,-0.0025620,14.8760328,1.5935276,-1.3932254,4.0000000,-1.7148069,1.0387702,15.7068624,-1.0716441,5.5026245
1012,-13,-5.100131211150472,18.343814807536482,-13.2950630,-0.0005785,23.9669418,1.7959340,-1.4659511,4.0000000,-1.7561446,1.0362625,15.2029734,-1.1757575,5.9235730
1013,-13,-5.092674571150472,18.343814807536482,-13.2970505,0.0012397,33.0578499,1.9974834,-1.5356096,4.0000000,-1.7936081,1.0336587,14.6619444,-1.2776111,6.3393278
1014,-13,-5.085217931150472,18.343814807536482,-13.2989607,0.0030579,42.1487617,2.1972282,-1.6027088,5.0000000,-1.8284321,1.0310177,14.0876093,-1.3769855,6.7551775
1015,-13,-5.077761291150472,18.343814807536482,-13.3007908,-0.0051240,0.0000000,2.3939691,-1.6664200,5.0000000,-1.8579686,1.0283675,13.4857750,-1.4748714,7.1574531
1016,-13,-5.070304651150472,18.343814807536482,-13.3025351,-0.0038017,1.6528926,2.5905201,-1.7281076,5.0000000,-1.8821188,1.0257186,12.8525000,-1.5740964,7.5553722
1017,-13,-5.062848011150472,18.343814807536482,-13.3041916,-0.0022314,8.2644625,2.7690070,-1.7837380,4.0000000,-1.8994774,1.0231212,12.1948175,-1.6679987,7.9246697
1018,-13,-5.055391371150472,18.343814807536482,-13.3057556,-0.0005785,15.7024794,2.9375248,-1.8350071,4.0000000,-1.9084841,1.0205930,11.5193129,-1.7615299,8.2677727
1019,-13,-5.047934731150472,18.343814807536482,-13.3072233,0.0011570,23.9669418,3.0998263,-1.8832350,4.0000000,-1.9068141,1.0181690,10.8272161,-1.8596559,8.5933695
1020,-13,-5.040478091150472,18.343814807536482,-13.3085938,0.0029752,33.0578499,3.2441967,-1.9255660,4.0000000,-1.8950601,1.0158613,10.1221142,-1.9560719,8.8791285
1021,-13,-5.033021451150472,18.343814807536482,-13.3098621,0.0042149,42.1487617,3.3597751,-1.9600903,4.0000000,-1.8699422,1.0137082,9.4142847,-2.0502386,9.1130571
1022,-13,-5.025564811150472,18.343814807536482,-13.3110294,-0.0048760,0.0000000,3.4621351,-1.9907064,4.0000000,-1.8290399,1.0117421,8.7143669,-2.1523731,9.3227243
1023,-13,-5.018108171150472,18.343814807536482,-13.3120928,-0.0039669,0.0000000,3.5516748,-2.0173404,4.0000000,-1.7703655,1.0099514,8.0239420,-2.2643154,9.5044518
1024,-13,-5.010651531150472,18.343814807536482,-13.3130503,-0.0030579,0.0000000,3.6148446,-2.0364008,4.0000000,-1.6962341,1.0083663,7.3553247,-2.3765676,9.6263580
1025,-13,-5.003194891150472,18.343814807536482,-13.3139019,-0.0021488,0.0000000,3.6501315,-2.0479558,4.0000000,-1.6054013,1.0070117,6.7308555,-2.4905100,9.6913528
1026,-13,-4.995738251150472,18.343814807536482,-13.3146486,-0.0012397,0.0000000,3.6785686,-2.0570736,4.0000000,-1.5045087,1.0058819,6.1605797,-2.6096385,9.7400637
1027,-13,-4.988281611150472,18.343814807536482,-13.3152885,-0.0004959,0.0000000,3.6929443,-2.0620036,5.0000000,-1.4064995,1.0049762,5.6624980,-2.7175078,9.7581768
1028,-13,-4.980824971150472,18.343814807536482,-13.3158226,-0.0002479,0.0000000,3.6829801,-2.0605032,5.0000000,-1.3306577,1.0043060,5.2631540,-2.7903485,9.7292871
1029,-13,-4.973368331150472,18.343814807536482,-13.3162518,-0.0000826,0.0000000,3.6586735,-2.0540185,5.0000000,-1.3073199,1.0038706,4.9853249,-2.8007171,9.6577034
1030,-13,-4.965911691150472,18.343814807536482,-13.3165770,0.0000000,0.0000000,3.6252270,-2.0442848,4.0000000,-1.3585190,1.0036584,4.8462849,-2.7300506,9.5620260
1031,-13,-4.958455051150472,18.343814807536482,-13.3167982,0.0000000,0.0000000,3.5776122,-2.0298805,4.0000000,-1.4811925,1.0036670,4.8552136,-2.5785687,9.4292450
1032,-13,-4.950998411150472,18.343814807536482,-13.3169174,0.0000000,0.0000000,3.5339797,-2.0147684,4.0000000,-1.6523000,1.0038899,5.0034618,-2.3772368,9.2879076
1033,-13,-4.943541771150472,18.343814807536482,-13.3169365,-0.0000826,0.0000000,3.4835806,-1.9965953,5.0000000,-1.8283353,1.0043122,5.2737355,-2.1648552,9.1207552
1034,-13,-4.936085131150472,18.343814807536482,-13.3168554,-0.0001653,0.0000000,3.4335938,-1.9771531,4.0000000,-1.9815774,1.0049224,5.6410432,-1.9727287,8.9420204
1035,-13,-4.928628491150472,18.343814807536482,-13.3166761,-0.0003306,0.0000000,3.3680587,-1.9531574,4.0000000,-2.0913980,1.0057125,6.0817375,-1.8149170,8.7307615
1036,-13,-4.921171851150472,18.343814807536482,-13.3163996,-0.0004959,0.0000000,3.3130159,-1.9305193,4.0000000,-2.1667428,1.0066670,6.5731754,-1.6942958,8.5283508
1037,-13,-4.913715211150472,18.343814807536482,-13.3160286,-0.0007438,0.0000000,3.2584209,-1.9066696,4.0000000,-2.2075369,1.0077708,7.1002040,-1.6058023,8.3130007
1038,-13,-4.906258571150472,18.343814807536482,-13.3155632,-0.0010744,0.0000000,3.2057884,-1.8826510,4.0000000,-2.2233329,1.0090189,7.6501093,-1.5419692,8.0974274
1039,-13,-4.898801931150472,18.343814807536482,-13.3150043,-0.0014876,0.0000000,3.1473010,-1.8569003,4.0000000,-2.2156456,1.0103971,8.2127161,-1.4981551,7.8721709
1040,-13,-4.891345291150472,18.343814807536482,-13.3143539,-0.0019835,0.0000000,3.0905094,-1.8311920,4.0000000,-2.1921635,1.0118922,8.7802401,-1.4702207,7.6485968
1041,-13,-4.883888651150472,18.343814807536482,-13.3136129,-0.0025620,0.0000000,3.0308800,-1.8045971,4.0000000,-2.1566973,1.0134925,9.3511782,-1.4524969,7.4216676
1042,-13,-4.876432011150472,18.343814807536482,-13.3127832,-0.0033058,0.0000000,2.9677684,-1.7770532,4.0000000,-2.1090176,1.0151904,9.9169750,-1.4450889,7.1903639
1043,-13,-4.868975371150472,18.343814807536482,-13.3118649,-0.0042975,0.0000000,2.9016037,-1.7492776,5.0000000,-2.0560148,1.0169721,10.4762659,-1.4425404,6.9653769
1044,-13,-4.861518731150472,18.343814807536482,-13.3108597,-0.0052893,0.0000000,2.8307784,-1.7204095,5.0000000,-1.9966831,1.0188249,11.0273609,-1.4441359,6.7367148
1045,-13,-4.854062091150472,18.343814807536482,-13.3097687,0.0036364,41.3223152,2.7577572,-1.6916674,4.0000000,-1.9346167,1.0207496,11.5688667,-1.4487183,6.5175791
1046,-13,-4.846605451150472,18.343814807536482,-13.3085928,0.0025620,33.8842964,2.6731653,-1.6605037,4.0000000,-1.8687981,1.0227239,12.0997019,-1.4522094,6.2913070
1047,-13,-4.839148811150472,18.343814807536482,-13.3073349,0.0013223,26.4462814,2.5719070,-1.6251638,4.0000000,-1.7979931,1.0247402,12.6158514,-1.4523345,6.0451388
1048,-13,-4.831692171150472,18.343814807536482,-13.3059950,0.0000826,19.8347111,2.4672813,-1.5892183,4.0000000,-1.7272247,1.0267841,13.1148529,-1.4512117,5.8036184
1049,-13,-4.824235531150472,18.343814807536482,-13.3045750,-0.0014050,14.0495872,2.3568046,-1.5521693,4.0000000,-1.6568048,1.0288413,13.6002550,-1.4475337,5.5667028
1050,-13,-4.816778891150472,18.343814807536482,-13.3030777,-0.0029752,9.0909090,2.2330477,-1.5113336,4.0000000,-1.5849290,1.0308999,14.0665922,-1.4377382,5.3154731
1051,-13,-4.809322251150472,18.343814807536482,-13.3015051,-0.0045455,4.9586778,2.0945075,-1.4660746,4.0000000,-1.5122552,1.0329391,14.5112362,-1.4198941,5.0492382
1052,-13,-4.801865611150472,18.343814807536482,-13.2998600,0.0038017,45.4545441,1.9599228,-1.4217720,4.0000000,-1.4420000,1.0349437,14.9345531,-1.4015439,4.7997642
1053,-13,-4.794408971150472,18.343814807536482,-13.2981453,0.0021488,36.3636360,1.8135997,-1.3732642,4.0000000,-1.3728311,1.0369021,15.3372211,-1.3736972,4.5388284
1054,-13,-4.786952331150472,18.343814807536482,-13.2963638,0.0004959,28.0991745,1.6581235,-1.3209224,4.0000000,-1.3037176,1.0387994,15.7144623,-1.3381271,4.2697468
1055,-13,-4.779495691150472,18.343814807536482,-13.2945185,-0.0013223,20.6611576,1.5007155,-1.2666297,4.0000000,-1.2367804,1.0405968,16.0615063,-1.2964791,4.0035543
1056,-13,-4.772039051150472,18.343814807536482,-13.2926149,-0.0031405,14.0495872,1.3468721,-1.2121065,4.0000000,-1.1735058,1.0422934,16.3849297,-1.2507071,3.7508347
1057,-13,-4.764582411150472,18.343814807536482,-13.2906551,-0.0050413,8.2644625,1.1846007,-1.1528674,4.0000000,-1.1102207,1.0438770,16.6791191,-1.1955143,3.4916935
1058,-13,-4.757125771150472,18.343814807536482,-13.2886448,0.0029752,40.4958687,1.0224355,-1.0911860,4.0000000,-1.0494148,1.0453203,16.9403915,-1.1329573,3.2374597
1059,-13,-4.749669131150472,18.343814807536482,-13.2865877,0.0008264,31.4049587,0.8642232,-1.0286851,4.0000000,-0.9900885,1.0466132,17.1711979,-1.0672816,2.9985690
1060,-13,-4.742212491150472,18.343814807536482,-13.2844887,-0.0011570,23.1404953,0.7137457,-0.9666525,4.0000000,-0.9345421,1.0477257,17.3681793,-0.9987629,2.7801166
1061,-13,-4.734755851150472,18.343814807536482,-13.2823534,-0.0031405,15.7024794,0.5651523,-0.9021079,4.0000000,-0.8804132,1.0486578,17.5312767,-0.9238026,2.5700433
1062,-13,-4.727299211150472,18.343814807536482,-13.2801867,-0.0052893,9.0909090,0.4257651,-0.8381718,4.0000000,-0.8295128,1.0494140,17.6610489,-0.8468308,2.3803711
1063,-13,-4.719842571150472,18.343814807536482,-13.2779932,0.0023967,39.6694221,0.2954846,-0.7756571,4.0000000,-0.7831244,1.0499797,17.7564507,-0.7681896,2.2167909
1064,-13,-4.712385931150472,18.343814807536482,-13.2757778,0.0002479,30.5785122,0.1733506,-0.7136610,4.0000000,-0.7386013,1.0503511,17.8217506,-0.6887208,2.0725946
1065,-13,-5.159784331150473,18.336358167536481,-13.2766447,0.0009091,35.5371895,0.4126190,-0.8570499,4.0000000,-1.3737046,1.0542115,18.4629250,-0.3403952,2.8557320
1066,-13,-5.152327691150473,18.336358167536481,-13.2790804,0.0033058,44.6280975,0.5540400,-0.9309242,4.0000000,-1.4256043,1.0527763,18.2256699,-0.4362441,3.1454058
1067,-13,-5.144871051150472,18.336358167536481,-13.2814837,-0.0039669,14.8760328,0.7026912,-1.0046467,4.0000000,-1.4784756,1.0511373,17.9540787,-0.5308177,3.4611256
1068,-13,-5.137414411150472,18.336358167536481,-13.2838478,-0.0015702,23.9669418,0.8682806,-1.0811924,4.0000000,-1.5318786,1.0493064,17.6411896,-0.6305062,3.8073993
1069,-13,-5.129957771150472,18.336358167536481,-13.2861691,0.0004959,33.0578499,1.0404190,-1.1562681,4.0000000,-1.5836527,1.0472803,17.2873917,-0.7288836,4.1663351
1070,-13,-5.122501131150472,18.336358167536481,-13.2884398,0.0023140,42.1487617,1.2252185,-1.2325386,4.0000000,-1.6355000,1.0450817,16.8970089,-0.8295772,4.5513539
1071,-13,-5.115044491150472,18.336358167536481,-13.2906561,-0.0052893,5.7851238,1.4157687,-1.3075864,4.0000000,-1.6861548,1.0427351,16.4640675,-0.9290181,4.9498196
1072,-13,-5.107587851150472,18.336358167536481,-13.2928114,-0.0027273,14.8760328,1.6059499,-1.3794758,4.0000000,-1.7344391,1.0402511,15.9931030,-1.0245125,5.3485832
1073,-13,-5.100131211150472,18.336358167536481,-13.2949009,-0.0006612,23.9669418,1.8034261,-1.4512843,4.0000000,-1.7821345,1.0376737,15.4897871,-1.1204340,5.7655597
1074,-13,-5.092674571150472,18.336358167536481,-13.2969198,0.0011570,33.0578499,2.0046518,-1.5215137,4.0000000,-1.8280759,1.0350083,14.9445858,-1.2149515,6.1860704
1075,-13,-5.085217931150472,18.336358167536481,-13.2988625,0.0029752,42.1487617,2.2013741,-1.5883102,4.0000000,-1.8709280,1.0322884,14.3671207,-1.3056923,6.6006498
1076,-13,-5.077761291150472,18.336358167536481,-13.3007259,-0.0052066,0.0000000,2.3949447,-1.6520327,4.0000000,-1.9100068,1.0295551,13.7589808,-1.3940587,7.0059576
1077,-13,-5.070304651150472,18.336358167536481,-13.3025055,-0.0038017,1.6528926,2.5917766,-1.7149640,4.0000000,-1.9460552,1.0268114,13.1176052,-1.4838729,7.4175200
1078,-13,-5.062848011150472,18.336358167536481,-13.3041954,-0.0021488,9.0909090,2.7692547,-1.7712090,5.0000000,-1.9761997,1.0241088,12.4504318,-1.5662184,7.7943087
1079,-13,-5.055391371150472,18.336358167536481,-13.3057947,-0.0004132,17.3553715,2.9412944,-1.8241520,5.0000000,-2.0000944,1.0214806,11.7606592,-1.6482097,8.1512775
1080,-13,-5.047934731150472,18.336358167536481,-13.3072996,0.0014050,26.4462814,3.1042666,-1.8736671,5.0000000,-2.0149662,1.0189328,11.0506554,-1.7323680,8.4910383
1081,-13,-5.040478091150472,18.336358167536481,-13.3087063,0.0032231,35.5371895,3.2518575,-1.9178957,5.0000000,-2.0208313,1.0164963,10.3211918,-1.8149600,8.7948523
1082,-13,-5.033021451150472,18.336358167536481,-13.3100128,-0.0055372,0.0000000,3.3714240,-1.9543962,4.0000000,-2.0148427,1.0142089,9.5840435,-1.8939496,9.0467224
1083,-13,-5.025564811150472,18.336358167536481,-13.3112173,-0.0046281,0.0000000,3.4782474,-1.9873171,4.0000000,-1.9939619,1.0121006,8.8472385,-1.9806722,9.2785187
1084,-13,-5.018108171150472,18.336358167536481,-13.3123198,-0.0037190,0.0000000,3.5735550,-2.0163362,4.0000000,-1.9563080,1.0101658,8.1096640,-2.0763648,9.4808378
1085,-13,-5.010651531150472,18.336358167536481,-13.3133163,-0.0028099,0.0000000,3.6445651,-2.0388422,4.0000000,-1.8994741,1.0084252,7.3819647,-2.1782103,9.6361370
