OID_,ClipsFinal_DEM_Large_S3_RegB,X,Y,DEM_Large_S15_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
3685,-13,-4.279900811150472,17.523584407536482,-13.1032333,-0.0025620,7.4380164,0.3530136,-0.6912401,4.0000000,-0.9163052,1.0209570,11.6275110,-0.4661749,1.3384809
3686,-13,-4.272444171150472,17.523584407536482,-13.1027746,-0.0029752,5.7851238,0.3521278,-0.6840969,4.0000000,-0.8875554,1.0213060,11.7214499,-0.4806385,1.2969185
3687,-13,-4.264987531150472,17.523584407536482,-13.1022558,-0.0033884,4.1322312,0.3507650,-0.6752324,4.0000000,-0.8568642,1.0217198,11.8335981,-0.4936005,1.2468773
3688,-13,-4.257530891150472,17.523584407536482,-13.1016788,-0.0038843,2.4793389,0.3466877,-0.6641415,4.0000000,-0.8261026,1.0222000,11.9627962,-0.5021804,1.1908938
3689,-13,-4.250074251150472,17.523584407536482,-13.1010456,-0.0044628,1.6528926,0.3446127,-0.6557097,4.0000000,-0.8027475,1.0227501,12.1059027,-0.5086720,1.1475887
3690,-13,-4.242617611150472,17.523584407536482,-13.1003571,-0.0050413,0.8264463,0.3401238,-0.6446422,4.0000000,-0.7767966,1.0233619,12.2646952,-0.5124877,1.0952924
3691,-13,-4.235160971150472,17.523584407536482,-13.0996132,0.0042149,45.4545441,0.3350737,-0.6330196,4.0000000,-0.7527060,1.0240219,12.4351902,-0.5133331,1.0424733
3692,-13,-4.227704331150472,17.523584407536482,-13.0988178,0.0034711,40.4958687,0.3258719,-0.6180514,4.0000000,-0.7285989,1.0247251,12.6116095,-0.5075038,0.9818890
3693,-13,-4.220247691150472,17.523584407536482,-13.0979719,0.0027273,35.5371895,0.3203126,-0.6076274,4.0000000,-0.7131690,1.0254763,12.7975340,-0.5020858,0.9400799
3694,-13,-4.212791051150472,17.523584407536482,-13.0970764,0.0018182,29.7520657,0.3099259,-0.5927229,4.0000000,-0.6948097,1.0262679,12.9916964,-0.4906361,0.8862817
3695,-13,-4.205334411150472,17.523584407536482,-13.0961342,0.0009091,24.7933884,0.3006651,-0.5794187,4.0000000,-0.6799671,1.0270866,13.1875515,-0.4788702,0.8402097
3696,-13,-4.197877771150472,17.523584407536482,-13.0951471,-0.0000826,19.8347111,0.2898434,-0.5651634,4.0000000,-0.6653717,1.0279309,13.3869781,-0.4649551,0.7943150
3697,-13,-4.190421131150472,17.523584407536482,-13.0941153,-0.0010744,15.7024794,0.2802155,-0.5527092,4.0000000,-0.6548055,1.0287973,13.5897179,-0.4506129,0.7566015
3698,-13,-4.182964491150472,17.523584407536482,-13.0930424,-0.0021488,11.5702477,0.2693326,-0.5397854,4.0000000,-0.6451241,1.0296787,13.7903500,-0.4344467,0.7207333
3699,-13,-4.175507851150472,17.523584407536482,-13.0919304,-0.0033058,8.2644625,0.2585449,-0.5273122,4.0000000,-0.6364094,1.0305842,13.9941063,-0.4182149,0.6882067
3700,-13,-4.168051211150472,17.523584407536482,-13.0907793,-0.0044628,5.7851238,0.2449076,-0.5123158,4.0000000,-0.6257899,1.0314949,14.1961899,-0.3988418,0.6515667
3701,-13,-4.160594571150471,17.523584407536482,-13.0895920,0.0042975,47.1074371,0.2316708,-0.4982794,4.0000000,-0.6165563,1.0323977,14.3931150,-0.3800024,0.6201724
3702,-13,-4.153137931150471,17.523584407536482,-13.0883703,0.0030579,39.6694221,0.2205559,-0.4872243,4.0000000,-0.6112761,1.0333101,14.5886612,-0.3631726,0.5989720
3703,-13,-4.145681291150471,17.523584407536482,-13.0871153,0.0019008,33.0578499,0.2069155,-0.4732514,4.0000000,-0.6019484,1.0342236,14.7826796,-0.3445544,0.5715353
3704,-13,-4.138224651150471,17.523584407536482,-13.0858297,0.0006612,26.4462814,0.1931094,-0.4591279,4.0000000,-0.5919679,1.0351193,14.9698067,-0.3262880,0.5452614
3705,-13,-4.130768011150471,17.523584407536482,-13.0845146,-0.0005785,20.6611576,0.1786679,-0.4441746,4.0000000,-0.5803491,1.0360050,15.1516676,-0.3080000,0.5184642
3706,-13,-4.123311371150471,17.523584407536482,-13.0831718,-0.0019008,15.7024794,0.1673767,-0.4327091,4.0000000,-0.5719960,1.0368724,15.3272238,-0.2934223,0.5002167
3707,-13,-4.115854731150471,17.523584407536482,-13.0818033,-0.0033058,11.5702477,0.1550526,-0.4197443,4.0000000,-0.5608261,1.0377196,15.4982271,-0.2786625,0.4792727
3708,-13,-4.108398091150471,17.523584407536482,-13.0804100,-0.0047934,8.2644625,0.1429650,-0.4068632,4.0000000,-0.5491555,1.0385499,15.6624403,-0.2645709,0.4593434
3709,-13,-4.100941451150472,17.523584407536482,-13.0789938,0.0037190,43.8016510,0.1306603,-0.3929998,4.0000000,-0.5343740,1.0393442,15.8183632,-0.2516257,0.4372578
3710,-13,-4.093484811150471,17.523584407536482,-13.0775576,0.0023140,36.3636360,0.1196596,-0.3801603,4.0000000,-0.5193063,1.0401179,15.9675388,-0.2410142,0.4172071
3711,-13,-4.086028171150472,17.523584407536482,-13.0761003,0.0009917,29.7520657,0.1087298,-0.3670000,4.0000000,-0.5024562,1.0408509,16.1082172,-0.2315439,0.3969931
3712,-13,-4.078571531150472,17.523584407536482,-13.0746260,-0.0004132,23.1404953,0.0982651,-0.3535902,4.0000000,-0.4824834,1.0415295,16.2379074,-0.2246970,0.3758506
3713,-13,-4.071114891150472,17.523584407536482,-13.0731354,-0.0018182,17.3553715,0.0895765,-0.3418504,4.0000000,-0.4637729,1.0421705,16.3591442,-0.2199280,0.3574547
3714,-13,-4.063658251150472,17.523584407536482,-13.0716305,-0.0033058,12.3966942,0.0814100,-0.3302914,4.0000000,-0.4427976,1.0427723,16.4696636,-0.2177853,0.3392121
3715,-13,-4.056201611150472,17.523584407536482,-13.0701113,-0.0048760,8.2644625,0.0729030,-0.3183859,4.0000000,-0.4205887,1.0433208,16.5723362,-0.2161832,0.3217589
3716,-13,-4.048744971150472,17.523584407536482,-13.0685806,0.0035537,42.9752083,0.0631031,-0.3046058,4.0000000,-0.3950271,1.0438025,16.6619377,-0.2141846,0.3028943
3717,-13,-4.041288331150472,17.523584407536482,-13.0670404,0.0020661,35.5371895,0.0561490,-0.2937046,4.0000000,-0.3698809,1.0442288,16.7396584,-0.2175283,0.2868155
3718,-13,-4.033831691150472,17.523584407536482,-13.0654907,0.0005785,28.9256191,0.0505879,-0.2843080,4.0000000,-0.3440025,1.0446050,16.8080082,-0.2246134,0.2723731
3719,-13,-4.026375051150472,17.523584407536482,-13.0639334,-0.0009091,23.1404953,0.0428785,-0.2727849,4.0000000,-0.3146811,1.0449237,16.8663979,-0.2308888,0.2581352
3720,-13,-4.018918411150472,17.523584407536482,-13.0623693,-0.0024793,17.3553715,0.0348159,-0.2614318,4.0000000,-0.2833279,1.0451649,16.9089565,-0.2395358,0.2462140
3721,-13,-4.011461771150472,17.523584407536482,-13.0608006,-0.0041322,12.3966942,0.0288009,-0.2528746,4.0000000,-0.2534625,1.0453345,16.9405708,-0.2522868,0.2373250
3722,-13,-4.004005131150472,17.523584407536482,-13.0592279,0.0041322,45.4545441,0.0217442,-0.2441965,4.0000000,-0.2220679,1.0454510,16.9615402,-0.2663251,0.2312821
3723,-13,-3.996548491150472,17.523584407536482,-13.0576515,0.0024793,37.1900826,0.0139951,-0.2360917,4.0000000,-0.1893989,1.0454887,16.9678459,-0.2827845,0.2288108
3724,-13,-3.989091851150472,17.523584407536482,-13.0560741,0.0008264,29.7520657,0.0053671,-0.2282639,4.0000000,-0.1563602,1.0454603,16.9638062,-0.3001675,0.2297378
3725,-13,-3.981635211150472,17.523584407536482,-13.0544949,-0.0007438,23.1404953,-0.0043513,-0.2214120,4.0000000,-0.1229690,1.0453724,16.9472523,-0.3198550,0.2358900
3726,-13,-3.974178571150472,17.523584407536482,-13.0529156,-0.0023140,17.3553715,-0.0141159,-0.2163944,4.0000000,-0.0908360,1.0451992,16.9158802,-0.3419527,0.2463485
3727,-13,-3.966721931150472,17.523584407536482,-13.0513372,-0.0038843,12.3966942,-0.0240891,-0.2134456,4.0000000,-0.0595543,1.0449798,16.8765430,-0.3673368,0.2616065
3728,-13,-3.959265291150472,17.523584407536482,-13.0497589,0.0044628,45.4545441,-0.0361265,-0.2100587,4.0000000,-0.0275463,1.0447023,16.8262424,-0.3925711,0.2810314
3729,-13,-3.951808651150472,17.523584407536482,-13.0481815,0.0028926,37.1900826,-0.0503284,-0.2066983,5.0000000,0.0051990,1.0443541,16.7624950,-0.4185955,0.3057251
3730,-13,-3.944352011150472,17.523584407536482,-13.0466061,0.0014050,29.7520657,-0.0651560,-0.2046998,5.0000000,0.0373621,1.0439560,16.6898403,-0.4467617,0.3344830
3731,-13,-3.936895371150472,17.523584407536482,-13.0450315,-0.0000826,23.1404953,-0.0813524,-0.2037855,5.0000000,0.0680044,1.0434963,16.6059170,-0.4755754,0.3684923
3732,-13,-3.929438731150472,17.523584407536482,-13.0434599,-0.0016529,17.3553715,-0.1006139,-0.2024432,5.0000000,0.1002191,1.0429955,16.5130577,-0.5051054,0.4088196
3733,-13,-3.921982091150472,17.523584407536482,-13.0418892,-0.0032231,12.3966942,-0.1194654,-0.2046395,4.0000000,0.1280811,1.0424428,16.4084129,-0.5373602,0.4544549
3734,-13,-3.914525451150472,17.523584407536482,-13.0403214,-0.0048760,8.2644625,-0.1398179,-0.2067550,4.0000000,0.1547700,1.0418463,16.2980671,-0.5682800,0.5034111
3735,-13,-3.907068811150472,17.523584407536482,-13.0387545,0.0035537,42.9752083,-0.1617690,-0.2099919,4.0000000,0.1808949,1.0412271,16.1808853,-0.6008787,0.5579312
3736,-13,-3.899612171150472,17.523584407536482,-13.0371885,0.0019835,34.7107430,-0.1845177,-0.2128853,4.0000000,0.2051786,1.0405747,16.0545826,-0.6309493,0.6136284
3737,-13,-3.892155531150472,17.523584407536482,-13.0356226,0.0004959,27.2727280,-0.2082935,-0.2180428,4.0000000,0.2279647,1.0398977,15.9256268,-0.6640503,0.6757060
3738,-13,-3.884698891150472,17.523584407536482,-13.0340576,-0.0010744,20.6611576,-0.2328499,-0.2233233,4.0000000,0.2486241,1.0392046,15.7896004,-0.6952708,0.7398467
3739,-13,-3.877242251150472,17.523584407536482,-13.0324917,-0.0026446,14.8760328,-0.2572731,-0.2298868,4.0000000,0.2665206,1.0384984,15.6505203,-0.7262941,0.8061966
3740,-13,-3.869785611150472,17.523584407536482,-13.0309248,-0.0042975,9.9173555,-0.2832755,-0.2373342,4.0000000,0.2833099,1.0377887,15.5106249,-0.7579784,0.8780490
3741,-13,-3.862328971150472,17.523584407536482,-13.0293560,0.0040496,42.9752083,-0.3078229,-0.2455787,4.0000000,0.2965780,1.0370840,15.3690329,-0.7877354,0.9485122
3742,-13,-3.854872331150472,17.523584407536482,-13.0277843,0.0023967,34.7107430,-0.3313694,-0.2557968,4.0000000,0.3058909,1.0363928,15.2281485,-0.8174846,1.0213653
3743,-13,-3.847415691150472,17.523584407536482,-13.0262079,0.0009091,27.2727280,-0.3547539,-0.2654857,4.0000000,0.3136067,1.0357178,15.0899429,-0.8445782,1.0934356
3744,-13,-4.578166411150471,17.516127767536481,-13.0770264,0.0020661,33.0578499,-0.0539684,0.2532641,4.0000000,0.5943801,1.0349140,14.9316397,-0.0878518,0.4464296
3745,-13,-4.570709771150471,17.516127767536481,-13.0781298,0.0032231,39.6694221,-0.0505419,0.2043805,4.0000000,0.5049934,1.0358508,15.1232491,-0.0962324,0.3294938
3746,-13,-4.563253131150471,17.516127767536481,-13.0792513,0.0043802,45.4545441,-0.0456030,0.1551675,4.0000000,0.4146491,1.0366422,15.2851810,-0.1043142,0.2305277
3747,-13,-4.555796491150471,17.516127767536481,-13.0803852,-0.0045455,8.2644625,-0.0396684,0.1057566,4.0000000,0.3247624,1.0372926,15.4171953,-0.1132492,0.1519013
3748,-13,-4.548339851150471,17.516127767536481,-13.0815287,-0.0033884,11.5702477,-0.0322332,0.0570327,4.0000000,0.2354293,1.0377979,15.5171614,-0.1213639,0.0936167
3749,-13,-4.540883211150471,17.516127767536481,-13.0826769,-0.0022314,15.7024794,-0.0236936,0.0104808,4.0000000,0.1491560,1.0381520,15.5878601,-0.1281943,0.0561936
3750,-13,-4.533426571150471,17.516127767536481,-13.0838251,-0.0011570,19.8347111,-0.0145179,-0.0346907,4.0000000,0.0664092,1.0383698,15.6311607,-0.1357906,0.0382016
3751,-13,-4.525969931150471,17.516127767536481,-13.0849695,0.0000000,24.7933884,-0.0042059,-0.0793633,4.0000000,-0.0158960,1.0384498,15.6458406,-0.1428306,0.0373819
3752,-13,-4.518513291150471,17.516127767536481,-13.0861063,0.0010744,29.7520657,0.0066570,-0.1227638,4.0000000,-0.0947790,1.0383923,15.6348448,-0.1507486,0.0535142
3753,-13,-4.511056651150471,17.516127767536481,-13.0872316,0.0021488,35.5371895,0.0186573,-0.1655740,4.0000000,-0.1721736,1.0382062,15.5979319,-0.1589744,0.0846212
3754,-13,-4.503600011150471,17.516127767536481,-13.0883417,0.0033058,41.3223152,0.0314319,-0.2069635,4.0000000,-0.2462583,1.0378999,15.5366421,-0.1676687,0.1289867
3755,-13,-4.496143371150471,17.516127767536481,-13.0894327,0.0043802,47.1074371,0.0443056,-0.2442245,4.0000000,-0.3145661,1.0374823,15.4531488,-0.1738830,0.1800439
3756,-13,-4.488686731150471,17.516127767536481,-13.0905008,-0.0045455,7.4380164,0.0576811,-0.2805166,4.0000000,-0.3813313,1.0369718,15.3506527,-0.1797018,0.2406372
3757,-13,-4.481230091150471,17.516127767536481,-13.0915432,-0.0035537,9.9173555,0.0712760,-0.3154460,4.0000000,-0.4451044,1.0363727,15.2286072,-0.1857877,0.3089334
3758,-13,-4.473773451150471,17.516127767536481,-13.0925570,-0.0024793,13.2231407,0.0849934,-0.3487597,4.0000000,-0.5067256,1.0356865,15.0878611,-0.1907937,0.3828676
3759,-13,-4.466316811150471,17.516127767536481,-13.0935383,-0.0015702,16.5289249,0.0983632,-0.3789216,4.0000000,-0.5625643,1.0349364,14.9330482,-0.1952789,0.4561468
3760,-13,-4.458860171150471,17.516127767536481,-13.0944853,-0.0005785,20.6611576,0.1117904,-0.4079218,4.0000000,-0.6165604,1.0341293,14.7637987,-0.1992832,0.5327960
3761,-13,-4.451403531150471,17.516127767536481,-13.0953941,0.0003306,24.7933884,0.1242133,-0.4350457,4.0000000,-0.6685478,1.0332755,14.5825958,-0.2015435,0.6113606
3762,-13,-4.443946891150471,17.516127767536481,-13.0962639,0.0011570,28.9256191,0.1373435,-0.4610351,4.0000000,-0.7171358,1.0323863,14.3918724,-0.2049344,0.6893370
3763,-13,-4.436490251150471,17.516127767536481,-13.0970907,0.0019835,33.0578499,0.1507075,-0.4860708,4.0000000,-0.7636385,1.0314775,14.1928015,-0.2085031,0.7678778
3764,-13,-4.429033611150471,17.516127767536481,-13.0978737,0.0027273,37.1900826,0.1632931,-0.5089961,4.0000000,-0.8063417,1.0305581,13.9878664,-0.2116505,0.8430905
3765,-13,-4.421576971150471,17.516127767536481,-13.0986099,0.0033058,40.4958687,0.1750611,-0.5295518,4.0000000,-0.8449743,1.0296289,13.7791414,-0.2141293,0.9125136
3766,-13,-4.414120331150471,17.516127767536481,-13.0992966,0.0039669,44.6280975,0.1879306,-0.5506762,4.0000000,-0.8837488,1.0287124,13.5691557,-0.2176035,0.9855165
3767,-13,-4.406663691150471,17.516127767536481,-13.0999336,0.0045455,47.9338837,0.2000856,-0.5700735,4.0000000,-0.9194812,1.0278066,13.3580637,-0.2206658,1.0543951
3768,-13,-4.399207051150471,17.516127767536481,-13.1005173,-0.0048760,1.6528926,0.2117411,-0.5881779,4.0000000,-0.9524774,1.0269226,13.1487598,-0.2238784,1.1201770
3769,-13,-4.391750411150471,17.516127767536481,-13.1010475,-0.0044628,2.4793389,0.2229416,-0.6038463,4.0000000,-0.9796444,1.0260780,12.9437628,-0.2280483,1.1757474
3770,-13,-4.384293771150471,17.516127767536481,-13.1015215,-0.0040496,3.3057852,0.2346726,-0.6195434,4.0000000,-1.0057442,1.0252701,12.7457638,-0.2333426,1.2321260
3771,-13,-4.376837131150471,17.516127767536481,-13.1019382,-0.0038017,4.1322312,0.2466978,-0.6345680,4.0000000,-1.0291488,1.0245097,12.5575123,-0.2399872,1.2858320
3772,-13,-4.369380491150471,17.516127767536481,-13.1022968,-0.0034711,4.9586778,0.2573590,-0.6484176,4.0000000,-1.0503459,1.0238081,12.3792448,-0.2464893,1.3375373
3773,-13,-4.361923851150471,17.516127767536481,-13.1025953,-0.0031405,5.7851238,0.2671632,-0.6590530,4.0000000,-1.0632161,1.0231698,12.2135849,-0.2548899,1.3733107
3774,-13,-4.354467211150471,17.516127767536481,-13.1028328,-0.0029752,6.6115704,0.2759062,-0.6677890,4.0000000,-1.0707048,1.0225987,12.0653543,-0.2648731,1.4010221
3775,-13,-4.347010571150471,17.516127767536481,-13.1030092,-0.0028099,7.4380164,0.2857257,-0.6776025,4.0000000,-1.0785614,1.0221004,11.9345360,-0.2766434,1.4338356
3776,-13,-4.339553931150471,17.516127767536481,-13.1031227,-0.0026446,8.2644625,0.2940790,-0.6843527,4.0000000,-1.0783594,1.0216796,11.8227777,-0.2903460,1.4519522
3777,-13,-4.332097291150472,17.516127767536481,-13.1031733,-0.0026446,8.2644625,0.3010562,-0.6900638,5.0000000,-1.0753336,1.0213461,11.7316713,-0.3047940,1.4674988
3778,-13,-4.324640651150472,17.516127767536481,-13.1031609,-0.0027273,7.4380164,0.3089984,-0.6943038,4.0000000,-1.0662920,1.0210987,11.6641273,-0.3223156,1.4723445
3779,-13,-4.317184011150472,17.516127767536481,-13.1030836,-0.0028099,6.6115704,0.3153704,-0.6965778,4.0000000,-1.0519081,1.0209333,11.6200514,-0.3412476,1.4689838
3780,-13,-4.309727371150472,17.516127767536481,-13.1029434,-0.0029752,5.7851238,0.3200506,-0.6959490,4.0000000,-1.0311562,1.0208560,11.5994463,-0.3607418,1.4518336
3781,-13,-4.302270731150472,17.516127767536481,-13.1027393,-0.0031405,4.9586778,0.3247503,-0.6963269,4.0000000,-1.0121968,1.0208706,11.6028376,-0.3804569,1.4415914
3782,-13,-4.294814091150472,17.516127767536481,-13.1024723,-0.0033058,4.1322312,0.3292693,-0.6942915,4.0000000,-0.9867278,1.0209713,11.6303215,-0.4018553,1.4171559
3783,-13,-4.287357451150472,17.516127767536481,-13.1021423,-0.0036364,3.3057852,0.3310358,-0.6897702,4.0000000,-0.9590042,1.0211535,11.6804581,-0.4205361,1.3842671
3784,-13,-4.279900811150472,17.516127767536481,-13.1017504,-0.0039669,2.4793389,0.3326962,-0.6851153,4.0000000,-0.9317491,1.0214226,11.7526379,-0.4384815,1.3515618
3785,-13,-4.272444171150472,17.516127767536481,-13.1012964,-0.0042975,1.6528926,0.3327612,-0.6780138,4.0000000,-0.9014306,1.0217717,11.8465118,-0.4545971,1.3082807
3786,-13,-4.264987531150472,17.516127767536481,-13.1007824,-0.0047107,0.8264463,0.3300220,-0.6682191,4.0000000,-0.8698735,1.0221874,11.9583416,-0.4665648,1.2561648
3787,-13,-4.257530891150472,17.516127767536481,-13.1002102,-0.0052066,0.0000000,0.3272594,-0.6580667,4.0000000,-0.8402858,1.0226805,12.0877066,-0.4758477,1.2033683
3788,-13,-4.250074251150472,17.516127767536481,-13.0995789,0.0042149,45.4545441,0.3255795,-0.6498570,4.0000000,-0.8170893,1.0232432,12.2333546,-0.4826249,1.1609340
3789,-13,-4.242617611150472,17.516127767536481,-13.0988922,0.0036364,41.3223152,0.3210129,-0.6380896,4.0000000,-0.7899138,1.0238686,12.3945456,-0.4862654,1.1053532
3790,-13,-4.235160971150472,17.516127767536481,-13.0981503,0.0028926,36.3636360,0.3150511,-0.6253183,4.0000000,-0.7637342,1.0245465,12.5662699,-0.4869024,1.0486815
3791,-13,-4.227704331150472,17.516127767536481,-13.0973549,0.0020661,31.4049587,0.3083940,-0.6117718,4.0000000,-0.7396458,1.0252684,12.7459126,-0.4838978,0.9909940
3792,-13,-4.220247691150472,17.516127767536481,-13.0965080,0.0012397,26.4462814,0.3011464,-0.5997220,4.0000000,-0.7215728,1.0260402,12.9357281,-0.4778713,0.9447087
3793,-13,-4.212791051150472,17.516127767536481,-13.0956116,0.0003306,21.4876041,0.2923831,-0.5855417,4.0000000,-0.7026778,1.0268544,13.1319656,-0.4684056,0.8919196
3794,-13,-4.205334411150472,17.516127767536481,-13.0946665,-0.0005785,17.3553715,0.2824888,-0.5713018,4.0000000,-0.6863870,1.0276983,13.3324184,-0.4562165,0.8432558
3795,-13,-4.197877771150472,17.516127767536481,-13.0936756,-0.0015702,13.2231407,0.2711447,-0.5558819,4.0000000,-0.6703020,1.0285705,13.5358925,-0.4414617,0.7936679
3796,-13,-4.190421131150472,17.516127767536481,-13.0926409,-0.0026446,9.9173555,0.2604610,-0.5418000,4.0000000,-0.6580731,1.0294653,13.7415104,-0.4255268,0.7513455
3797,-13,-4.182964491150472,17.516127767536481,-13.0915632,-0.0037190,6.6115704,0.2497566,-0.5281920,4.0000000,-0.6465698,1.0303757,13.9485426,-0.4098141,0.7129049
3798,-13,-4.175507851150472,17.516127767536481,-13.0904446,-0.0048760,4.1322312,0.2380674,-0.5141250,4.0000000,-0.6353284,1.0313122,14.1560669,-0.3929218,0.6760616
3799,-13,-4.168051211150472,17.516127767536481,-13.0892868,0.0039669,45.4545441,0.2247097,-0.4982442,4.0000000,-0.6228223,1.0322509,14.3607588,-0.3736662,0.6362844
3800,-13,-4.160594571150471,17.516127767536481,-13.0880928,0.0027273,38.0165291,0.2119842,-0.4835540,4.0000000,-0.6118702,1.0331821,14.5612803,-0.3552378,0.6023573
3801,-13,-4.153137931150471,17.516127767536481,-13.0868635,0.0015702,31.4049587,0.2000471,-0.4704646,4.0000000,-0.6036576,1.0341172,14.7605772,-0.3372715,0.5754496
3802,-13,-4.145681291150471,17.516127767536481,-13.0856009,0.0004959,25.6198349,0.1866967,-0.4553917,4.0000000,-0.5924304,1.0350542,14.9567404,-0.3183531,0.5445595
3803,-13,-4.138224651150471,17.516127767536481,-13.0843058,-0.0007438,19.8347111,0.1735626,-0.4404187,4.0000000,-0.5804420,1.0359745,15.1454802,-0.3003955,0.5152112
3804,-13,-4.130768011150471,17.516127767536481,-13.0829821,-0.0020661,14.8760328,0.1604876,-0.4255106,4.0000000,-0.5683584,1.0368797,15.3290949,-0.2826627,0.4877423
3805,-13,-4.123311371150471,17.516127767536481,-13.0816298,-0.0034711,10.7438021,0.1494621,-0.4129542,4.0000000,-0.5581059,1.0377666,15.5076580,-0.2678025,0.4663447
3806,-13,-4.115854731150471,17.516127767536481,-13.0802517,-0.0049587,7.4380164,0.1371915,-0.3984681,4.0000000,-0.5446340,1.0386333,15.6785250,-0.2523022,0.4415873
3807,-13,-4.108398091150471,17.516127767536481,-13.0788488,0.0035537,42.9752083,0.1261728,-0.3854162,4.0000000,-0.5322119,1.0394773,15.8443842,-0.2386205,0.4208053
3808,-13,-4.100941451150472,17.516127767536481,-13.0774231,0.0021488,35.5371895,0.1146324,-0.3709396,4.0000000,-0.5163293,1.0402852,16.0001812,-0.2255498,0.3972459
3809,-13,-4.093484811150471,17.516127767536481,-13.0759764,0.0008264,28.9256191,0.1042520,-0.3570737,4.0000000,-0.4987923,1.0410662,16.1496353,-0.2153550,0.3744785
3810,-13,-4.086028171150472,17.516127767536481,-13.0745096,-0.0004959,23.1404953,0.0934540,-0.3424193,4.0000000,-0.4799153,1.0417938,16.2874584,-0.2049233,0.3515894
3811,-13,-4.078571531150472,17.516127767536481,-13.0730267,-0.0019008,17.3553715,0.0835591,-0.3283814,4.0000000,-0.4595352,1.0424789,16.4167137,-0.1972276,0.3300657
3812,-13,-4.071114891150472,17.516127767536481,-13.0715265,-0.0033884,12.3966942,0.0750625,-0.3153842,4.0000000,-0.4389161,1.0431197,16.5347652,-0.1918523,0.3099111
3813,-13,-4.063658251150472,17.516127767536481,-13.0700130,-0.0049587,8.2644625,0.0673389,-0.3030081,4.0000000,-0.4165751,1.0437081,16.6442604,-0.1894412,0.2909199
3814,-13,-4.056201611150472,17.516127767536481,-13.0684862,0.0034711,42.1487617,0.0599155,-0.2905626,4.0000000,-0.3924345,1.0442425,16.7422695,-0.1886907,0.2721506
3815,-13,-4.048744971150472,17.516127767536481,-13.0669489,0.0019835,34.7107430,0.0506905,-0.2759981,4.0000000,-0.3650605,1.0447159,16.8293381,-0.1869356,0.2532614
3816,-13,-4.041288331150472,17.516127767536481,-13.0654011,0.0004959,28.0991745,0.0432673,-0.2629359,4.0000000,-0.3374964,1.0451268,16.9026794,-0.1883754,0.2356875
3817,-13,-4.033831691150472,17.516127767536481,-13.0638466,-0.0009917,22.3140488,0.0378865,-0.2531667,4.0000000,-0.3111657,1.0454738,16.9647522,-0.1951678,0.2226692
3818,-13,-4.026375051150472,17.516127767536481,-13.0622845,-0.0024793,17.3553715,0.0309949,-0.2410766,4.0000000,-0.2805299,1.0457559,17.0171700,-0.2016233,0.2085691
3819,-13,-4.018918411150472,17.516127767536481,-13.0607176,-0.0041322,12.3966942,0.0228186,-0.2282316,4.0000000,-0.2474906,1.0459598,17.0538197,-0.2089727,0.1971903
3820,-13,-4.011461771150472,17.516127767536481,-13.0591469,0.0041322,45.4545441,0.0166377,-0.2184255,4.0000000,-0.2157461,1.0460914,17.0761223,-0.2211049,0.1889141
3821,-13,-4.004005131150472,17.516127767536481,-13.0575743,0.0024793,37.1900826,0.0101615,-0.2102690,4.0000000,-0.1844425,1.0461630,17.0894833,-0.2360955,0.1856029
3822,-13,-3.996548491150472,17.516127767536481,-13.0559988,0.0008264,29.7520657,0.0025215,-0.2011010,4.0000000,-0.1505264,1.0461546,17.0880852,-0.2516757,0.1837583
3823,-13,-3.989091851150472,17.516127767536481,-13.0544243,-0.0008264,23.1404953,-0.0063734,-0.1926643,4.0000000,-0.1164293,1.0460798,17.0747833,-0.2688994,0.1871482
3824,-13,-3.981635211150472,17.516127767536481,-13.0528488,-0.0023967,17.3553715,-0.0154018,-0.1858155,4.0000000,-0.0837144,1.0459380,17.0481682,-0.2879165,0.1944349
3825,-13,-3.974178571150472,17.516127767536481,-13.0512753,-0.0039669,12.3966942,-0.0253876,-0.1799600,4.0000000,-0.0498578,1.0457104,17.0094662,-0.3100621,0.2060851
3826,-13,-3.966721931150472,17.516127767536481,-13.0497046,0.0043802,45.4545441,-0.0355483,-0.1759004,4.0000000,-0.0175386,1.0454431,16.9600468,-0.3342622,0.2214682
3827,-13,-3.959265291150472,17.516127767536481,-13.0481348,0.0028099,37.1900826,-0.0479406,-0.1721183,4.0000000,0.0159713,1.0451037,16.8987446,-0.3602078,0.2427259
3828,-13,-3.951808651150472,17.516127767536481,-13.0465698,0.0013223,29.7520657,-0.0617211,-0.1696922,4.0000000,0.0487941,1.0446932,16.8244801,-0.3881785,0.2694784
3829,-13,-3.944352011150472,17.516127767536481,-13.0450068,-0.0001653,23.1404953,-0.0769709,-0.1667533,4.0000000,0.0812687,1.0442322,16.7410297,-0.4147752,0.2990595
3830,-13,-3.936895371150472,17.516127767536481,-13.0434484,-0.0016529,17.3553715,-0.0940079,-0.1649552,4.0000000,0.1137380,1.0437092,16.6451454,-0.4436483,0.3345035
3831,-13,-3.929438731150472,17.516127767536481,-13.0418930,-0.0032231,12.3966942,-0.1124503,-0.1649029,5.0000000,0.1440661,1.0431445,16.5392151,-0.4738719,0.3757355
3832,-13,-3.921982091150472,17.516127767536481,-13.0403414,-0.0048760,8.2644625,-0.1308538,-0.1675106,5.0000000,0.1716014,1.0425209,16.4249039,-0.5066227,0.4205433
