OID_,ClipsFinal_DEM_Large_S3_RegI,X,Y,DEM_Large_S15_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
898,-12,-5.584812811150471,22.340573847536479,-12.8392296,0.0039669,47.1074371,0.3659163,-0.6290869,4.0000000,-0.4578071,1.1011888,24.7562885,-0.8003667,1.1520110
899,-12,-5.577356171150471,22.340573847536479,-12.8411531,-0.0041322,22.3140488,0.3983113,-0.6567658,4.0000000,-0.4751068,1.1002872,24.6555614,-0.8384247,1.2517215
900,-12,-5.569899531150471,22.340573847536479,-12.8430376,-0.0022314,27.2727280,0.4307448,-0.6836398,4.0000000,-0.4926739,1.0993804,24.5510807,-0.8746057,1.3535830
901,-12,-5.562442891150471,22.340573847536479,-12.8448792,-0.0004132,33.0578499,0.4646374,-0.7108610,4.0000000,-0.5118791,1.0984676,24.4470921,-0.9098429,1.4624453
902,-12,-5.554986251150471,22.340573847536479,-12.8466759,0.0013223,38.8429756,0.4961472,-0.7358333,4.0000000,-0.5300213,1.0975550,24.3414059,-0.9416454,1.5678142
903,-12,-5.547529611150471,22.340573847536479,-12.8484249,0.0030579,44.6280975,0.5273516,-0.7598194,4.0000000,-0.5497068,1.0966468,24.2365112,-0.9699322,1.6739358
904,-12,-5.540072971150471,22.340573847536479,-12.8501244,-0.0052893,19.0082645,0.5552419,-0.7810251,4.0000000,-0.5686780,1.0957561,24.1332035,-0.9933721,1.7725614
905,-12,-5.532616331150471,22.340573847536479,-12.8517714,-0.0035537,23.1404953,0.5836009,-0.8020172,4.0000000,-0.5903398,1.0948889,24.0308704,-1.0136946,1.8748804
906,-12,-5.525159691150471,22.340573847536479,-12.8533640,-0.0019835,28.0991745,0.6107802,-0.8217342,4.0000000,-0.6140316,1.0940404,23.9305687,-1.0294367,1.9760929
907,-12,-5.517703051150471,22.340573847536479,-12.8549004,-0.0004959,33.0578499,0.6353234,-0.8392752,4.0000000,-0.6375321,1.0932028,23.8320904,-1.0410182,2.0699871
908,-12,-5.510246411150471,22.340573847536479,-12.8563766,0.0009091,37.1900826,0.6578549,-0.8551280,4.0000000,-0.6624552,1.0924002,23.7370586,-1.0478008,2.1593146
909,-12,-5.502789771150471,22.340573847536479,-12.8577919,0.0023140,42.1487617,0.6785558,-0.8694524,4.0000000,-0.6892601,1.0916427,23.6467686,-1.0496447,2.2446494
910,-12,-5.495333131150471,22.340573847536479,-12.8591442,0.0035537,46.2809906,0.6967567,-0.8818682,4.0000000,-0.7175702,1.0909228,23.5585709,-1.0461663,2.3233118
911,-12,-5.487876491150471,22.340573847536479,-12.8604307,-0.0051240,19.0082645,0.7124383,-0.8924022,4.0000000,-0.7462162,1.0902481,23.4782715,-1.0385883,2.3942196
912,-12,-5.480419851150471,22.340573847536479,-12.8616505,-0.0038843,22.3140488,0.7257954,-0.9010402,4.0000000,-0.7758122,1.0896198,23.4021416,-1.0262682,2.4563551
913,-12,-5.472963211150471,22.340573847536479,-12.8628016,-0.0026446,26.4462814,0.7382938,-0.9089674,4.0000000,-0.8077154,1.0890479,23.3324642,-1.0102193,2.5174613
914,-12,-5.465506571150471,22.340573847536479,-12.8638830,-0.0015702,29.7520657,0.7465204,-0.9138677,4.0000000,-0.8376676,1.0885265,23.2696400,-0.9900678,2.5615222
915,-12,-5.458049931150471,22.340573847536479,-12.8648911,-0.0005785,33.0578499,0.7552898,-0.9186786,4.0000000,-0.8702956,1.0880686,23.2137661,-0.9670616,2.6062512
916,-12,-5.450593291150471,22.340573847536479,-12.8658266,0.0002479,35.5371895,0.7629552,-0.9225296,4.0000000,-0.9028270,1.0876758,23.1645622,-0.9422323,2.6455967
917,-12,-5.443136651150471,22.340573847536479,-12.8666878,0.0010744,38.0165291,0.7686809,-0.9251106,4.0000000,-0.9362597,1.0873247,23.1211777,-0.9139616,2.6796176
918,-12,-5.435680011150471,22.340573847536479,-12.8674726,0.0019008,40.4958687,0.7712933,-0.9256857,4.0000000,-0.9660653,1.0870191,23.0845490,-0.8853061,2.7005444
919,-12,-5.428223371150471,22.340573847536479,-12.8681812,0.0026446,42.9752083,0.7741436,-0.9263164,4.0000000,-0.9964722,1.0867780,23.0562019,-0.8561606,2.7225196
920,-12,-5.420766731150471,22.340573847536479,-12.8688116,0.0033884,45.4545441,0.7745038,-0.9252809,4.0000000,-1.0243840,1.0866101,23.0341015,-0.8261777,2.7337673
921,-12,-5.413310091150471,22.340573847536479,-12.8693628,0.0040496,47.1074371,0.7702466,-0.9214100,4.0000000,-1.0471065,1.0865028,23.0213890,-0.7957134,2.7269547
922,-12,-5.405853451150471,22.340573847536479,-12.8698349,0.0045455,48.7603302,0.7670937,-0.9182110,4.0000000,-1.0710326,1.0864576,23.0161514,-0.7653894,2.7252622
923,-12,-5.398396811150471,22.340573847536479,-12.8702278,-0.0050413,20.6611576,0.7671714,-0.9169675,4.0000000,-1.0946532,1.0864624,23.0169849,-0.7392818,2.7336421
924,-12,-5.390940171150471,22.340573847536479,-12.8705387,-0.0047107,22.3140488,0.7622803,-0.9127840,4.0000000,-1.1121631,1.0865115,23.0241013,-0.7134050,2.7230580
925,-12,-5.383483531150471,22.340573847536479,-12.8707705,-0.0044628,23.1404953,0.7550234,-0.9067245,4.0000000,-1.1218286,1.0866138,23.0371323,-0.6916203,2.6951132
926,-12,-5.376026891150471,22.340573847536479,-12.8709192,-0.0042975,23.1404953,0.7490888,-0.9020212,4.0000000,-1.1305197,1.0867614,23.0549603,-0.6735226,2.6762588
927,-12,-5.368570251150471,22.340573847536479,-12.8709879,-0.0041322,23.1404953,0.7433504,-0.8973929,5.0000000,-1.1347311,1.0869449,23.0787582,-0.6600547,2.6544948
928,-12,-5.361113611150471,22.340573847536479,-12.8709755,-0.0041322,23.1404953,0.7342678,-0.8916659,4.0000000,-1.1353685,1.0871681,23.1066151,-0.6479634,2.6292543
929,-12,-5.353656971150471,22.340573847536479,-12.8708820,-0.0042975,23.1404953,0.7231725,-0.8842475,4.0000000,-1.1265697,1.0874248,23.1388245,-0.6419252,2.5864968
930,-12,-5.346200331150471,22.340573847536479,-12.8707075,-0.0044628,23.1404953,0.7104241,-0.8763519,4.0000000,-1.1127053,1.0877048,23.1738224,-0.6399985,2.5404646
931,-12,-5.338743691150471,22.340573847536479,-12.8704538,-0.0047107,22.3140488,0.6967407,-0.8687586,4.0000000,-1.0953622,1.0880058,23.2105541,-0.6421551,2.4977140
932,-12,-5.331287051150471,22.340573847536479,-12.8701210,-0.0050413,20.6611576,0.6800699,-0.8599738,4.0000000,-1.0714985,1.0883073,23.2476978,-0.6484491,2.4477143
933,-12,-5.323830411150471,22.340573847536479,-12.8697100,0.0045455,48.7603302,0.6610178,-0.8501027,4.0000000,-1.0401745,1.0886021,23.2846527,-0.6600308,2.3893573
934,-12,-5.316373771150471,22.340573847536479,-12.8692217,0.0039669,47.1074371,0.6391041,-0.8392864,4.0000000,-1.0026515,1.0888896,23.3198700,-0.6759214,2.3267112
935,-12,-5.308917131150471,22.340573847536479,-12.8686581,0.0033058,45.4545441,0.6144961,-0.8282408,4.0000000,-0.9611548,1.0891520,23.3521690,-0.6953269,2.2678339
936,-12,-5.301460491150471,22.340573847536479,-12.8680210,0.0025620,42.9752083,0.5851672,-0.8150595,4.0000000,-0.9122748,1.0893770,23.3799496,-0.7178442,2.1995471
937,-12,-5.294003851150471,22.340573847536479,-12.8673124,0.0018182,40.4958687,0.5538465,-0.8020016,4.0000000,-0.8584023,1.0895613,23.4025593,-0.7456009,2.1363339
938,-12,-5.286547211150471,22.340573847536479,-12.8665333,0.0009917,38.0165291,0.5162575,-0.7860460,4.0000000,-0.7984557,1.0896851,23.4177094,-0.7736363,2.0647633
939,-12,-5.279090571150471,22.340573847536479,-12.8656883,0.0001653,35.5371895,0.4759342,-0.7704909,4.0000000,-0.7358062,1.0897325,23.4231663,-0.8051755,2.0057340
940,-12,-5.271633931150471,22.340573847536479,-12.8647776,-0.0006612,33.0578499,0.4310123,-0.7531109,4.0000000,-0.6676511,1.0896934,23.4184761,-0.8385707,1.9452280
941,-12,-5.264177291150471,22.340573847536479,-12.8638058,-0.0016529,29.7520657,0.3825754,-0.7344252,4.0000000,-0.5955849,1.0895505,23.4019527,-0.8732656,1.8868648
942,-12,-5.256720651150471,22.340573847536479,-12.8627758,-0.0027273,26.4462814,0.3294620,-0.7149060,4.0000000,-0.5217016,1.0893004,23.3711529,-0.9081104,1.8400248
943,-12,-5.249264011150471,22.340573847536479,-12.8616915,-0.0038843,22.3140488,0.2716947,-0.6934008,4.0000000,-0.4432432,1.0889452,23.3280716,-0.9435585,1.7958068
944,-12,-5.241807371150471,22.340573847536479,-12.8605547,-0.0051240,19.0082645,0.2099053,-0.6711735,4.0000000,-0.3636662,1.0884520,23.2668324,-0.9786808,1.7648832
945,-12,-5.234350731150471,22.340573847536479,-12.8593712,0.0038017,46.2809906,0.1447302,-0.6483560,4.0000000,-0.2833019,1.0878158,23.1885147,-1.0134102,1.7473211
946,-12,-5.226894091150471,22.340573847536479,-12.8581438,0.0026446,42.1487617,0.0754111,-0.6238511,4.0000000,-0.2012457,1.0870396,23.0932178,-1.0464566,1.7386384
947,-12,-5.219437451150471,22.340573847536479,-12.8568773,0.0014876,38.0165291,0.0012873,-0.5963821,4.0000000,-0.1162904,1.0860977,22.9762859,-1.0764738,1.7342011
948,-12,-5.211980811150471,22.340573847536479,-12.8555765,0.0002479,33.8842964,-0.0736971,-0.5700109,4.0000000,-0.0350206,1.0850120,22.8408146,-1.1050012,1.7512757
949,-12,-5.204524171150471,22.340573847536479,-12.8542442,-0.0011570,28.9256191,-0.1504428,-0.5425208,4.0000000,0.0459685,1.0837866,22.6848927,-1.1310099,1.7778351
950,-12,-5.197067531150471,22.340573847536479,-12.8528862,-0.0024793,23.9669418,-0.2304315,-0.5130063,4.0000000,0.1273149,1.0823897,22.5071583,-1.1533276,1.8141512
951,-12,-5.189610891150471,22.340573847536479,-12.8515072,-0.0038843,19.8347111,-0.3110593,-0.4816996,4.0000000,0.2071714,1.0808353,22.3065796,-1.1705705,1.8564519
952,-12,-5.182154251150471,22.340573847536479,-12.8501110,-0.0051240,15.7024794,-0.3910186,-0.4500454,4.0000000,0.2844994,1.0791330,22.0851860,-1.1845902,1.9086424
953,-12,-5.174697611150471,22.340573847536479,-12.8487024,0.0034711,44.6280975,-0.4698415,-0.4182196,4.0000000,0.3590918,1.0772769,21.8408413,-1.1955310,1.9697123
954,-12,-5.167240971150471,22.340573847536479,-12.8472872,0.0021488,39.6694221,-0.5471769,-0.3851022,4.0000000,0.4315787,1.0753025,21.5753479,-1.2017831,2.0343802
955,-12,-5.159784331150471,22.340573847536479,-12.8458681,0.0007438,33.8842964,-0.6199726,-0.3542643,4.0000000,0.4983386,1.0732001,21.2873020,-1.2068673,2.1063309
956,-12,-5.152327691150471,22.340573847536479,-12.8444519,-0.0007438,28.0991745,-0.6883856,-0.3224857,4.0000000,0.5618093,1.0709823,20.9819736,-1.2067808,2.1742680
957,-12,-5.144871051150471,22.340573847536479,-12.8430405,-0.0021488,23.1404953,-0.7556652,-0.2912077,4.0000000,0.6230171,1.0686833,20.6575317,-1.2054325,2.2500873
958,-12,-5.137414411150471,22.340573847536479,-12.8416395,-0.0035537,18.1818180,-0.8174554,-0.2607215,4.0000000,0.6796312,1.0662915,20.3113880,-1.2010742,2.3221722
959,-12,-5.129957771150471,22.340573847536479,-12.8402529,-0.0049587,14.0495872,-0.8719440,-0.2323481,4.0000000,0.7298976,1.0638323,19.9511433,-1.1945938,2.3874609
960,-12,-5.122501131150471,22.340573847536479,-12.8388834,0.0038843,44.6280975,-0.9195172,-0.2039687,4.0000000,0.7760333,1.0613302,19.5737305,-1.1839708,2.4415689
961,-12,-5.115044491150471,22.340573847536479,-12.8375349,0.0025620,38.8429756,-0.9597780,-0.1765173,4.0000000,0.8173246,1.0587889,19.1836052,-1.1703593,2.4847717
962,-12,-5.107587851150471,22.340573847536479,-12.8362122,0.0013223,33.0578499,-0.9939303,-0.1516520,4.0000000,0.8534697,1.0562377,18.7811451,-1.1567738,2.5209069
963,-12,-5.100131211150471,22.340573847536479,-12.8349161,-0.0000826,27.2727280,-1.0187926,-0.1282602,4.0000000,0.8839171,1.0536956,18.3689938,-1.1404375,2.5397763
964,-12,-5.092674571150472,22.340573847536479,-12.8336496,-0.0013223,22.3140488,-1.0402238,-0.1067831,4.0000000,0.9112221,1.0511667,17.9487743,-1.1247883,2.5553365
965,-12,-5.085217931150471,22.340573847536479,-12.8324156,-0.0025620,17.3553715,-1.0503131,-0.0877684,4.0000000,0.9313765,1.0486612,17.5203552,-1.1069133,2.5477095
966,-12,-5.077761291150471,22.340573847536479,-12.8312159,-0.0036364,13.2231407,-1.0513805,-0.0722612,4.0000000,0.9443111,1.0462089,17.0889053,-1.0888335,2.5223608
967,-12,-5.704119051150471,22.333117207536478,-12.8077164,0.0025620,42.1487617,0.0020650,-0.1538322,4.0000000,-0.1032389,1.1089833,25.6199932,-0.2044255,0.1288391
968,-12,-5.696662411150471,22.333117207536478,-12.8099632,0.0047107,48.7603302,0.0142389,-0.1856337,4.0000000,-0.1400391,1.1089227,25.6135559,-0.2312282,0.1571131
969,-12,-5.689205771150471,22.333117207536478,-12.8122072,-0.0030579,25.6198349,0.0280628,-0.2168428,4.0000000,-0.1748497,1.1087452,25.5927582,-0.2588359,0.1911516
970,-12,-5.681749131150471,22.333117207536478,-12.8144455,-0.0008264,31.4049587,0.0426425,-0.2471151,4.0000000,-0.2068752,1.1084516,25.5620766,-0.2873550,0.2316111
971,-12,-5.674292491150471,22.333117207536478,-12.8166752,0.0014050,38.0165291,0.0577611,-0.2757448,4.0000000,-0.2346700,1.1080790,25.5215244,-0.3168196,0.2752412
972,-12,-5.666835851150471,22.333117207536478,-12.8188963,0.0036364,45.4545441,0.0760921,-0.3068079,4.0000000,-0.2632409,1.1076400,25.4728813,-0.3503749,0.3272150
973,-12,-5.659379211150471,22.333117207536478,-12.8211040,-0.0041322,22.3140488,0.0960310,-0.3373867,4.0000000,-0.2892177,1.1071175,25.4155025,-0.3855557,0.3827913
974,-12,-5.651922571150471,22.333117207536478,-12.8232985,-0.0019835,28.0991745,0.1178929,-0.3684247,4.0000000,-0.3140443,1.1065215,25.3508167,-0.4228051,0.4445933
975,-12,-5.644465931150471,22.333117207536478,-12.8254757,0.0001653,34.7107430,0.1408572,-0.3986365,4.0000000,-0.3373753,1.1058652,25.2793064,-0.4598977,0.5096848
976,-12,-5.637009291150471,22.333117207536478,-12.8276348,0.0023140,41.3223152,0.1661061,-0.4296219,4.0000000,-0.3588644,1.1051590,25.2002697,-0.5003794,0.5806701
977,-12,-5.629552651150471,22.333117207536478,-12.8297729,0.0044628,47.9338837,0.1915460,-0.4587500,4.0000000,-0.3780496,1.1044059,25.1169643,-0.5394505,0.6512151
978,-12,-5.622096011150471,22.333117207536478,-12.8318882,-0.0033884,24.7933884,0.2192847,-0.4890122,4.0000000,-0.3959634,1.1036093,25.0292664,-0.5820609,0.7291827
979,-12,-5.614639371150471,22.333117207536478,-12.8339777,-0.0013223,30.5785122,0.2490217,-0.5194690,4.0000000,-0.4131523,1.1027880,24.9365826,-0.6257856,0.8115001
980,-12,-5.607182731150471,22.333117207536478,-12.8360415,0.0007438,37.1900826,0.2805533,-0.5500885,4.0000000,-0.4298561,1.1019315,24.8399658,-0.6703210,0.8988277
981,-12,-5.599726091150471,22.333117207536478,-12.8380747,0.0028099,43.8016510,0.3125426,-0.5800709,4.0000000,-0.4452280,1.1010348,24.7396641,-0.7149137,0.9897454
982,-12,-5.592269451150471,22.333117207536478,-12.8400755,-0.0052066,19.0082645,0.3449901,-0.6092761,4.0000000,-0.4604129,1.1001332,24.6373978,-0.7581393,1.0834372
983,-12,-5.584812811150471,22.333117207536478,-12.8420429,-0.0033058,23.9669418,0.3776996,-0.6374688,4.0000000,-0.4755063,1.0992182,24.5332890,-0.7994312,1.1782417
984,-12,-5.577356171150471,22.333117207536478,-12.8439732,-0.0014050,29.7520657,0.4121875,-0.6660885,4.0000000,-0.4917604,1.0982940,24.4264812,-0.8404167,1.2796553
985,-12,-5.569899531150471,22.333117207536478,-12.8458643,0.0004959,35.5371895,0.4447192,-0.6927973,4.0000000,-0.5057103,1.0973620,24.3187637,-0.8798844,1.3796307
986,-12,-5.562442891150471,22.333117207536478,-12.8477144,0.0023140,42.1487617,0.4807853,-0.7209622,4.0000000,-0.5235413,1.0964290,24.2117443,-0.9183832,1.4902872
987,-12,-5.554986251150471,22.333117207536478,-12.8495207,0.0041322,47.9338837,0.5151538,-0.7475541,4.0000000,-0.5403012,1.0954956,24.1019993,-0.9548070,1.6008282
988,-12,-5.547529611150471,22.333117207536478,-12.8512802,-0.0041322,21.4876041,0.5483920,-0.7728319,4.0000000,-0.5574480,1.0945655,23.9928379,-0.9882159,1.7115841
989,-12,-5.540072971150471,22.333117207536478,-12.8529902,-0.0024793,26.4462814,0.5791309,-0.7956594,4.0000000,-0.5748594,1.0936592,23.8863144,-1.0164595,1.8161879
990,-12,-5.532616331150471,22.333117207536478,-12.8546495,-0.0007438,31.4049587,0.6105372,-0.8185620,4.0000000,-0.5945237,1.0927671,23.7794991,-1.0426003,1.9265099
991,-12,-5.525159691150471,22.333117207536478,-12.8562546,0.0008264,37.1900826,0.6409715,-0.8398629,4.0000000,-0.6171293,1.0918937,23.6761112,-1.0625964,2.0336835
992,-12,-5.517703051150471,22.333117207536478,-12.8578033,0.0023140,42.1487617,0.6690910,-0.8591244,4.0000000,-0.6405219,1.0910399,23.5738468,-1.0777268,2.1348312
993,-12,-5.510246411150471,22.333117207536478,-12.8592930,0.0037190,46.2809906,0.6940482,-0.8763738,4.0000000,-0.6639709,1.0902308,23.4755497,-1.0887768,2.2309375
994,-12,-5.502789771150471,22.333117207536478,-12.8607235,-0.0047934,19.0082645,0.7179254,-0.8922449,4.0000000,-0.6901088,1.0894650,23.3820915,-1.0943811,2.3230958
995,-12,-5.495333131150471,22.333117207536478,-12.8620901,-0.0034711,23.1404953,0.7397223,-0.9066169,4.0000000,-0.7178112,1.0887293,23.2934341,-1.0954225,2.4114413
996,-12,-5.487876491150471,22.333117207536478,-12.8633919,-0.0021488,27.2727280,0.7597402,-0.9192849,4.0000000,-0.7466257,1.0880526,23.2108078,-1.0919442,2.4922683
997,-12,-5.480419851150471,22.333117207536478,-12.8646269,-0.0009091,31.4049587,0.7766968,-0.9293953,4.0000000,-0.7763036,1.0874249,23.1320343,-1.0824870,2.5600741
998,-12,-5.472963211150471,22.333117207536478,-12.8657932,0.0002479,35.5371895,0.7939135,-0.9396387,4.0000000,-0.8088900,1.0868368,23.0604362,-1.0703874,2.6324871
999,-12,-5.465506571150471,22.333117207536478,-12.8668890,0.0013223,38.8429756,0.8085189,-0.9476283,4.0000000,-0.8408537,1.0863034,22.9958153,-1.0544029,2.6914694
1000,-12,-5.458049931150471,22.333117207536478,-12.8679132,0.0023140,42.1487617,0.8236346,-0.9553801,4.0000000,-0.8749768,1.0858378,22.9368954,-1.0357834,2.7497115
1001,-12,-5.450593291150471,22.333117207536478,-12.8688641,0.0031405,44.6280975,0.8328381,-0.9594142,4.0000000,-0.9068679,1.0854303,22.8856678,-1.0119606,2.7872024
1002,-12,-5.443136651150471,22.333117207536478,-12.8697395,0.0039669,47.1074371,0.8434179,-0.9640020,4.0000000,-0.9418452,1.0850701,22.8411827,-0.9861588,2.8297365
1003,-12,-5.435680011150471,22.333117207536478,-12.8705387,-0.0052066,19.0082645,0.8517073,-0.9671129,4.0000000,-0.9745549,1.0847696,22.8044872,-0.9596709,2.8629115
1004,-12,-5.428223371150471,22.333117207536478,-12.8712597,-0.0044628,21.4876041,0.8572805,-0.9688180,4.0000000,-1.0067978,1.0845382,22.7747250,-0.9308383,2.8899400
1005,-12,-5.420766731150471,22.333117207536478,-12.8719034,-0.0038017,23.9669418,0.8601135,-0.9686299,4.0000000,-1.0359299,1.0843674,22.7539825,-0.9013299,2.9038007
1006,-12,-5.413310091150471,22.333117207536478,-12.8724670,-0.0032231,26.4462814,0.8632537,-0.9679696,4.0000000,-1.0614644,1.0842574,22.7403793,-0.8744748,2.9095917
1007,-12,-5.405853451150471,22.333117207536478,-12.8729506,-0.0027273,28.0991745,0.8682810,-0.9683916,4.0000000,-1.0884171,1.0842127,22.7358456,-0.8483661,2.9231133
1008,-12,-5.398396811150471,22.333117207536478,-12.8733540,-0.0023140,29.7520657,0.8721188,-0.9680542,4.0000000,-1.1128396,1.0842196,22.7359066,-0.8232687,2.9306066
1009,-12,-5.390940171150471,22.333117207536478,-12.8736744,-0.0019835,31.4049587,0.8744069,-0.9670619,4.0000000,-1.1329660,1.0842737,22.7432671,-0.8011578,2.9328260
1010,-12,-5.383483531150471,22.333117207536478,-12.8739138,-0.0017355,32.2314034,0.8704342,-0.9624583,4.0000000,-1.1440996,1.0843736,22.7566395,-0.7808170,2.9089153
1011,-12,-5.376026891150471,22.333117207536478,-12.8740702,-0.0015702,32.2314034,0.8670070,-0.9588809,4.0000000,-1.1550076,1.0845295,22.7768536,-0.7627542,2.8943987
1012,-12,-5.368570251150471,22.333117207536478,-12.8741446,-0.0014050,32.2314034,0.8637674,-0.9554344,5.0000000,-1.1609306,1.0847313,22.8015633,-0.7499383,2.8768544
1013,-12,-5.361113611150471,22.333117207536478,-12.8741360,-0.0014050,32.2314034,0.8578551,-0.9512729,4.0000000,-1.1635268,1.0849653,22.8321247,-0.7390190,2.8574016
1014,-12,-5.353656971150471,22.333117207536478,-12.8740454,-0.0015702,32.2314034,0.8497441,-0.9456417,4.0000000,-1.1564864,1.0852382,22.8665047,-0.7347970,2.8215871
1015,-12,-5.346200331150471,22.333117207536478,-12.8738718,-0.0017355,32.2314034,0.8393561,-0.9393237,4.0000000,-1.1438793,1.0855396,22.9043407,-0.7347680,2.7811117
1016,-12,-5.338743691150471,22.333117207536478,-12.8736181,-0.0019835,31.4049587,0.8284084,-0.9335432,4.0000000,-1.1276238,1.0858563,22.9436398,-0.7394627,2.7447841
1017,-12,-5.331287051150471,22.333117207536478,-12.8732824,-0.0023140,29.7520657,0.8131549,-0.9261206,4.0000000,-1.1042862,1.0861804,22.9850807,-0.7479550,2.6989088
1018,-12,-5.323830411150471,22.333117207536478,-12.8728666,-0.0027273,28.0991745,0.7949631,-0.9176022,4.0000000,-1.0733428,1.0865080,23.0264854,-0.7618616,2.6447506
1019,-12,-5.316373771150471,22.333117207536478,-12.8723726,-0.0032231,26.4462814,0.7719389,-0.9077830,4.0000000,-1.0373372,1.0868361,23.0669079,-0.7782288,2.5882289
1020,-12,-5.308917131150471,22.333117207536478,-12.8718014,-0.0038017,23.9669418,0.7465805,-0.8976257,4.0000000,-0.9960614,1.0871423,23.1041050,-0.7991900,2.5316017
1021,-12,-5.301460491150471,22.333117207536478,-12.8711538,-0.0044628,21.4876041,0.7168829,-0.8859516,4.0000000,-0.9475208,1.0874101,23.1387577,-0.8243825,2.4683332
1022,-12,-5.294003851150471,22.333117207536478,-12.8704319,-0.0051240,19.8347111,0.6815287,-0.8724856,4.0000000,-0.8930074,1.0876402,23.1666298,-0.8519637,2.4013331
1023,-12,-5.286547211150471,22.333117207536478,-12.8696394,0.0040496,47.1074371,0.6424059,-0.8579962,4.0000000,-0.8336879,1.0878174,23.1890450,-0.8823045,2.3344603
1024,-12,-5.279090571150471,22.333117207536478,-12.8687763,0.0032231,44.6280975,0.5975562,-0.8422573,4.0000000,-0.7700811,1.0879204,23.2020855,-0.9144335,2.2722981
1025,-12,-5.271633931150471,22.333117207536478,-12.8678474,0.0023967,42.1487617,0.5482805,-0.8250459,4.0000000,-0.7018584,1.0879556,23.2065105,-0.9482334,2.2102790
1026,-12,-5.264177291150471,22.333117207536478,-12.8668537,0.0014050,38.8429756,0.4919921,-0.8048890,4.0000000,-0.6282289,1.0878954,23.1981544,-0.9815491,2.1441820
1027,-12,-5.256720651150471,22.333117207536478,-12.8657999,0.0003306,35.5371895,0.4330224,-0.7847153,4.0000000,-0.5537666,1.0877172,23.1766682,-1.0156640,2.0911286
1028,-12,-5.249264011150471,22.333117207536478,-12.8646889,-0.0008264,31.4049587,0.3689556,-0.7631694,4.0000000,-0.4755850,1.0874341,23.1427250,-1.0507538,2.0457704
1029,-12,-5.241807371150471,22.333117207536478,-12.8635235,-0.0019835,28.0991745,0.2997481,-0.7394998,4.0000000,-0.3945104,1.0870209,23.0921078,-1.0844892,2.0046175
1030,-12,-5.234350731150471,22.333117207536478,-12.8623095,-0.0031405,23.9669418,0.2256653,-0.7139730,4.0000000,-0.3121622,1.0864761,23.0227985,-1.1157839,1.9719924
1031,-12,-5.226894091150471,22.333117207536478,-12.8610487,-0.0043802,19.8347111,0.1488647,-0.6882151,4.0000000,-0.2296525,1.0857943,22.9374065,-1.1467776,1.9554225
1032,-12,-5.219437451150471,22.333117207536478,-12.8597460,0.0043802,47.1074371,0.0677629,-0.6596682,4.0000000,-0.1449879,1.0849407,22.8321857,-1.1743485,1.9419789
1033,-12,-5.211980811150471,22.333117207536478,-12.8584070,0.0030579,42.9752083,-0.0152227,-0.6306323,4.0000000,-0.0622353,1.0839310,22.7040138,-1.1990292,1.9437265
1034,-12,-5.204524171150471,22.333117207536478,-12.8570356,0.0016529,38.0165291,-0.1007389,-0.5998486,4.0000000,0.0206802,1.0827830,22.5573139,-1.2203773,1.9545940
1035,-12,-5.197067531150471,22.333117207536478,-12.8556356,0.0003306,33.0578499,-0.1861605,-0.5690840,4.0000000,0.1011090,1.0814689,22.3885345,-1.2392770,1.9793115
1036,-12,-5.189610891150471,22.333117207536478,-12.8542128,-0.0011570,28.0991745,-0.2747998,-0.5351548,4.0000000,0.1822997,1.0799942,22.1990700,-1.2526094,2.0094800
1037,-12,-5.182154251150471,22.333117207536478,-12.8527708,-0.0024793,23.1404953,-0.3620240,-0.5015108,4.0000000,0.2600140,1.0783777,21.9859581,-1.2630355,2.0525877
1038,-12,-5.174697611150471,22.333117207536478,-12.8513155,-0.0038843,19.0082645,-0.4471201,-0.4661588,4.0000000,0.3354124,1.0766138,21.7504253,-1.2677299,2.0970600
1039,-12,-5.167240971150471,22.333117207536478,-12.8498516,0.0047934,48.7603302,-0.5307093,-0.4312840,4.0000000,0.4078256,1.0747051,21.4953365,-1.2703936,2.1541810
1040,-12,-5.159784331150471,22.333117207536478,-12.8483839,0.0033058,42.9752083,-0.6112670,-0.3957184,4.0000000,0.4772106,1.0726651,21.2152004,-1.2686473,2.2144578
1041,-12,-5.152327691150471,22.333117207536478,-12.8469162,0.0018182,37.1900826,-0.6849709,-0.3619643,4.0000000,0.5404677,1.0705096,20.9152317,-1.2643963,2.2761047
1042,-12,-5.144871051150471,22.333117207536478,-12.8454542,0.0003306,31.4049587,-0.7565702,-0.3271601,4.0000000,0.6021349,1.0682502,20.5954361,-1.2564552,2.3405254
1043,-12,-5.137414411150471,22.333117207536478,-12.8440008,-0.0011570,25.6198349,-0.8218848,-0.2913876,4.0000000,0.6603212,1.0659001,20.2553902,-1.2430965,2.3979342
1044,-12,-5.129957771150471,22.333117207536478,-12.8425617,-0.0026446,20.6611576,-0.8788863,-0.2592514,4.0000000,0.7112888,1.0634742,19.8976650,-1.2297915,2.4530966
1045,-12,-5.122501131150471,22.333117207536478,-12.8411398,-0.0038843,16.5289249,-0.9299429,-0.2273669,4.0000000,0.7586768,1.0609999,19.5240974,-1.2134106,2.5023587
1046,-12,-5.115044491150471,22.333117207536478,-12.8397388,0.0047107,47.9338837,-0.9736469,-0.1961826,4.0000000,0.8017822,1.0584832,19.1348457,-1.1941473,2.5424159
