OID_,ClipsFinal_DEM_Large_S3_RegB,X,Y,DEM_Large_S5_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
332,-13,-3.966721931150472,17.866589847536481,-13.0826941,-0.0027273,12.3966942,0.2546463,-0.7784764,4.0000000,-0.2883393,1.0359626,15.1420412,-1.2686136,2.0860453
333,-13,-3.959265291150472,17.866589847536481,-13.0806885,-0.0049587,4.9586778,0.2259941,-0.7601104,4.0000000,-0.2607711,1.0387427,15.6986074,-1.2594498,2.0354548
334,-13,-3.951808651150472,17.866589847536481,-13.0786057,0.0028099,43.8016510,0.1930316,-0.7363895,4.0000000,-0.2305182,1.0415905,16.2493782,-1.2422608,1.9618969
335,-13,-3.944352011150472,17.866589847536481,-13.0764446,0.0009091,34.7107430,0.1533651,-0.7066051,4.0000000,-0.1954651,1.0444800,16.7846413,-1.2177451,1.8689603
336,-13,-3.936895371150472,17.866589847536481,-13.0742083,-0.0009917,25.6198349,0.1125476,-0.6723496,4.0000000,-0.1588609,1.0473794,17.3037453,-1.1858383,1.7585557
337,-13,-3.929438731150472,17.866589847536481,-13.0718975,-0.0033884,16.5289249,0.0687657,-0.6354454,4.0000000,-0.1184115,1.0502756,17.8050880,-1.1524792,1.6488049
338,-13,-3.921982091150472,17.866589847536481,-13.0695162,0.0038843,47.1074371,0.0245537,-0.5924087,4.0000000,-0.0753893,1.0531461,18.2864075,-1.1094282,1.5183830
339,-13,-3.914525451150472,17.866589847536481,-13.0670652,0.0014876,38.0165291,-0.0170116,-0.5510976,4.0000000,-0.0319273,1.0559689,18.7434063,-1.0702679,1.4060740
340,-13,-3.907068811150472,17.866589847536481,-13.0645494,-0.0007438,28.9256191,-0.0563539,-0.5071241,4.0000000,0.0126910,1.0587361,19.1818218,-1.0269392,1.2913425
341,-13,-3.899612171150472,17.866589847536481,-13.0619698,-0.0033058,19.8347111,-0.0929285,-0.4607745,4.0000000,0.0587924,1.0614444,19.5988026,-0.9803414,1.1774728
342,-13,-3.892155531150472,17.866589847536481,-13.0593300,0.0039669,47.9338837,-0.1253479,-0.4101943,4.0000000,0.1057166,1.0640414,19.9875298,-0.9261052,1.0577301
343,-13,-3.884698891150472,17.866589847536481,-13.0566339,0.0014050,38.8429756,-0.1524812,-0.3596558,4.0000000,0.1520865,1.0665219,20.3519936,-0.8713981,0.9495150
344,-13,-3.877242251150472,17.866589847536481,-13.0538845,-0.0013223,29.7520657,-0.1747820,-0.3073558,4.0000000,0.1987645,1.0688549,20.6861763,-0.8134762,0.8492042
345,-13,-3.869785611150472,17.866589847536481,-13.0510864,-0.0040496,20.6611576,-0.1914049,-0.2532234,4.0000000,0.2452255,1.0710233,20.9927216,-0.7516722,0.7576303
346,-13,-4.063658251150472,17.859133207536484,-13.1023512,-0.0031405,0.0000000,0.0779938,-0.4109888,4.0000000,-0.2501557,1.0116888,8.7095270,-0.5718218,0.5380208
347,-13,-4.056201611150472,17.859133207536484,-13.1012449,-0.0040496,0.0000000,0.1067704,-0.4734890,4.0000000,-0.2760374,1.0125649,9.0252008,-0.6709405,0.7085121
348,-13,-4.048744971150472,17.859133207536484,-13.1000929,-0.0049587,0.0000000,0.1397642,-0.5342729,4.0000000,-0.3008161,1.0135853,9.3816156,-0.7677296,0.8960574
349,-13,-4.041288331150472,17.859133207536484,-13.0988913,0.0040496,41.3223152,0.1741073,-0.5909123,4.0000000,-0.3220726,1.0147743,9.7807941,-0.8597521,1.0923864
350,-13,-4.033831691150472,17.859133207536484,-13.0976324,0.0027273,32.2314034,0.2099568,-0.6416879,4.0000000,-0.3411393,1.0161413,10.2163477,-0.9422364,1.2824066
351,-13,-4.026375051150472,17.859133207536484,-13.0963125,0.0010744,23.1404953,0.2459360,-0.6873176,4.0000000,-0.3582183,1.0176659,10.6826897,-1.0164168,1.4658229
352,-13,-4.018918411150472,17.859133207536484,-13.0949268,-0.0007438,14.0495872,0.2781745,-0.7273715,4.0000000,-0.3701687,1.0193650,11.1784353,-1.0845743,1.6421891
353,-13,-4.011461771150472,17.859133207536484,-13.0934725,-0.0023967,6.6115704,0.3056282,-0.7599423,4.0000000,-0.3777016,1.0212417,11.6992617,-1.1421829,1.7959206
354,-13,-4.004005131150472,17.859133207536484,-13.0919447,-0.0038017,1.6528926,0.3272258,-0.7852995,4.0000000,-0.3819468,1.0232791,12.2389364,-1.1886522,1.9248117
355,-13,-3.996548491150472,17.859133207536484,-13.0903416,-0.0051240,0.0000000,0.3403766,-0.8030693,4.0000000,-0.3809443,1.0254794,12.7935829,-1.2251943,2.0266895
356,-13,-3.989091851150472,17.859133207536484,-13.0886612,0.0033058,42.1487617,0.3437457,-0.8128518,4.0000000,-0.3748997,1.0278275,13.3596210,-1.2508039,2.0978465
357,-13,-3.981635211150472,17.859133207536484,-13.0869026,0.0014876,33.0578499,0.3381637,-0.8159599,4.0000000,-0.3635144,1.0303131,13.9305573,-1.2684054,2.1429207
358,-13,-3.974178571150472,17.859133207536484,-13.0850639,-0.0003306,23.9669418,0.3230620,-0.8117942,4.0000000,-0.3461996,1.0329335,14.5056248,-1.2773889,2.1578290
359,-13,-3.966721931150472,17.859133207536484,-13.0831442,-0.0022314,14.8760328,0.2988134,-0.7985614,4.0000000,-0.3242247,1.0356541,15.0781813,-1.2728981,2.1296363
360,-13,-3.959265291150472,17.859133207536484,-13.0811453,-0.0044628,6.6115704,0.2666389,-0.7792681,4.0000000,-0.2973623,1.0384434,15.6404457,-1.2611740,2.0782051
361,-13,-3.951808651150472,17.859133207536484,-13.0790682,0.0032231,45.4545441,0.2296233,-0.7546420,4.0000000,-0.2673104,1.0413098,16.1952190,-1.2419736,2.0044546
362,-13,-3.944352011150472,17.859133207536484,-13.0769119,0.0012397,36.3636360,0.1883243,-0.7252739,4.0000000,-0.2340146,1.0442181,16.7370815,-1.2165332,1.9139506
363,-13,-3.936895371150472,17.859133207536484,-13.0746803,-0.0005785,27.2727280,0.1446590,-0.6905484,4.0000000,-0.1979190,1.0471413,17.2617111,-1.1831777,1.8019966
364,-13,-3.929438731150472,17.859133207536484,-13.0723743,-0.0028926,18.1818180,0.0999353,-0.6538236,4.0000000,-0.1588074,1.0500687,17.7698498,-1.1488397,1.6898663
365,-13,-3.921982091150472,17.859133207536484,-13.0699968,0.0043802,48.7603302,0.0557704,-0.6125512,4.0000000,-0.1177623,1.0529774,18.2583447,-1.1073400,1.5620970
366,-13,-3.914525451150472,17.859133207536484,-13.0675497,0.0019008,39.6694221,0.0128171,-0.5709834,4.0000000,-0.0746854,1.0558484,18.7248745,-1.0672815,1.4439943
367,-13,-3.907068811150472,17.859133207536484,-13.0650358,-0.0003306,30.5785122,-0.0274686,-0.5276662,4.0000000,-0.0308985,1.0586714,19.1709137,-1.0244340,1.3262179
368,-13,-3.899612171150472,17.859133207536484,-13.0624580,-0.0028099,21.4876041,-0.0658898,-0.4817840,4.0000000,0.0150591,1.0614308,19.5967045,-0.9786272,1.2093080
369,-13,-3.892155531150472,17.859133207536484,-13.0598192,0.0044628,49.5867767,-0.0992350,-0.4334660,4.0000000,0.0609582,1.0640978,19.9955578,-0.9278901,1.0898215
370,-13,-3.884698891150472,17.859133207536484,-13.0571222,0.0018182,40.4958687,-0.1284287,-0.3828065,4.0000000,0.1083543,1.0666496,20.3703938,-0.8739672,0.9737685
371,-13,-3.877242251150472,17.859133207536484,-13.0543718,-0.0009091,31.4049587,-0.1523508,-0.3319889,4.0000000,0.1556208,1.0690598,20.7160530,-0.8195986,0.8687992
372,-13,-3.869785611150472,17.859133207536484,-13.0515709,-0.0036364,22.3140488,-0.1715690,-0.2794324,4.0000000,0.2036034,1.0713291,21.0343113,-0.7624683,0.7730557
373,-13,-4.071114891150472,17.851676567536483,-13.1037626,-0.0019008,0.8264463,0.1012926,-0.3843490,4.0000000,-0.2792014,1.0108069,8.3775702,-0.4894966,0.4017926
374,-13,-4.063658251150472,17.851676567536483,-13.1027012,-0.0028926,0.0000000,0.1313207,-0.4458679,4.0000000,-0.3023849,1.0115162,8.6450167,-0.5893509,0.5514548
375,-13,-4.056201611150472,17.851676567536483,-13.1016006,-0.0038017,0.0000000,0.1652159,-0.5066708,4.0000000,-0.3244958,1.0123732,8.9582424,-0.6888459,0.7221354
376,-13,-4.048744971150472,17.851676567536483,-13.1004553,-0.0047107,0.0000000,0.2020020,-0.5660033,4.0000000,-0.3454401,1.0133815,9.3114080,-0.7865664,0.9115489
377,-13,-4.041288331150472,17.851676567536483,-13.0992594,0.0043802,43.8016510,0.2405255,-0.6221395,4.0000000,-0.3640633,1.0145555,9.7079353,-0.8802156,1.1113296
378,-13,-4.033831691150472,17.851676567536483,-13.0980072,0.0031405,34.7107430,0.2769168,-0.6704826,4.0000000,-0.3798683,1.0159017,10.1430597,-0.9610971,1.2996913
379,-13,-4.026375051150472,17.851676567536483,-13.0966930,0.0015702,25.6198349,0.3128081,-0.7144018,4.0000000,-0.3948314,1.0174093,10.6053791,-1.0339721,1.4839422
380,-13,-4.018918411150472,17.851676567536483,-13.0953150,-0.0002479,16.5289249,0.3442442,-0.7527178,4.0000000,-0.4055710,1.0190907,11.1004038,-1.0998645,1.6601317
381,-13,-4.011461771150472,17.851676567536483,-13.0938663,-0.0019835,8.2644625,0.3702649,-0.7844946,4.0000000,-0.4124979,1.0209527,11.6209831,-1.1564914,1.8187250
382,-13,-4.004005131150472,17.851676567536483,-13.0923452,-0.0034711,2.4793389,0.3885421,-0.8076182,4.0000000,-0.4162280,1.0229743,12.1592560,-1.1990085,1.9449109
383,-13,-3.996548491150472,17.851676567536483,-13.0907497,-0.0047934,0.0000000,0.3983098,-0.8240985,4.0000000,-0.4147151,1.0251513,12.7149143,-1.2334819,2.0486672
384,-13,-3.989091851150472,17.851676567536483,-13.0890770,0.0037190,44.6280975,0.4003205,-0.8337503,4.0000000,-0.4098461,1.0274915,13.2785196,-1.2576545,2.1240249
385,-13,-3.981635211150472,17.851676567536483,-13.0873241,0.0019008,35.5371895,0.3925487,-0.8364341,4.0000000,-0.3999530,1.0299643,13.8524780,-1.2729151,2.1721251
386,-13,-3.974178571150472,17.851676567536483,-13.0854931,0.0000826,26.4462814,0.3773239,-0.8327314,4.0000000,-0.3858262,1.0325714,14.4279833,-1.2796366,2.1909018
387,-13,-3.966721931150472,17.851676567536483,-13.0835810,-0.0017355,17.3553715,0.3506884,-0.8194875,4.0000000,-0.3657667,1.0352926,15.0032082,-1.2732081,2.1664808
388,-13,-3.959265291150472,17.851676567536483,-13.0815897,-0.0039669,8.2644625,0.3183696,-0.8010386,4.0000000,-0.3421027,1.0380890,15.5710325,-1.2599745,2.1189771
389,-13,-3.951808651150472,17.851676567536483,-13.0795183,0.0037190,47.1074371,0.2772813,-0.7754716,4.0000000,-0.3125181,1.0409611,16.1281567,-1.2384250,2.0439551
390,-13,-3.944352011150472,17.851676567536483,-13.0773697,0.0016529,38.0165291,0.2356196,-0.7473886,4.0000000,-0.2819978,1.0438751,16.6744385,-1.2127794,1.9583495
391,-13,-3.936895371150472,17.851676567536483,-13.0751448,-0.0001653,28.9256191,0.1889943,-0.7128278,4.0000000,-0.2468987,1.0468135,17.2043781,-1.1787568,1.8479946
392,-13,-3.929438731150472,17.851676567536483,-13.0728455,-0.0023967,19.8347111,0.1436232,-0.6771280,4.0000000,-0.2100842,1.0497632,17.7171555,-1.1441717,1.7368269
393,-13,-3.921982091150472,17.851676567536483,-13.0704737,-0.0050413,10.7438021,0.0981070,-0.6371111,4.0000000,-0.1707942,1.0527015,18.2123318,-1.1034281,1.6110134
394,-13,-3.914525451150472,17.851676567536483,-13.0680323,0.0023967,42.1487617,0.0538168,-0.5960971,4.0000000,-0.1292550,1.0556037,18.6865158,-1.0629390,1.4897798
395,-13,-3.907068811150472,17.851676567536483,-13.0655241,0.0001653,33.0578499,0.0118587,-0.5536067,4.0000000,-0.0862648,1.0584718,19.1393967,-1.0209486,1.3697027
396,-13,-3.899612171150472,17.851676567536483,-13.0629501,-0.0022314,23.9669418,-0.0273978,-0.5094331,4.0000000,-0.0416445,1.0612803,19.5736809,-0.9772217,1.2509744
397,-13,-3.892155531150472,17.851676567536483,-13.0603151,-0.0049587,14.8760328,-0.0630157,-0.4622268,4.0000000,0.0044095,1.0640042,19.9823437,-0.9288631,1.1279544
398,-13,-3.884698891150472,17.851676567536483,-13.0576210,0.0023140,42.1487617,-0.0934685,-0.4135376,4.0000000,0.0508846,1.0666322,20.3671207,-0.8779598,1.0072031
399,-13,-3.877242251150472,17.851676567536483,-13.0548716,-0.0004132,33.0578499,-0.1195445,-0.3645252,4.0000000,0.0980328,1.0691252,20.7253819,-0.8270832,0.8968899
400,-13,-3.869785611150472,17.851676567536483,-13.0520706,-0.0031405,23.9669418,-0.1405944,-0.3146729,4.0000000,0.1453874,1.0714902,21.0563145,-0.7747332,0.7948927
401,-13,-3.862328971150472,17.851676567536483,-13.0492210,0.0041322,47.9338837,-0.1569422,-0.2637117,4.0000000,0.1928565,1.0736941,21.3611012,-0.7202800,0.7031103
402,-13,-4.078571531150472,17.844219927536482,-13.1051207,-0.0002479,5.7851238,0.1097406,-0.3551400,4.0000000,-0.3128035,1.0100812,8.0927839,-0.3974765,0.2954586
403,-13,-4.071114891150472,17.844219927536482,-13.1040964,-0.0015702,1.6528926,0.1452818,-0.4195186,4.0000000,-0.3335839,1.0106424,8.3139172,-0.5054532,0.4281716
404,-13,-4.063658251150472,17.844219927536482,-13.1030397,-0.0026446,0.0000000,0.1835533,-0.4815024,4.0000000,-0.3549958,1.0113404,8.5789356,-0.6080090,0.5804594
405,-13,-4.056201611150472,17.844219927536482,-13.1019440,-0.0035537,0.0000000,0.2231283,-0.5408403,4.0000000,-0.3740982,1.0121803,8.8898067,-0.7075824,0.7506689
406,-13,-4.048744971150472,17.844219927536482,-13.1008043,-0.0044628,0.0000000,0.2647364,-0.5986994,4.0000000,-0.3923908,1.0131774,9.2414808,-0.8050079,0.9394894
407,-13,-4.041288331150472,17.844219927536482,-13.0996132,0.0046281,46.2809906,0.3080523,-0.6540638,4.0000000,-0.4098798,1.0143424,9.6360741,-0.8982477,1.1403363
408,-13,-4.033831691150472,17.844219927536482,-13.0983658,0.0034711,37.1900826,0.3481621,-0.7016115,4.0000000,-0.4254136,1.0156686,10.0700035,-0.9778094,1.3292211
409,-13,-4.026375051150472,17.844219927536482,-13.0970583,0.0019835,28.0991745,0.3822843,-0.7421405,4.0000000,-0.4365490,1.0171571,10.5308714,-1.0477320,1.5074655
410,-13,-4.018918411150472,17.844219927536482,-13.0956850,0.0001653,19.0082645,0.4151892,-0.7796609,4.0000000,-0.4472628,1.0188217,11.0219994,-1.1120591,1.6843773
411,-13,-4.011461771150472,17.844219927536482,-13.0942430,-0.0016529,9.9173555,0.4409418,-0.8103779,4.0000000,-0.4542887,1.0206592,11.5417671,-1.1664671,1.8437694
412,-13,-4.004005131150472,17.844219927536482,-13.0927286,-0.0032231,3.3057852,0.4576779,-0.8317317,4.0000000,-0.4574859,1.0226631,12.0785398,-1.2059776,1.9660610
413,-13,-3.996548491150472,17.844219927536482,-13.0911388,-0.0045455,0.0000000,0.4651482,-0.8469008,4.0000000,-0.4564334,1.0248209,12.6310434,-1.2373681,2.0690606
414,-13,-3.989091851150472,17.844219927536482,-13.0894728,0.0040496,46.2809906,0.4653581,-0.8559322,4.0000000,-0.4518493,1.0271332,13.1956329,-1.2600150,2.1460946
415,-13,-3.981635211150472,17.844219927536482,-13.0877285,0.0022314,37.1900826,0.4563634,-0.8586810,4.0000000,-0.4435025,1.0295902,13.7665739,-1.2738596,2.1984611
416,-13,-3.974178571150472,17.844219927536482,-13.0859051,0.0004132,28.0991745,0.4397207,-0.8549861,4.0000000,-0.4315085,1.0321729,14.3420544,-1.2784636,2.2205961
417,-13,-3.966721931150472,17.844219927536482,-13.0840015,-0.0014050,19.0082645,0.4115806,-0.8424369,4.0000000,-0.4132887,1.0348787,14.9182062,-1.2715850,2.2029219
418,-13,-3.959265291150472,17.844219927536482,-13.0820179,-0.0035537,9.9173555,0.3783935,-0.8243706,4.0000000,-0.3928436,1.0376707,15.4863710,-1.2558975,2.1576438
419,-13,-3.951808651150472,17.844219927536482,-13.0799561,0.0041322,48.7603302,0.3390058,-0.8007343,4.0000000,-0.3676715,1.0405291,16.0464153,-1.2337972,2.0885224
420,-13,-3.944352011150472,17.844219927536482,-13.0778160,0.0019835,39.6694221,0.2949086,-0.7727712,4.0000000,-0.3390786,1.0434433,16.5948181,-1.2064638,2.0039532
421,-13,-3.936895371150472,17.844219927536482,-13.0755997,0.0001653,30.5785122,0.2464359,-0.7392259,4.0000000,-0.3060895,1.0463881,17.1284733,-1.1723623,1.8975339
422,-13,-3.929438731150472,17.844219927536482,-13.0733089,-0.0019835,21.4876041,0.1989150,-0.7045458,4.0000000,-0.2707076,1.0493474,17.6460495,-1.1383840,1.7898753
423,-13,-3.921982091150472,17.844219927536482,-13.0709457,-0.0045455,12.3966942,0.1513580,-0.6664712,4.0000000,-0.2326465,1.0523080,18.1461315,-1.1002960,1.6708093
424,-13,-3.914525451150472,17.844219927536482,-13.0685120,0.0028099,43.8016510,0.1056444,-0.6266384,4.0000000,-0.1929567,1.0552403,18.6274929,-1.0603199,1.5488633
425,-13,-3.907068811150472,17.844219927536482,-13.0660105,0.0005785,34.7107430,0.0618120,-0.5846689,4.0000000,-0.1510235,1.0581361,19.0874786,-1.0183142,1.4237989
426,-13,-3.899612171150472,17.844219927536482,-13.0634441,-0.0017355,25.6198349,0.0221579,-0.5422791,4.0000000,-0.1093784,1.0609908,19.5283623,-0.9751799,1.3018814
427,-13,-3.892155531150472,17.844219927536482,-13.0608149,-0.0044628,16.5289249,-0.0135156,-0.4986758,4.0000000,-0.0662384,1.0637672,19.9467888,-0.9311132,1.1801246
428,-13,-3.884698891150472,17.844219927536482,-13.0581264,0.0028099,43.8016510,-0.0451891,-0.4524978,4.0000000,-0.0215253,1.0664611,20.3427505,-0.8834702,1.0546362
429,-13,-3.877242251150472,17.844219927536482,-13.0553808,0.0000826,34.7107430,-0.0734555,-0.4051358,4.0000000,0.0246287,1.0690395,20.7129593,-0.8349002,0.9358289
430,-13,-3.869785611150472,17.844219927536482,-13.0525827,-0.0026446,25.6198349,-0.0968161,-0.3576674,4.0000000,0.0714134,1.0714924,21.0567303,-0.7867482,0.8255799
431,-13,-3.862328971150472,17.844219927536482,-13.0497341,0.0046281,49.5867767,-0.1169105,-0.3089498,4.0000000,0.1192183,1.0738091,21.3767319,-0.7371178,0.7256102
432,-13,-3.854872331150472,17.844219927536482,-13.0468397,0.0018182,40.4958687,-0.1320530,-0.2559859,4.0000000,0.1677871,1.0759505,21.6671314,-0.6797590,0.6269569
433,-13,-4.086028171150472,17.836763287536481,-13.1064291,0.0014050,15.7024794,0.1036605,-0.3274482,4.0000000,-0.3556781,1.0094991,7.8588786,-0.2992183,0.2308562
434,-13,-4.078571531150472,17.836763287536481,-13.1054354,0.0000826,7.4380164,0.1470285,-0.3934424,4.0000000,-0.3760313,1.0099155,8.0266733,-0.4108535,0.3376915
435,-13,-4.071114891150472,17.836763287536481,-13.1044149,-0.0013223,2.4793389,0.1930503,-0.4590056,4.0000000,-0.3961248,1.0104707,8.2458105,-0.5218863,0.4736209
436,-13,-4.063658251150472,17.836763287536481,-13.1033621,-0.0024793,0.0000000,0.2392455,-0.5204818,4.0000000,-0.4148977,1.0111593,8.5113239,-0.6260659,0.6275770
437,-13,-4.056201611150472,17.836763287536481,-13.1022711,-0.0033884,0.0000000,0.2865872,-0.5795439,4.0000000,-0.4320654,1.0119896,8.8200006,-0.7270225,0.7995306
438,-13,-4.048744971150472,17.836763287536481,-13.1011353,-0.0042975,0.0000000,0.3335633,-0.6354258,4.0000000,-0.4480260,1.0129730,9.1713820,-0.8228256,0.9854009
439,-13,-4.041288331150472,17.836763287536481,-13.0999489,0.0047934,47.9338837,0.3815566,-0.6892879,4.0000000,-0.4639089,1.0141234,9.5637560,-0.9146669,1.1848861
440,-13,-4.033831691150472,17.836763287536481,-13.0987062,0.0037190,38.8429756,0.4232329,-0.7341278,4.0000000,-0.4772791,1.0154393,9.9958763,-0.9909764,1.3679876
441,-13,-4.026375051150472,17.836763287536481,-13.0974026,0.0023140,29.7520657,0.4609506,-0.7743214,4.0000000,-0.4883939,1.0169075,10.4553843,-1.0602490,1.5477580
442,-13,-4.018918411150472,17.836763287536481,-13.0960350,0.0004959,20.6611576,0.4925819,-0.8086586,4.0000000,-0.4968249,1.0185502,10.9433279,-1.1204922,1.7159872
443,-13,-4.011461771150472,17.836763287536481,-13.0945978,-0.0013223,11.5702477,0.5169186,-0.8371333,4.0000000,-0.5025986,1.0203637,11.4607487,-1.1716679,1.8702787
444,-13,-4.004005131150472,17.836763287536481,-13.0930901,-0.0029752,4.1322312,0.5307391,-0.8564974,4.0000000,-0.5042368,1.0223398,11.9941406,-1.2087581,1.9893644
445,-13,-3.996548491150472,17.836763287536481,-13.0915070,-0.0042975,0.0000000,0.5389507,-0.8720066,4.0000000,-0.5041174,1.0244751,12.5438137,-1.2398957,2.0969007
446,-13,-3.989091851150472,17.836763287536481,-13.0898485,0.0043802,47.9338837,0.5364747,-0.8797185,4.0000000,-0.4992735,1.0267559,13.1060791,-1.2601635,2.1721616
447,-13,-3.981635211150472,17.836763287536481,-13.0881119,0.0026446,38.8429756,0.5255312,-0.8811104,4.0000000,-0.4918011,1.0291873,13.6744680,-1.2704196,2.2196441
448,-13,-3.974178571150472,17.836763287536481,-13.0862961,0.0008264,29.7520657,0.5063179,-0.8769964,4.0000000,-0.4806939,1.0317407,14.2474060,-1.2732989,2.2441776
449,-13,-3.966721931150472,17.836763287536481,-13.0844021,-0.0009917,20.6611576,0.4794053,-0.8665243,4.0000000,-0.4659112,1.0344183,14.8212423,-1.2671374,2.2381001
450,-13,-3.959265291150472,17.836763287536481,-13.0824280,-0.0030579,11.5702477,0.4431816,-0.8486652,4.0000000,-0.4467606,1.0371903,15.3899403,-1.2505697,2.1982896
451,-13,-3.951808651150472,17.836763287536481,-13.0803757,-0.0053719,4.1322312,0.4027122,-0.8258656,4.0000000,-0.4243725,1.0400250,15.9494801,-1.2273586,2.1338351
452,-13,-3.944352011150472,17.836763287536481,-13.0782461,0.0023967,42.1487617,0.3571354,-0.7987407,4.0000000,-0.3976179,1.0429255,16.4982529,-1.1998636,2.0532682
453,-13,-3.936895371150472,17.836763287536481,-13.0760403,0.0005785,33.0578499,0.3116575,-0.7686517,4.0000000,-0.3697383,1.0458642,17.0340824,-1.1675651,1.9573613
454,-13,-3.929438731150472,17.836763287536481,-13.0737600,-0.0014876,23.9669418,0.2645536,-0.7360161,4.0000000,-0.3384041,1.0488198,17.5543823,-1.1336281,1.8543594
455,-13,-3.921982091150472,17.836763287536481,-13.0714073,-0.0039669,14.8760328,0.2160139,-0.6995114,4.0000000,-0.3033523,1.0517894,18.0603886,-1.0956705,1.7375966
456,-13,-3.914525451150472,17.836763287536481,-13.0689840,0.0033058,45.4545441,0.1704716,-0.6621281,4.0000000,-0.2671629,1.0547479,18.5462151,-1.0570933,1.6186374
457,-13,-3.907068811150472,17.836763287536481,-13.0664930,0.0009917,36.3636360,0.1265111,-0.6227948,4.0000000,-0.2286038,1.0576659,19.0138454,-1.0169859,1.4955291
458,-13,-3.899612171150472,17.836763287536481,-13.0639362,-0.0013223,27.2727280,0.0847426,-0.5817510,4.0000000,-0.1882864,1.0605556,19.4626808,-0.9752157,1.3705051
459,-13,-3.892155531150472,17.836763287536481,-13.0613155,-0.0040496,18.1818180,0.0470254,-0.5404165,4.0000000,-0.1464542,1.0633814,19.8878689,-0.9343789,1.2480690
460,-13,-3.884698891150472,17.836763287536481,-13.0586348,0.0032231,45.4545441,0.0136390,-0.4971136,4.0000000,-0.1038372,1.0661384,20.2958088,-0.8903901,1.1207680
461,-13,-3.877242251150472,17.836763287536481,-13.0558958,0.0004959,36.3636360,-0.0165331,-0.4521883,4.0000000,-0.0594646,1.0687981,20.6778584,-0.8449119,0.9951510
462,-13,-3.869785611150472,17.836763287536481,-13.0531025,-0.0022314,27.2727280,-0.0437866,-0.4054533,4.0000000,-0.0128075,1.0713305,21.0346279,-0.7980991,0.8737338
463,-13,-3.862328971150472,17.836763287536481,-13.0502577,-0.0049587,18.1818180,-0.0681468,-0.3589072,4.0000000,0.0354609,1.0737590,21.3694763,-0.7532753,0.7664122
464,-13,-3.854872331150472,17.836763287536481,-13.0473642,0.0023140,41.3223152,-0.0881358,-0.3072994,4.0000000,0.0852538,1.0760260,21.6763554,-0.6998527,0.6548128
465,-13,-3.847415691150472,17.836763287536481,-13.0444269,-0.0007438,32.2314034,-0.1044994,-0.2540174,4.0000000,0.1363327,1.0780888,21.9523296,-0.6443675,0.5568607
466,-13,-4.093484811150471,17.829306647536484,-13.1076946,0.0027273,27.2727280,0.0761842,-0.2950603,4.0000000,-0.3988898,1.0090671,7.6763101,-0.1912308,0.2053755
467,-13,-4.086028171150472,17.829306647536484,-13.1067219,0.0017355,18.1818180,0.1293360,-0.3645913,4.0000000,-0.4194543,1.0093400,7.7918344,-0.3097282,0.2849450
468,-13,-4.078571531150472,17.829306647536484,-13.1057310,0.0004132,9.0909090,0.1828418,-0.4313073,4.0000000,-0.4382927,1.0097448,7.9578633,-0.4243220,0.3936696
469,-13,-4.071114891150472,17.829306647536484,-13.1047144,-0.0009917,3.3057852,0.2383263,-0.4970942,4.0000000,-0.4571506,1.0102890,8.1749668,-0.5370378,0.5315166
470,-13,-4.063658251150472,17.829306647536484,-13.1036654,-0.0022314,0.0000000,0.2928922,-0.5585480,4.0000000,-0.4736083,1.0109732,8.4404240,-0.6434876,0.6874387
471,-13,-4.056201611150472,17.829306647536484,-13.1025772,-0.0031405,0.0000000,0.3469791,-0.6166008,4.0000000,-0.4891065,1.0118005,8.7495642,-0.7440951,0.8589754
472,-13,-4.048744971150472,17.829306647536484,-13.1014442,-0.0040496,0.0000000,0.4006270,-0.6716968,4.0000000,-0.5046124,1.0127728,9.0997372,-0.8387814,1.0439584
473,-13,-4.041288331150472,17.829306647536484,-13.1002617,-0.0049587,0.0000000,0.4508495,-0.7223806,4.0000000,-0.5173804,1.0139033,9.4917355,-0.9273808,1.2360423
474,-13,-4.033831691150472,17.829306647536484,-13.0990229,0.0040496,41.3223152,0.4947723,-0.7654787,4.0000000,-0.5291340,1.0152079,9.9207582,-1.0018232,1.4158649
475,-13,-4.026375051150472,17.829306647536484,-13.0977230,0.0027273,32.2314034,0.5339468,-0.8036791,4.0000000,-0.5388517,1.0166595,10.3785219,-1.0685065,1.5899177
476,-13,-4.018918411150472,17.829306647536484,-13.0963602,0.0009091,23.1404953,0.5669341,-0.8364928,4.0000000,-0.5463998,1.0182751,10.8647299,-1.1265858,1.7532895
477,-13,-4.011461771150472,17.829306647536484,-13.0949287,-0.0009091,14.0495872,0.5917538,-0.8632002,4.0000000,-0.5521844,1.0200667,11.3765221,-1.1742162,1.9006797
478,-13,-4.004005131150472,17.829306647536484,-13.0934258,-0.0026446,5.7851238,0.6097600,-0.8835983,4.0000000,-0.5566641,1.0220073,11.9059486,-1.2105325,2.0234478
479,-13,-3.996548491150472,17.829306647536484,-13.0918503,-0.0040496,0.8264463,0.6167856,-0.8970494,4.0000000,-0.5571754,1.0241117,12.4530897,-1.2369233,2.1219718
480,-13,-3.989091851150472,17.829306647536484,-13.0901985,-0.0053719,0.0000000,0.6148641,-0.9048213,4.0000000,-0.5542881,1.0263630,13.0105572,-1.2553544,2.1988513
