OID_,ClipsFinal_DEM_Large_S3_RegE,X,Y,DEM_Large_S5_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
1069,-13,-6.785331851150471,19.268438167536477,-13.0871811,0.0004959,44.6280975,2.7989845,-1.9921193,4.0000000,-1.0273613,1.2460243,36.6417999,-2.9568772,18.6874504
1070,-13,-6.777875211150471,19.268438167536477,-13.0926180,-0.0040496,35.5371895,3.3550336,-2.1898901,4.0000000,-1.0895760,1.2293687,35.5799179,-3.2902040,21.5187225
1071,-13,-6.770418571150471,19.268438167536477,-13.0978327,0.0009917,44.6280975,3.8853142,-2.3634362,4.0000000,-1.1484493,1.2118982,34.4015961,-3.5784233,23.9574604
1072,-13,-6.762961931150471,19.268438167536477,-13.1028090,-0.0036364,34.7107430,4.3669410,-2.5103843,4.0000000,-1.2018280,1.1939903,33.1198120,-3.8189409,25.8818417
1073,-13,-6.755505291150471,19.268438167536477,-13.1075354,0.0009091,43.8016510,4.7885723,-2.6313424,4.0000000,-1.2490548,1.1761113,31.7558117,-4.0136299,27.2683640
1074,-13,-6.748048651150471,19.268438167536477,-13.1120052,-0.0048760,31.4049587,5.1312180,-2.7276449,4.0000000,-1.2859629,1.1586047,30.3218670,-4.1693273,28.1568565
1075,-13,-6.740592011150471,19.268438167536477,-13.1162138,-0.0004959,40.4958687,5.3666949,-2.7964277,4.0000000,-1.3081700,1.1417432,28.8367157,-4.2846856,28.5207310
1076,-13,-6.733135371150471,19.268438167536477,-13.1201591,-0.0067769,21.4876041,5.4791660,-2.8366246,4.0000000,-1.3136175,1.1258020,27.3237000,-4.3596315,28.3843956
1077,-13,-6.725678731150471,19.268438167536477,-13.1238432,-0.0028099,30.5785122,5.4633012,-2.8507752,4.0000000,-1.2985300,1.1110054,25.8032684,-4.4030209,27.8587971
1078,-13,-6.718222091150471,19.268438167536477,-13.1272707,0.0004959,39.6694221,5.3023720,-2.8374965,4.0000000,-1.2578970,1.0974863,24.2989101,-4.4170961,26.9844227
1079,-13,-6.710765451150471,19.268438167536477,-13.1304474,-0.0061157,14.8760328,5.0189376,-2.8021894,4.0000000,-1.1920261,1.0853390,22.8372421,-4.4123526,25.9078197
1080,-13,-6.703308811150471,19.268438167536477,-13.1333809,-0.0033884,22.3140488,4.6119723,-2.7429919,4.0000000,-1.0989469,1.0746249,21.4368382,-4.3870373,24.6271286
1081,-13,-6.695852171150471,19.268438167536477,-13.1360817,-0.0004959,30.5785122,4.0971584,-2.6630938,4.0000000,-0.9790031,1.0653358,20.1253128,-4.3471847,23.2429562
1082,-13,-6.688395531150471,19.268438167536477,-13.1385593,0.0020661,39.6694221,3.5101507,-2.5648191,4.0000000,-0.8403944,1.0574472,18.9279060,-4.2892437,21.7830200
1083,-13,-6.680938891150471,19.268438167536477,-13.1408253,-0.0056198,9.9173555,2.8740809,-2.4519413,4.0000000,-0.6896461,1.0509250,17.8606930,-4.2142363,20.3221416
1084,-13,-6.673482251150471,19.268438167536477,-13.1428919,-0.0033058,14.8760328,2.2072585,-2.3238356,4.0000000,-0.5370064,1.0456786,16.9489880,-4.1106648,18.8438454
1085,-13,-6.666025611150471,19.268438167536477,-13.1447697,-0.0014050,20.6611576,1.5496454,-2.1848111,4.0000000,-0.3989532,1.0416145,16.2032166,-3.9706690,17.3815804
1086,-13,-6.658568971150471,19.268438167536477,-13.1464729,0.0003306,26.4462814,0.9284908,-2.0401118,4.0000000,-0.2895420,1.0386517,15.6348629,-3.7906816,15.9929991
1087,-13,-6.651112331150471,19.268438167536477,-13.1480131,0.0019835,32.2314034,0.3514828,-1.8875433,5.0000000,-0.2153348,1.0366570,15.2409477,-3.5597517,14.6279440
1088,-13,-6.643655691150471,19.268438167536477,-13.1494007,0.0034711,38.8429756,-0.1582738,-1.7305857,5.0000000,-0.1803519,1.0355439,15.0180206,-3.2808197,13.3022432
1089,-13,-6.636199051150471,19.268438167536477,-13.1506500,-0.0052066,7.4380164,-0.5899842,-1.5702608,4.0000000,-0.1780706,1.0352114,14.9549236,-2.9624510,12.0065584
1090,-13,-6.628742411150471,19.268438167536477,-13.1517715,-0.0039669,10.7438021,-0.9352109,-1.4098469,4.0000000,-0.2002059,1.0355291,15.0260563,-2.6194880,10.7607193
1091,-13,-6.621285771150471,19.268438167536477,-13.1527767,-0.0028099,14.0495872,-1.1989554,-1.2453206,4.0000000,-0.2244868,1.0364087,15.2118340,-2.2661543,9.5166569
1092,-13,-6.613829131150471,19.268438167536477,-13.1536779,-0.0019008,17.3553715,-1.3844421,-1.0789367,4.0000000,-0.2381179,1.0377601,15.4894123,-1.9197555,8.3098755
1093,-13,-6.606372491150471,19.268438167536477,-13.1544867,-0.0011570,20.6611576,-1.4929501,-0.9115173,4.0000000,-0.2298326,1.0394871,15.8345966,-1.5932019,7.1496115
1094,-13,-6.598915851150471,19.268438167536477,-13.1552153,-0.0003306,24.7933884,-1.5253329,-0.7454179,4.0000000,-0.1977819,1.0415070,16.2269764,-1.2930539,6.0546908
1095,-13,-6.591459211150471,19.268438167536477,-13.1558771,0.0004132,28.9256191,-1.4901165,-0.5788594,4.0000000,-0.1325950,1.0437331,16.6460323,-1.0251238,5.0270576
1096,-13,-6.584002571150471,19.268438167536477,-13.1564837,0.0010744,33.0578499,-1.3953534,-0.4126081,4.0000000,-0.0368507,1.0460893,17.0757847,-0.7883654,4.0937366
1097,-13,-6.419956491150471,19.268438167536477,-13.1756010,0.0004132,34.7107430,0.0193314,-0.3477704,4.0000000,-0.2852336,1.0734384,21.3321114,-0.4103072,0.5781294
1098,-13,-6.412499851150471,19.268438167536477,-13.1768475,0.0016529,38.8429756,0.1064027,-0.4510697,4.0000000,-0.3807260,1.0727839,21.2409439,-0.5214133,0.7781253
1099,-13,-6.405043211150471,19.268438167536477,-13.1780815,0.0028926,42.9752083,0.2118329,-0.5520211,4.0000000,-0.4700426,1.0720162,21.1340008,-0.6339996,1.0252311
1100,-13,-6.397586571150471,19.268438167536477,-13.1792974,0.0040496,47.1074371,0.3308774,-0.6482254,4.0000000,-0.5489343,1.0711503,21.0121956,-0.7475164,1.3058437
1101,-13,-6.390129931150471,19.268438167536477,-13.1804867,-0.0047934,15.7024794,0.4535851,-0.7361161,4.0000000,-0.6157153,1.0702124,20.8789482,-0.8565168,1.6038254
1102,-13,-6.382673291150471,19.268438167536477,-13.1816454,-0.0037190,19.0082645,0.5797104,-0.8182409,4.0000000,-0.6717765,1.0692337,20.7409840,-0.9647053,1.9174514
1103,-13,-6.375216651150471,19.268438167536477,-13.1827679,-0.0027273,23.1404953,0.7059602,-0.8941036,4.0000000,-0.7200097,1.0682456,20.6000423,-1.0681976,2.2374208
1104,-13,-6.367760011150471,19.268438167536477,-13.1838512,-0.0015702,27.2727280,0.8251253,-0.9616898,4.0000000,-0.7589151,1.0672681,20.4571037,-1.1644645,2.5481603
1105,-13,-6.360303371150471,19.268438167536477,-13.1848907,-0.0006612,30.5785122,0.9414716,-1.0242223,4.0000000,-0.7930014,1.0663062,20.3192692,-1.2554431,2.8567717
1106,-13,-6.352846731150471,19.268438167536477,-13.1858835,0.0003306,34.7107430,1.0547800,-1.0822272,4.0000000,-0.8248065,1.0653758,20.1829262,-1.3396480,3.1614659
1107,-13,-6.345390091150471,19.268438167536477,-13.1868267,0.0012397,38.0165291,1.1602886,-1.1342134,4.0000000,-0.8519541,1.0644770,20.0491505,-1.4164729,3.4491520
1108,-13,-6.337933451150471,19.268438167536477,-13.1877174,0.0021488,41.3223152,1.2568864,-1.1801769,4.0000000,-0.8768128,1.0636066,19.9210606,-1.4835409,3.7155991
1109,-13,-6.330476811150471,19.268438167536477,-13.1885548,0.0028926,43.8016510,1.3549991,-1.2241728,4.0000000,-0.9046806,1.0627639,19.7953739,-1.5436651,3.9770944
1110,-13,-6.323020171150471,19.268438167536477,-13.1893358,0.0035537,46.2809906,1.4426403,-1.2624487,4.0000000,-0.9296190,1.0619377,19.6706734,-1.5952784,4.2124233
1111,-13,-6.315563531150472,19.268438167536477,-13.1900587,-0.0057025,10.7438021,1.5309138,-1.2989069,4.0000000,-0.9586270,1.0611287,19.5482635,-1.6391869,4.4404740
1112,-13,-6.308106891150471,19.268438167536477,-13.1907225,-0.0050413,13.2231407,1.6215152,-1.3340621,4.0000000,-0.9917731,1.0603242,19.4247112,-1.6763510,4.6614761
1113,-13,-6.300650251150472,19.268438167536477,-13.1913233,-0.0043802,15.7024794,1.7114956,-1.3675351,4.0000000,-1.0280201,1.0595002,19.2992573,-1.7070502,4.8759475
1114,-13,-6.293193611150471,19.268438167536477,-13.1918602,-0.0038017,18.1818180,1.7935168,-1.3975278,4.0000000,-1.0633101,1.0586660,19.1697693,-1.7317454,5.0737576
1115,-13,-6.285736971150472,19.268438167536477,-13.1923304,-0.0033058,19.8347111,1.8738763,-1.4264330,4.0000000,-1.1002381,1.0578142,19.0357342,-1.7526280,5.2700338
1116,-13,-6.278280331150472,19.268438167536477,-13.1927319,-0.0028099,21.4876041,1.9483439,-1.4535275,4.0000000,-1.1359086,1.0569246,18.8953552,-1.7711463,5.4620333
1117,-13,-6.270823691150472,19.268438167536477,-13.1930628,-0.0023967,23.1404953,2.0108371,-1.4770436,4.0000000,-1.1680902,1.0560061,18.7506866,-1.7859972,5.6374383
1118,-13,-6.263367051150472,19.268438167536477,-13.1933203,-0.0020661,23.9669418,2.0646720,-1.4986218,4.0000000,-1.1972265,1.0550661,18.5982876,-1.8000170,5.8083887
1119,-13,-6.255910411150472,19.268438167536477,-13.1935024,-0.0019008,23.9669418,2.0962794,-1.5148890,4.0000000,-1.2157280,1.0541023,18.4418106,-1.8140500,5.9540796
1120,-13,-6.248453771150472,19.268438167536477,-13.1936064,-0.0017355,23.9669418,2.1022477,-1.5248841,4.0000000,-1.2237388,1.0531155,18.2796917,-1.8260294,6.0669756
1121,-13,-6.240997131150472,19.268438167536477,-13.1936321,-0.0015702,23.9669418,2.0861168,-1.5296814,5.0000000,-1.2212589,1.0521095,18.1140709,-1.8381040,6.1524343
1122,-13,-6.233540491150472,19.268438167536477,-13.1935778,-0.0016529,23.9669418,2.0410781,-1.5278127,4.0000000,-1.2045674,1.0510972,17.9437561,-1.8510580,6.2033310
1123,-13,-6.226083851150472,19.268438167536477,-13.1934433,-0.0019008,22.3140488,1.9537578,-1.5149552,4.0000000,-1.1652488,1.0500802,17.7698269,-1.8646617,6.1873946
1124,-13,-6.218627211150472,19.268438167536477,-13.1932278,-0.0021488,20.6611576,1.8364410,-1.4941376,4.0000000,-1.1100777,1.0490468,17.5937176,-1.8781974,6.1269364
1125,-13,-6.211170571150472,19.268438167536477,-13.1929350,-0.0024793,18.1818180,1.6900144,-1.4651296,4.0000000,-1.0376770,1.0480115,17.4144897,-1.8925822,6.0219560
1126,-13,-6.203713931150472,19.268438167536477,-13.1925640,-0.0029752,15.7024794,1.5077865,-1.4248748,4.0000000,-0.9463482,1.0469780,17.2328835,-1.9034014,5.8566179
1127,-13,-6.196257291150472,19.268438167536477,-13.1921196,-0.0034711,13.2231407,1.2845262,-1.3712441,4.0000000,-0.8301930,1.0459276,17.0461197,-1.9122950,5.6285152
1128,-13,-6.188800651150472,19.268438167536477,-13.1916046,-0.0040496,10.7438021,1.0398188,-1.3077936,4.0000000,-0.7012364,1.0448443,16.8521309,-1.9143509,5.3622270
1129,-13,-6.181344011150472,19.268438167536477,-13.1910257,-0.0047107,8.2644625,0.7676871,-1.2316490,4.0000000,-0.5542853,1.0437198,16.6469765,-1.9090128,5.0567870
1130,-13,-6.173887371150472,19.268438167536477,-13.1903877,-0.0052893,6.6115704,0.4822103,-1.1445469,4.0000000,-0.3954154,1.0425330,16.4272366,-1.8936783,4.7283888
1131,-13,-6.166430731150472,19.268438167536477,-13.1896992,0.0040496,47.1074371,0.1814697,-1.0450915,4.0000000,-0.2218206,1.0412549,16.1879730,-1.8683624,4.3954668
1132,-13,-6.158974091150472,19.268438167536477,-13.1889677,0.0032231,42.9752083,-0.1180321,-0.9367942,4.0000000,-0.0418039,1.0398748,15.9240618,-1.8317845,4.0859470
1133,-13,-6.151517451150472,19.268438167536477,-13.1882029,0.0025620,39.6694221,-0.4154360,-0.8174918,4.0000000,0.1473484,1.0383741,15.6306715,-1.7823318,3.8079376
1134,-13,-6.144060811150472,19.268438167536477,-13.1874151,0.0019008,35.5371895,-0.6958761,-0.6925940,4.0000000,0.3377234,1.0367324,15.3026810,-1.7229114,3.5957401
1135,-13,-6.136604171150472,19.268438167536477,-13.1866150,0.0010744,30.5785122,-0.9597785,-0.5592399,4.0000000,0.5333850,1.0349499,14.9386616,-1.6518646,3.4531770
1136,-13,-6.129147531150472,19.268438167536477,-13.1858149,0.0003306,25.6198349,-1.1956061,-0.4233706,4.0000000,0.7268379,1.0330296,14.5320148,-1.5735791,3.4027755
1137,-13,-6.121690891150472,19.268438167536477,-13.1850262,-0.0003306,21.4876041,-1.3985996,-0.2869352,4.0000000,0.9163080,1.0309752,14.0826883,-1.4901783,3.4435787
1138,-13,-6.114234251150472,19.268438167536477,-13.1842613,-0.0010744,17.3553715,-1.5635209,-0.1535527,4.0000000,1.0978286,1.0288081,13.5921450,-1.4049340,3.5657916
1139,-13,-6.837528331150471,19.260981527536480,-13.0447969,-0.0005785,43.8016510,-0.4014228,-0.1027069,4.0000000,-0.6026784,1.3078852,40.1657066,0.3972647,3.0441763
1140,-13,-6.830071691150471,19.260981527536480,-13.0510941,-0.0042149,36.3636360,-0.0883880,-0.4008642,4.0000000,-0.6601617,1.3083515,40.1895676,-0.1415668,3.2952847
1141,-13,-6.822615051150471,19.260981527536480,-13.0573778,0.0016529,45.4545441,0.2884929,-0.6969573,4.0000000,-0.7195444,1.3054589,40.0374222,-0.6743703,4.4915237
1142,-13,-6.815158411150471,19.260981527536480,-13.0636091,-0.0019835,36.3636360,0.7228756,-0.9856219,4.0000000,-0.7811184,1.2993822,39.7151642,-1.1901253,6.5197978
1143,-13,-6.807701771150471,19.260981527536480,-13.0697527,0.0034711,45.4545441,1.2059076,-1.2625581,5.0000000,-0.8443363,1.2903779,39.2270546,-1.6807801,9.1913338
1144,-13,-6.800245131150471,19.260981527536480,-13.0757732,-0.0001653,45.4545441,1.7268329,-1.5237811,5.0000000,-0.9085129,1.2787391,38.5791016,-2.1390493,12.2627592
1145,-13,-6.792788491150471,19.260981527536480,-13.0816393,-0.0047107,36.3636360,2.2700911,-1.7648838,5.0000000,-0.9738448,1.2648792,37.7807770,-2.5559225,15.4709759
1146,-13,-6.785331851150471,19.260981527536480,-13.0873241,0.0008264,45.4545441,2.8174217,-1.9816713,4.0000000,-1.0397217,1.2492905,36.8422546,-2.9236209,18.5447636
1147,-13,-6.777875211150471,19.260981527536480,-13.0928049,-0.0037190,36.3636360,3.3553617,-2.1749024,4.0000000,-1.1042627,1.2324811,35.7810593,-3.2455420,21.3379917
1148,-13,-6.770418571150471,19.260981527536480,-13.0980635,0.0014050,45.4545441,3.8679683,-2.3445311,4.0000000,-1.1655029,1.2148757,34.6062927,-3.5235591,23.7363033
1149,-13,-6.762961931150471,19.260981527536480,-13.1030855,-0.0031405,35.5371895,4.3357787,-2.4881272,4.0000000,-1.2228655,1.1968583,33.3296471,-3.7533894,25.6187477
1150,-13,-6.755505291150471,19.260981527536480,-13.1078587,0.0014050,44.6280975,4.7368131,-2.6049967,4.0000000,-1.2728974,1.1789075,31.9741135,-3.9370959,26.9504223
1151,-13,-6.748048651150471,19.260981527536480,-13.1123781,-0.0043802,33.0578499,5.0595584,-2.6972935,4.0000000,-1.3133748,1.1613367,30.5517063,-4.0812120,27.7816353
1152,-13,-6.740592011150471,19.260981527536480,-13.1166382,0.0000826,42.1487617,5.2774048,-2.7632103,4.0000000,-1.3394943,1.1444197,29.0796719,-4.1869259,28.1137447
1153,-13,-6.733135371150471,19.260981527536480,-13.1206398,-0.0062810,23.1404953,5.3706460,-2.8004665,4.0000000,-1.3490691,1.1284388,27.5809002,-4.2518640,27.9486275
1154,-13,-6.725678731150471,19.260981527536480,-13.1243839,-0.0022314,32.2314034,5.3335404,-2.8135624,4.0000000,-1.3361545,1.1135893,26.0769234,-4.2909703,27.4508858
1155,-13,-6.718222091150471,19.260981527536480,-13.1278763,0.0010744,41.3223152,5.1690283,-2.8027849,4.0000000,-1.2996303,1.0999974,24.5884171,-4.3059397,26.6605206
1156,-13,-6.710765451150471,19.260981527536480,-13.1311216,-0.0054545,17.3553715,4.8758173,-2.7698209,4.0000000,-1.2344360,1.0877643,23.1370487,-4.3052058,25.6661968
1157,-13,-6.703308811150471,19.260981527536480,-13.1341305,-0.0026446,25.6198349,4.4668159,-2.7154541,4.0000000,-1.1405576,1.0769264,21.7461777,-4.2903504,24.5078850
1158,-13,-6.695852171150471,19.260981527536480,-13.1369095,0.0004132,34.7107430,3.9602020,-2.6433010,4.0000000,-1.0172149,1.0674725,20.4373627,-4.2693868,23.2798328
1159,-13,-6.688395531150471,19.260981527536480,-13.1394701,0.0029752,43.8016510,3.3796318,-2.5542085,4.0000000,-0.8690510,1.0594151,19.2334290,-4.2393656,21.9923935
1160,-13,-6.680938891150471,19.260981527536480,-13.1418228,-0.0047107,13.2231407,2.7410402,-2.4496858,4.0000000,-0.6999581,1.0526867,18.1551266,-4.1994138,20.6836033
1161,-13,-6.673482251150471,19.260981527536480,-13.1439800,-0.0023140,19.0082645,2.0910900,-2.3345714,4.0000000,-0.5256328,1.0472221,17.2234440,-4.1435099,19.3911781
1162,-13,-6.666025611150471,19.260981527536480,-13.1459522,-0.0003306,25.6198349,1.4435813,-2.2084143,4.0000000,-0.3582580,1.0429391,16.4494877,-4.0585704,18.0975380
1163,-13,-6.658568971150471,19.260981527536480,-13.1477509,0.0014876,32.2314034,0.8254160,-2.0755825,4.0000000,-0.2137214,1.0397542,15.8473406,-3.9374437,16.8479443
1164,-13,-6.651112331150471,19.260981527536480,-13.1493883,0.0033058,38.8429756,0.2563073,-1.9357271,4.0000000,-0.1056473,1.0375549,15.4191132,-3.7658069,15.6017418
1165,-13,-6.643655691150471,19.260981527536480,-13.1508751,-0.0051240,8.2644625,-0.2447093,-1.7927779,5.0000000,-0.0422552,1.0362573,15.1603394,-3.5433006,14.3878479
1166,-13,-6.636199051150471,19.260981527536480,-13.1522236,-0.0037190,11.5702477,-0.6755323,-1.6444269,4.0000000,-0.0198418,1.0357569,15.0625906,-3.2690120,13.1639519
1167,-13,-6.628742411150471,19.260981527536480,-13.1534433,-0.0023967,15.7024794,-1.0174986,-1.4959468,4.0000000,-0.0343306,1.0359359,15.1057053,-2.9575629,11.9620447
1168,-13,-6.621285771150471,19.260981527536480,-13.1545458,-0.0012397,19.8347111,-1.2826346,-1.3421624,4.0000000,-0.0631659,1.0367161,15.2697363,-2.6211588,10.7317095
1169,-13,-6.613829131150471,19.260981527536480,-13.1555414,-0.0002479,23.9669418,-1.4702781,-1.1853442,4.0000000,-0.0917455,1.0380063,15.5336761,-2.2789428,9.5031252
1170,-13,-6.606372491150471,19.260981527536480,-13.1564426,0.0006612,28.0991745,-1.5803998,-1.0259150,4.0000000,-0.1053797,1.0397116,15.8737984,-1.9464505,8.2809591
1171,-13,-6.598915851150471,19.260981527536480,-13.1572599,0.0016529,33.0578499,-1.6110559,-0.8697160,4.0000000,-0.1021276,1.0417482,16.2687893,-1.6373044,7.1105151
1172,-13,-6.591459211150471,19.260981527536480,-13.1580067,0.0025620,38.0165291,-1.5799698,-0.7098118,4.0000000,-0.0660706,1.0440220,16.6947212,-1.3535531,5.9690056
1173,-13,-6.584002571150471,19.260981527536480,-13.1586933,0.0033058,42.1487617,-1.4882942,-0.5509226,4.0000000,-0.0005705,1.0464491,17.1383553,-1.1012746,4.8992605
1174,-13,-6.576545931150472,19.260981527536480,-13.1593342,0.0040496,45.4545441,-1.3506743,-0.3945571,4.0000000,0.0938667,1.0489672,17.5840054,-0.8829809,3.9401708
1175,-13,-6.419956491150471,19.260981527536480,-13.1782093,0.0030579,43.8016510,-0.0144609,-0.4045529,4.0000000,-0.3748676,1.0712613,21.0297832,-0.4342382,0.8959606
1176,-13,-6.412499851150471,19.260981527536480,-13.1794424,0.0042975,47.9338837,0.0832965,-0.5036825,4.0000000,-0.4662805,1.0703651,20.9030704,-0.5410845,1.1063886
1177,-13,-6.405043211150471,19.260981527536480,-13.1806631,-0.0045455,16.5289249,0.1980192,-0.6004063,4.0000000,-0.5500030,1.0693686,20.7609863,-0.6508096,1.3553687
1178,-13,-6.397586571150471,19.260981527536480,-13.1818657,-0.0034711,19.8347111,0.3270679,-0.6941521,4.0000000,-0.6243738,1.0682809,20.6056557,-0.7639303,1.6363205
1179,-13,-6.390129931150471,19.260981527536480,-13.1830444,-0.0023967,23.9669418,0.4604520,-0.7807195,4.0000000,-0.6862132,1.0671421,20.4421482,-0.8752257,1.9316922
1180,-13,-6.382673291150471,19.260981527536480,-13.1841927,-0.0012397,28.0991745,0.5947103,-0.8608452,4.0000000,-0.7369463,1.0659930,20.2732353,-0.9847440,2.2374878
1181,-13,-6.375216651150471,19.260981527536480,-13.1853065,-0.0002479,32.2314034,0.7287523,-0.9349086,4.0000000,-0.7796918,1.0648435,20.1026592,-1.0901256,2.5456910
1182,-13,-6.367760011150471,19.260981527536480,-13.1863823,0.0009091,36.3636360,0.8597317,-1.0038602,4.0000000,-0.8160170,1.0636954,19.9340363,-1.1917036,2.8602893
1183,-13,-6.360303371150471,19.260981527536480,-13.1874151,0.0018182,39.6694221,0.9865091,-1.0671424,4.0000000,-0.8468824,1.0625777,19.7662983,-1.2874023,3.1685343
1184,-13,-6.352846731150471,19.260981527536480,-13.1884031,0.0028099,43.8016510,1.1108260,-1.1265050,4.0000000,-0.8760474,1.0615025,19.6028233,-1.3769627,3.4770150
1185,-13,-6.345390091150471,19.260981527536480,-13.1893425,0.0037190,47.1074371,1.2246664,-1.1791300,4.0000000,-0.9000781,1.0604590,19.4437408,-1.4581819,3.7657213
1186,-13,-6.337933451150471,19.260981527536480,-13.1902304,-0.0053719,11.5702477,1.3386722,-1.2296121,4.0000000,-0.9257724,1.0594660,19.2912865,-1.5334518,4.0558205
1187,-13,-6.330476811150471,19.260981527536480,-13.1910648,-0.0046281,14.0495872,1.4479810,-1.2754838,4.0000000,-0.9526725,1.0585096,19.1412868,-1.5982951,4.3264837
1188,-13,-6.323020171150471,19.260981527536480,-13.1918430,-0.0038843,16.5289249,1.5514019,-1.3177866,4.0000000,-0.9781756,1.0575731,18.9955196,-1.6573974,4.5860753
1189,-13,-6.315563531150472,19.260981527536480,-13.1925621,-0.0030579,19.0082645,1.6515390,-1.3567398,4.0000000,-1.0064844,1.0566685,18.8526669,-1.7069950,4.8296914
1190,-13,-6.308106891150471,19.260981527536480,-13.1932220,-0.0023140,22.3140488,1.7590898,-1.3958608,4.0000000,-1.0415167,1.0557759,18.7105808,-1.7502049,5.0756016
1191,-13,-6.300650251150472,19.260981527536480,-13.1938181,-0.0016529,24.7933884,1.8658559,-1.4330934,4.0000000,-1.0794842,1.0548835,18.5670509,-1.7867026,5.3140655
1192,-13,-6.293193611150471,19.260981527536480,-13.1943483,-0.0010744,27.2727280,1.9624546,-1.4661468,4.0000000,-1.1155192,1.0539967,18.4225063,-1.8167745,5.5315647
1193,-13,-6.285736971150472,19.260981527536480,-13.1948118,-0.0006612,28.9256191,2.0554109,-1.4968964,4.0000000,-1.1537727,1.0531002,18.2754154,-1.8400201,5.7370586
1194,-13,-6.278280331150472,19.260981527536480,-13.1952028,-0.0002479,30.5785122,2.1409802,-1.5255734,4.0000000,-1.1901650,1.0521913,18.1250629,-1.8609818,5.9378366
1195,-13,-6.270823691150472,19.260981527536480,-13.1955214,0.0000826,32.2314034,2.2194691,-1.5521942,4.0000000,-1.2245198,1.0512698,17.9703903,-1.8798687,6.1313577
1196,-13,-6.263367051150472,19.260981527536480,-13.1957645,0.0003306,33.0578499,2.2787895,-1.5734756,4.0000000,-1.2516931,1.0503423,17.8136749,-1.8952582,6.2943487
1197,-13,-6.255910411150472,19.260981527536480,-13.1959286,0.0004132,33.0578499,2.3186336,-1.5901432,4.0000000,-1.2700642,1.0494217,17.6560917,-1.9102222,6.4340181
1198,-13,-6.248453771150472,19.260981527536480,-13.1960135,0.0004959,33.0578499,2.3365672,-1.6017228,4.0000000,-1.2784232,1.0485109,17.4992332,-1.9250224,6.5466666
1199,-13,-6.240997131150472,19.260981527536480,-13.1960163,0.0005785,33.0578499,2.3291671,-1.6073200,5.0000000,-1.2755269,1.0476137,17.3416710,-1.9391131,6.6250625
1200,-13,-6.233540491150472,19.260981527536480,-13.1959362,0.0004959,33.0578499,2.2861118,-1.6038011,4.0000000,-1.2561746,1.0467333,17.1867981,-1.9514276,6.6446223
1201,-13,-6.226083851150472,19.260981527536480,-13.1957731,0.0002479,31.4049587,2.1990309,-1.5890391,4.0000000,-1.2143687,1.0458748,17.0345554,-1.9637095,6.5926113
1202,-13,-6.218627211150472,19.260981527536480,-13.1955261,0.0000000,29.7520657,2.0809898,-1.5659246,4.0000000,-1.1571462,1.0450401,16.8838272,-1.9747031,6.4895530
1203,-13,-6.211170571150472,19.260981527536480,-13.1951981,-0.0003306,27.2727280,1.9300296,-1.5335068,4.0000000,-1.0831873,1.0442218,16.7356777,-1.9838263,6.3329706
1204,-13,-6.203713931150472,19.260981527536480,-13.1947908,-0.0007438,24.7933884,1.7453752,-1.4901314,4.0000000,-0.9917380,1.0434173,16.5891171,-1.9885249,6.1119919
1205,-13,-6.196257291150472,19.260981527536480,-13.1943064,-0.0012397,21.4876041,1.5158072,-1.4321026,4.0000000,-0.8752751,1.0426196,16.4414368,-1.9889300,5.8164463
1206,-13,-6.188800651150472,19.260981527536480,-13.1937494,-0.0018182,18.1818180,1.2639513,-1.3640338,4.0000000,-0.7457171,1.0418043,16.2885723,-1.9823506,5.4812565
1207,-13,-6.181344011150472,19.260981527536480,-13.1931257,-0.0024793,14.8760328,0.9874405,-1.2840707,4.0000000,-0.6010246,1.0409541,16.1290531,-1.9671168,5.1103911
1208,-13,-6.173887371150472,19.260981527536480,-13.1924410,-0.0030579,12.3966942,0.6920095,-1.1923385,4.0000000,-0.4431308,1.0400479,15.9559326,-1.9415461,4.7203140
1209,-13,-6.166430731150472,19.260981527536480,-13.1917028,-0.0037190,9.9173555,0.3841126,-1.0887208,4.0000000,-0.2728449,1.0390544,15.7640162,-1.9045968,4.3262811
1210,-13,-6.158974091150472,19.260981527536480,-13.1909199,-0.0045455,7.4380164,0.0741206,-0.9748076,4.0000000,-0.0948205,1.0379525,15.5474720,-1.8547947,3.9540281
1211,-13,-6.151517451150472,19.260981527536480,-13.1901026,-0.0052893,4.9586778,-0.2301900,-0.8506533,4.0000000,0.0900379,1.0367233,15.3021145,-1.7913445,3.6184142
1212,-13,-6.144060811150472,19.260981527536480,-13.1892595,0.0039669,44.6280975,-0.5187525,-0.7197393,4.0000000,0.2779540,1.0353446,15.0200987,-1.7174325,3.3522336
1213,-13,-6.136604171150472,19.260981527536480,-13.1884041,0.0030579,39.6694221,-0.7891920,-0.5823927,4.0000000,0.4702097,1.0338048,14.6990395,-1.6349951,3.1737342
1214,-13,-6.129147531150472,19.260981527536480,-13.1875467,0.0022314,34.7107430,-1.0311533,-0.4413492,4.0000000,0.6624727,1.0320951,14.3323736,-1.5451713,3.0910296
1215,-13,-6.121690891150472,19.260981527536480,-13.1867008,0.0014050,29.7520657,-1.2392602,-0.3001553,4.0000000,0.8522301,1.0302311,13.9191008,-1.4525408,3.1110377
