OID_,ClipsFinal_DEM_Large_S3_RegJ,X,Y,DEM_Large_S5_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
580,-12,-7.665215371150471,21.796239127536477,-12.6538343,-0.0016529,0.0000000,0.6626047,-0.8827655,4.0000000,-0.9827418,1.0067286,6.6144433,-0.7827892,1.8453913
581,-12,-7.657758731150471,21.796239127536477,-12.6538563,-0.0016529,0.0000000,0.5732251,-0.8465378,5.0000000,-0.9738858,1.0070050,6.7493606,-0.7191898,1.7748872
582,-12,-7.650302091150471,21.796239127536477,-12.6538229,-0.0017355,0.0000000,0.4785739,-0.8053238,4.0000000,-0.9602900,1.0073838,6.9293475,-0.6503576,1.6934403
583,-12,-7.642845451150471,21.796239127536477,-12.6537380,-0.0018182,0.0000000,0.3865844,-0.7613506,4.0000000,-0.9423748,1.0078489,7.1469502,-0.5803263,1.6034548
584,-12,-7.635388811150471,21.796239127536477,-12.6536045,-0.0019008,0.0000000,0.2971739,-0.7127891,4.0000000,-0.9139361,1.0083878,7.3892388,-0.5116420,1.4967473
585,-12,-7.627932171150471,21.796239127536477,-12.6534271,-0.0021488,0.0000000,0.2173992,-0.6633139,4.0000000,-0.8786929,1.0089823,7.6471381,-0.4479348,1.3840939
586,-12,-7.620475531150471,21.796239127536477,-12.6532097,-0.0023967,0.0000000,0.1449507,-0.6103680,4.0000000,-0.8306760,1.0096136,7.9114923,-0.3900600,1.2579520
587,-12,-7.613018891150471,21.796239127536477,-12.6529560,-0.0025620,0.0000000,0.0895333,-0.5599986,4.0000000,-0.7776096,1.0102659,8.1755209,-0.3423876,1.1307060
588,-12,-7.605562251150471,21.796239127536477,-12.6526718,-0.0028099,0.0000000,0.0480632,-0.5119991,4.0000000,-0.7197836,1.0109174,8.4308443,-0.3042146,1.0045623
589,-12,-7.598105611150471,21.796239127536477,-12.6523600,-0.0030579,0.0000000,0.0200866,-0.4658926,4.0000000,-0.6581351,1.0115534,8.6738653,-0.2736501,0.8758131
590,-12,-7.590648971150471,21.796239127536477,-12.6520252,-0.0033058,0.0000000,0.0051894,-0.4250202,4.0000000,-0.5979282,1.0121682,8.8998384,-0.2521122,0.7551510
591,-12,-7.583192331150471,21.796239127536477,-12.6516695,-0.0036364,0.0000000,0.0012826,-0.3907706,4.0000000,-0.5427334,1.0127494,9.1087217,-0.2388078,0.6463765
592,-12,-7.575735691150471,21.796239127536477,-12.6512966,-0.0039669,0.0000000,0.0063241,-0.3626460,4.0000000,-0.4921556,1.0132864,9.2979612,-0.2331364,0.5466406
593,-12,-7.568279051150471,21.796239127536477,-12.6509085,-0.0042975,0.0000000,0.0159557,-0.3396130,4.0000000,-0.4493752,1.0137774,9.4665766,-0.2298508,0.4580691
594,-12,-7.560822411150471,21.796239127536477,-12.6505060,-0.0046281,0.0000000,0.0302739,-0.3247532,4.0000000,-0.4162449,1.0142245,9.6172647,-0.2332615,0.3860143
595,-12,-7.553365771150471,21.796239127536477,-12.6500893,-0.0049587,0.0000000,0.0435655,-0.3125474,4.0000000,-0.3884904,1.0146219,9.7497740,-0.2366045,0.3248267
596,-12,-7.545909131150471,21.796239127536477,-12.6496592,0.0047107,47.1074371,0.0560177,-0.3043990,4.0000000,-0.3680585,1.0149745,9.8649664,-0.2407395,0.2770189
597,-12,-7.538452491150471,21.796239127536477,-12.6492147,0.0043802,43.8016510,0.0661383,-0.2993152,4.0000000,-0.3553804,1.0152898,9.9655399,-0.2432501,0.2425174
598,-12,-7.530995851150471,21.796239127536477,-12.6487570,0.0038843,39.6694221,0.0731560,-0.2954103,4.0000000,-0.3462076,1.0155709,10.0569458,-0.2446129,0.2177821
599,-12,-7.523539211150471,21.796239127536477,-12.6482830,0.0034711,36.3636360,0.0758085,-0.2893575,4.0000000,-0.3371729,1.0158318,10.1387062,-0.2415421,0.1971504
600,-12,-7.516082571150471,21.796239127536477,-12.6477928,0.0029752,32.2314034,0.0767508,-0.2847175,4.0000000,-0.3314928,1.0160741,10.2133818,-0.2379422,0.1839252
601,-12,-7.508625931150471,21.796239127536477,-12.6472864,0.0023967,28.0991745,0.0733815,-0.2753632,4.0000000,-0.3200185,1.0162979,10.2838297,-0.2307080,0.1687999
602,-12,-7.501169291150471,21.796239127536477,-12.6467619,0.0019008,24.7933884,0.0660869,-0.2603597,4.0000000,-0.3015108,1.0165058,10.3489723,-0.2192086,0.1499798
603,-12,-7.493712651150471,21.796239127536477,-12.6462212,0.0012397,20.6611576,0.0569215,-0.2418228,4.0000000,-0.2798456,1.0166961,10.4055338,-0.2038001,0.1296786
604,-12,-7.486256011150471,21.796239127536477,-12.6456642,0.0006612,17.3553715,0.0467003,-0.2195360,4.0000000,-0.2530789,1.0168720,10.4595728,-0.1859930,0.1073881
605,-12,-7.478799371150471,21.796239127536477,-12.6450920,0.0000000,14.0495872,0.0358543,-0.1930005,4.0000000,-0.2227454,1.0170269,10.5068417,-0.1632556,0.0835742
606,-12,-7.329666571150470,21.796239127536477,-12.6336050,-0.0016529,6.6115704,0.0018145,-0.1040046,4.0000000,-0.0254698,1.0160781,10.2083101,-0.1825394,0.0411582
607,-12,-7.322209931150470,21.796239127536477,-12.6330843,-0.0022314,4.9586778,0.0079801,-0.1373183,4.0000000,-0.0531648,1.0160683,10.2052727,-0.2214718,0.0618384
608,-12,-7.314753291150470,21.796239127536477,-12.6325626,-0.0028099,3.3057852,0.0142397,-0.1678280,4.0000000,-0.0751822,1.0160735,10.2064142,-0.2604739,0.0876567
609,-12,-7.307296651150470,21.796239127536477,-12.6320372,-0.0033884,1.6528926,0.0209474,-0.1974168,4.0000000,-0.0942253,1.0160913,10.2120676,-0.3006082,0.1187973
610,-12,-7.299840011150470,21.796239127536477,-12.6315079,-0.0038017,0.8264463,0.0247560,-0.2213646,4.0000000,-0.1041063,1.0161117,10.2182817,-0.3386229,0.1527007
611,-12,-7.292383371150470,21.796239127536477,-12.6309748,-0.0042975,0.0000000,0.0259556,-0.2417914,4.0000000,-0.1080034,1.0161309,10.2244816,-0.3755795,0.1896382
612,-12,-7.284926731150470,21.796239127536477,-12.6304379,-0.0046281,0.0000000,0.0235107,-0.2586885,4.0000000,-0.1066878,1.0161421,10.2277899,-0.4106893,0.2299839
613,-12,-7.277470091150471,21.796239127536477,-12.6298981,0.0049587,49.5867767,0.0166735,-0.2715567,4.0000000,-0.1009962,1.0161519,10.2316437,-0.4421173,0.2727288
614,-12,-7.270013451150470,21.796239127536477,-12.6293554,0.0045455,45.4545441,0.0017566,-0.2771284,4.0000000,-0.0846688,1.0161555,10.2309322,-0.4695880,0.3166267
615,-12,-7.262556811150471,21.796239127536477,-12.6288128,0.0040496,41.3223152,-0.0160961,-0.2817453,4.0000000,-0.0680279,1.0161386,10.2260561,-0.4954626,0.3647577
616,-12,-7.255100171150470,21.796239127536477,-12.6282721,0.0035537,37.1900826,-0.0373990,-0.2837274,4.0000000,-0.0504632,1.0161110,10.2181330,-0.5169917,0.4141293
617,-12,-7.247643531150471,21.796239127536477,-12.6277342,0.0029752,33.0578499,-0.0605353,-0.2840113,4.0000000,-0.0337090,1.0160794,10.2064991,-0.5343136,0.4634388
618,-12,-7.240186891150470,21.796239127536477,-12.6272011,0.0023967,28.9256191,-0.0900172,-0.2802707,4.0000000,-0.0122612,1.0160420,10.1941843,-0.5482802,0.5166921
619,-12,-7.232730251150471,21.796239127536477,-12.6266756,0.0018182,24.7933884,-0.1184093,-0.2771875,4.0000000,0.0051593,1.0159975,10.1808310,-0.5595343,0.5693924
620,-12,-7.844174731150471,21.788782487536476,-12.6373920,0.0020661,28.9256191,-0.1068646,-0.2508625,4.0000000,-0.5033732,1.0197847,11.3110142,0.0016483,0.5144107
621,-12,-7.836718091150471,21.788782487536476,-12.6385040,0.0032231,37.1900826,-0.0550371,-0.3076808,4.0000000,-0.5776123,1.0196079,11.2616024,-0.0377491,0.5425094
622,-12,-7.829261451150471,21.788782487536476,-12.6396160,0.0043802,46.2809906,-0.0002890,-0.3645439,4.0000000,-0.6469604,1.0192968,11.1726370,-0.0821273,0.5918279
623,-12,-7.821804811150471,21.788782487536476,-12.6407213,-0.0045455,0.0000000,0.0564103,-0.4205018,4.0000000,-0.7116733,1.0188714,11.0509090,-0.1293304,0.6608392
624,-12,-7.814348171150471,21.788782487536476,-12.6418161,-0.0034711,0.8264463,0.1178343,-0.4769965,4.0000000,-0.7735163,1.0183387,10.8957605,-0.1804767,0.7479323
625,-12,-7.806891531150471,21.788782487536476,-12.6428938,-0.0024793,3.3057852,0.1856871,-0.5345535,4.0000000,-0.8320602,1.0176978,10.7053270,-0.2370468,0.8522183
626,-12,-7.799434891150471,21.788782487536476,-12.6439495,-0.0014876,6.6115704,0.2572143,-0.5910373,4.0000000,-0.8863127,1.0169550,10.4811506,-0.2957619,0.9699984
627,-12,-7.791978251150471,21.788782487536476,-12.6449766,-0.0004959,10.7438021,0.3333702,-0.6469231,4.0000000,-0.9364301,1.0161297,10.2257090,-0.3574162,1.1000521
628,-12,-7.784521611150471,21.788782487536476,-12.6459713,0.0004959,15.7024794,0.4102751,-0.6991053,4.0000000,-0.9791403,1.0152428,9.9425573,-0.4190703,1.2309669
629,-12,-7.777064971150471,21.788782487536476,-12.6469269,0.0014876,21.4876041,0.4859462,-0.7472734,4.0000000,-1.0158035,1.0143105,9.6360292,-0.4787434,1.3602594
630,-12,-7.769608331150471,21.788782487536476,-12.6478405,0.0023967,27.2727280,0.5586144,-0.7906770,4.0000000,-1.0454239,1.0133463,9.3075342,-0.5359303,1.4818021
631,-12,-7.762151691150471,21.788782487536476,-12.6487064,0.0033058,33.8842964,0.6302770,-0.8306856,5.0000000,-1.0680234,1.0123746,8.9647951,-0.5933478,1.5960071
632,-12,-7.754695051150471,21.788782487536476,-12.6495218,0.0041322,41.3223152,0.6933363,-0.8638611,5.0000000,-1.0820776,1.0114188,8.6125116,-0.6456445,1.6908488
633,-12,-7.747238411150471,21.788782487536476,-12.6502829,-0.0051240,0.0000000,0.7488521,-0.8915595,4.0000000,-1.0884546,1.0104936,8.2579308,-0.6946644,1.7690458
634,-12,-7.739781771150471,21.788782487536476,-12.6509876,-0.0042975,0.0000000,0.7942944,-0.9127474,4.0000000,-1.0861219,1.0096197,7.9074383,-0.7393728,1.8246682
635,-12,-7.732325131150471,21.788782487536476,-12.6516333,-0.0035537,0.0000000,0.8302367,-0.9290136,4.0000000,-1.0783899,1.0088149,7.5700197,-0.7796373,1.8659874
636,-12,-7.724868491150471,21.788782487536476,-12.6522188,-0.0029752,0.0000000,0.8539383,-0.9391193,4.0000000,-1.0624985,1.0080905,7.2519817,-0.8157401,1.8872473
637,-12,-7.717411851150471,21.788782487536476,-12.6527414,-0.0024793,0.0000000,0.8644336,-0.9432284,4.0000000,-1.0412555,1.0074569,6.9628930,-0.8452014,1.8906873
638,-12,-7.709955211150471,21.788782487536476,-12.6532021,-0.0019835,0.0000000,0.8620115,-0.9420342,4.0000000,-1.0153095,1.0069282,6.7106261,-0.8687590,1.8806669
639,-12,-7.702498571150471,21.788782487536476,-12.6536007,-0.0015702,0.0000000,0.8454853,-0.9357374,4.0000000,-0.9878746,1.0065080,6.5034628,-0.8836002,1.8615698
640,-12,-7.695041931150471,21.788782487536476,-12.6539373,-0.0013223,0.0000000,0.8170813,-0.9255269,4.0000000,-0.9634359,1.0061988,6.3471270,-0.8876179,1.8387641
641,-12,-7.687585291150471,21.788782487536476,-12.6542110,-0.0010744,0.0000000,0.7761387,-0.9116380,4.0000000,-0.9429207,1.0060078,6.2494297,-0.8803554,1.8163275
642,-12,-7.680128651150471,21.788782487536476,-12.6544256,-0.0009091,0.0000000,0.7240844,-0.8940583,4.0000000,-0.9318550,1.0059363,6.2110677,-0.8562617,1.7926154
643,-12,-7.672672011150471,21.788782487536476,-12.6545801,-0.0008264,0.0000000,0.6577065,-0.8704034,4.0000000,-0.9234166,1.0059794,6.2333107,-0.8173902,1.7585093
644,-12,-7.665215371150471,21.788782487536476,-12.6546764,-0.0007438,0.0000000,0.5833088,-0.8426414,4.0000000,-0.9169903,1.0061326,6.3142524,-0.7682925,1.7180274
645,-12,-7.657758731150471,21.788782487536476,-12.6547184,-0.0007438,0.0000000,0.5025453,-0.8110473,5.0000000,-0.9127432,1.0063905,6.4457364,-0.7093515,1.6722776
646,-12,-7.650302091150471,21.788782487536476,-12.6547079,-0.0008264,0.0000000,0.4186452,-0.7766287,4.0000000,-0.9076323,1.0067457,6.6242466,-0.6456252,1.6238117
647,-12,-7.642845451150471,21.788782487536476,-12.6546469,-0.0009091,0.0000000,0.3403462,-0.7413891,4.0000000,-0.8996182,1.0071875,6.8382902,-0.5831600,1.5689265
648,-12,-7.635388811150471,21.788782487536476,-12.6545401,-0.0009917,0.0000000,0.2648973,-0.7029647,4.0000000,-0.8839122,1.0077027,7.0802021,-0.5220171,1.4999870
649,-12,-7.627932171150471,21.788782487536476,-12.6543903,-0.0012397,0.0000000,0.1959553,-0.6619229,4.0000000,-0.8578233,1.0082737,7.3384571,-0.4660225,1.4151174
650,-12,-7.620475531150471,21.788782487536476,-12.6542006,-0.0014876,0.0000000,0.1378988,-0.6207345,4.0000000,-0.8220068,1.0088860,7.6071930,-0.4194621,1.3202864
651,-12,-7.613018891150471,21.788782487536476,-12.6539764,-0.0016529,0.0000000,0.0932089,-0.5808609,4.0000000,-0.7819791,1.0095264,7.8766274,-0.3797426,1.2174742
652,-12,-7.605562251150471,21.788782487536476,-12.6537199,-0.0019008,0.0000000,0.0600152,-0.5414058,4.0000000,-0.7338841,1.0101769,8.1396532,-0.3489275,1.1048820
653,-12,-7.598105611150471,21.788782487536476,-12.6534348,-0.0021488,0.0000000,0.0394474,-0.5052542,4.0000000,-0.6828561,1.0108145,8.3921394,-0.3276523,0.9919004
654,-12,-7.590648971150471,21.788782487536476,-12.6531258,-0.0023967,0.0000000,0.0298721,-0.4735885,4.0000000,-0.6327333,1.0114341,8.6292753,-0.3144438,0.8837364
655,-12,-7.583192331150471,21.788782487536476,-12.6527939,-0.0027273,0.0000000,0.0291643,-0.4454262,4.0000000,-0.5841624,1.0120301,8.8492804,-0.3066900,0.7777091
656,-12,-7.575735691150471,21.788782487536476,-12.6524429,-0.0030579,0.0000000,0.0366046,-0.4229236,4.0000000,-0.5384967,1.0125841,9.0492926,-0.3073505,0.6805205
657,-12,-7.568279051150471,21.788782487536476,-12.6520739,-0.0033884,0.0000000,0.0490091,-0.4057460,4.0000000,-0.5012192,1.0130912,9.2298841,-0.3102729,0.5948731
658,-12,-7.560822411150471,21.788782487536476,-12.6516886,-0.0037190,0.0000000,0.0644012,-0.3931598,4.0000000,-0.4709236,1.0135593,9.3920155,-0.3153959,0.5202546
659,-12,-7.553365771150471,21.788782487536476,-12.6512861,-0.0040496,0.0000000,0.0770370,-0.3815628,4.0000000,-0.4444282,1.0139872,9.5367584,-0.3186974,0.4557509
660,-12,-7.545909131150471,21.788782487536476,-12.6508684,-0.0043802,0.0000000,0.0896273,-0.3733212,4.0000000,-0.4242806,1.0143729,9.6654797,-0.3223618,0.4029075
661,-12,-7.538452491150471,21.788782487536476,-12.6504345,-0.0047107,0.0000000,0.0998292,-0.3662677,4.0000000,-0.4087701,1.0147238,9.7808018,-0.3237652,0.3593306
662,-12,-7.530995851150471,21.788782487536476,-12.6499834,0.0048760,48.7603302,0.1060167,-0.3594368,4.0000000,-0.3971351,1.0150405,9.8843842,-0.3217385,0.3253776
663,-12,-7.523539211150471,21.788782487536476,-12.6495161,0.0045455,45.4545441,0.1091474,-0.3521401,4.0000000,-0.3863898,1.0153332,9.9787226,-0.3178905,0.2968633
664,-12,-7.516082571150471,21.788782487536476,-12.6490316,0.0041322,41.3223152,0.1090978,-0.3441010,4.0000000,-0.3782357,1.0156121,10.0670700,-0.3099664,0.2734555
665,-12,-7.508625931150471,21.788782487536476,-12.6485281,0.0036364,37.1900826,0.1038369,-0.3310967,4.0000000,-0.3649848,1.0158769,10.1505432,-0.2972086,0.2474876
666,-12,-7.501169291150471,21.788782487536476,-12.6480074,0.0032231,33.8842964,0.0948587,-0.3136406,4.0000000,-0.3453510,1.0161248,10.2277708,-0.2819302,0.2187150
667,-12,-7.493712651150471,21.788782487536476,-12.6474686,0.0026446,29.7520657,0.0829192,-0.2919324,4.0000000,-0.3221293,1.0163522,10.2995796,-0.2617354,0.1881325
668,-12,-7.486256011150471,21.788782487536476,-12.6469135,0.0021488,26.4462814,0.0689334,-0.2655264,4.0000000,-0.2933701,1.0165648,10.3658915,-0.2376826,0.1550801
669,-12,-7.478799371150471,21.788782487536476,-12.6463423,0.0014876,22.3140488,0.0540564,-0.2351333,4.0000000,-0.2602491,1.0167623,10.4245310,-0.2100175,0.1217263
670,-12,-7.352036491150471,21.788782487536476,-12.6364079,0.0016529,23.1404953,-0.0143652,-0.0405554,4.0000000,0.0769837,1.0160730,10.2075310,-0.1580946,0.0370043
671,-12,-7.344579851150471,21.788782487536476,-12.6358824,0.0009917,19.0082645,-0.0117986,-0.0719489,4.0000000,0.0498268,1.0159773,10.1767540,-0.1937245,0.0460419
672,-12,-7.337123211150471,21.788782487536476,-12.6353588,0.0004132,15.7024794,-0.0068413,-0.1057230,4.0000000,0.0200504,1.0158923,10.1492529,-0.2314963,0.0604357
673,-12,-7.329666571150470,21.788782487536476,-12.6348372,-0.0002479,12.3966942,-0.0008041,-0.1383516,4.0000000,-0.0064980,1.0158178,10.1261311,-0.2702052,0.0808377
674,-12,-7.322209931150470,21.788782487536476,-12.6343145,-0.0008264,9.9173555,0.0068690,-0.1707462,4.0000000,-0.0330374,1.0157552,10.1055145,-0.3084551,0.1064374
675,-12,-7.314753291150470,21.788782487536476,-12.6337900,-0.0014876,7.4380164,0.0139580,-0.2001005,4.0000000,-0.0537694,1.0157005,10.0896578,-0.3464316,0.1369291
676,-12,-7.307296651150470,21.788782487536476,-12.6332626,-0.0021488,4.9586778,0.0215224,-0.2285192,4.0000000,-0.0728269,1.0156599,10.0759001,-0.3842115,0.1718473
677,-12,-7.299840011150470,21.788782487536476,-12.6327314,-0.0026446,3.3057852,0.0257063,-0.2515245,4.0000000,-0.0833051,1.0156282,10.0655441,-0.4197440,0.2090596
678,-12,-7.292383371150470,21.788782487536476,-12.6321964,-0.0032231,1.6528926,0.0265486,-0.2710122,4.0000000,-0.0874778,1.0155954,10.0551786,-0.4545466,0.2496224
679,-12,-7.284926731150470,21.788782487536476,-12.6316566,-0.0036364,0.8264463,0.0219957,-0.2843377,4.0000000,-0.0848240,1.0155576,10.0428839,-0.4838513,0.2898684
680,-12,-7.277470091150471,21.788782487536476,-12.6311150,-0.0041322,0.0000000,0.0135272,-0.2943355,4.0000000,-0.0791323,1.0155149,10.0288248,-0.5095388,0.3316092
681,-12,-7.270013451150470,21.788782487536476,-12.6305714,-0.0045455,0.0000000,-0.0018116,-0.2991438,4.0000000,-0.0659091,1.0154659,10.0138035,-0.5323784,0.3755009
682,-12,-7.262556811150471,21.788782487536476,-12.6300268,-0.0049587,0.0000000,-0.0217622,-0.3008562,4.0000000,-0.0503883,1.0154049,9.9929609,-0.5513241,0.4215110
683,-12,-7.255100171150470,21.788782487536476,-12.6294842,0.0046281,46.2809906,-0.0467079,-0.2990078,4.0000000,-0.0311107,1.0153309,9.9692612,-0.5669048,0.4691353
684,-12,-7.247643531150471,21.788782487536476,-12.6289454,0.0041322,42.1487617,-0.0729035,-0.2968817,4.0000000,-0.0141584,1.0152483,9.9427490,-0.5796050,0.5188270
685,-12,-7.240186891150470,21.788782487536476,-12.6284132,0.0036364,38.0165291,-0.1041579,-0.2909359,4.0000000,0.0057685,1.0151682,9.9162483,-0.5876402,0.5699543
686,-12,-7.232730251150471,21.788782487536476,-12.6278877,0.0031405,33.8842964,-0.1364730,-0.2840146,4.0000000,0.0252490,1.0150858,9.8881426,-0.5932782,0.6213491
687,-12,-7.851631371150471,21.781325847536475,-12.6372766,0.0019835,28.0991745,-0.1520242,-0.2049447,4.0000000,-0.4592397,1.0190017,11.0880566,0.0493502,0.5176513
688,-12,-7.844174731150471,21.781325847536475,-12.6383705,0.0030579,35.5371895,-0.1027042,-0.2621888,4.0000000,-0.5369895,1.0189207,11.0646515,0.0126118,0.5297028
689,-12,-7.836718091150471,21.781325847536475,-12.6394691,0.0042149,44.6280975,-0.0516723,-0.3186961,4.0000000,-0.6101563,1.0187126,11.0058870,-0.0272360,0.5640333
690,-12,-7.829261451150471,21.781325847536475,-12.6405659,-0.0047107,0.0000000,0.0017979,-0.3750117,4.0000000,-0.6785388,1.0183772,10.9069939,-0.0714845,0.6194111
691,-12,-7.821804811150471,21.781325847536475,-12.6416559,-0.0036364,0.8264463,0.0553512,-0.4282819,4.0000000,-0.7405208,1.0179343,10.7768221,-0.1160429,0.6897864
692,-12,-7.814348171150471,21.781325847536475,-12.6427336,-0.0026446,2.4793389,0.1149624,-0.4832681,4.0000000,-0.8006405,1.0173912,10.6137838,-0.1658957,0.7777177
693,-12,-7.806891531150471,21.781325847536475,-12.6437950,-0.0016529,5.7851238,0.1805101,-0.5386090,4.0000000,-0.8562871,1.0167392,10.4151669,-0.2209309,0.8790751
694,-12,-7.799434891150471,21.781325847536475,-12.6448326,-0.0006612,9.9173555,0.2493514,-0.5923978,4.0000000,-0.9059606,1.0159962,10.1846304,-0.2788350,0.9900372
695,-12,-7.791978251150471,21.781325847536475,-12.6458426,0.0003306,14.8760328,0.3197397,-0.6431876,4.0000000,-0.9487342,1.0151855,9.9244356,-0.3376411,1.1040677
696,-12,-7.784521611150471,21.781325847536475,-12.6468191,0.0013223,20.6611576,0.3917279,-0.6916484,4.0000000,-0.9859750,1.0143143,9.6380987,-0.3973217,1.2211663
697,-12,-7.777064971150471,21.781325847536475,-12.6477585,0.0023140,27.2727280,0.4638723,-0.7367976,4.0000000,-1.0162717,1.0134032,9.3284197,-0.4573234,1.3353606
698,-12,-7.769608331150471,21.781325847536475,-12.6486559,0.0032231,33.8842964,0.5310988,-0.7761814,4.0000000,-1.0385407,1.0124681,8.9982796,-0.5138220,1.4376991
699,-12,-7.762151691150471,21.781325847536475,-12.6495066,0.0041322,41.3223152,0.5932752,-0.8099661,4.0000000,-1.0513743,1.0115312,8.6566620,-0.5685579,1.5242057
700,-12,-7.754695051150471,21.781325847536475,-12.6503077,-0.0050413,0.0000000,0.6501021,-0.8392607,5.0000000,-1.0577724,1.0106186,8.3078175,-0.6207489,1.5991174
701,-12,-7.747238411150471,21.781325847536475,-12.6510572,-0.0042149,0.0000000,0.6987098,-0.8632782,5.0000000,-1.0580447,1.0097368,7.9558067,-0.6685116,1.6598675
702,-12,-7.739781771150471,21.781325847536475,-12.6517506,-0.0033884,0.0000000,0.7359505,-0.8800321,4.0000000,-1.0484782,1.0089048,7.6098790,-0.7115859,1.6956185
703,-12,-7.732325131150471,21.781325847536475,-12.6523876,-0.0026446,0.0000000,0.7637985,-0.8918570,4.0000000,-1.0325636,1.0081422,7.2765203,-0.7511505,1.7170179
704,-12,-7.724868491150471,21.781325847536475,-12.6529665,-0.0020661,0.0000000,0.7802313,-0.8982164,4.0000000,-1.0101411,1.0074561,6.9640956,-0.7862918,1.7231349
705,-12,-7.717411851150471,21.781325847536475,-12.6534863,-0.0015702,0.0000000,0.7851300,-0.8995519,4.0000000,-0.9828827,1.0068598,6.6791644,-0.8162210,1.7168872
706,-12,-7.709955211150471,21.781325847536475,-12.6539459,-0.0011570,0.0000000,0.7749647,-0.8943739,4.0000000,-0.9504704,1.0063630,6.4310226,-0.8382773,1.6946036
707,-12,-7.702498571150471,21.781325847536475,-12.6543465,-0.0008264,0.0000000,0.7537512,-0.8857915,4.0000000,-0.9191187,1.0059657,6.2284474,-0.8524642,1.6716331
708,-12,-7.695041931150471,21.781325847536475,-12.6546869,-0.0005785,0.0000000,0.7229069,-0.8745287,4.0000000,-0.8919399,1.0056766,6.0760360,-0.8571175,1.6509584
709,-12,-7.687585291150471,21.781325847536475,-12.6549702,-0.0003306,0.0000000,0.6828194,-0.8608340,4.0000000,-0.8703564,1.0054984,5.9781733,-0.8513116,1.6342083
710,-12,-7.680128651150471,21.781325847536475,-12.6551952,-0.0001653,0.0000000,0.6327164,-0.8442096,4.0000000,-0.8574653,1.0054270,5.9398170,-0.8309538,1.6204108
711,-12,-7.672672011150471,21.781325847536475,-12.6553650,-0.0000826,0.0000000,0.5733250,-0.8239595,4.0000000,-0.8501192,1.0054629,5.9599047,-0.7977998,1.6044101
712,-12,-7.665215371150471,21.781325847536475,-12.6554794,0.0000000,0.0000000,0.5059148,-0.8001074,4.0000000,-0.8469201,1.0056037,6.0355353,-0.7532946,1.5854648
713,-12,-7.657758731150471,21.781325847536475,-12.6555414,0.0000000,0.0000000,0.4347117,-0.7736425,4.0000000,-0.8468709,1.0058414,6.1642151,-0.7004140,1.5632169
714,-12,-7.650302091150471,21.781325847536475,-12.6555538,-0.0000826,0.0000000,0.3657100,-0.7472629,5.0000000,-0.8507081,1.0061699,6.3374696,-0.6438176,1.5434473
715,-12,-7.642845451150471,21.781325847536475,-12.6555185,-0.0001653,0.0000000,0.2994877,-0.7190915,4.0000000,-0.8507447,1.0065837,6.5460906,-0.5874382,1.5135258
716,-12,-7.635388811150471,21.781325847536475,-12.6554394,-0.0002479,0.0000000,0.2372943,-0.6891746,4.0000000,-0.8443339,1.0070664,6.7823796,-0.5340154,1.4721426
717,-12,-7.627932171150471,21.781325847536475,-12.6553173,-0.0004132,0.0000000,0.1822343,-0.6583009,4.0000000,-0.8286210,1.0076051,7.0379534,-0.4879809,1.4181225
718,-12,-7.620475531150471,21.781325847536475,-12.6551571,-0.0005785,0.0000000,0.1357570,-0.6269975,4.0000000,-0.8048111,1.0081888,7.3028021,-0.4491839,1.3516948
719,-12,-7.613018891150471,21.781325847536475,-12.6549616,-0.0007438,0.0000000,0.1030733,-0.5981688,4.0000000,-0.7781799,1.0087993,7.5713859,-0.4181578,1.2766851
720,-12,-7.605562251150471,21.781325847536475,-12.6547346,-0.0009917,0.0000000,0.0790978,-0.5682713,4.0000000,-0.7413164,1.0094249,7.8366981,-0.3952262,1.1846800
721,-12,-7.598105611150471,21.781325847536475,-12.6544771,-0.0012397,0.0000000,0.0653306,-0.5409325,4.0000000,-0.7002336,1.0100504,8.0910273,-0.3816314,1.0895338
722,-12,-7.590648971150471,21.781325847536475,-12.6541939,-0.0014876,0.0000000,0.0607446,-0.5161319,4.0000000,-0.6580492,1.0106599,8.3320131,-0.3742147,0.9916357
723,-12,-7.583192331150471,21.781325847536475,-12.6538877,-0.0018182,0.0000000,0.0662237,-0.4964752,4.0000000,-0.6199306,1.0112481,8.5594349,-0.3730198,0.8984926
724,-12,-7.575735691150471,21.781325847536475,-12.6535587,-0.0021488,0.0000000,0.0745972,-0.4776781,4.0000000,-0.5797833,1.0118053,8.7669153,-0.3755729,0.8052049
725,-12,-7.568279051150471,21.781325847536475,-12.6532097,-0.0024793,0.0000000,0.0879643,-0.4642202,4.0000000,-0.5467995,1.0123243,8.9561825,-0.3816409,0.7246697
726,-12,-7.560822411150471,21.781325847536475,-12.6528416,-0.0028099,0.0000000,0.1022700,-0.4531885,4.0000000,-0.5198618,1.0128061,9.1281700,-0.3865152,0.6526341
727,-12,-7.553365771150471,21.781325847536475,-12.6524553,-0.0031405,0.0000000,0.1148122,-0.4436365,4.0000000,-0.4959756,1.0132540,9.2848854,-0.3912974,0.5905644
728,-12,-7.545909131150471,21.781325847536475,-12.6520500,-0.0034711,0.0000000,0.1263140,-0.4350581,4.0000000,-0.4761069,1.0136644,9.4269915,-0.3940092,0.5348715
