OID_,ClipsFinal_DEM_Large_S3_RegA,X,Y,DEM_Large_S5_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
1977,-13,-4.757125771150472,17.322255127536479,-13.0413885,-0.0038017,2.4793389,-0.3840576,-0.3450789,4.0000000,-0.7855038,1.0225836,12.0639763,0.0953459,1.3910992
1978,-13,-4.749669131150472,17.322255127536479,-13.0404978,-0.0047107,0.8264463,-0.4393497,-0.3168807,4.0000000,-0.7026190,1.0233992,12.2772036,0.0688574,1.4299048
1979,-13,-4.742212491150472,17.322255127536479,-13.0396128,0.0044628,48.7603302,-0.4928406,-0.2922484,4.0000000,-0.6123056,1.0241268,12.4626236,0.0278088,1.4802581
1980,-13,-4.734755851150472,17.322255127536479,-13.0387392,0.0036364,42.9752083,-0.5452543,-0.2708456,4.0000000,-0.5172041,1.0247655,12.6239100,-0.0244871,1.5410235
1981,-13,-4.727299211150472,17.322255127536479,-13.0378809,0.0028099,37.1900826,-0.5960134,-0.2525955,4.0000000,-0.4191529,1.0253174,12.7631721,-0.0860382,1.6091375
1982,-13,-4.719842571150472,17.322255127536479,-13.0370426,0.0019835,32.2314034,-0.6508594,-0.2335437,4.0000000,-0.3132152,1.0257913,12.8786821,-0.1538722,1.6873260
1983,-13,-4.712385931150472,17.322255127536479,-13.0362291,0.0011570,27.2727280,-0.7043291,-0.2170262,4.0000000,-0.2076516,1.0261840,12.9735136,-0.2264008,1.7707615
1984,-13,-4.704929291150472,17.322255127536479,-13.0354452,0.0003306,22.3140488,-0.7568309,-0.2018483,4.0000000,-0.1010640,1.0265032,13.0520239,-0.3026325,1.8571119
1985,-13,-4.697472651150472,17.322255127536479,-13.0346937,-0.0004959,18.1818180,-0.8099182,-0.1857981,4.0000000,0.0050932,1.0267627,13.1144400,-0.3766894,1.9458079
1986,-13,-4.690016011150472,17.322255127536479,-13.0339794,-0.0013223,14.0495872,-0.8650615,-0.1688599,4.0000000,0.1111651,1.0269765,13.1645842,-0.4488848,2.0406024
1987,-13,-4.682559371150472,17.322255127536479,-13.0333042,-0.0020661,10.7438021,-0.9217153,-0.1479589,4.0000000,0.2187469,1.0271548,13.2062969,-0.5146646,2.1370664
1988,-13,-4.675102731150472,17.322255127536479,-13.0326729,-0.0026446,8.2644625,-0.9746653,-0.1267275,4.0000000,0.3215333,1.0273027,13.2413568,-0.5749882,2.2297845
1989,-13,-4.667646091150472,17.322255127536479,-13.0320883,-0.0032231,5.7851238,-1.0254337,-0.1021615,4.0000000,0.4232029,1.0274491,13.2743187,-0.6275259,2.3200054
1990,-13,-4.660189451150472,17.322255127536479,-13.0315533,-0.0037190,4.1322312,-1.0743476,-0.0749334,4.0000000,0.5217649,1.0276128,13.3127441,-0.6716316,2.4114201
1991,-13,-4.652732811150472,17.322255127536479,-13.0310717,-0.0042149,2.4793389,-1.1277070,-0.0414916,4.0000000,0.6260060,1.0278134,13.3589211,-0.7089891,2.5193763
1992,-13,-4.645276171150472,17.322255127536479,-13.0306454,-0.0046281,1.6528926,-1.1819775,-0.0032419,4.0000000,0.7336842,1.0280725,13.4182158,-0.7401680,2.6420190
1993,-12,-5.294003851150471,17.314798487536478,-12.9942455,-0.0006612,27.2727280,-0.0151120,-0.1104999,4.0000000,-0.1894292,1.0498608,17.7376728,-0.0315706,0.1004201
1994,-12,-5.286547211150471,17.314798487536478,-12.9966230,0.0011570,36.3636360,0.0129890,-0.1700887,4.0000000,-0.2353515,1.0496383,17.7001343,-0.1048259,0.1145708
1995,-12,-5.279090571150471,17.314798487536478,-12.9989929,0.0036364,45.4545441,0.0451083,-0.2303574,4.0000000,-0.2842731,1.0492587,17.6352367,-0.1764417,0.1543910
1996,-13,-5.271633931150471,17.314798487536478,-13.0013523,-0.0036364,15.7024794,0.0824220,-0.2928961,4.0000000,-0.3379867,1.0487381,17.5460911,-0.2478056,0.2228074
1997,-13,-5.264177291150471,17.314798487536478,-13.0036974,-0.0011570,24.7933884,0.1272560,-0.3585769,4.0000000,-0.3944148,1.0480688,17.4305325,-0.3227390,0.3207682
1998,-13,-5.256720651150471,17.314798487536478,-13.0060234,0.0006612,33.8842964,0.1827203,-0.4286607,4.0000000,-0.4534698,1.0472331,17.2840843,-0.4038517,0.4512178
1999,-13,-5.249264011150471,17.314798487536478,-13.0083265,0.0024793,42.9752083,0.2493855,-0.5011691,4.0000000,-0.5141904,1.0462207,17.1059227,-0.4881479,0.6115839
2000,-13,-5.241807371150471,17.314798487536478,-13.0106010,-0.0048760,8.2644625,0.3304760,-0.5775471,4.0000000,-0.5776712,1.0450366,16.8936596,-0.5774231,0.8063505
2001,-13,-5.234350731150471,17.314798487536478,-13.0128431,-0.0021488,17.3553715,0.4266992,-0.6568356,4.0000000,-0.6413423,1.0436778,16.6455173,-0.6723288,1.0348721
2002,-13,-5.226894091150471,17.314798487536478,-13.0150471,-0.0003306,26.4462814,0.5346792,-0.7356294,4.0000000,-0.7049887,1.0421259,16.3565140,-0.7662702,1.2876233
2003,-13,-5.219437451150471,17.314798487536478,-13.0172062,0.0014876,35.5371895,0.6526160,-0.8130626,4.0000000,-0.7674763,1.0404049,16.0301418,-0.8586490,1.5603495
2004,-13,-5.211980811150471,17.314798487536478,-13.0193167,0.0033058,44.6280975,0.7799452,-0.8888378,4.0000000,-0.8308585,1.0385394,15.6676111,-0.9468172,1.8490337
2005,-13,-5.204524171150471,17.314798487536478,-13.0213728,-0.0042149,6.6115704,0.9166519,-0.9636077,4.0000000,-0.8911368,1.0365539,15.2685413,-1.0360786,2.1539848
2006,-13,-5.197067531150471,17.314798487536478,-13.0233707,-0.0021488,15.7024794,1.0537550,-1.0330931,4.0000000,-0.9485315,1.0344449,14.8330822,-1.1176547,2.4539649
2007,-13,-5.189610891150471,17.314798487536478,-13.0253038,-0.0003306,24.7933884,1.1884859,-1.0969628,4.0000000,-1.0036818,1.0322434,14.3638973,-1.1902440,2.7423775
2008,-13,-5.182154251150471,17.314798487536478,-13.0271692,0.0014876,33.8842964,1.3136892,-1.1529955,4.0000000,-1.0548750,1.0300156,13.8682489,-1.2511159,3.0032873
2009,-13,-5.174697611150471,17.314798487536478,-13.0289640,0.0033058,42.9752083,1.4298912,-1.2027909,4.0000000,-1.0999715,1.0277644,13.3490658,-1.3056103,3.2405865
2010,-13,-5.167240971150471,17.314798487536478,-13.0306845,-0.0048760,0.0000000,1.5327661,-1.2451931,4.0000000,-1.1410967,1.0255271,12.8097477,-1.3492894,3.4446483
2011,-13,-5.159784331150471,17.314798487536478,-13.0323296,-0.0038843,0.0000000,1.6136225,-1.2774695,4.0000000,-1.1758440,1.0233382,12.2553253,-1.3790952,3.5968394
2012,-13,-5.152327691150472,17.314798487536478,-13.0338964,-0.0023967,5.7851238,1.6692886,-1.2994434,4.0000000,-1.2023863,1.0212178,11.6941776,-1.3965003,3.6948004
2013,-13,-5.144871051150471,17.314798487536478,-13.0353851,-0.0007438,13.2231407,1.7064693,-1.3142377,4.0000000,-1.2236779,1.0191969,11.1316967,-1.4047976,3.7550766
2014,-13,-5.137414411150472,17.314798487536478,-13.0367956,0.0010744,22.3140488,1.7194386,-1.3200912,4.0000000,-1.2372631,1.0173005,10.5717344,-1.4029194,3.7681625
2015,-13,-5.129957771150472,17.314798487536478,-13.0381298,0.0028926,31.4049587,1.7077827,-1.3171051,4.0000000,-1.2417440,1.0155362,10.0226030,-1.3924661,3.7358093
2016,-13,-5.122501131150472,17.314798487536478,-13.0393877,0.0040496,40.4958687,1.6816788,-1.3092490,4.0000000,-1.2393781,1.0139049,9.4882536,-1.3791199,3.6817753
2017,-13,-5.115044491150472,17.314798487536478,-13.0405712,-0.0050413,0.0000000,1.6411449,-1.2965072,4.0000000,-1.2295401,1.0124155,8.9678745,-1.3634744,3.6070762
2018,-13,-5.107587851150472,17.314798487536478,-13.0416832,-0.0041322,0.0000000,1.5787345,-1.2759143,4.0000000,-1.2102519,1.0110679,8.4696589,-1.3415766,3.4979093
2019,-13,-5.100131211150472,17.314798487536478,-13.0427246,-0.0032231,0.0000000,1.5082108,-1.2525061,4.0000000,-1.1814426,1.0098672,7.9996891,-1.3235698,3.3820398
2020,-13,-5.092674571150472,17.314798487536478,-13.0437002,-0.0023140,0.0000000,1.4340888,-1.2275182,4.0000000,-1.1447401,1.0087950,7.5538664,-1.3102964,3.2642467
2021,-13,-5.085217931150471,17.314798487536478,-13.0446100,-0.0014050,0.0000000,1.3573517,-1.2012162,4.0000000,-1.0977625,1.0078444,7.1351728,-1.3046699,3.1459236
2022,-13,-5.077761291150471,17.314798487536478,-13.0454588,-0.0003306,1.6528926,1.2749082,-1.1723790,4.0000000,-1.0418639,1.0070114,6.7467861,-1.3028941,3.0226989
2023,-13,-5.070304651150471,17.314798487536478,-13.0462465,0.0003306,4.9586778,1.1977204,-1.1446720,4.0000000,-0.9796979,1.0062846,6.3881431,-1.3096462,2.9080076
2024,-13,-5.062848011150471,17.314798487536478,-13.0469770,0.0009091,9.0909090,1.1153501,-1.1142372,4.0000000,-0.9094086,1.0056612,6.0616570,-1.3190658,2.7871344
2025,-13,-5.055391371150471,17.314798487536478,-13.0476522,0.0014050,14.0495872,1.0367174,-1.0840068,4.0000000,-0.8347526,1.0051265,5.7684360,-1.3332611,2.6696675
2026,-13,-5.047934731150471,17.314798487536478,-13.0482731,0.0019835,19.8347111,0.9610563,-1.0542470,4.0000000,-0.7578942,1.0046766,5.5109339,-1.3505998,2.5591455
2027,-13,-5.040478091150471,17.314798487536478,-13.0488415,0.0025620,25.6198349,0.8887804,-1.0244973,4.0000000,-0.6823518,1.0043075,5.2885599,-1.3666426,2.4503980
2028,-13,-5.033021451150471,17.314798487536478,-13.0493593,0.0032231,32.2314034,0.8092417,-0.9894097,5.0000000,-0.6096115,1.0040156,5.1055737,-1.3692079,2.3219945
2029,-13,-5.025564811150471,17.314798487536478,-13.0498285,0.0038843,38.8429756,0.7328824,-0.9541160,5.0000000,-0.5446985,1.0037992,4.9658551,-1.3635334,2.1966891
2030,-13,-5.018108171150471,17.314798487536478,-13.0502520,-0.0054545,0.0000000,0.6622568,-0.9186360,4.0000000,-0.4935977,1.0036469,4.8666582,-1.3436743,2.0695095
2031,-13,-5.010651531150471,17.314798487536478,-13.0506296,-0.0047934,0.0000000,0.5892012,-0.8796035,4.0000000,-0.4517860,1.0035536,4.8042231,-1.3074211,1.9328793
2032,-13,-5.003194891150471,17.314798487536478,-13.0509644,-0.0041322,0.0000000,0.5131835,-0.8355667,4.0000000,-0.4174747,1.0035217,4.7845092,-1.2536588,1.7813058
2033,-13,-4.995738251150471,17.314798487536478,-13.0512590,-0.0035537,0.0000000,0.4511051,-0.7950662,4.0000000,-0.4008195,1.0035411,4.7992649,-1.1893129,1.6404276
2034,-13,-4.988281611150471,17.314798487536478,-13.0515156,-0.0031405,0.0000000,0.3932048,-0.7540021,4.0000000,-0.3923716,1.0036031,4.8427019,-1.1156325,1.5012233
2035,-13,-4.980824971150471,17.314798487536478,-13.0517359,-0.0028099,0.0000000,0.3417538,-0.7126377,4.0000000,-0.3899640,1.0037022,4.9101267,-1.0353113,1.3610412
2036,-13,-4.973368331150471,17.314798487536478,-13.0519228,-0.0025620,0.0000000,0.2993787,-0.6741579,4.0000000,-0.3928623,1.0038317,4.9969983,-0.9554535,1.2320769
2037,-13,-4.965911691150471,17.314798487536478,-13.0520782,-0.0023967,0.0000000,0.2723043,-0.6429345,4.0000000,-0.4092174,1.0039815,5.0956135,-0.8766516,1.1217477
2038,-13,-4.958455051150471,17.314798487536478,-13.0522022,-0.0023140,0.0000000,0.2522587,-0.6158269,4.0000000,-0.4304905,1.0041479,5.2022958,-0.8011633,1.0255061
2039,-13,-4.950998411150471,17.314798487536478,-13.0522966,-0.0023140,0.0000000,0.2421988,-0.5967188,4.0000000,-0.4612945,1.0043286,5.3140311,-0.7321432,0.9534250
2040,-13,-4.943541771150471,17.314798487536478,-13.0523615,-0.0023140,0.0000000,0.2411552,-0.5848701,4.0000000,-0.5013369,1.0045197,5.4303885,-0.6684033,0.9003059
2041,-13,-4.936085131150471,17.314798487536478,-13.0523958,-0.0023140,0.0000000,0.2476499,-0.5822100,4.0000000,-0.5534679,1.0047201,5.5498586,-0.6109521,0.8762908
2042,-13,-4.928628491150471,17.314798487536478,-13.0523987,-0.0023140,0.0000000,0.2589444,-0.5862986,5.0000000,-0.6147217,1.0049343,5.6731791,-0.5578756,0.8747973
2043,-13,-4.921171851150471,17.314798487536478,-13.0523682,-0.0023967,0.0000000,0.2741541,-0.5976032,4.0000000,-0.6847832,1.0051683,5.8042922,-0.5104232,0.9007210
2044,-13,-4.913715211150471,17.314798487536478,-13.0523005,-0.0025620,0.0000000,0.2904483,-0.6134418,4.0000000,-0.7582765,1.0054280,5.9483824,-0.4686070,0.9484940
2045,-13,-4.906258571150471,17.314798487536478,-13.0521946,-0.0027273,0.0000000,0.3074532,-0.6333062,4.0000000,-0.8352582,1.0057244,6.1068177,-0.4313542,1.0181966
2046,-13,-4.898801931150471,17.314798487536478,-13.0520458,-0.0029752,0.0000000,0.3229533,-0.6552225,4.0000000,-0.9129404,1.0060704,6.2869673,-0.3975047,1.1059471
2047,-13,-4.891345291150471,17.314798487536478,-13.0518513,-0.0032231,0.0000000,0.3359248,-0.6779637,4.0000000,-0.9873593,1.0064777,6.4921918,-0.3685679,1.2082736
2048,-13,-4.883888651150471,17.314798487536478,-13.0516071,-0.0035537,0.0000000,0.3438685,-0.6983635,4.0000000,-1.0534697,1.0069556,6.7263217,-0.3432574,1.3127002
2049,-13,-4.876432011150472,17.314798487536478,-13.0513124,-0.0038843,0.0000000,0.3438316,-0.7132788,4.0000000,-1.1069415,1.0075136,6.9889092,-0.3196161,1.4056180
2050,-13,-4.868975371150471,17.314798487536478,-13.0509634,-0.0042149,0.0000000,0.3366749,-0.7248427,4.0000000,-1.1537269,1.0081578,7.2812996,-0.2959584,1.4962443
2051,-13,-4.861518731150472,17.314798487536478,-13.0505600,-0.0046281,0.0000000,0.3226575,-0.7304364,4.0000000,-1.1875010,1.0088958,7.6013899,-0.2733718,1.5670003
2052,-13,-4.854062091150471,17.314798487536478,-13.0500994,-0.0050413,0.0000000,0.3004397,-0.7302874,4.0000000,-1.2121748,1.0097264,7.9472318,-0.2484000,1.6212472
2053,-13,-4.846605451150472,17.314798487536478,-13.0495834,0.0044628,44.6280975,0.2657509,-0.7205966,4.0000000,-1.2238063,1.0106486,8.3137197,-0.2173868,1.6445770
2054,-13,-4.839148811150472,17.314798487536478,-13.0490112,0.0038843,39.6694221,0.2266698,-0.7066964,4.0000000,-1.2286750,1.0116553,8.6950254,-0.1847178,1.6535860
2055,-13,-4.831692171150472,17.314798487536478,-13.0483866,0.0032231,34.7107430,0.1804348,-0.6871978,4.0000000,-1.2267405,1.0127308,9.0841341,-0.1476551,1.6471162
2056,-13,-4.824235531150472,17.314798487536478,-13.0477114,0.0023967,28.9256191,0.1269028,-0.6628414,4.0000000,-1.2200820,1.0138711,9.4798336,-0.1056007,1.6321816
2057,-13,-4.816778891150472,17.314798487536478,-13.0469875,0.0016529,23.9669418,0.0658685,-0.6299713,4.0000000,-1.2004123,1.0150567,9.8738422,-0.0595303,1.5914903
2058,-13,-4.809322251150472,17.314798487536478,-13.0462198,0.0008264,19.0082645,0.0019819,-0.5950776,4.0000000,-1.1771435,1.0162631,10.2576132,-0.0130117,1.5549307
2059,-13,-4.801865611150472,17.314798487536478,-13.0454130,0.0000000,14.8760328,-0.0632444,-0.5572941,4.0000000,-1.1467313,1.0174817,10.6303282,0.0321429,1.5165453
2060,-13,-4.794408971150472,17.314798487536478,-13.0445719,-0.0007438,11.5702477,-0.1288445,-0.5176431,4.0000000,-1.1093220,1.0186930,10.9891367,0.0740357,1.4814143
2061,-13,-4.786952331150472,17.314798487536478,-13.0437021,-0.0015702,8.2644625,-0.1947727,-0.4771623,4.0000000,-1.0650047,1.0198790,11.3272705,0.1106802,1.4554513
2062,-13,-4.779495691150472,17.314798487536478,-13.0428085,-0.0023967,5.7851238,-0.2562709,-0.4382755,4.0000000,-1.0136448,1.0210302,11.6466265,0.1370939,1.4386394
2063,-13,-4.772039051150472,17.314798487536478,-13.0418978,-0.0033058,3.3057852,-0.3193948,-0.3977271,4.0000000,-0.9527021,1.0221281,11.9427986,0.1572479,1.4310185
2064,-13,-4.764582411150472,17.314798487536478,-13.0409756,-0.0042149,1.6528926,-0.3785529,-0.3582160,4.0000000,-0.8809981,1.0231665,12.2147522,0.1645662,1.4307693
2065,-13,-4.757125771150472,17.314798487536478,-13.0400467,-0.0051240,0.8264463,-0.4332081,-0.3227544,4.0000000,-0.8036755,1.0241250,12.4605856,0.1581668,1.4448744
2066,-13,-4.749669131150472,17.314798487536478,-13.0391197,0.0039669,45.4545441,-0.4886308,-0.2880671,4.0000000,-0.7170389,1.0249994,12.6823282,0.1409047,1.4728316
2067,-13,-4.742212491150472,17.314798487536478,-13.0381975,0.0031405,39.6694221,-0.5397075,-0.2567756,4.0000000,-0.6217647,1.0257888,12.8771811,0.1082135,1.5089409
2068,-13,-4.734755851150472,17.314798487536478,-13.0372877,0.0022314,33.8842964,-0.5896319,-0.2287906,4.0000000,-0.5203022,1.0264845,13.0469799,0.0627211,1.5577061
2069,-13,-4.727299211150472,17.314798487536478,-13.0363960,0.0013223,28.0991745,-0.6323201,-0.2056717,4.0000000,-0.4155863,1.0270939,13.1930199,0.0042429,1.6063215
2070,-13,-4.719842571150472,17.314798487536478,-13.0355253,0.0004132,23.1404953,-0.6773083,-0.1845622,4.0000000,-0.3061272,1.0276116,13.3159199,-0.0629973,1.6682018
2071,-13,-4.712385931150472,17.314798487536478,-13.0346813,-0.0004959,18.1818180,-0.7201480,-0.1664896,4.0000000,-0.1965019,1.0280385,13.4177752,-0.1364774,1.7340889
2072,-13,-4.704929291150472,17.314798487536478,-13.0338688,-0.0013223,14.0495872,-0.7625401,-0.1499747,4.0000000,-0.0871340,1.0283917,13.4992762,-0.2128153,1.8042980
2073,-13,-4.697472651150472,17.314798487536478,-13.0330906,-0.0021488,10.7438021,-0.8023724,-0.1351555,4.0000000,0.0198378,1.0286825,13.5667763,-0.2901488,1.8737427
2074,-13,-4.690016011150472,17.314798487536478,-13.0323505,-0.0029752,7.4380164,-0.8441417,-0.1197085,4.0000000,0.1272559,1.0289190,13.6213703,-0.3666728,1.9493309
2075,-13,-4.682559371150472,17.314798487536478,-13.0316515,-0.0037190,4.9586778,-0.8875719,-0.1028490,4.0000000,0.2333939,1.0291116,13.6647091,-0.4390918,2.0301991
2076,-13,-4.675102731150472,17.314798487536478,-13.0309973,-0.0042975,3.3057852,-0.9278316,-0.0867940,4.0000000,0.3332475,1.0292696,13.6999836,-0.5068355,2.1078188
2077,-13,-4.667646091150472,17.314798487536478,-13.0303907,-0.0048760,1.6528926,-0.9684392,-0.0682830,4.0000000,0.4293417,1.0294213,13.7345943,-0.5659078,2.1882384
2078,-13,-4.660189451150472,17.314798487536478,-13.0298338,0.0046281,49.5867767,-1.0100340,-0.0475872,4.0000000,0.5226561,1.0295876,13.7709494,-0.6178305,2.2743483
2079,-13,-4.652732811150472,17.314798487536478,-13.0293303,0.0041322,47.1074371,-1.0558510,-0.0199576,4.0000000,0.6208693,1.0297797,13.8138275,-0.6607845,2.3747592
2080,-12,-5.308917131150471,17.307341847536478,-12.9892893,0.0041322,47.1074371,-0.0445286,-0.1036106,4.0000000,-0.2648536,1.0504624,17.8380871,0.0576323,0.1692180
2081,-12,-5.301460491150471,17.307341847536478,-12.9916801,-0.0031405,17.3553715,-0.0122623,-0.1568407,4.0000000,-0.3003646,1.0504065,17.8303089,-0.0133167,0.1610152
2082,-12,-5.294003851150471,17.307341847536478,-12.9940691,-0.0008264,26.4462814,0.0218052,-0.2129058,4.0000000,-0.3413036,1.0502299,17.8005161,-0.0845079,0.1813604
2083,-12,-5.286547211150471,17.307341847536478,-12.9964523,0.0009917,35.5371895,0.0576322,-0.2696731,4.0000000,-0.3847893,1.0499127,17.7459679,-0.1545570,0.2291789
2084,-12,-5.279090571150471,17.307341847536478,-12.9988270,0.0033884,44.6280975,0.0968740,-0.3282673,4.0000000,-0.4325347,1.0494503,17.6671257,-0.2239999,0.3052958
2085,-13,-5.271633931150471,17.307341847536478,-13.0011883,-0.0038843,14.8760328,0.1406104,-0.3883264,4.0000000,-0.4835089,1.0488435,17.5637321,-0.2931438,0.4085921
2086,-13,-5.264177291150471,17.307341847536478,-13.0035324,-0.0013223,23.9669418,0.1922415,-0.4517709,4.0000000,-0.5378768,1.0480993,17.4348431,-0.3656650,0.5412526
2087,-13,-5.256720651150471,17.307341847536478,-13.0058565,0.0004959,33.0578499,0.2524612,-0.5169423,4.0000000,-0.5926377,1.0472156,17.2795200,-0.4412470,0.6986463
2088,-13,-5.249264011150471,17.307341847536478,-13.0081558,0.0023140,42.1487617,0.3255881,-0.5858991,4.0000000,-0.6503552,1.0461671,17.0948811,-0.5214429,0.8847378
2089,-13,-5.241807371150471,17.307341847536478,-13.0104256,-0.0051240,7.4380164,0.4140495,-0.6589856,4.0000000,-0.7104067,1.0449632,16.8797054,-0.6075643,1.1023363
2090,-13,-5.234350731150471,17.307341847536478,-13.0126619,-0.0023967,16.5289249,0.5190311,-0.7356913,4.0000000,-0.7710401,1.0435973,16.6289845,-0.7003425,1.3521698
2091,-13,-5.226894091150471,17.307341847536478,-13.0148592,-0.0004959,25.6198349,0.6348246,-0.8112075,4.0000000,-0.8315381,1.0420411,16.3397579,-0.7908769,1.6185822
2092,-13,-5.219437451150471,17.307341847536478,-13.0170116,0.0013223,34.7107430,0.7628024,-0.8869292,4.0000000,-0.8923579,1.0403394,16.0165882,-0.8815004,1.9066902
2093,-13,-5.211980811150471,17.307341847536478,-13.0191154,0.0031405,43.8016510,0.8982118,-0.9601220,4.0000000,-0.9525967,1.0384943,15.6570005,-0.9676473,2.2032568
2094,-13,-5.204524171150471,17.307341847536478,-13.0211639,-0.0044628,5.7851238,1.0424887,-1.0320568,4.0000000,-1.0096197,1.0365305,15.2628031,-1.0544939,2.5102944
2095,-13,-5.197067531150471,17.307341847536478,-13.0231552,-0.0023967,14.0495872,1.1871147,-1.0996104,4.0000000,-1.0640156,1.0344582,14.8347864,-1.1352054,2.8141434
2096,-13,-5.189610891150471,17.307341847536478,-13.0250816,-0.0005785,23.1404953,1.3313863,-1.1629909,4.0000000,-1.1157289,1.0322876,14.3717842,-1.2102529,3.1103585
2097,-13,-5.182154251150471,17.307341847536478,-13.0269403,0.0012397,32.2314034,1.4630399,-1.2180270,4.0000000,-1.1638150,1.0300854,13.8831005,-1.2722391,3.3752944
2098,-13,-5.174697611150471,17.307341847536478,-13.0287285,0.0030579,41.3223152,1.5855957,-1.2672569,4.0000000,-1.2066360,1.0278639,13.3714275,-1.3278778,3.6170890
2099,-13,-5.167240971150471,17.307341847536478,-13.0304422,-0.0051240,0.0000000,1.6929173,-1.3088675,4.0000000,-1.2449036,1.0256488,12.8385868,-1.3728312,3.8222728
2100,-13,-5.159784331150471,17.307341847536478,-13.0320797,-0.0040496,0.0000000,1.7796476,-1.3417456,4.0000000,-1.2775693,1.0234766,12.2911272,-1.4059218,3.9825077
2101,-13,-5.152327691150472,17.307341847536478,-13.0336399,-0.0026446,4.9586778,1.8416513,-1.3650076,4.0000000,-1.3033377,1.0213768,11.7360077,-1.4266776,4.0902290
2102,-13,-5.144871051150471,17.307341847536478,-13.0351210,-0.0010744,11.5702477,1.8794478,-1.3794581,4.0000000,-1.3210437,1.0193713,11.1789961,-1.4378725,4.1492248
2103,-13,-5.137414411150472,17.307341847536478,-13.0365238,0.0006612,19.8347111,1.8897167,-1.3842238,4.0000000,-1.3302084,1.0174798,10.6253586,-1.4382391,4.1545081
2104,-13,-5.129957771150472,17.307341847536478,-13.0378485,0.0024793,28.9256191,1.8800251,-1.3822505,4.0000000,-1.3325589,1.0157230,10.0824566,-1.4319422,4.1246667
2105,-13,-5.122501131150472,17.307341847536478,-13.0390968,0.0037190,38.0165291,1.8502238,-1.3735064,4.0000000,-1.3247221,1.0141088,9.5537558,-1.4222908,4.0602312
2106,-13,-5.115044491150472,17.307341847536478,-13.0402708,-0.0052893,0.0000000,1.8045148,-1.3593526,4.0000000,-1.3082658,1.0126251,9.0417395,-1.4104394,3.9702246
2107,-13,-5.107587851150472,17.307341847536478,-13.0413704,-0.0043802,0.0000000,1.7333907,-1.3363681,4.0000000,-1.2812155,1.0112846,8.5502663,-1.3915205,3.8388805
2108,-13,-5.100131211150472,17.307341847536478,-13.0424004,-0.0034711,0.0000000,1.6593229,-1.3121908,4.0000000,-1.2463993,1.0100951,8.0898695,-1.3779821,3.7079234
2109,-13,-5.092674571150472,17.307341847536478,-13.0433617,-0.0025620,0.0000000,1.5776682,-1.2849613,4.0000000,-1.2017304,1.0090351,7.6552510,-1.3681922,3.5675290
2110,-13,-5.085217931150471,17.307341847536478,-13.0442581,-0.0016529,0.0000000,1.4965349,-1.2573391,4.0000000,-1.1500241,1.0080997,7.2476606,-1.3646542,3.4306214
2111,-13,-5.077761291150471,17.307341847536478,-13.0450907,-0.0006612,0.8264463,1.4063067,-1.2256945,4.0000000,-1.0892332,1.0072792,6.8731556,-1.3621559,3.2806537
2112,-13,-5.070304651150471,17.307341847536478,-13.0458622,0.0000000,3.3057852,1.3237491,-1.1961280,4.0000000,-1.0233870,1.0065669,6.5292001,-1.3688691,3.1457033
2113,-13,-5.062848011150471,17.307341847536478,-13.0465755,0.0005785,6.6115704,1.2380871,-1.1642902,4.0000000,-0.9518412,1.0059590,6.2195215,-1.3767393,3.0047467
2114,-13,-5.055391371150471,17.307341847536478,-13.0472317,0.0010744,10.7438021,1.1549063,-1.1321526,4.0000000,-0.8775803,1.0054439,5.9442391,-1.3867248,2.8661385
2115,-13,-5.047934731150471,17.307341847536478,-13.0478334,0.0015702,15.7024794,1.0740418,-1.0997424,4.0000000,-0.8025377,1.0050154,5.7050986,-1.3969471,2.7304924
2116,-13,-5.040478091150471,17.307341847536478,-13.0483828,0.0020661,20.6611576,0.9939604,-1.0658623,5.0000000,-0.7310989,1.0046622,5.5018830,-1.4006258,2.5906661
2117,-13,-5.033021451150471,17.307341847536478,-13.0488796,0.0026446,26.4462814,0.9085919,-1.0285987,5.0000000,-0.6622544,1.0043862,5.3365803,-1.3949429,2.4439702
2118,-13,-5.025564811150471,17.307341847536478,-13.0493279,0.0032231,32.2314034,0.8255907,-0.9898914,4.0000000,-0.6025664,1.0041889,5.2160501,-1.3772162,2.2934616
2119,-13,-5.018108171150471,17.307341847536478,-13.0497293,0.0038017,38.0165291,0.7471775,-0.9505163,4.0000000,-0.5551739,1.0040544,5.1316657,-1.3458588,2.1416962
2120,-13,-5.010651531150471,17.307341847536478,-13.0500851,-0.0056198,0.0000000,0.6679531,-0.9088040,4.0000000,-0.5154315,1.0039790,5.0853806,-1.3021766,1.9876857
2121,-13,-5.003194891150471,17.307341847536478,-13.0503979,-0.0050413,0.0000000,0.5859014,-0.8621070,4.0000000,-0.4803926,1.0039607,5.0736861,-1.2438215,1.8191751
2122,-13,-4.995738251150471,17.307341847536478,-13.0506706,-0.0044628,0.0000000,0.5153703,-0.8182179,4.0000000,-0.4582129,1.0039902,5.0959263,-1.1782230,1.6640528
2123,-13,-4.988281611150471,17.307341847536478,-13.0509062,-0.0040496,0.0000000,0.4529746,-0.7754778,4.0000000,-0.4441343,1.0040590,5.1406603,-1.1068214,1.5155121
