OID_,ClipsFinal_DEM_Large_S3_RegF3,X,Y,DEM_Large_S5_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
367,-13,-5.845795211150472,20.968552087536480,-13.0293884,0.0036364,42.1487617,0.7047544,-1.0192851,4.0000000,-0.4686040,1.0338629,14.7107515,-1.5699661,2.9735932
368,-13,-5.838338571150471,20.968552087536480,-13.0308990,-0.0048760,4.9586778,0.7983400,-1.0685236,4.0000000,-0.5271398,1.0323436,14.3844767,-1.6099076,3.2129583
369,-13,-5.830881931150472,20.968552087536480,-13.0323277,-0.0033884,8.2644625,0.8774481,-1.1059273,4.0000000,-0.5847570,1.0308702,14.0594673,-1.6270977,3.3910434
370,-13,-5.823425291150471,20.968552087536480,-13.0336723,-0.0019008,12.3966942,0.9386624,-1.1316212,5.0000000,-0.6403636,1.0294791,13.7456541,-1.6228790,3.5054369
371,-13,-5.815968651150472,20.968552087536480,-13.0349312,-0.0007438,16.5289249,0.9837005,-1.1473448,5.0000000,-0.6961866,1.0281827,13.4470673,-1.5985031,3.5626295
372,-13,-5.808512011150471,20.968552087536480,-13.0361032,0.0003306,21.4876041,1.0142839,-1.1558660,4.0000000,-0.7532981,1.0269951,13.1657076,-1.5584339,3.5826728
373,-13,-5.801055371150472,20.968552087536480,-13.0371885,0.0013223,26.4462814,1.0305129,-1.1564116,4.0000000,-0.8112517,1.0259144,12.9061365,-1.5015718,3.5561650
374,-13,-5.793598731150471,20.968552087536480,-13.0381851,0.0023140,32.2314034,1.0348344,-1.1522379,4.0000000,-0.8718885,1.0249574,12.6699448,-1.4325873,3.5102422
375,-13,-5.786142091150472,20.968552087536480,-13.0390959,0.0032231,38.0165291,1.0239772,-1.1414900,4.0000000,-0.9314770,1.0241199,12.4593067,-1.3515030,3.4335840
376,-13,-5.778685451150471,20.968552087536480,-13.0399179,0.0040496,43.8016510,1.0050325,-1.1281240,4.0000000,-0.9937344,1.0233930,12.2743359,-1.2625138,3.3513851
377,-13,-5.771228811150472,20.968552087536480,-13.0406542,-0.0052066,0.8264463,0.9725826,-1.1089416,4.0000000,-1.0510626,1.0227866,12.1166191,-1.1668204,3.2443597
378,-13,-5.763772171150471,20.968552087536480,-13.0413036,-0.0045455,1.6528926,0.9343370,-1.0883572,4.0000000,-1.1083032,1.0222902,11.9868937,-1.0684114,3.1406412
379,-13,-5.756315531150472,20.968552087536480,-13.0418673,-0.0039669,2.4793389,0.8854657,-1.0636238,4.0000000,-1.1585486,1.0219104,11.8870640,-0.9686992,3.0251749
380,-13,-5.748858891150471,20.968552087536480,-13.0423460,-0.0035537,3.3057852,0.8275996,-1.0342851,4.0000000,-1.2004881,1.0216475,11.8159094,-0.8680820,2.8927593
381,-13,-5.741402251150472,20.968552087536480,-13.0427399,-0.0032231,4.1322312,0.7576852,-0.9978096,4.0000000,-1.2269902,1.0215013,11.7778587,-0.7686290,2.7307734
382,-13,-5.733945611150471,20.968552087536480,-13.0430517,-0.0028926,4.9586778,0.6805825,-0.9549938,4.0000000,-1.2355580,1.0214700,11.7697287,-0.6744297,2.5413132
383,-13,-5.726488971150472,20.968552087536480,-13.0432825,-0.0026446,5.7851238,0.5967435,-0.9058152,4.0000000,-1.2274317,1.0215521,11.7921171,-0.5841987,2.3305242
384,-13,-5.719032331150471,20.968552087536480,-13.0434370,-0.0024793,6.6115704,0.5067732,-0.8471381,4.0000000,-1.1942806,1.0217378,11.8431015,-0.4999956,2.0808110
385,-13,-5.711575691150472,20.968552087536480,-13.0435171,-0.0023967,7.4380164,0.4150692,-0.7806497,4.0000000,-1.1393917,1.0220133,11.9178591,-0.4219076,1.8087370
386,-13,-5.704119051150471,20.968552087536480,-13.0435286,-0.0023140,8.2644625,0.3246988,-0.7057414,5.0000000,-1.0617589,1.0223663,12.0116005,-0.3497240,1.5171967
387,-13,-5.696662411150472,20.968552087536480,-13.0434771,-0.0022314,9.0909090,0.2380058,-0.6233581,4.0000000,-0.9656340,1.0227764,12.1212130,-0.2810821,1.2233138
388,-13,-5.689205771150471,20.968552087536480,-13.0433693,-0.0022314,9.0909090,0.1599271,-0.5356671,4.0000000,-0.8550610,1.0232254,12.2389956,-0.2162731,0.9430605
389,-13,-5.681749131150472,20.968552087536480,-13.0432119,-0.0023140,9.0909090,0.0945894,-0.4454753,4.0000000,-0.7360945,1.0236928,12.3581324,-0.1548561,0.6914164
390,-13,-5.674292491150471,20.968552087536480,-13.0430126,-0.0024793,9.0909090,0.0426890,-0.3539399,4.0000000,-0.6116601,1.0241493,12.4759302,-0.0962197,0.4770900
391,-13,-5.666835851150472,20.968552087536480,-13.0427799,-0.0027273,8.2644625,0.0045501,-0.2624238,4.0000000,-0.4857882,1.0245785,12.5862541,-0.0390593,0.3064709
392,-13,-5.905448331150472,20.961095447536479,-13.0159464,0.0005785,28.9256191,0.0172555,-0.3392750,4.0000000,-0.0560149,1.0437311,16.6608677,-0.6225351,0.4681434
393,-13,-5.897991691150471,20.961095447536479,-13.0179367,0.0025620,38.0165291,0.0845371,-0.4433308,4.0000000,-0.1254303,1.0431046,16.5436707,-0.7612312,0.6767997
394,-13,-5.890535051150472,20.961095447536479,-13.0198965,0.0045455,47.1074371,0.1672428,-0.5457732,4.0000000,-0.1925843,1.0422257,16.3794136,-0.8989620,0.9393920
395,-13,-5.883078411150471,20.961095447536479,-13.0218153,-0.0035537,12.3966942,0.2645417,-0.6454649,4.0000000,-0.2586899,1.0411252,16.1717758,-1.0322400,1.2462373
396,-13,-5.875621771150472,20.961095447536479,-13.0236874,-0.0017355,18.1818180,0.3729158,-0.7416153,4.0000000,-0.3214077,1.0398585,15.9260426,-1.1618229,1.5915654
397,-13,-5.868165131150471,20.961095447536479,-13.0255051,-0.0000826,24.7933884,0.4916901,-0.8334378,4.0000000,-0.3830690,1.0384300,15.6476622,-1.2838066,1.9617547
398,-13,-5.860708491150472,20.961095447536479,-13.0272598,0.0015702,32.2314034,0.6127272,-0.9170188,4.0000000,-0.4414213,1.0368904,15.3381176,-1.3926163,2.3321369
399,-13,-5.853251851150471,20.961095447536479,-13.0289478,0.0032231,40.4958687,0.7290133,-0.9899317,4.0000000,-0.4955335,1.0352862,15.0080595,-1.4843299,2.6789849
400,-13,-5.845795211150472,20.961095447536479,-13.0305614,-0.0051240,4.9586778,0.8393697,-1.0538810,4.0000000,-0.5471007,1.0336583,14.6672258,-1.5606613,3.0007007
401,-13,-5.838338571150471,20.961095447536479,-13.0320988,-0.0035537,8.2644625,0.9359072,-1.1067171,4.0000000,-0.5943059,1.0320458,14.3172455,-1.6191282,3.2789350
402,-13,-5.830881931150472,20.961095447536479,-13.0335541,-0.0020661,12.3966942,1.0160304,-1.1469927,4.0000000,-0.6398687,1.0304719,13.9696035,-1.6541167,3.4912584
403,-13,-5.823425291150471,20.961095447536479,-13.0349245,-0.0006612,17.3553715,1.0794197,-1.1762067,4.0000000,-0.6845451,1.0289871,13.6326113,-1.6678683,3.6413732
404,-13,-5.815968651150472,20.961095447536479,-13.0362101,0.0004959,22.3140488,1.1267127,-1.1958783,5.0000000,-0.7305127,1.0276070,13.3092060,-1.6612438,3.7361901
405,-13,-5.808512011150471,20.961095447536479,-13.0374079,0.0015702,28.0991745,1.1548711,-1.2061836,4.0000000,-0.7763618,1.0263369,13.0063076,-1.6360054,3.7795432
406,-13,-5.801055371150472,20.961095447536479,-13.0385180,0.0025620,33.8842964,1.1680149,-1.2087060,4.0000000,-0.8234197,1.0251918,12.7255392,-1.5939922,3.7767727
407,-13,-5.793598731150471,20.961095447536479,-13.0395393,0.0035537,40.4958687,1.1657968,-1.2047933,4.0000000,-0.8725744,1.0241807,12.4716616,-1.5370123,3.7425272
408,-13,-5.786142091150472,20.961095447536479,-13.0404730,-0.0054545,0.8264463,1.1539785,-1.1962799,4.0000000,-0.9259081,1.0232946,12.2466984,-1.4666517,3.6840627
409,-13,-5.778685451150471,20.961095447536479,-13.0413179,-0.0046281,1.6528926,1.1309570,-1.1829606,4.0000000,-0.9823917,1.0225353,12.0487823,-1.3835297,3.6034219
410,-13,-5.771228811150472,20.961095447536479,-13.0420752,-0.0038843,3.3057852,1.0948116,-1.1639611,4.0000000,-1.0364223,1.0219041,11.8818188,-1.2914997,3.4966161
411,-13,-5.763772171150471,20.961095447536479,-13.0427446,-0.0032231,4.9586778,1.0490364,-1.1411350,4.0000000,-1.0899452,1.0213975,11.7464552,-1.1923248,3.3772712
412,-13,-5.756315531150472,20.961095447536479,-13.0433273,-0.0026446,6.6115704,0.9982004,-1.1166668,4.0000000,-1.1408765,1.0210190,11.6440277,-1.0924571,3.2580669
413,-13,-5.748858891150471,20.961095447536479,-13.0438242,-0.0021488,8.2644625,0.9371092,-1.0868014,4.0000000,-1.1843823,1.0207641,11.5754766,-0.9892206,3.1156242
414,-13,-5.741402251150472,20.961095447536479,-13.0442362,-0.0017355,9.9173555,0.8663888,-1.0509452,4.0000000,-1.2139143,1.0206375,11.5407972,-0.8879760,2.9461749
415,-13,-5.733945611150471,20.961095447536479,-13.0445642,-0.0013223,11.5702477,0.7833535,-1.0063488,4.0000000,-1.2229487,1.0206361,11.5400972,-0.7897491,2.7362716
416,-13,-5.726488971150472,20.961095447536479,-13.0448122,-0.0009917,13.2231407,0.6968229,-0.9574507,4.0000000,-1.2178677,1.0207543,11.5735502,-0.6970338,2.5141704
417,-13,-5.719032331150471,20.961095447536479,-13.0449820,-0.0007438,14.8760328,0.6022046,-0.8999027,4.0000000,-1.1912280,1.0209830,11.6373682,-0.6085773,2.2602003
418,-13,-5.711575691150472,20.961095447536479,-13.0450773,-0.0005785,16.5289249,0.5028672,-0.8331117,4.0000000,-1.1407517,1.0213094,11.7272301,-0.5254717,1.9750493
419,-13,-5.704119051150471,20.961095447536479,-13.0451040,-0.0004959,17.3553715,0.4027281,-0.7576358,5.0000000,-1.0671451,1.0217209,11.8387489,-0.4481266,1.6697810
420,-13,-5.696662411150472,20.961095447536479,-13.0450668,-0.0004132,18.1818180,0.3080036,-0.6765634,4.0000000,-0.9764735,1.0221970,11.9664936,-0.3766532,1.3666565
421,-13,-5.689205771150471,20.961095447536479,-13.0449724,-0.0004132,18.1818180,0.2199825,-0.5894905,4.0000000,-0.8698082,1.0227125,12.1042089,-0.3091728,1.0729012
422,-13,-5.681749131150472,20.961095447536479,-13.0448294,-0.0004959,18.1818180,0.1423560,-0.4987631,4.0000000,-0.7532619,1.0232508,12.2446156,-0.2442642,0.8051934
423,-13,-5.674292491150471,20.961095447536479,-13.0446434,-0.0006612,18.1818180,0.0784844,-0.4078677,4.0000000,-0.6332745,1.0237902,12.3831167,-0.1824609,0.5782151
424,-13,-5.666835851150472,20.961095447536479,-13.0444221,-0.0009091,17.3553715,0.0306848,-0.3196127,4.0000000,-0.5131271,1.0243055,12.5160007,-0.1260983,0.3957687
425,-13,-5.905448331150472,20.953638807536478,-13.0169201,0.0015702,33.8842964,0.0703754,-0.3589688,4.0000000,-0.1482319,1.0439774,16.7044487,-0.5697057,0.4156989
426,-13,-5.897991691150471,20.953638807536478,-13.0189266,0.0035537,42.9752083,0.1441667,-0.4602910,4.0000000,-0.2174405,1.0432777,16.5764351,-0.7031415,0.6198880
427,-13,-5.890535051150472,20.953638807536478,-13.0209017,-0.0044628,9.9173555,0.2332896,-0.5607441,4.0000000,-0.2847893,1.0423301,16.3988247,-0.8366989,0.8765444
428,-13,-5.883078411150471,20.953638807536478,-13.0228386,-0.0025620,15.7024794,0.3358372,-0.6587906,4.0000000,-0.3494302,1.0411730,16.1789360,-0.9681510,1.1776100
429,-13,-5.875621771150472,20.953638807536478,-13.0247288,-0.0007438,22.3140488,0.4491403,-0.7540635,4.0000000,-0.4096741,1.0398343,15.9228506,-1.0984529,1.5190703
430,-13,-5.868165131150471,20.953638807536478,-13.0265656,0.0009091,29.7520657,0.5735182,-0.8469931,4.0000000,-0.4677251,1.0383450,15.6291208,-1.2262611,1.8957359
431,-13,-5.860708491150472,20.953638807536478,-13.0283422,0.0026446,38.0165291,0.6976921,-0.9310754,4.0000000,-0.5201595,1.0367322,15.3047266,-1.3419913,2.2726548
432,-13,-5.853251851150471,20.953638807536478,-13.0300512,-0.0056198,4.1322312,0.8166584,-1.0054889,4.0000000,-0.5669869,1.0350491,14.9589310,-1.4439907,2.6340497
433,-13,-5.845795211150472,20.953638807536478,-13.0316887,-0.0039669,7.4380164,0.9303715,-1.0716605,4.0000000,-0.6110604,1.0333501,14.6002302,-1.5322607,2.9753335
434,-13,-5.838338571150471,20.953638807536478,-13.0332489,-0.0023967,11.5702477,1.0286796,-1.1267623,4.0000000,-0.6490548,1.0316557,14.2317286,-1.6044699,3.2766285
435,-13,-5.830881931150472,20.953638807536478,-13.0347290,-0.0009091,16.5289249,1.1104069,-1.1702669,4.0000000,-0.6842907,1.0300096,13.8646088,-1.6562430,3.5210550
436,-13,-5.823425291150471,20.953638807536478,-13.0361252,0.0004132,22.3140488,1.1744940,-1.2029530,4.0000000,-0.7177467,1.0284504,13.5065804,-1.6881592,3.7070615
437,-13,-5.815968651150472,20.953638807536478,-13.0374355,0.0015702,28.0991745,1.2212634,-1.2258507,5.0000000,-0.7517589,1.0269916,13.1613312,-1.6999425,3.8369279
438,-13,-5.808512011150471,20.953638807536478,-13.0386591,0.0026446,34.7107430,1.2493719,-1.2390950,5.0000000,-0.7861524,1.0256478,12.8363695,-1.6920375,3.9099052
439,-13,-5.801055371150472,20.953638807536478,-13.0397940,0.0037190,41.3223152,1.2615972,-1.2442310,4.0000000,-0.8233031,1.0244386,12.5354328,-1.6651590,3.9340596
440,-13,-5.793598731150471,20.953638807536478,-13.0408411,-0.0052066,1.6528926,1.2617511,-1.2438085,4.0000000,-0.8645374,1.0233672,12.2626629,-1.6230797,3.9275675
441,-13,-5.786142091150472,20.953638807536478,-13.0417986,-0.0041322,3.3057852,1.2494547,-1.2373015,4.0000000,-0.9111183,1.0224339,12.0198231,-1.5634845,3.8861299
442,-13,-5.778685451150471,20.953638807536478,-13.0426674,-0.0033058,4.9586778,1.2256711,-1.2254583,4.0000000,-0.9615493,1.0216383,11.8071728,-1.4893674,3.8160346
443,-13,-5.771228811150472,20.953638807536478,-13.0434475,-0.0025620,7.4380164,1.1903927,-1.2085191,4.0000000,-1.0132501,1.0209773,11.6309061,-1.4037880,3.7210245
444,-13,-5.763772171150471,20.953638807536478,-13.0441389,-0.0018182,9.9173555,1.1448785,-1.1867530,4.0000000,-1.0654844,1.0204592,11.4883146,-1.3080217,3.6029744
445,-13,-5.756315531150472,20.953638807536478,-13.0447435,-0.0011570,12.3966942,1.0898913,-1.1613889,4.0000000,-1.1153758,1.0200775,11.3821659,-1.2074019,3.4745326
446,-13,-5.748858891150471,20.953638807536478,-13.0452604,-0.0005785,14.8760328,1.0265560,-1.1315058,4.0000000,-1.1602867,1.0198280,11.3129263,-1.1027249,3.3262708
447,-13,-5.741402251150472,20.953638807536478,-13.0456924,-0.0000826,17.3553715,0.9529734,-1.0958046,4.0000000,-1.1929277,1.0197098,11.2799654,-0.9986814,3.1522579
448,-13,-5.733945611150471,20.953638807536478,-13.0460405,0.0004132,19.8347111,0.8665901,-1.0510435,4.0000000,-1.2061797,1.0197215,11.2852488,-0.8959074,2.9331396
449,-13,-5.726488971150472,20.953638807536478,-13.0463066,0.0008264,22.3140488,0.7746768,-1.0012624,4.0000000,-1.2040796,1.0198646,11.3259029,-0.7984452,2.6984637
450,-13,-5.719032331150471,20.953638807536478,-13.0464954,0.0010744,23.9669418,0.6764259,-0.9444139,4.0000000,-1.1829436,1.0201286,11.4000540,-0.7058842,2.4391088
451,-13,-5.711575691150472,20.953638807536478,-13.0466089,0.0012397,25.6198349,0.5728896,-0.8785325,4.0000000,-1.1370236,1.0204976,11.5033226,-0.6200414,2.1471426
452,-13,-5.704119051150471,20.953638807536478,-13.0466528,0.0013223,26.4462814,0.4662086,-0.8039051,5.0000000,-1.0686059,1.0209566,11.6318865,-0.5392042,1.8353966
453,-13,-5.696662411150472,20.953638807536478,-13.0466337,0.0014050,27.2727280,0.3645023,-0.7236746,4.0000000,-0.9830289,1.0214884,11.7763863,-0.4643203,1.5230775
454,-13,-5.689205771150471,20.953638807536478,-13.0465565,0.0014050,27.2727280,0.2689289,-0.6383855,4.0000000,-0.8818079,1.0220644,11.9312267,-0.3949631,1.2226135
455,-13,-5.681749131150472,20.953638807536478,-13.0464296,0.0013223,27.2727280,0.1819921,-0.5489862,4.0000000,-0.7691321,1.0226611,12.0914459,-0.3288403,0.9450812
456,-13,-5.674292491150471,20.953638807536478,-13.0462599,0.0011570,27.2727280,0.1088505,-0.4599070,4.0000000,-0.6531421,1.0232701,12.2509365,-0.2666719,0.7075505
457,-13,-5.666835851150472,20.953638807536478,-13.0460548,0.0009091,26.4462814,0.0519793,-0.3737308,4.0000000,-0.5371613,1.0238707,12.4038839,-0.2103004,0.5128947
458,-13,-5.905448331150472,20.946182167536481,-13.0178738,0.0025620,38.8429756,0.1115051,-0.3762077,4.0000000,-0.2336271,1.0440429,16.7156582,-0.5187884,0.3871881
459,-13,-5.897991691150471,20.946182167536481,-13.0198927,0.0045455,47.9338837,0.1892402,-0.4741971,4.0000000,-0.3012905,1.0432768,16.5746689,-0.6471037,0.5865082
460,-13,-5.890535051150472,20.946182167536481,-13.0218801,-0.0034711,13.2231407,0.2807144,-0.5706651,4.0000000,-0.3665664,1.0422643,16.3861980,-0.7747637,0.8322525
461,-13,-5.883078411150471,20.946182167536481,-13.0238295,-0.0015702,19.8347111,0.3839209,-0.6648178,4.0000000,-0.4274697,1.0410553,16.1558208,-0.9021659,1.1189702
462,-13,-5.875621771150472,20.946182167536481,-13.0257339,0.0002479,27.2727280,0.4993424,-0.7580487,4.0000000,-0.4849551,1.0396649,15.8895674,-1.0311421,1.4481938
463,-13,-5.868165131150471,20.946182167536481,-13.0275860,0.0019835,35.5371895,0.6228938,-0.8483626,4.0000000,-0.5373656,1.0381240,15.5839367,-1.1593596,1.8104408
464,-13,-5.860708491150472,20.946182167536481,-13.0293798,0.0038017,44.6280975,0.7472896,-0.9319497,4.0000000,-0.5837982,1.0364574,15.2488346,-1.2801013,2.1831019
465,-13,-5.853251851150471,20.946182167536481,-13.0311069,-0.0044628,6.6115704,0.8666735,-1.0068209,4.0000000,-0.6241362,1.0347240,14.8916483,-1.3895057,2.5467265
466,-13,-5.845795211150472,20.946182167536481,-13.0327644,-0.0028099,10.7438021,0.9809644,-1.0744447,4.0000000,-0.6606082,1.0329752,14.5180397,-1.4882811,2.8987479
467,-13,-5.838338571150471,20.946182167536481,-13.0343466,-0.0012397,15.7024794,1.0794389,-1.1309894,4.0000000,-0.6902868,1.0312183,14.1352472,-1.5716920,3.2123015
468,-13,-5.830881931150472,20.946182167536481,-13.0358486,0.0001653,21.4876041,1.1631746,-1.1776052,4.0000000,-0.7167437,1.0295178,13.7512798,-1.6384666,3.4821389
469,-13,-5.823425291150471,20.946182167536481,-13.0372696,0.0014876,28.0991745,1.2265670,-1.2132066,4.0000000,-0.7391519,1.0278960,13.3753605,-1.6872615,3.6980984
470,-13,-5.815968651150472,20.946182167536481,-13.0386047,0.0026446,34.7107430,1.2758594,-1.2403888,4.0000000,-0.7634183,1.0263664,13.0112810,-1.7173593,3.8661728
471,-13,-5.808512011150471,20.946182167536481,-13.0398531,0.0038017,42.1487617,1.3065583,-1.2571679,5.0000000,-0.7888193,1.0249635,12.6657667,-1.7255167,3.9695606
472,-13,-5.801055371150472,20.946182167536481,-13.0410137,-0.0050413,2.4793389,1.3180616,-1.2651198,5.0000000,-0.8155677,1.0236986,12.3457422,-1.7146719,4.0228472
473,-13,-5.793598731150471,20.946182167536481,-13.0420856,-0.0038843,4.1322312,1.3200181,-1.2676735,4.0000000,-0.8487603,1.0225717,12.0543470,-1.6865867,4.0415888
474,-13,-5.786142091150472,20.946182167536481,-13.0430689,-0.0028099,6.6115704,1.3109121,-1.2650568,4.0000000,-0.8887311,1.0215894,11.7932615,-1.6413826,4.0312967
475,-13,-5.778685451150471,20.946182167536481,-13.0439634,-0.0019835,9.0909090,1.2863194,-1.2551717,4.0000000,-0.9318984,1.0207496,11.5650387,-1.5784448,3.9788201
476,-13,-5.771228811150472,20.946182167536481,-13.0447674,-0.0011570,12.3966942,1.2516533,-1.2403297,4.0000000,-0.9806131,1.0200577,11.3741808,-1.5000464,3.8991721
477,-13,-5.763772171150471,20.946182167536481,-13.0454836,-0.0003306,15.7024794,1.2071792,-1.2206008,4.0000000,-1.0311291,1.0195146,11.2215233,-1.4100724,3.7935433
478,-13,-5.756315531150472,20.946182167536481,-13.0461111,0.0004132,19.0082645,1.1545197,-1.1966939,4.0000000,-1.0831751,1.0191113,11.1085873,-1.3102127,3.6680446
479,-13,-5.748858891150471,20.946182167536481,-13.0466518,0.0010744,22.3140488,1.0911092,-1.1673154,4.0000000,-1.1290958,1.0188555,11.0342283,-1.2055351,3.5164316
480,-13,-5.741402251150472,20.946182167536481,-13.0471058,0.0016529,25.6198349,1.0162203,-1.1317941,4.0000000,-1.1645995,1.0187384,11.0010319,-1.0989888,3.3372946
481,-13,-5.733945611150471,20.946182167536481,-13.0474749,0.0022314,28.9256191,0.9307361,-1.0885676,4.0000000,-1.1830318,1.0187616,11.0091963,-0.9941034,3.1186960
482,-13,-5.726488971150472,20.946182167536481,-13.0477629,0.0026446,31.4049587,0.8389807,-1.0402777,4.0000000,-1.1861048,1.0189211,11.0563889,-0.8944507,2.8832183
483,-13,-5.719032331150471,20.946182167536481,-13.0479727,0.0028926,33.0578499,0.7386265,-0.9839481,4.0000000,-1.1690893,1.0192031,11.1382961,-0.7988068,2.6161454
484,-13,-5.711575691150472,20.946182167536481,-13.0481071,0.0030579,34.7107430,0.6326002,-0.9194850,4.0000000,-1.1277177,1.0196009,11.2525616,-0.7112522,2.3210852
485,-13,-5.704119051150471,20.946182167536481,-13.0481720,0.0031405,35.5371895,0.5249818,-0.8483660,4.0000000,-1.0658783,1.0200963,11.3926258,-0.6308537,2.0136063
486,-13,-5.696662411150472,20.946182167536481,-13.0481730,0.0032231,36.3636360,0.4165345,-0.7694708,5.0000000,-0.9852383,1.0206661,11.5521221,-0.5537033,1.6969074
487,-13,-5.689205771150471,20.946182167536481,-13.0481157,0.0032231,36.3636360,0.3129101,-0.6852615,4.0000000,-0.8886018,1.0212893,11.7235756,-0.4819212,1.3892761
488,-13,-5.681749131150472,20.946182167536481,-13.0480080,0.0031405,36.3636360,0.2204824,-0.5997803,4.0000000,-0.7820593,1.0219414,11.9004383,-0.4175014,1.1101376
489,-13,-5.674292491150471,20.946182167536481,-13.0478573,0.0029752,36.3636360,0.1401150,-0.5136850,4.0000000,-0.6709695,1.0226068,12.0779152,-0.3564004,0.8643392
490,-13,-5.666835851150472,20.946182167536481,-13.0476713,0.0027273,35.5371895,0.0735666,-0.4286263,4.0000000,-0.5582604,1.0232674,12.2495794,-0.2989923,0.6561618
491,-13,-5.659379211150471,20.946182167536481,-13.0474567,0.0024793,34.7107430,0.0245953,-0.3501693,4.0000000,-0.4516291,1.0238987,12.4114237,-0.2487096,0.4927812
492,-13,-5.905448331150472,20.938725527536480,-13.0188065,0.0034711,42.9752083,0.1386527,-0.3883318,4.0000000,-0.3047704,1.0439364,16.6952858,-0.4718932,0.3752638
493,-13,-5.897991691150471,20.938725527536480,-13.0208321,-0.0045455,9.9173555,0.2167146,-0.4811382,4.0000000,-0.3706124,1.0431082,16.5430164,-0.5916639,0.5640331
494,-13,-5.890535051150472,20.938725527536480,-13.0228281,-0.0025620,16.5289249,0.3079572,-0.5734046,4.0000000,-0.4335575,1.0420452,16.3441544,-0.7132517,0.7962530
495,-13,-5.883078411150471,20.938725527536480,-13.0247860,-0.0006612,23.9669418,0.4093300,-0.6631942,4.0000000,-0.4903738,1.0407934,16.1053066,-0.8360145,1.0644276
496,-13,-5.875621771150472,20.938725527536480,-13.0267010,0.0011570,32.2314034,0.5219498,-0.7520663,4.0000000,-0.5436279,1.0393713,15.8301401,-0.9605046,1.3699156
497,-13,-5.868165131150471,20.938725527536480,-13.0285645,0.0029752,41.3223152,0.6427169,-0.8394506,4.0000000,-0.5905748,1.0377903,15.5187960,-1.0883263,1.7116677
498,-13,-5.860708491150472,20.938725527536480,-13.0303707,-0.0052066,4.9586778,0.7620845,-0.9196737,4.0000000,-0.6303619,1.0361023,15.1753283,-1.2089856,2.0608685
499,-13,-5.853251851150471,20.938725527536480,-13.0321140,-0.0034711,9.0909090,0.8790938,-0.9939653,4.0000000,-0.6643195,1.0343491,14.8113956,-1.3236110,2.4154315
500,-13,-5.845795211150472,20.938725527536480,-13.0337887,-0.0018182,14.0495872,0.9894873,-1.0615506,4.0000000,-0.6920422,1.0325603,14.4289207,-1.4310589,2.7659447
501,-13,-5.838338571150471,20.938725527536480,-13.0353899,-0.0002479,19.8347111,1.0876863,-1.1193905,4.0000000,-0.7156512,1.0307645,14.0334101,-1.5231298,3.0844164
502,-13,-5.830881931150472,20.938725527536480,-13.0369129,0.0011570,26.4462814,1.1679389,-1.1668822,4.0000000,-0.7327908,1.0290232,13.6383171,-1.6009736,3.3632724
503,-13,-5.823425291150471,20.938725527536480,-13.0383558,0.0024793,33.8842964,1.2358807,-1.2070893,4.0000000,-0.7486160,1.0273554,13.2477741,-1.6655626,3.6112053
504,-13,-5.815968651150472,20.938725527536480,-13.0397148,0.0037190,41.3223152,1.2871739,-1.2382289,4.0000000,-0.7639854,1.0257754,12.8664541,-1.7124723,3.8122263
505,-13,-5.808512011150471,20.938725527536480,-13.0409880,-0.0050413,2.4793389,1.3176311,-1.2580204,4.0000000,-0.7793679,1.0243201,12.5027122,-1.7366729,3.9448071
506,-13,-5.801055371150472,20.938725527536480,-13.0421743,-0.0038017,4.9586778,1.3346820,-1.2708070,5.0000000,-0.7990032,1.0229990,12.1644812,-1.7426108,4.0356984
507,-13,-5.793598731150471,20.938725527536480,-13.0432730,-0.0025620,7.4380164,1.3389888,-1.2770272,4.0000000,-0.8241667,1.0218190,11.8529634,-1.7298878,4.0864182
508,-13,-5.786142091150472,20.938725527536480,-13.0442820,-0.0014876,10.7438021,1.3345760,-1.2785007,4.0000000,-0.8581516,1.0207832,11.5726910,-1.6988498,4.1078167
509,-13,-5.778685451150471,20.938725527536480,-13.0452023,-0.0005785,14.0495872,1.3160219,-1.2726552,4.0000000,-0.8967079,1.0198956,11.3278856,-1.6486026,4.0829482
510,-13,-5.771228811150472,20.938725527536480,-13.0460329,0.0003306,18.1818180,1.2879124,-1.2618144,4.0000000,-0.9428769,1.0191680,11.1211910,-1.5807518,4.0284414
511,-13,-5.763772171150471,20.938725527536480,-13.0467749,0.0011570,22.3140488,1.2473315,-1.2448727,4.0000000,-0.9910399,1.0185919,10.9546299,-1.4987054,3.9392233
512,-13,-5.756315531150472,20.938725527536480,-13.0474272,0.0019008,26.4462814,1.2008772,-1.2246350,4.0000000,-1.0442951,1.0181632,10.8308430,-1.4049749,3.8333166
513,-13,-5.748858891150471,20.938725527536480,-13.0479927,0.0025620,30.5785122,1.1401947,-1.1972040,4.0000000,-1.0918126,1.0178850,10.7497368,-1.3025953,3.6889451
514,-13,-5.741402251150472,20.938725527536480,-13.0484715,0.0031405,34.7107430,1.0678570,-1.1635648,4.0000000,-1.1310556,1.0177552,10.7126989,-1.1960741,3.5148749
515,-13,-5.733945611150471,20.938725527536480,-13.0488653,0.0036364,38.0165291,0.9811355,-1.1207589,4.0000000,-1.1528225,1.0177795,10.7182789,-1.0886954,3.2925825
