OID_,ClipsFinal_DEM_Large_S3_RegQ1,X,Y,DEM_Large_S5_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
563,-12,-6.509436171150471,22.594099607536478,-12.5891972,0.0028099,46.2809906,3.8386045,-2.0099111,4.0000000,-1.6266533,1.1094737,25.6653862,-2.3931689,12.1488008
564,-12,-6.501979531150471,22.594099607536478,-12.5907173,-0.0057025,19.8347111,4.0849066,-2.0697818,4.0000000,-1.6776627,1.1065568,25.3472557,-2.4619009,12.7232256
565,-12,-6.494522891150471,22.594099607536478,-12.5921164,-0.0042975,23.9669418,4.2849135,-2.1177580,4.0000000,-1.7163260,1.1037780,25.0391388,-2.5191901,13.1721764
566,-12,-6.487066251150471,22.594099607536478,-12.5933924,-0.0030579,28.0991745,4.4434190,-2.1552539,4.0000000,-1.7458504,1.1011797,24.7477436,-2.5646574,13.5083122
567,-12,-6.479609611150471,22.594099607536478,-12.5945435,-0.0019008,31.4049587,4.5432959,-2.1793313,4.0000000,-1.7607441,1.0987769,24.4730072,-2.5979183,13.6914272
568,-12,-6.472152971150471,22.594099607536478,-12.5955677,-0.0008264,34.7107430,4.5834680,-2.1908813,4.0000000,-1.7586298,1.0965989,24.2223930,-2.6231329,13.7356730
569,-12,-6.464696331150471,22.594099607536478,-12.5964651,0.0000826,37.1900826,4.5643268,-2.1899772,4.0000000,-1.7394987,1.0946833,23.9954166,-2.6404555,13.6404266
570,-12,-6.457239691150471,22.594099607536478,-12.5972395,0.0008264,39.6694221,4.4901986,-2.1776063,4.0000000,-1.7038292,1.0930132,23.7974625,-2.6513834,13.4224615
571,-12,-6.449783051150471,22.594099607536478,-12.5978918,0.0014876,41.3223152,4.3509393,-2.1520720,4.0000000,-1.6476139,1.0915917,23.6282768,-2.6565299,13.0721827
572,-12,-6.442326411150471,22.594099607536478,-12.5984268,0.0020661,42.9752083,4.1599803,-2.1159313,4.0000000,-1.5739143,1.0904325,23.4885712,-2.6579483,12.6275024
573,-12,-6.434869771150471,22.594099607536478,-12.5988503,0.0024793,43.8016510,3.9266803,-2.0704391,4.0000000,-1.4872457,1.0895073,23.3753643,-2.6536324,12.1110525
574,-12,-6.427413131150471,22.594099607536478,-12.5991669,0.0028926,44.6280975,3.6468670,-2.0142155,4.0000000,-1.3858807,1.0887991,23.2891216,-2.6425500,11.5184259
575,-12,-6.419956491150471,22.594099607536478,-12.5993853,0.0032231,45.4545441,3.3301089,-1.9490025,4.0000000,-1.2721936,1.0882798,23.2265568,-2.6258113,10.8814592
576,-12,-6.412499851150470,22.594099607536478,-12.5995121,0.0033884,45.4545441,2.9768450,-1.8740690,4.0000000,-1.1465607,1.0879198,23.1829510,-2.6015773,10.2049732
577,-12,-6.405043211150470,22.594099607536478,-12.5995560,0.0035537,45.4545441,2.6002698,-1.7914883,5.0000000,-1.0126376,1.0876913,23.1550808,-2.5703390,9.5194578
578,-12,-6.397586571150470,22.594099607536478,-12.5995283,0.0036364,45.4545441,2.2112639,-1.7019897,4.0000000,-0.8743675,1.0875463,23.1377983,-2.5296118,8.8333511
579,-12,-6.390129931150470,22.594099607536478,-12.5994368,0.0036364,45.4545441,1.8151845,-1.6073843,4.0000000,-0.7307447,1.0874456,23.1267281,-2.4840240,8.1786146
580,-12,-6.382673291150470,22.594099607536478,-12.5992918,0.0035537,45.4545441,1.4087794,-1.5057609,4.0000000,-0.5794542,1.0873510,23.1161690,-2.4320674,7.5489306
581,-12,-6.375216651150470,22.594099607536478,-12.5991058,0.0034711,45.4545441,0.9988961,-1.3973122,4.0000000,-0.4214784,1.0872251,23.1021404,-2.3731461,6.9537144
582,-12,-6.367760011150470,22.594099607536478,-12.5988884,0.0033884,45.4545441,0.6082888,-1.2865877,4.0000000,-0.2641859,1.0870348,23.0793934,-2.3089895,6.4193826
583,-12,-6.360303371150470,22.594099607536478,-12.5986519,0.0033058,45.4545441,0.2334538,-1.1731377,4.0000000,-0.1047859,1.0867481,23.0442867,-2.2414894,5.9554920
584,-12,-6.352846731150470,22.594099607536478,-12.5984068,0.0032231,45.4545441,-0.1280678,-1.0539175,4.0000000,0.0588440,1.0863385,22.9949169,-2.1666791,5.5472131
585,-12,-6.345390091150470,22.594099607536478,-12.5981655,0.0031405,45.4545441,-0.4619243,-0.9332997,4.0000000,0.2212425,1.0857973,22.9287186,-2.0878420,5.2192969
586,-12,-6.337933451150470,22.594099607536478,-12.5979385,0.0030579,45.4545441,-0.7519504,-0.8143112,4.0000000,0.3745841,1.0851263,22.8443184,-2.0032065,4.9584374
587,-12,-6.330476811150470,22.594099607536478,-12.5977373,0.0029752,45.4545441,-1.0043072,-0.6965505,4.0000000,0.5205724,1.0843211,22.7430420,-1.9136734,4.7684922
588,-12,-6.323020171150470,22.594099607536478,-12.5975714,0.0028926,45.4545441,-1.2182504,-0.5800357,4.0000000,0.6577734,1.0833874,22.6253185,-1.8178449,4.6401892
589,-12,-6.315563531150470,22.594099607536478,-12.5974512,0.0028099,45.4545441,-1.3820397,-0.4700419,4.0000000,0.7770443,1.0823592,22.4943714,-1.7171280,4.5559287
590,-12,-6.308106891150470,22.594099607536478,-12.5973845,0.0027273,45.4545441,-1.5016382,-0.3632023,4.0000000,0.8810112,1.0812747,22.3541813,-1.6074158,4.4947524
591,-12,-6.300650251150470,22.594099607536478,-12.5973797,0.0027273,45.4545441,-1.5809134,-0.2630369,3.0000000,0.9675089,1.0801703,22.2109566,-1.4935826,4.4592428
592,-12,-6.293193611150471,22.594099607536478,-12.5974436,0.0028926,45.4545441,-1.6211226,-0.1688921,4.0000000,1.0355883,1.0790880,22.0678177,-1.3733724,4.4282637
593,-12,-6.636199051150471,22.586642967536481,-12.5542421,-0.0011570,33.0578499,-0.2217895,-0.3814886,4.0000000,-0.2936977,1.1411428,28.8171501,-0.4692794,1.6980292
594,-12,-6.628742411150471,22.586642967536481,-12.5567732,0.0013223,39.6694221,-0.1172244,-0.4805823,4.0000000,-0.4164077,1.1411378,28.8155785,-0.5447569,1.9374555
595,-12,-6.621285771150471,22.586642967536481,-12.5593119,0.0038017,47.1074371,0.0110001,-0.5826004,4.0000000,-0.5333858,1.1406679,28.7720776,-0.6318150,2.2513041
596,-12,-6.613829131150471,22.586642967536481,-12.5618477,-0.0037190,26.4462814,0.1590685,-0.6856443,4.0000000,-0.6448374,1.1397671,28.6888733,-0.7264512,2.6430006
597,-12,-6.606372491150471,22.586642967536481,-12.5643721,-0.0012397,33.0578499,0.3351029,-0.7923416,4.0000000,-0.7521098,1.1384702,28.5674896,-0.8325735,3.1098433
598,-12,-6.598915851150471,22.586642967536481,-12.5668764,0.0012397,39.6694221,0.5301338,-0.8980149,4.0000000,-0.8517812,1.1367873,28.4101963,-0.9442486,3.6355734
599,-12,-6.591459211150471,22.586642967536481,-12.5693512,0.0036364,47.1074371,0.7474468,-1.0042681,4.0000000,-0.9470258,1.1347607,28.2193069,-1.0615103,4.2229109
600,-12,-6.584002571150471,22.586642967536481,-12.5717878,-0.0040496,25.6198349,0.9820563,-1.1096298,4.0000000,-1.0350933,1.1324335,27.9977360,-1.1841662,4.8613486
601,-12,-6.576545931150471,22.586642967536481,-12.5741777,-0.0017355,31.4049587,1.2362319,-1.2143111,4.0000000,-1.1177775,1.1298516,27.7475662,-1.3108447,5.5407786
602,-12,-6.569089291150471,22.586642967536481,-12.5765133,0.0005785,38.0165291,1.5064003,-1.3175753,4.0000000,-1.1947753,1.1270536,27.4756336,-1.4403753,6.2552090
603,-12,-6.561632651150471,22.586642967536481,-12.5787868,0.0028099,44.6280975,1.7944025,-1.4199835,4.0000000,-1.2687125,1.1240730,27.1806965,-1.5712544,7.0038400
604,-12,-6.554176011150471,22.586642967536481,-12.5809898,-0.0049587,23.1404953,2.0963771,-1.5208654,4.0000000,-1.3388335,1.1209613,26.8672295,-1.7028973,7.7808685
605,-12,-6.546719371150471,22.586642967536481,-12.5831156,-0.0028926,28.0991745,2.4112396,-1.6193271,4.0000000,-1.4061593,1.1177495,26.5380459,-1.8324949,8.5688238
606,-12,-6.539262731150471,22.586642967536481,-12.5851564,-0.0009091,33.8842964,2.7352660,-1.7151901,4.0000000,-1.4709662,1.1144588,26.1965427,-1.9594140,9.3679914
607,-12,-6.531806091150471,22.586642967536481,-12.5871048,0.0009091,39.6694221,3.0572734,-1.8055620,4.0000000,-1.5321958,1.1111411,25.8457241,-2.0789282,10.1447849
608,-12,-6.524349451150471,22.586642967536481,-12.5889549,0.0026446,45.4545441,3.3758497,-1.8908508,4.0000000,-1.5918726,1.1078428,25.4899235,-2.1898289,10.9015064
609,-12,-6.516892811150471,22.586642967536481,-12.5907001,-0.0056198,19.8347111,3.6842802,-1.9697528,4.0000000,-1.6484319,1.1045913,25.1309357,-2.2910738,11.6139669
610,-12,-6.509436171150471,22.586642967536481,-12.5923347,-0.0040496,23.9669418,3.9687402,-2.0399799,4.0000000,-1.6991512,1.1014206,24.7756577,-2.3808088,12.2544041
611,-12,-6.501979531150471,22.586642967536481,-12.5938540,-0.0024793,28.0991745,4.2200451,-2.0999866,4.0000000,-1.7433583,1.0983659,24.4272213,-2.4566150,12.7973795
612,-12,-6.494522891150471,22.586642967536481,-12.5952520,-0.0009917,33.0578499,4.4288173,-2.1489143,4.0000000,-1.7788568,1.0954821,24.0922050,-2.5189719,13.2311964
613,-12,-6.487066251150471,22.586642967536481,-12.5965271,0.0002479,37.1900826,4.5920033,-2.1864884,4.0000000,-1.8056149,1.0927985,23.7731724,-2.5673618,13.5448980
614,-12,-6.479609611150471,22.586642967536481,-12.5976763,0.0013223,40.4958687,4.6897087,-2.2094357,4.0000000,-1.8161684,1.0903280,23.4763165,-2.6027026,13.6964397
615,-12,-6.472152971150471,22.586642967536481,-12.5986986,0.0023140,43.8016510,4.7233152,-2.2187750,4.0000000,-1.8105733,1.0881135,23.2048817,-2.6269770,13.6999941
616,-12,-6.464696331150471,22.586642967536481,-12.5995951,0.0032231,46.2809906,4.6916819,-2.2145407,4.0000000,-1.7867577,1.0861794,22.9653530,-2.6423240,13.5574598
617,-12,-6.457239691150471,22.586642967536481,-12.6003675,-0.0060331,15.7024794,4.6043167,-2.1986706,4.0000000,-1.7476640,1.0845110,22.7560539,-2.6496775,13.2959785
618,-12,-6.449783051150471,22.586642967536481,-12.6010170,-0.0053719,18.1818180,4.4478493,-2.1685615,4.0000000,-1.6877865,1.0831251,22.5797157,-2.6493366,12.8945837
619,-12,-6.442326411150471,22.586642967536481,-12.6015501,-0.0047934,20.6611576,4.2381577,-2.1273301,4.0000000,-1.6099882,1.0820080,22.4362888,-2.6446719,12.3976183
620,-12,-6.434869771150471,22.586642967536481,-12.6019707,-0.0044628,22.3140488,3.9828792,-2.0758235,4.0000000,-1.5182936,1.0811360,22.3248920,-2.6333535,11.8247776
621,-12,-6.427413131150471,22.586642967536481,-12.6022854,-0.0041322,23.9669418,3.6926024,-2.0160453,4.0000000,-1.4148405,1.0805024,22.2429886,-2.6172502,11.2075558
622,-12,-6.419956491150471,22.586642967536481,-12.6025009,-0.0038843,24.7933884,3.3599098,-1.9455982,4.0000000,-1.2976578,1.0800749,22.1879559,-2.5935385,10.5323400
623,-12,-6.412499851150470,22.586642967536481,-12.6026249,-0.0038017,25.6198349,2.9954255,-1.8665251,4.0000000,-1.1691140,1.0798267,22.1557312,-2.5639360,9.8351259
624,-12,-6.405043211150470,22.586642967536481,-12.6026678,-0.0037190,26.4462814,2.6130710,-1.7806760,5.0000000,-1.0339876,1.0797161,22.1417961,-2.5273645,9.1386843
625,-12,-6.397586571150470,22.586642967536481,-12.6026373,-0.0036364,27.2727280,2.2270069,-1.6903614,4.0000000,-0.8966563,1.0797007,22.1421280,-2.4840665,8.4663963
626,-12,-6.390129931150470,22.586642967536481,-12.6025438,-0.0036364,27.2727280,1.8292464,-1.5932021,4.0000000,-0.7525967,1.0797598,22.1502609,-2.4338074,7.8088393
627,-12,-6.382673291150470,22.586642967536481,-12.6023970,-0.0037190,26.4462814,1.4286104,-1.4905510,4.0000000,-0.6031953,1.0798510,22.1625576,-2.3779068,7.1848569
628,-12,-6.375216651150470,22.586642967536481,-12.6022081,-0.0038017,25.6198349,1.0292319,-1.3825384,4.0000000,-0.4481852,1.0799192,22.1732845,-2.3168917,6.6030173
629,-12,-6.367760011150470,22.586642967536481,-12.6019878,-0.0038843,24.7933884,0.6480571,-1.2714751,4.0000000,-0.2932028,1.0799370,22.1769638,-2.2497473,6.0701618
630,-12,-6.360303371150470,22.586642967536481,-12.6017475,-0.0039669,23.9669418,0.2821659,-1.1569282,4.0000000,-0.1351199,1.0798856,22.1700382,-2.1787367,5.5972652
631,-12,-6.352846731150470,22.586642967536481,-12.6014967,-0.0040496,23.1404953,-0.0637362,-1.0398943,4.0000000,0.0252403,1.0797316,22.1522350,-2.1050291,5.1954279
632,-12,-6.345390091150470,22.586642967536481,-12.6012478,-0.0041322,22.3140488,-0.3865707,-0.9204978,4.0000000,0.1872279,1.0794640,22.1180763,-2.0282235,4.8671961
633,-12,-6.337933451150470,22.586642967536481,-12.6010122,-0.0042149,21.4876041,-0.6686256,-0.8024485,4.0000000,0.3421380,1.0790800,22.0679207,-1.9470351,4.6054826
634,-12,-6.330476811150470,22.586642967536481,-12.6008005,-0.0042975,20.6611576,-0.9140201,-0.6859400,4.0000000,0.4907108,1.0785739,22.0016785,-1.8625908,4.4147635
635,-12,-6.323020171150470,22.586642967536481,-12.6006212,-0.0043802,19.8347111,-1.1217873,-0.5705396,4.0000000,0.6314617,1.0779601,21.9210091,-1.7725409,4.2829871
636,-12,-6.315563531150470,22.586642967536481,-12.6004858,-0.0044628,19.0082645,-1.2819688,-0.4590300,4.0000000,0.7573436,1.0772539,21.8267956,-1.6754037,4.1887980
637,-12,-6.308106891150470,22.586642967536481,-12.6004028,-0.0045455,18.1818180,-1.3996534,-0.3525129,4.0000000,0.8678971,1.0764859,21.7244797,-1.5729228,4.1315241
638,-12,-6.300650251150470,22.586642967536481,-12.6003790,-0.0045455,18.1818180,-1.4792725,-0.2505766,3.0000000,0.9632491,1.0756917,21.6170807,-1.4644023,4.1023226
639,-12,-6.293193611150471,22.586642967536481,-12.6004229,-0.0043802,19.0082645,-1.5222510,-0.1536536,4.0000000,1.0421077,1.0749010,21.5101490,-1.3494149,4.0881782
640,-12,-6.285736971150470,22.586642967536481,-12.6005402,-0.0042149,19.8347111,-1.5245711,-0.0650805,4.0000000,1.0991038,1.0741535,21.4080067,-1.2292647,4.0602765
641,-12,-6.651112331150471,22.579186327536480,-12.5524502,-0.0029752,28.0991745,-0.3872905,-0.2551954,4.0000000,-0.1716774,1.1364219,28.3808689,-0.3387133,1.6986176
642,-12,-6.643655691150471,22.579186327536480,-12.5549335,-0.0004959,34.7107430,-0.3221876,-0.3423597,4.0000000,-0.2988466,1.1369284,28.4275246,-0.3858728,1.8485423
643,-12,-6.636199051150471,22.579186327536480,-12.5574389,0.0020661,42.1487617,-0.2363663,-0.4328740,4.0000000,-0.4219157,1.1370050,28.4333954,-0.4438323,2.0565491
644,-12,-6.628742411150471,22.579186327536480,-12.5599585,0.0044628,48.7603302,-0.1277687,-0.5272068,4.0000000,-0.5413538,1.1366386,28.3975220,-0.5130600,2.3270915
645,-12,-6.621285771150471,22.579186327536480,-12.5624819,-0.0031405,27.2727280,0.0045271,-0.6244676,4.0000000,-0.6563835,1.1358196,28.3211823,-0.5925516,2.6591835
646,-12,-6.613829131150471,22.579186327536480,-12.5650024,-0.0005785,33.8842964,0.1560594,-0.7227482,4.0000000,-0.7655336,1.1346014,28.2058945,-0.6799628,3.0551474
647,-12,-6.606372491150471,22.579186327536480,-12.5675106,0.0019835,41.3223152,0.3319043,-0.8232306,4.0000000,-0.8695718,1.1330023,28.0529900,-0.7768893,3.5086648
648,-12,-6.598915851150471,22.579186327536480,-12.5699978,0.0044628,48.7603302,0.5281090,-0.9242836,4.0000000,-0.9674425,1.1310400,27.8642845,-0.8811247,4.0158081
649,-12,-6.591459211150471,22.579186327536480,-12.5724554,-0.0032231,27.2727280,0.7476042,-1.0269880,4.0000000,-1.0597296,1.1287557,27.6431828,-0.9942466,4.5774865
650,-12,-6.584002571150471,22.579186327536480,-12.5748749,-0.0009917,33.0578499,0.9804429,-1.1272916,4.0000000,-1.1431485,1.1261938,27.3914700,-1.1114347,5.1677866
651,-12,-6.576545931150471,22.579186327536480,-12.5772486,0.0014050,39.6694221,1.2352282,-1.2287384,4.0000000,-1.2231436,1.1233978,27.1139145,-1.2343332,5.8060184
652,-12,-6.569089291150471,22.579186327536480,-12.5795689,0.0038017,47.1074371,1.5076020,-1.3293383,4.0000000,-1.2966086,1.1204056,26.8119831,-1.3620681,6.4703898
653,-12,-6.561632651150471,22.579186327536480,-12.5818272,-0.0040496,24.7933884,1.8009131,-1.4303490,4.0000000,-1.3670236,1.1172471,26.4873829,-1.4936743,7.1711893
654,-12,-6.554176011150471,22.579186327536480,-12.5840178,-0.0019008,30.5785122,2.1034946,-1.5286446,4.0000000,-1.4318767,1.1139542,26.1448975,-1.6254125,7.8862185
655,-12,-6.546719371150471,22.579186327536480,-12.5861311,0.0001653,36.3636360,2.4249988,-1.6268154,4.0000000,-1.4942693,1.1105781,25.7866344,-1.7593616,8.6281662
656,-12,-6.539262731150471,22.579186327536480,-12.5881624,0.0021488,42.9752083,2.7542977,-1.7218732,4.0000000,-1.5543698,1.1071484,25.4147511,-1.8893765,9.3737965
657,-12,-6.531806091150471,22.579186327536480,-12.5901022,-0.0060331,18.1818180,3.0915022,-1.8144951,4.0000000,-1.6120832,1.1037010,25.0342026,-2.0169070,10.1270771
658,-12,-6.524349451150471,22.579186327536480,-12.5919456,-0.0042975,22.3140488,3.4196348,-1.9007239,4.0000000,-1.6656107,1.1002773,24.6470852,-2.1358373,10.8473139
659,-12,-6.516892811150471,22.579186327536480,-12.5936852,-0.0025620,27.2727280,3.7341645,-1.9799486,4.0000000,-1.7159081,1.0968986,24.2581558,-2.2439892,11.5218077
660,-12,-6.509436171150471,22.579186327536480,-12.5953150,-0.0009917,32.2314034,4.0279303,-2.0514503,4.0000000,-1.7603999,1.0936135,23.8724957,-2.3425007,12.1360006
661,-12,-6.501979531150471,22.579186327536480,-12.5968294,0.0005785,37.1900826,4.2936587,-2.1140385,4.0000000,-1.8006791,1.0904771,23.4961872,-2.4273977,12.6746073
662,-12,-6.494522891150471,22.579186327536480,-12.5982256,0.0019835,42.1487617,4.5075607,-2.1631639,4.0000000,-1.8315043,1.0875281,23.1337757,-2.4948232,13.0797358
663,-12,-6.487066251150471,22.579186327536480,-12.5994978,0.0031405,46.2809906,4.6721220,-2.2003174,4.0000000,-1.8538568,1.0847930,22.7924728,-2.5467780,13.3653774
664,-12,-6.479609611150471,22.579186327536480,-12.6006460,-0.0057851,14.8760328,4.7718654,-2.2233233,4.0000000,-1.8612015,1.0822951,22.4747925,-2.5854452,13.5031719
665,-12,-6.472152971150471,22.579186327536480,-12.6016665,-0.0047934,18.1818180,4.7995920,-2.2307818,4.0000000,-1.8517370,1.0800798,22.1874599,-2.6098266,13.4745359
666,-12,-6.464696331150471,22.579186327536480,-12.6025620,-0.0038843,21.4876041,4.7603273,-2.2242460,4.0000000,-1.8250387,1.0781538,21.9347897,-2.6234536,13.3013411
667,-12,-6.457239691150471,22.579186327536480,-12.6033316,-0.0031405,24.7933884,4.6589179,-2.2047217,4.0000000,-1.7814640,1.0765138,21.7169476,-2.6279793,12.9991159
668,-12,-6.449783051150471,22.579186327536480,-12.6039810,-0.0025620,27.2727280,4.4889107,-2.1707056,4.0000000,-1.7184774,1.0751746,21.5358810,-2.6229339,12.5596809
669,-12,-6.442326411150471,22.579186327536480,-12.6045122,-0.0020661,29.7520657,4.2621179,-2.1242983,4.0000000,-1.6379939,1.0741117,21.3923340,-2.6106029,12.0159674
670,-12,-6.434869771150471,22.579186327536480,-12.6049309,-0.0017355,31.4049587,3.9924576,-2.0680356,4.0000000,-1.5438771,1.0733172,21.2847958,-2.5921943,11.4065542
671,-12,-6.427413131150471,22.579186327536480,-12.6052446,-0.0014050,33.0578499,3.6833353,-2.0020480,4.0000000,-1.4367921,1.0727731,21.2098293,-2.5673041,10.7423840
672,-12,-6.419956491150471,22.579186327536480,-12.6054592,-0.0011570,33.8842964,3.3383782,-1.9267447,4.0000000,-1.3167132,1.0724466,21.1644115,-2.5367763,10.0407209
673,-12,-6.412499851150470,22.579186327536480,-12.6055841,-0.0010744,34.7107430,2.9681923,-1.8438841,4.0000000,-1.1869128,1.0723051,21.1459560,-2.5008554,9.3305855
674,-12,-6.405043211150470,22.579186327536480,-12.6056261,-0.0009917,35.5371895,2.5810738,-1.7539426,5.0000000,-1.0506766,1.0723109,21.1477470,-2.4572086,8.6204090
675,-12,-6.397586571150470,22.579186327536480,-12.6055965,-0.0009091,36.3636360,2.1960378,-1.6610628,4.0000000,-0.9132633,1.0724292,21.1649952,-2.4088624,7.9508853
676,-12,-6.390129931150470,22.579186327536480,-12.6055040,-0.0009091,36.3636360,1.8032403,-1.5621080,4.0000000,-0.7698960,1.0726274,21.1931801,-2.3543200,7.3031397
677,-12,-6.382673291150470,22.579186327536480,-12.6053591,-0.0009917,35.5371895,1.4145107,-1.4590343,4.0000000,-0.6236682,1.0728701,21.2279091,-2.2944005,6.6950140
678,-12,-6.375216651150470,22.579186327536480,-12.6051712,-0.0010744,34.7107430,1.0251659,-1.3502668,4.0000000,-0.4701103,1.0731150,21.2616196,-2.2304235,6.1273575
679,-12,-6.367760011150470,22.579186327536480,-12.6049509,-0.0011570,33.8842964,0.6593858,-1.2408662,4.0000000,-0.3180819,1.0733223,21.2923717,-2.1636505,5.6235857
680,-12,-6.360303371150470,22.579186327536480,-12.6047106,-0.0012397,33.0578499,0.3070978,-1.1269405,4.0000000,-0.1619813,1.0734800,21.3161469,-2.0918996,5.1668038
681,-12,-6.352846731150470,22.579186327536480,-12.6044588,-0.0013223,32.2314034,-0.0226861,-1.0112844,4.0000000,-0.0039756,1.0735741,21.3284130,-2.0185931,4.7775331
682,-12,-6.345390091150470,22.579186327536480,-12.6042080,-0.0014050,31.4049587,-0.3294667,-0.8931870,4.0000000,0.1564027,1.0735637,21.3271561,-1.9427768,4.4551997
683,-12,-6.337933451150470,22.579186327536480,-12.6039696,-0.0014876,30.5785122,-0.5967422,-0.7764854,4.0000000,0.3106807,1.0734334,21.3110180,-1.8636514,4.1964960
684,-12,-6.330476811150470,22.579186327536480,-12.6037512,-0.0015702,29.7520657,-0.8291042,-0.6598604,4.0000000,0.4607144,1.0731980,21.2796574,-1.7804351,3.9984736
685,-12,-6.323020171150470,22.579186327536480,-12.6035662,-0.0016529,28.9256191,-1.0246608,-0.5457322,4.0000000,0.6034234,1.0728718,21.2344036,-1.6948879,3.8666704
686,-12,-6.315563531150470,22.579186327536480,-12.6034212,-0.0017355,28.0991745,-1.1778721,-0.4344009,4.0000000,0.7344888,1.0724633,21.1780396,-1.6032907,3.7778099
687,-12,-6.308106891150470,22.579186327536480,-12.6033268,-0.0018182,27.2727280,-1.2926905,-0.3273443,4.0000000,0.8526691,1.0719941,21.1127605,-1.5073577,3.7335846
688,-12,-6.300650251150470,22.579186327536480,-12.6032906,-0.0018182,27.2727280,-1.3683629,-0.2252706,3.0000000,0.9550623,1.0714947,21.0424957,-1.4056035,3.7165234
689,-12,-6.293193611150471,22.579186327536480,-12.6033201,-0.0016529,28.0991745,-1.4104416,-0.1280457,4.0000000,1.0423850,1.0709881,20.9709702,-1.2984763,3.7227275
690,-12,-6.285736971150470,22.579186327536480,-12.6034212,-0.0014876,28.9256191,-1.4165992,-0.0373188,4.0000000,1.1109141,1.0705144,20.9049587,-1.1855516,3.7289641
691,-12,-6.658568971150471,22.571729687536479,-12.5531559,-0.0022314,29.7520657,-0.4550747,-0.2329323,4.0000000,-0.1730781,1.1320138,27.9636059,-0.2927864,1.8350130
692,-12,-6.651112331150471,22.571729687536479,-12.5555992,0.0001653,36.3636360,-0.4058617,-0.3092088,4.0000000,-0.2972726,1.1325862,28.0171700,-0.3211451,1.9698057
693,-12,-6.643655691150471,22.571729687536479,-12.5580702,0.0026446,43.8016510,-0.3381380,-0.3911721,4.0000000,-0.4219114,1.1327305,28.0293827,-0.3604329,2.1579380
694,-12,-6.636199051150471,22.571729687536479,-12.5605593,-0.0048760,23.1404953,-0.2515825,-0.4751582,4.0000000,-0.5411926,1.1324447,28.0021420,-0.4091237,2.3895590
695,-12,-6.628742411150471,22.571729687536479,-12.5630608,-0.0025620,28.9256191,-0.1416516,-0.5643458,4.0000000,-0.6575869,1.1317401,27.9349346,-0.4711048,2.6756749
696,-12,-6.621285771150471,22.571729687536479,-12.5655651,-0.0000826,35.5371895,-0.0099086,-0.6562804,4.0000000,-0.7704805,1.1306305,27.8277264,-0.5420803,3.0147808
697,-12,-6.613829131150471,22.571729687536479,-12.5680637,0.0024793,42.9752083,0.1430048,-0.7503923,4.0000000,-0.8777502,1.1291476,27.6822529,-0.6230345,3.4062436
698,-12,-6.606372491150471,22.571729687536479,-12.5705500,-0.0050413,22.3140488,0.3143609,-0.8447539,4.0000000,-0.9787873,1.1272864,27.5007153,-0.7107205,3.8409805
699,-12,-6.598915851150471,22.571729687536479,-12.5730143,-0.0026446,28.0991745,0.5070628,-0.9408447,4.0000000,-1.0733570,1.1250861,27.2836113,-0.8083325,4.3209119
700,-12,-6.591459211150471,22.571729687536479,-12.5754490,-0.0003306,34.7107430,0.7223304,-1.0382400,4.0000000,-1.1617440,1.1225975,27.0342464,-0.9147358,4.8382573
701,-12,-6.584002571150471,22.571729687536479,-12.5778465,0.0019835,41.3223152,0.9550031,-1.1353421,4.0000000,-1.2428010,1.1198437,26.7556419,-1.0278834,5.3866029
702,-12,-6.576545931150471,22.571729687536479,-12.5801983,-0.0056198,20.6611576,1.2064552,-1.2326552,4.0000000,-1.3190109,1.1168767,26.4510765,-1.1462996,5.9680943
703,-12,-6.569089291150471,22.571729687536479,-12.5824976,-0.0033058,26.4462814,1.4758176,-1.3299692,4.0000000,-1.3899941,1.1137333,26.1224499,-1.2699442,6.5791969
704,-12,-6.561632651150471,22.571729687536479,-12.5847378,-0.0011570,32.2314034,1.7661215,-1.4278214,4.0000000,-1.4563009,1.1104326,25.7714195,-1.3993419,7.2174459
705,-12,-6.554176011150471,22.571729687536479,-12.5869093,0.0009917,38.8429756,2.0704777,-1.5245783,4.0000000,-1.5174396,1.1070236,25.4019947,-1.5317171,7.8757262
706,-12,-6.546719371150471,22.571729687536479,-12.5890074,0.0031405,45.4545441,2.3930130,-1.6211221,4.0000000,-1.5742452,1.1035382,25.0165920,-1.6679990,8.5541677
707,-12,-6.539262731150471,22.571729687536479,-12.5910234,-0.0049587,19.8347111,2.7293401,-1.7165349,4.0000000,-1.6295713,1.1000102,24.6188984,-1.8034984,9.2534246
708,-12,-6.531806091150471,22.571729687536479,-12.5929518,-0.0031405,24.7933884,3.0697176,-1.8084502,4.0000000,-1.6818159,1.0964700,24.2097855,-1.9350846,9.9496269
709,-12,-6.524349451150471,22.571729687536479,-12.5947838,-0.0014050,29.7520657,3.4041195,-1.8949541,4.0000000,-1.7295805,1.0929512,23.7944508,-2.0603275,10.6225595
710,-12,-6.516892811150471,22.571729687536479,-12.5965147,0.0003306,35.5371895,3.7234046,-1.9743351,4.0000000,-1.7733884,1.0894988,23.3785057,-2.1752818,11.2523165
711,-12,-6.509436171150471,22.571729687536479,-12.5981369,0.0019008,41.3223152,4.0226169,-2.0462174,4.0000000,-1.8116370,1.0861672,22.9666767,-2.2807977,11.8276005
