OID_,ClipsFinal_DEM_Large_S3_RegM,X,Y,DEM_Large_S5_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
725,-12,-3.564063371150472,21.304100887536478,-12.8841219,-0.0014050,17.3553715,0.7107816,-0.9464849,4.0000000,-0.9619533,1.0313680,14.1689386,-0.9310166,2.4540932
726,-12,-3.556606731150472,21.304100887536478,-12.8841619,-0.0013223,18.1818180,0.7934586,-0.9770603,5.0000000,-1.0128001,1.0321373,14.3352280,-0.9413204,2.5470519
727,-12,-3.549150091150472,21.304100887536478,-12.8841381,-0.0013223,18.1818180,0.8544123,-0.9973261,4.0000000,-1.0401099,1.0329310,14.5051117,-0.9545424,2.6011887
728,-12,-3.541693451150472,21.304100887536478,-12.8840523,-0.0013223,18.1818180,0.8934587,-1.0084881,4.0000000,-1.0448335,1.0337481,14.6810312,-0.9721426,2.6214447
729,-12,-3.534236811150472,21.304100887536478,-12.8839045,-0.0014876,17.3553715,0.9072997,-1.0096276,4.0000000,-1.0292712,1.0345993,14.8596573,-0.9899839,2.6041939
730,-12,-3.526780171150472,21.304100887536478,-12.8836966,-0.0017355,16.5289249,0.9022565,-1.0041432,4.0000000,-0.9993958,1.0354875,15.0425043,-1.0088906,2.5663657
731,-12,-3.519323531150472,21.304100887536478,-12.8834314,-0.0019835,15.7024794,0.8830329,-0.9947169,4.0000000,-0.9611120,1.0363973,15.2291126,-1.0283219,2.5235119
732,-12,-3.511866891150472,21.304100887536478,-12.8831120,-0.0023140,14.8760328,0.8537773,-0.9827026,4.0000000,-0.9175552,1.0373249,15.4176474,-1.0478499,2.4798403
733,-12,-3.504410251150472,21.304100887536478,-12.8827419,-0.0027273,13.2231407,0.8098498,-0.9658933,4.0000000,-0.8665807,1.0382667,15.6034937,-1.0652059,2.4270661
734,-12,-3.496953611150472,21.304100887536478,-12.8823252,-0.0032231,11.5702477,0.7663068,-0.9507689,4.0000000,-0.8181353,1.0391995,15.7863245,-1.0834025,2.3906329
735,-12,-3.489496971150472,21.304100887536478,-12.8818655,-0.0037190,9.9173555,0.7247533,-0.9371413,4.0000000,-0.7711919,1.0401094,15.9642735,-1.1030908,2.3642099
736,-12,-3.482040331150472,21.304100887536478,-12.8813658,-0.0042149,8.2644625,0.6887608,-0.9264953,4.0000000,-0.7302210,1.0409883,16.1335678,-1.1227696,2.3526249
737,-12,-3.474583691150472,21.304100887536478,-12.8808298,-0.0047934,6.6115704,0.6526020,-0.9160022,4.0000000,-0.6894822,1.0418339,16.2929745,-1.1425223,2.3432562
738,-12,-3.467127051150472,21.304100887536478,-12.8802595,-0.0053719,4.9586778,0.6277019,-0.9097966,4.0000000,-0.6562310,1.0426388,16.4436760,-1.1633623,2.3453937
739,-12,-3.459670411150472,21.304100887536478,-12.8796577,0.0039669,47.9338837,0.6116820,-0.9070091,4.0000000,-0.6284646,1.0433919,16.5841465,-1.1855537,2.3560688
740,-12,-3.452213771150472,21.304100887536478,-12.8790255,0.0033058,44.6280975,0.5989842,-0.9047693,4.0000000,-0.6019314,1.0440884,16.7130222,-1.2076073,2.3632467
741,-12,-3.444757131150472,21.304100887536478,-12.8783646,0.0027273,42.1487617,0.5868133,-0.9026444,4.0000000,-0.5760173,1.0447227,16.8285351,-1.2292714,2.3697326
742,-12,-3.437300491150472,21.304100887536478,-12.8776751,0.0019835,38.8429756,0.5816334,-0.9022290,4.0000000,-0.5565909,1.0452921,16.9311581,-1.2478671,2.3752544
743,-12,-3.429843851150472,21.304100887536478,-12.8769598,0.0013223,35.5371895,0.5820280,-0.9036147,4.0000000,-0.5410229,1.0458012,17.0227509,-1.2662065,2.3830144
744,-12,-3.422387211150472,21.304100887536478,-12.8762169,0.0006612,32.2314034,0.5750258,-0.9015383,4.0000000,-0.5216358,1.0462426,17.1028061,-1.2814410,2.3783851
745,-12,-3.414930571150472,21.304100887536478,-12.8754482,-0.0000826,28.9256191,0.5659809,-0.8984325,4.0000000,-0.5019566,1.0466126,17.1690102,-1.2949084,2.3696873
746,-12,-3.407473931150472,21.304100887536478,-12.8746529,-0.0008264,24.7933884,0.5511290,-0.8919954,4.0000000,-0.4809826,1.0469197,17.2222710,-1.3030081,2.3472533
747,-12,-3.400017291150472,21.304100887536478,-12.8738327,-0.0016529,20.6611576,0.5299473,-0.8824561,4.0000000,-0.4582783,1.0471606,17.2658539,-1.3066338,2.3147783
748,-12,-3.392560651150472,21.304100887536478,-12.8729868,-0.0024793,17.3553715,0.5047485,-0.8704903,4.0000000,-0.4346828,1.0473425,17.2976456,-1.3062979,2.2731431
749,-12,-3.385104011150472,21.304100887536478,-12.8721170,-0.0033884,14.0495872,0.4706074,-0.8541442,4.0000000,-0.4065544,1.0474677,17.3205109,-1.3017339,2.2188146
750,-12,-3.377647371150472,21.304100887536478,-12.8712244,-0.0042975,10.7438021,0.4286394,-0.8334234,4.0000000,-0.3742252,1.0475258,17.3307953,-1.2926217,2.1513355
751,-12,-3.370190731150472,21.304100887536478,-12.8703108,-0.0052066,8.2644625,0.3780740,-0.8088022,4.0000000,-0.3371137,1.0475245,17.3303337,-1.2804908,2.0785816
752,-12,-3.362734091150472,21.304100887536478,-12.8693762,0.0038843,46.2809906,0.3191584,-0.7791278,4.0000000,-0.2947157,1.0474511,17.3184376,-1.2635399,1.9946619
753,-12,-3.355277451150472,21.304100887536478,-12.8684244,0.0029752,42.1487617,0.2446877,-0.7416184,4.0000000,-0.2415536,1.0472990,17.2931042,-1.2416831,1.9011798
754,-12,-3.347820811150472,21.304100887536478,-12.8674574,0.0020661,38.0165291,0.1674439,-0.7008347,4.0000000,-0.1846144,1.0470634,17.2515259,-1.2170550,1.8066151
755,-12,-3.340364171150472,21.304100887536478,-12.8664799,0.0010744,33.8842964,0.0888287,-0.6585768,4.0000000,-0.1247331,1.0467365,17.1934452,-1.1924206,1.7223237
756,-12,-3.332907531150472,21.304100887536478,-12.8654938,0.0001653,28.9256191,0.0058484,-0.6111907,4.0000000,-0.0591916,1.0463108,17.1192627,-1.1631899,1.6370153
757,-12,-3.325450891150472,21.304100887536478,-12.8645048,-0.0008264,23.9669418,-0.0831922,-0.5601394,4.0000000,0.0139570,1.0457805,17.0249233,-1.1342359,1.5685419
758,-12,-3.317994251150472,21.304100887536478,-12.8635159,-0.0017355,19.8347111,-0.1746583,-0.5057273,4.0000000,0.0924637,1.0451418,16.9096508,-1.1039183,1.5156540
759,-12,-3.310537611150472,21.304100887536478,-12.8625317,-0.0027273,15.7024794,-0.2622733,-0.4521590,4.0000000,0.1721609,1.0443795,16.7728043,-1.0764790,1.4856691
760,-12,-3.303080971150472,21.304100887536478,-12.8615589,-0.0036364,12.3966942,-0.3465461,-0.3977662,4.0000000,0.2535538,1.0435151,16.6130772,-1.0490862,1.4726375
761,-12,-3.295624331150472,21.304100887536478,-12.8606005,-0.0045455,9.0909090,-0.4286858,-0.3436714,4.0000000,0.3366983,1.0425463,16.4335918,-1.0240411,1.4837425
762,-12,-3.288167691150472,21.304100887536478,-12.8596621,0.0045455,47.9338837,-0.5040029,-0.2906470,4.0000000,0.4187432,1.0414699,16.2306557,-1.0000373,1.5092406
763,-12,-3.280711051150472,21.304100887536478,-12.8587484,0.0035537,42.9752083,-0.5685573,-0.2415416,4.0000000,0.4952028,1.0403100,16.0093918,-0.9782860,1.5437961
764,-12,-3.273254411150472,21.304100887536478,-12.8578634,0.0027273,38.8429756,-0.6221525,-0.1977161,4.0000000,0.5645581,1.0390811,15.7700710,-0.9599903,1.5832733
765,-12,-3.265797771150472,21.304100887536478,-12.8570118,0.0018182,34.7107430,-0.6664988,-0.1553064,4.0000000,0.6296942,1.0378033,15.5178413,-0.9403071,1.6204290
766,-12,-3.258341131150472,21.304100887536478,-12.8561964,0.0009917,30.5785122,-0.6966617,-0.1206649,4.0000000,0.6829974,1.0364969,15.2542515,-0.9243273,1.6472799
767,-12,-3.168861451150472,21.304100887536478,-12.8494940,0.0045455,46.2809906,-0.2906887,-0.1965066,4.0000000,0.3672671,1.0239284,12.4119177,-0.7602803,0.7866734
768,-12,-3.161404811150472,21.304100887536478,-12.8491316,0.0042975,44.6280975,-0.2287749,-0.2367209,4.0000000,0.2804496,1.0232930,12.2501736,-0.7538915,0.7234954
769,-12,-3.153948171150472,21.304100887536478,-12.8487806,0.0039669,42.1487617,-0.1700980,-0.2792500,4.0000000,0.1934965,1.0227046,12.0985708,-0.7519965,0.6881269
770,-12,-3.146491531150472,21.304100887536478,-12.8484344,0.0036364,39.6694221,-0.1118656,-0.3247476,4.0000000,0.1040680,1.0221562,11.9547424,-0.7535632,0.6786868
771,-12,-3.139034891150472,21.304100887536478,-12.8480873,0.0033058,37.1900826,-0.0580323,-0.3697496,4.0000000,0.0184340,1.0216377,11.8168335,-0.7579332,0.6959990
772,-12,-3.131578251150472,21.304100887536478,-12.8477345,0.0028926,34.7107430,-0.0100662,-0.4137843,4.0000000,-0.0621286,1.0211465,11.6852694,-0.7654400,0.7406511
773,-12,-3.124121611150472,21.304100887536478,-12.8473682,0.0024793,32.2314034,0.0325935,-0.4577982,4.0000000,-0.1374554,1.0206755,11.5586309,-0.7781411,0.8136305
774,-12,-3.116664971150472,21.304100887536478,-12.8469849,0.0019835,28.9256191,0.0677759,-0.5006273,4.0000000,-0.2052283,1.0202280,11.4348650,-0.7960262,0.9142308
775,-12,-3.109208331150472,21.304100887536478,-12.8465776,0.0014050,24.7933884,0.0909102,-0.5390307,4.0000000,-0.2580989,1.0198035,11.3163557,-0.8199624,1.0353738
776,-12,-3.101751691150472,21.304100887536478,-12.8461418,0.0008264,21.4876041,0.1020970,-0.5729838,4.0000000,-0.2959172,1.0193940,11.2018795,-0.8500503,1.1720045
777,-12,-3.094295051150472,21.304100887536478,-12.8456726,0.0002479,18.1818180,0.1019892,-0.6045818,4.0000000,-0.3206459,1.0190083,11.0923767,-0.8885177,1.3294227
778,-12,-3.086838411150472,21.304100887536478,-12.8451653,-0.0003306,14.8760328,0.0878584,-0.6319563,4.0000000,-0.3277607,1.0186536,10.9902010,-0.9361520,1.5010872
779,-12,-3.079381771150472,21.304100887536478,-12.8446150,-0.0009091,11.5702477,0.0577701,-0.6513372,4.0000000,-0.3116378,1.0183283,10.8949203,-0.9910365,1.6669018
780,-12,-3.071925131150472,21.304100887536478,-12.8440189,-0.0014876,9.0909090,0.0112981,-0.6626638,4.0000000,-0.2735135,1.0180327,10.8087931,-1.0518141,1.8237364
781,-12,-3.064468491150472,21.304100887536478,-12.8433752,-0.0021488,6.6115704,-0.0505235,-0.6656501,4.0000000,-0.2146115,1.0177730,10.7317619,-1.1166887,1.9657849
782,-12,-3.057011851150472,21.304100887536478,-12.8426800,-0.0028926,4.1322312,-0.1209776,-0.6649627,4.0000000,-0.1425261,1.0175475,10.6630497,-1.1873993,2.1047604
783,-12,-3.049555211150472,21.304100887536478,-12.8419342,-0.0035537,2.4793389,-0.2012229,-0.6579356,4.0000000,-0.0576309,1.0173519,10.6050053,-1.2582401,2.2288837
784,-12,-3.042098571150472,21.304100887536478,-12.8411369,-0.0043802,0.8264463,-0.2923039,-0.6424101,4.0000000,0.0407888,1.0171969,10.5589113,-1.3256091,2.3302934
785,-12,-3.034641931150472,21.304100887536478,-12.8402872,-0.0052066,0.0000000,-0.3871891,-0.6197069,4.0000000,0.1447593,1.0170722,10.5192766,-1.3841730,2.4050386
786,-12,-3.027185291150472,21.304100887536478,-12.8393869,0.0040496,40.4958687,-0.4817815,-0.5954534,4.0000000,0.2450290,1.0169665,10.4861622,-1.4359359,2.4769540
787,-12,-3.019728651150472,21.304100887536478,-12.8384371,0.0033058,33.8842964,-0.5748677,-0.5650677,5.0000000,0.3408737,1.0168843,10.4606638,-1.4710091,2.5231795
788,-12,-3.012272011150472,21.304100887536478,-12.8374405,0.0023967,27.2727280,-0.6634297,-0.5313593,4.0000000,0.4268479,1.0168147,10.4390535,-1.4895664,2.5545485
789,-12,-3.004815371150472,21.304100887536478,-12.8363991,0.0014876,21.4876041,-0.7452198,-0.4949875,4.0000000,0.4988420,1.0167526,10.4174347,-1.4888170,2.5718551
790,-12,-2.997358731150472,21.304100887536478,-12.8353157,0.0003306,15.7024794,-0.8190078,-0.4592667,4.0000000,0.5530494,1.0166955,10.4006472,-1.4715828,2.5873466
791,-12,-2.989902091150472,21.304100887536478,-12.8341942,-0.0009917,10.7438021,-0.8841085,-0.4215497,4.0000000,0.5895241,1.0166391,10.3816452,-1.4326236,2.5894990
792,-12,-2.982445451150472,21.304100887536478,-12.8330374,-0.0023140,6.6115704,-0.9354287,-0.3856181,4.0000000,0.6035869,1.0165838,10.3625965,-1.3748231,2.5810065
793,-12,-2.974988811150472,21.304100887536478,-12.8318481,-0.0035537,3.3057852,-0.9794272,-0.3503438,4.0000000,0.5996307,1.0165215,10.3428288,-1.3003182,2.5703235
794,-12,-2.967532171150472,21.304100887536478,-12.8306313,-0.0047107,0.8264463,-1.0101718,-0.3152099,4.0000000,0.5752864,1.0164618,10.3235006,-1.2057062,2.5427656
795,-12,-2.960075531150472,21.304100887536478,-12.8293886,0.0042975,42.9752083,-1.0301042,-0.2802588,4.0000000,0.5330773,1.0163927,10.3007755,-1.0935949,2.5030448
796,-12,-3.638629771150472,21.296644247536481,-12.8828135,-0.0026446,6.6115704,-0.6860110,-0.2018494,4.0000000,0.5260263,1.0213779,11.7461033,-0.9297252,1.6446266
797,-12,-3.631173131150472,21.296644247536481,-12.8832235,-0.0022314,9.0909090,-0.5489370,-0.2891169,4.0000000,0.3627817,1.0225784,12.0660734,-0.9410154,1.5303723
798,-12,-3.623716491150472,21.296644247536481,-12.8836374,-0.0019008,11.5702477,-0.3989992,-0.3805384,4.0000000,0.1881942,1.0236944,12.3554583,-0.9492710,1.4691278
799,-12,-3.616259851150472,21.296644247536481,-12.8840456,-0.0014876,14.0495872,-0.2404152,-0.4731621,4.0000000,0.0076649,1.0247070,12.6123428,-0.9539892,1.4697833
800,-12,-3.608803211150472,21.296644247536481,-12.8844376,-0.0010744,16.5289249,-0.0734527,-0.5666644,4.0000000,-0.1752683,1.0256152,12.8383350,-0.9580605,1.5354983
801,-12,-3.601346571150472,21.296644247536481,-12.8848038,-0.0006612,19.0082645,0.0961507,-0.6579214,4.0000000,-0.3550720,1.0264360,13.0369244,-0.9607707,1.6639642
802,-12,-3.593889931150472,21.296644247536481,-12.8851366,-0.0002479,21.4876041,0.2602070,-0.7403653,4.0000000,-0.5215236,1.0271765,13.2139645,-0.9592069,1.8247851
803,-12,-3.586433291150472,21.296644247536481,-12.8854265,0.0000000,23.1404953,0.4199071,-0.8153304,4.0000000,-0.6728309,1.0278546,13.3730145,-0.9578300,2.0044703
804,-12,-3.578976651150472,21.296644247536481,-12.8856668,0.0002479,24.7933884,0.5662011,-0.8808958,4.0000000,-0.8032132,1.0284873,13.5197191,-0.9585784,2.1915948
805,-12,-3.571520011150472,21.296644247536481,-12.8858519,0.0003306,25.6198349,0.6963009,-0.9360114,4.0000000,-0.9098172,1.0290948,13.6580620,-0.9622055,2.3655584
806,-12,-3.564063371150472,21.296644247536481,-12.8859768,0.0004132,26.4462814,0.7997199,-0.9770924,4.0000000,-0.9851629,1.0297080,13.7974491,-0.9690220,2.5009246
807,-12,-3.556606731150472,21.296644247536481,-12.8860397,0.0004959,27.2727280,0.8803281,-1.0069140,5.0000000,-1.0334836,1.0303448,13.9410620,-0.9803444,2.5976882
808,-12,-3.549150091150472,21.296644247536481,-12.8860388,0.0004959,27.2727280,0.9372185,-1.0254505,4.0000000,-1.0571320,1.0310206,14.0908861,-0.9937690,2.6482728
809,-12,-3.541693451150472,21.296644247536481,-12.8859730,0.0004959,27.2727280,0.9703001,-1.0343889,4.0000000,-1.0579334,1.0317345,14.2453318,-1.0108443,2.6621475
810,-12,-3.534236811150472,21.296644247536481,-12.8858442,0.0003306,26.4462814,0.9796737,-1.0343572,4.0000000,-1.0394348,1.0324763,14.4079943,-1.0292795,2.6431053
811,-12,-3.526780171150472,21.296644247536481,-12.8856554,0.0000826,25.6198349,0.9702981,-1.0280939,4.0000000,-1.0076898,1.0332527,14.5754900,-1.0484980,2.6059687
812,-12,-3.519323531150472,21.296644247536481,-12.8854074,-0.0001653,24.7933884,0.9444394,-1.0169529,4.0000000,-0.9664630,1.0340648,14.7464294,-1.0674428,2.5597317
813,-12,-3.511866891150472,21.296644247536481,-12.8851051,-0.0004132,23.9669418,0.9094872,-1.0036612,4.0000000,-0.9205628,1.0348952,14.9189434,-1.0867594,2.5145309
814,-12,-3.504410251150472,21.296644247536481,-12.8847523,-0.0007438,22.3140488,0.8670655,-0.9888934,4.0000000,-0.8714378,1.0357304,15.0933065,-1.1063491,2.4738533
815,-12,-3.496953611150472,21.296644247536481,-12.8843517,-0.0011570,20.6611576,0.8231992,-0.9746380,4.0000000,-0.8245948,1.0365633,15.2639542,-1.1246811,2.4431779
816,-12,-3.489496971150472,21.296644247536481,-12.8839073,-0.0015702,19.0082645,0.7801201,-0.9613804,4.0000000,-0.7798890,1.0373918,15.4291639,-1.1428719,2.4212787
817,-12,-3.482040331150472,21.296644247536481,-12.8834219,-0.0020661,16.5289249,0.7422135,-0.9508542,4.0000000,-0.7410825,1.0381986,15.5888548,-1.1606259,2.4135487
818,-12,-3.474583691150472,21.296644247536481,-12.8828993,-0.0026446,14.0495872,0.7091474,-0.9426998,4.0000000,-0.7048285,1.0389694,15.7428322,-1.1805712,2.4159145
819,-12,-3.467127051150472,21.296644247536481,-12.8823414,-0.0032231,11.5702477,0.6857716,-0.9377119,4.0000000,-0.6753709,1.0397077,15.8867378,-1.2000529,2.4244273
820,-12,-3.459670411150472,21.296644247536481,-12.8817511,-0.0038843,9.0909090,0.6709139,-0.9359161,4.0000000,-0.6514924,1.0404104,16.0205135,-1.2203398,2.4412031
821,-12,-3.452213771150472,21.296644247536481,-12.8811283,-0.0045455,7.4380164,0.6605005,-0.9357862,4.0000000,-0.6293209,1.0410655,16.1466827,-1.2422514,2.4616699
822,-12,-3.444757131150472,21.296644247536481,-12.8804750,-0.0051240,5.7851238,0.6504024,-0.9357449,4.0000000,-0.6077833,1.0416654,16.2614937,-1.2637066,2.4818304
823,-12,-3.437300491150472,21.296644247536481,-12.8797932,0.0041322,47.9338837,0.6456146,-0.9370582,4.0000000,-0.5902566,1.0422161,16.3645020,-1.2838596,2.5016913
824,-12,-3.429843851150472,21.296644247536481,-12.8790817,0.0033884,44.6280975,0.6454397,-0.9397226,4.0000000,-0.5761604,1.0427183,16.4579659,-1.3032848,2.5228055
825,-12,-3.422387211150472,21.296644247536481,-12.8783417,0.0026446,41.3223152,0.6415102,-0.9406297,4.0000000,-0.5610477,1.0431715,16.5429363,-1.3202116,2.5373209
826,-12,-3.414930571150472,21.296644247536481,-12.8775730,0.0019008,38.0165291,0.6319252,-0.9384510,4.0000000,-0.5438663,1.0435665,16.6156826,-1.3330357,2.5380414
827,-12,-3.407473931150472,21.296644247536481,-12.8767776,0.0011570,33.8842964,0.6160010,-0.9331700,4.0000000,-0.5244758,1.0439057,16.6795311,-1.3418642,2.5267413
828,-12,-3.400017291150472,21.296644247536481,-12.8759537,0.0004132,29.7520657,0.5946220,-0.9252199,4.0000000,-0.5039529,1.0441960,16.7332573,-1.3464869,2.5057628
829,-12,-3.392560651150472,21.296644247536481,-12.8751040,-0.0004132,25.6198349,0.5661640,-0.9132546,4.0000000,-0.4807970,1.0444385,16.7776642,-1.3457123,2.4680917
830,-12,-3.385104011150472,21.296644247536481,-12.8742294,-0.0013223,21.4876041,0.5315648,-0.8984608,4.0000000,-0.4548422,1.0446345,16.8119106,-1.3420794,2.4223340
831,-12,-3.377647371150472,21.296644247536481,-12.8733292,-0.0022314,17.3553715,0.4884790,-0.8792334,4.0000000,-0.4250497,1.0447618,16.8370838,-1.3334171,2.3623936
832,-12,-3.370190731150472,21.296644247536481,-12.8724070,-0.0031405,14.0495872,0.4355655,-0.8549616,4.0000000,-0.3896490,1.0448306,16.8509560,-1.3202741,2.2886331
833,-12,-3.362734091150472,21.296644247536481,-12.8714628,-0.0040496,10.7438021,0.3719294,-0.8242413,4.0000000,-0.3485015,1.0448436,16.8526897,-1.2999811,2.1964440
834,-12,-3.355277451150472,21.296644247536481,-12.8705006,-0.0049587,8.2644625,0.2969089,-0.7885774,4.0000000,-0.2991255,1.0447836,16.8425522,-1.2780294,2.1029449
835,-12,-3.347820811150472,21.296644247536481,-12.8695221,0.0041322,47.1074371,0.2171632,-0.7487553,4.0000000,-0.2447709,1.0446404,16.8176880,-1.2527397,2.0037398
836,-12,-3.340364171150472,21.296644247536481,-12.8685322,0.0031405,42.9752083,0.1335061,-0.7061508,4.0000000,-0.1856901,1.0444124,16.7764893,-1.2266114,1.9104326
837,-12,-3.332907531150472,21.296644247536481,-12.8675327,0.0021488,38.0165291,0.0449536,-0.6598367,4.0000000,-0.1210245,1.0440917,16.7172947,-1.1986489,1.8233196
838,-12,-3.325450891150472,21.296644247536481,-12.8665285,0.0011570,33.0578499,-0.0491898,-0.6091117,4.0000000,-0.0497147,1.0436612,16.6402817,-1.1685086,1.7451866
839,-12,-3.317994251150472,21.296644247536481,-12.8655233,0.0001653,28.0991745,-0.1457954,-0.5557758,4.0000000,0.0274010,1.0431292,16.5420017,-1.1389526,1.6840060
840,-12,-3.310537611150472,21.296644247536481,-12.8645229,-0.0008264,23.1404953,-0.2399805,-0.5012817,4.0000000,0.1071793,1.0424768,16.4201946,-1.1097428,1.6391840
841,-12,-3.303080971150472,21.296644247536481,-12.8635321,-0.0017355,19.0082645,-0.3317875,-0.4462918,4.0000000,0.1900320,1.0417060,16.2760944,-1.0826157,1.6150520
842,-12,-3.295624331150472,21.296644247536481,-12.8625546,-0.0026446,14.8760328,-0.4200483,-0.3897486,4.0000000,0.2745442,1.0408285,16.1096249,-1.0540415,1.6062835
843,-12,-3.288167691150472,21.296644247536481,-12.8615961,-0.0035537,11.5702477,-0.5010848,-0.3347902,4.0000000,0.3581369,1.0398431,15.9201488,-1.0277172,1.6154152
844,-12,-3.280711051150472,21.296644247536481,-12.8606615,-0.0045455,8.2644625,-0.5709541,-0.2829166,4.0000000,0.4378738,1.0387732,15.7101402,-1.0037071,1.6342326
845,-12,-3.273254411150472,21.296644247536481,-12.8597546,0.0046281,47.9338837,-0.6290769,-0.2347727,4.0000000,0.5122584,1.0376259,15.4827805,-0.9818037,1.6579458
846,-12,-3.265797771150472,21.296644247536481,-12.8588810,0.0037190,43.8016510,-0.6778194,-0.1906050,4.0000000,0.5813286,1.0364170,15.2382822,-0.9625385,1.6870760
847,-12,-3.258341131150472,21.296644247536481,-12.8580418,0.0028926,39.6694221,-0.7118663,-0.1521648,4.0000000,0.6402645,1.0351698,14.9821892,-0.9445940,1.7065599
848,-12,-3.168861451150472,21.296644247536481,-12.8510733,-0.0042975,1.6528926,-0.3063683,-0.2227304,4.0000000,0.3698834,1.0229743,12.1651258,-0.8153441,0.8629487
849,-12,-3.161404811150472,21.296644247536481,-12.8506918,-0.0045455,0.8264463,-0.2387795,-0.2690162,4.0000000,0.2803661,1.0223562,12.0045471,-0.8183985,0.8101994
850,-12,-3.153948171150472,21.296644247536481,-12.8503218,-0.0048760,0.0000000,-0.1721710,-0.3168957,4.0000000,0.1903492,1.0217844,11.8537235,-0.8241405,0.7837124
851,-12,-3.146491531150472,21.296644247536481,-12.8499556,0.0048760,48.7603302,-0.1044833,-0.3677645,4.0000000,0.0984939,1.0212560,11.7120562,-0.8340230,0.7850920
852,-12,-3.139034891150472,21.296644247536481,-12.8495893,0.0046281,46.2809906,-0.0395747,-0.4181251,4.0000000,0.0100843,1.0207589,11.5780430,-0.8463345,0.8138617
853,-12,-3.131578251150472,21.296644247536481,-12.8492155,0.0042975,43.8016510,0.0233909,-0.4698666,4.0000000,-0.0754680,1.0202955,11.4514732,-0.8642651,0.8747053
854,-12,-3.124121611150472,21.296644247536481,-12.8488283,0.0039669,41.3223152,0.0830355,-0.5208542,4.0000000,-0.1561355,1.0198630,11.3313322,-0.8855729,0.9626833
855,-12,-3.116664971150472,21.296644247536481,-12.8484230,0.0035537,38.0165291,0.1355490,-0.5699700,4.0000000,-0.2268205,1.0194572,11.2169743,-0.9131194,1.0789477
856,-12,-3.109208331150472,21.296644247536481,-12.8479919,0.0030579,33.8842964,0.1774752,-0.6143745,4.0000000,-0.2834950,1.0190800,11.1110077,-0.9452540,1.2132303
857,-12,-3.101751691150472,21.296644247536481,-12.8475304,0.0025620,30.5785122,0.2087870,-0.6543076,4.0000000,-0.3252544,1.0187302,11.0095863,-0.9833608,1.3611079
858,-12,-3.094295051150472,21.296644247536481,-12.8470335,0.0019835,26.4462814,0.2303651,-0.6918245,4.0000000,-0.3556179,1.0184128,10.9181061,-1.0280311,1.5282280
859,-12,-3.086838411150472,21.296644247536481,-12.8464966,0.0013223,22.3140488,0.2370519,-0.7231812,4.0000000,-0.3674652,1.0181364,10.8375463,-1.0788974,1.6997143
860,-12,-3.079381771150472,21.296644247536481,-12.8459148,0.0006612,18.1818180,0.2232405,-0.7448331,4.0000000,-0.3557371,1.0179026,10.7681036,-1.1339290,1.8598989
861,-12,-3.071925131150472,21.296644247536481,-12.8452854,0.0000000,14.8760328,0.1913403,-0.7586377,4.0000000,-0.3227300,1.0177084,10.7105675,-1.1945455,2.0103600
862,-12,-3.064468491150472,21.296644247536481,-12.8446045,-0.0007438,11.5702477,0.1435329,-0.7649881,4.0000000,-0.2721720,1.0175573,10.6674690,-1.2578042,2.1467788
863,-12,-3.057011851150472,21.296644247536481,-12.8438721,-0.0015702,8.2644625,0.0777779,-0.7631745,4.0000000,-0.2038735,1.0174541,10.6347265,-1.3224756,2.2679369
864,-12,-3.049555211150472,21.296644247536481,-12.8430853,-0.0023140,5.7851238,0.0032768,-0.7561733,4.0000000,-0.1262922,1.0173913,10.6142006,-1.3860544,2.3744018
865,-12,-3.042098571150472,21.296644247536481,-12.8422441,-0.0032231,3.3057852,-0.0839200,-0.7406431,4.0000000,-0.0380103,1.0173613,10.6067982,-1.4432759,2.4550657
866,-12,-3.034641931150472,21.296644247536481,-12.8413486,-0.0042149,1.6528926,-0.1810521,-0.7169961,4.0000000,0.0557712,1.0173638,10.6082172,-1.4897634,2.5106177
867,-12,-3.027185291150472,21.296644247536481,-12.8404007,-0.0051240,0.8264463,-0.2817200,-0.6894487,5.0000000,0.1472050,1.0173897,10.6136370,-1.5261023,2.5571024
868,-12,-3.019728651150472,21.296644247536481,-12.8394012,0.0040496,40.4958687,-0.3848192,-0.6562819,5.0000000,0.2345358,1.0174361,10.6283817,-1.5470996,2.5859179
869,-12,-3.012272011150472,21.296644247536481,-12.8383522,0.0031405,33.0578499,-0.4887691,-0.6184096,4.0000000,0.3137928,1.0174851,10.6425962,-1.5506120,2.6032834
870,-12,-3.004815371150472,21.296644247536481,-12.8372574,0.0022314,26.4462814,-0.5862044,-0.5778950,4.0000000,0.3791978,1.0175396,10.6574469,-1.5349879,2.6081190
871,-12,-2.997358731150472,21.296644247536481,-12.8361187,0.0010744,19.8347111,-0.6754846,-0.5375751,4.0000000,0.4278380,1.0175918,10.6719131,-1.5029882,2.6120286
872,-12,-2.989902091150472,21.296644247536481,-12.8349400,-0.0002479,14.0495872,-0.7584409,-0.4945817,4.0000000,0.4610578,1.0176290,10.6822443,-1.4502212,2.6066766
873,-12,-2.982445451150472,21.296644247536481,-12.8337250,-0.0016529,9.0909090,-0.8306766,-0.4524664,4.0000000,0.4757304,1.0176561,10.6901646,-1.3806633,2.5984771
