OID_,ClipsFinal_DEM_Large_S3_RegO,X,Y,DEM_Large_S5_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
2464,-13,-4.473773451150471,20.334737687536478,-13.2660856,0.0004959,32.2314034,-1.7913817,-0.9430511,4.0000000,-0.6557539,1.0624392,19.7591305,-1.2303482,8.9519072
2465,-13,-4.466316811150471,20.334737687536478,-13.2687054,0.0028099,41.3223152,-0.8541814,-1.1125541,4.0000000,-0.6804523,1.0611475,19.5675735,-1.5446558,8.1831942
2466,-13,-4.458860171150471,20.334737687536478,-13.2712717,-0.0047107,14.0495872,0.0507144,-1.2754530,4.0000000,-0.7583369,1.0592362,19.2762375,-1.7925689,7.7159944
2467,-13,-4.451403531150471,20.334737687536478,-13.2737675,-0.0020661,22.3140488,0.9007686,-1.4274671,4.0000000,-0.8809472,1.0567689,18.8928490,-1.9739870,7.5270934
2468,-13,-4.443946891150471,20.334737687536478,-13.2761812,0.0000000,31.4049587,1.6820465,-1.5678754,4.0000000,-1.0411465,1.0538630,18.4246693,-2.0946043,7.5918565
2469,-13,-4.436490251150471,20.334737687536478,-13.2785025,0.0020661,40.4958687,2.3798907,-1.6944344,4.0000000,-1.2269442,1.0505974,17.8798923,-2.1619246,7.8511219
2470,-13,-4.429033611150471,20.334737687536478,-13.2807217,-0.0056198,7.4380164,2.9906275,-1.8078671,4.0000000,-1.4303386,1.0470726,17.2703781,-2.1853955,8.2611570
2471,-13,-4.421576971150471,20.334737687536478,-13.2828331,-0.0032231,13.2231407,3.5044911,-1.9069113,4.0000000,-1.6424654,1.0433854,16.6036682,-2.1713574,8.7639103
2472,-13,-4.414120331150471,20.334737687536478,-13.2848310,-0.0012397,20.6611576,3.9116628,-1.9894279,4.0000000,-1.8541486,1.0396572,15.8953724,-2.1247072,9.2894907
2473,-13,-4.406663691150471,20.334737687536478,-13.2867146,0.0005785,28.9256191,4.2177081,-2.0571468,4.0000000,-2.0587740,1.0359882,15.1624146,-2.0555198,9.8106089
2474,-13,-4.399207051150471,20.334737687536478,-13.2884836,0.0023967,38.0165291,4.4547896,-2.1174407,4.0000000,-2.2543457,1.0324222,14.4112425,-1.9805355,10.3610487
2475,-13,-4.391750411150471,20.334737687536478,-13.2901373,-0.0060331,0.0000000,4.6183515,-2.1683569,4.0000000,-2.4353662,1.0290092,13.6471891,-1.9013475,10.8983974
2476,-13,-4.384293771150471,20.334737687536478,-13.2916794,-0.0047107,0.0000000,4.7171826,-2.2111974,4.0000000,-2.6004975,1.0257922,12.8823004,-1.8218974,11.4189148
2477,-13,-4.376837131150471,20.334737687536478,-13.2931118,-0.0035537,0.0000000,4.7644057,-2.2481494,4.0000000,-2.7493010,1.0227880,12.1216669,-1.7469980,11.9309855
2478,-13,-4.369380491150471,20.334737687536478,-13.2944374,-0.0022314,3.3057852,4.7785859,-2.2831030,4.0000000,-2.8867459,1.0200037,11.3671894,-1.6794602,12.4703484
2479,-13,-4.361923851150471,20.334737687536478,-13.2956610,-0.0008264,8.2644625,4.7675200,-2.3169830,4.0000000,-3.0135586,1.0174457,10.6232166,-1.6204076,13.0401306
2480,-13,-4.354467211150471,20.334737687536478,-13.2967863,0.0004132,14.0495872,4.7491746,-2.3530366,4.0000000,-3.1338730,1.0150899,9.8855305,-1.5722005,13.6680183
2481,-13,-4.347010571150471,20.334737687536478,-13.2978153,0.0014876,20.6611576,4.7327771,-2.3928485,4.0000000,-3.2519591,1.0129209,9.1521788,-1.5337380,14.3702316
2482,-13,-4.339553931150471,20.334737687536478,-13.2987518,0.0025620,28.0991745,4.7146692,-2.4357014,4.0000000,-3.3690460,1.0109308,8.4185457,-1.5023565,15.1436806
2483,-13,-4.332097291150471,20.334737687536478,-13.2995977,0.0034711,35.5371895,4.7202401,-2.4856431,4.0000000,-3.4932559,1.0091012,7.6810246,-1.4780304,16.0235310
2484,-13,-4.324640651150471,20.334737687536478,-13.3003550,-0.0056198,0.0000000,4.7477355,-2.5427930,4.0000000,-3.6263494,1.0074173,6.9289289,-1.4592365,17.0228157
2485,-13,-4.317184011150471,20.334737687536478,-13.3010235,-0.0047934,0.0000000,4.8075476,-2.6084142,4.0000000,-3.7720909,1.0058714,6.1524315,-1.4447373,18.1562595
2486,-13,-4.309727371150471,20.334737687536478,-13.3016033,-0.0038843,0.0000000,4.8745375,-2.6790886,4.0000000,-3.9291809,1.0044612,5.3439760,-1.4289964,19.4136944
2487,-13,-4.302270731150471,20.334737687536478,-13.3020916,-0.0030579,0.0000000,4.9957228,-2.7613137,5.0000000,-4.1019216,1.0031973,4.4939909,-1.4207054,20.8547993
2488,-13,-4.294814091150471,20.334737687536478,-13.3024874,-0.0022314,0.0000000,5.1283054,-2.8495910,5.0000000,-4.2841806,1.0021065,3.5900018,-1.4150013,22.4642696
2489,-13,-4.287357451150471,20.334737687536478,-13.3027859,-0.0018182,0.0000000,5.2812395,-2.9433379,5.0000000,-4.4642878,1.0012186,2.6234441,-1.4223880,24.2294922
2490,-13,-4.279900811150471,20.334737687536478,-13.3029823,-0.0016529,0.0000000,5.4220934,-3.0395622,5.0000000,-4.6016412,1.0005858,1.5916538,-1.4774830,26.1665916
2491,-13,-4.272444171150471,20.334737687536478,-13.3030710,-0.0015702,0.0000000,5.5562544,-3.1377983,8.0000000,-4.1680260,1.0002719,0.4971388,-2.1075709,28.2758369
2492,-13,-4.264987531150471,20.334737687536478,-13.3030472,-0.0016529,0.0000000,5.6458640,-3.2317040,7.0000000,-5.4213185,1.0003530,0.7315123,-1.0420892,30.4984684
2493,-13,-4.257530891150471,20.334737687536478,-13.3029032,-0.0019008,0.0000000,5.6846471,-3.3203909,5.0000000,-5.5781264,1.0009133,1.9901881,-1.0626552,32.8460808
2494,-13,-4.250074251150471,20.334737687536478,-13.3026333,-0.0022314,0.0000000,5.6412463,-3.3979552,5.0000000,-5.7487173,1.0020422,3.3337650,-1.0471928,35.2483292
2495,-13,-4.242617611150471,20.334737687536478,-13.3022318,-0.0028926,0.0000000,5.4956989,-3.4592516,5.0000000,-5.9112411,1.0038273,4.7498455,-1.0072621,37.6227531
2496,-13,-4.235160971150471,20.334737687536478,-13.3016930,-0.0038017,0.0000000,5.2681236,-3.5039549,4.0000000,-6.0504036,1.0063491,6.2275887,-0.9575061,39.9339828
2497,-13,-4.227704331150471,20.334737687536478,-13.3010139,-0.0049587,0.0000000,4.9589791,-3.5288215,4.0000000,-6.1548262,1.0096748,7.7579632,-0.9028168,42.1009483
2498,-13,-4.220247691150471,20.334737687536478,-13.3001900,-0.0060331,0.0000000,4.5531111,-3.5301993,4.0000000,-6.2169614,1.0138469,9.3257370,-0.8434376,44.0496864
2499,-13,-4.212791051150471,20.334737687536478,-13.2992210,0.0027273,38.8429756,4.0614433,-3.5058706,4.0000000,-6.2283454,1.0188884,10.9150143,-0.7833957,45.6791000
2500,-13,-4.205334411150471,20.334737687536478,-13.2981062,0.0014876,31.4049587,3.5381784,-3.4618731,5.0000000,-6.1942391,1.0247797,12.5071697,-0.7295070,47.0331039
2501,-13,-4.197877771150471,20.334737687536478,-13.2968483,0.0001653,24.7933884,3.0137255,-3.3988876,5.0000000,-6.1114168,1.0314838,14.0914650,-0.6863585,48.0337753
2502,-13,-4.190421131150471,20.334737687536478,-13.2954493,-0.0013223,18.1818180,2.5031223,-3.3189001,5.0000000,-5.9830341,1.0389506,15.6522856,-0.6547660,48.6593170
2503,-13,-4.182964491150471,20.334737687536478,-13.2939138,-0.0029752,12.3966942,2.0389960,-3.2268770,4.0000000,-5.8139992,1.0470906,17.1736374,-0.6397545,48.9247475
2504,-13,-4.175507851150471,20.334737687536478,-13.2922478,-0.0047934,7.4380164,1.6855457,-3.1304238,4.0000000,-5.6118503,1.0558046,18.6476688,-0.6489969,48.8482780
2505,-13,-4.168051211150471,20.334737687536478,-13.2904558,-0.0067769,3.3057852,1.4374112,-3.0317032,4.0000000,-5.3833375,1.0649825,20.0663528,-0.6800689,48.4351349
2506,-13,-4.160594571150471,20.334737687536478,-13.2885456,0.0013223,42.9752083,1.3011093,-2.9341466,4.0000000,-5.1333485,1.0745229,21.4202824,-0.7349450,47.6915245
2507,-13,-4.153137931150471,20.334737687536478,-13.2865210,-0.0004959,35.5371895,1.2896732,-2.8429089,4.0000000,-4.8721371,1.0842878,22.7057095,-0.8136806,46.6805496
2508,-13,-4.145681291150471,20.334737687536478,-13.2843895,-0.0023967,28.9256191,1.4228363,-2.7633474,4.0000000,-4.6078815,1.0941851,23.9198742,-0.9188132,45.4535980
2509,-13,-4.138224651150471,20.334737687536478,-13.2821550,-0.0046281,22.3140488,1.6927928,-2.6972976,4.0000000,-4.3463430,1.1041435,25.0643559,-1.0482521,44.0395241
2510,-13,-4.130768011150471,20.334737687536478,-13.2798214,0.0029752,48.7603302,2.0814404,-2.6467535,4.0000000,-4.0929656,1.1140662,26.1391697,-1.2005415,42.5145912
2511,-13,-4.123311371150471,20.334737687536478,-13.2773895,0.0004959,40.4958687,2.5551412,-2.6101644,4.0000000,-3.8492029,1.1238954,27.1466274,-1.3711259,40.9036560
2512,-13,-4.115854731150471,20.334737687536478,-13.2748604,-0.0020661,33.0578499,3.1006498,-2.5894597,4.0000000,-3.6194017,1.1335502,28.0874214,-1.5595176,39.3063507
2513,-13,-4.108398091150470,20.334737687536478,-13.2722330,-0.0047934,26.4462814,3.6801353,-2.5824058,4.0000000,-3.4038532,1.1429846,28.9642391,-1.7609584,37.7786903
2514,-13,-4.100941451150470,20.334737687536478,-13.2695036,0.0024793,44.6280975,4.2715974,-2.5885024,4.0000000,-3.2012358,1.1521641,29.7827015,-1.9757690,36.3951683
2515,-13,-4.093484811150471,20.334737687536478,-13.2666683,-0.0004132,37.1900826,4.8408489,-2.6056743,4.0000000,-3.0107117,1.1610491,30.5429344,-2.2006371,35.2271652
2516,-13,-4.086028171150470,20.334737687536478,-13.2637224,-0.0033058,29.7520657,5.3700757,-2.6328347,4.0000000,-2.8308887,1.1696444,31.2508678,-2.4347804,34.3395805
2517,-13,-4.078571531150471,20.334737687536478,-13.2606592,-0.0064463,23.1404953,5.8399391,-2.6690245,4.0000000,-2.6619020,1.1779386,31.9100704,-2.6761470,33.8199997
2518,-13,-4.071114891150471,20.334737687536478,-13.2574720,0.0002479,40.4958687,6.2343545,-2.7125158,4.0000000,-2.5027535,1.1859378,32.5262146,-2.9222782,33.7192535
2519,-13,-4.063658251150471,20.334737687536478,-13.2541513,-0.0032231,33.0578499,6.5391049,-2.7603211,5.0000000,-2.3505080,1.1936896,33.1060638,-3.1701345,34.0209045
2520,-13,-4.056201611150471,20.334737687536478,-13.2506905,-0.0066116,26.4462814,6.7379460,-2.8092332,5.0000000,-2.2058148,1.2012497,33.6536407,-3.4126513,34.7242546
2521,-13,-4.048744971150471,20.334737687536478,-13.2470798,-0.0002479,38.8429756,6.8290796,-2.8571022,5.0000000,-2.0672810,1.2086496,34.1763000,-3.6469235,35.7920265
2522,-13,-4.041288331150471,20.334737687536478,-13.2433119,-0.0040496,31.4049587,6.8209896,-2.9016130,4.0000000,-1.9376053,1.2159567,34.6796913,-3.8656209,37.1624031
2523,-13,-4.033831691150471,20.334737687536478,-13.2393799,0.0019008,42.1487617,6.7103381,-2.9387612,4.0000000,-1.8167827,1.2232865,35.1705322,-4.0607400,38.7284088
2524,-13,-4.026375051150471,20.334737687536478,-13.2352753,-0.0022314,33.8842964,6.5099416,-2.9672709,4.0000000,-1.7056925,1.2306724,35.6542892,-4.2288494,40.4211884
2525,-13,-4.018918411150471,20.334737687536478,-13.2309933,-0.0065289,26.4462814,6.2146730,-2.9804008,4.0000000,-1.6055788,1.2382027,36.1364555,-4.3552227,42.0291252
2526,-13,-4.011461771150471,20.334737687536478,-13.2265282,-0.0009917,38.0165291,5.8507900,-2.9783506,4.0000000,-1.5182668,1.2459190,36.6181908,-4.4384341,43.4806938
2527,-13,-4.004005131150471,20.334737687536478,-13.2218781,-0.0055372,29.7520657,5.4233098,-2.9571786,4.0000000,-1.4436431,1.2538466,37.1020203,-4.4707141,44.6134644
2528,-13,-3.996548491150471,20.334737687536478,-13.2170401,-0.0003306,38.8429756,4.9480753,-2.9153717,4.0000000,-1.3810939,1.2620081,37.5896912,-4.4496493,45.3117905
2529,-13,-3.989091851150471,20.334737687536478,-13.2120161,-0.0052893,30.5785122,4.4209175,-2.8482018,4.0000000,-1.3290313,1.2703500,38.0764275,-4.3673720,45.4100494
2530,-13,-3.981635211150471,20.334737687536478,-13.2068062,-0.0003306,40.4958687,3.8668127,-2.7572095,4.0000000,-1.2874196,1.2787857,38.5567970,-4.2269998,44.8912468
2531,-13,-3.974178571150471,20.334737687536478,-13.2014179,-0.0057851,31.4049587,3.2949376,-2.6417999,4.0000000,-1.2529067,1.2871568,39.0245476,-4.0306935,43.6961288
2532,-13,-3.966721931150471,20.334737687536478,-13.1958590,-0.0011570,39.6694221,2.7253015,-2.5044615,4.0000000,-1.2249551,1.2953699,39.4721756,-3.7839680,41.8785400
2533,-13,-3.959265291150471,20.334737687536478,-13.1901369,-0.0067769,30.5785122,2.1564796,-2.3445501,4.0000000,-1.2002599,1.3031942,39.8905830,-3.4888403,39.4575157
2534,-13,-3.951808651150471,20.334737687536478,-13.1842680,-0.0025620,38.8429756,1.6073030,-2.1653979,4.0000000,-1.1786577,1.3103850,40.2685013,-3.1521382,36.5435524
2535,-13,-3.944352011150471,20.334737687536478,-13.1782656,0.0015702,44.6280975,1.0833156,-1.9699517,4.0000000,-1.1572584,1.3167382,40.5956535,-2.7826452,33.2733269
2536,-13,-3.936895371150471,20.334737687536478,-13.1721487,-0.0043802,35.5371895,0.5957619,-1.7627535,4.0000000,-1.1366035,1.3219970,40.8639450,-2.3889034,29.8419647
2537,-13,-3.929438731150471,20.334737687536478,-13.1659374,-0.0004959,42.9752083,0.1439659,-1.5454357,4.0000000,-1.1151074,1.3259616,41.0637398,-1.9757638,26.3787174
2538,-13,-3.921982091150471,20.334737687536478,-13.1596527,0.0033884,46.2809906,-0.2648714,-1.3234380,4.0000000,-1.0927356,1.3284305,41.1879539,-1.5541403,23.0799198
2539,-13,-3.914525451150471,20.334737687536478,-13.1533184,-0.0027273,37.1900826,-0.6375009,-1.0974790,4.0000000,-1.0692924,1.3292791,41.2308197,-1.1256655,20.0707130
2540,-13,-3.907068811150471,20.334737687536478,-13.1469574,0.0009917,43.8016510,-0.9715497,-0.8714026,4.0000000,-1.0450788,1.3283277,41.1855545,-0.6977264,17.4745522
2541,-13,-3.899612171150471,20.334737687536478,-13.1405973,-0.0052066,34.7107430,-1.2745202,-0.6474696,4.0000000,-1.0204043,1.3255197,41.0469627,-0.2745350,15.4026423
2542,-13,-3.892155531150471,20.334737687536478,-13.1342602,-0.0013223,39.6694221,-1.5433347,-0.4287798,4.0000000,-0.9955571,1.3208394,40.8136101,0.1379976,13.8769236
2543,-13,-3.884698891150471,20.334737687536478,-13.1279736,0.0025620,46.2809906,-1.7828012,-0.2190457,4.0000000,-0.9705006,1.3142818,40.4810333,0.5324093,12.9190903
2544,-13,-4.473773451150471,20.327281047536477,-13.2656107,0.0001653,30.5785122,-2.3931718,-0.6673698,4.0000000,-0.1726353,1.0584283,19.1428280,-1.1621042,8.0681486
2545,-13,-4.466316811150471,20.327281047536477,-13.2681332,0.0023967,39.6694221,-1.6020443,-0.8266011,4.0000000,-0.1897644,1.0578414,19.0573139,-1.4634378,7.1580362
2546,-13,-4.458860171150471,20.327281047536477,-13.2706137,-0.0052066,11.5702477,-0.8202637,-0.9831786,4.0000000,-0.2635877,1.0566866,18.8753719,-1.7027694,6.5014091
2547,-13,-4.451403531150471,20.327281047536477,-13.2730379,-0.0026446,19.0082645,-0.0696563,-1.1315713,4.0000000,-0.3862836,1.0549663,18.6042309,-1.8768589,6.0975552
2548,-13,-4.443946891150471,20.327281047536477,-13.2753906,-0.0005785,27.2727280,0.6389301,-1.2715794,4.0000000,-0.5505132,1.0527817,18.2497787,-1.9926456,5.9415817
2549,-13,-4.436490251150471,20.327281047536477,-13.2776632,0.0014050,36.3636360,1.2912914,-1.4006859,4.0000000,-0.7431647,1.0502199,17.8179932,-2.0582070,5.9957356
2550,-13,-4.429033611150471,20.327281047536477,-13.2798462,0.0036364,45.4545441,1.8806341,-1.5187033,4.0000000,-0.9551991,1.0473336,17.3195477,-2.0822077,6.2232513
2551,-13,-4.421576971150471,20.327281047536477,-13.2819309,-0.0040496,10.7438021,2.3945358,-1.6239089,4.0000000,-1.1770570,1.0442182,16.7605801,-2.0707607,6.5766587
2552,-13,-4.414120331150471,20.327281047536477,-13.2839127,-0.0020661,17.3553715,2.8222389,-1.7135135,4.0000000,-1.3989844,1.0409857,16.1546841,-2.0280428,6.9855409
2553,-13,-4.406663691150471,20.327281047536477,-13.2857885,-0.0002479,24.7933884,3.1654062,-1.7895408,4.0000000,-1.6120164,1.0377290,15.5190563,-1.9670651,7.4277997
2554,-13,-4.399207051150471,20.327281047536477,-13.2875566,0.0014876,33.0578499,3.4462848,-1.8577805,4.0000000,-1.8150910,1.0345063,14.8595104,-1.9004699,7.9139266
2555,-13,-4.391750411150471,20.327281047536477,-13.2892179,0.0030579,41.3223152,3.6623063,-1.9168351,4.0000000,-2.0022686,1.0313649,14.1825008,-1.8314017,8.4060545
2556,-13,-4.384293771150471,20.327281047536477,-13.2907724,-0.0055372,0.0000000,3.8124082,-1.9660143,4.0000000,-2.1701937,1.0283493,13.4983692,-1.7618349,8.8795233
2557,-13,-4.376837131150471,20.327281047536477,-13.2922220,-0.0042975,0.0000000,3.9170027,-2.0100174,4.0000000,-2.3207524,1.0254972,12.8141718,-1.6992824,9.3616323
2558,-13,-4.369380491150471,20.327281047536477,-13.2935705,-0.0028926,3.3057852,3.9760249,-2.0485091,4.0000000,-2.4527113,1.0228194,12.1339827,-1.6443070,9.8426847
2559,-13,-4.361923851150471,20.327281047536477,-13.2948198,-0.0014876,7.4380164,4.0078416,-2.0853736,4.0000000,-2.5708070,1.0203269,11.4619322,-1.5999401,10.3514595
2560,-13,-4.354467211150471,20.327281047536477,-13.2959747,-0.0002479,12.3966942,4.0168343,-2.1216176,4.0000000,-2.6774418,1.0180081,10.7969437,-1.5657930,10.8974638
2561,-13,-4.347010571150471,20.327281047536477,-13.2970371,0.0008264,18.1818180,4.0240831,-2.1616421,4.0000000,-2.7793791,1.0158489,10.1355133,-1.5439051,11.5180054
2562,-13,-4.339553931150471,20.327281047536477,-13.2980108,0.0019008,24.7933884,4.0121922,-2.2018139,4.0000000,-2.8753936,1.0138391,9.4758434,-1.5282346,12.1862173
2563,-13,-4.332097291150471,20.327281047536477,-13.2988977,0.0028099,31.4049587,4.0141759,-2.2487938,5.0000000,-2.9752278,1.0119584,8.8124523,-1.5223601,12.9594946
2564,-13,-4.324640651150471,20.327281047536477,-13.2996998,0.0037190,38.8429756,4.0222597,-2.3012283,5.0000000,-3.0787868,1.0101936,8.1378927,-1.5236696,13.8342590
2565,-13,-4.317184011150471,20.327281047536477,-13.3004179,-0.0054545,0.0000000,4.0565090,-2.3630273,5.0000000,-3.1929164,1.0085310,7.4430280,-1.5331380,14.8513746
2566,-13,-4.309727371150471,20.327281047536477,-13.3010530,-0.0045455,0.0000000,4.1052895,-2.4323628,5.0000000,-3.3139124,1.0069642,6.7183781,-1.5508131,16.0096836
2567,-13,-4.302270731150471,20.327281047536477,-13.3016033,-0.0037190,0.0000000,4.1879635,-2.5126359,4.0000000,-3.4419820,1.0054947,5.9559293,-1.5832897,17.3510056
2568,-13,-4.294814091150471,20.327281047536477,-13.3020668,-0.0028926,0.0000000,4.2789812,-2.5999444,4.0000000,-3.5664020,1.0041353,5.1457939,-1.6334866,18.8648529
2569,-13,-4.287357451150471,20.327281047536477,-13.3024406,-0.0023967,0.0000000,4.4046807,-2.6980281,4.0000000,-3.6709700,1.0029122,4.2809396,-1.7250861,20.5958748
2570,-13,-4.279900811150471,20.327281047536477,-13.3027201,-0.0020661,0.0000000,4.5256181,-2.8005173,4.0000000,-3.6960046,1.0018644,3.3563347,-1.9050303,22.5089378
2571,-13,-4.272444171150471,20.327281047536477,-13.3029003,-0.0018182,0.0000000,4.6395330,-2.9061170,4.0000000,-3.4834461,1.0010465,2.3864987,-2.3287878,24.5999050
2572,-13,-4.264987531150471,20.327281047536477,-13.3029757,-0.0017355,0.0000000,4.7338862,-3.0123823,6.0000000,-2.4266419,1.0005293,1.4351302,-3.5981228,26.8592758
2573,-13,-4.257530891150471,20.327281047536477,-13.3029404,-0.0018182,0.0000000,4.8050127,-3.1176264,6.0000000,-1.3234286,1.0003904,0.9416132,-4.9118242,29.2781200
2574,-13,-4.250074251150471,20.327281047536477,-13.3027878,-0.0019835,0.0000000,4.8010416,-3.2130921,6.0000000,-4.8433242,1.0007160,1.6615969,-1.5828599,31.7647858
2575,-13,-4.242617611150471,20.327281047536477,-13.3025122,-0.0023967,0.0000000,4.7423229,-3.2987614,4.0000000,-5.6781301,1.0015965,2.8743825,-0.9193927,34.2940712
2576,-13,-4.235160971150471,20.327281047536477,-13.3021078,-0.0030579,0.0000000,4.6300459,-3.3714073,4.0000000,-5.9601560,1.0031160,4.2386575,-0.7826588,36.7981834
2577,-13,-4.227704331150471,20.327281047536477,-13.3015699,-0.0040496,0.0000000,4.4399381,-3.4255445,4.0000000,-6.1240382,1.0053543,5.6883297,-0.7270504,39.1907005
2578,-13,-4.220247691150471,20.327281047536477,-13.3008947,-0.0050413,0.0000000,4.1662464,-3.4577994,4.0000000,-6.2295647,1.0083679,7.1944003,-0.6860340,41.3922119
2579,-13,-4.212791051150471,20.327281047536477,-13.3000803,-0.0061157,0.0000000,3.8344119,-3.4677188,4.0000000,-6.2841969,1.0121894,8.7377892,-0.6512407,43.3314552
2580,-13,-4.205334411150471,20.327281047536477,-13.2991257,0.0027273,37.1900826,3.4550109,-3.4552057,4.0000000,-6.2895298,1.0168337,10.2996826,-0.6208816,44.9668808
2581,-13,-4.197877771150471,20.327281047536477,-13.2980309,0.0014876,29.7520657,3.0594428,-3.4224458,4.0000000,-6.2463989,1.0222820,11.8623409,-0.5984926,46.2674332
2582,-13,-4.190421131150471,20.327281047536477,-13.2967987,0.0000826,22.3140488,2.6836247,-3.3736103,4.0000000,-6.1578751,1.0284964,13.4130487,-0.5893456,47.2430077
2583,-13,-4.182964491150471,20.327281047536477,-13.2954321,-0.0014050,15.7024794,2.3471055,-3.3106747,4.0000000,-6.0260110,1.0354123,14.9388027,-0.5953386,47.8589287
2584,-13,-4.175507851150471,20.327281047536477,-13.2939348,-0.0030579,9.9173555,2.1013808,-3.2399001,5.0000000,-5.8567123,1.0429620,16.4255257,-0.6230881,48.1230087
2585,-13,-4.168051211150471,20.327281047536477,-13.2923117,-0.0048760,4.9586778,1.9593014,-3.1650870,5.0000000,-5.6573458,1.0510581,17.8662109,-0.6728284,48.0560226
2586,-13,-4.160594571150471,20.327281047536477,-13.2905664,-0.0066942,1.6528926,1.9148625,-3.0881310,4.0000000,-5.4330001,1.0596032,19.2553959,-0.7432617,47.6613464
2587,-13,-4.153137931150471,20.327281047536477,-13.2887039,0.0015702,42.9752083,1.9951712,-3.0154746,4.0000000,-5.1936107,1.0684974,20.5816441,-0.8373386,46.9970093
2588,-13,-4.145681291150471,20.327281047536477,-13.2867289,-0.0001653,35.5371895,2.2199924,-2.9521012,4.0000000,-4.9472938,1.0776418,21.8451042,-0.9569086,46.1112022
2589,-13,-4.138224651150471,20.327281047536477,-13.2846441,-0.0021488,28.0991745,2.5764649,-2.8997121,4.0000000,-4.7001143,1.0869646,23.0461102,-1.0993102,45.0405006
2590,-13,-4.130768011150471,20.327281047536477,-13.2824516,-0.0043802,21.4876041,3.0427465,-2.8597188,4.0000000,-4.4575291,1.0963864,24.1814976,-1.2619083,43.8450584
2591,-13,-4.123311371150471,20.327281047536477,-13.2801523,-0.0067769,15.7024794,3.6173422,-2.8348846,4.0000000,-4.2230473,1.1058486,25.2558727,-1.4467221,42.5966263
2592,-13,-4.115854731150471,20.327281047536477,-13.2777443,0.0007438,40.4958687,4.2491875,-2.8218369,4.0000000,-3.9976566,1.1152854,26.2698174,-1.6460173,41.3173141
2593,-13,-4.108398091150470,20.327281047536477,-13.2752256,-0.0018182,33.0578499,4.9161301,-2.8214769,4.0000000,-3.7822924,1.1246613,27.2252045,-1.8606613,40.1027679
2594,-13,-4.100941451150470,20.327281047536477,-13.2725916,-0.0045455,26.4462814,5.5923100,-2.8334432,4.0000000,-3.5773337,1.1339406,28.1255283,-2.0895529,39.0372238
2595,-13,-4.093484811150471,20.327281047536477,-13.2698383,0.0026446,44.6280975,6.2348461,-2.8552496,4.0000000,-3.3825963,1.1430809,28.9741478,-2.3279028,38.2017593
2596,-13,-4.086028171150470,20.327281047536477,-13.2669592,-0.0001653,36.3636360,6.8239150,-2.8855777,5.0000000,-3.1953471,1.1520727,29.7732620,-2.5758085,37.6365318
2597,-13,-4.078571531150471,20.327281047536477,-13.2639465,-0.0033058,28.9256191,7.3329563,-2.9229414,5.0000000,-3.0163608,1.1609135,30.5290699,-2.8295224,37.4324265
2598,-13,-4.071114891150471,20.327281047536477,-13.2607918,-0.0065289,22.3140488,7.7521334,-2.9658892,5.0000000,-2.8450143,1.1696066,31.2445374,-3.0867643,37.6144638
2599,-13,-4.063658251150471,20.327281047536477,-13.2574892,0.0000000,39.6694221,8.0592661,-3.0107262,5.0000000,-2.6800914,1.1781981,31.9265385,-3.3413613,38.1696472
2600,-13,-4.056201611150471,20.327281047536477,-13.2540283,-0.0034711,32.2314034,8.2401829,-3.0543923,4.0000000,-2.5215185,1.1867474,32.5827522,-3.5872662,39.0835533
2601,-13,-4.048744971150471,20.327281047536477,-13.2504005,-0.0071901,25.6198349,8.2879047,-3.0935500,4.0000000,-2.3699608,1.1952624,33.2151260,-3.8171391,40.2938461
2602,-13,-4.041288331150471,20.327281047536477,-13.2466002,-0.0009917,37.1900826,8.2169237,-3.1264794,4.0000000,-2.2281551,1.2038112,33.8305740,-4.0248036,41.7397308
2603,-13,-4.033831691150471,20.327281047536477,-13.2426186,-0.0050413,29.7520657,8.0224829,-3.1488047,4.0000000,-2.0960383,1.2124774,34.4355316,-4.2015705,43.2990723
2604,-13,-4.026375051150471,20.327281047536477,-13.2384501,0.0007438,39.6694221,7.7278953,-3.1589279,4.0000000,-1.9768320,1.2212828,35.0329056,-4.3410239,44.8698769
2605,-13,-4.018918411150471,20.327281047536477,-13.2340908,-0.0036364,31.4049587,7.3339119,-3.1526151,4.0000000,-1.8706553,1.2303165,35.6269379,-4.4345746,46.3050804
2606,-13,-4.011461771150471,20.327281047536477,-13.2295351,0.0018182,43.8016510,6.8553152,-3.1265213,4.0000000,-1.7776586,1.2395521,36.2191505,-4.4753838,47.4289818
2607,-13,-4.004005131150471,20.327281047536477,-13.2247839,-0.0028926,34.7107430,6.3162174,-3.0803225,4.0000000,-1.6986359,1.2490051,36.8063354,-4.4620090,48.1560745
2608,-13,-3.996548491150471,20.327281047536477,-13.2198353,0.0022314,44.6280975,5.7324028,-3.0124197,4.0000000,-1.6313199,1.2586974,37.3922653,-4.3935199,48.3633995
2609,-13,-3.989091851150471,20.327281047536477,-13.2146912,-0.0028926,35.5371895,5.1057920,-2.9195683,4.0000000,-1.5751595,1.2685089,37.9702225,-4.2639771,47.9335785
2610,-13,-3.981635211150471,20.327281047536477,-13.2093573,0.0019835,45.4545441,4.4478760,-2.8016925,4.0000000,-1.5254571,1.2783054,38.5311127,-4.0779276,46.7975464
