OID_,ClipsFinal_DEM_Large_S3_RegD,X,Y,DEM_Large_S5_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
4880,-13,-5.361113611150472,20.215431447536478,-13.2599449,0.0044628,45.4545441,0.1625551,-0.4235478,5.0000000,-0.5454897,1.0315922,14.2227564,-0.3016060,0.4599379
4881,-13,-5.353656971150472,20.215431447536478,-13.2618256,-0.0036364,9.0909090,0.2269492,-0.4850924,5.0000000,-0.5517194,1.0309173,14.0761070,-0.4184655,0.5604853
4882,-13,-5.346200331150472,20.215431447536478,-13.2636814,-0.0018182,18.1818180,0.3003367,-0.5534162,5.0000000,-0.5572622,1.0300232,13.8780870,-0.5495702,0.7047417
4883,-13,-5.338743691150472,20.215431447536478,-13.2655067,0.0000000,27.2727280,0.3803369,-0.6267474,5.0000000,-0.5607709,1.0289052,13.6202936,-0.6927238,0.8994129
4884,-13,-5.331287051150472,20.215431447536478,-13.2672930,0.0018182,36.3636360,0.4620855,-0.7010926,4.0000000,-0.5613117,1.0275435,13.3042927,-0.8408736,1.1396325
4885,-13,-5.323830411150472,20.215431447536478,-13.2690306,0.0036364,45.4545441,0.5461751,-0.7769144,4.0000000,-0.5615956,1.0259495,12.9223270,-0.9922330,1.4287292
4886,-13,-5.316373771150472,20.215431447536478,-13.2707109,-0.0045455,0.0000000,0.6231251,-0.8470973,4.0000000,-0.5593250,1.0241674,12.4768963,-1.1348696,1.7376764
4887,-13,-5.308917131150472,20.215431447536478,-13.2723274,-0.0036364,0.0000000,0.6917482,-0.9110574,4.0000000,-0.5548500,1.0222354,11.9767685,-1.2672648,2.0544314
4888,-13,-5.301460491150472,20.215431447536478,-13.2738714,-0.0020661,6.6115704,0.7538643,-0.9691365,4.0000000,-0.5512693,1.0201992,11.4234543,-1.3870038,2.3682747
4889,-13,-5.294003851150472,20.215431447536478,-13.2753372,-0.0002479,15.7024794,0.8043567,-1.0176744,4.0000000,-0.5467352,1.0181097,10.8216581,-1.4886136,2.6502964
4890,-13,-5.286547211150472,20.215431447536478,-13.2767191,0.0015702,24.7933884,0.8466355,-1.0579146,4.0000000,-0.5434988,1.0160118,10.1840029,-1.5723306,2.8938124
4891,-13,-5.279090571150472,20.215431447536478,-13.2780123,0.0033884,33.8842964,0.8810757,-1.0890313,4.0000000,-0.5424417,1.0139525,9.5125999,-1.6356211,3.0831149
4892,-13,-5.271633931150472,20.215431447536478,-13.2792130,0.0042975,42.9752083,0.9033915,-1.1094694,4.0000000,-0.5410700,1.0119854,8.8192596,-1.6778687,3.2067642
4893,-13,-5.264177291150472,20.215431447536478,-13.2803211,-0.0047934,0.0000000,0.9140781,-1.1200598,4.0000000,-0.5391396,1.0101379,8.1161871,-1.7009801,3.2671657
4894,-13,-5.256720651150472,20.215431447536478,-13.2813330,-0.0038843,0.0000000,0.9233032,-1.1270169,4.0000000,-0.5395032,1.0084345,7.4063554,-1.7145307,3.2988548
4895,-13,-5.249264011150472,20.215431447536478,-13.2822504,-0.0029752,0.0000000,0.9288379,-1.1276188,4.0000000,-0.5428360,1.0068955,6.6974511,-1.7124016,3.2812541
4896,-13,-5.241807371150472,20.215431447536478,-13.2830734,-0.0020661,0.0000000,0.9289594,-1.1230617,4.0000000,-0.5466943,1.0055295,5.9968405,-1.6994292,3.2290308
4897,-13,-5.234350731150472,20.215431447536478,-13.2838030,-0.0011570,0.0000000,0.9292682,-1.1164843,4.0000000,-0.5532859,1.0043362,5.3107591,-1.6796826,3.1599977
4898,-13,-5.226894091150472,20.215431447536478,-13.2844400,-0.0002479,0.0000000,0.9290907,-1.1086380,4.0000000,-0.5619047,1.0033127,4.6409044,-1.6553713,3.0825002
4899,-13,-5.219437451150472,20.215431447536478,-13.2849865,0.0000000,0.0000000,0.9254562,-1.0978090,4.0000000,-0.5730854,1.0024650,3.9983299,-1.6225326,2.9876115
4900,-13,-5.211980811150472,20.215431447536478,-13.2854452,0.0000000,0.0000000,0.9166617,-1.0847373,4.0000000,-0.5879319,1.0017813,3.3941128,-1.5815428,2.8859413
4901,-13,-5.204524171150472,20.215431447536478,-13.2858181,0.0000000,0.0000000,0.9100754,-1.0733465,4.0000000,-0.6174734,1.0012530,2.8404944,-1.5292195,2.7970564
4902,-13,-5.197067531150472,20.215431447536478,-13.2861080,0.0000000,0.0000000,0.8966200,-1.0587643,5.0000000,-0.6765338,1.0008715,2.3583572,-1.4409949,2.6970739
4903,-13,-5.189610891150472,20.215431447536478,-13.2863178,0.0000000,0.0000000,0.8728581,-1.0400180,5.0000000,-0.7927411,1.0006267,1.9895357,-1.2872950,2.5858240
4904,-13,-5.182154251150472,20.215431447536478,-13.2864494,0.0000000,0.0000000,0.8425000,-1.0183394,4.0000000,-0.9839015,1.0005091,1.7892576,-1.0527773,2.4677339
4905,-13,-5.174697611150472,20.215431447536478,-13.2865076,0.0000000,0.0000000,0.8070560,-0.9959585,5.0000000,-1.1848766,1.0005070,1.7859985,-0.8070405,2.3589344
4906,-13,-5.167240971150472,20.215431447536478,-13.2864962,0.0000000,0.0000000,0.7621998,-0.9694707,4.0000000,-1.2978418,1.0006067,1.9616283,-0.6410996,2.2418392
4907,-13,-5.159784331150472,20.215431447536478,-13.2864180,0.0000000,0.0000000,0.7055016,-0.9367082,4.0000000,-1.3195879,1.0007933,2.2544999,-0.5538284,2.1074271
4908,-13,-5.152327691150472,20.215431447536478,-13.2862787,0.0000000,0.0000000,0.6424072,-0.9013831,4.0000000,-1.3015724,1.0010514,2.6045134,-0.5011938,1.9762919
4909,-13,-5.144871051150472,20.215431447536478,-13.2860823,0.0000000,0.0000000,0.5763662,-0.8637818,4.0000000,-1.2687924,1.0013655,2.9753940,-0.4587712,1.8454566
4910,-13,-5.137414411150472,20.215431447536478,-13.2858334,0.0000000,0.0000000,0.5078622,-0.8251639,4.0000000,-1.2342201,1.0017192,3.3453779,-0.4161076,1.7241957
4911,-13,-5.129957771150472,20.215431447536478,-13.2855387,0.0000000,0.0000000,0.4409728,-0.7865490,4.0000000,-1.1984687,1.0021021,3.7010221,-0.3746293,1.6115183
4912,-13,-5.122501131150472,20.215431447536478,-13.2852011,-0.0000826,0.0000000,0.3836226,-0.7525921,4.0000000,-1.1654860,1.0025038,4.0401902,-0.3396982,1.5195874
4913,-13,-5.115044491150472,20.215431447536478,-13.2848253,-0.0002479,0.0000000,0.3316644,-0.7215999,4.0000000,-1.1339315,1.0029106,4.3593860,-0.3092682,1.4430435
4914,-13,-5.107587851150472,20.215431447536478,-13.2844172,-0.0004132,0.0000000,0.2940222,-0.6984569,5.0000000,-1.1074920,1.0033213,4.6563983,-0.2894218,1.3891577
4915,-13,-5.100131211150472,20.215431447536478,-13.2839785,-0.0006612,0.0000000,0.2671632,-0.6819185,5.0000000,-1.0858752,1.0037384,4.9386544,-0.2779618,1.3539513
4916,-13,-5.092674571150472,20.215431447536478,-13.2835112,-0.0009917,0.0000000,0.2590385,-0.6766001,5.0000000,-1.0731604,1.0041536,5.2051187,-0.2800398,1.3440183
4917,-13,-5.085217931150472,20.215431447536478,-13.2830191,-0.0014050,0.0000000,0.2639517,-0.6792967,5.0000000,-1.0680578,1.0045763,5.4631734,-0.2905357,1.3519393
4918,-13,-5.077761291150472,20.215431447536478,-13.2825003,-0.0019008,0.0000000,0.2860514,-0.6926351,5.0000000,-1.0741054,1.0050173,5.7195754,-0.3111649,1.3848553
4919,-13,-5.070304651150472,20.215431447536478,-13.2819557,-0.0025620,0.0000000,0.3260351,-0.7161065,5.0000000,-1.0902596,1.0054789,5.9737120,-0.3419535,1.4419799
4920,-13,-5.062848011150472,20.215431447536478,-13.2813845,-0.0033058,0.0000000,0.3832656,-0.7491317,5.0000000,-1.1182557,1.0059811,6.2402296,-0.3800077,1.5273865
4921,-13,-5.055391371150472,20.215431447536478,-13.2807827,-0.0042149,0.0000000,0.4484846,-0.7861075,4.0000000,-1.1517701,1.0065296,6.5187693,-0.4204448,1.6317241
4922,-13,-5.047934731150472,20.215431447536478,-13.2801485,-0.0051240,0.0000000,0.5200684,-0.8265083,4.0000000,-1.1912053,1.0071307,6.8102088,-0.4618113,1.7586766
4923,-13,-5.040478091150472,20.215431447536478,-13.2794790,0.0040496,40.4958687,0.5970148,-0.8690620,4.0000000,-1.2356530,1.0077976,7.1201639,-0.5024710,1.9050792
4924,-13,-5.033021451150472,20.215431447536478,-13.2787714,0.0032231,33.0578499,0.6736123,-0.9101400,4.0000000,-1.2786828,1.0085361,7.4474926,-0.5415972,2.0577688
4925,-13,-5.025564811150472,20.215431447536478,-13.2780218,0.0023140,25.6198349,0.7427846,-0.9472944,4.0000000,-1.3200104,1.0093492,7.7918510,-0.5745782,2.2109866
4926,-13,-5.018108171150472,20.215431447536478,-13.2772284,0.0014050,19.0082645,0.7995416,-0.9774334,4.0000000,-1.3535236,1.0102289,8.1503019,-0.6013432,2.3460894
4927,-13,-5.010651531150472,20.215431447536478,-13.2763891,0.0004959,13.2231407,0.8391452,-0.9991767,4.0000000,-1.3790044,1.0111686,8.5135908,-0.6193491,2.4557993
4928,-13,-5.003194891150472,20.215431447536478,-13.2755041,-0.0004132,8.2644625,0.8574669,-1.0115987,4.0000000,-1.3958024,1.0121597,8.8815012,-0.6273951,2.5360465
4929,-13,-4.995738251150472,20.215431447536478,-13.2745724,-0.0013223,4.1322312,0.8509303,-1.0131801,4.0000000,-1.4005980,1.0131710,9.2417755,-0.6257623,2.5773509
4930,-13,-4.988281611150472,20.215431447536478,-13.2735977,-0.0022314,1.6528926,0.8226871,-1.0059563,4.0000000,-1.3955526,1.0141799,9.5864201,-0.6163599,2.5890539
4931,-13,-4.980824971150472,20.215431447536478,-13.2725801,-0.0032231,0.0000000,0.7764565,-0.9914953,4.0000000,-1.3791503,1.0151649,9.9116879,-0.6038402,2.5770590
4932,-13,-4.973368331150472,20.215431447536478,-13.2715254,-0.0041322,0.0000000,0.7066687,-0.9689513,4.0000000,-1.3529099,1.0160890,10.2075663,-0.5849928,2.5482726
4933,-13,-4.965911691150472,20.215431447536478,-13.2704363,-0.0051240,0.0000000,0.6229326,-0.9427519,4.0000000,-1.3180293,1.0169306,10.4675455,-0.5674747,2.5216451
4934,-13,-4.958455051150472,20.215431447536478,-13.2693186,0.0038017,40.4958687,0.5307073,-0.9151054,4.0000000,-1.2749078,1.0176638,10.6900043,-0.5553030,2.5049868
4935,-13,-4.950998411150472,20.215431447536478,-13.2681780,0.0027273,32.2314034,0.4283701,-0.8869776,4.0000000,-1.2259971,1.0182750,10.8708143,-0.5479581,2.5103302
4936,-13,-4.943541771150472,20.215431447536478,-13.2670183,0.0016529,24.7933884,0.3300685,-0.8638670,4.0000000,-1.1743644,1.0187448,11.0063553,-0.5533694,2.5483215
4937,-13,-4.936085131150472,20.215431447536478,-13.2658463,0.0004959,18.1818180,0.2242695,-0.8434923,4.0000000,-1.1225134,1.0190777,11.1032038,-0.5644712,2.6251950
4938,-13,-4.928628491150472,20.215431447536478,-13.2646646,-0.0006612,12.3966942,0.1169819,-0.8263590,4.0000000,-1.0697969,1.0192659,11.1561079,-0.5829211,2.7298651
4939,-13,-4.921171851150472,20.215431447536478,-13.2634802,-0.0019008,7.4380164,0.0171701,-0.8166747,4.0000000,-1.0198720,1.0193148,11.1679974,-0.6134775,2.8713021
4940,-13,-4.913715211150472,20.215431447536478,-13.2622948,-0.0032231,3.3057852,-0.0723564,-0.8144954,4.0000000,-0.9773279,1.0192542,11.1496668,-0.6516629,3.0428567
4941,-13,-4.906258571150472,20.215431447536478,-13.2611113,-0.0044628,0.8264463,-0.1739869,-0.8122175,4.0000000,-0.9378055,1.0190741,11.0979719,-0.6866295,3.2386837
4942,-13,-4.898801931150472,20.215431447536478,-13.2599335,0.0044628,46.2809906,-0.2748421,-0.8119428,4.0000000,-0.9034486,1.0187855,11.0138445,-0.7204368,3.4455926
4943,-13,-4.891345291150472,20.215431447536478,-13.2587633,0.0033884,37.1900826,-0.3705744,-0.8152184,4.0000000,-0.8789194,1.0184133,10.9041109,-0.7515175,3.6655746
4944,-13,-4.883888651150472,20.215431447536478,-13.2576027,0.0023140,28.9256191,-0.4657873,-0.8189685,4.0000000,-0.8608204,1.0179634,10.7710629,-0.7771168,3.8869050
4945,-13,-4.876432011150472,20.215431447536478,-13.2564545,0.0012397,21.4876041,-0.5743480,-0.8183757,4.0000000,-0.8490127,1.0174441,10.6154032,-0.7877387,4.1058531
4946,-13,-4.868975371150472,20.215431447536478,-13.2553196,0.0000826,14.8760328,-0.6882238,-0.8139465,4.0000000,-0.8416546,1.0168556,10.4373770,-0.7862384,4.3083882
4947,-13,-4.861518731150472,20.215431447536478,-13.2542009,-0.0010744,9.0909090,-0.8106637,-0.8047021,4.0000000,-0.8396576,1.0162066,10.2354450,-0.7697465,4.4951768
4948,-13,-4.854062091150473,20.215431447536478,-13.2531013,-0.0023967,4.9586778,-0.9319071,-0.7920899,4.0000000,-0.8413613,1.0155042,10.0129919,-0.7428185,4.6560903
4949,-13,-4.846605451150472,20.215431447536478,-13.2520237,-0.0036364,1.6528926,-1.0721323,-0.7710983,4.0000000,-0.8426447,1.0147456,9.7687454,-0.6995519,4.8021054
4950,-13,-4.839148811150473,20.215431447536478,-13.2509718,-0.0047107,0.0000000,-1.2146345,-0.7455854,4.0000000,-0.8431841,1.0139369,9.4988852,-0.6479867,4.9259877
4951,-13,-5.651922571150472,20.207974807536480,-13.1584854,0.0032231,45.4545441,0.0235450,-0.1946566,4.0000000,-0.1898059,1.1293058,27.7084408,-0.1995074,0.1722274
4952,-13,-5.644465931150472,20.207974807536480,-13.1623840,-0.0026446,32.2314034,0.0953622,-0.3449887,4.0000000,-0.2336404,1.1279228,27.5722847,-0.4563369,0.4140093
4953,-13,-5.637009291150472,20.207974807536480,-13.1662512,0.0009917,41.3223152,0.1834910,-0.4873178,4.0000000,-0.2752512,1.1255708,27.3416023,-0.6993843,0.8030923
4954,-13,-5.629552651150472,20.207974807536480,-13.1700735,-0.0053719,25.6198349,0.2840764,-0.6189024,4.0000000,-0.3165973,1.1223731,27.0217648,-0.9212074,1.2939659
4955,-13,-5.622096011150472,20.207974807536480,-13.1738367,-0.0015702,34.7107430,0.3899450,-0.7372712,4.0000000,-0.3544249,1.1184490,26.6217117,-1.1201177,1.8380414
4956,-13,-5.614639371150472,20.207974807536480,-13.1775293,0.0020661,43.8016510,0.4943319,-0.8395792,4.0000000,-0.3884597,1.1139144,26.1490898,-1.2906988,2.3776116
4957,-13,-5.607182731150472,20.207974807536480,-13.1811399,-0.0042975,26.4462814,0.5901587,-0.9243515,4.0000000,-0.4180694,1.1089045,25.6137486,-1.4306335,2.8662782
4958,-13,-5.599726091150472,20.207974807536480,-13.1846609,-0.0009091,35.5371895,0.6742319,-0.9917328,4.0000000,-0.4441882,1.1035863,25.0291996,-1.5392773,3.2706623
4959,-13,-5.592269451150472,20.207974807536480,-13.1880856,0.0027273,44.6280975,0.7395293,-1.0408421,4.0000000,-0.4647504,1.0980921,24.4043179,-1.6169338,3.5661263
4960,-13,-5.584812811150472,20.207974807536480,-13.1914101,-0.0041322,24.7933884,0.7834626,-1.0707362,4.0000000,-0.4812206,1.0925465,23.7520847,-1.6602517,3.7281752
4961,-13,-5.577356171150472,20.207974807536480,-13.1946316,-0.0014050,33.8842964,0.8059192,-1.0835613,4.0000000,-0.4932692,1.0870758,23.0866508,-1.6738535,3.7675009
4962,-13,-5.569899531150472,20.207974807536480,-13.1977501,0.0022314,42.9752083,0.8064106,-1.0811807,4.0000000,-0.5003082,1.0817724,22.4150677,-1.6620531,3.7022645
4963,-13,-5.562442891150472,20.207974807536480,-13.2007675,-0.0048760,18.1818180,0.7869496,-1.0649195,4.0000000,-0.5028585,1.0766839,21.7485409,-1.6269803,3.5459776
4964,-13,-5.554986251150472,20.207974807536480,-13.2036848,-0.0021488,27.2727280,0.7529229,-1.0389218,4.0000000,-0.5017356,1.0718977,21.0975742,-1.5761081,3.3355734
4965,-13,-5.547529611150471,20.207974807536480,-13.2065067,0.0005785,36.3636360,0.7056842,-1.0032636,4.0000000,-0.4968943,1.0674256,20.4641190,-1.5096329,3.0768080
4966,-13,-5.540072971150471,20.207974807536480,-13.2092371,0.0033884,45.4545441,0.6494420,-0.9602047,4.0000000,-0.4893628,1.0632850,19.8580513,-1.4310465,2.7909541
4967,-13,-5.532616331150471,20.207974807536480,-13.2118807,-0.0038843,18.1818180,0.5896996,-0.9133143,4.0000000,-0.4801427,1.0595034,19.2834625,-1.3464861,2.5040679
4968,-13,-5.525159691150471,20.207974807536480,-13.2144442,-0.0011570,27.2727280,0.5323117,-0.8669772,4.0000000,-0.4704715,1.0560310,18.7389050,-1.2634828,2.2414825
4969,-13,-5.517703051150471,20.207974807536480,-13.2169304,0.0009091,36.3636360,0.4753585,-0.8192190,4.0000000,-0.4593746,1.0528820,18.2267647,-1.1790634,1.9911820
4970,-13,-5.510246411150471,20.207974807536480,-13.2193470,0.0035537,45.4545441,0.4234946,-0.7728287,4.0000000,-0.4480298,1.0500268,17.7482586,-1.0976276,1.7631283
4971,-13,-5.502789771150471,20.207974807536480,-13.2216969,-0.0037190,17.3553715,0.3761027,-0.7278649,4.0000000,-0.4372866,1.0474353,17.3015366,-1.0184431,1.5570022
4972,-13,-5.495333131150471,20.207974807536480,-13.2239866,-0.0009917,26.4462814,0.3350677,-0.6845458,4.0000000,-0.4292715,1.0451088,16.8867474,-0.9398202,1.3678218
4973,-13,-5.487876491150471,20.207974807536480,-13.2262201,0.0008264,35.5371895,0.2961282,-0.6410008,4.0000000,-0.4203453,1.0430205,16.5048809,-0.8616563,1.1914210
4974,-13,-5.480419851150471,20.207974807536480,-13.2284031,0.0026446,44.6280975,0.2640580,-0.6008709,4.0000000,-0.4146119,1.0411501,16.1558380,-0.7871300,1.0368643
4975,-13,-5.472963211150471,20.207974807536480,-13.2305384,-0.0046281,9.0909090,0.2358871,-0.5621464,4.0000000,-0.4115455,1.0394917,15.8381252,-0.7127474,0.8966526
4976,-13,-5.465506571150471,20.207974807536480,-13.2326326,-0.0019008,18.1818180,0.2096460,-0.5239488,4.0000000,-0.4108450,1.0380447,15.5526114,-0.6370527,0.7693354
4977,-13,-5.458049931150471,20.207974807536480,-13.2346897,-0.0000826,27.2727280,0.1826873,-0.4837590,4.0000000,-0.4113899,1.0367825,15.3009682,-0.5561281,0.6491032
4978,-13,-5.450593291150471,20.207974807536480,-13.2367134,0.0017355,36.3636360,0.1585402,-0.4464835,4.0000000,-0.4155358,1.0357137,15.0845795,-0.4774312,0.5493017
4979,-13,-5.443136651150471,20.207974807536480,-13.2387104,0.0035537,45.4545441,0.1338280,-0.4094095,4.0000000,-0.4212348,1.0348271,14.9013300,-0.3975842,0.4642963
4980,-13,-5.435680011150471,20.207974807536480,-13.2406836,-0.0038017,8.2644625,0.1075126,-0.3720879,5.0000000,-0.4284791,1.0341121,14.7517452,-0.3156967,0.3945430
4981,-13,-5.428223371150471,20.207974807536480,-13.2426386,-0.0019008,17.3553715,0.0808228,-0.3364307,5.0000000,-0.4369105,1.0335838,14.6410141,-0.2359509,0.3429950
4982,-13,-5.420766731150471,20.207974807536480,-13.2445812,-0.0000826,26.4462814,0.0583819,-0.3081672,5.0000000,-0.4469809,1.0332015,14.5608692,-0.1693536,0.3131007
4983,-13,-5.413310091150471,20.207974807536480,-13.2465134,0.0017355,35.5371895,0.0386597,-0.2845700,4.0000000,-0.4564844,1.0329342,14.5041170,-0.1126557,0.2956800
4984,-13,-5.405853451150471,20.207974807536480,-13.2484398,0.0035537,44.6280975,0.0225457,-0.2672504,4.0000000,-0.4671285,1.0327722,14.4711113,-0.0673723,0.2899294
4985,-13,-5.398396811150471,20.207974807536480,-13.2503624,-0.0046281,0.0000000,0.0144613,-0.2591752,4.0000000,-0.4762820,1.0326905,14.4543810,-0.0420683,0.2897016
4986,-13,-5.390940171150472,20.207974807536480,-13.2522840,-0.0028099,9.0909090,0.0178025,-0.2641236,4.0000000,-0.4857121,1.0326287,14.4427567,-0.0425350,0.2944735
4987,-13,-5.383483531150471,20.207974807536480,-13.2542028,-0.0009917,18.1818180,0.0313038,-0.2793671,4.0000000,-0.4931349,1.0325383,14.4247942,-0.0655994,0.3016783
4988,-13,-5.376026891150472,20.207974807536480,-13.2561188,0.0008264,27.2727280,0.0555068,-0.3062620,4.0000000,-0.5016990,1.0323797,14.3921337,-0.1108250,0.3180754
4989,-13,-5.368570251150472,20.207974807536480,-13.2580280,0.0026446,36.3636360,0.0938130,-0.3468254,4.0000000,-0.5090690,1.0321140,14.3375111,-0.1845818,0.3499723
4990,-13,-5.361113611150472,20.207974807536480,-13.2599277,0.0044628,45.4545441,0.1433845,-0.3978458,4.0000000,-0.5148837,1.0316838,14.2422924,-0.2808079,0.4063670
4991,-13,-5.353656971150472,20.207974807536480,-13.2618113,-0.0036364,9.0909090,0.2042383,-0.4593605,4.0000000,-0.5195020,1.0310413,14.1039934,-0.3992189,0.5008630
4992,-13,-5.346200331150472,20.207974807536480,-13.2636719,-0.0018182,18.1818180,0.2718369,-0.5267146,4.0000000,-0.5228751,1.0301780,13.9113569,-0.5305540,0.6381855
4993,-13,-5.338743691150472,20.207974807536480,-13.2655020,0.0000000,27.2727280,0.3470142,-0.6009151,4.0000000,-0.5254772,1.0290695,13.6599464,-0.6763529,0.8313037
4994,-13,-5.331287051150472,20.207974807536480,-13.2672930,0.0018182,36.3636360,0.4231859,-0.6758785,4.0000000,-0.5254201,1.0277264,13.3482466,-0.8263369,1.0711671
4995,-13,-5.323830411150472,20.207974807536480,-13.2690372,0.0036364,45.4545441,0.5008275,-0.7523141,5.0000000,-0.5250351,1.0261489,12.9690742,-0.9795931,1.3623140
4996,-13,-5.316373771150472,20.207974807536480,-13.2707253,-0.0045455,0.0000000,0.5730622,-0.8237814,5.0000000,-0.5232365,1.0243629,12.5282269,-1.1243261,1.6764305
4997,-13,-5.308917131150472,20.207974807536480,-13.2723484,-0.0036364,0.0000000,0.6408053,-0.8901922,5.0000000,-0.5218665,1.0224289,12.0278950,-1.2585179,2.0018268
4998,-13,-5.301460491150472,20.207974807536480,-13.2739000,-0.0019835,7.4380164,0.6989498,-0.9483969,5.0000000,-0.5186191,1.0203856,11.4745817,-1.3781745,2.3154848
4999,-13,-5.294003851150472,20.207974807536480,-13.2753735,-0.0001653,16.5289249,0.7477546,-0.9977651,4.0000000,-0.5152799,1.0182813,10.8735723,-1.4802504,2.6002254
5000,-13,-5.286547211150472,20.207974807536480,-13.2767630,0.0016529,25.6198349,0.7875408,-1.0386472,4.0000000,-0.5117069,1.0161707,10.2336550,-1.5655875,2.8482034
5001,-13,-5.279090571150472,20.207974807536480,-13.2780638,0.0034711,34.7107430,0.8175154,-1.0694642,4.0000000,-0.5084659,1.0140982,9.5612507,-1.6304625,3.0393722
5002,-13,-5.271633931150472,20.207974807536480,-13.2792730,0.0043802,43.8016510,0.8360959,-1.0888648,4.0000000,-0.5057861,1.0121121,8.8662882,-1.6719435,3.1584113
5003,-13,-5.264177291150472,20.207974807536480,-13.2803879,-0.0047107,0.0000000,0.8470859,-1.0991224,4.0000000,-0.5045664,1.0102539,8.1619711,-1.6936785,3.2137752
5004,-13,-5.256720651150472,20.207974807536480,-13.2814093,-0.0038017,0.0000000,0.8557101,-1.1050261,4.0000000,-0.5051442,1.0085412,7.4522438,-1.7049083,3.2363486
5005,-13,-5.249264011150472,20.207974807536480,-13.2823353,-0.0028926,0.0000000,0.8615587,-1.1048371,4.0000000,-0.5085769,1.0069832,6.7401118,-1.7010974,3.2111514
5006,-13,-5.241807371150472,20.207974807536480,-13.2831659,-0.0019835,0.0000000,0.8615301,-1.0985186,4.0000000,-0.5126548,1.0056007,6.0366306,-1.6843823,3.1446455
5007,-13,-5.234350731150472,20.207974807536480,-13.2839050,-0.0010744,0.0000000,0.8605945,-1.0901883,4.0000000,-0.5182541,1.0043955,5.3480077,-1.6621224,3.0642140
5008,-13,-5.226894091150472,20.207974807536480,-13.2845516,-0.0001653,0.0000000,0.8606390,-1.0810812,4.0000000,-0.5260945,1.0033600,4.6747050,-1.6360677,2.9771566
5009,-13,-5.219437451150472,20.207974807536480,-13.2851095,0.0000000,0.0000000,0.8570476,-1.0690070,4.0000000,-0.5347500,1.0024971,4.0251083,-1.6032641,2.8740113
5010,-13,-5.211980811150472,20.207974807536480,-13.2855806,0.0000000,0.0000000,0.8526012,-1.0556804,4.0000000,-0.5470570,1.0017927,3.4071059,-1.5643038,2.7645543
5011,-13,-5.204524171150472,20.207974807536480,-13.2859659,0.0000000,0.0000000,0.8469918,-1.0425915,4.0000000,-0.5658219,1.0012407,2.8282833,-1.5193609,2.6621122
5012,-13,-5.197067531150472,20.207974807536480,-13.2862701,0.0000000,0.0000000,0.8351189,-1.0270607,4.0000000,-0.6010131,1.0008330,2.3074059,-1.4531084,2.5546162
5013,-13,-5.189610891150472,20.207974807536480,-13.2864943,0.0000000,0.0000000,0.8137023,-1.0081176,5.0000000,-0.6792615,1.0005577,1.8786169,-1.3369735,2.4416196
5014,-13,-5.182154251150472,20.207974807536480,-13.2866430,0.0000000,0.0000000,0.7887129,-0.9882221,5.0000000,-0.8465886,1.0004070,1.5944064,-1.1298558,2.3320827
5015,-13,-5.174697611150472,20.207974807536480,-13.2867193,0.0000000,0.0000000,0.7559031,-0.9656807,4.0000000,-1.0786365,1.0003664,1.5093056,-0.8527249,2.2217355
5016,-13,-5.167240971150472,20.207974807536480,-13.2867270,0.0000000,0.0000000,0.7157061,-0.9402694,5.0000000,-1.2398223,1.0004233,1.6302574,-0.6407166,2.1093400
5017,-13,-5.159784331150472,20.207974807536480,-13.2866697,0.0000000,0.0000000,0.6668189,-0.9107916,4.0000000,-1.2839316,1.0005651,1.8958184,-0.5376516,1.9903718
5018,-13,-5.152327691150472,20.207974807536480,-13.2865515,0.0000000,0.0000000,0.6129985,-0.8794795,4.0000000,-1.2725790,1.0007774,2.2361681,-0.4863800,1.8757558
5019,-13,-5.144871051150472,20.207974807536480,-13.2863770,0.0000000,0.0000000,0.5529138,-0.8444151,4.0000000,-1.2418752,1.0010473,2.6028268,-0.4469551,1.7563317
5020,-13,-5.137414411150472,20.207974807536480,-13.2861509,0.0000000,0.0000000,0.4927129,-0.8093042,4.0000000,-1.2097172,1.0013582,2.9698119,-0.4088913,1.6467863
5021,-13,-5.129957771150472,20.207974807536480,-13.2858791,0.0000000,0.0000000,0.4344425,-0.7751521,4.0000000,-1.1790977,1.0016973,3.3257084,-0.3712066,1.5491990
5022,-13,-5.122501131150472,20.207974807536480,-13.2855654,0.0000000,0.0000000,0.3827871,-0.7446684,5.0000000,-1.1516477,1.0020592,3.6643956,-0.3376889,1.4695042
5023,-13,-5.115044491150472,20.207974807536480,-13.2852135,-0.0000826,0.0000000,0.3369076,-0.7171408,5.0000000,-1.1249857,1.0024304,3.9815261,-0.3092959,1.4025093
5024,-13,-5.107587851150472,20.207974807536480,-13.2848282,-0.0001653,0.0000000,0.3055213,-0.6976958,5.0000000,-1.1029028,1.0028034,4.2783318,-0.2924888,1.3574743
5025,-13,-5.100131211150472,20.207974807536480,-13.2844124,-0.0003306,0.0000000,0.2843585,-0.6836388,4.0000000,-1.0826186,1.0031840,4.5599942,-0.2846589,1.3243628
5026,-13,-5.092674571150472,20.207974807536480,-13.2839680,-0.0005785,0.0000000,0.2788531,-0.6791030,4.0000000,-1.0696414,1.0035675,4.8253345,-0.2885646,1.3130984
5027,-13,-5.085217931150472,20.207974807536480,-13.2834969,-0.0009091,0.0000000,0.2873185,-0.6833237,4.0000000,-1.0642569,1.0039592,5.0813799,-0.3023905,1.3219863
