OID_,ClipsFinal_DEM_Large_S3_RegI,X,Y,DEM_Large_S5_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
651,-12,-5.569899531150471,22.362943767536478,-12.8393927,0.0038843,47.1074371,0.7646454,-0.9320168,4.0000000,-0.6196439,1.1185207,26.6198025,-1.2443898,2.7097018
652,-12,-5.562442891150471,22.362943767536478,-12.8414078,-0.0041322,23.9669418,0.8382751,-0.9783745,4.0000000,-0.6585409,1.1172345,26.4873562,-1.2982081,2.9993055
653,-12,-5.554986251150471,22.362943767536478,-12.8433561,-0.0022314,28.9256191,0.9005556,-1.0172063,4.0000000,-0.6963753,1.1159388,26.3527870,-1.3380373,3.2632647
654,-12,-5.547529611150471,22.362943767536478,-12.8452311,-0.0004132,34.7107430,0.9471155,-1.0473901,4.0000000,-0.7309265,1.1146582,26.2185001,-1.3638537,3.4896946
655,-12,-5.540072971150471,22.362943767536478,-12.8470287,0.0014876,40.4958687,0.9770405,-1.0681717,4.0000000,-0.7616670,1.1134290,26.0905533,-1.3746765,3.6636558
656,-12,-5.532616331150471,22.362943767536478,-12.8487453,0.0030579,45.4545441,0.9926268,-1.0811771,4.0000000,-0.7892940,1.1122870,25.9687481,-1.3730601,3.7913387
657,-12,-5.525159691150471,22.362943767536478,-12.8503790,-0.0052066,20.6611576,0.9921440,-1.0858057,4.0000000,-0.8139700,1.1112512,25.8583069,-1.3576412,3.8683612
658,-12,-5.517703051150471,22.362943767536478,-12.8519278,-0.0036364,24.7933884,0.9730209,-1.0801295,4.0000000,-0.8310733,1.1103183,25.7590256,-1.3291856,3.8724306
659,-12,-5.510246411150471,22.362943767536478,-12.8533897,-0.0022314,28.9256191,0.9412812,-1.0670632,4.0000000,-0.8428211,1.1095369,25.6757278,-1.2913053,3.8240907
660,-12,-5.502789771150471,22.362943767536478,-12.8547668,-0.0008264,33.0578499,0.8983617,-1.0468595,4.0000000,-0.8488505,1.1089073,25.6074677,-1.2448686,3.7244654
661,-12,-5.495333131150471,22.362943767536478,-12.8560581,0.0004132,37.1900826,0.8479595,-1.0218865,4.0000000,-0.8512102,1.1084224,25.5560989,-1.1925627,3.5959780
662,-12,-5.487876491150471,22.362943767536478,-12.8572655,0.0015702,40.4958687,0.7905791,-0.9921761,4.0000000,-0.8477335,1.1081082,25.5212555,-1.1366187,3.4386113
663,-12,-5.480419851150471,22.362943767536478,-12.8583908,0.0025620,43.8016510,0.7328396,-0.9608788,4.0000000,-0.8437623,1.1079363,25.5033302,-1.0779954,3.2761719
664,-12,-5.472963211150471,22.362943767536478,-12.8594341,0.0036364,46.2809906,0.6745130,-0.9275314,4.0000000,-0.8377303,1.1079086,25.5019455,-1.0173323,3.1042588
665,-12,-5.465506571150471,22.362943767536478,-12.8603992,-0.0052893,23.1404953,0.6158780,-0.8928999,4.0000000,-0.8311589,1.1080266,25.5148277,-0.9546409,2.9330361
666,-12,-5.458049931150471,22.362943767536478,-12.8612881,-0.0043802,25.6198349,0.5605817,-0.8591352,4.0000000,-0.8268831,1.1082637,25.5403404,-0.8913872,2.7757447
667,-12,-5.450593291150471,22.362943767536478,-12.8620996,-0.0034711,28.0991745,0.5095645,-0.8269407,4.0000000,-0.8264507,1.1086118,25.5792198,-0.8274307,2.6363723
668,-12,-5.443136651150471,22.362943767536478,-12.8628387,-0.0028099,29.7520657,0.4629553,-0.7969270,4.0000000,-0.8308908,1.1090521,25.6275272,-0.7629631,2.5186229
669,-12,-5.435680011150471,22.362943767536478,-12.8635035,-0.0021488,31.4049587,0.4191031,-0.7679055,4.0000000,-0.8391514,1.1095687,25.6839294,-0.6966597,2.4138937
670,-12,-5.428223371150471,22.362943767536478,-12.8640966,-0.0014876,33.0578499,0.3789093,-0.7413053,4.0000000,-0.8522376,1.1101573,25.7479706,-0.6303729,2.3310740
671,-12,-5.420766731150471,22.362943767536478,-12.8646164,-0.0009917,33.8842964,0.3434325,-0.7190362,4.0000000,-0.8728099,1.1108090,25.8177738,-0.5652624,2.2826853
672,-12,-5.413310091150471,22.362943767536478,-12.8650637,-0.0005785,34.7107430,0.3095112,-0.6987028,4.0000000,-0.8968360,1.1115091,25.8919392,-0.5005694,2.2526238
673,-12,-5.405853451150471,22.362943767536478,-12.8654375,-0.0001653,35.5371895,0.2742112,-0.6786333,4.0000000,-0.9213409,1.1122483,25.9721127,-0.4359257,2.2331841
674,-12,-5.398396811150471,22.362943767536478,-12.8657360,0.0002479,36.3636360,0.2412880,-0.6620193,4.0000000,-0.9509699,1.1130508,26.0576687,-0.3730687,2.2414484
675,-12,-5.390940171150471,22.362943767536478,-12.8659592,0.0004959,36.3636360,0.2103834,-0.6489551,4.0000000,-0.9848951,1.1139109,26.1472797,-0.3130151,2.2770941
676,-12,-5.383483531150471,22.362943767536478,-12.8661041,0.0006612,36.3636360,0.1759223,-0.6341415,4.0000000,-1.0157365,1.1148118,26.2418213,-0.2525465,2.3098416
677,-12,-5.376026891150471,22.362943767536478,-12.8661709,0.0007438,36.3636360,0.1417553,-0.6184859,5.0000000,-1.0398425,1.1157596,26.3406162,-0.1971294,2.3317480
678,-12,-5.368570251150471,22.362943767536478,-12.8661556,0.0006612,36.3636360,0.1073434,-0.6028855,4.0000000,-1.0605115,1.1167579,26.4455185,-0.1452596,2.3546507
679,-12,-5.361113611150471,22.362943767536478,-12.8660603,0.0005785,36.3636360,0.0739147,-0.5869474,4.0000000,-1.0758070,1.1178256,26.5556908,-0.0980878,2.3701327
680,-12,-5.353656971150471,22.362943767536478,-12.8658810,0.0003306,36.3636360,0.0405797,-0.5687047,4.0000000,-1.0824506,1.1189638,26.6706352,-0.0549588,2.3642876
681,-12,-5.346200331150471,22.362943767536478,-12.8656197,0.0000826,36.3636360,0.0113677,-0.5474343,4.0000000,-1.0759375,1.1201422,26.7918491,-0.0189310,2.3169653
682,-12,-5.338743691150471,22.362943767536478,-12.8652754,-0.0002479,35.5371895,-0.0148153,-0.5253466,4.0000000,-1.0622015,1.1213554,26.9156685,0.0115083,2.2531657
683,-12,-5.331287051150471,22.362943767536478,-12.8648500,-0.0005785,34.7107430,-0.0354249,-0.5025626,4.0000000,-1.0391785,1.1225986,27.0402355,0.0340532,2.1644397
684,-12,-5.323830411150471,22.362943767536478,-12.8643436,-0.0010744,33.8842964,-0.0510024,-0.4801318,4.0000000,-1.0092984,1.1238397,27.1647053,0.0490349,2.0617857
685,-12,-5.316373771150471,22.362943767536478,-12.8637590,-0.0016529,33.0578499,-0.0609369,-0.4550602,4.0000000,-0.9660447,1.1250684,27.2874565,0.0559244,1.9202571
686,-12,-5.308917131150471,22.362943767536478,-12.8630981,-0.0022314,32.2314034,-0.0663556,-0.4298426,4.0000000,-0.9145482,1.1262469,27.4039841,0.0548630,1.7642417
687,-12,-5.301460491150471,22.362943767536478,-12.8623638,-0.0029752,30.5785122,-0.0665364,-0.4070255,4.0000000,-0.8574896,1.1273289,27.5102081,0.0434387,1.6075771
688,-12,-5.294003851150471,22.362943767536478,-12.8615599,-0.0038017,28.9256191,-0.0638129,-0.3876013,4.0000000,-0.7971712,1.1282911,27.6052513,0.0219685,1.4630591
689,-12,-5.286547211150471,22.362943767536478,-12.8606892,-0.0045455,27.2727280,-0.0590981,-0.3701331,4.0000000,-0.7301663,1.1290967,27.6838531,-0.0101000,1.3220441
690,-12,-5.279090571150471,22.362943767536478,-12.8597555,0.0045455,47.9338837,-0.0551371,-0.3556048,4.0000000,-0.6587621,1.1297125,27.7435894,-0.0524475,1.1988522
691,-12,-5.271633931150471,22.362943767536478,-12.8587627,0.0036364,46.2809906,-0.0533268,-0.3474527,4.0000000,-0.5877239,1.1301041,27.7817001,-0.1071816,1.1146258
692,-12,-5.264177291150471,22.362943767536478,-12.8577127,0.0025620,43.8016510,-0.0574972,-0.3406988,4.0000000,-0.5104009,1.1302495,27.7961922,-0.1709968,1.0538337
693,-12,-5.256720651150471,22.362943767536478,-12.8566103,0.0014876,41.3223152,-0.0700153,-0.3384654,4.0000000,-0.4321492,1.1301109,27.7829514,-0.2447815,1.0398616
694,-12,-5.249264011150471,22.362943767536478,-12.8554592,0.0002479,38.0165291,-0.0925045,-0.3386442,4.0000000,-0.3504357,1.1296722,27.7402763,-0.3268528,1.0666885
695,-12,-5.241807371150471,22.362943767536478,-12.8542624,-0.0008264,34.7107430,-0.1266814,-0.3415926,4.0000000,-0.2666935,1.1289207,27.6679764,-0.4164916,1.1414036
696,-12,-5.234350731150471,22.362943767536478,-12.8530235,-0.0021488,31.4049587,-0.1758783,-0.3450884,4.0000000,-0.1775243,1.1278410,27.5628319,-0.5126523,1.2635814
697,-12,-5.226894091150471,22.362943767536478,-12.8517456,-0.0034711,28.0991745,-0.2383935,-0.3511898,4.0000000,-0.0893042,1.1264279,27.4240780,-0.6130754,1.4378581
698,-12,-5.219437451150471,22.362943767536478,-12.8504343,-0.0047107,23.9669418,-0.3178416,-0.3559932,4.0000000,0.0053477,1.1246735,27.2511082,-0.7173341,1.6565453
699,-12,-5.211980811150471,22.362943767536478,-12.8490915,0.0038843,47.1074371,-0.4127826,-0.3591295,4.0000000,0.1031441,1.1225832,27.0420532,-0.8214031,1.9143935
700,-12,-5.204524171150471,22.362943767536478,-12.8477230,0.0024793,42.9752083,-0.5206703,-0.3625183,4.0000000,0.1997611,1.1201566,26.7964191,-0.9247977,2.2106469
701,-12,-5.197067531150471,22.362943767536478,-12.8463326,0.0010744,38.8429756,-0.6446067,-0.3627833,4.0000000,0.3005746,1.1174088,26.5158501,-1.0261412,2.5398257
702,-12,-5.189610891150471,22.362943767536478,-12.8449249,-0.0003306,34.7107430,-0.7768733,-0.3612815,4.0000000,0.4000587,1.1143548,26.1988544,-1.1226218,2.8834345
703,-12,-5.182154251150471,22.362943767536478,-12.8435049,-0.0016529,30.5785122,-0.9191303,-0.3554024,4.0000000,0.5012082,1.1110334,25.8464470,-1.2120129,3.2366734
704,-12,-5.174697611150471,22.362943767536478,-12.8420773,-0.0030579,25.6198349,-1.0674599,-0.3453454,4.0000000,0.6030923,1.1074650,25.4614029,-1.2937832,3.5891490
705,-12,-5.167240971150471,22.362943767536478,-12.8406477,-0.0044628,21.4876041,-1.2167838,-0.3327544,4.0000000,0.7017099,1.1036460,25.0397739,-1.3672189,3.9314492
706,-12,-5.159784331150471,22.362943767536478,-12.8392229,0.0040496,47.1074371,-1.3621141,-0.3192696,4.0000000,0.7936464,1.0996412,24.5886745,-1.4321856,4.2543907
707,-12,-5.152327691150471,22.362943767536478,-12.8378057,0.0028099,42.9752083,-1.5034425,-0.3007332,4.0000000,0.8836918,1.0954925,24.1088390,-1.4851582,4.5480914
708,-12,-5.144871051150471,22.362943767536478,-12.8364038,0.0013223,38.0165291,-1.6401212,-0.2792331,4.0000000,0.9708051,1.0912162,23.5993366,-1.5292714,4.8177104
709,-12,-5.137414411150471,22.362943767536478,-12.8350210,-0.0000826,33.0578499,-1.7623693,-0.2586465,4.0000000,1.0476375,1.0868448,23.0648613,-1.5649306,5.0453739
710,-12,-5.129957771150471,22.362943767536478,-12.8336649,-0.0014050,28.0991745,-1.8711073,-0.2356884,4.0000000,1.1182621,1.0824289,22.5097446,-1.5896388,5.2293730
711,-12,-5.122501131150471,22.362943767536478,-12.8323383,-0.0027273,23.1404953,-1.9660857,-0.2134800,4.0000000,1.1807494,1.0780252,21.9351044,-1.6077094,5.3754277
712,-12,-5.115044491150471,22.362943767536478,-12.8310461,-0.0039669,19.0082645,-2.0492213,-0.1918589,4.0000000,1.2363633,1.0736445,21.3452930,-1.6200811,5.4896522
713,-12,-5.107587851150471,22.362943767536478,-12.8297949,0.0047934,47.9338837,-2.1154158,-0.1738581,4.0000000,1.2804391,1.0693120,20.7424698,-1.6281552,5.5622625
714,-12,-5.100131211150471,22.362943767536478,-12.8285866,0.0035537,42.9752083,-2.1622524,-0.1595236,4.0000000,1.3128711,1.0650777,20.1312008,-1.6319183,5.5878353
715,-12,-5.092674571150472,22.362943767536478,-12.8274250,0.0023967,38.0165291,-2.1944857,-0.1490302,4.0000000,1.3358234,1.0609729,19.5156918,-1.6338838,5.5799980
716,-12,-5.085217931150471,22.362943767536478,-12.8263121,0.0013223,33.0578499,-2.2120419,-0.1406078,4.0000000,1.3509482,1.0570025,18.8995419,-1.6321639,5.5388761
717,-12,-5.077761291150471,22.362943767536478,-12.8252516,0.0002479,28.0991745,-2.2086434,-0.1394164,4.0000000,1.3517770,1.0532070,18.2864647,-1.6306096,5.4538088
718,-12,-5.681749131150471,22.355487127536477,-12.8073730,0.0021488,41.3223152,0.0405792,-0.2114615,4.0000000,-0.1611677,1.1292796,27.6944504,-0.2617553,0.1465243
719,-12,-5.674292491150471,22.355487127536477,-12.8098793,0.0046281,48.7603302,0.0638255,-0.2581284,4.0000000,-0.2057264,1.1286471,27.6343861,-0.3105305,0.2105903
720,-12,-5.666835851150471,22.355487127536477,-12.8123674,-0.0029752,27.2727280,0.0874648,-0.3022282,4.0000000,-0.2464006,1.1279788,27.5672379,-0.3580559,0.2907217
721,-12,-5.659379211150471,22.355487127536477,-12.8148365,-0.0004959,33.8842964,0.1094806,-0.3424934,4.0000000,-0.2811452,1.1272627,27.4969368,-0.4038417,0.3826409
722,-12,-5.651922571150471,22.355487127536477,-12.8172865,0.0019008,40.4958687,0.1328944,-0.3837608,4.0000000,-0.3142514,1.1265109,27.4243259,-0.4532701,0.4934557
723,-12,-5.644465931150471,22.355487127536477,-12.8197165,0.0043802,47.9338837,0.1576300,-0.4253860,4.0000000,-0.3441224,1.1257461,27.3480778,-0.5066496,0.6202191
724,-12,-5.637009291150471,22.355487127536477,-12.8221264,-0.0033058,26.4462814,0.1870312,-0.4689071,4.0000000,-0.3721633,1.1249691,27.2700138,-0.5656508,0.7610719
725,-12,-5.629552651150471,22.355487127536477,-12.8245153,-0.0009091,32.2314034,0.2235968,-0.5154390,4.0000000,-0.3998549,1.1241479,27.1900024,-0.6310232,0.9178366
726,-12,-5.622096011150471,22.355487127536477,-12.8268805,0.0014050,38.8429756,0.2709602,-0.5667497,4.0000000,-0.4290601,1.1232886,27.1041927,-0.7044393,1.0958513
727,-12,-5.614639371150471,22.355487127536477,-12.8292198,0.0038017,46.2809906,0.3256149,-0.6190001,4.0000000,-0.4558655,1.1223969,27.0134525,-0.7821347,1.2845654
728,-12,-5.607182731150471,22.355487127536477,-12.8315306,-0.0040496,24.7933884,0.3917761,-0.6743733,4.0000000,-0.4837703,1.1214352,26.9170742,-0.8649762,1.4910986
729,-12,-5.599726091150471,22.355487127536477,-12.8338079,-0.0018182,30.5785122,0.4674784,-0.7326161,4.0000000,-0.5116863,1.1204047,26.8133526,-0.9535459,1.7240541
730,-12,-5.592269451150471,22.355487127536477,-12.8360472,0.0004959,37.1900826,0.5527925,-0.7925634,4.0000000,-0.5419381,1.1193352,26.7036819,-1.0431888,1.9808403
731,-12,-5.584812811150471,22.355487127536477,-12.8382444,0.0027273,43.8016510,0.6430233,-0.8522419,4.0000000,-0.5732485,1.1181864,26.5858879,-1.1312352,2.2597847
732,-12,-5.577356171150471,22.355487127536477,-12.8403921,-0.0051240,21.4876041,0.7360253,-0.9106748,4.0000000,-0.6065543,1.1169627,26.4602451,-1.2147952,2.5584772
733,-12,-5.569899531150471,22.355487127536477,-12.8424854,-0.0030579,26.4462814,0.8248469,-0.9650952,4.0000000,-0.6392564,1.1157012,26.3287296,-1.2909340,2.8641968
734,-12,-5.562442891150471,22.355487127536477,-12.8445177,-0.0010744,32.2314034,0.9050615,-1.0134557,4.0000000,-0.6716259,1.1144083,26.1931171,-1.3552856,3.1614165
735,-12,-5.554986251150471,22.355487127536477,-12.8464832,0.0009091,38.0165291,0.9746269,-1.0552514,4.0000000,-0.7036151,1.1131127,26.0564995,-1.4068878,3.4412761
736,-12,-5.547529611150471,22.355487127536477,-12.8483772,0.0027273,43.8016510,1.0266883,-1.0878485,4.0000000,-0.7326300,1.1118374,25.9216766,-1.4430670,3.6818404
737,-12,-5.540072971150471,22.355487127536477,-12.8501959,-0.0053719,19.8347111,1.0642524,-1.1125225,4.0000000,-0.7600949,1.1106223,25.7915630,-1.4649501,3.8814542
738,-12,-5.532616331150471,22.355487127536477,-12.8519344,-0.0037190,23.9669418,1.0810493,-1.1266621,4.0000000,-0.7827188,1.1094978,25.6705284,-1.4706054,4.0173635
739,-12,-5.525159691150471,22.355487127536477,-12.8535919,-0.0019008,28.9256191,1.0862167,-1.1347446,4.0000000,-0.8048975,1.1084821,25.5609913,-1.4645919,4.1173482
740,-12,-5.517703051150471,22.355487127536477,-12.8551645,-0.0003306,33.8842964,1.0706455,-1.1318890,4.0000000,-0.8204315,1.1075914,25.4644508,-1.4433464,4.1401372
741,-12,-5.510246411150471,22.355487127536477,-12.8566513,0.0009917,38.0165291,1.0422546,-1.1218758,4.0000000,-0.8320619,1.1068612,25.3845444,-1.4116895,4.1120739
742,-12,-5.502789771150471,22.355487127536477,-12.8580532,0.0023140,42.1487617,0.9966805,-1.1022617,4.0000000,-0.8356590,1.1062818,25.3214893,-1.3688642,4.0145154
743,-12,-5.495333131150471,22.355487127536477,-12.8593693,0.0036364,46.2809906,0.9473585,-1.0793476,4.0000000,-0.8381914,1.1058575,25.2747746,-1.3205038,3.8944631
744,-12,-5.487876491150471,22.355487127536477,-12.8606024,-0.0051240,22.3140488,0.8898191,-1.0513356,4.0000000,-0.8353729,1.1055973,25.2479687,-1.2672983,3.7424827
745,-12,-5.480419851150471,22.355487127536477,-12.8617525,-0.0040496,25.6198349,0.8310318,-1.0213412,4.0000000,-0.8317627,1.1054945,25.2372532,-1.2109197,3.5813999
746,-12,-5.472963211150471,22.355487127536477,-12.8628216,-0.0029752,28.9256191,0.7717912,-0.9892840,4.0000000,-0.8262125,1.1055565,25.2426414,-1.1523556,3.4083660
747,-12,-5.465506571150471,22.355487127536477,-12.8638124,-0.0019008,32.2314034,0.7137753,-0.9567672,4.0000000,-0.8203922,1.1057420,25.2641068,-1.0931422,3.2387111
748,-12,-5.458049931150471,22.355487127536477,-12.8647251,-0.0009917,34.7107430,0.6599956,-0.9252807,4.0000000,-0.8171758,1.1060485,25.3002224,-1.0333856,3.0816073
749,-12,-5.450593291150471,22.355487127536477,-12.8655634,-0.0000826,37.1900826,0.6120224,-0.8959702,4.0000000,-0.8186615,1.1064880,25.3482475,-0.9732789,2.9441175
750,-12,-5.443136651150471,22.355487127536477,-12.8663263,0.0005785,38.8429756,0.5690234,-0.8688599,4.0000000,-0.8248533,1.1070246,25.4064312,-0.9128666,2.8265252
751,-12,-5.435680011150471,22.355487127536477,-12.8670158,0.0013223,40.4958687,0.5296190,-0.8429722,4.0000000,-0.8344849,1.1076415,25.4751492,-0.8514594,2.7206631
752,-12,-5.428223371150471,22.355487127536477,-12.8676319,0.0020661,42.1487617,0.4950642,-0.8199158,4.0000000,-0.8493716,1.1083337,25.5509167,-0.7904601,2.6376512
753,-12,-5.420766731150471,22.355487127536477,-12.8681755,0.0026446,42.9752083,0.4635679,-0.7992435,4.0000000,-0.8714288,1.1090928,25.6329021,-0.7270581,2.5788567
754,-12,-5.413310091150471,22.355487127536477,-12.8686457,0.0030579,43.8016510,0.4342773,-0.7804897,4.0000000,-0.8969267,1.1099002,25.7203255,-0.6640527,2.5375414
755,-12,-5.405853451150471,22.355487127536477,-12.8690405,0.0034711,44.6280975,0.4083834,-0.7643378,4.0000000,-0.9253636,1.1107591,25.8142929,-0.6033120,2.5146890
756,-12,-5.398396811150471,22.355487127536477,-12.8693609,0.0038843,45.4545441,0.3829882,-0.7498664,4.0000000,-0.9572016,1.1116862,25.9126892,-0.5425312,2.5106380
757,-12,-5.390940171150471,22.355487127536477,-12.8696051,0.0041322,45.4545441,0.3597467,-0.7379962,4.0000000,-0.9919220,1.1126645,26.0155582,-0.4840705,2.5272081
758,-12,-5.383483531150471,22.355487127536477,-12.8697701,0.0042975,45.4545441,0.3362187,-0.7265971,4.0000000,-1.0249534,1.1136794,26.1237984,-0.4282409,2.5489981
759,-12,-5.376026891150471,22.355487127536477,-12.8698549,0.0043802,45.4545441,0.3107359,-0.7134347,4.0000000,-1.0513116,1.1147455,26.2363224,-0.3755577,2.5572412
760,-12,-5.368570251150471,22.355487127536477,-12.8698578,0.0042975,45.4545441,0.2834654,-0.6994998,5.0000000,-1.0738357,1.1158727,26.3533707,-0.3251638,2.5629928
761,-12,-5.361113611150471,22.355487127536477,-12.8697786,0.0042149,45.4545441,0.2577318,-0.6858217,4.0000000,-1.0913136,1.1170511,26.4755726,-0.2803297,2.5634744
762,-12,-5.353656971150471,22.355487127536477,-12.8696165,0.0039669,45.4545441,0.2297780,-0.6689855,4.0000000,-1.0996250,1.1182829,26.6031761,-0.2383460,2.5385647
763,-12,-5.346200331150471,22.355487127536477,-12.8693695,0.0037190,45.4545441,0.2045429,-0.6502447,4.0000000,-1.0965278,1.1195668,26.7339001,-0.2039616,2.4815335
764,-12,-5.338743691150471,22.355487127536477,-12.8690386,0.0033884,44.6280975,0.1809720,-0.6306027,4.0000000,-1.0865679,1.1208820,26.8679867,-0.1746375,2.4090996
765,-12,-5.331287051150471,22.355487127536477,-12.8686256,0.0030579,43.8016510,0.1606578,-0.6098477,4.0000000,-1.0669829,1.1222128,27.0029850,-0.1527124,2.3122396
766,-12,-5.323830411150471,22.355487127536477,-12.8681297,0.0025620,42.9752083,0.1437738,-0.5887779,4.0000000,-1.0392045,1.1235394,27.1355839,-0.1383513,2.1982145
767,-12,-5.316373771150471,22.355487127536477,-12.8675547,0.0019835,42.1487617,0.1311893,-0.5669169,4.0000000,-1.0006168,1.1248385,27.2653999,-0.1332170,2.0589373
768,-12,-5.308917131150471,22.355487127536477,-12.8669004,0.0014050,41.3223152,0.1212534,-0.5445772,4.0000000,-0.9530368,1.1260772,27.3884373,-0.1361175,1.9043390
769,-12,-5.301460491150471,22.355487127536477,-12.8661709,0.0006612,39.6694221,0.1149598,-0.5243058,4.0000000,-0.8991854,1.1272193,27.5011215,-0.1494261,1.7512329
770,-12,-5.294003851150471,22.355487127536477,-12.8653688,-0.0001653,38.0165291,0.1114955,-0.5081382,4.0000000,-0.8420855,1.1282344,27.5995617,-0.1741909,1.6165998
771,-12,-5.286547211150471,22.355487127536477,-12.8644962,-0.0009091,36.3636360,0.1074528,-0.4937360,4.0000000,-0.7782211,1.1290680,27.6818218,-0.2092509,1.4918816
772,-12,-5.279090571150471,22.355487127536477,-12.8635578,-0.0018182,33.8842964,0.1016357,-0.4819545,4.0000000,-0.7080587,1.1296889,27.7423267,-0.2558504,1.3858858
773,-12,-5.271633931150471,22.355487127536477,-12.8625546,-0.0027273,31.4049587,0.0924094,-0.4757497,4.0000000,-0.6380870,1.1300820,27.7806568,-0.3134124,1.3255569
774,-12,-5.264177291150471,22.355487127536477,-12.8614922,-0.0038017,28.0991745,0.0768352,-0.4721063,4.0000000,-0.5616031,1.1302272,27.7948513,-0.3826095,1.2960111
775,-12,-5.256720651150471,22.355487127536477,-12.8603716,-0.0048760,25.6198349,0.0515030,-0.4710597,4.0000000,-0.4829003,1.1300848,27.7800179,-0.4592192,1.3113220
776,-12,-5.249264011150471,22.355487127536477,-12.8591976,0.0038017,47.1074371,0.0149209,-0.4722560,4.0000000,-0.3991600,1.1296325,27.7363377,-0.5453520,1.3718010
777,-12,-5.241807371150471,22.355487127536477,-12.8579721,0.0026446,43.8016510,-0.0332363,-0.4772012,4.0000000,-0.3145495,1.1288570,27.6626701,-0.6398529,1.4890072
778,-12,-5.234350731150471,22.355487127536477,-12.8566999,0.0013223,40.4958687,-0.0977038,-0.4811864,4.0000000,-0.2233230,1.1277527,27.5547028,-0.7390499,1.6481982
779,-12,-5.226894091150471,22.355487127536477,-12.8553848,0.0000000,37.1900826,-0.1767658,-0.4864590,4.0000000,-0.1302902,1.1263204,27.4126453,-0.8426278,1.8585626
780,-12,-5.219437451150471,22.355487127536477,-12.8540287,-0.0012397,33.0578499,-0.2715869,-0.4909122,4.0000000,-0.0323320,1.1245360,27.2368050,-0.9494925,2.1099119
781,-12,-5.211980811150471,22.355487127536477,-12.8526373,-0.0026446,28.9256191,-0.3831640,-0.4931175,4.0000000,0.0691144,1.1224102,27.0258198,-1.0553495,2.3984468
782,-12,-5.204524171150471,22.355487127536477,-12.8512154,-0.0041322,24.7933884,-0.5083553,-0.4938285,4.0000000,0.1708864,1.1199608,26.7763824,-1.1585435,2.7188194
783,-12,-5.197067531150471,22.355487127536477,-12.8497658,0.0043802,47.9338837,-0.6480832,-0.4917101,4.0000000,0.2757813,1.1171999,26.4935150,-1.2592015,3.0652261
784,-12,-5.189610891150471,22.355487127536477,-12.8482943,0.0028926,43.8016510,-0.7960446,-0.4865580,4.0000000,0.3797952,1.1141276,26.1737099,-1.3529112,3.4186397
785,-12,-5.182154251150471,22.355487127536477,-12.8468075,0.0014876,39.6694221,-0.9542268,-0.4763232,4.0000000,0.4853119,1.1107780,25.8188324,-1.4379581,3.7753000
786,-12,-5.174697611150471,22.355487127536477,-12.8453093,0.0000000,34.7107430,-1.1199921,-0.4622975,4.0000000,0.5914558,1.1071827,25.4297600,-1.5160508,4.1341720
787,-12,-5.167240971150471,22.355487127536477,-12.8438053,-0.0014050,29.7520657,-1.2870398,-0.4446061,4.0000000,0.6944582,1.1033394,25.0056648,-1.5836704,4.4792862
788,-12,-5.159784331150471,22.355487127536477,-12.8423033,-0.0028926,24.7933884,-1.4494250,-0.4244817,4.0000000,0.7917205,1.0993035,24.5484428,-1.6406839,4.7996421
789,-12,-5.152327691150471,22.355487127536477,-12.8408079,-0.0042149,20.6611576,-1.6048326,-0.4015479,4.0000000,0.8835657,1.0951159,24.0634460,-1.6866615,5.0887690
790,-12,-5.144871051150471,22.355487127536477,-12.8393250,0.0042149,47.1074371,-1.7568610,-0.3749673,4.0000000,0.9728211,1.0908018,23.5491028,-1.7227557,5.3554187
791,-12,-5.137414411150471,22.355487127536477,-12.8378611,0.0027273,42.1487617,-1.8960713,-0.3471922,4.0000000,1.0541338,1.0863966,23.0083847,-1.7485182,5.5832682
792,-12,-5.129957771150471,22.355487127536477,-12.8364220,0.0013223,37.1900826,-2.0232143,-0.3192886,4.0000000,1.1279478,1.0819252,22.4426250,-1.7665249,5.7778687
793,-12,-5.122501131150471,22.355487127536477,-12.8350134,-0.0000826,31.4049587,-2.1323578,-0.2915277,4.0000000,1.1926272,1.0774420,21.8573990,-1.7756827,5.9252119
794,-12,-5.115044491150471,22.355487127536477,-12.8336411,-0.0014050,26.4462814,-2.2276981,-0.2644489,4.0000000,1.2497934,1.0729885,21.2548809,-1.7786912,6.0385547
795,-12,-5.107587851150471,22.355487127536477,-12.8323078,-0.0027273,21.4876041,-2.3050768,-0.2407479,4.0000000,1.2963002,1.0685782,20.6366940,-1.7777960,6.1117849
796,-12,-5.100131211150471,22.355487127536477,-12.8310204,-0.0040496,17.3553715,-2.3603327,-0.2219725,4.0000000,1.3302288,1.0642587,20.0098724,-1.7741739,6.1368303
797,-12,-5.092674571150472,22.355487127536477,-12.8297806,0.0047107,47.1074371,-2.3977535,-0.2045579,4.0000000,1.3565090,1.0600722,19.3771076,-1.7656248,6.1207061
798,-12,-5.085217931150471,22.355487127536477,-12.8285913,0.0035537,42.1487617,-2.4155326,-0.1928517,4.0000000,1.3712332,1.0560250,18.7410088,-1.7569366,6.0651875
799,-12,-5.077761291150471,22.355487127536477,-12.8274555,0.0023967,37.1900826,-2.4112873,-0.1870972,4.0000000,1.3738167,1.0521444,18.1071377,-1.7480111,5.9661703
