OID_,ClipsFinal_DEM_Large_S3_RegC,X,Y,DEM_Large_S5_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
613,-13,-4.958455051150472,18.396011287536481,-13.3203535,-0.0055372,0.0000000,3.5308111,-1.9671456,4.0000000,-2.2614672,1.0245293,12.5493488,-1.6728240,9.4054365
614,-13,-4.950998411150472,18.396011287536481,-13.3196993,0.0038843,46.2809906,2.7022450,-1.7556496,4.0000000,-2.0711937,1.0266632,13.0774183,-1.4401054,7.8313923
615,-13,-4.943541771150472,18.396011287536481,-13.3189516,0.0032231,42.1487617,1.9531740,-1.5447664,4.0000000,-1.8758404,1.0288184,13.5871649,-1.2136924,6.4560604
616,-13,-4.936085131150472,18.396011287536481,-13.3181248,0.0024793,38.0165291,1.3101847,-1.3432438,4.0000000,-1.6847017,1.0309290,14.0671282,-1.0017860,5.3265252
617,-13,-4.928628491150472,18.396011287536481,-13.3172359,0.0017355,33.8842964,0.7840129,-1.1573261,4.0000000,-1.5031652,1.0329497,14.5086184,-0.8114870,4.4393344
618,-13,-4.921171851150472,18.396011287536481,-13.3162994,0.0009091,29.7520657,0.3769406,-0.9934736,4.0000000,-1.3368034,1.0348605,14.9113150,-0.6501437,3.7763598
619,-13,-4.913715211150472,18.396011287536481,-13.3153267,-0.0000826,24.7933884,0.0828406,-0.8554829,4.0000000,-1.1895785,1.0366430,15.2771978,-0.5213873,3.2892992
620,-13,-4.906258571150472,18.396011287536481,-13.3143301,-0.0010744,20.6611576,-0.1124536,-0.7463917,4.0000000,-1.0648999,1.0383165,15.6117554,-0.4278834,2.9388671
621,-13,-4.898801931150472,18.396011287536481,-13.3133163,-0.0020661,16.5289249,-0.2113006,-0.6705145,4.0000000,-0.9696371,1.0398999,15.9193811,-0.3713920,2.6743238
622,-13,-4.891345291150472,18.396011287536481,-13.3122921,-0.0030579,13.2231407,-0.2275182,-0.6290187,4.0000000,-0.9053942,1.0414199,16.2093868,-0.3526431,2.4667361
623,-13,-4.883888651150472,18.396011287536481,-13.3112574,-0.0041322,9.9173555,-0.1720395,-0.6209642,4.0000000,-0.8747811,1.0429077,16.4871616,-0.3671474,2.2978926
624,-13,-4.876432011150472,18.396011287536481,-13.3102131,-0.0051240,7.4380164,-0.0540383,-0.6442452,4.0000000,-0.8751149,1.0443774,16.7583981,-0.4133755,2.1692152
625,-13,-4.868975371150472,18.396011287536481,-13.3091536,0.0038017,46.2809906,0.1212070,-0.6975267,4.0000000,-0.9080065,1.0458708,17.0279217,-0.4870468,2.1065505
626,-13,-4.861518731150472,18.396011287536481,-13.3080730,0.0026446,40.4958687,0.3371863,-0.7728232,4.0000000,-0.9622855,1.0474094,17.3003502,-0.5833609,2.1353745
627,-13,-4.854062091150472,18.396011287536481,-13.3069620,0.0014876,35.5371895,0.5870254,-0.8656029,4.0000000,-1.0305151,1.0489987,17.5763683,-0.7006905,2.2820275
628,-13,-4.846605451150472,18.396011287536481,-13.3058100,0.0001653,29.7520657,0.8589008,-0.9702579,4.0000000,-1.1036304,1.0506601,17.8612385,-0.8368855,2.5690043
629,-13,-4.839148811150472,18.396011287536481,-13.3046064,-0.0011570,24.7933884,1.1426928,-1.0815920,4.0000000,-1.1717995,1.0524069,18.1549397,-0.9913843,3.0005486
630,-13,-4.831692171150472,18.396011287536481,-13.3033390,-0.0024793,19.8347111,1.4191519,-1.1920087,4.0000000,-1.2238646,1.0542585,18.4588203,-1.1601529,3.5540655
631,-13,-4.824235531150472,18.396011287536481,-13.3019962,-0.0038843,15.7024794,1.6698743,-1.2950803,4.0000000,-1.2501664,1.0562246,18.7770844,-1.3399943,4.1863613
632,-13,-4.816778891150472,18.396011287536481,-13.3005686,-0.0053719,11.5702477,1.8709797,-1.3830819,4.0000000,-1.2441846,1.0582973,19.1053219,-1.5219792,4.8258781
633,-13,-4.809322251150472,18.396011287536481,-13.2990456,0.0029752,41.3223152,2.0076692,-1.4524145,4.0000000,-1.2056910,1.0604612,19.4412594,-1.6991379,5.4178863
634,-13,-4.801865611150472,18.396011287536481,-13.2974234,0.0013223,34.7107430,2.0703273,-1.5007035,4.0000000,-1.1385313,1.0626959,19.7806416,-1.8628756,5.9153600
635,-13,-4.794408971150472,18.396011287536481,-13.2956963,-0.0004959,28.0991745,2.0460892,-1.5233854,4.0000000,-1.0450480,1.0649664,20.1192684,-2.0017228,6.2559104
636,-13,-4.786952331150472,18.396011287536481,-13.2938633,-0.0023967,22.3140488,1.9375529,-1.5215462,4.0000000,-0.9314010,1.0671890,20.4446011,-2.1116915,6.4366531
637,-13,-4.779495691150472,18.396011287536481,-13.2919273,-0.0042975,17.3553715,1.7420959,-1.4920053,5.0000000,-0.8031512,1.0693070,20.7492638,-2.1808593,6.4281149
638,-13,-4.772039051150472,18.396011287536481,-13.2898912,0.0037190,42.9752083,1.4814688,-1.4394375,5.0000000,-0.6709901,1.0712306,21.0205345,-2.2078848,6.2751813
639,-13,-4.764582411150472,18.396011287536481,-13.2877636,0.0017355,35.5371895,1.1632638,-1.3635702,4.0000000,-0.5377047,1.0728749,21.2505150,-2.1894357,5.9968600
640,-13,-4.757125771150472,18.396011287536481,-13.2855520,-0.0004132,28.0991745,0.8108244,-1.2694731,4.0000000,-0.4096789,1.0741655,21.4286442,-2.1292672,5.6538806
641,-13,-4.749669131150472,18.396011287536481,-13.2832689,-0.0026446,21.4876041,0.4373842,-1.1587639,4.0000000,-0.2886789,1.0750090,21.5432911,-2.0288489,5.2827082
642,-13,-4.742212491150472,18.396011287536481,-13.2809267,-0.0047934,15.7024794,0.0658419,-1.0384041,4.0000000,-0.1783846,1.0753537,21.5908699,-1.8984237,4.9475822
643,-13,-4.734755851150472,18.396011287536481,-13.2785387,0.0029752,40.4958687,-0.2874099,-0.9110590,4.0000000,-0.0815154,1.0751677,21.5656738,-1.7406026,4.6610250
644,-13,-4.727299211150472,18.396011287536481,-13.2761192,0.0005785,32.2314034,-0.6112352,-0.7809680,4.0000000,0.0025371,1.0744441,21.4675713,-1.5644730,4.4453421
645,-13,-4.719842571150472,18.396011287536481,-13.2736816,-0.0017355,24.7933884,-0.8938432,-0.6538442,4.0000000,0.0721521,1.0731990,21.2959633,-1.3798406,4.3092165
646,-13,-5.144871051150472,18.388554647536481,-13.2885971,0.0028926,42.9752083,-0.5578961,-0.9188063,4.0000000,-1.3168458,1.0612299,19.5684166,-0.5207669,5.9390364
647,-13,-5.137414411150472,18.388554647536481,-13.2912264,-0.0044628,14.8760328,-0.3009816,-1.0377384,4.0000000,-1.3602296,1.0605773,19.4698887,-0.7152472,6.4341965
648,-13,-5.129957771150472,18.388554647536481,-13.2938299,-0.0017355,23.9669418,0.0441949,-1.1740600,4.0000000,-1.4127014,1.0595936,19.3208790,-0.9354185,7.0295992
649,-13,-5.122501131150472,18.388554647536481,-13.2963982,0.0004132,33.0578499,0.4740768,-1.3248426,4.0000000,-1.4751101,1.0582479,19.1141319,-1.1745752,7.7612371
650,-13,-5.115044491150472,18.388554647536481,-13.2989206,0.0027273,42.1487617,0.9930819,-1.4871341,4.0000000,-1.5437768,1.0565025,18.8361092,-1.4304914,8.6294384
651,-13,-5.107587851150472,18.388554647536481,-13.3013849,-0.0047934,12.3966942,1.5976886,-1.6573470,4.0000000,-1.6171486,1.0543305,18.4880810,-1.6975454,9.6346674
652,-13,-5.100131211150472,18.388554647536481,-13.3037777,-0.0022314,19.8347111,2.2916267,-1.8354598,4.0000000,-1.6959059,1.0517329,18.0597553,-1.9750137,10.7993193
653,-13,-5.092674571150472,18.388554647536481,-13.3060856,-0.0002479,28.0991745,3.0673649,-2.0177662,4.0000000,-1.7761329,1.0487561,17.5494633,-2.2593999,12.1029034
654,-13,-5.085217931150472,18.388554647536481,-13.3082962,0.0016529,37.1900826,3.9033551,-2.1985853,4.0000000,-1.8560193,1.0454203,16.9596405,-2.5411510,13.4987431
655,-13,-5.077761291150472,18.388554647536481,-13.3103933,-0.0061983,4.1322312,4.7902975,-2.3772204,4.0000000,-1.9358284,1.0417989,16.2893524,-2.8186126,14.9840403
656,-13,-5.070304651150472,18.388554647536481,-13.3123655,-0.0039669,8.2644625,5.6812010,-2.5450549,4.0000000,-2.0121326,1.0379864,15.5456152,-3.0779772,16.4591446
657,-13,-5.062848011150472,18.388554647536481,-13.3141975,-0.0023140,13.2231407,6.5527029,-2.6998496,4.0000000,-2.0833678,1.0340788,14.7424126,-3.3163314,17.8804665
658,-13,-5.055391371150472,18.388554647536481,-13.3158779,-0.0007438,19.0082645,7.3513942,-2.8349419,4.0000000,-2.1489439,1.0302087,13.8940563,-3.5209401,19.1582088
659,-13,-5.047934731150472,18.388554647536481,-13.3173962,0.0007438,24.7933884,8.0420046,-2.9461246,4.0000000,-2.2103608,1.0265164,13.0263491,-3.6818886,20.2085953
660,-13,-5.040478091150472,18.388554647536481,-13.3187437,0.0022314,31.4049587,8.5912828,-3.0314748,4.0000000,-2.2705984,1.0231204,12.1719246,-3.7923512,21.0032215
661,-13,-5.033021451150472,18.388554647536481,-13.3199120,0.0033058,38.0165291,8.9669151,-3.0873187,5.0000000,-2.3372424,1.0201271,11.3600311,-3.8373950,21.4756031
662,-13,-5.025564811150472,18.388554647536481,-13.3208971,-0.0057851,0.0000000,9.1297541,-3.1087255,5.0000000,-2.4156487,1.0176511,10.6374197,-3.8018026,21.5544319
663,-13,-5.018108171150472,18.388554647536481,-13.3216963,-0.0049587,0.0000000,9.0680771,-3.0951631,4.0000000,-2.5078847,1.0157542,10.0504713,-3.6824415,21.2427845
664,-13,-5.010651531150472,18.388554647536481,-13.3223076,-0.0042975,0.0000000,8.7944593,-3.0473673,4.0000000,-2.6149230,1.0144899,9.6386299,-3.4798119,20.5507145
665,-13,-5.003194891150472,18.388554647536481,-13.3227358,-0.0038017,0.0000000,8.3093452,-2.9643724,4.0000000,-2.7163219,1.0138761,9.4326162,-3.2124226,19.4907417
666,-13,-4.995738251150472,18.388554647536481,-13.3229828,-0.0035537,0.0000000,7.6477537,-2.8489161,4.0000000,-2.7883039,1.0138861,9.4405155,-2.9095283,18.1187935
667,-13,-4.988281611150472,18.388554647536481,-13.3230572,-0.0034711,0.0000000,6.8468237,-2.7038431,5.0000000,-2.8076129,1.0144778,9.6466055,-2.6000733,16.5010166
668,-13,-4.980824971150472,18.388554647536481,-13.3229685,-0.0034711,0.0000000,5.9465966,-2.5326984,4.0000000,-2.7655795,1.0155891,10.0146456,-2.2998173,14.7204781
669,-13,-4.973368331150472,18.388554647536481,-13.3227262,-0.0036364,0.0000000,5.0047297,-2.3415418,4.0000000,-2.6665180,1.0171286,10.4991341,-2.0165656,12.8715811
670,-13,-4.965911691150472,18.388554647536481,-13.3223457,-0.0038843,0.0000000,4.0605159,-2.1351526,4.0000000,-2.5238993,1.0189819,11.0552797,-1.7464057,11.0426512
671,-13,-4.958455051150472,18.388554647536481,-13.3218412,-0.0042975,0.0000000,3.1611722,-1.9208461,4.0000000,-2.3529239,1.0210558,11.6412153,-1.4887681,9.3248796
672,-13,-4.950998411150472,18.388554647536481,-13.3212271,-0.0047934,0.0000000,2.3390629,-1.7044536,4.0000000,-2.1648703,1.0232538,12.2289581,-1.2440369,7.7752991
673,-13,-4.943541771150472,18.388554647536481,-13.3205204,-0.0053719,0.0000000,1.6142410,-1.4921108,4.0000000,-1.9676760,1.0254856,12.7954197,-1.0165458,6.4426246
674,-13,-4.936085131150472,18.388554647536481,-13.3197365,0.0039669,47.1074371,1.0068426,-1.2905568,4.0000000,-1.7702978,1.0276830,13.3258305,-0.8108159,5.3418651
675,-13,-4.928628491150472,18.388554647536481,-13.3188915,0.0033058,42.9752083,0.5249367,-1.1071663,4.0000000,-1.5813562,1.0297898,13.8136129,-0.6329763,4.4777145
676,-13,-4.921171851150472,18.388554647536481,-13.3179998,0.0025620,38.8429756,0.1649083,-0.9472257,4.0000000,-1.4070022,1.0317898,14.2591972,-0.4874491,3.8222861
677,-13,-4.913715211150472,18.388554647536481,-13.3170719,0.0017355,33.8842964,-0.0797268,-0.8157271,4.0000000,-1.2521031,1.0336679,14.6628342,-0.3793512,3.3325975
678,-13,-4.906258571150472,18.388554647536481,-13.3161201,0.0009091,29.7520657,-0.2248141,-0.7140819,4.0000000,-1.1191078,1.0354286,15.0301819,-0.3090560,2.9575782
679,-13,-4.898801931150472,18.388554647536481,-13.3151503,-0.0000826,24.7933884,-0.2781118,-0.6467824,4.0000000,-1.0165838,1.0370867,15.3673706,-0.2769810,2.6631262
680,-13,-4.891345291150472,18.388554647536481,-13.3141680,-0.0010744,20.6611576,-0.2520212,-0.6151733,4.0000000,-0.9479473,1.0386664,15.6804991,-0.2823994,2.4239795
681,-13,-4.883888651150472,18.388554647536481,-13.3131742,-0.0021488,16.5289249,-0.1595839,-0.6171635,4.0000000,-0.9138426,1.0401998,15.9783077,-0.3204844,2.2283270
682,-13,-4.876432011150472,18.388554647536481,-13.3121662,-0.0031405,13.2231407,-0.0084796,-0.6528087,4.0000000,-0.9160115,1.0417017,16.2638454,-0.3896058,2.0971837
683,-13,-4.868975371150472,18.388554647536481,-13.3111410,-0.0042149,9.9173555,0.1913060,-0.7161268,4.0000000,-0.9484127,1.0432061,16.5441418,-0.4838408,2.0477455
684,-13,-4.861518731150472,18.388554647536481,-13.3100901,-0.0053719,7.4380164,0.4305234,-0.8026801,4.0000000,-1.0034519,1.0447370,16.8253555,-0.6019083,2.1178827
685,-13,-4.854062091150472,18.388554647536481,-13.3090038,0.0035537,44.6280975,0.7002782,-0.9063349,4.0000000,-1.0721291,1.0463097,17.1078491,-0.7405406,2.3329544
686,-13,-4.846605451150472,18.388554647536481,-13.3078728,0.0023140,38.8429756,0.9922709,-1.0216556,4.0000000,-1.1457082,1.0479617,17.3980961,-0.8976029,2.7104182
687,-13,-4.839148811150472,18.388554647536481,-13.3066826,0.0009917,33.0578499,1.2948349,-1.1424974,4.0000000,-1.2132297,1.0497042,17.6983891,-1.0717652,3.2478483
688,-13,-4.831692171150472,18.388554647536481,-13.3054237,-0.0004132,27.2727280,1.5876360,-1.2604574,4.0000000,-1.2637013,1.0515598,18.0133495,-1.2572136,3.9094009
689,-13,-4.824235531150472,18.388554647536481,-13.3040829,-0.0019008,22.3140488,1.8534629,-1.3697362,4.0000000,-1.2886949,1.0535568,18.3442841,-1.4507775,4.6468625
690,-13,-4.816778891150472,18.388554647536481,-13.3026495,-0.0033884,17.3553715,2.0639462,-1.4609472,4.0000000,-1.2803853,1.0556955,18.6909161,-1.6415091,5.3660321
691,-13,-4.809322251150472,18.388554647536481,-13.3011160,-0.0050413,13.2231407,2.2129123,-1.5336958,4.0000000,-1.2429291,1.0579598,19.0517883,-1.8244624,6.0289793
692,-13,-4.801865611150472,18.388554647536481,-13.2994757,0.0033058,42.1487617,2.2804792,-1.5821366,4.0000000,-1.1766075,1.0603367,19.4212551,-1.9876658,6.5566444
693,-13,-4.794408971150472,18.388554647536481,-13.2977247,0.0014876,34.7107430,2.2599833,-1.6040258,4.0000000,-1.0873728,1.0627993,19.7962284,-2.1206789,6.9013734
694,-13,-4.786952331150472,18.388554647536481,-13.2958622,-0.0004132,28.0991745,2.1491992,-1.5987594,5.0000000,-0.9802667,1.0652615,20.1618233,-2.2172520,7.0458846
695,-13,-4.779495691150472,18.388554647536481,-13.2938910,-0.0023967,22.3140488,1.9528813,-1.5660510,5.0000000,-0.8626605,1.0676537,20.5115795,-2.2694414,6.9863234
696,-13,-4.772039051150472,18.388554647536481,-13.2918148,-0.0044628,16.5289249,1.6864923,-1.5088704,4.0000000,-0.7415746,1.0698797,20.8307495,-2.2761660,6.7597642
697,-13,-4.764582411150472,18.388554647536481,-13.2896414,0.0034711,42.1487617,1.3585700,-1.4268274,4.0000000,-0.6203143,1.0718362,21.1060181,-2.2333407,6.3853722
698,-13,-4.757125771150472,18.388554647536481,-13.2873812,0.0013223,33.8842964,0.9942003,-1.3255389,4.0000000,-0.5043340,1.0734434,21.3296680,-2.1467435,5.9355578
699,-13,-4.749669131150472,18.388554647536481,-13.2850456,-0.0009917,26.4462814,0.6084036,-1.2081095,4.0000000,-0.3947867,1.0746099,21.4886837,-2.0214324,5.4655576
700,-13,-4.742212491150472,18.388554647536481,-13.2826471,-0.0032231,19.8347111,0.2250192,-1.0813650,4.0000000,-0.2947753,1.0752584,21.5779934,-1.8679547,5.0402298
701,-13,-4.734755851150472,18.388554647536481,-13.2802010,-0.0054545,14.0495872,-0.1455253,-0.9464220,4.0000000,-0.2036753,1.0753525,21.5916672,-1.6891687,4.6742477
702,-13,-4.727299211150472,18.388554647536481,-13.2777205,0.0021488,38.0165291,-0.4855463,-0.8088797,4.0000000,-0.1238816,1.0748800,21.5271282,-1.4938776,4.3936653
703,-13,-4.719842571150472,18.388554647536481,-13.2752209,-0.0002479,29.7520657,-0.7844631,-0.6744721,4.0000000,-0.0560260,1.0738443,21.3855286,-1.2929182,4.2125463
704,-13,-5.152327691150473,18.381098007536480,-13.2860870,0.0004959,34.7107430,-0.5831339,-0.7948138,4.0000000,-1.3333610,1.0641565,20.0072937,-0.2562666,5.0298672
705,-13,-5.144871051150472,18.381098007536480,-13.2887936,0.0030579,43.8016510,-0.3649727,-0.9036166,4.0000000,-1.3814416,1.0636319,19.9305840,-0.4257916,5.4101501
706,-13,-5.137414411150472,18.381098007536480,-13.2914839,-0.0042149,16.5289249,-0.0872428,-1.0263079,4.0000000,-1.4397438,1.0627918,19.8074322,-0.6128721,5.8880515
707,-13,-5.129957771150472,18.381098007536480,-13.2941465,-0.0014876,25.6198349,0.2722778,-1.1653794,4.0000000,-1.5073847,1.0615993,19.6295433,-0.8233742,6.4806051
708,-13,-5.122501131150472,18.381098007536480,-13.2967739,0.0006612,34.7107430,0.7086753,-1.3165436,4.0000000,-1.5827024,1.0600119,19.3871422,-1.0503849,7.2047319
709,-13,-5.115044491150472,18.381098007536480,-13.2993526,0.0030579,43.8016510,1.2298369,-1.4797190,4.0000000,-1.6635455,1.0579709,19.0714474,-1.2958926,8.0841084
710,-13,-5.107587851150472,18.381098007536480,-13.3018723,-0.0043802,14.0495872,1.8375623,-1.6529012,4.0000000,-1.7512435,1.0554985,18.6792297,-1.5545590,9.1334400
711,-13,-5.100131211150472,18.381098007536480,-13.3043194,-0.0017355,22.3140488,2.5221188,-1.8316272,4.0000000,-1.8394458,1.0525874,18.2004337,-1.8238087,10.3345346
712,-13,-5.092674571150472,18.381098007536480,-13.3066807,0.0002479,31.4049587,3.2816195,-2.0142150,4.0000000,-1.9273247,1.0492582,17.6376076,-2.1011052,11.6816502
713,-13,-5.085217931150472,18.381098007536480,-13.3089409,0.0022314,40.4958687,4.1082740,-2.1976509,4.0000000,-2.0135350,1.0455643,16.9864140,-2.3817670,13.1442213
714,-13,-5.077761291150472,18.381098007536480,-13.3110876,-0.0055372,5.7851238,4.9711571,-2.3767185,4.0000000,-2.0934026,1.0415753,16.2457638,-2.6600347,14.6789389
715,-13,-5.070304651150472,18.381098007536480,-13.3131056,-0.0032231,10.7438021,5.8293953,-2.5439522,4.0000000,-2.1618936,1.0373952,15.4285793,-2.9260108,16.1884212
716,-13,-5.062848011150472,18.381098007536480,-13.3149834,-0.0015702,16.5289249,6.6708927,-2.6996009,4.0000000,-2.2191029,1.0331404,14.5425644,-3.1800990,17.6601028
717,-13,-5.055391371150472,18.381098007536480,-13.3167076,0.0000000,23.1404953,7.4290423,-2.8338592,4.0000000,-2.2606134,1.0289316,13.6014271,-3.4071050,18.9613934
718,-13,-5.047934731150472,18.381098007536480,-13.3182678,0.0015702,29.7520657,8.0726213,-2.9436326,4.0000000,-2.2877171,1.0249249,12.6348953,-3.5995481,20.0284271
719,-13,-5.040478091150472,18.381098007536480,-13.3196564,0.0031405,37.1900826,8.5697012,-3.0267448,4.0000000,-2.3020489,1.0212394,11.6698685,-3.7514408,20.8248062
720,-13,-5.033021451150472,18.381098007536480,-13.3208656,-0.0057851,0.0000000,8.8984089,-3.0812137,4.0000000,-2.3140419,1.0179847,10.7392101,-3.8483856,21.3113327
721,-13,-5.025564811150472,18.381098007536480,-13.3218908,-0.0048760,0.0000000,9.0069456,-3.1000879,5.0000000,-2.3320897,1.0152718,9.8947954,-3.8680861,21.3969574
722,-13,-5.018108171150472,18.381098007536480,-13.3227291,-0.0040496,0.0000000,8.8961973,-3.0839489,5.0000000,-2.3743474,1.0131721,9.1864662,-3.7935505,21.0927219
723,-13,-5.010651531150472,18.381098007536480,-13.3233805,-0.0033884,0.0000000,8.5602455,-3.0310867,4.0000000,-2.4523649,1.0117394,8.6689653,-3.6098084,20.3891087
724,-13,-5.003194891150472,18.381098007536480,-13.3238478,-0.0028926,0.0000000,8.0209503,-2.9433436,4.0000000,-2.5629010,1.0109851,8.3863316,-3.3237860,19.3326607
725,-13,-4.995738251150472,18.381098007536480,-13.3241358,-0.0026446,0.0000000,7.3097429,-2.8227916,4.0000000,-2.6790407,1.0108887,8.3543062,-2.9665425,17.9729481
726,-13,-4.988281611150472,18.381098007536480,-13.3242512,-0.0025620,0.0000000,6.4743266,-2.6738081,5.0000000,-2.7579520,1.0114048,8.5578823,-2.5896642,16.3899269
727,-13,-4.980824971150472,18.381098007536480,-13.3242044,-0.0025620,0.0000000,5.5425577,-2.4976213,4.0000000,-2.7699399,1.0124581,8.9538012,-2.2253029,14.6384401
728,-13,-4.973368331150472,18.381098007536480,-13.3240080,-0.0027273,0.0000000,4.5774393,-2.3011293,4.0000000,-2.7103567,1.0139639,9.4852715,-1.8919019,12.8206568
729,-13,-4.965911691150472,18.381098007536480,-13.3236723,-0.0028926,0.0000000,3.6369321,-2.0932884,4.0000000,-2.5956073,1.0158112,10.0962296,-1.5909697,11.0586157
730,-13,-4.958455051150472,18.381098007536480,-13.3232145,-0.0032231,0.0000000,2.7523704,-1.8780998,4.0000000,-2.4397542,1.0178932,10.7432518,-1.3164452,9.4002886
731,-13,-4.950998411150472,18.381098007536480,-13.3226490,-0.0036364,0.0000000,1.9566398,-1.6622808,4.0000000,-2.2586269,1.0201182,11.3876362,-1.0659347,7.9065337
732,-13,-4.943541771150472,18.381098007536480,-13.3219919,-0.0041322,0.0000000,1.2672926,-1.4512776,4.0000000,-2.0613434,1.0223976,12.0085545,-0.8412119,6.6119118
733,-13,-4.936085131150472,18.381098007536480,-13.3212585,-0.0047107,0.0000000,0.7105089,-1.2544626,4.0000000,-1.8612441,1.0246508,12.5913448,-0.6476812,5.5406933
734,-13,-4.928628491150472,18.381098007536480,-13.3204651,-0.0052893,0.0000000,0.2789699,-1.0762525,4.0000000,-1.6659012,1.0268284,13.1258564,-0.4866036,4.6847563
735,-13,-4.921171851150472,18.381098007536480,-13.3196230,0.0040496,47.9338837,-0.0252314,-0.9235610,4.0000000,-1.4845878,1.0289061,13.6142035,-0.3625341,4.0171232
736,-13,-4.913715211150472,18.381098007536480,-13.3187466,0.0033058,42.9752083,-0.2186338,-0.7992845,4.0000000,-1.3215734,1.0308666,14.0570478,-0.2769955,3.4982395
737,-13,-4.906258571150472,18.381098007536480,-13.3178434,0.0025620,38.8429756,-0.3107241,-0.7066420,4.0000000,-1.1826175,1.0327094,14.4601469,-0.2306664,3.0807161
738,-13,-4.898801931150472,18.381098007536480,-13.3169212,0.0017355,33.8842964,-0.3137048,-0.6494914,4.0000000,-1.0749897,1.0344411,14.8272047,-0.2239931,2.7395191
739,-13,-4.891345291150472,18.381098007536480,-13.3159838,0.0008264,28.9256191,-0.2440441,-0.6270233,4.0000000,-1.0021410,1.0360794,15.1661348,-0.2519056,2.4546859
740,-13,-4.883888651150472,18.381098007536480,-13.3150311,-0.0002479,23.9669418,-0.1131776,-0.6394651,4.0000000,-0.9658711,1.0376562,15.4839144,-0.3130592,2.2336750
741,-13,-4.876432011150472,18.381098007536480,-13.3140612,-0.0012397,19.8347111,0.0685764,-0.6834170,4.0000000,-0.9652575,1.0391876,15.7846565,-0.4015764,2.0917063
742,-13,-4.868975371150472,18.381098007536480,-13.3130693,-0.0023140,15.7024794,0.2962597,-0.7567894,4.0000000,-0.9963214,1.0406984,16.0761852,-0.5172575,2.0648594
743,-13,-4.861518731150472,18.381098007536480,-13.3120461,-0.0034711,12.3966942,0.5579497,-0.8523352,4.0000000,-1.0507343,1.0422187,16.3628082,-0.6539360,2.1841772
744,-13,-4.854062091150472,18.381098007536480,-13.3109827,-0.0045455,9.0909090,0.8460982,-0.9639429,4.0000000,-1.1174710,1.0437660,16.6491241,-0.8104149,2.4713988
745,-13,-4.846605451150472,18.381098007536480,-13.3098679,0.0042975,47.9338837,1.1541104,-1.0863825,4.0000000,-1.1878223,1.0453817,16.9422226,-0.9849427,2.9392321
746,-13,-4.839148811150472,18.381098007536480,-13.3086891,0.0029752,41.3223152,1.4724244,-1.2140788,4.0000000,-1.2520052,1.0471021,17.2475586,-1.1761523,3.5828388
747,-13,-4.831692171150472,18.381098007536480,-13.3074341,0.0015702,34.7107430,1.7753495,-1.3361211,4.0000000,-1.2963179,1.0489597,17.5705547,-1.3759241,4.3413630
748,-13,-4.824235531150472,18.381098007536480,-13.3060913,0.0000826,28.9256191,2.0508809,-1.4487149,4.0000000,-1.3175999,1.0509799,17.9144726,-1.5798298,5.1708055
749,-13,-4.816778891150472,18.381098007536480,-13.3046503,-0.0014876,23.1404953,2.2698064,-1.5421734,4.0000000,-1.3068018,1.0531883,18.2824821,-1.7775451,5.9653630
750,-13,-4.809322251150472,18.381098007536480,-13.3031015,-0.0031405,18.1818180,2.4193721,-1.6138597,4.0000000,-1.2677643,1.0555630,18.6694069,-1.9599551,6.6652737
751,-13,-4.801865611150472,18.381098007536480,-13.3014412,-0.0047934,14.0495872,2.4872601,-1.6605518,4.0000000,-1.2033093,1.0580863,19.0702209,-2.1177943,7.2057977
752,-13,-4.794408971150472,18.381098007536480,-13.2996645,0.0033884,42.1487617,2.4659352,-1.6800203,5.0000000,-1.1192507,1.0607287,19.4816189,-2.2407899,7.5403728
753,-13,-4.786952331150472,18.381098007536480,-13.2977715,0.0014876,34.7107430,2.3513284,-1.6702526,5.0000000,-1.0215690,1.0634068,19.8877544,-2.3189363,7.6355433
754,-13,-4.779495691150472,18.381098007536480,-13.2957640,-0.0004959,28.0991745,2.1492362,-1.6323377,4.0000000,-0.9153911,1.0660613,20.2799282,-2.3492842,7.5061955
755,-13,-4.772039051150472,18.381098007536480,-13.2936468,-0.0026446,21.4876041,1.8770453,-1.5697488,4.0000000,-0.8077229,1.0685726,20.6440144,-2.3317745,7.1971149
756,-13,-4.764582411150472,18.381098007536480,-13.2914295,-0.0047934,15.7024794,1.5379682,-1.4807695,4.0000000,-0.6992044,1.0708237,20.9646912,-2.2623346,6.7222986
757,-13,-4.757125771150472,18.381098007536480,-13.2891216,0.0030579,40.4958687,1.1639559,-1.3738456,4.0000000,-0.5957665,1.0727272,21.2309914,-2.1519246,6.1836786
758,-13,-4.749669131150472,18.381098007536480,-13.2867346,0.0006612,32.2314034,0.7680022,-1.2502884,4.0000000,-0.4982355,1.0741886,21.4323597,-2.0023413,5.6204906
759,-13,-4.742212491150472,18.381098007536480,-13.2842827,-0.0016529,24.7933884,0.3730603,-1.1159791,4.0000000,-0.4080421,1.0751345,21.5619373,-1.8239162,5.0957289
760,-13,-4.734755851150472,18.381098007536480,-13.2817802,-0.0039669,18.1818180,-0.0086685,-0.9741361,4.0000000,-0.3244278,1.0755094,21.6121178,-1.6238443,4.6472788
761,-13,-4.727299211150472,18.381098007536480,-13.2792425,0.0036364,43.8016510,-0.3581586,-0.8316533,4.0000000,-0.2504522,1.0752792,21.5818024,-1.4128544,4.3100243
