OID_,ClipsFinal_DEM_Large_S3_RegK,X,Y,DEM_Large_S5_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
1576,-13,-3.452213771150471,18.358728087536480,-13.0048552,-0.0008264,5.7851238,0.6397524,-0.7998832,4.0000000,-0.8048974,1.0124830,9.0072613,-0.7948691,1.3457006
1577,-13,-3.444757131150471,18.358728087536480,-13.0037117,-0.0021488,1.6528926,0.6089847,-0.7806115,4.0000000,-0.7616804,1.0133945,9.3283014,-0.7995425,1.2849388
1578,-13,-3.437300491150471,18.358728087536480,-13.0025225,-0.0032231,0.0000000,0.5750698,-0.7594913,4.0000000,-0.7175754,1.0143409,9.6477623,-0.8014071,1.2216711
1579,-13,-3.429843851150471,18.358728087536480,-13.0012884,-0.0041322,0.0000000,0.5402850,-0.7379957,4.0000000,-0.6720696,1.0153090,9.9649439,-0.8039218,1.1610652
1580,-13,-3.422387211150471,18.358728087536480,-13.0000095,-0.0050413,0.0000000,0.5052988,-0.7168443,4.0000000,-0.6245183,1.0163230,10.2858229,-0.8091704,1.1062518
1581,-12,-3.414930571150471,18.358728087536480,-12.9986849,0.0038843,40.4958687,0.4678813,-0.6943774,4.0000000,-0.5752065,1.0173712,10.6061983,-0.8135483,1.0521364
1582,-12,-3.407473931150471,18.358728087536480,-12.9973154,0.0024793,31.4049587,0.4322392,-0.6741990,4.0000000,-0.5251796,1.0184541,10.9266376,-0.8232183,1.0109718
1583,-12,-3.400017291150471,18.358728087536480,-12.9958992,0.0006612,22.3140488,0.3964960,-0.6555938,4.0000000,-0.4733939,1.0195862,11.2515144,-0.8377936,0.9816923
1584,-12,-3.392560651150471,18.358728087536480,-12.9944372,-0.0011570,13.2231407,0.3615752,-0.6394881,4.0000000,-0.4220134,1.0207678,11.5804834,-0.8569628,0.9668699
1585,-12,-3.385104011150471,18.358728087536480,-12.9929276,-0.0028099,5.7851238,0.3240850,-0.6235157,4.0000000,-0.3691931,1.0220112,11.9159670,-0.8778382,0.9602664
1586,-12,-3.377647371150471,18.358728087536480,-12.9913692,-0.0042149,0.8264463,0.2846264,-0.6078938,4.0000000,-0.3165592,1.0233176,12.2579288,-0.8992285,0.9619349
1587,-12,-3.370190731150471,18.358728087536480,-12.9897614,0.0046281,47.9338837,0.2405450,-0.5905347,4.0000000,-0.2621256,1.0246842,12.6049147,-0.9189439,0.9669616
1588,-12,-3.362734091150471,18.358728087536480,-12.9881029,0.0029752,38.8429756,0.1957122,-0.5759291,4.0000000,-0.2086439,1.0261153,12.9571018,-0.9432143,0.9899695
1589,-12,-3.355277451150471,18.358728087536480,-12.9863930,0.0011570,29.7520657,0.1448721,-0.5572231,4.0000000,-0.1534510,1.0276182,13.3178892,-0.9609953,1.0087786
1590,-12,-3.347820811150471,18.358728087536480,-12.9846306,-0.0006612,20.6611576,0.0887617,-0.5335085,4.0000000,-0.0970033,1.0291827,13.6819773,-0.9700137,1.0198401
1591,-12,-3.340364171150471,18.358728087536480,-12.9828148,-0.0024793,11.5702477,0.0296334,-0.5038629,4.0000000,-0.0402946,1.0307873,14.0429459,-0.9674312,1.0175349
1592,-12,-3.332907531150471,18.358728087536480,-12.9809465,-0.0041322,4.1322312,-0.0297067,-0.4699504,4.0000000,0.0156634,1.0324183,14.4022589,-0.9555643,1.0071100
1593,-12,-3.325450891150471,18.358728087536480,-12.9790258,0.0036364,45.4545441,-0.0878412,-0.4273449,4.0000000,0.0718260,1.0340484,14.7510471,-0.9265159,0.9729469
1594,-12,-3.317994251150471,18.358728087536480,-12.9770555,0.0018182,36.3636360,-0.1410094,-0.3767961,4.0000000,0.1279831,1.0356472,15.0853806,-0.8815753,0.9187101
1595,-12,-3.310537611150471,18.358728087536480,-12.9750376,0.0000000,27.2727280,-0.1853354,-0.3155113,4.0000000,0.1843926,1.0371939,15.4010201,-0.8154151,0.8386755
1596,-12,-3.303080971150471,18.358728087536480,-12.9729748,-0.0018182,18.1818180,-0.2181093,-0.2468454,4.0000000,0.2416216,1.0386285,15.6858807,-0.7353123,0.7507778
1597,-12,-3.295624331150471,18.358728087536480,-12.9708719,-0.0041322,9.0909090,-0.2346323,-0.1670591,4.0000000,0.3007311,1.0399177,15.9394941,-0.6348493,0.6526043
1598,-12,-3.288167691150471,18.358728087536480,-12.9687347,0.0033058,45.4545441,-0.2318925,-0.0780477,4.0000000,0.3626095,1.0410181,16.1520195,-0.5187050,0.5619723
1599,-12,-3.280711051150471,18.358728087536480,-12.9665689,0.0013223,36.3636360,-0.2022841,0.0215695,4.0000000,0.4243011,1.0418737,16.3136368,-0.3811621,0.4837072
1600,-12,-3.273254411150471,18.358728087536480,-12.9643831,-0.0004959,27.2727280,-0.1494324,0.1252310,4.0000000,0.4879172,1.0424399,16.4225502,-0.2374552,0.4462585
1601,-12,-3.265797771150471,18.358728087536480,-12.9621859,-0.0023140,18.1818180,-0.0708662,0.2351785,4.0000000,0.5541505,1.0427110,16.4733639,-0.0837933,0.4603078
1602,-13,-3.787762571150471,18.351271447536480,-13.0407333,-0.0045455,0.0000000,-1.1020296,-0.4538418,4.0000000,-1.5972618,1.0116750,8.7012300,0.6895782,3.2226424
1603,-13,-3.780305931150471,18.351271447536480,-13.0396423,0.0045455,45.4545441,-1.1083490,-0.4625859,4.0000000,-1.6087981,1.0112500,8.5437288,0.6836264,3.2631974
1604,-13,-3.772849291150471,18.351271447536480,-13.0385828,0.0036364,36.3636360,-1.0973240,-0.4720164,4.0000000,-1.6014413,1.0108345,8.3868198,0.6574085,3.2700496
1605,-13,-3.765392651150471,18.351271447536480,-13.0375547,0.0026446,27.2727280,-1.0639100,-0.4825974,4.0000000,-1.5727336,1.0104408,8.2349510,0.6075388,3.2350323
1606,-13,-3.757936011150471,18.351271447536480,-13.0365572,0.0015702,18.1818180,-1.0181017,-0.4928549,4.0000000,-1.5241340,1.0100583,8.0847006,0.5384243,3.1732502
1607,-13,-3.750479371150471,18.351271447536480,-13.0355902,0.0004959,9.9173555,-0.9558811,-0.5037513,4.0000000,-1.4550867,1.0096809,7.9344282,0.4475840,3.0804105
1608,-13,-3.743022731150471,18.351271447536480,-13.0346546,-0.0005785,3.3057852,-0.8876607,-0.5125781,4.0000000,-1.3678211,1.0093056,7.7833095,0.3426650,2.9668984
1609,-13,-3.735566091150471,18.351271447536480,-13.0337477,-0.0014876,0.0000000,-0.8149778,-0.5217062,4.0000000,-1.2678207,1.0089353,7.6282120,0.2244083,2.8460257
1610,-13,-3.728109451150471,18.351271447536480,-13.0328693,-0.0023967,0.0000000,-0.7475553,-0.5289018,4.0000000,-1.1583921,1.0085611,7.4700165,0.1005885,2.7284095
1611,-13,-3.720652811150471,18.351271447536480,-13.0320177,-0.0033058,0.0000000,-0.6874533,-0.5343703,4.0000000,-1.0442888,1.0081791,7.3046618,-0.0244518,2.6190159
1612,-13,-3.713196171150471,18.351271447536480,-13.0311909,-0.0042149,0.0000000,-0.6414704,-0.5373516,4.0000000,-0.9293407,1.0077906,7.1287823,-0.1453626,2.5283904
1613,-13,-3.705739531150471,18.351271447536480,-13.0303869,-0.0051240,0.0000000,-0.6044693,-0.5414001,4.0000000,-0.8237747,1.0073894,6.9448295,-0.2590255,2.4619439
1614,-13,-3.698282891150471,18.351271447536480,-13.0296049,0.0039669,39.6694221,-0.5876205,-0.5409358,4.0000000,-0.7255114,1.0069864,6.7553177,-0.3563602,2.4177599
1615,-13,-3.690826251150471,18.351271447536480,-13.0288410,0.0030579,30.5785122,-0.5889683,-0.5383463,4.0000000,-0.6419271,1.0065908,6.5603008,-0.4347655,2.4024954
1616,-13,-3.683369611150471,18.351271447536480,-13.0280933,0.0022314,22.3140488,-0.6072360,-0.5321649,4.0000000,-0.5755021,1.0061979,6.3618860,-0.4888277,2.4072034
1617,-13,-3.675912971150471,18.351271447536480,-13.0273609,0.0014876,14.8760328,-0.6321248,-0.5250632,4.0000000,-0.5291966,1.0058202,6.1640172,-0.5209299,2.4226954
1618,-13,-3.668456331150471,18.351271447536480,-13.0266399,0.0008264,8.2644625,-0.6636590,-0.5153364,4.0000000,-0.5056549,1.0054654,5.9715548,-0.5250179,2.4419932
1619,-13,-3.660999691150471,18.351271447536480,-13.0259304,0.0003306,3.3057852,-0.6940086,-0.5046953,4.0000000,-0.5067918,1.0051391,5.7906489,-0.5025988,2.4567189
1620,-13,-3.653543051150471,18.351271447536480,-13.0252295,0.0000000,0.0000000,-0.7221503,-0.4916936,4.0000000,-0.5332412,1.0048546,5.6250930,-0.4501460,2.4591897
1621,-13,-3.646086411150471,18.351271447536480,-13.0245352,0.0000000,0.0000000,-0.7413420,-0.4775732,4.0000000,-0.5826423,1.0046084,5.4803262,-0.3725041,2.4411767
1622,-13,-3.638629771150471,18.351271447536480,-13.0238476,-0.0002479,0.0000000,-0.7495449,-0.4621233,4.0000000,-0.6503453,1.0044060,5.3575425,-0.2739013,2.3980172
1623,-13,-3.631173131150471,18.351271447536480,-13.0231647,-0.0011570,0.0000000,-0.7420961,-0.4490262,4.0000000,-0.7311973,1.0042511,5.2600245,-0.1668550,2.3340557
1624,-13,-3.623716491150471,18.351271447536480,-13.0224867,-0.0020661,0.0000000,-0.7203299,-0.4378113,4.0000000,-0.8195679,1.0041382,5.1910729,-0.0560549,2.2495730
1625,-13,-3.616259851150471,18.351271447536480,-13.0218134,-0.0029752,0.0000000,-0.6848208,-0.4287572,5.0000000,-0.9059336,1.0040736,5.1501012,0.0484192,2.1460662
1626,-13,-3.608803211150471,18.351271447536480,-13.0211430,-0.0038843,0.0000000,-0.6375651,-0.4213981,4.0000000,-0.9824896,1.0040526,5.1370687,0.1396934,2.0254271
1627,-13,-3.601346571150471,18.351271447536480,-13.0204754,-0.0047934,0.0000000,-0.5765007,-0.4206291,4.0000000,-1.0458177,1.0040715,5.1478219,0.2045595,1.8997219
1628,-13,-3.593889931150471,18.351271447536480,-13.0198097,0.0042975,42.9752083,-0.5055143,-0.4249943,4.0000000,-1.0913359,1.0041267,5.1837959,0.2413472,1.7716433
1629,-13,-3.586433291150471,18.351271447536480,-13.0191460,0.0033884,33.8842964,-0.4266051,-0.4340048,4.0000000,-1.1188152,1.0042192,5.2436576,0.2508054,1.6440170
1630,-13,-3.578976651150471,18.351271447536480,-13.0184813,0.0024793,24.7933884,-0.3410505,-0.4501024,4.0000000,-1.1317720,1.0043453,5.3197541,0.2315672,1.5292932
1631,-13,-3.571520011150471,18.351271447536480,-13.0178156,0.0015702,15.7024794,-0.2479752,-0.4737348,4.0000000,-1.1344066,1.0045075,5.4194589,0.1869369,1.4303235
1632,-13,-3.564063371150471,18.351271447536480,-13.0171452,0.0006612,6.6115704,-0.1514928,-0.5017415,4.0000000,-1.1263992,1.0047036,5.5377612,0.1229161,1.3467157
1633,-13,-3.556606731150471,18.351271447536480,-13.0164690,0.0000000,0.0000000,-0.0532040,-0.5343413,4.0000000,-1.1139338,1.0049375,5.6721482,0.0452511,1.2857080
1634,-13,-3.549150091150471,18.351271447536480,-13.0157824,-0.0000826,0.0000000,0.0498020,-0.5724790,4.0000000,-1.0995891,1.0052091,5.8264675,-0.0453688,1.2495145
1635,-13,-3.541693451150471,18.351271447536480,-13.0150833,-0.0003306,0.0000000,0.1447728,-0.6088386,4.0000000,-1.0835226,1.0055188,5.9985957,-0.1341547,1.2327377
1636,-13,-3.534236811150471,18.351271447536480,-13.0143671,-0.0007438,0.0000000,0.2413445,-0.6473270,4.0000000,-1.0665174,1.0058656,6.1831179,-0.2281366,1.2346661
1637,-13,-3.526780171150471,18.351271447536480,-13.0136318,-0.0013223,0.0000000,0.3338306,-0.6854680,4.0000000,-1.0500993,1.0062582,6.3871202,-0.3208367,1.2552236
1638,-13,-3.519323531150471,18.351271447536480,-13.0128717,-0.0021488,0.0000000,0.4211048,-0.7218075,4.0000000,-1.0324852,1.0067040,6.6092806,-0.4111297,1.2877814
1639,-13,-3.511866891150471,18.351271447536480,-13.0120840,-0.0030579,0.0000000,0.4924002,-0.7512494,4.0000000,-1.0128155,1.0071936,6.8463979,-0.4896832,1.3213696
1640,-13,-3.504410251150471,18.351271447536480,-13.0112648,-0.0039669,0.0000000,0.5548345,-0.7769666,4.0000000,-0.9906838,1.0077308,7.0975976,-0.5632493,1.3565158
1641,-13,-3.496953611150471,18.351271447536480,-13.0104122,-0.0048760,0.0000000,0.5995211,-0.7946026,4.0000000,-0.9649870,1.0083196,7.3616376,-0.6242182,1.3806391
1642,-13,-3.489496971150471,18.351271447536480,-13.0095224,0.0042149,42.1487617,0.6313896,-0.8066021,4.0000000,-0.9361871,1.0089564,7.6374741,-0.6770171,1.3962005
1643,-13,-3.482040331150471,18.351271447536480,-13.0085936,0.0033058,33.0578499,0.6482364,-0.8117758,4.0000000,-0.9047538,1.0096385,7.9215536,-0.7187978,1.3980873
1644,-13,-3.474583691150471,18.351271447536480,-13.0076237,0.0023140,23.9669418,0.6540392,-0.8118479,4.0000000,-0.8700711,1.0103657,8.2135544,-0.7536248,1.3885943
1645,-13,-3.467127051150471,18.351271447536480,-13.0066118,0.0012397,15.7024794,0.6457592,-0.8049054,4.0000000,-0.8322598,1.0111361,8.5117254,-0.7775510,1.3612306
1646,-13,-3.459670411150471,18.351271447536480,-13.0055571,0.0000826,9.0909090,0.6260636,-0.7919494,4.0000000,-0.7913648,1.0119472,8.8145008,-0.7925339,1.3180925
1647,-13,-3.452213771150471,18.351271447536480,-13.0044584,-0.0013223,4.1322312,0.6014844,-0.7766340,4.0000000,-0.7491675,1.0127889,9.1169596,-0.8041006,1.2709088
1648,-13,-3.444757131150471,18.351271447536480,-13.0033159,-0.0025620,0.8264463,0.5697828,-0.7572998,4.0000000,-0.7031854,1.0136685,9.4228096,-0.8114142,1.2146600
1649,-13,-3.437300491150471,18.351271447536480,-13.0021286,-0.0035537,0.0000000,0.5339512,-0.7353945,4.0000000,-0.6563982,1.0145783,9.7283888,-0.8143910,1.1540056
1650,-13,-3.429843851150471,18.351271447536480,-13.0008974,-0.0044628,0.0000000,0.4977941,-0.7135968,4.0000000,-0.6088563,1.0155174,10.0313597,-0.8183374,1.0982052
1651,-13,-3.422387211150471,18.351271447536480,-12.9996214,0.0046281,46.2809906,0.4612849,-0.6918723,4.0000000,-0.5611604,1.0164944,10.3395853,-0.8225842,1.0472486
1652,-12,-3.414930571150471,18.351271447536480,-12.9983006,0.0034711,37.1900826,0.4214570,-0.6681293,4.0000000,-0.5109887,1.0175010,10.6464300,-0.8252699,0.9954469
1653,-12,-3.407473931150471,18.351271447536480,-12.9969349,0.0019835,28.0991745,0.3830006,-0.6464368,4.0000000,-0.4603717,1.0185435,10.9526854,-0.8325019,0.9562320
1654,-12,-3.400017291150471,18.351271447536480,-12.9955244,0.0001653,19.0082645,0.3465534,-0.6279621,4.0000000,-0.4100303,1.0196282,11.2643394,-0.8458938,0.9334830
1655,-12,-3.392560651150471,18.351271447536480,-12.9940681,-0.0015702,10.7438021,0.3087320,-0.6103376,4.0000000,-0.3585669,1.0207630,11.5797710,-0.8621084,0.9207392
1656,-12,-3.385104011150471,18.351271447536480,-12.9925652,-0.0031405,4.1322312,0.2696654,-0.5937814,4.0000000,-0.3070842,1.0219582,11.9011936,-0.8804786,0.9186714
1657,-12,-3.377647371150471,18.351271447536480,-12.9910145,-0.0044628,0.0000000,0.2306055,-0.5789734,4.0000000,-0.2575893,1.0232021,12.2280245,-0.9003574,0.9277519
1658,-12,-3.370190731150471,18.351271447536480,-12.9894161,0.0043802,46.2809906,0.1876238,-0.5626321,4.0000000,-0.2071395,1.0245060,12.5609102,-0.9181247,0.9400527
1659,-12,-3.362734091150471,18.351271447536480,-12.9877682,0.0026446,37.1900826,0.1420712,-0.5471516,4.0000000,-0.1564263,1.0258753,12.8990221,-0.9378768,0.9645435
1660,-12,-3.355277451150471,18.351271447536480,-12.9860697,0.0008264,28.0991745,0.0937704,-0.5303587,4.0000000,-0.1066754,1.0273094,13.2430191,-0.9540420,0.9918112
1661,-12,-3.347820811150471,18.351271447536480,-12.9843197,-0.0009917,19.0082645,0.0419278,-0.5111014,4.0000000,-0.0571413,1.0287962,13.5916920,-0.9650614,1.0192705
1662,-12,-3.340364171150471,18.351271447536480,-12.9825191,-0.0028099,9.9173555,-0.0118912,-0.4863013,4.0000000,-0.0085819,1.0303189,13.9385071,-0.9640206,1.0321186
1663,-12,-3.332907531150471,18.351271447536480,-12.9806671,-0.0044628,3.3057852,-0.0661634,-0.4557514,4.0000000,0.0390969,1.0318778,14.2842884,-0.9505997,1.0298209
1664,-12,-3.325450891150471,18.351271447536480,-12.9787645,0.0033884,43.8016510,-0.1181115,-0.4187602,4.0000000,0.0852285,1.0334427,14.6218624,-0.9227490,1.0083134
1665,-12,-3.317994251150471,18.351271447536480,-12.9768124,0.0015702,34.7107430,-0.1666869,-0.3751784,4.0000000,0.1314463,1.0349853,14.9465809,-0.8818031,0.9707741
1666,-12,-3.310537611150471,18.351271447536480,-12.9748135,-0.0002479,25.6198349,-0.2091742,-0.3210514,4.0000000,0.1787558,1.0364861,15.2563200,-0.8208587,0.9077175
1667,-12,-3.303080971150471,18.351271447536480,-12.9727697,-0.0020661,16.5289249,-0.2406206,-0.2594516,4.0000000,0.2261692,1.0378805,15.5365849,-0.7450724,0.8293644
1668,-12,-3.295624331150471,18.351271447536480,-12.9706879,-0.0044628,7.4380164,-0.2572165,-0.1880461,4.0000000,0.2744809,1.0391495,15.7886734,-0.6505730,0.7354289
1669,-12,-3.288167691150471,18.351271447536480,-12.9685698,0.0030579,44.6280975,-0.2562721,-0.1080245,4.0000000,0.3243042,1.0402557,16.0049648,-0.5403531,0.6391648
1670,-12,-3.280711051150471,18.351271447536480,-12.9664240,0.0011570,35.5371895,-0.2310244,-0.0169406,4.0000000,0.3748035,1.0411390,16.1738205,-0.4086846,0.5430576
1671,-12,-3.273254411150471,18.351271447536480,-12.9642553,-0.0006612,26.4462814,-0.1858686,0.0772360,4.0000000,0.4272078,1.0417650,16.2935238,-0.2727357,0.4775578
1672,-12,-3.265797771150471,18.351271447536480,-12.9620733,-0.0024793,17.3553715,-0.1180507,0.1776246,4.0000000,0.4828769,1.0421137,16.3598557,-0.1276276,0.4496174
1673,-12,-3.258341131150471,18.351271447536480,-12.9598846,0.0048760,48.7603302,-0.0290889,0.2806308,4.0000000,0.5409834,1.0421752,16.3715267,0.0202782,0.4701557
1674,-13,-3.787762571150471,18.343814807536479,-13.0409727,-0.0042975,0.0000000,-1.0325058,-0.4686989,4.0000000,-1.5775656,1.0106974,8.3307438,0.6401677,3.1180220
1675,-13,-3.780305931150471,18.343814807536479,-13.0399132,0.0047934,47.9338837,-1.0368599,-0.4854908,4.0000000,-1.6127027,1.0102649,8.1605320,0.6417211,3.1889212
1676,-13,-3.772849291150471,18.343814807536479,-13.0388832,0.0038843,38.8429756,-1.0240476,-0.5031635,4.0000000,-1.6313063,1.0098500,7.9967942,0.6249794,3.2295475
1677,-13,-3.765392651150471,18.343814807536479,-13.0378819,0.0029752,29.7520657,-0.9873532,-0.5229347,4.0000000,-1.6312435,1.0094603,7.8387756,0.5853742,3.2317195
1678,-13,-3.757936011150471,18.343814807536479,-13.0369091,0.0019835,20.6611576,-0.9343986,-0.5433149,4.0000000,-1.6131910,1.0090992,7.6879220,0.5265612,3.2057366
1679,-13,-3.750479371150471,18.343814807536479,-13.0359640,0.0009091,11.5702477,-0.8663034,-0.5628333,4.0000000,-1.5749445,1.0087607,7.5473576,0.4492779,3.1474538
1680,-13,-3.743022731150471,18.343814807536479,-13.0350447,-0.0001653,4.1322312,-0.7927589,-0.5797974,4.0000000,-1.5186104,1.0084370,7.4083076,0.3590155,3.0681963
1681,-13,-3.735566091150471,18.343814807536479,-13.0341511,-0.0010744,0.0000000,-0.7107369,-0.5958570,4.0000000,-1.4470427,1.0081254,7.2729325,0.2553286,2.9691236
1682,-13,-3.728109451150471,18.343814807536479,-13.0332804,-0.0019835,0.0000000,-0.6324449,-0.6097442,4.0000000,-1.3658574,1.0078276,7.1404657,0.1463690,2.8689599
1683,-13,-3.720652811150471,18.343814807536479,-13.0324306,-0.0028926,0.0000000,-0.5651082,-0.6192680,4.0000000,-1.2765969,1.0075330,7.0068569,0.0380610,2.7706308
1684,-13,-3.713196171150471,18.343814807536479,-13.0316010,-0.0038017,0.0000000,-0.5119244,-0.6251147,4.0000000,-1.1841664,1.0072389,6.8714709,-0.0660630,2.6834989
1685,-13,-3.705739531150471,18.343814807536479,-13.0307884,-0.0047107,0.0000000,-0.4693592,-0.6287088,4.0000000,-1.0940350,1.0069495,6.7319798,-0.1633825,2.6072922
1686,-13,-3.698282891150471,18.343814807536479,-13.0299911,0.0043802,43.8016510,-0.4462831,-0.6282997,4.0000000,-1.0108515,1.0066603,6.5926466,-0.2457479,2.5512757
1687,-13,-3.690826251150471,18.343814807536479,-13.0292072,0.0034711,34.7107430,-0.4433135,-0.6226637,4.0000000,-0.9370812,1.0063765,6.4518251,-0.3082462,2.5104945
1688,-13,-3.683369611150471,18.343814807536479,-13.0284348,0.0025620,25.6198349,-0.4597815,-0.6117858,4.0000000,-0.8757914,1.0061002,6.3097572,-0.3477801,2.4842582
1689,-13,-3.675912971150471,18.343814807536479,-13.0276718,0.0017355,17.3553715,-0.4867963,-0.5990457,4.0000000,-0.8314570,1.0058337,6.1705899,-0.3666344,2.4723437
1690,-13,-3.668456331150471,18.343814807536479,-13.0269175,0.0009917,9.9173555,-0.5246994,-0.5820166,4.0000000,-0.8036901,1.0055846,6.0371561,-0.3603432,2.4643784
1691,-13,-3.660999691150471,18.343814807536479,-13.0261698,0.0004132,4.1322312,-0.5632565,-0.5623925,4.0000000,-0.7955806,1.0053589,5.9128413,-0.3292043,2.4489958
1692,-13,-3.653543051150471,18.343814807536479,-13.0254278,0.0000000,0.0000000,-0.6031829,-0.5394521,4.0000000,-0.8061574,1.0051616,5.8017459,-0.2727468,2.4256694
1693,-13,-3.646086411150471,18.343814807536479,-13.0246906,-0.0000826,0.0000000,-0.6355837,-0.5154099,4.0000000,-0.8335131,1.0049901,5.7046289,-0.1973067,2.3872459
1694,-13,-3.638629771150471,18.343814807536479,-13.0239592,-0.0004132,0.0000000,-0.6597134,-0.4902916,4.0000000,-0.8730125,1.0048512,5.6241765,-0.1075707,2.3328469
1695,-13,-3.631173131150471,18.343814807536479,-13.0232315,-0.0013223,0.0000000,-0.6716175,-0.4675211,4.0000000,-0.9222721,1.0047487,5.5631776,-0.0127700,2.2680366
1696,-13,-3.623716491150471,18.343814807536479,-13.0225086,-0.0022314,0.0000000,-0.6708384,-0.4459009,5.0000000,-0.9766616,1.0046803,5.5225973,0.0848598,2.1861455
1697,-13,-3.616259851150471,18.343814807536479,-13.0217896,-0.0031405,0.0000000,-0.6552405,-0.4271774,4.0000000,-1.0274379,1.0046461,5.5025973,0.1730831,2.0881491
1698,-13,-3.608803211150471,18.343814807536479,-13.0210752,-0.0040496,0.0000000,-0.6246495,-0.4123398,4.0000000,-1.0718254,1.0046462,5.5016661,0.2471457,1.9756448
1699,-13,-3.601346571150471,18.343814807536479,-13.0203648,-0.0049587,0.0000000,-0.5793422,-0.4045736,4.0000000,-1.1060404,1.0046761,5.5198054,0.2968931,1.8582401
1700,-13,-3.593889931150471,18.343814807536479,-13.0196590,0.0041322,41.3223152,-0.5240810,-0.4021776,4.0000000,-1.1278223,1.0047382,5.5577412,0.3234671,1.7386754
1701,-13,-3.586433291150471,18.343814807536479,-13.0189562,0.0032231,32.2314034,-0.4590042,-0.4063705,4.0000000,-1.1378763,1.0048358,5.6137857,0.3251353,1.6209278
1702,-13,-3.578976651150471,18.343814807536479,-13.0182562,0.0023140,23.1404953,-0.3843950,-0.4186105,4.0000000,-1.1378891,1.0049597,5.6861105,0.3006682,1.5112017
1703,-13,-3.571520011150471,18.343814807536479,-13.0175571,0.0014050,14.0495872,-0.3012675,-0.4369336,4.0000000,-1.1276799,1.0051227,5.7791724,0.2538127,1.4069382
1704,-13,-3.564063371150471,18.343814807536479,-13.0168562,0.0005785,5.7851238,-0.2096365,-0.4630376,4.0000000,-1.1119483,1.0053170,5.8866301,0.1858730,1.3172340
1705,-13,-3.556606731150471,18.343814807536479,-13.0161524,-0.0000826,0.0000000,-0.1148552,-0.4942135,4.0000000,-1.0934647,1.0055439,6.0113707,0.1050377,1.2470400
1706,-13,-3.549150091150471,18.343814807536479,-13.0154409,-0.0002479,0.0000000,-0.0143653,-0.5297219,4.0000000,-1.0715249,1.0058103,6.1555305,0.0120812,1.1917524
1707,-13,-3.541693451150471,18.343814807536479,-13.0147200,-0.0005785,0.0000000,0.0785686,-0.5646755,4.0000000,-1.0503093,1.0061153,6.3140969,-0.0790416,1.1596090
1708,-13,-3.534236811150471,18.343814807536479,-13.0139847,-0.0010744,0.0000000,0.1760312,-0.6036951,4.0000000,-1.0300516,1.0064543,6.4864964,-0.1773386,1.1481618
1709,-13,-3.526780171150471,18.343814807536479,-13.0132332,-0.0017355,0.0000000,0.2698649,-0.6421474,4.0000000,-1.0090629,1.0068380,6.6756854,-0.2752320,1.1535764
1710,-13,-3.519323531150471,18.343814807536479,-13.0124588,-0.0026446,0.0000000,0.3571979,-0.6783221,4.0000000,-0.9870593,1.0072671,6.8826938,-0.3695849,1.1717345
1711,-13,-3.511866891150471,18.343814807536479,-13.0116606,-0.0035537,0.0000000,0.4295109,-0.7081166,4.0000000,-0.9623138,1.0077380,7.1017265,-0.4539195,1.1941448
1712,-13,-3.504410251150471,18.343814807536479,-13.0108328,-0.0044628,0.0000000,0.4945613,-0.7356511,4.0000000,-0.9369726,1.0082548,7.3331661,-0.5343296,1.2250879
1713,-13,-3.496953611150471,18.343814807536479,-13.0099735,0.0046281,46.2809906,0.5414346,-0.7551096,4.0000000,-0.9083544,1.0088170,7.5795112,-0.6018648,1.2492924
1714,-13,-3.489496971150471,18.343814807536479,-13.0090790,0.0037190,37.1900826,0.5738922,-0.7679995,4.0000000,-0.8752621,1.0094236,7.8345571,-0.6607369,1.2644548
1715,-13,-3.482040331150471,18.343814807536479,-13.0081482,0.0028099,28.0991745,0.5909700,-0.7740774,4.0000000,-0.8402017,1.0100718,8.0969934,-0.7079530,1.2690406
1716,-13,-3.474583691150471,18.343814807536479,-13.0071774,0.0018182,19.8347111,0.5999277,-0.7769833,4.0000000,-0.8035552,1.0107626,8.3690758,-0.7504115,1.2702516
1717,-13,-3.467127051150471,18.343814807536479,-13.0061665,0.0007438,12.3966942,0.5916182,-0.7709539,4.0000000,-0.7627962,1.0114957,8.6482868,-0.7791116,1.2498603
1718,-13,-3.459670411150471,18.343814807536479,-13.0051126,-0.0004132,6.6115704,0.5716311,-0.7586875,4.0000000,-0.7186175,1.0122665,8.9316244,-0.7987575,1.2143788
1719,-13,-3.452213771150471,18.343814807536479,-13.0040169,-0.0017355,2.4793389,0.5451940,-0.7431009,4.0000000,-0.6733097,1.0130686,9.2147684,-0.8128921,1.1727707
1720,-13,-3.444757131150471,18.343814807536479,-13.0028772,-0.0028926,0.0000000,0.5132225,-0.7244372,4.0000000,-0.6262018,1.0139060,9.5035563,-0.8226725,1.1258798
1721,-13,-3.437300491150471,18.343814807536479,-13.0016947,-0.0038017,0.0000000,0.4771889,-0.7032091,4.0000000,-0.5782704,1.0147688,9.7914648,-0.8281478,1.0750426
1722,-13,-3.429843851150471,18.343814807536479,-13.0004683,-0.0047107,0.0000000,0.4399468,-0.6815991,4.0000000,-0.5294469,1.0156664,10.0795918,-0.8337512,1.0279919
