OID_,ClipsFinal_DEM_Large_S3_RegL2,X,Y,DEM_Large_S5_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
668,-13,-3.310537611150471,18.955259287536482,-13.0183268,0.0000000,0.0000000,2.7588086,-1.9344951,4.0000000,-2.2684116,1.0031183,4.4505081,-1.6005784,9.5822639
669,-13,-3.303080971150471,18.955259287536482,-13.0185242,0.0000000,0.0000000,2.5250294,-1.8591872,4.0000000,-2.0125177,1.0023842,3.8790801,-1.7058568,8.8624887
670,-13,-3.295624331150471,18.955259287536482,-13.0186415,0.0000000,0.0000000,2.2838058,-1.7765291,4.0000000,-1.6959748,1.0018187,3.3774309,-1.8570832,8.1108618
671,-13,-3.288167691150471,18.955259287536482,-13.0186815,0.0000000,0.0000000,2.0507572,-1.6902955,5.0000000,-1.3381779,1.0014111,2.9686010,-2.0424130,7.3599348
672,-13,-3.280711051150471,18.955259287536482,-13.0186481,0.0000000,0.0000000,1.8181651,-1.5979403,4.0000000,-0.9844157,1.0011513,2.6791525,-2.2114651,6.5975585
673,-13,-3.273254411150471,18.955259287536482,-13.0185442,0.0000000,0.0000000,1.5935622,-1.5025387,4.0000000,-0.7301309,1.0010239,2.5292275,-2.2749467,5.8571177
674,-13,-3.265797771150471,18.955259287536482,-13.0183725,0.0000000,0.0000000,1.3765923,-1.4042332,5.0000000,-0.6392357,1.0010085,2.5222139,-2.1692307,5.1458902
675,-13,-3.258341131150471,18.955259287536482,-13.0181389,0.0000000,0.0000000,1.1792175,-1.3068328,5.0000000,-0.6836965,1.0010875,2.6341772,-1.9299691,4.4848609
676,-13,-3.250884491150471,18.955259287536482,-13.0178471,0.0000000,0.0000000,0.9932547,-1.2085061,4.0000000,-0.7760595,1.0012417,2.8283927,-1.6409526,3.8691709
677,-13,-3.243427851150471,18.955259287536482,-13.0175009,0.0000000,0.0000000,0.8247243,-1.1122855,4.0000000,-0.8596409,1.0014518,3.0700948,-1.3649300,3.3150394
678,-13,-3.235971211150471,18.955259287536482,-13.0171061,0.0000000,0.0000000,0.6718037,-1.0175203,4.0000000,-0.9114140,1.0017009,3.3299854,-1.1236265,2.8153009
679,-13,-3.228514571150471,18.955259287536482,-13.0166664,0.0000000,0.0000000,0.5404585,-0.9284211,4.0000000,-0.9341329,1.0019692,3.5889339,-0.9227093,2.3857026
680,-13,-3.221057931150471,18.955259287536482,-13.0161886,0.0000000,0.0000000,0.4297215,-0.8450201,4.0000000,-0.9338095,1.0022471,3.8362999,-0.7562307,2.0161638
681,-13,-3.213601291150471,18.955259287536482,-13.0156746,0.0000000,0.0000000,0.3429610,-0.7705058,4.0000000,-0.9176355,1.0025244,4.0679975,-0.6233761,1.7082487
682,-13,-3.206144651150471,18.955259287536482,-13.0151310,0.0000000,0.0000000,0.2738132,-0.7034054,5.0000000,-0.8918712,1.0027999,4.2841654,-0.5149395,1.4506193
683,-13,-3.198688011150471,18.955259287536482,-13.0145588,0.0000000,0.0000000,0.2191873,-0.6437154,5.0000000,-0.8598245,1.0030674,4.4841356,-0.4276064,1.2376167
684,-13,-3.191231371150471,18.955259287536482,-13.0139627,-0.0001653,0.0000000,0.1756080,-0.5909413,4.0000000,-0.8253527,1.0033208,4.6653476,-0.3565298,1.0633484
685,-13,-3.183774731150470,18.955259287536482,-13.0133448,-0.0006612,0.0000000,0.1462838,-0.5475052,4.0000000,-0.7901670,1.0035651,4.8328624,-0.3048434,0.9233451
686,-13,-3.176318091150470,18.955259287536482,-13.0127077,-0.0015702,0.0000000,0.1275942,-0.5121652,4.0000000,-0.7561171,1.0038035,4.9910927,-0.2682135,0.8100976
687,-13,-3.168861451150471,18.955259287536482,-13.0120516,-0.0024793,0.0000000,0.1161693,-0.4834418,4.0000000,-0.7242907,1.0040412,5.1426401,-0.2425928,0.7177893
688,-13,-3.161404811150471,18.955259287536482,-13.0113783,-0.0033884,0.0000000,0.1087064,-0.4598651,4.0000000,-0.6942564,1.0042745,5.2885675,-0.2254738,0.6430690
689,-13,-3.153948171150471,18.955259287536482,-13.0106878,-0.0042975,0.0000000,0.1024671,-0.4387460,4.0000000,-0.6652280,1.0045098,5.4316216,-0.2122640,0.5789844
690,-13,-3.146491531150471,18.955259287536482,-13.0099812,0.0047934,47.9338837,0.0954520,-0.4186147,4.0000000,-0.6386700,1.0047455,5.5707417,-0.1985593,0.5233753
691,-13,-3.139034891150471,18.955259287536482,-13.0092592,0.0038843,38.8429756,0.0874193,-0.3989892,4.0000000,-0.6141601,1.0049714,5.7026868,-0.1838184,0.4746862
692,-13,-3.131578251150471,18.955259287536482,-13.0085230,0.0029752,29.7520657,0.0789433,-0.3793880,4.0000000,-0.5898458,1.0051950,5.8286753,-0.1689302,0.4300095
693,-13,-3.124121611150471,18.955259287536482,-13.0077724,0.0020661,20.6611576,0.0653154,-0.3551790,4.0000000,-0.5656621,1.0054117,5.9497323,-0.1446959,0.3854668
694,-13,-3.116664971150471,18.955259287536482,-13.0070095,0.0011570,11.5702477,0.0478942,-0.3268678,4.0000000,-0.5416643,1.0056077,6.0561557,-0.1120712,0.3423229
695,-13,-3.109208331150471,18.955259287536482,-13.0062351,0.0004132,4.1322312,0.0289343,-0.2949601,4.0000000,-0.5150186,1.0057768,6.1465802,-0.0749015,0.2999879
696,-13,-3.101751691150471,18.955259287536482,-13.0054531,-0.0000826,0.0000000,0.0085747,-0.2596892,4.0000000,-0.4872696,1.0059166,6.2214551,-0.0321087,0.2615207
697,-13,-3.094295051150471,18.955259287536482,-13.0046644,-0.0003306,0.0000000,-0.0126758,-0.2210578,4.0000000,-0.4590229,1.0060191,6.2740445,0.0169072,0.2287935
698,-13,-3.086838411150471,18.955259287536482,-13.0038729,-0.0008264,0.0000000,-0.0325464,-0.1793156,4.0000000,-0.4276885,1.0060791,6.3072000,0.0690573,0.2007016
699,-13,-3.079381771150471,18.955259287536482,-13.0030813,-0.0014876,0.0000000,-0.0505514,-0.1361476,4.0000000,-0.3960313,1.0061004,6.3172007,0.1237362,0.1813489
700,-13,-3.071925131150471,18.955259287536482,-13.0022926,-0.0023967,0.0000000,-0.0641631,-0.0937449,4.0000000,-0.3627031,1.0060745,6.3030686,0.1752133,0.1687572
701,-12,-3.526780171150471,18.947802647536481,-12.9754677,0.0002479,31.4049587,-0.3476498,-0.3148559,4.0000000,-0.2325788,1.0560238,18.7668495,-0.3971329,1.3459589
702,-12,-3.519323531150471,18.947802647536481,-12.9778709,0.0024793,40.4958687,-0.1999825,-0.4498183,4.0000000,-0.3644908,1.0564080,18.8311901,-0.5351458,1.4890407
703,-12,-3.511866891150471,18.947802647536481,-12.9802675,-0.0051240,11.5702477,-0.0120667,-0.5849941,4.0000000,-0.5043589,1.0564277,18.8329697,-0.6656293,1.7152896
704,-12,-3.504410251150471,18.947802647536481,-12.9826498,-0.0028099,19.0082645,0.2129947,-0.7191898,4.0000000,-0.6498106,1.0560824,18.7767639,-0.7885691,2.0252476
705,-12,-3.496953611150471,18.947802647536481,-12.9850082,-0.0006612,27.2727280,0.4733445,-0.8534108,4.0000000,-0.8011009,1.0553583,18.6616535,-0.9057208,2.4273789
706,-12,-3.489496971150471,18.947802647536481,-12.9873352,0.0015702,36.3636360,0.7722945,-0.9896056,4.0000000,-0.9594222,1.0542588,18.4820576,-1.0197891,2.9303951
707,-12,-3.482040331150471,18.947802647536481,-12.9896212,0.0038843,45.4545441,1.0974975,-1.1235998,4.0000000,-1.1222471,1.0527811,18.2388229,-1.1249524,3.5243556
708,-12,-3.474583691150471,18.947802647536481,-12.9918575,-0.0039669,13.2231407,1.4520297,-1.2575550,4.0000000,-1.2892826,1.0509568,17.9333000,-1.2258273,4.2146382
709,-12,-3.467127051150471,18.947802647536481,-12.9940367,-0.0019008,20.6611576,1.8248584,-1.3883773,4.0000000,-1.4584945,1.0488046,17.5635262,-1.3182601,4.9814363
710,-12,-3.459670411150471,18.947802647536481,-12.9961500,0.0000826,28.9256191,2.2098708,-1.5151885,4.0000000,-1.6274484,1.0463523,17.1312027,-1.4029286,5.8085527
711,-13,-3.452213771150471,18.947802647536481,-12.9981899,0.0020661,38.0165291,2.5909741,-1.6349380,4.0000000,-1.7965438,1.0436592,16.6416073,-1.4733323,6.6696401
712,-13,-3.444757131150471,18.947802647536481,-13.0001497,-0.0059504,4.1322312,2.9656665,-1.7477367,4.0000000,-1.9617424,1.0407830,16.0989113,-1.5337309,7.5419488
713,-13,-3.437300491150471,18.947802647536481,-13.0020237,-0.0041322,8.2644625,3.3230538,-1.8520775,4.0000000,-2.1213179,1.0377623,15.5069532,-1.5828371,8.3999043
714,-13,-3.429843851150471,18.947802647536481,-13.0038052,-0.0023140,14.0495872,3.6468842,-1.9454165,4.0000000,-2.2737095,1.0346489,14.8687820,-1.6171232,9.2099857
715,-13,-3.422387211150471,18.947802647536481,-13.0054903,-0.0005785,20.6611576,3.9276092,-2.0266707,4.0000000,-2.4153950,1.0315253,14.1953850,-1.6379464,9.9466801
716,-13,-3.414930571150471,18.947802647536481,-13.0070763,0.0011570,28.0991745,4.1572556,-2.0951960,4.0000000,-2.5448470,1.0284237,13.4925842,-1.6455449,10.5921564
717,-13,-3.407473931150471,18.947802647536481,-13.0085602,0.0026446,36.3636360,4.3288264,-2.1505799,4.0000000,-2.6611369,1.0254014,12.7641172,-1.6400231,11.1349955
718,-13,-3.400017291150471,18.947802647536481,-13.0099421,0.0038843,44.6280975,4.4385066,-2.1920979,4.0000000,-2.7599313,1.0224985,12.0211458,-1.6242644,11.5559063
719,-13,-3.392560651150471,18.947802647536481,-13.0112190,-0.0048760,0.0000000,4.4950628,-2.2219841,4.0000000,-2.8423648,1.0197282,11.2641687,-1.6016034,11.8698454
720,-13,-3.385104011150471,18.947802647536481,-13.0123930,-0.0038017,0.0000000,4.5045276,-2.2412364,4.0000000,-2.9076393,1.0171324,10.5011978,-1.5748336,12.0808620
721,-13,-3.377647371150471,18.947802647536481,-13.0134649,-0.0028099,0.0000000,4.4482799,-2.2455282,4.0000000,-2.9498448,1.0147165,9.7345924,-1.5412118,12.1457729
722,-13,-3.370190731150471,18.947802647536481,-13.0144348,-0.0019835,0.0000000,4.3480167,-2.2390141,4.0000000,-2.9726923,1.0124937,8.9710112,-1.5053358,12.1032743
723,-13,-3.362734091150471,18.947802647536481,-13.0153055,-0.0014050,0.0000000,4.2054939,-2.2217240,4.0000000,-2.9747050,1.0104768,8.2139339,-1.4687428,11.9567270
724,-13,-3.355277451150471,18.947802647536481,-13.0160780,-0.0009091,0.0000000,4.0414567,-2.1959465,5.0000000,-2.9550822,1.0086621,7.4640317,-1.4368110,11.7128382
725,-13,-3.347820811150471,18.947802647536481,-13.0167561,-0.0005785,0.0000000,3.8513484,-2.1608105,5.0000000,-2.9119544,1.0070446,6.7269826,-1.4096663,11.3744173
726,-13,-3.340364171150471,18.947802647536481,-13.0173397,-0.0003306,0.0000000,3.6501648,-2.1184621,5.0000000,-2.8441455,1.0056237,6.0030088,-1.3927788,10.9578161
727,-13,-3.332907531150471,18.947802647536481,-13.0178328,-0.0001653,0.0000000,3.4318686,-2.0671470,4.0000000,-2.7468464,1.0044001,5.2988410,-1.3874475,10.4547014
728,-13,-3.325450891150471,18.947802647536481,-13.0182371,-0.0000826,0.0000000,3.2068429,-2.0088065,4.0000000,-2.6162231,1.0033604,4.6209946,-1.4013897,9.8874292
729,-13,-3.317994251150471,18.947802647536481,-13.0185547,0.0000000,0.0000000,2.9815943,-1.9449600,4.0000000,-2.4426444,1.0025060,3.9762537,-1.4472758,9.2760382
730,-13,-3.310537611150471,18.947802647536481,-13.0187883,0.0000000,0.0000000,2.7578313,-1.8758990,4.0000000,-2.2146106,1.0018289,3.3807211,-1.5371875,8.6291342
731,-13,-3.303080971150471,18.947802647536481,-13.0189409,0.0000000,0.0000000,2.5277331,-1.7997807,4.0000000,-1.9091909,1.0013168,2.8523879,-1.6903707,7.9426389
732,-13,-3.295624331150471,18.947802647536481,-13.0190144,0.0000000,0.0000000,2.2960124,-1.7191557,5.0000000,-1.5240320,1.0009605,2.4217286,-1.9142795,7.2534504
733,-13,-3.288167691150471,18.947802647536481,-13.0190115,0.0000000,0.0000000,2.0644238,-1.6334258,4.0000000,-1.1154101,1.0007463,2.1241715,-2.1514416,6.5568280
734,-13,-3.280711051150471,18.947802647536481,-13.0189371,0.0000000,0.0000000,1.8441777,-1.5456561,4.0000000,-0.8341841,1.0006582,1.9996771,-2.2571282,5.8768034
735,-13,-3.273254411150471,18.947802647536481,-13.0187931,0.0000000,0.0000000,1.6203338,-1.4525626,5.0000000,-0.7837778,1.0006797,2.0506341,-2.1213472,5.2074361
736,-13,-3.265797771150471,18.947802647536481,-13.0185843,0.0000000,0.0000000,1.4119170,-1.3594146,5.0000000,-0.8884951,1.0007931,2.2374747,-1.8303341,4.5782428
737,-13,-3.258341131150471,18.947802647536481,-13.0183153,0.0000000,0.0000000,1.2144513,-1.2660844,4.0000000,-1.0082608,1.0009816,2.5071168,-1.5239079,3.9957585
738,-13,-3.250884491150471,18.947802647536481,-13.0179892,0.0000000,0.0000000,1.0363388,-1.1751088,4.0000000,-1.0882440,1.0012256,2.8169830,-1.2619737,3.4665918
739,-13,-3.243427851150471,18.947802647536481,-13.0176125,0.0000000,0.0000000,0.8681107,-1.0836362,4.0000000,-1.1212634,1.0015079,3.1347837,-1.0460088,2.9791379
740,-13,-3.235971211150471,18.947802647536481,-13.0171881,0.0000000,0.0000000,0.7193978,-0.9963688,4.0000000,-1.1208870,1.0018142,3.4436421,-0.8718506,2.5523996
741,-13,-3.228514571150471,18.947802647536481,-13.0167217,0.0000000,0.0000000,0.5867075,-0.9123652,5.0000000,-1.0981653,1.0021288,3.7339530,-0.7265651,2.1775548
742,-13,-3.221057931150471,18.947802647536481,-13.0162172,0.0000000,0.0000000,0.4722243,-0.8335957,5.0000000,-1.0636026,1.0024414,4.0011826,-0.6035888,1.8568773
743,-13,-3.213601291150471,18.947802647536481,-13.0156803,0.0000000,0.0000000,0.3816827,-0.7632507,5.0000000,-1.0215340,1.0027437,4.2409863,-0.5049675,1.5885122
744,-13,-3.206144651150471,18.947802647536481,-13.0151138,0.0000000,0.0000000,0.3098535,-0.7005679,4.0000000,-0.9766940,1.0030367,4.4620767,-0.4244417,1.3646630
745,-13,-3.198688011150471,18.947802647536481,-13.0145206,0.0000000,0.0000000,0.2528541,-0.6455434,4.0000000,-0.9320986,1.0033160,4.6613669,-0.3589882,1.1816784
746,-13,-3.191231371150471,18.947802647536481,-13.0139046,-0.0002479,0.0000000,0.2057501,-0.5962061,4.0000000,-0.8895810,1.0035769,4.8416061,-0.3028311,1.0299932
747,-13,-3.183774731150470,18.947802647536481,-13.0132685,-0.0008264,0.0000000,0.1732834,-0.5564433,4.0000000,-0.8498830,1.0038275,5.0070324,-0.2630036,0.9107904
748,-13,-3.176318091150470,18.947802647536481,-13.0126133,-0.0017355,0.0000000,0.1512357,-0.5240383,4.0000000,-0.8143328,1.0040702,5.1604567,-0.2337439,0.8140787
749,-13,-3.168861451150471,18.947802647536481,-13.0119410,-0.0026446,0.0000000,0.1366685,-0.4977552,4.0000000,-0.7816161,1.0043050,5.3083339,-0.2138942,0.7351164
750,-13,-3.161404811150471,18.947802647536481,-13.0112524,-0.0035537,0.0000000,0.1279527,-0.4763819,4.0000000,-0.7501283,1.0045363,5.4476919,-0.2026355,0.6685991
751,-13,-3.153948171150471,18.947802647536481,-13.0105486,-0.0044628,0.0000000,0.1224284,-0.4586711,4.0000000,-0.7218249,1.0047721,5.5857778,-0.1955173,0.6128388
752,-13,-3.146491531150471,18.947802647536481,-13.0098286,0.0046281,46.2809906,0.1136404,-0.4397529,4.0000000,-0.6950871,1.0050040,5.7214766,-0.1844188,0.5618749
753,-13,-3.139034891150471,18.947802647536481,-13.0090942,0.0037190,37.1900826,0.1050885,-0.4215985,4.0000000,-0.6693884,1.0052279,5.8455968,-0.1738086,0.5158334
754,-13,-3.131578251150471,18.947802647536481,-13.0083456,0.0028099,28.0991745,0.0961782,-0.4034556,4.0000000,-0.6442966,1.0054511,5.9693956,-0.1626147,0.4731821
755,-13,-3.124121611150471,18.947802647536481,-13.0075836,0.0019008,19.0082645,0.0815796,-0.3804662,4.0000000,-0.6193584,1.0056651,6.0864816,-0.1415740,0.4296003
756,-13,-3.116664971150471,18.947802647536481,-13.0068092,0.0009917,9.9173555,0.0626741,-0.3521793,4.0000000,-0.5920375,1.0058546,6.1865039,-0.1123212,0.3836029
757,-13,-3.109208331150471,18.947802647536481,-13.0060253,0.0003306,3.3057852,0.0437865,-0.3232013,4.0000000,-0.5650132,1.0060186,6.2731605,-0.0813894,0.3421637
758,-13,-3.101751691150471,18.947802647536481,-13.0052328,-0.0001653,0.0000000,0.0214892,-0.2891605,4.0000000,-0.5364507,1.0061553,6.3443923,-0.0418703,0.3023520
759,-13,-3.094295051150471,18.947802647536481,-13.0044346,-0.0004959,0.0000000,-0.0022439,-0.2512812,4.0000000,-0.5064892,1.0062503,6.3940449,0.0039268,0.2668563
760,-13,-3.086838411150471,18.947802647536481,-13.0036345,-0.0010744,0.0000000,-0.0250204,-0.2107783,4.0000000,-0.4743065,1.0063084,6.4233122,0.0527499,0.2364488
761,-13,-3.079381771150471,18.947802647536481,-13.0028334,-0.0018182,0.0000000,-0.0459685,-0.1681324,4.0000000,-0.4400643,1.0063224,6.4304829,0.1037994,0.2126369
762,-13,-3.071925131150471,18.947802647536481,-13.0020361,-0.0027273,0.0000000,-0.0623400,-0.1262560,4.0000000,-0.4041804,1.0062869,6.4126787,0.1516684,0.1950549
763,-13,-3.064468491150471,18.947802647536481,-13.0012455,-0.0036364,0.0000000,-0.0726360,-0.0861134,4.0000000,-0.3652992,1.0062172,6.3770051,0.1930724,0.1805686
764,-12,-3.526780171150471,18.940346007536480,-12.9762487,0.0009091,34.7107430,-0.1936762,-0.3275561,4.0000000,-0.3292597,1.0567658,18.8869953,-0.3258526,1.0208074
765,-12,-3.519323531150471,18.940346007536480,-12.9786825,0.0032231,43.8016510,-0.0453696,-0.4643357,4.0000000,-0.4615108,1.0569180,18.9112453,-0.4671604,1.1926416
766,-12,-3.511866891150471,18.940346007536480,-12.9811068,-0.0042975,14.0495872,0.1375297,-0.5982311,4.0000000,-0.5985344,1.0566734,18.8718929,-0.5979279,1.4480672
767,-12,-3.504410251150471,18.940346007536480,-12.9835129,-0.0019835,22.3140488,0.3575969,-0.7329441,4.0000000,-0.7419306,1.0560412,18.7709751,-0.7239577,1.7955374
768,-12,-3.496953611150471,18.940346007536480,-12.9858923,0.0002479,31.4049587,0.6095246,-0.8663549,4.0000000,-0.8904495,1.0550148,18.6056461,-0.8422604,2.2322037
769,-12,-3.489496971150471,18.940346007536480,-12.9882355,0.0024793,40.4958687,0.8944995,-1.0004963,4.0000000,-1.0431848,1.0536035,18.3739281,-0.9578078,2.7662938
770,-12,-3.482040331150471,18.940346007536480,-12.9905348,-0.0051240,9.9173555,1.2013897,-1.1313198,4.0000000,-1.1986748,1.0518156,18.0775547,-1.0639648,3.3805163
771,-12,-3.474583691150471,18.940346007536480,-12.9927797,-0.0029752,16.5289249,1.5368829,-1.2625507,4.0000000,-1.3576020,1.0496873,17.7163219,-1.1674994,4.0859261
772,-12,-3.467127051150471,18.940346007536480,-12.9949636,-0.0009091,24.7933884,1.8854893,-1.3893950,4.0000000,-1.5177741,1.0472463,17.2900677,-1.2610159,4.8529191
773,-12,-3.459670411150471,18.940346007536480,-12.9970770,0.0010744,33.8842964,2.2404602,-1.5109082,4.0000000,-1.6767429,1.0445260,16.8003445,-1.3450736,5.6621380
774,-13,-3.452213771150471,18.940346007536480,-12.9991131,0.0030579,42.9752083,2.5873854,-1.6242062,4.0000000,-1.8339831,1.0415919,16.2542152,-1.4144293,6.4825287
775,-13,-3.444757131150471,18.940346007536480,-13.0010643,-0.0049587,5.7851238,2.9330697,-1.7322903,4.0000000,-1.9884031,1.0384961,15.6542864,-1.4761775,7.3154874
776,-13,-3.437300491150471,18.940346007536480,-13.0029259,-0.0031405,10.7438021,3.2611268,-1.8317221,4.0000000,-2.1378987,1.0352970,15.0055552,-1.5255455,8.1236067
777,-13,-3.429843851150471,18.940346007536480,-13.0046921,-0.0013223,17.3553715,3.5546052,-1.9194511,4.0000000,-2.2795696,1.0320487,14.3124123,-1.5593327,8.8684168
778,-13,-3.422387211150471,18.940346007536480,-13.0063581,0.0004132,24.7933884,3.8059263,-1.9945878,4.0000000,-2.4097018,1.0288221,13.5857058,-1.5794739,9.5252953
779,-13,-3.414930571150471,18.940346007536480,-13.0079222,0.0020661,33.0578499,4.0127897,-2.0580647,4.0000000,-2.5299258,1.0256585,12.8299541,-1.5862037,10.0959711
780,-13,-3.407473931150471,18.940346007536480,-13.0093803,0.0035537,42.1487617,4.1650062,-2.1078415,4.0000000,-2.6350360,1.0226097,12.0524035,-1.5806470,10.5494299
781,-13,-3.400017291150471,18.940346007536480,-13.0107336,-0.0052066,0.0000000,4.2638311,-2.1448104,4.0000000,-2.7247665,1.0197158,11.2621250,-1.5648545,10.8889866
782,-13,-3.392560651150471,18.940346007536480,-13.0119810,-0.0040496,0.0000000,4.3083873,-2.1693041,4.0000000,-2.7992630,1.0169933,10.4617357,-1.5393451,11.1167574
783,-13,-3.385104011150471,18.940346007536480,-13.0131216,-0.0030579,0.0000000,4.3063188,-2.1823988,4.0000000,-2.8561788,1.0144786,9.6579485,-1.5086187,11.2345161
784,-13,-3.377647371150471,18.940346007536480,-13.0141582,-0.0021488,0.0000000,4.2484498,-2.1820843,4.0000000,-2.8935583,1.0121720,8.8565416,-1.4706104,11.2270298
785,-13,-3.370190731150471,18.940346007536480,-13.0150909,-0.0014050,0.0000000,4.1556916,-2.1722000,4.0000000,-2.9129541,1.0100871,8.0610943,-1.4314460,11.1255884
786,-13,-3.362734091150471,18.940346007536480,-13.0159235,-0.0009091,0.0000000,4.0192990,-2.1506271,4.0000000,-2.9124184,1.0082293,7.2763376,-1.3888357,10.9169722
787,-13,-3.355277451150471,18.940346007536480,-13.0166569,-0.0004959,0.0000000,3.8636615,-2.1211398,4.0000000,-2.8921094,1.0065871,6.5039401,-1.3501700,10.6258535
788,-13,-3.347820811150471,18.940346007536480,-13.0172939,-0.0002479,0.0000000,3.6829517,-2.0826843,4.0000000,-2.8514574,1.0051601,5.7483225,-1.3139113,10.2541714
789,-13,-3.340364171150471,18.940346007536480,-13.0178366,-0.0000826,0.0000000,3.4900663,-2.0371945,5.0000000,-2.7896264,1.0039403,5.0122643,-1.2847627,9.8170757
790,-13,-3.332907531150471,18.940346007536480,-13.0182886,0.0000000,0.0000000,3.2854125,-1.9842085,5.0000000,-2.7011023,1.0029199,4.3002586,-1.2673147,9.3141747
791,-13,-3.325450891150471,18.940346007536480,-13.0186510,0.0000000,0.0000000,3.0727026,-1.9252306,5.0000000,-2.5829723,1.0020862,3.6183760,-1.2674888,8.7706537
792,-13,-3.317994251150471,18.940346007536480,-13.0189276,0.0000000,0.0000000,2.8525493,-1.8593743,4.0000000,-2.4152925,1.0014323,2.9758413,-1.3034562,8.1792078
793,-13,-3.310537611150471,18.940346007536480,-13.0191212,0.0000000,0.0000000,2.6423302,-1.7911233,4.0000000,-2.1775570,1.0009449,2.3913517,-1.4046897,7.5790319
794,-13,-3.303080971150471,18.940346007536480,-13.0192347,0.0000000,0.0000000,2.4327874,-1.7193915,4.0000000,-1.8178326,1.0006102,1.8919765,-1.6209503,6.9755931
795,-13,-3.295624331150471,18.940346007536480,-13.0192699,0.0000000,0.0000000,2.2185767,-1.6420910,5.0000000,-1.3199630,1.0004156,1.5372394,-1.9642190,6.3563218
796,-13,-3.288167691150471,18.940346007536480,-13.0192318,0.0000000,0.0000000,1.9994159,-1.5600817,5.0000000,-0.9257755,1.0003477,1.4039234,-2.1943879,5.7411027
797,-13,-3.280711051150471,18.940346007536480,-13.0191221,0.0000000,0.0000000,1.7931800,-1.4774109,5.0000000,-0.9325164,1.0003891,1.5150698,-2.0223055,5.1495581
798,-13,-3.273254411150471,18.940346007536480,-13.0189447,0.0000000,0.0000000,1.5866518,-1.3912592,5.0000000,-1.1164293,1.0005225,1.7974237,-1.6660891,4.5766020
799,-13,-3.265797771150471,18.940346007536480,-13.0187054,0.0000000,0.0000000,1.3902023,-1.3044384,4.0000000,-1.2464985,1.0007308,2.1546974,-1.3623782,4.0368137
800,-13,-3.258341131150471,18.940346007536480,-13.0184069,0.0000000,0.0000000,1.2071551,-1.2187467,4.0000000,-1.3001840,1.0009979,2.5367837,-1.1373093,3.5417109
801,-13,-3.250884491150471,18.940346007536480,-13.0180540,0.0000000,0.0000000,1.0356989,-1.1337678,5.0000000,-1.3031888,1.0013074,2.9156485,-0.9643468,3.0882797
802,-13,-3.243427851150471,18.940346007536480,-13.0176506,0.0000000,0.0000000,0.8767524,-1.0495685,5.0000000,-1.2766790,1.0016412,3.2734027,-0.8224581,2.6734028
803,-13,-3.235971211150471,18.940346007536480,-13.0172024,0.0000000,0.0000000,0.7347134,-0.9686324,5.0000000,-1.2320168,1.0019860,3.6063554,-0.7052479,2.3058398
804,-13,-3.228514571150471,18.940346007536480,-13.0167131,0.0000000,0.0000000,0.6102473,-0.8926909,4.0000000,-1.1809549,1.0023333,3.9096398,-0.6044268,1.9903722
805,-13,-3.221057931150471,18.940346007536480,-13.0161877,0.0000000,0.0000000,0.4973843,-0.8193049,4.0000000,-1.1264416,1.0026710,4.1850662,-0.5121682,1.7138778
806,-13,-3.213601291150471,18.940346007536480,-13.0156298,0.0000000,0.0000000,0.4061519,-0.7538599,4.0000000,-1.0726117,1.0029900,4.4277172,-0.4351082,1.4843256
807,-13,-3.206144651150471,18.940346007536480,-13.0150442,0.0000000,0.0000000,0.3339505,-0.6965729,4.0000000,-1.0212531,1.0032935,4.6450028,-0.3718927,1.2958733
808,-13,-3.198688011150471,18.940346007536480,-13.0144339,-0.0000826,0.0000000,0.2775851,-0.6476535,4.0000000,-0.9750033,1.0035800,4.8443913,-0.3203036,1.1450204
809,-13,-3.191231371150471,18.940346007536480,-13.0138016,-0.0004132,0.0000000,0.2274998,-0.6012572,4.0000000,-0.9299942,1.0038497,5.0222278,-0.2725202,1.0126125
810,-13,-3.183774731150470,18.940346007536480,-13.0131493,-0.0010744,0.0000000,0.1939768,-0.5649191,4.0000000,-0.8897547,1.0041059,5.1836066,-0.2400834,0.9094111
811,-13,-3.176318091150470,18.940346007536480,-13.0124788,-0.0019835,0.0000000,0.1705322,-0.5354445,4.0000000,-0.8538355,1.0043502,5.3344131,-0.2170535,0.8259029
812,-13,-3.168861451150471,18.940346007536480,-13.0117922,-0.0028926,0.0000000,0.1541465,-0.5111172,4.0000000,-0.8210698,1.0045855,5.4774690,-0.2011646,0.7562183
813,-13,-3.161404811150471,18.940346007536480,-13.0110903,-0.0038017,0.0000000,0.1432260,-0.4909628,4.0000000,-0.7904670,1.0048163,5.6119432,-0.1914586,0.6966691
814,-13,-3.153948171150471,18.940346007536480,-13.0103731,-0.0047107,0.0000000,0.1356509,-0.4739802,4.0000000,-0.7625758,1.0050515,5.7464666,-0.1853846,0.6457544
815,-13,-3.146491531150471,18.940346007536480,-13.0096407,0.0043802,43.8016510,0.1275677,-0.4577433,4.0000000,-0.7371778,1.0052812,5.8747487,-0.1783087,0.6009257
816,-13,-3.139034891150471,18.940346007536480,-13.0088949,0.0034711,34.7107430,0.1190633,-0.4410491,4.0000000,-0.7110181,1.0055016,5.9970407,-0.1710801,0.5573311
