OID_,ClipsFinal_DEM_Large_S3_RegS1,X,Y,DEM_Large_S5_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
521,-12,-2.356087691150472,22.072134807536479,-12.7539282,-0.0010744,15.7024794,-0.4178117,-0.0521573,4.0000000,0.1370997,1.0241442,12.4654055,-0.2414142,0.9292838
522,-12,-2.348631051150472,22.072134807536479,-12.7523127,-0.0028926,6.6115704,-0.4274145,-0.0351423,4.0000000,0.1316268,1.0251610,12.7200689,-0.2019114,0.9484088
523,-12,-2.341174411150472,22.072134807536479,-12.7506695,-0.0044628,1.6528926,-0.4304210,-0.0124372,4.0000000,0.1268503,1.0261734,12.9685879,-0.1517248,0.9549175
524,-12,-2.333717771150472,22.072134807536479,-12.7489986,0.0040496,46.2809906,-0.4277582,0.0150087,4.0000000,0.1220502,1.0271567,13.2046289,-0.0920328,0.9537301
525,-12,-2.326261131150472,22.072134807536479,-12.7473040,0.0024793,37.1900826,-0.4190402,0.0478356,4.0000000,0.1195717,1.0280793,13.4243994,-0.0239004,0.9473924
526,-12,-2.714006411150471,22.064678167536478,-12.7812729,-0.0034711,0.0000000,-0.2612708,-0.1198382,4.0000000,-0.2698377,1.0080392,7.2488070,0.0301614,0.6001062
527,-12,-2.706549771150471,22.064678167536478,-12.7819281,-0.0027273,0.0000000,-0.2640754,-0.1651442,4.0000000,-0.3532924,1.0075008,7.0016079,0.0230041,0.6585409
528,-12,-2.699093131150471,22.064678167536478,-12.7825460,-0.0020661,0.0000000,-0.2628288,-0.2074372,4.0000000,-0.4366162,1.0069467,6.7386732,0.0217419,0.7201275
529,-12,-2.691636491150471,22.064678167536478,-12.7831221,-0.0014876,0.0000000,-0.2597964,-0.2469439,4.0000000,-0.5219535,1.0063802,6.4597726,0.0280657,0.7867922
530,-12,-2.684179851150471,22.064678167536478,-12.7836542,-0.0009917,0.0000000,-0.2545118,-0.2834189,4.0000000,-0.6080633,1.0058184,6.1694050,0.0412256,0.8542475
531,-12,-2.676723211150471,22.064678167536478,-12.7841406,-0.0005785,0.0000000,-0.2496083,-0.3183061,4.0000000,-0.6964726,1.0052630,5.8687997,0.0598605,0.9289016
532,-12,-2.669266571150471,22.064678167536478,-12.7845774,-0.0002479,0.0000000,-0.2422249,-0.3530536,4.0000000,-0.7883887,1.0047225,5.5601511,0.0822815,1.0076953
533,-12,-2.661809931150471,22.064678167536478,-12.7849636,-0.0000826,0.0000000,-0.2350819,-0.3825599,4.0000000,-0.8754513,1.0042089,5.2482438,0.1103316,1.0799327
534,-12,-2.654353291150471,22.064678167536478,-12.7852983,0.0000000,0.0000000,-0.2264323,-0.4102031,4.0000000,-0.9590353,1.0037255,4.9372196,0.1386291,1.1496196
535,-12,-2.646896651150471,22.064678167536478,-12.7855768,0.0000000,0.0000000,-0.2167570,-0.4388815,4.0000000,-1.0390840,1.0032799,4.6340957,0.1613208,1.2268702
536,-12,-2.639440011150471,22.064678167536478,-12.7858009,0.0000000,0.0000000,-0.2044754,-0.4654347,4.0000000,-1.1043088,1.0028797,4.3405428,0.1734394,1.2971399
537,-12,-2.631983371150471,22.064678167536478,-12.7859659,0.0000000,0.0000000,-0.1924472,-0.4871521,4.0000000,-1.1424972,1.0025331,4.0689526,0.1681930,1.3542283
538,-12,-2.624526731150472,22.064678167536478,-12.7860727,0.0000000,0.0000000,-0.1777304,-0.5059595,4.0000000,-1.1434842,1.0022460,3.8289950,0.1315652,1.3976585
539,-12,-2.617070091150472,22.064678167536478,-12.7861204,0.0000000,0.0000000,-0.1647953,-0.5230438,5.0000000,-1.1010853,1.0020205,3.6325908,0.0549979,1.4403043
540,-12,-2.609613451150472,22.064678167536478,-12.7861071,0.0000000,0.0000000,-0.1505590,-0.5374233,4.0000000,-1.0037031,1.0018644,3.4868405,-0.0711434,1.4709971
541,-12,-2.602156811150472,22.064678167536478,-12.7860327,0.0000000,0.0000000,-0.1380634,-0.5488263,4.0000000,-0.8554417,1.0017784,3.4044595,-0.2422110,1.4938686
542,-12,-2.594700171150472,22.064678167536478,-12.7858982,0.0000000,0.0000000,-0.1269182,-0.5569963,4.0000000,-0.6713107,1.0017647,3.3910208,-0.4426821,1.5062340
543,-12,-2.587243531150472,22.064678167536478,-12.7857018,0.0000000,0.0000000,-0.1167696,-0.5636319,4.0000000,-0.4791033,1.0018253,3.4474137,-0.6481605,1.5145096
544,-12,-2.579786891150472,22.064678167536478,-12.7854443,0.0000000,0.0000000,-0.1070326,-0.5692122,4.0000000,-0.3052768,1.0019583,3.5710561,-0.8331476,1.5195127
545,-12,-2.572330251150472,22.064678167536478,-12.7851257,0.0000000,0.0000000,-0.1037567,-0.5710546,5.0000000,-0.1601500,1.0021646,3.7568245,-0.9819592,1.5209290
546,-12,-2.564873611150472,22.064678167536478,-12.7847462,0.0000000,0.0000000,-0.1017268,-0.5720884,4.0000000,-0.0537601,1.0024434,3.9913325,-1.0904167,1.5215555
547,-12,-2.557416971150472,22.064678167536478,-12.7843065,0.0000000,0.0000000,-0.1021524,-0.5725563,4.0000000,0.0175624,1.0027949,4.2694960,-1.1626750,1.5249543
548,-12,-2.549960331150471,22.064678167536478,-12.7838058,-0.0002479,0.0000000,-0.1079853,-0.5705166,4.0000000,0.0641649,1.0032196,4.5838218,-1.2051980,1.5281343
549,-12,-2.542503691150471,22.064678167536478,-12.7832451,-0.0009917,0.0000000,-0.1151591,-0.5640161,4.0000000,0.0902222,1.0037162,4.9244995,-1.2182543,1.5141315
550,-12,-2.535047051150471,22.064678167536478,-12.7826233,-0.0019008,0.0000000,-0.1278233,-0.5567381,4.0000000,0.1046562,1.0042758,5.2829065,-1.2181325,1.5084578
551,-12,-2.527590411150471,22.064678167536478,-12.7819433,-0.0028099,0.0000000,-0.1442483,-0.5474674,4.0000000,0.1115165,1.0049053,5.6581202,-1.2064513,1.5024190
552,-12,-2.520133771150471,22.064678167536478,-12.7812033,-0.0037190,0.0000000,-0.1641972,-0.5347549,4.0000000,0.1142605,1.0056021,6.0457430,-1.1837703,1.4897145
553,-12,-2.512677131150471,22.064678167536478,-12.7804050,-0.0046281,0.0000000,-0.1843635,-0.5156884,4.0000000,0.1133620,1.0063504,6.4373202,-1.1447387,1.4524413
554,-12,-2.505220491150471,22.064678167536478,-12.7795496,0.0044628,44.6280975,-0.2073026,-0.4949320,4.0000000,0.1128642,1.0071453,6.8271780,-1.1027281,1.4172056
555,-12,-2.497763851150471,22.064678167536478,-12.7786388,0.0035537,35.5371895,-0.2272978,-0.4702863,4.0000000,0.1104744,1.0079898,7.2170143,-1.0510470,1.3647717
556,-12,-2.490307211150471,22.064678167536478,-12.7776728,0.0026446,26.4462814,-0.2463876,-0.4408098,4.0000000,0.1081640,1.0088644,7.6008420,-0.9897836,1.2981222
557,-12,-2.482850571150471,22.064678167536478,-12.7766552,0.0017355,17.3553715,-0.2653067,-0.4084870,4.0000000,0.1078851,1.0097454,7.9680810,-0.9248590,1.2286153
558,-12,-2.475393931150471,22.064678167536478,-12.7755890,0.0000826,8.2644625,-0.2802335,-0.3750018,4.0000000,0.1074912,1.0106503,8.3261871,-0.8574948,1.1557647
559,-12,-2.467937291150471,22.064678167536478,-12.7744741,-0.0014876,1.6528926,-0.2918473,-0.3379588,3.0000000,0.1084567,1.0115473,8.6684895,-0.7843743,1.0751475
560,-12,-2.460480651150471,22.064678167536478,-12.7733164,-0.0025620,0.0000000,-0.3002658,-0.2993261,4.0000000,0.1119792,1.0124257,8.9887648,-0.7106315,0.9948819
561,-12,-2.453024011150471,22.064678167536478,-12.7721167,-0.0034711,0.0000000,-0.3063482,-0.2658474,4.0000000,0.1155107,1.0132948,9.2922525,-0.6472054,0.9328408
562,-12,-2.445567371150471,22.064678167536478,-12.7708788,-0.0043802,0.0000000,-0.3091761,-0.2326768,4.0000000,0.1191775,1.0141393,9.5820160,-0.5845311,0.8735846
563,-12,-2.438110731150472,22.064678167536478,-12.7696047,0.0047107,47.1074371,-0.3106684,-0.2022351,4.0000000,0.1234398,1.0149666,9.8539019,-0.5279100,0.8248382
564,-12,-2.430654091150472,22.064678167536478,-12.7682972,0.0038017,38.0165291,-0.3101485,-0.1766631,4.0000000,0.1269332,1.0157781,10.1127005,-0.4802595,0.7862725
565,-12,-2.423197451150472,22.064678167536478,-12.7669573,0.0023967,28.9256191,-0.3100801,-0.1557065,4.0000000,0.1297742,1.0165849,10.3653793,-0.4411871,0.7597979
566,-12,-2.415740811150472,22.064678167536478,-12.7655869,0.0006612,19.8347111,-0.3119812,-0.1393630,4.0000000,0.1325530,1.0173891,10.6079626,-0.4112790,0.7462565
567,-12,-2.408284171150472,22.064678167536478,-12.7641869,-0.0011570,10.7438021,-0.3149696,-0.1280774,4.0000000,0.1338950,1.0182037,10.8498049,-0.3900499,0.7425079
568,-12,-2.400827531150472,22.064678167536478,-12.7627563,-0.0029752,1.6528926,-0.3220291,-0.1206642,4.0000000,0.1354402,1.0190401,11.0926113,-0.3767685,0.7524202
569,-12,-2.393370891150472,22.064678167536478,-12.7612972,-0.0040496,0.0000000,-0.3295627,-0.1137187,4.0000000,0.1355607,1.0199078,11.3375025,-0.3629981,0.7644444
570,-12,-2.385914251150472,22.064678167536478,-12.7598076,0.0050413,50.4132233,-0.3398382,-0.1105966,4.0000000,0.1342223,1.0208043,11.5855865,-0.3554156,0.7864239
571,-12,-2.378457611150472,22.064678167536478,-12.7582884,0.0037190,41.3223152,-0.3515649,-0.1083917,4.0000000,0.1307634,1.0217406,11.8376846,-0.3475469,0.8127593
572,-12,-2.371000971150472,22.064678167536478,-12.7567377,0.0021488,32.2314034,-0.3637982,-0.1028503,4.0000000,0.1281072,1.0227168,12.0987501,-0.3338079,0.8377584
573,-12,-2.363544331150472,22.064678167536478,-12.7551575,0.0003306,23.1404953,-0.3738774,-0.0939048,4.0000000,0.1229800,1.0237228,12.3572121,-0.3107896,0.8559352
574,-12,-2.356087691150472,22.064678167536478,-12.7535448,-0.0014876,14.0495872,-0.3845506,-0.0811616,4.0000000,0.1186537,1.0247464,12.6161356,-0.2809770,0.8737692
575,-12,-2.348631051150472,22.064678167536478,-12.7519035,-0.0033058,4.9586778,-0.3938518,-0.0651023,4.0000000,0.1147399,1.0257771,12.8724775,-0.2449444,0.8883601
576,-12,-2.341174411150472,22.064678167536478,-12.7502317,-0.0048760,0.8264463,-0.3977609,-0.0407868,4.0000000,0.1134913,1.0268070,13.1208467,-0.1950649,0.8903089
577,-12,-2.333717771150472,22.064678167536478,-12.7485332,0.0036364,43.8016510,-0.3964739,-0.0126538,4.0000000,0.1106113,1.0277923,13.3564281,-0.1359188,0.8852537
578,-12,-2.326261131150472,22.064678167536478,-12.7468100,0.0019835,34.7107430,-0.3892383,0.0217634,4.0000000,0.1113546,1.0287240,13.5741673,-0.0678277,0.8745362
579,-12,-2.318804491150471,22.064678167536478,-12.7450647,0.0001653,25.6198349,-0.3767375,0.0584911,4.0000000,0.1126183,1.0295992,13.7742548,0.0043640,0.8629941
580,-12,-2.721463051150471,22.057221527536477,-12.7812681,-0.0035537,0.0000000,-0.2518330,-0.0962112,3.0000000,-0.2743580,1.0087191,7.5476117,0.0819357,0.5610918
581,-12,-2.714006411150471,22.057221527536477,-12.7819500,-0.0028099,0.0000000,-0.2553246,-0.1465424,4.0000000,-0.3560198,1.0081705,7.3062859,0.0629351,0.6184089
582,-12,-2.706549771150471,22.057221527536477,-12.7825956,-0.0021488,0.0000000,-0.2548837,-0.1919419,4.0000000,-0.4356997,1.0076015,7.0471582,0.0518159,0.6803210
583,-12,-2.699093131150471,22.057221527536477,-12.7832022,-0.0015702,0.0000000,-0.2512923,-0.2340801,4.0000000,-0.5163181,1.0070164,6.7731562,0.0481580,0.7460981
584,-12,-2.691636491150471,22.057221527536477,-12.7837658,-0.0010744,0.0000000,-0.2459789,-0.2736840,4.0000000,-0.5982400,1.0064267,6.4825454,0.0508720,0.8168486
585,-12,-2.684179851150471,22.057221527536477,-12.7842855,-0.0006612,0.0000000,-0.2398206,-0.3109770,4.0000000,-0.6819301,1.0058441,6.1827769,0.0599762,0.8924676
586,-12,-2.676723211150471,22.057221527536477,-12.7847576,-0.0003306,0.0000000,-0.2333278,-0.3466772,4.0000000,-0.7684321,1.0052708,5.8739614,0.0750776,0.9738801
587,-12,-2.669266571150471,22.057221527536477,-12.7851801,-0.0000826,0.0000000,-0.2252444,-0.3800553,4.0000000,-0.8556181,1.0047200,5.5572395,0.0955075,1.0547928
588,-12,-2.661809931150471,22.057221527536477,-12.7855511,0.0000000,0.0000000,-0.2162174,-0.4091586,4.0000000,-0.9375307,1.0041957,5.2387958,0.1192134,1.1280800
589,-12,-2.654353291150471,22.057221527536477,-12.7858677,0.0000000,0.0000000,-0.2072112,-0.4373554,4.0000000,-1.0167074,1.0037049,4.9253483,0.1419965,1.2047658
590,-12,-2.646896651150471,22.057221527536477,-12.7861300,0.0000000,0.0000000,-0.1965044,-0.4656203,4.0000000,-1.0884492,1.0032587,4.6178374,0.1572087,1.2843828
591,-12,-2.639440011150471,22.057221527536477,-12.7863340,0.0000000,0.0000000,-0.1853871,-0.4890696,4.0000000,-1.1391060,1.0028603,4.3241005,0.1609667,1.3501089
592,-12,-2.631983371150471,22.057221527536477,-12.7864809,0.0000000,0.0000000,-0.1744794,-0.5088835,4.0000000,-1.1610019,1.0025182,4.0565653,0.1432348,1.4055173
593,-12,-2.624526731150472,22.057221527536477,-12.7865677,0.0000000,0.0000000,-0.1606163,-0.5269914,4.0000000,-1.1444279,1.0022391,3.8246069,0.0904452,1.4508103
594,-12,-2.617070091150472,22.057221527536477,-12.7865934,0.0000000,0.0000000,-0.1474898,-0.5428848,5.0000000,-1.0802011,1.0020267,3.6372197,-0.0055686,1.4905636
595,-12,-2.609613451150472,22.057221527536477,-12.7865591,0.0000000,0.0000000,-0.1364386,-0.5536155,4.0000000,-0.9597141,1.0018858,3.5062537,-0.1475168,1.5135144
596,-12,-2.602156811150472,22.057221527536477,-12.7864637,0.0000000,0.0000000,-0.1237194,-0.5633113,4.0000000,-0.7967806,1.0018172,3.4395237,-0.3298421,1.5296108
597,-12,-2.594700171150472,22.057221527536477,-12.7863064,0.0000000,0.0000000,-0.1112883,-0.5709832,4.0000000,-0.6081256,1.0018213,3.4447091,-0.5338409,1.5380607
598,-12,-2.587243531150472,22.057221527536477,-12.7860880,0.0000000,0.0000000,-0.1034730,-0.5756464,4.0000000,-0.4200437,1.0019009,3.5202963,-0.7312491,1.5426835
599,-12,-2.579786891150472,22.057221527536477,-12.7858086,0.0000000,0.0000000,-0.0946417,-0.5792484,5.0000000,-0.2573026,1.0020585,3.6618140,-0.9011941,1.5409015
600,-12,-2.572330251150472,22.057221527536477,-12.7854671,0.0000000,0.0000000,-0.0905767,-0.5808167,5.0000000,-0.1278683,1.0022891,3.8629835,-1.0337652,1.5397151
601,-12,-2.564873611150472,22.057221527536477,-12.7850657,0.0000000,0.0000000,-0.0879703,-0.5808356,4.0000000,-0.0371019,1.0025947,4.1129885,-1.1245692,1.5346707
602,-12,-2.557416971150472,22.057221527536477,-12.7846022,0.0000000,0.0000000,-0.0892034,-0.5795575,4.0000000,0.0226045,1.0029743,4.4037395,-1.1817197,1.5317327
603,-12,-2.549960331150471,22.057221527536477,-12.7840786,-0.0001653,0.0000000,-0.0938006,-0.5769902,4.0000000,0.0596659,1.0034260,4.7288399,-1.2136463,1.5300120
604,-12,-2.542503691150471,22.057221527536477,-12.7834940,-0.0008264,0.0000000,-0.1034291,-0.5692437,4.0000000,0.0825102,1.0039524,5.0787840,-1.2209976,1.5150350
605,-12,-2.535047051150471,22.057221527536477,-12.7828493,-0.0017355,0.0000000,-0.1145432,-0.5616892,4.0000000,0.0933492,1.0045432,5.4453058,-1.2167276,1.5047929
606,-12,-2.527590411150471,22.057221527536477,-12.7821455,-0.0026446,0.0000000,-0.1304505,-0.5519072,4.0000000,0.0995064,1.0052036,5.8275485,-1.2033207,1.4951515
607,-12,-2.520133771150471,22.057221527536477,-12.7813816,-0.0035537,0.0000000,-0.1491174,-0.5384446,4.0000000,0.1027220,1.0059341,6.2229095,-1.1796112,1.4761870
608,-12,-2.512677131150471,22.057221527536477,-12.7805586,-0.0044628,0.0000000,-0.1689852,-0.5179133,4.0000000,0.1039760,1.0067183,6.6197743,-1.1398026,1.4315848
609,-12,-2.505220491150471,22.057221527536477,-12.7796783,0.0046281,46.2809906,-0.1905835,-0.4961877,4.0000000,0.1058039,1.0075423,7.0137610,-1.0981793,1.3892840
610,-12,-2.497763851150471,22.057221527536477,-12.7787428,0.0037190,37.1900826,-0.2117700,-0.4698719,4.0000000,0.1081338,1.0084146,7.4065809,-1.0478777,1.3325282
611,-12,-2.490307211150471,22.057221527536477,-12.7777519,0.0028099,28.0991745,-0.2316076,-0.4404331,4.0000000,0.1096185,1.0093157,7.7906489,-0.9904847,1.2674905
612,-12,-2.482850571150471,22.057221527536477,-12.7767096,0.0019008,19.0082645,-0.2482526,-0.4083757,4.0000000,0.1107449,1.0102234,8.1594238,-0.9274963,1.1941353
613,-12,-2.475393931150471,22.057221527536477,-12.7756176,0.0001653,9.9173555,-0.2637827,-0.3732407,4.0000000,0.1134113,1.0111482,8.5186586,-0.8598927,1.1173619
614,-12,-2.467937291150471,22.057221527536477,-12.7744780,-0.0014876,2.4793389,-0.2735057,-0.3347876,4.0000000,0.1159529,1.0120630,8.8577013,-0.7855281,1.0292680
615,-12,-2.460480651150471,22.057221527536477,-12.7732944,-0.0026446,0.0000000,-0.2795439,-0.2988308,4.0000000,0.1183544,1.0129538,9.1742306,-0.7160160,0.9513735
616,-12,-2.453024011150471,22.057221527536477,-12.7720699,-0.0035537,0.0000000,-0.2847413,-0.2660961,4.0000000,0.1215716,1.0138280,9.4763727,-0.6537639,0.8890843
617,-12,-2.445567371150471,22.057221527536477,-12.7708073,-0.0044628,0.0000000,-0.2861645,-0.2348542,4.0000000,0.1233429,1.0146805,9.7607031,-0.5930514,0.8303413
618,-12,-2.438110731150472,22.057221527536477,-12.7695093,0.0046281,46.2809906,-0.2868711,-0.2055941,4.0000000,0.1247345,1.0155113,10.0294113,-0.5359226,0.7812656
619,-12,-2.430654091150472,22.057221527536477,-12.7681770,0.0037190,37.1900826,-0.2862600,-0.1819207,4.0000000,0.1255464,1.0163271,10.2852726,-0.4893878,0.7444966
620,-12,-2.423197451150472,22.057221527536477,-12.7668133,0.0022314,28.0991745,-0.2850922,-0.1630858,4.0000000,0.1252441,1.0171361,10.5312653,-0.4514157,0.7174396
621,-12,-2.415740811150472,22.057221527536477,-12.7654181,0.0004132,19.0082645,-0.2866286,-0.1498256,4.0000000,0.1254377,1.0179354,10.7715597,-0.4250889,0.7057473
622,-12,-2.408284171150472,22.057221527536477,-12.7639942,-0.0014050,9.9173555,-0.2897401,-0.1399491,4.0000000,0.1253641,1.0187504,11.0091152,-0.4052622,0.7027493
623,-12,-2.400827531150472,22.057221527536477,-12.7625408,-0.0032231,0.8264463,-0.2955432,-0.1353455,4.0000000,0.1237735,1.0195897,11.2480221,-0.3944645,0.7122098
624,-12,-2.393370891150472,22.057221527536477,-12.7610579,-0.0042149,0.0000000,-0.3020632,-0.1316746,4.0000000,0.1205918,1.0204599,11.4913530,-0.3839409,0.7246054
625,-12,-2.385914251150472,22.057221527536477,-12.7595444,0.0047934,48.7603302,-0.3117031,-0.1308846,4.0000000,0.1174781,1.0213646,11.7371302,-0.3792474,0.7471270
626,-12,-2.378457611150472,22.057221527536477,-12.7580013,0.0033884,39.6694221,-0.3221056,-0.1314441,4.0000000,0.1106324,1.0223087,11.9889565,-0.3735206,0.7731337
627,-12,-2.371000971150472,22.057221527536477,-12.7564268,0.0017355,30.5785122,-0.3330483,-0.1286742,4.0000000,0.1054071,1.0233009,12.2496586,-0.3627554,0.7970728
628,-12,-2.363544331150472,22.057221527536477,-12.7548208,-0.0000826,21.4876041,-0.3419485,-0.1208651,4.0000000,0.0997713,1.0243222,12.5093775,-0.3415016,0.8117273
629,-12,-2.356087691150472,22.057221527536477,-12.7531834,-0.0019008,12.3966942,-0.3510893,-0.1106812,4.0000000,0.0945711,1.0253623,12.7681303,-0.3159335,0.8254287
630,-12,-2.348631051150472,22.057221527536477,-12.7515154,-0.0037190,3.3057852,-0.3579102,-0.0953049,4.0000000,0.0912423,1.0264086,13.0261354,-0.2818521,0.8308361
631,-12,-2.341174411150472,22.057221527536477,-12.7498178,0.0047107,50.4132233,-0.3611962,-0.0712094,4.0000000,0.0907991,1.0274485,13.2744884,-0.2332179,0.8249637
632,-12,-2.333717771150472,22.057221527536477,-12.7480917,0.0032231,41.3223152,-0.3614245,-0.0419337,4.0000000,0.0908810,1.0284452,13.5087709,-0.1747485,0.8152344
633,-12,-2.326261131150472,22.057221527536477,-12.7463408,0.0014876,32.2314034,-0.3557579,-0.0066236,4.0000000,0.0943546,1.0293908,13.7273436,-0.1076019,0.7990265
634,-12,-2.318804491150471,22.057221527536477,-12.7445669,-0.0003306,23.1404953,-0.3448964,0.0321615,4.0000000,0.0988099,1.0302656,13.9246807,-0.0344869,0.7824633
635,-12,-2.311347851150471,22.057221527536477,-12.7427740,-0.0021488,14.0495872,-0.3262194,0.0757751,4.0000000,0.1065673,1.0310380,14.0989761,0.0449829,0.7639816
636,-12,-2.721463051150471,22.049764887536480,-12.7819767,-0.0028926,0.0000000,-0.2462126,-0.1245268,4.0000000,-0.3628931,1.0088369,7.5960250,0.1138394,0.5765409
637,-12,-2.714006411150471,22.049764887536480,-12.7826471,-0.0022314,0.0000000,-0.2474149,-0.1730292,4.0000000,-0.4391328,1.0082561,7.3422899,0.0930744,0.6383265
638,-12,-2.706549771150471,22.049764887536480,-12.7832804,-0.0016529,0.0000000,-0.2447736,-0.2187658,4.0000000,-0.5159339,1.0076545,7.0732307,0.0784023,0.7062411
639,-12,-2.699093131150471,22.049764887536480,-12.7838736,-0.0011570,0.0000000,-0.2389740,-0.2614934,4.0000000,-0.5935405,1.0070447,6.7862277,0.0705537,0.7779562
640,-12,-2.691636491150471,22.049764887536480,-12.7844238,-0.0007438,0.0000000,-0.2318588,-0.3002261,4.0000000,-0.6717004,1.0064359,6.4865808,0.0712482,0.8516269
641,-12,-2.684179851150471,22.049764887536480,-12.7849283,-0.0004132,0.0000000,-0.2238152,-0.3380984,4.0000000,-0.7522151,1.0058366,6.1795363,0.0760183,0.9329340
642,-12,-2.676723211150471,22.049764887536480,-12.7853851,-0.0001653,0.0000000,-0.2145617,-0.3746234,4.0000000,-0.8357631,1.0052520,5.8610001,0.0865163,1.0189152
643,-12,-2.669266571150471,22.049764887536480,-12.7857914,0.0000000,0.0000000,-0.2070255,-0.4071137,4.0000000,-0.9188917,1.0046883,5.5379534,0.1046643,1.1053456
644,-12,-2.661809931150471,22.049764887536480,-12.7861452,0.0000000,0.0000000,-0.1958654,-0.4362986,4.0000000,-0.9954717,1.0041544,5.2149153,0.1228744,1.1807148
645,-12,-2.654353291150471,22.049764887536480,-12.7864437,0.0000000,0.0000000,-0.1862065,-0.4653004,4.0000000,-1.0698189,1.0036629,4.8960094,0.1392180,1.2650506
646,-12,-2.646896651150471,22.049764887536480,-12.7866869,0.0000000,0.0000000,-0.1763301,-0.4902301,4.0000000,-1.1287111,1.0032178,4.5856562,0.1482508,1.3390814
647,-12,-2.639440011150471,22.049764887536480,-12.7868719,0.0000000,0.0000000,-0.1644911,-0.5125133,4.0000000,-1.1656204,1.0028224,4.2953901,0.1405938,1.4029117
648,-12,-2.631983371150471,22.049764887536480,-12.7869968,0.0000000,0.0000000,-0.1524331,-0.5318819,4.0000000,-1.1710445,1.0024890,4.0335078,0.1072806,1.4576094
649,-12,-2.624526731150472,22.049764887536480,-12.7870626,0.0000000,0.0000000,-0.1411195,-0.5478234,4.0000000,-1.1344827,1.0022231,3.8099816,0.0388360,1.5016129
650,-12,-2.617070091150472,22.049764887536480,-12.7870674,0.0000000,0.0000000,-0.1287724,-0.5615401,5.0000000,-1.0472325,1.0020270,3.6349511,-0.0758478,1.5355765
651,-12,-2.609613451150472,22.049764887536480,-12.7870111,0.0000000,0.0000000,-0.1170562,-0.5712972,4.0000000,-0.9078546,1.0019023,3.5216858,-0.2347398,1.5542551
652,-12,-2.602156811150472,22.049764887536480,-12.7868929,0.0000000,0.0000000,-0.1055985,-0.5782989,4.0000000,-0.7313544,1.0018535,3.4759157,-0.4252434,1.5616840
653,-12,-2.594700171150472,22.049764887536480,-12.7867126,0.0000000,0.0000000,-0.0947994,-0.5830250,4.0000000,-0.5404625,1.0018811,3.4996178,-0.6255876,1.5605133
654,-12,-2.587243531150472,22.049764887536480,-12.7864714,0.0000000,0.0000000,-0.0855099,-0.5874141,4.0000000,-0.3641473,1.0019840,3.5949278,-0.8106809,1.5614343
655,-12,-2.579786891150472,22.049764887536480,-12.7861691,0.0000000,0.0000000,-0.0789419,-0.5892752,5.0000000,-0.2150244,1.0021648,3.7554862,-0.9635260,1.5564067
656,-12,-2.572330251150472,22.049764887536480,-12.7858047,0.0000000,0.0000000,-0.0757641,-0.5881210,4.0000000,-0.1013767,1.0024191,3.9724357,-1.0748652,1.5443661
657,-12,-2.564873611150472,22.049764887536480,-12.7853804,0.0000000,0.0000000,-0.0752678,-0.5859082,4.0000000,-0.0235487,1.0027502,4.2349772,-1.1482677,1.5331786
658,-12,-2.557416971150472,22.049764887536480,-12.7848940,0.0000000,0.0000000,-0.0781475,-0.5841080,4.0000000,0.0263024,1.0031576,4.5381699,-1.1945184,1.5312072
659,-12,-2.549960331150471,22.049764887536480,-12.7843475,-0.0000826,0.0000000,-0.0828343,-0.5802860,4.0000000,0.0560830,1.0036381,4.8729529,-1.2166550,1.5238502
660,-12,-2.542503691150471,22.049764887536480,-12.7837400,-0.0006612,0.0000000,-0.0942039,-0.5712968,4.0000000,0.0763056,1.0041931,5.2316613,-1.2188993,1.5065722
661,-12,-2.535047051150471,22.049764887536480,-12.7830725,-0.0015702,0.0000000,-0.1054223,-0.5622584,4.0000000,0.0857765,1.0048146,5.6049767,-1.2102933,1.4897674
662,-12,-2.527590411150471,22.049764887536480,-12.7823448,-0.0024793,0.0000000,-0.1198230,-0.5524576,4.0000000,0.0911446,1.0055043,5.9928260,-1.1960598,1.4770055
663,-12,-2.520133771150471,22.049764887536480,-12.7815580,-0.0033884,0.0000000,-0.1377189,-0.5389858,4.0000000,0.0952175,1.0062625,6.3928423,-1.1731890,1.4563985
664,-12,-2.512677131150471,22.049764887536480,-12.7807121,-0.0042975,0.0000000,-0.1574832,-0.5172441,4.0000000,0.0991207,1.0070776,6.7950716,-1.1336089,1.4063826
665,-12,-2.505220491150471,22.049764887536480,-12.7798080,0.0047934,47.9338837,-0.1773142,-0.4950372,4.0000000,0.1021979,1.0079319,7.1909561,-1.0922723,1.3585900
666,-12,-2.497763851150471,22.049764887536480,-12.7788486,0.0038843,38.8429756,-0.1962273,-0.4699385,4.0000000,0.1048325,1.0088292,7.5850124,-1.0447094,1.3019763
667,-12,-2.490307211150471,22.049764887536480,-12.7778339,0.0029752,29.7520657,-0.2155234,-0.4412471,4.0000000,0.1082587,1.0097538,7.9717097,-0.9907529,1.2383714
668,-12,-2.482850571150471,22.049764887536480,-12.7767677,0.0020661,20.6611576,-0.2316324,-0.4077635,4.0000000,0.1115600,1.0106919,8.3423500,-0.9270869,1.1587967
669,-12,-2.475393931150471,22.049764887536480,-12.7756510,0.0002479,11.5702477,-0.2455422,-0.3731366,4.0000000,0.1150123,1.0116359,8.7004299,-0.8612854,1.0802131
