OID_,ClipsFinal_DEM_Large_S3_RegO,X,Y,DEM_Large_S1_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
2266,-13,-4.033831691150471,20.357107607536477,-13.2347507,-0.0019008,37.1900826,0.8022476,-1.6554490,4.0000000,-0.5661650,1.3047850,40.0752182,-2.7447331,18.8481464
2267,-13,-4.026375051150471,20.357107607536477,-13.2308493,-0.0057025,30.5785122,-0.2806201,-1.4691746,4.0000000,-0.2207464,1.3010423,39.8314056,-2.7176030,17.8249168
2268,-13,-4.018918411150471,20.357107607536477,-13.2270308,0.0005785,40.4958687,0.1206624,-1.5882473,4.0000000,-0.2184011,1.2961000,39.5336075,-2.9580934,17.9070873
2269,-13,-4.011461771150471,20.357107607536477,-13.2231770,-0.0034711,33.8842964,1.2195584,-1.8868152,4.0000000,-0.4015767,1.2953256,39.5188828,-3.3720536,20.6332340
2270,-13,-4.004005131150471,20.357107607536477,-13.2191973,0.0022314,42.9752083,1.3003434,-2.0335369,4.0000000,-0.3676755,1.2951030,39.4942245,-3.6993983,23.9590740
2271,-13,-3.996548491150471,20.357107607536477,-13.2151098,-0.0019835,35.5371895,2.6735086,-2.5035400,4.0000000,-0.6140078,1.2944044,39.4269524,-4.3930721,34.2544518
2272,-13,-3.989091851150471,20.357107607536477,-13.2109146,-0.0063636,28.9256191,3.2188888,-2.8276141,5.0000000,-0.6787277,1.3015611,39.8556938,-4.9765000,45.1906776
2273,-13,-3.981635211150471,20.357107607536477,-13.2063265,-0.0012397,38.0165291,3.4788709,-3.2690699,4.0000000,-0.6623479,1.3123870,40.3734779,-5.8757920,64.1805725
2274,-13,-3.974178571150471,20.357107607536477,-13.2014799,-0.0062810,30.5785122,3.3285072,-3.8725295,4.0000000,-0.5777361,1.3257557,40.9510117,-7.1673231,96.8463287
2275,-13,-3.966721931150471,20.357107607536477,-13.1961956,-0.0013223,38.0165291,0.6746655,-3.8610067,4.0000000,-0.1102948,1.3513088,42.3738327,-7.6117187,107.3403625
2276,-13,-3.959265291150471,20.357107607536477,-13.1903086,-0.0066942,30.5785122,-3.4964206,-2.8095436,4.0000000,0.4818854,1.3655019,43.0848808,-6.1009722,75.2239304
2277,-13,-3.951808651150471,20.357107607536477,-13.1842785,-0.0023967,37.1900826,-5.8573308,-1.9920247,4.0000000,0.7876145,1.3613843,42.7546730,-4.7716641,60.6319008
2278,-13,-3.944352011150471,20.357107607536477,-13.1781597,0.0017355,42.9752083,-5.8811011,-1.9319563,4.0000000,0.7682943,1.3615400,42.6912766,-4.6322069,59.3732605
2279,-13,-3.936895371150471,20.357107607536477,-13.1718302,-0.0044628,33.8842964,-5.5862432,-1.9052925,4.0000000,0.6979652,1.3649316,42.8665733,-4.5085502,57.8873215
2280,-13,-3.929438731150471,20.357107607536477,-13.1653767,-0.0006612,41.3223152,-5.5695810,-1.7048852,4.0000000,0.6605674,1.3673471,42.9974174,-4.0703378,53.9585152
2281,-13,-3.921982091150471,20.357107607536477,-13.1587820,0.0028926,47.1074371,-5.2795386,-1.4655173,4.0000000,0.5901486,1.3715689,43.2018852,-3.5211830,48.3332253
2282,-13,-3.914525451150471,20.357107607536477,-13.1520557,-0.0036364,38.0165291,-5.4005380,-1.2001622,4.0000000,0.5165620,1.3744657,43.3222046,-2.9168866,45.6758614
2283,-13,-3.907068811150471,20.357107607536477,-13.1452456,-0.0001653,42.9752083,-5.4433546,-0.9375728,4.0000000,0.3642598,1.3754447,43.3377838,-2.2394054,43.4503632
2284,-13,-3.899612171150471,20.357107607536477,-13.1383791,0.0031405,46.2809906,-5.1923823,-0.2588892,4.0000000,0.1504520,1.3727692,43.3202782,-0.6682304,37.3460464
2285,-13,-3.892155531150471,20.357107607536477,-13.1315289,-0.0033884,37.1900826,-4.7899394,0.7204404,4.0000000,-0.1250483,1.3588647,42.6966095,1.5659291,36.1301460
2286,-13,-3.884698891150471,20.357107607536477,-13.1248779,0.0000000,41.3223152,-3.6803620,0.9158507,4.0000000,-0.4385325,1.3329341,41.2771759,2.2702339,27.0258484
2287,-13,-3.877242251150471,20.357107607536477,-13.1185541,0.0035537,47.1074371,-1.7669166,0.1684322,4.0000000,-0.7055866,1.3170452,40.4693031,1.0424509,10.6043720
2288,-13,-3.869785611150471,20.357107607536477,-13.1122379,-0.0028926,38.0165291,-0.5368422,-0.3486932,4.0000000,-0.8304875,1.3164787,40.5527802,0.1331011,6.1735253
2289,-13,-4.518513291150471,20.349650967536476,-13.2482109,0.0039669,42.1487617,-41.0713654,1.6608648,4.0000000,1.8414330,1.0867430,22.7609882,1.4802965,129.2397003
2290,-13,-4.511056651150471,20.349650967536476,-13.2514114,-0.0027273,26.4462814,-29.5050373,1.9693736,4.0000000,2.7977183,1.1077329,25.3796978,1.1410289,114.1272583
2291,-13,-4.503600011150471,20.349650967536476,-13.2549877,0.0006612,35.5371895,-20.3113365,1.4827433,4.0000000,3.0418634,1.1310754,27.9193859,-0.0763770,85.3259125
2292,-13,-4.496143371150471,20.349650967536476,-13.2587957,0.0040496,44.6280975,-13.7360764,0.4840171,4.0000000,2.8492579,1.1482472,29.5416565,-1.8812237,52.6389465
2293,-13,-4.488686731150471,20.349650967536476,-13.2627211,-0.0027273,30.5785122,-9.0610256,-0.1423064,4.0000000,2.4693871,1.1561435,30.2001190,-2.7539999,32.8866959
2294,-13,-4.481230091150471,20.349650967536476,-13.2665682,0.0007438,39.6694221,-5.4531999,-0.5902782,4.0000000,1.8047628,1.1581413,30.4413109,-2.9853194,20.1580734
2295,-13,-4.473773451150471,20.349650967536476,-13.2703609,-0.0055372,23.1404953,-4.1173182,-1.5086218,4.0000000,0.5461747,1.1553401,30.3519859,-3.5634184,25.6048470
2296,-13,-4.466316811150471,20.349650967536476,-13.2739716,-0.0021488,32.2314034,-5.8841581,-1.9326993,4.0000000,-0.8638544,1.1362607,28.3877583,-3.0015442,41.5534363
2297,-13,-4.458860171150471,20.349650967536476,-13.2770214,0.0009917,41.3223152,-8.5884285,-1.5834522,4.0000000,-1.8171885,1.1137552,26.0991573,-1.3497159,42.5070992
2298,-13,-4.451403531150471,20.349650967536476,-13.2798691,0.0038017,50.4132233,-8.7829590,-0.6458942,4.0000000,-1.7107313,1.0982060,24.3676624,0.4189427,28.7649651
2299,-13,-4.443946891150471,20.349650967536476,-13.2824516,-0.0033884,23.1404953,-8.8358755,-0.4641525,4.0000000,-1.5093923,1.0854628,22.8488464,0.5810874,26.1892185
2300,-13,-4.436490251150471,20.349650967536476,-13.2849226,-0.0008264,30.5785122,-9.3932314,-0.6021338,4.0000000,-1.3987350,1.0753760,21.6250305,0.1944674,27.5021763
2301,-13,-4.429033611150471,20.349650967536476,-13.2871943,0.0015702,39.6694221,-10.3799829,-0.8399359,4.0000000,-1.6271566,1.0626763,19.6845722,-0.0527152,30.4351482
2302,-13,-4.421576971150471,20.349650967536476,-13.2891483,0.0037190,48.7603302,-9.6851721,-0.6241056,4.0000000,-1.5436023,1.0515978,17.9349499,0.2953911,25.8374748
2303,-13,-4.414120331150471,20.349650967536476,-13.2909412,-0.0042975,9.0909090,-7.8629136,-0.2091195,4.0000000,-1.2617589,1.0434291,16.5077286,0.8435199,18.9140015
2304,-13,-4.406663691150471,20.349650967536476,-13.2925243,-0.0024793,13.2231407,-5.6886377,0.2389917,4.0000000,-0.8899637,1.0370281,15.2535944,1.3679470,13.3145170
2305,-13,-4.399207051150471,20.349650967536476,-13.2940168,-0.0008264,19.0082645,-2.9696636,0.7507129,4.0000000,-0.3413095,1.0337164,14.5742073,1.8427353,9.1027346
2306,-13,-4.391750411150471,20.349650967536476,-13.2955074,0.0006612,25.6198349,-1.6596925,0.8604423,4.0000000,-0.0541371,1.0321301,14.2676516,1.7750218,6.9027042
2307,-13,-4.384293771150471,20.349650967536476,-13.2970190,0.0019835,33.0578499,-1.4966794,0.5730965,4.0000000,-0.0876931,1.0307509,13.9954109,1.2338861,4.7589574
2308,-13,-4.376837131150471,20.349650967536476,-13.2985153,0.0033058,41.3223152,-1.4953161,0.1537061,4.0000000,-0.2643742,1.0288098,13.5624027,0.5717863,3.4390664
2309,-13,-4.369380491150471,20.349650967536476,-13.2999535,0.0046281,50.4132233,-1.4070907,-0.4507041,4.0000000,-0.6197473,1.0262856,13.0548325,-0.2816609,4.0456324
2310,-13,-4.361923851150471,20.349650967536476,-13.3013020,-0.0042149,0.0000000,-0.5166053,-0.6791886,4.0000000,-0.8579094,1.0230246,12.1340637,-0.5004678,3.1757941
2311,-13,-4.354467211150471,20.349650967536476,-13.3025026,-0.0033058,0.0000000,0.1753596,-0.6289469,4.0000000,-0.8568364,1.0210642,11.5753622,-0.4010573,1.3634875
2312,-13,-4.347010571150471,20.349650967536476,-13.3037071,-0.0023140,2.4793389,0.1509908,-0.5155183,4.0000000,-0.7965500,1.0205809,11.5160036,-0.2344866,0.8517445
2313,-13,-4.339553931150471,20.349650967536476,-13.3048801,-0.0013223,5.7851238,0.4784912,-0.8594083,4.0000000,-1.1774142,1.0200063,11.3797073,-0.5414025,2.2108884
2314,-13,-4.332097291150471,20.349650967536476,-13.3060408,-0.0003306,9.9173555,1.4942393,-1.3633893,4.0000000,-1.7857081,1.0193584,11.2664261,-0.9410704,4.9070377
2315,-13,-4.324640651150471,20.349650967536476,-13.3071651,0.0005785,14.0495872,4.1545525,-2.1200507,4.0000000,-2.6661794,1.0176122,10.7434359,-1.5739217,10.5603561
2316,-13,-4.317184011150471,20.349650967536476,-13.3081770,0.0013223,18.1818180,6.2537866,-2.6468987,5.0000000,-3.4816220,1.0146352,9.7552032,-1.8121755,16.7274189
2317,-13,-4.309727371150471,20.349650967536476,-13.3090191,0.0019835,22.3140488,6.5039659,-2.8917422,5.0000000,-4.1046295,1.0116465,8.7068386,-1.6788551,21.7570305
2318,-13,-4.302270731150471,20.349650967536476,-13.3097372,0.0026446,27.2727280,5.4419379,-3.0559039,4.0000000,-4.7184968,1.0090153,7.6510820,-1.3933108,27.8150654
2319,-13,-4.294814091150471,20.349650967536476,-13.3103342,-0.0068595,0.0000000,4.4541907,-3.3559330,4.0000000,-5.5471559,1.0062774,6.3260651,-1.1647100,37.4052429
2320,-13,-4.287357451150471,20.349650967536476,-13.3107834,-0.0063636,0.0000000,2.6604879,-3.6070843,4.0000000,-6.2657795,1.0037597,4.7427158,-0.9483888,47.6364212
2321,-13,-4.279900811150471,20.349650967536476,-13.3111029,-0.0059504,0.0000000,1.7494669,-3.9035532,4.0000000,-7.0494027,1.0018389,2.9883709,-0.7577035,57.9001503
2322,-13,-4.272444171150471,20.349650967536476,-13.3112755,-0.0055372,0.0000000,1.4896373,-4.1571565,8.0000000,-7.7311454,1.0007823,0.9698526,-0.5831674,66.2034836
2323,-13,-4.264987531150471,20.349650967536476,-13.3112602,-0.0055372,0.0000000,1.5563213,-4.3442783,6.0000000,-7.8303542,1.0009003,1.1651595,-0.8582021,72.4633408
2324,-13,-4.257530891150471,20.349650967536476,-13.3110933,-0.0057851,0.0000000,1.4319513,-4.4108725,4.0000000,-7.8590961,1.0024161,3.2839546,-0.9626492,75.6553040
2325,-13,-4.250074251150471,20.349650967536476,-13.3107519,-0.0061983,0.0000000,2.6381280,-4.4686117,4.0000000,-7.8866801,1.0053873,5.4837046,-1.0505428,76.5526886
2326,-13,-4.242617611150471,20.349650967536476,-13.3102388,-0.0068595,0.0000000,3.9147332,-4.4455652,4.0000000,-7.7594991,1.0097864,7.6646252,-1.1316317,74.9326096
2327,-13,-4.235160971150471,20.349650967536476,-13.3095245,0.0023967,33.8842964,8.3148804,-4.6010885,4.0000000,-7.7702537,1.0154395,9.7371302,-1.4319235,73.9390030
2328,-13,-4.227704331150471,20.349650967536476,-13.3086214,0.0014876,29.7520657,11.8219700,-4.6748905,4.0000000,-7.7128410,1.0232464,12.0239544,-1.6369399,72.5142212
2329,-13,-4.220247691150471,20.349650967536476,-13.3074131,0.0003306,24.7933884,13.5871315,-4.6467485,5.0000000,-7.4683237,1.0327319,14.3317299,-1.8251729,71.0745621
2330,-13,-4.212791051150471,20.349650967536476,-13.3059645,-0.0009091,20.6611576,9.3109684,-4.0060692,5.0000000,-6.5913973,1.0436485,16.6086388,-1.4207410,58.4304848
2331,-13,-4.205334411150471,20.349650967536476,-13.3042421,-0.0024793,15.7024794,5.5507441,-3.4571805,4.0000000,-5.9449224,1.0537102,18.3332539,-0.9694384,49.8754082
2332,-13,-4.197877771150471,20.349650967536476,-13.3024054,-0.0042975,11.5702477,3.4322498,-3.1338792,5.0000000,-5.5635571,1.0631337,19.7191010,-0.7042012,46.2775497
2333,-13,-4.190421131150471,20.349650967536476,-13.3003922,-0.0063636,7.4380164,3.1652865,-3.0141423,5.0000000,-5.3417249,1.0743107,21.3959541,-0.6865599,45.6762161
2334,-13,-4.182964491150471,20.349650967536476,-13.2982187,0.0014876,42.9752083,2.0290954,-2.8307273,5.0000000,-5.0784340,1.0847034,22.6989994,-0.5830205,44.8065109
2335,-13,-4.175507851150471,20.349650967536476,-13.2959442,-0.0006612,35.5371895,1.8558195,-2.7559552,5.0000000,-4.8733416,1.0950390,23.9530735,-0.6385689,44.8584099
2336,-13,-4.168051211150471,20.349650967536476,-13.2935276,-0.0030579,28.0991745,1.0013587,-2.6069527,5.0000000,-4.5810370,1.1060811,25.2273941,-0.6328682,44.4503860
2337,-13,-4.160594571150471,20.349650967536476,-13.2909842,-0.0053719,21.4876041,-2.4788351,-2.2316234,4.0000000,-4.0900621,1.1148775,26.1813183,-0.3731846,44.5524902
2338,-13,-4.153137931150471,20.349650967536476,-13.2884388,0.0021488,46.2809906,-6.5799575,-1.9143952,4.0000000,-3.5580771,1.1206352,26.7936497,-0.2707134,48.8798256
2339,-13,-4.145681291150471,20.349650967536476,-13.2859335,-0.0004132,38.0165291,-8.1238070,-1.9754999,4.0000000,-3.3150170,1.1247240,27.1203594,-0.6359829,55.2240181
2340,-13,-4.138224651150471,20.349650967536476,-13.2835340,-0.0029752,30.5785122,-6.9358802,-2.3353264,4.0000000,-3.4412034,1.1305176,27.6584320,-1.2294494,62.7384605
2341,-13,-4.130768011150471,20.349650967536476,-13.2811193,-0.0057025,23.9669418,-2.9896255,-2.8677335,4.0000000,-3.8667574,1.1387969,28.4341354,-1.8687096,71.0187225
2342,-13,-4.123311371150471,20.349650967536476,-13.2786989,0.0015702,46.2809906,-0.8108457,-3.1292489,4.0000000,-4.0471992,1.1500119,29.4984512,-2.2112985,78.1490402
2343,-13,-4.115854731150471,20.349650967536476,-13.2761765,-0.0011570,38.8429756,4.0045834,-3.4981885,4.0000000,-4.3083806,1.1631507,30.6124706,-2.6879961,83.0546417
2344,-13,-4.108398091150470,20.349650967536476,-13.2735815,-0.0039669,32.2314034,9.3538141,-3.8635211,4.0000000,-4.5547347,1.1783243,31.8093204,-3.1723073,88.5557938
2345,-13,-4.100941451150470,20.349650967536476,-13.2707577,-0.0069421,26.4462814,10.7490034,-3.8402057,4.0000000,-4.3691106,1.1962974,33.3129082,-3.3113008,86.9935608
2346,-13,-4.093484811150471,20.349650967536476,-13.2677145,0.0000826,42.1487617,7.6429973,-3.4574590,4.0000000,-3.7964287,1.2114892,34.4083748,-3.1184893,78.1018982
2347,-13,-4.086028171150470,20.349650967536476,-13.2645588,-0.0028926,35.5371895,5.3115835,-3.1423328,4.0000000,-3.3829994,1.2245175,35.2679977,-2.9016662,71.5417480
2348,-13,-4.078571531150471,20.349650967536476,-13.2612686,-0.0061157,28.9256191,3.4336238,-2.8255060,4.0000000,-3.0195990,1.2382925,36.1961594,-2.6314132,64.9209518
2349,-13,-4.071114891150471,20.349650967536476,-13.2578363,0.0004959,42.9752083,2.8879693,-2.6372969,4.0000000,-2.7752883,1.2497505,36.8408966,-2.4993055,58.8048706
2350,-13,-4.063658251150471,20.349650967536476,-13.2543793,-0.0027273,35.5371895,3.5161591,-2.5744994,4.0000000,-2.5698977,1.2610782,37.5670700,-2.5791013,52.9844475
2351,-13,-4.056201611150471,20.349650967536476,-13.2507753,-0.0061983,28.9256191,3.3048639,-2.4164100,4.0000000,-2.2065506,1.2720968,38.2960930,-2.6262691,45.1611671
2352,-13,-4.048744971150471,20.349650967536476,-13.2471199,0.0001653,42.1487617,3.0039830,-2.3139160,4.0000000,-1.7971548,1.2786150,38.6122475,-2.8306773,38.4893150
2353,-13,-4.041288331150471,20.349650967536476,-13.2434158,-0.0036364,34.7107430,3.8812752,-2.4371603,4.0000000,-1.5738329,1.2845626,38.9500618,-3.3004875,36.3867455
2354,-13,-4.033831691150471,20.349650967536476,-13.2395735,0.0026446,45.4545441,2.2768171,-2.2519398,4.0000000,-1.1382089,1.2898612,39.3167953,-3.3656707,33.6428833
2355,-13,-4.026375051150471,20.349650967536476,-13.2356224,-0.0011570,38.0165291,0.4749445,-2.0886772,4.0000000,-0.7167119,1.2875327,39.1348915,-3.4606426,33.3435555
2356,-13,-4.018918411150471,20.349650967536476,-13.2317762,-0.0049587,31.4049587,1.0377916,-2.2653458,4.0000000,-0.7028763,1.2838271,38.8756218,-3.8278153,35.3928185
2357,-13,-4.011461771150471,20.349650967536476,-13.2278185,0.0008264,41.3223152,3.0642893,-2.6385119,4.0000000,-0.9260377,1.2846774,38.9530525,-4.3509860,40.4572525
2358,-13,-4.004005131150471,20.349650967536476,-13.2237558,-0.0035537,33.8842964,3.5270293,-2.8173063,5.0000000,-0.9321775,1.2861433,39.0228577,-4.7024350,45.2913055
2359,-13,-3.996548491150471,20.349650967536476,-13.2195606,0.0020661,42.1487617,6.2488799,-3.3098333,5.0000000,-1.2133627,1.2878220,39.0571022,-5.4063039,56.8984451
2360,-13,-3.989091851150471,20.349650967536476,-13.2152119,-0.0024793,34.7107430,7.7148528,-3.6113927,5.0000000,-1.3280561,1.2963635,39.5907135,-5.8947296,67.5792923
2361,-13,-3.981635211150471,20.349650967536476,-13.2104874,-0.0075207,27.2727280,9.3220329,-4.0470190,4.0000000,-1.3906488,1.3086209,40.2319565,-6.7033892,86.8661194
2362,-13,-3.974178571150471,20.349650967536476,-13.2055206,-0.0027273,36.3636360,10.3582945,-4.6033864,4.0000000,-1.3361880,1.3278459,41.0843086,-7.8705845,119.7523422
2363,-13,-3.966721931150471,20.349650967536476,-13.1999912,0.0019835,43.8016510,6.6048379,-4.4243665,4.0000000,-0.8230404,1.3615420,42.8843231,-8.0256920,124.3529205
2364,-13,-3.959265291150471,20.349650967536476,-13.1938162,-0.0036364,35.5371895,-0.1008054,-3.1099162,4.0000000,-0.1634223,1.3815547,43.8398285,-6.0564103,78.7540512
2365,-13,-3.951808651150471,20.349650967536476,-13.1874733,0.0004959,42.9752083,-3.5604663,-2.1265123,4.0000000,0.2010331,1.3790939,43.5836182,-4.4540577,57.4480782
2366,-13,-3.944352011150471,20.349650967536476,-13.1811008,-0.0056198,33.8842964,-3.7818265,-1.9709896,4.0000000,0.2926612,1.3797135,43.5756073,-4.2346406,53.2182999
2367,-13,-3.936895371150471,20.349650967536476,-13.1745062,-0.0019835,38.8429756,-3.7182789,-1.9188454,4.0000000,0.3352129,1.3853614,43.8235626,-4.1729040,51.3707237
2368,-13,-3.929438731150471,20.349650967536476,-13.1677866,0.0015702,44.6280975,-4.1647301,-1.6412523,4.0000000,0.4252554,1.3893732,44.0059319,-3.7077601,47.2178993
2369,-13,-3.921982091150471,20.349650967536476,-13.1609230,-0.0050413,35.5371895,-4.3675370,-1.4023654,4.0000000,0.4620780,1.3939621,44.1826630,-3.2668090,43.9354324
2370,-13,-3.914525451150471,20.349650967536476,-13.1539316,-0.0017355,41.3223152,-4.7337446,-1.1695678,4.0000000,0.4896157,1.3958997,44.2660446,-2.8287513,42.8499680
2371,-13,-3.907068811150471,20.349650967536476,-13.1468954,0.0015702,45.4545441,-5.0114927,-0.8242699,4.0000000,0.4704097,1.3983669,44.3980865,-2.1189494,41.2679291
2372,-13,-3.899612171150471,20.349650967536476,-13.1397285,0.0047934,47.9338837,-4.7481151,0.1198986,4.0000000,0.4057684,1.3969209,44.3793449,-0.1659712,37.1640663
2373,-13,-3.892155531150471,20.349650967536476,-13.1325998,-0.0019008,38.8429756,-3.9007635,1.3407474,4.0000000,0.2453174,1.3772378,43.5117302,2.4361773,44.2195511
2374,-13,-3.884698891150471,20.349650967536476,-13.1257753,0.0014050,43.8016510,-2.4919574,1.6069489,4.0000000,0.0683331,1.3423642,41.7406425,3.1455646,35.2633247
2375,-13,-3.877242251150471,20.349650967536476,-13.1193867,0.0048760,48.7603302,-1.1791859,0.7098867,4.0000000,-0.1211650,1.3201921,40.6137505,1.5409383,10.1747818
2376,-13,-3.869785611150471,20.349650967536476,-13.1130514,-0.0016529,39.6694221,-0.4551680,0.0065134,4.0000000,-0.2689099,1.3182344,40.6241913,0.2819366,2.8024268
2377,-13,-4.503600011150471,20.342194327536479,-13.2536764,0.0001653,33.0578499,-13.2642622,2.4925635,4.0000000,4.2180305,1.1111655,25.9112778,0.7670966,84.7389832
2378,-13,-4.496143371150471,20.342194327536479,-13.2571802,0.0033058,42.1487617,-9.9748573,1.5498712,4.0000000,3.9859633,1.1294208,27.7815514,-0.8862209,55.1613655
2379,-13,-4.488686731150471,20.342194327536479,-13.2608414,-0.0036364,27.2727280,-7.3500099,0.9454305,4.0000000,3.5471029,1.1402134,28.7836056,-1.6562420,36.3298759
2380,-13,-4.481230091150471,20.342194327536479,-13.2645111,-0.0003306,36.3636360,-5.2752519,0.4970454,4.0000000,2.8450577,1.1455345,29.2926502,-1.8509668,22.9305000
2381,-13,-4.473773451150471,20.342194327536479,-13.2681904,0.0032231,45.4545441,-5.3027554,-0.3092056,4.0000000,1.5806807,1.1461672,29.4958839,-2.1990919,18.4955425
2382,-13,-4.466316811150471,20.342194327536479,-13.2717628,-0.0034711,27.2727280,-7.1345267,-0.8092461,4.0000000,0.2089295,1.1334308,28.1367092,-1.8274217,26.7220078
2383,-13,-4.458860171150471,20.342194327536479,-13.2749548,-0.0004132,36.3636360,-9.6804667,-0.8862560,4.0000000,-0.8508831,1.1157643,26.3288136,-0.9216290,34.8890686
2384,-13,-4.451403531150471,20.342194327536479,-13.2779675,0.0023967,45.4545441,-10.1556463,-0.4794748,4.0000000,-1.1424403,1.0999818,24.5634327,0.1834908,31.4179974
2385,-13,-4.443946891150471,20.342194327536479,-13.2806988,-0.0047934,18.1818180,-9.9682589,-0.5207075,4.0000000,-1.1179045,1.0860139,22.8876457,0.0764895,29.4895039
2386,-13,-4.436490251150471,20.342194327536479,-13.2832804,-0.0022314,24.7933884,-9.7320299,-0.7520416,4.0000000,-1.0653994,1.0750909,21.5751801,-0.4386839,29.2544136
2387,-13,-4.429033611150471,20.342194327536479,-13.2856407,0.0000826,33.0578499,-9.8348503,-1.0310136,4.0000000,-1.2848704,1.0623314,19.5937271,-0.7771567,30.5471687
2388,-13,-4.421576971150471,20.342194327536479,-13.2877188,0.0023140,42.1487617,-8.4264841,-0.8929309,4.0000000,-1.3103529,1.0513954,17.8533669,-0.4755090,24.6076145
2389,-13,-4.414120331150471,20.342194327536479,-13.2896023,0.0043802,51.2396698,-6.2652774,-0.5422373,4.0000000,-1.1795903,1.0430752,16.4204197,0.0951157,16.3327675
2390,-13,-4.406663691150471,20.342194327536479,-13.2912922,-0.0038017,9.0909090,-4.1683354,-0.1856630,4.0000000,-0.9507968,1.0367056,15.1355066,0.5794709,9.8097630
2391,-13,-4.399207051150471,20.342194327536479,-13.2928791,-0.0020661,14.0495872,-2.1536670,0.2502632,4.0000000,-0.5396511,1.0332406,14.4837809,1.0401775,5.1315169
2392,-13,-4.391750411150471,20.342194327536479,-13.2944317,-0.0004959,19.8347111,-1.1573797,0.2846008,4.0000000,-0.3199162,1.0316080,14.1956959,0.8891178,2.9408448
2393,-13,-4.384293771150471,20.342194327536479,-13.2959862,0.0009091,26.4462814,-0.7307643,-0.0272505,4.0000000,-0.3498087,1.0303961,13.9531307,0.2953077,1.6536924
2394,-13,-4.376837131150471,20.342194327536479,-13.2975073,0.0022314,33.8842964,-0.3709286,-0.4083357,4.0000000,-0.5147365,1.0288835,13.5527573,-0.3019349,1.5889194
2395,-13,-4.369380491150471,20.342194327536479,-13.2989817,0.0035537,42.1487617,0.2093538,-0.9302765,4.0000000,-0.8271561,1.0267884,13.1353025,-1.0333970,3.3634899
2396,-13,-4.361923851150471,20.342194327536479,-13.3003445,-0.0052893,0.0000000,0.8798860,-1.1059959,4.0000000,-0.9909326,1.0235615,12.2946301,-1.2210592,3.4148247
2397,-13,-4.354467211150471,20.342194327536479,-13.3015442,-0.0042149,0.0000000,0.9794614,-0.9996775,4.0000000,-0.8822588,1.0217388,11.7592726,-1.1170962,2.1992965
2398,-13,-4.347010571150471,20.342194327536479,-13.3027401,-0.0030579,2.4793389,0.4161361,-0.8128366,4.0000000,-0.6382329,1.0216299,11.7997313,-0.9874405,1.9469732
2399,-13,-4.339553931150471,20.342194327536479,-13.3039026,-0.0019835,5.7851238,0.5865917,-1.0250164,4.0000000,-0.8089303,1.0215501,11.7939987,-1.2411026,3.2603538
2400,-13,-4.332097291150471,20.342194327536479,-13.3050556,-0.0009091,9.9173555,1.4165820,-1.3877461,5.0000000,-1.2582296,1.0215596,11.8392410,-1.5172626,5.2778292
2401,-13,-4.324640651150471,20.342194327536479,-13.3061810,0.0000826,14.0495872,3.8563395,-2.0213392,5.0000000,-2.0515990,1.0205699,11.6078825,-1.9910791,9.3928337
2402,-13,-4.317184011150471,20.342194327536479,-13.3072157,0.0009091,18.1818180,5.7634687,-2.4701638,5.0000000,-2.7761276,1.0181973,10.8694601,-2.1642001,13.9736223
2403,-13,-4.309727371150471,20.342194327536479,-13.3080921,0.0016529,22.3140488,5.5650826,-2.6022263,4.0000000,-3.2239597,1.0156966,10.0829582,-1.9804929,17.2030048
2404,-13,-4.302270731150471,20.342194327536479,-13.3088846,0.0023967,27.2727280,4.2070670,-2.6800749,4.0000000,-3.7077179,1.0134532,9.3502388,-1.6524318,21.7508297
2405,-13,-4.294814091150471,20.342194327536479,-13.3095818,0.0029752,31.4049587,3.4696147,-2.9591234,4.0000000,-4.4919958,1.0107557,8.3418732,-1.4262509,29.7151642
2406,-13,-4.287357451150471,20.342194327536479,-13.3101807,-0.0064463,0.0000000,2.2948551,-3.2519786,4.0000000,-5.2886333,1.0078280,7.0332427,-1.2153239,39.2844734
2407,-13,-4.279900811150471,20.342194327536479,-13.3106699,-0.0059504,0.0000000,1.9498614,-3.6260800,4.0000000,-6.1936102,1.0050664,5.5175123,-1.0585501,49.9611855
2408,-13,-4.272444171150471,20.342194327536479,-13.3110418,-0.0055372,0.0000000,2.3649158,-3.9961298,4.0000000,-6.9263725,1.0026700,3.6967564,-1.0658869,59.8384018
2409,-13,-4.264987531150471,20.342194327536479,-13.3112402,-0.0053719,0.0000000,2.5663714,-4.2699122,5.0000000,-7.2444916,1.0010722,1.6617056,-1.2953324,67.9528503
2410,-13,-4.257530891150471,20.342194327536479,-13.3112793,-0.0054545,0.0000000,2.1806881,-4.4003997,8.0000000,-8.3095446,1.0007153,0.3956768,-0.4912547,73.1029434
2411,-13,-4.250074251150471,20.342194327536479,-13.3111591,-0.0057025,0.0000000,3.1505241,-4.5364933,5.0000000,-8.1094837,1.0016774,2.5152390,-0.9635028,76.4372787
2412,-13,-4.242617611150471,20.342194327536479,-13.3108578,-0.0062810,0.0000000,4.0270867,-4.5872860,4.0000000,-8.2289476,1.0041248,4.7455840,-0.9456245,77.6383057
2413,-13,-4.235160971150471,20.342194327536479,-13.3103514,-0.0069421,0.0000000,7.4470053,-4.7689486,4.0000000,-8.4066753,1.0080686,6.9608331,-1.1312213,79.4281387
