OID_,ClipsFinal_DEM_Large_S3_RegP,X,Y,DEM_Large_S1_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
670,-13,-4.294814091150472,19.193871767536479,-13.2181330,0.0018182,40.4958687,1.9763798,-2.0484219,4.0000000,-2.1282606,1.0463760,17.0839729,-1.9685832,15.4816523
671,-13,-4.287357451150472,19.193871767536479,-13.2160044,-0.0003306,31.4049587,2.2160835,-2.1796095,4.0000000,-2.2362704,1.0547031,18.5016937,-2.1229489,18.1476784
672,-13,-4.279900811150472,19.193871767536479,-13.2137022,-0.0026446,23.1404953,1.9464664,-2.0613511,4.0000000,-2.1603377,1.0647746,20.0769558,-1.9623642,17.0564861
673,-13,-4.272444171150472,19.193871767536479,-13.2111368,-0.0052893,15.7024794,2.2465498,-2.2840114,4.0000000,-2.2161245,1.0748050,21.4423122,-2.3518982,21.8390942
674,-13,-4.264987531150472,19.193871767536479,-13.2084255,0.0019008,42.9752083,2.1704850,-2.3611476,4.0000000,-2.1824970,1.0875750,23.0700321,-2.5397983,24.8894711
675,-13,-4.257530891150472,19.193871767536479,-13.2053833,-0.0011570,33.8842964,1.4266810,-2.1350920,4.0000000,-2.0945511,1.1029463,25.0226631,-2.1756330,22.9759998
676,-13,-4.250074251150472,19.193871767536479,-13.2021217,-0.0045455,24.7933884,1.2327378,-2.1858537,4.0000000,-2.2137003,1.1141037,26.0402794,-2.1580069,25.9611206
677,-13,-4.242617611150472,19.193871767536479,-13.1987324,0.0019008,46.2809906,2.0771756,-2.6448534,4.0000000,-2.3508871,1.1321177,27.8235779,-2.9388194,38.3890686
678,-13,-4.235160971150473,19.193871767536479,-13.1949301,-0.0018182,37.1900826,2.1425860,-2.6132278,4.0000000,-2.2694702,1.1558850,30.1657085,-2.9569852,40.3811226
679,-13,-4.227704331150473,19.193871767536479,-13.1908398,-0.0058678,28.0991745,1.2232058,-2.0774889,4.0000000,-2.0997756,1.1747966,31.6881866,-2.0552025,29.2448997
680,-13,-4.220247691150472,19.193871767536479,-13.1865253,-0.0002479,42.1487617,1.3765103,-1.9665048,4.0000000,-1.9489770,1.1935303,33.0339355,-1.9840328,26.6250401
681,-13,-4.212791051150472,19.193871767536479,-13.1819410,-0.0047934,33.0578499,2.2676363,-2.1462915,4.0000000,-1.7766633,1.2132875,34.4361038,-2.5159199,28.8536816
682,-13,-4.205334411150472,19.193871767536479,-13.1771383,0.0004132,44.6280975,2.4787862,-2.0822411,4.0000000,-1.4484602,1.2341378,35.9276466,-2.7160218,25.4612904
683,-13,-4.197877771150472,19.193871767536479,-13.1720400,-0.0046281,35.5371895,2.4930942,-2.0703492,4.0000000,-1.1544755,1.2538388,37.1061859,-2.9862227,23.9189529
684,-13,-4.190421131150472,19.193871767536479,-13.1667309,0.0001653,43.8016510,2.0013113,-1.8037571,4.0000000,-0.8537509,1.2741489,38.3206329,-2.7537632,17.2916050
685,-13,-4.182964491150472,19.193871767536479,-13.1611166,-0.0052893,34.7107430,1.7330894,-1.7629188,4.0000000,-0.6300958,1.2901896,39.2138405,-2.8957419,16.3116322
686,-13,-4.175507851150472,19.193871767536479,-13.1553841,-0.0009091,40.4958687,1.2500048,-1.7886604,4.0000000,-0.3926434,1.3036219,39.8827705,-3.1846774,17.9816628
687,-13,-4.168051211150472,19.193871767536479,-13.1494093,0.0034711,47.9338837,0.0185681,-1.2714338,4.0000000,-0.1263413,1.3218315,41.0036545,-2.4165263,12.1079388
688,-13,-4.160594571150472,19.193871767536479,-13.1431961,-0.0024793,38.8429756,-1.1822118,-0.5970486,4.0000000,0.0690594,1.3224840,40.9321480,-1.2631565,9.5436525
689,-13,-4.153137931150472,19.193871767536479,-13.1371346,0.0016529,44.6280975,-1.8974538,-0.3084497,4.0000000,0.1814538,1.3164830,40.5481644,-0.7983533,11.7891426
690,-13,-4.145681291150472,19.193871767536479,-13.1309738,-0.0042975,35.5371895,-1.8645366,-0.4949865,4.0000000,0.1996809,1.3152621,40.5396538,-1.1896540,12.4132538
691,-13,-4.138224651150472,19.193871767536479,-13.1248684,-0.0004132,41.3223152,-1.8584388,-0.3778924,4.0000000,0.2110714,1.3111972,40.3000298,-0.9668562,11.6130676
692,-13,-4.130768011150472,19.193871767536479,-13.1187553,0.0034711,47.9338837,-1.4601817,-0.7292201,4.0000000,0.1950367,1.3101754,40.2270927,-1.6534768,11.5785980
693,-13,-4.123311371150472,19.193871767536479,-13.1126060,-0.0026446,38.8429756,-1.1291693,-0.4896640,4.0000000,0.2027650,1.3169236,40.6652718,-1.1820930,8.0182133
694,-13,-4.429033611150472,19.186415127536478,-13.2275705,0.0011570,11.5702477,-0.3659057,0.5985450,4.0000000,-0.1296116,1.0032837,4.6230993,1.3267014,2.1817663
695,-13,-4.421576971150472,19.186415127536478,-13.2282314,0.0017355,17.3553715,-0.1124822,0.0004427,4.0000000,0.1849999,1.0040103,5.2378545,-0.1841146,0.2287675
696,-13,-4.414120331150472,19.186415127536478,-13.2288904,0.0022314,22.3140488,-0.8568425,-0.6199967,4.0000000,0.4896645,1.0032601,4.6039438,-1.7296578,3.2756209
697,-13,-4.406663691150472,19.186415127536478,-13.2294064,0.0027273,27.2727280,-1.7190461,-0.7744783,4.0000000,0.7453331,1.0021517,3.6703234,-2.2942898,5.8660531
698,-13,-4.399207051150472,19.186415127536478,-13.2298222,0.0031405,31.4049587,-2.4253881,-0.6346169,4.0000000,0.9872944,1.0014702,2.9927099,-2.2565281,6.4858246
699,-13,-4.391750411150472,19.186415127536478,-13.2301197,-0.0065289,0.0000000,-3.3234639,-0.7082333,5.0000000,0.5598866,1.0010895,2.5183303,-1.9763532,8.6798534
700,-13,-4.384293771150472,19.186415127536478,-13.2303085,-0.0062810,0.0000000,-3.9562769,-0.8430790,4.0000000,-1.3949931,1.0010600,2.4339242,-0.2911649,10.7979574
701,-13,-4.376837131150472,19.186415127536478,-13.2303362,-0.0061157,0.0000000,-4.1483941,-1.0177014,5.0000000,-3.2305329,1.0013921,2.8559315,1.1951300,12.5241852
702,-13,-4.369380491150472,19.186415127536478,-13.2302046,-0.0061157,0.0000000,-4.1155524,-1.2253151,4.0000000,-3.3083029,1.0022373,3.6785350,0.8576728,14.3971863
703,-13,-4.361923851150472,19.186415127536478,-13.2298927,0.0036364,36.3636360,-3.8945065,-1.4843718,4.0000000,-2.7565250,1.0038767,4.8738546,-0.2122186,16.9004898
704,-13,-4.354467211150472,19.186415127536478,-13.2293625,0.0032231,33.0578499,-3.3167403,-1.5337790,4.0000000,-2.1208088,1.0064411,6.4116602,-0.9467492,16.4979210
705,-13,-4.347010571150472,19.186415127536478,-13.2286215,0.0024793,28.0991745,-2.4136834,-1.2169589,4.0000000,-1.6882213,1.0096227,7.8943539,-0.7456964,11.2147541
706,-13,-4.339553931150472,19.186415127536478,-13.2277002,0.0015702,22.3140488,-1.7755440,-0.9197554,4.0000000,-1.6034707,1.0125203,8.9807138,-0.2360401,7.3516707
707,-13,-4.332097291150472,19.186415127536478,-13.2266846,0.0005785,17.3553715,-1.4286011,-1.1651360,4.0000000,-1.9254820,1.0151166,9.7875910,-0.4047899,8.8999233
708,-13,-4.324640651150472,19.186415127536478,-13.2255774,-0.0005785,12.3966942,-0.8049100,-1.5257648,4.0000000,-2.0780590,1.0195462,11.1574955,-0.9734707,11.9309320
709,-13,-4.317184011150472,19.186415127536478,-13.2242403,-0.0020661,8.2644625,0.1529070,-1.7656401,4.0000000,-2.0346732,1.0249553,12.6269379,-1.4966069,13.5267658
710,-13,-4.309727371150472,19.186415127536478,-13.2227488,-0.0036364,4.9586778,0.8426529,-1.7640997,4.0000000,-1.8668399,1.0304352,13.9127808,-1.6613597,12.1853971
711,-13,-4.302270731150472,19.186415127536478,-13.2210608,-0.0052893,2.4793389,1.5309699,-1.9421481,4.0000000,-1.8438350,1.0365651,15.2327480,-2.0404611,13.8346519
712,-13,-4.294814091150472,19.186415127536478,-13.2191963,0.0028926,45.4545441,1.7621702,-1.9321408,4.0000000,-1.8808398,1.0435873,16.5750237,-1.9834419,13.5111475
713,-13,-4.287357451150472,19.186415127536478,-13.2171240,0.0007438,36.3636360,2.2531526,-2.1332855,4.0000000,-2.0840013,1.0511304,17.8965893,-2.1825697,16.7067394
714,-13,-4.279900811150472,19.186415127536478,-13.2148895,-0.0014876,27.2727280,2.3847141,-2.1127667,4.0000000,-2.1434984,1.0606271,19.4349079,-2.0820348,16.6632099
715,-13,-4.272444171150472,19.186415127536478,-13.2123919,-0.0040496,19.0082645,3.0313535,-2.3634839,4.0000000,-2.3150260,1.0703576,20.8436947,-2.4119415,21.3969250
716,-13,-4.264987531150472,19.186415127536478,-13.2097540,0.0032231,47.1074371,3.1938763,-2.4391358,4.0000000,-2.3666239,1.0824327,22.4447422,-2.5116477,23.9078598
717,-13,-4.257530891150472,19.186415127536478,-13.2067938,0.0002479,38.0165291,2.6202734,-2.2412968,4.0000000,-2.3322511,1.0971785,24.3543530,-2.1503425,22.0400009
718,-13,-4.250074251150472,19.186415127536478,-13.2036171,-0.0030579,28.9256191,2.7085788,-2.3388979,4.0000000,-2.4647365,1.1075312,25.3752728,-2.2130594,25.4069061
719,-13,-4.242617611150472,19.186415127536478,-13.2003460,-0.0066116,19.8347111,3.8311808,-2.8020215,4.0000000,-2.5660083,1.1246886,27.1264839,-3.0380344,37.5377808
720,-13,-4.235160971150473,19.186415127536478,-13.1966267,-0.0001653,41.3223152,3.3693192,-2.7229714,4.0000000,-2.4246292,1.1479733,29.4901619,-3.0213139,39.3476753
721,-13,-4.227704331150473,19.186415127536478,-13.1926250,-0.0041322,32.2314034,1.8918326,-2.1762595,4.0000000,-2.2739577,1.1659104,30.9714775,-2.0785611,29.3797760
722,-13,-4.220247691150472,19.186415127536478,-13.1884174,0.0016529,46.2809906,1.7371716,-2.1173029,4.0000000,-2.1233253,1.1834521,32.3084297,-2.1112802,29.3708076
723,-13,-4.212791051150472,19.186415127536478,-13.1839781,-0.0028926,37.1900826,2.3605878,-2.3360581,4.0000000,-1.8892466,1.2048361,33.8820686,-2.7828696,34.3363533
724,-13,-4.205334411150472,19.186415127536478,-13.1792269,0.0024793,47.9338837,2.3612471,-2.2500842,4.0000000,-1.4901651,1.2286782,35.5457268,-3.0100033,31.0315552
725,-13,-4.197877771150472,19.186415127536478,-13.1741676,-0.0025620,38.8429756,2.1672664,-2.1589808,4.0000000,-1.1313653,1.2493254,36.8691368,-3.1865964,27.7693024
726,-13,-4.190421131150472,19.186415127536478,-13.1688862,0.0022314,47.1074371,1.7001920,-1.9149135,4.0000000,-0.7863141,1.2707793,38.1303024,-3.0435128,21.2003651
727,-13,-4.182964491150472,19.186415127536478,-13.1632748,-0.0032231,38.0165291,1.5255198,-1.9154794,4.0000000,-0.5457348,1.2895819,39.1575737,-3.2852240,20.7991428
728,-13,-4.175507851150472,19.186415127536478,-13.1575203,0.0011570,44.6280975,1.1002781,-1.9453937,4.0000000,-0.3179575,1.3059372,40.0315666,-3.5728297,22.4825821
729,-13,-4.168051211150472,19.186415127536478,-13.1514931,-0.0045455,35.5371895,0.0164034,-1.3626835,4.0000000,-0.0702534,1.3272420,41.2450790,-2.6551135,13.5614119
730,-13,-4.160594571150472,19.186415127536478,-13.1451502,-0.0004959,42.1487617,-0.9705888,-0.6429147,4.0000000,0.0764623,1.3302324,41.2930489,-1.3622917,8.7575464
731,-13,-4.153137931150472,19.186415127536478,-13.1389742,0.0034711,47.9338837,-1.5916512,-0.3402271,4.0000000,0.1407801,1.3245966,40.9464569,-0.8212342,10.3586807
732,-13,-4.145681291150472,19.186415127536478,-13.1327143,-0.0025620,38.8429756,-1.6425967,-0.4960369,4.0000000,0.1419642,1.3242117,40.9801941,-1.1340380,11.4880095
733,-13,-4.138224651150472,19.186415127536478,-13.1264791,0.0012397,43.8016510,-1.7376145,-0.3603318,4.0000000,0.0967074,1.3210202,40.7671623,-0.8173710,11.2959442
734,-13,-4.130768011150472,19.186415127536478,-13.1202106,-0.0049587,34.7107430,-1.2536223,-0.6855987,4.0000000,0.0133587,1.3186854,40.6228104,-1.3845561,10.7714500
735,-13,-4.123311371150472,19.186415127536478,-13.1139736,-0.0012397,41.3223152,-0.9001846,-0.4421677,4.0000000,-0.0567572,1.3241475,41.0210037,-0.8275781,7.0670209
736,-13,-4.429033611150472,19.178958487536480,-13.2276354,0.0014876,14.8760328,0.6456099,1.0794737,4.0000000,0.9546850,1.0035907,4.8160963,1.2042624,3.4140425
737,-13,-4.421576971150472,19.178958487536480,-13.2283201,0.0021488,21.4876041,-0.4944133,0.5698030,4.0000000,1.3569204,1.0043766,5.4243250,-0.2173144,2.3454392
738,-13,-4.414120331150472,19.178958487536480,-13.2289944,0.0027273,27.2727280,-2.9253826,0.0217272,4.0000000,1.7319071,1.0037214,4.8938079,-1.6884528,5.9400401
739,-13,-4.406663691150472,19.178958487536480,-13.2295427,0.0033058,33.0578499,-4.4249864,-0.0647098,4.0000000,1.9558500,1.0027388,4.1214175,-2.0852695,8.9564095
740,-13,-4.399207051150472,19.178958487536480,-13.2299976,0.0038017,38.0165291,-4.8872852,0.0806828,4.0000000,1.9564365,1.0021710,3.6254935,-1.7950710,9.8819618
741,-13,-4.391750411150472,19.178958487536480,-13.2303600,-0.0057851,0.0000000,-5.9411354,-0.0370796,5.0000000,1.2286136,1.0018779,3.3464124,-1.3027729,11.9685726
742,-13,-4.384293771150472,19.178958487536480,-13.2306280,-0.0054545,0.0000000,-6.9955025,-0.3104272,4.0000000,-0.7886856,1.0017871,3.2176564,0.1678311,14.4693699
743,-13,-4.376837131150472,19.178958487536480,-13.2307281,-0.0052066,0.0000000,-7.3292804,-0.5930843,5.0000000,-3.0934887,1.0019792,3.3959227,1.9073201,16.1999741
744,-13,-4.369380491150472,19.178958487536480,-13.2306490,-0.0052066,0.0000000,-7.0827904,-0.8356464,4.0000000,-3.4869347,1.0026960,4.0175862,1.8156419,17.1707592
745,-13,-4.361923851150472,19.178958487536480,-13.2303915,-0.0054545,0.0000000,-6.6851192,-1.0669466,4.0000000,-2.7708163,1.0041687,5.0221300,0.6369231,18.2586918
746,-13,-4.354467211150472,19.178958487536480,-13.2299061,0.0041322,41.3223152,-5.6234589,-1.1118302,5.0000000,-1.8465296,1.0064521,6.3698015,-0.3771308,16.6394272
747,-13,-4.347010571150472,19.178958487536480,-13.2292175,0.0033884,35.5371895,-3.7785356,-0.8393914,4.0000000,-1.2304347,1.0091896,7.6910839,-0.4483481,10.7821741
748,-13,-4.339553931150472,19.178958487536480,-13.2283564,0.0024793,28.9256191,-2.3490326,-0.6196425,4.0000000,-1.0851334,1.0116805,8.6607161,-0.1541516,6.5545564
749,-13,-4.332097291150472,19.178958487536480,-13.2274122,0.0014876,23.1404953,-1.8774213,-0.9246567,4.0000000,-1.4414291,1.0139542,9.3741226,-0.4078842,7.6262965
750,-13,-4.324640651150472,19.178958487536480,-13.2263727,0.0003306,17.3553715,-1.2405782,-1.3848766,4.0000000,-1.7071614,1.0178946,10.6425638,-1.0625918,10.9513950
751,-13,-4.317184011150472,19.178958487536480,-13.2251053,-0.0010744,12.3966942,-0.2224308,-1.7408849,4.0000000,-1.7734649,1.0230371,12.1109877,-1.7083049,13.7694902
752,-13,-4.309727371150472,19.178958487536480,-13.2236691,-0.0026446,8.2644625,0.6416999,-1.7758987,4.0000000,-1.6559261,1.0287745,13.5162163,-1.8958713,12.6368418
753,-13,-4.302270731150472,19.178958487536480,-13.2220087,-0.0042975,4.9586778,1.3121339,-1.8837814,4.0000000,-1.5978109,1.0347697,14.8666058,-2.1697519,13.1093750
754,-13,-4.294814091150472,19.178958487536480,-13.2201920,-0.0060331,2.4793389,1.5645195,-1.8143528,4.0000000,-1.6013995,1.0411831,16.1219254,-2.0273058,11.6654444
755,-13,-4.287357451150472,19.178958487536480,-13.2181730,0.0019008,41.3223152,2.0708556,-2.0317979,4.0000000,-1.8209265,1.0479996,17.3463669,-2.2426693,14.7539444
756,-13,-4.279900811150472,19.178958487536480,-13.2160091,-0.0003306,32.2314034,2.5031464,-2.0897551,4.0000000,-1.9447592,1.0567217,18.7989597,-2.2347507,15.4174213
757,-13,-4.272444171150472,19.178958487536480,-13.2135820,-0.0028099,23.1404953,3.2536755,-2.3449199,4.0000000,-2.1580465,1.0658962,20.2042866,-2.5317936,19.7937660
758,-13,-4.264987531150472,19.178958487536480,-13.2110167,-0.0054545,15.7024794,3.6122406,-2.4381247,4.0000000,-2.3031294,1.0769259,21.7163277,-2.5731196,22.1340847
759,-13,-4.257530891150472,19.178958487536480,-13.2081480,0.0016529,42.1487617,3.1210470,-2.2548456,4.0000000,-2.3346770,1.0905899,23.5459003,-2.1750143,20.3531570
760,-13,-4.250074251150472,19.178958487536480,-13.2050638,-0.0015702,33.0578499,3.3871422,-2.4054105,4.0000000,-2.5344336,1.1003833,24.5458431,-2.2763872,24.5608406
761,-13,-4.242617611150472,19.178958487536480,-13.2018728,-0.0050413,23.9669418,4.6384892,-2.8762343,4.0000000,-2.6327789,1.1164482,26.2740822,-3.1196895,36.4986496
762,-13,-4.235160971150473,19.178958487536480,-13.1982756,0.0014050,45.4545441,3.9043422,-2.7717695,4.0000000,-2.4925072,1.1389917,28.6912766,-3.0510318,38.2290802
763,-13,-4.227704331150473,19.178958487536480,-13.1943703,-0.0023967,36.3636360,2.0294445,-2.2013645,4.0000000,-2.3637612,1.1561936,30.1148624,-2.0389676,28.8595142
764,-13,-4.220247691150472,19.178958487536480,-13.1902781,-0.0065289,27.2727280,1.8889177,-2.2256656,4.0000000,-2.2608366,1.1725399,31.4182796,-2.1904945,31.3740292
765,-13,-4.212791051150472,19.178958487536480,-13.1859617,-0.0010744,40.4958687,2.4074190,-2.5264559,4.0000000,-2.0386283,1.1950867,33.1840630,-3.0142834,40.3030205
766,-13,-4.205334411150472,19.178958487536480,-13.1812830,-0.0057025,31.4049587,2.4104135,-2.4579196,4.0000000,-1.6024252,1.2221131,35.0876961,-3.3134141,37.8835220
767,-13,-4.197877771150472,19.178958487536480,-13.1762466,-0.0006612,42.9752083,2.0719893,-2.2936664,4.0000000,-1.1941214,1.2451402,36.6066322,-3.3932111,32.7319870
768,-13,-4.190421131150472,19.178958487536480,-13.1709938,-0.0058678,33.8842964,1.5353773,-2.0647271,4.0000000,-0.7887824,1.2679366,37.9755020,-3.3406718,26.2498398
769,-13,-4.182964491150472,19.178958487536480,-13.1653957,-0.0013223,41.3223152,1.1611294,-2.0741134,4.0000000,-0.4625725,1.2899202,39.1674194,-3.6856542,26.5938530
770,-13,-4.175507851150472,19.178958487536480,-13.1595821,0.0030579,47.9338837,0.6387563,-2.0765600,4.0000000,-0.2036944,1.3105446,40.2697144,-3.9494257,27.9802780
771,-13,-4.168051211150472,19.178958487536480,-13.1534433,-0.0027273,38.8429756,-0.2993278,-1.4056562,4.0000000,0.0833562,1.3338051,41.5789337,-2.8946686,15.3846455
772,-13,-4.160594571150472,19.178958487536480,-13.1470165,0.0013223,44.6280975,-0.9547336,-0.6117106,4.0000000,0.2487724,1.3384838,41.7136040,-1.4721936,8.0376873
773,-13,-4.153137931150472,19.178958487536480,-13.1407080,-0.0047934,35.5371895,-1.4134817,-0.2696223,4.0000000,0.3381235,1.3341264,41.4003677,-0.8773682,9.0653210
774,-13,-4.145681291150472,19.178958487536480,-13.1343193,-0.0009917,41.3223152,-1.6090096,-0.3683945,4.0000000,0.3584802,1.3345606,41.4979630,-1.0952692,10.5971365
775,-13,-4.138224651150472,19.178958487536480,-13.1279392,0.0028099,46.2809906,-1.6397126,-0.1601815,4.0000000,0.3436470,1.3317304,41.3157082,-0.6640100,10.3102760
776,-13,-4.130768011150472,19.178958487536480,-13.1215534,-0.0034711,37.1900826,-1.3892202,-0.4122125,4.0000000,0.2793563,1.3283652,41.0863876,-1.1037812,9.2685652
777,-13,-4.123311371150472,19.178958487536480,-13.1151953,0.0002479,43.8016510,-0.8535653,-0.0981090,4.0000000,0.2162201,1.3318884,41.4195824,-0.4124382,5.4000735
778,-13,-4.421576971150472,19.171501847536479,-13.2284889,0.0026446,26.4462814,-1.0427707,0.8375440,4.0000000,2.0884831,1.0052600,5.9403296,-0.4133950,5.0443330
779,-13,-4.414120331150472,19.171501847536479,-13.2292042,0.0033058,33.0578499,-4.0321522,0.3014562,4.0000000,2.2712169,1.0048424,5.6020031,-1.6683046,8.6143064
780,-13,-4.406663691150472,19.171501847536479,-13.2298050,0.0039669,39.6694221,-5.7087064,0.2252820,4.0000000,2.1637232,1.0040994,5.0755615,-1.7131591,11.8186626
781,-13,-4.399207051150472,19.171501847536479,-13.2303171,-0.0054545,0.0000000,-5.9315195,0.3770460,4.0000000,1.7671293,1.0036951,4.8215256,-1.0130372,12.6244097
782,-13,-4.391750411150472,19.171501847536479,-13.2307396,-0.0049587,0.0000000,-6.9141679,0.2370264,4.0000000,0.7964652,1.0035341,4.7599778,-0.3224124,14.2523508
783,-13,-4.384293771150472,19.171501847536479,-13.2310829,-0.0045455,0.0000000,-8.3646088,-0.1312486,4.0000000,-1.0633310,1.0034182,4.6758790,0.8008339,17.0269737
784,-13,-4.376837131150472,19.171501847536479,-13.2312498,-0.0042975,0.0000000,-8.8953867,-0.4658238,5.0000000,-3.0861096,1.0034654,4.6891184,2.1544621,18.9441566
785,-13,-4.369380491150472,19.171501847536479,-13.2312193,-0.0042975,0.0000000,-8.5037117,-0.6887699,4.0000000,-3.6585479,1.0040332,5.0692825,2.2810080,19.2694626
786,-13,-4.361923851150472,19.171501847536479,-13.2310038,-0.0045455,0.0000000,-7.9133420,-0.8891388,4.0000000,-3.1262395,1.0053269,5.8150535,1.3479619,19.4693336
787,-13,-4.354467211150472,19.171501847536479,-13.2305555,-0.0049587,0.0000000,-6.5894361,-0.8951510,4.0000000,-2.0447149,1.0074180,6.9208093,0.2544131,16.9328594
788,-13,-4.347010571150472,19.171501847536479,-13.2298899,0.0042975,43.8016510,-4.3726292,-0.6119789,3.0000000,-1.1483079,1.0098438,8.0071306,-0.0756500,10.6797390
789,-13,-4.339553931150472,19.171501847536479,-13.2290821,0.0033884,36.3636360,-2.6636281,-0.4187915,4.0000000,-0.7970329,1.0119693,8.8029299,-0.0405502,6.3373656
790,-13,-4.332097291150472,19.171501847536479,-13.2281828,0.0023967,29.7520657,-2.1972220,-0.7349619,4.0000000,-1.0600057,1.0139115,9.4266024,-0.4099180,6.9494228
791,-13,-4.324640651150472,19.171501847536479,-13.2271862,0.0012397,23.1404953,-1.7148781,-1.2023003,4.0000000,-1.3113402,1.0172814,10.5047493,-1.0932603,9.8769531
792,-13,-4.317184011150472,19.171501847536479,-13.2259731,-0.0000826,17.3553715,-0.8958073,-1.6464064,4.0000000,-1.4643706,1.0219417,11.8296995,-1.8284422,13.7164850
793,-13,-4.309727371150472,19.171501847536479,-13.2245836,-0.0016529,12.3966942,0.0047520,-1.7174143,4.0000000,-1.3896874,1.0277903,13.2989979,-2.0451410,13.0161781
794,-13,-4.302270731150472,19.171501847536479,-13.2229452,-0.0033058,8.2644625,0.6376270,-1.7648296,4.0000000,-1.3140670,1.0337000,14.6662340,-2.2155921,12.5434675
795,-13,-4.294814091150472,19.171501847536479,-13.2211609,-0.0050413,4.9586778,0.9591883,-1.6377443,4.0000000,-1.2737634,1.0396026,15.8209610,-2.0017252,10.0866184
796,-13,-4.287357451150472,19.171501847536479,-13.2191715,0.0029752,45.4545441,1.5001364,-1.8793293,4.0000000,-1.4834293,1.0458251,16.9608841,-2.2752292,13.0117607
797,-13,-4.279900811150472,19.171501847536479,-13.2170467,0.0007438,36.3636360,2.0448854,-1.9719977,4.0000000,-1.5964929,1.0537626,18.3204212,-2.3475025,13.7908306
798,-13,-4.272444171150472,19.171501847536479,-13.2146664,-0.0016529,27.2727280,2.9394987,-2.2408073,4.0000000,-1.8259947,1.0625051,19.6830425,-2.6556199,17.5990429
799,-13,-4.264987531150472,19.171501847536479,-13.2121391,-0.0042149,19.0082645,3.5408590,-2.3461607,4.0000000,-2.0406349,1.0723923,21.0947666,-2.6516867,19.3280811
800,-13,-4.257530891150472,19.171501847536479,-13.2093468,0.0028926,46.2809906,3.1957555,-2.1728623,4.0000000,-2.1471460,1.0845203,22.8233910,-2.1985784,17.4348335
801,-13,-4.250074251150472,19.171501847536479,-13.2063475,-0.0002479,37.1900826,3.5832853,-2.3690140,4.0000000,-2.4372687,1.0937282,23.7452602,-2.3007596,22.1845379
802,-13,-4.242617611150472,19.171501847536479,-13.2032356,-0.0036364,28.0991745,5.1838107,-2.9185033,4.0000000,-2.6533647,1.1087233,25.4128819,-3.1836421,35.1950645
803,-13,-4.235160971150473,19.171501847536479,-13.1997290,0.0028099,48.7603302,4.5759263,-2.8355758,4.0000000,-2.6106167,1.1301957,27.8557701,-3.0605350,37.4267578
804,-13,-4.227704331150473,19.171501847536479,-13.1959257,-0.0008264,39.6694221,2.5169141,-2.2620001,4.0000000,-2.5346251,1.1459357,29.2505074,-1.9893750,28.4781609
805,-13,-4.220247691150472,19.171501847536479,-13.1919832,-0.0048760,30.5785122,2.9426513,-2.4208021,4.0000000,-2.5538218,1.1612841,30.4547863,-2.2877824,33.4414253
806,-13,-4.212791051150472,19.171501847536479,-13.1877842,0.0007438,44.6280975,4.1891026,-2.8814292,4.0000000,-2.4465094,1.1844723,32.3778419,-3.3163493,47.3450813
807,-13,-4.205334411150472,19.171501847536479,-13.1832323,-0.0038843,35.5371895,4.3876610,-2.8750565,4.0000000,-2.0493677,1.2131342,34.5145073,-3.7007456,47.4597321
808,-13,-4.197877771150472,19.171501847536479,-13.1782894,0.0012397,46.2809906,3.8109181,-2.6483569,4.0000000,-1.6316955,1.2395127,36.2520905,-3.6650183,40.5943413
809,-13,-4.190421131150472,19.171501847536479,-13.1730690,-0.0039669,37.1900826,3.0231657,-2.4160728,4.0000000,-1.1743200,1.2642879,37.7976265,-3.6578259,33.6207619
810,-13,-4.182964491150472,19.171501847536479,-13.1675072,0.0005785,44.6280975,2.2651818,-2.4103873,4.0000000,-0.7390682,1.2895044,39.1809120,-4.0817065,34.4079819
811,-13,-4.175507851150472,19.171501847536479,-13.1616449,-0.0050413,35.5371895,1.3461462,-2.3523049,4.0000000,-0.3910359,1.3155962,40.5374374,-4.3135738,35.0515251
812,-13,-4.168051211150472,19.171501847536479,-13.1554155,-0.0008264,42.1487617,0.0095936,-1.5722706,4.0000000,-0.0046742,1.3410139,41.9639130,-3.1398671,17.8646965
813,-13,-4.160594571150472,19.171501847536479,-13.1489134,0.0032231,47.9338837,-0.8089033,-0.6673871,4.0000000,0.2714158,1.3474325,42.1976814,-1.6061900,7.6225686
814,-13,-4.153137931150472,19.171501847536479,-13.1424932,-0.0029752,38.8429756,-1.2523097,-0.2710475,4.0000000,0.4488918,1.3448466,41.9554214,-0.9909868,8.2471514
815,-13,-4.145681291150472,19.171501847536479,-13.1359863,0.0007438,43.8016510,-1.5031575,-0.2921552,4.0000000,0.5091666,1.3466291,42.0822258,-1.0934771,9.9599886
816,-13,-4.138224651150472,19.171501847536479,-13.1294527,0.0044628,48.7603302,-1.4043373,0.0060675,4.0000000,0.5621697,1.3438306,41.9461937,-0.5500346,9.5706873
817,-13,-4.130768011150472,19.171501847536479,-13.1229467,-0.0019835,39.6694221,-1.2909867,-0.1332712,4.0000000,0.5618716,1.3393853,41.6404991,-0.8284140,8.3341074
818,-13,-4.123311371150472,19.171501847536479,-13.1164503,0.0017355,45.4545441,-0.5567346,0.2842143,4.0000000,0.5424094,1.3415740,41.8956909,0.0260192,5.4497342
