OID_,ClipsFinal_DEM_Large_S3_RegM,X,Y,DEM_Large_S1_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
963,-12,-3.616259851150472,21.281730967536479,-12.8884611,0.0033884,40.4958687,-1.0031244,-0.6469933,4.0000000,0.5284544,1.0298146,13.8154221,-1.8224410,3.9452598
964,-12,-3.608803211150472,21.281730967536479,-12.8893518,0.0041322,45.4545441,-0.4554486,-0.8711150,4.0000000,0.2251401,1.0312145,14.1245909,-1.9673702,4.2048759
965,-12,-3.601346571150472,21.281730967536479,-12.8902102,-0.0052066,2.4793389,0.0325514,-1.0420220,4.0000000,-0.0178944,1.0322292,14.3455458,-2.0661495,4.5586090
966,-12,-3.593889931150472,21.281730967536479,-12.8910465,-0.0046281,3.3057852,1.1622100,-1.3562924,4.0000000,-0.5335684,1.0333176,14.6456184,-2.1790161,5.4204907
967,-12,-3.586433291150472,21.281730967536479,-12.8918629,-0.0041322,4.1322312,3.9298575,-2.0259557,4.0000000,-1.7563515,1.0335222,14.6859627,-2.2955599,9.6295195
968,-12,-3.578976651150472,21.281730967536479,-12.8925467,-0.0037190,4.9586778,6.6694140,-2.6481874,4.0000000,-3.0414510,1.0321913,14.3320265,-2.2549238,17.0278988
969,-12,-3.571520011150472,21.281730967536479,-12.8930111,-0.0033884,5.7851238,7.7252588,-2.8757043,4.0000000,-3.5930710,1.0301422,13.8687191,-2.1583374,20.4273853
970,-12,-3.564063371150472,21.281730967536479,-12.8932467,-0.0032231,5.7851238,7.2576175,-2.7663667,4.0000000,-3.3895164,1.0285832,13.5106115,-2.1432171,18.4696198
971,-12,-3.556606731150472,21.281730967536479,-12.8932714,-0.0032231,5.7851238,5.8196306,-2.4358203,5.0000000,-2.7643859,1.0281222,13.4072695,-2.1072547,13.7252655
972,-12,-3.549150091150472,21.281730967536479,-12.8931150,-0.0032231,5.7851238,3.8121765,-1.9560096,4.0000000,-1.9436197,1.0285871,13.5317192,-1.9683995,8.6023588
973,-12,-3.541693451150472,21.281730967536479,-12.8928490,-0.0033058,5.7851238,2.2327147,-1.5406134,4.0000000,-1.2977643,1.0294379,13.7453289,-1.7834624,5.5597835
974,-12,-3.534236811150472,21.281730967536479,-12.8925219,-0.0034711,4.9586778,1.0849680,-1.1877501,4.0000000,-0.7509474,1.0302942,13.9460926,-1.6245527,3.7810309
975,-12,-3.526780171150472,21.281730967536479,-12.8921366,-0.0037190,4.1322312,0.5479002,-0.9827480,4.0000000,-0.4313977,1.0308151,14.0771160,-1.5340981,2.9822686
976,-12,-3.519323531150472,21.281730967536479,-12.8917542,-0.0040496,3.3057852,0.4759915,-0.9346516,4.0000000,-0.3601483,1.0310152,14.1094217,-1.5091549,2.7299840
977,-12,-3.511866891150472,21.281730967536479,-12.8913536,-0.0043802,2.4793389,0.7948209,-1.0343354,4.0000000,-0.5591054,1.0311666,14.1445913,-1.5095654,2.9107935
978,-12,-3.504410251150472,21.281730967536479,-12.8909292,-0.0047107,1.6528926,0.5686185,-0.9790957,4.0000000,-0.4583583,1.0314455,14.2157049,-1.4998331,2.9162281
979,-12,-3.496953611150472,21.281730967536479,-12.8904715,-0.0051240,0.8264463,-0.2019256,-0.8002330,4.0000000,-0.0913666,1.0318736,14.3111668,-1.5090994,3.2066231
980,-12,-3.489496971150472,21.281730967536479,-12.8900232,-0.0056198,0.0000000,-1.3135356,-0.5909958,4.0000000,0.4332865,1.0322478,14.3961430,-1.6152780,4.4027457
981,-12,-3.482040331150472,21.281730967536479,-12.8896255,0.0039669,47.9338837,-0.9053317,-0.8114015,4.0000000,0.2250870,1.0324668,14.4362631,-1.8478900,4.8152318
982,-12,-3.474583691150472,21.281730967536479,-12.8892984,0.0036364,46.2809906,0.3815118,-1.2032584,4.0000000,-0.3425175,1.0329915,14.5482635,-2.0639992,5.4311728
983,-12,-3.467127051150472,21.281730967536479,-12.8888979,0.0031405,43.8016510,2.0353739,-1.6227614,4.0000000,-0.9773153,1.0336972,14.7043161,-2.2682076,7.0798974
984,-12,-3.459670411150472,21.281730967536479,-12.8884783,0.0026446,41.3223152,2.1610928,-1.6903609,4.0000000,-0.9692241,1.0343063,14.8339348,-2.4114978,7.7780309
985,-12,-3.452213771150472,21.281730967536479,-12.8879652,0.0020661,38.0165291,2.2389445,-1.7431417,4.0000000,-0.9556358,1.0347269,14.9283686,-2.5306475,8.3932362
986,-12,-3.444757131150472,21.281730967536479,-12.8874273,0.0014876,34.7107430,2.4940164,-1.8301268,4.0000000,-1.0400354,1.0349331,14.9271669,-2.6202180,9.2127771
987,-12,-3.437300491150472,21.281730967536479,-12.8868418,0.0009091,31.4049587,3.1643019,-1.9826896,4.0000000,-1.2999899,1.0356090,15.0839033,-2.6653893,10.3979101
988,-12,-3.429843851150472,21.281730967536479,-12.8861771,0.0001653,27.2727280,2.9322388,-1.9697543,4.0000000,-1.2699517,1.0366565,15.2948179,-2.6695571,10.7199249
989,-12,-3.422387211150472,21.281730967536479,-12.8854523,-0.0006612,23.1404953,2.6932755,-1.9532204,4.0000000,-1.2193236,1.0375954,15.4578466,-2.6871171,10.9789190
990,-12,-3.414930571150472,21.281730967536479,-12.8846664,-0.0014050,19.0082645,2.8414361,-1.9806451,4.0000000,-1.2564499,1.0384766,15.6426678,-2.7048402,11.1653166
991,-12,-3.407473931150472,21.281730967536479,-12.8838139,-0.0021488,15.7024794,2.5437551,-1.9027914,4.0000000,-1.2291305,1.0393769,15.8254576,-2.5764523,10.5307493
992,-12,-3.400017291150472,21.281730967536479,-12.8828974,-0.0029752,12.3966942,1.1224020,-1.6017914,4.0000000,-0.8872808,1.0402327,15.9910898,-2.3163021,8.9881172
993,-12,-3.392560651150472,21.281730967536479,-12.8819342,-0.0038843,9.0909090,-0.0349615,-1.3075340,4.0000000,-0.5780824,1.0405240,16.0429058,-2.0369854,7.7591672
994,-12,-3.385104011150472,21.281730967536479,-12.8810110,-0.0047934,6.6115704,-0.3515743,-1.1440579,4.0000000,-0.5205508,1.0405873,16.0513096,-1.7675650,6.7087746
995,-12,-3.377647371150472,21.281730967536479,-12.8800840,-0.0057025,4.1322312,0.6958240,-1.2837013,4.0000000,-0.9424216,1.0413196,16.1672554,-1.6249810,5.9578433
996,-12,-3.370190731150472,21.281730967536479,-12.8791523,0.0033058,44.6280975,2.3191760,-1.6195092,4.0000000,-1.6643379,1.0430369,16.4721031,-1.5746806,6.9716859
997,-12,-3.362734091150472,21.281730967536479,-12.8781433,0.0023140,39.6694221,1.9978117,-1.4913113,4.0000000,-1.5748031,1.0460069,17.1133518,-1.4078196,5.9496593
998,-12,-3.355277451150472,21.281730967536479,-12.8769970,0.0013223,34.7107430,0.8212866,-1.0997751,4.0000000,-1.0061058,1.0477182,17.4209690,-1.1934444,3.8218844
999,-12,-3.347820811150472,21.281730967536479,-12.8758860,0.0002479,29.7520657,0.1782434,-0.8334587,4.0000000,-0.6028027,1.0482202,17.4505348,-1.0641148,2.8448710
1000,-12,-3.340364171150472,21.281730967536479,-12.8747377,-0.0007438,24.7933884,0.5913616,-0.9069390,4.0000000,-0.7616935,1.0491704,17.6419735,-1.0521846,2.5031321
1001,-12,-3.332907531150472,21.281730967536479,-12.8735733,-0.0019008,19.8347111,0.5417773,-0.8325234,4.0000000,-0.6878764,1.0499948,17.7881889,-0.9771704,2.0052478
1002,-12,-3.325450891150472,21.281730967536479,-12.8723726,-0.0029752,15.7024794,0.3232273,-0.6984016,4.0000000,-0.4564467,1.0507575,17.9204597,-0.9403565,1.5161765
1003,-12,-3.317994251150472,21.281730967536479,-12.8711386,-0.0041322,11.5702477,-0.0338620,-0.5182958,4.0000000,-0.1070151,1.0506252,17.9135265,-0.9295765,1.2951607
1004,-12,-3.310537611150472,21.281730967536479,-12.8699331,0.0047107,48.7603302,-0.0586211,-0.5485730,4.0000000,0.0065607,1.0496851,17.7282295,-1.1037068,1.4675573
1005,-12,-3.303080971150472,21.281730967536479,-12.8687449,0.0035537,42.9752083,-0.2192843,-0.5824574,4.0000000,0.1545638,1.0491385,17.6474590,-1.3194788,1.9863364
1006,-12,-3.295624331150472,21.281730967536479,-12.8675051,0.0023140,36.3636360,-0.9031495,-0.4062261,4.0000000,0.5918112,1.0478523,17.4143066,-1.4042635,2.8040147
1007,-12,-3.288167691150472,21.281730967536479,-12.8662958,0.0011570,30.5785122,-2.1826575,0.0358292,4.0000000,1.3706948,1.0448815,16.8815098,-1.2990363,5.2491498
1008,-12,-3.280711051150472,21.281730967536479,-12.8651562,0.0000826,24.7933884,-2.2015369,-0.0586156,4.0000000,1.3571165,1.0408515,16.0635090,-1.4743476,5.1635065
1009,-12,-3.273254411150472,21.281730967536479,-12.8641472,-0.0009917,19.8347111,-1.7724713,-0.2909931,4.0000000,1.0549971,1.0378618,15.4776306,-1.6369833,4.3797545
1010,-12,-3.265797771150472,21.281730967536479,-12.8631039,-0.0019835,15.7024794,-1.2274426,-0.5160460,4.0000000,0.7055671,1.0356702,15.0657873,-1.7376591,3.8555503
1011,-12,-3.258341131150472,21.281730967536479,-12.8621140,-0.0029752,11.5702477,-1.2702185,-0.3669144,4.0000000,0.8090678,1.0334402,14.5650635,-1.5428965,3.3874996
1012,-12,-3.250884491150472,21.281730967536479,-12.8610973,-0.0038843,8.2644625,-1.2180533,-0.1604266,4.0000000,0.9066855,1.0317352,14.2107000,-1.2275388,2.8320186
1013,-12,-3.176318091150472,21.281730967536479,-12.8544550,-0.0004132,16.5289249,0.1497362,0.7930167,4.0000000,1.4370527,1.0193940,11.1859226,0.1489806,2.4790285
1014,-12,-3.168861451150472,21.281730967536479,-12.8542566,-0.0008264,14.0495872,0.0090326,0.4894709,4.0000000,0.9680802,1.0189316,11.0915489,0.0108617,1.0527555
1015,-12,-3.161404811150472,21.281730967536479,-12.8541031,-0.0012397,11.5702477,-0.0506581,0.0652189,4.0000000,0.2770225,1.0186913,11.0179348,-0.1465847,0.1297608
1016,-12,-3.153948171150472,21.281730967536479,-12.8539639,-0.0015702,9.0909090,0.0246065,-0.2396001,4.0000000,-0.1163337,1.0185553,10.9436789,-0.3628665,0.1896007
1017,-12,-3.146491531150472,21.281730967536479,-12.8538046,-0.0019008,7.4380164,0.0597502,-0.3441431,4.0000000,-0.1112772,1.0184115,10.9178238,-0.5770090,0.3687353
1018,-12,-3.139034891150472,21.281730967536479,-12.8536253,-0.0022314,5.7851238,-0.0783408,-0.3590791,4.0000000,0.0953242,1.0182334,10.8888712,-0.8134823,0.6980878
1019,-12,-3.131578251150472,21.281730967536479,-12.8534632,-0.0025620,4.1322312,-0.1983885,-0.4357774,4.0000000,0.1812173,1.0181195,10.8439522,-1.0527722,1.2019398
1020,-12,-3.124121611150472,21.281730967536479,-12.8533258,-0.0027273,3.3057852,0.3107477,-0.7952564,4.0000000,-0.2327394,1.0180959,10.8213444,-1.3577735,1.9825331
1021,-12,-3.116664971150472,21.281730967536479,-12.8531828,-0.0028926,2.4793389,1.1280437,-1.1714391,4.0000000,-0.6807081,1.0181133,10.8189516,-1.6621699,3.3870392
1022,-12,-3.109208331150472,21.281730967536479,-12.8529873,-0.0031405,1.6528926,1.9716156,-1.4895624,4.0000000,-0.9953277,1.0181159,10.8280401,-1.9837971,5.1891117
1023,-12,-3.101751691150472,21.281730967536479,-12.8527346,-0.0033884,0.8264463,2.6639888,-1.7243372,4.0000000,-1.1712016,1.0181376,10.8306932,-2.2774727,6.9119325
1024,-12,-3.094295051150472,21.281730967536479,-12.8524132,-0.0037190,0.0000000,3.1612957,-1.8939928,4.0000000,-1.2524818,1.0183203,10.8725014,-2.5355036,8.4456730
1025,-12,-3.086838411150472,21.281730967536479,-12.8519993,-0.0040496,0.0000000,4.0032363,-2.0980060,4.0000000,-1.4889714,1.0185282,10.8928366,-2.7070405,10.1311159
1026,-12,-3.079381771150472,21.281730967536479,-12.8515263,-0.0045455,0.0000000,5.3992958,-2.3722894,4.0000000,-1.9268789,1.0190773,11.0279160,-2.8176997,12.4579554
1027,-12,-3.071925131150472,21.281730967536479,-12.8509159,-0.0051240,0.0000000,6.3111134,-2.5339208,4.0000000,-2.2376339,1.0203629,11.4297190,-2.8302076,14.0312681
1028,-12,-3.064468491150472,21.281730967536479,-12.8501587,-0.0057851,0.0000000,5.7381983,-2.4191704,4.0000000,-2.1433880,1.0220228,11.8947840,-2.6949527,12.9013309
1029,-12,-3.057011851150472,21.281730967536479,-12.8492727,0.0033884,39.6694221,4.6936173,-2.1987536,4.0000000,-1.8811768,1.0237682,12.3435650,-2.5163302,10.7950363
1030,-12,-3.049555211150472,21.281730967536479,-12.8482609,0.0024793,33.8842964,3.7282567,-1.9713783,4.0000000,-1.6038272,1.0253642,12.7544632,-2.3389294,8.7899523
1031,-12,-3.042098571150472,21.281730967536479,-12.8471460,0.0014876,28.0991745,3.0405903,-1.7919866,4.0000000,-1.3789190,1.0267497,13.0955105,-2.2050540,7.3524866
1032,-12,-3.034641931150472,21.281730967536479,-12.8459415,0.0003306,22.3140488,2.1482897,-1.5458658,5.0000000,-1.0596768,1.0284101,13.5130558,-2.0320549,5.7079096
1033,-12,-3.027185291150472,21.281730967536479,-12.8446236,-0.0008264,17.3553715,1.1172439,-1.2000870,4.0000000,-0.6318381,1.0297692,13.8459864,-1.7683358,3.7935939
1034,-12,-3.019728651150472,21.281730967536479,-12.8432436,-0.0021488,12.3966942,0.1518047,-0.7726393,4.0000000,-0.1261318,1.0303652,13.9824324,-1.4191469,2.2192478
1035,-12,-3.012272011150472,21.281730967536479,-12.8418217,-0.0034711,8.2644625,-0.2405636,-0.5695873,4.0000000,0.1708753,1.0302845,13.9420271,-1.3100500,1.8946012
1036,-12,-3.004815371150472,21.281730967536479,-12.8403845,-0.0047934,4.9586778,-0.7001447,-0.2860804,4.0000000,0.5702770,1.0302306,13.9560633,-1.1424379,1.8847027
1037,-12,-2.997358731150472,21.281730967536479,-12.8388920,0.0038843,39.6694221,-1.0179478,0.0344346,4.0000000,0.9731500,1.0294870,13.7961311,-0.9042807,2.3060579
1038,-12,-2.989902091150472,21.281730967536479,-12.8374386,0.0024793,31.4049587,-1.2339481,0.3966037,4.0000000,1.4086663,1.0274515,13.2918930,-0.6154588,3.5535452
1039,-12,-2.982445451150472,21.281730967536479,-12.8360252,0.0009917,23.9669418,-1.6444495,0.3867538,4.0000000,1.5906084,1.0249873,12.6719151,-0.8171008,4.3958917
1040,-12,-2.974988811150472,21.281730967536479,-12.8346786,-0.0005785,17.3553715,-2.1426241,-0.0630120,4.0000000,1.3832175,1.0229473,12.0698433,-1.5092413,4.6902032
1041,-12,-2.967532171150472,21.281730967536479,-12.8333244,-0.0020661,11.5702477,-2.5476871,-0.4095405,4.0000000,1.2229075,1.0233637,12.2475681,-2.0419886,6.1940360
1042,-12,-2.960075531150472,21.281730967536479,-12.8318453,-0.0034711,6.6115704,-2.3907402,-0.2114760,4.0000000,1.1973828,1.0239910,12.5011797,-1.6203349,5.4022102
1043,-12,-2.952618891150472,21.281730967536479,-12.8303595,-0.0047107,3.3057852,-2.3436255,0.0004623,4.0000000,1.1437563,1.0227495,12.0668192,-1.1428318,5.1284146
1044,-12,-3.638629771150472,21.274274327536478,-12.8874035,0.0024793,32.2314034,-1.4594365,-0.1143335,4.0000000,1.0787516,1.0232785,12.2071552,-1.3074185,3.2317202
1045,-12,-3.631173131150472,21.274274327536478,-12.8882513,0.0033058,38.0165291,-1.3370991,-0.1527672,4.0000000,0.9751557,1.0253003,12.7344685,-1.2806901,3.0230670
1046,-12,-3.623716491150472,21.274274327536478,-12.8891354,0.0041322,43.8016510,-1.0977234,-0.2837588,4.0000000,0.7730560,1.0269668,13.1321163,-1.3405737,2.7320545
1047,-12,-3.616259851150472,21.274274327536478,-12.8900337,-0.0049587,3.3057852,-0.7026452,-0.4892776,4.0000000,0.4675528,1.0285515,13.5297680,-1.4461080,2.5304799
1048,-12,-3.608803211150472,21.274274327536478,-12.8909655,-0.0042149,4.9586778,-0.2076879,-0.7154356,4.0000000,0.1304341,1.0296476,13.7937708,-1.5613053,2.6139662
1049,-12,-3.601346571150472,21.274274327536478,-12.8918638,-0.0035537,6.6115704,0.2920255,-0.9208564,4.0000000,-0.1759758,1.0303224,13.9397058,-1.6657369,2.9851625
1050,-12,-3.593889931150472,21.274274327536478,-12.8927450,-0.0029752,8.2644625,1.3936558,-1.2995924,4.0000000,-0.7586939,1.0309951,14.1171904,-1.8404908,4.2997050
1051,-12,-3.586433291150472,21.274274327536478,-12.8936052,-0.0024793,9.9173555,3.9948976,-2.0389724,4.0000000,-2.0188897,1.0305170,13.9990540,-2.0590553,9.7531605
1052,-12,-3.578976651150472,21.274274327536478,-12.8943214,-0.0020661,11.5702477,6.4952741,-2.6764009,4.0000000,-3.2922175,1.0284263,13.4687881,-2.0605841,17.9478245
1053,-12,-3.571520011150472,21.274274327536478,-12.8947697,-0.0017355,13.2231407,7.1683354,-2.8312869,4.0000000,-3.7179127,1.0261561,12.9052162,-1.9446613,20.2332649
1054,-12,-3.564063371150472,21.274274327536478,-12.8949795,-0.0014876,14.0495872,6.1976113,-2.5898323,4.0000000,-3.3037081,1.0248344,12.5648947,-1.8759564,16.3172646
1055,-12,-3.556606731150472,21.274274327536478,-12.8949900,-0.0014050,14.8760328,4.6457038,-2.1969662,5.0000000,-2.6216636,1.0245830,12.5099354,-1.7722689,11.2358456
1056,-12,-3.549150091150472,21.274274327536478,-12.8948460,-0.0014050,14.8760328,3.0088592,-1.7498662,4.0000000,-1.8671556,1.0251596,12.6683865,-1.6325769,6.9288359
1057,-12,-3.541693451150472,21.274274327536478,-12.8945932,-0.0014876,14.8760328,1.9209665,-1.4288467,4.0000000,-1.3410667,1.0260326,12.9080696,-1.5166267,4.7681642
1058,-12,-3.534236811150472,21.274274327536478,-12.8942862,-0.0017355,13.2231407,1.0927341,-1.1563479,4.0000000,-0.8546057,1.0269475,13.1478205,-1.4580901,3.4396718
1059,-12,-3.526780171150472,21.274274327536478,-12.8939171,-0.0019835,11.5702477,0.7092652,-1.0199993,4.0000000,-0.5648872,1.0276257,13.3105173,-1.4751112,2.9500327
1060,-12,-3.519323531150472,21.274274327536478,-12.8935509,-0.0023140,9.9173555,0.6075889,-0.9900868,4.0000000,-0.4424539,1.0279928,13.3817072,-1.5377197,2.8918293
1061,-12,-3.511866891150472,21.274274327536478,-12.8931513,-0.0026446,8.2644625,0.8406189,-1.0831066,4.0000000,-0.5466771,1.0281948,13.4296837,-1.6195363,3.2253754
1062,-12,-3.504410251150472,21.274274327536478,-12.8927259,-0.0029752,6.6115704,0.4706996,-1.0138575,4.0000000,-0.3445385,1.0282874,13.4602289,-1.6831764,3.3798594
1063,-12,-3.496953611150472,21.274274327536478,-12.8922749,-0.0033884,4.9586778,-0.3752909,-0.8539050,4.0000000,0.0464834,1.0283571,13.4765778,-1.7542933,3.9137526
1064,-12,-3.489496971150472,21.274274327536478,-12.8918438,-0.0038843,3.3057852,-1.5027214,-0.6844649,4.0000000,0.5267133,1.0283422,13.4589930,-1.8956430,5.2545128
1065,-12,-3.482040331150472,21.274274327536478,-12.8914528,-0.0042975,2.4793389,-0.8793467,-0.9637554,4.0000000,0.2480610,1.0281465,13.4173994,-2.1755717,5.8339796
1066,-12,-3.474583691150472,21.274274327536478,-12.8911304,-0.0046281,1.6528926,0.6843712,-1.3970969,4.0000000,-0.3586840,1.0282217,13.4621439,-2.4355099,6.8466997
1067,-12,-3.467127051150472,21.274274327536478,-12.8907557,-0.0051240,0.8264463,2.5877700,-1.8327858,4.0000000,-1.0149903,1.0286452,13.5537825,-2.6505814,8.8839560
1068,-12,-3.459670411150472,21.274274327536478,-12.8903379,-0.0056198,0.0000000,2.6327696,-1.8905383,4.0000000,-0.9989263,1.0291941,13.6581192,-2.7821503,9.7110672
1069,-12,-3.452213771150472,21.274274327536478,-12.8898220,0.0038843,47.1074371,2.6073365,-1.9269503,4.0000000,-0.9840116,1.0296121,13.7684860,-2.8698890,10.3711262
1070,-12,-3.444757131150472,21.274274327536478,-12.8892736,0.0033058,43.8016510,2.5351148,-1.9408549,4.0000000,-0.9902161,1.0298126,13.7830563,-2.8914938,10.7697973
1071,-12,-3.437300491150472,21.274274327536478,-12.8886728,0.0027273,40.4958687,3.1842301,-2.0600100,4.0000000,-1.2482775,1.0302502,13.8908014,-2.8717425,11.5151939
1072,-12,-3.429843851150472,21.274274327536478,-12.8880043,0.0019835,36.3636360,3.0568862,-2.0426831,4.0000000,-1.2908945,1.0308927,14.0551252,-2.7944720,11.5415888
1073,-12,-3.422387211150472,21.274274327536478,-12.8872747,0.0011570,31.4049587,2.9400568,-2.0170588,4.0000000,-1.3309253,1.0316341,14.2188816,-2.7031925,11.4010715
1074,-12,-3.414930571150472,21.274274327536478,-12.8864908,0.0004132,26.4462814,2.9940896,-2.0103190,4.0000000,-1.3935021,1.0325892,14.4133959,-2.6271360,11.2259960
1075,-12,-3.407473931150472,21.274274327536478,-12.8856316,-0.0003306,22.3140488,2.5038211,-1.8986979,4.0000000,-1.3568403,1.0336859,14.6674709,-2.4405553,10.4543915
1076,-12,-3.400017291150472,21.274274327536478,-12.8847227,-0.0011570,18.1818180,0.9394925,-1.5743986,4.0000000,-1.0239552,1.0347266,14.8995485,-2.1248419,8.9568510
1077,-12,-3.392560651150472,21.274274327536478,-12.8837852,-0.0020661,14.0495872,-0.4010872,-1.2623599,4.0000000,-0.7097609,1.0353923,14.9927511,-1.8149588,8.0310316
1078,-12,-3.385104011150472,21.274274327536478,-12.8828573,-0.0029752,10.7438021,-0.8373131,-1.1178243,4.0000000,-0.6458375,1.0357232,15.0574131,-1.5898110,7.5121164
1079,-12,-3.377647371150472,21.274274327536478,-12.8819551,-0.0038843,7.4380164,0.3416138,-1.3048420,4.0000000,-1.0643125,1.0363909,15.2108593,-1.5453715,6.9736376
1080,-12,-3.370190731150472,21.274274327536478,-12.8810625,-0.0048760,4.9586778,2.4353867,-1.7207729,4.0000000,-1.8516674,1.0381815,15.5465364,-1.5898783,8.1919088
1081,-12,-3.362734091150472,21.274274327536478,-12.8800917,-0.0058678,2.4793389,2.4153013,-1.6701027,4.0000000,-1.8500344,1.0413808,16.2294521,-1.4901710,7.5809860
1082,-12,-3.355277451150472,21.274274327536478,-12.8789654,0.0031405,43.8016510,1.0651147,-1.2879559,4.0000000,-1.2808056,1.0433342,16.6109295,-1.2951062,5.3532152
1083,-12,-3.347820811150472,21.274274327536478,-12.8778734,0.0021488,38.8429756,0.2302570,-1.0113627,4.0000000,-0.8641035,1.0440667,16.7001476,-1.1586218,4.2621040
1084,-12,-3.340364171150472,21.274274327536478,-12.8767433,0.0011570,33.0578499,0.7135855,-1.0817263,4.0000000,-1.0120116,1.0453415,16.9356632,-1.1514410,3.8637025
1085,-12,-3.332907531150472,21.274274327536478,-12.8755865,0.0000000,27.2727280,0.8060063,-1.0499552,4.0000000,-0.9780186,1.0465450,17.1632786,-1.1218919,3.3347497
1086,-12,-3.325450891150472,21.274274327536478,-12.8743992,-0.0010744,22.3140488,0.6447240,-0.9434822,4.0000000,-0.7548208,1.0477867,17.4076519,-1.1321436,2.6688247
1087,-12,-3.317994251150472,21.274274327536478,-12.8731737,-0.0022314,17.3553715,0.2312365,-0.7743205,4.0000000,-0.3765547,1.0482497,17.4794083,-1.1720865,2.2060282
1088,-12,-3.310537611150472,21.274274327536478,-12.8719511,-0.0033884,13.2231407,0.2196838,-0.8015214,4.0000000,-0.2210983,1.0476255,17.3415489,-1.3819445,2.3674550
1089,-12,-3.303080971150472,21.274274327536478,-12.8707361,-0.0045455,9.9173555,0.0777862,-0.8220193,4.0000000,-0.0672800,1.0472690,17.3140182,-1.5767587,2.8018777
1090,-12,-3.295624331150472,21.274274327536478,-12.8694572,0.0042149,45.4545441,-0.7717917,-0.5434760,4.0000000,0.4290509,1.0463781,17.1739712,-1.5160029,3.0510886
1091,-12,-3.288167691150472,21.274274327536478,-12.8681889,0.0029752,38.8429756,-2.1136527,-0.0082892,4.0000000,1.2452425,1.0437911,16.6851349,-1.2618210,5.0308752
1092,-12,-3.280711051150472,21.274274327536478,-12.8669844,0.0018182,32.2314034,-1.9945933,-0.0428149,4.0000000,1.2768152,1.0399587,15.8952150,-1.3624450,4.6627512
1093,-12,-3.273254411150472,21.274274327536478,-12.8659220,0.0006612,26.4462814,-1.5202886,-0.2368460,4.0000000,1.0016464,1.0372660,15.3863564,-1.4753385,3.6887980
1094,-12,-3.265797771150472,21.274274327536478,-12.8648081,-0.0004132,21.4876041,-1.1441725,-0.3619897,4.0000000,0.7662761,1.0353844,15.0238676,-1.4902555,3.1093934
1095,-12,-3.258341131150472,21.274274327536478,-12.8637457,-0.0014050,16.5289249,-1.1599933,-0.1631926,4.0000000,0.9072819,1.0331832,14.5645018,-1.2336670,2.7188282
1096,-12,-3.250884491150472,21.274274327536478,-12.8626919,-0.0023140,12.3966942,-1.0434546,0.0591430,4.0000000,1.0018367,1.0315607,14.2463226,-0.8835507,2.4002435
1097,-12,-3.176318091150472,21.274274327536478,-12.8559227,0.0014050,25.6198349,0.0239432,0.6848587,4.0000000,1.3112622,1.0196300,11.2592421,0.0584552,2.0495410
1098,-12,-3.168861451150472,21.274274327536478,-12.8557091,0.0009917,23.1404953,-0.0808412,0.3778029,4.0000000,0.8449615,1.0190820,11.1053209,-0.0893556,0.8195145
1099,-12,-3.161404811150472,21.274274327536478,-12.8555403,0.0005785,20.6611576,-0.1382109,-0.0076583,4.0000000,0.2427734,1.0184402,10.9346094,-0.2580899,0.2974822
1100,-12,-3.153948171150472,21.274274327536478,-12.8553934,0.0001653,17.3553715,-0.0833261,-0.2602052,4.0000000,-0.0541775,1.0178541,10.7576523,-0.4662330,0.4616173
1101,-12,-3.146491531150472,21.274274327536478,-12.8552198,-0.0002479,14.8760328,-0.0656114,-0.3645704,4.0000000,-0.0159913,1.0174501,10.6258707,-0.7131495,0.6918324
1102,-12,-3.139034891150472,21.274274327536478,-12.8550301,-0.0006612,12.3966942,-0.2247700,-0.4083329,4.0000000,0.1804590,1.0170511,10.5033169,-0.9971248,1.1604028
1103,-12,-3.131578251150472,21.274274327536478,-12.8548708,-0.0010744,9.9173555,-0.3609385,-0.5140365,4.0000000,0.2546710,1.0165924,10.3658981,-1.2827441,1.8452592
1104,-12,-3.124121611150472,21.274274327536478,-12.8547239,-0.0013223,8.2644625,0.2001505,-0.8689077,4.0000000,-0.1571788,1.0161488,10.2257938,-1.5806367,2.7098839
1105,-12,-3.116664971150472,21.274274327536478,-12.8545742,-0.0015702,6.6115704,1.0873145,-1.2419472,4.0000000,-0.5996795,1.0158099,10.1076775,-1.8842150,4.1488123
1106,-12,-3.109208331150472,21.274274327536478,-12.8543577,-0.0019008,4.9586778,1.9960626,-1.5500987,4.0000000,-0.9334564,1.0155516,10.0328674,-2.1667411,5.8538218
1107,-12,-3.101751691150472,21.274274327536478,-12.8540850,-0.0022314,3.3057852,2.6502407,-1.7513276,4.0000000,-1.1153631,1.0153584,9.9575720,-2.3872921,7.2639503
1108,-12,-3.094295051150472,21.274274327536478,-12.8537426,-0.0026446,1.6528926,3.0270739,-1.8635924,4.0000000,-1.1958679,1.0153332,9.9494905,-2.5313170,8.1710587
1109,-12,-3.086838411150472,21.274274327536478,-12.8533106,-0.0030579,0.8264463,3.5056250,-1.9684861,4.0000000,-1.3688012,1.0153595,9.9344225,-2.5681708,8.8698044
1110,-12,-3.079381771150472,21.274274327536478,-12.8528070,-0.0035537,0.0000000,4.5092549,-2.1601450,4.0000000,-1.7841080,1.0157892,10.0417919,-2.5361819,10.1589947
