OID_,ClipsFinal_DEM_Large_S3_RegH,X,Y,DEM_Large_S1_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
464,-12,-7.516082571150471,21.102771607536482,-12.7393265,0.0039669,46.2809906,0.0578820,-0.5305941,4.0000000,-0.9357336,1.0368272,15.3262539,-0.1254547,1.2425771
465,-12,-7.508625931150471,21.102771607536482,-12.7396584,0.0043802,47.9338837,0.1496884,-0.6030152,4.0000000,-1.0371932,1.0366477,15.2533436,-0.1688373,1.4233749
466,-12,-7.501169291150471,21.102771607536482,-12.7398882,0.0047934,49.5867767,0.1155128,-0.3799148,4.0000000,-0.5471220,1.0366328,15.2451124,-0.2127076,0.4217233
467,-12,-7.493712651150471,21.102771607536482,-12.7400837,-0.0049587,4.9586778,-0.0476147,-0.0652807,4.0000000,0.1405958,1.0366818,15.2730656,-0.2711571,0.1254541
468,-12,-7.486256011150471,21.102771607536482,-12.7403107,-0.0047107,5.7851238,-0.1092952,-0.0347545,4.0000000,0.2462187,1.0366992,15.3139229,-0.3157277,0.2554017
469,-12,-7.478799371150471,21.102771607536482,-12.7405701,-0.0044628,6.6115704,-0.0936860,-0.1308860,4.0000000,0.1313082,1.0366789,15.3176117,-0.3930801,0.2847656
470,-12,-7.471342731150471,21.102771607536482,-12.7408075,-0.0042149,7.4380164,-0.0142744,-0.2754796,4.0000000,-0.0772869,1.0366498,15.3237562,-0.4736724,0.3662560
471,-12,-7.463886091150471,21.102771607536482,-12.7410803,-0.0039669,8.2644625,-0.0712608,-0.2730015,4.0000000,0.0135133,1.0364710,15.3067741,-0.5595162,0.4839378
472,-12,-7.456429451150471,21.102771607536482,-12.7413111,-0.0037190,9.0909090,0.1457196,-0.4597738,4.0000000,-0.2742747,1.0363584,15.3137369,-0.6452729,0.6132992
473,-12,-7.448972811150471,21.102771607536482,-12.7415781,-0.0036364,9.0909090,0.4070453,-0.6487287,4.0000000,-0.5312465,1.0364454,15.3013544,-0.7662109,0.9814894
474,-12,-7.441516171150471,21.102771607536482,-12.7417631,-0.0035537,9.9173555,0.7575501,-0.9033323,4.0000000,-0.9625120,1.0366936,15.3373480,-0.8441525,2.0448892
475,-12,-7.434059531150471,21.102771607536482,-12.7419224,-0.0034711,10.7438021,0.6595190,-0.8775901,4.0000000,-0.8821303,1.0371808,15.4360542,-0.8730498,2.0466614
476,-12,-7.389319691150471,21.102771607536482,-12.7419224,-0.0033884,11.5702477,0.3648769,-0.6657696,4.0000000,-0.4557530,1.0381290,15.5459728,-0.8757862,1.1656698
477,-12,-7.381863051150471,21.102771607536482,-12.7418098,-0.0033884,11.5702477,0.4227564,-0.7151361,4.0000000,-0.5401442,1.0384965,15.6211414,-0.8901279,1.3548826
478,-12,-7.374406411150471,21.102771607536482,-12.7417097,-0.0033884,11.5702477,0.1570670,-0.5695193,4.0000000,-0.2340217,1.0391287,15.7247400,-0.9050168,1.0803281
479,-12,-7.366949771150471,21.102771607536482,-12.7415438,-0.0033884,11.5702477,-0.0266793,-0.4525956,4.0000000,0.0100602,1.0395014,15.8067331,-0.9152514,0.9457176
480,-12,-7.359493131150471,21.102771607536482,-12.7414188,-0.0034711,10.7438021,-0.6651699,-0.1096737,4.0000000,0.7126593,1.0393775,15.8106890,-0.9320067,1.5806645
481,-12,-7.352036491150471,21.102771607536482,-12.7412949,-0.0035537,9.9173555,-1.1094822,0.0955875,4.0000000,1.1275458,1.0389251,15.7331858,-0.9363708,2.6701632
482,-12,-7.344579851150471,21.102771607536482,-12.7412767,-0.0036364,9.0909090,-1.4145910,0.1710276,3.0000000,1.2745659,1.0383006,15.5941277,-0.9325107,3.4970484
483,-12,-7.337123211150471,21.102771607536482,-12.7413425,-0.0036364,9.0909090,-0.9071151,-0.1639617,4.0000000,0.6329964,1.0375931,15.4385681,-0.9609199,2.1856921
484,-12,-7.329666571150470,21.102771607536482,-12.7414770,-0.0036364,9.0909090,0.0735838,-0.6420407,4.0000000,-0.2170894,1.0368069,15.3040085,-1.0669920,1.6474593
485,-12,-7.322209931150470,21.102771607536482,-12.7415934,-0.0037190,8.2644625,1.1485274,-1.0946078,4.0000000,-0.9649570,1.0363525,15.2265625,-1.2242585,2.8394165
486,-12,-7.314753291150470,21.102771607536482,-12.7416315,-0.0038017,7.4380164,1.4711630,-1.2193400,5.0000000,-1.0949237,1.0364120,15.2482567,-1.3437562,3.4266734
487,-12,-7.307296651150470,21.102771607536482,-12.7415876,-0.0039669,6.6115704,1.2805866,-1.1672057,4.0000000,-0.8890019,1.0366889,15.3148746,-1.4454094,3.2378166
488,-12,-7.299840011150470,21.102771607536482,-12.7414885,-0.0041322,5.7851238,0.4007942,-0.8951502,4.0000000,-0.2693907,1.0369036,15.3765039,-1.5209097,2.5990703
489,-12,-7.292383371150470,21.102771607536482,-12.7413578,-0.0042975,4.9586778,-0.0105720,-0.7953744,4.0000000,0.0047869,1.0368683,15.3890924,-1.5955356,2.7454128
490,-12,-7.284926731150470,21.102771607536482,-12.7412767,-0.0044628,4.1322312,0.3473035,-0.9316112,4.0000000,-0.2101102,1.0366977,15.3410006,-1.6531122,2.9934106
491,-12,-7.277470091150470,21.102771607536482,-12.7411613,-0.0047107,3.3057852,1.0133960,-1.1506130,4.0000000,-0.5934640,1.0365895,15.2903271,-1.7077619,3.5718772
492,-12,-7.270013451150470,21.102771607536482,-12.7409954,-0.0049587,2.4793389,1.2599143,-1.2304735,4.0000000,-0.7350100,1.0365067,15.2596893,-1.7259372,3.8906415
493,-12,-7.262556811150470,21.102771607536482,-12.7408047,-0.0052066,1.6528926,1.3211322,-1.2543209,4.0000000,-0.7916829,1.0366238,15.2874918,-1.7169589,4.0343299
494,-12,-7.255100171150470,21.102771607536482,-12.7405491,-0.0054545,0.8264463,1.1424518,-1.2048684,4.0000000,-0.7245669,1.0369759,15.3571558,-1.6851699,3.8887110
495,-12,-7.247643531150470,21.102771607536482,-12.7402525,-0.0057025,0.0000000,-0.0057143,-0.8569422,4.0000000,-0.0803487,1.0373222,15.4273224,-1.6335357,3.1969399
496,-12,-7.240186891150470,21.102771607536482,-12.7399311,0.0040496,49.5867767,-0.9562001,-0.5373651,4.0000000,0.5215299,1.0372694,15.4003267,-1.5962602,3.3664706
497,-12,-7.232730251150470,21.102771607536482,-12.7396727,0.0038017,48.7603302,-1.1739402,-0.4304358,4.0000000,0.7157429,1.0368063,15.2873545,-1.5766146,3.4124022
498,-12,-7.225273611150470,21.102771607536482,-12.7394581,0.0035537,47.1074371,-0.3155077,-0.6592240,4.0000000,0.2031713,1.0363286,15.1745338,-1.5216193,2.5513678
499,-12,-7.217816971150470,21.102771607536482,-12.7392769,0.0033058,45.4545441,0.8212593,-1.0066199,4.0000000,-0.5697786,1.0360862,15.1069031,-1.4434612,2.6390851
500,-12,-7.210360331150470,21.102771607536482,-12.7390604,0.0030579,43.8016510,1.4377851,-1.2101377,4.0000000,-1.0486655,1.0363008,15.1262903,-1.3716098,3.3789079
501,-12,-7.202903691150470,21.102771607536482,-12.7387371,0.0028099,42.1487617,1.0306127,-1.0532073,4.0000000,-0.7931756,1.0366018,15.2014580,-1.3132389,2.6563535
502,-12,-7.195447051150470,21.102771607536482,-12.7383690,0.0026446,41.3223152,0.4965206,-0.8373793,4.0000000,-0.4180532,1.0365803,15.2142258,-1.2567054,1.9791532
503,-12,-7.187990411150470,21.102771607536482,-12.7380133,0.0024793,40.4958687,-0.0262628,-0.6199459,4.0000000,-0.0179991,1.0366654,15.2285938,-1.2218927,1.7154164
504,-12,-7.180533771150470,21.102771607536482,-12.7376099,0.0022314,38.8429756,-0.3030403,-0.4934891,4.0000000,0.2182840,1.0366223,15.2098551,-1.2052623,1.7111996
505,-12,-7.173077131150470,21.102771607536482,-12.7372637,0.0019835,37.1900826,-0.6224165,-0.3498822,4.0000000,0.5059537,1.0362600,15.1332893,-1.2057182,1.9049625
506,-12,-7.165620491150470,21.102771607536482,-12.7369261,0.0017355,35.5371895,-0.4262524,-0.4171650,4.0000000,0.3533002,1.0356877,15.0170088,-1.1876302,1.6810411
507,-12,-7.158163851150470,21.102771607536482,-12.7366257,0.0015702,33.8842964,-0.6629322,-0.3273387,4.0000000,0.5125587,1.0347905,14.8530521,-1.1672361,1.9285415
508,-12,-7.150707211150470,21.102771607536482,-12.7363186,0.0014050,32.2314034,-1.1803794,-0.1469726,4.0000000,0.8580974,1.0335283,14.6041479,-1.1520426,2.7515056
509,-12,-7.143250571150471,21.102771607536482,-12.7360697,0.0013223,31.4049587,-2.0810411,0.1443053,4.0000000,1.4285476,1.0317329,14.1991634,-1.1399370,4.8657603
510,-12,-7.627932171150470,21.095314967536481,-12.7349339,-0.0003306,22.3140488,-0.1892016,-0.5659947,4.0000000,-0.6976872,1.0310225,14.0882311,-0.4343024,1.8974804
511,-12,-7.620475531150470,21.095314967536481,-12.7355080,0.0003306,25.6198349,-0.3000960,-0.3924233,4.0000000,-0.5109042,1.0315509,14.2068729,-0.2739424,1.3908947
512,-12,-7.613018891150470,21.095314967536481,-12.7360144,0.0009091,28.9256191,-0.2962284,-0.1636253,4.0000000,-0.2467238,1.0319965,14.3133640,-0.0805267,0.7976403
513,-12,-7.605562251150470,21.095314967536481,-12.7364855,0.0014876,32.2314034,-0.1727342,0.0467717,4.0000000,0.0274637,1.0325953,14.4763031,0.0660797,0.4027603
514,-12,-7.598105611150470,21.095314967536481,-12.7369642,0.0019008,34.7107430,-0.0766950,0.1607293,4.0000000,0.1607744,1.0332192,14.6225061,0.1606843,0.2929951
515,-12,-7.590648971150470,21.095314967536481,-12.7374353,0.0023140,37.1900826,-0.1066041,0.0830769,4.0000000,0.0028127,1.0338176,14.7404528,0.1633411,0.2733343
516,-12,-7.583192331150470,21.095314967536481,-12.7379227,0.0026446,38.8429756,-0.2402345,-0.2086148,4.0000000,-0.4931860,1.0343463,14.8495522,0.0759563,0.7689637
517,-12,-7.575735691150470,21.095314967536481,-12.7383890,0.0031405,41.3223152,-0.2659974,-0.4180853,4.0000000,-0.8113332,1.0344890,14.8637085,-0.0248374,1.4638093
518,-12,-7.568279051150470,21.095314967536481,-12.7387466,0.0036364,43.8016510,-0.1612018,-0.2959785,4.0000000,-0.4841204,1.0348004,14.9403725,-0.1078366,0.7902985
519,-12,-7.560822411150470,21.095314967536481,-12.7390766,0.0040496,45.4545441,-0.1286014,0.0039070,4.0000000,0.1850739,1.0355805,15.1016188,-0.1772600,0.2965117
520,-12,-7.553365771150471,21.095314967536481,-12.7394066,0.0044628,47.1074371,-0.1286590,0.1795013,4.0000000,0.5373403,1.0363320,15.2636614,-0.1783377,0.4681395
521,-12,-7.545909131150470,21.095314967536481,-12.7397671,0.0047934,48.7603302,-0.0737164,0.2268973,4.0000000,0.5651665,1.0369357,15.3856821,-0.1113719,0.4358813
522,-12,-7.538452491150471,21.095314967536481,-12.7401600,-0.0048760,4.9586778,-0.0285572,0.1678058,4.0000000,0.3783422,1.0373731,15.4744539,-0.0427306,0.2093331
523,-12,-7.530995851150471,21.095314967536481,-12.7405558,-0.0044628,6.6115704,-0.0289249,0.0109509,4.0000000,-0.0206697,1.0377800,15.5527925,0.0425716,0.0676030
524,-12,-7.523539211150471,21.095314967536481,-12.7409725,-0.0040496,8.2644625,-0.1041828,-0.1796691,4.0000000,-0.4743987,1.0379108,15.5552197,0.1150606,0.4109574
525,-12,-7.516082571150471,21.095314967536481,-12.7413502,-0.0036364,9.9173555,-0.2229333,-0.4138851,4.0000000,-0.9852552,1.0375180,15.4564972,0.1574850,1.3945961
526,-12,-7.508625931150471,21.095314967536481,-12.7416754,-0.0032231,11.5702477,-0.2039830,-0.4430311,4.0000000,-1.0443568,1.0369457,15.3347063,0.1582946,1.4720367
527,-12,-7.501169291150471,21.095314967536481,-12.7419157,-0.0028099,13.2231407,-0.0908034,-0.2394120,4.0000000,-0.6190929,1.0365281,15.2463608,0.1402688,0.5054873
528,-12,-7.493712651150471,21.095314967536481,-12.7421103,-0.0026446,14.0495872,-0.0043041,0.0593967,4.0000000,0.0503085,1.0362613,15.1791925,0.0684848,0.0260319
529,-12,-7.486256011150471,21.095314967536481,-12.7423153,-0.0024793,14.8760328,-0.0432737,0.0767940,4.0000000,0.1709973,1.0359377,15.1133194,-0.0174093,0.1292203
530,-12,-7.478799371150471,21.095314967536481,-12.7425690,-0.0023140,15.7024794,-0.0880970,-0.0349900,4.0000000,0.0780647,1.0354638,14.9970922,-0.1480448,0.2068335
531,-12,-7.471342731150471,21.095314967536481,-12.7428064,-0.0021488,16.5289249,-0.0479058,-0.2286365,4.0000000,-0.1446667,1.0349112,14.8741360,-0.3126062,0.3437572
532,-12,-7.463886091150471,21.095314967536481,-12.7430658,-0.0019835,17.3553715,-0.1190080,-0.2791877,4.0000000,-0.0195538,1.0342301,14.7329712,-0.5388216,0.6070293
533,-12,-7.456429451150471,21.095314967536481,-12.7432899,-0.0018182,18.1818180,0.0872691,-0.5041862,4.0000000,-0.2405763,1.0336779,14.6170273,-0.7677960,0.9224160
534,-12,-7.448972811150471,21.095314967536481,-12.7435675,-0.0018182,18.1818180,0.3443148,-0.6978620,4.0000000,-0.3660474,1.0333402,14.5288172,-1.0296766,1.3685230
535,-12,-7.441516171150471,21.095314967536481,-12.7437754,-0.0017355,19.0082645,0.8989318,-0.9812979,4.0000000,-0.7365963,1.0332917,14.5164413,-1.2259995,2.2724376
536,-12,-7.434059531150471,21.095314967536481,-12.7439537,-0.0016529,19.8347111,0.9081149,-1.0227576,4.0000000,-0.7376271,1.0337911,14.6323557,-1.3078880,2.6194873
537,-12,-7.426602891150471,21.095314967536481,-12.7440367,-0.0015702,20.6611576,0.8020677,-0.9974450,4.0000000,-0.7486413,1.0345621,14.8076344,-1.2462486,2.6477683
538,-12,-7.419146251150471,21.095314967536481,-12.7440739,-0.0015702,20.6611576,0.3611470,-0.7785200,4.0000000,-0.4513230,1.0353849,15.0076609,-1.1057171,1.8781725
539,-12,-7.411689611150471,21.095314967536481,-12.7440891,-0.0015702,20.6611576,0.3154508,-0.6692687,4.0000000,-0.4563440,1.0361544,15.1725740,-0.8821934,1.2939906
540,-12,-7.404232971150471,21.095314967536481,-12.7440910,-0.0015702,20.6611576,0.2284498,-0.5403923,5.0000000,-0.4100724,1.0366923,15.2803440,-0.6707121,0.7997348
541,-12,-7.396776331150471,21.095314967536481,-12.7440367,-0.0015702,20.6611576,0.2572711,-0.5284798,4.0000000,-0.5457790,1.0368779,15.3227034,-0.5111806,0.7012557
542,-12,-7.389319691150471,21.095314967536481,-12.7439852,-0.0015702,20.6611576,0.1430543,-0.4091147,4.0000000,-0.4037146,1.0370948,15.3611994,-0.4145148,0.4437241
543,-12,-7.381863051150471,21.095314967536481,-12.7438803,-0.0015702,20.6611576,0.1752967,-0.4613255,4.0000000,-0.5482397,1.0375323,15.4502134,-0.3744113,0.5951856
544,-12,-7.374406411150471,21.095314967536481,-12.7437944,-0.0015702,20.6611576,0.1058199,-0.3592008,4.0000000,-0.3237454,1.0380918,15.5666933,-0.3946562,0.3499706
545,-12,-7.366949771150471,21.095314967536481,-12.7436371,-0.0015702,20.6611576,0.0569944,-0.2910184,4.0000000,-0.1359156,1.0384483,15.6472588,-0.4461212,0.2462772
546,-12,-7.359493131150471,21.095314967536481,-12.7434998,-0.0016529,19.8347111,-0.2949470,-0.0239139,4.0000000,0.5134917,1.0383787,15.6458673,-0.5613195,0.6861253
547,-12,-7.352036491150471,21.095314967536481,-12.7433701,-0.0017355,19.0082645,-0.7281971,0.1078997,4.0000000,0.9210677,1.0378469,15.5435791,-0.7052682,1.7792325
548,-12,-7.344579851150471,21.095314967536481,-12.7433367,-0.0018182,18.1818180,-1.2518406,0.1498473,3.0000000,1.1421468,1.0368425,15.3397388,-0.8424523,3.0545633
549,-12,-7.337123211150471,21.095314967536481,-12.7433805,-0.0018182,18.1818180,-1.1591411,-0.1671495,4.0000000,0.6827531,1.0355839,15.0575857,-1.0170521,2.7530320
550,-12,-7.329666571150470,21.095314967536481,-12.7434692,-0.0018182,18.1818180,-0.2987805,-0.6688116,4.0000000,-0.0468712,1.0342777,14.7927847,-1.2907519,2.6071868
551,-12,-7.322209931150470,21.095314967536481,-12.7435656,-0.0019008,17.3553715,1.0891057,-1.1926965,4.0000000,-0.7716234,1.0333222,14.5894003,-1.6137695,3.8614511
552,-12,-7.314753291150470,21.095314967536481,-12.7436094,-0.0019835,16.5289249,1.8047520,-1.4266505,5.0000000,-0.9770642,1.0329250,14.5064154,-1.8762369,4.9802103
553,-12,-7.307296651150470,21.095314967536481,-12.7435713,-0.0020661,15.7024794,1.6925652,-1.4408576,4.0000000,-0.8218246,1.0328978,14.5067329,-2.0598907,5.3482399
554,-12,-7.299840011150470,21.095314967536481,-12.7434835,-0.0021488,14.8760328,0.5763386,-1.2176911,4.0000000,-0.2685341,1.0330191,14.5361795,-2.1668482,5.1111612
555,-12,-7.292383371150470,21.095314967536481,-12.7433519,-0.0022314,14.0495872,0.1124075,-1.1387041,4.0000000,-0.0523597,1.0329429,14.5211763,-2.2250485,5.2956362
556,-12,-7.284926731150470,21.095314967536481,-12.7432604,-0.0023140,13.2231407,0.5493008,-1.2402581,4.0000000,-0.2458432,1.0326443,14.4690742,-2.2346730,5.3997879
557,-12,-7.277470091150470,21.095314967536481,-12.7431402,-0.0024793,12.3966942,1.2345625,-1.3885400,4.0000000,-0.5569309,1.0324460,14.4258375,-2.2201493,5.6354690
558,-12,-7.270013451150470,21.095314967536481,-12.7429686,-0.0026446,11.5702477,1.3813851,-1.4113547,4.0000000,-0.6420979,1.0324337,14.4004631,-2.1806111,5.6105652
559,-12,-7.262556811150470,21.095314967536481,-12.7427731,-0.0028099,10.7438021,1.4253550,-1.4077916,4.0000000,-0.7066537,1.0327016,14.4499807,-2.1089294,5.4961734
560,-12,-7.255100171150470,21.095314967536481,-12.7425117,-0.0029752,9.9173555,1.2552742,-1.3434113,4.0000000,-0.6959706,1.0331922,14.5701046,-1.9908520,5.1175985
561,-12,-7.247643531150470,21.095314967536481,-12.7422228,-0.0032231,8.2644625,0.0741104,-1.0004027,4.0000000,-0.1575145,1.0337250,14.7069530,-1.8432909,4.1562109
562,-12,-7.240186891150470,21.095314967536481,-12.7419052,-0.0034711,7.4380164,-0.8976088,-0.6528414,4.0000000,0.3979483,1.0339994,14.7639112,-1.7036312,3.8000808
563,-12,-7.232730251150470,21.095314967536481,-12.7416410,-0.0037190,6.6115704,-1.0649447,-0.5022347,4.0000000,0.5985519,1.0339723,14.7515488,-1.6030213,3.4270651
564,-12,-7.225273611150470,21.095314967536481,-12.7414246,-0.0040496,5.7851238,-0.2752985,-0.6696919,4.0000000,0.1633582,1.0338676,14.7112236,-1.5027419,2.5146289
565,-12,-7.217816971150470,21.095314967536481,-12.7412281,-0.0043802,4.9586778,0.7506614,-0.9707766,4.0000000,-0.5427937,1.0337918,14.7071800,-1.3987594,2.4707325
566,-12,-7.210360331150470,21.095314967536481,-12.7410040,-0.0047107,4.1322312,1.3468606,-1.1703247,4.0000000,-1.0262290,1.0341116,14.7913141,-1.3144203,3.1419621
567,-12,-7.202903691150470,21.095314967536481,-12.7406988,-0.0050413,3.3057852,0.9827652,-1.0228746,4.0000000,-0.7983098,1.0347600,14.9236975,-1.2474394,2.4796290
568,-12,-7.195447051150470,21.095314967536481,-12.7403221,-0.0052893,2.4793389,0.4766876,-0.8064906,4.0000000,-0.4283651,1.0350853,14.9800816,-1.1846161,1.8002344
569,-12,-7.187990411150470,21.095314967536481,-12.7399673,0.0044628,49.5867767,-0.0074476,-0.5783587,4.0000000,-0.0390123,1.0352567,15.0357533,-1.1177051,1.4586519
570,-12,-7.180533771150470,21.095314967536481,-12.7395725,0.0041322,47.9338837,-0.1769253,-0.4748843,4.0000000,0.1238764,1.0352637,15.0507240,-1.0736450,1.3559985
571,-12,-7.173077131150470,21.095314967536481,-12.7392321,0.0038017,46.2809906,-0.3998937,-0.3532881,4.0000000,0.3605713,1.0349880,15.0000849,-1.0671476,1.4153587
572,-12,-7.165620491150470,21.095314967536481,-12.7388830,0.0035537,44.6280975,-0.1983801,-0.4419000,4.0000000,0.1828479,1.0345693,14.9251480,-1.0666479,1.2673264
573,-12,-7.158163851150470,21.095314967536481,-12.7385645,0.0033884,42.9752083,-0.3911259,-0.3829693,4.0000000,0.3162349,1.0339642,14.7972841,-1.0821736,1.4871910
574,-12,-7.150707211150470,21.095314967536481,-12.7382288,0.0032231,41.3223152,-0.8676668,-0.2223039,4.0000000,0.6554348,1.0329759,14.5746737,-1.1000426,2.1489680
575,-12,-7.143250571150471,21.095314967536481,-12.7379379,0.0031405,40.4958687,-1.6949109,0.0750326,4.0000000,1.2404141,1.0312414,14.1982336,-1.0903490,3.8937163
576,-12,-7.627932171150470,21.087858327536480,-12.7367115,0.0014876,31.4049587,-0.4266494,-0.4651920,4.0000000,-0.5589218,1.0311377,14.0649223,-0.3714623,1.9544066
577,-12,-7.620475531150470,21.087858327536480,-12.7373171,0.0021488,34.7107430,-0.4501108,-0.3585107,4.0000000,-0.4519072,1.0316354,14.1897850,-0.2651143,1.6109661
578,-12,-7.613018891150470,21.087858327536480,-12.7378588,0.0027273,38.0165291,-0.3623047,-0.2078588,4.0000000,-0.2810030,1.0320927,14.3125896,-0.1347147,1.0226361
579,-12,-7.605562251150470,21.087858327536480,-12.7383471,0.0033884,41.3223152,-0.2147401,-0.0496058,4.0000000,-0.0560356,1.0328971,14.4953928,-0.0431761,0.5001194
580,-12,-7.598105611150470,21.087858327536480,-12.7388449,0.0038843,43.8016510,-0.0953526,0.0314958,4.0000000,0.0564833,1.0336486,14.6500063,0.0065083,0.2224346
581,-12,-7.590648971150470,21.087858327536480,-12.7393303,0.0043802,46.2809906,-0.0459162,-0.0417659,4.0000000,-0.0598936,1.0340993,14.7393093,-0.0236382,0.1132030
582,-12,-7.583192331150470,21.087858327536480,-12.7398348,0.0047934,47.9338837,-0.0029020,-0.3256411,4.0000000,-0.5007824,1.0342693,14.7775497,-0.1504998,0.5101734
583,-12,-7.575735691150470,21.087858327536480,-12.7403069,-0.0047107,4.9586778,0.1128923,-0.5408219,4.0000000,-0.7806806,1.0339540,14.6916437,-0.3009631,1.1196405
584,-12,-7.568279051150470,21.087858327536480,-12.7406712,-0.0042149,6.6115704,0.1219640,-0.4600314,4.0000000,-0.4957088,1.0339196,14.7013941,-0.4243541,0.6944807
585,-12,-7.560822411150470,21.087858327536480,-12.7410259,-0.0038017,8.2644625,-0.0855049,-0.1985540,4.0000000,0.1096888,1.0344548,14.8150826,-0.5067968,0.3580420
586,-12,-7.553365771150471,21.087858327536480,-12.7413721,-0.0033884,9.9173555,-0.2421914,-0.0511487,4.0000000,0.4385202,1.0350894,14.9529963,-0.5408175,0.5613492
587,-12,-7.545909131150470,21.087858327536480,-12.7417440,-0.0030579,11.5702477,-0.2991175,0.0001641,4.0000000,0.5464005,1.0358458,15.1190205,-0.5460724,0.6904947
588,-12,-7.538452491150471,21.087858327536480,-12.7421560,-0.0027273,13.2231407,-0.2085462,-0.0719110,4.0000000,0.3862148,1.0367384,15.3160133,-0.5300368,0.4961873
589,-12,-7.530995851150471,21.087858327536480,-12.7425718,-0.0023140,15.7024794,0.0207848,-0.2785079,4.0000000,-0.0760000,1.0376543,15.5115929,-0.4810157,0.2930070
590,-12,-7.523539211150471,21.087858327536480,-12.7430153,-0.0019835,17.3553715,0.1983867,-0.4795943,4.0000000,-0.5626023,1.0380262,15.5963860,-0.3965864,0.6234360
591,-12,-7.516082571150471,21.087858327536480,-12.7433901,-0.0016529,19.0082645,0.2779792,-0.6552912,4.0000000,-1.0076376,1.0377903,15.5439377,-0.3029448,1.4319023
592,-12,-7.508625931150471,21.087858327536480,-12.7437067,-0.0013223,20.6611576,0.2253342,-0.6335108,4.0000000,-1.0335710,1.0374026,15.4624224,-0.2334507,1.4283825
593,-12,-7.501169291150471,21.087858327536480,-12.7439346,-0.0009917,22.3140488,0.0994360,-0.4152746,4.0000000,-0.6832622,1.0370923,15.4148540,-0.1472870,0.6077425
594,-12,-7.493712651150471,21.087858327536480,-12.7441216,-0.0008264,23.1404953,-0.0074319,-0.0596696,4.0000000,-0.0528541,1.0368854,15.3674793,-0.0664851,0.0335537
595,-12,-7.486256011150471,21.087858327536480,-12.7443180,-0.0006612,23.9669418,-0.0502951,0.0441909,4.0000000,0.0892689,1.0364882,15.2615299,-0.0008871,0.1258273
596,-12,-7.478799371150471,21.087858327536480,-12.7445478,-0.0004959,24.7933884,-0.0980000,0.0295648,4.0000000,0.0197212,1.0357045,15.0917063,0.0394084,0.2294772
597,-12,-7.471342731150471,21.087858327536480,-12.7447557,-0.0003306,25.6198349,-0.1250212,-0.0804769,4.0000000,-0.2023707,1.0347182,14.8797150,0.0414169,0.3194701
598,-12,-7.463886091150471,21.087858327536480,-12.7449846,-0.0001653,26.4462814,-0.1709109,-0.0500059,4.0000000,-0.0631224,1.0336598,14.6333256,-0.0368894,0.4016409
599,-12,-7.456429451150471,21.087858327536480,-12.7451773,0.0000000,27.2727280,-0.1193232,-0.1929488,4.0000000,-0.2180951,1.0326154,14.3646383,-0.1678025,0.4416429
600,-12,-7.448972811150471,21.087858327536480,-12.7454252,0.0000000,27.2727280,-0.0028923,-0.2826508,4.0000000,-0.2141534,1.0315768,14.1202707,-0.3511482,0.3628154
601,-12,-7.441516171150471,21.087858327536480,-12.7456112,0.0000826,28.0991745,0.2785000,-0.5289809,4.0000000,-0.4956908,1.0308936,13.9614811,-0.5622710,0.6303134
602,-12,-7.434059531150471,21.087858327536480,-12.7458124,0.0001653,28.9256191,0.3594624,-0.6535009,4.0000000,-0.5738555,1.0310270,14.0120726,-0.7331462,1.1039726
603,-12,-7.426602891150471,21.087858327536480,-12.7459402,0.0002479,29.7520657,0.3395880,-0.7281994,4.0000000,-0.6824756,1.0318519,14.1799364,-0.7739232,1.6248777
604,-12,-7.419146251150471,21.087858327536480,-12.7460184,0.0002479,29.7520657,0.1178885,-0.6058640,4.0000000,-0.4617823,1.0330327,14.4489460,-0.7499456,1.3778794
605,-12,-7.411689611150471,21.087858327536480,-12.7460594,0.0002479,29.7520657,0.2031667,-0.6080353,4.0000000,-0.5422246,1.0341799,14.7344790,-0.6738460,1.2156459
606,-12,-7.404232971150471,21.087858327536480,-12.7460890,0.0002479,29.7520657,0.2311094,-0.5650672,5.0000000,-0.5409217,1.0351704,14.9769745,-0.5892125,0.9332301
607,-12,-7.396776331150471,21.087858327536480,-12.7460470,0.0002479,29.7520657,0.2624822,-0.5504019,4.0000000,-0.5708168,1.0359371,15.1234255,-0.5299872,0.7961852
608,-12,-7.389319691150471,21.087858327536480,-12.7460146,0.0002479,29.7520657,0.1533245,-0.4324164,4.0000000,-0.3489769,1.0365547,15.2478666,-0.5158559,0.4985053
609,-12,-7.381863051150471,21.087858327536480,-12.7459278,0.0002479,29.7520657,0.2641760,-0.5323030,4.0000000,-0.5379535,1.0370440,15.3691492,-0.5266525,0.7026647
610,-12,-7.374406411150471,21.087858327536480,-12.7458601,0.0002479,29.7520657,0.2201440,-0.4854184,4.0000000,-0.4029031,1.0374209,15.4759045,-0.5679338,0.5699921
611,-12,-7.366949771150471,21.087858327536480,-12.7457151,0.0002479,29.7520657,0.1731348,-0.4551165,4.0000000,-0.2707389,1.0375932,15.5256186,-0.6394941,0.5321308
612,-12,-7.359493131150471,21.087858327536480,-12.7455854,0.0001653,28.9256191,-0.2591588,-0.2261040,4.0000000,0.3106759,1.0374759,15.4992285,-0.7628839,0.7986641
