OID_,ClipsFinal_DEM_Large_S3_RegK,X,Y,DEM_Large_S1_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
1688,-13,-3.683369611150471,18.343814807536479,-13.0308132,-0.0052893,0.0000000,-0.5894790,-1.6799586,4.0000000,-1.7899204,1.0090770,7.6427360,-1.5699968,12.9356527
1689,-13,-3.675912971150471,18.343814807536479,-13.0299263,0.0038843,38.8429756,-1.8035980,-1.4681075,4.0000000,-1.5755177,1.0087641,7.5513577,-1.3606974,12.6741838
1690,-13,-3.668456331150471,18.343814807536479,-13.0289974,0.0030579,30.5785122,-2.6582520,-1.2768707,4.0000000,-1.5190936,1.0081660,7.2618704,-1.0346477,12.2466955
1691,-13,-3.660999691150471,18.343814807536479,-13.0281210,0.0023140,23.1404953,-2.3376074,-1.2327660,4.0000000,-1.5908386,1.0073326,6.8305964,-0.8746936,11.0911093
1692,-13,-3.653543051150471,18.343814807536479,-13.0272474,0.0016529,16.5289249,-1.1178031,-1.3426124,4.0000000,-1.7171489,1.0074366,6.9338503,-0.9680759,9.7583551
1693,-13,-3.646086411150471,18.343814807536479,-13.0263233,0.0009917,9.9173555,-1.0310277,-1.1689934,4.0000000,-1.7386712,1.0079130,7.2057424,-0.5993155,7.8148818
1694,-13,-3.638629771150471,18.343814807536479,-13.0253696,0.0001653,4.1322312,-0.9420536,-0.9594808,5.0000000,-1.6503813,1.0081770,7.3197722,-0.2685802,5.7969637
1695,-13,-3.631173131150471,18.343814807536479,-13.0244093,-0.0006612,0.0000000,-1.2029116,-0.6123512,4.0000000,-1.4773529,1.0085950,7.5310221,0.2526504,4.0817952
1696,-13,-3.623716491150471,18.343814807536479,-13.0234156,-0.0012397,0.0000000,-1.5371579,-0.2479110,4.0000000,-1.3003547,1.0083416,7.4406466,0.8045328,3.4529829
1697,-13,-3.616259851150471,18.343814807536479,-13.0225000,-0.0019008,0.0000000,-1.7741890,0.0693666,4.0000000,-1.1624477,1.0075096,7.0195045,1.3011810,3.6716776
1698,-13,-3.608803211150471,18.343814807536479,-13.0216227,-0.0028099,0.0000000,-1.8364106,0.1595160,4.0000000,-1.1430889,1.0069052,6.7090955,1.4621209,3.8683829
1699,-13,-3.601346571150471,18.343814807536479,-13.0208139,-0.0037190,0.0000000,-2.0941591,0.2471079,4.0000000,-1.2118646,1.0061833,6.3372831,1.7060804,4.5248065
1700,-13,-3.593889931150471,18.343814807536479,-13.0200825,-0.0046281,0.0000000,-2.2731991,0.2644865,4.0000000,-1.2478156,1.0055659,6.0100074,1.7767886,4.9160547
1701,-13,-3.586433291150471,18.343814807536479,-13.0194263,0.0044628,44.6280975,-2.2245653,0.1580327,4.0000000,-1.1863041,1.0050166,5.6900496,1.5023695,4.6314192
1702,-13,-3.578976651150471,18.343814807536479,-13.0188684,0.0035537,35.5371895,-1.9263591,-0.0885598,4.0000000,-1.0983796,1.0047141,5.5029249,0.9212600,3.9599805
1703,-13,-3.571520011150471,18.343814807536479,-13.0183439,0.0026446,26.4462814,-1.2770687,-0.4492660,3.0000000,-1.1171912,1.0046666,5.4775634,0.2186592,3.4348493
1704,-13,-3.564063371150471,18.343814807536479,-13.0178738,0.0017355,17.3553715,-0.8476270,-0.6986400,4.0000000,-1.0720243,1.0048270,5.5942879,-0.3252558,3.7281883
1705,-13,-3.556606731150471,18.343814807536479,-13.0173969,0.0010744,10.7438021,-1.6448537,-0.6608212,4.0000000,-0.7125930,1.0050229,5.7120242,-0.6090493,5.1391640
1706,-13,-3.549150091150471,18.343814807536479,-13.0169468,0.0004959,5.7851238,-1.9332796,-0.8246373,4.0000000,-0.3366629,1.0046722,5.4441037,-1.3126118,6.6921186
1707,-13,-3.541693451150471,18.343814807536479,-13.0166130,0.0000826,2.4793389,0.0700597,-1.4038310,4.0000000,-0.6985940,1.0044587,5.2865491,-2.1090682,7.8418412
1708,-13,-3.534236811150471,18.343814807536479,-13.0162411,-0.0003306,0.0000000,3.3767776,-2.0949588,4.0000000,-1.6012846,1.0048224,5.5056448,-2.5886331,10.9649334
1709,-13,-3.526780171150471,18.343814807536479,-13.0157976,-0.0005785,0.0000000,5.5107012,-2.5029755,5.0000000,-2.1099389,1.0053897,5.8214440,-2.8960121,14.2906609
1710,-13,-3.519323531150471,18.343814807536479,-13.0152588,-0.0009091,0.0000000,5.5384703,-2.5465541,5.0000000,-2.3139753,1.0064015,6.3779445,-2.7791328,15.2074089
1711,-13,-3.511866891150471,18.343814807536479,-13.0145788,-0.0014050,0.0000000,5.3974314,-2.5451002,5.0000000,-2.4555500,1.0071800,6.7695131,-2.6346507,15.5324306
1712,-13,-3.504410251150471,18.343814807536479,-13.0138674,-0.0022314,0.0000000,5.7033424,-2.5828650,4.0000000,-2.6421919,1.0080924,7.1453371,-2.5235381,15.7735844
1713,-13,-3.496953611150471,18.343814807536479,-13.0130253,-0.0031405,0.0000000,5.7060428,-2.5577281,4.0000000,-2.8035655,1.0096709,7.9047809,-2.3118906,15.3826256
1714,-13,-3.489496971150471,18.343814807536479,-13.0120792,-0.0040496,0.0000000,4.5368414,-2.3507571,4.0000000,-2.7824092,1.0108780,8.3636360,-1.9191049,13.6932583
1715,-13,-3.482040331150471,18.343814807536479,-13.0110741,-0.0049587,0.0000000,3.9452791,-2.2095182,4.0000000,-2.7648554,1.0121187,8.8238440,-1.6541811,12.3306189
1716,-13,-3.474583691150471,18.343814807536479,-13.0099812,0.0041322,41.3223152,3.2246604,-2.0256619,4.0000000,-2.6440473,1.0135095,9.3743238,-1.4072765,10.6600370
1717,-13,-3.467127051150471,18.343814807536479,-13.0088263,0.0031405,33.0578499,2.2491508,-1.7725434,4.0000000,-2.4404979,1.0145028,9.6890450,-1.1045890,8.6939421
1718,-13,-3.459670411150471,18.343814807536479,-13.0076284,0.0019835,24.7933884,2.0907001,-1.6662619,4.0000000,-2.2893939,1.0154492,9.9673796,-1.0431300,7.4960136
1719,-13,-3.452213771150471,18.343814807536479,-13.0063820,0.0007438,17.3553715,2.0485301,-1.5934752,4.0000000,-2.1531131,1.0164957,10.3347721,-1.0338373,6.5971727
1720,-13,-3.444757131150471,18.343814807536479,-13.0050974,-0.0007438,10.7438021,1.3432295,-1.3744773,4.0000000,-1.9933215,1.0176253,10.7100410,-0.7556331,5.3562865
1721,-13,-3.437300491150471,18.343814807536479,-13.0037594,-0.0022314,4.9586778,0.9039143,-1.2220393,4.0000000,-1.8707380,1.0183470,10.8744593,-0.5733407,4.6051235
1722,-13,-3.429843851150471,18.343814807536479,-13.0024176,-0.0035537,0.8264463,0.2958086,-1.0432891,4.0000000,-1.8205235,1.0189162,11.0590839,-0.2660546,4.1887803
1723,-13,-3.422387211150471,18.343814807536479,-13.0010424,-0.0045455,0.0000000,0.3850210,-1.0514399,4.0000000,-1.8213512,1.0191169,11.1072702,-0.2815285,4.0737433
1724,-12,-3.414930571150471,18.343814807536479,-12.9997005,0.0043802,45.4545441,1.3601180,-1.3098546,4.0000000,-1.8946037,1.0196548,11.1782160,-0.7251056,4.6024942
1725,-12,-3.407473931150471,18.343814807536479,-12.9983025,0.0031405,36.3636360,1.4322896,-1.3268650,4.0000000,-1.8951207,1.0220364,11.9467001,-0.7586092,4.7087159
1726,-12,-3.400017291150471,18.343814807536479,-12.9967833,0.0016529,27.2727280,0.1475261,-0.9552066,4.0000000,-1.7406113,1.0229884,12.2381477,-0.1698020,3.8325555
1727,-12,-3.392560651150471,18.343814807536479,-12.9953241,-0.0001653,18.1818180,0.0013053,-0.9215297,4.0000000,-1.6866857,1.0222930,11.9306278,-0.1563736,3.8415504
1728,-12,-3.385104011150471,18.343814807536479,-12.9938793,-0.0018182,10.7438021,1.1466960,-1.2411486,4.0000000,-1.7340988,1.0232509,12.2080250,-0.7481983,4.3658524
1729,-12,-3.377647371150471,18.343814807536479,-12.9923639,-0.0033058,4.9586778,2.2647552,-1.5453911,4.0000000,-1.7303021,1.0246580,12.5926619,-1.3604802,5.6050296
1730,-12,-3.370190731150471,18.343814807536479,-12.9908171,-0.0047934,0.8264463,2.5672820,-1.6357210,4.0000000,-1.5902795,1.0268922,13.1271982,-1.6811626,6.1806908
1731,-12,-3.362734091150471,18.343814807536479,-12.9891300,0.0037190,43.8016510,1.5837612,-1.3812461,4.0000000,-1.3278055,1.0298166,13.9175892,-1.4346868,5.0166912
1732,-12,-3.355277451150471,18.343814807536479,-12.9873657,0.0019008,34.7107430,0.9314823,-1.1985862,4.0000000,-1.0573578,1.0302746,13.9158297,-1.3398148,4.3352661
1733,-12,-3.347820811150471,18.343814807536479,-12.9856262,0.0000826,25.6198349,1.6158999,-1.5296167,4.0000000,-0.8305443,1.0316753,14.1489916,-2.2286892,6.6444821
1734,-12,-3.340364171150471,18.343814807536479,-12.9837389,-0.0017355,16.5289249,0.7287289,-1.3052101,4.0000000,-0.5349944,1.0366050,15.3981762,-2.0754259,5.8739285
1735,-12,-3.332907531150471,18.343814807536479,-12.9816685,-0.0033884,9.0909090,-0.7000279,-0.4224809,4.0000000,-0.2659512,1.0378363,15.6615181,-0.5790106,2.4374595
1736,-12,-3.325450891150471,18.343814807536479,-12.9796839,0.0042149,47.9338837,-0.7622243,-0.1424728,4.0000000,-0.0742738,1.0353172,14.9475555,-0.2106719,1.8397363
1737,-12,-3.317994251150471,18.343814807536479,-12.9777412,0.0020661,38.8429756,-0.3885878,-0.5662996,4.0000000,0.0209972,1.0362315,15.1384439,-1.1535963,2.2680421
1738,-12,-3.310537611150471,18.343814807536479,-12.9756880,0.0002479,29.7520657,-0.4947846,-0.6767042,4.0000000,0.1289662,1.0389459,15.7745171,-1.4823745,3.1017296
1739,-12,-3.303080971150471,18.343814807536479,-12.9735756,-0.0015702,20.6611576,-0.7833878,-0.4963726,4.0000000,0.2410937,1.0409232,16.1381531,-1.2338389,2.8651893
1740,-12,-3.295624331150471,18.343814807536479,-12.9713993,-0.0040496,11.5702477,-0.9691576,-0.3161649,4.0000000,0.2877949,1.0428210,16.4898548,-0.9201247,2.6937838
1741,-12,-3.288167691150471,18.343814807536479,-12.9691792,0.0033884,45.4545441,-1.2690125,-0.5623149,4.0000000,0.2566975,1.0437533,16.5784836,-1.3813273,4.3295836
1742,-12,-3.280711051150471,18.343814807536479,-12.9669514,0.0011570,36.3636360,-1.4227707,-0.9116557,4.0000000,0.1314098,1.0473918,17.2055340,-1.9547212,7.0104685
1743,-12,-3.273254411150471,18.343814807536479,-12.9645414,-0.0006612,27.2727280,-1.3507329,-0.6931095,4.0000000,-0.0272565,1.0528765,18.3675175,-1.3589624,5.4726262
1744,-12,-3.265797771150471,18.343814807536479,-12.9620476,-0.0029752,18.1818180,-1.4616461,0.1462869,4.0000000,-0.1681178,1.0540111,18.5432549,0.4606916,3.7014539
1745,-12,-3.258341131150471,18.343814807536479,-12.9595871,0.0042975,47.9338837,-1.2893136,0.2111470,4.0000000,-0.2439602,1.0514898,17.8906269,0.6662541,3.3179693
1746,-13,-3.787762571150471,18.336358167536481,-13.0420599,-0.0032231,0.0000000,-0.8000377,0.1147952,4.0000000,-0.6000222,1.0081233,7.3151274,0.8296125,1.7023104
1747,-13,-3.780305931150471,18.336358167536481,-13.0411377,-0.0041322,0.0000000,-1.6227946,0.4924597,4.0000000,-0.7600451,1.0069083,6.7334218,1.7449644,4.2992435
1748,-13,-3.772849291150471,18.336358167536481,-13.0403099,-0.0050413,0.0000000,-2.1579185,0.4719236,4.0000000,-0.9664011,1.0050472,5.6516519,1.9102484,5.2824054
1749,-13,-3.765392651150471,18.336358167536481,-13.0396547,0.0040496,40.4958687,-2.1046226,0.0426367,5.0000000,-1.2450349,1.0036160,4.7506876,1.3303082,4.2735081
1750,-13,-3.757936011150471,18.336358167536481,-13.0390568,0.0031405,31.4049587,-0.7668859,-0.8371445,5.0000000,-1.6971294,1.0031844,4.3864460,0.0228404,4.4053488
1751,-13,-3.750479371150471,18.336358167536481,-13.0384808,0.0022314,22.3140488,0.4460649,-1.4715822,4.0000000,-2.3384686,1.0037997,4.8140764,-0.6046959,7.9174318
1752,-13,-3.743022731150471,18.336358167536481,-13.0377998,0.0012397,13.2231407,0.5120710,-1.6386851,4.0000000,-2.8908730,1.0049502,5.6680598,-0.3864972,9.9918604
1753,-13,-3.735566091150471,18.336358167536481,-13.0370712,0.0002479,4.9586778,-0.6086169,-1.4725378,4.0000000,-3.1360364,1.0055577,5.9755254,0.1909609,10.2183437
1754,-13,-3.728109451150471,18.336358167536481,-13.0363388,-0.0004132,0.0000000,0.1783058,-1.6262040,4.0000000,-3.1286700,1.0059272,6.1289425,-0.1237382,10.5739307
1755,-13,-3.720652811150471,18.336358167536481,-13.0355940,-0.0006612,0.0000000,1.9790688,-1.9192419,4.0000000,-3.0276489,1.0065497,6.4720292,-0.8108349,11.1674013
1756,-13,-3.713196171150471,18.336358167536481,-13.0347977,-0.0011570,0.0000000,2.7970300,-2.0509527,4.0000000,-2.8975110,1.0074344,6.9329634,-1.2043943,11.6722288
1757,-13,-3.705739531150471,18.336358167536481,-13.0339375,-0.0020661,0.0000000,1.9112222,-1.9193261,4.0000000,-2.7571456,1.0081815,7.2958322,-1.0815066,11.3827286
1758,-13,-3.698282891150471,18.336358167536481,-13.0330362,-0.0029752,0.0000000,0.9546984,-1.7502105,4.0000000,-2.6131110,1.0084431,7.4098492,-0.8873099,10.8022909
1759,-13,-3.690826251150471,18.336358167536481,-13.0321302,-0.0038843,0.0000000,0.3890832,-1.5995717,4.0000000,-2.3728120,1.0085644,7.4712286,-0.8263315,9.8726568
1760,-13,-3.683369611150471,18.336358167536481,-13.0311947,-0.0047934,0.0000000,0.6078923,-1.5808697,4.0000000,-2.1283376,1.0087394,7.5171318,-1.0334016,9.1519938
1761,-13,-3.675912971150471,18.336358167536481,-13.0302439,-0.0057025,0.0000000,-0.4251408,-1.3326035,4.0000000,-1.8613306,1.0090333,7.6960058,-0.8038763,8.3003311
1762,-13,-3.668456331150471,18.336358167536481,-13.0292482,0.0033884,33.8842964,-1.4043422,-1.0415822,4.0000000,-1.6263653,1.0088547,7.6325994,-0.4567992,7.4527082
1763,-13,-3.660999691150471,18.336358167536481,-13.0282888,0.0025620,25.6198349,-1.4166949,-0.9030510,4.0000000,-1.4480548,1.0083487,7.3224878,-0.3580472,6.3319855
1764,-13,-3.653543051150471,18.336358167536481,-13.0273275,0.0018182,18.1818180,-0.8132047,-0.9431597,5.0000000,-1.3434930,1.0086123,7.4848180,-0.5428264,5.3922105
1765,-13,-3.646086411150471,18.336358167536481,-13.0263262,0.0010744,10.7438021,-0.8086379,-0.7328629,5.0000000,-1.1918628,1.0090919,7.7516446,-0.2738630,3.9323626
1766,-13,-3.638629771150471,18.336358167536481,-13.0253153,0.0000826,4.1322312,-0.6916421,-0.5127335,4.0000000,-1.0086735,1.0092925,7.7950711,-0.0167934,2.5467651
1767,-13,-3.631173131150471,18.336358167536481,-13.0242968,-0.0008264,0.0000000,-0.7357895,-0.2237874,4.0000000,-0.8242616,1.0095459,7.9223123,0.3766867,1.7481525
1768,-13,-3.623716491150471,18.336358167536481,-13.0232601,-0.0014876,0.0000000,-0.8301066,0.0524641,4.0000000,-0.6781694,1.0091692,7.7849493,0.7830976,1.7315252
1769,-13,-3.616259851150471,18.336358167536481,-13.0223007,-0.0022314,0.0000000,-0.9737119,0.2880330,4.0000000,-0.6150617,1.0084225,7.4109001,1.1911278,2.3392606
1770,-13,-3.608803211150471,18.336358167536481,-13.0213709,-0.0031405,0.0000000,-1.2605823,0.3152586,4.0000000,-0.7321382,1.0078824,7.1532660,1.3626553,2.9903870
1771,-13,-3.601346571150471,18.336358167536481,-13.0205059,-0.0040496,0.0000000,-1.6900948,0.3890856,4.0000000,-0.9215373,1.0072085,6.8516226,1.6997086,4.0719647
1772,-13,-3.593889931150471,18.336358167536481,-13.0197105,0.0050413,50.4132233,-2.1249249,0.4368755,4.0000000,-1.0847843,1.0066901,6.6044459,1.9585353,5.1126938
1773,-13,-3.586433291150471,18.336358167536481,-13.0189877,0.0041322,41.3223152,-2.3633897,0.3740723,4.0000000,-1.1089882,1.0062097,6.3295736,1.8571328,5.3899393
1774,-13,-3.578976651150471,18.336358167536481,-13.0183582,0.0032231,32.2314034,-2.2194843,0.1524174,4.0000000,-1.0193119,1.0059310,6.2013359,1.3241467,4.6311502
1775,-13,-3.571520011150471,18.336358167536481,-13.0177937,0.0023140,23.1404953,-1.6652794,-0.2013532,4.0000000,-1.0297803,1.0060052,6.2475562,0.6270739,3.5851982
1776,-13,-3.564063371150471,18.336358167536481,-13.0172644,0.0014050,14.0495872,-1.2803682,-0.4388887,4.0000000,-0.9700071,1.0063605,6.4459510,0.0922296,3.4290245
1777,-13,-3.556606731150471,18.336358167536481,-13.0167427,0.0007438,8.2644625,-1.9309192,-0.3803489,4.0000000,-0.5838429,1.0066395,6.6395226,-0.1768549,4.5659647
1778,-13,-3.549150091150471,18.336358167536481,-13.0162687,0.0001653,4.1322312,-2.1164570,-0.5110960,4.0000000,-0.1712221,1.0064316,6.5129046,-0.8509699,5.4070930
1779,-13,-3.541693451150471,18.336358167536481,-13.0159130,-0.0002479,1.6528926,-0.4112223,-1.0814247,4.0000000,-0.5556872,1.0064688,6.5116143,-1.6071624,5.6146541
1780,-13,-3.534236811150471,18.336358167536481,-13.0155296,-0.0006612,0.0000000,2.4172399,-1.7714446,4.0000000,-1.4170322,1.0070047,6.7933521,-2.1258571,7.9024429
1781,-13,-3.526780171150471,18.336358167536481,-13.0150909,-0.0009917,0.0000000,4.2868395,-2.1757970,4.0000000,-1.8071445,1.0076489,7.0983396,-2.5444496,10.6368446
1782,-13,-3.519323531150471,18.336358167536481,-13.0145607,-0.0014050,0.0000000,4.5912042,-2.2729065,4.0000000,-1.8765924,1.0085965,7.5226927,-2.6692207,11.8231220
1783,-13,-3.511866891150471,18.336358167536481,-13.0139017,-0.0019835,0.0000000,4.6843619,-2.3209717,5.0000000,-1.9377570,1.0092934,7.8089533,-2.7041864,12.5745268
1784,-13,-3.504410251150471,18.336358167536481,-13.0132036,-0.0028926,0.0000000,5.2305088,-2.4169009,5.0000000,-2.1293087,1.0101094,8.0985699,-2.7044930,13.3769598
1785,-13,-3.496953611150471,18.336358167536481,-13.0123854,-0.0038017,0.0000000,5.3664651,-2.4336529,4.0000000,-2.3198254,1.0116059,8.7208357,-2.5474803,13.5510530
1786,-13,-3.489496971150471,18.336358167536481,-13.0114479,-0.0047107,0.0000000,4.3717136,-2.2675240,4.0000000,-2.2844529,1.0127442,9.1330729,-2.2505951,12.4499388
1787,-13,-3.482040331150471,18.336358167536481,-13.0104637,-0.0056198,0.0000000,3.8071489,-2.1520584,4.0000000,-2.2909420,1.0138686,9.5042124,-2.0131750,11.5700369
1788,-13,-3.474583691150471,18.336358167536481,-13.0093784,0.0034711,35.5371895,3.1253691,-1.9988664,4.0000000,-2.2188179,1.0152509,9.9910126,-1.7789150,10.4056568
1789,-13,-3.467127051150471,18.336358167536481,-13.0082293,0.0024793,28.0991745,2.1780405,-1.7773894,4.0000000,-2.0608277,1.0161120,10.2460098,-1.4939512,8.9029789
1790,-13,-3.459670411150471,18.336358167536481,-13.0070467,0.0013223,20.6611576,2.1145806,-1.6907616,4.0000000,-1.9795235,1.0168353,10.4423466,-1.4019997,7.7765956
1791,-13,-3.452213771150471,18.336358167536481,-13.0058079,0.0000826,14.0495872,2.1694548,-1.6249627,4.0000000,-1.8997698,1.0179266,10.8011875,-1.3501556,6.7566981
1792,-13,-3.444757131150471,18.336358167536481,-13.0045109,-0.0014050,8.2644625,1.4268783,-1.3816042,4.0000000,-1.7580854,1.0191288,11.1697044,-1.0051230,5.2508526
1793,-13,-3.437300491150471,18.336358167536481,-13.0031662,-0.0028099,3.3057852,0.8758750,-1.1699349,4.0000000,-1.6035553,1.0197170,11.3162642,-0.7363143,4.1162181
1794,-13,-3.429843851150471,18.336358167536481,-13.0018225,-0.0040496,0.0000000,0.4913473,-0.9974512,4.0000000,-1.5104921,1.0202155,11.4646196,-0.4844105,3.3402255
1795,-12,-3.422387211150471,18.336358167536481,-13.0004387,-0.0050413,0.0000000,0.5188577,-0.9502051,4.0000000,-1.4636953,1.0207232,11.5925589,-0.4367149,2.8845551
1796,-12,-3.414930571150471,18.336358167536481,-12.9990597,0.0038017,41.3223152,1.1511633,-1.1361264,4.0000000,-1.5036384,1.0214167,11.7125368,-0.7686143,3.1912370
1797,-12,-3.407473931150471,18.336358167536481,-12.9976368,0.0024793,32.2314034,0.9989310,-1.0687059,4.0000000,-1.4470996,1.0236286,12.4024439,-0.6903123,2.9124572
1798,-12,-3.400017291150471,18.336358167536481,-12.9961100,0.0009091,23.1404953,0.0696907,-0.6771356,4.0000000,-1.2370589,1.0245967,12.6931210,-0.1172124,1.9559497
1799,-12,-3.392560651150471,18.336358167536481,-12.9946337,-0.0008264,14.8760328,-0.1175648,-0.5756580,4.0000000,-1.1407228,1.0238887,12.3763571,-0.0105931,1.7833973
1800,-12,-3.385104011150471,18.336358167536481,-12.9931688,-0.0023967,8.2644625,0.5566408,-0.8383222,4.0000000,-1.1718651,1.0247519,12.6236506,-0.5047793,1.9349908
1801,-12,-3.377647371150471,18.336358167536481,-12.9916344,-0.0038017,3.3057852,1.1474593,-1.0759941,4.0000000,-1.0962945,1.0259352,12.9423313,-1.0556937,2.5977893
1802,-12,-3.370190731150471,18.336358167536481,-12.9900951,-0.0052893,0.0000000,1.2707807,-1.1677265,4.0000000,-0.9087139,1.0275953,13.3132801,-1.4267391,3.1793165
1803,-12,-3.362734091150471,18.336358167536481,-12.9884377,0.0032231,40.4958687,0.5442587,-0.9478307,4.0000000,-0.5988265,1.0298170,13.9328585,-1.2968348,2.7378418
1804,-12,-3.355277451150471,18.336358167536481,-12.9867096,0.0014050,31.4049587,0.0345761,-0.8526140,4.0000000,-0.3729253,1.0297027,13.7839603,-1.3323027,3.0867701
1805,-12,-3.347820811150471,18.336358167536481,-12.9850187,-0.0004132,22.3140488,0.2879991,-1.2317246,4.0000000,-0.2605350,1.0305641,13.8978081,-2.2029142,5.8751063
1806,-12,-3.340364171150471,18.336358167536481,-12.9831991,-0.0021488,14.0495872,-0.2638871,-1.1187972,4.0000000,-0.1281578,1.0348123,15.0197783,-2.1094365,6.0181561
1807,-12,-3.332907531150471,18.336358167536481,-12.9812012,-0.0037190,7.4380164,-1.1799047,-0.3449022,4.0000000,0.0426954,1.0356854,15.2055054,-0.7325000,3.2276628
1808,-12,-3.325450891150471,18.336358167536481,-12.9792871,0.0039669,46.2809906,-1.1337674,-0.1517133,4.0000000,0.1596342,1.0335582,14.5749302,-0.4630609,2.6759253
1809,-12,-3.317994251150471,18.336358167536481,-12.9773827,0.0019008,37.1900826,-0.8335818,-0.5322147,4.0000000,0.2223808,1.0347650,14.8311071,-1.2868102,3.0863359
1810,-12,-3.310537611150471,18.336358167536481,-12.9753695,0.0000826,28.0991745,-0.9476455,-0.5820497,4.0000000,0.3121898,1.0372758,15.4472876,-1.4762893,3.5952704
1811,-12,-3.303080971150471,18.336358167536481,-12.9733105,-0.0017355,19.0082645,-1.1145591,-0.3765894,4.0000000,0.4085466,1.0388620,15.7385511,-1.1617253,3.1579556
1812,-12,-3.295624331150471,18.336358167536481,-12.9712029,-0.0041322,9.9173555,-1.1581680,-0.2165464,4.0000000,0.4471971,1.0404502,16.0527611,-0.8802899,2.8856363
1813,-12,-3.288167691150471,18.336358167536481,-12.9690418,0.0033884,45.4545441,-1.4865010,-0.4107593,4.0000000,0.4334138,1.0414900,16.1733704,-1.2549324,4.1623387
1814,-12,-3.280711051150471,18.336358167536481,-12.9668722,0.0012397,36.3636360,-1.6756793,-0.7493224,4.0000000,0.3337653,1.0446863,16.7277489,-1.8324101,6.3353992
1815,-12,-3.273254411150471,18.336358167536481,-12.9645481,-0.0005785,27.2727280,-1.5338253,-0.5552162,4.0000000,0.2226296,1.0498224,17.8459682,-1.3330619,5.0414400
1816,-12,-3.265797771150471,18.336358167536481,-12.9621181,-0.0028099,18.1818180,-1.2338668,0.2280745,4.0000000,0.1049132,1.0511748,18.0614281,0.3512358,3.2621007
1817,-12,-3.258341131150471,18.336358167536481,-12.9597225,0.0044628,48.7603302,-1.1515181,0.2990673,4.0000000,0.0144237,1.0484827,17.3861103,0.5837109,3.1714566
1818,-12,-3.250884491150471,18.336358167536481,-12.9574347,0.0017355,39.6694221,-1.2722088,-0.0188540,4.0000000,-0.0857878,1.0489691,17.5260010,0.0480798,3.0795782
1819,-13,-3.795219211150471,18.328901527536480,-13.0429287,-0.0023140,0.0000000,-0.5619341,0.1331980,4.0000000,-0.4164265,1.0082170,7.2950134,0.6828224,1.2294868
1820,-13,-3.787762571150471,18.328901527536480,-13.0419798,-0.0032231,0.0000000,-0.6405672,0.1546240,4.0000000,-0.4630332,1.0077742,7.1525083,0.7722812,1.4144139
1821,-13,-3.780305931150471,18.328901527536480,-13.0410738,-0.0041322,0.0000000,-1.1666192,0.5541342,4.0000000,-0.5310147,1.0066420,6.6145558,1.6392831,3.6251974
1822,-13,-3.772849291150471,18.328901527536480,-13.0402641,-0.0050413,0.0000000,-1.4738128,0.6142298,4.0000000,-0.6494080,1.0048804,5.5806189,1.8778676,4.5123582
1823,-13,-3.765392651150471,18.328901527536480,-13.0396147,0.0040496,40.4958687,-1.5330503,0.3185282,4.0000000,-0.8354419,1.0034128,4.6316280,1.4724983,3.5079823
1824,-13,-3.757936011150471,18.328901527536480,-13.0390463,0.0031405,31.4049587,-0.5971664,-0.4900567,4.0000000,-1.1425133,1.0027294,4.0827918,0.1623999,2.1835535
1825,-13,-3.750479371150471,18.328901527536480,-13.0385370,0.0022314,22.3140488,0.5905105,-1.1774528,5.0000000,-1.6243654,1.0029644,4.2508974,-0.7305403,4.4246931
1826,-13,-3.743022731150471,18.328901527536480,-13.0379267,0.0013223,13.2231407,1.1504414,-1.4924927,4.0000000,-2.1854796,1.0038292,4.9721355,-0.7995055,6.7415061
1827,-13,-3.735566091150471,18.328901527536480,-13.0372610,0.0004132,4.9586778,0.5376354,-1.4474999,4.0000000,-2.6209497,1.0043204,5.2603278,-0.2740500,7.4887128
1828,-13,-3.728109451150471,18.328901527536480,-13.0365801,-0.0001653,0.0000000,1.3977598,-1.6713741,4.0000000,-2.8524282,1.0046957,5.4385800,-0.4903200,8.6039209
1829,-13,-3.720652811150471,18.328901527536480,-13.0358677,-0.0003306,0.0000000,2.9678741,-1.9809414,4.0000000,-2.9377975,1.0054812,5.9009347,-1.0240854,10.0532770
1830,-13,-3.713196171150471,18.328901527536480,-13.0350733,-0.0008264,0.0000000,3.3868389,-2.0750618,4.0000000,-2.9536242,1.0065881,6.5190263,-1.1964992,10.8225117
1831,-13,-3.705739531150471,18.328901527536480,-13.0341997,-0.0017355,0.0000000,2.1260307,-1.8773875,4.0000000,-2.9188023,1.0074583,6.9780488,-0.8359729,10.2643452
1832,-13,-3.698282891150471,18.328901527536480,-13.0332880,-0.0026446,0.0000000,1.2030193,-1.7104962,4.0000000,-2.8483133,1.0078127,7.1329947,-0.5726790,9.7164698
1833,-13,-3.690826251150471,18.328901527536480,-13.0323696,-0.0035537,0.0000000,1.0391400,-1.6282774,4.0000000,-2.6882572,1.0081171,7.2668986,-0.5682976,8.9224463
1834,-13,-3.683369611150471,18.328901527536480,-13.0314169,-0.0044628,0.0000000,1.4748954,-1.6382267,4.0000000,-2.4760633,1.0086697,7.5025949,-0.8003902,8.1565189
1835,-13,-3.675912971150471,18.328901527536480,-13.0304184,-0.0053719,0.0000000,0.5427510,-1.3617132,4.0000000,-2.1866927,1.0094023,7.8619938,-0.5367335,6.6643915
