OID_,ClipsFinal_DEM_Large_S3_RegJ,X,Y,DEM_Large_S1_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
737,-12,-7.478799371150471,21.781325847536475,-12.6483421,0.0034711,38.0165291,-0.0694729,-0.0490792,4.0000000,-0.1712569,1.0192757,11.1526680,0.0730984,0.1613696
738,-12,-7.471342731150471,21.781325847536475,-12.6475554,0.0027273,33.0578499,-0.0654390,0.0191196,4.0000000,-0.0065990,1.0193506,11.1602058,0.0448382,0.1427628
739,-12,-7.463886091150471,21.781325847536475,-12.6468239,0.0019008,27.2727280,-0.0114259,-0.0845772,4.0000000,-0.1253643,1.0193098,11.1681948,-0.0437901,0.0561388
740,-12,-7.359493131150471,21.781325847536475,-12.6380939,0.0036364,38.0165291,-0.0088365,-0.0528487,4.0000000,0.0182417,1.0167198,10.3733492,-0.1239390,0.0302904
741,-12,-7.352036491150471,21.781325847536475,-12.6377659,0.0032231,34.7107430,0.0761806,-0.2858466,4.0000000,-0.3339254,1.0166341,10.3514891,-0.2377679,0.1883321
742,-12,-7.344579851150471,21.781325847536475,-12.6374083,0.0028099,32.2314034,0.0582341,-0.2780127,4.0000000,-0.2325456,1.0168144,10.4260292,-0.3234798,0.2042597
743,-12,-7.337123211150471,21.781325847536475,-12.6370420,0.0023140,28.9256191,0.0607326,-0.3501830,4.0000000,-0.2334611,1.0170299,10.4828501,-0.4669049,0.3890262
744,-12,-7.329666571150470,21.781325847536475,-12.6366940,0.0017355,24.7933884,0.0607141,-0.4203285,4.0000000,-0.1882079,1.0174019,10.6123352,-0.6524492,0.6129549
745,-12,-7.322209931150470,21.781325847536475,-12.6362953,0.0012397,21.4876041,-0.1022695,-0.3910199,4.0000000,0.0284843,1.0176471,10.7114859,-0.8105242,0.8512578
746,-12,-7.314753291150470,21.781325847536475,-12.6359272,0.0006612,18.1818180,-0.2179314,-0.4211366,4.0000000,0.1762532,1.0175662,10.6773195,-1.0185264,1.1911557
747,-12,-7.307296651150470,21.781325847536475,-12.6355743,0.0000826,14.8760328,0.4696687,-0.7967124,4.0000000,-0.3923265,1.0174493,10.6309996,-1.2010983,1.6675659
748,-12,-7.299840011150470,21.781325847536475,-12.6352062,-0.0004959,11.5702477,1.0902361,-1.0951464,4.0000000,-0.8437002,1.0174812,10.6588278,-1.3465925,2.7661128
749,-12,-7.292383371150470,21.781325847536475,-12.6347466,-0.0010744,9.0909090,1.1226195,-1.1209644,4.0000000,-0.8284618,1.0176760,10.7285585,-1.4134670,2.9364004
750,-12,-7.284926731150470,21.781325847536475,-12.6342182,-0.0015702,6.6115704,0.6193900,-0.9096129,4.0000000,-0.4558675,1.0177212,10.7644072,-1.3633583,2.1616561
751,-12,-7.277470091150471,21.781325847536475,-12.6336517,-0.0021488,4.1322312,-0.0886542,-0.5998131,4.0000000,0.0598284,1.0174813,10.7248573,-1.2594546,1.6756561
752,-12,-7.270013451150470,21.781325847536475,-12.6330824,-0.0027273,2.4793389,0.0500579,-0.6387702,4.0000000,-0.0406676,1.0168668,10.4755650,-1.2368728,1.5845045
753,-12,-7.262556811150471,21.781325847536475,-12.6325436,-0.0032231,0.8264463,0.5892138,-0.9212139,4.0000000,-0.5171006,1.0165994,10.3710976,-1.3253273,2.3158147
754,-12,-7.255100171150470,21.781325847536475,-12.6319151,-0.0037190,0.0000000,0.6327334,-0.9578392,4.0000000,-0.5515863,1.0168351,10.5001898,-1.3640921,2.5174479
755,-12,-7.247643531150471,21.781325847536475,-12.6312037,-0.0041322,0.0000000,0.0293217,-0.5636800,4.0000000,-0.0266393,1.0165560,10.4307032,-1.1007206,1.2534307
756,-12,-7.240186891150470,21.781325847536475,-12.6305008,-0.0046281,0.0000000,-0.3441228,-0.2839591,4.0000000,0.3055221,1.0158567,10.1710958,-0.8734403,1.0547470
757,-12,-7.232730251150471,21.781325847536475,-12.6298132,0.0049587,49.5867767,-0.5812857,-0.0652640,4.0000000,0.4908877,1.0152028,9.9715738,-0.6214156,1.2492727
758,-12,-7.225273611150470,21.781325847536475,-12.6291552,0.0044628,44.6280975,-0.9351295,0.1757859,4.0000000,0.7926698,1.0144315,9.7191315,-0.4410981,2.1262150
759,-12,-7.851631371150471,21.773869207536478,-12.6387110,0.0037190,40.4958687,-0.1502654,0.0553792,4.0000000,0.1123899,1.0213794,11.7561007,-0.0016315,0.3410752
760,-12,-7.844174731150471,21.773869207536478,-12.6398659,0.0047934,49.5867767,-0.0732641,-0.0016105,4.0000000,-0.0575354,1.0217192,11.8528414,0.0543143,0.1597553
761,-12,-7.836718091150471,21.773869207536478,-12.6410418,-0.0040496,1.6528926,-0.0761132,-0.0047542,4.0000000,-0.1637636,1.0219057,11.9018412,0.1542552,0.1663456
762,-12,-7.829261451150471,21.773869207536478,-12.6422262,-0.0028099,4.9586778,-0.1495673,0.0774568,4.0000000,-0.1837630,1.0220448,11.9212494,0.3386766,0.3488819
763,-12,-7.821804811150471,21.773869207536478,-12.6434307,-0.0016529,9.0909090,-0.2950838,0.1720655,4.0000000,-0.2419704,1.0226306,12.0814781,0.5861014,0.7614837
764,-12,-7.814348171150471,21.773869207536478,-12.6446934,-0.0004132,14.8760328,-0.4182697,0.0782038,4.0000000,-0.4908757,1.0232856,12.2892523,0.6472834,0.9363772
765,-12,-7.806891531150471,21.773869207536478,-12.6459894,0.0008264,21.4876041,-0.4170242,-0.2309791,4.0000000,-0.9137346,1.0231428,12.2722616,0.4517764,1.1821460
766,-12,-7.799434891150471,21.773869207536478,-12.6472855,0.0020661,28.9256191,-0.2467853,-0.5875993,4.0000000,-1.3241395,1.0220942,11.9847937,0.1489407,2.1326697
767,-12,-7.791978251150471,21.773869207536478,-12.6485510,0.0032231,37.1900826,0.2230628,-1.0007174,4.0000000,-1.6884736,1.0201499,11.4684210,-0.3129612,3.9816756
768,-12,-7.784521611150471,21.773869207536478,-12.6497383,0.0043802,46.2809906,0.7803181,-1.3637631,4.0000000,-1.9855087,1.0172932,10.6056805,-0.7420174,6.4263301
769,-12,-7.777064971150471,21.773869207536478,-12.6508007,-0.0045455,0.0000000,0.9451841,-1.4330814,4.0000000,-2.0585551,1.0140998,9.5175962,-0.8076075,6.7921324
770,-12,-7.769608331150471,21.773869207536478,-12.6517229,-0.0035537,0.0000000,0.7185318,-1.2505345,4.0000000,-1.8775724,1.0115147,8.6199999,-0.6234967,5.1179190
771,-12,-7.762151691150471,21.773869207536478,-12.6525459,-0.0026446,0.0000000,0.4538828,-1.0102582,4.0000000,-1.5989536,1.0096565,7.9014063,-0.4215628,3.3458714
772,-12,-7.754695051150471,21.773869207536478,-12.6532850,-0.0019008,0.0000000,0.2709253,-0.8281245,4.0000000,-1.3642459,1.0083117,7.3297491,-0.2920031,2.3051457
773,-12,-7.747238411150471,21.773869207536478,-12.6539698,-0.0013223,0.0000000,0.2405659,-0.8425857,4.0000000,-1.3327532,1.0073069,6.9033122,-0.3524182,2.4532847
774,-12,-7.739781771150471,21.773869207536478,-12.6546001,-0.0008264,0.0000000,0.2079086,-1.0103081,5.0000000,-1.5443873,1.0060208,6.2542281,-0.4762289,3.7822709
775,-12,-7.732325131150471,21.773869207536478,-12.6551123,-0.0004959,0.0000000,-0.0332558,-1.0618553,4.0000000,-1.7828702,1.0045766,5.4216132,-0.3408405,4.6875734
776,-12,-7.724868491150471,21.773869207536478,-12.6555090,-0.0002479,0.0000000,-0.3511095,-0.7708367,4.0000000,-1.5958160,1.0034455,4.6560636,0.0541426,3.1370535
777,-12,-7.717411851150471,21.773869207536478,-12.6558037,-0.0000826,0.0000000,-0.4586127,-0.3432831,4.0000000,-1.0804368,1.0026958,4.1071844,0.3938707,1.4082326
778,-12,-7.709955211150471,21.773869207536478,-12.6560545,0.0000000,0.0000000,-0.2857803,0.1060890,4.0000000,-0.4354146,1.0022960,3.7952299,0.6475925,0.6210067
779,-12,-7.702498571150471,21.773869207536478,-12.6563034,0.0000826,0.8264463,-0.1226493,0.2913153,4.0000000,-0.1616999,1.0021482,3.6886983,0.7443305,0.5874251
780,-12,-7.695041931150471,21.773869207536478,-12.6565857,0.0001653,1.6528926,-0.1448807,0.2163246,4.0000000,-0.1982702,1.0020604,3.6307309,0.6309194,0.4793455
781,-12,-7.687585291150471,21.773869207536478,-12.6568689,0.0002479,2.4793389,-0.2538772,0.0143670,4.0000000,-0.3709218,1.0018768,3.4399242,0.3996557,0.5121835
782,-12,-7.680128651150471,21.773869207536478,-12.6571321,0.0003306,3.3057852,-0.3008195,-0.2109852,4.0000000,-0.5406603,1.0016652,3.2447417,0.1186899,0.7856181
783,-12,-7.672672011150471,21.773869207536478,-12.6573620,0.0004959,4.9586778,-0.2514301,-0.3759191,4.0000000,-0.6757964,1.0014261,2.9779389,-0.0760418,1.0751368
784,-12,-7.665215371150471,21.773869207536478,-12.6575117,0.0006612,6.6115704,-0.2192885,-0.3737396,4.0000000,-0.5845636,1.0012949,2.8079534,-0.1629156,1.0028682
785,-12,-7.657758731150471,21.773869207536478,-12.6576099,0.0008264,8.2644625,-0.4338346,-0.2219489,4.0000000,-0.1797279,1.0014298,2.9584866,-0.2641698,1.0703094
786,-12,-7.650302091150471,21.773869207536478,-12.6576805,0.0009917,9.9173555,-0.9093679,-0.1820164,4.0000000,0.0140287,1.0018005,3.3319983,-0.3780615,1.9640205
787,-12,-7.642845451150471,21.773869207536478,-12.6577396,0.0011570,11.5702477,-1.4204607,-0.3540191,4.0000000,-0.2064523,1.0023781,3.8533623,-0.5015858,3.3716826
788,-12,-7.635388811150471,21.773869207536478,-12.6577854,0.0013223,13.2231407,-1.6611592,-0.6845408,5.0000000,-0.8815561,1.0031544,4.4385304,-0.4875255,5.2628121
789,-12,-7.627932171150471,21.773869207536478,-12.6577806,0.0014050,14.8760328,-1.6246843,-1.0358697,4.0000000,-1.7388985,1.0041672,5.1148114,-0.3328409,7.6865177
790,-12,-7.620475531150471,21.773869207536478,-12.6576881,0.0014050,15.7024794,-1.5877442,-1.1123565,4.0000000,-2.0773737,1.0055137,5.9251671,-0.1473394,8.3480587
791,-12,-7.613018891150471,21.773869207536478,-12.6574869,0.0014050,16.5289249,-1.6303040,-0.9693320,4.0000000,-1.8000228,1.0070976,6.7737913,-0.1386412,7.2652144
792,-12,-7.605562251150471,21.773869207536478,-12.6572304,0.0014050,17.3553715,-1.7314291,-0.7833751,4.0000000,-1.2779328,1.0086774,7.4868741,-0.2888174,6.1514578
793,-12,-7.598105611150471,21.773869207536478,-12.6569510,0.0012397,17.3553715,-1.6493268,-0.6353476,4.0000000,-0.7870640,1.0101511,8.1035414,-0.4836313,5.1227922
794,-12,-7.590648971150471,21.773869207536478,-12.6566629,0.0009917,16.5289249,-1.4004587,-0.5577987,4.0000000,-0.3823723,1.0113431,8.5608444,-0.7332252,4.2219105
795,-12,-7.583192331150471,21.773869207536478,-12.6564045,0.0007438,15.7024794,-0.8337739,-0.6152919,4.0000000,-0.2589611,1.0122589,8.9172859,-0.9716226,3.3184025
796,-12,-7.575735691150471,21.773869207536478,-12.6561460,0.0004132,14.0495872,-0.1153174,-0.7522068,4.0000000,-0.3780575,1.0129844,9.1710434,-1.1263561,2.5955875
797,-12,-7.568279051150471,21.773869207536478,-12.6558828,0.0000826,12.3966942,0.2902287,-0.8420232,4.0000000,-0.4414286,1.0134573,9.3204670,-1.2426177,2.3415270
798,-12,-7.560822411150471,21.773869207536478,-12.6556053,-0.0003306,10.7438021,0.6798219,-0.9528753,4.0000000,-0.5970737,1.0137532,9.4202776,-1.3086768,2.3609786
799,-12,-7.553365771150471,21.773869207536478,-12.6553068,-0.0007438,9.0909090,0.7902232,-0.9733025,4.0000000,-0.6512882,1.0140629,9.5410862,-1.2953167,2.2993200
800,-12,-7.545909131150471,21.773869207536478,-12.6549501,-0.0010744,7.4380164,0.8389478,-0.9669549,4.0000000,-0.6887047,1.0143926,9.6422844,-1.2452050,2.1513193
801,-12,-7.538452491150471,21.773869207536478,-12.6545630,-0.0014876,5.7851238,0.8340194,-0.9412203,4.0000000,-0.7159630,1.0147102,9.7336578,-1.1664777,1.9623128
802,-12,-7.530995851150471,21.773869207536478,-12.6541224,-0.0019835,4.1322312,0.8246044,-0.9204242,4.0000000,-0.8091694,1.0149628,9.8441858,-1.0316790,1.8337538
803,-12,-7.523539211150471,21.773869207536478,-12.6536379,-0.0024793,2.4793389,0.6467949,-0.8326365,4.0000000,-0.7986697,1.0152408,9.9527750,-0.8666033,1.5690969
804,-12,-7.516082571150471,21.773869207536478,-12.6530924,-0.0028926,1.6528926,0.5144022,-0.7949272,4.0000000,-0.9088865,1.0157115,10.0968895,-0.6809679,1.6081049
805,-12,-7.508625931150471,21.773869207536478,-12.6524839,-0.0033058,0.8264463,0.2879546,-0.6692982,4.0000000,-0.8934894,1.0164399,10.3256397,-0.4451069,1.3194883
806,-12,-7.501169291150471,21.773869207536478,-12.6518059,-0.0038017,0.0000000,0.0780520,-0.4749452,4.0000000,-0.7731192,1.0172774,10.5888987,-0.1767711,0.8204992
807,-12,-7.493712651150471,21.773869207536478,-12.6510925,-0.0042975,0.0000000,-0.0461417,-0.2712027,4.0000000,-0.6092671,1.0180018,10.8127060,0.0668616,0.4295746
808,-12,-7.486256011150471,21.773869207536478,-12.6503582,-0.0047934,0.0000000,-0.0852686,-0.1581088,4.0000000,-0.4899246,1.0186127,11.0182323,0.1737070,0.3000481
809,-12,-7.478799371150471,21.773869207536478,-12.6496124,0.0046281,47.1074371,-0.0608261,-0.0062948,4.0000000,-0.2066217,1.0191793,11.1874971,0.1940320,0.1317995
810,-12,-7.471342731150471,21.773869207536478,-12.6488457,0.0039669,42.1487617,-0.0330491,0.0008086,4.0000000,-0.0658882,1.0193143,11.1905489,0.0675054,0.0713743
811,-12,-7.463886091150471,21.773869207536478,-12.6481237,0.0032231,36.3636360,-0.0064028,-0.1096090,4.0000000,-0.1365372,1.0192285,11.1580362,-0.0826809,0.0661966
812,-12,-7.456429451150471,21.773869207536478,-12.6473818,0.0024793,31.4049587,0.0044452,-0.1918586,4.0000000,-0.2524243,1.0194272,11.2309208,-0.1312930,0.1514813
813,-12,-7.448972811150471,21.773869207536478,-12.6466322,0.0017355,26.4462814,-0.2001414,-0.0760109,4.0000000,-0.1048572,1.0196559,11.2786827,-0.0471646,0.4581237
814,-12,-7.359493131150471,21.773869207536478,-12.6394291,0.0047107,47.1074371,-0.0371210,-0.0422790,4.0000000,0.0913456,1.0168898,10.4643211,-0.1759037,0.0862526
815,-12,-7.352036491150471,21.773869207536478,-12.6390848,0.0043802,43.8016510,0.0202590,-0.2203515,4.0000000,-0.1675130,1.0166900,10.3964348,-0.2731901,0.1626354
816,-12,-7.344579851150471,21.773869207536478,-12.6387262,0.0040496,41.3223152,0.0322882,-0.2427309,4.0000000,-0.0842625,1.0166023,10.3862791,-0.4011994,0.1774515
817,-12,-7.337123211150471,21.773869207536478,-12.6383638,0.0036364,38.0165291,0.0836283,-0.3647666,4.0000000,-0.1429962,1.0164379,10.3219957,-0.5865370,0.3785096
818,-12,-7.329666571150470,21.773869207536478,-12.6380205,0.0031405,33.8842964,0.1106670,-0.4831119,4.0000000,-0.1431821,1.0164437,10.3286295,-0.8230416,0.7378342
819,-12,-7.322209931150470,21.773869207536478,-12.6376190,0.0027273,30.5785122,-0.0472253,-0.5276941,4.0000000,0.0153987,1.0163854,10.3257666,-1.0707868,1.2505293
820,-12,-7.314753291150470,21.773869207536478,-12.6372480,0.0021488,26.4462814,-0.1448511,-0.6314083,4.0000000,0.0942741,1.0160403,10.2094631,-1.3570907,1.9472674
821,-12,-7.307296651150470,21.773869207536478,-12.6368923,0.0015702,22.3140488,0.7201236,-1.0399438,4.0000000,-0.4407542,1.0157427,10.1012087,-1.6391333,2.9903448
822,-12,-7.299840011150470,21.773869207536478,-12.6364985,0.0009917,18.1818180,1.5499824,-1.3499979,4.0000000,-0.8430552,1.0156230,10.0744448,-1.8569405,4.3702993
823,-12,-7.292383371150470,21.773869207536478,-12.6360254,0.0004132,14.8760328,1.6351862,-1.3915902,4.0000000,-0.8427689,1.0157613,10.1295376,-1.9404114,4.6661258
824,-12,-7.284926731150470,21.773869207536478,-12.6354837,-0.0001653,11.5702477,1.0422382,-1.2333537,4.0000000,-0.5795541,1.0159254,10.1894531,-1.8871534,4.1555967
825,-12,-7.277470091150471,21.773869207536478,-12.6349030,-0.0008264,8.2644625,0.0885614,-0.9779891,4.0000000,-0.1639726,1.0158179,10.1708345,-1.7920055,3.7816179
826,-12,-7.270013451150470,21.773869207536478,-12.6343174,-0.0014876,5.7851238,0.3112533,-1.0203145,4.0000000,-0.2485102,1.0153157,9.9803486,-1.7921188,3.6639004
827,-12,-7.262556811150471,21.773869207536478,-12.6337519,-0.0020661,3.3057852,1.3318319,-1.2849370,4.0000000,-0.7268826,1.0152036,9.9319954,-1.8429915,4.0958114
828,-12,-7.255100171150470,21.773869207536478,-12.6330929,-0.0026446,1.6528926,1.4243755,-1.2912458,4.0000000,-0.8013373,1.0157591,10.1566410,-1.7811544,3.9865437
829,-12,-7.247643531150471,21.773869207536478,-12.6323528,-0.0031405,0.8264463,0.2506538,-0.8486286,4.0000000,-0.2751016,1.0157387,10.1677895,-1.4221556,2.4703498
830,-12,-7.240186891150470,21.773869207536478,-12.6316252,-0.0037190,0.0000000,-0.5561749,-0.4781418,4.0000000,0.1575586,1.0150448,9.9173479,-1.1138421,2.1143594
831,-12,-7.232730251150471,21.773869207536478,-12.6309204,-0.0041322,0.0000000,-0.9902964,-0.2150180,4.0000000,0.4018831,1.0143073,9.6773777,-0.8319190,2.2775619
832,-12,-7.225273611150470,21.773869207536478,-12.6302538,-0.0046281,0.0000000,-1.4774455,0.0229743,4.0000000,0.7096775,1.0134085,9.3706093,-0.6637289,3.1223958
833,-12,-7.851631371150471,21.766412567536477,-12.6397562,0.0047107,47.9338837,-0.1716392,-0.1170091,4.0000000,-0.0699267,1.0211930,11.7293749,-0.1640914,0.4321188
834,-12,-7.844174731150471,21.766412567536477,-12.6409140,-0.0042149,0.8264463,-0.0748029,-0.2060324,4.0000000,-0.2744016,1.0214351,11.8038282,-0.1376632,0.3506290
835,-12,-7.836718091150471,21.766412567536477,-12.6420813,-0.0030579,3.3057852,-0.0964361,-0.2338514,4.0000000,-0.4225169,1.0215833,11.8545170,-0.0451858,0.4571687
836,-12,-7.829261451150471,21.766412567536477,-12.6432590,-0.0019008,7.4380164,-0.2805187,-0.1931289,4.0000000,-0.5405620,1.0216386,11.8521700,0.1543042,0.7871029
837,-12,-7.821804811150471,21.766412567536477,-12.6444511,-0.0007438,12.3966942,-0.5866847,-0.1567735,4.0000000,-0.7084895,1.0219434,11.9368114,0.3949425,1.4050890
838,-12,-7.814348171150471,21.766412567536477,-12.6456890,0.0004959,19.0082645,-0.7237054,-0.2808054,4.0000000,-1.0275968,1.0221421,12.0247698,0.4659861,1.9684721
839,-12,-7.806891531150471,21.766412567536477,-12.6469488,0.0017355,26.4462814,-0.4692155,-0.5861762,4.0000000,-1.4524801,1.0216151,11.8896914,0.2801277,2.6208029
840,-12,-7.799434891150471,21.766412567536477,-12.6481991,0.0029752,34.7107430,0.0359635,-0.9078996,4.0000000,-1.7954147,1.0202850,11.5010748,-0.0203844,3.6424961
841,-12,-7.791978251150471,21.766412567536477,-12.6494083,0.0041322,43.8016510,0.8242727,-1.2515815,4.0000000,-2.0438590,1.0182458,10.9154959,-0.4593041,5.1261048
842,-12,-7.784521611150471,21.766412567536477,-12.6505442,-0.0047934,0.0000000,1.5902947,-1.5416548,4.0000000,-2.1900296,1.0155507,10.0632162,-0.8932799,6.8657494
843,-12,-7.777064971150471,21.766412567536477,-12.6515522,-0.0038017,0.0000000,1.7389489,-1.5721191,4.0000000,-2.1443653,1.0125906,9.0185604,-0.9998731,6.8311934
844,-12,-7.769608331150471,21.766412567536477,-12.6524229,-0.0028926,0.0000000,1.3123944,-1.3508048,4.0000000,-1.8853142,1.0102919,8.1554966,-0.8162953,4.9299207
845,-12,-7.762151691150471,21.766412567536477,-12.6532087,-0.0020661,0.0000000,0.8185679,-1.0599508,4.0000000,-1.5326014,1.0087348,7.5065732,-0.5873003,2.9930353
846,-12,-7.754695051150471,21.766412567536477,-12.6539192,-0.0014050,0.0000000,0.5157340,-0.8522027,4.0000000,-1.2503605,1.0076187,7.0077329,-0.4540448,1.9517539
847,-12,-7.747238411150471,21.766412567536477,-12.6545830,-0.0009091,0.0000000,0.4407296,-0.8514812,4.0000000,-1.1752487,1.0067236,6.6269903,-0.5277137,2.0888255
848,-12,-7.739781771150471,21.766412567536477,-12.6551819,-0.0004959,0.0000000,0.2632332,-0.9811094,5.0000000,-1.3389876,1.0055645,6.0296340,-0.6232312,3.4144890
849,-12,-7.732325131150471,21.766412567536477,-12.6556559,-0.0002479,0.0000000,-0.2463460,-0.9700226,4.0000000,-1.5589936,1.0043387,5.2812662,-0.3810517,4.3493915
850,-12,-7.724868491150471,21.766412567536477,-12.6560202,0.0000000,0.8264463,-0.7025875,-0.5945881,4.0000000,-1.3655643,1.0033978,4.6393466,0.1763881,2.8688047
851,-12,-7.717411851150471,21.766412567536477,-12.6562777,0.0001653,1.6528926,-0.6744678,-0.0886277,4.0000000,-0.8262160,1.0028237,4.2422500,0.6489606,1.3970542
852,-12,-7.709955211150471,21.766412567536477,-12.6565027,0.0002479,2.4793389,-0.1944559,0.4012732,4.0000000,-0.1722346,1.0025803,4.0534420,0.9747809,1.0387481
853,-12,-7.702498571150471,21.766412567536477,-12.6567240,0.0004132,4.1322312,0.0526383,0.6106511,4.0000000,0.0768996,1.0025027,3.9930954,1.1444026,1.3934622
854,-12,-7.695041931150471,21.766412567536477,-12.6569853,0.0005785,5.7851238,-0.0935346,0.5888354,4.0000000,0.0228447,1.0024080,3.9233766,1.1548260,1.5825194
855,-12,-7.687585291150471,21.766412567536477,-12.6572447,0.0007438,7.4380164,-0.4709270,0.4336743,4.0000000,-0.1895056,1.0021882,3.7237530,1.0568542,1.7039324
856,-12,-7.680128651150471,21.766412567536477,-12.6574860,0.0009091,9.0909090,-0.7855765,0.2540655,4.0000000,-0.3690130,1.0019361,3.4984632,0.8771441,1.8406768
857,-12,-7.672672011150471,21.766412567536477,-12.6576986,0.0011570,11.5702477,-0.8774678,0.1309320,4.0000000,-0.4926902,1.0016758,3.2290232,0.7545543,1.8340944
858,-12,-7.665215371150471,21.766412567536477,-12.6578503,0.0014050,14.0495872,-0.6016993,0.1729354,4.0000000,-0.3044362,1.0015373,3.0754814,0.6503069,1.3297195
859,-12,-7.657758731150471,21.766412567536477,-12.6579742,0.0016529,16.5289249,-0.3770856,0.2884173,4.0000000,0.1669768,1.0016583,3.2087739,0.4098578,1.0933108
860,-12,-7.650302091150471,21.766412567536477,-12.6581068,0.0019008,19.0082645,-0.6066684,0.2576781,4.0000000,0.4371845,1.0019995,3.5210049,0.0781716,1.4908543
861,-12,-7.642845451150471,21.766412567536477,-12.6582403,0.0020661,20.6611576,-1.1150434,-0.0077045,4.0000000,0.2569636,1.0025028,3.9598067,-0.2723726,2.2517116
862,-12,-7.635388811150471,21.766412567536477,-12.6583700,0.0022314,22.3140488,-1.4278404,-0.4120306,4.0000000,-0.3587705,1.0031086,4.4272666,-0.4652908,3.5767388
863,-12,-7.627932171150471,21.766412567536477,-12.6584415,0.0023967,23.9669418,-1.4604566,-0.8141977,5.0000000,-1.2288166,1.0038399,4.9346476,-0.3995787,5.6662011
864,-12,-7.620475531150471,21.766412567536477,-12.6584301,0.0024793,24.7933884,-1.3546093,-0.9451885,4.0000000,-1.6585146,1.0048423,5.5639257,-0.2318624,6.4286385
865,-12,-7.613018891150471,21.766412567536477,-12.6583166,0.0025620,25.6198349,-1.2676767,-0.8751491,4.0000000,-1.5538884,1.0061151,6.2891083,-0.1964097,5.7653008
866,-12,-7.605562251150471,21.766412567536477,-12.6581564,0.0026446,26.4462814,-1.2476252,-0.7261306,4.0000000,-1.1553866,1.0074862,6.9686356,-0.2968746,4.7621241
867,-12,-7.598105611150471,21.766412567536477,-12.6579580,0.0025620,26.4462814,-1.1177275,-0.5984380,4.0000000,-0.7455538,1.0087973,7.5774026,-0.4513223,3.8054535
868,-12,-7.590648971150471,21.766412567536477,-12.6577387,0.0023967,25.6198349,-0.9009222,-0.5519816,4.0000000,-0.4317555,1.0099379,8.0553102,-0.6722078,3.1374452
869,-12,-7.583192331150471,21.766412567536477,-12.6575279,0.0022314,24.7933884,-0.3878195,-0.6464737,4.0000000,-0.4342837,1.0109004,8.4419174,-0.8586637,2.5440960
870,-12,-7.575735691150471,21.766412567536477,-12.6573067,0.0019835,23.1404953,0.1736168,-0.7759570,4.0000000,-0.5736274,1.0116833,8.7396574,-0.9782867,2.1447756
871,-12,-7.568279051150471,21.766412567536477,-12.6570578,0.0017355,21.4876041,0.5185722,-0.8594975,4.0000000,-0.6248746,1.0122076,8.9497709,-1.0941204,1.9938531
872,-12,-7.560822411150471,21.766412567536477,-12.6567869,0.0013223,19.0082645,0.7851940,-0.9509207,4.0000000,-0.7071607,1.0125180,9.0574131,-1.1946808,2.1281226
873,-12,-7.553365771150471,21.766412567536477,-12.6564846,0.0009091,16.5289249,0.8176662,-0.9640197,4.0000000,-0.7055477,1.0127892,9.1568327,-1.2224915,2.1653759
874,-12,-7.545909131150471,21.766412567536477,-12.6561375,0.0004959,14.0495872,0.9030616,-0.9971864,4.0000000,-0.7585508,1.0130856,9.2548609,-1.2358221,2.2627120
875,-12,-7.538452491150471,21.766412567536477,-12.6557655,0.0000000,11.5702477,1.0010208,-1.0289038,4.0000000,-0.8545091,1.0135357,9.4122238,-1.2032987,2.3372142
876,-12,-7.530995851150471,21.766412567536477,-12.6553221,-0.0005785,9.0909090,1.0759351,-1.0463774,4.0000000,-0.9648101,1.0140547,9.5914402,-1.1279448,2.3475521
877,-12,-7.523539211150471,21.766412567536477,-12.6548290,-0.0011570,6.6115704,0.9828250,-0.9936202,4.0000000,-0.9705853,1.0145487,9.7542219,-1.0166550,2.1004994
878,-12,-7.516082571150471,21.766412567536477,-12.6542845,-0.0016529,4.9586778,0.9188074,-0.9659742,4.0000000,-1.0845065,1.0151904,9.9631815,-0.8474417,2.0292771
879,-12,-7.508625931150471,21.766412567536477,-12.6536827,-0.0021488,3.3057852,0.6286585,-0.8247929,4.0000000,-1.0475469,1.0159842,10.2205200,-0.6020390,1.5863968
880,-12,-7.501169291150471,21.766412567536477,-12.6530180,-0.0027273,1.6528926,0.2952960,-0.6270634,4.0000000,-0.9146765,1.0167922,10.4558640,-0.3394502,1.0766917
881,-12,-7.493712651150471,21.766412567536477,-12.6523170,-0.0033058,0.8264463,0.0598408,-0.4472015,4.0000000,-0.7704331,1.0175115,10.6697149,-0.1239699,0.7514535
882,-12,-7.486256011150471,21.766412567536477,-12.6515913,-0.0038843,0.0000000,-0.0297273,-0.3279136,4.0000000,-0.6495664,1.0180864,10.8352184,-0.0062608,0.5426977
883,-12,-7.478799371150471,21.766412567536477,-12.6508522,-0.0043802,0.0000000,-0.0642634,-0.1612734,4.0000000,-0.3781162,1.0185516,10.9744940,0.0555693,0.2560506
884,-12,-7.471342731150471,21.766412567536477,-12.6501017,-0.0049587,0.0000000,-0.0192664,-0.1067084,4.0000000,-0.2095359,1.0186979,10.9776049,-0.0038809,0.0923038
885,-12,-7.463886091150471,21.766412567536477,-12.6493692,0.0043802,45.4545441,0.0045775,-0.1135328,4.0000000,-0.1551977,1.0186723,10.9465933,-0.0718680,0.0464049
