OID_,ClipsFinal_DEM_Large_S3_RegC,X,Y,DEM_Large_S1_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
562,-13,-4.906258571150472,18.403467927536482,-13.3123322,-0.0019835,14.0495872,-1.5773109,1.3249577,4.0000000,-0.3653973,1.0336365,14.6265860,3.0153129,10.9590654
563,-13,-4.898801931150472,18.403467927536482,-13.3107548,-0.0033884,8.2644625,-1.4734925,1.9321945,4.0000000,0.0448601,1.0302522,13.8925753,3.8195288,19.1881695
564,-13,-4.891345291150472,18.403467927536482,-13.3093586,0.0053719,54.5454559,-1.4047830,2.3004901,3.0000000,0.6448805,1.0259634,12.7879353,3.9560997,25.6886978
565,-13,-4.883888651150472,18.403467927536482,-13.3083067,0.0042149,47.9338837,-1.8969265,2.0849595,4.0000000,1.0046290,1.0224783,11.8588400,3.1652896,22.6784782
566,-13,-4.876432011150472,18.403467927536482,-13.3074722,0.0033058,42.1487617,-2.6951656,1.6348863,4.0000000,0.9116289,1.0220865,11.7941904,2.3581436,17.3010693
567,-13,-4.868975371150472,18.403467927536482,-13.3067818,0.0024793,37.1900826,-3.7146287,1.2172284,4.0000000,0.8928915,1.0227954,11.9447384,1.5415654,14.5058432
568,-13,-4.861518731150472,18.403467927536482,-13.3063030,0.0017355,33.0578499,-4.3118162,0.7143395,4.0000000,0.5974250,1.0244030,12.3857279,0.8312539,11.7021694
569,-13,-4.854062091150472,18.403467927536482,-13.3059025,0.0010744,29.7520657,-4.4750071,0.1704426,4.0000000,-0.0286497,1.0273416,13.1251497,0.3695349,10.0710669
570,-13,-4.846605451150472,18.403467927536482,-13.3055191,0.0003306,27.2727280,-3.9679606,-0.5080239,4.0000000,-0.9052966,1.0307581,13.9210701,-0.1107512,10.1600256
571,-13,-4.839148811150472,18.403467927536482,-13.3051977,-0.0004132,24.7933884,-1.8017776,-1.4424554,4.0000000,-2.5016494,1.0351442,14.8670578,-0.3832615,14.1607008
572,-13,-4.831692171150472,18.403467927536482,-13.3047228,-0.0013223,21.4876041,1.8281890,-2.4626887,4.0000000,-4.3714638,1.0408653,16.0147266,-0.5539135,25.9544640
573,-13,-4.824235531150472,18.403467927536482,-13.3040428,-0.0023140,19.0082645,4.2049437,-2.7342072,4.0000000,-4.5404973,1.0481695,17.3600292,-0.9279170,28.2354717
574,-13,-4.816778891150472,18.403467927536482,-13.3029757,-0.0033884,16.5289249,5.0196128,-2.5896161,4.0000000,-3.8061986,1.0548002,18.5762577,-1.3730335,22.5808315
575,-13,-4.809322251150472,18.403467927536482,-13.3017645,-0.0046281,14.0495872,4.8884072,-2.3467531,4.0000000,-3.0150988,1.0601752,19.3876934,-1.6784074,16.5046959
576,-13,-4.801865611150472,18.403467927536482,-13.3003473,-0.0060331,11.5702477,5.7415161,-2.5049474,4.0000000,-2.9027271,1.0662559,20.2625656,-2.1071675,18.3752880
577,-13,-4.794408971150472,18.403467927536482,-13.2987204,0.0023140,39.6694221,6.3795676,-2.6178086,4.0000000,-2.7057910,1.0727454,21.2045403,-2.5298262,19.7458115
578,-13,-4.786952331150472,18.403467927536482,-13.2968702,0.0004959,33.0578499,7.0257955,-2.7731249,4.0000000,-2.5082972,1.0795923,22.1385021,-3.0379527,22.3326912
579,-13,-4.779495691150472,18.403467927536482,-13.2948046,-0.0015702,27.2727280,6.5070009,-2.6971095,5.0000000,-2.0525324,1.0871326,23.1327000,-3.3416865,21.1552792
580,-13,-4.772039051150472,18.403467927536482,-13.2924862,-0.0038017,21.4876041,4.7737241,-2.3773296,5.0000000,-1.4547219,1.0934527,23.9621887,-3.2999375,16.7515717
581,-13,-4.764582411150472,18.403467927536482,-13.2900209,-0.0061157,16.5289249,3.2366805,-2.1196215,4.0000000,-1.0060253,1.0971031,24.3277264,-3.2332177,14.4050150
582,-13,-4.757125771150472,18.403467927536482,-13.2874260,0.0013223,37.1900826,2.7715123,-2.1525488,4.0000000,-0.7932087,1.1010007,24.7389469,-3.5118890,16.1144943
583,-13,-4.749669131150472,18.403467927536482,-13.2846622,-0.0011570,29.7520657,0.1989948,-1.5427235,4.0000000,-0.2570901,1.1055726,25.3887978,-2.8283570,11.5087385
584,-13,-4.742212491150472,18.403467927536482,-13.2817354,-0.0037190,23.1404953,-1.3720646,-1.0658880,4.0000000,0.0879427,1.1023550,24.9507141,-2.2197189,9.4906521
585,-13,-4.734755851150472,18.403467927536482,-13.2789822,0.0036364,42.9752083,-1.7230512,-0.8577902,4.0000000,0.1997676,1.0989269,24.4933605,-1.9153482,8.4094877
586,-13,-4.727299211150472,18.403467927536482,-13.2760830,0.0008264,34.7107430,-1.4615382,-0.8114465,4.0000000,0.1241988,1.0987079,24.5653782,-1.7470918,7.3552980
587,-13,-4.719842571150472,18.403467927536482,-13.2732191,-0.0019008,26.4462814,-2.2150187,-0.4219547,4.0000000,0.2868013,1.0940089,23.9730892,-1.1307107,7.0973334
588,-13,-5.144871051150472,18.396011287536481,-13.2895069,0.0042975,46.2809906,-1.3144413,0.7304202,4.0000000,-0.3911622,1.0707446,20.8561153,1.8520025,5.7049747
589,-13,-5.137414411150472,18.396011287536481,-13.2924204,-0.0029752,23.9669418,-1.6921139,0.6265637,4.0000000,-0.5288114,1.0778803,21.9512787,1.7819388,6.1567187
590,-13,-5.129957771150472,18.396011287536481,-13.2955027,0.0002479,33.0578499,-1.6867601,-0.0681916,4.0000000,-0.6404958,1.0825353,22.7151241,0.5041127,4.7321324
591,-13,-5.122501131150472,18.396011287536481,-13.2985773,0.0028099,42.1487617,-1.6997824,-0.8368540,4.0000000,-0.7336626,1.0816406,22.4507389,-0.9400455,8.4484215
592,-13,-5.115044491150472,18.396011287536481,-13.3016119,-0.0045455,20.6611576,-2.3337200,-0.9138796,4.0000000,-0.8024222,1.0804873,22.2193050,-1.0253371,10.8451843
593,-13,-5.107587851150472,18.396011287536481,-13.3046227,-0.0014876,29.7520657,-2.1574748,-1.0337427,4.0000000,-0.9851318,1.0810487,22.3643532,-1.0823535,11.7364578
594,-13,-5.100131211150472,18.396011287536481,-13.3076448,0.0017355,38.8429756,-1.8371912,-1.1511754,4.0000000,-1.3035163,1.0805998,22.2942791,-0.9988344,12.4403543
595,-13,-5.092674571150472,18.396011287536481,-13.3106022,-0.0057851,15.7024794,-0.2456396,-1.5878159,4.0000000,-1.7078731,1.0808295,22.3715000,-1.4677587,14.7115974
596,-13,-5.085217931150472,18.396011287536481,-13.3135967,-0.0032231,23.1404953,3.6720665,-2.3694391,4.0000000,-2.1531026,1.0794997,22.2778759,-2.5857756,20.3621483
597,-13,-5.077761291150472,18.396011287536481,-13.3164568,-0.0006612,30.5785122,10.0015049,-3.3742096,4.0000000,-2.6590598,1.0718014,21.1393700,-4.0893593,32.2679520
598,-13,-5.070304651150472,18.396011287536481,-13.3190861,0.0015702,38.8429756,13.1317463,-3.7814090,4.0000000,-3.0326087,1.0618726,19.6066799,-4.5302091,37.8281784
599,-13,-5.062848011150472,18.396011287536481,-13.3214617,-0.0062810,5.7851238,17.7364292,-4.3276882,4.0000000,-3.4512348,1.0530056,18.3089199,-5.2041421,46.8679619
600,-13,-5.055391371150472,18.396011287536481,-13.3236179,-0.0040496,9.9173555,21.0522804,-4.6582241,4.0000000,-3.8837759,1.0430411,16.4157562,-5.4326725,51.5489120
601,-13,-5.047934731150472,18.396011287536481,-13.3253946,-0.0023140,14.0495872,23.0322475,-4.8208904,4.0000000,-4.3641319,1.0338644,14.5306568,-5.2776489,52.8726540
602,-13,-5.040478091150472,18.396011287536481,-13.3269548,-0.0008264,18.1818180,22.7967739,-4.7747936,4.0000000,-4.7345953,1.0268025,12.9711790,-4.8149915,50.5917778
603,-13,-5.033021451150472,18.396011287536481,-13.3281946,0.0005785,22.3140488,27.7315540,-5.2843356,5.0000000,-5.3612533,1.0195937,11.0645628,-5.2074184,60.7248535
604,-13,-5.025564811150472,18.396011287536481,-13.3291187,0.0015702,26.4462814,26.9976101,-5.2119746,5.0000000,-5.5175171,1.0137570,9.1031055,-4.9064322,57.6946602
605,-13,-5.018108171150472,18.396011287536481,-13.3296576,0.0022314,29.7520657,25.8208694,-5.1041112,4.0000000,-5.5760531,1.0101415,7.8116274,-4.6321692,54.7593613
606,-13,-5.010651531150472,18.396011287536481,-13.3299599,0.0027273,32.2314034,21.0155563,-4.6063166,5.0000000,-4.8086824,1.0085293,7.0667858,-4.4039502,44.2321205
607,-13,-5.003194891150472,18.396011287536481,-13.3298941,0.0028926,33.0578499,15.9019804,-4.0387592,4.0000000,-3.5797257,1.0078229,6.8872328,-4.4977932,34.3182831
608,-13,-4.995738251150472,18.396011287536481,-13.3296785,0.0029752,33.0578499,10.3260393,-3.3592179,4.0000000,-2.3805730,1.0078324,6.8959785,-4.3378630,25.0129051
609,-13,-4.988281611150472,18.396011287536481,-13.3293285,0.0026446,30.5785122,11.2220631,-3.4369831,4.0000000,-2.6877205,1.0082451,7.0630870,-4.1862454,25.4159698
610,-13,-4.980824971150472,18.396011287536481,-13.3288469,0.0021488,27.2727280,15.3946428,-3.9417536,4.0000000,-3.6087193,1.0096400,7.6437478,-4.2747879,32.4082718
611,-13,-4.973368331150472,18.396011287536481,-13.3281422,0.0013223,23.1404953,19.0809135,-4.4540176,5.0000000,-4.0886335,1.0133468,9.0293713,-4.8194017,43.1402893
612,-13,-4.965911691150472,18.396011287536481,-13.3270893,0.0003306,19.0082645,16.3636074,-4.1459255,4.0000000,-3.5533462,1.0196487,11.1867046,-4.7385054,38.5215149
613,-13,-4.958455051150472,18.396011287536481,-13.3256884,-0.0008264,14.8760328,10.6923141,-3.3206446,4.0000000,-2.8746374,1.0255342,12.8471804,-3.7666519,24.8465557
614,-13,-4.950998411150472,18.396011287536481,-13.3241062,-0.0020661,10.7438021,4.4182529,-2.1026754,4.0000000,-2.0722296,1.0306793,14.1121712,-2.1331215,10.0034094
615,-13,-4.943541771150472,18.396011287536481,-13.3223267,-0.0034711,6.6115704,1.7164932,-1.3186556,4.0000000,-1.4671724,1.0333117,14.6329403,-1.1701390,4.0867720
616,-13,-4.936085131150472,18.396011287536481,-13.3205814,-0.0050413,3.3057852,0.5820708,-0.8220088,4.0000000,-1.0016690,1.0346738,14.8144922,-0.6423485,1.8109058
617,-13,-4.928628491150472,18.396011287536481,-13.3187351,0.0033884,42.9752083,-0.2383406,-0.3575098,4.0000000,-0.5975522,1.0373657,15.5264740,-0.1174674,1.1771595
618,-13,-4.921171851150472,18.396011287536481,-13.3168411,0.0019835,34.7107430,-0.4129076,0.6553898,4.0000000,-0.1759718,1.0377527,15.6009026,1.4867516,2.7731345
619,-13,-4.913715211150472,18.396011287536481,-13.3150158,0.0006612,26.4462814,0.4750356,1.5492926,4.0000000,0.1640249,1.0354630,15.0627708,2.9345603,9.2830515
620,-13,-4.906258571150472,18.396011287536481,-13.3133459,-0.0006612,19.0082645,1.3648661,2.0709038,4.0000000,0.3748353,1.0321915,14.3165159,3.7669723,15.3909788
621,-13,-4.898801931150472,18.396011287536481,-13.3118486,-0.0019835,12.3966942,3.0031199,2.6571646,4.0000000,0.8294889,1.0291158,13.6302099,4.4848404,23.7207489
622,-13,-4.891345291150472,18.396011287536481,-13.3105431,-0.0031405,7.4380164,4.2479300,3.0168383,3.0000000,1.4477321,1.0253388,12.6227293,4.5859447,29.7872467
623,-13,-4.883888651150472,18.396011287536481,-13.3095713,0.0057851,57.0247917,3.6668711,2.8250687,4.0000000,1.7596837,1.0222465,11.7637691,3.8904536,26.2307644
624,-13,-4.876432011150472,18.396011287536481,-13.3088350,0.0048760,51.2396698,2.1304226,2.3533990,4.0000000,1.5693582,1.0218142,11.7056541,3.1374397,19.1366291
625,-13,-4.868975371150472,18.396011287536481,-13.3082523,0.0040496,46.2809906,0.7237692,1.9360783,4.0000000,1.4459122,1.0224903,11.8642788,2.4262445,14.5974636
626,-13,-4.861518731150472,18.396011287536481,-13.3078737,0.0033058,42.1487617,-0.7688368,1.4145225,4.0000000,1.0814484,1.0238398,12.2533789,1.7475966,10.3721218
627,-13,-4.854062091150472,18.396011287536481,-13.3075733,0.0027273,38.8429756,-1.9628534,0.8295113,4.0000000,0.4403996,1.0263389,12.8821573,1.2186230,7.3244209
628,-13,-4.846605451150472,18.396011287536481,-13.3073254,0.0021488,36.3636360,-2.8945377,0.0614667,4.0000000,-0.5550054,1.0295017,13.5891161,0.6779389,6.4940290
629,-13,-4.839148811150472,18.396011287536481,-13.3071165,0.0015702,33.8842964,-2.4559417,-1.0054083,4.0000000,-2.3044505,1.0332754,14.4390392,0.2936339,10.5762568
630,-13,-4.831692171150472,18.396011287536481,-13.3067627,0.0007438,30.5785122,-0.2079364,-2.2384746,4.0000000,-4.4700317,1.0379791,15.4635906,-0.0069171,25.4823723
631,-13,-4.824235531150472,18.396011287536481,-13.3061752,-0.0002479,27.2727280,2.2770863,-2.6591799,4.0000000,-4.7852969,1.0447034,16.7604370,-0.5330631,30.6734467
632,-13,-4.816778891150472,18.396011287536481,-13.3051863,-0.0013223,23.9669418,3.8393722,-2.5582407,4.0000000,-3.9127405,1.0514418,17.9930229,-1.2037410,24.4130020
633,-13,-4.809322251150472,18.396011287536481,-13.3039989,-0.0024793,20.6611576,4.2635250,-2.3114550,4.0000000,-2.9638507,1.0565931,18.8236713,-1.6590595,16.9176311
634,-13,-4.801865611150472,18.396011287536481,-13.3026056,-0.0038017,17.3553715,5.3550076,-2.5081756,4.0000000,-2.7452760,1.0620387,19.6777744,-2.2710750,18.8692284
635,-13,-4.794408971150472,18.396011287536481,-13.3009911,-0.0054545,14.0495872,6.3161607,-2.6776423,4.0000000,-2.5635087,1.0683401,20.5703087,-2.7917762,20.8373299
636,-13,-4.786952331150472,18.396011287536481,-13.2991381,0.0027273,40.4958687,7.2724009,-2.8794713,5.0000000,-2.4408143,1.0752213,21.5163956,-3.3181281,24.1176586
637,-13,-4.779495691150472,18.396011287536481,-13.2970476,0.0006612,33.8842964,7.0861549,-2.8467116,5.0000000,-2.0933783,1.0831039,22.5603218,-3.6000447,23.5004692
638,-13,-4.772039051150472,18.396011287536481,-13.2946882,-0.0015702,27.2727280,5.4755807,-2.5245411,4.0000000,-1.5960492,1.0899131,23.4848900,-3.4530330,18.5547981
639,-13,-4.764582411150472,18.396011287536481,-13.2921600,-0.0039669,21.4876041,4.0218868,-2.2532980,4.0000000,-1.2369814,1.0938261,23.9170399,-3.2696149,15.4798985
640,-13,-4.757125771150472,18.396011287536481,-13.2895145,0.0033884,43.8016510,3.7215259,-2.2747321,4.0000000,-1.0772203,1.0983921,24.4020252,-3.4722438,16.6270657
641,-13,-4.749669131150472,18.396011287536481,-13.2866783,0.0007438,35.5371895,1.0606502,-1.6413465,4.0000000,-0.5969884,1.1046675,25.2408009,-2.6857047,11.0882778
642,-13,-4.742212491150472,18.396011287536481,-13.2836590,-0.0018182,28.0991745,-0.8813829,-1.1093094,4.0000000,-0.2378129,1.1026152,24.9092560,-1.9808060,8.8686094
643,-13,-4.734755851150472,18.396011287536481,-13.2808037,-0.0044628,21.4876041,-1.5503304,-0.8637596,4.0000000,-0.0718783,1.0989776,24.4581394,-1.6556410,8.1803246
644,-13,-4.727299211150472,18.396011287536481,-13.2778311,0.0025620,40.4958687,-1.3538792,-0.8332326,4.0000000,-0.1079226,1.0989745,24.5487461,-1.5585426,7.4032083
645,-13,-4.719842571150472,18.396011287536481,-13.2748785,-0.0003306,31.4049587,-2.1580193,-0.4743885,4.0000000,-0.0164434,1.0948148,23.9673824,-0.9323337,7.2759557
646,-13,-5.144871051150472,18.388554647536481,-13.2896519,0.0045455,47.1074371,-0.5544316,0.7808664,4.0000000,-0.1747819,1.0716217,20.9830933,1.7365147,4.1654768
647,-13,-5.137414411150472,18.388554647536481,-13.2925539,-0.0027273,25.6198349,-1.1956545,0.8750023,4.0000000,-0.3823926,1.0789955,22.0724411,2.1323972,6.5567918
648,-13,-5.129957771150472,18.388554647536481,-13.2956963,0.0005785,34.7107430,-1.5416781,0.2946361,4.0000000,-0.5639391,1.0861150,23.1472988,1.1532114,4.5930190
649,-13,-5.122501131150472,18.388554647536481,-13.2988729,0.0032231,43.8016510,-1.3637080,-0.5842042,4.0000000,-0.7150127,1.0867323,23.1071110,-0.4533957,5.8042383
650,-13,-5.115044491150472,18.388554647536481,-13.3020277,-0.0040496,23.1404953,-1.3254082,-0.8441681,4.0000000,-0.8793183,1.0856261,22.8919029,-0.8090180,7.6917820
651,-13,-5.107587851150472,18.388554647536481,-13.3051472,-0.0009091,32.2314034,-0.7609220,-1.0389817,4.0000000,-1.0901783,1.0850466,22.8752670,-0.9877850,8.1928282
652,-13,-5.100131211150472,18.388554647536481,-13.3082552,0.0023140,41.3223152,-0.4434625,-1.1188247,4.0000000,-1.3829327,1.0833443,22.6375103,-0.8547169,8.4315596
653,-13,-5.092674571150472,18.388554647536481,-13.3112783,-0.0051240,18.1818180,0.7679640,-1.4575742,4.0000000,-1.6845027,1.0828431,22.6214638,-1.2306458,9.9599056
654,-13,-5.085217931150472,18.388554647536481,-13.3143435,-0.0024793,26.4462814,4.0484557,-2.1966846,4.0000000,-1.9948677,1.0808384,22.4556808,-2.3985014,15.1411057
655,-13,-5.077761291150472,18.388554647536481,-13.3172626,0.0001653,34.7107430,8.9858475,-3.1358116,4.0000000,-2.3377843,1.0719199,21.1688366,-3.9338388,26.6639156
656,-13,-5.070304651150472,18.388554647536481,-13.3199224,0.0024793,43.8016510,10.8879719,-3.4266090,4.0000000,-2.5883336,1.0610203,19.5049858,-4.2648845,30.4047394
657,-13,-5.062848011150472,18.388554647536481,-13.3223295,-0.0052893,7.4380164,14.1996555,-3.9167459,4.0000000,-2.8541694,1.0522678,18.2423515,-4.9793224,38.6172485
658,-13,-5.055391371150472,18.388554647536481,-13.3245392,-0.0029752,12.3966942,17.3214283,-4.3118272,4.0000000,-3.2184629,1.0416497,16.2282753,-5.4051909,45.0881004
659,-13,-5.047934731150472,18.388554647536481,-13.3263292,-0.0012397,17.3553715,19.0140152,-4.4841695,4.0000000,-3.6694467,1.0309739,14.0024595,-5.2988925,46.9309502
660,-13,-5.040478091150472,18.388554647536481,-13.3278751,0.0002479,22.3140488,17.8610210,-4.2957339,4.0000000,-3.9565303,1.0232416,12.2162313,-4.6349373,41.4959488
661,-13,-5.033021451150472,18.388554647536481,-13.3290787,0.0016529,27.2727280,20.2267094,-4.6299977,4.0000000,-4.4096146,1.0161656,10.2231245,-4.8503804,48.1725006
662,-13,-5.025564811150472,18.388554647536481,-13.3299847,0.0026446,32.2314034,19.2191372,-4.5103664,5.0000000,-4.6995173,1.0108215,8.2320108,-4.3212161,44.8342438
663,-13,-5.018108171150472,18.388554647536481,-13.3305149,-0.0066942,0.0000000,18.2560101,-4.4302273,4.0000000,-5.1705327,1.0074359,6.8995566,-3.6899216,43.4351807
664,-13,-5.010651531150472,18.388554647536481,-13.3308096,-0.0061983,0.0000000,14.8174372,-3.9640784,5.0000000,-4.9098158,1.0060694,6.1542249,-3.0183413,34.1774483
665,-13,-5.003194891150472,18.388554647536481,-13.3307257,-0.0059504,0.0000000,10.6398325,-3.3171477,4.0000000,-3.6412899,1.0057471,6.1136370,-2.9930058,23.3105164
666,-13,-4.995738251150472,18.388554647536481,-13.3304720,-0.0057851,0.0000000,6.4248910,-2.5584841,4.0000000,-2.2964461,1.0060042,6.2350607,-2.8205218,13.6221590
667,-13,-4.988281611150472,18.388554647536481,-13.3300915,-0.0061983,0.0000000,6.4869418,-2.5751348,4.0000000,-2.3554959,1.0064894,6.4420018,-2.7947733,13.8708220
668,-13,-4.980824971150472,18.388554647536481,-13.3295870,0.0032231,34.7107430,8.8200760,-3.0937538,5.0000000,-3.0026131,1.0078498,7.0182047,-3.1848946,21.2603569
669,-13,-4.973368331150472,18.388554647536481,-13.3288698,0.0023967,29.7520657,10.5394802,-3.6032977,5.0000000,-3.1532581,1.0114278,8.4688644,-4.0533376,32.0973778
670,-13,-4.965911691150472,18.388554647536481,-13.3278236,0.0014050,24.7933884,8.5920801,-3.3301423,4.0000000,-2.6114330,1.0177575,10.7122955,-4.0488520,28.8092442
671,-13,-4.958455051150472,18.388554647536481,-13.3264256,0.0002479,19.8347111,5.0134306,-2.5520294,4.0000000,-2.1014991,1.0237963,12.4353466,-3.0025594,17.3972778
672,-13,-4.950998411150472,18.388554647536481,-13.3248720,-0.0009091,14.8760328,1.3759570,-1.4173340,4.0000000,-1.5188906,1.0288361,13.7301140,-1.3157774,5.9782081
673,-13,-4.943541771150472,18.388554647536481,-13.3231421,-0.0022314,9.9173555,-0.3741324,-0.6582662,4.0000000,-1.0508591,1.0316099,14.2948694,-0.2656734,2.8906293
674,-13,-4.936085131150472,18.388554647536481,-13.3214264,-0.0037190,5.7851238,-1.2354317,-0.1884422,4.0000000,-0.6848863,1.0333760,14.5603495,0.3080019,3.0065897
675,-13,-4.928628491150472,18.388554647536481,-13.3196220,0.0047934,52.0661163,-1.7220417,0.2768537,4.0000000,-0.3056003,1.0363607,15.3141975,0.8593077,4.2828302
676,-13,-4.921171851150472,18.388554647536481,-13.3177795,0.0033884,43.8016510,-0.3467558,1.2754728,4.0000000,0.1825455,1.0368539,15.4136324,2.3683999,7.8812828
677,-13,-4.913715211150472,18.388554647536481,-13.3160324,0.0020661,35.5371895,2.1429229,2.1977983,4.0000000,0.6195045,1.0346891,14.9127197,3.7760921,16.1920090
678,-13,-4.906258571150472,18.388554647536481,-13.3144455,0.0008264,28.0991745,4.0525455,2.7324207,4.0000000,0.8868143,1.0318837,14.2369537,4.5780272,23.2724419
679,-13,-4.898801931150472,18.388554647536481,-13.3130360,-0.0003306,21.4876041,7.1019092,3.3163648,3.0000000,1.4134846,1.0294055,13.6837616,5.2192450,31.8481140
680,-13,-4.891345291150472,18.388554647536481,-13.3118372,-0.0013223,16.5289249,9.6181545,3.6871252,3.0000000,2.0552731,1.0266504,12.9597263,5.3189774,37.6345100
681,-13,-4.883888651150472,18.388554647536481,-13.3109407,-0.0023140,12.3966942,9.4345179,3.5595820,4.0000000,2.3356397,1.0245913,12.3884344,4.7835240,34.0892868
682,-13,-4.876432011150472,18.388554647536481,-13.3102951,-0.0031405,9.9173555,7.1928558,3.1090765,4.0000000,2.0150058,1.0246917,12.4562035,4.2031469,26.0207596
683,-13,-4.868975371150472,18.388554647536481,-13.3098049,0.0060331,55.3719025,5.2117257,2.6910005,4.0000000,1.7274001,1.0256891,12.6952219,3.6546006,19.9272022
684,-13,-4.861518731150472,18.388554647536481,-13.3094931,0.0052893,51.2396698,2.9325933,2.1710179,4.0000000,1.3168110,1.0268953,13.0109549,3.0252249,14.0000553
685,-13,-4.854062091150472,18.388554647536481,-13.3092823,0.0047107,47.9338837,0.7870929,1.5727570,4.0000000,0.7431504,1.0286276,13.4290619,2.4023638,8.9831753
686,-13,-4.846605451150472,18.388554647536481,-13.3091393,0.0041322,45.4545441,-1.5832257,0.7375634,4.0000000,-0.2639905,1.0307823,13.9076214,1.7391171,5.8256636
687,-13,-4.839148811150472,18.388554647536481,-13.3090248,0.0035537,42.9752083,-3.2729073,-0.4678941,4.0000000,-2.1057231,1.0334500,14.4957771,1.1699350,8.6865406
688,-13,-4.831692171150472,18.388554647536481,-13.3087597,0.0028099,39.6694221,-2.6020622,-1.9668607,4.0000000,-4.5081220,1.0370169,15.2302656,0.5744007,25.5693417
689,-13,-4.824235531150472,18.388554647536481,-13.3082504,0.0019008,36.3636360,0.3282927,-2.6191704,4.0000000,-4.9533458,1.0426310,16.3648529,-0.2849950,34.0905952
690,-13,-4.816778891150472,18.388554647536481,-13.3073196,0.0007438,32.2314034,2.7045527,-2.5664027,4.0000000,-3.8910689,1.0488461,17.5610466,-1.2417364,27.0057659
691,-13,-4.809322251150472,18.388554647536481,-13.3061399,-0.0004959,28.0991745,3.7644939,-2.3319435,4.0000000,-2.7898083,1.0538982,18.3228893,-1.8740786,18.1371136
692,-13,-4.801865611150472,18.388554647536481,-13.3047400,-0.0018182,23.9669418,5.1288881,-2.5655847,4.0000000,-2.5157149,1.0588043,19.1276550,-2.6154544,20.2035065
693,-13,-4.794408971150472,18.388554647536481,-13.3031178,-0.0034711,19.8347111,6.0831199,-2.7299607,4.0000000,-2.3172171,1.0645144,20.0061989,-3.1427040,22.0627899
694,-13,-4.786952331150472,18.388554647536481,-13.3012400,-0.0052893,15.7024794,6.8296695,-2.8822072,5.0000000,-2.2123823,1.0710735,20.9375973,-3.5520320,24.5423985
695,-13,-4.779495691150472,18.388554647536481,-13.2991257,0.0026446,40.4958687,6.5841970,-2.8312767,4.0000000,-1.9318228,1.0792360,22.0589676,-3.7307305,23.7811642
696,-13,-4.772039051150472,18.388554647536481,-13.2967138,0.0004132,33.0578499,4.9660940,-2.4594414,4.0000000,-1.4788846,1.0871779,23.1054611,-3.4399981,17.9385548
697,-13,-4.764582411150472,18.388554647536481,-13.2941160,-0.0019835,26.4462814,3.5387106,-2.1200235,4.0000000,-1.1434526,1.0919338,23.6665039,-3.0965943,13.6516256
698,-13,-4.757125771150472,18.388554647536481,-13.2914000,-0.0046281,19.8347111,3.1855626,-2.1158059,4.0000000,-0.9848526,1.0968599,24.2090416,-3.2467592,14.3921566
699,-13,-4.749669131150472,18.388554647536481,-13.2885084,0.0026446,42.1487617,1.0402402,-1.4619989,4.0000000,-0.5006175,1.1042477,25.2221565,-2.4233804,8.1493940
700,-13,-4.742212491150472,18.388554647536481,-13.2854109,-0.0000826,33.8842964,-0.5965230,-0.8838240,4.0000000,-0.0999858,1.1036355,25.0302734,-1.6676621,5.6703691
701,-13,-4.734755851150472,18.388554647536481,-13.2824650,-0.0027273,26.4462814,-1.3108133,-0.6032344,4.0000000,0.1160654,1.1003723,24.5965061,-1.3225341,5.5257521
702,-13,-4.727299211150472,18.388554647536481,-13.2794218,0.0042975,46.2809906,-1.2742900,-0.5715908,4.0000000,0.1323576,1.1001350,24.7148647,-1.2755390,5.2497230
703,-13,-4.719842571150472,18.388554647536481,-13.2764053,0.0013223,37.1900826,-1.8134731,-0.2130920,4.0000000,0.2293353,1.0962775,24.1419296,-0.6555192,5.4040070
704,-13,-5.152327691150473,18.381098007536480,-13.2868814,0.0019835,38.8429756,0.0081958,0.4068024,4.0000000,0.2392728,1.0709199,20.9800034,0.5743319,0.8048122
705,-13,-5.144871051150472,18.381098007536480,-13.2897539,0.0047107,47.9338837,-0.0164366,0.8102781,4.0000000,0.0213163,1.0717067,20.9994736,1.5992398,3.0681210
706,-13,-5.137414411150472,18.381098007536480,-13.2926254,-0.0025620,26.4462814,-0.7622555,1.0788566,4.0000000,-0.2658145,1.0793809,22.1166115,2.4235277,7.2758217
707,-13,-5.129957771150472,18.381098007536480,-13.2958059,0.0008264,35.5371895,-1.3384864,0.5803686,4.0000000,-0.5532532,1.0891391,23.5115757,1.7139903,5.1124721
708,-13,-5.122501131150472,18.381098007536480,-13.2990713,0.0035537,44.6280975,-0.8350196,-0.4429809,4.0000000,-0.8330080,1.0910645,23.6592369,-0.0529537,3.6764765
709,-13,-5.115044491150472,18.381098007536480,-13.3023176,-0.0037190,24.7933884,-0.3353685,-0.9157702,4.0000000,-1.1756940,1.0895809,23.4384937,-0.6558464,5.9512081
710,-13,-5.107587851150472,18.381098007536480,-13.3055134,-0.0004959,33.8842964,0.4335352,-1.2371962,4.0000000,-1.5127255,1.0879118,23.2534847,-0.9616668,7.7662649
711,-13,-5.100131211150472,18.381098007536480,-13.3086843,0.0027273,42.9752083,0.7129450,-1.3590823,4.0000000,-1.8699296,1.0852600,22.8891716,-0.8482352,8.9917374
