OID_,ClipsFinal_DEM_Large_S3_RegA,X,Y,DEM_Large_S1_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
2733,-12,-5.331287051150471,17.255145367536478,-12.9817572,-0.0039669,19.0082645,0.1994345,-0.7278965,4.0000000,-1.3026861,1.0649266,20.1563759,-0.1531070,2.5061409
2734,-12,-5.323830411150471,17.255145367536478,-12.9845238,-0.0012397,28.0991745,1.0088552,-1.0901816,4.0000000,-1.4265310,1.0643041,20.0757980,-0.7538321,3.7792721
2735,-12,-5.316373771150471,17.255145367536478,-12.9871883,0.0009917,37.1900826,2.1171639,-1.5210689,4.0000000,-1.5570402,1.0604507,19.4428844,-1.4850976,6.4223499
2736,-12,-5.308917131150471,17.255145367536478,-12.9897728,0.0034711,46.2809906,1.8630089,-1.4879650,4.0000000,-1.7015970,1.0566965,18.8564281,-1.2743329,6.6063004
2737,-12,-5.301460491150471,17.255145367536478,-12.9922571,-0.0038843,16.5289249,1.3800282,-1.4201208,4.0000000,-1.7836924,1.0541548,18.4057980,-1.0565492,6.8446622
2738,-12,-5.294003851150471,17.255145367536478,-12.9947233,-0.0011570,25.6198349,2.2884097,-1.7045122,4.0000000,-1.8075051,1.0528469,18.3014984,-1.6015193,8.7988052
2739,-12,-5.286547211150471,17.255145367536478,-12.9971380,0.0009091,34.7107430,3.5474198,-2.0739357,4.0000000,-1.7942148,1.0482242,17.4437008,-2.3536568,11.9876947
2740,-12,-5.279090571150471,17.255145367536478,-12.9993572,0.0032231,43.8016510,2.3008547,-1.8456763,4.0000000,-1.6794872,1.0428674,16.3334141,-2.0118654,10.5491390
2741,-12,-5.271633931150471,17.255145367536478,-13.0014706,-0.0042975,12.3966942,-1.4273190,-1.0106939,4.0000000,-1.4022589,1.0416323,16.1304722,-0.6191291,8.3086720
2742,-13,-5.264177291150471,17.255145367536478,-13.0035877,-0.0019008,20.6611576,-2.8634226,-0.7272796,4.0000000,-1.0954254,1.0442269,16.7248287,-0.3591338,9.4388752
2743,-13,-5.256720651150471,17.255145367536478,-13.0058002,0.0000826,29.7520657,-1.9162636,-0.9568480,4.0000000,-0.8402877,1.0464320,17.1577282,-1.0734082,8.9521465
2744,-13,-5.249264011150471,17.255145367536478,-13.0079842,0.0022314,38.8429756,-0.8704655,-1.1228741,4.0000000,-0.6754958,1.0458055,16.9825134,-1.5702525,7.9082909
2745,-13,-5.241807371150471,17.255145367536478,-13.0100908,-0.0054545,8.2644625,-0.7254596,-0.9998002,4.0000000,-0.5620965,1.0457116,17.0026741,-1.4375039,6.3400564
2746,-13,-5.234350731150471,17.255145367536478,-13.0122166,-0.0032231,14.0495872,-0.3559931,-0.9930840,4.0000000,-0.4890014,1.0460999,17.0942898,-1.4971666,5.3744040
2747,-13,-5.226894091150471,17.255145367536478,-13.0143070,-0.0013223,21.4876041,-0.1357417,-1.0797234,4.0000000,-0.3485339,1.0454466,16.9586735,-1.8109127,5.5753016
2748,-13,-5.219437451150471,17.255145367536478,-13.0163336,0.0006612,29.7520657,-0.2756914,-1.0320722,4.0000000,-0.2010051,1.0448835,16.8387356,-1.8631393,5.3913398
2749,-13,-5.211980811150471,17.255145367536478,-13.0183229,0.0028099,38.8429756,-1.2015390,-0.4935100,4.0000000,-0.0143991,1.0446968,16.7397041,-0.9726208,3.9226639
2750,-13,-5.204524171150471,17.255145367536478,-13.0202675,-0.0049587,9.9173555,-1.1820911,-0.3034485,4.0000000,-0.1430958,1.0478522,17.4125252,-0.4638012,3.2756610
2751,-13,-5.197067531150471,17.255145367536478,-13.0223827,-0.0030579,15.7024794,-0.2540720,-0.5743283,4.0000000,-0.5406942,1.0499725,17.8613853,-0.6079624,2.2214448
2752,-13,-5.189610891150471,17.255145367536478,-13.0244188,-0.0012397,22.3140488,1.4772568,-1.2334297,4.0000000,-1.0553808,1.0482939,17.5068607,-1.4114785,3.7009232
2753,-13,-5.182154251150471,17.255145367536478,-13.0264244,0.0004959,29.7520657,1.8761883,-1.3730288,4.0000000,-1.3153358,1.0454142,16.9703102,-1.4307216,4.5110564
2754,-13,-5.174697611150471,17.255145367536478,-13.0282888,0.0022314,38.0165291,2.5494151,-1.6406108,4.0000000,-1.6419281,1.0417409,16.3197460,-1.6392937,6.7033052
2755,-13,-5.167240971150471,17.255145367536478,-13.0300817,-0.0060331,2.4793389,2.4666531,-1.6212462,4.0000000,-1.7400749,1.0376869,15.4630747,-1.5024176,6.5497832
2756,-13,-5.159784331150471,17.255145367536478,-13.0317097,-0.0043802,5.7851238,2.2534077,-1.5406066,4.0000000,-1.6837320,1.0337265,14.6127110,-1.3974811,5.7660942
2757,-13,-5.152327691150472,17.255145367536478,-13.0332527,-0.0027273,9.9173555,1.7265141,-1.3234463,4.0000000,-1.4588146,1.0312165,14.1252651,-1.1880779,4.0746055
2758,-13,-5.144871051150471,17.255145367536478,-13.0347099,-0.0011570,14.8760328,1.6585088,-1.2897478,4.0000000,-1.3472611,1.0290599,13.5986090,-1.2322346,3.7636690
2759,-13,-5.137414411150472,17.255145367536478,-13.0361061,0.0002479,20.6611576,1.7628599,-1.3344628,4.0000000,-1.3802921,1.0271826,13.2181711,-1.2886335,4.0256934
2760,-13,-5.129957771150472,17.255145367536478,-13.0374136,0.0014050,26.4462814,2.9109709,-1.8280494,4.0000000,-1.7611778,1.0248206,12.7036705,-1.8949211,8.3137522
2761,-13,-5.122501131150472,17.255145367536478,-13.0386076,0.0024793,33.0578499,3.5358424,-2.0952384,5.0000000,-2.1278169,1.0210252,11.5987816,-2.0626597,11.4110737
2762,-13,-5.115044491150472,17.255145367536478,-13.0395403,0.0034711,39.6694221,2.9363735,-1.8330518,4.0000000,-2.0049374,1.0178362,10.6625824,-1.6611662,8.1650715
2763,-13,-5.107587851150472,17.255145367536478,-13.0403852,-0.0055372,0.0000000,1.7373402,-1.3218118,4.0000000,-1.4104234,1.0164479,10.2864504,-1.2332001,3.7675345
2764,-13,-5.100131211150472,17.255145367536478,-13.0411444,-0.0046281,0.0000000,1.3228482,-1.1739098,4.0000000,-1.2917509,1.0154082,9.9674282,-1.0560688,3.0656202
2765,-13,-5.092674571150472,17.255145367536478,-13.0418549,-0.0037190,0.0000000,0.8210228,-1.0275407,4.0000000,-1.1195077,1.0144566,9.6592379,-0.9355738,2.7453828
2766,-13,-5.085217931150471,17.255145367536478,-13.0425024,-0.0031405,0.0000000,0.6468442,-1.0246652,4.0000000,-1.1776892,1.0136821,9.4183731,-0.8716412,3.0870028
2767,-13,-5.077761291150471,17.255145367536478,-13.0431547,-0.0025620,0.0000000,0.5952348,-1.0672081,4.0000000,-1.3126174,1.0128435,9.1154461,-0.8217986,3.5696018
2768,-13,-5.070304651150471,17.255145367536478,-13.0437546,-0.0019835,0.8264463,0.0434956,-0.9440321,4.0000000,-1.1450748,1.0116943,8.6595097,-0.7429893,3.6597381
2769,-13,-5.062848011150471,17.255145367536478,-13.0443134,-0.0014876,1.6528926,-0.5555948,-0.8143419,4.0000000,-1.0324774,1.0110898,8.4526415,-0.5962064,3.9484434
2770,-13,-5.055391371150471,17.255145367536478,-13.0449257,-0.0009917,3.3057852,-0.0840842,-0.9592398,4.0000000,-1.2531765,1.0105320,8.2467566,-0.6653032,4.0370221
2771,-13,-5.047934731150471,17.255145367536478,-13.0455084,-0.0004959,4.9586778,1.0147513,-1.2327200,4.0000000,-1.5369768,1.0095443,7.8245702,-0.9284634,4.2329812
2772,-13,-5.040478091150471,17.255145367536478,-13.0460463,-0.0000826,6.6115704,1.8720852,-1.4306788,4.0000000,-1.6990578,1.0085465,7.4050131,-1.1622998,4.6217852
2773,-13,-5.033021451150471,17.255145367536478,-13.0465040,0.0003306,8.2644625,2.4134128,-1.5787686,4.0000000,-1.8596585,1.0075369,6.9263988,-1.2978786,5.3234663
2774,-13,-5.025564811150471,17.255145367536478,-13.0468454,0.0006612,9.9173555,2.4679160,-1.6294736,4.0000000,-2.0199485,1.0066649,6.4989738,-1.2389987,5.8675623
2775,-13,-5.018108171150471,17.255145367536478,-13.0470810,0.0009917,11.5702477,2.0025165,-1.5006862,4.0000000,-1.9345441,1.0060856,6.2205167,-1.0668281,5.1546307
2776,-13,-5.010651531150471,17.255145367536478,-13.0471992,0.0012397,13.2231407,1.5085466,-1.3353012,4.0000000,-1.7817303,1.0059103,6.1257267,-0.8888721,4.2385736
2777,-13,-5.003194891150471,17.255145367536478,-13.0472260,0.0014876,14.8760328,1.0149457,-1.1495631,5.0000000,-1.5869324,1.0061620,6.2646165,-0.7121937,3.3599370
2778,-13,-4.995738251150471,17.255145367536478,-13.0471630,0.0016529,16.5289249,0.5977030,-0.9461122,4.0000000,-1.3731288,1.0067010,6.5606880,-0.5190957,2.4706123
2779,-13,-4.988281611150471,17.255145367536478,-13.0470114,0.0016529,16.5289249,0.2685394,-0.7099863,4.0000000,-1.0817273,1.0073313,6.8826895,-0.3382454,1.5385214
2780,-13,-4.980824971150471,17.255145367536478,-13.0468178,0.0017355,17.3553715,-0.0373922,-0.3195218,4.0000000,-0.4815474,1.0079156,7.1737814,-0.1574964,0.5019826
2781,-13,-4.973368331150471,17.255145367536478,-13.0465755,0.0017355,17.3553715,-0.1647907,0.1090318,4.0000000,0.2441849,1.0082748,7.3431044,-0.0261212,0.3907750
2782,-13,-4.965911691150471,17.255145367536478,-13.0463867,0.0017355,17.3553715,-0.2108355,0.5109905,4.0000000,1.0516059,1.0083692,7.3693447,-0.0296250,1.5346812
2783,-13,-4.958455051150471,17.255145367536478,-13.0462646,0.0017355,17.3553715,-0.3496498,0.7389196,4.0000000,1.6308916,1.0083818,7.3737350,-0.1530524,3.0263419
2784,-13,-4.950998411150471,17.255145367536478,-13.0462580,0.0017355,17.3553715,-0.6606060,0.6973142,3.0000000,1.7665335,1.0085094,7.4394875,-0.3719050,3.4311721
2785,-13,-4.943541771150471,17.255145367536478,-13.0463772,0.0017355,17.3553715,-0.8059208,0.3751845,4.0000000,1.3397328,1.0088712,7.6081939,-0.5893638,2.2800658
2786,-13,-4.936085131150471,17.255145367536478,-13.0465631,0.0018182,18.1818180,-0.5069643,-0.1246081,4.0000000,0.5825645,1.0092521,7.7529283,-0.8317807,1.1097615
2787,-13,-4.928628491150471,17.255145367536478,-13.0467806,0.0019008,19.0082645,0.0102720,-0.5440398,4.0000000,-0.0236913,1.0093676,7.8058615,-1.0643883,1.1858304
2788,-13,-4.921171851150471,17.255145367536478,-13.0469809,0.0019835,19.8347111,0.6018127,-0.8830766,4.0000000,-0.4634221,1.0092756,7.7588921,-1.3027312,1.9595047
2789,-13,-4.913715211150471,17.255145367536478,-13.0471659,0.0019008,19.8347111,0.9682837,-1.0902392,4.0000000,-0.6261111,1.0092472,7.7295895,-1.5543672,2.8848631
2790,-13,-4.906258571150471,17.255145367536478,-13.0473108,0.0018182,19.8347111,1.7132576,-1.3988044,4.0000000,-0.9637531,1.0094057,7.7867360,-1.8338556,4.5201607
2791,-13,-4.898801931150471,17.255145367536478,-13.0474129,0.0016529,19.0082645,3.0090780,-1.8002057,4.0000000,-1.5209931,1.0097399,7.9099016,-2.0794182,7.1768327
2792,-13,-4.891345291150471,17.255145367536478,-13.0474176,0.0013223,17.3553715,5.2319512,-2.3270330,5.0000000,-2.4102468,1.0102842,8.0932016,-2.2438192,11.6722107
2793,-13,-4.883888651150471,17.255145367536478,-13.0472937,0.0009091,15.7024794,7.6960235,-2.8135376,4.0000000,-3.2371688,1.0112102,8.4208221,-2.3899066,17.1048737
2794,-13,-4.876432011150472,17.255145367536478,-13.0469713,0.0004959,14.0495872,8.5910625,-2.9587488,4.0000000,-3.3595381,1.0127273,9.0165472,-2.5579596,18.8738747
2795,-13,-4.868975371150471,17.255145367536478,-13.0464296,0.0000000,12.3966942,7.4394770,-2.7315221,4.0000000,-2.8789525,1.0145701,9.6770906,-2.5840919,15.9043102
2796,-13,-4.861518731150472,17.255145367536478,-13.0457354,-0.0005785,10.7438021,5.4302015,-2.3484480,4.0000000,-2.3897605,1.0164578,10.2516909,-2.3071353,11.9645710
2797,-13,-4.854062091150471,17.255145367536478,-13.0448971,-0.0012397,8.2644625,3.1441882,-1.8967046,4.0000000,-2.0257223,1.0181329,10.8092575,-1.7676868,8.7456350
2798,-13,-4.846605451150472,17.255145367536478,-13.0439901,-0.0019835,5.7851238,1.4902108,-1.5509230,4.0000000,-1.8289115,1.0192959,11.1275291,-1.2729343,7.2393146
2799,-13,-4.839148811150472,17.255145367536478,-13.0430727,-0.0028926,3.3057852,0.8357691,-1.3934872,4.0000000,-1.8060440,1.0207324,11.5156097,-0.9809303,6.7175012
2800,-13,-4.831692171150472,17.255145367536478,-13.0420971,-0.0038017,1.6528926,1.2787818,-1.4506953,4.0000000,-1.9128681,1.0223862,11.9612331,-0.9885225,6.5318160
2801,-13,-4.824235531150472,17.255145367536478,-13.0410957,-0.0047107,0.8264463,2.0437799,-1.5766034,4.0000000,-2.0348325,1.0242090,12.4235220,-1.1183745,6.5945134
2802,-13,-4.816778891150472,17.255145367536478,-13.0400162,-0.0057851,0.0000000,2.9786239,-1.7799982,4.0000000,-2.2141774,1.0267576,13.0748892,-1.3458190,7.6511621
2803,-13,-4.809322251150472,17.255145367536478,-13.0388269,0.0031405,41.3223152,2.3644912,-1.5845368,5.0000000,-1.9668980,1.0298569,13.8546829,-1.2021755,6.1517758
2804,-13,-4.801865611150472,17.255145367536478,-13.0375032,0.0020661,34.7107430,0.9170555,-1.0995085,4.0000000,-1.5694733,1.0321116,14.3848982,-0.6295438,3.5657012
2805,-13,-4.794408971150472,17.255145367536478,-13.0361567,0.0008264,28.0991745,0.1731139,-0.8629418,4.0000000,-1.5408238,1.0332531,14.5432930,-0.1850597,3.1782529
2806,-13,-4.786952331150472,17.255145367536478,-13.0348091,-0.0004959,22.3140488,0.0379249,-0.9643524,4.0000000,-1.9057404,1.0357832,15.0562677,-0.0229644,4.4926944
2807,-13,-4.779495691150472,17.255145367536478,-13.0333672,-0.0019008,17.3553715,-0.0358289,-1.0965906,4.0000000,-2.1917992,1.0396059,15.8631659,-0.0013821,6.1550007
2808,-13,-4.772039051150472,17.255145367536478,-13.0318623,-0.0034711,12.3966942,-0.1935516,-1.0237318,4.0000000,-2.0979619,1.0438192,16.6828861,0.0504982,5.9079537
2809,-13,-4.764582411150472,17.255145367536478,-13.0302629,-0.0050413,8.2644625,-0.2702277,-0.8560430,4.0000000,-1.8097054,1.0482430,17.4980755,0.0976193,4.5884767
2810,-13,-4.757125771150472,17.255145367536478,-13.0285711,0.0034711,45.4545441,-0.4755363,-0.4523014,4.0000000,-1.2757767,1.0515558,18.0870647,0.3711740,2.3633461
2811,-13,-4.749669131150472,17.255145367536478,-13.0268440,0.0019835,38.0165291,-0.6220391,0.0057046,4.0000000,-0.7320108,1.0530912,18.3685074,0.7434201,1.5388625
2812,-13,-4.742212491150472,17.255145367536478,-13.0251493,0.0004959,30.5785122,-0.6146351,0.4485382,4.0000000,-0.2274288,1.0533679,18.3860111,1.1245052,2.3601871
2813,-13,-4.734755851150472,17.255145367536478,-13.0234947,-0.0009917,23.9669418,-0.5116611,0.7731439,4.0000000,0.1507713,1.0525523,18.2211323,1.3955164,3.9635420
2814,-13,-4.727299211150472,17.255145367536478,-13.0219507,-0.0023967,18.1818180,-0.4211545,0.9832886,4.0000000,0.3884099,1.0510280,17.9580231,1.5781674,5.4814324
2815,-13,-4.719842571150472,17.255145367536478,-13.0205231,-0.0038017,13.2231407,-0.3728803,0.9677247,4.0000000,0.3788388,1.0498972,17.7492943,1.5566106,5.2034726
2816,-13,-4.712385931150472,17.255145367536478,-13.0192108,0.0049587,50.4132233,-0.3082047,0.8276719,4.0000000,0.2561056,1.0496950,17.7153473,1.3992383,3.8644896
2817,-12,-5.413310091150471,17.247688727536477,-12.9531727,-0.0019835,21.4876041,-1.6102369,-0.5851603,4.0000000,-1.9821849,1.0505860,17.8849125,0.8118643,6.0189114
2818,-12,-5.405853451150471,17.247688727536477,-12.9554710,0.0000826,30.5785122,-1.9934207,-0.5666676,4.0000000,-2.0861950,1.0507489,17.8023624,0.9528598,6.8572083
2819,-12,-5.398396811150471,17.247688727536477,-12.9577932,0.0025620,39.6694221,-2.9096065,-0.3734992,4.0000000,-2.1156232,1.0527279,18.2023640,1.3686249,8.2007475
2820,-12,-5.390940171150471,17.247688727536477,-12.9602108,-0.0047934,14.0495872,-2.7288864,-0.4940153,4.0000000,-2.2175255,1.0553632,18.6637592,1.2294949,8.4900932
2821,-12,-5.383483531150471,17.247688727536477,-12.9626808,-0.0023967,23.1404953,-2.6956654,-0.5272270,4.0000000,-2.2435637,1.0564291,18.7698631,1.1891096,8.6332884
2822,-12,-5.376026891150471,17.247688727536477,-12.9651747,-0.0002479,32.2314034,-3.6843886,-0.2827182,4.0000000,-2.2194827,1.0585545,19.0767689,1.6540463,10.0096560
2823,-12,-5.368570251150471,17.247688727536477,-12.9677677,0.0023967,41.3223152,-4.5653334,-0.0445207,4.0000000,-2.1806929,1.0633055,19.8534775,2.0916514,11.8242846
2824,-12,-5.361113611150471,17.247688727536477,-12.9704952,-0.0048760,15.7024794,-2.6900544,-0.4579084,4.0000000,-2.1562462,1.0687257,20.7296066,1.2404294,8.7462893
2825,-12,-5.353656971150471,17.247688727536477,-12.9733448,-0.0021488,24.7933884,-0.1566665,-1.0768930,4.0000000,-2.2006114,1.0697501,20.8776951,0.0468254,7.4218302
2826,-12,-5.346200331150471,17.247688727536477,-12.9761238,0.0003306,33.8842964,1.4374448,-1.4805502,4.0000000,-2.3164408,1.0673417,20.4560966,-0.6446594,8.5501957
2827,-12,-5.338743691150471,17.247688727536477,-12.9788771,0.0029752,42.9752083,0.7781059,-1.3529468,4.0000000,-2.3784719,1.0657880,20.1697521,-0.3274218,8.3933353
2828,-12,-5.331287051150471,17.247688727536477,-12.9816017,-0.0042975,18.1818180,1.2254347,-1.4805996,4.0000000,-2.4174776,1.0652589,20.1742496,-0.5437217,9.1097670
2829,-12,-5.323830411150471,17.247688727536477,-12.9843264,-0.0015702,27.2727280,2.2991731,-1.7586010,4.0000000,-2.4617093,1.0634139,19.9311371,-1.0554928,10.8050203
2830,-12,-5.316373771150471,17.247688727536477,-12.9869566,0.0007438,36.3636360,3.7239139,-2.0902293,4.0000000,-2.5135341,1.0598576,19.3224068,-1.6669246,13.2417183
2831,-12,-5.308917131150471,17.247688727536477,-12.9895191,0.0032231,45.4545441,3.1669672,-2.0108736,4.0000000,-2.5275888,1.0562053,18.7241573,-1.4941585,12.8578882
2832,-12,-5.301460491150471,17.247688727536477,-12.9919720,-0.0042149,14.8760328,2.3905220,-1.8999830,4.0000000,-2.5014067,1.0534707,18.2645874,-1.2985594,12.5117741
2833,-12,-5.294003851150471,17.247688727536477,-12.9943886,-0.0014876,23.9669418,3.4992852,-2.1150258,4.0000000,-2.4197042,1.0519514,18.1240482,-1.8103473,13.7343807
2834,-12,-5.286547211150471,17.247688727536477,-12.9967461,0.0005785,33.0578499,5.0995498,-2.4222081,4.0000000,-2.2900379,1.0473793,17.2603149,-2.5543785,15.8729458
2835,-12,-5.279090571150471,17.247688727536477,-12.9989033,0.0028099,42.1487617,3.5466769,-2.1245856,4.0000000,-2.0124755,1.0419714,16.1548805,-2.2366955,12.8232098
2836,-12,-5.271633931150471,17.247688727536477,-13.0009441,-0.0047934,9.9173555,-0.5434384,-1.2396592,4.0000000,-1.5341622,1.0403758,15.8735771,-0.9451562,8.5953236
2837,-13,-5.264177291150471,17.247688727536477,-13.0029793,-0.0024793,17.3553715,-1.9396982,-0.8422390,4.0000000,-1.0240467,1.0423784,16.3590565,-0.6604312,7.9900365
2838,-13,-5.256720651150471,17.247688727536477,-13.0050936,-0.0004959,25.6198349,-1.3639834,-0.9041854,4.0000000,-0.6534492,1.0440112,16.7019329,-1.1549215,7.0416069
2839,-13,-5.249264011150471,17.247688727536477,-13.0071630,0.0015702,34.7107430,-0.8815746,-0.8942995,4.0000000,-0.4171694,1.0439128,16.6178913,-1.3714296,5.7215524
2840,-13,-5.241807371150471,17.247688727536477,-13.0092144,0.0038017,43.8016510,-0.7280300,-0.7470574,4.0000000,-0.2962273,1.0448024,16.8266144,-1.1978875,4.2603049
2841,-13,-5.234350731150471,17.247688727536477,-13.0112867,-0.0040496,11.5702477,-0.2614220,-0.8027451,4.0000000,-0.2447490,1.0451626,16.9331017,-1.3607411,3.5209465
2842,-13,-5.226894091150471,17.247688727536477,-13.0133076,-0.0021488,18.1818180,-0.0817666,-0.9352338,4.0000000,-0.1283729,1.0441934,16.7192631,-1.7420946,4.0560894
2843,-13,-5.219437451150471,17.247688727536477,-13.0152683,-0.0002479,25.6198349,-0.3772956,-0.8415630,4.0000000,0.0565405,1.0434661,16.5867424,-1.7396666,3.9603233
2844,-13,-5.211980811150471,17.247688727536477,-13.0171785,0.0018182,34.7107430,-1.1772519,-0.1985610,4.0000000,0.3810792,1.0435814,16.5006943,-0.7782012,2.9297214
2845,-13,-5.204524171150471,17.247688727536477,-13.0190735,0.0040496,43.8016510,-1.2194425,0.0568255,4.0000000,0.3355804,1.0475318,17.3504353,-0.2219293,2.9617863
2846,-13,-5.197067531150471,17.247688727536477,-13.0211535,-0.0040496,12.3966942,-0.5162501,-0.2801697,4.0000000,-0.0965692,1.0505011,17.9856873,-0.4637701,1.6214008
2847,-13,-5.189610891150471,17.247688727536477,-13.0231819,-0.0022314,18.1818180,0.9574394,-1.0280657,4.0000000,-0.7326862,1.0495114,17.7214699,-1.3234452,2.6787212
2848,-13,-5.182154251150471,17.247688727536477,-13.0251837,-0.0004959,24.7933884,1.4415956,-1.2061670,4.0000000,-1.0911084,1.0471764,17.2992764,-1.3212254,3.4866364
2849,-13,-5.174697611150471,17.247688727536477,-13.0270596,0.0012397,32.2314034,2.2704675,-1.5248287,4.0000000,-1.5232773,1.0440738,16.7657852,-1.5263802,5.6825480
2850,-13,-5.167240971150471,17.247688727536477,-13.0288763,0.0028926,40.4958687,2.6473317,-1.6538744,4.0000000,-1.7713742,1.0402018,15.9879751,-1.5363746,6.7036047
2851,-13,-5.159784331150471,17.247688727536477,-13.0305252,-0.0055372,4.1322312,2.8064072,-1.6969765,4.0000000,-1.8365966,1.0359873,15.1010265,-1.5573565,6.8907228
2852,-13,-5.152327691150472,17.247688727536477,-13.0320892,-0.0038843,7.4380164,2.2817323,-1.5172232,4.0000000,-1.6574713,1.0331206,14.5248985,-1.3769752,5.3629947
2853,-13,-5.144871051150471,17.247688727536477,-13.0335503,-0.0023140,11.5702477,2.1580958,-1.4765083,4.0000000,-1.5649862,1.0307946,14.0180120,-1.3880302,5.0149617
2854,-13,-5.137414411150472,17.247688727536477,-13.0349436,-0.0008264,16.5289249,2.2558062,-1.5080652,4.0000000,-1.6093143,1.0289516,13.6006737,-1.4068161,5.1851845
2855,-13,-5.129957771150472,17.247688727536477,-13.0362663,0.0003306,21.4876041,3.9787753,-2.0450246,4.0000000,-2.0629802,1.0266205,13.1254721,-2.0270689,9.7723370
2856,-13,-5.122501131150472,17.247688727536477,-13.0374737,0.0014050,27.2727280,4.9285026,-2.3323424,5.0000000,-2.4163964,1.0225755,11.9988832,-2.2482884,13.0513306
2857,-13,-5.115044491150472,17.247688727536477,-13.0384092,0.0023967,33.0578499,4.0127735,-2.0483320,4.0000000,-2.1821136,1.0192045,11.0253868,-1.9145502,9.4849281
2858,-13,-5.107587851150472,17.247688727536477,-13.0392475,0.0033884,39.6694221,2.0617566,-1.4462219,4.0000000,-1.4000499,1.0179393,10.7369843,-1.4923940,4.5459819
2859,-13,-5.100131211150472,17.247688727536477,-13.0400057,-0.0057025,0.0000000,1.4977536,-1.2793692,4.0000000,-1.2466300,1.0171034,10.4968290,-1.3121086,3.7956173
2860,-13,-5.092674571150472,17.247688727536477,-13.0407305,-0.0047934,0.0000000,0.8268223,-1.1016268,4.0000000,-1.0551589,1.0163847,10.2712345,-1.1480945,3.4086347
2861,-13,-5.085217931150471,17.247688727536477,-13.0413980,-0.0041322,0.0000000,0.5675599,-1.0624715,4.0000000,-1.0796645,1.0157832,10.1218615,-1.0452784,3.6027763
2862,-13,-5.077761291150471,17.247688727536477,-13.0420790,-0.0034711,0.0000000,0.5557695,-1.1081879,4.0000000,-1.2204111,1.0151075,9.8978062,-0.9959648,4.0527744
2863,-13,-5.070304651150471,17.247688727536477,-13.0427151,-0.0029752,0.0000000,0.1299978,-1.0367385,4.0000000,-1.0793006,1.0140949,9.5203066,-0.9941763,4.2757740
2864,-13,-5.062848011150471,17.247688727536477,-13.0433197,-0.0025620,0.0000000,-0.4419054,-0.9474688,4.0000000,-0.9662709,1.0135216,9.3492632,-0.9286667,4.7231531
2865,-13,-5.055391371150471,17.247688727536477,-13.0439730,-0.0021488,0.8264463,0.1780793,-1.1428771,4.0000000,-1.2402155,1.0129879,9.1891899,-1.0455387,5.1396956
2866,-13,-5.047934731150471,17.247688727536477,-13.0445995,-0.0016529,1.6528926,1.5283424,-1.4794314,4.0000000,-1.6390898,1.0119308,8.7762823,-1.3197731,5.9976673
2867,-13,-5.040478091150471,17.247688727536477,-13.0451641,-0.0012397,2.4793389,2.7792740,-1.7668840,4.0000000,-1.9745396,1.0107083,8.3016453,-1.5592283,7.2608719
2868,-13,-5.033021451150471,17.247688727536477,-13.0456476,-0.0009091,3.3057852,3.6779187,-1.9611453,4.0000000,-2.1754949,1.0093371,7.7372813,-1.7467957,8.3609324
2869,-13,-5.025564811150471,17.247688727536477,-13.0460081,-0.0006612,4.1322312,4.2149138,-2.0742109,4.0000000,-2.3098559,1.0081369,7.1925182,-1.8385657,9.0944481
2870,-13,-5.018108171150471,17.247688727536477,-13.0462713,-0.0004132,4.9586778,4.0408688,-2.0168462,4.0000000,-2.1765335,1.0073365,6.8001270,-1.8571589,8.4430246
2871,-13,-5.010651531150471,17.247688727536477,-13.0463820,-0.0002479,5.7851238,3.5449758,-1.8895390,4.0000000,-1.9970089,1.0069878,6.6340275,-1.7820690,7.3992290
2872,-13,-5.003194891150471,17.247688727536477,-13.0463915,-0.0000826,6.6115704,2.6772208,-1.6588795,5.0000000,-1.7105899,1.0071732,6.7271833,-1.6071693,5.8168974
2873,-13,-4.995738251150471,17.247688727536477,-13.0462990,0.0000000,7.4380164,1.7496581,-1.3649938,4.0000000,-1.3665595,1.0076241,6.9604936,-1.3634281,4.0727963
2874,-13,-4.988281611150471,17.247688727536477,-13.0461206,0.0000000,7.4380164,1.0061367,-1.0538869,4.0000000,-0.9749510,1.0080619,7.1851954,-1.1328228,2.5031755
2875,-13,-4.980824971150471,17.247688727536477,-13.0459061,0.0000826,8.2644625,0.2058362,-0.6252614,4.0000000,-0.3581428,1.0083699,7.3284535,-0.8923801,1.1793656
2876,-13,-4.973368331150471,17.247688727536477,-13.0456533,0.0000826,8.2644625,-0.3814721,-0.1759849,4.0000000,0.3257293,1.0084511,7.3659143,-0.6776991,0.9107441
2877,-13,-4.965911691150471,17.247688727536477,-13.0454483,0.0000000,8.2644625,-0.7995125,0.2527278,4.0000000,1.0620636,1.0083727,7.3235874,-0.5566080,1.9303315
2878,-13,-4.958455051150471,17.247688727536477,-13.0453186,-0.0000826,8.2644625,-1.0260111,0.5310833,4.0000000,1.5953875,1.0084293,7.3494020,-0.5332208,3.3258646
2879,-13,-4.950998411150471,17.247688727536477,-13.0452976,-0.0000826,8.2644625,-1.1315217,0.5455664,3.0000000,1.7187327,1.0087879,7.4966636,-0.6276000,3.6202633
2880,-13,-4.943541771150471,17.247688727536477,-13.0453930,-0.0000826,8.2644625,-1.0610750,0.2893641,4.0000000,1.3555491,1.0094051,7.7782359,-0.7768210,2.5737290
