OID_,ClipsFinal_DEM_Large_S3_RegD,X,Y,DEM_Large_S1_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
1719,-13,-5.435680011150471,20.446587287536477,-13.2227716,-0.0032231,13.2231407,2.0820427,-2.1316884,4.0000000,-1.0668321,1.0393193,15.7058582,-3.1965449,15.5488234
1720,-13,-5.428223371150471,20.446587287536477,-13.2237682,-0.0020661,17.3553715,-1.4487883,-1.5893269,4.0000000,-0.1389583,1.0395837,15.7563705,-3.0396953,14.3615255
1721,-13,-5.420766731150471,20.446587287536477,-13.2248192,-0.0009091,22.3140488,-3.6361113,-1.1767830,4.0000000,0.5209106,1.0417733,16.2159042,-2.8744767,14.3393908
1722,-13,-5.413310091150471,20.446587287536477,-13.2259359,0.0001653,27.2727280,-2.0600934,-1.3604126,4.0000000,0.3590455,1.0447485,16.8076000,-3.0798707,12.7913342
1723,-13,-5.405853451150471,20.446587287536477,-13.2271023,0.0011570,32.2314034,0.3596525,-1.7553699,4.0000000,-0.1227699,1.0473325,17.3031826,-3.3879700,12.7476854
1724,-13,-5.398396811150471,20.446587287536477,-13.2282066,0.0022314,38.0165291,1.6580931,-1.9907649,4.0000000,-0.5195275,1.0488179,17.5420952,-3.4620023,13.8822536
1725,-13,-5.390940171150472,20.446587287536477,-13.2292004,0.0033058,42.9752083,1.1374753,-1.8611884,4.0000000,-0.4532000,1.0504196,17.8376503,-3.2691767,12.9083662
1726,-13,-5.383483531150471,20.446587287536477,-13.2301302,-0.0056198,9.0909090,-0.2268111,-1.5300047,4.0000000,-0.0281171,1.0527531,18.2371140,-3.0318923,10.9584713
1727,-13,-5.376026891150472,20.446587287536477,-13.2310038,-0.0046281,12.3966942,-1.7203594,-1.1741049,4.0000000,0.5044370,1.0558838,18.7495346,-2.8526468,10.1280851
1728,-13,-5.368570251150472,20.446587287536477,-13.2318850,-0.0037190,15.7024794,-2.1880846,-1.0508921,4.0000000,0.6603364,1.0598526,19.4181538,-2.7621207,10.1175632
1729,-13,-5.361113611150472,20.446587287536477,-13.2327642,-0.0028926,19.0082645,-2.0124924,-1.0930012,4.0000000,0.4891270,1.0639696,20.0507183,-2.6751297,10.2658558
1730,-13,-5.353656971150472,20.446587287536477,-13.2335958,-0.0019835,23.1404953,-1.5286417,-1.1840682,4.0000000,0.1364857,1.0682344,20.6878662,-2.5046220,10.2942972
1731,-13,-5.346200331150472,20.446587287536477,-13.2344046,-0.0010744,27.2727280,-1.1430700,-1.1332855,4.0000000,-0.1042793,1.0723845,21.2748604,-2.1622918,9.0309896
1732,-13,-5.338743691150472,20.446587287536477,-13.2351398,-0.0002479,31.4049587,-0.9822096,-0.9533803,4.0000000,-0.1298358,1.0759739,21.7637196,-1.7769247,6.9477758
1733,-13,-5.331287051150472,20.446587287536477,-13.2358217,0.0004959,34.7107430,-1.1351936,-0.5821364,4.0000000,0.2674109,1.0793780,22.2179508,-1.4316837,4.5539455
1734,-13,-5.323830411150472,20.446587287536477,-13.2365122,0.0011570,37.1900826,-1.1244172,-0.3731835,4.0000000,0.4897324,1.0826428,22.6183662,-1.2360994,3.6106439
1735,-13,-5.316373771150472,20.446587287536477,-13.2372274,0.0017355,39.6694221,-0.8544009,-0.4831752,4.0000000,0.1983603,1.0857002,23.0020103,-1.1647108,3.4022906
1736,-13,-5.308917131150472,20.446587287536477,-13.2379560,0.0023140,42.1487617,-0.5817505,-0.7273425,4.0000000,-0.3115112,1.0883204,23.3171501,-1.1431739,4.3488374
1737,-13,-5.301460491150472,20.446587287536477,-13.2386026,0.0029752,44.6280975,-0.5161910,-0.9175059,4.0000000,-0.7866865,1.0908736,23.6208801,-1.0483253,6.1610417
1738,-13,-5.294003851150472,20.446587287536477,-13.2391815,0.0035537,46.2809906,-0.4690020,-0.9370937,4.0000000,-0.9863663,1.0937868,23.9595108,-0.8878213,6.4710097
1739,-13,-5.286547211150472,20.446587287536477,-13.2396183,0.0041322,47.9338837,-0.3895201,-0.8540771,4.0000000,-1.0214311,1.0968620,24.2909660,-0.6867231,5.5485740
1740,-13,-5.279090571150472,20.446587287536477,-13.2399988,0.0046281,49.5867767,-0.2900739,-0.6576663,4.0000000,-0.8002800,1.0993856,24.5762291,-0.5150526,3.5064647
1741,-13,-5.271633931150472,20.446587287536477,-13.2403021,-0.0051240,22.3140488,-0.1589406,-0.5526899,4.0000000,-0.7027090,1.1010753,24.7622280,-0.4026709,2.3773475
1742,-13,-5.264177291150472,20.446587287536477,-13.2405605,-0.0048760,23.9669418,-0.0394299,-0.5849206,4.0000000,-0.7652186,1.1025206,24.9046211,-0.4046228,2.2822406
1743,-13,-5.256720651150472,20.446587287536477,-13.2407618,-0.0047107,24.7933884,0.1070974,-0.7195641,4.0000000,-1.0087781,1.1039017,25.0248566,-0.4303501,3.0342789
1744,-13,-5.249264011150472,20.446587287536477,-13.2408838,-0.0045455,25.6198349,0.1263361,-0.7052391,4.0000000,-0.9615735,1.1053352,25.1847305,-0.4489047,2.8402476
1745,-13,-5.241807371150472,20.446587287536477,-13.2409077,-0.0043802,26.4462814,-0.1013312,-0.4359732,5.0000000,-0.3761701,1.1070956,25.3923740,-0.4957762,1.4257802
1746,-13,-5.234350731150472,20.446587287536477,-13.2408924,-0.0042149,27.2727280,-0.5078277,-0.0832780,3.0000000,0.4181091,1.1093304,25.6382599,-0.5846650,1.5435145
1747,-13,-5.226894091150472,20.446587287536477,-13.2409315,-0.0042149,27.2727280,-0.7251590,0.0214747,4.0000000,0.7539827,1.1118850,25.9075146,-0.7110333,2.2757072
1748,-13,-5.219437451150472,20.446587287536477,-13.2410479,-0.0042975,27.2727280,-0.5810360,-0.1769017,4.0000000,0.5256174,1.1143979,26.1621838,-0.8794208,1.8545456
1749,-13,-5.211980811150472,20.446587287536477,-13.2412090,-0.0043802,27.2727280,-0.2602581,-0.4744068,4.0000000,0.1501837,1.1163455,26.3766155,-1.0989972,1.8440073
1750,-13,-5.204524171150472,20.446587287536477,-13.2413778,-0.0044628,27.2727280,0.5420350,-0.9045295,4.0000000,-0.4782670,1.1178561,26.5803757,-1.3307918,2.9567456
1751,-13,-5.197067531150472,20.446587287536477,-13.2415276,-0.0046281,27.2727280,1.8153503,-1.3987536,4.0000000,-1.2031674,1.1195205,26.7483063,-1.5943398,6.3660131
1752,-13,-5.189610891150472,20.446587287536477,-13.2415447,-0.0047107,27.2727280,2.9651709,-1.7450233,5.0000000,-1.6207869,1.1212143,26.9287014,-1.8692595,9.8300390
1753,-13,-5.182154251150472,20.446587287536477,-13.2414398,-0.0048760,27.2727280,2.7073174,-1.7093716,4.0000000,-1.2733591,1.1225622,27.0864887,-2.1453841,9.1401644
1754,-13,-5.174697611150472,20.446587287536477,-13.2412205,-0.0051240,26.4462814,2.2080162,-1.6734928,4.0000000,-0.9157223,1.1233170,27.1680393,-2.4312632,9.2176037
1755,-13,-5.167240971150472,20.446587287536477,-13.2409525,-0.0054545,25.6198349,2.4224718,-1.8148865,4.0000000,-0.8974518,1.1238540,27.1952076,-2.7323210,11.1579628
1756,-13,-5.159784331150472,20.446587287536477,-13.2406149,-0.0057851,24.7933884,4.5667624,-2.2580864,4.0000000,-1.5728743,1.1248622,27.3056850,-2.9432986,16.1991463
1757,-13,-5.152327691150472,20.446587287536477,-13.2401905,-0.0063636,23.1404953,6.4723940,-2.6099987,4.0000000,-2.1289098,1.1272564,27.5388355,-3.0910876,21.8281708
1758,-13,-5.144871051150472,20.446587287536477,-13.2395306,0.0030579,47.9338837,6.7750745,-2.6799297,4.0000000,-2.1832199,1.1307576,27.8922215,-3.1766396,23.4429417
1759,-13,-5.137414411150472,20.446587287536477,-13.2387133,0.0023967,46.2809906,4.4360232,-2.3500304,4.0000000,-1.4929897,1.1339703,28.2078857,-3.2070713,19.1714306
1760,-13,-5.129957771150472,20.446587287536477,-13.2377691,0.0015702,44.6280975,3.0984554,-2.1703062,4.0000000,-1.1072274,1.1359313,28.3809147,-3.2333848,17.7574139
1761,-13,-5.122501131150472,20.446587287536477,-13.2368011,0.0005785,42.1487617,1.4479922,-1.9633640,4.0000000,-0.6827700,1.1374940,28.5069695,-3.2439578,17.2117367
1762,-13,-5.115044491150472,20.446587287536477,-13.2357368,-0.0004132,39.6694221,1.2589518,-1.9349710,4.0000000,-0.6755605,1.1385705,28.6143799,-3.1943815,17.2658024
1763,-13,-5.107587851150472,20.446587287536477,-13.2347298,-0.0014050,37.1900826,1.1166227,-1.8814187,4.0000000,-0.7146157,1.1403779,28.7374954,-3.0482216,16.8012791
1764,-13,-5.100131211150472,20.446587287536477,-13.2336035,-0.0025620,34.7107430,1.7729472,-1.9114082,4.0000000,-1.0064971,1.1434641,29.0093441,-2.8163192,16.2648983
1765,-13,-5.092674571150472,20.446587287536477,-13.2324419,-0.0037190,32.2314034,1.6099597,-1.7827061,4.0000000,-1.0342022,1.1464787,29.3006001,-2.5312099,14.3416986
1766,-13,-5.085217931150472,20.446587287536477,-13.2312393,-0.0049587,28.9256191,2.4174426,-1.7940676,4.0000000,-1.3516837,1.1503979,29.6588688,-2.2364516,12.9903555
1767,-13,-5.077761291150472,20.446587287536477,-13.2299395,0.0037190,48.7603302,2.1857004,-1.6346352,4.0000000,-1.2908592,1.1549475,30.0169334,-1.9784112,10.4843044
1768,-13,-5.070304651150472,20.446587287536477,-13.2285147,0.0024793,45.4545441,1.4622809,-1.3607814,4.0000000,-0.9936191,1.1579243,30.2699833,-1.7279438,7.2971706
1769,-13,-5.062848011150472,20.446587287536477,-13.2270708,0.0010744,42.1487617,0.4715926,-0.9883999,4.0000000,-0.5189974,1.1592596,30.3828602,-1.4578025,4.5384765
1770,-13,-5.055391371150472,20.446587287536477,-13.2255793,-0.0004132,38.8429756,0.2887658,-0.8356659,4.0000000,-0.3934841,1.1597015,30.4206314,-1.2778478,3.3466046
1771,-13,-5.047934731150472,20.446587287536477,-13.2241125,-0.0018182,35.5371895,0.1087882,-0.6812864,4.0000000,-0.2347032,1.1601959,30.4638844,-1.1278696,2.4114912
1772,-13,-5.040478091150472,20.446587287536477,-13.2226057,-0.0031405,32.2314034,0.3294002,-0.6989122,4.0000000,-0.3448746,1.1609182,30.5194435,-1.0529498,1.9075236
1773,-13,-5.033021451150472,20.446587287536477,-13.2211056,-0.0045455,28.9256191,0.0888653,-0.5686210,4.0000000,-0.1002281,1.1615214,30.5661354,-1.0370139,1.5300002
1774,-13,-5.025564811150472,20.446587287536477,-13.2195444,0.0038017,47.9338837,-0.1089623,-0.4766262,4.0000000,0.0913918,1.1609294,30.5320072,-1.0446441,1.5403655
1775,-13,-5.018108171150472,20.446587287536477,-13.2180653,0.0023967,44.6280975,-0.1780219,-0.4773716,4.0000000,0.1520735,1.1593322,30.4047985,-1.1068166,1.7381449
1776,-13,-5.010651531150472,20.446587287536477,-13.2165890,0.0008264,40.4958687,0.0686754,-0.6917798,4.0000000,-0.0537842,1.1590770,30.3972626,-1.3297755,2.3941488
1777,-13,-5.003194891150472,20.446587287536477,-13.2150831,-0.0006612,37.1900826,-0.0160006,-0.7879360,4.0000000,0.0048731,1.1582690,30.3386192,-1.5807451,3.3846116
1778,-13,-4.995738251150472,20.446587287536477,-13.2135658,-0.0022314,33.0578499,-0.5941263,-0.7466897,4.0000000,0.3241660,1.1556484,30.1465912,-1.8175454,4.6866779
1779,-13,-4.988281611150472,20.446587287536477,-13.2120419,-0.0038017,28.0991745,-0.9263117,-0.8101340,4.0000000,0.4460894,1.1516080,29.7912540,-2.0663574,6.1510906
1780,-13,-4.980824971150472,20.446587287536477,-13.2105494,-0.0053719,23.9669418,-0.2461712,-1.1356076,4.0000000,0.0816315,1.1474019,29.4213066,-2.3528469,7.4998360
1781,-13,-4.973368331150472,20.446587287536477,-13.2090521,0.0031405,46.2809906,0.5225077,-1.4307119,4.0000000,-0.2374307,1.1451014,29.2078953,-2.6239929,9.5111380
1782,-13,-4.965911691150472,20.446587287536477,-13.2074375,0.0015702,42.1487617,0.6314682,-1.5038128,4.0000000,-0.2384273,1.1428422,28.9995308,-2.7691982,10.2499390
1783,-13,-4.958455051150472,20.446587287536477,-13.2058077,0.0000000,38.0165291,-0.6708069,-1.2775570,4.0000000,0.2237368,1.1396822,28.7430153,-2.7788508,10.3211241
1784,-13,-4.950998411150472,20.446587287536477,-13.2041445,-0.0016529,33.8842964,-1.6982608,-1.0872382,4.0000000,0.5218521,1.1357365,28.3749180,-2.6963284,10.9499054
1785,-13,-4.943541771150472,20.446587287536477,-13.2025528,-0.0031405,28.9256191,-2.2296529,-1.0491289,4.0000000,0.6456862,1.1312575,27.9266071,-2.7439439,12.0238552
1786,-13,-4.936085131150472,20.446587287536477,-13.2009878,-0.0047934,23.9669418,-1.1342151,-1.3258179,4.0000000,0.2769801,1.1276463,27.5648441,-2.9286160,12.1181374
1787,-13,-4.928628491150472,20.446587287536477,-13.1994734,0.0037190,47.1074371,-1.0868924,-1.3868737,4.0000000,0.2144911,1.1249208,27.3155022,-2.9882386,12.8362484
1788,-13,-4.921171851150472,20.446587287536477,-13.1979237,0.0022314,42.9752083,-0.9655359,-1.4961376,4.0000000,0.1887886,1.1218481,27.0067520,-3.1810639,13.9775343
1789,-13,-4.913715211150472,20.446587287536477,-13.1964569,0.0006612,38.0165291,-0.4167396,-1.7076725,4.0000000,0.0677954,1.1187425,26.6853695,-3.4831402,15.7730837
1790,-13,-4.906258571150472,20.446587287536477,-13.1949444,-0.0007438,33.0578499,-0.6408789,-1.7866372,4.0000000,0.1407891,1.1158125,26.4240112,-3.7140634,17.6058807
1791,-13,-4.898801931150472,20.446587287536477,-13.1934004,-0.0023140,28.0991745,-2.7857425,-1.5244422,4.0000000,0.6786124,1.1108719,25.8476105,-3.7274969,18.8029900
1792,-13,-4.891345291150472,20.446587287536477,-13.1918755,-0.0038017,23.1404953,-3.1216753,-1.3971977,4.0000000,0.7928609,1.1046392,25.1177807,-3.5872564,17.6632996
1793,-13,-4.883888651150472,20.446587287536477,-13.1904192,-0.0052066,19.0082645,-1.9542180,-1.3940132,4.0000000,0.5263891,1.0994695,24.5407848,-3.3144155,14.3765335
1794,-13,-5.622096011150472,20.439130647536480,-13.1566219,0.0012397,41.3223152,-0.2521557,-0.2792057,4.0000000,-0.4948228,1.1295013,27.7404613,-0.0635884,1.4389640
1795,-13,-5.614639371150472,20.439130647536480,-13.1604347,-0.0051240,24.7933884,0.8702345,-0.9803435,4.0000000,-0.7213379,1.1302292,27.9341240,-1.2393491,3.1399596
1796,-13,-5.607182731150472,20.439130647536480,-13.1641960,-0.0015702,33.8842964,2.1528389,-1.6285542,4.0000000,-0.9399297,1.1223651,26.9892292,-2.3171790,8.6063881
1797,-13,-5.599726091150472,20.439130647536480,-13.1677427,0.0019008,42.9752083,2.1767309,-1.5568829,4.0000000,-1.0672002,1.1127014,25.9246368,-2.0465655,7.3527584
1798,-13,-5.592269451150472,20.439130647536480,-13.1711569,-0.0046281,23.9669418,1.3097677,-1.1673902,4.0000000,-1.0717005,1.1082251,25.4923706,-1.2630801,4.2137642
1799,-13,-5.584812811150472,20.439130647536480,-13.1745272,-0.0011570,33.0578499,1.1265947,-1.1207550,4.0000000,-0.9910290,1.1052037,25.1557980,-1.2504810,4.0300660
1800,-13,-5.577356171150472,20.439130647536480,-13.1778259,0.0020661,42.1487617,0.6220487,-0.9288659,4.0000000,-0.8517236,1.1012691,24.7361164,-1.0060083,3.2093029
1801,-13,-5.569899531150472,20.439130647536480,-13.1810207,-0.0046281,22.3140488,0.0572379,-0.6957216,4.0000000,-0.7116665,1.1007152,24.6753025,-0.6797768,2.7104614
1802,-13,-5.562442891150472,20.439130647536480,-13.1842718,-0.0013223,31.4049587,0.1287342,-0.6851274,4.0000000,-0.6077548,1.1023893,24.8949566,-0.7625000,2.3584456
1803,-13,-5.554986251150472,20.439130647536480,-13.1875114,0.0018182,40.4958687,0.5847527,-0.9057972,4.0000000,-0.5852119,1.1003230,24.6824512,-1.2263826,2.8202732
1804,-13,-5.547529611150471,20.439130647536480,-13.1906528,-0.0051240,20.6611576,0.7487213,-0.9878473,4.0000000,-0.5987747,1.0974379,24.3513966,-1.3769200,3.1312573
1805,-13,-5.540072971150471,20.439130647536480,-13.1937599,-0.0018182,29.7520657,0.0543811,-0.5950783,4.0000000,-0.4742198,1.0953890,23.9898834,-0.7159368,1.8192692
1806,-13,-5.532616331150471,20.439130647536480,-13.1968050,0.0011570,38.8429756,-0.3287319,-0.4249564,4.0000000,-0.3546293,1.0969315,24.2750988,-0.4952835,1.9751966
1807,-13,-5.525159691150471,20.439130647536480,-13.1999435,0.0040496,47.9338837,-0.0318311,-0.6916100,4.0000000,-0.4231785,1.0987494,24.5907478,-0.9600415,2.7131646
1808,-13,-5.517703051150471,20.439130647536480,-13.2030220,-0.0030579,24.7933884,1.9313564,-1.6703123,4.0000000,-0.7562859,1.0964644,24.3459301,-2.5843387,9.1135283
1809,-13,-5.510246411150471,20.439130647536480,-13.2060366,-0.0004132,32.2314034,4.1599288,-2.3873653,4.0000000,-1.1726635,1.0890218,23.4027176,-3.6020670,17.8875694
1810,-13,-5.502789771150471,20.439130647536480,-13.2087727,0.0021488,40.4958687,6.2166672,-2.7892733,4.0000000,-1.6261185,1.0784475,21.9753113,-3.9524281,22.8922634
1811,-13,-5.495333131150471,20.439130647536480,-13.2112837,-0.0052893,14.0495872,7.2731166,-2.8720114,4.0000000,-1.9529176,1.0700551,20.8626671,-3.7911055,22.5315323
1812,-13,-5.487876491150471,20.439130647536480,-13.2135897,-0.0030579,19.8347111,8.6894531,-3.0502820,4.0000000,-2.3458109,1.0617216,19.6148434,-3.7547534,24.0667095
1813,-13,-5.480419851150471,20.439130647536480,-13.2156487,-0.0009917,25.6198349,9.3661423,-3.1066127,4.0000000,-2.6231315,1.0541703,18.3808136,-3.5900939,23.8589001
1814,-13,-5.472963211150471,20.439130647536480,-13.2175083,0.0009917,32.2314034,7.8495407,-2.8261352,4.0000000,-2.5195737,1.0480266,17.2861233,-3.1326966,19.2459526
1815,-13,-5.465506571150471,20.439130647536480,-13.2191753,0.0027273,38.8429756,6.9425225,-2.6936896,5.0000000,-2.3920970,1.0439502,16.5985870,-2.9952819,17.6834545
1816,-13,-5.458049931150471,20.439130647536480,-13.2207470,-0.0057851,6.6115704,8.6213322,-2.9687774,5.0000000,-2.6091325,1.0409561,16.0893917,-3.3284225,20.7997131
1817,-13,-5.450593291150471,20.439130647536480,-13.2221575,-0.0042975,9.9173555,9.0826044,-3.0419922,4.0000000,-2.6522353,1.0364369,15.0497885,-3.4317491,21.3454914
1818,-13,-5.443136651150471,20.439130647536480,-13.2233152,-0.0028099,14.0495872,6.0710802,-2.5684748,4.0000000,-2.0124569,1.0332810,14.3902369,-3.1244926,15.8013802
1819,-13,-5.435680011150471,20.439130647536480,-13.2244101,-0.0014876,19.0082645,1.2022243,-1.7556762,4.0000000,-0.8432488,1.0324391,14.2063179,-2.6681035,10.8042116
1820,-13,-5.428223371150471,20.439130647536480,-13.2254324,-0.0003306,23.9669418,-2.0963027,-1.1575807,4.0000000,0.1612719,1.0333385,14.3936625,-2.4764333,10.4237671
1821,-13,-5.420766731150471,20.439130647536480,-13.2265301,0.0009091,29.7520657,-4.2348127,-0.7445898,4.0000000,0.8421062,1.0363539,15.0709438,-2.3312857,11.9298286
1822,-13,-5.413310091150471,20.439130647536480,-13.2277250,0.0020661,35.5371895,-2.9757211,-1.0050292,4.0000000,0.6544144,1.0400796,15.8666477,-2.6644728,11.0919209
1823,-13,-5.405853451150471,20.439130647536480,-13.2289877,0.0032231,41.3223152,-0.4273810,-1.5691124,4.0000000,0.0892621,1.0430228,16.4635181,-3.2274868,11.6659908
1824,-13,-5.398396811150471,20.439130647536480,-13.2302103,-0.0056198,7.4380164,1.2245448,-1.9547025,4.0000000,-0.3582283,1.0444906,16.6915417,-3.5511768,14.0239315
1825,-13,-5.390940171150472,20.439130647536480,-13.2313089,-0.0045455,10.7438021,1.0835449,-1.9300755,4.0000000,-0.3497422,1.0460411,16.9692688,-3.5104089,13.9747601
1826,-13,-5.383483531150471,20.439130647536480,-13.2323389,-0.0034711,14.0495872,-0.2431120,-1.6589618,4.0000000,0.0487163,1.0482329,17.3481598,-3.3666396,12.6340542
1827,-13,-5.376026891150472,20.439130647536480,-13.2333031,-0.0024793,18.1818180,-1.8871661,-1.3671966,4.0000000,0.5638560,1.0510330,17.8741055,-3.2982490,12.5044842
1828,-13,-5.368570251150472,20.439130647536480,-13.2342777,-0.0014876,22.3140488,-2.4548640,-1.3184416,4.0000000,0.7224731,1.0549929,18.5881481,-3.3593564,13.3504639
1829,-13,-5.361113611150472,20.439130647536480,-13.2352800,-0.0005785,26.4462814,-2.0928097,-1.4651700,4.0000000,0.5554702,1.0593514,19.2823143,-3.4858103,14.4687624
1830,-13,-5.353656971150472,20.439130647536480,-13.2362442,0.0004132,31.4049587,-1.0027959,-1.7102182,4.0000000,0.1535421,1.0638881,19.9891796,-3.5739784,15.6619873
1831,-13,-5.346200331150472,20.439130647536480,-13.2371883,0.0014050,36.3636360,0.0336101,-1.8484974,4.0000000,-0.1915092,1.0682995,20.6783371,-3.5054855,15.7584324
1832,-13,-5.338743691150472,20.439130647536480,-13.2380381,0.0022314,40.4958687,0.4986427,-1.8263190,4.0000000,-0.3201793,1.0721424,21.2458286,-3.3324587,14.4466591
1833,-13,-5.331287051150472,20.439130647536480,-13.2388105,0.0029752,43.8016510,-0.3880632,-1.5460635,4.0000000,0.0524601,1.0759099,21.7936306,-3.1445873,12.0738964
1834,-13,-5.323830411150472,20.439130647536480,-13.2395668,0.0036364,46.2809906,-1.2122034,-1.3318468,4.0000000,0.3792559,1.0795721,22.2935829,-3.0429497,11.2039890
1835,-13,-5.316373771150472,20.439130647536480,-13.2403345,-0.0057851,14.8760328,-0.6042554,-1.4271801,4.0000000,0.1765068,1.0830584,22.7690811,-3.0308669,11.0468721
1836,-13,-5.308917131150472,20.439130647536480,-13.2411146,-0.0051240,18.1818180,0.6474637,-1.6811447,4.0000000,-0.2875876,1.0860765,23.1566429,-3.0747018,11.9827662
1837,-13,-5.301460491150472,20.439130647536480,-13.2418251,-0.0043802,21.4876041,1.7392049,-1.9232177,4.0000000,-0.7597811,1.0889037,23.5360012,-3.0866542,14.0224047
1838,-13,-5.294003851150472,20.439130647536480,-13.2424707,-0.0037190,24.7933884,2.0597200,-1.9679983,4.0000000,-0.9836088,1.0921789,23.9257145,-2.9523878,14.5098763
1839,-13,-5.286547211150472,20.439130647536480,-13.2430010,-0.0030579,27.2727280,1.9616385,-1.8731322,4.0000000,-1.0646832,1.0955844,24.2942696,-2.6815813,13.2224531
1840,-13,-5.279090571150472,20.439130647536480,-13.2434235,-0.0024793,29.7520657,1.4214014,-1.6311851,4.0000000,-0.8937337,1.0983200,24.6285610,-2.3686364,10.2424040
1841,-13,-5.271633931150472,20.439130647536480,-13.2437487,-0.0021488,31.4049587,1.0816342,-1.4045761,4.0000000,-0.7674901,1.1003802,24.8682194,-2.0416620,7.5525413
1842,-13,-5.264177291150472,20.439130647536480,-13.2440271,-0.0018182,33.0578499,0.9838297,-1.2593240,4.0000000,-0.8038953,1.1021420,25.0422611,-1.7147524,5.9222326
1843,-13,-5.256720651150472,20.439130647536480,-13.2442484,-0.0015702,33.8842964,1.0104626,-1.1949849,4.0000000,-0.9921422,1.1036681,25.1747036,-1.3978276,5.2991838
1844,-13,-5.249264011150472,20.439130647536480,-13.2443857,-0.0013223,34.7107430,0.6925073,-1.0436069,4.0000000,-0.9543827,1.1052468,25.3194160,-1.1328311,4.4043727
1845,-13,-5.241807371150472,20.439130647536480,-13.2444353,-0.0010744,35.5371895,0.0268800,-0.6814523,4.0000000,-0.4059952,1.1070777,25.4977016,-0.9569094,2.5184624
1846,-13,-5.234350731150472,20.439130647536480,-13.2444496,-0.0008264,36.3636360,-0.5690419,-0.2959490,4.0000000,0.3192222,1.1089723,25.6951160,-0.9111202,2.0564938
1847,-13,-5.226894091150472,20.439130647536480,-13.2445307,-0.0007438,36.3636360,-0.7760071,-0.1614379,4.0000000,0.6508329,1.1105207,25.8391247,-0.9737087,2.4010723
1848,-13,-5.219437451150472,20.439130647536480,-13.2446766,-0.0007438,36.3636360,-0.5332459,-0.3237053,4.0000000,0.4455580,1.1115483,25.9275208,-1.0929686,1.9935519
1849,-13,-5.211980811150472,20.439130647536480,-13.2448587,-0.0007438,36.3636360,-0.1481180,-0.6105818,4.0000000,0.1015019,1.1119959,25.9639835,-1.3226653,2.2262273
1850,-13,-5.204524171150472,20.439130647536480,-13.2450266,-0.0008264,36.3636360,0.8734993,-1.0768852,4.0000000,-0.5475793,1.1121898,25.9919796,-1.6061912,3.7800868
1851,-13,-5.197067531150472,20.439130647536480,-13.2452087,-0.0009091,36.3636360,2.4248915,-1.5896608,4.0000000,-1.2748684,1.1124923,25.9943523,-1.9044530,7.5806823
1852,-13,-5.189610891150472,20.439130647536480,-13.2452583,-0.0009917,36.3636360,3.8732226,-1.9825199,5.0000000,-1.7440848,1.1128073,26.0059528,-2.2209549,11.8793354
1853,-13,-5.182154251150472,20.439130647536480,-13.2451668,-0.0011570,36.3636360,3.5855496,-1.9860508,4.0000000,-1.3940985,1.1127684,25.9999199,-2.5780029,11.9395351
1854,-13,-5.174697611150472,20.439130647536480,-13.2449427,-0.0014050,35.5371895,2.8146601,-1.9416320,4.0000000,-0.9678768,1.1120847,25.9352818,-2.9153874,12.3025446
1855,-13,-5.167240971150472,20.439130647536480,-13.2446747,-0.0017355,34.7107430,2.6277936,-2.0164707,4.0000000,-0.8172123,1.1113278,25.8287849,-3.2157288,14.0199614
1856,-13,-5.159784331150472,20.439130647536480,-13.2443361,-0.0020661,33.8842964,5.1224871,-2.4761877,4.0000000,-1.4775159,1.1111226,25.7870541,-3.4748595,19.0250778
1857,-13,-5.152327691150472,20.439130647536480,-13.2439117,-0.0026446,32.2314034,7.4325709,-2.8479452,4.0000000,-2.0649879,1.1123313,25.9129295,-3.6309028,24.5474586
1858,-13,-5.144871051150472,20.439130647536480,-13.2432871,-0.0032231,30.5785122,8.0508280,-2.9601793,4.0000000,-2.2209997,1.1150464,26.2114410,-3.6993592,26.9719181
1859,-13,-5.137414411150472,20.439130647536480,-13.2424936,-0.0038843,28.9256191,5.4004779,-2.6269429,4.0000000,-1.5942037,1.1180341,26.5353012,-3.6596820,23.0432472
1860,-13,-5.129957771150472,20.439130647536480,-13.2415609,-0.0047107,26.4462814,3.6764112,-2.3951006,4.0000000,-1.2006580,1.1200773,26.7417812,-3.5895431,20.9895153
1861,-13,-5.122501131150472,20.439130647536480,-13.2405977,-0.0056198,23.9669418,1.3639092,-2.0556004,4.0000000,-0.6847953,1.1218265,26.9047527,-3.4264057,18.8028412
1862,-13,-5.115044491150472,20.439130647536480,-13.2395411,0.0033884,48.7603302,1.0195215,-1.9655217,4.0000000,-0.6687472,1.1230013,27.0127583,-3.2622962,17.9924316
1863,-13,-5.107587851150472,20.439130647536480,-13.2385426,0.0024793,46.2809906,0.6954888,-1.8521132,4.0000000,-0.7062779,1.1247457,27.2121792,-2.9979486,16.9187794
1864,-13,-5.100131211150472,20.439130647536480,-13.2374659,0.0013223,43.8016510,1.2562441,-1.8590227,4.0000000,-1.0322305,1.1285080,27.5797405,-2.6858151,16.2915611
1865,-13,-5.092674571150472,20.439130647536480,-13.2363558,0.0001653,41.3223152,1.2160083,-1.7717394,4.0000000,-1.1540743,1.1331002,28.0041008,-2.3894045,15.2090740
