OID_,ClipsFinal_DEM_Large_S3_RegB,X,Y,DEM_Large_S1_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
1287,-13,-3.757936011150472,17.710000407536484,-13.0179672,0.0027273,42.9752083,-0.8879890,-1.1109177,4.0000000,-2.4498172,1.0834208,22.5985432,0.2279818,10.6605406
1288,-13,-3.750479371150472,17.710000407536484,-13.0148840,-0.0005785,33.8842964,0.0032254,-1.3417124,4.0000000,-2.5120389,1.0843123,22.7081776,-0.1713857,11.4547119
1289,-13,-3.743022731150472,17.710000407536484,-13.0117979,-0.0039669,24.7933884,-0.0268241,-1.3382432,4.0000000,-2.4872792,1.0873972,23.1499290,-0.1892072,11.6717987
1290,-13,-3.735566091150472,17.710000407536484,-13.0086155,0.0029752,44.6280975,1.0884966,-1.5732551,4.0000000,-2.3866529,1.0903161,23.4267025,-0.7598571,12.2757130
1291,-13,-4.339553931150471,17.702543767536483,-13.1418314,-0.0038843,0.0000000,-0.2341868,-0.7333205,4.0000000,-1.3404170,1.0092852,7.7732282,-0.1262241,2.7523773
1292,-13,-4.332097291150472,17.702543767536483,-13.1417255,-0.0041322,0.0000000,-0.2991610,-1.0631446,4.0000000,-1.7689435,1.0088636,7.5943723,-0.3573455,5.3583660
1293,-13,-4.324640651150472,17.702543767536483,-13.1415462,-0.0045455,0.0000000,-0.4793574,-1.4182501,4.0000000,-1.9818336,1.0086762,7.4767261,-0.8546666,9.3745012
1294,-13,-4.317184011150472,17.702543767536483,-13.1411657,-0.0051240,0.0000000,-0.6622694,-1.6701256,4.0000000,-1.6316108,1.0089602,7.5916939,-1.7086403,12.9254074
1295,-13,-4.309727371150472,17.702543767536483,-13.1406050,-0.0057025,0.0000000,-0.7969598,-1.6090671,5.0000000,-0.8440305,1.0097455,7.9294128,-2.3741038,12.3213768
1296,-13,-4.302270731150472,17.702543767536483,-13.1398630,0.0037190,37.1900826,-0.7890821,-1.5087140,5.0000000,-0.3089652,1.0110440,8.4523487,-2.7084627,10.9966898
1297,-13,-4.294814091150472,17.702543767536483,-13.1389627,0.0031405,31.4049587,-0.6610095,-1.3283463,4.0000000,-0.0432147,1.0126977,9.0623865,-2.6134779,8.6337061
1298,-13,-4.287357451150472,17.702543767536483,-13.1379223,0.0023967,25.6198349,-0.4699246,-1.0454786,4.0000000,0.0984194,1.0147898,9.8106365,-2.1893766,5.4870653
1299,-13,-4.279900811150472,17.702543767536483,-13.1367340,0.0014050,19.8347111,-0.2834609,-0.4909187,4.0000000,0.2273669,1.0164232,10.3712654,-1.2092043,1.5864340
1300,-13,-4.272444171150472,17.702543767536483,-13.1354885,0.0002479,14.0495872,-0.1502885,-0.1467007,4.0000000,0.2550327,1.0165216,10.3296375,-0.5484340,0.4047609
1301,-13,-4.264987531150472,17.702543767536483,-13.1342659,-0.0011570,9.0909090,-0.1375583,-0.2422253,4.0000000,0.2004049,1.0164027,10.2371683,-0.6848555,0.5292071
1302,-13,-4.257530891150472,17.702543767536483,-13.1330194,-0.0024793,4.9586778,-0.1838312,-0.3381445,4.0000000,0.2064153,1.0173241,10.6157007,-0.8827043,0.8572835
1303,-13,-4.250074251150472,17.702543767536483,-13.1316996,-0.0037190,1.6528926,-0.2954384,0.0425122,4.0000000,0.3480582,1.0178853,10.8106899,-0.2630337,0.6446496
1304,-13,-4.242617611150472,17.702543767536483,-13.1303759,-0.0047934,0.0000000,-0.5320345,0.3314439,4.0000000,0.3938310,1.0165602,10.3194542,0.2690568,1.6078436
1305,-13,-4.235160971150472,17.702543767536483,-13.1291437,0.0042975,42.9752083,-0.7599276,0.2831092,4.0000000,0.3216107,1.0147988,9.7486925,0.2446076,1.9521329
1306,-13,-4.227704331150472,17.702543767536483,-13.1279545,0.0033884,33.8842964,-0.7071180,-0.0083779,4.0000000,0.1175756,1.0137445,9.3940926,-0.1343314,1.4929031
1307,-13,-4.220247691150472,17.702543767536483,-13.1267948,0.0023140,24.7933884,-0.6308381,-0.2238320,4.0000000,-0.0841600,1.0132346,9.2099924,-0.3635040,1.5365984
1308,-13,-4.212791051150472,17.702543767536483,-13.1256247,0.0007438,15.7024794,-0.7765431,-0.2531950,4.0000000,-0.2731850,1.0132301,9.2617779,-0.2332050,1.9076419
1309,-13,-4.205334411150472,17.702543767536483,-13.1244383,-0.0009091,8.2644625,-1.0808412,-0.1851301,4.0000000,-0.4274974,1.0124919,8.9831572,0.0572372,2.4198191
1310,-13,-4.197877771150472,17.702543767536483,-13.1233177,-0.0023140,3.3057852,-0.9359196,-0.3599869,4.0000000,-0.6209842,1.0115488,8.5829620,-0.0989897,2.5093024
1311,-13,-4.190421131150472,17.702543767536483,-13.1222105,-0.0035537,0.0000000,-0.5785164,-0.5070486,4.0000000,-0.8328805,1.0115556,8.6537266,-0.1812167,2.3038850
1312,-13,-4.182964491150472,17.702543767536483,-13.1210747,-0.0044628,0.0000000,-0.5305823,-0.4687530,4.0000000,-1.0378488,1.0113996,8.6116915,0.1003429,2.0557103
1313,-13,-4.175507851150472,17.702543767536483,-13.1199684,0.0046281,46.2809906,-0.2348548,-0.5672165,4.0000000,-1.2141404,1.0108382,8.3159742,0.0797074,1.8652296
1314,-13,-4.168051211150472,17.702543767536483,-13.1188812,0.0037190,37.1900826,0.9575153,-1.0351758,4.0000000,-1.3662663,1.0109670,8.3618174,-0.7040855,2.5060465
1315,-13,-4.160594571150471,17.702543767536483,-13.1177664,0.0027273,28.0991745,0.9795090,-1.0771502,4.0000000,-1.4709756,1.0123794,8.9978685,-0.6833249,2.8631799
1316,-13,-4.153137931150471,17.702543767536483,-13.1165428,0.0015702,19.0082645,0.0152921,-0.7981375,4.0000000,-1.5438632,1.0130445,9.2532902,-0.0524118,2.7195191
1317,-13,-4.145681291150471,17.702543767536483,-13.1153593,0.0001653,9.9173555,-1.4111013,-0.3755847,4.0000000,-1.6019450,1.0125875,9.0447693,0.8507757,3.6098177
1318,-13,-4.138224651150471,17.702543767536483,-13.1141853,-0.0013223,2.4793389,-1.7544630,-0.3008329,4.0000000,-1.6422451,1.0116227,8.6808281,1.0405793,4.0935054
1319,-13,-4.130768011150471,17.702543767536483,-13.1131058,-0.0024793,0.0000000,-1.3799967,-0.4345218,4.0000000,-1.6602340,1.0104225,8.1662188,0.7911903,3.7074606
1320,-13,-4.123311371150471,17.702543767536483,-13.1120672,-0.0033884,0.0000000,-0.5841182,-0.7280592,4.0000000,-1.6924683,1.0105171,8.2202711,0.2363500,3.4883208
1321,-13,-4.115854731150471,17.702543767536483,-13.1109953,-0.0042975,0.0000000,-0.5849723,-0.7876781,4.0000000,-1.7461766,1.0111016,8.4706230,0.1708204,3.8854704
1322,-13,-4.108398091150471,17.702543767536483,-13.1099119,0.0047934,47.9338837,-0.6218325,-0.8097149,4.0000000,-1.7752862,1.0115739,8.6360397,0.1558565,4.1221604
1323,-13,-4.100941451150472,17.702543767536483,-13.1088266,0.0038017,38.8429756,-1.0222169,-0.6194990,4.0000000,-1.7017889,1.0126183,9.0733347,0.4627910,3.8365295
1324,-13,-4.093484811150471,17.702543767536483,-13.1076860,0.0027273,29.7520657,-1.5349333,-0.3152066,4.0000000,-1.5721160,1.0130588,9.2251759,0.9417029,3.6972976
1325,-13,-4.086028171150472,17.702543767536483,-13.1066065,0.0014876,20.6611576,-1.8708881,-0.0352678,4.0000000,-1.3988450,1.0126618,9.0454283,1.3283094,3.9453592
1326,-13,-4.078571531150472,17.702543767536483,-13.1055632,0.0002479,12.3966942,-1.3507998,-0.1789359,4.0000000,-1.3457631,1.0123743,8.9376478,0.9878913,2.9936812
1327,-13,-4.071114891150472,17.702543767536483,-13.1045876,-0.0009917,5.7851238,-0.4516170,-0.5387911,4.0000000,-1.3978894,1.0126457,9.0107861,0.3203071,2.2185469
1328,-13,-4.063658251150472,17.702543767536483,-13.1035872,-0.0020661,1.6528926,0.3101209,-0.8463090,4.0000000,-1.3940768,1.0141895,9.5814877,-0.2985412,2.4304314
1329,-13,-4.056201611150472,17.702543767536483,-13.1024990,-0.0031405,0.0000000,0.2554021,-0.6748492,4.0000000,-1.1026376,1.0158422,10.1827297,-0.2470608,1.4365942
1330,-13,-4.048744971150472,17.702543767536483,-13.1013660,-0.0040496,0.0000000,-0.0385282,-0.4127460,4.0000000,-0.8205795,1.0162748,10.2831821,-0.0049124,0.8328944
1331,-13,-4.041288331150472,17.702543767536483,-13.1002607,-0.0050413,0.0000000,0.1504666,-0.5274659,4.0000000,-0.8030307,1.0161150,10.1917963,-0.2519012,0.8853766
1332,-13,-4.033831691150472,17.702543767536483,-13.0991707,0.0038017,41.3223152,0.7553717,-0.8728316,4.0000000,-0.9261891,1.0168102,10.4245663,-0.8194742,1.6499128
1333,-13,-4.026375051150472,17.702543767536483,-13.0980091,0.0025620,32.2314034,1.1584071,-1.0814494,4.0000000,-0.9941286,1.0181528,10.8233204,-1.1687702,2.5241444
1334,-13,-4.018918411150472,17.702543767536483,-13.0967855,0.0011570,23.9669418,1.8462985,-1.3788637,4.0000000,-1.1507964,1.0193772,11.1333656,-1.6069309,4.1728425
1335,-13,-4.011461771150472,17.702543767536483,-13.0954981,-0.0003306,16.5289249,2.2381916,-1.5265186,4.0000000,-1.2467816,1.0218091,11.8480825,-1.8062556,5.2051287
1336,-13,-4.004005131150472,17.702543767536483,-13.0940504,-0.0018182,10.7438021,2.1028755,-1.4726942,4.0000000,-1.2289093,1.0245255,12.5996466,-1.7164791,4.8559518
1337,-13,-3.996548491150472,17.702543767536483,-13.0925350,-0.0032231,5.7851238,1.2624769,-1.1335310,4.0000000,-1.0683099,1.0265248,13.0758038,-1.1987519,2.8910060
1338,-13,-3.989091851150472,17.702543767536483,-13.0909281,-0.0046281,2.4793389,0.1810340,-0.6393650,4.0000000,-0.8766673,1.0279437,13.4807234,-0.4020628,1.4631718
1339,-13,-3.981635211150472,17.702543767536483,-13.0892992,0.0038843,43.8016510,-0.2272413,-0.4073812,4.0000000,-0.7797644,1.0269154,13.1242828,-0.0349981,1.2798852
1340,-13,-3.974178571150472,17.702543767536483,-13.0877619,0.0023967,34.7107430,0.7753301,-0.8838062,4.0000000,-0.9452766,1.0265044,12.9265356,-0.8223358,1.7586318
1341,-13,-3.966721931150472,17.702543767536483,-13.0861654,0.0005785,25.6198349,1.3520633,-1.2185764,4.0000000,-0.9644189,1.0296910,13.8172407,-1.4727339,3.5629935
1342,-13,-3.959265291150472,17.702543767536483,-13.0844135,-0.0011570,17.3553715,1.0092461,-1.0567380,4.0000000,-0.7522907,1.0324498,14.4534903,-1.3611852,2.6958921
1343,-13,-3.951808651150472,17.702543767536483,-13.0826225,-0.0028099,10.7438021,0.4705285,-0.7582991,4.0000000,-0.4714339,1.0340594,14.7436152,-1.0451643,1.4904699
1344,-13,-3.944352011150472,17.702543767536483,-13.0807581,-0.0046281,4.9586778,0.0771330,-0.5883780,4.0000000,-0.2361038,1.0354177,15.0720081,-0.9406522,1.3512604
1345,-13,-3.936895371150472,17.702543767536483,-13.0788631,0.0033884,43.8016510,-0.2161880,-0.5256076,4.0000000,-0.0708533,1.0352037,14.9572392,-0.9803620,1.6916320
1346,-13,-3.929438731150472,17.702543767536483,-13.0769863,0.0014050,34.7107430,-0.1199272,-0.9155814,4.0000000,-0.0502753,1.0359786,15.0478516,-1.7808875,3.8855782
1347,-13,-3.921982091150472,17.702543767536483,-13.0750151,-0.0004132,25.6198349,-0.0605821,-1.0456171,4.0000000,-0.0888027,1.0394887,15.8426151,-2.0024314,4.8992686
1348,-13,-3.914525451150472,17.702543767536483,-13.0728970,-0.0023140,16.5289249,-0.1791769,-0.7629762,4.0000000,-0.1611225,1.0420510,16.3717194,-1.3648300,2.9986906
1349,-13,-3.907068811150472,17.702543767536483,-13.0707550,-0.0046281,9.0909090,-0.2662919,-0.5241667,4.0000000,-0.2533486,1.0424062,16.3649483,-0.7949848,1.8724391
1350,-13,-3.899612171150472,17.702543767536483,-13.0686026,0.0029752,42.9752083,-0.0668372,-0.6618428,4.0000000,-0.3718144,1.0432330,16.5196953,-0.9518712,2.1598611
1351,-13,-3.892155531150472,17.702543767536483,-13.0664034,0.0008264,33.8842964,0.0541417,-0.8101768,4.0000000,-0.4678904,1.0448394,16.8069248,-1.1524632,2.8890891
1352,-13,-3.884698891150472,17.702543767536483,-13.0641451,-0.0009917,24.7933884,-0.0270358,-0.7728332,4.0000000,-0.5889946,1.0469309,17.2215881,-0.9566718,2.8788383
1353,-13,-3.877242251150472,17.702543767536483,-13.0618210,-0.0037190,15.7024794,-0.3534439,-0.5769762,4.0000000,-0.7311919,1.0480801,17.4237232,-0.4227606,2.5040288
1354,-13,-3.869785611150472,17.702543767536483,-13.0594959,0.0036364,47.1074371,-0.0606502,-0.6819760,4.0000000,-0.8872212,1.0474433,17.2469082,-0.4767309,2.4492321
1355,-13,-3.862328971150472,17.702543767536483,-13.0572004,0.0012397,38.0165291,0.8425016,-1.0726799,4.0000000,-1.0045902,1.0488324,17.4824924,-1.1407697,3.5041914
1356,-13,-3.854872331150472,17.702543767536483,-13.0548029,-0.0007438,28.9256191,1.1275709,-1.1927927,4.0000000,-1.1150290,1.0527996,18.2284012,-1.2705562,4.1932092
1357,-13,-3.847415691150472,17.702543767536483,-13.0523033,-0.0034711,19.8347111,-0.0382815,-0.7536081,4.0000000,-1.2583078,1.0549279,18.6366901,-0.2489083,3.1283457
1358,-13,-3.839959051150472,17.702543767536483,-13.0498028,0.0038017,45.4545441,-0.2954015,-0.7544740,4.0000000,-1.4277164,1.0534436,18.2535801,-0.0812316,3.7973773
1359,-13,-3.832502411150472,17.702543767536483,-13.0473757,0.0011570,36.3636360,0.5984191,-1.1034459,5.0000000,-1.5889587,1.0539410,18.3305244,-0.6179331,4.8190541
1360,-13,-3.825045771150472,17.702543767536483,-13.0448523,-0.0012397,27.2727280,3.1023197,-1.8415841,5.0000000,-1.7173810,1.0571457,18.8363094,-1.9657873,9.0997725
1361,-13,-3.817589131150472,17.702543767536483,-13.0422735,-0.0039669,18.1818180,3.9248040,-2.0339587,5.0000000,-1.8181344,1.0638481,19.8730812,-2.2497830,10.9242220
1362,-13,-3.810132491150472,17.702543767536483,-13.0394430,0.0033058,45.4545441,3.4937348,-1.8995198,5.0000000,-1.8797003,1.0708390,21.0390511,-1.9193394,9.8745041
1363,-13,-3.802675851150473,17.702543767536483,-13.0365686,0.0004132,36.3636360,2.4061184,-1.6135689,5.0000000,-1.9156038,1.0737808,21.3437977,-1.3115339,7.8854241
1364,-13,-3.795219211150473,17.702543767536483,-13.0336227,-0.0023140,27.2727280,2.4238062,-1.6240178,5.0000000,-1.9026316,1.0784560,21.9843063,-1.3454039,8.1671267
1365,-13,-3.787762571150473,17.702543767536483,-13.0305538,-0.0050413,18.1818180,0.8670382,-1.2381668,5.0000000,-1.9172313,1.0829825,22.6447239,-0.5591022,6.8801246
1366,-13,-3.780305931150473,17.702543767536483,-13.0274239,0.0020661,42.1487617,-0.8836412,-0.8006417,4.0000000,-1.9292986,1.0824298,22.5301476,0.3280151,6.8086295
1367,-13,-3.772849291150473,17.702543767536483,-13.0243826,-0.0013223,33.0578499,-1.4042350,-0.7018845,4.0000000,-1.9465933,1.0804890,22.2269669,0.5428242,7.3126874
1368,-13,-3.765392651150473,17.702543767536483,-13.0213356,-0.0040496,23.9669418,-1.1116278,-0.8310085,4.0000000,-1.9830697,1.0799978,22.1624088,0.3210527,7.6441674
1369,-13,-3.757936011150472,17.702543767536483,-13.0183172,0.0030579,43.8016510,-0.9522310,-0.9111133,4.0000000,-2.0377128,1.0793912,22.0885334,0.2154862,8.0064831
1370,-13,-3.750479371150472,17.702543767536483,-13.0153084,-0.0001653,34.7107430,-0.2903020,-1.1248505,4.0000000,-2.0762963,1.0800132,22.1369057,-0.1734047,8.6269407
1371,-13,-3.743022731150472,17.702543767536483,-13.0122700,-0.0034711,25.6198349,-0.5210119,-1.1252507,4.0000000,-2.1025598,1.0825593,22.5208931,-0.1479416,9.4265804
1372,-13,-3.735566091150472,17.702543767536483,-13.0091724,0.0035537,46.2809906,0.0670245,-1.3651165,4.0000000,-2.0897040,1.0843964,22.7009239,-0.6405290,11.0770159
1373,-13,-4.354467211150471,17.695087127536482,-13.1407661,-0.0047107,0.0000000,-0.0417636,-0.6697633,4.0000000,-1.3698854,1.0099887,8.0457954,0.0303590,1.9926448
1374,-13,-4.347010571150471,17.695087127536482,-13.1408253,-0.0047107,0.0000000,-0.2035879,-0.6883970,5.0000000,-1.4486649,1.0096172,7.9070635,0.0718709,2.4343894
1375,-13,-4.339553931150471,17.695087127536482,-13.1408215,-0.0047934,0.0000000,-0.3708116,-0.6059004,4.0000000,-1.2435782,1.0092049,7.7494936,0.0317774,2.3223913
1376,-13,-4.332097291150472,17.695087127536482,-13.1407433,-0.0050413,0.0000000,-0.6156280,-0.8823588,4.0000000,-1.6901523,1.0087436,7.5635533,-0.0745655,4.5521207
1377,-13,-4.324640651150472,17.695087127536482,-13.1406021,-0.0054545,0.0000000,-0.8673951,-1.2435489,4.0000000,-1.9918612,1.0084938,7.4035125,-0.4952365,8.2552252
1378,-13,-4.317184011150472,17.695087127536482,-13.1402731,-0.0059504,0.0000000,-0.9329717,-1.5769340,4.0000000,-1.8015757,1.0085446,7.4214158,-1.3522923,12.2424831
1379,-13,-4.309727371150472,17.695087127536482,-13.1397953,0.0035537,35.5371895,-0.7904299,-1.6029394,4.0000000,-1.0552777,1.0091215,7.6574264,-2.1506009,12.2268610
1380,-13,-4.302270731150472,17.695087127536482,-13.1391144,0.0030579,30.5785122,-0.4080203,-1.6156564,5.0000000,-0.5669076,1.0102969,8.1497831,-2.6644051,11.5821896
1381,-13,-4.294814091150472,17.695087127536482,-13.1382790,0.0024793,25.6198349,-0.0370960,-1.5173796,4.0000000,-0.3163855,1.0119628,8.7950535,-2.7183738,9.5551434
1382,-13,-4.287357451150472,17.695087127536482,-13.1372786,0.0017355,20.6611576,0.1462302,-1.2816592,4.0000000,-0.1725275,1.0141684,9.5905066,-2.3907909,6.4747906
1383,-13,-4.279900811150472,17.695087127536482,-13.1361256,0.0007438,15.7024794,0.0826053,-0.7521949,4.0000000,-0.0579759,1.0158950,10.1981134,-1.4464139,2.1661844
1384,-13,-4.272444171150472,17.695087127536482,-13.1349068,-0.0004132,10.7438021,-0.0114256,-0.3843673,4.0000000,-0.0433584,1.0161557,10.2414875,-0.7253762,0.6368605
1385,-13,-4.264987531150472,17.695087127536482,-13.1337032,-0.0017355,6.6115704,0.0569571,-0.4134763,4.0000000,-0.1114167,1.0161502,10.1939192,-0.7155360,0.5907273
1386,-13,-4.257530891150472,17.695087127536482,-13.1324730,-0.0029752,3.3057852,0.0684585,-0.4740979,4.0000000,-0.1263055,1.0170368,10.5210705,-0.8218904,0.7921274
1387,-13,-4.250074251150472,17.695087127536482,-13.1311789,-0.0041322,0.8264463,-0.3344412,-0.1202154,4.0000000,-0.0240807,1.0173740,10.6569061,-0.2163501,0.7773691
1388,-13,-4.242617611150472,17.695087127536482,-13.1298962,0.0048760,48.7603302,-0.8076603,0.1617971,4.0000000,0.0324866,1.0159005,10.1587267,0.2911076,1.8294858
1389,-13,-4.235160971150472,17.695087127536482,-13.1287107,0.0039669,39.6694221,-0.9714161,0.1110208,4.0000000,-0.0425592,1.0142964,9.5881042,0.2646007,2.1054485
1390,-13,-4.227704331150472,17.695087127536482,-13.1275454,0.0029752,30.5785122,-0.6495284,-0.2142962,4.0000000,-0.2541891,1.0133083,9.2429209,-0.1744033,1.5632972
1391,-13,-4.220247691150472,17.695087127536482,-13.1264324,0.0018182,21.4876041,-0.4840300,-0.4059180,4.0000000,-0.3982999,1.0128611,9.1154833,-0.4135362,1.7117776
1392,-13,-4.212791051150472,17.695087127536482,-13.1252909,0.0003306,13.2231407,-0.7200103,-0.3708667,4.0000000,-0.4869209,1.0127962,9.1317129,-0.2548126,2.0990880
1393,-13,-4.205334411150472,17.695087127536482,-13.1241579,-0.0012397,6.6115704,-1.1010036,-0.2942543,4.0000000,-0.5898663,1.0118725,8.7606945,0.0013576,2.6794868
1394,-13,-4.197877771150472,17.695087127536482,-13.1230860,-0.0025620,2.4793389,-0.6885871,-0.5506787,4.0000000,-0.8011274,1.0109386,8.3440971,-0.3002300,2.7152274
1395,-13,-4.190421131150472,17.695087127536482,-13.1220217,-0.0037190,0.0000000,-0.1636555,-0.7624917,4.0000000,-1.0754979,1.0110167,8.4512968,-0.4494856,2.7934291
1396,-13,-4.182964491150472,17.695087127536482,-13.1209278,-0.0046281,0.0000000,-0.1432460,-0.7704470,4.0000000,-1.3270155,1.0110521,8.4827251,-0.2138785,2.8204286
1397,-13,-4.175507851150472,17.695087127536482,-13.1198492,0.0044628,44.6280975,0.1613026,-0.8815324,4.0000000,-1.5472684,1.0108275,8.3127260,-0.2157964,2.9583061
1398,-13,-4.168051211150472,17.695087127536482,-13.1187668,0.0035537,35.5371895,1.5214570,-1.3015553,4.0000000,-1.7044652,1.0113620,8.5179939,-0.8986453,3.9522393
1399,-13,-4.160594571150471,17.695087127536482,-13.1176310,0.0024793,26.4462814,1.4995496,-1.3164527,4.0000000,-1.7911077,1.0130259,9.2053041,-0.8417979,4.2120361
1400,-13,-4.153137931150471,17.695087127536482,-13.1163921,0.0012397,17.3553715,0.3228422,-0.9933901,4.0000000,-1.8037282,1.0138925,9.5554333,-0.1830521,3.5878983
1401,-13,-4.145681291150471,17.695087127536482,-13.1151876,-0.0001653,9.0909090,-1.3759865,-0.5126707,4.0000000,-1.7913113,1.0135907,9.4240808,0.7659699,4.0924735
1402,-13,-4.138224651150471,17.695087127536482,-13.1139822,-0.0016529,2.4793389,-1.7982289,-0.4056741,4.0000000,-1.8023725,1.0126662,9.0508757,0.9910243,4.5345240
1403,-13,-4.130768011150471,17.695087127536482,-13.1128769,-0.0028099,0.0000000,-1.2301685,-0.5799217,4.0000000,-1.8302162,1.0116522,8.6347075,0.6703728,4.0533562
1404,-13,-4.123311371150471,17.695087127536482,-13.1117887,-0.0037190,0.0000000,-0.2685047,-0.8756766,4.0000000,-1.8799731,1.0119965,8.7877703,0.1286199,3.8667169
1405,-13,-4.115854731150471,17.695087127536482,-13.1106663,-0.0046281,0.0000000,-0.2113763,-0.8987828,4.0000000,-1.8716154,1.0127202,9.0978355,0.0740497,3.9381478
1406,-13,-4.108398091150471,17.695087127536482,-13.1095381,0.0043802,44.6280975,-0.2214498,-0.8898911,4.0000000,-1.8317040,1.0133982,9.3080597,0.0519218,3.9020755
1407,-13,-4.100941451150472,17.695087127536482,-13.1083822,0.0033058,35.5371895,-0.7488506,-0.6506230,4.0000000,-1.6955432,1.0145782,9.7543192,0.3942971,3.4676569
1408,-13,-4.093484811150471,17.695087127536482,-13.1071749,0.0021488,26.4462814,-1.3449932,-0.3236113,4.0000000,-1.5261645,1.0148484,9.8598833,0.8789420,3.3501859
1409,-13,-4.086028171150472,17.695087127536482,-13.1060448,0.0008264,17.3553715,-1.7726200,-0.0518644,4.0000000,-1.3664240,1.0142987,9.6236572,1.2626953,3.7730725
1410,-13,-4.078571531150472,17.695087127536482,-13.1049490,-0.0004132,9.9173555,-1.3931712,-0.1567477,4.0000000,-1.3263686,1.0140293,9.5291977,1.0128732,3.0721684
1411,-13,-4.071114891150472,17.695087127536482,-13.1039057,-0.0016529,4.1322312,-0.6142842,-0.4495486,4.0000000,-1.3499811,1.0141788,9.5262747,0.4508837,2.2016549
1412,-13,-4.063658251150472,17.695087127536482,-13.1028547,-0.0027273,0.8264463,0.2124400,-0.7732234,4.0000000,-1.3704599,1.0153660,9.9421549,-0.1759869,2.1496503
1413,-13,-4.056201611150472,17.695087127536482,-13.1017427,-0.0037190,0.0000000,0.2282041,-0.6649334,4.0000000,-1.1270882,1.0167341,10.4488201,-0.2027786,1.4476492
1414,-13,-4.048744971150472,17.695087127536482,-13.1005869,-0.0047107,0.0000000,-0.1329587,-0.4296690,4.0000000,-0.9196857,1.0170456,10.5012074,0.0603478,1.1055461
1415,-13,-4.041288331150472,17.695087127536482,-13.0994740,0.0042149,44.6280975,0.0006460,-0.5284070,4.0000000,-0.9604416,1.0169135,10.4167604,-0.0963722,1.2252342
1416,-13,-4.033831691150472,17.695087127536482,-13.0983629,0.0029752,35.5371895,0.6420205,-0.8552770,4.0000000,-1.1155925,1.0177178,10.6637440,-0.5949615,1.7947664
1417,-13,-4.026375051150472,17.695087127536482,-13.0971985,0.0017355,27.2727280,1.0997084,-1.0615716,4.0000000,-1.1635308,1.0189565,11.0331326,-0.9596123,2.5062852
1418,-13,-4.018918411150472,17.695087127536482,-13.0959787,0.0003306,19.8347111,1.9632416,-1.4057366,4.0000000,-1.2954378,1.0200855,11.3224869,-1.5160353,4.2801933
1419,-13,-4.011461771150472,17.695087127536482,-13.0947094,-0.0011570,13.2231407,2.4658523,-1.5923167,4.0000000,-1.3572723,1.0226139,12.0293055,-1.8273613,5.6270013
1420,-13,-4.004005131150472,17.695087127536482,-13.0932627,-0.0025620,8.2644625,2.2575641,-1.5211115,4.0000000,-1.2850479,1.0254153,12.8017902,-1.7571750,5.1687417
1421,-13,-3.996548491150472,17.695087127536482,-13.0917454,-0.0039669,4.1322312,1.3340553,-1.1858921,4.0000000,-1.0941018,1.0271703,13.2166691,-1.2776824,3.2709730
1422,-13,-3.989091851150472,17.695087127536482,-13.0901642,-0.0053719,1.6528926,0.2389865,-0.7428660,4.0000000,-0.9112350,1.0283408,13.5612612,-0.5744970,1.9703015
1423,-13,-3.981635211150472,17.695087127536482,-13.0885496,0.0031405,38.8429756,-0.1491359,-0.5431858,4.0000000,-0.8257933,1.0275595,13.2723455,-0.2605784,1.6858697
1424,-13,-3.974178571150472,17.695087127536482,-13.0870094,0.0015702,29.7520657,0.9505225,-0.9868706,4.0000000,-1.0130525,1.0273594,13.1244059,-0.9606888,2.2264867
1425,-13,-3.966721931150472,17.695087127536482,-13.0854082,-0.0001653,21.4876041,1.5284538,-1.2617097,4.0000000,-1.0344224,1.0305108,13.9972630,-1.4889970,3.6636550
1426,-13,-3.959265291150472,17.695087127536482,-13.0836487,-0.0018182,14.0495872,1.0450693,-1.0603638,4.0000000,-0.7892044,1.0328884,14.5502386,-1.3315231,2.6629448
1427,-13,-3.951808651150472,17.695087127536482,-13.0818834,-0.0034711,8.2644625,0.4042552,-0.7705604,4.0000000,-0.5350595,1.0339324,14.7040720,-1.0060614,1.7377535
1428,-13,-3.944352011150472,17.695087127536482,-13.0800381,-0.0052893,3.3057852,0.0342260,-0.6459213,4.0000000,-0.3905240,1.0347873,14.9370975,-0.9013185,1.7868296
1429,-13,-3.936895371150472,17.695087127536482,-13.0781965,0.0027273,40.4958687,-0.1370533,-0.6401355,4.0000000,-0.3451362,1.0342350,14.7496681,-0.9351347,2.1322348
1430,-13,-3.929438731150472,17.695087127536482,-13.0763597,0.0008264,31.4049587,0.5057429,-1.0955570,4.0000000,-0.4671918,1.0347804,14.7868452,-1.7239221,4.1318774
1431,-13,-3.921982091150472,17.695087127536482,-13.0744534,-0.0009917,22.3140488,0.9711466,-1.3382959,4.0000000,-0.6118569,1.0378958,15.5338116,-2.0647349,5.7386627
1432,-13,-3.914525451150472,17.695087127536482,-13.0724058,-0.0028926,14.0495872,0.6311752,-1.1221602,4.0000000,-0.7276474,1.0406893,16.1138058,-1.5166730,4.2748504
1433,-13,-3.907068811150472,17.695087127536482,-13.0702982,-0.0052066,7.4380164,0.2674345,-0.9067416,4.0000000,-0.8607188,1.0415590,16.2011795,-0.9527645,3.2288761
