OID_,ClipsFinal_DEM_Large_S3_RegN,X,Y,DEM_Large_S1_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
4361,-12,-2.751289611150471,22.668666007536480,-12.8103275,-0.0041322,0.0000000,-0.2755851,-0.3472344,4.0000000,0.1756917,1.0013440,2.8720953,-0.8701604,1.0368334
4362,-12,-2.743832971150471,22.668666007536480,-12.8102341,-0.0042975,0.0000000,-0.3520072,-0.3240517,4.0000000,0.2280247,1.0013465,2.8726928,-0.8761281,1.1279143
4363,-12,-2.736376331150471,22.668666007536480,-12.8101578,-0.0044628,0.0000000,-0.3752573,-0.3279912,4.0000000,0.2477194,1.0013692,2.8854516,-0.9037018,1.1849115
4364,-12,-2.728919691150471,22.668666007536480,-12.8101072,-0.0046281,0.0000000,-0.3521877,-0.3687460,4.0000000,0.1702777,1.0014479,2.9683726,-0.9077697,1.2528484
4365,-12,-2.721463051150470,22.668666007536480,-12.8100586,-0.0047934,0.0000000,-0.2710277,-0.4379551,4.0000000,0.0069712,1.0015970,3.1327055,-0.8828814,1.3147879
4366,-12,-2.714006411150470,22.668666007536480,-12.8100252,-0.0049587,0.0000000,-0.3129755,-0.4438910,4.0000000,-0.0370221,1.0018200,3.3731093,-0.8507599,1.4214317
4367,-12,-2.706549771150470,22.668666007536480,-12.8099804,0.0049587,49.5867767,-0.2979579,-0.4800276,4.0000000,-0.1129704,1.0021082,3.6520545,-0.8470848,1.5271294
4368,-12,-2.699093131150470,22.668666007536480,-12.8099546,0.0048760,48.7603302,-0.1013480,-0.6144950,4.0000000,-0.3236080,1.0024592,3.9534965,-0.9053819,1.7260873
4369,-12,-2.691636491150470,22.668666007536480,-12.8099241,0.0047107,47.1074371,0.1205352,-0.7390137,4.0000000,-0.5595011,1.0028932,4.2965002,-0.9185263,1.9624939
4370,-12,-2.684179851150471,22.668666007536480,-12.8098526,0.0045455,45.4545441,0.2387212,-0.7959111,4.0000000,-0.6063972,1.0033233,4.6272326,-0.9854251,2.0795243
4371,-12,-2.676723211150471,22.668666007536480,-12.8097668,0.0042975,42.9752083,0.3302809,-0.8301210,4.0000000,-0.5832117,1.0036891,4.8921642,-1.0770305,2.1206312
4372,-12,-2.669266571150471,22.668666007536480,-12.8096428,0.0039669,39.6694221,0.9145501,-1.0487604,4.0000000,-0.9538813,1.0040218,5.1199088,-1.1436394,2.6087677
4373,-12,-2.661809931150471,22.668666007536480,-12.8094873,0.0036364,36.3636360,1.6401050,-1.3090428,4.0000000,-1.4416232,1.0044284,5.3657107,-1.1764624,3.6438422
4374,-12,-2.654353291150471,22.668666007536480,-12.8092499,0.0032231,32.2314034,1.9785907,-1.4262555,4.0000000,-1.6571746,1.0050124,5.7194872,-1.1953362,4.2775393
4375,-12,-3.347820811150471,22.661209367536479,-12.7368736,0.0015702,34.7107430,-0.3520725,-0.4359389,4.0000000,-0.9490772,1.0418715,16.3248901,0.0771994,1.8168695
4376,-12,-3.340364171150471,22.661209367536479,-12.7387667,0.0032231,43.8016510,-0.8820890,-0.3786825,4.0000000,-1.1758162,1.0398521,15.9172039,0.4184511,2.8495755
4377,-12,-3.332907531150471,22.661209367536479,-12.7406397,-0.0050413,4.1322312,-1.3547190,-0.4904207,4.0000000,-1.3708497,1.0380880,15.5893164,0.3900083,4.4225211
4378,-12,-3.325450891150471,22.661209367536479,-12.7424927,-0.0032231,9.0909090,-1.8272152,-0.4881746,4.0000000,-1.4226160,1.0347947,14.8673592,0.4462669,5.4284325
4379,-12,-3.317994251150471,22.661209367536479,-12.7442350,-0.0013223,16.5289249,-1.6863959,-0.6252190,4.0000000,-1.3305761,1.0319482,14.3188858,0.0801381,5.7309866
4380,-12,-3.310537611150471,22.661209367536479,-12.7459812,0.0005785,25.6198349,-0.9846933,-1.1346495,4.0000000,-1.2236069,1.0292636,13.8123398,-1.0456920,8.0373945
4381,-12,-3.303080971150471,22.661209367536479,-12.7476139,0.0022314,34.7107430,-0.3283787,-1.5427985,4.0000000,-1.1483827,1.0238193,12.2917566,-1.9372143,11.0490227
4382,-12,-3.295624331150471,22.661209367536479,-12.7490244,0.0037190,43.8016510,-0.0458395,-1.0108819,4.0000000,-0.8878353,1.0189759,10.9075966,-1.1339285,4.4773340
4383,-12,-3.288167691150471,22.661209367536479,-12.7503185,-0.0049587,0.0000000,-0.2312863,-0.2042447,4.0000000,-0.6284118,1.0176388,10.6239281,0.2199225,0.6876370
4384,-12,-3.280711051150471,22.661209367536479,-12.7516413,-0.0034711,3.3057852,-0.5813650,0.3286178,4.0000000,-0.4795832,1.0183301,10.8299932,1.1368188,1.6735631
4385,-12,-3.273254411150471,22.661209367536479,-12.7530088,-0.0019835,9.0909090,-0.7087401,0.3930126,4.0000000,-0.4868191,1.0201973,11.4162741,1.2728442,2.1463954
4386,-12,-3.265797771150471,22.661209367536479,-12.7544975,-0.0002479,17.3553715,-0.6621898,0.2857157,4.0000000,-0.5350682,1.0219411,11.9253540,1.1064996,1.7583596
4387,-12,-3.258341131150471,22.661209367536479,-12.7560120,0.0014876,26.4462814,-0.4709327,0.1442190,4.0000000,-0.5091743,1.0228629,12.1188097,0.7976122,1.1041617
4388,-12,-3.250884491150471,22.661209367536479,-12.7575741,0.0029752,35.5371895,-0.3488614,0.0874910,4.0000000,-0.4453290,1.0241073,12.4980564,0.6203111,0.7925610
4389,-12,-3.243427851150471,22.661209367536479,-12.7591791,0.0042975,44.6280975,0.1313468,-0.3876076,4.0000000,-0.4178896,1.0249491,12.7753897,-0.3573257,0.3769644
4390,-12,-3.235971211150471,22.661209367536479,-12.7607985,-0.0044628,1.6528926,0.4690862,-0.8183880,4.0000000,-0.3749513,1.0237353,12.3681498,-1.2618248,1.8394901
4391,-12,-3.228514571150471,22.661209367536479,-12.7623158,-0.0031405,5.7851238,0.3621618,-0.7836004,4.0000000,-0.2959073,1.0212303,11.6208839,-1.2712936,1.8141552
4392,-12,-3.221057931150471,22.661209367536479,-12.7637367,-0.0016529,11.5702477,0.0420260,-0.2849895,4.0000000,-0.1220369,1.0198400,11.2630606,-0.4479421,0.2526701
4393,-12,-3.213601291150471,22.661209367536479,-12.7651348,0.0000826,19.8347111,-0.0983956,0.2416360,4.0000000,0.1119551,1.0200981,11.3088436,0.3713169,0.4602598
4394,-12,-3.206144651150471,22.661209367536479,-12.7665730,0.0019008,28.9256191,-0.0713474,0.2442664,4.0000000,0.3630648,1.0217083,11.8576126,0.1254680,0.4213334
4395,-12,-3.198688011150471,22.661209367536479,-12.7680874,0.0033884,38.0165291,-0.5095227,-0.2467307,4.0000000,0.5066492,1.0217372,11.9319601,-1.0001106,1.3436739
4396,-12,-3.191231371150471,22.661209367536479,-12.7695131,0.0046281,47.1074371,-1.1214187,-0.4101818,4.0000000,0.6607301,1.0193682,11.1115379,-1.4810938,3.0754039
4397,-12,-3.183774731150470,22.661209367536479,-12.7708168,-0.0041322,2.4793389,-1.0757868,-0.0315777,4.0000000,0.9580422,1.0180156,10.7090483,-1.0211976,2.3090909
4398,-12,-3.176318091150470,22.661209367536479,-12.7721071,-0.0028926,5.7851238,-0.5729710,0.4144293,4.0000000,1.2676778,1.0178281,10.6885757,-0.4388192,2.0201685
4399,-12,-3.168861451150470,22.661209367536479,-12.7733660,-0.0014050,11.5702477,0.2078616,0.8441470,4.0000000,1.5429860,1.0182736,10.7745571,0.1453080,2.7059252
4400,-12,-3.161404811150470,22.661209367536479,-12.7746592,0.0002479,19.0082645,1.2848015,1.2835792,4.0000000,1.6976857,1.0204666,11.4306850,0.8694729,4.4516568
4401,-12,-3.153948171150470,22.661209367536479,-12.7760687,0.0019008,28.0991745,1.3943851,1.2851297,4.0000000,1.5294836,1.0234061,12.3235016,1.0407758,4.2589445
4402,-12,-3.146491531150470,22.661209367536479,-12.7775688,0.0033058,37.1900826,1.1229464,1.1111424,4.0000000,1.1863080,1.0257068,12.8889704,1.0359768,3.0044963
4403,-12,-3.139034891150470,22.661209367536479,-12.7791348,0.0045455,46.2809906,0.5879121,0.7729589,4.0000000,0.7427964,1.0280442,13.4618559,0.8031215,1.3534187
4404,-12,-3.131578251150470,22.661209367536479,-12.7807941,-0.0042975,1.6528926,-0.1120743,0.1260079,4.0000000,0.2251389,1.0290043,13.7871695,0.0268769,0.3267307
4405,-12,-3.124121611150471,22.661209367536479,-12.7824297,-0.0029752,5.7851238,-0.3334321,-0.4811019,4.0000000,-0.2948632,1.0269936,13.2188721,-0.6673406,1.7527196
4406,-12,-3.116664971150471,22.661209367536479,-12.7839613,-0.0014050,12.3966942,-0.1540478,-0.6286055,4.0000000,-0.6139427,1.0245255,12.5574675,-0.6432683,2.0797968
4407,-12,-3.109208331150471,22.661209367536479,-12.7854328,0.0004132,21.4876041,-0.2877591,-0.5151055,4.0000000,-0.9027270,1.0226976,12.1180630,-0.1274840,1.8315806
4408,-12,-3.101751691150471,22.661209367536479,-12.7868462,0.0019835,30.5785122,-0.8958267,-0.4598789,4.0000000,-1.2734768,1.0212550,11.7191572,0.3537191,2.9397931
4409,-12,-3.094295051150471,22.661209367536479,-12.7882462,0.0034711,39.6694221,-1.7792281,-0.5186334,4.0000000,-1.6349100,1.0201774,11.4424381,0.5976433,5.1253114
4410,-12,-3.086838411150471,22.661209367536479,-12.7896347,0.0047107,48.7603302,-2.2837465,-0.7524387,4.0000000,-1.8725061,1.0186206,10.9902010,0.3676287,7.4943242
4411,-12,-3.079381771150471,22.661209367536479,-12.7909775,-0.0042149,0.0000000,-2.2050929,-0.9303113,4.0000000,-1.9066321,1.0165401,10.3377962,0.0460095,8.5337658
4412,-12,-3.071925131150471,22.661209367536479,-12.7922506,-0.0033058,0.0000000,-1.7766963,-1.0290008,4.0000000,-1.7917676,1.0148203,9.7886057,-0.2662338,8.3584862
4413,-12,-3.064468491150471,22.661209367536479,-12.7934942,-0.0023967,0.0000000,-0.6664348,-1.1862600,4.0000000,-1.6124682,1.0133152,9.2935572,-0.7600516,7.3970790
4414,-12,-3.057011851150471,22.661209367536479,-12.7946644,-0.0014876,0.0000000,0.4547290,-1.2787472,4.0000000,-1.4872326,1.0114974,8.6218700,-1.0702617,5.9195065
4415,-12,-3.049555211150471,22.661209367536479,-12.7957506,-0.0000826,6.6115704,1.0759325,-1.2578523,5.0000000,-1.4644512,1.0101103,8.0867901,-1.0512534,4.3695583
4416,-12,-3.042098571150471,22.661209367536479,-12.7967882,0.0013223,15.7024794,0.5610356,-0.9814200,5.0000000,-1.5079461,1.0090969,7.6369081,-0.4548939,2.8683174
4417,-12,-3.034641931150471,22.661209367536479,-12.7977629,0.0024793,24.7933884,-0.1270577,-0.7566229,5.0000000,-1.5800022,1.0089281,7.5921912,0.0667565,2.6810870
4418,-12,-3.027185291150471,22.661209367536479,-12.7987833,0.0033884,33.8842964,0.0203407,-0.8341354,5.0000000,-1.6543915,1.0093935,7.8806863,-0.0138791,2.9030049
4419,-12,-3.019728651150471,22.661209367536479,-12.7998133,0.0042975,42.9752083,0.2599846,-0.9661175,5.0000000,-1.7355853,1.0089703,7.6212192,-0.1966498,3.3848386
4420,-12,-3.012272011150471,22.661209367536479,-12.8007832,-0.0047934,0.0000000,0.1510687,-1.0240659,5.0000000,-1.8135114,1.0088793,7.6040101,-0.2346204,4.0924191
4421,-12,-3.004815371150471,22.661209367536479,-12.8017988,-0.0038843,0.0000000,0.1807474,-1.1236026,4.0000000,-1.9150445,1.0089457,7.6860123,-0.3321607,4.9279809
4422,-12,-2.997358731150471,22.661209367536479,-12.8027716,-0.0029752,0.0000000,1.2416215,-1.4514375,4.0000000,-2.0365126,1.0084947,7.4604430,-0.8663624,6.2095103
4423,-12,-2.989902091150471,22.661209367536479,-12.8037348,-0.0020661,0.0000000,1.9549956,-1.6754925,4.0000000,-2.1578779,1.0078723,7.1959291,-1.1931071,7.6078744
4424,-12,-2.982445451150471,22.661209367536479,-12.8046255,-0.0011570,0.0000000,2.9832706,-1.9389899,4.0000000,-2.2464921,1.0068802,6.7153778,-1.6314876,9.3599892
4425,-12,-2.974988811150471,22.661209367536479,-12.8054466,-0.0002479,0.0000000,3.2684934,-2.0343235,4.0000000,-2.2635038,1.0058528,6.1676240,-1.8051434,10.2749548
4426,-12,-2.967532171150471,22.661209367536479,-12.8061733,0.0000000,0.0000000,2.9920349,-2.0030725,4.0000000,-2.2127340,1.0049706,5.6768694,-1.7934110,10.2822723
4427,-12,-2.960075531150471,22.661209367536479,-12.8068371,0.0000000,0.0000000,3.0813568,-2.0342839,4.0000000,-2.1406341,1.0044156,5.3835759,-1.9279335,10.5840206
4428,-12,-2.952618891150470,22.661209367536479,-12.8074484,0.0000000,0.0000000,3.8796568,-2.1832647,4.0000000,-2.0217850,1.0038245,4.9999337,-2.3447444,11.4703865
4429,-12,-2.945162251150471,22.661209367536479,-12.8079672,0.0003306,3.3057852,4.0591283,-2.2248864,5.0000000,-1.7484570,1.0031315,4.4831691,-2.7013159,11.8001871
4430,-12,-2.937705611150471,22.661209367536479,-12.8083801,0.0006612,6.6115704,4.3881989,-2.2964780,5.0000000,-1.5287770,1.0027323,4.2289681,-3.0641789,12.4152279
4431,-12,-2.930248971150471,22.661209367536479,-12.8087301,0.0010744,10.7438021,3.3644381,-2.1214406,5.0000000,-1.0854714,1.0024714,3.9402533,-3.1574101,11.3385096
4432,-12,-2.922792331150471,22.661209367536479,-12.8089390,0.0014876,14.8760328,2.1640198,-1.8794568,4.0000000,-0.7102553,1.0024787,3.9837360,-3.0486581,9.8538685
4433,-12,-2.915335691150471,22.661209367536479,-12.8091440,0.0019008,19.0082645,0.7502382,-1.5431066,4.0000000,-0.2684538,1.0027498,4.2423491,-2.8177595,8.0692568
4434,-12,-2.907879051150471,22.661209367536479,-12.8092699,0.0023140,23.1404953,0.9273469,-1.4701450,4.0000000,-0.3917417,1.0030036,4.4592295,-2.5485482,6.8346624
4435,-12,-2.900422411150471,22.661209367536479,-12.8093891,0.0027273,27.2727280,0.4018342,-1.2189127,4.0000000,-0.2099263,1.0032881,4.6672072,-2.2278991,5.1750541
4436,-12,-2.892965771150471,22.661209367536479,-12.8094635,0.0032231,32.2314034,0.0985790,-0.9856271,4.0000000,-0.0761897,1.0035295,4.8366070,-1.8950646,3.7158403
4437,-12,-2.885509131150471,22.661209367536479,-12.8095465,0.0037190,37.1900826,-0.4192757,-0.6810281,4.0000000,0.2533965,1.0037528,4.9876728,-1.6154526,2.7154064
4438,-12,-2.878052491150471,22.661209367536479,-12.8096333,0.0042149,42.1487617,-0.5305892,-0.4879545,4.0000000,0.3887913,1.0039506,5.1095400,-1.3647002,2.0321214
4439,-12,-2.870595851150471,22.661209367536479,-12.8097534,0.0047107,47.1074371,-0.6322244,-0.3106603,4.0000000,0.5337479,1.0041413,5.2253985,-1.1550686,1.6693830
4440,-12,-2.863139211150471,22.661209367536479,-12.8098974,0.0049587,49.5867767,-0.5632942,-0.2374002,4.0000000,0.5076189,1.0043221,5.3418517,-0.9824193,1.3695490
4441,-12,-2.855682571150471,22.661209367536479,-12.8100920,-0.0047934,0.0000000,-0.2768216,-0.3205982,4.0000000,0.1786535,1.0044323,5.4261594,-0.8198499,0.9764382
4442,-12,-2.848225931150471,22.661209367536479,-12.8103065,-0.0046281,0.0000000,0.2924996,-0.6206134,4.0000000,-0.4983814,1.0043507,5.3676801,-0.7428454,0.9699097
4443,-12,-2.840769291150471,22.661209367536479,-12.8105049,-0.0044628,0.0000000,0.6466461,-0.8367090,4.0000000,-0.9266442,1.0040411,5.1489987,-0.7467738,1.5341296
4444,-12,-2.833312651150471,22.661209367536479,-12.8106346,-0.0042975,0.0000000,0.8169064,-0.9411222,4.0000000,-1.1156442,1.0037146,4.9190001,-0.7666002,1.9423879
4445,-12,-2.825856011150471,22.661209367536479,-12.8107262,-0.0042149,0.0000000,0.7220545,-0.8732938,4.0000000,-0.9536505,1.0035052,4.7662182,-0.7929371,1.6308821
4446,-12,-2.818399371150471,22.661209367536479,-12.8107433,-0.0041322,0.0000000,0.5742294,-0.7823564,5.0000000,-0.7531356,1.0033627,4.6864691,-0.8115772,1.3168043
4447,-12,-2.810942731150471,22.661209367536479,-12.8107290,-0.0041322,0.0000000,0.3611016,-0.6639786,4.0000000,-0.4793702,1.0032567,4.6125464,-0.8485871,1.0516645
4448,-12,-2.803486091150471,22.661209367536479,-12.8106842,-0.0041322,0.0000000,0.3031691,-0.6609773,4.0000000,-0.3983636,1.0031159,4.5082927,-0.9235910,1.1511225
4449,-12,-2.796029451150471,22.661209367536479,-12.8106260,-0.0041322,0.0000000,0.3642550,-0.7431486,4.0000000,-0.4384768,1.0029397,4.3705516,-1.0478203,1.4926021
4450,-12,-2.788572811150471,22.661209367536479,-12.8105478,-0.0042149,0.0000000,0.3802608,-0.8056006,4.0000000,-0.3756489,1.0027689,4.2339182,-1.2355524,1.8479911
4451,-12,-2.781116171150471,22.661209367536479,-12.8104258,-0.0043802,0.0000000,0.1231159,-0.7574112,4.0000000,-0.1033435,1.0025737,4.0683908,-1.4114790,2.0591588
4452,-12,-2.773659531150471,22.661209367536479,-12.8102961,-0.0045455,0.0000000,-0.2309094,-0.6697189,4.0000000,0.1526561,1.0023381,3.8489530,-1.4920939,2.2663646
4453,-12,-2.766202891150471,22.661209367536479,-12.8101702,-0.0047107,0.0000000,-0.3631793,-0.6616049,4.0000000,0.2015970,1.0021532,3.6830368,-1.5248070,2.4883106
4454,-12,-2.758746251150471,22.661209367536479,-12.8100471,-0.0048760,0.0000000,-0.3599737,-0.6960146,4.0000000,0.1465992,1.0020695,3.6075439,-1.5386285,2.6695018
4455,-12,-2.751289611150471,22.661209367536479,-12.8099346,0.0049587,49.5867767,-0.3827881,-0.7152812,4.0000000,0.1184561,1.0020534,3.6020172,-1.5490185,2.8249259
4456,-12,-2.743832971150471,22.661209367536479,-12.8098316,0.0047934,47.9338837,-0.4879624,-0.6999491,4.0000000,0.1617039,1.0020714,3.6213472,-1.5616022,2.9495032
4457,-12,-2.736376331150471,22.661209367536479,-12.8097477,0.0046281,46.2809906,-0.4431278,-0.7211605,4.0000000,0.1401081,1.0021152,3.6528118,-1.5824292,2.9806089
4458,-12,-2.728919691150471,22.661209367536479,-12.8096838,0.0044628,44.6280975,-0.3122416,-0.7643965,4.0000000,0.0332752,1.0022093,3.7410429,-1.5620681,2.9765978
4459,-12,-2.721463051150470,22.661209367536479,-12.8096170,0.0042975,42.9752083,-0.1464586,-0.8032935,4.0000000,-0.1129165,1.0023715,3.8871691,-1.4936705,2.8903499
4460,-12,-2.714006411150470,22.661209367536479,-12.8095560,0.0041322,41.3223152,-0.2291149,-0.7463851,4.0000000,-0.1102650,1.0025947,4.0779462,-1.3825052,2.7042713
4461,-12,-2.706549771150470,22.661209367536479,-12.8094797,0.0040496,40.4958687,-0.1932900,-0.7173551,4.0000000,-0.1820941,1.0028572,4.2966328,-1.2526160,2.4639359
4462,-12,-2.699093131150470,22.661209367536479,-12.8094101,0.0039669,39.6694221,0.0565562,-0.7753724,4.0000000,-0.4278316,1.0031928,4.5537229,-1.1229132,2.3139901
4463,-12,-2.691636491150470,22.661209367536479,-12.8093281,0.0038017,38.0165291,0.1473308,-0.7825882,4.0000000,-0.6257781,1.0036682,4.8991032,-0.9393982,2.1832874
4464,-12,-2.684179851150471,22.661209367536479,-12.8092031,0.0036364,36.3636360,0.0942401,-0.7107249,4.0000000,-0.5943058,1.0041673,5.2397099,-0.8271440,1.8602023
4465,-12,-2.676723211150471,22.661209367536479,-12.8090858,0.0033884,33.8842964,0.1226572,-0.6582527,4.0000000,-0.5277383,1.0045971,5.5128436,-0.7887669,1.5125140
4466,-12,-2.669266571150471,22.661209367536479,-12.8089428,0.0030579,30.5785122,0.5566298,-0.8303134,4.0000000,-0.8826350,1.0049728,5.7389030,-0.7779920,1.6796606
4467,-12,-2.661809931150471,22.661209367536479,-12.8087721,0.0027273,27.2727280,1.0326794,-1.0596704,4.0000000,-1.3280345,1.0053847,5.9660106,-0.7913064,2.4923029
4468,-12,-2.654353291150471,22.661209367536479,-12.8085184,0.0023967,23.9669418,1.2385459,-1.1665609,4.0000000,-1.5040760,1.0059395,6.2769499,-0.8290458,3.0581980
4469,-12,-2.646896651150471,22.661209367536479,-12.8081703,0.0020661,20.6611576,1.1242744,-1.1015311,4.0000000,-1.3381211,1.0065179,6.5842295,-0.8649411,2.6892033
4470,-12,-3.340364171150471,22.653752727536482,-12.7377729,0.0023967,39.6694221,-0.7492718,-0.1189314,4.0000000,-0.7822090,1.0420541,16.3500977,0.5443462,1.8687443
4471,-12,-3.332907531150471,22.653752727536482,-12.7397137,0.0041322,48.7603302,-1.1998794,-0.3076137,4.0000000,-1.1232984,1.0407968,16.1466179,0.5080709,3.3643179
4472,-12,-3.325450891150471,22.653752727536482,-12.7416515,-0.0040496,6.6115704,-1.7153859,-0.4224207,4.0000000,-1.3761823,1.0380665,15.5456734,0.5313409,4.9573865
4473,-12,-3.317994251150471,22.653752727536482,-12.7434959,-0.0021488,13.2231407,-1.5462229,-0.7499794,4.0000000,-1.4506711,1.0352648,15.0258446,-0.0492877,6.3140450
4474,-12,-3.310537611150471,22.653752727536482,-12.7453423,-0.0002479,21.4876041,-0.4039886,-1.4073138,4.0000000,-1.4320734,1.0315717,14.3345776,-1.3825543,9.9265051
4475,-12,-3.303080971150471,22.653752727536482,-12.7470236,0.0014876,30.5785122,0.7519937,-1.8580884,4.0000000,-1.4054210,1.0250796,12.6158333,-2.3107557,13.3979998
4476,-12,-3.295624331150471,22.653752727536482,-12.7484713,0.0030579,39.6694221,0.6401099,-1.2600567,4.0000000,-1.1085787,1.0199842,11.1497860,-1.4115348,5.4434800
4477,-12,-3.288167691150471,22.653752727536482,-12.7497997,0.0044628,48.7603302,-0.1103005,-0.3454692,4.0000000,-0.7665327,1.0183305,10.7819996,0.0755943,0.7722084
4478,-12,-3.280711051150471,22.653752727536482,-12.7511292,-0.0040496,2.4793389,-0.6429141,0.2206123,4.0000000,-0.5744119,1.0189161,11.0166187,1.0156366,1.5677530
4479,-12,-3.273254411150471,22.653752727536482,-12.7525206,-0.0025620,7.4380164,-0.7098000,0.3047584,4.0000000,-0.5219311,1.0207902,11.5707188,1.1314480,1.9009012
4480,-12,-3.265797771150471,22.653752727536482,-12.7540178,-0.0009091,14.8760328,-0.6138604,0.2365332,4.0000000,-0.5281587,1.0224144,12.0229702,1.0012251,1.5524706
4481,-12,-3.258341131150471,22.653752727536482,-12.7555418,0.0009091,23.9669418,-0.4618352,0.1408626,4.0000000,-0.5090768,1.0234811,12.2758780,0.7908020,1.0827190
4482,-12,-3.250884491150471,22.653752727536482,-12.7571163,0.0024793,33.0578499,-0.2945691,0.0353386,4.0000000,-0.4749281,1.0246239,12.6212988,0.5456054,0.6520030
4483,-12,-3.243427851150471,22.653752727536482,-12.7587271,0.0038843,42.1487617,0.2010288,-0.4497209,4.0000000,-0.4187573,1.0249918,12.7738771,-0.4806845,0.4473229
4484,-12,-3.235971211150471,22.653752727536482,-12.7603350,-0.0048760,0.8264463,0.4524485,-0.8222559,4.0000000,-0.3713655,1.0233562,12.2755098,-1.2731464,1.9007388
4485,-12,-3.228514571150471,22.653752727536482,-12.7618198,-0.0035537,4.1322312,0.3096865,-0.7301151,4.0000000,-0.2909355,1.0210760,11.5750122,-1.1692947,1.5865861
4486,-12,-3.221057931150471,22.653752727536482,-12.7632504,-0.0021488,9.0909090,0.0607312,-0.2682477,4.0000000,-0.1636972,1.0199780,11.2989941,-0.3727981,0.1753001
4487,-12,-3.213601291150471,22.653752727536482,-12.7646475,-0.0004959,16.5289249,-0.0655926,0.1640621,4.0000000,-0.0337164,1.0199655,11.3002100,0.3618405,0.2529183
4488,-12,-3.206144651150471,22.653752727536482,-12.7660761,0.0013223,25.6198349,-0.0368964,0.0841047,4.0000000,0.0815397,1.0213850,11.7714863,0.0866696,0.1111205
4489,-12,-3.198688011150471,22.653752727536482,-12.7675848,0.0028926,34.7107430,-0.1453932,-0.3945537,4.0000000,0.1410795,1.0211673,11.7549334,-0.9301869,0.9561487
4490,-12,-3.191231371150471,22.653752727536482,-12.7689838,0.0042149,43.8016510,-0.4356142,-0.5672716,4.0000000,0.2164471,1.0186095,10.9030800,-1.3509903,2.2531970
4491,-12,-3.183774731150470,22.653752727536482,-12.7702684,-0.0045455,1.6528926,-0.5282870,-0.2402328,4.0000000,0.4659016,1.0171559,10.4741440,-0.9463673,1.3532058
4492,-12,-3.176318091150470,22.653752727536482,-12.7715368,-0.0033884,4.1322312,-0.4076112,0.1538842,4.0000000,0.7984989,1.0165657,10.2994204,-0.4907305,0.9852865
4493,-12,-3.168861451150470,22.653752727536482,-12.7727566,-0.0019835,9.0909090,0.1024019,0.6527454,4.0000000,1.1907670,1.0166212,10.2535973,0.1147238,1.6482837
4494,-12,-3.161404811150470,22.653752727536482,-12.7740049,-0.0004132,15.7024794,1.0513442,1.2052300,4.0000000,1.4863039,1.0186883,10.9089861,0.9241560,4.0435548
4495,-12,-3.153948171150470,22.653752727536482,-12.7753716,0.0013223,24.7933884,1.2577027,1.2905860,4.0000000,1.4887893,1.0218698,11.8851957,1.0923826,4.5744352
4496,-12,-3.146491531150470,22.653752727536482,-12.7768545,0.0028099,33.8842964,1.1107700,1.1806781,4.0000000,1.2946798,1.0243349,12.5352001,1.0666765,3.7265451
4497,-12,-3.139034891150470,22.653752727536482,-12.7783833,0.0041322,42.9752083,0.6809289,0.8849506,4.0000000,0.9559698,1.0271083,13.2342186,0.8139313,1.9896017
4498,-12,-3.131578251150470,22.653752727536482,-12.7800493,-0.0047107,0.8264463,0.0026825,0.2773992,4.0000000,0.5163409,1.0288197,13.7191868,0.0384576,0.3573066
4499,-12,-3.124121611150471,22.653752727536482,-12.7816916,-0.0034711,4.1322312,-0.3732954,-0.3302411,4.0000000,0.0407045,1.0271300,13.2708101,-0.7011867,1.2893119
4500,-12,-3.116664971150471,22.653752727536482,-12.7832289,-0.0019835,9.9173555,-0.2440456,-0.4620416,4.0000000,-0.2662043,1.0249795,12.6805525,-0.6578789,1.4622833
4501,-12,-3.109208331150471,22.653752727536482,-12.7847290,-0.0002479,18.1818180,-0.2338388,-0.2621599,4.0000000,-0.5024270,1.0235393,12.3047800,-0.0218928,0.8280872
4502,-12,-3.101751691150471,22.653752727536482,-12.7861757,0.0014050,27.2727280,-0.6776767,-0.1185474,4.0000000,-0.8097556,1.0228213,12.1342926,0.5726609,1.5624108
4503,-12,-3.094295051150471,22.653752727536482,-12.7876511,0.0029752,36.3636360,-1.4473964,-0.2016034,4.0000000,-1.2096891,1.0225978,12.1214485,0.8064824,3.3884165
4504,-12,-3.086838411150471,22.653752727536482,-12.7891331,0.0042975,45.4545441,-1.9185249,-0.5572267,4.0000000,-1.5523568,1.0214549,11.8158636,0.4379034,5.6394877
4505,-12,-3.079381771150471,22.653752727536482,-12.7905798,-0.0045455,0.0000000,-1.8551368,-0.8411850,4.0000000,-1.7106209,1.0193845,11.1953030,0.0282508,7.1868553
4506,-12,-3.071925131150471,22.653752727536482,-12.7919559,-0.0036364,0.0000000,-1.4060122,-1.0206598,4.0000000,-1.7049158,1.0173577,10.6062632,-0.3364037,7.5821295
4507,-12,-3.064468491150471,22.653752727536482,-12.7932863,-0.0027273,0.0000000,-0.2833445,-1.2544470,4.0000000,-1.5792342,1.0154622,10.0182095,-0.9296598,7.3511062
4508,-12,-3.057011851150471,22.653752727536482,-12.7945414,-0.0018182,0.0000000,0.8118243,-1.3888315,4.0000000,-1.4247314,1.0129308,9.1349277,-1.3529315,6.4175396
