OID_,ClipsFinal_DEM_Large_S3_RegH,X,Y,DEM_Large_S7_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
4853,-12,-7.717411851150470,20.595720087536481,-12.7863045,0.0000000,0.0000000,0.3897559,-0.6354738,4.0000000,-0.5180842,1.0003308,1.4583333,-0.7528634,0.8366862
4854,-12,-7.709955211150470,20.595720087536481,-12.7863922,0.0000000,0.0000000,0.3725597,-0.6217983,4.0000000,-0.5064200,1.0002965,1.3806579,-0.7371767,0.8021780
4855,-12,-7.702498571150470,20.595720087536481,-12.7864494,0.0000000,0.0000000,0.3547754,-0.6076056,4.0000000,-0.5110326,1.0002820,1.3461666,-0.7041785,0.7679052
4856,-12,-7.695041931150470,20.595720087536481,-12.7864752,0.0000000,0.0000000,0.3380485,-0.5941212,5.0000000,-0.5328565,1.0002867,1.3579396,-0.6553860,0.7365687
4857,-12,-7.687585291150470,20.595720087536481,-12.7864704,0.0000000,0.0000000,0.3219710,-0.5811036,4.0000000,-0.5639139,1.0003095,1.4117968,-0.5982934,0.7076185
4858,-12,-7.680128651150470,20.595720087536481,-12.7864361,0.0000000,0.0000000,0.3046036,-0.5670845,4.0000000,-0.5947469,1.0003494,1.5036703,-0.5394221,0.6781090
4859,-12,-7.672672011150470,20.595720087536481,-12.7863722,0.0000000,0.0000000,0.2880481,-0.5532907,4.0000000,-0.6200749,1.0004070,1.6255486,-0.4865065,0.6495904
4860,-12,-7.665215371150470,20.595720087536481,-12.7862797,0.0000000,0.0000000,0.2705240,-0.5387458,4.0000000,-0.6361341,1.0004822,1.7696267,-0.4413575,0.6213250
4861,-12,-7.657758731150470,20.595720087536481,-12.7861576,0.0000000,0.0000000,0.2536531,-0.5244306,4.0000000,-0.6450831,1.0005717,1.9303577,-0.4037780,0.5944394
4862,-12,-7.650302091150470,20.595720087536481,-12.7860088,0.0000000,0.0000000,0.2348907,-0.5083905,4.0000000,-0.6468044,1.0006766,2.1012154,-0.3699766,0.5659617
4863,-12,-7.642845451150470,20.595720087536481,-12.7858324,0.0000000,0.0000000,0.2143459,-0.4906256,4.0000000,-0.6439385,1.0007963,2.2812836,-0.3373127,0.5363383
4864,-12,-7.635388811150470,20.595720087536481,-12.7856302,0.0000000,0.0000000,0.1911245,-0.4694332,4.0000000,-0.6338694,1.0009267,2.4624965,-0.3049969,0.5016427
4865,-12,-7.627932171150470,20.595720087536481,-12.7854033,0.0000000,0.0000000,0.1676963,-0.4475068,5.0000000,-0.6228641,1.0010661,2.6413667,-0.2721494,0.4683122
4866,-12,-7.620475531150470,20.595720087536481,-12.7851534,0.0000000,0.0000000,0.1415139,-0.4211853,5.0000000,-0.6054846,1.0012107,2.8164248,-0.2368860,0.4293831
4867,-12,-7.613018891150470,20.595720087536481,-12.7848825,0.0000000,0.0000000,0.1137998,-0.3921874,4.0000000,-0.5860154,1.0013561,2.9815166,-0.1983594,0.3905798
4868,-12,-7.605562251150470,20.595720087536481,-12.7845926,0.0000000,0.0000000,0.0843194,-0.3597859,4.0000000,-0.5631078,1.0014989,3.1352503,-0.1564640,0.3521264
4869,-12,-7.598105611150470,20.595720087536481,-12.7842865,0.0000000,0.0000000,0.0542759,-0.3244753,4.0000000,-0.5363076,1.0016356,3.2769873,-0.1126430,0.3155453
4870,-12,-7.590648971150470,20.595720087536481,-12.7839680,0.0000000,0.0000000,0.0226878,-0.2850428,4.0000000,-0.5042225,1.0017627,3.4010990,-0.0658630,0.2824896
4871,-12,-7.583192331150470,20.595720087536481,-12.7836399,-0.0000826,0.0000000,-0.0081519,-0.2429608,4.0000000,-0.4653606,1.0018747,3.5079796,-0.0205609,0.2551426
4872,-12,-7.575735691150470,20.595720087536481,-12.7833061,-0.0001653,0.0000000,-0.0376194,-0.1992100,4.0000000,-0.4209793,1.0019644,3.5915282,0.0225593,0.2365261
4873,-12,-7.568279051150470,20.595720087536481,-12.7829714,-0.0003306,0.0000000,-0.0653206,-0.1537888,4.0000000,-0.3696054,1.0020342,3.6546869,0.0620277,0.2276331
4874,-12,-7.560822411150470,20.595720087536481,-12.7826385,-0.0005785,0.0000000,-0.0920212,-0.1052344,4.0000000,-0.3072481,1.0020813,3.6982462,0.0967794,0.2306098
4875,-12,-7.553365771150471,20.595720087536481,-12.7823133,-0.0008264,0.0000000,-0.1154010,-0.0572117,4.0000000,-0.2339067,1.0021025,3.7159135,0.1194833,0.2461288
4876,-12,-7.545909131150470,20.595720087536481,-12.7819996,-0.0011570,0.0000000,-0.1338942,-0.0121492,4.0000000,-0.1522783,1.0021014,3.7147648,0.1279799,0.2706755
4877,-12,-7.933654411150471,20.588263447536480,-12.7667170,0.0021488,22.3140488,0.0512112,-0.4064258,4.0000000,-0.6667143,1.0120234,8.8453979,-0.1461374,0.5964371
4878,-12,-7.926197771150471,20.588263447536480,-12.7678719,0.0031405,31.4049587,0.0984698,-0.4478956,4.0000000,-0.6821164,1.0117999,8.7637300,-0.2136749,0.6451029
4879,-12,-7.918741131150471,20.588263447536480,-12.7690144,0.0040496,40.4958687,0.1506775,-0.4916306,5.0000000,-0.6996143,1.0115047,8.6552076,-0.2836469,0.7066092
4880,-12,-7.911284491150471,20.588263447536480,-12.7701406,-0.0050413,0.0000000,0.2064599,-0.5350181,5.0000000,-0.7155028,1.0111494,8.5202780,-0.3545335,0.7744144
4881,-12,-7.903827851150471,20.588263447536480,-12.7712479,-0.0041322,0.0000000,0.2682915,-0.5804837,5.0000000,-0.7302458,1.0107259,8.3585968,-0.4307216,0.8545905
4882,-12,-7.896371211150471,20.588263447536480,-12.7723303,-0.0032231,0.0000000,0.3311529,-0.6241733,4.0000000,-0.7440005,1.0102264,8.1639166,-0.5043461,0.9398494
4883,-12,-7.888914571150471,20.588263447536480,-12.7733850,-0.0023140,0.0000000,0.3929750,-0.6655654,4.0000000,-0.7581838,1.0096791,7.9425564,-0.5729470,1.0298324
4884,-12,-7.881457931150471,20.588263447536480,-12.7744083,-0.0014050,0.0000000,0.4521553,-0.7036936,4.0000000,-0.7703179,1.0090891,7.6987705,-0.6370692,1.1198214
4885,-12,-7.874001291150471,20.588263447536480,-12.7753973,-0.0004959,0.0000000,0.5104972,-0.7400143,4.0000000,-0.7813267,1.0084599,7.4273090,-0.6987019,1.2118700
4886,-12,-7.866544651150471,20.588263447536480,-12.7763481,0.0006612,6.6115704,0.5628338,-0.7718199,4.0000000,-0.7910048,1.0078042,7.1351638,-0.7526352,1.2979633
4887,-12,-7.859088011150471,20.588263447536480,-12.7772579,0.0014876,14.8760328,0.6083356,-0.7983626,4.0000000,-0.7991810,1.0071331,6.8227382,-0.7975442,1.3714638
4888,-12,-7.851631371150471,20.588263447536480,-12.7781239,0.0023967,23.9669418,0.6453321,-0.8193660,4.0000000,-0.8045814,1.0064670,6.4959378,-0.8341506,1.4306531
4889,-12,-7.844174731150471,20.588263447536480,-12.7789459,0.0033058,33.0578499,0.6751660,-0.8357606,4.0000000,-0.8078324,1.0058122,6.1600008,-0.8636888,1.4764692
4890,-12,-7.836718091150471,20.588263447536480,-12.7797203,0.0042149,42.1487617,0.6952603,-0.8463165,4.0000000,-0.8087350,1.0051767,5.8126841,-0.8838980,1.5039437
4891,-12,-7.829261451150471,20.588263447536480,-12.7804480,-0.0048760,0.0000000,0.7041459,-0.8504989,4.0000000,-0.8067963,1.0045744,5.4636779,-0.8942015,1.5110822
4892,-12,-7.821804811150471,20.588263447536480,-12.7811279,-0.0039669,0.0000000,0.7051575,-0.8499828,4.0000000,-0.8038827,1.0040095,5.1162829,-0.8960829,1.5021598
4893,-12,-7.814348171150471,20.588263447536480,-12.7817602,-0.0030579,0.0000000,0.7015561,-0.8469561,4.0000000,-0.7993989,1.0034899,4.7719960,-0.8945134,1.4856346
4894,-12,-7.806891531150471,20.588263447536480,-12.7823458,-0.0021488,0.0000000,0.6862378,-0.8370196,4.0000000,-0.7905158,1.0030153,4.4340453,-0.8835235,1.4462608
4895,-12,-7.799434891150471,20.588263447536480,-12.7828846,-0.0012397,0.0000000,0.6691702,-0.8260067,4.0000000,-0.7815413,1.0025860,4.1078057,-0.8704721,1.4044464
4896,-12,-7.791978251150470,20.588263447536480,-12.7833776,-0.0003306,0.0000000,0.6450518,-0.8107523,4.0000000,-0.7697092,1.0022073,3.7933593,-0.8517954,1.3503976
4897,-12,-7.784521611150470,20.588263447536480,-12.7838278,-0.0000826,0.0000000,0.6212546,-0.7954105,4.0000000,-0.7543157,1.0018752,3.4944232,-0.8365054,1.2973462
4898,-12,-7.777064971150470,20.588263447536480,-12.7842350,0.0000000,0.0000000,0.5907285,-0.7758320,4.0000000,-0.7354126,1.0015817,3.2095449,-0.8162513,1.2335374
4899,-12,-7.769608331150470,20.588263447536480,-12.7846003,0.0000000,0.0000000,0.5629634,-0.7576400,4.0000000,-0.7146078,1.0013314,2.9434593,-0.8006721,1.1759999
4900,-12,-7.762151691150470,20.588263447536480,-12.7849274,0.0000000,0.0000000,0.5328660,-0.7374193,4.0000000,-0.6892986,1.0011197,2.6984940,-0.7855400,1.1140379
4901,-12,-7.754695051150470,20.588263447536480,-12.7852154,0.0000000,0.0000000,0.5070944,-0.7195864,4.0000000,-0.6630943,1.0009381,2.4692669,-0.7760785,1.0606635
4902,-12,-7.747238411150470,20.588263447536480,-12.7854662,0.0000000,0.0000000,0.4796641,-0.7002267,4.0000000,-0.6351383,1.0007899,2.2636459,-0.7653150,1.0047905
4903,-12,-7.739781771150470,20.588263447536480,-12.7856827,0.0000000,0.0000000,0.4560797,-0.6830215,5.0000000,-0.6063634,1.0006685,2.0814052,-0.7596795,0.9561591
4904,-12,-7.732325131150470,20.588263447536480,-12.7858639,0.0000000,0.0000000,0.4334325,-0.6662649,5.0000000,-0.5774032,1.0005704,1.9232788,-0.7551265,0.9105545
4905,-12,-7.724868491150470,20.588263447536480,-12.7860107,0.0000000,0.0000000,0.4124954,-0.6504499,4.0000000,-0.5515764,1.0004972,1.7936720,-0.7493234,0.8687993
4906,-12,-7.717411851150470,20.588263447536480,-12.7861261,0.0000000,0.0000000,0.3935332,-0.6358238,4.0000000,-0.5322034,1.0004462,1.6989236,-0.7394443,0.8312507
4907,-12,-7.709955211150470,20.588263447536480,-12.7862091,0.0000000,0.0000000,0.3776955,-0.6231260,4.0000000,-0.5263138,1.0004150,1.6384275,-0.7199381,0.7988614
4908,-12,-7.702498571150470,20.588263447536480,-12.7862606,0.0000000,0.0000000,0.3616357,-0.6101558,4.0000000,-0.5315208,1.0004036,1.6151940,-0.6887908,0.7669550
4909,-12,-7.695041931150470,20.588263447536480,-12.7862806,0.0000000,0.0000000,0.3467526,-0.5981396,5.0000000,-0.5472865,1.0004107,1.6300080,-0.6489927,0.7386751
4910,-12,-7.687585291150470,20.588263447536480,-12.7862701,0.0000000,0.0000000,0.3307508,-0.5851192,4.0000000,-0.5679572,1.0004362,1.6827205,-0.6022814,0.7091448
4911,-12,-7.680128651150470,20.588263447536480,-12.7862301,0.0000000,0.0000000,0.3141764,-0.5715876,4.0000000,-0.5892968,1.0004805,1.7675297,-0.5538783,0.6798283
4912,-12,-7.672672011150470,20.588263447536480,-12.7861595,0.0000000,0.0000000,0.2995309,-0.5595056,4.0000000,-0.6090697,1.0005431,1.8781583,-0.5099415,0.6546494
4913,-12,-7.665215371150470,20.588263447536480,-12.7860594,0.0000000,0.0000000,0.2835020,-0.5464258,4.0000000,-0.6228144,1.0006218,2.0120440,-0.4700372,0.6290771
4914,-12,-7.657758731150470,20.588263447536480,-12.7859306,0.0000000,0.0000000,0.2659606,-0.5318621,4.0000000,-0.6313297,1.0007157,2.1614892,-0.4323947,0.6016005
4915,-12,-7.650302091150470,20.588263447536480,-12.7857742,0.0000000,0.0000000,0.2471187,-0.5158173,4.0000000,-0.6334786,1.0008267,2.3240495,-0.3981559,0.5723135
4916,-12,-7.642845451150470,20.588263447536480,-12.7855892,0.0000000,0.0000000,0.2269720,-0.4982944,4.0000000,-0.6313263,1.0009522,2.4949713,-0.3652624,0.5418005
4917,-12,-7.635388811150470,20.588263447536480,-12.7853785,0.0000000,0.0000000,0.2027213,-0.4758781,4.0000000,-0.6203471,1.0010887,2.6687734,-0.3314091,0.5031750
4918,-12,-7.627932171150470,20.588263447536480,-12.7851419,0.0000000,0.0000000,0.1784881,-0.4527296,4.0000000,-0.6080350,1.0012330,2.8415368,-0.2974242,0.4658606
4919,-12,-7.620475531150470,20.588263447536480,-12.7848825,0.0000000,0.0000000,0.1516976,-0.4259216,4.0000000,-0.5907535,1.0013837,3.0110791,-0.2610896,0.4253632
4920,-12,-7.613018891150470,20.588263447536480,-12.7846012,0.0000000,0.0000000,0.1238303,-0.3966841,5.0000000,-0.5709040,1.0015348,3.1717005,-0.2224642,0.3849750
4921,-12,-7.605562251150470,20.588263447536480,-12.7843018,0.0000000,0.0000000,0.0935369,-0.3635551,5.0000000,-0.5477899,1.0016831,3.3222809,-0.1793203,0.3448311
4922,-12,-7.598105611150470,20.588263447536480,-12.7839851,0.0000000,0.0000000,0.0629146,-0.3272768,4.0000000,-0.5196835,1.0018263,3.4616573,-0.1348700,0.3057585
4923,-12,-7.590648971150470,20.588263447536480,-12.7836552,-0.0000826,0.0000000,0.0308905,-0.2866381,4.0000000,-0.4855465,1.0019565,3.5826435,-0.0877296,0.2698621
4924,-12,-7.583192331150470,20.588263447536480,-12.7833147,-0.0002479,0.0000000,-0.0006956,-0.2426206,4.0000000,-0.4449079,1.0020690,3.6850271,-0.0403332,0.2396403
4925,-12,-7.575735691150470,20.588263447536480,-12.7829695,-0.0004132,0.0000000,-0.0301436,-0.1966949,4.0000000,-0.3970085,1.0021596,3.7661357,0.0036187,0.2175993
4926,-12,-7.568279051150470,20.588263447536480,-12.7826223,-0.0006612,0.0000000,-0.0577637,-0.1490999,4.0000000,-0.3432154,1.0022291,3.8260288,0.0450156,0.2068058
4927,-12,-7.560822411150470,20.588263447536480,-12.7822781,-0.0009917,0.0000000,-0.0841965,-0.0991048,4.0000000,-0.2802695,1.0022745,3.8641183,0.0820598,0.2099101
4928,-12,-7.553365771150471,20.588263447536480,-12.7819405,-0.0013223,0.0000000,-0.1077169,-0.0476865,4.0000000,-0.2061849,1.0022899,3.8773515,0.1108120,0.2267377
4929,-12,-7.545909131150470,20.588263447536480,-12.7816162,-0.0017355,0.0000000,-0.1255992,0.0022364,4.0000000,-0.1225801,1.0022801,3.8712337,0.1270529,0.2535196
4930,-12,-7.933654411150471,20.580806807536479,-12.7667313,0.0022314,22.3140488,0.0339224,-0.3914713,5.0000000,-0.6266345,1.0117332,8.7394619,-0.1563081,0.5803570
4931,-12,-7.926197771150471,20.580806807536479,-12.7678728,0.0031405,31.4049587,0.0803544,-0.4334178,5.0000000,-0.6416681,1.0115261,8.6621923,-0.2251675,0.6272337
4932,-12,-7.918741131150471,20.580806807536479,-12.7690020,0.0040496,40.4958687,0.1294872,-0.4749983,4.0000000,-0.6551024,1.0112504,8.5589209,-0.2948943,0.6811540
4933,-12,-7.911284491150471,20.580806807536479,-12.7701149,-0.0050413,0.0000000,0.1827649,-0.5174063,4.0000000,-0.6688690,1.0109110,8.4307432,-0.3659435,0.7438939
4934,-12,-7.903827851150471,20.580806807536479,-12.7712088,-0.0041322,0.0000000,0.2433160,-0.5626026,4.0000000,-0.6822329,1.0105112,8.2758350,-0.4429724,0.8188143
4935,-12,-7.896371211150471,20.580806807536479,-12.7722797,-0.0032231,0.0000000,0.3041289,-0.6060008,4.0000000,-0.6956303,1.0100387,8.0886250,-0.5163713,0.9004870
4936,-12,-7.888914571150471,20.580806807536479,-12.7733221,-0.0023140,0.0000000,0.3642208,-0.6468526,4.0000000,-0.7087768,1.0095161,7.8764777,-0.5849283,0.9850714
4937,-12,-7.881457931150471,20.580806807536479,-12.7743349,-0.0014050,0.0000000,0.4221245,-0.6851554,4.0000000,-0.7212176,1.0089513,7.6403098,-0.6490932,1.0730145
4938,-12,-7.874001291150471,20.580806807536479,-12.7753124,-0.0004959,0.0000000,0.4784515,-0.7206867,4.0000000,-0.7309868,1.0083430,7.3767982,-0.7103866,1.1591952
4939,-12,-7.866544651150471,20.580806807536479,-12.7762527,0.0005785,5.7851238,0.5293372,-0.7516932,4.0000000,-0.7394174,1.0077119,7.0940351,-0.7639691,1.2385548
4940,-12,-7.859088011150471,20.580806807536479,-12.7771521,0.0013223,13.2231407,0.5745680,-0.7783986,4.0000000,-0.7469677,1.0070666,6.7919564,-0.8098294,1.3096006
4941,-12,-7.851631371150471,20.580806807536479,-12.7780094,0.0022314,22.3140488,0.6100162,-0.7985944,4.0000000,-0.7516044,1.0064255,6.4748063,-0.8455845,1.3636235
4942,-12,-7.844174731150471,20.580806807536479,-12.7788219,0.0031405,31.4049587,0.6373290,-0.8136898,4.0000000,-0.7544964,1.0057925,6.1495728,-0.8728833,1.4036013
4943,-12,-7.836718091150471,20.580806807536479,-12.7795887,0.0040496,40.4958687,0.6591322,-0.8253677,4.0000000,-0.7576268,1.0051777,5.8147068,-0.8931086,1.4337090
4944,-12,-7.829261451150471,20.580806807536479,-12.7803087,-0.0050413,0.0000000,0.6714832,-0.8311667,4.0000000,-0.7596318,1.0045953,5.4766579,-0.9027017,1.4444630
4945,-12,-7.821804811150471,20.580806807536479,-12.7809811,-0.0041322,0.0000000,0.6736044,-0.8310654,4.0000000,-0.7586580,1.0040486,5.1412821,-0.9034728,1.4365536
4946,-12,-7.814348171150471,20.580806807536479,-12.7816067,-0.0032231,0.0000000,0.6708480,-0.8282154,4.0000000,-0.7562090,1.0035452,4.8104095,-0.9002219,1.4203243
4947,-12,-7.806891531150471,20.580806807536479,-12.7821856,-0.0023140,0.0000000,0.6596386,-0.8201683,4.0000000,-0.7518227,1.0030843,4.4858384,-0.8885139,1.3869939
4948,-12,-7.799434891150471,20.580806807536479,-12.7827177,-0.0014050,0.0000000,0.6430569,-0.8091105,4.0000000,-0.7436222,1.0026699,4.1740317,-0.8745988,1.3456385
4949,-12,-7.791978251150470,20.580806807536479,-12.7832060,-0.0004959,0.0000000,0.6214125,-0.7947913,4.0000000,-0.7343489,1.0023019,3.8751605,-0.8552337,1.2948829
4950,-12,-7.784521611150470,20.580806807536479,-12.7836494,-0.0001653,0.0000000,0.6002195,-0.7806360,4.0000000,-0.7226810,1.0019788,3.5921412,-0.8385909,1.2461933
4951,-12,-7.777064971150470,20.580806807536479,-12.7840519,0.0000000,0.0000000,0.5727054,-0.7624964,4.0000000,-0.7072589,1.0016959,3.3247113,-0.8177340,1.1876069
4952,-12,-7.769608331150470,20.580806807536479,-12.7844124,0.0000000,0.0000000,0.5471640,-0.7452613,4.0000000,-0.6904483,1.0014521,3.0763285,-0.8000742,1.1333818
4953,-12,-7.762151691150470,20.580806807536479,-12.7847347,0.0000000,0.0000000,0.5200589,-0.7267394,4.0000000,-0.6702990,1.0012459,2.8476431,-0.7831799,1.0773926
4954,-12,-7.754695051150470,20.580806807536479,-12.7850180,0.0000000,0.0000000,0.4963965,-0.7101182,4.0000000,-0.6487767,1.0010687,2.6383727,-0.7714596,1.0282639
4955,-12,-7.747238411150470,20.580806807536479,-12.7852650,0.0000000,0.0000000,0.4725856,-0.6931990,5.0000000,-0.6258609,1.0009234,2.4526579,-0.7605373,0.9801748
4956,-12,-7.739781771150470,20.580806807536479,-12.7854767,0.0000000,0.0000000,0.4518046,-0.6779497,5.0000000,-0.6034153,1.0008057,2.2879107,-0.7524842,0.9375187
4957,-12,-7.732325131150470,20.580806807536479,-12.7856541,0.0000000,0.0000000,0.4311071,-0.6626611,4.0000000,-0.5795956,1.0007112,2.1489360,-0.7457266,0.8964750
4958,-12,-7.724868491150470,20.580806807536479,-12.7857981,0.0000000,0.0000000,0.4125221,-0.6485581,4.0000000,-0.5598459,1.0006392,2.0391278,-0.7372704,0.8593503
4959,-12,-7.717411851150470,20.580806807536479,-12.7859087,0.0000000,0.0000000,0.3959925,-0.6356475,4.0000000,-0.5462404,1.0005900,1.9571540,-0.7250547,0.8258668
4960,-12,-7.709955211150470,20.580806807536479,-12.7859879,0.0000000,0.0000000,0.3811296,-0.6236851,4.0000000,-0.5416182,1.0005608,1.9073818,-0.7057519,0.7952075
4961,-12,-7.702498571150470,20.580806807536479,-12.7860346,0.0000000,0.0000000,0.3688299,-0.6136536,4.0000000,-0.5468878,1.0005502,1.8894439,-0.6804194,0.7701189
4962,-12,-7.695041931150470,20.580806807536479,-12.7860508,0.0000000,0.0000000,0.3547481,-0.6023723,5.0000000,-0.5566298,1.0005585,1.9055637,-0.6481148,0.7434352
4963,-12,-7.687585291150470,20.580806807536479,-12.7860355,0.0000000,0.0000000,0.3393918,-0.5898434,4.0000000,-0.5693236,1.0005864,1.9530925,-0.6103631,0.7144803
4964,-12,-7.680128651150470,20.580806807536479,-12.7859898,0.0000000,0.0000000,0.3248065,-0.5780264,4.0000000,-0.5848750,1.0006335,2.0288243,-0.5711777,0.6885900
4965,-12,-7.672672011150470,20.580806807536479,-12.7859135,0.0000000,0.0000000,0.3118832,-0.5674105,4.0000000,-0.6013097,1.0006975,2.1311810,-0.5335113,0.6660004
4966,-12,-7.665215371150470,20.580806807536479,-12.7858076,0.0000000,0.0000000,0.2951673,-0.5535946,4.0000000,-0.6115037,1.0007787,2.2552249,-0.4956856,0.6377065
4967,-12,-7.657758731150470,20.580806807536479,-12.7856731,0.0000000,0.0000000,0.2778085,-0.5390293,4.0000000,-0.6180056,1.0008783,2.3950865,-0.4600530,0.6090174
4968,-12,-7.650302091150470,20.580806807536479,-12.7855091,0.0000000,0.0000000,0.2599006,-0.5237172,4.0000000,-0.6203604,1.0009944,2.5475917,-0.4270740,0.5800087
4969,-12,-7.642845451150470,20.580806807536479,-12.7853174,0.0000000,0.0000000,0.2394155,-0.5057040,4.0000000,-0.6171075,1.0011235,2.7107129,-0.3943005,0.5470654
4970,-12,-7.635388811150470,20.580806807536479,-12.7850981,0.0000000,0.0000000,0.2154059,-0.4837787,4.0000000,-0.6073616,1.0012634,2.8751438,-0.3601958,0.5085152
4971,-12,-7.627932171150470,20.580806807536479,-12.7848539,0.0000000,0.0000000,0.1902298,-0.4598986,4.0000000,-0.5949814,1.0014114,3.0407455,-0.3248159,0.4689046
4972,-12,-7.620475531150470,20.580806807536479,-12.7845860,0.0000000,0.0000000,0.1631668,-0.4330941,4.0000000,-0.5782344,1.0015670,3.2040908,-0.2879539,0.4274036
4973,-12,-7.613018891150470,20.580806807536479,-12.7842951,0.0000000,0.0000000,0.1349685,-0.4036167,4.0000000,-0.5580091,1.0017229,3.3612087,-0.2492243,0.3851930
4974,-12,-7.605562251150470,20.580806807536479,-12.7839861,0.0000000,0.0000000,0.1047959,-0.3700089,5.0000000,-0.5326315,1.0018772,3.5093064,-0.2073863,0.3414944
4975,-12,-7.598105611150470,20.580806807536479,-12.7836590,-0.0000826,0.0000000,0.0729356,-0.3317911,5.0000000,-0.5015564,1.0020258,3.6446390,-0.1620259,0.2977866
4976,-12,-7.590648971150470,20.580806807536479,-12.7833185,-0.0002479,0.0000000,0.0398306,-0.2887300,5.0000000,-0.4633921,1.0021567,3.7629123,-0.1140678,0.2568795
4977,-12,-7.583192331150470,20.580806807536479,-12.7829685,-0.0004959,0.0000000,0.0075026,-0.2427796,4.0000000,-0.4211830,1.0022693,3.8605111,-0.0643762,0.2235739
4978,-12,-7.575735691150470,20.580806807536479,-12.7826118,-0.0007438,0.0000000,-0.0226264,-0.1949223,4.0000000,-0.3725622,1.0023601,3.9364481,-0.0172825,0.1997660
4979,-12,-7.568279051150470,20.580806807536479,-12.7822542,-0.0010744,0.0000000,-0.0503950,-0.1453984,4.0000000,-0.3177332,1.0024256,3.9904575,0.0269364,0.1876538
4980,-12,-7.560822411150470,20.580806807536479,-12.7818985,-0.0014876,0.0000000,-0.0765366,-0.0927461,4.0000000,-0.2522081,1.0024641,4.0235744,0.0667159,0.1896360
4981,-12,-7.553365771150471,20.580806807536479,-12.7815504,-0.0019008,0.0000000,-0.0990885,-0.0389149,4.0000000,-0.1759661,1.0024728,4.0314484,0.0981363,0.2063757
4982,-12,-7.545909131150470,20.580806807536479,-12.7812157,-0.0023967,0.0000000,-0.1165853,0.0134224,4.0000000,-0.0905895,1.0024570,4.0167484,0.1174342,0.2361761
4983,-12,-7.933654411150471,20.573350167536478,-12.7667093,0.0022314,22.3140488,0.0183609,-0.3784297,4.0000000,-0.5858751,1.0114455,8.6323509,-0.1709842,0.5687014
4984,-12,-7.926197771150471,20.573350167536478,-12.7678356,0.0031405,31.4049587,0.0618353,-0.4179851,4.0000000,-0.5968859,1.0112559,8.5609093,-0.2390842,0.6086588
4985,-12,-7.918741131150471,20.573350167536478,-12.7689505,0.0040496,40.4958687,0.1081173,-0.4578842,4.0000000,-0.6066857,1.0110036,8.4644527,-0.3090827,0.6566241
4986,-12,-7.911284491150471,20.573350167536478,-12.7700500,-0.0050413,0.0000000,0.1594795,-0.5000303,4.0000000,-0.6189545,1.0106840,8.3439884,-0.3811061,0.7161911
4987,-12,-7.903827851150471,20.573350167536478,-12.7711296,-0.0041322,0.0000000,0.2162602,-0.5430329,4.0000000,-0.6297316,1.0103068,8.1951952,-0.4563343,0.7824886
4988,-12,-7.896371211150471,20.573350167536478,-12.7721872,-0.0032231,0.0000000,0.2738924,-0.5851710,4.0000000,-0.6415934,1.0098647,8.0187216,-0.5287486,0.8577003
4989,-12,-7.888914571150471,20.573350167536478,-12.7732172,-0.0023140,0.0000000,0.3311868,-0.6247684,4.0000000,-0.6520643,1.0093682,7.8159747,-0.5974725,0.9346282
4990,-12,-7.881457931150471,20.573350167536478,-12.7742176,-0.0014050,0.0000000,0.3881227,-0.6630138,4.0000000,-0.6631461,1.0088297,7.5879793,-0.6628815,1.0174177
4991,-12,-7.874001291150471,20.573350167536478,-12.7751837,-0.0004959,0.0000000,0.4404309,-0.6965287,4.0000000,-0.6713385,1.0082476,7.3357406,-0.7217188,1.0941085
4992,-12,-7.866544651150471,20.573350167536478,-12.7761126,0.0004959,4.9586778,0.4917973,-0.7284028,4.0000000,-0.6816800,1.0076472,7.0644698,-0.7751256,1.1719204
4993,-12,-7.859088011150471,20.573350167536478,-12.7770023,0.0011570,11.5702477,0.5331138,-0.7530805,4.0000000,-0.6882882,1.0070297,6.7732630,-0.8178729,1.2337561
4994,-12,-7.851631371150471,20.573350167536478,-12.7778492,0.0019835,19.8347111,0.5705768,-0.7748646,4.0000000,-0.6962067,1.0064100,6.4692130,-0.8535225,1.2900357
4995,-12,-7.844174731150471,20.573350167536478,-12.7786531,0.0028926,28.9256191,0.5992670,-0.7910727,4.0000000,-0.7026322,1.0058035,6.1559639,-0.8795132,1.3319551
4996,-12,-7.836718091150471,20.573350167536478,-12.7794113,0.0038017,38.0165291,0.6221862,-0.8033901,4.0000000,-0.7084805,1.0052118,5.8330221,-0.8982997,1.3622692
4997,-12,-7.829261451150471,20.573350167536478,-12.7801228,-0.0052893,0.0000000,0.6332921,-0.8083722,4.0000000,-0.7118949,1.0046493,5.5103092,-0.9048496,1.3695862
4998,-12,-7.821804811150471,20.573350167536478,-12.7807884,-0.0043802,0.0000000,0.6384228,-0.8099011,4.0000000,-0.7139711,1.0041225,5.1882176,-0.9058311,1.3666664
4999,-12,-7.814348171150471,20.573350167536478,-12.7814064,-0.0034711,0.0000000,0.6369756,-0.8074741,4.0000000,-0.7134767,1.0036341,4.8717480,-0.9014715,1.3513663
5000,-12,-7.806891531150471,20.573350167536478,-12.7819786,-0.0025620,0.0000000,0.6275607,-0.8000984,4.0000000,-0.7121899,1.0031879,4.5626459,-0.8880069,1.3204068
