OID_,ClipsFinal_DEM_Large_S3_RegO,X,Y,DEM_Large_S7_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
1876,-13,-4.264987531150471,20.386934167536477,-13.2910767,-0.0066116,0.0000000,10.8098097,-3.8585870,4.0000000,-3.8371606,1.0506058,17.7849007,-3.8800135,46.2779617
1877,-13,-4.257530891150471,20.386934167536477,-13.2901134,-0.0075207,0.0000000,10.4567041,-3.8009903,4.0000000,-4.0338678,1.0571585,18.8619175,-3.5681131,46.6960983
1878,-13,-4.250074251150471,20.386934167536477,-13.2889862,0.0015702,44.6280975,9.9449263,-3.7230656,4.0000000,-4.1754193,1.0645579,19.9968643,-3.2707117,46.9521141
1879,-13,-4.242617611150471,20.386934167536477,-13.2876930,0.0003306,39.6694221,9.3123579,-3.6280248,4.0000000,-4.2659826,1.0728084,21.1768150,-2.9900670,47.0749969
1880,-13,-4.235160971150471,20.386934167536477,-13.2862320,-0.0011570,33.8842964,8.5873795,-3.5170269,4.0000000,-4.3065958,1.0819087,22.3902073,-2.7274580,47.0286446
1881,-13,-4.227704331150471,20.386934167536477,-13.2846031,-0.0026446,28.9256191,7.7591095,-3.3879707,4.0000000,-4.2970142,1.0918258,23.6255226,-2.4789271,46.7527275
1882,-13,-4.220247691150471,20.386934167536477,-13.2828074,-0.0042975,23.9669418,6.8466549,-3.2409096,4.0000000,-4.2358761,1.1024700,24.8643398,-2.2459431,46.1619530
1883,-13,-4.212791051150471,20.386934167536477,-13.2808485,-0.0061983,19.0082645,5.9074302,-3.0814953,4.0000000,-4.1332302,1.1137394,26.0906467,-2.0297604,45.2942886
1884,-13,-4.205334411150471,20.386934167536477,-13.2787323,0.0016529,44.6280975,4.9814792,-2.9138806,4.0000000,-3.9971471,1.1255151,27.2946892,-1.8306139,44.1745338
1885,-13,-4.197877771150471,20.386934167536477,-13.2764654,-0.0005785,38.0165291,4.0810852,-2.7392235,4.0000000,-3.8292668,1.1376576,28.4615364,-1.6491801,42.7597694
1886,-13,-4.190421131150471,20.386934167536477,-13.2740555,-0.0028926,31.4049587,3.2395704,-2.5622370,4.0000000,-3.6381562,1.1500030,29.5815411,-1.4863179,41.0985260
1887,-13,-4.182964491150471,20.386934167536477,-13.2715139,-0.0053719,25.6198349,2.4718456,-2.3859947,4.0000000,-3.4291418,1.1623933,30.6444626,-1.3428478,39.2177200
1888,-13,-4.175507851150471,20.386934167536477,-13.2688503,0.0019835,46.2809906,1.8093123,-2.2159569,4.0000000,-3.2088745,1.1746513,31.6435432,-1.2230394,37.1650124
1889,-13,-4.168051211150471,20.386934167536477,-13.2660780,-0.0007438,39.6694221,1.2591901,-2.0559652,4.0000000,-2.9837515,1.1866263,32.5736275,-1.1281787,35.0075836
1890,-13,-4.160594571150471,20.386934167536477,-13.2632074,-0.0034711,33.0578499,0.8155446,-1.9068407,4.0000000,-2.7552872,1.1981981,33.4337997,-1.0583942,32.7458954
1891,-13,-4.153137931150471,20.386934167536477,-13.2602520,-0.0063636,27.2727280,0.4775048,-1.7718455,4.0000000,-2.5287964,1.2092028,34.2180901,-1.0148946,30.4455605
1892,-13,-4.145681291150471,20.386934167536477,-13.2572231,0.0007438,43.8016510,0.2429284,-1.6529263,4.0000000,-2.3088391,1.2195555,34.9298744,-0.9970135,28.1473713
1893,-13,-4.138224651150471,20.386934167536477,-13.2541313,-0.0023140,37.1900826,0.1021232,-1.5510972,4.0000000,-2.0975757,1.2291909,35.5710945,-1.0046185,25.8795052
1894,-13,-4.130768011150471,20.386934167536477,-13.2509871,-0.0055372,30.5785122,0.0372281,-1.4657609,4.0000000,-1.8968719,1.2380384,36.1415367,-1.0346500,23.6678219
1895,-13,-4.123311371150471,20.386934167536477,-13.2477989,0.0014876,45.4545441,0.0377767,-1.3976220,4.0000000,-1.7086383,1.2460824,36.6460342,-1.0866057,21.5555897
1896,-13,-4.115854731150471,20.386934167536477,-13.2445726,-0.0017355,38.0165291,0.0954943,-1.3477713,4.0000000,-1.5358410,1.2532676,37.0860481,-1.1597016,19.5908318
1897,-13,-4.108398091150470,20.386934167536477,-13.2413158,-0.0051240,31.4049587,0.1883364,-1.3138127,4.0000000,-1.3776355,1.2596029,37.4671211,-1.2499899,17.8009186
1898,-13,-4.100941451150470,20.386934167536477,-13.2380304,0.0017355,45.4545441,0.3122457,-1.2963482,4.0000000,-1.2351041,1.2651129,37.7928581,-1.3575923,16.2141571
1899,-13,-4.093484811150471,20.386934167536477,-13.2347183,-0.0014876,38.0165291,0.4509524,-1.2940267,4.0000000,-1.1085893,1.2698127,38.0654030,-1.4794643,14.8815470
1900,-13,-4.086028171150470,20.386934167536477,-13.2313795,-0.0049587,31.4049587,0.5988852,-1.3055047,4.0000000,-0.9981340,1.2737696,38.2917252,-1.6128752,13.8131447
1901,-13,-4.078571531150471,20.386934167536477,-13.2280121,0.0017355,44.6280975,0.7370979,-1.3275017,4.0000000,-0.8995200,1.2770056,38.4744987,-1.7554832,13.0250540
1902,-13,-4.071114891150471,20.386934167536477,-13.2246122,-0.0014876,38.0165291,0.8730870,-1.3622377,4.0000000,-0.8153132,1.2795423,38.6169815,-1.9091622,12.5599041
1903,-13,-4.063658251150471,20.386934167536477,-13.2211761,-0.0050413,31.4049587,0.9913170,-1.4057626,4.0000000,-0.7415721,1.2814778,38.7248955,-2.0699530,12.4140491
1904,-13,-4.056201611150471,20.386934167536477,-13.2176962,0.0013223,42.9752083,1.0945996,-1.4578134,4.0000000,-0.6786208,1.2828747,38.8009682,-2.2370062,12.5910149
1905,-13,-4.048744971150471,20.386934167536477,-13.2141676,-0.0020661,36.3636360,1.1720132,-1.5157456,4.0000000,-0.6221111,1.2838187,38.8519135,-2.4093802,13.0841322
1906,-13,-4.041288331150471,20.386934167536477,-13.2105808,-0.0057025,29.7520657,1.2313201,-1.5794001,4.0000000,-0.5729789,1.2843776,38.8816833,-2.5858212,13.8729258
1907,-13,-4.033831691150471,20.386934167536477,-13.2069292,0.0005785,41.3223152,1.2571682,-1.6443223,4.0000000,-0.5257073,1.2846081,38.8928185,-2.7629373,14.9092455
1908,-13,-4.026375051150471,20.386934167536477,-13.2032042,-0.0031405,34.7107430,1.2643274,-1.7115772,4.0000000,-0.4833539,1.2846031,38.8908195,-2.9398005,16.1700115
1909,-13,-4.018918411150471,20.386934167536477,-13.1993980,0.0029752,44.6280975,1.2470195,-1.7779016,4.0000000,-0.4437916,1.2844369,38.8791847,-3.1120117,17.5957603
1910,-13,-4.011461771150471,20.386934167536477,-13.1955023,-0.0009091,37.1900826,1.2012417,-1.8403245,4.0000000,-0.4049781,1.2841729,38.8632050,-3.2756710,19.1156616
1911,-13,-4.004005131150471,20.386934167536477,-13.1915121,-0.0048760,30.5785122,1.1351552,-1.8978144,4.0000000,-0.3692631,1.2838683,38.8448868,-3.4263659,20.6715488
1912,-13,-3.996548491150471,20.386934167536477,-13.1874189,0.0009091,41.3223152,1.0437366,-1.9470035,5.0000000,-0.3353518,1.2836149,38.8285789,-3.5586553,22.1832848
1913,-13,-3.989091851150471,20.386934167536477,-13.1832190,-0.0033058,33.8842964,0.9362863,-1.9877791,5.0000000,-0.3056599,1.2834202,38.8168488,-3.6698985,23.6091118
1914,-13,-3.981635211150471,20.386934167536477,-13.1789093,0.0023967,42.9752083,0.8055919,-2.0152533,5.0000000,-0.2792894,1.2833378,38.8104477,-3.7512171,24.8367100
1915,-13,-3.974178571150471,20.386934167536477,-13.1744862,-0.0019008,35.5371895,0.6547469,-2.0286615,4.0000000,-0.2576769,1.2833791,38.8125343,-3.7996461,25.8349648
1916,-13,-3.966721931150471,20.386934167536477,-13.1699495,0.0034711,45.4545441,0.4816708,-2.0246301,4.0000000,-0.2413284,1.2834828,38.8169746,-3.8079317,26.5188408
1917,-13,-3.959265291150471,20.386934167536477,-13.1653004,-0.0011570,37.1900826,0.2980296,-2.0041926,4.0000000,-0.2322102,1.2836267,38.8252983,-3.7761748,26.8780708
1918,-13,-3.951808651150471,20.386934167536477,-13.1605425,-0.0058678,29.7520657,0.1055971,-1.9665246,4.0000000,-0.2309311,1.2837877,38.8336906,-3.7021182,26.8960514
1919,-13,-3.944352011150471,20.386934167536477,-13.1556797,-0.0005785,38.0165291,-0.1010079,-1.9100523,4.0000000,-0.2361937,1.2838753,38.8390388,-3.5839109,26.5689507
1920,-13,-3.936895371150471,20.386934167536477,-13.1507196,-0.0056198,29.7520657,-0.3172488,-1.8350452,4.0000000,-0.2478171,1.2837673,38.8347473,-3.4222734,25.9072418
1921,-13,-3.929438731150471,20.386934167536477,-13.1456709,-0.0006612,38.0165291,-0.5486602,-1.7405727,4.0000000,-0.2639285,1.2833861,38.8143959,-3.2172167,24.9440041
1922,-13,-3.921982091150471,20.386934167536477,-13.1405439,-0.0056198,29.7520657,-0.7850923,-1.6300983,4.0000000,-0.2845023,1.2825609,38.7694740,-2.9756944,23.7579460
1923,-13,-3.914525451150471,20.386934167536477,-13.1353521,-0.0007438,38.8429756,-1.0254769,-1.5050938,4.0000000,-0.3076708,1.2811711,38.6932182,-2.7025168,22.4154453
1924,-13,-3.907068811150471,20.386934167536477,-13.1301088,-0.0059504,29.7520657,-1.2748950,-1.3661958,4.0000000,-0.3314882,1.2791041,38.5797691,-2.4009032,21.0033493
1925,-13,-3.899612171150471,20.386934167536477,-13.1248312,-0.0011570,38.8429756,-1.5308654,-1.2148912,4.0000000,-0.3552444,1.2761722,38.4163857,-2.0745380,19.5910530
1926,-13,-3.892155531150471,20.386934167536477,-13.1195364,0.0037190,46.2809906,-1.7884288,-1.0549679,4.0000000,-0.3771779,1.2723240,38.1982803,-1.7327579,18.2697620
1927,-13,-3.884698891150471,20.386934167536477,-13.1142416,-0.0014050,37.1900826,-2.0407939,-0.8905594,4.0000000,-0.3980221,1.2674699,37.9191284,-1.3830968,17.1126709
1928,-13,-3.877242251150471,20.386934167536477,-13.1089668,0.0033058,45.4545441,-2.2938042,-0.7216769,4.0000000,-0.4153104,1.2615311,37.5731125,-1.0280435,16.1680431
1929,-13,-3.869785611150471,20.386934167536477,-13.1037302,-0.0017355,36.3636360,-2.5449755,-0.5506854,4.0000000,-0.4278818,1.2545152,37.1552849,-0.6734890,15.4714899
1930,-13,-3.862328971150471,20.386934167536477,-13.0985508,0.0031405,46.2809906,-2.7873814,-0.3809430,4.0000000,-0.4371584,1.2463900,36.6589584,-0.3247276,15.0278463
1931,-13,-4.533426571150471,20.379477527536476,-13.2379770,0.0021488,41.3223152,-5.5831308,-0.7935390,4.0000000,-2.9943509,1.1006181,24.6911259,1.4072731,22.3561363
1932,-13,-4.525969931150471,20.379477527536476,-13.2409735,-0.0052066,21.4876041,-4.7282772,-0.9944928,4.0000000,-3.1927521,1.1012379,24.7611542,1.2037663,22.5422726
1933,-13,-4.518513291150471,20.379477527536476,-13.2440262,-0.0021488,30.5785122,-3.7130442,-1.2096474,4.0000000,-3.3629982,1.1010958,24.7446194,0.9437035,22.8219433
1934,-13,-4.511056651150471,20.379477527536476,-13.2471161,0.0009091,39.6694221,-2.5723069,-1.4334698,4.0000000,-3.5106137,1.1001157,24.6334763,0.6436743,23.2648220
1935,-13,-4.503600011150471,20.379477527536476,-13.2502193,-0.0061157,17.3553715,-1.2844301,-1.6674260,4.0000000,-3.6401939,1.0982738,24.4225216,0.3053419,23.8702335
1936,-13,-4.496143371150471,20.379477527536476,-13.2533169,-0.0033884,25.6198349,0.0770197,-1.9010386,4.0000000,-3.7559636,1.0955701,24.1069279,-0.0461137,24.6708145
1937,-13,-4.488686731150471,20.379477527536476,-13.2563848,-0.0003306,34.7107430,1.5127158,-2.1345477,4.0000000,-3.8628232,1.0920569,23.6892624,-0.4062723,25.6615391
1938,-13,-4.481230091150471,20.379477527536476,-13.2594061,0.0026446,43.8016510,2.9718378,-2.3611319,4.0000000,-3.9617581,1.0878235,23.1728420,-0.7605059,26.7992306
1939,-13,-4.473773451150471,20.379477527536476,-13.2623587,-0.0045455,19.0082645,4.4418159,-2.5804915,4.0000000,-4.0562868,1.0829494,22.5599194,-1.1046963,28.0660915
1940,-13,-4.466316811150471,20.379477527536476,-13.2652273,-0.0019835,27.2727280,5.8549814,-2.7846835,4.0000000,-4.1444879,1.0775979,21.8605003,-1.4248790,29.3706760
1941,-13,-4.458860171150471,20.379477527536476,-13.2679958,0.0007438,36.3636360,7.2001748,-2.9742291,4.0000000,-4.2264056,1.0718974,21.0831718,-1.7220526,30.6817627
1942,-13,-4.451403531150471,20.379477527536476,-13.2706518,-0.0066116,9.9173555,8.4468412,-3.1472569,4.0000000,-4.3011622,1.0660055,20.2417374,-1.9933513,31.9609222
1943,-13,-4.443946891150471,20.379477527536476,-13.2731838,-0.0039669,16.5289249,9.5513754,-3.3000731,4.0000000,-4.3636751,1.0600497,19.3439522,-2.2364714,33.1277771
1944,-13,-4.436490251150471,20.379477527536476,-13.2755833,-0.0018182,23.9669418,10.4809437,-3.4308574,4.0000000,-4.4108090,1.0541773,18.4094677,-2.4509060,34.1494408
1945,-13,-4.429033611150471,20.379477527536476,-13.2778435,0.0002479,32.2314034,11.2427235,-3.5419853,4.0000000,-4.4385557,1.0485312,17.4554710,-2.6454144,35.0369072
1946,-13,-4.421576971150471,20.379477527536476,-13.2799616,0.0021488,40.4958687,11.8376265,-3.6347632,4.0000000,-4.4417148,1.0431899,16.4915638,-2.8278115,35.7916298
1947,-13,-4.414120331150471,20.379477527536476,-13.2819338,-0.0055372,4.1322312,12.2382240,-3.7067115,4.0000000,-4.4126148,1.0382382,15.5377769,-3.0008082,36.3743019
1948,-13,-4.406663691150471,20.379477527536476,-13.2837601,-0.0037190,9.0909090,12.4487362,-3.7589588,4.0000000,-4.3444285,1.0337327,14.6096916,-3.1734891,36.7964096
1949,-13,-4.399207051150471,20.379477527536476,-13.2854404,-0.0019835,14.8760328,12.5218744,-3.7974842,4.0000000,-4.2327070,1.0297142,13.7245026,-3.3622613,37.1350174
1950,-13,-4.391750411150471,20.379477527536476,-13.2869787,-0.0003306,20.6611576,12.4748545,-3.8235192,4.0000000,-4.0712624,1.0262122,12.8962250,-3.5757761,37.3918533
1951,-13,-4.384293771150471,20.379477527536476,-13.2883759,0.0013223,27.2727280,12.3292742,-3.8394737,4.0000000,-3.8562233,1.0232028,12.1366348,-3.8227243,37.6000137
1952,-13,-4.376837131150471,20.379477527536476,-13.2896347,0.0024793,33.8842964,12.0939236,-3.8455901,4.0000000,-3.5871823,1.0206934,11.4626589,-4.1039977,37.7534485
1953,-13,-4.369380491150471,20.379477527536476,-13.2907610,-0.0065289,0.0000000,11.8355312,-3.8487766,5.0000000,-3.2736545,1.0186707,10.8866634,-4.4238987,37.9378357
1954,-13,-4.361923851150471,20.379477527536476,-13.2917557,-0.0056198,0.0000000,11.5674391,-3.8492384,5.0000000,-2.9287143,1.0171062,10.4168434,-4.7697625,38.1301155
1955,-13,-4.354467211150471,20.379477527536476,-13.2926226,-0.0047934,0.0000000,11.3032780,-3.8481967,5.0000000,-2.5786445,1.0159839,10.0652580,-5.1177487,38.3440361
1956,-13,-4.347010571150471,20.379477527536476,-13.2933645,-0.0040496,0.0000000,11.0602551,-3.8462069,4.0000000,-2.2566183,1.0152802,9.8402281,-5.4357958,38.5626373
1957,-13,-4.339553931150471,20.379477527536476,-13.2939825,-0.0033058,0.0000000,10.8745546,-3.8473761,4.0000000,-2.0040128,1.0149904,9.7443876,-5.6907396,38.8444862
1958,-13,-4.332097291150471,20.379477527536476,-13.2944784,-0.0030579,0.0000000,10.7436390,-3.8504446,4.0000000,-1.8504932,1.0151088,9.7814922,-5.8503957,39.1581078
1959,-13,-4.324640651150471,20.379477527536476,-13.2948523,-0.0028926,0.0000000,10.6743202,-3.8564684,4.0000000,-1.8159486,1.0156326,9.9497948,-5.8969884,39.5290833
1960,-13,-4.317184011150471,20.379477527536476,-13.2951021,-0.0028099,0.0000000,10.6420918,-3.8635716,4.0000000,-1.8986812,1.0165747,10.2454300,-5.8284621,39.9557190
1961,-13,-4.309727371150471,20.379477527536476,-13.2952271,-0.0028099,0.0000000,10.6465139,-3.8720312,5.0000000,-2.0859501,1.0179590,10.6676407,-5.6581125,40.4601936
1962,-13,-4.302270731150471,20.379477527536476,-13.2952232,-0.0029752,0.0000000,10.6885633,-3.8811221,4.0000000,-2.3572769,1.0198249,11.2079115,-5.4049673,41.0315514
1963,-13,-4.294814091150471,20.379477527536476,-13.2950888,-0.0031405,0.0000000,10.7291727,-3.8878856,4.0000000,-2.6803157,1.0222155,11.8630219,-5.0954556,41.6717224
1964,-13,-4.287357451150471,20.379477527536476,-13.2948179,-0.0033884,0.0000000,10.7462883,-3.8891649,4.0000000,-3.0245531,1.0251800,12.6257219,-4.7537766,42.3381310
1965,-13,-4.279900811150471,20.379477527536476,-13.2944069,-0.0037190,0.0000000,10.6967192,-3.8818099,4.0000000,-3.3638573,1.0287784,13.4897623,-4.3997626,43.0341988
1966,-13,-4.272444171150471,20.379477527536476,-13.2938499,-0.0041322,0.0000000,10.5845842,-3.8651350,4.0000000,-3.6809223,1.0330631,14.4458351,-4.0493474,43.7415123
1967,-13,-4.264987531150471,20.379477527536476,-13.2931433,-0.0047107,0.0000000,10.3718290,-3.8355293,4.0000000,-3.9590504,1.0380986,15.4881172,-3.7120082,44.4335785
1968,-13,-4.257530891150471,20.379477527536476,-13.2922821,-0.0054545,0.0000000,10.0532913,-3.7911527,4.0000000,-4.1897459,1.0439371,16.6049271,-3.3925593,45.0659370
1969,-13,-4.250074251150471,20.379477527536476,-13.2912626,-0.0062810,0.0000000,9.5806150,-3.7267771,4.0000000,-4.3587708,1.0506042,17.7845116,-3.0947833,45.5597649
1970,-13,-4.242617611150471,20.379477527536476,-13.2900810,-0.0073554,0.0000000,8.9894657,-3.6448333,4.0000000,-4.4708939,1.0580971,19.0117683,-2.8187726,45.9190292
1971,-13,-4.235160971150471,20.379477527536476,-13.2887383,0.0013223,42.9752083,8.3117456,-3.5475554,4.0000000,-4.5305572,1.0664309,20.2731934,-2.5645540,46.1427460
1972,-13,-4.227704331150471,20.379477527536476,-13.2872314,-0.0000826,37.1900826,7.5260315,-3.4313374,4.0000000,-4.5359812,1.0755975,21.5594730,-2.3266935,46.1462975
1973,-13,-4.220247691150471,20.379477527536476,-13.2855625,-0.0016529,31.4049587,6.6621418,-3.2981532,4.0000000,-4.4889541,1.0855080,22.8512917,-2.1073523,45.8946342
1974,-13,-4.212791051150471,20.379477527536476,-13.2837353,-0.0033884,25.6198349,5.7758565,-3.1523020,4.0000000,-4.3973632,1.0960872,24.1338768,-1.9072407,45.3717155
1975,-13,-4.205334411150471,20.379477527536476,-13.2817535,-0.0053719,20.6611576,4.8959846,-2.9969387,4.0000000,-4.2695122,1.1072342,25.3957787,-1.7243654,44.5905914
1976,-13,-4.197877771150471,20.379477527536476,-13.2796230,0.0025620,47.1074371,4.0265493,-2.8322895,4.0000000,-4.1069026,1.1188073,26.6217518,-1.5576763,43.4997482
1977,-13,-4.190421131150471,20.379477527536476,-13.2773523,0.0004132,40.4958687,3.2223172,-2.6658580,4.0000000,-3.9207954,1.1306700,27.8010292,-1.4109203,42.1770630
1978,-13,-4.182964491150471,20.379477527536476,-13.2749491,-0.0019835,33.8842964,2.4909334,-2.4991317,4.0000000,-3.7138925,1.1426717,28.9275265,-1.2843709,40.6057053
1979,-13,-4.175507851150471,20.379477527536476,-13.2724237,-0.0044628,28.0991745,1.8598326,-2.3370807,4.0000000,-3.4925411,1.1546457,29.9898052,-1.1816204,38.8140717
1980,-13,-4.168051211150471,20.379477527536476,-13.2697868,0.0029752,48.7603302,1.3400097,-2.1838279,4.0000000,-3.2638657,1.1664569,30.9835396,-1.1037900,36.8644905
1981,-13,-4.160594571150471,20.379477527536476,-13.2670498,0.0003306,42.1487617,0.9304944,-2.0412877,4.0000000,-3.0314775,1.1779748,31.9086895,-1.0510980,34.7796478
1982,-13,-4.153137931150471,20.379477527536476,-13.2642221,-0.0024793,35.5371895,0.6225288,-1.9114406,4.0000000,-2.7996161,1.1890509,32.7595177,-1.0232650,32.6076813
1983,-13,-4.145681291150471,20.379477527536476,-13.2613153,-0.0052066,28.9256191,0.4165034,-1.7967201,4.0000000,-2.5734818,1.1995919,33.5369568,-1.0199584,30.3948307
1984,-13,-4.138224651150471,20.379477527536476,-13.2583389,0.0019008,46.2809906,0.3058002,-1.6992097,4.0000000,-2.3564286,1.2095286,34.2427101,-1.0419909,28.1945839
1985,-13,-4.130768011150471,20.379477527536476,-13.2553015,-0.0012397,38.8429756,0.2688938,-1.6173773,4.0000000,-2.1494255,1.2187710,34.8788033,-1.0853291,26.0209122
1986,-13,-4.123311371150471,20.379477527536476,-13.2522116,-0.0041322,32.2314034,0.3006985,-1.5532659,4.0000000,-1.9546115,1.2272902,35.4479752,-1.1519204,23.9298077
1987,-13,-4.115854731150471,20.379477527536476,-13.2490740,0.0027273,47.1074371,0.3903910,-1.5068147,4.0000000,-1.7743255,1.2350422,35.9509811,-1.2393038,21.9530411
1988,-13,-4.108398091150470,20.379477527536476,-13.2458944,-0.0006612,39.6694221,0.5139418,-1.4757124,4.0000000,-1.6089526,1.2420163,36.3940353,-1.3424721,20.1386013
1989,-13,-4.100941451150470,20.379477527536476,-13.2426739,-0.0037190,33.0578499,0.6683268,-1.4609708,4.0000000,-1.4595999,1.2482129,36.7783775,-1.4623418,18.5267372
1990,-13,-4.093484811150471,20.379477527536476,-13.2394152,0.0030579,47.1074371,0.8324829,-1.4603120,4.0000000,-1.3259068,1.2536319,37.1090431,-1.5947171,17.1715603
1991,-13,-4.086028171150470,20.379477527536476,-13.2361174,-0.0004132,39.6694221,1.0029972,-1.4727819,4.0000000,-1.2074735,1.2583215,37.3914490,-1.7380902,16.0820274
1992,-13,-4.078571531150471,20.379477527536476,-13.2327776,-0.0037190,33.0578499,1.1613870,-1.4957182,4.0000000,-1.1008435,1.2623245,37.6278801,-1.8905931,15.2848167
1993,-13,-4.071114891150471,20.379477527536476,-13.2293921,0.0030579,47.1074371,1.3177557,-1.5311776,4.0000000,-1.0089531,1.2656802,37.8235359,-2.0534022,14.8222198
1994,-13,-4.063658251150471,20.379477527536476,-13.2259569,-0.0004959,39.6694221,1.4467614,-1.5734937,4.0000000,-0.9259450,1.2684468,37.9836769,-2.2210424,14.6767721
1995,-13,-4.056201611150471,20.379477527536476,-13.2224655,-0.0041322,33.0578499,1.5583142,-1.6243036,4.0000000,-0.8534623,1.2706645,38.1106644,-2.3951447,14.8715887
1996,-13,-4.048744971150471,20.379477527536476,-13.2189121,0.0023967,44.6280975,1.6406664,-1.6802480,4.0000000,-0.7876791,1.2724355,38.2107964,-2.5728168,15.3828459
1997,-13,-4.041288331150471,20.379477527536476,-13.2152882,-0.0012397,37.1900826,1.6994870,-1.7411453,4.0000000,-0.7292150,1.2738446,38.2897835,-2.7530756,16.2013626
1998,-13,-4.033831691150471,20.379477527536476,-13.2115870,-0.0050413,30.5785122,1.7188587,-1.8022472,4.0000000,-0.6730410,1.2749292,38.3495140,-2.9314535,17.2630405
1999,-13,-4.026375051150471,20.379477527536476,-13.2077999,0.0012397,42.1487617,1.7149442,-1.8642148,4.0000000,-0.6221194,1.2757845,38.3968353,-3.1063104,18.5328083
2000,-13,-4.018918411150471,20.379477527536476,-13.2039213,-0.0027273,34.7107430,1.6811004,-1.9237279,4.0000000,-0.5742772,1.2765007,38.4348335,-3.2731786,19.9435997
2001,-13,-4.011461771150471,20.379477527536476,-13.1999426,0.0033058,44.6280975,1.6152209,-1.9781504,4.0000000,-0.5284730,1.2771432,38.4698257,-3.4278276,21.4257011
2002,-13,-4.004005131150471,20.379477527536476,-13.1958580,-0.0007438,37.1900826,1.5239394,-2.0259211,5.0000000,-0.4865585,1.2777516,38.5021667,-3.5652840,22.9096355
2003,-13,-3.996548491150471,20.379477527536476,-13.1916628,-0.0050413,29.7520657,1.4027041,-2.0638466,5.0000000,-0.4475568,1.2784024,38.5377617,-3.6801364,24.3159332
2004,-13,-3.989091851150471,20.379477527536476,-13.1873531,0.0005785,40.4958687,1.2641557,-2.0916867,4.0000000,-0.4146947,1.2791238,38.5763626,-3.7686787,25.5912495
2005,-13,-3.981635211150471,20.379477527536476,-13.1829252,-0.0038017,33.0578499,1.1008422,-2.1051064,4.0000000,-0.3867645,1.2799456,38.6211548,-3.8234482,26.6351871
2006,-13,-3.974178571150471,20.379477527536476,-13.1783781,0.0017355,42.1487617,0.9185714,-2.1039567,4.0000000,-0.3654289,1.2808698,38.6725502,-3.8424847,27.4262810
2007,-13,-3.966721931150471,20.379477527536476,-13.1737118,-0.0028926,33.8842964,0.7112471,-2.0841269,4.0000000,-0.3497797,1.2818338,38.7261543,-3.8184743,27.8706284
2008,-13,-3.959265291150471,20.379477527536476,-13.1689301,0.0023140,43.8016510,0.4942350,-2.0471830,4.0000000,-0.3423522,1.2828046,38.7800941,-3.7520137,27.9671192
2009,-13,-3.951808651150471,20.379477527536476,-13.1640358,-0.0024793,35.5371895,0.2691125,-1.9930221,4.0000000,-0.3426920,1.2837260,38.8309364,-3.6433520,27.7188282
2010,-13,-3.944352011150471,20.379477527536476,-13.1590357,0.0026446,44.6280975,0.0353778,-1.9200943,4.0000000,-0.3500644,1.2845078,38.8754120,-3.4901240,27.1077633
2011,-13,-3.936895371150471,20.379477527536476,-13.1539373,-0.0024793,35.5371895,-0.2043488,-1.8297386,4.0000000,-0.3636291,1.2850326,38.9049644,-3.2958481,26.1835213
2012,-13,-3.929438731150471,20.379477527536476,-13.1487513,0.0023967,43.8016510,-0.4586292,-1.7209039,4.0000000,-0.3806733,1.2851645,38.9140892,-3.0611346,24.9916477
2013,-13,-3.921982091150471,20.379477527536476,-13.1434889,-0.0027273,34.7107430,-0.7107016,-1.5975294,4.0000000,-0.4021112,1.2847638,38.8941231,-2.7929478,23.5994110
2014,-13,-3.914525451150471,20.379477527536476,-13.1381645,0.0019835,43.8016510,-0.9649938,-1.4609196,4.0000000,-0.4249811,1.2837249,38.8369751,-2.4968581,22.0913124
2015,-13,-3.907068811150471,20.379477527536476,-13.1327925,-0.0033058,34.7107430,-1.2216318,-1.3128262,4.0000000,-0.4489917,1.2819325,38.7387695,-2.1766605,20.5632401
2016,-13,-3.899612171150471,20.379477527536476,-13.1273890,0.0013223,43.8016510,-1.4838461,-1.1527959,4.0000000,-0.4711525,1.2791781,38.5869865,-1.8344393,19.0608444
2017,-13,-3.892155531150471,20.379477527536476,-13.1219740,-0.0038843,34.7107430,-1.7414131,-0.9876921,4.0000000,-0.4921533,1.2754052,38.3747749,-1.4832308,17.7080135
2018,-13,-3.884698891150471,20.379477527536476,-13.1165638,0.0008264,41.3223152,-1.9935335,-0.8184856,4.0000000,-0.5101131,1.2705644,38.0996552,-1.1268580,16.5405331
2019,-13,-3.877242251150471,20.379477527536476,-13.1111794,-0.0045455,32.2314034,-2.2418950,-0.6463866,4.0000000,-0.5249366,1.2645885,37.7541313,-0.7678367,15.6081629
2020,-13,-3.869785611150471,20.379477527536476,-13.1058388,0.0003306,40.4958687,-2.4852612,-0.4736544,4.0000000,-0.5350819,1.2574703,37.3332520,-0.4122269,14.9411383
2021,-13,-3.862328971150471,20.379477527536476,-13.1005630,-0.0048760,31.4049587,-2.7191744,-0.3042984,4.0000000,-0.5420688,1.2492111,36.8340378,-0.0665280,14.5527487
2022,-13,-4.525969931150471,20.372020887536479,-13.2424974,-0.0035537,24.7933884,-5.0216827,-0.8733705,4.0000000,-3.2071078,1.0910984,23.5773487,1.4603668,20.8501816
