OID_,ClipsFinal_DEM_Large_S3_RegL2,X,Y,DEM_Large_S7_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
792,-13,-3.317994251150471,18.940346007536480,-13.0169401,-0.0000826,0.0000000,2.1748526,-1.6549848,4.0000000,-2.2785697,1.0022871,3.8155575,-1.0314001,6.6836381
793,-13,-3.310537611150471,18.940346007536480,-13.0172043,0.0000000,0.0000000,2.0192544,-1.6046200,4.0000000,-2.1472621,1.0016451,3.2222023,-1.0619777,6.3115807
794,-13,-3.303080971150471,18.940346007536480,-13.0173931,0.0000000,0.0000000,1.8583415,-1.5489143,4.0000000,-1.9532752,1.0011491,2.6764705,-1.1445533,5.9110904
795,-13,-3.295624331150471,18.940346007536480,-13.0175066,0.0000000,0.0000000,1.6981654,-1.4893991,4.0000000,-1.6686261,1.0007889,2.2002125,-1.3101722,5.4946733
796,-13,-3.288167691150471,18.940346007536480,-13.0175495,0.0000000,0.0000000,1.5437289,-1.4276265,5.0000000,-1.2724638,1.0005549,1.8289636,-1.5827892,5.0744433
797,-13,-3.280711051150471,18.940346007536480,-13.0175238,0.0000000,0.0000000,1.3931131,-1.3634429,4.0000000,-0.8495628,1.0004337,1.6088537,-1.8773230,4.6548071
798,-13,-3.273254411150471,18.940346007536480,-13.0174332,0.0000000,0.0000000,1.2505237,-1.2979118,5.0000000,-0.6391968,1.0004138,1.5796251,-1.9566268,4.2410975
799,-13,-3.265797771150471,18.940346007536480,-13.0172806,0.0000000,0.0000000,1.1163753,-1.2313620,5.0000000,-0.7116396,1.0004834,1.7276050,-1.7510842,3.8369036
800,-13,-3.258341131150471,18.940346007536480,-13.0170689,0.0000000,0.0000000,0.9872391,-1.1638753,4.0000000,-0.8773270,1.0006268,1.9903371,-1.4504238,3.4506571
801,-13,-3.250884491150471,18.940346007536480,-13.0168018,0.0000000,0.0000000,0.8660765,-1.0962621,4.0000000,-1.0058528,1.0008299,2.3084462,-1.1866715,3.0843687
802,-13,-3.243427851150471,18.940346007536480,-13.0164843,0.0000000,0.0000000,0.7559302,-1.0298003,4.0000000,-1.0785288,1.0010841,2.6492345,-0.9810718,2.7422328
803,-13,-3.235971211150471,18.940346007536480,-13.0161171,0.0000000,0.0000000,0.6570948,-0.9657695,5.0000000,-1.1079190,1.0013722,2.9880140,-0.8236200,2.4313493
804,-13,-3.228514571150471,18.940346007536480,-13.0157070,0.0000000,0.0000000,0.5706785,-0.9046924,5.0000000,-1.1084795,1.0016840,3.3161509,-0.7009054,2.1493580
805,-13,-3.221057931150471,18.940346007536480,-13.0152550,0.0000000,0.0000000,0.4919479,-0.8451252,4.0000000,-1.0890036,1.0020154,3.6309237,-0.6012467,1.8915179
806,-13,-3.213601291150471,18.940346007536480,-13.0147657,0.0000000,0.0000000,0.4193957,-0.7873365,4.0000000,-1.0595353,1.0023521,3.9241714,-0.5151377,1.6603594
807,-13,-3.206144651150471,18.940346007536480,-13.0142422,-0.0000826,0.0000000,0.3598419,-0.7350050,4.0000000,-1.0234896,1.0026878,4.1948085,-0.4465203,1.4614105
808,-13,-3.198688011150471,18.940346007536480,-13.0136871,-0.0003306,0.0000000,0.3098399,-0.6871461,4.0000000,-0.9830614,1.0030196,4.4475117,-0.3912308,1.2893857
809,-13,-3.191231371150471,18.940346007536480,-13.0131044,-0.0008264,0.0000000,0.2663379,-0.6418073,4.0000000,-0.9399989,1.0033455,4.6818881,-0.3436157,1.1352065
810,-13,-3.183774731150470,18.940346007536480,-13.0124950,-0.0017355,0.0000000,0.2291154,-0.6002002,4.0000000,-0.8987299,1.0036629,4.8967199,-0.3016705,1.0025524
811,-13,-3.176318091150470,18.940346007536480,-13.0118618,-0.0026446,0.0000000,0.1950958,-0.5603703,4.0000000,-0.8574947,1.0039620,5.0948329,-0.2632459,0.8850709
812,-13,-3.168861451150471,18.940346007536480,-13.0112085,-0.0035537,0.0000000,0.1675065,-0.5245141,4.0000000,-0.8172935,1.0042480,5.2737956,-0.2317348,0.7838740
813,-13,-3.161404811150471,18.940346007536480,-13.0105343,-0.0044628,0.0000000,0.1447857,-0.4928523,4.0000000,-0.7799144,1.0045218,5.4387193,-0.2057902,0.6996902
814,-13,-3.153948171150471,18.940346007536480,-13.0098438,0.0046281,46.2809906,0.1240033,-0.4624519,4.0000000,-0.7437603,1.0047786,5.5935473,-0.1811435,0.6242396
815,-13,-3.146491531150471,18.940346007536480,-13.0091372,0.0037190,37.1900826,0.1039315,-0.4316333,4.0000000,-0.7063578,1.0050188,5.7301378,-0.1569088,0.5531173
816,-13,-3.139034891150471,18.940346007536480,-13.0084162,0.0028099,28.0991745,0.0855367,-0.4027975,4.0000000,-0.6722723,1.0052403,5.8542433,-0.1333228,0.4926743
817,-13,-3.131578251150471,18.940346007536480,-13.0076828,0.0019008,19.0082645,0.0670963,-0.3732789,4.0000000,-0.6381823,1.0054381,5.9648056,-0.1083755,0.4368594
818,-13,-3.124121611150471,18.940346007536480,-13.0069389,0.0010744,10.7438021,0.0497004,-0.3445355,4.0000000,-0.6055883,1.0056119,6.0580649,-0.0834826,0.3880674
819,-13,-3.116664971150471,18.940346007536480,-13.0061865,0.0004132,4.1322312,0.0323778,-0.3150944,4.0000000,-0.5734069,1.0057675,6.1412930,-0.0567819,0.3439806
820,-13,-3.109208331150471,18.940346007536480,-13.0054264,-0.0000826,0.0000000,0.0159071,-0.2847289,4.0000000,-0.5399733,1.0058944,6.2087555,-0.0294846,0.3029544
821,-13,-3.101751691150471,18.940346007536480,-13.0046616,-0.0003306,0.0000000,-0.0005789,-0.2527056,4.0000000,-0.5057383,1.0059896,6.2579298,0.0003271,0.2659566
822,-13,-3.094295051150471,18.940346007536480,-13.0038948,-0.0007438,0.0000000,-0.0137324,-0.2226599,4.0000000,-0.4717880,1.0060564,6.2930803,0.0264682,0.2340639
823,-13,-3.086838411150471,18.940346007536480,-13.0031261,-0.0014050,0.0000000,-0.0251896,-0.1924066,4.0000000,-0.4366632,1.0060935,6.3117971,0.0518501,0.2057032
824,-13,-3.079381771150471,18.940346007536480,-13.0023594,-0.0022314,0.0000000,-0.0362723,-0.1611936,4.0000000,-0.4021441,1.0061039,6.3182731,0.0797570,0.1827843
825,-13,-3.071925131150471,18.940346007536480,-13.0015955,-0.0031405,0.0000000,-0.0436039,-0.1326822,4.0000000,-0.3672032,1.0060811,6.3059077,0.1018389,0.1630581
826,-13,-3.064468491150471,18.940346007536480,-13.0008373,-0.0040496,0.0000000,-0.0488371,-0.1053910,4.0000000,-0.3329812,1.0060365,6.2819161,0.1221993,0.1467613
827,-12,-3.526780171150471,18.932889367536479,-12.9765882,0.0011570,34.7107430,-0.1031486,-0.2895073,4.0000000,-0.3415024,1.0503818,17.8378143,-0.2375123,0.6677796
828,-12,-3.519323531150471,18.932889367536479,-12.9788799,0.0034711,43.8016510,0.0172606,-0.4178048,4.0000000,-0.4529079,1.0504397,17.8477516,-0.3827018,0.8176237
829,-12,-3.511866891150471,18.932889367536479,-12.9811621,-0.0041322,13.2231407,0.1675828,-0.5437697,4.0000000,-0.5678242,1.0501176,17.7917576,-0.5197152,1.0408475
830,-12,-3.504410251150471,18.932889367536479,-12.9834261,-0.0019008,21.4876041,0.3444090,-0.6671513,4.0000000,-0.6867463,1.0494293,17.6748695,-0.6475564,1.3356829
831,-12,-3.496953611150471,18.932889367536479,-12.9856625,0.0001653,30.5785122,0.5435222,-0.7871761,4.0000000,-0.8069905,1.0484036,17.4962196,-0.7673616,1.6957128
832,-12,-3.489496971150471,18.932889367536479,-12.9878645,0.0022314,39.6694221,0.7644517,-0.9047045,4.0000000,-0.9294885,1.0470548,17.2580471,-0.8799205,2.1164610
833,-12,-3.482040331150471,18.932889367536479,-12.9900227,-0.0055372,6.6115704,0.9949986,-1.0157654,4.0000000,-1.0531282,1.0453873,16.9608955,-0.9784027,2.5791042
834,-12,-3.474583691150471,18.932889367536479,-12.9921293,-0.0034711,12.3966942,1.2382625,-1.1234921,4.0000000,-1.1778833,1.0434726,16.6098156,-1.0691011,3.0862303
835,-12,-3.467127051150471,18.932889367536479,-12.9941788,-0.0014876,19.8347111,1.4852375,-1.2254151,4.0000000,-1.3030068,1.0413208,16.2066174,-1.1478236,3.6187160
836,-12,-3.459670411150471,18.932889367536479,-12.9961624,0.0004132,28.0991745,1.7352794,-1.3228191,4.0000000,-1.4275513,1.0389636,15.7502394,-1.2180870,4.1740646
837,-13,-3.452213771150471,18.932889367536479,-12.9980755,0.0022314,37.1900826,1.9748577,-1.4121425,4.0000000,-1.5493113,1.0364579,15.2484732,-1.2749736,4.7236958
838,-13,-3.444757131150471,18.932889367536479,-12.9999123,0.0038843,46.2809906,2.2072864,-1.4957047,4.0000000,-1.6678481,1.0338218,14.7007742,-1.3235612,5.2694631
839,-13,-3.437300491150471,18.932889367536479,-13.0016670,-0.0044628,3.3057852,2.4188199,-1.5702507,4.0000000,-1.7822734,1.0311176,14.1136236,-1.3582282,5.7835784
840,-13,-3.429843851150471,18.932889367536479,-13.0033369,-0.0028099,8.2644625,2.6034999,-1.6350971,4.0000000,-1.8907323,1.0283980,13.4935551,-1.3794620,6.2516251
841,-13,-3.422387211150471,18.932889367536479,-13.0049181,-0.0012397,14.0495872,2.7633834,-1.6918811,4.0000000,-1.9936329,1.0256871,12.8446274,-1.3901292,6.6779652
842,-13,-3.414930571150471,18.932889367536479,-13.0064077,0.0004132,21.4876041,2.9020233,-1.7418579,4.0000000,-2.0895996,1.0230138,12.1680841,-1.3941162,7.0625029
843,-13,-3.407473931150471,18.932889367536479,-13.0078039,0.0019008,29.7520657,2.9992318,-1.7798017,4.0000000,-2.1741250,1.0204197,11.4689398,-1.3854785,7.3615823
844,-13,-3.400017291150471,18.932889367536479,-13.0091047,0.0033058,38.8429756,3.0625758,-1.8081857,4.0000000,-2.2475595,1.0179381,10.7570190,-1.3688117,7.5896230
845,-13,-3.392560651150471,18.932889367536479,-13.0103102,-0.0054545,0.0000000,3.0928483,-1.8274854,4.0000000,-2.3103201,1.0155920,10.0338106,-1.3446507,7.7486215
846,-13,-3.385104011150471,18.932889367536479,-13.0114202,-0.0043802,0.0000000,3.0901067,-1.8379509,4.0000000,-2.3629251,1.0133920,9.3016844,-1.3129768,7.8411341
847,-13,-3.377647371150471,18.932889367536479,-13.0124340,-0.0033884,0.0000000,3.0497537,-1.8376609,4.0000000,-2.4011526,1.0113595,8.5696373,-1.2741694,7.8480129
848,-13,-3.370190731150471,18.932889367536479,-13.0133543,-0.0024793,0.0000000,2.9931126,-1.8319991,4.0000000,-2.4288273,1.0095040,7.8378201,-1.2351708,7.8098421
849,-13,-3.362734091150471,18.932889367536479,-13.0141811,-0.0015702,0.0000000,2.9116731,-1.8182046,4.0000000,-2.4430394,1.0078199,7.1084013,-1.1933699,7.7053165
850,-13,-3.355277451150471,18.932889367536479,-13.0149155,-0.0009917,0.0000000,2.8084142,-1.7971015,4.0000000,-2.4452326,1.0063188,6.3873072,-1.1489705,7.5456753
851,-13,-3.347820811150471,18.932889367536479,-13.0155602,-0.0005785,0.0000000,2.6862509,-1.7688683,4.0000000,-2.4341815,1.0050051,5.6785083,-1.1035552,7.3326163
852,-13,-3.340364171150471,18.932889367536479,-13.0161171,-0.0002479,0.0000000,2.5576136,-1.7364075,4.0000000,-2.4114087,1.0038658,4.9829016,-1.0614064,7.0874591
853,-13,-3.332907531150471,18.932889367536479,-13.0165882,-0.0000826,0.0000000,2.4130895,-1.6970477,4.0000000,-2.3732622,1.0028949,4.3026567,-1.0208333,6.7960129
854,-13,-3.325450891150471,18.932889367536479,-13.0169744,0.0000000,0.0000000,2.2674742,-1.6544392,5.0000000,-2.3193667,1.0020920,3.6464608,-0.9895117,6.4839640
855,-13,-3.317994251150471,18.932889367536479,-13.0172806,0.0000000,0.0000000,2.1204784,-1.6076765,5.0000000,-2.2400920,1.0014472,3.0158043,-0.9752608,6.1427922
856,-13,-3.310537611150471,18.932889367536479,-13.0175076,0.0000000,0.0000000,1.9715208,-1.5570493,4.0000000,-2.1191916,1.0009495,2.4217763,-0.9949070,5.7814612
857,-13,-3.303080971150471,18.932889367536479,-13.0176582,0.0000000,0.0000000,1.8193836,-1.5023761,4.0000000,-1.9160008,1.0005908,1.8845567,-1.0887513,5.4041429
858,-13,-3.295624331150471,18.932889367536479,-13.0177355,0.0000000,0.0000000,1.6680452,-1.4439837,4.0000000,-1.5491365,1.0003603,1.4403996,-1.3388309,5.0109811
859,-13,-3.288167691150471,18.932889367536479,-13.0177431,0.0000000,0.0000000,1.5212195,-1.3841609,5.0000000,-1.0072175,1.0002458,1.1624281,-1.7611041,4.6241126
860,-13,-3.280711051150471,18.932889367536479,-13.0176821,0.0000000,0.0000000,1.3789321,-1.3225008,5.0000000,-0.7153405,1.0002327,1.1425223,-1.9296612,4.2402639
861,-13,-3.273254411150471,18.932889367536479,-13.0175581,0.0000000,0.0000000,1.2448977,-1.2608026,5.0000000,-0.8784544,1.0003091,1.3583679,-1.6431508,3.8719649
862,-13,-3.265797771150471,18.932889367536479,-13.0173731,0.0000000,0.0000000,1.1128802,-1.1962041,4.0000000,-1.0850201,1.0004635,1.6982055,-1.3073881,3.5035410
863,-13,-3.258341131150471,18.932889367536479,-13.0171299,0.0000000,0.0000000,0.9887583,-1.1319563,5.0000000,-1.1998124,1.0006797,2.0833976,-1.0641001,3.1565301
864,-13,-3.250884491150471,18.932889367536479,-13.0168343,0.0000000,0.0000000,0.8747869,-1.0683744,5.0000000,-1.2421583,1.0009459,2.4714866,-0.8945905,2.8280158
865,-13,-3.243427851150471,18.932889367536479,-13.0164871,0.0000000,0.0000000,0.7698306,-1.0062317,5.0000000,-1.2436681,1.0012518,2.8522468,-0.7687953,2.5252135
866,-13,-3.235971211150471,18.932889367536479,-13.0160942,0.0000000,0.0000000,0.6718166,-0.9453299,4.0000000,-1.2227777,1.0015812,3.2132103,-0.6678820,2.2483780
867,-13,-3.228514571150471,18.932889367536479,-13.0156584,0.0000000,0.0000000,0.5842347,-0.8864352,4.0000000,-1.1879679,1.0019281,3.5508089,-0.5849024,1.9939892
868,-13,-3.221057931150471,18.932889367536479,-13.0151834,0.0000000,0.0000000,0.5063730,-0.8305315,4.0000000,-1.1463926,1.0022863,3.8686152,-0.5146704,1.7672405
869,-13,-3.213601291150471,18.932889367536479,-13.0146713,0.0000000,0.0000000,0.4361549,-0.7769117,4.0000000,-1.1016660,1.0026424,4.1594229,-0.4521575,1.5638114
870,-13,-3.206144651150471,18.932889367536479,-13.0141268,-0.0001653,0.0000000,0.3769650,-0.7277764,4.0000000,-1.0553324,1.0029908,4.4258943,-0.4002203,1.3868912
871,-13,-3.198688011150471,18.932889367536479,-13.0135527,-0.0004959,0.0000000,0.3256865,-0.6818943,4.0000000,-1.0080154,1.0033329,4.6734877,-0.3557732,1.2307838
872,-13,-3.191231371150471,18.932889367536479,-13.0129509,-0.0010744,0.0000000,0.2827424,-0.6402421,4.0000000,-0.9627602,1.0036662,4.8988757,-0.3177240,1.0961577
873,-13,-3.183774731150470,18.932889367536479,-13.0123243,-0.0019835,0.0000000,0.2443866,-0.6010980,4.0000000,-0.9192433,1.0039830,5.1069674,-0.2829527,0.9780549
874,-13,-3.176318091150470,18.932889367536479,-13.0116758,-0.0028926,0.0000000,0.2104862,-0.5647053,4.0000000,-0.8779104,1.0042841,5.2964172,-0.2515001,0.8755375
875,-13,-3.168861451150471,18.932889367536479,-13.0110064,-0.0038017,0.0000000,0.1804729,-0.5303314,4.0000000,-0.8376250,1.0045695,5.4681721,-0.2230378,0.7842152
876,-13,-3.161404811150471,18.932889367536479,-13.0103197,-0.0047107,0.0000000,0.1576478,-0.5008800,4.0000000,-0.8003093,1.0048383,5.6267023,-0.2014507,0.7075935
877,-13,-3.153948171150471,18.932889367536479,-13.0096149,0.0043802,43.8016510,0.1356135,-0.4714853,4.0000000,-0.7630383,1.0050924,5.7713528,-0.1799323,0.6363922
878,-13,-3.146491531150471,18.932889367536479,-13.0088959,0.0034711,34.7107430,0.1163639,-0.4445702,4.0000000,-0.7286952,1.0053254,5.9009957,-0.1604452,0.5753416
879,-13,-3.139034891150471,18.932889367536479,-13.0081635,0.0025620,25.6198349,0.0955913,-0.4162381,4.0000000,-0.6948494,1.0055380,6.0184660,-0.1376268,0.5183260
880,-13,-3.131578251150471,18.932889367536479,-13.0074196,0.0016529,16.5289249,0.0758014,-0.3881959,4.0000000,-0.6616482,1.0057294,6.1219554,-0.1147436,0.4666213
881,-13,-3.124121611150471,18.932889367536479,-13.0066662,0.0009091,9.0909090,0.0583454,-0.3614205,4.0000000,-0.6289917,1.0058974,6.2087584,-0.0938492,0.4201589
882,-13,-3.116664971150471,18.932889367536479,-13.0059042,0.0003306,3.3057852,0.0400196,-0.3324941,4.0000000,-0.5948802,1.0060450,6.2873735,-0.0701080,0.3753568
883,-13,-3.109208331150471,18.932889367536479,-13.0051355,-0.0001653,0.0000000,0.0212318,-0.3016770,4.0000000,-0.5596209,1.0061613,6.3465991,-0.0437330,0.3335246
884,-13,-3.101751691150471,18.932889367536479,-13.0043631,-0.0004959,0.0000000,0.0034117,-0.2704145,4.0000000,-0.5245138,1.0062424,6.3878779,-0.0163152,0.2964104
885,-13,-3.094295051150471,18.932889367536479,-13.0035877,-0.0009917,0.0000000,-0.0109060,-0.2411265,4.0000000,-0.4897870,1.0062963,6.4164171,0.0075341,0.2639650
886,-13,-3.086838411150471,18.932889367536479,-13.0028133,-0.0017355,0.0000000,-0.0253703,-0.2101690,4.0000000,-0.4540685,1.0063220,6.4286880,0.0337306,0.2359058
887,-13,-3.079381771150471,18.932889367536479,-13.0020399,-0.0026446,0.0000000,-0.0381414,-0.1797156,4.0000000,-0.4188029,1.0063169,6.4268928,0.0593717,0.2129580
888,-13,-3.071925131150471,18.932889367536479,-13.0012703,-0.0035537,0.0000000,-0.0467677,-0.1512362,4.0000000,-0.3823105,1.0062811,6.4074516,0.0798382,0.1915297
889,-13,-3.064468491150471,18.932889367536479,-13.0005064,-0.0044628,0.0000000,-0.0528314,-0.1247038,4.0000000,-0.3466169,1.0062238,6.3782034,0.0972092,0.1735078
890,-12,-3.526780171150471,18.925432727536482,-12.9772787,0.0018182,38.0165291,-0.0349582,-0.2935099,4.0000000,-0.4007381,1.0505986,17.8756981,-0.1862817,0.5216047
891,-12,-3.519323531150471,18.925432727536482,-12.9795856,0.0042149,47.1074371,0.0843071,-0.4233619,4.0000000,-0.5110464,1.0505024,17.8580875,-0.3356774,0.6881900
892,-12,-3.511866891150471,18.925432727536482,-12.9818811,-0.0033884,15.7024794,0.2302166,-0.5488200,4.0000000,-0.6216719,1.0500100,17.7743111,-0.4759680,0.9278595
893,-12,-3.504410251150471,18.925432727536482,-12.9841566,-0.0011570,24.7933884,0.4009109,-0.6718292,4.0000000,-0.7360571,1.0491495,17.6261654,-0.6076012,1.2417029
894,-12,-3.496953611150471,18.925432727536482,-12.9864025,0.0008264,33.8842964,0.5919904,-0.7907168,4.0000000,-0.8504459,1.0479398,17.4145222,-0.7309876,1.6169310
895,-12,-3.489496971150471,18.925432727536482,-12.9886112,0.0029752,42.9752083,0.8019956,-0.9065346,4.0000000,-0.9660472,1.0464033,17.1425915,-0.8470220,2.0505013
896,-12,-3.482040331150471,18.925432727536482,-12.9907732,-0.0047934,8.2644625,1.0214757,-1.0162261,4.0000000,-1.0820642,1.0445528,16.8091488,-0.9503880,2.5236762
897,-12,-3.474583691150471,18.925432727536482,-12.9928808,-0.0027273,14.8760328,1.2517830,-1.1221567,4.0000000,-1.1990606,1.0424565,16.4207630,-1.0452530,3.0369282
898,-12,-3.467127051150471,18.925432727536482,-12.9949284,-0.0007438,23.1404953,1.4842396,-1.2218713,4.0000000,-1.3151430,1.0401378,15.9795818,-1.1285995,3.5691941
899,-13,-3.459670411150471,18.925432727536482,-12.9969072,0.0011570,32.2314034,1.7191660,-1.3170352,4.0000000,-1.4308002,1.0376230,15.4844332,-1.2032702,4.1203461
900,-13,-3.452213771150471,18.925432727536482,-12.9988127,0.0029752,41.3223152,1.9408327,-1.4029357,4.0000000,-1.5422524,1.0349734,14.9427071,-1.2636189,4.6526141
901,-13,-3.444757131150471,18.925432727536482,-13.0006380,-0.0053719,0.8264463,2.1549907,-1.4829185,4.0000000,-1.6505133,1.0322289,14.3585711,-1.3153238,5.1752992
902,-13,-3.437300491150471,18.925432727536482,-13.0023794,-0.0037190,4.9586778,2.3484659,-1.5535567,4.0000000,-1.7533993,1.0294368,13.7348051,-1.3537141,5.6574488
903,-13,-3.429843851150471,18.925432727536482,-13.0040321,-0.0020661,10.7438021,2.5181909,-1.6150498,4.0000000,-1.8506831,1.0266427,13.0776730,-1.3794166,6.0924444
904,-13,-3.422387211150471,18.925432727536482,-13.0055943,-0.0004959,17.3553715,2.6611025,-1.6673886,4.0000000,-1.9405993,1.0238829,12.3929815,-1.3941778,6.4734364
905,-13,-3.414930571150471,18.925432727536482,-13.0070620,0.0012397,25.6198349,2.7811494,-1.7120082,4.0000000,-2.0230482,1.0211867,11.6821165,-1.4009684,6.8024416
906,-13,-3.407473931150471,18.925432727536482,-13.0084333,0.0027273,34.7107430,2.8677304,-1.7462095,4.0000000,-2.0960467,1.0185999,10.9535503,-1.3963723,7.0560122
907,-13,-3.400017291150471,18.925432727536482,-13.0097084,0.0040496,43.8016510,2.9219532,-1.7708930,4.0000000,-2.1593947,1.0161550,10.2130880,-1.3823913,7.2396741
908,-13,-3.392560651150471,18.925432727536482,-13.0108862,-0.0047934,0.0000000,2.9447336,-1.7863299,4.0000000,-2.2118354,1.0138568,9.4628744,-1.3608245,7.3523865
909,-13,-3.385104011150471,18.925432727536482,-13.0119658,-0.0038017,0.0000000,2.9351568,-1.7922807,4.0000000,-2.2537189,1.0117236,8.7070856,-1.3308425,7.3922396
910,-13,-3.377647371150471,18.925432727536482,-13.0129490,-0.0028926,0.0000000,2.8993654,-1.7904394,4.0000000,-2.2856009,1.0097811,7.9540567,-1.2952780,7.3735042
911,-13,-3.370190731150471,18.925432727536482,-13.0138369,-0.0019835,0.0000000,2.8423741,-1.7814512,4.0000000,-2.3050110,1.0080280,7.2041245,-1.2578913,7.2972445
912,-13,-3.362734091150471,18.925432727536482,-13.0146303,-0.0011570,0.0000000,2.7625773,-1.7647169,4.0000000,-2.3134983,1.0064574,6.4589314,-1.2159355,7.1617408
913,-13,-3.355277451150471,18.925432727536482,-13.0153303,-0.0006612,0.0000000,2.6612804,-1.7408524,4.0000000,-2.3130515,1.0050818,5.7249722,-1.1686532,6.9780741
914,-13,-3.347820811150471,18.925432727536482,-13.0159407,-0.0003306,0.0000000,2.5484936,-1.7115462,4.0000000,-2.3020842,1.0038965,5.0047097,-1.1210083,6.7540636
915,-13,-3.340364171150471,18.925432727536482,-13.0164623,-0.0000826,0.0000000,2.4290895,-1.6785066,4.0000000,-2.2833862,1.0028856,4.2991176,-1.0736271,6.5072761
916,-13,-3.332907531150471,18.925432727536482,-13.0168972,0.0000000,0.0000000,2.2933524,-1.6385924,4.0000000,-2.2552357,1.0020479,3.6089842,-1.0219492,6.2185116
917,-13,-3.325450891150471,18.925432727536482,-13.0172491,0.0000000,0.0000000,2.1572247,-1.5952396,4.0000000,-2.2157428,1.0013782,2.9428432,-0.9747363,5.9062729
918,-13,-3.317994251150471,18.925432727536482,-13.0175200,0.0000000,0.0000000,2.0163317,-1.5477816,5.0000000,-2.1628985,1.0008618,2.3025591,-0.9326646,5.5739875
919,-13,-3.310537611150471,18.925432727536482,-13.0177126,0.0000000,0.0000000,1.8823515,-1.4992269,5.0000000,-2.0825381,1.0004860,1.6955444,-0.9159158,5.2382560
920,-13,-3.303080971150471,18.925432727536482,-13.0178289,0.0000000,0.0000000,1.7388645,-1.4454852,5.0000000,-1.9055012,1.0002429,1.1454837,-0.9854692,4.8849487
921,-13,-3.295624331150471,18.925432727536482,-13.0178738,0.0000000,0.0000000,1.6013347,-1.3905572,6.0000000,-1.3582594,1.0001191,0.7276775,-1.4228548,4.5333605
922,-13,-3.288167691150471,18.925432727536482,-13.0178490,0.0000000,0.0000000,1.4642854,-1.3330539,5.0000000,-0.7818596,1.0001009,0.6669144,-1.8842484,4.1802955
923,-13,-3.280711051150471,18.925432727536482,-13.0177574,0.0000000,0.0000000,1.3326421,-1.2750162,6.0000000,-1.1256280,1.0001758,0.9845497,-1.4244044,3.8394229
924,-13,-3.273254411150471,18.925432727536482,-13.0176029,0.0000000,0.0000000,1.2067083,-1.2157845,5.0000000,-1.3245763,1.0003301,1.4188968,-1.1069928,3.5037327
925,-13,-3.265797771150471,18.925432727536482,-13.0173893,0.0000000,0.0000000,1.0844790,-1.1556704,5.0000000,-1.3812032,1.0005517,1.8695809,-0.9301376,3.1812186
926,-13,-3.258341131150471,18.925432727536482,-13.0171194,0.0000000,0.0000000,0.9679928,-1.0949831,4.0000000,-1.3778507,1.0008259,2.3069377,-0.8121157,2.8712761
927,-13,-3.250884491150471,18.925432727536482,-13.0167971,0.0000000,0.0000000,0.8599299,-1.0350002,4.0000000,-1.3482885,1.0011405,2.7213461,-0.7217118,2.5795915
928,-13,-3.243427851150471,18.925432727536482,-13.0164261,0.0000000,0.0000000,0.7590414,-0.9762464,4.0000000,-1.3057789,1.0014855,3.1124833,-0.6467139,2.3115628
929,-13,-3.235971211150471,18.925432727536482,-13.0160093,0.0000000,0.0000000,0.6678116,-0.9197366,4.0000000,-1.2579275,1.0018477,3.4754753,-0.5815458,2.0678027
930,-13,-3.228514571150471,18.925432727536482,-13.0155516,0.0000000,0.0000000,0.5841264,-0.8645133,4.0000000,-1.2057064,1.0022217,3.8127048,-0.5233202,1.8427857
931,-13,-3.221057931150471,18.925432727536482,-13.0150547,0.0000000,0.0000000,0.5082573,-0.8120510,4.0000000,-1.1547945,1.0025977,4.1239052,-0.4693076,1.6439456
932,-13,-3.213601291150471,18.925432727536482,-13.0145235,-0.0000826,0.0000000,0.4410274,-0.7623671,4.0000000,-1.1045902,1.0029655,4.4068942,-0.4201441,1.4662271
933,-13,-3.206144651150471,18.925432727536482,-13.0139608,-0.0003306,0.0000000,0.3827628,-0.7164276,4.0000000,-1.0557617,1.0033249,4.6677618,-0.3770936,1.3113486
934,-13,-3.198688011150471,18.925432727536482,-13.0133696,-0.0007438,0.0000000,0.3333343,-0.6747215,4.0000000,-1.0097206,1.0036755,4.9047627,-0.3397224,1.1781543
935,-13,-3.191231371150471,18.925432727536482,-13.0127516,-0.0014050,0.0000000,0.2914245,-0.6367468,4.0000000,-0.9662066,1.0040100,5.1227221,-0.3072871,1.0625622
936,-13,-3.183774731150470,18.925432727536482,-13.0121098,-0.0023140,0.0000000,0.2533176,-0.6003107,4.0000000,-0.9232314,1.0043261,5.3225513,-0.2773902,0.9580089
937,-13,-3.176318091150470,18.925432727536482,-13.0114470,-0.0032231,0.0000000,0.2199613,-0.5666261,4.0000000,-0.8828937,1.0046289,5.5027881,-0.2503585,0.8668656
938,-13,-3.168861451150471,18.925432727536482,-13.0107641,-0.0041322,0.0000000,0.1910488,-0.5359175,4.0000000,-0.8456721,1.0049124,5.6683822,-0.2261628,0.7885903
939,-13,-3.161404811150471,18.925432727536482,-13.0100641,-0.0050413,0.0000000,0.1656491,-0.5067342,4.0000000,-0.8086036,1.0051751,5.8186002,-0.2048647,0.7168375
940,-13,-3.153948171150471,18.925432727536482,-13.0093489,0.0040496,40.4958687,0.1432138,-0.4793105,4.0000000,-0.7728997,1.0054228,5.9536185,-0.1857213,0.6526194
