OID_,ClipsFinal_DEM_Large_S3_RegN,X,Y,DEM_Large_S7_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
5033,-12,-3.228514571150471,22.609012887536480,-12.7582350,0.0034711,39.6694221,-0.0090520,-0.0979930,4.0000000,-0.0008488,1.0224854,12.0388393,-0.1951373,0.0599617
5034,-12,-3.221057931150471,22.609012887536480,-12.7597446,0.0047934,48.7603302,-0.0053499,-0.1002965,4.0000000,-0.0066355,1.0221186,11.9417591,-0.1939574,0.0538402
5035,-12,-3.213601291150471,22.609012887536480,-12.7612410,-0.0040496,1.6528926,-0.0022657,-0.1009495,4.0000000,-0.0112362,1.0217859,11.8533115,-0.1906627,0.0477072
5036,-12,-3.206144651150471,22.609012887536480,-12.7627258,-0.0027273,5.7851238,0.0002395,-0.1044759,4.0000000,-0.0160750,1.0214806,11.7722025,-0.1928768,0.0453406
5037,-12,-3.198688011150471,22.609012887536480,-12.7641993,-0.0011570,12.3966942,0.0022756,-0.1084955,4.0000000,-0.0205648,1.0211774,11.6892920,-0.1964261,0.0445506
5038,-12,-3.191231371150471,22.609012887536480,-12.7656603,0.0006612,21.4876041,0.0043852,-0.1124753,4.0000000,-0.0270222,1.0208929,11.6125736,-0.1979284,0.0437494
5039,-12,-3.183774731150470,22.609012887536480,-12.7671108,0.0023140,30.5785122,0.0065242,-0.1183563,4.0000000,-0.0345801,1.0206248,11.5399637,-0.2021325,0.0449229
5040,-12,-3.176318091150470,22.609012887536480,-12.7685499,0.0037190,39.6694221,0.0091845,-0.1282828,4.0000000,-0.0443415,1.0203568,11.4648876,-0.2122240,0.0496001
5041,-12,-3.168861451150470,22.609012887536480,-12.7699776,0.0048760,48.7603302,0.0124487,-0.1393758,4.0000000,-0.0563194,1.0200793,11.3895931,-0.2224322,0.0552280
5042,-12,-3.161404811150470,22.609012887536480,-12.7713928,-0.0040496,1.6528926,0.0165871,-0.1530829,4.0000000,-0.0704891,1.0197982,11.3108730,-0.2356767,0.0634102
5043,-12,-3.153948171150470,22.609012887536480,-12.7727966,-0.0027273,5.7851238,0.0224798,-0.1710531,4.0000000,-0.0887620,1.0195023,11.2292147,-0.2533441,0.0755770
5044,-12,-3.146491531150470,22.609012887536480,-12.7741861,-0.0012397,11.5702477,0.0303050,-0.1933353,4.0000000,-0.1092979,1.0191882,11.1399221,-0.2773726,0.0933335
5045,-12,-3.139034891150470,22.609012887536480,-12.7755623,0.0004959,19.8347111,0.0401718,-0.2172711,4.0000000,-0.1334881,1.0188413,11.0393982,-0.3010540,0.1140483
5046,-12,-3.131578251150470,22.609012887536480,-12.7769213,0.0021488,28.9256191,0.0526086,-0.2440773,4.0000000,-0.1608061,1.0184642,10.9322186,-0.3273485,0.1400837
5047,-12,-3.124121611150471,22.609012887536480,-12.7782640,0.0035537,38.0165291,0.0684241,-0.2744893,4.0000000,-0.1915744,1.0180583,10.8123245,-0.3574042,0.1733594
5048,-12,-3.116664971150471,22.609012887536480,-12.7795868,0.0047107,47.1074371,0.0879629,-0.3083019,4.0000000,-0.2246684,1.0176046,10.6794367,-0.3919354,0.2153297
5049,-12,-3.109208331150471,22.609012887536480,-12.7808886,-0.0043802,0.0000000,0.1102671,-0.3424083,4.0000000,-0.2596178,1.0171185,10.5324039,-0.4251989,0.2619407
5050,-12,-3.101751691150471,22.609012887536480,-12.7821674,-0.0033884,0.8264463,0.1369933,-0.3792042,4.0000000,-0.2977026,1.0165929,10.3727856,-0.4607059,0.3175402
5051,-12,-3.094295051150471,22.609012887536480,-12.7834206,-0.0021488,4.1322312,0.1674755,-0.4172923,4.0000000,-0.3369896,1.0160357,10.1993132,-0.4975951,0.3810115
5052,-12,-3.086838411150471,22.609012887536480,-12.7846470,-0.0007438,9.0909090,0.2017550,-0.4562001,4.0000000,-0.3777745,1.0154411,10.0103645,-0.5346256,0.4516557
5053,-12,-3.079381771150471,22.609012887536480,-12.7858429,0.0006612,15.7024794,0.2376301,-0.4935519,4.0000000,-0.4175305,1.0148168,9.8093376,-0.5695733,0.5249402
5054,-12,-3.071925131150471,22.609012887536480,-12.7870083,0.0019008,23.1404953,0.2764024,-0.5310284,4.0000000,-0.4569804,1.0141737,9.5958176,-0.6050764,0.6040596
5055,-12,-3.064468491150471,22.609012887536480,-12.7881403,0.0031405,32.2314034,0.3156932,-0.5664757,4.0000000,-0.4946373,1.0135100,9.3700228,-0.6383141,0.6838261
5056,-12,-3.057011851150471,22.609012887536480,-12.7892370,0.0041322,41.3223152,0.3537959,-0.5989245,4.0000000,-0.5288240,1.0128393,9.1372013,-0.6690249,0.7610995
5057,-12,-3.049555211150471,22.609012887536480,-12.7902966,-0.0049587,0.0000000,0.3915323,-0.6295598,4.0000000,-0.5602971,1.0121667,8.8978510,-0.6988226,0.8379430
5058,-12,-3.042098571150471,22.609012887536480,-12.7913189,-0.0040496,0.0000000,0.4286296,-0.6583678,4.0000000,-0.5897219,1.0114986,8.6505327,-0.7270137,0.9134889
5059,-12,-3.034641931150471,22.609012887536480,-12.7923021,-0.0031405,0.0000000,0.4593901,-0.6814888,4.0000000,-0.6127613,1.0108432,8.4007015,-0.7502162,0.9763362
5060,-12,-3.027185291150471,22.609012887536480,-12.7932453,-0.0022314,0.0000000,0.4873421,-0.7020072,4.0000000,-0.6321239,1.0102019,8.1525650,-0.7718905,1.0339582
5061,-12,-3.019728651150471,22.609012887536480,-12.7941475,-0.0013223,0.8264463,0.5107239,-0.7189567,4.0000000,-0.6471235,1.0095823,7.9024920,-0.7907900,1.0829496
5062,-12,-3.012272011150471,22.609012887536480,-12.7950087,-0.0004959,3.3057852,0.5284290,-0.7318231,4.0000000,-0.6568376,1.0089978,7.6565480,-0.8068086,1.1210932
5063,-12,-3.004815371150471,22.609012887536480,-12.7958288,0.0002479,6.6115704,0.5398688,-0.7403348,4.0000000,-0.6609649,1.0084423,7.4190316,-0.8197047,1.1467714
5064,-12,-2.997358731150471,22.609012887536480,-12.7966080,0.0009091,10.7438021,0.5477312,-0.7464176,4.0000000,-0.6618974,1.0079159,7.1850853,-0.8309377,1.1654339
5065,-12,-2.989902091150471,22.609012887536480,-12.7973452,0.0015702,15.7024794,0.5465042,-0.7464141,4.0000000,-0.6573051,1.0074285,6.9606762,-0.8355231,1.1657039
5066,-12,-2.982445451150471,22.609012887536480,-12.7980423,0.0021488,21.4876041,0.5413429,-0.7436971,4.0000000,-0.6487421,1.0069823,6.7490783,-0.8386522,1.1575907
5067,-12,-2.974988811150471,22.609012887536480,-12.7986994,0.0028099,28.0991745,0.5326333,-0.7385057,4.0000000,-0.6372626,1.0065707,6.5479565,-0.8397487,1.1419839
5068,-12,-2.967532171150471,22.609012887536480,-12.7993164,0.0034711,34.7107430,0.5181604,-0.7291310,5.0000000,-0.6228230,1.0061949,6.3581853,-0.8354391,1.1136117
5069,-12,-2.960075531150471,22.609012887536480,-12.7998943,0.0042149,42.1487617,0.4988162,-0.7160419,5.0000000,-0.6059101,1.0058594,6.1848655,-0.8261738,1.0744178
5070,-12,-2.952618891150470,22.609012887536480,-12.8004351,-0.0050413,0.0000000,0.4762174,-0.7004686,4.0000000,-0.5857769,1.0055593,6.0252681,-0.8151603,1.0292474
5071,-12,-2.945162251150471,22.609012887536480,-12.8009386,-0.0042149,0.0000000,0.4524153,-0.6833622,4.0000000,-0.5661294,1.0052975,5.8817558,-0.8005950,0.9802556
5072,-12,-2.937705611150471,22.609012887536480,-12.8014069,-0.0034711,0.0000000,0.4281609,-0.6652171,4.0000000,-0.5470168,1.0050694,5.7538862,-0.7834174,0.9291877
5073,-12,-2.930248971150471,22.609012887536480,-12.8018408,-0.0028926,0.0000000,0.4030305,-0.6458056,4.0000000,-0.5276377,1.0048665,5.6384363,-0.7639735,0.8761111
5074,-12,-2.922792331150471,22.609012887536480,-12.8022404,-0.0023140,0.0000000,0.3775234,-0.6253690,4.0000000,-0.5089149,1.0046909,5.5364904,-0.7418230,0.8218383
5075,-12,-2.915335691150471,22.609012887536480,-12.8026075,-0.0018182,0.0000000,0.3527757,-0.6048845,4.0000000,-0.4909713,1.0045439,5.4492335,-0.7187977,0.7693374
5076,-12,-2.907879051150471,22.609012887536480,-12.8029442,-0.0014050,0.0000000,0.3278347,-0.5833858,4.0000000,-0.4737787,1.0044184,5.3741698,-0.6929929,0.7159663
5077,-12,-2.900422411150471,22.609012887536480,-12.8032503,-0.0010744,0.0000000,0.3057829,-0.5633010,4.0000000,-0.4608966,1.0043139,5.3110585,-0.6657054,0.6670871
5078,-12,-2.892965771150471,22.609012887536480,-12.8035269,-0.0008264,0.0000000,0.2839221,-0.5431991,4.0000000,-0.4460762,1.0042304,5.2586870,-0.6403220,0.6210485
5079,-12,-2.885509131150471,22.609012887536480,-12.8037748,-0.0005785,0.0000000,0.2625914,-0.5228227,4.0000000,-0.4321505,1.0041664,5.2194839,-0.6134948,0.5761315
5080,-12,-2.878052491150471,22.609012887536480,-12.8039961,-0.0004132,0.0000000,0.2435396,-0.5036316,4.0000000,-0.4213376,1.0041223,5.1919360,-0.5859255,0.5348785
5081,-12,-2.870595851150471,22.609012887536480,-12.8041916,-0.0002479,0.0000000,0.2288127,-0.4883107,4.0000000,-0.4155816,1.0040911,5.1719565,-0.5610397,0.5031653
5082,-12,-2.863139211150471,22.609012887536480,-12.8043604,-0.0001653,0.0000000,0.2128867,-0.4712818,4.0000000,-0.4067043,1.0040720,5.1598024,-0.5358593,0.4692390
5083,-12,-2.855682571150471,22.609012887536480,-12.8045044,-0.0000826,0.0000000,0.1974104,-0.4544859,4.0000000,-0.3973161,1.0040671,5.1566744,-0.5116557,0.4376217
5084,-12,-2.848225931150471,22.609012887536480,-12.8046246,0.0000000,0.0000000,0.1831627,-0.4386538,4.0000000,-0.3880443,1.0040751,5.1623745,-0.4892634,0.4092340
5085,-12,-2.840769291150471,22.609012887536480,-12.8047209,0.0000000,0.0000000,0.1710113,-0.4245109,4.0000000,-0.3811299,1.0040962,5.1758018,-0.4678919,0.3844578
5086,-12,-2.833312651150471,22.609012887536480,-12.8047943,0.0000000,0.0000000,0.1584725,-0.4096391,4.0000000,-0.3712759,1.0041296,5.1970487,-0.4480024,0.3596428
5087,-12,-2.825856011150471,22.609012887536480,-12.8048468,0.0000000,0.0000000,0.1477366,-0.3964639,4.0000000,-0.3628430,1.0041746,5.2241821,-0.4300848,0.3384164
5088,-12,-2.818399371150471,22.609012887536480,-12.8048782,0.0000000,0.0000000,0.1367045,-0.3828102,4.0000000,-0.3508621,1.0042285,5.2573781,-0.4147583,0.3176756
5089,-12,-2.810942731150471,22.609012887536480,-12.8048887,0.0000000,0.0000000,0.1267608,-0.3701253,5.0000000,-0.3397295,1.0042889,5.2957220,-0.4005211,0.2991494
5090,-12,-2.803486091150471,22.609012887536480,-12.8048811,0.0000000,0.0000000,0.1175536,-0.3579282,4.0000000,-0.3278774,1.0043581,5.3393579,-0.3879790,0.2818387
5091,-12,-2.796029451150471,22.609012887536480,-12.8048553,0.0000000,0.0000000,0.1084890,-0.3457359,4.0000000,-0.3149376,1.0044349,5.3857865,-0.3765343,0.2654444
5092,-12,-2.788572811150471,22.609012887536480,-12.8048115,0.0000000,0.0000000,0.0995470,-0.3333089,4.0000000,-0.3001359,1.0045182,5.4347138,-0.3664818,0.2493492
5093,-12,-2.781116171150471,22.609012887536480,-12.8047523,0.0000000,0.0000000,0.0927137,-0.3233004,4.0000000,-0.2902824,1.0046042,5.4853029,-0.3563183,0.2365858
5094,-12,-2.773659531150471,22.609012887536480,-12.8046780,0.0000000,0.0000000,0.0864228,-0.3137731,4.0000000,-0.2817981,1.0046899,5.5387931,-0.3457482,0.2247702
5095,-12,-2.766202891150471,22.609012887536480,-12.8045883,-0.0000826,0.0000000,0.0801834,-0.3040199,4.0000000,-0.2702688,1.0047803,5.5917192,-0.3377711,0.2129879
5096,-12,-2.758746251150471,22.609012887536480,-12.8044853,-0.0001653,0.0000000,0.0739894,-0.2940227,4.0000000,-0.2594730,1.0048739,5.6446023,-0.3285725,0.2013081
5097,-12,-2.751289611150471,22.609012887536480,-12.8043699,-0.0002479,0.0000000,0.0708729,-0.2876567,4.0000000,-0.2542797,1.0049673,5.6991405,-0.3210336,0.1926481
5098,-12,-2.743832971150471,22.609012887536480,-12.8042412,-0.0003306,0.0000000,0.0688744,-0.2827412,4.0000000,-0.2520705,1.0050603,5.7523484,-0.3134119,0.1853856
5099,-12,-2.736376331150471,22.609012887536480,-12.8041010,-0.0004132,0.0000000,0.0667817,-0.2775880,4.0000000,-0.2490393,1.0051529,5.8045926,-0.3061365,0.1779611
5100,-12,-2.728919691150471,22.609012887536480,-12.8039474,-0.0005785,0.0000000,0.0647687,-0.2717077,4.0000000,-0.2457266,1.0052445,5.8549824,-0.2976888,0.1689742
5101,-12,-2.721463051150470,22.609012887536480,-12.8037834,-0.0007438,0.0000000,0.0634160,-0.2670424,4.0000000,-0.2434668,1.0053321,5.9046679,-0.2906181,0.1615563
5102,-12,-2.714006411150470,22.609012887536480,-12.8036060,-0.0009091,0.0000000,0.0631047,-0.2631013,4.0000000,-0.2429742,1.0054158,5.9523759,-0.2832284,0.1537480
5103,-12,-2.706549771150470,22.609012887536480,-12.8034182,-0.0011570,0.0000000,0.0617329,-0.2579644,4.0000000,-0.2389795,1.0055000,5.9969058,-0.2769494,0.1456724
5104,-12,-2.699093131150470,22.609012887536480,-12.8032169,-0.0014050,0.0000000,0.0603911,-0.2528346,4.0000000,-0.2342025,1.0055794,6.0397840,-0.2714667,0.1377506
5105,-12,-2.691636491150470,22.609012887536480,-12.8030052,-0.0016529,0.0000000,0.0576575,-0.2452938,4.0000000,-0.2258491,1.0056508,6.0783272,-0.2647384,0.1280081
5106,-12,-2.684179851150471,22.609012887536480,-12.8027811,-0.0019008,0.0000000,0.0535094,-0.2353466,4.0000000,-0.2129147,1.0057158,6.1149645,-0.2577784,0.1169384
5107,-12,-2.676723211150471,22.609012887536480,-12.8025455,-0.0021488,0.0000000,0.0475252,-0.2217917,4.0000000,-0.1934698,1.0057716,6.1442566,-0.2501135,0.1037974
5108,-12,-2.669266571150471,22.609012887536480,-12.8023005,-0.0023967,0.0000000,0.0414029,-0.2075164,4.0000000,-0.1734590,1.0058199,6.1686363,-0.2415738,0.0912184
5109,-12,-2.661809931150471,22.609012887536480,-12.8020449,-0.0027273,0.0000000,0.0345185,-0.1910772,4.0000000,-0.1497033,1.0058545,6.1879978,-0.2324510,0.0784531
5110,-12,-2.654353291150471,22.609012887536480,-12.8017817,-0.0030579,0.0000000,0.0255422,-0.1690986,4.0000000,-0.1162669,1.0058773,6.2016387,-0.2219304,0.0643715
5111,-12,-2.646896651150471,22.609012887536480,-12.8015108,-0.0033058,0.0000000,0.0162319,-0.1442268,4.0000000,-0.0789931,1.0058885,6.2057104,-0.2094605,0.0514993
5112,-12,-2.639440011150471,22.609012887536480,-12.8012362,-0.0036364,0.0000000,0.0071860,-0.1179118,4.0000000,-0.0391000,1.0058832,6.2031813,-0.1967237,0.0417768
5113,-12,-2.631983371150471,22.609012887536480,-12.8009586,-0.0039669,0.0000000,-0.0009743,-0.0903814,4.0000000,0.0011017,1.0058621,6.1925969,-0.1818646,0.0350499
5114,-12,-2.624526731150471,22.609012887536480,-12.8006811,-0.0042149,0.0000000,-0.0092479,-0.0585016,4.0000000,0.0477815,1.0058261,6.1740866,-0.1647847,0.0326492
5115,-12,-2.617070091150471,22.609012887536480,-12.8004055,-0.0045455,0.0000000,-0.0162548,-0.0263697,4.0000000,0.0941762,1.0057762,6.1464090,-0.1469156,0.0359664
5116,-12,-3.288167691150471,22.601556247536479,-12.7451525,0.0000826,22.3140488,-0.0415793,-0.0132828,4.0000000,0.1151462,1.0258108,12.8830662,-0.1417118,0.0925306
5117,-12,-3.280711051150471,22.601556247536479,-12.7467785,0.0019008,31.4049587,-0.0408074,-0.0330770,4.0000000,0.0967407,1.0254154,12.7862263,-0.1628947,0.0941727
5118,-12,-3.273254411150471,22.601556247536479,-12.7483902,0.0034711,40.4958687,-0.0379142,-0.0495794,4.0000000,0.0793247,1.0249937,12.6817770,-0.1784834,0.0932126
5119,-12,-3.265797771150471,22.601556247536479,-12.7499886,0.0048760,49.5867767,-0.0343728,-0.0630906,4.0000000,0.0654740,1.0245726,12.5751991,-0.1916551,0.0916195
5120,-12,-3.258341131150471,22.601556247536479,-12.7515726,-0.0037190,4.1322312,-0.0303307,-0.0745104,4.0000000,0.0531745,1.0241308,12.4642591,-0.2021953,0.0892210
5121,-12,-3.250884491150471,22.601556247536479,-12.7531404,-0.0022314,9.9173555,-0.0258624,-0.0838208,4.0000000,0.0418647,1.0236948,12.3535576,-0.2095062,0.0855565
5122,-12,-3.243427851150471,22.601556247536479,-12.7546940,-0.0004959,18.1818180,-0.0207928,-0.0893763,4.0000000,0.0330556,1.0232775,12.2449112,-0.2118082,0.0784724
5123,-12,-3.235971211150471,22.601556247536479,-12.7562332,0.0013223,27.2727280,-0.0162384,-0.0930607,4.0000000,0.0257071,1.0228698,12.1390181,-0.2118284,0.0713335
5124,-12,-3.228514571150471,22.601556247536479,-12.7577572,0.0029752,36.3636360,-0.0118297,-0.0969637,4.0000000,0.0171268,1.0224867,12.0396929,-0.2110542,0.0648640
5125,-12,-3.221057931150471,22.601556247536479,-12.7592678,0.0043802,45.4545441,-0.0079785,-0.0999527,4.0000000,0.0101558,1.0221194,11.9419756,-0.2100613,0.0589768
5126,-12,-3.213601291150471,22.601556247536479,-12.7607651,-0.0044628,0.8264463,-0.0045530,-0.1027103,4.0000000,0.0033410,1.0217780,11.8507738,-0.2087615,0.0539182
5127,-12,-3.206144651150471,22.601556247536479,-12.7622499,-0.0032231,4.1322312,-0.0018722,-0.1052553,4.0000000,-0.0024000,1.0214579,11.7654343,-0.2081106,0.0503592
5128,-12,-3.198688011150471,22.601556247536479,-12.7637215,-0.0017355,9.9173555,0.0006074,-0.1101874,4.0000000,-0.0089200,1.0211486,11.6822443,-0.2114549,0.0494959
5129,-12,-3.191231371150471,22.601556247536479,-12.7651815,0.0000000,18.1818180,0.0026870,-0.1136847,4.0000000,-0.0154281,1.0208580,11.6028261,-0.2119413,0.0483482
5130,-12,-3.183774731150470,22.601556247536479,-12.7666292,0.0017355,27.2727280,0.0046109,-0.1190976,4.0000000,-0.0223694,1.0205803,11.5269508,-0.2158259,0.0495544
5131,-12,-3.176318091150470,22.601556247536479,-12.7680655,0.0032231,36.3636360,0.0069053,-0.1278437,4.0000000,-0.0309657,1.0203090,11.4539013,-0.2247217,0.0537705
5132,-12,-3.168861451150470,22.601556247536479,-12.7694902,0.0044628,45.4545441,0.0100360,-0.1399093,4.0000000,-0.0422477,1.0200403,11.3776226,-0.2375709,0.0607377
5133,-12,-3.161404811150470,22.601556247536479,-12.7709036,-0.0044628,0.8264463,0.0135062,-0.1517338,4.0000000,-0.0542791,1.0197625,11.2991848,-0.2491885,0.0679294
5134,-12,-3.153948171150470,22.601556247536479,-12.7723036,-0.0032231,4.1322312,0.0183381,-0.1678435,4.0000000,-0.0690931,1.0194720,11.2198391,-0.2665938,0.0794052
5135,-12,-3.146491531150470,22.601556247536479,-12.7736902,-0.0018182,9.0909090,0.0252530,-0.1892066,4.0000000,-0.0870004,1.0191656,11.1328640,-0.2914128,0.0969087
5136,-12,-3.139034891150470,22.601556247536479,-12.7750626,-0.0001653,16.5289249,0.0342993,-0.2129455,4.0000000,-0.1082753,1.0188247,11.0353727,-0.3176156,0.1180246
5137,-12,-3.131578251150470,22.601556247536479,-12.7764177,0.0015702,25.6198349,0.0453027,-0.2383688,4.0000000,-0.1315474,1.0184639,10.9315939,-0.3451901,0.1431441
5138,-12,-3.124121611150471,22.601556247536479,-12.7777567,0.0030579,34.7107430,0.0595432,-0.2673845,4.0000000,-0.1584350,1.0180786,10.8174763,-0.3763340,0.1749253
5139,-12,-3.116664971150471,22.601556247536479,-12.7790766,0.0042975,43.8016510,0.0769642,-0.2990727,4.0000000,-0.1875702,1.0176424,10.6896667,-0.4105752,0.2137595
5140,-12,-3.109208331150471,22.601556247536479,-12.7803745,-0.0047107,0.0000000,0.0981637,-0.3331855,4.0000000,-0.2199470,1.0171741,10.5496349,-0.4464240,0.2598492
5141,-12,-3.101751691150471,22.601556247536479,-12.7816496,-0.0038017,0.0000000,0.1222245,-0.3678470,4.0000000,-0.2534930,1.0166724,10.3958197,-0.4822010,0.3113331
5142,-12,-3.094295051150471,22.601556247536479,-12.7828989,-0.0026446,2.4793389,0.1496497,-0.4040393,4.0000000,-0.2874297,1.0161355,10.2299910,-0.5206490,0.3708582
5143,-12,-3.086838411150471,22.601556247536479,-12.7841215,-0.0013223,6.6115704,0.1802570,-0.4405502,4.0000000,-0.3229758,1.0155638,10.0500040,-0.5581246,0.4357497
5144,-12,-3.079381771150471,22.601556247536479,-12.7853146,0.0000826,12.3966942,0.2142448,-0.4776334,4.0000000,-0.3598379,1.0149654,9.8562069,-0.5954289,0.5068318
5145,-12,-3.071925131150471,22.601556247536479,-12.7864761,0.0013223,19.0082645,0.2492143,-0.5126557,4.0000000,-0.3960970,1.0143449,9.6529007,-0.6292144,0.5783046
5146,-12,-3.064468491150471,22.601556247536479,-12.7876034,0.0025620,27.2727280,0.2851707,-0.5463580,4.0000000,-0.4309374,1.0137042,9.4373322,-0.6617787,0.6516103
5147,-12,-3.057011851150471,22.601556247536479,-12.7886963,0.0036364,36.3636360,0.3213121,-0.5779889,4.0000000,-0.4650540,1.0130608,9.2139635,-0.6909238,0.7237484
5148,-12,-3.049555211150471,22.601556247536479,-12.7897530,0.0045455,45.4545441,0.3565193,-0.6073223,4.0000000,-0.4963332,1.0124104,8.9841461,-0.7183115,0.7941591
5149,-12,-3.042098571150471,22.601556247536479,-12.7907705,-0.0045455,0.0000000,0.3902855,-0.6343493,4.0000000,-0.5242875,1.0117593,8.7489424,-0.7444112,0.8621466
5150,-12,-3.034641931150471,22.601556247536479,-12.7917490,-0.0036364,0.0000000,0.4195176,-0.6566333,4.0000000,-0.5487182,1.0111243,8.5091476,-0.7645484,0.9193942
5151,-12,-3.027185291150471,22.601556247536479,-12.7926884,-0.0027273,0.0000000,0.4451273,-0.6755982,4.0000000,-0.5693471,1.0105048,8.2696686,-0.7818493,0.9693719
5152,-12,-3.019728651150471,22.601556247536479,-12.7935858,-0.0018182,0.0000000,0.4658241,-0.6907559,4.0000000,-0.5845535,1.0099008,8.0315676,-0.7969583,1.0103946
5153,-12,-3.012272011150471,22.601556247536479,-12.7944422,-0.0009917,1.6528926,0.4821738,-0.7022970,4.0000000,-0.5974904,1.0093263,7.7962465,-0.8071035,1.0412083
5154,-12,-3.004815371150471,22.601556247536479,-12.7952576,-0.0002479,4.1322312,0.4926770,-0.7097422,4.0000000,-0.6050034,1.0087847,7.5669837,-0.8144811,1.0610169
5155,-12,-2.997358731150471,22.601556247536479,-12.7960310,0.0004132,7.4380164,0.4979735,-0.7132946,4.0000000,-0.6097689,1.0082735,7.3446641,-0.8168202,1.0691425
5156,-12,-2.989902091150471,22.601556247536479,-12.7967634,0.0010744,11.5702477,0.4980127,-0.7131922,4.0000000,-0.6106280,1.0077964,7.1309929,-0.8157564,1.0667527
5157,-12,-2.982445451150471,22.601556247536479,-12.7974548,0.0016529,16.5289249,0.4946871,-0.7108733,4.0000000,-0.6081250,1.0073580,6.9290762,-0.8136216,1.0584006
5158,-12,-2.974988811150471,22.601556247536479,-12.7981062,0.0022314,22.3140488,0.4864588,-0.7048761,5.0000000,-0.6032500,1.0069544,6.7356763,-0.8065022,1.0390013
5159,-12,-2.967532171150471,22.601556247536479,-12.7987175,0.0028099,28.0991745,0.4737719,-0.6956753,5.0000000,-0.5949127,1.0065845,6.5564966,-0.7964379,1.0109062
5160,-12,-2.960075531150471,22.601556247536479,-12.7992907,0.0034711,34.7107430,0.4568447,-0.6830224,4.0000000,-0.5847517,1.0062518,6.3886924,-0.7812932,0.9730648
5161,-12,-2.952618891150470,22.601556247536479,-12.7998257,0.0041322,41.3223152,0.4382144,-0.6691114,4.0000000,-0.5716660,1.0059519,6.2339015,-0.7665568,0.9332610
5162,-12,-2.945162251150471,22.601556247536479,-12.8003235,-0.0051240,0.0000000,0.4161442,-0.6522305,4.0000000,-0.5560821,1.0056849,6.0943909,-0.7483789,0.8864122
5163,-12,-2.937705611150471,22.601556247536479,-12.8007860,-0.0043802,0.0000000,0.3953501,-0.6357751,4.0000000,-0.5420680,1.0054531,5.9682374,-0.7294822,0.8416992
5164,-12,-2.930248971150471,22.601556247536479,-12.8012142,-0.0038017,0.0000000,0.3730363,-0.6175705,4.0000000,-0.5273052,1.0052478,5.8550563,-0.7078357,0.7936427
5165,-12,-2.922792331150471,22.601556247536479,-12.8016090,-0.0032231,0.0000000,0.3508500,-0.5988353,4.0000000,-0.5128183,1.0050648,5.7537708,-0.6848523,0.7455831
5166,-12,-2.915335691150471,22.601556247536479,-12.8019714,-0.0027273,0.0000000,0.3290706,-0.5800634,4.0000000,-0.4972537,1.0049106,5.6666489,-0.6628731,0.6994762
5167,-12,-2.907879051150471,22.601556247536479,-12.8023033,-0.0023140,0.0000000,0.3080176,-0.5612538,4.0000000,-0.4829006,1.0047822,5.5899925,-0.6396071,0.6547059
5168,-12,-2.900422411150471,22.601556247536479,-12.8026047,-0.0019835,0.0000000,0.2895245,-0.5441067,4.0000000,-0.4713962,1.0046716,5.5254536,-0.6168172,0.6150637
5169,-12,-2.892965771150471,22.601556247536479,-12.8028765,-0.0016529,0.0000000,0.2690493,-0.5247561,4.0000000,-0.4564541,1.0045778,5.4707947,-0.5930582,0.5724508
5170,-12,-2.885509131150471,22.601556247536479,-12.8031206,-0.0013223,0.0000000,0.2511268,-0.5073240,4.0000000,-0.4434980,1.0045031,5.4267983,-0.5711501,0.5356536
5171,-12,-2.878052491150471,22.601556247536479,-12.8033371,-0.0010744,0.0000000,0.2340634,-0.4901114,4.0000000,-0.4311715,1.0044489,5.3936353,-0.5490514,0.5005093
5172,-12,-2.870595851150471,22.601556247536479,-12.8035269,-0.0008264,0.0000000,0.2207590,-0.4762743,4.0000000,-0.4239286,1.0044107,5.3699217,-0.5286199,0.4732242
5173,-12,-2.863139211150471,22.601556247536479,-12.8036919,-0.0006612,0.0000000,0.2065821,-0.4609681,4.0000000,-0.4144461,1.0043845,5.3553829,-0.5074902,0.4437659
5174,-12,-2.855682571150471,22.601556247536479,-12.8038311,-0.0004959,0.0000000,0.1947871,-0.4480836,4.0000000,-0.4064886,1.0043737,5.3480825,-0.4896785,0.4201750
5175,-12,-2.848225931150471,22.601556247536479,-12.8039465,-0.0003306,0.0000000,0.1817171,-0.4337378,4.0000000,-0.3953354,1.0043770,5.3487835,-0.4721402,0.3953538
5176,-12,-2.840769291150471,22.601556247536479,-12.8040380,-0.0002479,0.0000000,0.1703795,-0.4208331,4.0000000,-0.3865809,1.0043919,5.3586555,-0.4550853,0.3736407
5177,-12,-2.833312651150471,22.601556247536479,-12.8041077,-0.0001653,0.0000000,0.1580264,-0.4064695,4.0000000,-0.3745793,1.0044192,5.3764515,-0.4383596,0.3505000
5178,-12,-2.825856011150471,22.601556247536479,-12.8041544,-0.0000826,0.0000000,0.1482335,-0.3945230,4.0000000,-0.3662285,1.0044590,5.4001589,-0.4228176,0.3315894
5179,-12,-2.818399371150471,22.601556247536479,-12.8041801,0.0000000,0.0000000,0.1376922,-0.3816088,4.0000000,-0.3549215,1.0045094,5.4294515,-0.4082960,0.3123295
