OID_,ClipsFinal_DEM_Large_S3_RegQ2,X,Y,DEM_Large_S7_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
823,-12,-5.980014731150472,22.385313687536478,-12.7260838,0.0009917,36.3636360,0.1289764,-0.3622652,4.0000000,-0.4052746,1.0650847,20.1303520,-0.3192558,0.3564181
824,-12,-5.972558091150472,22.385313687536478,-12.7271118,0.0019008,39.6694221,0.0974557,-0.3132768,4.0000000,-0.3316673,1.0645428,20.0508862,-0.2948863,0.2595150
825,-12,-5.965101451150472,22.385313687536478,-12.7281179,0.0030579,43.8016510,0.0660940,-0.2578578,4.0000000,-0.2510892,1.0641369,19.9915371,-0.2646264,0.1717330
826,-12,-5.957644811150472,22.385313687536478,-12.7291088,0.0040496,47.1074371,0.0362377,-0.1949377,4.0000000,-0.1594463,1.0638820,19.9529800,-0.2304292,0.0982440
827,-12,-5.950188171150472,22.385313687536478,-12.7300882,-0.0048760,14.8760328,0.0102174,-0.1245112,4.0000000,-0.0575975,1.0637864,19.9376373,-0.1914249,0.0483415
828,-12,-5.942731531150472,22.385313687536478,-12.7310638,-0.0038843,18.1818180,-0.0090757,-0.0490093,4.0000000,0.0516912,1.0638605,19.9482460,-0.1497099,0.0326635
829,-12,-6.144060811150472,22.377857047536480,-12.6980009,0.0028926,43.8016510,0.0040256,-0.2457003,4.0000000,-0.2040512,1.0873344,23.1294556,-0.2873495,0.3191788
830,-12,-6.136604171150472,22.377857047536480,-12.6996632,0.0045455,48.7603302,0.0360878,-0.2894763,4.0000000,-0.2776095,1.0869347,23.0798855,-0.3013431,0.3672511
831,-12,-6.129147531150472,22.377857047536480,-12.7013187,-0.0038843,20.6611576,0.0701856,-0.3326901,4.0000000,-0.3477564,1.0863284,23.0030537,-0.3176238,0.4300726
832,-12,-6.121690891150472,22.377857047536480,-12.7029619,-0.0022314,25.6198349,0.1032380,-0.3725805,4.0000000,-0.4103630,1.0855331,22.9047470,-0.3347980,0.5026060
833,-12,-6.114234251150473,22.377857047536480,-12.7045889,-0.0006612,30.5785122,0.1345319,-0.4082960,4.0000000,-0.4649370,1.0845994,22.7871037,-0.3516551,0.5776685
834,-12,-6.106777611150473,22.377857047536480,-12.7061958,0.0009917,36.3636360,0.1642345,-0.4409255,4.0000000,-0.5144401,1.0835391,22.6516590,-0.3674110,0.6552115
835,-12,-6.099320971150473,22.377857047536480,-12.7077789,0.0025620,41.3223152,0.1889443,-0.4671877,4.0000000,-0.5546313,1.0823606,22.5014591,-0.3797441,0.7231536
836,-12,-6.091864331150473,22.377857047536480,-12.7093353,0.0040496,46.2809906,0.2133238,-0.4918799,4.0000000,-0.5895586,1.0811054,22.3402252,-0.3942012,0.7888682
837,-12,-6.084407691150473,22.377857047536480,-12.7108622,-0.0043802,19.0082645,0.2340097,-0.5120637,4.0000000,-0.6187340,1.0797936,22.1692047,-0.4053933,0.8442949
838,-12,-6.076951051150473,22.377857047536480,-12.7123575,-0.0029752,23.1404953,0.2511943,-0.5280876,4.0000000,-0.6400123,1.0784348,21.9902039,-0.4161629,0.8869054
839,-12,-6.069494411150473,22.377857047536480,-12.7138195,-0.0014050,28.0991745,0.2633506,-0.5388950,4.0000000,-0.6539319,1.0770575,21.8088589,-0.4238580,0.9133217
840,-12,-6.062037771150472,22.377857047536480,-12.7152472,0.0000000,33.0578499,0.2734686,-0.5472031,4.0000000,-0.6631299,1.0756825,21.6231594,-0.4312763,0.9300699
841,-12,-6.054581131150472,22.377857047536480,-12.7166386,0.0014876,38.0165291,0.2798352,-0.5516213,4.0000000,-0.6667921,1.0743171,21.4386482,-0.4364506,0.9332880
842,-12,-6.047124491150472,22.377857047536480,-12.7179937,0.0028926,42.9752083,0.2818003,-0.5518974,4.0000000,-0.6647345,1.0729765,21.2549820,-0.4390603,0.9229275
843,-12,-6.039667851150472,22.377857047536480,-12.7193136,0.0042149,47.9338837,0.2824850,-0.5503533,4.0000000,-0.6586030,1.0716687,21.0753975,-0.4421037,0.9045351
844,-12,-6.032211211150472,22.377857047536480,-12.7205954,-0.0045455,16.5289249,0.2795618,-0.5452446,4.0000000,-0.6469249,1.0704222,20.8997364,-0.4435644,0.8744265
845,-12,-6.024754571150472,22.377857047536480,-12.7218418,-0.0033884,20.6611576,0.2734138,-0.5365330,4.0000000,-0.6292533,1.0692416,20.7323818,-0.4438127,0.8322001
846,-12,-6.017297931150472,22.377857047536480,-12.7230520,-0.0021488,24.7933884,0.2628509,-0.5236847,4.0000000,-0.6062226,1.0681213,20.5736713,-0.4411468,0.7797075
847,-12,-6.009841291150472,22.377857047536480,-12.7242260,-0.0009917,28.9256191,0.2484013,-0.5065489,4.0000000,-0.5761796,1.0670940,20.4253254,-0.4369181,0.7161809
848,-12,-6.002384651150472,22.377857047536480,-12.7253666,0.0001653,33.0578499,0.2283421,-0.4833243,4.0000000,-0.5379811,1.0661649,20.2899265,-0.4286675,0.6398120
849,-12,-5.994928011150472,22.377857047536480,-12.7264738,0.0013223,37.1900826,0.2045504,-0.4554276,4.0000000,-0.4939155,1.0653428,20.1703281,-0.4169396,0.5574921
850,-12,-5.987471371150472,22.377857047536480,-12.7275515,0.0023967,41.3223152,0.1756632,-0.4204872,4.0000000,-0.4382065,1.0646408,20.0660458,-0.4027678,0.4656056
851,-12,-5.980014731150472,22.377857047536480,-12.7286005,0.0035537,45.4545441,0.1417994,-0.3772280,4.0000000,-0.3722441,1.0640717,19.9815540,-0.3822119,0.3677329
852,-12,-5.972558091150472,22.377857047536480,-12.7296267,0.0044628,48.7603302,0.1064421,-0.3280870,4.0000000,-0.2976412,1.0636469,19.9185905,-0.3585328,0.2743914
853,-12,-5.965101451150472,22.377857047536480,-12.7306318,-0.0044628,15.7024794,0.0711368,-0.2729932,4.0000000,-0.2161125,1.0633700,19.8766327,-0.3298740,0.1909478
854,-12,-5.957644811150472,22.377857047536480,-12.7316227,-0.0035537,19.0082645,0.0354883,-0.2080725,4.0000000,-0.1206528,1.0632432,19.8569355,-0.2954921,0.1201501
855,-12,-5.950188171150472,22.377857047536480,-12.7326040,-0.0023967,23.1404953,0.0039982,-0.1362585,4.0000000,-0.0167026,1.0632823,19.8632088,-0.2558143,0.0750870
856,-12,-5.942731531150472,22.377857047536480,-12.7335835,-0.0013223,27.2727280,-0.0204846,-0.0600409,4.0000000,0.0935566,1.0634975,19.8944511,-0.2136384,0.0655526
857,-12,-6.151517451150472,22.370400407536479,-12.6990433,0.0038843,47.1074371,-0.0175135,-0.2422164,4.0000000,-0.1767099,1.0860324,22.9688606,-0.3077230,0.3630408
858,-12,-6.144060811150472,22.370400407536479,-12.7007017,-0.0044628,19.0082645,0.0148298,-0.2851472,4.0000000,-0.2506991,1.0857394,22.9308109,-0.3195954,0.4049262
859,-12,-6.136604171150472,22.370400407536479,-12.7023563,-0.0028099,23.9669418,0.0486736,-0.3267932,4.0000000,-0.3211746,1.0852423,22.8684692,-0.3324119,0.4599163
860,-12,-6.129147531150472,22.370400407536479,-12.7040033,-0.0012397,28.9256191,0.0856304,-0.3694511,4.0000000,-0.3883611,1.0845469,22.7822762,-0.3505411,0.5298933
861,-12,-6.121690891150472,22.370400407536479,-12.7056370,0.0004132,34.7107430,0.1215968,-0.4089724,4.0000000,-0.4484657,1.0836985,22.6743126,-0.3694790,0.6079086
862,-12,-6.114234251150473,22.370400407536479,-12.7072535,0.0019835,39.6694221,0.1552032,-0.4438449,4.0000000,-0.5006350,1.0827216,22.5475197,-0.3870547,0.6855369
863,-12,-6.106777611150473,22.370400407536479,-12.7088499,0.0035537,45.4545441,0.1869676,-0.4750835,4.0000000,-0.5458345,1.0816115,22.4055653,-0.4043324,0.7607688
864,-12,-6.099320971150473,22.370400407536479,-12.7104206,-0.0048760,17.3553715,0.2160211,-0.5028456,4.0000000,-0.5845712,1.0804013,22.2497654,-0.4211199,0.8328298
865,-12,-6.091864331150473,22.370400407536479,-12.7119646,-0.0033884,21.4876041,0.2411743,-0.5256482,4.0000000,-0.6149760,1.0791301,22.0828381,-0.4363203,0.8927383
866,-12,-6.084407691150473,22.370400407536479,-12.7134790,-0.0018182,26.4462814,0.2636157,-0.5449547,4.0000000,-0.6404474,1.0778115,21.9084435,-0.4494619,0.9432452
867,-12,-6.076951051150473,22.370400407536479,-12.7149620,-0.0004132,31.4049587,0.2816369,-0.5598332,4.0000000,-0.6579897,1.0764488,21.7265167,-0.4616767,0.9801322
868,-12,-6.069494411150473,22.370400407536479,-12.7164106,0.0012397,37.1900826,0.2963798,-0.5711981,4.0000000,-0.6690549,1.0750818,21.5432339,-0.4733414,1.0044876
869,-12,-6.062037771150472,22.370400407536479,-12.7178259,0.0026446,42.1487617,0.3055330,-0.5774248,4.0000000,-0.6733011,1.0737309,21.3594837,-0.4815485,1.0118276
870,-12,-6.054581131150472,22.370400407536479,-12.7192059,0.0040496,47.1074371,0.3124413,-0.5810332,4.0000000,-0.6729997,1.0724016,21.1752567,-0.4890667,1.0082145
871,-12,-6.047124491150472,22.370400407536479,-12.7205496,-0.0046281,16.5289249,0.3147615,-0.5806600,4.0000000,-0.6668559,1.0711094,20.9964390,-0.4944642,0.9915009
872,-12,-6.039667851150472,22.370400407536479,-12.7218571,-0.0033884,20.6611576,0.3143604,-0.5775636,4.0000000,-0.6562803,1.0698594,20.8205185,-0.4988469,0.9648341
873,-12,-6.032211211150472,22.370400407536479,-12.7231293,-0.0021488,24.7933884,0.3094516,-0.5703771,4.0000000,-0.6401797,1.0686744,20.6523304,-0.5005744,0.9253740
874,-12,-6.024754571150472,22.370400407536479,-12.7243662,-0.0009091,29.7520657,0.3015896,-0.5602438,4.0000000,-0.6183257,1.0675490,20.4909229,-0.5021619,0.8764473
875,-12,-6.017297931150472,22.370400407536479,-12.7255669,0.0003306,33.8842964,0.2896199,-0.5463771,4.0000000,-0.5911947,1.0665089,20.3414173,-0.5015595,0.8183299
876,-12,-6.009841291150472,22.370400407536479,-12.7267342,0.0014876,38.0165291,0.2715126,-0.5267161,4.0000000,-0.5551310,1.0655726,20.2031422,-0.4983012,0.7461877
877,-12,-6.002384651150472,22.370400407536479,-12.7278681,0.0026446,42.1487617,0.2486428,-0.5021712,4.0000000,-0.5128088,1.0647393,20.0810738,-0.4915336,0.6658102
878,-12,-5.994928011150472,22.370400407536479,-12.7289715,0.0038017,46.2809906,0.2219570,-0.4733604,4.0000000,-0.4653265,1.0640255,19.9751167,-0.4813942,0.5817958
879,-12,-5.987471371150472,22.370400407536479,-12.7300453,-0.0051240,13.2231407,0.1883901,-0.4363386,4.0000000,-0.4061304,1.0634322,19.8861065,-0.4665468,0.4874568
880,-12,-5.980014731150472,22.370400407536479,-12.7310934,-0.0040496,16.5289249,0.1506651,-0.3927709,4.0000000,-0.3376031,1.0629770,19.8189831,-0.4479387,0.3925467
881,-12,-5.972558091150472,22.370400407536479,-12.7321186,-0.0031405,19.8347111,0.1098337,-0.3417755,4.0000000,-0.2596313,1.0626783,19.7734413,-0.4239197,0.3005846
882,-12,-5.965101451150472,22.370400407536479,-12.7331266,-0.0019835,23.9669418,0.0695744,-0.2859278,4.0000000,-0.1758230,1.0625323,19.7505665,-0.3960327,0.2216841
883,-12,-5.957644811150472,22.370400407536479,-12.7341204,-0.0009917,28.0991745,0.0282628,-0.2202785,4.0000000,-0.0780133,1.0625417,19.7518024,-0.3625438,0.1571936
884,-12,-5.950188171150472,22.370400407536479,-12.7351065,0.0001653,32.2314034,-0.0085871,-0.1485853,4.0000000,0.0264628,1.0627280,19.7796192,-0.3236335,0.1193510
885,-12,-5.942731531150472,22.370400407536479,-12.7360916,0.0012397,36.3636360,-0.0388081,-0.0709957,4.0000000,0.1382518,1.0630904,19.8337822,-0.2802431,0.1165028
886,-12,-6.151517451150472,22.362943767536478,-12.7017174,-0.0035537,21.4876041,-0.0079492,-0.2841075,4.0000000,-0.2276250,1.0843472,22.7568035,-0.3405900,0.4570779
887,-12,-6.144060811150472,22.362943767536478,-12.7033682,-0.0019008,26.4462814,0.0268797,-0.3259570,4.0000000,-0.2993209,1.0839508,22.7072487,-0.3525932,0.5087081
888,-12,-6.136604171150472,22.362943767536478,-12.7050152,-0.0002479,32.2314034,0.0636023,-0.3672466,4.0000000,-0.3672441,1.0833670,22.6333885,-0.3672492,0.5728607
889,-12,-6.129147531150472,22.362943767536478,-12.7066517,0.0014050,38.0165291,0.1026050,-0.4082541,4.0000000,-0.4313473,1.0826122,22.5364475,-0.3851609,0.6481604
890,-12,-6.121690891150472,22.362943767536478,-12.7082748,0.0029752,43.8016510,0.1410162,-0.4463809,4.0000000,-0.4878898,1.0817103,22.4187756,-0.4048720,0.7280439
891,-12,-6.114234251150473,22.362943767536478,-12.7098808,0.0044628,48.7603302,0.1768461,-0.4801058,4.0000000,-0.5358640,1.0806651,22.2840595,-0.4243477,0.8056902
892,-12,-6.106777611150473,22.362943767536478,-12.7114639,-0.0039669,19.8347111,0.2108523,-0.5103490,4.0000000,-0.5774788,1.0795110,22.1341629,-0.4432193,0.8793520
893,-12,-6.099320971150473,22.362943767536478,-12.7130232,-0.0023967,24.7933884,0.2427243,-0.5374969,4.0000000,-0.6129976,1.0782855,21.9723721,-0.4619963,0.9484096
894,-12,-6.091864331150473,22.362943767536478,-12.7145538,-0.0009091,29.7520657,0.2691400,-0.5589683,4.0000000,-0.6399910,1.0770019,21.8008671,-0.4779456,1.0031651
895,-12,-6.084407691150473,22.362943767536478,-12.7160559,0.0007438,35.5371895,0.2921893,-0.5767242,4.0000000,-0.6613472,1.0756757,21.6234932,-0.4921012,1.0469434
896,-12,-6.076951051150473,22.362943767536478,-12.7175255,0.0021488,40.4958687,0.3102458,-0.5899672,4.0000000,-0.6749892,1.0743241,21.4409981,-0.5049452,1.0763931
897,-12,-6.069494411150473,22.362943767536478,-12.7189617,0.0037190,46.2809906,0.3248889,-0.5997173,4.0000000,-0.6814862,1.0729864,21.2560310,-0.5179484,1.0920900
898,-12,-6.062037771150472,22.362943767536478,-12.7203646,-0.0049587,15.7024794,0.3352765,-0.6057768,4.0000000,-0.6822716,1.0716622,21.0731621,-0.5292821,1.0950481
899,-12,-6.054581131150472,22.362943767536478,-12.7217321,-0.0036364,19.8347111,0.3413805,-0.6078804,4.0000000,-0.6773130,1.0703621,20.8923397,-0.5384477,1.0832951
900,-12,-6.047124491150472,22.362943767536478,-12.7230654,-0.0023140,23.9669418,0.3446240,-0.6075146,4.0000000,-0.6673090,1.0691181,20.7166729,-0.5477201,1.0624731
901,-12,-6.039667851150472,22.362943767536478,-12.7243624,-0.0009917,28.9256191,0.3419978,-0.6024075,4.0000000,-0.6515652,1.0679351,20.5461807,-0.5532498,1.0269200
902,-12,-6.032211211150472,22.362943767536478,-12.7256250,0.0003306,33.8842964,0.3368434,-0.5948697,4.0000000,-0.6321972,1.0668132,20.3849449,-0.5575421,0.9834287
903,-12,-6.024754571150472,22.362943767536478,-12.7268524,0.0015702,38.8429756,0.3251859,-0.5817978,4.0000000,-0.6039166,1.0657637,20.2332172,-0.5596790,0.9233302
904,-12,-6.017297931150472,22.362943767536478,-12.7280464,0.0028099,42.9752083,0.3112804,-0.5666509,4.0000000,-0.5727885,1.0648172,20.0925331,-0.5605133,0.8595470
905,-12,-6.009841291150472,22.362943767536478,-12.7292080,0.0039669,47.1074371,0.2899136,-0.5452520,4.0000000,-0.5318142,1.0639672,19.9673042,-0.5586898,0.7820692
906,-12,-6.002384651150472,22.362943767536478,-12.7303371,-0.0049587,13.2231407,0.2641920,-0.5198097,4.0000000,-0.4856556,1.0632321,19.8582287,-0.5539638,0.7000105
907,-12,-5.994928011150472,22.362943767536478,-12.7314377,-0.0038843,16.5289249,0.2328182,-0.4888469,4.0000000,-0.4322166,1.0626284,19.7662220,-0.5454772,0.6124138
908,-12,-5.987471371150472,22.362943767536478,-12.7325106,-0.0028099,20.6611576,0.1957893,-0.4514890,4.0000000,-0.3706030,1.0621481,19.6945553,-0.5323750,0.5207729
909,-12,-5.980014731150472,22.362943767536478,-12.7335587,-0.0016529,24.7933884,0.1529964,-0.4067660,4.0000000,-0.2982900,1.0618182,19.6432858,-0.5152419,0.4285649
910,-12,-5.972558091150472,22.362943767536478,-12.7345867,-0.0006612,28.9256191,0.1075372,-0.3556232,4.0000000,-0.2187926,1.0616434,19.6170444,-0.4924539,0.3423761
911,-12,-5.965101451150472,22.362943767536478,-12.7355986,0.0004959,33.0578499,0.0611970,-0.2983949,4.0000000,-0.1315816,1.0616199,19.6130123,-0.4652081,0.2687213
912,-12,-5.957644811150472,22.362943767536478,-12.7365980,0.0014876,37.1900826,0.0139117,-0.2324236,4.0000000,-0.0321610,1.0617714,19.6363373,-0.4326862,0.2125427
913,-12,-5.950188171150472,22.362943767536478,-12.7375917,0.0026446,41.3223152,-0.0289677,-0.1608784,4.0000000,0.0732835,1.0621133,19.6867847,-0.3950404,0.1837879
914,-12,-5.942731531150472,22.362943767536478,-12.7385864,0.0037190,45.4545441,-0.0650116,-0.0838590,4.0000000,0.1845357,1.0626355,19.7655220,-0.3522537,0.1891477
915,-12,-6.158974091150472,22.355487127536477,-12.7027082,-0.0023967,24.7933884,-0.0318849,-0.2859067,4.0000000,-0.2059786,1.0827564,22.5557995,-0.3658347,0.5201811
916,-12,-6.151517451150472,22.355487127536477,-12.7043543,-0.0008264,29.7520657,0.0032277,-0.3263638,4.0000000,-0.2795024,1.0824604,22.5182133,-0.3732251,0.5666188
917,-12,-6.144060811150472,22.355487127536477,-12.7059975,0.0008264,35.5371895,0.0412517,-0.3682002,4.0000000,-0.3500618,1.0819732,22.4552441,-0.3863387,0.6291175
918,-12,-6.136604171150472,22.355487127536477,-12.7076340,0.0024793,41.3223152,0.0801177,-0.4083659,4.0000000,-0.4141156,1.0813134,22.3694630,-0.4026162,0.7006466
919,-12,-6.129147531150472,22.355487127536477,-12.7092609,0.0040496,47.1074371,0.1196604,-0.4463015,4.0000000,-0.4732021,1.0804973,22.2627964,-0.4194008,0.7766436
920,-12,-6.121690891150472,22.355487127536477,-12.7108727,-0.0043802,18.1818180,0.1600362,-0.4825459,4.0000000,-0.5264935,1.0795298,22.1363888,-0.4385983,0.8556101
921,-12,-6.114234251150473,22.355487127536477,-12.7124653,-0.0028926,23.1404953,0.1991859,-0.5162794,4.0000000,-0.5726489,1.0784351,21.9940815,-0.4599099,0.9357119
922,-12,-6.106777611150473,22.355487127536477,-12.7140360,-0.0013223,28.0991745,0.2346704,-0.5453074,4.0000000,-0.6102978,1.0772642,21.8380547,-0.4803170,1.0075299
923,-12,-6.099320971150473,22.355487127536477,-12.7155819,0.0002479,33.8842964,0.2669282,-0.5699785,4.0000000,-0.6400739,1.0760310,21.6706429,-0.4998831,1.0675524
924,-12,-6.091864331150473,22.355487127536477,-12.7171001,0.0017355,38.8429756,0.2950919,-0.5905743,4.0000000,-0.6630378,1.0747365,21.4971504,-0.5181108,1.1169096
925,-12,-6.084407691150473,22.355487127536477,-12.7185879,0.0033058,44.6280975,0.3212022,-0.6087519,4.0000000,-0.6809142,1.0734140,21.3170719,-0.5365896,1.1584060
926,-12,-6.076951051150473,22.355487127536477,-12.7200451,-0.0053719,14.8760328,0.3398063,-0.6207746,4.0000000,-0.6909285,1.0720860,21.1332073,-0.5506207,1.1807644
927,-12,-6.069494411150473,22.355487127536477,-12.7214689,-0.0038843,19.0082645,0.3525000,-0.6279315,4.0000000,-0.6929109,1.0707681,20.9492855,-0.5629522,1.1858655
928,-12,-6.062037771150472,22.355487127536477,-12.7228594,-0.0025620,23.1404953,0.3619168,-0.6324531,4.0000000,-0.6897478,1.0694784,20.7681561,-0.5751584,1.1813800
929,-12,-6.054581131150472,22.355487127536477,-12.7242155,-0.0012397,28.0991745,0.3687176,-0.6345451,4.0000000,-0.6814051,1.0682275,20.5892792,-0.5876852,1.1666920
930,-12,-6.047124491150472,22.355487127536477,-12.7255373,0.0001653,33.0578499,0.3703801,-0.6324021,4.0000000,-0.6663871,1.0670341,20.4172611,-0.5984172,1.1367728
931,-12,-6.039667851150472,22.355487127536477,-12.7268257,0.0014876,38.0165291,0.3659047,-0.6255298,4.0000000,-0.6445244,1.0659026,20.2532730,-0.6065351,1.0918062
932,-12,-6.032211211150472,22.355487127536477,-12.7280788,0.0028099,42.9752083,0.3601887,-0.6174635,4.0000000,-0.6207312,1.0648497,20.0990753,-0.6141956,1.0436517
933,-12,-6.024754571150472,22.355487127536477,-12.7292995,0.0040496,47.9338837,0.3462037,-0.6033478,4.0000000,-0.5882009,1.0638870,19.9555550,-0.6184948,0.9797003
934,-12,-6.017297931150472,22.355487127536477,-12.7304869,-0.0047934,13.2231407,0.3282787,-0.5856482,4.0000000,-0.5506343,1.0630244,19.8265877,-0.6206620,0.9071966
935,-12,-6.009841291150472,22.355487127536477,-12.7316437,-0.0037190,16.5289249,0.3027190,-0.5622347,4.0000000,-0.5050840,1.0622703,19.7136383,-0.6193854,0.8252021
936,-12,-6.002384651150472,22.355487127536477,-12.7327700,-0.0026446,20.6611576,0.2747315,-0.5367440,4.0000000,-0.4559565,1.0616380,19.6170883,-0.6175315,0.7447740
937,-12,-5.994928011150472,22.355487127536477,-12.7338696,-0.0014876,24.7933884,0.2386354,-0.5041994,4.0000000,-0.3977534,1.0611390,19.5418262,-0.6106453,0.6564953
938,-12,-5.987471371150472,22.355487127536477,-12.7349434,-0.0003306,29.7520657,0.1971761,-0.4661238,4.0000000,-0.3324532,1.0607778,19.4856434,-0.5997944,0.5678877
939,-12,-5.980014731150472,22.355487127536477,-12.7359943,0.0008264,33.8842964,0.1483471,-0.4197753,4.0000000,-0.2558998,1.0605773,19.4542980,-0.5836509,0.4788830
940,-12,-5.972558091150472,22.355487127536477,-12.7370272,0.0018182,38.0165291,0.0975819,-0.3683084,4.0000000,-0.1739188,1.0605332,19.4476948,-0.5626981,0.3998476
941,-12,-5.965101451150472,22.355487127536477,-12.7380447,0.0029752,42.1487617,0.0452378,-0.3105406,4.0000000,-0.0842958,1.0606537,19.4664421,-0.5367853,0.3342800
942,-12,-5.957644811150472,22.355487127536477,-12.7390537,0.0039669,46.2809906,-0.0081221,-0.2446655,4.0000000,0.0160116,1.0609560,19.5111580,-0.5053425,0.2878777
943,-12,-5.950188171150472,22.355487127536477,-12.7400579,-0.0049587,13.2231407,-0.0578290,-0.1728501,4.0000000,0.1230979,1.0614487,19.5863438,-0.4687982,0.2695706
944,-12,-5.942731531150472,22.355487127536477,-12.7410650,-0.0039669,16.5289249,-0.0999584,-0.0970768,4.0000000,0.2334622,1.0621265,19.6888008,-0.4276158,0.2848267
945,-12,-6.166430731150472,22.348030487536480,-12.7036762,-0.0014876,27.2727280,-0.0532182,-0.2944398,4.0000000,-0.1905346,1.0809993,22.3308163,-0.3983451,0.5961295
946,-12,-6.158974091150472,22.348030487536480,-12.7053127,0.0001653,33.0578499,-0.0192256,-0.3325837,4.0000000,-0.2637844,1.0807960,22.3042622,-0.4013830,0.6406743
947,-12,-6.151517451150472,22.348030487536480,-12.7069502,0.0018182,38.8429756,0.0174595,-0.3719807,4.0000000,-0.3351102,1.0804040,22.2537346,-0.4088512,0.6996977
948,-12,-6.144060811150472,22.348030487536480,-12.7085848,0.0033884,44.6280975,0.0567351,-0.4107815,4.0000000,-0.4003306,1.0798308,22.1778393,-0.4212325,0.7654423
949,-12,-6.136604171150472,22.348030487536480,-12.7102108,-0.0050413,16.5289249,0.0972151,-0.4493414,4.0000000,-0.4608959,1.0790908,22.0804596,-0.4377869,0.8423025
950,-12,-6.129147531150472,22.348030487536480,-12.7118254,-0.0034711,20.6611576,0.1383651,-0.4856895,4.0000000,-0.5160897,1.0782058,21.9639893,-0.4552893,0.9207696
951,-12,-6.121690891150472,22.348030487536480,-12.7134247,-0.0019008,25.6198349,0.1819109,-0.5211543,4.0000000,-0.5663751,1.0771894,21.8300781,-0.4759336,1.0002295
952,-12,-6.114234251150473,22.348030487536480,-12.7150040,-0.0004132,31.4049587,0.2206757,-0.5515399,4.0000000,-0.6074180,1.0760742,21.6780891,-0.4956618,1.0730718
953,-12,-6.106777611150473,22.348030487536480,-12.7165613,0.0012397,37.1900826,0.2582060,-0.5797335,4.0000000,-0.6416834,1.0748806,21.5168781,-0.5177836,1.1426321
954,-12,-6.099320971150473,22.348030487536480,-12.7180939,0.0028099,42.9752083,0.2909629,-0.6026478,4.0000000,-0.6673819,1.0736215,21.3466110,-0.5379137,1.1965990
955,-12,-6.091864331150473,22.348030487536480,-12.7195988,0.0042149,47.9338837,0.3222758,-0.6238313,4.0000000,-0.6881973,1.0723277,21.1682491,-0.5594652,1.2461088
956,-12,-6.084407691150473,22.348030487536480,-12.7210732,-0.0042975,17.3553715,0.3475778,-0.6398248,4.0000000,-0.7003877,1.0710280,20.9866295,-0.5792620,1.2784244
957,-12,-6.076951051150473,22.348030487536480,-12.7225170,-0.0029752,21.4876041,0.3678463,-0.6515803,4.0000000,-0.7057582,1.0697263,20.8022537,-0.5974026,1.2956291
958,-12,-6.069494411150473,22.348030487536480,-12.7239285,-0.0014876,26.4462814,0.3815017,-0.6583216,4.0000000,-0.7041392,1.0684342,20.6204853,-0.6125040,1.2956896
959,-12,-6.062037771150472,22.348030487536480,-12.7253065,-0.0000826,31.4049587,0.3902182,-0.6613129,4.0000000,-0.6966076,1.0671848,20.4403744,-0.6260180,1.2822002
960,-12,-6.054581131150472,22.348030487536480,-12.7266521,0.0013223,37.1900826,0.3936977,-0.6605141,4.0000000,-0.6828206,1.0659808,20.2646561,-0.6382076,1.2555952
961,-12,-6.047124491150472,22.348030487536480,-12.7279634,0.0027273,42.1487617,0.3924374,-0.6558355,4.0000000,-0.6630224,1.0648397,20.0974941,-0.6486487,1.2146939
962,-12,-6.039667851150472,22.348030487536480,-12.7292423,0.0039669,47.1074371,0.3877475,-0.6488470,4.0000000,-0.6373861,1.0637711,19.9393749,-0.6603081,1.1669106
963,-12,-6.032211211150472,22.348030487536480,-12.7304878,-0.0047934,13.2231407,0.3787174,-0.6384549,4.0000000,-0.6078464,1.0627956,19.7936630,-0.6690634,1.1094453
964,-12,-6.024754571150472,22.348030487536480,-12.7317019,-0.0036364,16.5289249,0.3610031,-0.6224319,4.0000000,-0.5694772,1.0619175,19.6599407,-0.6753865,1.0394303
965,-12,-6.017297931150472,22.348030487536480,-12.7328844,-0.0025620,20.6611576,0.3399881,-0.6036409,4.0000000,-0.5271763,1.0611441,19.5433769,-0.6801054,0.9646212
966,-12,-6.009841291150472,22.348030487536480,-12.7340384,-0.0014050,24.7933884,0.3113568,-0.5795475,4.0000000,-0.4773645,1.0604951,19.4433079,-0.6817304,0.8824018
967,-12,-6.002384651150472,22.348030487536480,-12.7351637,-0.0002479,29.7520657,0.2777876,-0.5513878,4.0000000,-0.4223253,1.0599700,19.3617191,-0.6804504,0.7973096
968,-12,-5.994928011150472,22.348030487536480,-12.7362633,0.0009091,33.8842964,0.2374219,-0.5181205,4.0000000,-0.3601308,1.0595824,19.3025627,-0.6761102,0.7120109
969,-12,-5.987471371150472,22.348030487536480,-12.7373400,0.0020661,38.8429756,0.1903249,-0.4786556,4.0000000,-0.2903588,1.0593388,19.2639465,-0.6669524,0.6266733
970,-12,-5.980014731150472,22.348030487536480,-12.7383966,0.0032231,42.9752083,0.1359196,-0.4315319,4.0000000,-0.2106193,1.0592594,19.2516670,-0.6524445,0.5440310
971,-12,-5.972558091150472,22.348030487536480,-12.7394361,0.0042149,47.1074371,0.0788829,-0.3793243,4.0000000,-0.1252417,1.0593543,19.2658863,-0.6334069,0.4735077
