OID_,ClipsFinal_DEM_Large_S3_RegC,X,Y,DEM_Large_S7_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
2053,-13,-4.786952331150472,18.224508567536482,-13.3080606,0.0016529,33.8842964,2.6798360,-1.9099178,4.0000000,-1.3734075,1.0383310,15.6190996,-2.4464281,10.3978968
2054,-13,-4.779495691150472,18.224508567536482,-13.3060751,-0.0000826,25.6198349,2.2190793,-1.7885901,4.0000000,-1.3301170,1.0408860,16.1161041,-2.2470632,9.5285358
2055,-13,-4.772039051150472,18.224508567536482,-13.3039980,-0.0018182,18.1818180,1.8042091,-1.6685917,4.0000000,-1.2914779,1.0433559,16.5804920,-2.0457056,8.6936836
2056,-13,-4.764582411150472,18.224508567536482,-13.3018370,-0.0038017,11.5702477,1.4309195,-1.5502133,4.0000000,-1.2564481,1.0457096,17.0094852,-1.8439786,7.9021330
2057,-13,-4.757125771150472,18.224508567536482,-13.2996006,0.0038017,46.2809906,1.1025552,-1.4344649,4.0000000,-1.2235014,1.0479130,17.4003658,-1.6454285,7.1526499
2058,-13,-4.749669131150472,18.224508567536482,-13.2972956,0.0015702,37.1900826,0.8246335,-1.3240610,4.0000000,-1.1932085,1.0499663,17.7535782,-1.4549137,6.4573898
2059,-13,-4.742212491150472,18.224508567536482,-13.2949295,-0.0004132,28.0991745,0.5908133,-1.2180010,4.0000000,-1.1648710,1.0518450,18.0712128,-1.2711310,5.8048501
2060,-13,-4.734755851150472,18.224508567536482,-13.2925100,-0.0031405,19.0082645,0.4035917,-1.1167442,4.0000000,-1.1375767,1.0535378,18.3524952,-1.0959116,5.1809750
2061,-13,-4.727299211150472,18.224508567536482,-13.2900438,-0.0057851,10.7438021,0.2594709,-1.0219558,4.0000000,-1.1089568,1.0550617,18.5993233,-0.9349548,4.5966206
2062,-13,-5.174697611150473,18.217051927536481,-13.2573528,0.0022314,40.4958687,-0.1057181,-0.5014521,4.0000000,-0.3220360,1.0930032,23.8179474,-0.6808682,1.6587702
2063,-13,-5.167240971150473,18.217051927536481,-13.2601976,-0.0049587,19.0082645,0.0304273,-0.5806437,4.0000000,-0.3824824,1.0933350,23.8570271,-0.7788050,1.7397673
2064,-13,-5.159784331150473,18.217051927536481,-13.2630301,-0.0021488,26.4462814,0.1690880,-0.6566594,4.0000000,-0.4404816,1.0932404,23.8445759,-0.8728372,1.8575563
2065,-13,-5.152327691150473,18.217051927536481,-13.2658415,0.0004959,34.7107430,0.3095448,-0.7301976,4.0000000,-0.4967253,1.0927701,23.7885628,-0.9636700,2.0119498
2066,-13,-5.144871051150472,18.217051927536481,-13.2686253,0.0032231,43.8016510,0.4514967,-0.8011282,4.0000000,-0.5517315,1.0919294,23.6882496,-1.0505250,2.1965613
2067,-13,-5.137414411150472,18.217051927536481,-13.2713728,-0.0040496,20.6611576,0.5958141,-0.8703956,4.0000000,-0.6065485,1.0907236,23.5418777,-1.1342427,2.4113309
2068,-13,-5.129957771150472,18.217051927536481,-13.2740774,-0.0014050,28.0991745,0.7271960,-0.9314289,4.0000000,-0.6571715,1.0891997,23.3562641,-1.2056863,2.6295161
2069,-13,-5.122501131150472,18.217051927536481,-13.2767315,0.0011570,36.3636360,0.8510385,-0.9869230,4.0000000,-0.7058419,1.0874119,23.1356850,-1.2680042,2.8482714
2070,-13,-5.115044491150472,18.217051927536481,-13.2793303,0.0037190,45.4545441,0.9654410,-1.0369077,4.0000000,-0.7513700,1.0854121,22.8869724,-1.3224453,3.0622001
2071,-13,-5.107587851150472,18.217051927536481,-13.2818680,-0.0038017,20.6611576,1.0717283,-1.0815979,4.0000000,-0.7964077,1.0832231,22.6096706,-1.3667883,3.2631812
2072,-13,-5.100131211150472,18.217051927536481,-13.2843399,-0.0014050,27.2727280,1.1622496,-1.1181524,4.0000000,-0.8382214,1.0809001,22.3114166,-1.3980832,3.4308507
2073,-13,-5.092674571150472,18.217051927536481,-13.2867432,0.0009917,34.7107430,1.2408457,-1.1485605,4.0000000,-0.8782460,1.0784999,21.9983730,-1.4188750,3.5700274
2074,-13,-5.085217931150472,18.217051927536481,-13.2890749,0.0032231,42.9752083,1.3115852,-1.1748970,4.0000000,-0.9178604,1.0760584,21.6729431,-1.4319334,3.6895442
2075,-13,-5.077761291150472,18.217051927536481,-13.2913332,-0.0046281,16.5289249,1.3732816,-1.1968670,4.0000000,-0.9564733,1.0735940,21.3398876,-1.4372607,3.7857397
2076,-13,-5.070304651150472,18.217051927536481,-13.2935162,-0.0023967,22.3140488,1.4255908,-1.2143135,4.0000000,-0.9951343,1.0711377,21.0013351,-1.4334927,3.8559866
2077,-13,-5.062848011150472,18.217051927536481,-13.2956228,-0.0002479,28.9256191,1.4731104,-1.2299712,4.0000000,-1.0329616,1.0687187,20.6597786,-1.4269807,3.9180582
2078,-13,-5.055391371150472,18.217051927536481,-13.2976542,0.0018182,36.3636360,1.5173708,-1.2443022,5.0000000,-1.0721149,1.0663390,20.3184052,-1.4164895,3.9748051
2079,-13,-5.047934731150472,18.217051927536481,-13.2996092,0.0037190,43.8016510,1.5656770,-1.2606677,5.0000000,-1.1139152,1.0639985,19.9771767,-1.4074203,4.0484743
2080,-13,-5.040478091150472,18.217051927536481,-13.3014889,-0.0044628,15.7024794,1.6139250,-1.2775646,5.0000000,-1.1575162,1.0617043,19.6341038,-1.3976130,4.1309752
2081,-13,-5.033021451150472,18.217051927536481,-13.3032923,-0.0026446,20.6611576,1.6723341,-1.2991277,4.0000000,-1.2067631,1.0594627,19.2911358,-1.3914924,4.2505560
2082,-13,-5.025564811150472,18.217051927536481,-13.3050213,-0.0009091,26.4462814,1.7368655,-1.3240864,4.0000000,-1.2572006,1.0572503,18.9466400,-1.3909723,4.4002385
2083,-13,-5.018108171150472,18.217051927536481,-13.3066750,0.0007438,32.2314034,1.8172971,-1.3557227,4.0000000,-1.3135349,1.0550601,18.5979233,-1.3979105,4.6026192
2084,-13,-5.010651531150472,18.217051927536481,-13.3082542,0.0023967,38.8429756,1.9135069,-1.3938067,4.0000000,-1.3729527,1.0528889,18.2444267,-1.4146607,4.8581071
2085,-13,-5.003194891150472,18.217051927536481,-13.3097563,0.0039669,46.2809906,2.0333896,-1.4403578,4.0000000,-1.4389719,1.0507244,17.8830700,-1.4417437,5.1826324
2086,-13,-4.995738251150472,18.217051927536481,-13.3111820,-0.0045455,10.7438021,2.1659143,-1.4912590,4.0000000,-1.5073441,1.0485593,17.5125217,-1.4751738,5.5528412
2087,-13,-4.988281611150472,18.217051927536481,-13.3125286,-0.0033058,14.0495872,2.3290641,-1.5513682,4.0000000,-1.5803629,1.0463815,17.1317463,-1.5223734,6.0013547
2088,-13,-4.980824971150472,18.217051927536481,-13.3137951,-0.0020661,18.1818180,2.5196362,-1.6187383,4.0000000,-1.6572807,1.0441964,16.7377758,-1.5801959,6.5199547
2089,-13,-4.973368331150472,18.217051927536481,-13.3149786,-0.0009917,22.3140488,2.7309601,-1.6903857,4.0000000,-1.7320424,1.0420030,16.3311787,-1.6487290,7.0866742
2090,-13,-4.965911691150472,18.217051927536481,-13.3160753,0.0000826,27.2727280,2.9753876,-1.7688642,4.0000000,-1.8094641,1.0398203,15.9157400,-1.7282642,7.7244177
2091,-13,-4.958455051150472,18.217051927536481,-13.3170834,0.0011570,32.2314034,3.2517588,-1.8531653,4.0000000,-1.8882203,1.0376484,15.4871445,-1.8181101,8.4307985
2092,-13,-4.950998411150472,18.217051927536481,-13.3179970,0.0020661,37.1900826,3.5494173,-1.9394277,4.0000000,-1.9618611,1.0354964,15.0502405,-1.9169943,9.1724062
2093,-13,-4.943541771150472,18.217051927536481,-13.3188133,0.0028099,41.3223152,3.8630440,-2.0263617,4.0000000,-2.0295324,1.0333942,14.6092329,-2.0231907,9.9427423
2094,-13,-4.936085131150472,18.217051927536481,-13.3195276,0.0034711,44.6280975,4.1983519,-2.1147747,4.0000000,-2.0919840,1.0313613,14.1668491,-2.1375651,10.7464180
2095,-13,-4.928628491150472,18.217051927536481,-13.3201342,-0.0060331,0.0000000,4.5356150,-2.2001150,4.0000000,-2.1428518,1.0294292,13.7316017,-2.2573781,11.5418911
2096,-13,-4.921171851150472,18.217051927536481,-13.3206301,-0.0056198,0.0000000,4.8781295,-2.2832468,4.0000000,-2.1846235,1.0276253,13.3111820,-2.3818700,12.3362484
2097,-13,-4.913715211150472,18.217051927536481,-13.3210087,-0.0052893,0.0000000,5.2097464,-2.3611720,4.0000000,-2.2127454,1.0259808,12.9147778,-2.5095987,13.0999470
2098,-13,-4.906258571150472,18.217051927536481,-13.3212662,-0.0049587,0.0000000,5.5121613,-2.4311211,4.0000000,-2.2201753,1.0245324,12.5540771,-2.6420672,13.8053856
2099,-13,-4.898801931150472,18.217051927536481,-13.3213978,-0.0047934,0.0000000,5.7745810,-2.4917550,4.0000000,-2.2091300,1.0233133,12.2413292,-2.7743797,14.4389696
2100,-13,-4.891345291150472,18.217051927536481,-13.3214006,-0.0047107,0.0000000,5.9959712,-2.5432839,5.0000000,-2.1801717,1.0223516,11.9875269,-2.9063959,14.9971247
2101,-13,-4.883888651150472,18.217051927536481,-13.3212700,-0.0047934,0.0000000,6.1551242,-2.5821674,4.0000000,-2.1306865,1.0216715,11.8051958,-3.0336483,15.4385414
2102,-13,-4.876432011150472,18.217051927536481,-13.3210030,-0.0051240,0.0000000,6.2404475,-2.6075053,4.0000000,-2.0618117,1.0212985,11.7038364,-3.1531990,15.7590027
2103,-13,-4.868975371150472,18.217051927536481,-13.3205976,-0.0055372,0.0000000,6.2570872,-2.6197762,4.0000000,-1.9822026,1.0212494,11.6894703,-3.2573497,15.9543362
2104,-13,-4.861518731150472,18.217051927536481,-13.3200531,-0.0061983,0.0000000,6.1921935,-2.6175745,4.0000000,-1.8914634,1.0215304,11.7648249,-3.3436854,16.0168438
2105,-13,-4.854062091150472,18.217051927536481,-13.3193674,0.0030579,36.3636360,6.0422630,-2.5999515,4.0000000,-1.7947396,1.0221367,11.9275427,-3.4051633,15.9351578
2106,-13,-4.846605451150472,18.217051927536481,-13.3185415,0.0022314,31.4049587,5.8107734,-2.5667343,4.0000000,-1.6972384,1.0230604,12.1717386,-3.4362304,15.7053804
2107,-13,-4.839148811150472,18.217051927536481,-13.3175764,0.0013223,26.4462814,5.5070534,-2.5192807,4.0000000,-1.6031207,1.0242832,12.4865952,-3.4354403,15.3487864
2108,-13,-4.831692171150472,18.217051927536481,-13.3164749,0.0002479,21.4876041,5.1487217,-2.4594195,5.0000000,-1.5174390,1.0257779,12.8587942,-3.4014001,14.8821697
2109,-13,-4.824235531150472,18.217051927536481,-13.3152390,-0.0010744,16.5289249,4.7386518,-2.3866627,5.0000000,-1.4395295,1.0275116,13.2782059,-3.3337960,14.3059816
2110,-13,-4.816778891150472,18.217051927536481,-13.3138742,-0.0025620,11.5702477,4.2927461,-2.3032064,4.0000000,-1.3701231,1.0294422,13.7288160,-3.2362900,13.6500244
2111,-13,-4.809322251150472,18.217051927536481,-13.3123846,-0.0040496,7.4380164,3.8186996,-2.2088406,4.0000000,-1.3091750,1.0315304,14.1969051,-3.1085064,12.9137897
2112,-13,-4.801865611150472,18.217051927536481,-13.3107748,-0.0056198,4.1322312,3.3456149,-2.1089721,4.0000000,-1.2575999,1.0337152,14.6714563,-2.9603438,12.1555614
2113,-13,-4.794408971150472,18.217051927536481,-13.3090534,0.0027273,37.1900826,2.8786123,-2.0031226,4.0000000,-1.2145977,1.0359685,15.1399708,-2.7916474,11.3670559
2114,-13,-4.786952331150472,18.217051927536481,-13.3072252,0.0008264,28.9256191,2.4274220,-1.8930491,4.0000000,-1.1788241,1.0382417,15.5995989,-2.6072741,10.5698652
2115,-13,-4.779495691150472,18.217051927536481,-13.3052988,-0.0008264,21.4876041,2.0020850,-1.7804068,4.0000000,-1.1498537,1.0404743,16.0358238,-2.4109602,9.7759266
2116,-13,-4.772039051150472,18.217051927536481,-13.3032818,-0.0025620,14.8760328,1.6177487,-1.6682495,4.0000000,-1.1270490,1.0426611,16.4493065,-2.2094500,9.0017347
2117,-13,-4.764582411150472,18.217051927536481,-13.3011799,-0.0045455,9.0909090,1.2683603,-1.5564187,4.0000000,-1.1088296,1.0447671,16.8371868,-2.0040076,8.2559032
2118,-13,-4.757125771150472,18.217051927536481,-13.2990017,0.0031405,42.9752083,0.9687352,-1.4482996,4.0000000,-1.0948436,1.0467449,17.1909142,-1.8017557,7.5444770
2119,-13,-4.749669131150472,18.217051927536481,-13.2967558,0.0009917,33.8842964,0.7150343,-1.3447380,4.0000000,-1.0835226,1.0486085,17.5179577,-1.6059536,6.8760543
2120,-13,-4.742212491150472,18.217051927536481,-13.2944469,-0.0009917,24.7933884,0.5065075,-1.2461798,4.0000000,-1.0748703,1.0503455,17.8161125,-1.4174893,6.2444844
2121,-13,-4.734755851150472,18.217051927536481,-13.2920837,-0.0036364,16.5289249,0.3407520,-1.1519918,4.0000000,-1.0671414,1.0519310,18.0833073,-1.2368422,5.6342592
2122,-13,-4.727299211150472,18.217051927536481,-13.2896719,0.0038017,47.9338837,0.2206696,-1.0662950,4.0000000,-1.0591908,1.0533994,18.3257618,-1.0733993,5.0683470
2123,-13,-5.167240971150473,18.209595287536480,-13.2584906,0.0033058,43.8016510,-0.0175378,-0.5680130,4.0000000,-0.3256037,1.0938772,23.9210148,-0.8104224,1.7738379
2124,-13,-5.159784331150473,18.209595287536480,-13.2612972,-0.0038843,21.4876041,0.1226025,-0.6429514,4.0000000,-0.3874526,1.0939380,23.9275799,-0.8984501,1.8696123
2125,-13,-5.152327691150473,18.209595287536480,-13.2640848,-0.0012397,28.9256191,0.2656756,-0.7162452,4.0000000,-0.4476361,1.0936272,23.8895741,-0.9848543,2.0044894
2126,-13,-5.144871051150472,18.209595287536480,-13.2668467,0.0013223,37.1900826,0.4088356,-0.7869413,4.0000000,-0.5060124,1.0929283,23.8066216,-1.0678703,2.1742811
2127,-13,-5.137414411150472,18.209595287536480,-13.2695732,0.0040496,46.2809906,0.5527743,-0.8555092,4.0000000,-0.5638645,1.0918585,23.6778450,-1.1471539,2.3753278
2128,-13,-5.129957771150472,18.209595287536480,-13.2722578,-0.0033058,23.1404953,0.6839658,-0.9155750,4.0000000,-0.6177027,1.0904739,23.5100880,-1.2134473,2.5783770
2129,-13,-5.122501131150472,18.209595287536480,-13.2748938,-0.0007438,30.5785122,0.8089435,-0.9712374,4.0000000,-0.6693370,1.0888060,23.3070602,-1.2731378,2.7898350
2130,-13,-5.115044491150472,18.209595287536480,-13.2774754,0.0018182,38.8429756,0.9236344,-1.0209578,4.0000000,-0.7180474,1.0869166,23.0732098,-1.3238682,2.9962296
2131,-13,-5.107587851150472,18.209595287536480,-13.2799969,0.0042975,47.9338837,1.0255351,-1.0635378,4.0000000,-0.7638158,1.0848384,22.8131618,-1.3632599,3.1820254
2132,-13,-5.100131211150472,18.209595287536480,-13.2824545,-0.0033058,21.4876041,1.1130462,-1.0989426,4.0000000,-0.8056123,1.0826329,22.5328064,-1.3922731,3.3408263
2133,-13,-5.092674571150472,18.209595287536480,-13.2848444,-0.0009091,28.0991745,1.1904351,-1.1290789,4.0000000,-0.8462056,1.0803297,22.2365246,-1.4119520,3.4772193
2134,-13,-5.085217931150472,18.209595287536480,-13.2871628,0.0013223,35.5371895,1.2547470,-1.1531308,4.0000000,-0.8831369,1.0779829,21.9284992,-1.4231247,3.5830069
2135,-13,-5.077761291150472,18.209595287536480,-13.2894096,0.0034711,43.8016510,1.3078525,-1.1719952,4.0000000,-0.9175422,1.0756272,21.6138229,-1.4264480,3.6606328
2136,-13,-5.070304651150472,18.209595287536480,-13.2915821,-0.0042975,17.3553715,1.3541042,-1.1874363,4.0000000,-0.9521085,1.0732675,21.2941113,-1.4227641,3.7187567
2137,-13,-5.062848011150472,18.209595287536480,-13.2936802,-0.0020661,23.1404953,1.3926158,-1.1997639,5.0000000,-0.9843812,1.0709494,20.9738522,-1.4151465,3.7600954
2138,-13,-5.055391371150472,18.209595287536480,-13.2957039,0.0000000,29.7520657,1.4287664,-1.2112381,5.0000000,-1.0169691,1.0686820,20.6550198,-1.4055072,3.7984843
2139,-13,-5.047934731150472,18.209595287536480,-13.2976532,0.0019008,36.3636360,1.4647909,-1.2230134,4.0000000,-1.0499523,1.0664718,20.3363895,-1.3960747,3.8413732
2140,-13,-5.040478091150472,18.209595287536480,-13.2995281,0.0037190,43.8016510,1.5033792,-1.2363627,4.0000000,-1.0843554,1.0643032,20.0204067,-1.3883702,3.8979957
2141,-13,-5.033021451150472,18.209595287536480,-13.3013287,-0.0044628,15.7024794,1.5504029,-1.2537266,4.0000000,-1.1218256,1.0621886,19.7073956,-1.3856277,3.9842842
2142,-13,-5.025564811150472,18.209595287536480,-13.3030567,-0.0028099,20.6611576,1.6077849,-1.2758771,4.0000000,-1.1627711,1.0601282,19.3933411,-1.3889832,4.1062942
2143,-13,-5.018108171150472,18.209595287536480,-13.3047113,-0.0011570,25.6198349,1.6775268,-1.3032626,4.0000000,-1.2079966,1.0580928,19.0789375,-1.3985286,4.2677617
2144,-13,-5.010651531150472,18.209595287536480,-13.3062916,0.0004959,31.4049587,1.7625322,-1.3368871,4.0000000,-1.2576131,1.0560827,18.7622509,-1.4161612,4.4775414
2145,-13,-5.003194891150472,18.209595287536480,-13.3077984,0.0020661,38.0165291,1.8685688,-1.3781275,4.0000000,-1.3139203,1.0540805,18.4400845,-1.4423348,4.7457457
2146,-13,-4.995738251150472,18.209595287536480,-13.3092299,0.0035537,44.6280975,1.9913197,-1.4251478,4.0000000,-1.3738555,1.0520850,18.1114616,-1.4764401,5.0643172
2147,-13,-4.988281611150472,18.209595287536480,-13.3105850,-0.0052066,9.0909090,2.1413860,-1.4804821,4.0000000,-1.4394033,1.0500879,17.7751484,-1.5215608,5.4502716
2148,-13,-4.980824971150472,18.209595287536480,-13.3118620,-0.0039669,12.3966942,2.3162177,-1.5426528,4.0000000,-1.5095514,1.0480721,17.4292736,-1.5757542,5.8996048
2149,-13,-4.973368331150472,18.209595287536480,-13.3130569,-0.0028926,15.7024794,2.5111749,-1.6095785,4.0000000,-1.5810144,1.0460501,17.0713673,-1.6381426,6.4007750
2150,-13,-4.965911691150472,18.209595287536480,-13.3141680,-0.0018182,19.8347111,2.7362278,-1.6831564,4.0000000,-1.6570958,1.0440258,16.7064381,-1.7092170,6.9699073
2151,-13,-4.958455051150472,18.209595287536480,-13.3151913,-0.0007438,23.9669418,2.9883204,-1.7617140,4.0000000,-1.7361120,1.0419945,16.3301334,-1.7873160,7.5979581
2152,-13,-4.950998411150472,18.209595287536480,-13.3161230,0.0001653,28.0991745,3.2638645,-1.8437480,4.0000000,-1.8141193,1.0399818,15.9450130,-1.8733766,8.2756424
2153,-13,-4.943541771150472,18.209595287536480,-13.3169594,0.0009917,32.2314034,3.5509772,-1.9259354,4.0000000,-1.8886454,1.0380005,15.5566339,-1.9632252,8.9794350
2154,-13,-4.936085131150472,18.209595287536480,-13.3176947,0.0016529,35.5371895,3.8580146,-2.0103116,4.0000000,-1.9607401,1.0360619,15.1654806,-2.0598831,9.7273169
2155,-13,-4.928628491150472,18.209595287536480,-13.3183250,0.0021488,38.0165291,4.1690059,-2.0928946,4.0000000,-2.0249360,1.0341967,14.7774563,-2.1608531,10.4841566
2156,-13,-4.921171851150472,18.209595287536480,-13.3188457,0.0025620,40.4958687,4.4838347,-2.1736929,4.0000000,-2.0818231,1.0324290,14.3989935,-2.2655628,11.2485275
2157,-13,-4.913715211150472,18.209595287536480,-13.3192520,0.0028926,42.1487617,4.7897258,-2.2502861,4.0000000,-2.1264446,1.0307872,14.0364561,-2.3741276,11.9966507
2158,-13,-4.906258571150472,18.209595287536480,-13.3195391,0.0032231,43.8016510,5.0633702,-2.3185458,4.0000000,-2.1509259,1.0293045,13.7008028,-2.4861655,12.6876926
2159,-13,-4.898801931150472,18.209595287536480,-13.3197021,0.0033884,44.6280975,5.3036175,-2.3790698,4.0000000,-2.1574330,1.0280131,13.4004841,-2.6007066,13.3266964
2160,-13,-4.891345291150472,18.209595287536480,-13.3197384,0.0034711,44.6280975,5.5047631,-2.4311774,5.0000000,-2.1436772,1.0269437,13.1449165,-2.7186775,13.9021149
2161,-13,-4.883888651150472,18.209595287536480,-13.3196430,0.0033884,42.9752083,5.6448202,-2.4711761,4.0000000,-2.1050363,1.0261135,12.9431715,-2.8373163,14.3734016
2162,-13,-4.876432011150472,18.209595287536480,-13.3194141,0.0030579,40.4958687,5.7163978,-2.4984076,4.0000000,-2.0406859,1.0255476,12.8040495,-2.9561296,14.7329245
2163,-13,-4.868975371150472,18.209595287536480,-13.3190489,0.0026446,37.1900826,5.7278008,-2.5142553,4.0000000,-1.9582660,1.0252647,12.7332478,-3.0702448,14.9892035
2164,-13,-4.861518731150472,18.209595287536480,-13.3185463,0.0020661,33.0578499,5.6647162,-2.5165460,4.0000000,-1.8575215,1.0252761,12.7356319,-3.1755705,15.1229630
2165,-13,-4.854062091150472,18.209595287536480,-13.3179054,0.0014050,28.9256191,5.5187931,-2.5036039,4.0000000,-1.7420487,1.0255826,12.8113451,-3.2651591,15.1173420
2166,-13,-4.846605451150472,18.209595287536480,-13.3171272,0.0006612,24.7933884,5.3056164,-2.4775391,4.0000000,-1.6211170,1.0261751,12.9554491,-3.3339612,14.9910755
2167,-13,-4.839148811150472,18.209595287536480,-13.3162117,-0.0001653,20.6611576,5.0269184,-2.4381280,4.0000000,-1.5010753,1.0270392,13.1637716,-3.3751807,14.7463980
2168,-13,-4.831692171150472,18.209595287536480,-13.3151617,-0.0011570,16.5289249,4.6922927,-2.3859191,4.0000000,-1.3880279,1.0281492,13.4280376,-3.3838105,14.3882008
2169,-13,-4.824235531150472,18.209595287536480,-13.3139811,-0.0024793,12.3966942,4.3124714,-2.3219841,5.0000000,-1.2858020,1.0294926,13.7390652,-3.3581660,13.9315491
2170,-13,-4.816778891150472,18.209595287536480,-13.3126717,-0.0038843,8.2644625,3.8998032,-2.2479303,5.0000000,-1.1966383,1.0310291,14.0845833,-3.2992222,13.3986588
2171,-13,-4.809322251150472,18.209595287536480,-13.3112402,-0.0052893,4.9586778,3.4657218,-2.1633959,4.0000000,-1.1232470,1.0327144,14.4534264,-3.2035451,12.7764502
2172,-13,-4.801865611150472,18.209595287536480,-13.3096914,0.0032231,38.8429756,3.0248678,-2.0716641,4.0000000,-1.0639995,1.0345113,14.8363543,-3.0793285,12.1112671
2173,-13,-4.794408971150472,18.209595287536480,-13.3080311,0.0016529,31.4049587,2.5950205,-1.9754239,4.0000000,-1.0202872,1.0363815,15.2231646,-2.9305606,11.4252949
2174,-13,-4.786952331150472,18.209595287536480,-13.3062658,-0.0000826,23.9669418,2.1780126,-1.8746170,4.0000000,-0.9889123,1.0382887,15.6071558,-2.7603219,10.7214508
2175,-13,-4.779495691150472,18.209595287536480,-13.3044033,-0.0017355,17.3553715,1.7906283,-1.7726541,4.0000000,-0.9696466,1.0401944,15.9787941,-2.5756614,10.0239878
2176,-13,-4.772039051150472,18.209595287536480,-13.3024492,-0.0034711,11.5702477,1.4348058,-1.6686805,4.0000000,-0.9592758,1.0420781,16.3375950,-2.3780851,9.3159132
2177,-13,-4.764582411150472,18.209595287536480,-13.3004122,-0.0054545,6.6115704,1.1197209,-1.5662435,4.0000000,-0.9581507,1.0439138,16.6778831,-2.1743364,8.6289244
2178,-13,-4.757125771150472,18.209595287536480,-13.2982979,0.0023140,38.8429756,0.8479406,-1.4664942,4.0000000,-0.9621122,1.0456533,16.9937191,-1.9708762,7.9635844
2179,-13,-4.749669131150472,18.209595287536480,-13.2961149,0.0002479,29.7520657,0.6237978,-1.3714497,4.0000000,-0.9705002,1.0473162,17.2905903,-1.7723992,7.3269954
2180,-13,-4.742212491150472,18.209595287536480,-13.2938690,-0.0016529,21.4876041,0.4396353,-1.2795681,4.0000000,-0.9812539,1.0489011,17.5655727,-1.5778822,6.7054915
2181,-13,-4.734755851150472,18.209595287536480,-13.2915659,-0.0042149,14.0495872,0.2966092,-1.1936797,4.0000000,-0.9932833,1.0503745,17.8181667,-1.3940761,6.1183505
2182,-13,-4.727299211150472,18.209595287536480,-13.2892122,0.0033058,45.4545441,0.1963000,-1.1145415,4.0000000,-1.0037882,1.0517664,18.0524673,-1.2252947,5.5546885
2183,-13,-4.719842571150472,18.209595287536480,-13.2868128,0.0009917,36.3636360,0.1240930,-1.0389408,4.0000000,-1.0110768,1.0530709,18.2702351,-1.0668049,5.0043006
2184,-13,-4.712385931150472,18.209595287536480,-13.2843723,-0.0011570,27.2727280,0.0790773,-0.9682970,4.0000000,-1.0153790,1.0542830,18.4680462,-0.9212150,4.4751525
2185,-13,-4.704929291150472,18.209595287536480,-13.2818956,-0.0038843,18.1818180,0.0595309,-0.9031920,4.0000000,-1.0135471,1.0554022,18.6497326,-0.7928370,3.9664390
2186,-13,-4.697472651150472,18.209595287536480,-13.2793865,0.0034711,43.8016510,0.0574004,-0.8426065,4.0000000,-1.0064036,1.0564498,18.8186398,-0.6788093,3.4816966
2187,-13,-4.690016011150472,18.209595287536480,-13.2768488,0.0009917,34.7107430,0.0644872,-0.7845305,4.0000000,-0.9931422,1.0574235,18.9721642,-0.5759187,3.0189455
2188,-13,-4.682559371150472,18.209595287536480,-13.2742853,-0.0012397,25.6198349,0.0761018,-0.7291148,4.0000000,-0.9749217,1.0583005,19.1113453,-0.4833080,2.5885112
2189,-13,-4.675102731150472,18.209595287536480,-13.2716999,-0.0039669,16.5289249,0.0872103,-0.6744226,4.0000000,-0.9494599,1.0590892,19.2351284,-0.3993854,2.1862085
2190,-13,-4.667646091150472,18.209595287536480,-13.2690954,0.0033058,44.6280975,0.0937164,-0.6209739,4.0000000,-0.9198589,1.0597798,19.3418560,-0.3220888,1.8266469
2191,-13,-4.660189451150472,18.209595287536480,-13.2664747,0.0007438,35.5371895,0.0925098,-0.5673901,4.0000000,-0.8857405,1.0603575,19.4315777,-0.2490397,1.5090200
2192,-13,-4.652732811150472,18.209595287536480,-13.2638416,-0.0012397,26.4462814,0.0823581,-0.5140913,4.0000000,-0.8479995,1.0608085,19.5010872,-0.1801830,1.2399760
2193,-13,-5.167240971150473,18.202138647536479,-13.2567205,0.0014050,37.1900826,-0.0691490,-0.5533758,4.0000000,-0.2674644,1.0943918,23.9815636,-0.8392873,1.8094306
2194,-13,-5.159784331150473,18.202138647536479,-13.2595005,0.0042149,46.2809906,0.0734316,-0.6290014,4.0000000,-0.3334880,1.0946305,24.0092487,-0.9245148,1.8903785
2195,-13,-5.152327691150473,18.202138647536479,-13.2622623,-0.0031405,23.9669418,0.2196061,-0.7026312,4.0000000,-0.3985291,1.0944819,23.9907551,-1.0067333,2.0086970
2196,-13,-5.144871051150472,18.202138647536479,-13.2650003,-0.0005785,31.4049587,0.3642790,-0.7732468,4.0000000,-0.4608899,1.0939379,23.9269066,-1.0856037,2.1645761
2197,-13,-5.137414411150472,18.202138647536479,-13.2677040,0.0020661,39.6694221,0.5092870,-0.8411942,4.0000000,-0.5232238,1.0930170,23.8166199,-1.1591647,2.3500061
2198,-13,-5.129957771150472,18.202138647536479,-13.2703686,-0.0052893,18.1818180,0.6437229,-0.9019419,4.0000000,-0.5817595,1.0917833,23.6674442,-1.2221243,2.5450273
2199,-13,-5.122501131150472,18.202138647536479,-13.2729855,-0.0027273,24.7933884,0.7714391,-0.9584020,4.0000000,-0.6368192,1.0902476,23.4824562,-1.2799848,2.7522814
2200,-13,-5.115044491150472,18.202138647536479,-13.2755489,-0.0001653,32.2314034,0.8867333,-1.0076209,4.0000000,-0.6887042,1.0884718,23.2647114,-1.3265378,2.9493446
