OID_,ClipsFinal_DEM_Large_S3_RegA,X,Y,DEM_Large_S7_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
1631,-13,-4.831692171150472,17.352081687536479,-13.0523949,-0.0027273,0.0000000,0.2035601,-0.6226128,4.0000000,-1.0320008,1.0092636,7.7637234,-0.2132248,1.2060498
1632,-13,-4.824235531150472,17.352081687536479,-13.0518751,-0.0033058,0.0000000,0.1861539,-0.6088926,4.0000000,-1.0156032,1.0100225,8.0743971,-0.2021819,1.1766130
1633,-13,-4.816778891150472,17.352081687536479,-13.0513153,-0.0038017,0.0000000,0.1675374,-0.5928289,4.0000000,-0.9931154,1.0107992,8.3802862,-0.1925425,1.1392081
1634,-13,-4.809322251150472,17.352081687536479,-13.0507202,-0.0043802,0.0000000,0.1460507,-0.5739968,4.0000000,-0.9632969,1.0115850,8.6764288,-0.1846967,1.0959332
1635,-13,-4.801865611150472,17.352081687536479,-13.0500908,-0.0049587,0.0000000,0.1218210,-0.5547862,4.0000000,-0.9314296,1.0123646,8.9612541,-0.1781428,1.0590822
1636,-13,-4.794408971150472,17.352081687536479,-13.0494328,0.0043802,44.6280975,0.0946264,-0.5335793,4.0000000,-0.8937656,1.0131233,9.2309484,-0.1733932,1.0218114
1637,-13,-4.786952331150472,17.352081687536479,-13.0487490,0.0037190,38.8429756,0.0596369,-0.5094193,4.0000000,-0.8513843,1.0138637,9.4844971,-0.1674542,0.9913315
1638,-13,-4.779495691150472,17.352081687536479,-13.0480423,0.0029752,33.0578499,0.0208833,-0.4854581,4.0000000,-0.8054736,1.0145632,9.7188158,-0.1654427,0.9738791
1639,-13,-4.772039051150472,17.352081687536479,-13.0473194,0.0021488,27.2727280,-0.0256345,-0.4593308,4.0000000,-0.7537947,1.0152150,9.9315338,-0.1648669,0.9685866
1640,-13,-4.764582411150472,17.352081687536479,-13.0465841,0.0014050,22.3140488,-0.0753025,-0.4338861,4.0000000,-0.6997025,1.0158167,10.1231918,-0.1680698,0.9778532
1641,-13,-4.757125771150472,17.352081687536479,-13.0458412,0.0005785,17.3553715,-0.1365631,-0.4046667,4.0000000,-0.6354533,1.0163609,10.2937460,-0.1738801,1.0035690
1642,-13,-4.749669131150472,17.352081687536479,-13.0450945,-0.0001653,13.2231407,-0.2027957,-0.3768544,4.0000000,-0.5690796,1.0168372,10.4412384,-0.1846291,1.0514799
1643,-13,-4.742212491150472,17.352081687536479,-13.0443516,-0.0009091,9.9173555,-0.2763962,-0.3476076,4.0000000,-0.4967628,1.0172504,10.5666933,-0.1984525,1.1172588
1644,-13,-4.734755851150472,17.352081687536479,-13.0436153,-0.0016529,6.6115704,-0.3541563,-0.3183052,4.0000000,-0.4210985,1.0176121,10.6745682,-0.2155119,1.1991681
1645,-13,-4.727299211150472,17.352081687536479,-13.0428925,-0.0023967,4.1322312,-0.4406175,-0.2866235,4.0000000,-0.3369647,1.0179144,10.7634182,-0.2362824,1.3011833
1646,-13,-4.719842571150472,17.352081687536479,-13.0421867,-0.0030579,2.4793389,-0.5317620,-0.2537047,4.0000000,-0.2466332,1.0181648,10.8384914,-0.2607762,1.4194185
1647,-13,-4.712385931150472,17.352081687536479,-13.0415049,-0.0037190,0.8264463,-0.6263878,-0.2200007,4.0000000,-0.1511584,1.0183755,10.8992395,-0.2888430,1.5533252
1648,-13,-4.704929291150472,17.352081687536479,-13.0408506,-0.0042975,0.0000000,-0.7239971,-0.1845684,4.0000000,-0.0484605,1.0185618,10.9520664,-0.3206763,1.7012287
1649,-13,-4.697472651150472,17.352081687536479,-13.0402298,-0.0047934,0.0000000,-0.8203924,-0.1487982,4.0000000,0.0590355,1.0187325,11.0004892,-0.3566319,1.8576661
1650,-13,-4.690016011150472,17.352081687536479,-13.0396471,0.0047934,49.5867767,-0.9171587,-0.1101093,4.0000000,0.1748379,1.0189018,11.0500317,-0.3950565,2.0242386
1651,-13,-4.682559371150472,17.352081687536479,-13.0391073,0.0043802,46.2809906,-1.0078092,-0.0713102,4.0000000,0.2943516,1.0190949,11.1047983,-0.4369720,2.1918139
1652,-13,-4.675102731150472,17.352081687536479,-13.0386152,0.0040496,43.8016510,-1.0969511,-0.0298455,4.0000000,0.4210773,1.0193340,11.1711006,-0.4807682,2.3703034
1653,-13,-4.667646091150472,17.352081687536479,-13.0381746,0.0036364,40.4958687,-1.1748900,0.0114629,4.0000000,0.5500299,1.0196289,11.2527065,-0.5271041,2.5415745
1654,-13,-4.660189451150472,17.352081687536479,-13.0377913,0.0033058,38.8429756,-1.2482963,0.0542235,4.0000000,0.6824611,1.0199956,11.3553553,-0.5740141,2.7212648
1655,-13,-4.652732811150472,17.352081687536479,-13.0374680,0.0029752,37.1900826,-1.3086022,0.0970268,4.0000000,0.8136892,1.0204556,11.4837132,-0.6196357,2.8916566
1656,-13,-5.249264011150471,17.344625047536478,-13.0085211,0.0028926,43.8016510,-0.0176015,-0.2496861,4.0000000,-0.1099415,1.0420411,16.3404331,-0.3894306,0.3226701
1657,-13,-5.241807371150471,17.344625047536478,-13.0106869,-0.0044628,8.2644625,0.0205444,-0.3132626,4.0000000,-0.1521128,1.0409836,16.1402836,-0.4744125,0.3946255
1658,-13,-5.234350731150471,17.344625047536478,-13.0128231,-0.0020661,17.3553715,0.0652279,-0.3766324,4.0000000,-0.1953186,1.0397906,15.9100389,-0.5579462,0.4871176
1659,-13,-5.226894091150471,17.344625047536478,-13.0149260,-0.0002479,26.4462814,0.1152735,-0.4397103,4.0000000,-0.2369117,1.0384469,15.6485100,-0.6425090,0.6015523
1660,-13,-5.219437451150471,17.344625047536478,-13.0169897,0.0015702,35.5371895,0.1722673,-0.5024161,4.0000000,-0.2803340,1.0369514,15.3502178,-0.7244983,0.7334907
1661,-13,-5.211980811150471,17.344625047536478,-13.0190096,0.0033884,44.6280975,0.2317636,-0.5603745,4.0000000,-0.3225649,1.0353500,15.0229836,-0.7981841,0.8702527
1662,-13,-5.204524171150471,17.344625047536478,-13.0209827,-0.0042975,4.9586778,0.2941250,-0.6154930,4.0000000,-0.3628902,1.0336596,14.6682196,-0.8680958,1.0135965
1663,-13,-5.197067531150471,17.344625047536478,-13.0229053,-0.0023140,14.0495872,0.3591455,-0.6679602,4.0000000,-0.4026255,1.0318774,14.2850933,-0.9332948,1.1609302
1664,-13,-5.189610891150471,17.344625047536478,-13.0247726,-0.0004959,23.1404953,0.4242957,-0.7158819,4.0000000,-0.4406498,1.0300441,13.8769531,-0.9911139,1.3022051
1665,-13,-5.182154251150471,17.344625047536478,-13.0265827,0.0013223,32.2314034,0.4866401,-0.7580267,4.0000000,-0.4765570,1.0281719,13.4471903,-1.0394964,1.4301904
1666,-13,-5.174697611150471,17.344625047536478,-13.0283318,0.0031405,41.3223152,0.5459712,-0.7955043,4.0000000,-0.5108078,1.0262907,12.9998837,-1.0802009,1.5468122
1667,-13,-5.167240971150471,17.344625047536478,-13.0300198,-0.0050413,0.0000000,0.6001056,-0.8270702,4.0000000,-0.5429479,1.0244261,12.5376635,-1.1111923,1.6436200
1668,-13,-5.159784331150471,17.344625047536478,-13.0316429,-0.0040496,0.0000000,0.6457080,-0.8524674,4.0000000,-0.5703217,1.0225857,12.0643234,-1.1346130,1.7210947
1669,-13,-5.152327691150472,17.344625047536478,-13.0332012,-0.0026446,4.9586778,0.6845763,-0.8724928,4.0000000,-0.5959710,1.0207951,11.5846663,-1.1490147,1.7780195
1670,-13,-5.144871051150471,17.344625047536478,-13.0346937,-0.0009091,13.2231407,0.7151569,-0.8875974,4.0000000,-0.6181692,1.0190759,11.1013479,-1.1570257,1.8184159
1671,-13,-5.137414411150472,17.344625047536478,-13.0361214,0.0009091,22.3140488,0.7358626,-0.8969878,4.0000000,-0.6367559,1.0174356,10.6184206,-1.1572196,1.8381087
1672,-13,-5.129957771150472,17.344625047536478,-13.0374832,0.0027273,31.4049587,0.7464203,-0.9010905,4.0000000,-0.6511735,1.0158757,10.1385622,-1.1510075,1.8397727
1673,-13,-5.122501131150472,17.344625047536478,-13.0387802,0.0040496,40.4958687,0.7501482,-0.9017413,4.0000000,-0.6636223,1.0144155,9.6657581,-1.1398603,1.8301306
1674,-13,-5.115044491150472,17.344625047536478,-13.0400143,-0.0050413,0.0000000,0.7454924,-0.8994400,4.0000000,-0.6704266,1.0130556,9.2024212,-1.1284534,1.8159109
1675,-13,-5.107587851150472,17.344625047536478,-13.0411854,-0.0041322,0.0000000,0.7320842,-0.8929308,4.0000000,-0.6730281,1.0117902,8.7483273,-1.1128335,1.7890249
1676,-13,-5.100131211150472,17.344625047536478,-13.0422955,-0.0032231,0.0000000,0.7123868,-0.8838614,4.0000000,-0.6713921,1.0106302,8.3100481,-1.0963306,1.7572256
1677,-13,-5.092674571150472,17.344625047536478,-13.0433474,-0.0023140,0.0000000,0.6853377,-0.8720043,4.0000000,-0.6633488,1.0095724,7.8866773,-1.0806599,1.7215630
1678,-13,-5.085217931150471,17.344625047536478,-13.0443411,-0.0014050,0.0000000,0.6570126,-0.8604812,4.0000000,-0.6507246,1.0086032,7.4803705,-1.0702378,1.6924568
1679,-13,-5.077761291150471,17.344625047536478,-13.0452785,-0.0003306,1.6528926,0.6208380,-0.8454258,4.0000000,-0.6308449,1.0077317,7.0916510,-1.0600069,1.6564463
1680,-13,-5.070304651150471,17.344625047536478,-13.0461626,0.0004959,5.7851238,0.5832467,-0.8302149,4.0000000,-0.6053206,1.0069495,6.7239976,-1.0551091,1.6246036
1681,-13,-5.062848011150471,17.344625047536478,-13.0469942,0.0011570,11.5702477,0.5458505,-0.8153354,4.0000000,-0.5743423,1.0062513,6.3799896,-1.0563285,1.5969266
1682,-13,-5.055391371150471,17.344625047536478,-13.0477753,0.0018182,18.1818180,0.5100716,-0.8015379,4.0000000,-0.5386112,1.0056344,6.0552006,-1.0644646,1.5752265
1683,-13,-5.047934731150471,17.344625047536478,-13.0485077,0.0025620,25.6198349,0.4708300,-0.7849276,4.0000000,-0.4969092,1.0050884,5.7550788,-1.0729460,1.5446247
1684,-13,-5.040478091150471,17.344625047536478,-13.0491915,0.0033884,33.8842964,0.4352635,-0.7703669,4.0000000,-0.4527716,1.0046182,5.4831271,-1.0879623,1.5220828
1685,-13,-5.033021451150471,17.344625047536478,-13.0498304,0.0042149,42.1487617,0.4007117,-0.7554430,4.0000000,-0.4061393,1.0042144,5.2364736,-1.1047466,1.4974140
1686,-13,-5.025564811150471,17.344625047536478,-13.0504236,-0.0048760,0.0000000,0.3659452,-0.7391817,4.0000000,-0.3580970,1.0038726,5.0200505,-1.1202664,1.4674343
1687,-13,-5.018108171150471,17.344625047536478,-13.0509739,-0.0039669,0.0000000,0.3341621,-0.7235312,4.0000000,-0.3135694,1.0035936,4.8364663,-1.1334929,1.4376019
1688,-13,-5.010651531150471,17.344625047536478,-13.0514812,-0.0030579,0.0000000,0.3066545,-0.7087493,4.0000000,-0.2758124,1.0033704,4.6826844,-1.1416862,1.4065019
1689,-13,-5.003194891150471,17.344625047536478,-13.0519476,-0.0021488,0.0000000,0.2829668,-0.6950800,5.0000000,-0.2485115,1.0032004,4.5635247,-1.1416485,1.3761216
1690,-13,-4.995738251150471,17.344625047536478,-13.0523739,-0.0014050,0.0000000,0.2621560,-0.6805804,5.0000000,-0.2341486,1.0030785,4.4767542,-1.1270123,1.3372899
1691,-13,-4.988281611150471,17.344625047536478,-13.0527611,-0.0009091,0.0000000,0.2468305,-0.6679443,4.0000000,-0.2355540,1.0030013,4.4192495,-1.1003345,1.2994649
1692,-13,-4.980824971150471,17.344625047536478,-13.0531082,-0.0005785,0.0000000,0.2335566,-0.6559618,4.0000000,-0.2499094,1.0029646,4.3938088,-1.0620142,1.2625563
1693,-13,-4.973368331150471,17.344625047536478,-13.0534182,-0.0003306,0.0000000,0.2277889,-0.6475596,4.0000000,-0.2817144,1.0029643,4.3952699,-1.0134048,1.2306060
1694,-13,-4.965911691150471,17.344625047536478,-13.0536900,-0.0001653,0.0000000,0.2255766,-0.6410382,4.0000000,-0.3269835,1.0030001,4.4226036,-0.9550928,1.2020348
1695,-13,-4.958455051150471,17.344625047536478,-13.0539236,-0.0000826,0.0000000,0.2249728,-0.6344606,4.0000000,-0.3803726,1.0030665,4.4704652,-0.8885486,1.1704823
1696,-13,-4.950998411150471,17.344625047536478,-13.0541191,0.0000000,0.0000000,0.2276862,-0.6309871,4.0000000,-0.4433585,1.0031619,4.5414534,-0.8186157,1.1486025
1697,-13,-4.943541771150471,17.344625047536478,-13.0542765,0.0000000,0.0000000,0.2315520,-0.6286827,4.0000000,-0.5092565,1.0032872,4.6304846,-0.7481089,1.1306065
1698,-13,-4.936085131150471,17.344625047536478,-13.0543947,0.0000000,0.0000000,0.2374706,-0.6294823,4.0000000,-0.5810333,1.0034403,4.7374640,-0.6779313,1.1245234
1699,-13,-4.928628491150471,17.344625047536478,-13.0544739,0.0000000,0.0000000,0.2431972,-0.6307189,4.0000000,-0.6492735,1.0036242,4.8638458,-0.6121643,1.1212531
1700,-13,-4.921171851150471,17.344625047536478,-13.0545120,-0.0000826,0.0000000,0.2522661,-0.6355395,5.0000000,-0.7207417,1.0038414,5.0057869,-0.5503373,1.1299294
1701,-13,-4.913715211150471,17.344625047536478,-13.0545092,-0.0001653,0.0000000,0.2586249,-0.6395771,4.0000000,-0.7843385,1.0040919,5.1657753,-0.4948157,1.1404445
1702,-13,-4.906258571150471,17.344625047536478,-13.0544634,-0.0002479,0.0000000,0.2657150,-0.6454833,4.0000000,-0.8458027,1.0043774,5.3447366,-0.4451637,1.1597441
1703,-13,-4.898801931150471,17.344625047536478,-13.0543737,-0.0004132,0.0000000,0.2703790,-0.6510771,4.0000000,-0.8998795,1.0047077,5.5418453,-0.4022747,1.1829232
1704,-13,-4.891345291150471,17.344625047536478,-13.0542393,-0.0005785,0.0000000,0.2709856,-0.6548923,4.0000000,-0.9453158,1.0050861,5.7587638,-0.3644687,1.2054670
1705,-13,-4.883888651150471,17.344625047536478,-13.0540590,-0.0008264,0.0000000,0.2713594,-0.6591090,4.0000000,-0.9848434,1.0055126,5.9941392,-0.3333746,1.2311667
1706,-13,-4.876432011150472,17.344625047536478,-13.0538330,-0.0010744,0.0000000,0.2685888,-0.6615365,4.0000000,-1.0165077,1.0059922,6.2491450,-0.3065653,1.2541658
1707,-13,-4.868975371150471,17.344625047536478,-13.0535593,-0.0014050,0.0000000,0.2640477,-0.6621954,4.0000000,-1.0394613,1.0065230,6.5193577,-0.2849296,1.2715517
1708,-13,-4.861518731150472,17.344625047536478,-13.0532389,-0.0018182,0.0000000,0.2557346,-0.6601107,4.0000000,-1.0548371,1.0071071,6.8047290,-0.2653844,1.2821164
1709,-13,-4.854062091150471,17.344625047536478,-13.0528717,-0.0022314,0.0000000,0.2460119,-0.6569796,4.0000000,-1.0652634,1.0077494,7.1033955,-0.2486959,1.2903023
1710,-13,-4.846605451150472,17.344625047536478,-13.0524578,-0.0027273,0.0000000,0.2330598,-0.6501781,4.0000000,-1.0668314,1.0084426,7.4122419,-0.2335248,1.2855974
1711,-13,-4.839148811150472,17.344625047536478,-13.0519981,-0.0031405,0.0000000,0.2153996,-0.6392362,4.0000000,-1.0610950,1.0091809,7.7291846,-0.2173774,1.2690725
1712,-13,-4.831692171150472,17.344625047536478,-13.0514956,-0.0036364,0.0000000,0.1973080,-0.6263746,4.0000000,-1.0493770,1.0099592,8.0478106,-0.2033722,1.2442653
1713,-13,-4.824235531150472,17.344625047536478,-13.0509501,-0.0042149,0.0000000,0.1766348,-0.6113649,4.0000000,-1.0333898,1.0107652,8.3652372,-0.1893400,1.2150189
1714,-13,-4.816778891150472,17.344625047536478,-13.0503664,-0.0047107,0.0000000,0.1531827,-0.5932856,4.0000000,-1.0113906,1.0115936,8.6795435,-0.1751807,1.1777565
1715,-13,-4.809322251150472,17.344625047536478,-13.0497446,0.0047107,47.1074371,0.1259002,-0.5721976,4.0000000,-0.9830907,1.0124307,8.9838314,-0.1613046,1.1360924
1716,-13,-4.801865611150472,17.344625047536478,-13.0490904,0.0040496,41.3223152,0.0963512,-0.5505063,4.0000000,-0.9516739,1.0132600,9.2778807,-0.1493387,1.0995331
1717,-13,-4.794408971150472,17.344625047536478,-13.0484066,0.0033058,35.5371895,0.0664957,-0.5278050,4.0000000,-0.9140810,1.0140792,9.5572271,-0.1415291,1.0622118
1718,-13,-4.786952331150472,17.344625047536478,-13.0476971,0.0025620,29.7520657,0.0303863,-0.5033679,4.0000000,-0.8725581,1.0148746,9.8192863,-0.1341777,1.0343175
1719,-13,-4.779495691150472,17.344625047536478,-13.0469656,0.0018182,24.7933884,-0.0096869,-0.4779651,4.0000000,-0.8253444,1.0156268,10.0630064,-0.1305857,1.0151486
1720,-13,-4.772039051150472,17.344625047536478,-13.0462170,0.0009917,19.8347111,-0.0577383,-0.4501740,4.0000000,-0.7723389,1.0163336,10.2861738,-0.1280090,1.0085154
1721,-13,-4.764582411150472,17.344625047536478,-13.0454559,0.0002479,15.7024794,-0.1082315,-0.4245052,4.0000000,-0.7183472,1.0169919,10.4879227,-0.1306632,1.0209351
1722,-13,-4.757125771150472,17.344625047536478,-13.0446882,-0.0005785,11.5702477,-0.1670480,-0.3953430,4.0000000,-0.6532670,1.0175937,10.6698732,-0.1374191,1.0441424
1723,-13,-4.749669131150472,17.344625047536478,-13.0439177,-0.0013223,8.2644625,-0.2315869,-0.3664307,4.0000000,-0.5845783,1.0181260,10.8277636,-0.1482830,1.0873783
1724,-13,-4.742212491150472,17.344625047536478,-13.0431499,-0.0020661,5.7851238,-0.3015945,-0.3368297,4.0000000,-0.5099592,1.0185924,10.9642105,-0.1637001,1.1473017
1725,-13,-4.734755851150472,17.344625047536478,-13.0423899,-0.0028099,3.3057852,-0.3742541,-0.3088526,4.0000000,-0.4333723,1.0190014,11.0819874,-0.1843329,1.2248524
1726,-13,-4.727299211150472,17.344625047536478,-13.0416422,-0.0035537,1.6528926,-0.4549085,-0.2785170,4.0000000,-0.3487011,1.0193461,11.1805344,-0.2083328,1.3206630
1727,-13,-4.719842571150472,17.344625047536478,-13.0409136,-0.0042149,0.8264463,-0.5397471,-0.2462703,4.0000000,-0.2567084,1.0196410,11.2643309,-0.2358322,1.4295965
1728,-13,-4.712385931150472,17.344625047536478,-13.0402069,-0.0048760,0.0000000,-0.6262786,-0.2144252,4.0000000,-0.1613339,1.0198927,11.3340435,-0.2675165,1.5523503
1729,-13,-4.704929291150472,17.344625047536478,-13.0395288,0.0045455,47.9338837,-0.7159252,-0.1820477,4.0000000,-0.0602556,1.0201119,11.3945570,-0.3038399,1.6903380
1730,-13,-4.697472651150472,17.344625047536478,-13.0388832,0.0039669,43.8016510,-0.8043182,-0.1491057,4.0000000,0.0454613,1.0203131,11.4509115,-0.3436726,1.8347758
1731,-13,-4.690016011150472,17.344625047536478,-13.0382757,0.0034711,40.4958687,-0.8945609,-0.1120848,4.0000000,0.1601498,1.0205092,11.5042725,-0.3843194,1.9897007
1732,-13,-4.682559371150472,17.344625047536478,-13.0377102,0.0029752,37.1900826,-0.9772778,-0.0770439,4.0000000,0.2747092,1.0207202,11.5601797,-0.4287970,2.1427150
1733,-13,-4.675102731150472,17.344625047536478,-13.0371904,0.0025620,34.7107430,-1.0597290,-0.0386269,4.0000000,0.3963679,1.0209562,11.6242113,-0.4736216,2.3064442
1734,-13,-4.667646091150472,17.344625047536478,-13.0367222,0.0020661,31.4049587,-1.1334963,0.0001131,4.0000000,0.5205536,1.0212364,11.7008400,-0.5203275,2.4661682
1735,-13,-4.660189451150472,17.344625047536478,-13.0363092,0.0016529,29.7520657,-1.2006639,0.0412853,4.0000000,0.6478243,1.0215843,11.7937422,-0.5652538,2.6280839
1736,-13,-4.652732811150472,17.344625047536478,-13.0359554,0.0012397,28.0991745,-1.2566482,0.0808871,4.0000000,0.7723605,1.0220193,11.9077969,-0.6105863,2.7819638
1737,-13,-4.645276171150472,17.344625047536478,-13.0356646,0.0009091,27.2727280,-1.3065282,0.1228238,4.0000000,0.8989217,1.0225549,12.0482388,-0.6532742,2.9424362
1738,-13,-5.264177291150471,17.337168407536478,-13.0039139,-0.0009091,24.7933884,-0.0218475,-0.1842466,4.0000000,-0.1233110,1.0442108,16.7416344,-0.2451822,0.2091371
1739,-13,-5.256720651150471,17.337168407536478,-13.0061378,0.0009091,33.8842964,0.0113778,-0.2476578,4.0000000,-0.1653372,1.0434513,16.6023731,-0.3299783,0.2562564
1740,-13,-5.249264011150471,17.337168407536478,-13.0083418,0.0027273,42.9752083,0.0512301,-0.3136162,4.0000000,-0.2086780,1.0425147,16.4288368,-0.4185543,0.3316715
1741,-13,-5.241807371150471,17.337168407536478,-13.0105181,-0.0047107,7.4380164,0.0976055,-0.3777135,4.0000000,-0.2533106,1.0414145,16.2221127,-0.5021164,0.4249556
1742,-13,-5.234350731150471,17.337168407536478,-13.0126648,-0.0022314,16.5289249,0.1500363,-0.4404691,4.0000000,-0.2989241,1.0401793,15.9850550,-0.5820140,0.5358102
1743,-13,-5.226894091150471,17.337168407536478,-13.0147762,-0.0004132,25.6198349,0.2095651,-0.5048001,4.0000000,-0.3443422,1.0387928,15.7171774,-0.6652579,0.6720948
1744,-13,-5.219437451150471,17.337168407536478,-13.0168476,0.0014050,34.7107430,0.2747149,-0.5674348,4.0000000,-0.3903500,1.0372670,15.4134922,-0.7445196,0.8231065
1745,-13,-5.211980811150471,17.337168407536478,-13.0188751,0.0032231,43.8016510,0.3431162,-0.6265278,4.0000000,-0.4355099,1.0356355,15.0809422,-0.8175459,0.9807294
1746,-13,-5.204524171150471,17.337168407536478,-13.0208549,-0.0045455,4.1322312,0.4133879,-0.6821410,4.0000000,-0.4777147,1.0339117,14.7213392,-0.8865674,1.1422477
1747,-13,-5.197067531150471,17.337168407536478,-13.0227823,-0.0024793,13.2231407,0.4873734,-0.7360791,4.0000000,-0.5196490,1.0320925,14.3320265,-0.9525093,1.3101825
1748,-13,-5.189610891150471,17.337168407536478,-13.0246534,-0.0006612,22.3140488,0.5607166,-0.7854941,4.0000000,-0.5599480,1.0302268,13.9185610,-1.0110402,1.4721074
1749,-13,-5.182154251150471,17.337168407536478,-13.0264673,0.0011570,31.4049587,0.6287360,-0.8280037,4.0000000,-0.5971614,1.0283284,13.4817801,-1.0588460,1.6152624
1750,-13,-5.174697611150471,17.337168407536478,-13.0282192,0.0029752,40.4958687,0.6934444,-0.8660902,4.0000000,-0.6324639,1.0264119,13.0293198,-1.0997164,1.7465436
1751,-13,-5.167240971150471,17.337168407536478,-13.0299072,0.0047934,49.5867767,0.7530984,-0.8992312,4.0000000,-0.6655076,1.0245206,12.5618362,-1.1329548,1.8614870
1752,-13,-5.159784331150471,17.337168407536478,-13.0315313,-0.0041322,0.0000000,0.8060262,-0.9273813,4.0000000,-0.6953647,1.0226536,12.0812130,-1.1593978,1.9592528
1753,-13,-5.152327691150472,17.337168407536478,-13.0330887,-0.0028099,4.1322312,0.8456286,-0.9473699,4.0000000,-0.7196650,1.0208350,11.5937738,-1.1750749,2.0250924
1754,-13,-5.144871051150471,17.337168407536478,-13.0345793,-0.0011570,11.5702477,0.8767062,-0.9624026,4.0000000,-0.7412720,1.0190822,11.1025505,-1.1835333,2.0714588
1755,-13,-5.137414411150472,17.337168407536478,-13.0360022,0.0006612,20.6611576,0.8972893,-0.9721968,4.0000000,-0.7579559,1.0174143,10.6129332,-1.1864375,2.0984557
1756,-13,-5.129957771150472,17.337168407536478,-13.0373592,0.0024793,29.7520657,0.9083588,-0.9773920,4.0000000,-0.7710190,1.0158434,10.1263027,-1.1837651,2.1084468
1757,-13,-5.122501131150472,17.337168407536478,-13.0386505,0.0038843,38.8429756,0.9074185,-0.9769921,4.0000000,-0.7784725,1.0143616,9.6462173,-1.1755115,2.0980904
1758,-13,-5.115044491150472,17.337168407536478,-13.0398760,0.0047934,47.9338837,0.9014766,-0.9750053,4.0000000,-0.7832134,1.0129839,9.1768026,-1.1667972,2.0857193
1759,-13,-5.107587851150472,17.337168407536478,-13.0410385,-0.0042975,0.0000000,0.8839501,-0.9675903,4.0000000,-0.7825189,1.0117078,8.7159405,-1.1526616,2.0541623
1760,-13,-5.100131211150472,17.337168407536478,-13.0421381,-0.0033884,0.0000000,0.8597659,-0.9575793,4.0000000,-0.7768153,1.0105386,8.2728777,-1.1383433,2.0168791
1761,-13,-5.092674571150472,17.337168407536478,-13.0431767,-0.0024793,0.0000000,0.8289504,-0.9452280,4.0000000,-0.7641004,1.0094769,7.8474703,-1.1263555,1.9763637
1762,-13,-5.085217931150471,17.337168407536478,-13.0441570,-0.0015702,0.0000000,0.7958962,-0.9324680,4.0000000,-0.7463735,1.0085075,7.4361758,-1.1185625,1.9391434
1763,-13,-5.077761291150471,17.337168407536478,-13.0450792,-0.0005785,0.8264463,0.7546507,-0.9158821,4.0000000,-0.7214245,1.0076383,7.0479598,-1.1103398,1.8919936
1764,-13,-5.070304651150471,17.337168407536478,-13.0459471,0.0002479,4.1322312,0.7114918,-0.8988760,4.0000000,-0.6900765,1.0068643,6.6811543,-1.1076756,1.8485606
1765,-13,-5.062848011150471,17.337168407536478,-13.0467606,0.0009091,9.0909090,0.6684439,-0.8821804,4.0000000,-0.6526300,1.0061748,6.3382845,-1.1117308,1.8101270
1766,-13,-5.055391371150471,17.337168407536478,-13.0475225,0.0014876,14.8760328,0.6226853,-0.8636166,4.0000000,-0.6092045,1.0055705,6.0191398,-1.1180288,1.7669913
1767,-13,-5.047934731150471,17.337168407536478,-13.0482340,0.0021488,21.4876041,0.5771819,-0.8443969,4.0000000,-0.5612957,1.0050435,5.7280455,-1.1274981,1.7223098
1768,-13,-5.040478091150471,17.337168407536478,-13.0488968,0.0028926,28.9256191,0.5349206,-0.8262331,4.0000000,-0.5110576,1.0045925,5.4670415,-1.1414087,1.6817625
1769,-13,-5.033021451150471,17.337168407536478,-13.0495129,0.0036364,36.3636360,0.4935825,-0.8076847,4.0000000,-0.4599460,1.0042107,5.2332511,-1.1554234,1.6400973
1770,-13,-5.025564811150471,17.337168407536478,-13.0500832,-0.0055372,0.0000000,0.4498500,-0.7863184,4.0000000,-0.4081689,1.0038961,5.0326452,-1.1644681,1.5887012
1771,-13,-5.018108171150471,17.337168407536478,-13.0506096,-0.0047107,0.0000000,0.4113483,-0.7667643,4.0000000,-0.3619965,1.0036435,4.8681192,-1.1715323,1.5422132
1772,-13,-5.010651531150471,17.337168407536478,-13.0510931,-0.0038843,0.0000000,0.3796896,-0.7495275,5.0000000,-0.3265057,1.0034436,4.7336254,-1.1725494,1.4995089
1773,-13,-5.003194891150471,17.337168407536478,-13.0515347,-0.0030579,0.0000000,0.3485001,-0.7307189,5.0000000,-0.3001309,1.0033001,4.6335897,-1.1613067,1.4494466
1774,-13,-4.995738251150471,17.337168407536478,-13.0519361,-0.0023140,0.0000000,0.3192273,-0.7110785,4.0000000,-0.2853845,1.0032055,4.5668788,-1.1367724,1.3940223
1775,-13,-4.988281611150471,17.337168407536478,-13.0522976,-0.0017355,0.0000000,0.3000966,-0.6964593,4.0000000,-0.2890683,1.0031540,4.5322142,-1.1038504,1.3497490
1776,-13,-4.980824971150471,17.337168407536478,-13.0526209,-0.0013223,0.0000000,0.2831500,-0.6822525,4.0000000,-0.3047202,1.0031453,4.5252147,-1.0597848,1.3053651
1777,-13,-4.973368331150471,17.337168407536478,-13.0529070,-0.0009917,0.0000000,0.2683760,-0.6679715,4.0000000,-0.3317873,1.0031725,4.5460272,-1.0041558,1.2581109
