OID_,ClipsFinal_DEM_Large_S3_RegR,X,Y,DEM_Large_S7_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
304,-13,-4.607992971150471,20.014102167536478,-13.2430830,-0.0013223,0.0000000,-0.1062672,-0.2637585,4.0000000,-0.5697529,1.0057009,6.1114902,0.0422359,0.5059134
305,-13,-4.600536331150471,20.014102167536478,-13.2437887,-0.0008264,0.0000000,-0.0290080,-0.3285562,4.0000000,-0.6111351,1.0057225,6.1203260,-0.0459773,0.5055100
306,-13,-4.593079691150471,20.014102167536478,-13.2444954,-0.0004132,0.0000000,0.0495233,-0.3888701,4.0000000,-0.6404715,1.0056630,6.0883999,-0.1372687,0.5219658
307,-13,-4.585623051150471,20.014102167536478,-13.2451973,-0.0001653,0.0000000,0.1255833,-0.4451832,4.0000000,-0.6621567,1.0055275,6.0138679,-0.2282096,0.5580641
308,-13,-4.578166411150471,20.014102167536478,-13.2458878,0.0001653,1.6528926,0.1981965,-0.4967630,4.0000000,-0.6749858,1.0053295,5.9049978,-0.3185401,0.6072876
309,-13,-4.570709771150471,20.014102167536478,-13.2465620,0.0004959,4.9586778,0.2682963,-0.5455344,4.0000000,-0.6830066,1.0050772,5.7635622,-0.4080622,0.6703647
310,-13,-4.563253131150471,20.014102167536478,-13.2472153,0.0009091,9.0909090,0.3365271,-0.5922287,4.0000000,-0.6859051,1.0047762,5.5894918,-0.4985521,0.7461223
311,-13,-4.555796491150471,20.014102167536478,-13.2478409,0.0014876,14.8760328,0.3980464,-0.6346325,4.0000000,-0.6853473,1.0044334,5.3845291,-0.5839177,0.8306764
312,-13,-4.548339851150471,20.014102167536478,-13.2484341,0.0020661,20.6611576,0.4578793,-0.6768566,4.0000000,-0.6847025,1.0040627,5.1549411,-0.6690107,0.9319699
313,-13,-4.540883211150471,20.014102167536478,-13.2489901,0.0027273,27.2727280,0.5113658,-0.7162094,4.0000000,-0.6840866,1.0036732,4.9013057,-0.7483322,1.0436263
314,-13,-4.533426571150471,20.014102167536478,-13.2495041,0.0034711,34.7107430,0.5613036,-0.7553406,4.0000000,-0.6908914,1.0032725,4.6252484,-0.8197898,1.1735168
315,-13,-4.525969931150471,20.014102167536478,-13.2499714,0.0042149,42.1487617,0.6065675,-0.7934915,4.0000000,-0.7101454,1.0028741,4.3334260,-0.8768376,1.3189033
316,-13,-4.518513291150471,20.014102167536478,-13.2503862,-0.0050413,0.0000000,0.6499928,-0.8330851,5.0000000,-0.7504604,1.0024866,4.0291858,-0.9157098,1.4894629
317,-13,-4.511056651150471,20.014102167536478,-13.2507429,-0.0042975,0.0000000,0.6875077,-0.8711633,5.0000000,-0.8196201,1.0021273,3.7257943,-0.9227065,1.6740479
318,-13,-4.503600011150471,20.014102167536478,-13.2510366,-0.0035537,0.0000000,0.7217091,-0.9091653,4.0000000,-0.9310867,1.0018133,3.4361651,-0.8872440,1.8766649
319,-13,-4.496143371150471,20.014102167536478,-13.2512627,-0.0030579,0.0000000,0.7497593,-0.9451129,4.0000000,-1.0878842,1.0015607,3.1831734,-0.8023416,2.0879667
320,-13,-4.488686731150471,20.014102167536478,-13.2514153,-0.0027273,0.0000000,0.7683256,-0.9767740,4.0000000,-1.2761843,1.0013885,2.9987524,-0.6773638,2.2954600
321,-13,-4.481230091150471,20.014102167536478,-13.2514887,-0.0025620,0.0000000,0.7771013,-1.0048451,5.0000000,-1.4547604,1.0013187,2.9193850,-0.5549299,2.5023229
322,-13,-4.473773451150471,20.014102167536478,-13.2514801,-0.0026446,0.0000000,0.7740878,-1.0266110,4.0000000,-1.5535011,1.0013708,2.9752233,-0.4997208,2.6878536
323,-13,-4.466316811150471,20.014102167536478,-13.2513838,-0.0028926,0.0000000,0.7571384,-1.0408299,4.0000000,-1.5357370,1.0015600,3.1761727,-0.5459228,2.8428056
324,-13,-4.458860171150471,20.014102167536478,-13.2511988,-0.0033058,0.0000000,0.7241770,-1.0455351,4.0000000,-1.4261377,1.0019026,3.5107687,-0.6649325,2.9523180
325,-13,-4.451403531150471,20.014102167536478,-13.2509212,-0.0039669,0.0000000,0.6766304,-1.0416992,4.0000000,-1.2795644,1.0024101,3.9544022,-0.8038339,3.0207019
326,-13,-4.443946891150471,20.014102167536478,-13.2505493,-0.0047107,0.0000000,0.6136740,-1.0254371,5.0000000,-1.1312126,1.0030839,4.4784312,-0.9196616,3.0181212
327,-13,-4.436490251150471,20.014102167536478,-13.2500830,-0.0054545,0.0000000,0.5377797,-1.0002112,4.0000000,-1.0021865,1.0039191,5.0525374,-0.9982361,2.9721799
328,-13,-4.429033611150471,20.014102167536478,-13.2495241,0.0038017,38.0165291,0.4460723,-0.9626508,4.0000000,-0.8937867,1.0049150,5.6608725,-1.0315150,2.8676710
329,-13,-4.421576971150471,20.014102167536478,-13.2488718,0.0030579,30.5785122,0.3431697,-0.9155143,4.0000000,-0.8059348,1.0060554,6.2829523,-1.0250937,2.7265337
330,-13,-4.414120331150471,20.014102167536478,-13.2481308,0.0023967,23.9669418,0.2279027,-0.8574257,4.0000000,-0.7338061,1.0073175,6.9061337,-0.9810453,2.5521612
331,-13,-4.406663691150471,20.014102167536478,-13.2473030,0.0015702,17.3553715,0.1017989,-0.7935445,4.0000000,-0.6769454,1.0086854,7.5225754,-0.9101436,2.3902802
332,-13,-4.399207051150471,20.014102167536478,-13.2463932,0.0006612,11.5702477,-0.0326967,-0.7195839,4.0000000,-0.6302879,1.0101397,8.1250238,-0.8088798,2.2194054
333,-13,-4.391750411150472,20.014102167536478,-13.2454052,-0.0003306,6.6115704,-0.1768031,-0.6404639,4.0000000,-0.5927657,1.0116495,8.7059345,-0.6881621,2.0862727
334,-13,-4.384293771150472,20.014102167536478,-13.2443457,-0.0013223,3.3057852,-0.3307886,-0.5569302,4.0000000,-0.5641316,1.0132124,9.2644510,-0.5497289,2.0055089
335,-13,-4.376837131150472,20.014102167536478,-13.2432175,-0.0023140,0.8264463,-0.4917783,-0.4735820,4.0000000,-0.5433018,1.0148168,9.8034678,-0.4038621,1.9989883
336,-13,-4.622906251150471,20.006645527536481,-13.2412939,-0.0032231,0.0000000,-0.2592990,-0.1136973,4.0000000,-0.3937000,1.0057319,6.1285224,0.1663054,0.5850381
337,-13,-4.615449611150471,20.006645527536481,-13.2419825,-0.0023967,0.0000000,-0.1841266,-0.1893835,4.0000000,-0.4692819,1.0059341,6.2344217,0.0905149,0.5265965
338,-13,-4.607992971150471,20.006645527536481,-13.2426853,-0.0017355,0.0000000,-0.1065220,-0.2617545,4.0000000,-0.5319864,1.0060410,6.2896409,0.0084773,0.5025334
339,-13,-4.600536331150471,20.006645527536481,-13.2433958,-0.0011570,0.0000000,-0.0266362,-0.3303500,4.0000000,-0.5828531,1.0060643,6.3015022,-0.0778468,0.5059845
340,-13,-4.593079691150471,20.006645527536481,-13.2441082,-0.0006612,0.0000000,0.0552862,-0.3952001,4.0000000,-0.6227287,1.0060036,6.2680831,-0.1676716,0.5310897
341,-13,-4.585623051150471,20.006645527536481,-13.2448149,-0.0003306,0.0000000,0.1347137,-0.4546103,4.0000000,-0.6524488,1.0058618,6.1930184,-0.2567717,0.5748006
342,-13,-4.578166411150471,20.006645527536481,-13.2455101,0.0000000,0.8264463,0.2109534,-0.5090570,4.0000000,-0.6733084,1.0056552,6.0827022,-0.3448057,0.6325887
343,-13,-4.570709771150471,20.006645527536481,-13.2461891,0.0003306,3.3057852,0.2837874,-0.5592668,4.0000000,-0.6867008,1.0053885,5.9364429,-0.4318328,0.7015755
344,-13,-4.563253131150471,20.006645527536481,-13.2468443,0.0006612,6.6115704,0.3559123,-0.6083696,4.0000000,-0.6967486,1.0050725,5.7602921,-0.5199907,0.7866142
345,-13,-4.555796491150471,20.006645527536481,-13.2474718,0.0011570,11.5702477,0.4205610,-0.6522241,4.0000000,-0.7027282,1.0047159,5.5525670,-0.6017202,0.8781059
346,-13,-4.548339851150471,20.006645527536481,-13.2480659,0.0016529,16.5289249,0.4822775,-0.6946880,4.0000000,-0.7086238,1.0043292,5.3204613,-0.6807522,0.9830127
347,-13,-4.540883211150471,20.006645527536481,-13.2486229,0.0022314,22.3140488,0.5372754,-0.7337949,4.0000000,-0.7160229,1.0039237,5.0648217,-0.7515669,1.0959097
348,-13,-4.533426571150471,20.006645527536481,-13.2491360,0.0028926,28.9256191,0.5919541,-0.7743845,4.0000000,-0.7326515,1.0035094,4.7896361,-0.8161175,1.2310072
349,-13,-4.525969931150471,20.006645527536481,-13.2496004,0.0035537,35.5371895,0.6409897,-0.8130238,4.0000000,-0.7602355,1.0031018,4.5017800,-0.8658121,1.3779418
350,-13,-4.518513291150471,20.006645527536481,-13.2500124,-0.0057851,0.0000000,0.6856548,-0.8511554,5.0000000,-0.8070138,1.0027087,4.2039642,-0.8952971,1.5422957
351,-13,-4.511056651150471,20.006645527536481,-13.2503662,-0.0051240,0.0000000,0.7254961,-0.8882567,4.0000000,-0.8809661,1.0023443,3.9101870,-0.8955472,1.7208716
352,-13,-4.503600011150471,20.006645527536481,-13.2506561,-0.0044628,0.0000000,0.7616315,-0.9250327,4.0000000,-0.9915467,1.0020269,3.6344054,-0.8585188,1.9158500
353,-13,-4.496143371150471,20.006645527536481,-13.2508774,-0.0039669,0.0000000,0.7894872,-0.9595069,4.0000000,-1.1404079,1.0017741,3.3954828,-0.7786057,2.1209447
354,-13,-4.488686731150471,20.006645527536481,-13.2510252,-0.0036364,0.0000000,0.8068676,-0.9896933,4.0000000,-1.3100772,1.0016025,3.2238300,-0.6693094,2.3229339
355,-13,-4.481230091150471,20.006645527536481,-13.2510948,-0.0034711,0.0000000,0.8179238,-1.0177603,5.0000000,-1.4656556,1.0015323,3.1493862,-0.5698650,2.5282586
356,-13,-4.473773451150471,20.006645527536481,-13.2510815,-0.0035537,0.0000000,0.8167726,-1.0390415,4.0000000,-1.5468041,1.0015825,3.1994882,-0.5312790,2.7083280
357,-13,-4.466316811150471,20.006645527536481,-13.2509813,-0.0038017,0.0000000,0.8012938,-1.0535108,4.0000000,-1.5283347,1.0017691,3.3852563,-0.5786869,2.8638947
358,-13,-4.458860171150471,20.006645527536481,-13.2507915,-0.0042149,0.0000000,0.7749721,-1.0611569,4.0000000,-1.4275496,1.0021110,3.6990447,-0.6947642,2.9855821
359,-13,-4.451403531150471,20.006645527536481,-13.2505083,-0.0048760,0.0000000,0.7355435,-1.0612355,4.0000000,-1.2881215,1.0026174,4.1221285,-0.8343497,3.0704668
360,-13,-4.443946891150471,20.006645527536481,-13.2501316,-0.0055372,0.0000000,0.6795781,-1.0488851,5.0000000,-1.1423253,1.0032921,4.6278486,-0.9554449,3.0841146
361,-13,-4.436490251150471,20.006645527536481,-13.2496595,0.0038017,38.0165291,0.6085597,-1.0270667,4.0000000,-1.0124815,1.0041362,5.1898823,-1.0416520,3.0516596
362,-13,-4.429033611150471,20.006645527536481,-13.2490921,0.0031405,31.4049587,0.5261587,-0.9953334,4.0000000,-0.9036298,1.0051455,5.7894645,-1.0870370,2.9668784
363,-13,-4.421576971150471,20.006645527536481,-13.2484312,0.0024793,24.7933884,0.4313871,-0.9537501,4.0000000,-0.8137262,1.0063061,6.4107666,-1.0937741,2.8395884
364,-13,-4.414120331150471,20.006645527536481,-13.2476778,0.0018182,19.0082645,0.3262608,-0.9016860,4.0000000,-0.7387891,1.0075980,7.0365438,-1.0645828,2.6704862
365,-13,-4.406663691150471,20.006645527536481,-13.2468367,0.0009917,13.2231407,0.2097743,-0.8433303,4.0000000,-0.6781608,1.0090053,7.6588135,-1.0084997,2.5036767
366,-13,-4.399207051150471,20.006645527536481,-13.2459097,0.0000826,8.2644625,0.0833010,-0.7746379,4.0000000,-0.6270657,1.0105156,8.2724342,-0.9222102,2.3193958
367,-13,-4.391750411150472,20.006645527536481,-13.2449007,-0.0009091,4.1322312,-0.0522067,-0.7007801,4.0000000,-0.5853172,1.0120914,8.8660212,-0.8162429,2.1628268
368,-13,-4.384293771150472,20.006645527536481,-13.2438164,-0.0019008,1.6528926,-0.1970707,-0.6218154,4.0000000,-0.5498552,1.0137199,9.4390297,-0.6937757,2.0446756
369,-13,-4.376837131150472,20.006645527536481,-13.2426596,-0.0028926,0.0000000,-0.3486947,-0.5428283,4.0000000,-0.5208434,1.0153984,9.9925957,-0.5648133,1.9930698
370,-13,-4.622906251150471,19.999188887536480,-13.2408504,-0.0038843,0.0000000,-0.2617084,-0.1005410,4.0000000,-0.3275379,1.0060482,6.2961020,0.1264559,0.5788030
371,-13,-4.615449611150471,19.999188887536480,-13.2415409,-0.0029752,0.0000000,-0.1861203,-0.1792975,4.0000000,-0.4113385,1.0062695,6.4085507,0.0527435,0.5157005
372,-13,-4.607992971150471,19.999188887536480,-13.2422485,-0.0022314,0.0000000,-0.1077100,-0.2547252,4.0000000,-0.4830004,1.0063952,6.4706345,-0.0264499,0.4903267
373,-13,-4.600536331150471,19.999188887536480,-13.2429638,-0.0015702,0.0000000,-0.0256023,-0.3268619,4.0000000,-0.5434415,1.0064263,6.4864831,-0.1102824,0.4947700
374,-13,-4.593079691150471,19.999188887536480,-13.2436810,-0.0009917,0.0000000,0.0583048,-0.3957439,4.0000000,-0.5931794,1.0063677,6.4557085,-0.1983084,0.5270938
375,-13,-4.585623051150471,19.999188887536480,-13.2443924,-0.0005785,0.0000000,0.1406024,-0.4589568,4.0000000,-0.6323320,1.0062251,6.3817363,-0.2855816,0.5795877
376,-13,-4.578166411150471,19.999188887536480,-13.2450924,-0.0002479,0.0000000,0.2194031,-0.5160130,4.0000000,-0.6612605,1.0060121,6.2705541,-0.3707654,0.6452135
377,-13,-4.570709771150471,19.999188887536480,-13.2457743,0.0000826,1.6528926,0.2959272,-0.5693251,4.0000000,-0.6840796,1.0057322,6.1232095,-0.4545705,0.7240878
378,-13,-4.563253131150471,19.999188887536480,-13.2464323,0.0004132,4.1322312,0.3708652,-0.6203356,4.0000000,-0.7020482,1.0054030,5.9448714,-0.5386230,0.8172055
379,-13,-4.555796491150471,19.999188887536480,-13.2470627,0.0008264,8.2644625,0.4394502,-0.6665919,4.0000000,-0.7165068,1.0050343,5.7370949,-0.6166771,0.9181180
380,-13,-4.548339851150471,19.999188887536480,-13.2476587,0.0012397,12.3966942,0.5029164,-0.7095249,4.0000000,-0.7298287,1.0046358,5.5046077,-0.6892211,1.0272638
381,-13,-4.540883211150471,19.999188887536480,-13.2482157,0.0017355,17.3553715,0.5619947,-0.7503211,4.0000000,-0.7458398,1.0042182,5.2510042,-0.7548026,1.1469980
382,-13,-4.533426571150471,19.999188887536480,-13.2487278,0.0023140,23.1404953,0.6182281,-0.7904176,4.0000000,-0.7694919,1.0037928,4.9782667,-0.8113434,1.2813450
383,-13,-4.525969931150471,19.999188887536480,-13.2491922,0.0028926,28.9256191,0.6704797,-0.8295389,5.0000000,-0.8044303,1.0033743,4.6956596,-0.8546476,1.4301554
384,-13,-4.518513291150471,19.999188887536480,-13.2496023,0.0034711,34.7107430,0.7188522,-0.8681526,5.0000000,-0.8579302,1.0029722,4.4058771,-0.8783749,1.5956450
385,-13,-4.511056651150471,19.999188887536480,-13.2499533,0.0040496,40.4958687,0.7595034,-0.9037899,4.0000000,-0.9352718,1.0026035,4.1198120,-0.8723080,1.7671432
386,-13,-4.503600011150471,19.999188887536480,-13.2502403,-0.0053719,0.0000000,0.7937743,-0.9376366,4.0000000,-1.0415334,1.0022812,3.8548818,-0.8337399,1.9484581
387,-13,-4.496143371150471,19.999188887536480,-13.2504587,-0.0048760,0.0000000,0.8253191,-0.9723493,4.0000000,-1.1816924,1.0020224,3.6278157,-0.7630063,2.1516922
388,-13,-4.488686731150471,19.999188887536480,-13.2506037,-0.0045455,0.0000000,0.8471184,-1.0032721,4.0000000,-1.3356760,1.0018462,3.4620621,-0.6708681,2.3540077
389,-13,-4.481230091150471,19.999188887536480,-13.2506695,-0.0043802,0.0000000,0.8573905,-1.0293863,5.0000000,-1.4691985,1.0017713,3.3900962,-0.5895742,2.5479105
390,-13,-4.473773451150471,19.999188887536480,-13.2506533,-0.0044628,0.0000000,0.8582250,-1.0506772,4.0000000,-1.5379897,1.0018176,3.4319780,-0.5633646,2.7261138
391,-13,-4.466316811150471,19.999188887536480,-13.2505503,-0.0047107,0.0000000,0.8496056,-1.0680884,4.0000000,-1.5236199,1.0020014,3.6003611,-0.6125569,2.8945346
392,-13,-4.458860171150471,19.999188887536480,-13.2503576,-0.0051240,0.0000000,0.8275559,-1.0774531,4.0000000,-1.4317436,1.0023381,3.8933215,-0.7231627,3.0234056
393,-13,-4.451403531150471,19.999188887536480,-13.2500715,-0.0057025,0.0000000,0.7946473,-1.0799803,4.0000000,-1.3011159,1.0028378,4.2942481,-0.8588446,3.1163926
394,-13,-4.443946891150471,19.999188887536480,-13.2496910,0.0037190,37.1900826,0.7454703,-1.0713027,5.0000000,-1.1592315,1.0035101,4.7783279,-0.9833738,3.1460059
395,-13,-4.436490251150471,19.999188887536480,-13.2492142,0.0031405,31.4049587,0.6851779,-1.0553300,4.0000000,-1.0311630,1.0043564,5.3246145,-1.0794972,3.1375370
396,-13,-4.429033611150471,19.999188887536480,-13.2486420,0.0025620,25.6198349,0.6094398,-1.0279604,4.0000000,-0.9200862,1.0053723,5.9154010,-1.1358346,3.0681455
397,-13,-4.421576971150471,19.999188887536480,-13.2479734,0.0019835,19.8347111,0.5219025,-0.9914511,4.0000000,-0.8278921,1.0065471,6.5314350,-1.1550101,2.9558136
398,-13,-4.414120331150471,19.999188887536480,-13.2472124,0.0013223,14.8760328,0.4212487,-0.9432245,4.0000000,-0.7494012,1.0078660,7.1579561,-1.1370478,2.7909706
399,-13,-4.406663691150471,19.999188887536480,-13.2463589,0.0004959,9.9173555,0.3123943,-0.8901426,4.0000000,-0.6856204,1.0093077,7.7845006,-1.0946648,2.6269317
400,-13,-4.399207051150471,19.999188887536480,-13.2454185,-0.0004132,5.7851238,0.1925566,-0.8271952,4.0000000,-0.6310627,1.0108621,8.4054499,-1.0233277,2.4414349
401,-13,-4.391750411150472,19.999188887536480,-13.2443924,-0.0014050,2.4793389,0.0671907,-0.7590604,4.0000000,-0.5856454,1.0124966,9.0115566,-0.9324754,2.2675006
402,-13,-4.384293771150472,19.999188887536480,-13.2432871,-0.0023967,0.8264463,-0.0668485,-0.6846111,4.0000000,-0.5465939,1.0141873,9.5963507,-0.8226283,2.1140714
403,-13,-4.376837131150472,19.999188887536480,-13.2421064,-0.0033884,0.0000000,-0.2074877,-0.6094313,4.0000000,-0.5125331,1.0159352,10.1642370,-0.7063294,2.0171897
404,-13,-4.615449611150471,19.991732247536479,-13.2410641,-0.0036364,0.0000000,-0.1877986,-0.1644418,4.0000000,-0.3457533,1.0066035,6.5766783,0.0168698,0.4983352
405,-13,-4.607992971150471,19.991732247536479,-13.2417736,-0.0028099,0.0000000,-0.1104743,-0.2412282,4.0000000,-0.4244415,1.0067496,6.6475849,-0.0580149,0.4685895
406,-13,-4.600536331150471,19.991732247536479,-13.2424927,-0.0020661,0.0000000,-0.0264661,-0.3173826,4.0000000,-0.4940063,1.0067973,6.6703281,-0.1407590,0.4715688
407,-13,-4.593079691150471,19.991732247536479,-13.2432137,-0.0014050,0.0000000,0.0582841,-0.3895562,4.0000000,-0.5523852,1.0067466,6.6452575,-0.2267271,0.5073997
408,-13,-4.585623051150471,19.991732247536479,-13.2439289,-0.0009091,0.0000000,0.1417602,-0.4555914,4.0000000,-0.5992718,1.0066086,6.5740919,-0.3119109,0.5649409
409,-13,-4.578166411150471,19.991732247536479,-13.2446327,-0.0004959,0.0000000,0.2226381,-0.5161907,4.0000000,-0.6382715,1.0063951,6.4677391,-0.3941100,0.6399369
410,-13,-4.570709771150471,19.991732247536479,-13.2453184,-0.0001653,0.8264463,0.3025643,-0.5735489,4.0000000,-0.6719155,1.0061108,6.3217516,-0.4751822,0.7311297
411,-13,-4.563253131150471,19.991732247536479,-13.2459803,0.0001653,2.4793389,0.3804441,-0.6274095,4.0000000,-0.6998583,1.0057727,6.1440663,-0.5549607,0.8348472
412,-13,-4.555796491150471,19.991732247536479,-13.2466125,0.0005785,5.7851238,0.4500425,-0.6743574,4.0000000,-0.7209458,1.0053900,5.9368105,-0.6277690,0.9403640
413,-13,-4.548339851150471,19.991732247536479,-13.2472095,0.0009091,9.0909090,0.5187539,-0.7206635,4.0000000,-0.7432311,1.0049795,5.7050395,-0.6980959,1.0614880
414,-13,-4.540883211150471,19.991732247536479,-13.2477674,0.0013223,13.2231407,0.5805686,-0.7626481,4.0000000,-0.7675071,1.0045522,5.4548469,-0.7577891,1.1869285
415,-13,-4.533426571150471,19.991732247536479,-13.2482805,0.0018182,18.1818180,0.6393897,-0.8034529,5.0000000,-0.7992784,1.0041164,5.1866293,-0.8076274,1.3248659
416,-13,-4.525969931150471,19.991732247536479,-13.2487440,0.0023140,23.1404953,0.6912940,-0.8410982,5.0000000,-0.8405455,1.0036888,4.9090848,-0.8416510,1.4686530
417,-13,-4.518513291150471,19.991732247536479,-13.2491531,0.0028099,28.0991745,0.7420607,-0.8796976,4.0000000,-0.9003857,1.0032775,4.6265235,-0.8590096,1.6330384
418,-13,-4.511056651150471,19.991732247536479,-13.2495022,0.0033058,33.0578499,0.7869311,-0.9162994,4.0000000,-0.9810551,1.0029005,4.3508310,-0.8515437,1.8066905
419,-13,-4.503600011150471,19.991732247536479,-13.2497883,0.0038017,38.0165291,0.8236347,-0.9498987,4.0000000,-1.0853456,1.0025738,4.0951877,-0.8144518,1.9848092
420,-13,-4.496143371150471,19.991732247536479,-13.2500048,-0.0057851,0.0000000,0.8543520,-0.9824145,4.0000000,-1.2136582,1.0023093,3.8775735,-0.7511707,2.1758909
421,-13,-4.488686731150471,19.991732247536479,-13.2501478,-0.0054545,0.0000000,0.8796149,-1.0133374,4.0000000,-1.3515544,1.0021269,3.7187386,-0.6751204,2.3739107
422,-13,-4.481230091150471,19.991732247536479,-13.2502127,-0.0052893,0.0000000,0.8971084,-1.0414208,5.0000000,-1.4698327,1.0020453,3.6429970,-0.6130089,2.5719783
423,-13,-4.473773451150471,19.991732247536479,-13.2501945,-0.0053719,0.0000000,0.9008699,-1.0632125,4.0000000,-1.5307196,1.0020819,3.6749508,-0.5957054,2.7507064
424,-13,-4.466316811150471,19.991732247536479,-13.2500896,-0.0056198,0.0000000,0.8972695,-1.0821034,4.0000000,-1.5195254,1.0022553,3.8254449,-0.6446813,2.9236948
425,-13,-4.458860171150471,19.991732247536479,-13.2498951,0.0039669,39.6694221,0.8812741,-1.0936840,4.0000000,-1.4374224,1.0025830,4.0947232,-0.7499456,3.0608857
426,-13,-4.451403531150471,19.991732247536479,-13.2496080,0.0034711,34.7107430,0.8515517,-1.0974537,4.0000000,-1.3137094,1.0030763,4.4707885,-0.8811981,3.1586170
427,-13,-4.443946891150471,19.991732247536479,-13.2492256,0.0029752,29.7520657,0.8088009,-1.0926874,5.0000000,-1.1789134,1.0037421,4.9325747,-1.0064614,3.2083883
428,-13,-4.436490251150471,19.991732247536479,-13.2487469,0.0024793,24.7933884,0.7566277,-1.0815829,5.0000000,-1.0538573,1.0045840,5.4616389,-1.1093086,3.2231698
429,-13,-4.429033611150471,19.991732247536479,-13.2481709,0.0019835,19.8347111,0.6889470,-1.0588305,4.0000000,-0.9412528,1.0056008,6.0393486,-1.1764082,3.1710055
430,-13,-4.421576971150471,19.991732247536479,-13.2474985,0.0014050,14.8760328,0.6070183,-1.0259448,4.0000000,-0.8462692,1.0067847,6.6471701,-1.2056204,3.0681353
431,-13,-4.414120331150471,19.991732247536479,-13.2467299,0.0007438,10.7438021,0.5171220,-0.9844535,4.0000000,-0.7677534,1.0081223,7.2710819,-1.2011535,2.9216876
432,-13,-4.406663691150471,19.991732247536479,-13.2458687,-0.0000826,6.6115704,0.4174514,-0.9366321,4.0000000,-0.7015891,1.0095905,7.8995504,-1.1716752,2.7610841
433,-13,-4.399207051150471,19.991732247536479,-13.2449169,-0.0009917,3.3057852,0.3050266,-0.8786801,4.0000000,-0.6441063,1.0111798,8.5270472,-1.1132538,2.5722010
434,-13,-4.391750411150472,19.991732247536479,-13.2438774,-0.0019835,0.8264463,0.1855626,-0.8145754,4.0000000,-0.5942356,1.0128667,9.1422672,-1.0349151,2.3839600
435,-13,-4.384293771150472,19.991732247536479,-13.2427549,-0.0029752,0.0000000,0.0615473,-0.7460498,4.0000000,-0.5528768,1.0146220,9.7393169,-0.9392228,2.2118073
436,-13,-4.376837131150472,19.991732247536479,-13.2415533,-0.0038843,0.0000000,-0.0717871,-0.6739171,4.0000000,-0.5146288,1.0164369,10.3208981,-0.8332053,2.0779905
437,-13,-4.369380491150472,19.991732247536479,-13.2402773,-0.0048760,0.0000000,-0.2114549,-0.5994501,4.0000000,-0.4787359,1.0182996,10.8808079,-0.7201644,1.9895177
438,-13,-4.615449611150471,19.984275607536478,-13.2405510,-0.0043802,0.0000000,-0.1899582,-0.1450686,4.0000000,-0.2729759,1.0069361,6.7390299,-0.0171614,0.4782120
439,-13,-4.607992971150471,19.984275607536478,-13.2412624,-0.0034711,0.0000000,-0.1143322,-0.2241808,4.0000000,-0.3592247,1.0071042,6.8202443,-0.0891370,0.4438574
440,-13,-4.600536331150471,19.984275607536478,-13.2419834,-0.0026446,0.0000000,-0.0293660,-0.3048326,4.0000000,-0.4376366,1.0071707,6.8505111,-0.1720287,0.4453492
441,-13,-4.593079691150471,19.984275607536478,-13.2427073,-0.0019008,0.0000000,0.0553166,-0.3788386,4.0000000,-0.5033071,1.0071323,6.8309107,-0.2543701,0.4796357
442,-13,-4.585623051150471,19.984275607536478,-13.2434254,-0.0013223,0.0000000,0.1393369,-0.4479073,4.0000000,-0.5594321,1.0070006,6.7676883,-0.3363824,0.5415837
443,-13,-4.578166411150471,19.984275607536478,-13.2441320,-0.0008264,0.0000000,0.2219411,-0.5122758,4.0000000,-0.6089621,1.0067931,6.6658649,-0.4155895,0.6252990
444,-13,-4.570709771150471,19.984275607536478,-13.2448206,-0.0004959,0.0000000,0.3039935,-0.5726958,4.0000000,-0.6510832,1.0065120,6.5250301,-0.4943084,0.7249271
445,-13,-4.563253131150471,19.984275607536478,-13.2454853,-0.0001653,0.8264463,0.3834041,-0.6286601,4.0000000,-0.6873727,1.0061718,6.3516593,-0.5699475,0.8362698
446,-13,-4.555796491150471,19.984275607536478,-13.2461205,0.0002479,3.3057852,0.4581077,-0.6799095,4.0000000,-0.7195060,1.0057808,6.1471553,-0.6403130,0.9559941
447,-13,-4.548339851150471,19.984275607536478,-13.2467194,0.0005785,5.7851238,0.5276873,-0.7268833,4.0000000,-0.7510354,1.0053586,5.9196296,-0.7027312,1.0817641
448,-13,-4.540883211150471,19.984275607536478,-13.2472782,0.0009091,9.0909090,0.5898036,-0.7688308,5.0000000,-0.7827197,1.0049229,5.6722226,-0.7549420,1.2087736
449,-13,-4.533426571150471,19.984275607536478,-13.2477922,0.0013223,13.2231407,0.6490725,-0.8096036,5.0000000,-0.8206626,1.0044798,5.4101977,-0.7985446,1.3479179
450,-13,-4.525969931150471,19.984275607536478,-13.2482557,0.0017355,17.3553715,0.7049951,-0.8491694,4.0000000,-0.8697578,1.0040441,5.1388931,-0.8285810,1.4989295
451,-13,-4.518513291150471,19.984275607536478,-13.2486649,0.0021488,21.4876041,0.7556537,-0.8867733,4.0000000,-0.9331073,1.0036250,4.8650823,-0.8404393,1.6591694
452,-13,-4.511056651150471,19.984275607536478,-13.2490139,0.0025620,25.6198349,0.8004019,-0.9221410,4.0000000,-1.0149506,1.0032375,4.5979314,-0.8293315,1.8262106
