OID_,DEM_Large_S3_RegL2,X,Y,DEM_Large_S3_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
1555,-13,-3.258341131150471,18.850866327536480,-13.0153618,0.0004959,7.4380164,2.4078875,-2.5975573,4.0000000,-3.3919203,1.0141990,9.2119408,-1.8031944,23.5861511
1556,-13,-3.250884491150471,18.850866327536480,-13.0148134,0.0002479,7.4380164,10.7397909,-3.7783201,4.0000000,-5.5732193,1.0194734,10.3922234,-1.9834211,39.0391541
1557,-13,-3.243427851150471,18.850866327536480,-13.0142221,-0.0000826,7.4380164,9.7935658,-3.7059011,5.0000000,-4.5800071,1.0295633,11.2844858,-2.8317955,38.7895164
1558,-13,-3.235971211150471,18.850866327536480,-13.0135937,-0.0004132,7.4380164,3.3761475,-1.8981447,5.0000000,-1.4476545,1.0291318,13.6808996,-2.3486350,8.3872347
1559,-13,-3.228514571150471,18.850866327536480,-13.0129337,-0.0010744,5.7851238,-7.7633410,0.7623321,4.0000000,2.2533827,1.0180357,11.7711048,-0.7287185,19.6512985
1560,-13,-3.221057931150471,18.850866327536480,-13.0122471,-0.0019008,4.1322312,-16.8858032,0.4549427,4.0000000,2.2215154,1.0136702,7.5012627,-1.3116300,35.8679047
1561,-13,-3.213601291150471,18.850866327536480,-13.0115385,-0.0027273,2.4793389,-12.7760401,-0.6820566,4.0000000,-0.0285557,1.0114636,6.7768202,-1.3355576,28.1670227
1562,-13,-3.206144651150471,18.850866327536480,-13.0108128,-0.0034711,0.8264463,-7.0075579,-1.6666801,5.0000000,-2.7697473,1.0068613,5.2303910,-0.5636129,25.6119690
1563,-13,-3.198688011150471,18.850866327536480,-13.0100718,-0.0042149,0.0000000,-8.9611492,-1.6725078,4.0000000,-3.4311295,1.0038056,4.7886548,0.0861140,29.6051941
1564,-13,-3.191231371150471,18.850866327536480,-13.0093212,0.0051240,51.2396698,-4.4458027,-1.9702699,3.0000000,-3.8987720,1.0034771,4.9225388,-0.0417678,24.8974991
1565,-13,-3.183774731150470,18.850866327536480,-13.0085602,0.0042975,42.9752083,-3.4499834,-1.0840254,3.0000000,-1.8513073,1.0043101,5.0530515,-0.3167434,11.8089390
1566,-13,-3.176318091150470,18.850866327536480,-13.0077906,0.0035537,35.5371895,-1.8638456,-2.9534194,4.0000000,-2.8819666,1.0117761,6.3269119,-3.0248723,39.5645561
1567,-13,-3.168861451150471,18.850866327536480,-13.0070114,0.0028099,28.9256191,-9.3716249,0.2439535,4.0000000,-2.3010664,1.0217031,11.0166759,2.7889733,20.3575993
1568,-13,-3.161404811150471,18.850866327536480,-13.0062227,0.0020661,23.1404953,3.4511685,2.8394415,3.0000000,1.7788340,1.0151596,10.0399637,3.9000492,26.5751095
1569,-13,-3.153948171150471,18.850866327536480,-13.0054226,0.0012397,17.3553715,-5.4183493,1.4836026,4.0000000,2.6638074,1.0090253,5.9503655,0.3033977,20.1478252
1570,-13,-3.146491531150471,18.850866327536480,-13.0046110,0.0004959,13.2231407,2.4305246,-2.2758973,4.0000000,-1.0480063,1.0112768,6.8784795,-3.5037882,16.1578751
1571,-13,-3.139034891150471,18.850866327536480,-13.0037880,-0.0002479,10.7438021,15.9197531,-4.1372795,3.0000000,-3.5520673,1.0097456,6.3745914,-4.7224917,37.4284668
1572,-13,-3.131578251150471,18.850866327536480,-13.0029526,-0.0010744,8.2644625,5.4169078,-2.4087255,4.0000000,-3.0049939,1.0160900,9.7327757,-1.8124570,13.2948427
1573,-13,-3.124121611150471,18.850866327536480,-13.0021076,-0.0022314,4.9586778,-4.5114713,-2.0818772,4.0000000,-5.0155330,1.0206721,9.9927835,0.8517788,28.8288860
1574,-13,-3.116664971150471,18.850866327536480,-13.0012541,-0.0033884,2.4793389,-5.4455185,-0.8366404,4.0000000,-2.2674832,1.0124152,8.1752939,0.5942023,14.3649664
1575,-13,-3.109208331150471,18.850866327536480,-13.0003958,-0.0045455,0.0000000,5.1934485,-2.2901409,5.0000000,-2.4488652,1.0212861,10.3581648,-2.1314166,11.3687515
1576,-12,-3.101751691150471,18.850866327536480,-12.9995356,0.0045455,45.4545441,-7.0090561,1.0801219,4.0000000,-0.3911777,1.0268861,11.0065203,2.5514214,19.8758373
1577,-12,-3.094295051150471,18.850866327536480,-12.9986782,0.0036364,36.3636360,-14.7402134,0.4902072,3.0000000,1.7009821,1.0102879,6.2235618,-0.7205677,31.1989574
1578,-12,-3.086838411150471,18.850866327536480,-12.9978294,0.0027273,28.0991745,-3.9318008,-0.9046372,5.0000000,1.2621796,1.0055033,5.1221986,-3.0714540,11.2533646
1579,-12,-3.534236811150471,18.843409687536479,-12.9810591,-0.0035537,20.6611576,1.8658164,2.1670132,4.0000000,3.2009833,1.0724102,18.0478554,1.1330431,19.5985107
1580,-12,-3.526780171150471,18.843409687536479,-12.9835186,-0.0008264,29.7520657,5.7985134,2.4267926,4.0000000,2.4865625,1.0688330,21.1329174,2.3670228,16.0593224
1581,-12,-3.519323531150471,18.843409687536479,-12.9859610,0.0014050,38.8429756,-16.2045631,1.3310715,3.0000000,3.1437271,1.0546162,17.9088612,-0.4815843,49.4085464
1582,-12,-3.511866891150471,18.843409687536479,-12.9883766,0.0041322,47.9338837,-0.4139269,2.8349762,3.0000000,4.6987486,1.0565429,18.7208786,0.9712038,44.0160751
1583,-12,-3.504410251150471,18.843409687536479,-12.9907484,-0.0031405,18.1818180,-26.1450825,-1.0289309,3.0000000,4.1549010,1.0709088,21.9089890,-6.2127628,72.8050385
1584,-12,-3.496953611150471,18.843409687536479,-12.9930630,-0.0006612,27.2727280,-8.2652769,-0.6596645,3.0000000,1.9465076,1.0537199,16.2722321,-3.2658365,20.9113255
1585,-12,-3.489496971150471,18.843409687536479,-12.9953079,0.0011570,36.3636360,-4.9642005,4.3365326,4.0000000,-0.1071614,1.0742469,16.3677139,8.7802267,93.2519379
1586,-12,-3.482040331150471,18.843409687536479,-12.9974680,0.0033884,45.4545441,-25.9652939,3.4974272,5.0000000,-2.4522152,1.1130692,26.0890312,9.4470701,130.7084656
1587,-12,-3.474583691150471,18.843409687536479,-12.9995327,-0.0042975,9.0909090,19.1508160,-4.3965149,5.0000000,-4.7099986,1.0964515,24.5979404,-4.0830307,59.6587563
1588,-13,-3.467127051150471,18.843409687536479,-13.0014896,-0.0020661,15.7024794,77.6953354,-9.7598457,5.0000000,-5.9437432,1.0657142,19.1975174,-13.5759478,263.9830627
1589,-13,-3.459670411150471,18.843409687536479,-13.0033312,-0.0002479,24.7933884,19.5725269,-6.8938446,4.0000000,-2.1559613,1.0296685,11.7965622,-11.6317282,158.4732056
1590,-13,-3.452213771150471,18.843409687536479,-13.0050507,0.0015702,33.8842964,11.8085594,-4.4458165,4.0000000,-2.0322173,1.0223064,10.7899151,-6.8594155,57.9347076
1591,-13,-3.444757131150471,18.843409687536479,-13.0066471,0.0033884,42.9752083,9.8140049,-3.1755044,4.0000000,-2.9759865,1.0296968,12.6815815,-3.3750224,22.7464542
1592,-13,-3.437300491150471,18.843409687536479,-13.0081148,-0.0047934,0.0000000,12.5715380,-4.7680893,4.0000000,-5.2228832,1.0215001,9.4303932,-4.3132958,69.7431641
1593,-13,-3.429843851150471,18.843409687536479,-13.0094528,-0.0038843,0.0000000,-3.9656847,-1.9883572,4.0000000,-4.4109230,1.0069711,5.1471705,0.4342087,24.2914295
1594,-13,-3.422387211150471,18.843409687536479,-13.0106640,-0.0029752,0.0000000,-4.4766555,2.3416145,3.0000000,2.1527927,1.0022413,3.7053485,2.5304363,31.1381912
1595,-13,-3.414930571150471,18.843409687536479,-13.0117521,-0.0020661,0.0000000,2.8868182,3.0562260,3.0000000,0.7463677,1.0151993,8.1046991,5.3660846,32.2985802
1596,-13,-3.407473931150471,18.843409687536479,-13.0127230,-0.0011570,0.0000000,-10.8725863,0.0248310,4.0000000,2.4830568,1.0166085,9.7308426,-2.4333949,23.0584297
1597,-13,-3.400017291150471,18.843409687536479,-13.0135822,-0.0006612,0.0000000,-35.2884026,-2.7682889,4.0000000,1.5575265,1.0038275,3.8543546,-7.0941038,101.9332123
1598,-13,-3.392560651150471,18.843409687536479,-13.0143385,-0.0002479,0.0000000,-14.2811899,0.0890639,5.0000000,-3.5962503,1.0018065,2.2930360,3.7743781,28.6838017
1599,-13,-3.385104011150471,18.843409687536479,-13.0149965,0.0000000,0.0000000,5.3939672,2.7546966,0.0000000,1.8801035,1.0018971,2.7374575,3.6292896,19.6329784
1600,-13,-3.377647371150471,18.843409687536479,-13.0155640,0.0000000,0.0000000,19.8393116,5.0971808,3.0000000,7.0420952,1.0051962,4.0703850,3.1522660,65.1018066
1601,-13,-3.370190731150471,18.843409687536479,-13.0160456,0.0000000,0.0000000,7.1023936,3.6314020,3.0000000,5.4893212,1.0122255,8.0061188,1.7734829,40.6400414
1602,-13,-3.362734091150471,18.843409687536479,-13.0164452,0.0000000,0.0000000,-5.1084943,0.4504999,3.0000000,2.2550917,1.0137118,10.0775614,-1.3540919,11.8476810
1603,-13,-3.355277451150471,18.843409687536479,-13.0167675,0.0000000,0.0000000,-3.9929519,-1.4152975,4.0000000,-3.1890225,1.0099508,8.0915194,0.3584276,16.8627281
1604,-13,-3.347820811150471,18.843409687536479,-13.0170164,0.0000000,0.0000000,-10.6157770,-0.5974874,3.0000000,-3.9097931,1.0095773,6.6982064,2.7148182,23.4025288
1605,-13,-3.340364171150471,18.843409687536479,-13.0171947,0.0000000,0.0000000,-9.3034391,-0.4638002,3.0000000,-3.3864543,1.0066277,4.9929309,2.4588540,19.8079987
1606,-13,-3.332907531150471,18.843409687536479,-13.0173025,0.0000000,0.0000000,-8.2995701,-2.2368259,4.0000000,-5.5847244,1.0017937,3.4816089,1.1110727,36.9959679
1607,-13,-3.325450891150471,18.843409687536479,-13.0173416,0.0000000,0.0000000,-2.4410834,-0.1110085,4.0000000,-0.8235128,1.0023909,3.6924610,0.6014957,4.9739556
1608,-13,-3.317994251150471,18.843409687536479,-13.0173120,0.0000000,0.0000000,1.3330541,1.2502890,2.0000000,1.2901207,1.0030577,3.9205074,1.2104573,3.6215308
1609,-13,-3.310537611150471,18.843409687536479,-13.0172138,0.0000826,0.8264463,-5.3769999,2.2049642,2.0000000,1.1484505,1.0017935,2.3140104,3.2614779,30.2849445
1610,-13,-3.303080971150471,18.843409687536479,-13.0170479,0.0001653,1.6528926,-19.5326500,-0.9486496,3.0000000,1.4868580,1.0040107,2.1808100,-3.3841572,42.7754593
1611,-13,-3.295624331150471,18.843409687536479,-13.0168152,0.0002479,2.4793389,-5.8579397,-2.9128397,5.0000000,0.8062577,1.0062423,5.1832275,-6.6319370,46.0494003
1612,-13,-3.288167691150471,18.843409687536479,-13.0165186,0.0003306,3.3057852,15.2156410,-4.3070536,4.0000000,-5.4016376,1.0059721,5.2762222,-3.2124693,44.6856689
1613,-13,-3.280711051150471,18.843409687536479,-13.0161581,0.0003306,3.3057852,7.1076217,-3.1026564,5.0000000,-4.4198895,1.0098816,6.7644153,-1.7854230,25.2161140
1614,-13,-3.273254411150471,18.843409687536479,-13.0157385,0.0002479,3.3057852,-3.0521464,-1.2761469,4.0000000,-3.3945479,1.0146223,8.6262846,0.8422542,13.4668341
1615,-13,-3.265797771150471,18.843409687536479,-13.0152626,0.0000826,3.3057852,-6.9798350,-0.0186446,4.0000000,-2.2885745,1.0151719,8.9393806,2.2512853,14.6680727
1616,-13,-3.258341131150471,18.843409687536479,-13.0147352,-0.0001653,3.3057852,-13.8812218,0.1233000,4.0000000,-3.5908732,1.0136561,8.1642332,3.8374732,28.9474659
1617,-13,-3.250884491150471,18.843409687536479,-13.0141611,-0.0004959,3.3057852,-15.4071102,-1.1683022,4.0000000,-3.9712114,1.0188519,9.9048452,1.6346072,38.9463463
1618,-13,-3.243427851150471,18.843409687536479,-13.0135460,-0.0009091,3.3057852,-6.4079819,-1.1566232,3.0000000,-1.5158539,1.0247234,11.8899374,-0.7973927,19.8951702
1619,-13,-3.235971211150471,18.843409687536479,-13.0128965,-0.0013223,3.3057852,-0.6596685,0.3931223,4.0000000,1.2786793,1.0251586,12.5799990,-0.4924347,2.2123599
1620,-13,-3.228514571150471,18.843409687536479,-13.0122185,-0.0019835,2.4793389,-2.1331048,1.7022901,5.0000000,3.4185402,1.0228984,10.3390551,-0.0139602,17.3457565
1621,-13,-3.221057931150471,18.843409687536479,-13.0115166,-0.0028099,1.6528926,-6.1334291,0.2372593,4.0000000,1.9620397,1.0167052,8.6032019,-1.4875211,13.1108332
1622,-13,-3.213601291150471,18.843409687536479,-13.0107946,-0.0036364,0.8264463,-5.1372056,-1.4151694,4.0000000,-0.0549621,1.0120295,8.4862080,-2.7753766,18.9332008
1623,-13,-3.206144651150471,18.843409687536479,-13.0100574,-0.0043802,0.0000000,-7.5998511,-1.6327362,5.0000000,-0.0916446,1.0116116,7.9607172,-3.1738279,26.6837730
1624,-13,-3.198688011150471,18.843409687536479,-13.0093079,-0.0051240,0.0000000,-16.5865784,-1.6178756,5.0000000,1.3950210,1.0147834,7.4829655,-4.6307721,44.8205605
1625,-13,-3.191231371150471,18.843409687536479,-13.0085497,0.0042149,42.1487617,-0.0300132,-3.9853220,5.0000000,-1.4642740,1.0154028,5.4782109,-6.5063701,64.3935013
1626,-13,-3.183774731150470,18.843409687536479,-13.0077839,0.0033884,34.7107430,17.7847672,-4.2366791,5.0000000,-4.0240374,1.0102756,6.1876779,-4.4493213,37.0443573
1627,-13,-3.176318091150470,18.843409687536479,-13.0070105,0.0026446,28.0991745,13.3734035,-3.9931295,5.0000000,-3.2356369,1.0206560,9.4808922,-4.7506218,38.7895088
1628,-13,-3.168861451150471,18.843409687536479,-13.0062284,0.0019008,22.3140488,-3.8371148,0.7834671,4.0000000,-1.2603251,1.0253487,12.0117435,2.8272593,10.7677412
1629,-13,-3.161404811150471,18.843409687536479,-13.0054379,0.0011570,17.3553715,4.1430287,3.3936234,3.0000000,2.1648862,1.0116704,7.9263415,4.6223602,38.9318123
1630,-13,-3.153948171150471,18.843409687536479,-13.0046368,0.0003306,12.3966942,0.6739953,1.0285088,4.0000000,1.1197820,1.0079225,5.3494339,0.9372357,2.9375334
1631,-13,-3.146491531150471,18.843409687536479,-13.0038261,-0.0004132,9.0909090,13.1829176,-3.9941611,5.0000000,-5.5892310,1.0079272,6.0367765,-2.3990908,38.5818863
1632,-13,-3.139034891150471,18.843409687536479,-13.0030050,-0.0011570,7.4380164,12.9948368,-3.8600101,5.0000000,-4.9741187,1.0110670,8.7586765,-2.7459013,35.6558571
1633,-13,-3.131578251150471,18.843409687536479,-13.0021734,-0.0019835,5.7851238,8.0324364,-3.4111083,5.0000000,-5.0809245,1.0263008,10.0502815,-1.7412921,33.1869354
1634,-13,-3.124121611150471,18.843409687536479,-13.0013323,-0.0030579,3.3057852,-7.0692525,-3.1616814,4.0000000,-5.1177549,1.0263619,12.0747414,-1.2056078,60.4315681
1635,-13,-3.116664971150471,18.843409687536479,-13.0004854,-0.0041322,1.6528926,-9.1383247,-1.5083895,4.0000000,-1.1058327,1.0227598,11.4641027,-1.9109462,29.5740261
1636,-12,-3.109208331150471,18.843409687536479,-12.9996328,-0.0052066,0.0000000,-3.3009701,-1.2524551,5.0000000,0.7865714,1.0425674,11.4357471,-3.2914817,13.5178461
1637,-12,-3.101751691150471,18.843409687536479,-12.9987812,0.0039669,39.6694221,-14.1283302,-0.2857855,5.0000000,0.3682675,1.0335332,11.1648607,-0.9398385,30.8235607
1638,-12,-3.094295051150471,18.843409687536479,-12.9979334,0.0030579,31.4049587,-12.7928963,0.0369386,3.0000000,2.1533544,1.0095490,8.0053501,-2.0794771,26.6217308
1639,-12,-3.086838411150471,18.843409687536479,-12.9970942,0.0021488,23.9669418,-1.0882949,-0.9116142,4.0000000,-0.1226697,1.0093473,6.5247145,-1.7005588,5.6074829
1640,-12,-3.534236811150471,18.835953047536478,-12.9814186,-0.0032231,21.4876041,25.8378391,6.6003771,3.0000000,10.6072588,1.0547014,15.6749353,2.5934954,152.3889771
1641,-12,-3.526780171150471,18.835953047536478,-12.9838409,-0.0005785,30.5785122,39.2637787,6.9682055,4.0000000,10.0162430,1.0786611,21.5978432,3.9201677,173.0547028
1642,-12,-3.519323531150471,18.835953047536478,-12.9862471,0.0015702,39.6694221,-25.1356869,3.7231152,4.0000000,9.9605694,1.0660143,21.1947823,-2.5143390,158.5488281
1643,-12,-3.511866891150471,18.835953047536478,-12.9886274,0.0042975,48.7603302,-2.9916925,3.4331939,4.0000000,6.9746304,1.0801337,21.2277470,-0.1082424,80.0922012
1644,-12,-3.504410251150471,18.835953047536478,-12.9909658,-0.0029752,18.1818180,-27.0047569,-1.1192756,4.0000000,2.7306738,1.0848329,23.0355587,-4.9692249,78.8999405
1645,-12,-3.496953611150471,18.835953047536478,-12.9932480,-0.0005785,27.2727280,-10.5402145,-1.0378034,4.0000000,-1.3540908,1.0476978,15.8430004,-0.7215160,29.7695332
1646,-12,-3.489496971150471,18.835953047536478,-12.9954615,0.0012397,36.3636360,-38.4282074,1.5790653,4.0000000,-3.9919040,1.0564860,15.2339544,7.1500349,97.4780731
1647,-12,-3.482040331150471,18.835953047536478,-12.9975910,0.0035537,45.4545441,-39.1842728,4.0017381,3.0000000,-1.7204088,1.0761111,22.0640774,9.7238846,175.6389923
1648,-12,-3.474583691150471,18.835953047536478,-12.9996243,-0.0040496,10.7438021,-2.5883467,-1.8735497,4.0000000,-3.4226339,1.0861747,23.3495903,-0.3244654,30.0969315
1649,-13,-3.467127051150471,18.835953047536478,-13.0015526,-0.0019008,17.3553715,29.8205128,-6.5332255,4.0000000,-4.0297151,1.0935074,22.9414120,-9.0367365,141.2557068
1650,-13,-3.459670411150471,18.835953047536478,-13.0033646,-0.0000826,26.4462814,8.1078167,-7.3235378,4.0000000,-3.0263569,1.0458230,13.5538654,-11.6207190,214.3341675
1651,-13,-3.452213771150471,18.835953047536478,-13.0050564,0.0017355,35.5371895,6.4721594,-4.9644728,4.0000000,-2.1548676,1.0263394,11.5404186,-7.7740779,90.5148392
1652,-13,-3.444757131150471,18.835953047536478,-13.0066252,-0.0064463,0.0000000,11.9697037,-3.7833040,4.0000000,-2.5691633,1.0305222,12.9618282,-4.9974451,35.9319458
1653,-13,-3.437300491150471,18.835953047536478,-13.0080662,-0.0046281,0.0000000,10.2657900,-5.4580956,5.0000000,-3.1177576,1.0114824,7.3415585,-7.7984333,101.0738297
1654,-13,-3.429843851150471,18.835953047536478,-13.0093784,-0.0037190,0.0000000,1.6098316,-2.3950694,5.0000000,-4.0929618,1.0038218,4.2244992,-0.6971769,20.0313416
1655,-13,-3.422387211150471,18.835953047536478,-13.0105648,-0.0028099,0.0000000,3.0098405,2.1692441,2.0000000,2.6861489,1.0085409,5.0006804,1.6523393,13.0346251
1656,-13,-3.414930571150471,18.835953047536478,-13.0116291,-0.0019008,0.0000000,7.5157499,3.1573358,3.0000000,1.6016085,1.0190295,8.8304214,4.7130632,25.5731106
1657,-13,-3.407473931150471,18.835953047536478,-13.0125771,-0.0009917,0.0000000,-7.5391297,0.2924350,4.0000000,0.6854290,1.0151515,8.6546307,-0.1005592,16.1542892
1658,-13,-3.400017291150471,18.835953047536478,-13.0134153,-0.0005785,0.0000000,-16.9877396,-2.3243165,5.0000000,-2.0196853,1.0047126,5.2906251,-2.6289480,56.5184708
1659,-13,-3.392560651150471,18.835953047536478,-13.0141497,-0.0002479,0.0000000,-8.4765291,-0.7440165,6.0000000,-2.9805777,1.0033137,4.0169268,1.4925445,19.3900127
1660,-13,-3.385104011150471,18.835953047536478,-13.0147886,0.0000000,0.0000000,4.3971920,2.6818013,3.0000000,2.4754174,1.0046917,4.6317430,2.8881850,20.2225456
1661,-13,-3.377647371150471,18.835953047536478,-13.0153370,0.0000000,0.0000000,14.5840969,4.8060980,3.0000000,6.7846289,1.0092940,6.9117098,2.8275669,65.6751328
1662,-13,-3.370190731150471,18.835953047536478,-13.0157995,0.0000000,0.0000000,3.0170486,2.1213424,4.0000000,2.7352591,1.0172822,10.6919918,1.5074260,13.0368061
1663,-13,-3.362734091150471,18.835953047536478,-13.0161800,0.0000000,0.0000000,3.5371785,-2.4757133,5.0000000,-2.1633635,1.0171298,10.8827686,-2.7880633,18.6436119
1664,-13,-3.355277451150471,18.835953047536478,-13.0164833,0.0000000,0.0000000,5.4525599,-3.5061514,4.0000000,-6.0508099,1.0105209,7.6132216,-0.9614928,40.3077240
1665,-13,-3.347820811150471,18.835953047536478,-13.0167122,0.0000000,0.0000000,1.7484468,-3.2025313,4.0000000,-4.7170000,1.0073596,5.8999057,-1.6880628,38.5456734
1666,-13,-3.340364171150471,18.835953047536478,-13.0168686,0.0000000,0.0000000,-2.8140535,-1.9553615,5.0000000,-1.6392391,1.0039715,3.7689643,-2.2714839,21.0931168
1667,-13,-3.332907531150471,18.835953047536478,-13.0169525,0.0000000,0.0000000,9.2019615,-3.0488846,4.0000000,-3.0894110,1.0018283,2.2877288,-3.0083582,18.8396683
1668,-13,-3.325450891150471,18.835953047536478,-13.0169659,0.0000000,0.0000000,-0.4527305,-1.1577353,6.0000000,-1.5731483,1.0021598,3.5190737,-0.7423226,6.3216944
1669,-13,-3.317994251150471,18.835953047536478,-13.0169077,0.0000000,0.0000000,0.5052481,-0.9962344,3.0000000,-1.6804532,1.0028331,3.9599459,-0.3120156,3.0010605
1670,-13,-3.310537611150471,18.835953047536478,-13.0167799,0.0000000,0.0000000,-7.3316164,0.7991429,5.0000000,2.4009097,1.0040385,3.2104154,-0.8026237,17.3424797
1671,-13,-3.303080971150471,18.835953047536478,-13.0165825,0.0000000,0.0000000,-31.3109150,0.0429317,4.0000000,1.9110736,1.0044399,1.7651491,-1.8252102,62.7485275
1672,-13,-3.295624331150471,18.835953047536478,-13.0163164,0.0000000,0.0000000,-25.3556919,1.1428512,3.0000000,-1.7055883,1.0058286,4.1687675,3.9912908,56.4622612
1673,-13,-3.288167691150471,18.835953047536478,-13.0159855,0.0000000,0.0000000,-13.5203180,-1.0078835,2.0000000,-4.2001700,1.0083662,6.9696474,2.1844029,32.2397575
1674,-13,-3.280711051150471,18.835953047536478,-13.0155926,-0.0000826,0.0000000,-6.3987327,-1.5170416,5.0000000,-4.1296282,1.0113662,6.6383691,1.0955452,22.8240395
1675,-13,-3.273254411150471,18.835953047536478,-13.0151396,-0.0002479,0.0000000,-3.0362074,-0.0899658,3.0000000,-0.1407705,1.0138928,8.6056728,-0.0391611,6.3880663
1676,-13,-3.265797771150471,18.835953047536478,-13.0146303,-0.0004959,0.0000000,-4.8979616,0.6010646,3.0000000,-1.6616467,1.0097821,6.3427062,2.8637760,11.4529123
1677,-13,-3.258341131150471,18.835953047536478,-13.0140715,-0.0008264,0.0000000,-7.2819695,-0.9418828,3.0000000,-3.7288749,1.0063405,6.2828698,1.8451093,18.6851692
1678,-13,-3.250884491150471,18.835953047536478,-13.0134697,-0.0012397,0.0000000,-3.6157947,-0.9246396,5.0000000,-1.4062254,1.0158248,9.9535666,-0.4430539,11.3760729
1679,-13,-3.243427851150471,18.835953047536478,-13.0128288,-0.0017355,0.0000000,-1.7901286,0.1475144,5.0000000,0.5552065,1.0251790,10.7150421,-0.2601776,3.9439523
1680,-13,-3.235971211150471,18.835953047536478,-13.0121574,-0.0022314,0.0000000,-1.3068613,0.7717841,4.0000000,2.1463647,1.0260630,10.7083321,-0.6027966,5.5233250
1681,-13,-3.228514571150471,18.835953047536478,-13.0114594,-0.0028926,0.0000000,0.2764164,1.1364334,3.0000000,2.0779753,1.0206687,10.0380173,0.1948913,5.0493817
1682,-13,-3.221057931150471,18.835953047536478,-13.0107403,-0.0037190,0.0000000,1.8545476,1.5824844,3.0000000,1.1422147,1.0128250,9.8978767,2.0227542,6.6117024
1683,-13,-3.213601291150471,18.835953047536478,-13.0100040,-0.0045455,0.0000000,-1.4050908,0.4245535,4.0000000,0.1497335,1.0144813,9.7193995,0.6993734,3.7273200
1684,-13,-3.206144651150471,18.835953047536478,-13.0092545,0.0047107,47.1074371,-3.4298441,-0.3565521,3.0000000,0.0047195,1.0189829,9.9346075,-0.7178236,7.8109274
1685,-13,-3.198688011150471,18.835953047536478,-13.0084953,0.0039669,39.6694221,-11.8645449,-0.7673758,4.0000000,1.4530005,1.0229809,10.5527992,-2.9877522,27.6843834
1686,-13,-3.191231371150471,18.835953047536478,-13.0077286,0.0032231,33.0578499,-5.7942719,-2.0100334,3.0000000,1.1000240,1.0204706,10.1844282,-5.1200910,28.7377739
1687,-13,-3.183774731150470,18.835953047536478,-13.0069571,0.0023967,26.4462814,5.8569789,-3.3895450,5.0000000,-1.7517229,1.0173830,8.9236898,-5.0273671,35.3923302
1688,-13,-3.176318091150470,18.835953047536478,-13.0061798,0.0016529,20.6611576,4.0251055,-4.0323973,5.0000000,-0.8938225,1.0294775,9.9471121,-7.1709723,58.9461594
1689,-13,-3.168861451150471,18.835953047536478,-13.0053949,0.0009091,15.7024794,-1.6433125,0.6010504,4.0000000,0.8277435,1.0250708,11.6095858,0.3743573,5.1647725
1690,-13,-3.161404811150471,18.835953047536478,-13.0046024,0.0001653,11.5702477,9.0985117,3.5417612,3.0000000,3.3082149,1.0087419,7.5567970,3.7753072,33.0589676
1691,-13,-3.153948171150471,18.835953047536478,-13.0038013,-0.0006612,7.4380164,-6.8640075,0.6474878,3.0000000,-0.5391571,1.0058831,4.7662330,1.8341328,15.5984135
1692,-13,-3.146491531150471,18.835953047536478,-13.0029907,-0.0014050,4.9586778,-8.0469608,-2.5246913,3.0000000,-6.2206903,1.0132025,9.2257738,1.1713077,44.8519707
1693,-13,-3.139034891150471,18.835953047536478,-13.0021725,-0.0021488,4.1322312,-1.5771568,-2.2372432,3.0000000,-4.5935636,1.0283560,12.1926346,0.1190773,26.4684486
1694,-13,-3.131578251150471,18.835953047536478,-13.0013447,-0.0029752,3.3057852,0.5296207,-1.7224936,5.0000000,-3.0487649,1.0431434,14.2398767,-0.3962224,12.9132404
1695,-13,-3.124121611150471,18.835953047536478,-13.0005102,-0.0040496,1.6528926,-1.4347937,0.2816589,4.0000000,0.5143350,1.0384992,16.2389030,0.0489828,3.7767603
1696,-12,-3.116664971150471,18.835953047536478,-12.9996700,-0.0050413,0.8264463,-1.0682250,1.7562087,4.0000000,3.7653039,1.0394551,13.2294817,-0.2528866,16.9864044
1697,-12,-3.109208331150471,18.835953047536478,-12.9988260,0.0040496,40.4958687,-3.3501897,0.8846228,4.0000000,2.6038675,1.0426111,11.2619200,-0.8346220,10.8875504
1698,-12,-3.101751691150471,18.835953047536478,-12.9979839,0.0032231,33.0578499,-1.1888902,1.7026399,5.0000000,3.6947265,1.0233681,11.3354082,-0.2894466,15.7093897
1699,-12,-3.094295051150471,18.835953047536478,-12.9971476,0.0023140,25.6198349,1.7735683,1.3417076,3.0000000,1.2036893,1.0118316,6.7682877,1.4797257,3.7469394
1700,-12,-3.086838411150471,18.835953047536478,-12.9963207,0.0014050,19.0082645,-3.2112792,-0.3201994,4.0000000,-2.0645759,1.0128796,7.9325452,1.4241771,7.1464267
1701,-12,-3.534236811150471,18.828496407536480,-12.9817581,-0.0028926,22.3140488,3.6833386,2.9857202,3.0000000,4.1099210,1.0689609,18.3079967,1.8615196,36.6804161
1702,-12,-3.526780171150471,18.828496407536480,-12.9841404,-0.0003306,31.4049587,25.6738930,5.0988240,3.0000000,5.4442286,1.1159654,23.0612469,4.7534189,76.1159592
1703,-12,-3.519323531150471,18.828496407536480,-12.9865093,0.0017355,40.4958687,-13.2442007,1.4328672,4.0000000,2.6120133,1.1064308,24.9492645,0.2537209,53.5157814
