OID_,RegN,X,Y,DEM_Large_S3_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
1439,-13,-4.421576971150471,19.917165847536481,-13.2445736,-0.0014050,0.0000000,2.5201888,-1.7485057,4.0000000,-1.6947554,1.0089853,7.6209588,-1.8022560,7.4424963
1440,-13,-4.414120331150471,19.917165847536481,-13.2439013,-0.0020661,0.0000000,2.7162168,-1.8182138,5.0000000,-1.5786356,1.0104967,8.2372637,-2.0577919,8.0849934
1441,-13,-4.406663691150471,19.917165847536481,-13.2430849,-0.0029752,0.0000000,2.8201106,-1.8521609,4.0000000,-1.4533509,1.0124238,8.9602032,-2.2509708,8.4146671
1442,-13,-4.399207051150471,19.917165847536481,-13.2421188,-0.0038843,0.0000000,2.8142385,-1.8484138,4.0000000,-1.3310361,1.0147402,9.7596245,-2.3657916,8.4057884
1443,-13,-4.391750411150471,19.917165847536481,-13.2410059,-0.0048760,0.0000000,2.6926758,-1.8033980,4.0000000,-1.2168565,1.0173811,10.5947618,-2.3899395,8.0150871
1444,-13,-4.384293771150471,19.917165847536481,-13.2397490,0.0039669,42.9752083,2.4685032,-1.7202004,4.0000000,-1.1112223,1.0202446,11.4290876,-2.3291786,7.2987218
1445,-13,-4.376837131150471,19.917165847536481,-13.2383566,0.0026446,34.7107430,2.1572220,-1.5979060,4.0000000,-1.0116395,1.0232013,12.2300291,-2.1841724,6.2841167
1446,-13,-4.369380491150471,19.917165847536481,-13.2368393,0.0010744,26.4462814,1.7933909,-1.4439623,4.0000000,-0.9186606,1.0260963,12.9608498,-1.9692641,5.1034865
1447,-13,-4.361923851150471,19.917165847536481,-13.2352123,-0.0005785,19.0082645,1.4336866,-1.2783574,4.0000000,-0.8328903,1.0287838,13.5990505,-1.7238245,3.9728627
1448,-13,-4.354467211150471,19.917165847536481,-13.2334919,-0.0021488,12.3966942,1.1238043,-1.1214367,4.0000000,-0.7556483,1.0312252,14.1485634,-1.4872251,3.0393498
1449,-13,-4.347010571150471,19.917165847536481,-13.2316904,-0.0038843,6.6115704,0.8723117,-0.9798444,4.0000000,-0.6846719,1.0334061,14.6209288,-1.2750169,2.3089404
1450,-13,-4.339553931150471,19.917165847536481,-13.2298212,0.0042975,47.9338837,0.6793487,-0.8587417,4.0000000,-0.6190457,1.0353516,15.0264063,-1.0984378,1.7671483
1451,-13,-4.332097291150471,19.917165847536481,-13.2278929,0.0023140,38.8429756,0.5390289,-0.7615076,4.0000000,-0.5594546,1.0371277,15.3850441,-0.9635608,1.3884420
1452,-13,-4.324640651150471,19.917165847536481,-13.2259121,0.0004959,29.7520657,0.4390479,-0.6865222,4.0000000,-0.5087122,1.0388025,15.7157068,-0.8643323,1.1329843
1453,-13,-4.317184011150471,19.917165847536481,-13.2238827,-0.0014050,20.6611576,0.3710352,-0.6359516,4.0000000,-0.4660325,1.0404260,16.0258827,-0.8058707,0.9891158
1454,-13,-4.309727371150471,19.917165847536481,-13.2218084,-0.0034711,12.3966942,0.3283191,-0.6118258,4.0000000,-0.4320984,1.0420892,16.3383102,-0.7915530,0.9518322
1455,-13,-4.302270731150471,19.917165847536481,-13.2196865,0.0042975,47.9338837,0.3012562,-0.6092207,4.0000000,-0.4059896,1.0439013,16.6719894,-0.8124519,1.0004528
1456,-13,-4.294814091150471,19.917165847536481,-13.2175140,0.0020661,38.8429756,0.2837555,-0.6213068,4.0000000,-0.3848320,1.0458918,17.0301933,-0.8577816,1.1095402
1457,-13,-4.287357451150471,19.917165847536481,-13.2152882,0.0000000,29.7520657,0.2746418,-0.6454118,4.0000000,-0.3673103,1.0481132,17.4206333,-0.9235134,1.2714974
1458,-13,-4.279900811150471,19.917165847536481,-13.2130032,-0.0022314,20.6611576,0.2663555,-0.6647623,4.0000000,-0.3498786,1.0506074,17.8503532,-0.9796460,1.4099606
1459,-13,-4.272444171150471,19.917165847536481,-13.2106533,-0.0047934,11.5702477,0.2557238,-0.6636142,4.0000000,-0.3338436,1.0532647,18.2974319,-0.9933847,1.4337054
1460,-13,-4.264987531150471,19.917165847536481,-13.2082396,0.0027273,43.8016510,0.2402719,-0.6417504,4.0000000,-0.3165130,1.0559217,18.7318573,-0.9669878,1.3450403
1461,-13,-4.257530891150471,19.917165847536481,-13.2057638,0.0003306,34.7107430,0.2219149,-0.6040849,4.0000000,-0.3007285,1.0585309,19.1450462,-0.9074413,1.1779430
1462,-13,-4.250074251150471,19.917165847536481,-13.2032280,-0.0020661,25.6198349,0.1997871,-0.5525563,4.0000000,-0.2880406,1.0609673,19.5215321,-0.8170720,0.9600070
1463,-13,-4.242617611150471,19.917165847536481,-13.2006407,-0.0047107,16.5289249,0.1724561,-0.4877428,4.0000000,-0.2785962,1.0631064,19.8468399,-0.6968895,0.7164339
1464,-13,-4.235160971150471,19.917165847536481,-13.1980095,0.0026446,42.1487617,0.1365422,-0.4076700,4.0000000,-0.2714414,1.0649118,20.1165924,-0.5438985,0.4715463
1465,-13,-4.227704331150471,19.917165847536481,-13.1953421,0.0000000,33.0578499,0.0900531,-0.3091091,4.0000000,-0.2676950,1.0662423,20.3131924,-0.3505232,0.2548173
1466,-13,-4.220247691150471,19.917165847536481,-13.1926517,-0.0026446,23.9669418,0.0363169,-0.2027839,4.0000000,-0.2680666,1.0669904,20.4207230,-0.1375013,0.1290094
1467,-13,-4.212791051150471,19.917165847536481,-13.1899529,0.0047107,48.7603302,-0.0188141,-0.1032699,4.0000000,-0.2749595,1.0671698,20.4440346,0.0684197,0.1170378
1468,-13,-4.205334411150471,19.917165847536481,-13.1872568,0.0019835,39.6694221,-0.0727479,-0.0169116,4.0000000,-0.2869574,1.0668452,20.3957424,0.2531343,0.1946524
1469,-13,-4.197877771150471,19.917165847536481,-13.1845751,-0.0006612,30.5785122,-0.1234867,0.0493694,4.0000000,-0.3054758,1.0661252,20.2870312,0.4042146,0.3227722
1470,-13,-4.190421131150471,19.917165847536481,-13.1819153,-0.0032231,21.4876041,-0.1662273,0.0854876,4.0000000,-0.3304978,1.0651518,20.1396942,0.5014730,0.4460560
1471,-13,-4.182964491150471,19.917165847536481,-13.1792831,0.0041322,47.1074371,-0.2008300,0.0942709,4.0000000,-0.3599296,1.0641340,19.9875469,0.5484713,0.5374523
1472,-13,-4.175507851150471,19.917165847536481,-13.1766777,0.0014876,38.0165291,-0.2262561,0.0792492,4.0000000,-0.3922752,1.0632032,19.8450165,0.5507736,0.5911124
1473,-13,-4.168051211150471,19.917165847536481,-13.1740980,-0.0010744,28.9256191,-0.2390411,0.0439380,4.0000000,-0.4250289,1.0624425,19.7290020,0.5129049,0.6102077
1474,-13,-4.160594571150471,19.917165847536481,-13.1715403,-0.0035537,19.8347111,-0.2320990,-0.0149023,4.0000000,-0.4572044,1.0619842,19.6575813,0.4273998,0.5989844
1475,-13,-4.153137931150471,19.917165847536481,-13.1689968,0.0038017,45.4545441,-0.2023433,-0.0936503,4.0000000,-0.4860368,1.0619088,19.6440754,0.2987362,0.5844110
1476,-13,-4.145681291150471,19.917165847536481,-13.1664591,0.0011570,36.3636360,-0.1448393,-0.1969030,4.0000000,-0.5123335,1.0623248,19.7039585,0.1185274,0.6069879
1477,-13,-4.138224651150471,19.917165847536481,-13.1639137,-0.0014050,27.2727280,-0.0672768,-0.3086094,4.0000000,-0.5298893,1.0633293,19.8551235,-0.0873294,0.7043855
1478,-13,-4.130768011150471,19.917165847536481,-13.1613474,-0.0039669,18.1818180,0.0192691,-0.4128532,4.0000000,-0.5359962,1.0649161,20.0941620,-0.2897101,0.8636448
1479,-13,-4.123311371150471,19.917165847536481,-13.1587467,0.0033058,45.4545441,0.1010069,-0.4944291,4.0000000,-0.5253560,1.0669825,20.3980427,-0.4635022,1.0208554
1480,-13,-4.115854731150471,19.917165847536481,-13.1561022,0.0006612,36.3636360,0.1738155,-0.5557330,4.0000000,-0.5002385,1.0694085,20.7486763,-0.6112274,1.1464711
1481,-13,-4.108398091150470,19.917165847536481,-13.1534061,-0.0019835,27.2727280,0.2261401,-0.5910683,4.0000000,-0.4591044,1.0720776,21.1259460,-0.7230322,1.2003180
1482,-13,-4.100941451150470,19.917165847536481,-13.1506548,-0.0047107,18.1818180,0.2495949,-0.5974452,4.0000000,-0.4056706,1.0748450,21.5097961,-0.7892199,1.1617763
1483,-13,-4.093484811150470,19.917165847536481,-13.1478462,0.0024793,42.1487617,0.2379526,-0.5719935,4.0000000,-0.3399791,1.0775305,21.8741055,-0.8040080,1.0270333
1484,-13,-4.086028171150470,19.917165847536481,-13.1449833,-0.0003306,33.0578499,0.1986000,-0.5223282,4.0000000,-0.2688091,1.0799862,22.1982193,-0.7758473,0.8439571
1485,-13,-4.078571531150471,19.917165847536481,-13.1420708,-0.0032231,23.9669418,0.1361931,-0.4497140,4.0000000,-0.1928220,1.0820681,22.4706707,-0.7066060,0.6445760
1486,-13,-4.071114891150470,19.917165847536481,-13.1391182,0.0038843,47.1074371,0.0601403,-0.3583026,4.0000000,-0.1118116,1.0836709,22.6781712,-0.6047936,0.4705510
1487,-13,-4.570709771150471,19.909709207536480,-13.2386961,0.0034711,35.5371895,0.1860718,-0.4796096,4.0000000,-0.4073292,1.0154004,10.0169897,-0.5518900,0.5783883
1488,-13,-4.563253131150471,19.909709207536480,-13.2395334,0.0042149,42.1487617,0.2873992,-0.5864058,4.0000000,-0.6156629,1.0148071,9.8197451,-0.5571485,0.8518495
1489,-13,-4.555796491150471,19.909709207536480,-13.2403231,-0.0050413,0.0000000,0.3700694,-0.6677580,4.0000000,-0.7885074,1.0140538,9.5657988,-0.5470088,1.1135108
1490,-13,-4.548339851150471,19.909709207536480,-13.2410564,-0.0043802,0.0000000,0.4323278,-0.7252682,4.0000000,-0.9221920,1.0132136,9.2748737,-0.5283444,1.3226513
1491,-13,-4.540883211150471,19.909709207536480,-13.2417316,-0.0037190,0.0000000,0.4773268,-0.7633073,4.0000000,-1.0168449,1.0123482,8.9654751,-0.5097697,1.4656481
1492,-13,-4.533426571150471,19.909709207536480,-13.2423458,-0.0031405,0.0000000,0.5063021,-0.7852560,4.0000000,-1.0748156,1.0114985,8.6511984,-0.4956964,1.5441735
1493,-13,-4.525969931150471,19.909709207536480,-13.2428980,-0.0026446,0.0000000,0.5280926,-0.7973793,4.0000000,-1.1035538,1.0106971,8.3433218,-0.4912049,1.5737572
1494,-13,-4.518513291150471,19.909709207536480,-13.2433891,-0.0022314,0.0000000,0.5450149,-0.8026409,4.0000000,-1.1079233,1.0099618,8.0508833,-0.4973585,1.5674951
1495,-13,-4.511056651150471,19.909709207536480,-13.2438202,-0.0018182,0.0000000,0.5601881,-0.8037935,4.0000000,-1.0936793,1.0093080,7.7832394,-0.5139078,1.5373365
1496,-13,-4.503600011150471,19.909709207536480,-13.2441921,-0.0014876,0.0000000,0.5791829,-0.8067488,4.0000000,-1.0738586,1.0087447,7.5444603,-0.5396390,1.5118926
1497,-13,-4.496143371150471,19.909709207536480,-13.2445059,-0.0011570,0.0000000,0.6061519,-0.8155481,4.0000000,-1.0583746,1.0082753,7.3389516,-0.5727215,1.5102847
1498,-13,-4.488686731150471,19.909709207536480,-13.2447624,-0.0009091,0.0000000,0.6438995,-0.8332961,4.0000000,-1.0578142,1.0078914,7.1670036,-0.6087780,1.5495173
1499,-13,-4.481230091150471,19.909709207536480,-13.2449608,-0.0007438,0.0000000,0.7063661,-0.8686675,4.0000000,-1.0877122,1.0075860,7.0277948,-0.6496228,1.6667928
1500,-13,-4.473773451150471,19.909709207536480,-13.2451000,-0.0006612,0.0000000,0.8060923,-0.9279374,4.0000000,-1.1610258,1.0073553,6.9194031,-0.6948490,1.8996744
1501,-13,-4.466316811150471,19.909709207536480,-13.2451754,-0.0005785,0.0000000,0.9480239,-1.0106353,4.0000000,-1.2767506,1.0071992,6.8454294,-0.7445199,2.2691181
1502,-13,-4.458860171150471,19.909709207536480,-13.2451792,-0.0006612,0.0000000,1.1423330,-1.1174965,5.0000000,-1.4275836,1.0071350,6.8130097,-0.8074095,2.8089476
1503,-13,-4.451403531150471,19.909709207536480,-13.2451029,-0.0007438,0.0000000,1.3948437,-1.2470205,4.0000000,-1.5992783,1.0071959,6.8370819,-0.8947626,3.5560551
1504,-13,-4.443946891150471,19.909709207536480,-13.2449341,-0.0009091,0.0000000,1.6889348,-1.3863412,4.0000000,-1.7504585,1.0074277,6.9413481,-1.0222239,4.4696622
1505,-13,-4.436490251150471,19.909709207536480,-13.2446594,-0.0011570,0.0000000,1.9984785,-1.5210849,4.0000000,-1.8397883,1.0078902,7.1502614,-1.2023814,5.4564753
1506,-13,-4.429033611150471,19.909709207536480,-13.2442675,-0.0015702,0.0000000,2.3002994,-1.6433287,4.0000000,-1.8523237,1.0086464,7.4806352,-1.4343337,6.4423470
1507,-13,-4.421576971150471,19.909709207536480,-13.2437468,-0.0021488,0.0000000,2.5653825,-1.7439041,4.0000000,-1.7928441,1.0097536,7.9425154,-1.6949642,7.3185616
1508,-13,-4.414120331150471,19.909709207536480,-13.2430878,-0.0028926,0.0000000,2.7595558,-1.8142633,5.0000000,-1.6808705,1.0112430,8.5259867,-1.9476563,7.9738994
1509,-13,-4.406663691150471,19.909709207536480,-13.2422848,-0.0038017,0.0000000,2.8596139,-1.8495766,5.0000000,-1.5450835,1.0131254,9.2103415,-2.1540697,8.3297338
1510,-13,-4.399207051150471,19.909709207536480,-13.2413349,-0.0046281,0.0000000,2.8565779,-1.8488531,4.0000000,-1.4046700,1.0153799,9.9675512,-2.2930362,8.3565092
1511,-13,-4.391750411150471,19.909709207536480,-13.2402382,-0.0056198,0.0000000,2.7443910,-1.8099022,4.0000000,-1.2701564,1.0179334,10.7603540,-2.3496480,8.0300846
1512,-13,-4.384293771150471,19.909709207536480,-13.2389994,0.0032231,37.1900826,2.5274518,-1.7332970,4.0000000,-1.1456795,1.0206991,11.5561047,-2.3209145,7.3816543
1513,-13,-4.376837131150471,19.909709207536480,-13.2376251,0.0019008,29.7520657,2.2258523,-1.6199253,4.0000000,-1.0327955,1.0235680,12.3219194,-2.2070551,6.4479051
1514,-13,-4.369380491150471,19.909709207536480,-13.2361259,0.0003306,22.3140488,1.8744737,-1.4770457,4.0000000,-0.9338976,1.0263759,13.0267181,-2.0201938,5.3465242
1515,-13,-4.361923851150471,19.909709207536480,-13.2345171,-0.0012397,15.7024794,1.5207387,-1.3218158,4.0000000,-0.8461226,1.0289969,13.6466923,-1.7975090,4.2720222
1516,-13,-4.354467211150471,19.909709207536480,-13.2328129,-0.0028099,9.9173555,1.2135602,-1.1733334,4.0000000,-0.7726189,1.0313913,14.1834249,-1.5740478,3.3605046
1517,-13,-4.347010571150471,19.909709207536480,-13.2310266,-0.0045455,4.9586778,0.9644185,-1.0397121,4.0000000,-0.7091720,1.0335464,14.6488295,-1.3702523,2.6358163
1518,-13,-4.339553931150471,19.909709207536480,-13.2291698,0.0036364,44.6280975,0.7753770,-0.9258722,4.0000000,-0.6549934,1.0354871,15.0525703,-1.1967511,2.0843124
1519,-13,-4.332097291150471,19.909709207536480,-13.2272520,0.0016529,35.5371895,0.6390210,-0.8341014,4.0000000,-0.6083691,1.0372791,15.4137430,-1.0598338,1.6830322
1520,-13,-4.324640651150471,19.909709207536480,-13.2252789,-0.0001653,26.4462814,0.5443349,-0.7640530,4.0000000,-0.5702140,1.0389867,15.7490120,-0.9578921,1.4039389
1521,-13,-4.317184011150471,19.909709207536480,-13.2232542,-0.0021488,17.3553715,0.4815733,-0.7159939,4.0000000,-0.5397246,1.0406561,16.0690460,-0.8922632,1.2321947
1522,-13,-4.309727371150471,19.909709207536480,-13.2211809,-0.0042149,9.9173555,0.4453848,-0.6925165,4.0000000,-0.5161483,1.0423732,16.3912029,-0.8688846,1.1692919
1523,-13,-4.302270731150471,19.909709207536480,-13.2190590,0.0035537,44.6280975,0.4249070,-0.6879772,4.0000000,-0.4989861,1.0442412,16.7330933,-0.8769684,1.1915472
1524,-13,-4.294814091150471,19.909709207536480,-13.2168837,0.0014050,35.5371895,0.4139124,-0.6966881,4.0000000,-0.4859295,1.0462887,17.1002293,-0.9074467,1.2759219
1525,-13,-4.287357451150471,19.909709207536480,-13.2146530,-0.0006612,26.4462814,0.4103475,-0.7151246,4.0000000,-0.4746370,1.0485431,17.4954529,-0.9556122,1.4077257
1526,-13,-4.279900811150471,19.909709207536480,-13.2123623,-0.0029752,17.3553715,0.4071105,-0.7301932,4.0000000,-0.4632468,1.0510434,17.9241295,-0.9971396,1.5213211
1527,-13,-4.272444171150471,19.909709207536480,-13.2100077,-0.0055372,9.0909090,0.3937617,-0.7248684,4.0000000,-0.4507307,1.0536960,18.3691807,-0.9990061,1.5254450
1528,-13,-4.264987531150471,19.909709207536480,-13.2075882,0.0020661,41.3223152,0.3734336,-0.7013023,4.0000000,-0.4387957,1.0563494,18.7983723,-0.9638088,1.4273129
1529,-13,-4.257530891150471,19.909709207536480,-13.2051077,-0.0003306,32.2314034,0.3489003,-0.6653249,4.0000000,-0.4297980,1.0589261,19.2047176,-0.9008518,1.2667310
1530,-13,-4.250074251150471,19.909709207536480,-13.2025690,-0.0027273,23.1404953,0.3181593,-0.6175447,4.0000000,-0.4237286,1.0613285,19.5769691,-0.8113608,1.0632781
1531,-13,-4.242617611150471,19.909709207536480,-13.1999788,0.0045455,48.7603302,0.2762442,-0.5559069,4.0000000,-0.4191775,1.0634654,19.8990288,-0.6926363,0.8328840
1532,-13,-4.235160971150471,19.909709207536480,-13.1973438,0.0019008,39.6694221,0.2231854,-0.4827505,4.0000000,-0.4200164,1.0652665,20.1660728,-0.5454847,0.6108111
1533,-13,-4.227704331150471,19.909709207536480,-13.1946745,-0.0007438,30.5785122,0.1513340,-0.3915599,4.0000000,-0.4215027,1.0666097,20.3656940,-0.3616171,0.4133026
1534,-13,-4.220247691150471,19.909709207536480,-13.1919823,-0.0033884,21.4876041,0.0688927,-0.2944986,4.0000000,-0.4279198,1.0674111,20.4794025,-0.1610773,0.3005820
1535,-13,-4.212791051150471,19.909709207536480,-13.1892786,0.0038843,46.2809906,-0.0152702,-0.2029359,4.0000000,-0.4383778,1.0676587,20.5137444,0.0325059,0.2885681
1536,-13,-4.205334411150471,19.909709207536480,-13.1865778,0.0011570,37.1900826,-0.0939042,-0.1264082,4.0000000,-0.4550358,1.0674524,20.4819012,0.2022194,0.3578771
1537,-13,-4.197877771150471,19.909709207536480,-13.1838865,-0.0014876,28.0991745,-0.1649744,-0.0660977,4.0000000,-0.4758404,1.0668796,20.3951569,0.3436451,0.4720866
1538,-13,-4.190421131150471,19.909709207536480,-13.1812153,-0.0040496,19.0082645,-0.2184328,-0.0339903,4.0000000,-0.5023323,1.0660669,20.2745113,0.4343518,0.5854142
1539,-13,-4.182964491150471,19.909709207536480,-13.1785669,0.0032231,43.8016510,-0.2554004,-0.0239358,4.0000000,-0.5295541,1.0652295,20.1480370,0.4816826,0.6736897
1540,-13,-4.175507851150471,19.909709207536480,-13.1759415,0.0005785,34.7107430,-0.2766004,-0.0340513,4.0000000,-0.5579225,1.0644435,20.0315437,0.4898198,0.7329785
1541,-13,-4.168051211150471,19.909709207536480,-13.1733398,-0.0019835,25.6198349,-0.2785745,-0.0605006,4.0000000,-0.5825610,1.0638101,19.9355145,0.4615598,0.7575732
1542,-13,-4.160594571150471,19.909709207536480,-13.1707563,-0.0044628,16.5289249,-0.2549421,-0.1079712,4.0000000,-0.6042084,1.0634493,19.8799858,0.3882660,0.7503082
1543,-13,-4.153137931150471,19.909709207536480,-13.1681862,0.0028926,42.1487617,-0.2051463,-0.1752180,4.0000000,-0.6228861,1.0634363,19.8745747,0.2724500,0.7353794
1544,-13,-4.145681291150471,19.909709207536480,-13.1656199,0.0002479,33.0578499,-0.1256146,-0.2631666,4.0000000,-0.6354659,1.0638634,19.9375420,0.1091327,0.7426766
1545,-13,-4.138224651150471,19.909709207536480,-13.1630478,-0.0023140,23.9669418,-0.0287792,-0.3601701,4.0000000,-0.6401400,1.0648428,20.0832825,-0.0802002,0.8102902
1546,-13,-4.130768011150471,19.909709207536480,-13.1604548,-0.0048760,14.8760328,0.0692276,-0.4486895,4.0000000,-0.6323303,1.0663730,20.3088741,-0.2650487,0.9218618
1547,-13,-4.123311371150471,19.909709207536480,-13.1578302,0.0023967,42.1487617,0.1553992,-0.5172534,4.0000000,-0.6105429,1.0683203,20.5933971,-0.4239639,1.0285513
1548,-13,-4.115854731150471,19.909709207536480,-13.1551657,-0.0002479,33.0578499,0.2242552,-0.5646749,4.0000000,-0.5731036,1.0705816,20.9168453,-0.5562462,1.0973728
1549,-13,-4.108398091150470,19.909709207536480,-13.1524544,-0.0028926,23.9669418,0.2713207,-0.5899966,4.0000000,-0.5225381,1.0730505,21.2623425,-0.6574551,1.1060128
1550,-13,-4.100941451150470,19.909709207536480,-13.1496916,0.0043802,48.7603302,0.2874775,-0.5894612,4.0000000,-0.4601340,1.0755678,21.6088600,-0.7187884,1.0413609
1551,-13,-4.093484811150470,19.909709207536480,-13.1468782,0.0015702,39.6694221,0.2683302,-0.5616302,4.0000000,-0.3869751,1.0779742,21.9337540,-0.7362853,0.9098924
1552,-13,-4.086028171150470,19.909709207536480,-13.1440163,-0.0012397,30.5785122,0.2185052,-0.5112339,4.0000000,-0.3077854,1.0801400,22.2194996,-0.7146823,0.7504923
1553,-13,-4.078571531150471,19.909709207536480,-13.1411104,-0.0041322,21.4876041,0.1450202,-0.4413214,4.0000000,-0.2258584,1.0819236,22.4527283,-0.6567844,0.5959969
1554,-13,-4.071114891150470,19.909709207536480,-13.1381693,0.0029752,43.8016510,0.0547416,-0.3531215,4.0000000,-0.1399014,1.0832382,22.6236210,-0.5663416,0.4755634
1555,-13,-4.563253131150471,19.902252567536479,-13.2385235,0.0033058,33.8842964,0.1642368,-0.4859067,4.0000000,-0.4728538,1.0150763,9.9099655,-0.4989596,0.6535389
1556,-13,-4.555796491150471,19.902252567536479,-13.2393131,0.0040496,40.4958687,0.2467217,-0.5774924,4.0000000,-0.6619378,1.0144408,9.6958752,-0.4930471,0.8965839
1557,-13,-4.548339851150471,19.902252567536479,-13.2400522,-0.0052893,0.0000000,0.3179966,-0.6478734,4.0000000,-0.8149682,1.0136887,9.4410448,-0.4807786,1.1142679
1558,-13,-4.540883211150471,19.902252567536479,-13.2407351,-0.0046281,0.0000000,0.3772480,-0.6988840,4.0000000,-0.9291603,1.0128838,9.1579227,-0.4686077,1.2801678
1559,-13,-4.533426571150471,19.902252567536479,-13.2413588,-0.0040496,0.0000000,0.4290540,-0.7372584,4.0000000,-1.0101205,1.0120757,8.8649349,-0.4643963,1.4015714
1560,-13,-4.525969931150471,19.902252567536479,-13.2419224,-0.0035537,0.0000000,0.4748431,-0.7649850,4.0000000,-1.0591490,1.0112933,8.5738716,-0.4708210,1.4766041
1561,-13,-4.518513291150471,19.902252567536479,-13.2424250,-0.0031405,0.0000000,0.5177598,-0.7862027,4.0000000,-1.0831127,1.0105696,8.2938471,-0.4892927,1.5194631
1562,-13,-4.511056651150471,19.902252567536479,-13.2428675,-0.0027273,0.0000000,0.5568136,-0.8014916,4.0000000,-1.0849569,1.0099231,8.0346851,-0.5180263,1.5334719
1563,-13,-4.503600011150471,19.902252567536479,-13.2432489,-0.0023967,0.0000000,0.5956996,-0.8155227,4.0000000,-1.0751408,1.0093617,7.8043785,-0.5559046,1.5412414
1564,-13,-4.496143371150471,19.902252567536479,-13.2435713,-0.0020661,0.0000000,0.6370949,-0.8320477,4.0000000,-1.0655307,1.0088938,7.6069441,-0.5985648,1.5633050
1565,-13,-4.488686731150471,19.902252567536479,-13.2438345,-0.0018182,0.0000000,0.6863647,-0.8551174,4.0000000,-1.0661300,1.0085176,7.4443049,-0.6441047,1.6184963
1566,-13,-4.481230091150471,19.902252567536479,-13.2440386,-0.0016529,0.0000000,0.7550712,-0.8921468,4.0000000,-1.0936859,1.0082285,7.3174562,-0.6906077,1.7415956
1567,-13,-4.473773451150471,19.902252567536479,-13.2441816,-0.0015702,0.0000000,0.8569828,-0.9498566,4.0000000,-1.1622515,1.0080231,7.2265449,-0.7374616,1.9699074
1568,-13,-4.466316811150471,19.902252567536479,-13.2442598,-0.0014876,0.0000000,1.0007211,-1.0297037,4.0000000,-1.2737283,1.0079052,7.1714759,-0.7856792,2.3277719
1569,-13,-4.458860171150471,19.902252567536479,-13.2442665,-0.0015702,0.0000000,1.1959929,-1.1328710,5.0000000,-1.4250963,1.0078839,7.1590271,-0.8406457,2.8505206
1570,-13,-4.451403531150471,19.902252567536479,-13.2441921,-0.0016529,0.0000000,1.4418474,-1.2552007,4.0000000,-1.5999727,1.0079856,7.2031760,-0.9104287,3.5572555
1571,-13,-4.443946891150471,19.902252567536479,-13.2440271,-0.0018182,0.0000000,1.7279619,-1.3879691,4.0000000,-1.7637675,1.0082589,7.3214684,-1.0121708,4.4272566
1572,-13,-4.436490251150471,19.902252567536479,-13.2437572,-0.0020661,0.0000000,2.0267055,-1.5166415,4.0000000,-1.8730372,1.0087569,7.5339108,-1.1602459,5.3686109
1573,-13,-4.429033611150471,19.902252567536479,-13.2433710,-0.0024793,0.0000000,2.3170948,-1.6336007,4.0000000,-1.9068692,1.0095341,7.8576131,-1.3603323,6.3087001
1574,-13,-4.421576971150471,19.902252567536479,-13.2428579,-0.0030579,0.0000000,2.5622773,-1.7278569,4.0000000,-1.8623450,1.0106416,8.2987404,-1.5933688,7.1323786
1575,-13,-4.414120331150471,19.902252567536479,-13.2422085,-0.0038017,0.0000000,2.7441180,-1.7955104,4.0000000,-1.7561697,1.0121089,8.8501635,-1.8348511,7.7655492
1576,-13,-4.406663691150471,19.902252567536479,-13.2414179,-0.0046281,0.0000000,2.8411522,-1.8322382,5.0000000,-1.6157935,1.0139431,9.4938145,-2.0486829,8.1418962
1577,-13,-4.399207051150471,19.902252567536479,-13.2404823,-0.0054545,0.0000000,2.8335299,-1.8322229,4.0000000,-1.4600172,1.0161250,10.2072001,-2.2044287,8.1835127
1578,-13,-4.391750411150471,19.902252567536479,-13.2394018,0.0035537,38.8429756,2.7164316,-1.7949511,4.0000000,-1.3045617,1.0185819,10.9536819,-2.2853403,7.8891120
1579,-13,-4.384293771150471,19.902252567536479,-13.2381821,0.0023967,31.4049587,2.5111916,-1.7251346,4.0000000,-1.1628433,1.0212371,11.7028809,-2.2874258,7.3141928
1580,-13,-4.376837131150471,19.902252567536479,-13.2368279,0.0010744,24.7933884,2.2303269,-1.6232471,4.0000000,-1.0372049,1.0239882,12.4289293,-2.2092896,6.4928308
1581,-13,-4.369380491150471,19.902252567536479,-13.2353497,-0.0004959,18.1818180,1.8918917,-1.4902970,4.0000000,-0.9277309,1.0266850,13.1019497,-2.0528629,5.4788280
1582,-13,-4.361923851150471,19.902252567536479,-13.2337618,-0.0019835,12.3966942,1.5547029,-1.3465824,4.0000000,-0.8380734,1.0292211,13.6959229,-1.8550915,4.4808278
1583,-13,-4.354467211150471,19.902252567536479,-13.2320776,-0.0035537,7.4380164,1.2640249,-1.2102183,4.0000000,-0.7691267,1.0315430,14.2149324,-1.6513101,3.6283853
1584,-13,-4.347010571150471,19.902252567536479,-13.2303104,-0.0052893,3.3057852,1.0297511,-1.0878972,4.0000000,-0.7156204,1.0336583,14.6712990,-1.4601740,2.9377177
1585,-13,-4.339553931150471,19.902252567536479,-13.2284708,0.0028926,40.4958687,0.8517818,-0.9830101,4.0000000,-0.6738966,1.0355880,15.0710945,-1.2921237,2.3945665
1586,-13,-4.332097291150471,19.902252567536479,-13.2265673,0.0009917,31.4049587,0.7287735,-0.9006408,4.0000000,-0.6433999,1.0373913,15.4341669,-1.1578817,1.9964526
