OID_,RegA,X,Y,DEM_Large_S3_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
616,-13,-4.980824971150471,17.456474647536478,-13.0584984,0.0028926,28.9256191,-0.1240899,-0.2918039,4.0000000,-0.0743458,1.0047330,5.5701594,-0.5092620,0.5975944
617,-13,-4.973368331150471,17.456474647536478,-13.0591688,0.0038017,38.0165291,-0.0798059,-0.3395503,4.0000000,-0.1384476,1.0042069,5.2517982,-0.5406529,0.6289978
618,-13,-4.965911691150471,17.456474647536478,-13.0597982,0.0047107,47.1074371,-0.0277383,-0.3906133,4.0000000,-0.1948517,1.0036867,4.9170060,-0.5863749,0.6734049
619,-13,-4.958455051150471,17.456474647536478,-13.0603838,-0.0043802,0.0000000,0.0318776,-0.4415604,4.0000000,-0.2429047,1.0031846,4.5685158,-0.6402161,0.7230691
620,-13,-4.950998411150471,17.456474647536478,-13.0609245,-0.0034711,0.0000000,0.0956662,-0.4882062,4.0000000,-0.2850876,1.0027040,4.2094507,-0.6913248,0.7681694
621,-13,-4.943541771150471,17.456474647536478,-13.0614166,-0.0025620,0.0000000,0.1568301,-0.5266155,4.0000000,-0.3188918,1.0022595,3.8449783,-0.7343393,0.8008561
622,-13,-4.936085131150471,17.456474647536478,-13.0618610,-0.0016529,0.0000000,0.2108319,-0.5586933,4.0000000,-0.3476159,1.0018638,3.4899321,-0.7697708,0.8312923
623,-13,-4.928628491150471,17.456474647536478,-13.0622559,-0.0009091,0.0000000,0.2545851,-0.5849103,4.0000000,-0.3702615,1.0015153,3.1446671,-0.7995590,0.8629858
624,-13,-4.921171851150471,17.456474647536478,-13.0626011,-0.0004132,0.0000000,0.2868084,-0.6030365,4.0000000,-0.3874831,1.0012231,2.8208349,-0.8185899,0.8840137
625,-13,-4.913715211150471,17.456474647536478,-13.0628977,-0.0000826,0.0000000,0.3011004,-0.6084011,4.0000000,-0.3933997,1.0009928,2.5370495,-0.8234026,0.8808306
626,-13,-4.906258571150471,17.456474647536478,-13.0631485,0.0000000,0.0000000,0.3020462,-0.6071054,5.0000000,-0.3889690,1.0008241,2.3079619,-0.8252418,0.8721833
627,-13,-4.898801931150471,17.456474647536478,-13.0633554,0.0000000,0.0000000,0.2947529,-0.6045280,5.0000000,-0.3785488,1.0007150,2.1474760,-0.8305070,0.8739960
628,-13,-4.891345291150471,17.456474647536478,-13.0635233,0.0000000,0.0000000,0.2879043,-0.6080146,4.0000000,-0.3751483,1.0006584,2.0582342,-0.8408808,0.9045200
629,-12,-5.368570251150471,17.449018007536480,-12.9844446,0.0000826,23.1404953,-0.0622460,0.7591009,4.0000000,-0.0360106,1.0349600,14.9406519,1.5542125,2.6035748
630,-12,-5.361113611150471,17.449018007536480,-12.9859447,0.0014876,31.4049587,-0.2312619,0.7148048,4.0000000,-0.1280683,1.0349386,14.9361362,1.5576779,2.6920841
631,-12,-5.353656971150471,17.449018007536480,-12.9874840,0.0029752,40.4958687,-0.4008178,0.6767653,4.0000000,-0.2082300,1.0347948,14.9043036,1.5617605,2.8385365
632,-12,-5.346200331150471,17.449018007536480,-12.9890585,0.0045455,49.5867767,-0.5647606,0.6410809,4.0000000,-0.2744710,1.0345252,14.8457708,1.5566326,3.0007317
633,-12,-5.338743691150471,17.449018007536480,-12.9906626,-0.0038843,6.6115704,-0.7107620,0.6108503,4.0000000,-0.3215060,1.0341600,14.7680063,1.5432066,3.1643817
634,-12,-5.331287051150471,17.449018007536480,-12.9922953,-0.0022314,12.3966942,-0.8364003,0.5834985,4.0000000,-0.3503428,1.0337558,14.6813745,1.5173397,3.3063350
635,-12,-5.323830411150471,17.449018007536480,-12.9939537,-0.0004959,20.6611576,-0.9223343,0.5630786,4.0000000,-0.3540615,1.0333310,14.5873747,1.4802189,3.4000704
636,-12,-5.316373771150471,17.449018007536480,-12.9956360,0.0011570,29.7520657,-0.9627115,0.5520168,4.0000000,-0.3333790,1.0329460,14.5011835,1.4374125,3.4400604
637,-12,-5.308917131150471,17.449018007536480,-12.9973431,0.0026446,38.8429756,-0.9587436,0.5489791,4.0000000,-0.2902300,1.0326521,14.4372921,1.3881882,3.4208627
638,-12,-5.301460491150471,17.449018007536480,-12.9990749,0.0042149,47.9338837,-0.9123558,0.5474752,4.0000000,-0.2289221,1.0324690,14.3971157,1.3238727,3.3160701
639,-13,-5.294003851150471,17.449018007536480,-13.0008316,-0.0039669,6.6115704,-0.8272688,0.5506428,4.0000000,-0.1516268,1.0324291,14.3864536,1.2529125,3.1487336
640,-13,-5.286547211150471,17.449018007536480,-13.0026159,-0.0019008,15.7024794,-0.7169711,0.5481875,4.0000000,-0.0641962,1.0325392,14.4116058,1.1605711,2.9010992
641,-13,-5.279090571150471,17.449018007536480,-13.0044279,0.0000000,24.7933884,-0.5985853,0.5331770,4.0000000,0.0273316,1.0327469,14.4600344,1.0390224,2.5785501
642,-13,-5.271633931150471,17.449018007536480,-13.0062656,0.0017355,33.8842964,-0.4858201,0.5070081,4.0000000,0.1176683,1.0329888,14.5124454,0.8963479,2.2204583
643,-13,-5.264177291150471,17.449018007536480,-13.0081263,0.0033058,42.9752083,-0.3837896,0.4768583,4.0000000,0.2054789,1.0332254,14.5646248,0.7482378,1.8741398
644,-13,-5.256720651150471,17.449018007536480,-13.0100060,-0.0048760,3.3057852,-0.3099671,0.4365390,4.0000000,0.2855026,1.0334140,14.6080027,0.5875753,1.5576265
645,-13,-5.249264011150471,17.449018007536480,-13.0119009,-0.0027273,12.3966942,-0.2728052,0.3870836,4.0000000,0.3576697,1.0334811,14.6240549,0.4164974,1.3034787
646,-13,-5.241807371150471,17.449018007536480,-13.0138025,-0.0008264,21.4876041,-0.2744396,0.3273491,4.0000000,0.4222847,1.0333682,14.6024475,0.2324135,1.1245940
647,-13,-5.234350731150471,17.449018007536480,-13.0157042,0.0009917,30.5785122,-0.3173222,0.2559557,4.0000000,0.4790851,1.0330260,14.5333443,0.0328263,1.0387626
648,-13,-5.226894091150471,17.449018007536480,-13.0175962,0.0028099,39.6694221,-0.3933846,0.1783775,4.0000000,0.5289443,1.0323920,14.3955040,-0.1721892,1.0573055
649,-13,-5.219437451150471,17.449018007536480,-13.0194693,0.0045455,48.7603302,-0.4943067,0.0987810,4.0000000,0.5731543,1.0314580,14.1930590,-0.3755924,1.1774977
650,-13,-5.211980811150471,17.449018007536480,-13.0213118,-0.0037190,4.9586778,-0.6046852,0.0275986,4.0000000,0.6116502,1.0302231,13.9175520,-0.5564530,1.3715850
651,-13,-5.204524171150471,17.449018007536480,-13.0231133,-0.0019008,14.0495872,-0.7051542,-0.0276063,4.0000000,0.6444378,1.0287430,13.5773430,-0.6996503,1.5799491
652,-13,-5.197067531150471,17.449018007536480,-13.0248671,-0.0000826,23.1404953,-0.7895637,-0.0643412,4.0000000,0.6739767,1.0271362,13.2000523,-0.8026590,1.7665051
653,-13,-5.189610891150471,17.449018007536480,-13.0265684,0.0017355,32.2314034,-0.8655761,-0.0911424,4.0000000,0.6999146,1.0254352,12.7860003,-0.8821993,1.9365417
654,-13,-5.182154251150471,17.449018007536480,-13.0282125,0.0035537,41.3223152,-0.9250824,-0.1049424,4.0000000,0.7238982,1.0236810,12.3445377,-0.9337831,2.0638070
655,-13,-5.174697611150471,17.449018007536480,-13.0297966,0.0050413,50.4132233,-0.9520420,-0.1004597,4.0000000,0.7462957,1.0219458,11.8890562,-0.9472150,2.1060386
656,-13,-5.167240971150471,17.449018007536480,-13.0313196,-0.0040496,0.0000000,-0.9467766,-0.0786610,4.0000000,0.7690312,1.0202912,11.4373207,-0.9263532,2.0682194
657,-13,-5.159784331150471,17.449018007536480,-13.0327845,-0.0028926,2.4793389,-0.9099857,-0.0426439,4.0000000,0.7923774,1.0187712,11.0051517,-0.8776652,1.9634132
658,-13,-5.152327691150471,17.449018007536480,-13.0341940,-0.0010744,11.5702477,-0.8422922,0.0064384,4.0000000,0.8151565,1.0174011,10.5999155,-0.8022798,1.8064241
659,-13,-5.144871051150471,17.449018007536480,-13.0355520,0.0007438,20.6611576,-0.7471276,0.0671066,4.0000000,0.8382323,1.0162196,10.2376022,-0.7040192,1.6202773
660,-13,-5.137414411150471,17.449018007536480,-13.0368662,0.0024793,29.7520657,-0.6394355,0.1289961,4.0000000,0.8591241,1.0152417,9.9293032,-0.6011319,1.4417667
661,-13,-5.129957771150471,17.449018007536480,-13.0381432,0.0038843,38.8429756,-0.5452411,0.1814475,4.0000000,0.8789011,1.0144401,9.6690311,-0.5160062,1.3099506
662,-13,-5.122501131150471,17.449018007536480,-13.0393887,0.0047934,47.9338837,-0.4711145,0.2203720,4.0000000,0.8950471,1.0137701,9.4468699,-0.4543031,1.2178354
663,-13,-5.115044491150471,17.449018007536480,-13.0406065,-0.0042975,0.0000000,-0.4121369,0.2498800,4.0000000,0.9070945,1.0131961,9.2514420,-0.4073344,1.1502681
664,-13,-5.107587851150471,17.449018007536480,-13.0418005,-0.0033884,0.0000000,-0.3647076,0.2718917,4.0000000,0.9146432,1.0127084,9.0805998,-0.3708599,1.0970292
665,-13,-5.100131211150471,17.449018007536480,-13.0429726,-0.0024793,0.0000000,-0.3385703,0.2829839,4.0000000,0.9193615,1.0122836,8.9325829,-0.3533937,1.0661179
666,-13,-5.092674571150471,17.449018007536480,-13.0441246,-0.0012397,3.3057852,-0.3342953,0.2808047,4.0000000,0.9185649,1.0118902,8.7913933,-0.3569554,1.0496665
667,-13,-5.085217931150471,17.449018007536480,-13.0452576,0.0005785,12.3966942,-0.3436074,0.2694654,4.0000000,0.9124256,1.0115107,8.6521549,-0.3734948,1.0403354
668,-13,-5.077761291150471,17.449018007536480,-13.0463705,0.0021488,21.4876041,-0.3663539,0.2484664,4.0000000,0.9015955,1.0111333,8.5122967,-0.4046628,1.0393163
669,-13,-5.070304651150471,17.449018007536480,-13.0474625,0.0030579,30.5785122,-0.3998007,0.2147241,4.0000000,0.8813425,1.0107280,8.3606730,-0.4518943,1.0399981
670,-13,-5.062848011150471,17.449018007536480,-13.0485306,0.0039669,39.6694221,-0.4327773,0.1747619,4.0000000,0.8532694,1.0102888,8.1881676,-0.5037456,1.0393883
671,-13,-5.055391371150471,17.449018007536480,-13.0495729,0.0048760,48.7603302,-0.4492724,0.1370488,4.0000000,0.8164416,1.0098060,7.9953446,-0.5423439,1.0202285
672,-13,-5.047934731150471,17.449018007536480,-13.0505848,-0.0042149,0.0000000,-0.4440494,0.1047157,4.0000000,0.7697286,1.0092963,7.7884746,-0.5602971,0.9726771
673,-13,-5.040478091150471,17.449018007536480,-13.0515661,-0.0033058,0.0000000,-0.4184912,0.0777425,4.0000000,0.7122120,1.0087942,7.5748057,-0.5567270,0.8955967
674,-13,-5.033021451150471,17.449018007536480,-13.0525169,-0.0023967,0.0000000,-0.3838537,0.0514814,4.0000000,0.6450307,1.0082967,7.3611374,-0.5420679,0.8066964
675,-13,-5.025564811150471,17.449018007536480,-13.0534363,-0.0014876,0.0000000,-0.3476791,0.0208225,4.0000000,0.5680220,1.0078096,7.1447802,-0.5263771,0.7199793
676,-13,-5.018108171150471,17.449018007536480,-13.0543251,-0.0005785,0.0000000,-0.3105902,-0.0157014,4.0000000,0.4804842,1.0073215,6.9204392,-0.5118870,0.6402180
677,-13,-5.010651531150471,17.449018007536480,-13.0551815,0.0000826,0.8264463,-0.2749146,-0.0579052,4.0000000,0.3871885,1.0068333,6.6885915,-0.5029988,0.5774312
678,-13,-5.003194891150471,17.449018007536480,-13.0560064,0.0004132,4.1322312,-0.2365056,-0.1045879,4.0000000,0.2883104,1.0063412,6.4450850,-0.4974861,0.5279281
679,-13,-4.995738251150471,17.449018007536480,-13.0567970,0.0009091,9.0909090,-0.1999108,-0.1599324,4.0000000,0.1879575,1.0058447,6.1908560,-0.5078222,0.5113767
680,-13,-4.988281611150471,17.449018007536480,-13.0575542,0.0016529,16.5289249,-0.1564054,-0.2198237,4.0000000,0.0881329,1.0053377,5.9164214,-0.5277804,0.5140909
681,-13,-4.980824971150471,17.449018007536480,-13.0582733,0.0024793,24.7933884,-0.1065890,-0.2828305,4.0000000,-0.0070587,1.0048200,5.6231112,-0.5586024,0.5404835
682,-13,-4.973368331150471,17.449018007536480,-13.0589542,0.0033884,33.8842964,-0.0461196,-0.3487014,4.0000000,-0.0982141,1.0043051,5.3164792,-0.5991887,0.5856233
683,-13,-4.965911691150471,17.449018007536480,-13.0595932,0.0042975,42.9752083,0.0244722,-0.4191574,4.0000000,-0.1825887,1.0037888,4.9871321,-0.6557262,0.6607816
684,-13,-4.958455051150471,17.449018007536480,-13.0601883,-0.0047934,0.0000000,0.1038486,-0.4883283,4.0000000,-0.2596699,1.0032805,4.6390524,-0.7169868,0.7530622
685,-13,-4.950998411150471,17.449018007536480,-13.0607357,-0.0038843,0.0000000,0.1861306,-0.5498464,4.0000000,-0.3260221,1.0027865,4.2742696,-0.7736707,0.8436790
686,-13,-4.943541771150471,17.449018007536480,-13.0612326,-0.0029752,0.0000000,0.2632134,-0.6007277,4.0000000,-0.3814291,1.0023273,3.9029212,-0.8200263,0.9231641
687,-13,-4.936085131150471,17.449018007536480,-13.0616779,-0.0020661,0.0000000,0.3293559,-0.6421348,4.0000000,-0.4252276,1.0019180,3.5408576,-0.8590419,0.9960985
688,-13,-4.928628491150471,17.449018007536480,-13.0620708,-0.0012397,0.0000000,0.3806950,-0.6742753,4.0000000,-0.4561402,1.0015622,3.1908929,-0.8924104,1.0619482
689,-13,-4.921171851150471,17.449018007536480,-13.0624113,-0.0006612,0.0000000,0.4136741,-0.6946562,4.0000000,-0.4740797,1.0012676,2.8694441,-0.9152327,1.1068468
690,-13,-4.913715211150471,17.449018007536480,-13.0627003,-0.0002479,0.0000000,0.4225952,-0.7005536,5.0000000,-0.4742678,1.0010407,2.5947850,-0.9268394,1.1212037
691,-13,-4.906258571150471,17.449018007536480,-13.0629396,-0.0000826,0.0000000,0.4115642,-0.6970812,5.0000000,-0.4595860,1.0008835,2.3851984,-0.9345765,1.1233020
692,-13,-4.898801931150471,17.449018007536480,-13.0631332,0.0000000,0.0000000,0.3860562,-0.6886335,4.0000000,-0.4385392,1.0007920,2.2567105,-0.9387277,1.1271771
693,-13,-4.891345291150471,17.449018007536480,-13.0632839,0.0000000,0.0000000,0.3596001,-0.6842678,4.0000000,-0.4312906,1.0007603,2.2095799,-0.9372451,1.1560954
694,-12,-5.390940171150471,17.441561367536480,-12.9787998,0.0044628,48.7603302,0.3598579,0.9076262,3.0000000,0.2436466,1.0338657,14.7044439,1.5716058,2.7652266
695,-12,-5.383483531150471,17.441561367536480,-12.9801884,-0.0040496,7.4380164,0.2901278,0.8917990,3.0000000,0.1849525,1.0343678,14.8129826,1.5986454,2.7889953
696,-12,-5.376026891150471,17.441561367536480,-12.9816351,-0.0026446,11.5702477,0.1763225,0.8591582,4.0000000,0.1098771,1.0348164,14.9107332,1.6084392,2.7862768
697,-12,-5.368570251150471,17.441561367536480,-12.9831362,-0.0011570,17.3553715,0.0255037,0.8150057,4.0000000,0.0256471,1.0351336,14.9760523,1.6043643,2.7949059
698,-12,-5.361113611150471,17.441561367536480,-12.9846849,0.0003306,24.7933884,-0.1341431,0.7736310,4.0000000,-0.0515311,1.0352967,15.0085344,1.5987931,2.8620784
699,-12,-5.353656971150471,17.441561367536480,-12.9862757,0.0018182,33.8842964,-0.2993395,0.7342206,4.0000000,-0.1212525,1.0353336,15.0177517,1.5896935,2.9720864
700,-12,-5.346200331150471,17.441561367536480,-12.9879045,0.0033884,42.9752083,-0.4624830,0.6940213,4.0000000,-0.1803052,1.0352645,15.0015039,1.5683478,3.0892558
701,-12,-5.338743691150471,17.441561367536480,-12.9895687,0.0049587,52.0661163,-0.6124382,0.6559177,4.0000000,-0.2244709,1.0350975,14.9634542,1.5363063,3.2051549
702,-12,-5.331287051150471,17.441561367536480,-12.9912634,-0.0033058,9.0909090,-0.7409818,0.6191087,4.0000000,-0.2521531,1.0348579,14.9146032,1.4903704,3.2945452
703,-12,-5.323830411150471,17.441561367536480,-12.9929857,-0.0014876,16.5289249,-0.8361565,0.5854545,4.0000000,-0.2622854,1.0345830,14.8548956,1.4331945,3.3374798
704,-12,-5.316373771150471,17.441561367536480,-12.9947338,0.0003306,25.6198349,-0.8924654,0.5608040,4.0000000,-0.2528456,1.0343212,14.7965050,1.3744535,3.3464777
705,-12,-5.308917131150471,17.441561367536480,-12.9965067,0.0019008,34.7107430,-0.9074359,0.5426040,4.0000000,-0.2251916,1.0341161,14.7531672,1.3103995,3.2986698
706,-12,-5.301460491150471,17.441561367536480,-12.9983034,0.0034711,43.8016510,-0.8874627,0.5257893,4.0000000,-0.1832661,1.0339950,14.7257729,1.2348446,3.1825211
707,-13,-5.294003851150471,17.441561367536480,-13.0001249,-0.0047107,4.9586778,-0.8315446,0.5120363,4.0000000,-0.1278300,1.0339690,14.7194796,1.1519026,3.0024395
708,-13,-5.286547211150471,17.441561367536480,-13.0019703,-0.0026446,13.2231407,-0.7480694,0.4940550,4.0000000,-0.0610925,1.0340531,14.7384892,1.0492024,2.7453897
709,-13,-5.279090571150471,17.441561367536480,-13.0038404,-0.0006612,22.3140488,-0.6540760,0.4654715,4.0000000,0.0096616,1.0341972,14.7700577,0.9212814,2.4245751
710,-13,-5.271633931150471,17.441561367536480,-13.0057316,0.0011570,31.4049587,-0.5571365,0.4303892,4.0000000,0.0830584,1.0343333,14.7998371,0.7777200,2.0786448
711,-13,-5.264177291150471,17.441561367536480,-13.0076408,0.0028099,40.4958687,-0.4649995,0.3934701,4.0000000,0.1548236,1.0344450,14.8243876,0.6321165,1.7458971
712,-13,-5.256720651150471,17.441561367536480,-13.0095644,0.0046281,49.5867767,-0.3926913,0.3521127,4.0000000,0.2255436,1.0344957,14.8364220,0.4786818,1.4543200
713,-13,-5.249264011150471,17.441561367536480,-13.0114965,-0.0031405,11.5702477,-0.3484559,0.3038881,4.0000000,0.2914963,1.0344186,14.8226118,0.3162799,1.2201990
714,-13,-5.241807371150471,17.441561367536480,-13.0134315,-0.0011570,20.6611576,-0.3376861,0.2478123,4.0000000,0.3547508,1.0341753,14.7729816,0.1408739,1.0621027
715,-13,-5.234350731150471,17.441561367536480,-13.0153627,0.0006612,29.7520657,-0.3643113,0.1809308,4.0000000,0.4124818,1.0337071,14.6766310,-0.0506202,0.9946769
716,-13,-5.226894091150471,17.441561367536480,-13.0172806,0.0024793,38.8429756,-0.4222716,0.1102789,4.0000000,0.4677968,1.0329475,14.5151806,-0.2472391,1.0292703
717,-13,-5.219437451150471,17.441561367536480,-13.0191746,0.0042149,47.9338837,-0.5055304,0.0392118,4.0000000,0.5186737,1.0319105,14.2901640,-0.4402502,1.1598859
718,-13,-5.211980811150471,17.441561367536480,-13.0210361,-0.0040496,3.3057852,-0.6017473,-0.0223517,4.0000000,0.5662750,1.0305897,13.9982948,-0.6109783,1.3578303
719,-13,-5.204524171150471,17.441561367536480,-13.0228548,-0.0021488,12.3966942,-0.6927901,-0.0672464,4.0000000,0.6093608,1.0290490,13.6458006,-0.7438535,1.5640107
720,-13,-5.197067531150471,17.441561367536480,-13.0246239,-0.0003306,21.4876041,-0.7750034,-0.0943937,4.0000000,0.6509359,1.0274013,13.2604942,-0.8397234,1.7515436
721,-13,-5.189610891150471,17.441561367536480,-13.0263405,0.0014876,30.5785122,-0.8511163,-0.1127377,4.0000000,0.6885987,1.0256681,12.8428469,-0.9140741,1.9216298
722,-13,-5.182154251150471,17.441561367536480,-13.0279980,0.0033058,39.6694221,-0.9136364,-0.1196765,4.0000000,0.7237744,1.0239002,12.3986349,-0.9631275,2.0519497
723,-13,-5.174697611150471,17.441561367536480,-13.0295963,0.0048760,48.7603302,-0.9509422,-0.1102213,4.0000000,0.7584645,1.0221584,11.9437723,-0.9789071,2.1122339
724,-13,-5.167240971150471,17.441561367536480,-13.0311337,-0.0042149,0.0000000,-0.9585539,-0.0862338,4.0000000,0.7918521,1.0204816,11.4901428,-0.9643196,2.0991471
725,-13,-5.159784331150471,17.441561367536480,-13.0326109,-0.0031405,1.6528926,-0.9348546,-0.0496249,4.0000000,0.8237342,1.0189384,11.0532856,-0.9229839,2.0199022
726,-13,-5.152327691150471,17.441561367536480,-13.0340328,-0.0013223,10.7438021,-0.8763868,0.0010555,4.0000000,0.8540869,1.0175455,10.6423388,-0.8519759,1.8798183
727,-13,-5.144871051150471,17.441561367536480,-13.0354023,0.0004959,19.8347111,-0.7892761,0.0619395,4.0000000,0.8823284,1.0163344,10.2721043,-0.7584493,1.7080785
728,-13,-5.137414411150471,17.441561367536480,-13.0367270,0.0023140,28.9256191,-0.6881651,0.1233671,4.0000000,0.9062878,1.0153183,9.9534636,-0.6595536,1.5401610
729,-13,-5.129957771150471,17.441561367536480,-13.0380116,0.0038017,38.0165291,-0.6005351,0.1739480,4.0000000,0.9273699,1.0144694,9.6786442,-0.5794739,1.4165733
730,-13,-5.122501131150471,17.441561367536480,-13.0392637,0.0047107,47.1074371,-0.5293436,0.2127169,4.0000000,0.9437764,1.0137484,9.4385309,-0.5183426,1.3275114
731,-13,-5.115044491150471,17.441561367536480,-13.0404844,-0.0043802,0.0000000,-0.4714317,0.2435153,4.0000000,0.9566298,1.0131191,9.2239799,-0.4695993,1.2625785
732,-13,-5.107587851150471,17.441561367536480,-13.0416784,-0.0034711,0.0000000,-0.4248966,0.2675433,4.0000000,0.9650605,1.0125765,9.0333328,-0.4299739,1.2142205
733,-13,-5.100131211150471,17.441561367536480,-13.0428486,-0.0025620,0.0000000,-0.4004720,0.2797025,4.0000000,0.9694443,1.0120963,8.8636684,-0.4100392,1.1885068
734,-13,-5.092674571150471,17.441561367536480,-13.0439968,-0.0014050,2.4793389,-0.3960533,0.2814663,4.0000000,0.9707068,1.0116473,8.6997566,-0.4077742,1.1806638
735,-13,-5.085217931150471,17.441561367536480,-13.0451221,0.0004132,11.5702477,-0.4021549,0.2762293,4.0000000,0.9677608,1.0112153,8.5394869,-0.4153023,1.1782192
736,-13,-5.077761291150471,17.441561367536480,-13.0462255,0.0020661,20.6611576,-0.4211834,0.2617937,4.0000000,0.9607407,1.0107999,8.3832989,-0.4371533,1.1822189
737,-13,-5.070304651150471,17.441561367536480,-13.0473070,0.0029752,29.7520657,-0.4509450,0.2365145,4.0000000,0.9474080,1.0103689,8.2170343,-0.4743789,1.1877977
738,-13,-5.062848011150471,17.441561367536480,-13.0483627,0.0038843,38.8429756,-0.4808535,0.2045078,4.0000000,0.9269292,1.0099131,8.0374699,-0.5179136,1.1868404
739,-13,-5.055391371150471,17.441561367536480,-13.0493927,0.0047934,47.9338837,-0.4928851,0.1740268,4.0000000,0.8973058,1.0094366,7.8421369,-0.5492523,1.1593341
740,-13,-5.047934731150471,17.441561367536480,-13.0503931,-0.0042975,0.0000000,-0.4847222,0.1474624,4.0000000,0.8587250,1.0089470,7.6378813,-0.5638000,1.1026856
741,-13,-5.040478091150471,17.441561367536480,-13.0513639,-0.0033884,0.0000000,-0.4541298,0.1255353,4.0000000,0.8085881,1.0084686,7.4336801,-0.5575175,1.0107787
742,-13,-5.033021451150471,17.441561367536480,-13.0523052,-0.0024793,0.0000000,-0.4146265,0.1011875,4.0000000,0.7465365,1.0080099,7.2317386,-0.5441614,0.9028783
