OID_,RegL,X,Y,DEM_Large_S3_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
807,-12,-2.408284171150472,20.029015447536480,-12.9196339,0.0044628,47.9338837,0.0353692,-0.2849058,4.0000000,-0.1792788,1.0357459,15.1086626,-0.3905327,0.2830861
808,-12,-2.400827531150472,20.029015447536480,-12.9191418,0.0040496,46.2809906,0.0255223,-0.2853723,4.0000000,-0.1572607,1.0354378,15.0452061,-0.4134839,0.3046432
809,-12,-2.393370891150472,20.029015447536480,-12.9186325,0.0035537,43.8016510,0.0168206,-0.2891718,4.0000000,-0.1415482,1.0350883,14.9705563,-0.4367954,0.3324271
810,-12,-2.385914251150472,20.029015447536480,-12.9181080,0.0029752,41.3223152,0.0083086,-0.2936002,4.0000000,-0.1281141,1.0347075,14.8912086,-0.4590864,0.3616147
811,-12,-2.378457611150472,20.029015447536480,-12.9175673,0.0023140,38.0165291,-0.0031147,-0.2946776,4.0000000,-0.1089746,1.0342985,14.8058805,-0.4803806,0.3884001
812,-12,-2.371000971150472,20.029015447536480,-12.9170094,0.0017355,34.7107430,-0.0234615,-0.2860072,4.0000000,-0.0700734,1.0338531,14.7118416,-0.5019411,0.4093066
813,-12,-2.363544331150472,20.029015447536480,-12.9164371,0.0012397,32.2314034,-0.0535151,-0.2677507,4.0000000,-0.0124444,1.0333472,14.6040564,-0.5230569,0.4292526
814,-12,-2.356087691150472,20.029015447536480,-12.9158535,0.0006612,28.9256191,-0.0930481,-0.2399688,4.0000000,0.0603642,1.0327636,14.4805651,-0.5403018,0.4533457
815,-12,-2.348631051150472,20.029015447536480,-12.9152613,0.0000826,25.6198349,-0.1331906,-0.2158451,4.0000000,0.1251264,1.0321020,14.3361359,-0.5568166,0.4933976
816,-12,-2.341174411150472,20.029015447536480,-12.9146643,-0.0005785,21.4876041,-0.1746141,-0.1935948,4.0000000,0.1854885,1.0313684,14.1747618,-0.5726781,0.5450858
817,-12,-2.333717771150472,20.029015447536480,-12.9140635,-0.0011570,18.1818180,-0.2168671,-0.1679196,4.0000000,0.2470455,1.0305591,13.9947548,-0.5828847,0.5983879
818,-12,-2.326261131150472,20.029015447536480,-12.9134636,-0.0017355,14.8760328,-0.2577714,-0.1394653,4.0000000,0.3085999,1.0296739,13.7939148,-0.5875306,0.6514217
819,-12,-2.318804491150472,20.029015447536480,-12.9128666,-0.0023967,11.5702477,-0.2914688,-0.1141005,4.0000000,0.3597638,1.0287302,13.5775909,-0.5879648,0.6983670
820,-12,-2.311347851150472,20.029015447536480,-12.9122753,-0.0029752,9.0909090,-0.3195915,-0.0882313,4.0000000,0.4071903,1.0277491,13.3489590,-0.5836529,0.7380916
821,-12,-2.303891211150472,20.029015447536480,-12.9116907,-0.0034711,6.6115704,-0.3388324,-0.0680020,4.0000000,0.4397867,1.0267400,13.1067238,-0.5757908,0.7663916
822,-12,-2.296434571150472,20.029015447536480,-12.9111166,-0.0039669,4.9586778,-0.3437894,-0.0594449,4.0000000,0.4478639,1.0257236,12.8584490,-0.5667537,0.7707057
823,-12,-2.288977931150472,20.029015447536480,-12.9105511,-0.0044628,3.3057852,-0.3356806,-0.0628904,4.0000000,0.4300772,1.0247284,12.6106176,-0.5558581,0.7516608
824,-12,-2.281521291150472,20.029015447536480,-12.9099951,0.0050413,48.7603302,-0.3122080,-0.0819433,4.0000000,0.3819839,1.0237772,12.3679752,-0.5458704,0.7081015
825,-12,-2.274064651150472,20.029015447536480,-12.9094439,0.0045455,45.4545441,-0.2798347,-0.1117382,4.0000000,0.3151902,1.0229043,12.1432514,-0.5386667,0.6583453
826,-12,-2.266608011150472,20.029015447536480,-12.9088936,0.0040496,42.1487617,-0.2459655,-0.1373542,4.0000000,0.2569574,1.0221229,11.9382133,-0.5316657,0.6092781
827,-12,-2.259151371150472,20.029015447536480,-12.9083395,0.0035537,38.0165291,-0.2123087,-0.1552209,4.0000000,0.2111570,1.0214231,11.7498121,-0.5215987,0.5568655
828,-12,-2.251694731150472,20.029015447536480,-12.9077806,0.0029752,33.8842964,-0.1790598,-0.1746387,4.0000000,0.1662347,1.0208008,11.5796909,-0.5155122,0.5109091
829,-12,-2.244238091150473,20.029015447536480,-12.9072142,0.0023967,29.7520657,-0.1475070,-0.1934573,4.0000000,0.1234649,1.0202528,11.4301405,-0.5103796,0.4714099
830,-12,-2.236781451150473,20.029015447536480,-12.9066381,0.0017355,25.6198349,-0.1209049,-0.2089186,4.0000000,0.0900839,1.0197754,11.2987795,-0.5079210,0.4399464
831,-12,-2.229324811150473,20.029015447536480,-12.9060507,0.0010744,21.4876041,-0.1033463,-0.2135460,4.0000000,0.0785058,1.0193607,11.1816368,-0.5055979,0.4099831
832,-12,-2.221868171150473,20.029015447536480,-12.9054508,0.0003306,17.3553715,-0.0955662,-0.2051574,4.0000000,0.0899708,1.0189761,11.0732908,-0.5002855,0.3779368
833,-12,-2.214411531150473,20.029015447536480,-12.9048405,-0.0003306,14.0495872,-0.0980807,-0.1818289,4.0000000,0.1265402,1.0185961,10.9645548,-0.4901979,0.3448135
834,-12,-2.206954891150473,20.029015447536480,-12.9042215,-0.0009917,10.7438021,-0.1091381,-0.1439267,4.0000000,0.1844788,1.0181938,10.8498564,-0.4723322,0.3165135
835,-12,-2.199498251150473,20.029015447536480,-12.9035997,-0.0016529,8.2644625,-0.1279777,-0.0878516,4.0000000,0.2674228,1.0177524,10.7202034,-0.4431261,0.3032160
836,-12,-2.661809931150472,20.021558807536479,-12.9317713,-0.0028099,14.0495872,-0.1857522,0.2214713,4.0000000,-0.1897496,1.0360494,15.1558161,0.6326922,0.6255806
837,-12,-2.654353291150472,20.021558807536479,-12.9316044,-0.0029752,13.2231407,-0.2066102,0.2052530,4.0000000,-0.2381119,1.0357354,15.0909290,0.6486179,0.6413384
838,-12,-2.646896651150472,20.021558807536479,-12.9314213,-0.0031405,12.3966942,-0.2288037,0.1903552,4.0000000,-0.2845444,1.0355238,15.0476665,0.6652548,0.6652241
839,-12,-2.639440011150472,20.021558807536479,-12.9312181,-0.0033884,11.5702477,-0.2487457,0.1784706,4.0000000,-0.3228157,1.0354239,15.0278940,0.6797568,0.6911538
840,-12,-2.631983371150472,20.021558807536479,-12.9309931,-0.0036364,10.7438021,-0.2572555,0.1762771,4.0000000,-0.3407156,1.0354319,15.0291958,0.6932698,0.7067009
841,-12,-2.624526731150472,20.021558807536479,-12.9307461,-0.0039669,9.0909090,-0.2467304,0.1874938,4.0000000,-0.3297287,1.0355269,15.0496492,0.7047163,0.6996104
842,-12,-2.617070091150472,20.021558807536479,-12.9304771,-0.0042975,7.4380164,-0.2135313,0.2131939,4.0000000,-0.2874383,1.0356858,15.0839748,0.7138261,0.6677424
843,-12,-2.609613451150472,20.021558807536479,-12.9301901,-0.0045455,6.6115704,-0.1621384,0.2493352,4.0000000,-0.2207765,1.0359004,15.1289234,0.7194469,0.6232731
844,-12,-2.602156811150472,20.021558807536479,-12.9298897,0.0052066,49.5867767,-0.1099693,0.2832309,4.0000000,-0.1522973,1.0361577,15.1808233,0.7187591,0.5845153
845,-12,-2.594700171150472,20.021558807536479,-12.9295816,0.0049587,48.7603302,-0.0633831,0.3106411,4.0000000,-0.0890894,1.0364417,15.2397833,0.7103716,0.5521444
846,-12,-2.587243531150472,20.021558807536479,-12.9292698,0.0045455,47.1074371,-0.0265599,0.3282312,4.0000000,-0.0366099,1.0367395,15.3013935,0.6930722,0.5207115
847,-12,-2.579786891150472,20.021558807536479,-12.9289579,0.0041322,45.4545441,0.0098098,0.3418864,4.0000000,0.0187352,1.0370370,15.3637838,0.6650375,0.4822317
848,-12,-2.572330251150472,20.021558807536479,-12.9286489,0.0037190,43.8016510,0.0421861,0.3496449,4.0000000,0.0729266,1.0373167,15.4213762,0.6263632,0.4368994
849,-12,-2.564873611150472,20.021558807536479,-12.9283466,0.0033058,42.1487617,0.0717904,0.3546814,4.0000000,0.1300248,1.0375541,15.4684792,0.5793381,0.3906324
850,-12,-2.557416971150472,20.021558807536479,-12.9280548,0.0029752,41.3223152,0.0889933,0.3488290,4.0000000,0.1755801,1.0377287,15.5039940,0.5220779,0.3382469
851,-12,-2.549960331150472,20.021558807536479,-12.9277754,0.0026446,40.4958687,0.0899374,0.3289535,4.0000000,0.1996815,1.0378356,15.5261517,0.4582255,0.2796367
852,-12,-2.542503691150472,20.021558807536479,-12.9275112,0.0024793,39.6694221,0.0725178,0.2880737,4.0000000,0.1876715,1.0378911,15.5378036,0.3884759,0.2075168
853,-12,-2.535047051150472,20.021558807536479,-12.9272594,0.0022314,38.8429756,0.0457003,0.2297278,4.0000000,0.1457242,1.0379057,15.5402431,0.3137315,0.1326330
854,-12,-2.527590411150472,20.021558807536479,-12.9270172,0.0019008,37.1900826,0.0186441,0.1591911,4.0000000,0.0835619,1.0378778,15.5357323,0.2348203,0.0704016
855,-12,-2.520133771150472,20.021558807536479,-12.9267807,0.0015702,35.5371895,-0.0010169,0.0864714,4.0000000,0.0167448,1.0378109,15.5228758,0.1561980,0.0350594
856,-12,-2.512677131150472,20.021558807536479,-12.9265442,0.0012397,33.8842964,-0.0107725,0.0156371,4.0000000,-0.0443597,1.0377057,15.5023146,0.0756338,0.0258236
857,-12,-2.505220491150472,20.021558807536479,-12.9263029,0.0010744,33.0578499,-0.0114095,-0.0485911,4.0000000,-0.0938899,1.0375603,15.4732122,-0.0032923,0.0381795
858,-12,-2.497763851150472,20.021558807536479,-12.9260550,0.0009091,32.2314034,-0.0038176,-0.1140626,4.0000000,-0.1490970,1.0373839,15.4371862,-0.0790282,0.0705755
859,-12,-2.490307211150472,20.021558807536479,-12.9257956,0.0007438,31.4049587,0.0124172,-0.1774035,4.0000000,-0.2056545,1.0371956,15.3997917,-0.1491524,0.1188669
860,-12,-2.482850571150472,20.021558807536479,-12.9255209,0.0004132,29.7520657,0.0363944,-0.2384733,4.0000000,-0.2608063,1.0370167,15.3649960,-0.2161402,0.1810790
861,-12,-2.475393931150472,20.021558807536479,-12.9252281,0.0000826,28.0991745,0.0620600,-0.2885032,4.0000000,-0.3023916,1.0368614,15.3338919,-0.2746148,0.2432496
862,-12,-2.467937291150472,20.021558807536479,-12.9249125,-0.0002479,26.4462814,0.0859448,-0.3284902,4.0000000,-0.3286720,1.0367221,15.3055124,-0.3283085,0.3007675
863,-12,-2.460480651150472,20.021558807536479,-12.9245729,-0.0005785,24.7933884,0.1004736,-0.3515377,4.0000000,-0.3279939,1.0365771,15.2770376,-0.3750814,0.3367631
864,-12,-2.453024011150472,20.021558807536479,-12.9242096,-0.0009091,22.3140488,0.1072337,-0.3631409,4.0000000,-0.3112794,1.0364153,15.2454338,-0.4150024,0.3558106
865,-12,-2.445567371150472,20.021558807536479,-12.9238224,-0.0012397,20.6611576,0.1073001,-0.3671971,4.0000000,-0.2879370,1.0362395,15.2098970,-0.4464572,0.3657618
866,-12,-2.438110731150472,20.021558807536479,-12.9234142,-0.0015702,19.0082645,0.1071038,-0.3715321,4.0000000,-0.2699991,1.0360540,15.1704950,-0.4730651,0.3779661
867,-12,-2.430654091150472,20.021558807536479,-12.9229851,-0.0019835,16.5289249,0.1051929,-0.3741311,4.0000000,-0.2542082,1.0358530,15.1296577,-0.4940540,0.3887708
868,-12,-2.423197451150472,20.021558807536479,-12.9225349,-0.0023967,14.0495872,0.0996350,-0.3735158,4.0000000,-0.2357936,1.0356343,15.0859375,-0.5112380,0.3970975
869,-12,-2.415740811150472,20.021558807536479,-12.9220657,-0.0029752,11.5702477,0.0923632,-0.3721600,4.0000000,-0.2183682,1.0354003,15.0372858,-0.5259517,0.4070636
870,-12,-2.408284171150472,20.021558807536479,-12.9215784,-0.0035537,9.0909090,0.0833116,-0.3712709,4.0000000,-0.2012365,1.0351439,14.9836435,-0.5413052,0.4226787
871,-12,-2.400827531150472,20.021558807536479,-12.9210720,-0.0039669,7.4380164,0.0711259,-0.3683781,4.0000000,-0.1808192,1.0348489,14.9220924,-0.5559369,0.4386272
872,-12,-2.393370891150472,20.021558807536479,-12.9205484,-0.0044628,5.7851238,0.0587756,-0.3663810,4.0000000,-0.1620973,1.0345118,14.8512411,-0.5706648,0.4580486
873,-12,-2.385914251150472,20.021558807536479,-12.9200077,-0.0050413,4.1322312,0.0477531,-0.3654294,4.0000000,-0.1473984,1.0341445,14.7735271,-0.5834603,0.4781895
874,-12,-2.378457611150472,20.021558807536479,-12.9194489,0.0042975,47.1074371,0.0348638,-0.3631391,4.0000000,-0.1302132,1.0337529,14.6908827,-0.5960650,0.4980741
875,-12,-2.371000971150472,20.021558807536479,-12.9188738,0.0037190,43.8016510,0.0113289,-0.3512903,4.0000000,-0.0942036,1.0333312,14.6009455,-0.6083770,0.5109148
876,-12,-2.363544331150472,20.021558807536479,-12.9182816,0.0031405,41.3223152,-0.0238349,-0.3282343,4.0000000,-0.0379940,1.0328543,14.4989548,-0.6184746,0.5175945
877,-12,-2.356087691150472,20.021558807536479,-12.9176760,0.0024793,38.0165291,-0.0678428,-0.2977351,4.0000000,0.0318021,1.0322996,14.3793144,-0.6272722,0.5293499
878,-12,-2.348631051150472,20.021558807536479,-12.9170609,0.0019008,34.7107430,-0.1099174,-0.2700059,4.0000000,0.0949677,1.0316694,14.2420340,-0.6349794,0.5524784
879,-12,-2.341174411150472,20.021558807536479,-12.9164391,0.0012397,30.5785122,-0.1515076,-0.2436942,4.0000000,0.1539461,1.0309790,14.0885382,-0.6413345,0.5849512
880,-12,-2.333717771150472,20.021558807536479,-12.9158125,0.0006612,27.2727280,-0.1954040,-0.2131328,4.0000000,0.2179680,1.0302225,13.9190979,-0.6442336,0.6212269
881,-12,-2.326261131150472,20.021558807536479,-12.9151840,0.0000000,23.1404953,-0.2378521,-0.1791070,4.0000000,0.2828357,1.0293882,13.7299109,-0.6410496,0.6576552
882,-12,-2.318804491150472,20.021558807536479,-12.9145575,-0.0007438,19.0082645,-0.2730502,-0.1470322,4.0000000,0.3391598,1.0284979,13.5230656,-0.6332241,0.6907806
883,-12,-2.311347851150472,20.021558807536479,-12.9139347,-0.0014050,15.7024794,-0.3012362,-0.1167350,4.0000000,0.3884773,1.0275636,13.3051271,-0.6219473,0.7190864
884,-12,-2.303891211150472,20.021558807536479,-12.9133196,-0.0019835,12.3966942,-0.3202408,-0.0907176,4.0000000,0.4256528,1.0265961,13.0734377,-0.6070880,0.7378915
885,-12,-2.296434571150472,20.021558807536479,-12.9127131,-0.0025620,9.9173555,-0.3278805,-0.0750271,4.0000000,0.4422800,1.0256219,12.8343239,-0.5923343,0.7425933
886,-12,-2.288977931150472,20.021558807536479,-12.9121161,-0.0031405,7.4380164,-0.3217302,-0.0722639,4.0000000,0.4329593,1.0246587,12.5948343,-0.5774871,0.7251713
887,-12,-2.281521291150472,20.021558807536479,-12.9115276,-0.0037190,4.9586778,-0.3019067,-0.0860294,4.0000000,0.3931254,1.0237365,12.3592625,-0.5651842,0.6877792
888,-12,-2.274064651150472,20.021558807536479,-12.9109449,-0.0042149,3.3057852,-0.2741506,-0.1105151,4.0000000,0.3349768,1.0228848,12.1385717,-0.5560070,0.6444039
889,-12,-2.266608011150472,20.021558807536479,-12.9103642,-0.0047107,1.6528926,-0.2437984,-0.1321720,4.0000000,0.2825821,1.0221108,11.9358559,-0.5469260,0.5983389
890,-12,-2.259151371150472,20.021558807536479,-12.9097815,0.0047934,47.1074371,-0.2149389,-0.1465422,4.0000000,0.2425137,1.0214064,11.7471762,-0.5355982,0.5511746
891,-12,-2.251694731150472,20.021558807536479,-12.9091959,0.0042149,42.9752083,-0.1845176,-0.1647675,4.0000000,0.1991655,1.0207754,11.5755329,-0.5287006,0.5081334
892,-12,-2.244238091150473,20.021558807536479,-12.9086037,0.0037190,38.8429756,-0.1547832,-0.1847382,4.0000000,0.1551150,1.0202216,11.4223042,-0.5245914,0.4726126
893,-12,-2.236781451150473,20.021558807536479,-12.9080038,0.0031405,34.7107430,-0.1289070,-0.2018333,4.0000000,0.1201614,1.0197331,11.2860918,-0.5238280,0.4442015
894,-12,-2.229324811150473,20.021558807536479,-12.9073935,0.0025620,30.5785122,-0.1109097,-0.2073535,4.0000000,0.1057636,1.0192996,11.1649542,-0.5204706,0.4145866
895,-12,-2.221868171150473,20.021558807536479,-12.9067726,0.0018182,25.6198349,-0.1003335,-0.2024236,4.0000000,0.1101309,1.0189011,11.0522470,-0.5149780,0.3829119
896,-12,-2.214411531150473,20.021558807536479,-12.9061413,0.0011570,21.4876041,-0.1012386,-0.1820961,4.0000000,0.1406469,1.0185157,10.9423504,-0.5048391,0.3515469
897,-12,-2.206954891150473,20.021558807536479,-12.9055023,0.0004959,17.3553715,-0.1106869,-0.1455390,4.0000000,0.1939002,1.0181150,10.8262367,-0.4849781,0.3214593
898,-12,-2.199498251150473,20.021558807536479,-12.9048605,-0.0001653,14.0495872,-0.1289806,-0.0891485,4.0000000,0.2734491,1.0176742,10.6974497,-0.4517460,0.3061197
899,-12,-2.661809931150472,20.014102167536478,-12.9338045,-0.0009917,23.1404953,-0.1451013,0.2101646,4.0000000,-0.1537268,1.0374082,15.4336843,0.5740560,0.5158166
900,-12,-2.654353291150472,20.014102167536478,-12.9336271,-0.0011570,22.3140488,-0.1614780,0.1958126,4.0000000,-0.1987625,1.0371132,15.3746862,0.5903877,0.5261873
901,-12,-2.646896651150472,20.014102167536478,-12.9334364,-0.0013223,21.4876041,-0.1797929,0.1807075,4.0000000,-0.2433635,1.0369157,15.3357182,0.6047785,0.5422865
902,-12,-2.639440011150472,20.014102167536478,-12.9332285,-0.0015702,20.6611576,-0.1985697,0.1670920,4.0000000,-0.2838015,1.0368289,15.3179398,0.6179856,0.5642112
903,-12,-2.631983371150472,20.014102167536478,-12.9330025,-0.0018182,19.8347111,-0.2083267,0.1617799,4.0000000,-0.3059120,1.0368434,15.3212585,0.6294717,0.5786890
904,-12,-2.624526731150472,20.014102167536478,-12.9327555,-0.0020661,18.1818180,-0.2020941,0.1696126,4.0000000,-0.3000945,1.0369384,15.3418188,0.6393197,0.5751302
905,-12,-2.617070091150472,20.014102167536478,-12.9324884,-0.0023140,16.5289249,-0.1733641,0.1919997,4.0000000,-0.2604015,1.0370938,15.3738890,0.6444010,0.5438936
906,-12,-2.609613451150472,20.014102167536478,-12.9322052,-0.0024793,15.7024794,-0.1284663,0.2254590,4.0000000,-0.1955674,1.0372883,15.4139166,0.6464854,0.5020734
907,-12,-2.602156811150472,20.014102167536478,-12.9319105,-0.0026446,14.8760328,-0.0828501,0.2564363,4.0000000,-0.1287149,1.0375111,15.4585485,0.6415874,0.4644037
908,-12,-2.594700171150472,20.014102167536478,-12.9316092,-0.0028099,14.0495872,-0.0447741,0.2787482,4.0000000,-0.0711241,1.0377517,15.5072069,0.6286205,0.4320527
909,-12,-2.587243531150472,20.014102167536478,-12.9313049,-0.0031405,13.2231407,-0.0159206,0.2899070,4.0000000,-0.0252884,1.0379961,15.5566635,0.6051025,0.3967620
910,-12,-2.579786891150472,20.014102167536478,-12.9310007,-0.0034711,12.3966942,0.0111213,0.2972285,4.0000000,0.0214060,1.0382346,15.6047077,0.5730510,0.3572397
911,-12,-2.572330251150472,20.014102167536478,-12.9306993,-0.0038843,10.7438021,0.0340221,0.2977599,4.0000000,0.0663465,1.0384419,15.6464510,0.5291734,0.3100396
912,-12,-2.564873611150472,20.014102167536478,-12.9304047,-0.0042975,9.0909090,0.0554505,0.2973411,4.0000000,0.1174729,1.0385890,15.6775322,0.4772092,0.2644086
913,-12,-2.557416971150472,20.014102167536478,-12.9301176,-0.0046281,7.4380164,0.0665269,0.2878325,4.0000000,0.1603629,1.0386648,15.6924543,0.4153022,0.2185563
914,-12,-2.549960331150472,20.014102167536478,-12.9298420,0.0050413,49.5867767,0.0640233,0.2658669,4.0000000,0.1850073,1.0386637,15.6917429,0.3467265,0.1729832
915,-12,-2.542503691150472,20.014102167536478,-12.9295788,0.0047934,48.7603302,0.0458576,0.2227305,4.0000000,0.1729328,1.0385916,15.6780939,0.2725281,0.1206268
916,-12,-2.535047051150472,20.014102167536478,-12.9293270,0.0044628,47.9338837,0.0215787,0.1630306,4.0000000,0.1323209,1.0384686,15.6534109,0.1937403,0.0718866
917,-12,-2.527590411150472,20.014102167536478,-12.9290829,0.0040496,46.2809906,-0.0011444,0.0895588,4.0000000,0.0693320,1.0382949,15.6190395,0.1097855,0.0393757
918,-12,-2.520133771150472,20.014102167536478,-12.9288425,0.0036364,44.6280975,-0.0150352,0.0133241,4.0000000,0.0033358,1.0380691,15.5755453,0.0233125,0.0357050
919,-12,-2.512677131150472,20.014102167536478,-12.9286003,0.0032231,42.9752083,-0.0185280,-0.0583848,4.0000000,-0.0532628,1.0378048,15.5225296,-0.0635068,0.0587327
920,-12,-2.505220491150472,20.014102167536478,-12.9283524,0.0029752,42.1487617,-0.0130859,-0.1231217,4.0000000,-0.0966065,1.0375057,15.4622183,-0.1496370,0.0995834
921,-12,-2.497763851150472,20.014102167536478,-12.9280958,0.0027273,41.3223152,0.0019403,-0.1877784,4.0000000,-0.1440319,1.0371801,15.3965054,-0.2315249,0.1562018
922,-12,-2.490307211150472,20.014102167536478,-12.9278278,0.0025620,40.4958687,0.0274839,-0.2519280,4.0000000,-0.1943862,1.0368546,15.3299017,-0.3094699,0.2254650
923,-12,-2.482850571150472,20.014102167536478,-12.9275436,0.0022314,38.8429756,0.0618222,-0.3134908,4.0000000,-0.2461401,1.0365465,15.2670069,-0.3808415,0.3047084
924,-12,-2.475393931150472,20.014102167536478,-12.9272413,0.0019008,37.1900826,0.0993838,-0.3678239,4.0000000,-0.2900555,1.0362674,15.2111807,-0.4455923,0.3863207
925,-12,-2.467937291150472,20.014102167536478,-12.9269171,0.0015702,35.5371895,0.1326719,-0.4104459,4.0000000,-0.3188049,1.0360234,15.1617298,-0.5020868,0.4594454
926,-12,-2.460480651150472,20.014102167536478,-12.9265680,0.0012397,33.8842964,0.1523933,-0.4358081,4.0000000,-0.3218851,1.0358015,15.1163416,-0.5497311,0.5087847
927,-12,-2.453024011150472,20.014102167536478,-12.9261942,0.0009091,31.4049587,0.1600823,-0.4482956,4.0000000,-0.3082643,1.0355852,15.0725107,-0.5883269,0.5374224
928,-12,-2.445567371150472,20.014102167536478,-12.9257975,0.0005785,29.7520657,0.1596298,-0.4525034,4.0000000,-0.2880543,1.0353657,15.0276327,-0.6169524,0.5518783
929,-12,-2.438110731150472,20.014102167536478,-12.9253788,0.0002479,28.0991745,0.1573245,-0.4541964,4.0000000,-0.2717223,1.0351498,14.9829473,-0.6366705,0.5612416
930,-12,-2.430654091150472,20.014102167536478,-12.9249382,-0.0001653,25.6198349,0.1546345,-0.4545494,4.0000000,-0.2594631,1.0349401,14.9393835,-0.6496357,0.5667672
