OID_,DEM_Large_S3_Clip18,X,Y,DEM_Large_S3_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
788,-12,-3.325450891150471,17.076186007536482,-12.9570217,0.0004132,6.6115704,-1.2159028,-0.9751588,4.0000000,-2.4383864,1.0064814,6.4807620,0.4880688,6.4731116
789,-12,-3.317994251150471,17.076186007536482,-12.9573812,0.0005785,6.6115704,-1.3531866,-0.8843121,4.0000000,-2.3440464,1.0049633,5.6634860,0.5754221,6.0015440
790,-12,-3.310537611150471,17.076186007536482,-12.9576406,0.0006612,6.6115704,-1.3689567,-0.7987443,4.0000000,-2.1823952,1.0037595,4.9207745,0.5849066,5.4018707
791,-12,-3.303080971150471,17.076186007536482,-12.9578056,0.0006612,6.6115704,-1.3043494,-0.7314223,4.0000000,-1.9721204,1.0028503,4.2795329,0.5092758,4.8225064
792,-12,-3.295624331150471,17.076186007536482,-12.9578810,0.0006612,6.6115704,-1.2012523,-0.6931127,5.0000000,-1.7181294,1.0022081,3.7612967,0.3319039,4.3739743
793,-12,-3.288167691150471,17.076186007536482,-12.9578676,0.0005785,5.7851238,-1.1114269,-0.6911739,4.0000000,-1.4110653,1.0018141,3.4055312,0.0287177,4.1701651
794,-12,-3.280711051150471,17.076186007536482,-12.9577637,0.0004959,4.9586778,-1.0663115,-0.7290444,4.0000000,-1.0332242,1.0016673,3.2564027,-0.4248647,4.2891550
795,-12,-3.273254411150471,17.076186007536482,-12.9575624,0.0004132,4.1322312,-1.0758362,-0.7954011,4.0000000,-0.5905313,1.0017905,3.3746221,-1.0002708,4.7126718
796,-12,-3.265797771150471,17.076186007536482,-12.9572525,0.0002479,2.4793389,-1.1394303,-0.8678339,5.0000000,-0.1723068,1.0022293,3.7729790,-1.5633610,5.3269820
797,-12,-3.258341131150471,17.076186007536482,-12.9568224,0.0001653,1.6528926,-1.2371794,-0.9216802,4.0000000,0.1408384,1.0030332,4.4134145,-1.9841987,5.9190340
798,-12,-3.250884491150471,17.076186007536482,-12.9562635,0.0000826,0.8264463,-1.3535440,-0.9469899,4.0000000,0.3467747,1.0042260,5.2231011,-2.2407546,6.3585958
799,-12,-3.243427851150471,17.076186007536482,-12.9555693,-0.0004132,0.0000000,-1.4849857,-0.9448875,4.0000000,0.4826756,1.0058054,6.1319022,-2.3724506,6.6301250
800,-12,-3.235971211150471,17.076186007536482,-12.9547386,-0.0012397,0.0000000,-1.6265609,-0.9228989,4.0000000,0.5834385,1.0077755,7.1015649,-2.4292362,6.7808747
801,-12,-3.228514571150471,17.076186007536482,-12.9537678,-0.0021488,0.0000000,-1.7628667,-0.8728237,4.0000000,0.6715925,1.0101100,8.1025105,-2.4172399,6.7308507
802,-12,-3.221057931150471,17.076186007536482,-12.9526587,-0.0030579,0.0000000,-1.8554100,-0.7855932,4.0000000,0.7545019,1.0127400,9.0956354,-2.3256881,6.3734360
803,-12,-3.213601291150471,17.076186007536482,-12.9514151,-0.0039669,0.0000000,-1.8720824,-0.6591815,4.0000000,0.8323901,1.0155294,10.0388594,-2.1507530,5.7048283
804,-12,-3.206144651150471,17.076186007536482,-12.9500484,-0.0048760,0.0000000,-1.7983761,-0.5025135,4.0000000,0.9026014,1.0183065,10.8944883,-1.9076284,4.8471270
805,-12,-3.198688011150471,17.076186007536482,-12.9485722,0.0038017,42.1487617,-1.6290165,-0.3209284,4.0000000,0.9643760,1.0209287,11.6401997,-1.6062328,3.9168646
806,-12,-3.191231371150471,17.076186007536482,-12.9470024,0.0021488,33.0578499,-1.3732001,-0.1294049,4.0000000,1.0099031,1.0232247,12.2510099,-1.2687129,3.0581949
807,-12,-3.183774731150470,17.076186007536482,-12.9453592,0.0003306,23.9669418,-1.0538756,0.0653254,4.0000000,1.0387459,1.0250703,12.7184649,-0.9080952,2.3633695
808,-12,-3.176318091150470,17.076186007536482,-12.9436626,-0.0014876,14.8760328,-0.7188146,0.2466308,4.0000000,1.0484527,1.0263947,13.0407228,-0.5551911,1.9141712
809,-12,-3.168861451150470,17.076186007536482,-12.9419327,-0.0033058,5.7851238,-0.3834053,0.4147606,4.0000000,1.0377059,1.0271854,13.2266340,-0.2081847,1.6838192
810,-12,-3.161404811150471,17.076186007536482,-12.9401875,-0.0047107,0.8264463,-0.0509907,0.5743114,4.0000000,1.0057833,1.0274501,13.2893553,0.1428394,1.6460277
811,-12,-3.153948171150471,17.076186007536482,-12.9384451,0.0039669,42.9752083,0.2753553,0.7315400,4.0000000,0.9547474,1.0271353,13.2117224,0.5083325,1.8108748
812,-12,-3.146491531150471,17.076186007536482,-12.9367266,0.0023967,33.8842964,0.5486226,0.8710220,4.0000000,0.8854741,1.0262557,12.9957237,0.8565700,2.1545312
813,-12,-3.139034891150471,17.076186007536482,-12.9350510,0.0006612,24.7933884,0.7389322,0.9819627,4.0000000,0.8011290,1.0249170,12.6615133,1.1627963,2.5894060
814,-12,-3.131578251150471,17.076186007536482,-12.9334335,-0.0011570,15.7024794,0.8357464,1.0588820,4.0000000,0.7049709,1.0232421,12.2305756,1.4127930,3.0114408
815,-12,-3.124121611150471,17.076186007536482,-12.9318876,-0.0029752,6.6115704,0.8552311,1.1069103,4.0000000,0.6023276,1.0213690,11.7315683,1.6114931,3.3718588
816,-12,-3.116664971150471,17.076186007536482,-12.9304218,-0.0043802,1.6528926,0.8245363,1.1355561,4.0000000,0.5028518,1.0193963,11.1841726,1.7682605,3.6722448
817,-12,-3.109208331150471,17.076186007536482,-12.9290447,0.0045455,45.4545441,0.7625182,1.1505066,4.0000000,0.4149306,1.0173913,10.5956039,1.8860826,3.9156816
818,-12,-3.101751691150471,17.076186007536482,-12.9277620,0.0036364,36.3636360,0.6802943,1.1512489,4.0000000,0.3480825,1.0154208,9.9821978,1.9544153,4.0708494
819,-12,-3.094295051150471,17.076186007536482,-12.9265795,0.0026446,27.2727280,0.5975727,1.1448261,4.0000000,0.3169257,1.0135213,9.3554735,1.9727265,4.1644354
820,-12,-3.086838411150471,17.076186007536482,-12.9255009,0.0015702,18.1818180,0.5218008,1.1346213,4.0000000,0.3361197,1.0117208,8.7167645,1.9331229,4.2140360
821,-12,-3.079381771150471,17.076186007536482,-12.9245291,0.0004132,9.0909090,0.4422717,1.1115526,4.0000000,0.4156820,1.0100334,8.0683031,1.8074234,4.1590171
822,-12,-3.071925131150471,17.076186007536482,-12.9236679,-0.0004959,3.3057852,0.3464046,1.0701908,4.0000000,0.5568821,1.0084834,7.4235635,1.5834993,3.9837246
823,-12,-3.064468491150471,17.076186007536482,-12.9229164,-0.0010744,0.8264463,0.2222079,1.0119387,4.0000000,0.7525252,1.0070895,6.7910070,1.2713523,3.7409801
824,-12,-3.057011851150471,17.076186007536482,-12.9222727,-0.0014876,0.0000000,0.0446860,0.9379990,4.0000000,0.9840515,1.0058476,6.1674676,0.8919464,3.5127430
825,-12,-3.355277451150471,17.068729367536481,-12.9554214,-0.0008264,5.7851238,1.4707363,-1.5888873,4.0000000,-2.2613201,1.0143431,9.6518087,-0.9164546,7.7083416
826,-12,-3.347820811150471,17.068729367536481,-12.9561977,-0.0000826,8.2644625,0.9218237,-1.4887120,4.0000000,-2.4410980,1.0117481,8.7360697,-0.5363259,7.4973974
827,-12,-3.340364171150471,17.068729367536481,-12.9568396,0.0004959,9.9173555,0.3586499,-1.3657613,4.0000000,-2.5192039,1.0094700,7.8431787,-0.2123187,7.1264458
828,-12,-3.332907531150471,17.068729367536481,-12.9573565,0.0009091,11.5702477,-0.1363970,-1.2336847,4.0000000,-2.5069807,1.0075228,6.9884133,0.0396112,6.6505609
829,-12,-3.325450891150471,17.068729367536481,-12.9577579,0.0012397,13.2231407,-0.5190669,-1.1010350,4.0000000,-2.4159608,1.0059004,6.1830993,0.2138910,6.0958309
830,-12,-3.317994251150471,17.068729367536481,-12.9580526,0.0014050,14.0495872,-0.7720987,-0.9684116,4.0000000,-2.2427244,1.0045892,5.4480224,0.3059012,5.4379849
831,-12,-3.310537611150471,17.068729367536481,-12.9582481,0.0014876,14.8760328,-0.9019238,-0.8458079,4.0000000,-2.0036805,1.0035690,4.8021135,0.3120647,4.7595406
832,-12,-3.303080971150471,17.068729367536481,-12.9583549,0.0014876,14.8760328,-0.9398015,-0.7475613,4.0000000,-1.7291037,1.0028135,4.2595444,0.2339811,4.1772404
833,-12,-3.295624331150471,17.068729367536481,-12.9583759,0.0014050,14.0495872,-0.9264354,-0.6834944,5.0000000,-1.4377779,1.0022935,3.8420837,0.0707891,3.7645595
834,-12,-3.288167691150471,17.068729367536481,-12.9583149,0.0012397,12.3966942,-0.9147064,-0.6629441,4.0000000,-1.1439751,1.0019904,3.5762167,-0.1819132,3.6204939
835,-12,-3.280711051150471,17.068729367536481,-12.9581699,0.0010744,10.7438021,-0.9427601,-0.6851940,4.0000000,-0.8345568,1.0019108,3.5001533,-0.5358313,3.7932429
836,-12,-3.273254411150471,17.068729367536481,-12.9579315,0.0009091,9.0909090,-1.0300629,-0.7391775,4.0000000,-0.4954493,1.0020884,3.6570399,-0.9829056,4.2774653
837,-12,-3.265797771150471,17.068729367536481,-12.9575891,0.0006612,6.6115704,-1.1745162,-0.8000553,5.0000000,-0.1567874,1.0025712,4.0621424,-1.4433233,4.9485974
838,-12,-3.258341131150471,17.068729367536481,-12.9571323,0.0004959,4.9586778,-1.3624742,-0.8417507,4.0000000,0.1356370,1.0034137,4.6907849,-1.8191384,5.6119285
839,-12,-3.250884491150471,17.068729367536481,-12.9565487,0.0003306,3.3057852,-1.5668027,-0.8519339,4.0000000,0.3625427,1.0046371,5.4777346,-2.0664105,6.1099143
840,-12,-3.243427851150471,17.068729367536481,-12.9558344,-0.0001653,1.6528926,-1.7797037,-0.8354301,4.0000000,0.5347314,1.0062337,6.3586564,-2.2055917,6.4523816
841,-12,-3.235971211150471,17.068729367536481,-12.9549856,-0.0009917,0.8264463,-2.0010109,-0.7983540,4.0000000,0.6765637,1.0082071,7.2998352,-2.2732718,6.6898451
842,-12,-3.228514571150471,17.068729367536481,-12.9540005,-0.0019835,0.0000000,-2.1937222,-0.7373284,4.0000000,0.7983792,1.0105350,8.2700443,-2.2730360,6.7448354
843,-12,-3.221057931150471,17.068729367536481,-12.9528799,-0.0028926,0.0000000,-2.3152835,-0.6405938,4.0000000,0.9093578,1.0131330,9.2355852,-2.1905456,6.5008616
844,-12,-3.213601291150471,17.068729367536481,-12.9516296,-0.0038017,0.0000000,-2.3307714,-0.5060647,4.0000000,1.0106500,1.0158818,10.1529551,-2.0227795,5.9559574
845,-12,-3.206144651150471,17.068729367536481,-12.9502583,-0.0047107,0.0000000,-2.2249110,-0.3427751,4.0000000,1.0989904,1.0186119,10.9814949,-1.7845407,5.2218127
846,-12,-3.198688011150471,17.068729367536481,-12.9487810,0.0040496,43.8016510,-1.9936235,-0.1601900,4.0000000,1.1703781,1.0211612,11.7022591,-1.4907581,4.4128404
847,-12,-3.191231371150471,17.068729367536481,-12.9472141,0.0024793,34.7107430,-1.6585739,0.0329661,4.0000000,1.2239739,1.0233769,12.2894316,-1.1580417,3.6555593
848,-12,-3.183774731150470,17.068729367536481,-12.9455776,0.0006612,25.6198349,-1.2406765,0.2282060,4.0000000,1.2557361,1.0251380,12.7343340,-0.7993240,3.0260813
849,-12,-3.176318091150470,17.068729367536481,-12.9438906,-0.0011570,16.5289249,-0.8050363,0.4068286,4.0000000,1.2634807,1.0263711,13.0319376,-0.4498235,2.6055813
850,-12,-3.168861451150470,17.068729367536481,-12.9421740,-0.0029752,7.4380164,-0.3751152,0.5680937,4.0000000,1.2465124,1.0270704,13.1959696,-0.1103251,2.3661275
851,-12,-3.161404811150471,17.068729367536481,-12.9404449,-0.0044628,1.6528926,0.0461453,0.7181813,4.0000000,1.2064641,1.0272486,13.2382107,0.2298986,2.2816613
852,-12,-3.153948171150471,17.068729367536481,-12.9387226,0.0042149,44.6280975,0.4554276,0.8642525,4.0000000,1.1462899,1.0268613,13.1430731,0.5822152,2.3696969
853,-12,-3.146491531150471,17.068729367536481,-12.9370270,0.0027273,35.5371895,0.7920868,0.9896130,4.0000000,1.0671333,1.0259305,12.9130936,0.9120927,2.6051850
854,-12,-3.139034891150471,17.068729367536481,-12.9353762,0.0010744,26.4462814,1.0211776,1.0843304,4.0000000,0.9723176,1.0245572,12.5677338,1.1963433,2.9088900
855,-12,-3.131578251150471,17.068729367536481,-12.9337854,-0.0007438,17.3553715,1.1324058,1.1444938,4.0000000,0.8656949,1.0228641,12.1299000,1.4232928,3.1958117
856,-12,-3.124121611150471,17.068729367536481,-12.9322672,-0.0025620,8.2644625,1.1481925,1.1766169,4.0000000,0.7536741,1.0209863,11.6254721,1.5995598,3.4347596
857,-12,-3.116664971150471,17.068729367536481,-12.9308300,-0.0040496,2.4793389,1.0910814,1.1873819,4.0000000,0.6421876,1.0190227,11.0741138,1.7325761,3.6249321
858,-12,-3.109208331150471,17.068729367536481,-12.9294815,0.0047934,47.9338837,0.9855394,1.1828908,4.0000000,0.5406429,1.0170364,10.4859257,1.8251386,3.7712040
859,-12,-3.101751691150471,17.068729367536481,-12.9282274,0.0038843,38.8429756,0.8529392,1.1637629,4.0000000,0.4623326,1.0150975,9.8771725,1.8651932,3.8381627
860,-12,-3.094295051150471,17.068729367536481,-12.9270716,0.0029752,29.7520657,0.7154027,1.1363685,4.0000000,0.4190455,1.0132556,9.2613659,1.8536917,3.8468945
861,-12,-3.086838411150471,17.068729367536481,-12.9260159,0.0019835,20.6611576,0.5840404,1.1028866,4.0000000,0.4245746,1.0115259,8.6422291,1.7811985,3.7995260
862,-12,-3.079381771150471,17.068729367536481,-12.9250641,0.0009091,11.5702477,0.4596998,1.0585968,4.0000000,0.4886988,1.0099152,8.0215797,1.6284950,3.6572597
863,-12,-3.071925131150471,17.068729367536481,-12.9242163,0.0000000,4.9586778,0.3328073,0.9998226,4.0000000,0.6081005,1.0084553,7.4118633,1.3915447,3.4198747
864,-12,-3.064468491150471,17.068729367536481,-12.9234695,-0.0005785,1.6528926,0.1869821,0.9282348,4.0000000,0.7748752,1.0071424,6.8162885,1.0815943,3.1528130
865,-12,-3.057011851150471,17.068729367536481,-12.9228220,-0.0009917,0.0000000,0.0028970,0.8481905,4.0000000,0.9743663,1.0059566,6.2295628,0.7220148,2.9460592
866,-12,-3.355277451150471,17.061272727536480,-12.9563389,0.0000000,9.9173555,2.6532209,-1.8675003,5.0000000,-2.4277565,1.0129629,9.1697502,-1.3072439,9.2161255
867,-12,-3.347820811150471,17.061272727536480,-12.9570761,0.0007438,13.2231407,2.0098560,-1.7318022,4.0000000,-2.5560527,1.0104636,8.2394896,-0.9075517,8.4400492
868,-12,-3.340364171150471,17.061272727536480,-12.9576693,0.0013223,15.7024794,1.3409446,-1.5713409,4.0000000,-2.5785444,1.0083662,7.3677483,-0.5641374,7.5466599
869,-12,-3.332907531150471,17.061272727536480,-12.9581327,0.0017355,18.1818180,0.7300901,-1.3998834,4.0000000,-2.5052278,1.0066451,6.5643435,-0.2945389,6.6327190
870,-12,-3.325450891150471,17.061272727536480,-12.9584770,0.0020661,20.6611576,0.2304286,-1.2286942,4.0000000,-2.3472869,1.0052576,5.8385835,-0.1101014,5.7538557
871,-12,-3.317994251150471,17.061272727536480,-12.9587135,0.0022314,22.3140488,-0.1436393,-1.0595942,4.0000000,-2.1065679,1.0041730,5.1999564,-0.0126206,4.8950772
872,-12,-3.310537611150471,17.061272727536480,-12.9588537,0.0023967,23.9669418,-0.3891110,-0.9034625,4.0000000,-1.8080763,1.0033540,4.6596799,0.0011514,4.1191063
873,-12,-3.303080971150471,17.061272727536480,-12.9589062,0.0023967,23.9669418,-0.5300122,-0.7744433,5.0000000,-1.4961405,1.0027623,4.2290225,-0.0527462,3.5093632
874,-12,-3.295624331150471,17.061272727536480,-12.9588804,0.0022314,22.3140488,-0.6060006,-0.6858041,4.0000000,-1.2057722,1.0023715,3.9173594,-0.1658361,3.1291406
875,-12,-3.288167691150471,17.061272727536480,-12.9587755,0.0019835,19.8347111,-0.6715197,-0.6441870,4.0000000,-0.9538418,1.0021676,3.7426529,-0.3345323,3.0321474
876,-12,-3.280711051150471,17.061272727536480,-12.9585924,0.0017355,17.3553715,-0.7702096,-0.6493406,4.0000000,-0.7217909,1.0021632,3.7353449,-0.5768903,3.2553747
877,-12,-3.273254411150471,17.061272727536480,-12.9583216,0.0014876,14.8760328,-0.9302738,-0.6882365,4.0000000,-0.4732571,1.0023988,3.9305806,-0.9032159,3.7879639
878,-12,-3.265797771150471,17.061272727536480,-12.9579525,0.0011570,11.5702477,-1.1553600,-0.7355664,5.0000000,-0.2014991,1.0029279,4.3445392,-1.2696338,4.5176373
879,-12,-3.258341131150471,17.061272727536480,-12.9574718,0.0009091,9.0909090,-1.4275023,-0.7648138,4.0000000,0.0689141,1.0038059,4.9596276,-1.5985416,5.2539468
880,-12,-3.250884491150471,17.061272727536480,-12.9568691,0.0006612,6.6115704,-1.7129222,-0.7624726,4.0000000,0.3092461,1.0050535,5.7242455,-1.8341914,5.8342996
881,-12,-3.243427851150471,17.061272727536480,-12.9561386,0.0001653,4.1322312,-2.0002394,-0.7336429,4.0000000,0.5110008,1.0066625,6.5764933,-1.9782867,6.2689228
882,-12,-3.235971211150471,17.061272727536480,-12.9552784,-0.0006612,2.4793389,-2.2864697,-0.6856501,4.0000000,0.6839771,1.0086322,7.4886718,-2.0552773,6.6124659
883,-12,-3.228514571150471,17.061272727536480,-12.9542856,-0.0016529,0.8264463,-2.5314441,-0.6163452,4.0000000,0.8360861,1.0109445,8.4298525,-2.0687766,6.7947016
884,-12,-3.221057931150471,17.061272727536480,-12.9531603,-0.0026446,0.0000000,-2.6864824,-0.5136891,4.0000000,0.9733423,1.0135167,9.3680506,-2.0007205,6.6984577
885,-12,-3.213601291150471,17.061272727536480,-12.9519091,-0.0035537,0.0000000,-2.7064371,-0.3769740,4.0000000,1.0960689,1.0162306,10.2621613,-1.8500168,6.3059955
886,-12,-3.206144651150471,17.061272727536480,-12.9505396,-0.0044628,0.0000000,-2.5753169,-0.2117914,4.0000000,1.2026173,1.0189239,11.0717278,-1.6262000,5.7006164
887,-12,-3.198688011150471,17.061272727536480,-12.9490671,0.0043802,46.2809906,-2.2951112,-0.0296606,4.0000000,1.2879499,1.0214341,11.7746716,-1.3472711,4.9978023
888,-12,-3.191231371150471,17.061272727536480,-12.9475069,0.0028926,37.1900826,-1.8927733,0.1626322,4.0000000,1.3540128,1.0236126,12.3483009,-1.0287485,4.3166051
889,-12,-3.183774731150470,17.061272727536480,-12.9458790,0.0011570,28.0991745,-1.3954673,0.3541140,4.0000000,1.3939425,1.0253378,12.7807589,-0.6857145,3.7251847
890,-12,-3.176318091150470,17.061272727536480,-12.9442024,-0.0006612,19.0082645,-0.8755183,0.5296526,4.0000000,1.4084735,1.0265238,13.0668478,-0.3491682,3.3028195
891,-12,-3.168861451150470,17.061272727536480,-12.9424992,-0.0024793,9.9173555,-0.3658121,0.6852132,4.0000000,1.3954178,1.0271759,13.2196741,-0.0249914,3.0252612
892,-12,-3.161404811150471,17.061272727536480,-12.9407854,-0.0040496,3.3057852,0.1311059,0.8283598,4.0000000,1.3581651,1.0273100,13.2500372,0.2985544,2.8741453
893,-12,-3.153948171150471,17.061272727536480,-12.9390802,0.0046281,47.1074371,0.6051574,0.9634080,4.0000000,1.2979263,1.0268821,13.1460485,0.6288896,2.8621805
894,-12,-3.146491531150471,17.061272727536480,-12.9374027,0.0031405,38.0165291,0.9924667,1.0776117,4.0000000,1.2192688,1.0259198,12.9081678,0.9359545,2.9848969
895,-12,-3.139034891150471,17.061272727536480,-12.9357710,0.0015702,28.9256191,1.2514933,1.1598285,4.0000000,1.1238995,1.0245206,12.5564423,1.1957577,3.1650140
896,-12,-3.131578251150471,17.061272727536480,-12.9342003,-0.0001653,19.8347111,1.3759834,1.2084740,4.0000000,1.0163798,1.0228068,12.1130562,1.4005681,3.3384080
897,-12,-3.124121611150471,17.061272727536480,-12.9327030,-0.0019835,10.7438021,1.3882016,1.2293339,4.0000000,0.9021157,1.0209059,11.6027784,1.5565522,3.4808598
898,-12,-3.116664971150471,17.061272727536480,-12.9312868,-0.0035537,4.1322312,1.3137319,1.2283411,4.0000000,0.7874858,1.0189221,11.0431089,1.6691962,3.5876505
899,-12,-3.109208331150471,17.061272727536480,-12.9299593,0.0052066,51.2396698,1.1783427,1.2105954,4.0000000,0.6810502,1.0169190,10.4483385,1.7401406,3.6583354
900,-12,-3.101751691150471,17.061272727536480,-12.9287262,0.0042149,42.1487617,1.0033834,1.1750237,4.0000000,0.5947965,1.0149707,9.8343458,1.7552509,3.6463532
901,-12,-3.094295051150471,17.061272727536480,-12.9275904,0.0033058,33.0578499,0.8181611,1.1293982,4.0000000,0.5398514,1.0131425,9.2201433,1.7189449,3.5790725
902,-12,-3.086838411150471,17.061272727536480,-12.9265528,0.0023967,23.9669418,0.6398848,1.0766180,4.0000000,0.5295199,1.0114466,8.6103315,1.6237161,3.4572358
903,-12,-3.079381771150471,17.061272727536480,-12.9256144,0.0014050,14.8760328,0.4739623,1.0122210,4.0000000,0.5713770,1.0098857,8.0064068,1.4530650,3.2404485
904,-12,-3.071925131150471,17.061272727536480,-12.9247751,0.0004959,7.4380164,0.3150912,0.9339622,4.0000000,0.6612057,1.0084872,7.4252901,1.2067188,2.9394298
905,-12,-3.064468491150471,17.061272727536480,-12.9240294,-0.0000826,3.3057852,0.1517276,0.8491187,4.0000000,0.7931371,1.0072385,6.8616810,0.9051003,2.6531720
906,-12,-3.355277451150471,17.053816087536482,-12.9571915,0.0007438,14.0495872,3.8409491,-2.1150703,5.0000000,-2.5242264,1.0114645,8.6142769,-1.7059141,10.7709951
907,-12,-3.347820811150471,17.053816087536482,-12.9578953,0.0014876,18.1818180,3.0987389,-1.9499025,4.0000000,-2.6044219,1.0090907,7.6705699,-1.2953831,9.4374256
908,-12,-3.340364171150471,17.053816087536482,-12.9584494,0.0020661,21.4876041,2.3172693,-1.7582750,4.0000000,-2.5827036,1.0071896,6.8234663,-0.9338464,8.0401688
909,-12,-3.332907531150471,17.053816087536482,-12.9588680,0.0024793,24.7933884,1.5893712,-1.5551380,4.0000000,-2.4638088,1.0057019,6.0785832,-0.6464673,6.7088394
910,-12,-3.325450891150471,17.053816087536482,-12.9591646,0.0028099,28.0991745,0.9700515,-1.3518509,4.0000000,-2.2574236,1.0045612,5.4377460,-0.4462782,5.5128589
911,-12,-3.317994251150471,17.053816087536482,-12.9593534,0.0030579,30.5785122,0.4737875,-1.1499262,4.0000000,-1.9684970,1.0037115,4.9059238,-0.3313553,4.4341145
912,-12,-3.310537611150471,17.053816087536482,-12.9594460,0.0033058,33.0578499,0.1151854,-0.9625537,4.0000000,-1.6354178,1.0030985,4.4847703,-0.2896895,3.5347006
913,-12,-3.303080971150471,17.053816087536482,-12.9594545,0.0033058,33.0578499,-0.1218894,-0.8070930,5.0000000,-1.3184859,1.0026793,4.1732683,-0.2957001,2.8886826
914,-12,-3.295624331150471,17.053816087536482,-12.9593868,0.0031405,31.4049587,-0.2823061,-0.6948450,4.0000000,-1.0547446,1.0024251,3.9710803,-0.3349455,2.5248339
915,-12,-3.288167691150471,17.053816087536482,-12.9592466,0.0028099,28.0991745,-0.4172569,-0.6326498,4.0000000,-0.8564013,1.0023271,3.8886089,-0.4088983,2.4606986
916,-12,-3.280711051150471,17.053816087536482,-12.9590321,0.0024793,24.7933884,-0.5750877,-0.6216836,4.0000000,-0.6954668,1.0024048,3.9472077,-0.5479005,2.7227609
917,-12,-3.273254411150471,17.053816087536482,-12.9587345,0.0021488,21.4876041,-0.7971022,-0.6444939,4.0000000,-0.5199110,1.0027021,4.1826472,-0.7690768,3.2888916
918,-12,-3.265797771150471,17.053816087536482,-12.9583435,0.0017355,17.3553715,-1.0893672,-0.6784696,5.0000000,-0.3073605,1.0032783,4.6055336,-1.0495787,4.0657868
919,-12,-3.258341131150471,17.053816087536482,-12.9578457,0.0014050,14.0495872,-1.4303992,-0.6971261,4.0000000,-0.0649165,1.0041903,5.2106743,-1.3293357,4.8702044
920,-12,-3.250884491150471,17.053816087536482,-12.9572306,0.0010744,10.7438021,-1.7872725,-0.6850377,4.0000000,0.1756096,1.0054580,5.9547033,-1.5456849,5.5449867
921,-12,-3.243427851150471,17.053816087536482,-12.9564924,0.0005785,7.4380164,-2.1442268,-0.6456286,4.0000000,0.3950718,1.0070771,6.7804756,-1.6863290,6.0868788
922,-12,-3.235971211150471,17.053816087536482,-12.9556274,-0.0002479,4.9586778,-2.4872656,-0.5915419,4.0000000,0.5884721,1.0090445,7.6652699,-1.7715559,6.5558577
923,-12,-3.228514571150471,17.053816087536482,-12.9546337,-0.0012397,2.4793389,-2.7847171,-0.5155749,4.0000000,0.7653733,1.0113363,8.5820446,-1.7965232,6.8770447
924,-12,-3.221057931150471,17.053816087536482,-12.9535122,-0.0023140,0.8264463,-2.9752018,-0.4107502,4.0000000,0.9264273,1.0138960,9.4961681,-1.7479278,6.9387088
925,-12,-3.213601291150471,17.053816087536482,-12.9522657,-0.0033058,0.0000000,-3.0090764,-0.2758317,4.0000000,1.0706880,1.0165958,10.3727570,-1.6223514,6.7031345
926,-12,-3.206144651150471,17.053816087536482,-12.9509048,-0.0042149,0.0000000,-2.8645444,-0.1139761,4.0000000,1.1971445,1.0192763,11.1729116,-1.4250968,6.2189450
927,-12,-3.198688011150471,17.053816087536482,-12.9494419,0.0047107,48.7603302,-2.5516782,0.0668610,4.0000000,1.3048662,1.0217868,11.8683624,-1.1711441,5.6023312
928,-12,-3.191231371150471,17.053816087536482,-12.9478931,0.0033058,39.6694221,-2.0972824,0.2536109,4.0000000,1.3878620,1.0239741,12.4385262,-0.8806401,4.9590306
929,-12,-3.183774731150470,17.053816087536482,-12.9462767,0.0016529,30.5785122,-1.5396873,0.4397694,4.0000000,1.4452637,1.0257128,12.8716335,-0.5657249,4.3690190
930,-12,-3.176318091150470,17.053816087536482,-12.9446125,-0.0001653,21.4876041,-0.9531144,0.6112581,4.0000000,1.4761802,1.0269085,13.1588726,-0.2536640,3.9114671
931,-12,-3.168861451150470,17.053816087536482,-12.9429216,-0.0019835,12.3966942,-0.3794005,0.7628725,4.0000000,1.4795418,1.0275657,13.3103628,0.0462032,3.5783918
932,-12,-3.161404811150471,17.053816087536482,-12.9412203,-0.0036364,4.9586778,0.1739439,0.9000669,4.0000000,1.4570041,1.0276943,13.3400402,0.3431298,3.3532157
933,-12,-3.153948171150471,17.053816087536482,-12.9395275,0.0050413,49.5867767,0.6948759,1.0273954,4.0000000,1.4117649,1.0272557,13.2331581,0.6430259,3.2529507
934,-12,-3.146491531150471,17.053816087536482,-12.9378624,0.0035537,40.4958687,1.1234149,1.1352067,4.0000000,1.3477215,1.0262730,12.9937792,0.9226920,3.2854164
935,-12,-3.139034891150471,17.053816087536482,-12.9362440,0.0020661,31.4049587,1.4102859,1.2112279,4.0000000,1.2653157,1.0248464,12.6380901,1.1571401,3.3799706
936,-12,-3.131578251150471,17.053816087536482,-12.9346857,0.0004132,22.3140488,1.5513607,1.2543449,4.0000000,1.1680273,1.0231031,12.1882095,1.3406625,3.4774275
937,-12,-3.124121611150471,17.053816087536482,-12.9331999,-0.0013223,13.2231407,1.5671551,1.2693504,4.0000000,1.0597969,1.0211568,11.6705303,1.4789039,3.5540159
938,-12,-3.116664971150471,17.053816087536482,-12.9317961,-0.0029752,5.7851238,1.4906470,1.2640150,4.0000000,0.9502763,1.0191154,11.0980721,1.5777537,3.6150835
