OID_,RegG,X,Y,DEM_Large_S3_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
145,-13,-4.347010571150472,19.335547927536478,-13.1915197,-0.0037190,19.8347111,-1.7107211,-0.3147964,4.0000000,-1.0860462,1.0818640,22.4598541,0.4564536,5.4688716
146,-13,-4.339553931150472,19.335547927536478,-13.1896334,0.0043802,47.9338837,-1.7424374,-0.3937715,4.0000000,-0.9566149,1.0863429,23.0203209,0.1690718,5.9452715
147,-13,-4.332097291150472,19.335547927536478,-13.1876287,0.0023967,40.4958687,-1.8430573,-0.4719653,4.0000000,-0.8210639,1.0909488,23.5815487,-0.1228666,6.6661515
148,-13,-4.324640651150472,19.335547927536478,-13.1854935,0.0004132,33.8842964,-1.9961195,-0.5463738,4.0000000,-0.6766892,1.0957690,24.1510601,-0.4160584,7.5724669
149,-13,-4.317184011150472,19.335547927536478,-13.1832199,-0.0019008,27.2727280,-2.1771212,-0.6084822,4.0000000,-0.5155113,1.1008878,24.7354107,-0.7014531,8.5313673
150,-13,-4.309727371150472,19.335547927536478,-13.1807966,-0.0044628,21.4876041,-2.3736351,-0.6619782,5.0000000,-0.3452462,1.1063297,25.3384991,-0.9787102,9.5189838
151,-13,-4.302270731150472,19.335547927536478,-13.1782188,0.0029752,43.8016510,-2.5712676,-0.7012241,4.0000000,-0.1635513,1.1121242,25.9610329,-1.2388971,10.4392700
152,-13,-4.294814091150472,19.335547927536478,-13.1754780,0.0002479,35.5371895,-2.7611530,-0.7256832,4.0000000,0.0284528,1.1182858,26.6023712,-1.4798192,11.2488108
153,-13,-4.287357451150472,19.335547927536478,-13.1725712,-0.0027273,28.0991745,-2.9294012,-0.7331272,4.0000000,0.2258907,1.1247339,27.2502956,-1.6921451,11.8817635
154,-13,-4.279900811150472,19.335547927536478,-13.1694965,0.0042149,47.9338837,-3.0781837,-0.7264566,4.0000000,0.4228553,1.1313972,27.8978691,-1.8757687,12.3708630
155,-13,-4.272444171150472,19.335547927536478,-13.1662550,0.0009091,38.8429756,-3.2033725,-0.7038546,4.0000000,0.6140712,1.1381892,28.5386200,-2.0217805,12.7046375
156,-13,-4.264987531150472,19.335547927536478,-13.1628485,-0.0025620,30.5785122,-3.2777143,-0.6593862,4.0000000,0.7966721,1.1450251,29.1623688,-2.1154444,12.7769547
157,-13,-4.257530891150472,19.335547927536478,-13.1592808,0.0039669,47.9338837,-3.2858448,-0.5866771,4.0000000,0.9698859,1.1516875,29.7536392,-2.1432402,12.5412836
158,-13,-4.250074251150472,19.335547927536478,-13.1555624,0.0003306,38.8429756,-3.2215085,-0.4869924,4.0000000,1.1282099,1.1579285,30.2905350,-2.1021948,12.0553112
159,-13,-4.242617611150472,19.335547927536478,-13.1517048,-0.0035537,29.7520657,-3.0769911,-0.3609066,4.0000000,1.2705142,1.1635574,30.7641983,-1.9923275,11.3879385
160,-13,-4.235160971150472,19.335547927536478,-13.1477242,0.0027273,43.8016510,-2.8606508,-0.2158563,4.0000000,1.3945662,1.1683153,31.1557751,-1.8262788,10.6762123
161,-13,-4.227704331150472,19.335547927536478,-13.1436386,-0.0012397,34.7107430,-2.5874364,-0.0576072,4.0000000,1.5029640,1.1720707,31.4571838,-1.6181784,10.0482635
162,-13,-4.220247691150472,19.335547927536478,-13.1394682,0.0046281,48.7603302,-2.2726464,0.1031049,4.0000000,1.5940725,1.1747633,31.6708946,-1.3878626,9.5755758
163,-13,-4.212791051150472,19.335547927536478,-13.1352310,0.0005785,39.6694221,-1.9160025,0.2674403,4.0000000,1.6727010,1.1763115,31.7922020,-1.1378204,9.2614489
164,-13,-4.205334411150472,19.335547927536478,-13.1309481,-0.0036364,30.5785122,-1.5325960,0.4304025,4.0000000,1.7410659,1.1767327,31.8253098,-0.8802608,9.1300936
165,-13,-4.197877771150472,19.335547927536478,-13.1266375,0.0022314,43.8016510,-1.1161932,0.5935438,4.0000000,1.8006968,1.1760647,31.7704735,-0.6136092,9.1515274
166,-13,-4.190421131150472,19.335547927536478,-13.1223173,-0.0019835,34.7107430,-0.6598588,0.7617579,4.0000000,1.8559912,1.1742259,31.6264114,-0.3324753,9.3536015
167,-13,-4.182964491150472,19.335547927536478,-13.1180086,0.0038843,47.1074371,-0.2100555,0.9240080,4.0000000,1.9099095,1.1711401,31.3782978,-0.0618936,9.7709255
168,-13,-4.175507851150472,19.335547927536478,-13.1137314,-0.0003306,38.0165291,0.1888300,1.0672293,4.0000000,1.9584408,1.1669858,31.0364132,0.1760178,10.3128462
169,-13,-4.168051211150472,19.335547927536478,-13.1095009,0.0054545,49.5867767,0.4940132,1.1810833,4.0000000,1.9991066,1.1619170,30.6162243,0.3630599,10.8602505
170,-13,-4.160594571150471,19.335547927536478,-13.1053324,0.0014050,40.4958687,0.6938722,1.2658608,4.0000000,2.0325725,1.1561863,30.1271858,0.4991490,11.3477612
171,-13,-4.153137931150471,19.335547927536478,-13.1012335,-0.0027273,31.4049587,0.7837682,1.3220706,4.0000000,2.0549986,1.1500944,29.5960026,0.5891426,11.7231941
172,-13,-4.145681291150471,19.335547927536478,-13.0972109,0.0032231,44.6280975,0.7905608,1.3604460,4.0000000,2.0664024,1.1437238,29.0279217,0.6544895,12.0374994
173,-13,-4.138224651150471,19.335547927536478,-13.0932693,-0.0007438,35.5371895,0.7265737,1.3862420,4.0000000,2.0663371,1.1372033,28.4266586,0.7061470,12.3242702
174,-13,-4.130768011150471,19.335547927536478,-13.0894117,0.0056198,50.4132233,0.5987898,1.4014975,4.0000000,2.0504777,1.1305971,27.8003407,0.7525173,12.5839691
175,-13,-4.123311371150471,19.335547927536478,-13.0856428,0.0017355,41.3223152,0.4308062,1.4110473,4.0000000,2.0169196,1.1239411,27.1485977,0.8051751,12.8201046
176,-13,-4.115854731150471,19.335547927536478,-13.0819635,-0.0020661,32.2314034,0.2034605,1.4072726,4.0000000,1.9630200,1.1173170,26.4739590,0.8515252,12.9687338
177,-13,-4.108398091150471,19.335547927536478,-13.0783768,0.0046281,46.2809906,-0.0697310,1.3862274,4.0000000,1.8846327,1.1108508,25.7931156,0.8878221,12.9435320
178,-13,-4.100941451150471,19.335547927536478,-13.0748816,0.0007438,37.1900826,-0.3515983,1.3528426,4.0000000,1.7798390,1.1046920,25.1220856,0.9258461,12.7468576
179,-13,-4.093484811150471,19.335547927536478,-13.0714760,-0.0028099,28.0991745,-0.6023737,1.3173052,4.0000000,1.6533959,1.0988625,24.4666271,0.9812145,12.4523125
180,-13,-4.086028171150471,19.335547927536478,-13.0681591,0.0040496,47.1074371,-0.7878619,1.2861757,4.0000000,1.5066913,1.0933940,23.8302498,1.0656600,12.0687981
181,-13,-4.078571531150471,19.335547927536478,-13.0649281,0.0007438,38.0165291,-0.9054513,1.2652025,4.0000000,1.3447853,1.0882343,23.2078056,1.1856196,11.6714678
182,-13,-4.071114891150471,19.335547927536478,-13.0617847,-0.0027273,28.9256191,-0.9763193,1.2477198,4.0000000,1.1734790,1.0832509,22.5871201,1.3219606,11.2290726
183,-13,-4.063658251150471,19.335547927536478,-13.0587320,0.0042975,45.4545441,-1.0129391,1.2262794,4.0000000,0.9999354,1.0785209,21.9748840,1.4526234,10.6932526
184,-13,-4.056201611150471,19.335547927536478,-13.0557680,0.0015702,36.3636360,-1.0285248,1.1953026,4.0000000,0.8253688,1.0740901,21.3806458,1.5652364,10.0429878
185,-13,-4.048744971150471,19.335547927536478,-13.0528936,-0.0016529,27.2727280,-1.0172771,1.1553251,4.0000000,0.6565312,1.0699456,20.8071918,1.6541189,9.2863750
186,-13,-4.041288331150471,19.335547927536478,-13.0501080,-0.0043802,18.1818180,-0.9928851,1.1032383,4.0000000,0.5001342,1.0661640,20.2671928,1.7063425,8.4438629
187,-13,-4.406663691150471,19.328091287536481,-13.2053480,0.0003306,28.9256191,-4.7521644,0.0093824,4.0000000,-2.1167989,1.0425946,16.4361019,2.1355636,11.2603025
188,-13,-4.399207051150471,19.328091287536481,-13.2041922,-0.0009091,23.9669418,-4.1104894,-0.0893759,4.0000000,-2.0877781,1.0476215,17.3533611,1.9090263,10.0655909
189,-13,-4.391750411150472,19.328091287536481,-13.2029829,-0.0021488,19.8347111,-3.4497640,-0.1820407,4.0000000,-2.0388968,1.0527843,18.2397480,1.6748154,8.8596096
190,-13,-4.384293771150471,19.328091287536481,-13.2017107,-0.0035537,15.7024794,-2.8196208,-0.2651928,4.0000000,-1.9651774,1.0579798,19.0819473,1.4347918,7.7258520
191,-13,-4.376837131150472,19.328091287536481,-13.2003632,-0.0050413,12.3966942,-2.2716656,-0.3474409,4.0000000,-1.8806013,1.0631425,19.8744984,1.1857194,6.8087330
192,-13,-4.369380491150471,19.328091287536481,-13.1989307,0.0036364,45.4545441,-1.8253136,-0.4192964,4.0000000,-1.7734812,1.0682358,20.6227760,0.9348884,6.1136427
193,-13,-4.361923851150472,19.328091287536481,-13.1974020,0.0021488,39.6694221,-1.4867989,-0.4818156,4.0000000,-1.6451255,1.0732428,21.3234558,0.6814942,5.6480989
194,-13,-4.354467211150472,19.328091287536481,-13.1957693,0.0004132,33.0578499,-1.2648143,-0.5377836,4.0000000,-1.5044786,1.0781295,21.9779472,0.4289113,5.4488339
195,-13,-4.347010571150472,19.328091287536481,-13.1940260,-0.0013223,27.2727280,-1.1578754,-0.5959362,4.0000000,-1.3643661,1.0829480,22.6007614,0.1724938,5.5813975
196,-13,-4.339553931150472,19.328091287536481,-13.1921625,-0.0032231,22.3140488,-1.1559395,-0.6545321,4.0000000,-1.2244922,1.0877956,23.2046852,-0.0845721,6.0257220
197,-13,-4.332097291150472,19.328091287536481,-13.1901693,-0.0052066,17.3553715,-1.2307056,-0.7138722,4.0000000,-1.0820290,1.0927908,23.8048344,-0.3457153,6.7191792
198,-13,-4.324640651150472,19.328091287536481,-13.1880379,0.0027273,42.1487617,-1.3702199,-0.7665635,4.0000000,-0.9298104,1.0980148,24.4140053,-0.6033165,7.5735378
199,-13,-4.317184011150472,19.328091287536481,-13.1857586,0.0004959,34.7107430,-1.5489401,-0.8094203,4.0000000,-0.7632319,1.1035401,25.0368252,-0.8556087,8.4800177
200,-13,-4.309727371150472,19.328091287536481,-13.1833229,-0.0019835,28.0991745,-1.7572449,-0.8418990,5.0000000,-0.5858825,1.1094162,25.6766815,-1.0979154,9.4014063
201,-13,-4.302270731150472,19.328091287536481,-13.1807241,-0.0045455,22.3140488,-1.9804368,-0.8636092,4.0000000,-0.3984250,1.1156582,26.3358059,-1.3287934,10.2858229
202,-13,-4.294814091150472,19.328091287536481,-13.1779575,0.0027273,42.9752083,-2.2118108,-0.8706445,4.0000000,-0.1994573,1.1222868,27.0108566,-1.5418317,11.0721760
203,-13,-4.287357451150472,19.328091287536481,-13.1750183,-0.0003306,34.7107430,-2.4313397,-0.8633835,4.0000000,0.0055470,1.1292382,27.6947803,-1.7323141,11.7077913
204,-13,-4.279900811150472,19.328091287536481,-13.1719055,-0.0034711,27.2727280,-2.6375589,-0.8403365,4.0000000,0.2141931,1.1364188,28.3780308,-1.8948661,12.1856775
205,-13,-4.272444171150472,19.328091287536481,-13.1686192,0.0033058,45.4545441,-2.8152730,-0.8027325,4.0000000,0.4173199,1.1437485,29.0503254,-2.0227849,12.4944315
206,-13,-4.264987531150472,19.328091287536481,-13.1651611,-0.0002479,36.3636360,-2.9418058,-0.7426322,4.0000000,0.6151248,1.1510992,29.7042942,-2.1003892,12.5254164
207,-13,-4.257530891150472,19.328091287536481,-13.1615381,-0.0038017,28.0991745,-2.9937098,-0.6548851,4.0000000,0.8028805,1.1582534,30.3224564,-2.1126506,12.2224646
208,-13,-4.250074251150472,19.328091287536481,-13.1577587,0.0024793,44.6280975,-2.9648571,-0.5407418,4.0000000,0.9764494,1.1649587,30.8821163,-2.0579331,11.6581459
209,-13,-4.242617611150472,19.328091287536481,-13.1538363,-0.0014050,35.5371895,-2.8484485,-0.4022331,4.0000000,1.1338867,1.1709889,31.3744164,-1.9383528,10.9223690
210,-13,-4.235160971150472,19.328091287536481,-13.1497869,0.0047107,48.7603302,-2.6524813,-0.2460361,4.0000000,1.2723581,1.1760730,31.7786579,-1.7644302,10.1584101
211,-13,-4.227704331150472,19.328091287536481,-13.1456318,0.0006612,39.6694221,-2.3959124,-0.0799638,4.0000000,1.3939712,1.1800646,32.0903320,-1.5538988,9.5110312
212,-13,-4.220247691150472,19.328091287536481,-13.1413889,-0.0035537,30.5785122,-2.0950539,0.0870726,4.0000000,1.4980421,1.1829270,32.3096886,-1.3238969,9.0490465
213,-13,-4.212791051150472,19.328091287536481,-13.1370792,0.0023140,43.8016510,-1.7534512,0.2554145,4.0000000,1.5887177,1.1845667,32.4335365,-1.0778887,8.7747774
214,-13,-4.205334411150472,19.328091287536481,-13.1327238,-0.0019835,34.7107430,-1.3860189,0.4189210,4.0000000,1.6656295,1.1849999,32.4654045,-0.8277875,8.6820898
215,-13,-4.197877771150472,19.328091287536481,-13.1283407,0.0038017,47.1074371,-0.9950449,0.5802583,4.0000000,1.7340354,1.1842624,32.4078979,-0.5735190,8.7674150
216,-13,-4.190421131150472,19.328091287536481,-13.1239500,-0.0004959,38.0165291,-0.5778785,0.7418643,4.0000000,1.7959869,1.1823318,32.2599716,-0.3122583,9.0239191
217,-13,-4.182964491150472,19.328091287536481,-13.1195707,0.0052893,49.5867767,-0.1798541,0.8934330,4.0000000,1.8542756,1.1791478,32.0112686,-0.0674096,9.4686375
218,-13,-4.175507851150472,19.328091287536481,-13.1152229,0.0010744,40.4958687,0.1591802,1.0249979,4.0000000,1.9072163,1.1748980,31.6733627,0.1427797,10.0325623
219,-13,-4.168051211150472,19.328091287536481,-13.1109200,-0.0032231,31.4049587,0.4023369,1.1272769,4.0000000,1.9522409,1.1697541,31.2584305,0.3023130,10.5958786
220,-13,-4.160594571150471,19.328091287536481,-13.1066780,0.0026446,43.8016510,0.5359820,1.1997489,4.0000000,1.9889752,1.1639329,30.7787609,0.4105226,11.0947170
221,-13,-4.153137931150471,19.328091287536481,-13.1025028,-0.0014876,34.7107430,0.5580424,1.2442298,4.0000000,2.0160012,1.1577792,30.2597580,0.4724582,11.5035667
222,-13,-4.145681291150471,19.328091287536481,-13.0984001,0.0043802,47.1074371,0.5046460,1.2730112,4.0000000,2.0313916,1.1513762,29.7065392,0.5146307,11.8617640
223,-13,-4.138224651150471,19.328091287536481,-13.0943747,0.0003306,38.0165291,0.3829087,1.2904384,4.0000000,2.0349660,1.1448066,29.1227837,0.5459109,12.2081509
224,-13,-4.130768011150471,19.328091287536481,-13.0904293,-0.0034711,28.9256191,0.2116258,1.3017868,4.0000000,2.0244255,1.1381617,28.5152607,0.5791480,12.5620079
225,-13,-4.123311371150471,19.328091287536481,-13.0865660,0.0026446,43.8016510,0.0042734,1.3092583,4.0000000,1.9947591,1.1314646,27.8815193,0.6237575,12.9033422
226,-13,-4.115854731150471,19.328091287536481,-13.0827885,-0.0012397,34.7107430,-0.2426301,1.3084394,4.0000000,1.9442836,1.1247263,27.2236233,0.6725950,13.1773682
227,-13,-4.108398091150471,19.328091287536481,-13.0790997,0.0052893,47.9338837,-0.5232484,1.2934302,4.0000000,1.8687111,1.1181180,26.5545845,0.7181494,13.2881060
228,-13,-4.100941451150471,19.328091287536481,-13.0754986,0.0014050,38.8429756,-0.7970740,1.2713296,4.0000000,1.7677115,1.1117780,25.8906860,0.7749477,13.2529497
229,-13,-4.093484811150471,19.328091287536481,-13.0719843,-0.0023140,29.7520657,-1.0316656,1.2466791,4.0000000,1.6412975,1.1056962,25.2338390,0.8520607,13.0634470
230,-13,-4.086028171150471,19.328091287536481,-13.0685577,0.0044628,47.9338837,-1.1971374,1.2279911,4.0000000,1.4953959,1.0999186,24.5877552,0.9605864,12.7751398
231,-13,-4.078571531150471,19.328091287536481,-13.0652180,0.0009917,38.8429756,-1.2930728,1.2180709,4.0000000,1.3332301,1.0944042,23.9517231,1.1029117,12.4310617
232,-13,-4.071114891150471,19.328091287536481,-13.0619669,-0.0025620,29.7520657,-1.3393297,1.2113574,4.0000000,1.1609197,1.0890621,23.3096733,1.2617952,12.0180035
233,-13,-4.063658251150471,19.328091287536481,-13.0588074,0.0043802,46.2809906,-1.3549030,1.1988389,4.0000000,0.9831312,1.0839492,22.6746330,1.4145466,11.4917755
234,-13,-4.056201611150471,19.328091287536481,-13.0557404,0.0015702,37.1900826,-1.3405546,1.1786608,3.0000000,0.8053877,1.0791082,22.0526409,1.5519336,10.8478413
235,-13,-4.048744971150471,19.328091287536481,-13.0527668,-0.0017355,28.0991745,-1.2974533,1.1487226,4.0000000,0.6331447,1.0745592,21.4449043,1.6643006,10.0792170
236,-13,-4.041288331150471,19.328091287536481,-13.0498857,0.0053719,49.5867767,-1.2490813,1.1013854,4.0000000,0.4711663,1.0703770,20.8674698,1.7316043,9.1851950
237,-13,-4.033831691150471,19.328091287536481,-13.0470943,0.0026446,40.4958687,-1.1826279,1.0511603,4.0000000,0.3241303,1.0666227,20.3355656,1.7781903,8.3016500
238,-13,-4.414120331150471,19.320634647536480,-13.2082281,0.0029752,42.9752083,-5.1397338,-0.1360467,4.0000000,-2.2117503,1.0359565,15.1306877,1.9396569,12.0395012
239,-13,-4.406663691150471,19.320634647536480,-13.2072439,0.0019835,38.0165291,-4.4830675,-0.2656096,4.0000000,-2.2420769,1.0408150,16.1006050,1.7108575,11.0809460
240,-13,-4.399207051150471,19.320634647536480,-13.2062120,0.0009091,33.0578499,-3.7518063,-0.3875189,4.0000000,-2.2586133,1.0459388,17.0550957,1.4835756,10.0496578
241,-13,-4.391750411150472,19.320634647536480,-13.2051163,-0.0001653,28.9256191,-3.0095835,-0.4968481,4.0000000,-2.2492900,1.0512247,17.9791546,1.2555937,9.0274820
242,-13,-4.384293771150471,19.320634647536480,-13.2039442,-0.0014876,23.9669418,-2.3071315,-0.5901418,4.0000000,-2.2058325,1.0565647,18.8582230,1.0255489,8.0615978
243,-13,-4.376837131150472,19.320634647536480,-13.2026844,-0.0028926,19.8347111,-1.6980003,-0.6744630,4.0000000,-2.1416502,1.0619105,19.6906586,0.7927244,7.2937832
244,-13,-4.369380491150471,19.320634647536480,-13.2013254,-0.0041322,16.5289249,-1.2053331,-0.7434899,4.0000000,-2.0477629,1.0672328,20.4773121,0.5607833,6.7099590
245,-13,-4.361923851150472,19.320634647536480,-13.1998577,0.0044628,48.7603302,-0.8327777,-0.7986128,4.0000000,-1.9259291,1.0724998,21.2209797,0.3287036,6.3059273
246,-13,-4.354467211150472,19.320634647536480,-13.1982737,0.0028099,42.1487617,-0.5871509,-0.8425400,4.0000000,-1.7862900,1.0777031,21.9227467,0.1012099,6.1152368
247,-13,-4.347010571150472,19.320634647536480,-13.1965656,0.0010744,35.5371895,-0.4549296,-0.8836485,4.0000000,-1.6406523,1.0828844,22.5933990,-0.1266447,6.1891437
248,-13,-4.339553931150472,19.320634647536480,-13.1947260,-0.0007438,29.7520657,-0.4242218,-0.9253303,4.0000000,-1.4961585,1.0881121,23.2439880,-0.3545021,6.5474267
249,-13,-4.332097291150472,19.320634647536480,-13.1927490,-0.0027273,23.9669418,-0.4826517,-0.9647039,4.0000000,-1.3491267,1.0935128,23.8926468,-0.5802811,7.1403904
250,-13,-4.324640651150472,19.320634647536480,-13.1906233,-0.0047934,19.0082645,-0.6120732,-0.9974846,4.0000000,-1.1934600,1.0991793,24.5486526,-0.8015094,7.8739963
251,-13,-4.317184011150472,19.320634647536480,-13.1883421,0.0028926,42.9752083,-0.7956005,-1.0204573,4.0000000,-1.0246252,1.1051543,25.2183075,-1.0162892,8.6610136
252,-13,-4.309727371150472,19.320634647536480,-13.1858978,0.0004132,35.5371895,-1.0197245,-1.0345800,5.0000000,-0.8448972,1.1115104,25.9042950,-1.2242627,9.4746294
253,-13,-4.302270731150472,19.320634647536480,-13.1832848,-0.0020661,28.9256191,-1.2733693,-1.0378647,4.0000000,-0.6541219,1.1182643,26.6072521,-1.4216075,10.2610083
254,-13,-4.294814091150472,19.320634647536480,-13.1804972,-0.0047934,23.1404953,-1.5391785,-1.0293713,4.0000000,-0.4522136,1.1254150,27.3254242,-1.6065290,10.9597816
255,-13,-4.287357451150472,19.320634647536480,-13.1775312,0.0021488,42.1487617,-1.8072445,-1.0070136,4.0000000,-0.2423546,1.1329253,28.0520649,-1.7716726,11.5287619
256,-13,-4.279900811150472,19.320634647536480,-13.1743851,-0.0010744,33.8842964,-2.0639825,-0.9694105,4.0000000,-0.0273512,1.1406994,28.7773170,-1.9114699,11.9288521
257,-13,-4.272444171150472,19.320634647536480,-13.1710596,-0.0043802,26.4462814,-2.2961352,-0.9170200,4.0000000,0.1861269,1.1486292,29.4901066,-2.0201669,12.1556683
258,-13,-4.264987531150472,19.320634647536480,-13.1675577,0.0020661,42.9752083,-2.4799633,-0.8418582,4.0000000,0.3964761,1.1565714,30.1811180,-2.0801926,12.0959940
259,-13,-4.257530891150472,19.320634647536480,-13.1638842,-0.0015702,33.8842964,-2.5879326,-0.7394617,4.0000000,0.5983365,1.1643029,30.8314075,-2.0772598,11.6934299
260,-13,-4.250074251150472,19.320634647536480,-13.1600494,-0.0052893,25.6198349,-2.6106455,-0.6117432,4.0000000,0.7873913,1.1715226,31.4196243,-2.0108776,11.0319624
261,-13,-4.242617611150472,19.320634647536480,-13.1560688,0.0007438,40.4958687,-2.5368547,-0.4612209,4.0000000,0.9592015,1.1780103,31.9348736,-1.8816432,10.2013474
262,-13,-4.235160971150472,19.320634647536480,-13.1519575,-0.0031405,31.4049587,-2.3825445,-0.2951389,4.0000000,1.1136121,1.1834912,32.3580322,-1.7038897,9.3875370
263,-13,-4.227704331150472,19.320634647536480,-13.1477375,0.0027273,44.6280975,-2.1604400,-0.1224932,4.0000000,1.2485101,1.1877927,32.6833038,-1.4934965,8.7121983
264,-13,-4.220247691150472,19.320634647536480,-13.1434288,-0.0015702,35.5371895,-1.8919781,0.0496052,4.0000000,1.3657416,1.1908791,32.9137726,-1.2665312,8.2584162
265,-13,-4.212791051150472,19.320634647536480,-13.1390524,0.0042975,47.9338837,-1.5836712,0.2197102,4.0000000,1.4680483,1.1926774,33.0445976,-1.0286279,8.0162172
266,-13,-4.205334411150472,19.320634647536480,-13.1346283,-0.0000826,38.8429756,-1.2474527,0.3840361,4.0000000,1.5554495,1.1931936,33.0810890,-0.7873774,7.9666266
267,-13,-4.197877771150472,19.320634647536480,-13.1301775,-0.0043802,29.7520657,-0.8984424,0.5417220,4.0000000,1.6328380,1.1924436,33.0246735,-0.5493940,8.1097107
268,-13,-4.190421131150472,19.320634647536480,-13.1257191,0.0013223,42.1487617,-0.5327538,0.6966568,4.0000000,1.7027707,1.1904925,32.8777390,-0.3094572,8.4226198
269,-13,-4.182964491150472,19.320634647536480,-13.1212702,-0.0029752,33.0578499,-0.1993849,0.8365395,4.0000000,1.7661756,1.1872816,32.6340332,-0.0930965,8.8967695
270,-13,-4.175507851150472,19.320634647536480,-13.1168528,0.0027273,43.8016510,0.0733286,0.9567648,4.0000000,1.8247989,1.1829839,32.3043823,0.0887306,9.4910669
271,-13,-4.168051211150472,19.320634647536480,-13.1124783,-0.0017355,34.7107430,0.2476386,1.0470988,4.0000000,1.8750502,1.1778420,31.9012947,0.2191473,10.0860806
272,-13,-4.160594571150471,19.320634647536480,-13.1081600,0.0040496,47.1074371,0.3180400,1.1091268,4.0000000,1.9166452,1.1720212,31.4361992,0.3016084,10.6279545
273,-13,-4.153137931150471,19.320634647536480,-13.1039066,-0.0001653,38.0165291,0.2791977,1.1431077,4.0000000,1.9475844,1.1658566,30.9346085,0.3386308,11.0848904
274,-13,-4.145681291150471,19.320634647536480,-13.0997210,0.0056198,49.5867767,0.1714315,1.1635743,4.0000000,1.9673074,1.1594795,30.4010372,0.3598412,11.5139551
