OID_,DEM_Large_S3_Clip15,X,Y,DEM_Large_S3_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
775,-12,-3.012272011150472,20.454043927536478,-12.8950644,-0.0003306,15.7024794,0.5467353,-0.7399583,4.0000000,-0.7298095,1.0226235,12.0785208,-0.7501071,1.1991491
776,-12,-3.004815371150472,20.454043927536478,-12.8938150,-0.0014876,10.7438021,0.4633996,-0.6817113,4.0000000,-0.7116484,1.0236027,12.3348560,-0.6517742,1.0287009
777,-12,-2.997358731150472,20.454043927536478,-12.8925247,-0.0027273,6.6115704,0.3721437,-0.6137200,4.0000000,-0.6808457,1.0245270,12.5711536,-0.5465943,0.8498296
778,-12,-2.989902091150472,20.454043927536478,-12.8912001,-0.0041322,3.3057852,0.2840096,-0.5426469,4.0000000,-0.6425005,1.0253555,12.7771044,-0.4427934,0.6870480
779,-12,-2.982445451150472,20.454043927536478,-12.8898468,0.0044628,47.9338837,0.2019309,-0.4707244,4.0000000,-0.6012448,1.0260974,12.9602003,-0.3402040,0.5496957
780,-12,-2.974988811150472,20.454043927536478,-12.8884697,0.0031405,38.8429756,0.1245285,-0.3953240,4.0000000,-0.5499356,1.0267001,13.1068211,-0.2407125,0.4328560
781,-12,-2.967532171150472,20.454043927536478,-12.8870783,0.0019008,30.5785122,0.0586268,-0.3216701,4.0000000,-0.4890848,1.0271434,13.2130327,-0.1542554,0.3435345
782,-12,-2.960075531150472,20.454043927536478,-12.8856773,0.0005785,23.1404953,0.0094067,-0.2553609,4.0000000,-0.4210556,1.0274352,13.2814407,-0.0896662,0.2802819
783,-12,-2.952618891150472,20.454043927536478,-12.8842735,-0.0007438,16.5289249,-0.0313813,-0.1907341,4.0000000,-0.3415846,1.0275549,13.3108263,-0.0398836,0.2394387
784,-12,-2.945162251150472,20.454043927536478,-12.8828726,-0.0020661,10.7438021,-0.0651370,-0.1265021,4.0000000,-0.2518265,1.0274929,13.2983351,-0.0011776,0.2205488
785,-12,-2.937705611150472,20.454043927536478,-12.8814812,-0.0034711,6.6115704,-0.0907616,-0.0679350,4.0000000,-0.1566188,1.0272541,13.2398777,0.0207487,0.2242253
786,-12,-2.930248971150472,20.454043927536478,-12.8801031,-0.0048760,3.3057852,-0.1045483,-0.0223604,4.0000000,-0.0637893,1.0268545,13.1437273,0.0190686,0.2349713
787,-12,-2.922792331150472,20.454043927536478,-12.8787441,0.0037190,41.3223152,-0.1084071,0.0108310,4.0000000,0.0234861,1.0263442,13.0208406,-0.0018242,0.2411768
788,-12,-2.915335691150472,20.454043927536478,-12.8774033,0.0023140,32.2314034,-0.1080310,0.0339969,4.0000000,0.1066725,1.0257709,12.8785934,-0.0386787,0.2449373
789,-12,-2.907879051150472,20.454043927536478,-12.8760824,0.0010744,24.7933884,-0.1076007,0.0490313,4.0000000,0.1861676,1.0251374,12.7241259,-0.0881049,0.2498635
790,-12,-2.900422411150472,20.454043927536478,-12.8747807,-0.0001653,18.1818180,-0.1095722,0.0559438,4.0000000,0.2609511,1.0244898,12.5612841,-0.1490636,0.2578041
791,-12,-2.892965771150472,20.454043927536478,-12.8734941,-0.0014876,12.3966942,-0.1203005,0.0589837,4.0000000,0.3318651,1.0238657,12.4015102,-0.2138976,0.2832590
792,-12,-2.885509131150472,20.454043927536478,-12.8722200,-0.0028099,7.4380164,-0.1405007,0.0647831,4.0000000,0.4010293,1.0232548,12.2465353,-0.2714632,0.3311823
793,-12,-2.878052491150472,20.454043927536478,-12.8709564,-0.0040496,4.1322312,-0.1680172,0.0787418,4.0000000,0.4732651,1.0226674,12.0941410,-0.3157814,0.4011917
794,-12,-2.870595851150472,20.454043927536478,-12.8696985,0.0047107,46.2809906,-0.1986563,0.1013810,4.0000000,0.5471413,1.0221089,11.9464731,-0.3443792,0.4876383
795,-12,-2.863139211150472,20.454043927536478,-12.8684454,0.0034711,37.1900826,-0.2280398,0.1310870,4.0000000,0.6209968,1.0215534,11.7969522,-0.3588228,0.5840588
796,-12,-2.855682571150472,20.454043927536478,-12.8671961,0.0023140,28.9256191,-0.2526577,0.1694822,4.0000000,0.6976421,1.0210017,11.6482182,-0.3586777,0.6908256
797,-12,-2.848225931150472,20.454043927536478,-12.8659496,0.0010744,21.4876041,-0.2635013,0.2229842,4.0000000,0.7812531,1.0204498,11.4987040,-0.3352846,0.8097607
798,-12,-2.840769291150472,20.454043927536478,-12.8647070,-0.0001653,14.8760328,-0.2536138,0.2914608,4.0000000,0.8717449,1.0198503,11.3313808,-0.2888233,0.9459490
799,-12,-3.146491531150472,20.446587287536481,-12.9116697,-0.0038843,0.8264463,0.2071371,-0.5889348,4.0000000,-0.2323761,1.0173094,10.5854301,-0.9454936,1.0119687
800,-12,-3.139034891150472,20.446587287536481,-12.9110537,-0.0044628,0.0000000,0.2364461,-0.6232738,4.0000000,-0.2428610,1.0172194,10.5577192,-1.0036867,1.1233795
801,-12,-3.131578251150472,20.446587287536481,-12.9104176,-0.0049587,0.0000000,0.2590032,-0.6553326,4.0000000,-0.2474498,1.0171094,10.5236092,-1.0632153,1.2459806
802,-12,-3.124121611150472,20.446587287536481,-12.9097614,0.0043802,44.6280975,0.2790124,-0.6859787,4.0000000,-0.2512996,1.0169860,10.4854364,-1.1206577,1.3743374
803,-12,-3.116664971150472,20.446587287536481,-12.9090805,0.0036364,38.0165291,0.2878047,-0.7090428,4.0000000,-0.2481689,1.0168598,10.4465322,-1.1699169,1.4887320
804,-12,-3.109208331150472,20.446587287536481,-12.9083738,0.0028926,32.2314034,0.2867721,-0.7247219,4.0000000,-0.2406306,1.0167264,10.4054146,-1.2088132,1.5832373
805,-12,-3.101751691150472,20.446587287536481,-12.9076414,0.0021488,26.4462814,0.2882992,-0.7366934,4.0000000,-0.2391948,1.0165881,10.3616285,-1.2341919,1.6520656
806,-12,-3.094295051150472,20.446587287536481,-12.9068832,0.0014050,21.4876041,0.3144142,-0.7552845,4.0000000,-0.2595061,1.0164663,10.3218756,-1.2510629,1.7132136
807,-12,-3.086838411150472,20.446587287536481,-12.9060974,0.0005785,16.5289249,0.3793065,-0.7848876,4.0000000,-0.3110000,1.0163978,10.2982950,-1.2587751,1.7694269
808,-12,-3.079381771150472,20.446587287536481,-12.9052820,-0.0002479,12.3966942,0.4686888,-0.8205573,4.0000000,-0.3821657,1.0164325,10.3088360,-1.2589489,1.8249699
809,-12,-3.071925131150472,20.446587287536481,-12.9044304,-0.0011570,8.2644625,0.5574751,-0.8519007,4.0000000,-0.4565212,1.0165951,10.3589783,-1.2472802,1.8631902
810,-12,-3.064468491150472,20.446587287536481,-12.9035397,-0.0020661,4.9586778,0.6307802,-0.8734896,4.0000000,-0.5255764,1.0168747,10.4458046,-1.2214029,1.8717593
811,-12,-3.057011851150472,20.446587287536481,-12.9026079,-0.0030579,2.4793389,0.6830643,-0.8836425,5.0000000,-0.5875303,1.0172802,10.5695601,-1.1797547,1.8443819
812,-12,-3.049555211150472,20.446587287536481,-12.9016304,-0.0040496,0.8264463,0.7072426,-0.8792504,5.0000000,-0.6411062,1.0178031,10.7282743,-1.1173947,1.7698627
813,-12,-3.042098571150472,20.446587287536481,-12.9006071,-0.0050413,0.0000000,0.7079969,-0.8641968,5.0000000,-0.6879015,1.0184233,10.9116535,-1.0404921,1.6675049
814,-12,-3.034641931150472,20.446587287536481,-12.8995390,0.0039669,42.1487617,0.6979775,-0.8461083,4.0000000,-0.7322373,1.0191392,11.1195345,-0.9599793,1.5685917
815,-12,-3.027185291150472,20.446587287536481,-12.8984261,0.0029752,34.7107430,0.6714904,-0.8226898,4.0000000,-0.7678152,1.0199633,11.3544521,-0.8775644,1.4699610
816,-12,-3.019728651150472,20.446587287536481,-12.8972664,0.0018182,27.2727280,0.6245353,-0.7907889,4.0000000,-0.7885235,1.0208704,11.6063490,-0.7930543,1.3610381
817,-12,-3.012272011150472,20.446587287536481,-12.8960629,0.0006612,20.6611576,0.5617210,-0.7508010,4.0000000,-0.7928511,1.0218158,11.8645372,-0.7087508,1.2405376
818,-12,-3.004815371150472,20.446587287536481,-12.8948174,-0.0004959,14.8760328,0.4790314,-0.6969202,4.0000000,-0.7773839,1.0227863,12.1236200,-0.6164565,1.0898790
819,-12,-2.997358731150472,20.446587287536481,-12.8935318,-0.0017355,9.9173555,0.3833734,-0.6304678,4.0000000,-0.7460008,1.0237093,12.3630667,-0.5149348,0.9202288
820,-12,-2.989902091150472,20.446587287536481,-12.8922138,-0.0030579,5.7851238,0.2921937,-0.5620796,4.0000000,-0.7086849,1.0245363,12.5727911,-0.4154743,0.7671262
821,-12,-2.982445451150472,20.446587287536481,-12.8908682,-0.0044628,2.4793389,0.2069255,-0.4926367,4.0000000,-0.6670611,1.0252812,12.7591286,-0.3182122,0.6352486
822,-12,-2.974988811150472,20.446587287536481,-12.8894997,0.0042149,46.2809906,0.1283332,-0.4213537,4.0000000,-0.6164153,1.0258878,12.9094582,-0.2262920,0.5216711
823,-12,-2.967532171150472,20.446587287536481,-12.8881178,0.0028926,37.1900826,0.0632864,-0.3538780,4.0000000,-0.5591230,1.0263553,13.0224895,-0.1486330,0.4327795
824,-12,-2.960075531150472,20.446587287536481,-12.8867254,0.0015702,28.9256191,0.0151848,-0.2937177,4.0000000,-0.4952801,1.0266955,13.1048250,-0.0921552,0.3640345
825,-12,-2.952618891150472,20.446587287536481,-12.8853292,0.0002479,21.4876041,-0.0253936,-0.2340610,4.0000000,-0.4199833,1.0268815,13.1498346,-0.0481388,0.3107684
826,-12,-2.945162251150472,20.446587287536481,-12.8839340,-0.0010744,14.8760328,-0.0595877,-0.1738562,4.0000000,-0.3348166,1.0269057,13.1567526,-0.0128957,0.2738350
827,-12,-2.937705611150472,20.446587287536481,-12.8825455,-0.0023967,9.9173555,-0.0858831,-0.1176944,4.0000000,-0.2441107,1.0267599,13.1214800,0.0087218,0.2561277
828,-12,-2.930248971150472,20.446587287536481,-12.8811684,-0.0038017,5.7851238,-0.0995891,-0.0729238,4.0000000,-0.1555174,1.0264645,13.0485458,0.0096697,0.2462050
829,-12,-2.922792331150472,20.446587287536481,-12.8798065,0.0047934,47.9338837,-0.1023726,-0.0412333,4.0000000,-0.0751968,1.0260626,12.9513102,-0.0072699,0.2348425
830,-12,-2.915335691150472,20.446587287536481,-12.8784609,0.0033884,38.8429756,-0.0985463,-0.0182440,4.0000000,0.0033658,1.0256002,12.8375998,-0.0398539,0.2194819
831,-12,-2.907879051150472,20.446587287536481,-12.8771315,0.0020661,30.5785122,-0.0919101,-0.0040864,4.0000000,0.0760547,1.0251013,12.7123842,-0.0842275,0.2030247
832,-12,-2.900422411150472,20.446587287536481,-12.8758173,0.0008264,23.1404953,-0.0855883,0.0023857,4.0000000,0.1441417,1.0245904,12.5861435,-0.1393702,0.1888186
833,-12,-2.892965771150472,20.446587287536481,-12.8745165,-0.0004959,16.5289249,-0.0864869,0.0079843,4.0000000,0.2118602,1.0241039,12.4631758,-0.1958916,0.1910127
834,-12,-2.885509131150472,20.446587287536481,-12.8732243,-0.0018182,10.7438021,-0.0958155,0.0184225,4.0000000,0.2801982,1.0236424,12.3450012,-0.2433533,0.2130762
835,-12,-2.878052491150472,20.446587287536481,-12.8719387,-0.0030579,6.6115704,-0.1130606,0.0369877,4.0000000,0.3520647,1.0231904,12.2306900,-0.2780894,0.2564492
836,-12,-2.870595851150472,20.446587287536481,-12.8706579,-0.0042975,3.3057852,-0.1335461,0.0665532,4.0000000,0.4280880,1.0227575,12.1187429,-0.2949815,0.3167275
837,-12,-2.863139211150472,20.446587287536481,-12.8693790,0.0044628,44.6280975,-0.1538680,0.1043007,4.0000000,0.5069542,1.0223217,12.0039291,-0.2983527,0.3922164
838,-12,-2.855682571150472,20.446587287536481,-12.8681030,0.0032231,35.5371895,-0.1699279,0.1504776,4.0000000,0.5888331,1.0218834,11.8879662,-0.2878779,0.4823470
839,-12,-2.848225931150472,20.446587287536481,-12.8668280,0.0019835,27.2727280,-0.1749063,0.2112086,4.0000000,0.6797331,1.0214376,11.7697582,-0.2573160,0.5939503
840,-12,-3.153948171150472,20.439130647536480,-12.9135094,-0.0021488,4.9586778,0.2060630,-0.5798317,4.0000000,-0.2457211,1.0163856,10.3018417,-0.9139423,0.9689609
841,-12,-3.146491531150472,20.439130647536480,-12.9128981,-0.0027273,3.3057852,0.2430997,-0.6162666,4.0000000,-0.2614854,1.0163293,10.2836275,-0.9710478,1.0724037
842,-12,-3.139034891150472,20.439130647536480,-12.9122677,-0.0033884,1.6528926,0.2703966,-0.6497320,4.0000000,-0.2682012,1.0162604,10.2618456,-1.0312628,1.1908035
843,-12,-3.131578251150472,20.439130647536480,-12.9116163,-0.0039669,0.8264463,0.2905970,-0.6806538,4.0000000,-0.2696177,1.0161749,10.2344971,-1.0916898,1.3186538
844,-12,-3.124121611150472,20.439130647536480,-12.9109411,-0.0046281,0.0000000,0.3045093,-0.7085149,4.0000000,-0.2674515,1.0160782,10.2036638,-1.1495783,1.4493381
845,-12,-3.116664971150472,20.439130647536480,-12.9102392,-0.0052893,0.0000000,0.3085938,-0.7297025,4.0000000,-0.2605966,1.0159777,10.1730461,-1.1988086,1.5662237
846,-12,-3.109208331150472,20.439130647536480,-12.9095106,0.0039669,40.4958687,0.2975168,-0.7394239,4.0000000,-0.2475271,1.0158763,10.1394014,-1.2313207,1.6474612
847,-12,-3.101751691150472,20.439130647536480,-12.9087543,0.0032231,33.8842964,0.2906631,-0.7468441,4.0000000,-0.2430196,1.0157701,10.1034937,-1.2506685,1.7069619
848,-12,-3.094295051150472,20.439130647536480,-12.9079714,0.0024793,28.0991745,0.3061610,-0.7589813,4.0000000,-0.2600478,1.0156735,10.0707264,-1.2579148,1.7510873
849,-12,-3.086838411150472,20.439130647536480,-12.9071608,0.0016529,22.3140488,0.3616669,-0.7831302,4.0000000,-0.3084097,1.0156187,10.0524445,-1.2578508,1.7921637
850,-12,-3.079381771150472,20.439130647536480,-12.9063215,0.0008264,17.3553715,0.4456267,-0.8140581,4.0000000,-0.3795956,1.0156571,10.0636482,-1.2485206,1.8262770
851,-12,-3.071925131150472,20.439130647536480,-12.9054489,-0.0000826,12.3966942,0.5355794,-0.8434700,4.0000000,-0.4591504,1.0158232,10.1162167,-1.2277898,1.8470199
852,-12,-3.064468491150472,20.439130647536480,-12.9045401,-0.0009917,8.2644625,0.6102138,-0.8630808,5.0000000,-0.5355323,1.0161110,10.2061481,-1.1906292,1.8375697
853,-12,-3.057011851150472,20.439130647536480,-12.9035902,-0.0019835,4.9586778,0.6627752,-0.8714750,5.0000000,-0.6046817,1.0165151,10.3349113,-1.1382684,1.7965674
854,-12,-3.049555211150472,20.439130647536480,-12.9025993,-0.0029752,2.4793389,0.6859881,-0.8660638,4.0000000,-0.6644170,1.0170298,10.4947472,-1.0677106,1.7177019
855,-12,-3.042098571150472,20.439130647536480,-12.9015665,-0.0040496,0.8264463,0.6848351,-0.8502349,4.0000000,-0.7166471,1.0176369,10.6779003,-0.9838226,1.6160120
856,-12,-3.034641931150472,20.439130647536480,-12.9004917,-0.0051240,0.0000000,0.6753853,-0.8332909,4.0000000,-0.7671409,1.0183301,10.8826447,-0.8994411,1.5265262
857,-12,-3.027185291150472,20.439130647536480,-12.8993750,0.0038843,41.3223152,0.6542287,-0.8140871,4.0000000,-0.8108563,1.0191213,11.1140032,-0.8173179,1.4487048
858,-12,-3.019728651150472,20.439130647536480,-12.8982162,0.0027273,33.0578499,0.6149130,-0.7885202,4.0000000,-0.8392572,1.0200006,11.3642473,-0.7377831,1.3687758
859,-12,-3.012272011150472,20.439130647536480,-12.8970156,0.0015702,25.6198349,0.5585166,-0.7546049,4.0000000,-0.8494014,1.0209305,11.6227160,-0.6598085,1.2749288
860,-12,-3.004815371150472,20.439130647536480,-12.8957758,0.0004132,19.0082645,0.4790485,-0.7055750,4.0000000,-0.8374199,1.0218874,11.8850565,-0.5737302,1.1454564
861,-12,-2.997358731150472,20.439130647536480,-12.8944979,-0.0008264,13.2231407,0.3837219,-0.6427613,4.0000000,-0.8080247,1.0228047,12.1288195,-0.4774979,0.9907596
862,-12,-2.989902091150472,20.439130647536480,-12.8931885,-0.0020661,8.2644625,0.2913886,-0.5770712,4.0000000,-0.7714533,1.0236348,12.3425026,-0.3826893,0.8466746
863,-12,-2.982445451150472,20.439130647536480,-12.8918524,-0.0034711,4.1322312,0.2038973,-0.5087144,4.0000000,-0.7273213,1.0243831,12.5348740,-0.2901075,0.7153565
864,-12,-2.974988811150472,20.439130647536480,-12.8904953,-0.0047934,1.6528926,0.1269055,-0.4415610,4.0000000,-0.6770241,1.0250019,12.6895323,-0.2060978,0.6041847
865,-12,-2.967532171150472,20.439130647536480,-12.8891239,0.0038843,43.8016510,0.0659919,-0.3803015,4.0000000,-0.6220188,1.0254958,12.8107014,-0.1385843,0.5149882
866,-12,-2.960075531150472,20.439130647536480,-12.8877420,0.0025620,34.7107430,0.0212947,-0.3262968,4.0000000,-0.5623726,1.0258759,12.9060211,-0.0902210,0.4425408
867,-12,-2.952618891150472,20.439130647536480,-12.8863554,0.0012397,26.4462814,-0.0186034,-0.2694927,4.0000000,-0.4899031,1.0261213,12.9658213,-0.0490823,0.3773502
868,-12,-2.945162251150472,20.439130647536480,-12.8849678,-0.0000826,19.0082645,-0.0515500,-0.2146903,4.0000000,-0.4108151,1.0262293,12.9917860,-0.0185656,0.3288327
869,-12,-2.937705611150472,20.439130647536480,-12.8835840,-0.0014050,13.2231407,-0.0783416,-0.1604276,4.0000000,-0.3244685,1.0261739,12.9799595,0.0036132,0.2941556
870,-12,-2.930248971150472,20.439130647536480,-12.8822098,-0.0027273,8.2644625,-0.0920467,-0.1161803,4.0000000,-0.2402489,1.0259798,12.9302292,0.0078883,0.2672132
871,-12,-2.922792331150472,20.439130647536480,-12.8808470,-0.0041322,4.1322312,-0.0937734,-0.0834345,4.0000000,-0.1626120,1.0256894,12.8576117,-0.0042571,0.2399442
872,-12,-2.915335691150472,20.439130647536480,-12.8794985,0.0044628,46.2809906,-0.0863952,-0.0607711,4.0000000,-0.0901641,1.0253266,12.7707415,-0.0313782,0.2077380
873,-12,-2.907879051150472,20.439130647536480,-12.8781643,0.0030579,37.1900826,-0.0742824,-0.0460537,4.0000000,-0.0222557,1.0249467,12.6732855,-0.0698517,0.1731014
874,-12,-2.900422411150472,20.439130647536480,-12.8768415,0.0018182,28.9256191,-0.0615350,-0.0401884,4.0000000,0.0388978,1.0245672,12.5779161,-0.1192746,0.1420878
875,-12,-2.892965771150472,20.439130647536480,-12.8755293,0.0004959,21.4876041,-0.0548821,-0.0312156,4.0000000,0.1022342,1.0242044,12.4896517,-0.1646653,0.1242577
876,-12,-2.885509131150472,20.439130647536480,-12.8742237,-0.0008264,14.8760328,-0.0560203,-0.0174622,4.0000000,0.1678762,1.0238783,12.4050131,-0.2028005,0.1238971
877,-12,-2.878052491150472,20.439130647536480,-12.8729219,-0.0020661,9.9173555,-0.0644994,0.0048784,4.0000000,0.2368334,1.0235679,12.3262978,-0.2270767,0.1420771
878,-12,-2.870595851150472,20.439130647536480,-12.8716221,-0.0033884,5.7851238,-0.0771098,0.0390902,4.0000000,0.3123587,1.0232618,12.2502241,-0.2341783,0.1781416
879,-12,-2.863139211150472,20.439130647536480,-12.8703232,-0.0046281,2.4793389,-0.0891081,0.0840332,4.0000000,0.3932260,1.0229472,12.1680613,-0.2251596,0.2315139
880,-12,-2.855682571150472,20.439130647536480,-12.8690252,0.0041322,42.1487617,-0.0972612,0.1366593,4.0000000,0.4768862,1.0226293,12.0858927,-0.2035676,0.3038968
881,-12,-2.848225931150472,20.439130647536480,-12.8677273,0.0028099,33.0578499,-0.0954615,0.2030642,4.0000000,0.5702971,1.0222957,11.9995079,-0.1641686,0.4035210
882,-12,-3.153948171150472,20.431674007536479,-12.9146976,-0.0008264,9.0909090,0.2394407,-0.6009068,4.0000000,-0.2750043,1.0154409,10.0044622,-0.9268093,1.0014392
883,-12,-3.146491531150472,20.431674007536479,-12.9140749,-0.0014876,6.6115704,0.2751039,-0.6374307,4.0000000,-0.2872236,1.0154080,9.9919481,-0.9876378,1.1143448
884,-12,-3.139034891150472,20.431674007536479,-12.9134302,-0.0022314,4.1322312,0.3017859,-0.6709387,4.0000000,-0.2918948,1.0153670,9.9792128,-1.0499827,1.2399467
885,-12,-3.131578251150472,20.431674007536479,-12.9127617,-0.0028926,2.4793389,0.3183894,-0.7004773,4.0000000,-0.2890427,1.0153143,9.9618969,-1.1119119,1.3723854
886,-12,-3.124121611150472,20.431674007536479,-12.9120655,-0.0036364,0.8264463,0.3239307,-0.7240940,4.0000000,-0.2797840,1.0152550,9.9411602,-1.1684041,1.4991322
887,-12,-3.116664971150472,20.431674007536479,-12.9113417,-0.0043802,0.0000000,0.3182129,-0.7403013,4.0000000,-0.2661235,1.0151882,9.9191942,-1.2144790,1.6081808
888,-12,-3.109208331150472,20.431674007536479,-12.9105892,-0.0050413,0.0000000,0.2973155,-0.7447546,4.0000000,-0.2480982,1.0151125,9.8948383,-1.2414111,1.6780094
889,-12,-3.101751691150472,20.431674007536479,-12.9098082,0.0042149,42.1487617,0.2809307,-0.7468826,4.0000000,-0.2406859,1.0150301,9.8671331,-1.2530792,1.7249354
890,-12,-3.094295051150472,20.431674007536479,-12.9089994,0.0034711,35.5371895,0.2817864,-0.7499152,4.0000000,-0.2528419,1.0149584,9.8416710,-1.2469885,1.7427568
891,-12,-3.086838411150472,20.431674007536479,-12.9081640,0.0026446,28.9256191,0.3251466,-0.7664288,4.0000000,-0.2979348,1.0149230,9.8259735,-1.2349229,1.7585462
892,-12,-3.079381771150472,20.431674007536479,-12.9073009,0.0018182,23.1404953,0.4003389,-0.7911609,4.0000000,-0.3683806,1.0149657,9.8385420,-1.2139412,1.7657228
893,-12,-3.071925131150472,20.431674007536479,-12.9064074,0.0009091,17.3553715,0.4865318,-0.8167593,5.0000000,-0.4503394,1.0151221,9.8919296,-1.1831793,1.7626776
894,-12,-3.064468491150472,20.431674007536479,-12.9054785,0.0000000,12.3966942,0.5572944,-0.8330376,5.0000000,-0.5298403,1.0153991,9.9804487,-1.1362349,1.7337197
895,-12,-3.057011851150472,20.431674007536479,-12.9045134,-0.0009917,8.2644625,0.6104066,-0.8406904,4.0000000,-0.6063105,1.0157903,10.1063919,-1.0750704,1.6844577
896,-12,-3.049555211150472,20.431674007536479,-12.9035101,-0.0019835,4.9586778,0.6307276,-0.8336042,4.0000000,-0.6710926,1.0162838,10.2620153,-0.9961157,1.6014369
897,-12,-3.042098571150472,20.431674007536479,-12.9024677,-0.0030579,2.4793389,0.6298954,-0.8184872,4.0000000,-0.7292191,1.0168558,10.4408474,-0.9077551,1.5083318
898,-12,-3.034641931150472,20.431674007536479,-12.9013882,-0.0041322,0.8264463,0.6212914,-0.8032406,4.0000000,-0.7849787,1.0175080,10.6386166,-0.8215024,1.4329520
899,-12,-3.027185291150472,20.431674007536479,-12.9002705,-0.0052066,0.0000000,0.6062048,-0.7888609,4.0000000,-0.8342567,1.0182565,10.8608017,-0.7434651,1.3789701
900,-12,-3.019728651150472,20.431674007536479,-12.8991146,0.0036364,39.6694221,0.5751714,-0.7694916,4.0000000,-0.8691013,1.0190939,11.1059484,-0.6698818,1.3272471
901,-12,-3.012272011150472,20.431674007536479,-12.8979206,0.0024793,31.4049587,0.5287787,-0.7431312,4.0000000,-0.8863389,1.0199995,11.3636608,-0.5999236,1.2655334
902,-12,-3.004815371150472,20.431674007536479,-12.8966885,0.0013223,23.9669418,0.4562251,-0.7001777,4.0000000,-0.8796143,1.0209421,11.6273718,-0.5207410,1.1628417
903,-12,-2.997358731150472,20.431674007536479,-12.8954201,0.0000826,17.3553715,0.3673612,-0.6436214,4.0000000,-0.8549183,1.0218480,11.8752375,-0.4323244,1.0322473
904,-12,-2.989902091150472,20.431674007536479,-12.8941221,-0.0011570,11.5702477,0.2768725,-0.5811107,4.0000000,-0.8199472,1.0226767,12.0937843,-0.3422743,0.9000170
905,-12,-2.982445451150472,20.431674007536479,-12.8927984,-0.0024793,6.6115704,0.1933563,-0.5173565,4.0000000,-0.7771576,1.0234308,12.2913980,-0.2575552,0.7785510
906,-12,-2.974988811150472,20.431674007536479,-12.8914537,-0.0038017,3.3057852,0.1214256,-0.4559608,4.0000000,-0.7292776,1.0240639,12.4525576,-0.1826439,0.6743895
907,-12,-2.967532171150472,20.431674007536479,-12.8900948,-0.0051240,0.8264463,0.0651062,-0.3999552,4.0000000,-0.6769713,1.0245854,12.5842857,-0.1229391,0.5860880
908,-12,-2.960075531150472,20.431674007536479,-12.8887253,0.0035537,41.3223152,0.0244882,-0.3502711,4.0000000,-0.6194213,1.0250083,12.6898842,-0.0811209,0.5088448
909,-12,-2.952618891150472,20.431674007536479,-12.8873491,0.0022314,32.2314034,-0.0114391,-0.2988774,4.0000000,-0.5523524,1.0253062,12.7652817,-0.0454023,0.4374168
910,-12,-2.945162251150472,20.431674007536479,-12.8859711,0.0009091,23.9669418,-0.0426663,-0.2464375,4.0000000,-0.4766589,1.0254847,12.8103952,-0.0162162,0.3760598
911,-12,-2.937705611150472,20.431674007536479,-12.8845940,-0.0004132,17.3553715,-0.0687902,-0.1940703,4.0000000,-0.3944185,1.0255175,12.8175154,0.0062779,0.3277516
912,-12,-2.930248971150472,20.431674007536479,-12.8832245,-0.0017355,11.5702477,-0.0831425,-0.1493697,4.0000000,-0.3141092,1.0254120,12.7918940,0.0153699,0.2881655
913,-12,-2.922792331150472,20.431674007536479,-12.8818645,-0.0030579,6.6115704,-0.0839520,-0.1164688,4.0000000,-0.2399063,1.0252250,12.7428045,0.0069687,0.2487182
914,-12,-2.915335691150472,20.431674007536479,-12.8805151,-0.0044628,3.3057852,-0.0751211,-0.0931614,4.0000000,-0.1727704,1.0249702,12.6789894,-0.0135523,0.2058128
915,-12,-2.907879051150472,20.431674007536479,-12.8791780,0.0041322,44.6280975,-0.0592003,-0.0794792,4.0000000,-0.1109737,1.0246915,12.6104517,-0.0479847,0.1589680
916,-12,-2.900422411150472,20.431674007536479,-12.8778505,0.0028099,35.5371895,-0.0423000,-0.0706769,4.0000000,-0.0531814,1.0244319,12.5431585,-0.0881724,0.1149409
917,-12,-2.892965771150472,20.431674007536479,-12.8765306,0.0014876,27.2727280,-0.0303317,-0.0608378,4.0000000,0.0029478,1.0241922,12.4843273,-0.1246234,0.0822507
918,-12,-2.885509131150472,20.431674007536479,-12.8752155,0.0001653,19.8347111,-0.0255488,-0.0441553,4.0000000,0.0643252,1.0239809,12.4319448,-0.1526359,0.0637939
919,-12,-2.878052491150472,20.431674007536479,-12.8739023,-0.0010744,14.0495872,-0.0275449,-0.0184282,4.0000000,0.1290178,1.0238012,12.3865366,-0.1658741,0.0615159
920,-12,-2.870595851150472,20.431674007536479,-12.8725891,-0.0023967,9.0909090,-0.0339556,0.0212239,4.0000000,0.2032564,1.0236262,12.3435879,-0.1608086,0.0774244
921,-12,-2.863139211150472,20.431674007536479,-12.8712759,-0.0037190,4.9586778,-0.0399487,0.0703880,4.0000000,0.2821760,1.0234330,12.2948666,-0.1414001,0.1125678
922,-12,-2.855682571150472,20.431674007536479,-12.8699627,0.0050413,48.7603302,-0.0418544,0.1276875,4.0000000,0.3636270,1.0232357,12.2438507,-0.1082520,0.1695313
923,-12,-2.848225931150472,20.431674007536479,-12.8686485,0.0037190,39.6694221,-0.0346627,0.1975197,4.0000000,0.4547131,1.0230161,12.1894617,-0.0596736,0.2573016
