OID_,RegB,X,Y,DEM_Large_S3_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
1691,-13,-3.921982091150471,17.806936727536481,-13.0741253,-0.0011570,25.6198349,0.4920886,-0.8582008,4.0000000,-0.6690748,1.0503559,17.8160763,-1.0473268,2.3193207
1692,-13,-3.914525451150471,17.806936727536481,-13.0717344,-0.0036364,16.5289249,0.4570444,-0.8323923,4.0000000,-0.6511534,1.0533757,18.3211918,-1.0136312,2.2193036
1693,-13,-3.907068811150471,17.806936727536481,-13.0692749,0.0036364,47.1074371,0.4285431,-0.8105937,4.0000000,-0.6323061,1.0564121,18.8108997,-0.9888814,2.1371934
1694,-13,-3.899612171150471,17.806936727536481,-13.0667477,0.0011570,38.0165291,0.4014006,-0.7880542,4.0000000,-0.6126208,1.0594980,19.2968407,-0.9634876,2.0490472
1695,-13,-3.892155531150471,17.806936727536481,-13.0641537,-0.0011570,28.9256191,0.3710921,-0.7583799,4.0000000,-0.5896546,1.0625752,19.7671356,-0.9271052,1.9188057
1696,-13,-3.884698891150471,17.806936727536481,-13.0614948,-0.0038017,19.8347111,0.3435701,-0.7288785,4.0000000,-0.5632842,1.0656072,20.2146091,-0.8944728,1.7865556
1697,-13,-3.877242251150471,17.806936727536481,-13.0587740,0.0034711,45.4545441,0.3242795,-0.7077322,4.0000000,-0.5339665,1.0686170,20.6481953,-0.8814979,1.6939240
1698,-13,-3.869785611150471,17.806936727536481,-13.0559921,0.0005785,36.3636360,0.3072138,-0.6894480,4.0000000,-0.5003833,1.0716591,21.0760117,-0.8785127,1.6149936
1699,-13,-3.862328971150471,17.806936727536481,-13.0531483,-0.0023140,27.2727280,0.2853204,-0.6693347,4.0000000,-0.4616833,1.0747278,21.4980831,-0.8769861,1.5360502
1700,-13,-3.854872331150471,17.806936727536481,-13.0502443,-0.0050413,18.1818180,0.2594145,-0.6450932,4.0000000,-0.4165729,1.0778213,21.9125004,-0.8736135,1.4409564
1701,-13,-3.847415691150471,17.806936727536481,-13.0472794,0.0019835,42.1487617,0.2247847,-0.6121278,4.0000000,-0.3644500,1.0809216,22.3193970,-0.8598055,1.3176692
1702,-13,-3.839959051150471,17.806936727536481,-13.0442553,-0.0011570,33.0578499,0.1808298,-0.5657008,4.0000000,-0.3027456,1.0839368,22.7081509,-0.8286561,1.1490989
1703,-13,-3.832502411150471,17.806936727536481,-13.0411749,-0.0041322,23.9669418,0.1301304,-0.5073275,4.0000000,-0.2300184,1.0868131,23.0695133,-0.7846366,0.9551201
1704,-13,-3.825045771150471,17.806936727536481,-13.0380411,0.0028926,43.8016510,0.0766277,-0.4397080,4.0000000,-0.1480790,1.0894947,23.4002495,-0.7313370,0.7609899
1705,-13,-3.817589131150472,17.806936727536481,-13.0348587,-0.0004959,34.7107430,0.0230142,-0.3621957,4.0000000,-0.0576908,1.0919119,23.6930752,-0.6667007,0.5796707
1706,-13,-3.810132491150472,17.806936727536481,-13.0316334,-0.0037190,25.6198349,-0.0283699,-0.2780523,4.0000000,0.0400039,1.0939916,23.9418602,-0.5961086,0.4411118
1707,-13,-3.802675851150472,17.806936727536481,-13.0283718,0.0033058,45.4545441,-0.0743973,-0.1855443,4.0000000,0.1442907,1.0957347,24.1484547,-0.5153794,0.3551681
1708,-13,-3.795219211150472,17.806936727536481,-13.0250788,-0.0000826,36.3636360,-0.1082977,-0.0794749,4.0000000,0.2537223,1.0970875,24.3077316,-0.4126720,0.3278206
1709,-13,-3.787762571150472,17.806936727536481,-13.0217628,-0.0033884,27.2727280,-0.1231104,0.0383837,4.0000000,0.3663693,1.0979153,24.4033890,-0.2896018,0.3859403
1710,-13,-3.780305931150472,17.806936727536481,-13.0184336,0.0037190,45.4545441,-0.1128829,0.1670644,4.0000000,0.4821636,1.0981755,24.4352322,-0.1480349,0.5554986
1711,-13,-3.772849291150472,17.806936727536481,-13.0151014,0.0003306,36.3636360,-0.0719913,0.3050484,4.0000000,0.5989267,1.0978143,24.3947334,0.0111701,0.8575850
1712,-13,-3.765392651150472,17.806936727536481,-13.0117769,-0.0030579,27.2727280,0.0018958,0.4486802,4.0000000,0.7145973,1.0967751,24.2729130,0.1827631,1.3027664
1713,-13,-3.757936011150472,17.806936727536481,-13.0084734,0.0039669,46.2809906,0.1082126,0.5926466,4.0000000,0.8245766,1.0950832,24.0744400,0.3607165,1.8745049
1714,-13,-3.750479371150472,17.806936727536481,-13.0052013,0.0007438,37.1900826,0.2502317,0.7390250,4.0000000,0.9286655,1.0927261,23.7953835,0.5493844,2.5719357
1715,-13,-3.743022731150472,17.806936727536481,-13.0019751,-0.0026446,28.0991745,0.4241401,0.8851315,4.0000000,1.0243484,1.0897211,23.4324608,0.7459145,3.3788209
1716,-12,-3.735566091150472,17.806936727536481,-12.9988050,0.0043802,47.9338837,0.6230896,1.0280590,4.0000000,1.1090240,1.0861284,22.9876347,0.9470941,4.2688012
1717,-12,-3.728109451150472,17.806936727536481,-12.9957047,0.0016529,38.8429756,0.8360855,1.1630253,4.0000000,1.1791550,1.0819707,22.4594536,1.1468955,5.1877313
1718,-12,-3.720652811150472,17.806936727536481,-12.9926863,-0.0016529,29.7520657,1.0617241,1.2900356,4.0000000,1.2340370,1.0773561,21.8549423,1.3460340,6.1009583
1719,-12,-3.713196171150472,17.806936727536481,-12.9897594,0.0053719,49.5867767,1.2721246,1.3993809,4.0000000,1.2709210,1.0723722,21.1753101,1.5278409,6.9129567
1720,-13,-4.436490251150471,17.799480087536480,-13.1532373,-0.0023967,0.0000000,-1.2102309,-0.4876537,4.0000000,-0.1197226,1.0108001,8.3749285,-0.8555849,3.5035393
1721,-13,-4.429033611150471,17.799480087536480,-13.1531811,-0.0023140,0.0000000,-1.2294444,-0.5394946,4.0000000,-0.1085473,1.0095403,7.8739033,-0.9704419,3.7449014
1722,-13,-4.421576971150471,17.799480087536480,-13.1531105,-0.0022314,0.0000000,-1.2174953,-0.6056309,4.0000000,-0.1093657,1.0083497,7.3647408,-1.1018959,4.0131965
1723,-13,-4.414120331150471,17.799480087536480,-13.1530247,-0.0021488,0.0000000,-1.1507461,-0.6916775,4.0000000,-0.1293548,1.0072351,6.8524833,-1.2540002,4.3149986
1724,-13,-4.406663691150471,17.799480087536480,-13.1529179,-0.0021488,0.0000000,-1.0151724,-0.7972842,4.0000000,-0.1606370,1.0062120,6.3473411,-1.4339315,4.6614337
1725,-13,-4.399207051150471,17.799480087536480,-13.1527824,-0.0021488,0.0000000,-0.7991309,-0.9208407,4.0000000,-0.1925147,1.0053051,5.8593040,-1.6491667,5.0671635
1726,-13,-4.391750411150471,17.799480087536480,-13.1526108,-0.0022314,0.0000000,-0.5026144,-1.0569892,4.0000000,-0.2152705,1.0045389,5.4091263,-1.8987077,5.5405445
1727,-13,-4.384293771150471,17.799480087536480,-13.1523914,-0.0023967,0.0000000,-0.1243769,-1.2026926,4.0000000,-0.2272902,1.0039445,5.0331521,-2.1780951,6.0919356
1728,-13,-4.376837131150471,17.799480087536480,-13.1521130,-0.0031405,0.0000000,0.2969491,-1.3411731,4.0000000,-0.2366633,1.0035622,4.7754965,-2.4456828,6.6519046
1729,-13,-4.369380491150471,17.799480087536480,-13.1517639,-0.0038843,0.0000000,0.7050526,-1.4567480,5.0000000,-0.2810527,1.0034335,4.6823950,-2.6324434,7.1273799
1730,-13,-4.361923851150471,17.799480087536480,-13.1513329,-0.0046281,0.0000000,1.0776954,-1.5451722,5.0000000,-0.4150766,1.0035701,4.7750993,-2.6752679,7.4493299
1731,-13,-4.354467211150471,17.799480087536480,-13.1508160,-0.0053719,0.0000000,1.3991066,-1.6084398,4.0000000,-0.6331727,1.0039780,5.0486250,-2.5837069,7.6190839
1732,-13,-4.347010571150471,17.799480087536480,-13.1502066,-0.0061157,0.0000000,1.6780783,-1.6533120,4.0000000,-0.8833429,1.0046635,5.4749637,-2.4232812,7.6703315
1733,-13,-4.339553931150471,17.799480087536480,-13.1495028,0.0031405,31.4049587,1.9063816,-1.6810408,4.0000000,-1.1117871,1.0056202,6.0189958,-2.2502944,7.6154394
1734,-13,-4.332097291150471,17.799480087536480,-13.1487007,0.0023967,23.9669418,2.0614417,-1.6875901,4.0000000,-1.2912256,1.0068345,6.6482024,-2.0839548,7.4312725
1735,-13,-4.324640651150471,17.799480087536480,-13.1478004,0.0017355,17.3553715,2.1199541,-1.6659642,4.0000000,-1.4170696,1.0082629,7.3181429,-1.9148589,7.0627990
1736,-13,-4.317184011150471,17.799480087536480,-13.1468039,0.0008264,10.7438021,2.0886526,-1.6187606,4.0000000,-1.4954014,1.0098454,7.9930696,-1.7421198,6.5401187
1737,-13,-4.309727371150471,17.799480087536480,-13.1457148,-0.0006612,4.9586778,1.9684311,-1.5461410,5.0000000,-1.5367640,1.0115163,8.6480379,-1.5555180,5.8885322
1738,-13,-4.302270731150471,17.799480087536480,-13.1445398,-0.0020661,0.0000000,1.7690740,-1.4503295,5.0000000,-1.5485537,1.0131772,9.2517605,-1.3521054,5.1551027
1739,-13,-4.294814091150471,17.799480087536480,-13.1432886,-0.0029752,0.0000000,1.5438190,-1.3481727,5.0000000,-1.5395787,1.0147377,9.7806320,-1.1567667,4.4686508
1740,-13,-4.287357451150471,17.799480087536480,-13.1419725,-0.0038843,0.0000000,1.3560821,-1.2592633,4.0000000,-1.5142553,1.0161828,10.2422047,-1.0042713,3.9175899
1741,-13,-4.279900811150471,17.799480087536480,-13.1405983,-0.0047934,0.0000000,1.2007505,-1.1821454,4.0000000,-1.4789281,1.0175445,10.6584940,-0.8853626,3.4725416
1742,-13,-4.272444171150472,17.799480087536480,-13.1391706,0.0042149,42.9752083,1.0381900,-1.1021422,4.0000000,-1.4330986,1.0188054,11.0331373,-0.7711858,3.0587366
1743,-13,-4.264987531150471,17.799480087536480,-13.1376982,0.0027273,33.8842964,0.8563793,-1.0131314,4.0000000,-1.3781869,1.0199294,11.3553944,-0.6480759,2.6551824
1744,-13,-4.257530891150472,17.799480087536480,-13.1361856,0.0009091,24.7933884,0.6339300,-0.9052769,4.0000000,-1.3162340,1.0208924,11.6246176,-0.4943198,2.2528691
1745,-13,-4.250074251150472,17.799480087536480,-13.1346416,-0.0009091,15.7024794,0.3843907,-0.7806678,4.0000000,-1.2498977,1.0215786,11.8144503,-0.3114380,1.8882689
1746,-13,-4.242617611150472,17.799480087536480,-13.1330795,-0.0027273,6.6115704,0.1436417,-0.6496709,4.0000000,-1.1770682,1.0219392,11.9117785,-0.1222735,1.5950335
1747,-13,-4.235160971150472,17.799480087536480,-13.1315107,-0.0042975,0.0000000,-0.0581937,-0.5248566,4.0000000,-1.1018624,1.0220249,11.9338665,0.0521492,1.3886144
1748,-13,-4.227704331150472,17.799480087536480,-13.1299429,0.0047934,47.9338837,-0.2199424,-0.4070128,4.0000000,-1.0248860,1.0218250,11.8789730,0.2108605,1.2508738
1749,-13,-4.220247691150472,17.799480087536480,-13.1283884,0.0038017,38.8429756,-0.3389109,-0.2992314,4.0000000,-0.9479824,1.0213801,11.7583895,0.3495196,1.1645597
1750,-13,-4.212791051150472,17.799480087536480,-13.1268539,0.0023140,29.7520657,-0.4361489,-0.1907870,4.0000000,-0.8699325,1.0207403,11.5863781,0.4883585,1.1293633
1751,-13,-4.205334411150472,17.799480087536480,-13.1253471,0.0004959,20.6611576,-0.5386637,-0.0683117,4.0000000,-0.7947112,1.0198809,11.3503590,0.6580878,1.1954839
1752,-13,-4.197877771150472,17.799480087536480,-13.1238775,-0.0013223,11.5702477,-0.6317268,0.0599296,4.0000000,-0.7240291,1.0187622,11.0293722,0.8438883,1.3701296
1753,-13,-4.190421131150472,17.799480087536480,-13.1224575,-0.0030579,3.3057852,-0.6933080,0.1749090,4.0000000,-0.6607471,1.0174022,10.6259537,1.0105650,1.5963441
1754,-13,-4.182964491150472,17.799480087536480,-13.1210976,-0.0042975,0.0000000,-0.7178808,0.2653832,4.0000000,-0.6058070,1.0158998,10.1587009,1.1365734,1.7992759
1755,-13,-4.175507851150472,17.799480087536480,-13.1198034,0.0047934,47.9338837,-0.7029835,0.3137188,4.0000000,-0.5638117,1.0143328,9.6424351,1.1912493,1.8726089
1756,-13,-4.168051211150472,17.799480087536480,-13.1185808,0.0038843,38.8429756,-0.6640095,0.3233416,4.0000000,-0.5350376,1.0128286,9.1237965,1.1817210,1.8082802
1757,-13,-4.160594571150471,17.799480087536480,-13.1174259,0.0029752,29.7520657,-0.6130655,0.3027291,4.0000000,-0.5183618,1.0114629,8.6269779,1.1238201,1.6436098
1758,-13,-4.153137931150471,17.799480087536480,-13.1163378,0.0020661,20.6611576,-0.5697787,0.2645957,4.0000000,-0.5169674,1.0102524,8.1571970,1.0461587,1.4613055
1759,-13,-4.145681291150471,17.799480087536480,-13.1153088,0.0009917,11.5702477,-0.5247858,0.2097796,4.0000000,-0.5266702,1.0092088,7.7341681,0.9462294,1.2597183
1760,-13,-4.138224651150471,17.799480087536480,-13.1143360,-0.0003306,3.3057852,-0.4786063,0.1413777,4.0000000,-0.5477486,1.0083271,7.3538833,0.8305041,1.0654868
1761,-13,-4.130768011150471,17.799480087536480,-13.1134100,-0.0015702,0.0000000,-0.4129397,0.0520508,4.0000000,-0.5767637,1.0076162,7.0308318,0.6808653,0.8604203
1762,-13,-4.123311371150471,17.799480087536480,-13.1125250,-0.0024793,0.0000000,-0.3208490,-0.0586713,4.0000000,-0.6142916,1.0070906,6.7840786,0.4969490,0.6760986
1763,-13,-4.115854731150471,17.799480087536480,-13.1116676,-0.0033884,0.0000000,-0.1982614,-0.1830009,4.0000000,-0.6538610,1.0067651,6.6253142,0.2878592,0.5496820
1764,-13,-4.108398091150471,17.799480087536480,-13.1108274,-0.0042975,0.0000000,-0.0510746,-0.3164499,4.0000000,-0.6988691,1.0066379,6.5624499,0.0659694,0.5226829
1765,-13,-4.100941451150471,17.799480087536480,-13.1099901,0.0047934,47.9338837,0.1047262,-0.4414551,4.0000000,-0.7391070,1.0067078,6.6002951,-0.1438033,0.5926759
1766,-13,-4.093484811150471,17.799480087536480,-13.1091433,0.0038843,38.8429756,0.2501368,-0.5489541,4.0000000,-0.7747785,1.0069548,6.7224445,-0.3231297,0.7319607
1767,-13,-4.086028171150471,17.799480087536480,-13.1082754,0.0029752,29.7520657,0.3781656,-0.6367731,4.0000000,-0.8020265,1.0073454,6.9096451,-0.4715197,0.8976117
1768,-13,-4.078571531150471,17.799480087536480,-13.1073809,0.0020661,20.6611576,0.4969636,-0.7134094,4.0000000,-0.8219565,1.0078666,7.1527667,-0.6048624,1.0800838
1769,-13,-4.071114891150471,17.799480087536480,-13.1064501,0.0009917,11.5702477,0.6117731,-0.7839829,4.0000000,-0.8326390,1.0085279,7.4431987,-0.7353268,1.2803411
1770,-13,-4.063658251150471,17.799480087536480,-13.1054773,-0.0003306,4.1322312,0.7097913,-0.8428325,4.0000000,-0.8365805,1.0093329,7.7884340,-0.8490845,1.4754305
1771,-13,-4.056201611150471,17.799480087536480,-13.1044550,-0.0016529,0.0000000,0.7777165,-0.8834743,4.0000000,-0.8336779,1.0102698,8.1700544,-0.9332708,1.6285243
1772,-13,-4.048744971150471,17.799480087536480,-13.1033792,-0.0025620,0.0000000,0.8320652,-0.9166467,4.0000000,-0.8273911,1.0113113,8.5696878,-1.0059024,1.7675366
1773,-13,-4.041288331150471,17.799480087536480,-13.1022482,-0.0034711,0.0000000,0.8871810,-0.9509590,4.0000000,-0.8213354,1.0124911,9.0016069,-1.0805825,1.9243376
1774,-13,-4.033831691150471,17.799480087536480,-13.1010551,-0.0043802,0.0000000,0.9261079,-0.9762294,4.0000000,-0.8143224,1.0138245,9.4665995,-1.1381365,2.0528371
1775,-13,-4.026375051150471,17.799480087536480,-13.0997972,0.0047107,47.1074371,0.9432802,-0.9886650,4.0000000,-0.8083318,1.0152762,9.9474249,-1.1689984,2.1276808
1776,-13,-4.018918411150471,17.799480087536480,-13.0984735,0.0035537,38.0165291,0.9542910,-0.9979559,4.0000000,-0.8041207,1.0168476,10.4387960,-1.1917909,2.1919539
1777,-13,-4.011461771150471,17.799480087536480,-13.0970812,0.0017355,28.9256191,0.9680055,-1.0095689,4.0000000,-0.8034796,1.0185468,10.9447508,-1.2156583,2.2726729
1778,-13,-4.004005131150471,17.799480087536480,-13.0956202,-0.0000826,19.8347111,0.9812658,-1.0225209,4.0000000,-0.8047995,1.0203820,11.4660740,-1.2402422,2.3690627
1779,-13,-3.996548491150471,17.799480087536480,-13.0940866,-0.0019008,10.7438021,0.9882189,-1.0334116,4.0000000,-0.8079793,1.0223762,12.0033388,-1.2588440,2.4649010
1780,-13,-3.989091851150471,17.799480087536480,-13.0924788,-0.0035537,3.3057852,0.9815831,-1.0379058,4.0000000,-0.8137695,1.0245138,12.5546103,-1.2620422,2.5375438
1781,-13,-3.981635211150471,17.799480087536480,-13.0907965,-0.0049587,0.0000000,0.9713455,-1.0437851,4.0000000,-0.8205068,1.0267680,13.1069126,-1.2670634,2.6330371
1782,-13,-3.974178571150471,17.799480087536480,-13.0890388,0.0033884,42.9752083,0.9664830,-1.0566579,4.0000000,-0.8276749,1.0291948,13.6717749,-1.2856408,2.7836699
1783,-13,-3.966721931150471,17.799480087536480,-13.0872021,0.0015702,33.8842964,0.9509304,-1.0640017,4.0000000,-0.8346151,1.0318205,14.2619858,-1.2933884,2.9128594
1784,-13,-3.959265291150472,17.799480087536480,-13.0852852,-0.0002479,24.7933884,0.9071790,-1.0528442,4.0000000,-0.8394292,1.0345711,14.8528862,-1.2662592,2.9370680
1785,-13,-3.951808651150472,17.799480087536480,-13.0832891,-0.0021488,15.7024794,0.8505588,-1.0310968,4.0000000,-0.8407556,1.0373912,15.4297485,-1.2214382,2.8951309
1786,-13,-3.944352011150472,17.799480087536480,-13.0812159,-0.0044628,6.6115704,0.8024228,-1.0103310,4.0000000,-0.8408962,1.0402695,15.9934835,-1.1797659,2.8464301
1787,-13,-3.936895371150472,17.799480087536480,-13.0790663,0.0030579,45.4545441,0.7569261,-0.9876335,4.0000000,-0.8366521,1.0431924,16.5458889,-1.1386148,2.7765689
1788,-13,-3.929438731150471,17.799480087536480,-13.0768423,0.0012397,36.3636360,0.7155880,-0.9645349,4.0000000,-0.8277791,1.0461462,17.0827866,-1.1012907,2.6952755
1789,-13,-3.921982091150471,17.799480087536480,-13.0745459,-0.0007438,27.2727280,0.6756119,-0.9396163,4.0000000,-0.8155515,1.0491378,17.6059418,-1.0636811,2.5972519
1790,-13,-3.914525451150471,17.799480087536480,-13.0721779,-0.0031405,18.1818180,0.6411154,-0.9170198,4.0000000,-0.8022825,1.0521344,18.1143875,-1.0317572,2.5090983
1791,-13,-3.907068811150471,17.799480087536480,-13.0697422,0.0041322,48.7603302,0.6128857,-0.8975321,4.0000000,-0.7865396,1.0551482,18.6078148,-1.0085247,2.4333401
1792,-13,-3.899612171150471,17.799480087536480,-13.0672379,0.0015702,39.6694221,0.5846966,-0.8766133,4.0000000,-0.7687932,1.0582237,19.0977840,-0.9844335,2.3471394
1793,-13,-3.892155531150471,17.799480087536480,-13.0646658,-0.0007438,30.5785122,0.5492367,-0.8492017,4.0000000,-0.7476305,1.0612993,19.5735722,-0.9507729,2.2271981
1794,-13,-3.884698891150471,17.799480087536480,-13.0620289,-0.0033058,21.4876041,0.5142668,-0.8207772,4.0000000,-0.7227734,1.0643526,20.0294094,-0.9187811,2.1004646
1795,-13,-3.877242251150471,17.799480087536480,-13.0593281,0.0039669,47.1074371,0.4885446,-0.7996499,4.0000000,-0.6931431,1.0674002,20.4734306,-0.9061567,2.0085886
1796,-13,-3.869785611150471,17.799480087536480,-13.0565653,0.0010744,38.0165291,0.4623915,-0.7792332,4.0000000,-0.6569408,1.0704868,20.9129696,-0.9015256,1.9220924
1797,-13,-3.862328971150471,17.799480087536480,-13.0537395,-0.0018182,28.9256191,0.4337636,-0.7581217,4.0000000,-0.6158040,1.0736246,21.3467922,-0.9004394,1.8363693
1798,-13,-3.854872331150471,17.799480087536480,-13.0508518,-0.0045455,19.8347111,0.3980047,-0.7319903,4.0000000,-0.5678017,1.0767826,21.7749538,-0.8961791,1.7320608
1799,-13,-3.847415691150471,17.799480087536480,-13.0479021,0.0025620,43.8016510,0.3502814,-0.6958144,4.0000000,-0.5121193,1.0799810,22.1983833,-0.8795094,1.5911548
1800,-13,-3.839959051150471,17.799480087536480,-13.0448904,-0.0005785,34.7107430,0.2938563,-0.6484664,4.0000000,-0.4471366,1.0831231,22.6032372,-0.8497962,1.4073935
1801,-13,-3.832502411150471,17.799480087536480,-13.0418205,-0.0036364,25.6198349,0.2313767,-0.5905593,4.0000000,-0.3734044,1.0861524,22.9868412,-0.8077142,1.1944131
1802,-13,-3.825045771150471,17.799480087536480,-13.0386944,0.0034711,45.4545441,0.1654384,-0.5229785,4.0000000,-0.2883514,1.0890251,23.3433132,-0.7576056,0.9688731
1803,-13,-3.817589131150472,17.799480087536480,-13.0355177,0.0001653,36.3636360,0.0988654,-0.4423639,4.0000000,-0.1937001,1.0916699,23.6650963,-0.6910278,0.7322178
1804,-13,-3.810132491150472,17.799480087536480,-13.0322933,-0.0031405,27.2727280,0.0366108,-0.3560610,4.0000000,-0.0908593,1.0940199,23.9454937,-0.6212627,0.5331171
1805,-13,-3.802675851150472,17.799480087536480,-13.0290289,0.0038843,47.1074371,-0.0185735,-0.2610621,4.0000000,0.0198272,1.0960423,24.1842022,-0.5419514,0.3762368
1806,-13,-3.795219211150472,17.799480087536480,-13.0257292,0.0005785,38.0165291,-0.0606327,-0.1522797,4.0000000,0.1354446,1.0976939,24.3785477,-0.4400041,0.2685017
1807,-13,-3.787762571150472,17.799480087536480,-13.0224018,-0.0028099,28.9256191,-0.0821592,-0.0298028,4.0000000,0.2567403,1.0988113,24.5084133,-0.3163459,0.2397707
1808,-13,-3.780305931150472,17.799480087536480,-13.0190582,0.0042149,47.1074371,-0.0772868,0.1014726,4.0000000,0.3806988,1.0993854,24.5740585,-0.1777535,0.3225109
1809,-13,-3.772849291150472,17.799480087536480,-13.0157051,0.0009091,38.0165291,-0.0402308,0.2420818,4.0000000,0.5066853,1.0993378,24.5704536,-0.0225216,0.5386033
1810,-13,-3.765392651150472,17.799480087536480,-13.0123577,-0.0025620,28.9256191,0.0311604,0.3890347,4.0000000,0.6331349,1.0985852,24.4841270,0.1449346,0.9075994
1811,-13,-3.757936011150472,17.799480087536480,-13.0090256,0.0043802,47.9338837,0.1382167,0.5386990,4.0000000,0.7573471,1.0971701,24.3198891,0.3200509,1.4271926
1812,-13,-3.750479371150472,17.799480087536480,-13.0057211,0.0012397,38.8429756,0.2778779,0.6890349,4.0000000,0.8767533,1.0950511,24.0723572,0.5013165,2.0936205
1813,-13,-3.743022731150472,17.799480087536480,-13.0024576,-0.0022314,29.7520657,0.4511380,0.8402465,4.0000000,0.9900177,1.0922513,23.7391033,0.6904752,2.8969944
1814,-12,-3.735566091150472,17.799480087536480,-12.9992476,0.0047107,48.7603302,0.6499962,0.9883389,4.0000000,1.0930039,1.0888214,23.3232384,0.8836740,3.8068511
1815,-12,-3.728109451150472,17.799480087536480,-12.9961033,0.0019835,39.6694221,0.8706049,1.1323930,4.0000000,1.1840974,1.0847820,22.8193150,1.0806886,4.7943821
1816,-12,-3.720652811150472,17.799480087536480,-12.9930372,-0.0013223,30.5785122,1.0993272,1.2668326,4.0000000,1.2585332,1.0802232,22.2331524,1.2751319,5.7925730
