OID_,RegJ,X,Y,DEM_Large_S3_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
6134,-13,-2.870595851150472,19.275894807536478,-13.0032015,-0.0018182,1.6528926,-0.0319104,-0.1265365,4.0000000,0.0876624,1.0103359,8.2056704,-0.3407354,0.1309421
6135,-13,-2.863139211150472,19.275894807536478,-13.0023041,-0.0028099,0.0000000,-0.0368988,-0.1106521,4.0000000,0.0993890,1.0103374,8.2071371,-0.3206932,0.1259645
6136,-13,-2.855682571150472,19.275894807536478,-13.0014009,-0.0037190,0.0000000,-0.0431749,-0.0945130,4.0000000,0.1100070,1.0102956,8.1895580,-0.2990329,0.1255607
6137,-13,-2.848225931150472,19.275894807536478,-13.0004930,-0.0046281,0.0000000,-0.0505025,-0.0822155,4.0000000,0.1171835,1.0102224,8.1605425,-0.2816145,0.1319924
6138,-12,-2.840769291150472,19.275894807536478,-12.9995823,0.0044628,44.6280975,-0.0592435,-0.0732582,4.0000000,0.1193630,1.0101132,8.1160450,-0.2658793,0.1445391
6139,-12,-2.833312651150472,19.275894807536478,-12.9986706,0.0035537,35.5371895,-0.0705209,-0.0669314,4.0000000,0.1181986,1.0099689,8.0571365,-0.2520614,0.1643882
6140,-12,-2.825856011150472,19.275894807536478,-12.9977608,0.0026446,26.4462814,-0.0864982,-0.0586442,4.0000000,0.1154123,1.0097870,7.9857359,-0.2327007,0.1933620
6141,-12,-2.818399371150472,19.275894807536478,-12.9968548,0.0019008,19.0082645,-0.1092007,-0.0445306,4.0000000,0.1130356,1.0095577,7.8919482,-0.2020967,0.2345701
6142,-12,-2.810942731150472,19.275894807536478,-12.9959555,0.0010744,12.3966942,-0.1382857,-0.0303862,4.0000000,0.1084643,1.0092683,7.7713227,-0.1692366,0.2904857
6143,-12,-2.803486091150472,19.275894807536478,-12.9950666,0.0003306,7.4380164,-0.1747165,-0.0140422,4.0000000,0.1034569,1.0089236,7.6277652,-0.1315413,0.3627799
6144,-12,-2.796029451150472,19.275894807536478,-12.9941921,-0.0004959,3.3057852,-0.2188422,0.0069370,4.0000000,0.0978984,1.0085174,7.4528933,-0.0840244,0.4530386
6145,-12,-2.788572811150472,19.275894807536478,-12.9933367,-0.0013223,0.8264463,-0.2658811,0.0291775,4.0000000,0.0892273,1.0080435,7.2424145,-0.0308724,0.5527099
6146,-12,-2.781116171150472,19.275894807536478,-12.9925032,-0.0022314,0.0000000,-0.3089890,0.0475856,4.0000000,0.0752443,1.0075217,7.0042529,0.0199269,0.6461900
6147,-12,-2.773659531150472,19.275894807536478,-12.9916973,-0.0031405,0.0000000,-0.3488646,0.0653067,4.0000000,0.0563026,1.0069685,6.7419810,0.0743107,0.7348744
6148,-12,-2.766202891150472,19.275894807536478,-12.9909210,-0.0040496,0.0000000,-0.3848030,0.0835336,4.0000000,0.0346070,1.0063864,6.4558368,0.1324602,0.8178593
6149,-13,-3.139034891150472,19.268438167536480,-13.0149345,0.0000000,0.0000000,-0.0658082,0.2888260,4.0000000,0.6665748,1.0023695,3.9384451,-0.0889228,0.4718081
6150,-13,-3.131578251150472,19.268438167536480,-13.0153961,0.0000000,0.0000000,-0.1306618,0.2485525,4.0000000,0.6816407,1.0025245,4.0681047,-0.1845357,0.5157947
6151,-13,-3.124121611150472,19.268438167536480,-13.0158634,0.0000826,0.8264463,-0.2167201,0.1719671,4.0000000,0.6677181,1.0026609,4.1810455,-0.3237839,0.5594885
6152,-13,-3.116664971150472,19.268438167536480,-13.0163307,0.0002479,2.4793389,-0.3071238,0.0649965,4.0000000,0.6192806,1.0027493,4.2525501,-0.4892876,0.6389574
6153,-13,-3.109208331150472,19.268438167536480,-13.0167866,0.0004132,4.1322312,-0.3819087,-0.0618338,4.0000000,0.5300781,1.0027763,4.2738185,-0.6537457,0.7870242
6154,-13,-3.101751691150472,19.268438167536480,-13.0172195,0.0006612,6.6115704,-0.4297178,-0.1990125,4.0000000,0.3931655,1.0027460,4.2499204,-0.7911905,1.0265194
6155,-13,-3.094295051150472,19.268438167536480,-13.0176191,0.0009091,9.0909090,-0.4399057,-0.3392173,5.0000000,0.1921494,1.0026687,4.1867213,-0.8705841,1.3506023
6156,-13,-3.086838411150472,19.268438167536480,-13.0179710,0.0011570,11.5702477,-0.4117725,-0.4753819,4.0000000,-0.0846074,1.0025718,4.1070266,-0.8661564,1.7415054
6157,-13,-3.079381771150472,19.268438167536480,-13.0182648,0.0014050,14.0495872,-0.3471385,-0.5994455,4.0000000,-0.4384781,1.0024917,4.0389423,-0.7604129,2.1509957
6158,-13,-3.071925131150472,19.268438167536480,-13.0184889,0.0016529,16.5289249,-0.2574055,-0.7077352,4.0000000,-0.8443168,1.0024674,4.0149250,-0.5711537,2.5451736
6159,-13,-3.064468491150472,19.268438167536480,-13.0186348,0.0018182,18.1818180,-0.1509622,-0.7968153,4.0000000,-1.2405109,1.0025389,4.0693812,-0.3531196,2.8776543
6160,-13,-3.057011851150472,19.268438167536480,-13.0186958,0.0019835,19.8347111,-0.0401187,-0.8676363,5.0000000,-1.5614477,1.0027344,4.2208610,-0.1738249,3.1384351
6161,-13,-3.049555211150472,19.268438167536480,-13.0186672,0.0020661,20.6611576,0.0643298,-0.9134008,4.0000000,-1.7436571,1.0030735,4.4750314,-0.0831444,3.2667789
6162,-13,-3.042098571150472,19.268438167536480,-13.0185442,0.0019835,19.8347111,0.1538714,-0.9312636,4.0000000,-1.7756516,1.0035607,4.8208799,-0.0868757,3.2290912
6163,-13,-3.034641931150472,19.268438167536480,-13.0183277,0.0018182,18.1818180,0.2165602,-0.9177063,4.0000000,-1.6879377,1.0041871,5.2329388,-0.1474748,3.0091915
6164,-13,-3.027185291150472,19.268438167536480,-13.0180206,0.0016529,16.5289249,0.2513581,-0.8772696,4.0000000,-1.5316728,1.0049269,5.6788588,-0.2228663,2.6500459
6165,-13,-3.019728651150472,19.268438167536480,-13.0176287,0.0014050,14.0495872,0.2616870,-0.8171589,4.0000000,-1.3484013,1.0057324,6.1264353,-0.2859166,2.2178714
6166,-13,-3.012272011150472,19.268438167536480,-13.0171595,0.0011570,11.5702477,0.2544490,-0.7442866,4.0000000,-1.1595173,1.0065582,6.5554714,-0.3290558,1.7691113
6167,-13,-3.004815371150472,19.268438167536480,-13.0166206,0.0008264,9.0909090,0.2310610,-0.6597272,4.0000000,-0.9722565,1.0073581,6.9440956,-0.3471978,1.3296858
6168,-13,-2.997358731150472,19.268438167536480,-13.0160227,0.0004132,6.6115704,0.1994409,-0.5702883,4.0000000,-0.7940737,1.0080870,7.2788281,-0.3465029,0.9403402
6169,-13,-2.989902091150472,19.268438167536480,-13.0153751,-0.0000826,4.1322312,0.1636456,-0.4829183,4.0000000,-0.6316293,1.0087169,7.5550361,-0.3342073,0.6323083
6170,-13,-2.982445451150472,19.268438167536480,-13.0146875,-0.0005785,2.4793389,0.1287074,-0.4014046,4.0000000,-0.4845190,1.0092356,7.7748065,-0.3182901,0.4042715
6171,-13,-2.974988811150472,19.268438167536480,-13.0139675,-0.0011570,0.8264463,0.0950966,-0.3268652,5.0000000,-0.3522189,1.0096316,7.9370551,-0.3015115,0.2471847
6172,-13,-2.967532171150472,19.268438167536480,-13.0132236,-0.0017355,0.0000000,0.0635085,-0.2596844,4.0000000,-0.2339453,1.0099084,8.0487413,-0.2854235,0.1479691
6173,-13,-2.960075531150472,19.268438167536480,-13.0124617,-0.0023967,0.0000000,0.0366560,-0.2050642,4.0000000,-0.1345724,1.0100772,8.1134501,-0.2755559,0.0975983
6174,-13,-2.952618891150472,19.268438167536480,-13.0116873,-0.0031405,0.0000000,0.0161786,-0.1670059,4.0000000,-0.0587938,1.0101568,8.1420050,-0.2752181,0.0809739
6175,-13,-2.945162251150472,19.268438167536480,-13.0109034,-0.0039669,0.0000000,0.0010030,-0.1445227,4.0000000,-0.0037607,1.0101811,8.1512241,-0.2852848,0.0832176
6176,-13,-2.937705611150472,19.268438167536480,-13.0101128,-0.0048760,0.0000000,-0.0107986,-0.1315897,4.0000000,0.0358737,1.0101798,8.1479263,-0.2990531,0.0927805
6177,-13,-2.930248971150472,19.268438167536480,-13.0093136,0.0042149,42.1487617,-0.0210105,-0.1217265,4.0000000,0.0674009,1.0101629,8.1403036,-0.3108539,0.1035569
6178,-13,-2.922792331150472,19.268438167536480,-13.0085068,0.0033884,33.8842964,-0.0293932,-0.1156631,4.0000000,0.0910964,1.0101310,8.1271410,-0.3224227,0.1149382
6179,-13,-2.915335691150472,19.268438167536480,-13.0076923,0.0026446,26.4462814,-0.0355509,-0.1131545,4.0000000,0.1067419,1.0101042,8.1139984,-0.3330510,0.1252812
6180,-13,-2.907879051150472,19.268438167536480,-13.0068684,0.0019008,19.8347111,-0.0387682,-0.1156392,4.0000000,0.1125435,1.0100862,8.1059999,-0.3438220,0.1342167
6181,-13,-2.900422411150472,19.268438167536480,-13.0060358,0.0010744,14.0495872,-0.0412760,-0.1161743,4.0000000,0.1174625,1.0100833,8.1051226,-0.3498110,0.1398914
6182,-13,-2.892965771150472,19.268438167536480,-13.0051928,0.0002479,9.0909090,-0.0418538,-0.1157028,4.0000000,0.1188070,1.0100991,8.1114397,-0.3502127,0.1406455
6183,-13,-2.885509131150472,19.268438167536480,-13.0043392,-0.0006612,4.9586778,-0.0414219,-0.1125592,4.0000000,0.1197548,1.0101229,8.1203547,-0.3448732,0.1368473
6184,-13,-2.878052491150472,19.268438167536480,-13.0034742,-0.0014876,2.4793389,-0.0408852,-0.1082071,4.0000000,0.1211061,1.0101498,8.1312876,-0.3375204,0.1318485
6185,-13,-2.870595851150472,19.268438167536480,-13.0025997,-0.0023967,0.8264463,-0.0398331,-0.0978067,4.0000000,0.1239501,1.0101773,8.1420774,-0.3195634,0.1210025
6186,-13,-2.863139211150472,19.268438167536480,-13.0017147,-0.0033884,0.0000000,-0.0403822,-0.0828332,4.0000000,0.1303127,1.0101756,8.1423655,-0.2959792,0.1112173
6187,-13,-2.855682571150472,19.268438167536480,-13.0008240,-0.0042975,0.0000000,-0.0422970,-0.0676050,4.0000000,0.1357737,1.0101322,8.1255713,-0.2709836,0.1059766
6188,-12,-2.848225931150472,19.268438167536480,-12.9999285,0.0047934,47.9338837,-0.0455215,-0.0564593,4.0000000,0.1376138,1.0100622,8.0957327,-0.2505323,0.1071395
6189,-12,-2.840769291150472,19.268438167536480,-12.9990311,0.0038843,38.8429756,-0.0505206,-0.0493831,4.0000000,0.1345030,1.0099554,8.0520163,-0.2332693,0.1145410
6190,-12,-2.833312651150472,19.268438167536480,-12.9981337,0.0029752,29.7520657,-0.0575825,-0.0439675,4.0000000,0.1279231,1.0098127,7.9950790,-0.2158581,0.1271926
6191,-12,-2.825856011150472,19.268438167536480,-12.9972382,0.0021488,21.4876041,-0.0701639,-0.0349308,4.0000000,0.1235493,1.0096372,7.9253535,-0.1934108,0.1504596
6192,-12,-2.818399371150472,19.268438167536480,-12.9963465,0.0014050,14.8760328,-0.0894972,-0.0212865,4.0000000,0.1203842,1.0094119,7.8321996,-0.1629572,0.1874866
6193,-12,-2.810942731150472,19.268438167536480,-12.9954634,0.0005785,9.0909090,-0.1159067,-0.0071492,4.0000000,0.1176481,1.0091255,7.7126613,-0.1319465,0.2405451
6194,-12,-2.803486091150472,19.268438167536480,-12.9945917,-0.0001653,4.9586778,-0.1499515,0.0077356,4.0000000,0.1142703,1.0087849,7.5679474,-0.0987990,0.3108951
6195,-12,-2.796029451150472,19.268438167536480,-12.9937344,-0.0009917,1.6528926,-0.1913840,0.0267685,4.0000000,0.1107806,1.0083789,7.3927503,-0.0572436,0.3988850
6196,-12,-2.788572811150472,19.268438167536480,-12.9928970,-0.0018182,0.0000000,-0.2369095,0.0439002,4.0000000,0.1046792,1.0079086,7.1823802,-0.0168788,0.4971179
6197,-12,-2.781116171150472,19.268438167536480,-12.9920845,-0.0027273,0.0000000,-0.2816054,0.0569478,4.0000000,0.0939568,1.0073987,6.9471998,0.0199388,0.5935485
6198,-12,-2.773659531150472,19.268438167536480,-12.9912977,-0.0036364,0.0000000,-0.3239613,0.0697785,4.0000000,0.0802688,1.0068591,6.6908393,0.0592882,0.6859366
6199,-12,-2.766202891150472,19.268438167536480,-12.9905415,-0.0045455,0.0000000,-0.3603658,0.0838321,4.0000000,0.0661675,1.0062954,6.4101281,0.1014967,0.7677907
6200,-13,-3.124121611150472,19.260981527536480,-13.0155973,0.0000000,0.0000000,-0.2741001,0.1540824,4.0000000,0.6988623,1.0023358,3.9145992,-0.3906974,0.6507935
6201,-13,-3.116664971150472,19.260981527536480,-13.0160360,0.0000826,0.8264463,-0.3742637,0.0533912,4.0000000,0.6642350,1.0024116,3.9793029,-0.5574526,0.7679473
6202,-13,-3.109208331150472,19.260981527536480,-13.0164614,0.0001653,1.6528926,-0.4606019,-0.0664489,4.0000000,0.5839998,1.0024407,4.0037727,-0.7168976,0.9472443
6203,-13,-3.101751691150472,19.260981527536480,-13.0168638,0.0003306,3.3057852,-0.5201831,-0.1968726,5.0000000,0.4440796,1.0024281,3.9919121,-0.8378248,1.2046076
6204,-13,-3.094295051150472,19.260981527536480,-13.0172300,0.0004959,4.9586778,-0.5441637,-0.3276123,5.0000000,0.2282450,1.0023851,3.9537051,-0.8834698,1.5286857
6205,-13,-3.086838411150472,19.260981527536480,-13.0175486,0.0006612,6.6115704,-0.5308340,-0.4537759,4.0000000,-0.0769515,1.0023408,3.9135609,-0.8306002,1.8997904
6206,-13,-3.079381771150472,19.260981527536480,-13.0178089,0.0008264,8.2644625,-0.4828057,-0.5680283,4.0000000,-0.4650140,1.0023254,3.8961873,-0.6710427,2.2761295
6207,-13,-3.071925131150472,19.260981527536480,-13.0179996,0.0009917,9.9173555,-0.4115072,-0.6674335,4.0000000,-0.8964260,1.0023725,3.9324722,-0.4384409,2.6324821
6208,-13,-3.064468491150472,19.260981527536480,-13.0181131,0.0010744,10.7438021,-0.3248168,-0.7466230,4.0000000,-1.2944986,1.0025171,4.0503101,-0.1987476,2.9166517
6209,-13,-3.057011851150472,19.260981527536480,-13.0181427,0.0011570,11.5702477,-0.2316193,-0.8090144,5.0000000,-1.5947295,1.0027868,4.2618947,-0.0232994,3.1298521
6210,-13,-3.049555211150472,19.260981527536480,-13.0180836,0.0011570,11.5702477,-0.1390920,-0.8463820,4.0000000,-1.7432778,1.0031985,4.5671124,0.0505137,3.2035041
6211,-13,-3.042098571150472,19.260981527536480,-13.0179329,0.0011570,11.5702477,-0.0582239,-0.8571277,4.0000000,-1.7466171,1.0037513,4.9493017,0.0323617,3.1243260
6212,-13,-3.034641931150472,19.260981527536480,-13.0176916,0.0010744,10.7438021,0.0052585,-0.8372736,4.0000000,-1.6370784,1.0044326,5.3840685,-0.0374688,2.8676579
6213,-13,-3.027185291150472,19.260981527536480,-13.0173607,0.0009917,9.9173555,0.0485299,-0.7916094,4.0000000,-1.4652283,1.0052092,5.8407769,-0.1179904,2.4830053
6214,-13,-3.019728651150472,19.260981527536480,-13.0169477,0.0008264,8.2644625,0.0741768,-0.7273359,4.0000000,-1.2701169,1.0060332,6.2877679,-0.1845548,2.0354307
6215,-13,-3.012272011150472,19.260981527536480,-13.0164604,0.0005785,6.6115704,0.0846712,-0.6501400,4.0000000,-1.0697036,1.0068616,6.7064886,-0.2305765,1.5792658
6216,-13,-3.004815371150472,19.260981527536480,-13.0159073,0.0002479,4.9586778,0.0838349,-0.5644193,4.0000000,-0.8766994,1.0076482,7.0802240,-0.2521391,1.1522436
6217,-13,-2.997358731150472,19.260981527536480,-13.0152969,-0.0001653,3.3057852,0.0764081,-0.4747785,4.0000000,-0.6947145,1.0083512,7.3966284,-0.2548425,0.7815918
6218,-13,-2.989902091150472,19.260981527536480,-13.0146408,-0.0006612,1.6528926,0.0642144,-0.3881476,4.0000000,-0.5286315,1.0089446,7.6548567,-0.2476637,0.4955966
6219,-13,-2.982445451150472,19.260981527536480,-13.0139475,-0.0011570,0.8264463,0.0499790,-0.3073339,4.0000000,-0.3790285,1.0094205,7.8519039,-0.2356393,0.2902887
6220,-13,-2.974988811150472,19.260981527536480,-13.0132246,-0.0017355,0.0000000,0.0350490,-0.2365687,5.0000000,-0.2474977,1.0097660,7.9923239,-0.2256398,0.1601152
6221,-13,-2.967532171150472,19.260981527536480,-13.0124817,-0.0023140,0.0000000,0.0195641,-0.1745468,5.0000000,-0.1322965,1.0099924,8.0823936,-0.2167970,0.0855092
6222,-13,-2.960075531150472,19.260981527536480,-13.0117226,-0.0030579,0.0000000,0.0043079,-0.1245476,4.0000000,-0.0367682,1.0101088,8.1261663,-0.2123269,0.0547243
6223,-13,-2.952618891150472,19.260981527536480,-13.0109549,-0.0038843,0.0000000,-0.0087353,-0.0932423,4.0000000,0.0333840,1.0101386,8.1360188,-0.2198686,0.0534202
6224,-13,-2.945162251150472,19.260981527536480,-13.0101795,-0.0047934,0.0000000,-0.0203038,-0.0777255,4.0000000,0.0815708,1.0101259,8.1281796,-0.2370219,0.0664141
6225,-13,-2.937705611150472,19.260981527536480,-13.0093975,0.0042975,42.9752083,-0.0303933,-0.0710277,4.0000000,0.1147564,1.0100904,8.1123247,-0.2568118,0.0832012
6226,-13,-2.930248971150472,19.260981527536480,-13.0086088,0.0034711,34.7107430,-0.0390938,-0.0673903,4.0000000,0.1391366,1.0100425,8.0917168,-0.2739172,0.0991480
6227,-13,-2.922792331150472,19.260981527536480,-13.0078144,0.0027273,27.2727280,-0.0464230,-0.0675539,4.0000000,0.1558342,1.0099891,8.0693626,-0.2909420,0.1143835
6228,-13,-2.915335691150472,19.260981527536480,-13.0070124,0.0019835,20.6611576,-0.0517470,-0.0712725,4.0000000,0.1642678,1.0099412,8.0479355,-0.3068127,0.1274547
6229,-13,-2.907879051150472,19.260981527536480,-13.0062027,0.0012397,14.8760328,-0.0547954,-0.0795142,4.0000000,0.1638551,1.0099055,8.0340700,-0.3228835,0.1387467
6230,-13,-2.900422411150472,19.260981527536480,-13.0053835,0.0004132,9.9173555,-0.0562367,-0.0860448,4.0000000,0.1619064,1.0098984,8.0301771,-0.3339961,0.1460787
6231,-13,-2.892965771150472,19.260981527536480,-13.0045528,-0.0004132,5.7851238,-0.0548791,-0.0898753,4.0000000,0.1566727,1.0099093,8.0333738,-0.3364233,0.1459939
6232,-13,-2.885509131150472,19.260981527536480,-13.0037117,-0.0013223,2.4793389,-0.0524675,-0.0883916,4.0000000,0.1536897,1.0099316,8.0434542,-0.3304730,0.1399472
6233,-13,-2.878052491150472,19.260981527536480,-13.0028591,-0.0021488,0.8264463,-0.0490640,-0.0871307,4.0000000,0.1487135,1.0099639,8.0549707,-0.3229750,0.1320234
6234,-13,-2.870595851150472,19.260981527536480,-13.0019960,-0.0030579,0.0000000,-0.0450213,-0.0762179,4.0000000,0.1489060,1.0099916,8.0691843,-0.3013418,0.1164807
6235,-13,-2.863139211150472,19.260981527536480,-13.0011234,-0.0039669,0.0000000,-0.0418710,-0.0602430,4.0000000,0.1525216,1.0099963,8.0712318,-0.2730075,0.1012084
6236,-13,-2.855682571150472,19.260981527536480,-13.0002441,-0.0048760,0.0000000,-0.0398308,-0.0435288,4.0000000,0.1554770,1.0099621,8.0557528,-0.2425345,0.0900727
6237,-12,-2.848225931150472,19.260981527536480,-12.9993610,0.0042149,42.1487617,-0.0391726,-0.0347465,4.0000000,0.1514391,1.0098970,8.0293226,-0.2209320,0.0860015
6238,-12,-2.840769291150472,19.260981527536480,-12.9984751,0.0033058,33.0578499,-0.0406314,-0.0259538,4.0000000,0.1468236,1.0097973,7.9895821,-0.1987312,0.0869459
6239,-12,-2.833312651150472,19.260981527536480,-12.9975901,0.0024793,24.7933884,-0.0442347,-0.0202664,4.0000000,0.1376320,1.0096662,7.9358497,-0.1781648,0.0934023
6240,-12,-2.825856011150472,19.260981527536480,-12.9967070,0.0016529,17.3553715,-0.0528413,-0.0102270,4.0000000,0.1304691,1.0095046,7.8697104,-0.1509231,0.1100882
6241,-12,-2.818399371150472,19.260981527536480,-12.9958286,0.0009091,11.5702477,-0.0688423,0.0036731,4.0000000,0.1266496,1.0092853,7.7807660,-0.1193034,0.1429699
6242,-12,-2.810942731150472,19.260981527536480,-12.9949589,0.0000826,6.6115704,-0.0925256,0.0197351,4.0000000,0.1269812,1.0090041,7.6622977,-0.0875111,0.1935868
6243,-12,-2.803486091150472,19.260981527536480,-12.9941015,-0.0006612,3.3057852,-0.1233048,0.0350876,4.0000000,0.1271690,1.0086682,7.5186763,-0.0569937,0.2606079
6244,-12,-2.796029451150472,19.260981527536480,-12.9932604,-0.0014876,0.8264463,-0.1614836,0.0519260,4.0000000,0.1266612,1.0082670,7.3438902,-0.0228093,0.3451988
6245,-12,-2.788572811150472,19.260981527536480,-12.9924402,-0.0023140,0.0000000,-0.2031587,0.0673333,4.0000000,0.1257169,1.0078075,7.1383219,0.0089497,0.4381256
6246,-12,-2.781116171150472,19.260981527536480,-12.9916439,-0.0032231,0.0000000,-0.2458449,0.0786477,4.0000000,0.1219771,1.0073111,6.9071250,0.0353182,0.5319061
6247,-12,-2.773659531150472,19.260981527536480,-12.9908752,-0.0041322,0.0000000,-0.2875730,0.0880427,4.0000000,0.1161326,1.0067836,6.6535783,0.0599528,0.6228999
6248,-12,-2.766202891150472,19.260981527536480,-12.9901371,-0.0050413,0.0000000,-0.3239964,0.0976881,4.0000000,0.1103087,1.0062350,6.3812776,0.0850676,0.7035009
6249,-13,-3.109208331150472,19.253524887536479,-13.0161552,0.0000000,0.0000000,-0.5247964,-0.0902803,4.0000000,0.6057566,1.0021075,3.7160430,-0.7863172,1.0902859
6250,-13,-3.101751691150472,19.253524887536479,-13.0165224,0.0000826,0.8264463,-0.5883045,-0.2085666,5.0000000,0.4624789,1.0021094,3.7153013,-0.8796121,1.3596562
6251,-13,-3.094295051150472,19.253524887536479,-13.0168524,0.0001653,1.6528926,-0.6207199,-0.3276412,4.0000000,0.2283570,1.0020978,3.7032139,-0.8836394,1.6817985
6252,-13,-3.086838411150472,19.253524887536479,-13.0171337,0.0002479,2.4793389,-0.6186700,-0.4416137,4.0000000,-0.1086877,1.0021009,3.7027950,-0.7745397,2.0318913
6253,-13,-3.079381771150472,19.253524887536479,-13.0173569,0.0003306,3.3057852,-0.5860155,-0.5453443,4.0000000,-0.5291497,1.0021449,3.7371187,-0.5615389,2.3816805
6254,-13,-3.071925131150472,19.253524887536479,-13.0175114,0.0004132,4.1322312,-0.5315405,-0.6329710,4.0000000,-0.9732301,1.0022596,3.8348086,-0.2927119,2.6936057
6255,-13,-3.064468491150472,19.253524887536479,-13.0175905,0.0004132,4.1322312,-0.4602922,-0.7015905,5.0000000,-1.3563334,1.0024750,4.0129724,-0.0468476,2.9271457
6256,-13,-3.057011851150472,19.253524887536479,-13.0175867,0.0004132,4.1322312,-0.3841639,-0.7531781,4.0000000,-1.6191679,1.0028123,4.2801132,0.1128118,3.0863364
6257,-13,-3.049555211150472,19.253524887536479,-13.0174961,0.0004132,4.1322312,-0.3053564,-0.7822160,4.0000000,-1.7286222,1.0032852,4.6289325,0.1641903,3.1180561
6258,-13,-3.042098571150472,19.253524887536479,-13.0173159,0.0004132,4.1322312,-0.2377527,-0.7844412,4.0000000,-1.7006462,1.0038918,5.0426941,0.1317638,3.0055451
6259,-13,-3.034641931150472,19.253524887536479,-13.0170469,0.0004132,4.1322312,-0.1801660,-0.7564010,4.0000000,-1.5683059,1.0046157,5.4947562,0.0555038,2.7213085
6260,-13,-3.027185291150472,19.253524887536479,-13.0166922,0.0004132,4.1322312,-0.1337705,-0.7040984,4.0000000,-1.3813746,1.0054178,5.9568939,-0.0268221,2.3210549
6261,-13,-3.019728651150472,19.253524887536479,-13.0162582,0.0002479,3.3057852,-0.0973521,-0.6344736,4.0000000,-1.1757213,1.0062487,6.3996243,-0.0932259,1.8683490
6262,-13,-3.012272011150472,19.253524887536479,-13.0157528,0.0000000,2.4793389,-0.0703337,-0.5541397,4.0000000,-0.9698889,1.0070701,6.8077111,-0.1383905,1.4217615
6263,-13,-3.004815371150472,19.253524887536479,-13.0151844,-0.0003306,1.6528926,-0.0500558,-0.4667471,4.0000000,-0.7731519,1.0078342,7.1656704,-0.1603422,1.0118132
6264,-13,-2.997358731150472,19.253524887536479,-13.0145636,-0.0007438,0.8264463,-0.0351839,-0.3758946,4.0000000,-0.5884507,1.0085052,7.4655914,-0.1633385,0.6632558
6265,-13,-2.989902091150472,19.253524887536479,-13.0138988,-0.0012397,0.0000000,-0.0241986,-0.2897143,4.0000000,-0.4209264,1.0090623,7.7035484,-0.1585022,0.4012142
6266,-13,-2.982445451150472,19.253524887536479,-13.0132008,-0.0017355,0.0000000,-0.0175464,-0.2100188,4.0000000,-0.2714286,1.0094876,7.8792834,-0.1486090,0.2207390
6267,-13,-2.974988811150472,19.253524887536479,-13.0124769,-0.0023140,0.0000000,-0.0150378,-0.1417689,4.0000000,-0.1408747,1.0097815,7.9991450,-0.1426632,0.1148731
6268,-13,-2.967532171150472,19.253524887536479,-13.0117350,-0.0029752,0.0000000,-0.0152986,-0.0838830,5.0000000,-0.0298555,1.0099603,8.0686207,-0.1379105,0.0607562
6269,-13,-2.960075531150472,19.253524887536479,-13.0109806,-0.0038017,0.0000000,-0.0186493,-0.0413405,4.0000000,0.0579305,1.0100315,8.0948219,-0.1406115,0.0456010
6270,-13,-2.952618891150472,19.253524887536479,-13.0102196,-0.0047107,0.0000000,-0.0252227,-0.0157847,4.0000000,0.1217035,1.0100249,8.0894585,-0.1532730,0.0533687
6271,-13,-2.945162251150472,19.253524887536479,-13.0094528,0.0043802,43.8016510,-0.0340877,-0.0076889,4.0000000,0.1616042,1.0099823,8.0686893,-0.1769821,0.0710933
6272,-13,-2.937705611150472,19.253524887536479,-13.0086813,0.0035537,35.5371895,-0.0432646,-0.0086558,4.0000000,0.1866199,1.0099171,8.0414524,-0.2039314,0.0902062
6273,-13,-2.930248971150472,19.253524887536479,-13.0079050,0.0028099,28.0991745,-0.0514944,-0.0122041,4.0000000,0.2032070,1.0098461,8.0129585,-0.2276153,0.1075346
6274,-13,-2.922792331150472,19.253524887536479,-13.0071220,0.0021488,21.4876041,-0.0586885,-0.0188385,4.0000000,0.2130724,1.0097790,7.9833298,-0.2507493,0.1231830
6275,-13,-2.915335691150472,19.253524887536479,-13.0063334,0.0014050,15.7024794,-0.0636678,-0.0302293,4.0000000,0.2128414,1.0097197,7.9580917,-0.2732999,0.1355926
6276,-13,-2.907879051150472,19.253524887536479,-13.0055370,0.0006612,10.7438021,-0.0670655,-0.0454384,4.0000000,0.2054359,1.0096821,7.9416957,-0.2963126,0.1470973
6277,-13,-2.900422411150472,19.253524887536479,-13.0047312,-0.0001653,6.6115704,-0.0671225,-0.0579586,4.0000000,0.1953956,1.0096767,7.9380331,-0.3113129,0.1523308
6278,-13,-2.892965771150472,19.253524887536479,-13.0039139,-0.0009917,3.3057852,-0.0642769,-0.0682728,4.0000000,0.1827899,1.0096864,7.9428735,-0.3193354,0.1516375
6279,-13,-2.885509131150472,19.253524887536479,-13.0030861,-0.0019008,0.8264463,-0.0596794,-0.0715826,4.0000000,0.1734802,1.0097136,7.9544263,-0.3166454,0.1439845
6280,-13,-2.878052491150472,19.253524887536479,-13.0022459,-0.0027273,0.0000000,-0.0543076,-0.0712663,4.0000000,0.1655169,1.0097544,7.9711218,-0.3080494,0.1326977
6281,-13,-2.870595851150472,19.253524887536479,-13.0013943,-0.0036364,0.0000000,-0.0477902,-0.0610548,4.0000000,0.1630990,1.0097903,7.9865007,-0.2852086,0.1137956
