OID_,RegH,X,Y,DEM_Large_S3_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
1340,-12,-2.982445451150471,18.962715927536479,-12.9939146,-0.0003306,0.0000000,-0.0152625,0.1169906,4.0000000,0.1243470,1.0045985,5.4822154,0.1096341,0.0868836
1341,-12,-2.974988811150471,18.962715927536479,-12.9932785,-0.0007438,0.0000000,-0.0223294,0.1021419,4.0000000,0.1674777,1.0046530,5.5163889,0.0368060,0.0882634
1342,-12,-3.519323531150472,18.955259287536478,-12.9775448,0.0023967,40.4958687,-0.5137464,-0.4253130,4.0000000,-0.2927551,1.0632669,19.8880177,-0.5578709,2.2076509
1343,-12,-3.511866891150472,18.955259287536478,-12.9800768,-0.0051240,14.0495872,-0.2938733,-0.5597527,4.0000000,-0.4606785,1.0638795,19.9810944,-0.6588269,2.3309920
1344,-12,-3.504410251150472,18.955259287536478,-12.9826021,-0.0027273,21.4876041,-0.0270920,-0.7012193,4.0000000,-0.6398013,1.0640830,20.0120926,-0.7626372,2.5750239
1345,-12,-3.496953611150472,18.955259287536478,-12.9851151,-0.0003306,29.7520657,0.2812478,-0.8471044,4.0000000,-0.8306107,1.0638775,19.9804573,-0.8635982,2.9636278
1346,-12,-3.489496971150472,18.955259287536478,-12.9876060,0.0021488,38.8429756,0.6304650,-0.9969692,4.0000000,-1.0309702,1.0631797,19.8776131,-0.9629682,3.5116069
1347,-12,-3.482040331150472,18.955259287536478,-12.9900656,-0.0054545,11.5702477,1.0381466,-1.1575664,4.0000000,-1.2440314,1.0620266,19.7056675,-1.0711014,4.2666960
1348,-12,-3.474583691150471,18.955259287536478,-12.9924850,-0.0032231,18.1818180,1.5429120,-1.3366157,4.0000000,-1.4694713,1.0603672,19.4540997,-1.2037601,5.2741814
1349,-12,-3.467127051150471,18.955259287536478,-12.9948521,-0.0011570,25.6198349,2.1346545,-1.5271467,4.0000000,-1.7009785,1.0580969,19.0989952,-1.3533149,6.5345011
1350,-12,-3.459670411150471,18.955259287536478,-12.9971523,0.0009917,33.8842964,2.7749860,-1.7172105,4.0000000,-1.9339924,1.0552793,18.6491375,-1.5004288,7.9919586
1351,-12,-3.452213771150471,18.955259287536478,-12.9993744,0.0032231,42.9752083,3.4388497,-1.8999497,4.0000000,-2.1624155,1.0520383,18.1126690,-1.6374838,9.5616302
1352,-13,-3.444757131150471,18.955259287536478,-13.0015078,-0.0047107,9.9173555,4.1434798,-2.0796940,4.0000000,-2.3877056,1.0484428,17.4969044,-1.7716826,11.2358541
1353,-13,-3.437300491150471,18.955259287536478,-13.0035400,-0.0028099,15.7024794,4.8208833,-2.2435389,4.0000000,-2.6032555,1.0445858,16.8061008,-1.8838223,12.8765812
1354,-13,-3.429843851150471,18.955259287536478,-13.0054646,-0.0009917,22.3140488,5.4310389,-2.3871269,4.0000000,-2.8047659,1.0406064,16.0557480,-1.9694879,14.4058943
1355,-13,-3.422387211150471,18.955259287536478,-13.0072737,0.0008264,29.7520657,5.9204431,-2.5044053,4.0000000,-2.9872396,1.0366431,15.2708578,-2.0215707,15.7365417
1356,-13,-3.414930571150471,18.955259287536478,-13.0089655,0.0024793,38.0165291,6.3160958,-2.6030974,4.0000000,-3.1516259,1.0327994,14.4611263,-2.0545690,16.9133625
1357,-13,-3.407473931150471,18.955259287536478,-13.0105391,-0.0061983,0.0000000,6.6252937,-2.6860003,4.0000000,-3.2989445,1.0291146,13.6394157,-2.0730562,17.9504585
1358,-13,-3.400017291150472,18.955259287536478,-13.0119925,-0.0049587,0.0000000,6.8543158,-2.7548335,4.0000000,-3.4274051,1.0256147,12.8032265,-2.0822618,18.8471928
1359,-13,-3.392560651150472,18.955259287536478,-13.0133276,-0.0038017,0.0000000,6.9819064,-2.8066342,4.0000000,-3.5317698,1.0223309,11.9594460,-2.0814989,19.5625172
1360,-13,-3.385104011150472,18.955259287536478,-13.0145445,-0.0024793,2.4793389,6.9914317,-2.8388336,4.0000000,-3.6092868,1.0192759,11.1156178,-2.0683804,20.0603924
1361,-13,-3.377647371150472,18.955259287536478,-13.0156450,-0.0012397,6.6115704,6.9244676,-2.8568993,4.0000000,-3.6617708,1.0164611,10.2742233,-2.0520279,20.3812962
1362,-13,-3.370190731150472,18.955259287536478,-13.0166321,-0.0002479,10.7438021,6.7580013,-2.8562748,5.0000000,-3.6818492,1.0138859,9.4336882,-2.0307004,20.4655228
1363,-13,-3.362734091150472,18.955259287536478,-13.0175076,0.0006612,15.7024794,6.4917345,-2.8362813,5.0000000,-3.6657126,1.0115581,8.6000051,-2.0068502,20.3099270
1364,-13,-3.355277451150472,18.955259287536478,-13.0182753,0.0015702,21.4876041,6.1711731,-2.8003762,5.0000000,-3.6108484,1.0094856,7.7831316,-1.9899038,19.9210320
1365,-13,-3.347820811150472,18.955259287536478,-13.0189400,0.0023967,27.2727280,5.8658018,-2.7566907,5.0000000,-3.5223646,1.0076503,6.9789391,-1.9910166,19.3605938
1366,-13,-3.340364171150472,18.955259287536478,-13.0195026,0.0031405,33.0578499,5.5883274,-2.7064159,4.0000000,-3.3960483,1.0060415,6.1878366,-2.0167835,18.6410446
1367,-13,-3.332907531150472,18.955259287536478,-13.0199661,0.0038017,38.8429756,5.3091445,-2.6446636,4.0000000,-3.2181613,1.0046595,5.4158225,-2.0711656,17.7280083
1368,-13,-3.325450891150472,18.955259287536478,-13.0203314,-0.0055372,0.0000000,5.0140982,-2.5701492,4.0000000,-2.9772601,1.0035017,4.6755166,-2.1630383,16.6431026
1369,-13,-3.317994251150472,18.955259287536478,-13.0205994,-0.0049587,0.0000000,4.6825905,-2.4794815,4.0000000,-2.6521845,1.0025733,3.9838626,-2.3067782,15.3827047
1370,-13,-3.310537611150472,18.955259287536478,-13.0207739,-0.0043802,0.0000000,4.3100734,-2.3726933,4.0000000,-2.2325935,1.0018708,3.3723423,-2.5127931,13.9906616
1371,-13,-3.303080971150472,18.955259287536478,-13.0208569,-0.0042975,0.0000000,3.8906896,-2.2487218,5.0000000,-1.7394580,1.0013810,2.8793685,-2.7579858,12.4970713
1372,-13,-3.295624331150472,18.955259287536478,-13.0208511,-0.0047107,0.0000000,3.4690943,-2.1161215,4.0000000,-1.2898582,1.0010874,2.5472033,-2.9423850,11.0033092
1373,-13,-3.288167691150472,18.955259287536478,-13.0207634,-0.0051240,0.0000000,3.0696459,-1.9803199,4.0000000,-1.0593544,1.0009649,2.4097776,-2.9012852,9.5682821
1374,-13,-3.280711051150472,18.955259287536478,-13.0205975,-0.0056198,0.0000000,2.6871188,-1.8420893,5.0000000,-1.0879178,1.0009904,2.4701176,-2.5962608,8.2191219
1375,-13,-3.273254411150472,18.955259287536478,-13.0203571,-0.0061983,0.0000000,2.3117697,-1.7007219,5.0000000,-1.2253710,1.0011383,2.6785982,-2.1760728,6.9696355
1376,-13,-3.265797771150472,18.955259287536478,-13.0200481,-0.0067769,0.0000000,1.9392087,-1.5552206,4.0000000,-1.3275832,1.0013789,2.9743750,-1.7828580,5.8239470
1377,-13,-3.258341131150472,18.955259287536478,-13.0196753,0.0026446,26.4462814,1.6026384,-1.4140924,4.0000000,-1.3607095,1.0016807,3.3018613,-1.4674753,4.8243265
1378,-13,-3.250884491150472,18.955259287536478,-13.0192461,0.0020661,20.6611576,1.2926000,-1.2752514,4.0000000,-1.3378483,1.0020188,3.6312521,-1.2126545,3.9528220
1379,-13,-3.243427851150471,18.955259287536478,-13.0187664,0.0014876,14.8760328,1.0066190,-1.1382811,4.0000000,-1.2817370,1.0023704,3.9436200,-0.9948252,3.2028515
1380,-13,-3.235971211150471,18.955259287536478,-13.0182419,0.0009091,9.0909090,0.7497945,-1.0044805,4.0000000,-1.2090739,1.0027038,4.2143841,-0.7998872,2.5684855
1381,-13,-3.228514571150471,18.955259287536478,-13.0176821,0.0003306,3.3057852,0.5382070,-0.8814026,4.0000000,-1.1324948,1.0030032,4.4441485,-0.6303103,2.0611062
1382,-13,-3.221057931150471,18.955259287536478,-13.0170927,0.0000000,0.0000000,0.3703081,-0.7717156,4.0000000,-1.0566424,1.0032618,4.6301141,-0.4867888,1.6690230
1383,-13,-3.213601291150471,18.955259287536478,-13.0164795,0.0000000,0.0000000,0.2418531,-0.6768364,5.0000000,-0.9855357,1.0034736,4.7765865,-0.3681372,1.3735485
1384,-13,-3.206144651150471,18.955259287536478,-13.0158491,0.0000000,0.0000000,0.1407508,-0.5932813,5.0000000,-0.9226925,1.0036476,4.8946271,-0.2638701,1.1488322
1385,-13,-3.198688011150471,18.955259287536478,-13.0152044,0.0000000,0.0000000,0.0640264,-0.5215304,5.0000000,-0.8677541,1.0037776,4.9784594,-0.1753067,0.9801123
1386,-13,-3.191231371150471,18.955259287536478,-13.0145512,0.0000000,0.0000000,0.0208978,-0.4695916,4.0000000,-0.8229052,1.0038717,5.0361910,-0.1162779,0.8586063
1387,-13,-3.183774731150471,18.955259287536478,-13.0138912,-0.0002479,0.0000000,0.0082213,-0.4374189,4.0000000,-0.7848112,1.0039564,5.0896077,-0.0900267,0.7657261
1388,-13,-3.176318091150471,18.955259287536478,-13.0132256,-0.0009917,0.0000000,0.0056496,-0.4152249,4.0000000,-0.7551614,1.0040450,5.1449242,-0.0752884,0.6940428
1389,-13,-3.168861451150471,18.955259287536478,-13.0125532,-0.0019008,0.0000000,0.0203332,-0.4083869,4.0000000,-0.7322882,1.0041363,5.1986628,-0.0844856,0.6413207
1390,-13,-3.161404811150471,18.955259287536478,-13.0118752,-0.0028099,0.0000000,0.0579481,-0.4224785,4.0000000,-0.7168502,1.0042505,5.2670131,-0.1281068,0.6125652
1391,-13,-3.153948171150471,18.955259287536478,-13.0111876,-0.0037190,0.0000000,0.1069474,-0.4486871,4.0000000,-0.7043895,1.0044186,5.3705788,-0.1929848,0.6060159
1392,-13,-3.146491531150471,18.955259287536478,-13.0104866,-0.0046281,0.0000000,0.1498780,-0.4730984,4.0000000,-0.6967570,1.0046421,5.5041080,-0.2494399,0.6106521
1393,-13,-3.139034891150471,18.955259287536478,-13.0097675,0.0044628,44.6280975,0.1829769,-0.4913512,4.0000000,-0.6906649,1.0049044,5.6574817,-0.2920374,0.6155077
1394,-13,-3.131578251150471,18.955259287536478,-13.0090294,0.0035537,35.5371895,0.2076850,-0.5046776,4.0000000,-0.6862246,1.0051947,5.8235459,-0.3231305,0.6199508
1395,-13,-3.124121611150471,18.955259287536478,-13.0082703,0.0026446,26.4462814,0.2219521,-0.5104241,4.0000000,-0.6800775,1.0055118,5.9983172,-0.3407708,0.6154330
1396,-13,-3.116664971150471,18.955259287536478,-13.0074883,0.0017355,17.3553715,0.2219954,-0.5068873,4.0000000,-0.6758330,1.0058388,6.1748099,-0.3379416,0.6016135
1397,-13,-3.109208331150471,18.955259287536478,-13.0066853,0.0008264,8.2644625,0.2043668,-0.4895126,4.0000000,-0.6667314,1.0061560,6.3427272,-0.3122937,0.5678350
1398,-13,-3.101751691150471,18.955259287536478,-13.0058622,0.0001653,1.6528926,0.1690617,-0.4580830,4.0000000,-0.6544801,1.0064518,6.4937730,-0.2616859,0.5191048
1399,-13,-3.094295051150471,18.955259287536478,-13.0050211,-0.0002479,0.0000000,0.1165243,-0.4107055,4.0000000,-0.6366076,1.0066974,6.6174054,-0.1848033,0.4587724
1400,-13,-3.086838411150471,18.955259287536478,-13.0041676,-0.0007438,0.0000000,0.0479588,-0.3454708,4.0000000,-0.6118250,1.0068659,6.7041268,-0.0791165,0.3973259
1401,-13,-3.079381771150471,18.955259287536478,-13.0033064,-0.0014876,0.0000000,-0.0271139,-0.2655772,4.0000000,-0.5778949,1.0069400,6.7410617,0.0467404,0.3505832
1402,-13,-3.071925131150472,18.955259287536478,-13.0024462,-0.0023967,0.0000000,-0.0972522,-0.1797310,4.0000000,-0.5396689,1.0069051,6.7231359,0.1802070,0.3364797
1403,-13,-3.064468491150472,18.955259287536478,-13.0015926,-0.0033058,0.0000000,-0.1492572,-0.0954534,4.0000000,-0.4933471,1.0067620,6.6546607,0.3024404,0.3462827
1404,-13,-3.057011851150472,18.955259287536478,-13.0007553,-0.0042149,0.0000000,-0.1752086,-0.0226565,4.0000000,-0.4417180,1.0065390,6.5413194,0.3964049,0.3623402
1405,-12,-3.049555211150472,18.955259287536478,-12.9999371,0.0048760,48.7603302,-0.1768764,0.0379724,4.0000000,-0.3841714,1.0062732,6.4065628,0.4601163,0.3678482
1406,-12,-3.042098571150472,18.955259287536478,-12.9991417,0.0039669,39.6694221,-0.1631971,0.0903605,4.0000000,-0.3234533,1.0059870,6.2593246,0.5041744,0.3659396
1407,-12,-3.034641931150472,18.955259287536478,-12.9983702,0.0030579,30.5785122,-0.1359361,0.1313447,4.0000000,-0.2599472,1.0056897,6.0992017,0.5226366,0.3463414
1408,-12,-3.027185291150472,18.955259287536478,-12.9976263,0.0021488,21.4876041,-0.1023524,0.1611860,4.0000000,-0.1970244,1.0054084,5.9477720,0.5193965,0.3128353
1409,-12,-3.019728651150472,18.955259287536478,-12.9969063,0.0012397,12.3966942,-0.0669511,0.1818167,4.0000000,-0.1344232,1.0051578,5.8074307,0.4980565,0.2692641
1410,-12,-3.012272011150471,18.955259287536478,-12.9962101,0.0005785,5.7851238,-0.0348997,0.1878822,4.0000000,-0.0768230,1.0049309,5.6758060,0.4525873,0.2132033
1411,-12,-3.004815371150471,18.955259287536478,-12.9955359,0.0001653,1.6528926,-0.0112936,0.1769330,4.0000000,-0.0268535,1.0047572,5.5746803,0.3807195,0.1492510
1412,-12,-2.997358731150471,18.955259287536478,-12.9948778,0.0000000,0.0000000,0.0015781,0.1533282,4.0000000,0.0180347,1.0046397,5.5044532,0.2886216,0.0917999
1413,-12,-2.989902091150471,18.955259287536478,-12.9942322,-0.0001653,0.0000000,0.0036880,0.1263230,4.0000000,0.0582966,1.0045813,5.4704118,0.1943494,0.0571764
1414,-12,-2.982445451150471,18.955259287536478,-12.9935913,-0.0004959,0.0000000,-0.0010076,0.1024776,4.0000000,0.0990332,1.0045738,5.4677567,0.1059221,0.0448201
1415,-12,-2.974988811150471,18.955259287536478,-12.9929523,-0.0009917,0.0000000,-0.0067449,0.0908066,4.0000000,0.1431365,1.0045935,5.4804883,0.0384768,0.0475110
1416,-12,-2.967532171150471,18.955259287536478,-12.9923105,-0.0016529,0.0000000,-0.0120096,0.0888889,4.0000000,0.1868315,1.0046244,5.5003090,-0.0090537,0.0569895
1417,-12,-3.511866891150472,18.947802647536477,-12.9810190,-0.0042975,16.5289249,-0.0437432,-0.6048703,4.0000000,-0.6167573,1.0642992,20.0423050,-0.5929832,2.0032139
1418,-12,-3.504410251150472,18.947802647536477,-12.9835758,-0.0019008,24.7933884,0.2211332,-0.7456623,4.0000000,-0.7929114,1.0640708,20.0090656,-0.6984132,2.3193462
1419,-12,-3.496953611150472,18.947802647536477,-12.9861145,0.0005785,33.8842964,0.5204618,-0.8886625,4.0000000,-0.9787538,1.0634031,19.9100647,-0.7985712,2.7762656
1420,-12,-3.489496971150472,18.947802647536477,-12.9886246,0.0030579,42.9752083,0.8561226,-1.0349687,4.0000000,-1.1738170,1.0622448,19.7357864,-0.8961204,3.3864415
1421,-12,-3.482040331150472,18.947802647536477,-12.9910965,-0.0044628,14.0495872,1.2405316,-1.1893859,4.0000000,-1.3784162,1.0606285,19.4916611,-1.0003557,4.1838899
1422,-12,-3.474583691150471,18.947802647536477,-12.9935226,-0.0022314,21.4876041,1.7088187,-1.3598715,4.0000000,-1.5921609,1.0585183,19.1653175,-1.1275821,5.2113461
1423,-12,-3.467127051150471,18.947802647536477,-12.9958906,-0.0001653,29.7520657,2.2503064,-1.5400289,4.0000000,-1.8118448,1.0558184,18.7365074,-1.2682130,6.4627247
1424,-12,-3.459670411150471,18.947802647536477,-12.9981852,0.0020661,38.8429756,2.8219588,-1.7160259,4.0000000,-2.0302463,1.0526351,18.2136555,-1.4018055,7.8478575
1425,-13,-3.452213771150471,18.947802647536477,-13.0003977,-0.0057025,6.6115704,3.4149895,-1.8856354,4.0000000,-2.2447023,1.0490806,17.6087971,-1.5265685,9.3134680
1426,-13,-3.444757131150471,18.947802647536477,-13.0025158,-0.0036364,12.3966942,4.0465093,-2.0525932,4.0000000,-2.4545064,1.0452207,16.9247684,-1.6506801,10.8471184
1427,-13,-3.437300491150471,18.947802647536477,-13.0045319,-0.0017355,19.0082645,4.6632538,-2.2068923,4.0000000,-2.6589284,1.0411474,16.1642151,-1.7548559,12.3504591
1428,-13,-3.429843851150471,18.947802647536477,-13.0064344,0.0000826,26.4462814,5.2113757,-2.3399360,4.0000000,-2.8505373,1.0369962,15.3457909,-1.8293349,13.7090406
1429,-13,-3.422387211150471,18.947802647536477,-13.0082207,0.0019008,34.7107430,5.6577506,-2.4493244,4.0000000,-3.0280039,1.0329247,14.4924107,-1.8706445,14.8800735
1430,-13,-3.414930571150471,18.947802647536477,-13.0098867,0.0034711,43.8016510,6.0244365,-2.5415211,4.0000000,-3.1901684,1.0289909,13.6132412,-1.8928739,15.8996153
1431,-13,-3.407473931150471,18.947802647536477,-13.0114307,-0.0052066,0.0000000,6.3183198,-2.6192348,4.0000000,-3.3364935,1.0252597,12.7189064,-1.9019763,16.7844639
1432,-13,-3.400017291150472,18.947802647536477,-13.0128536,-0.0040496,0.0000000,6.5382333,-2.6828454,4.0000000,-3.4649463,1.0217640,11.8127594,-1.9007443,17.5260906
1433,-13,-3.392560651150472,18.947802647536477,-13.0141544,-0.0029752,0.0000000,6.6663480,-2.7293963,4.0000000,-3.5701432,1.0185188,10.9011278,-1.8886497,18.0811024
1434,-13,-3.385104011150472,18.947802647536477,-13.0153341,-0.0017355,2.4793389,6.6907535,-2.7575152,4.0000000,-3.6510162,1.0155534,9.9916878,-1.8640144,18.4365177
1435,-13,-3.377647371150472,18.947802647536477,-13.0163956,-0.0005785,7.4380164,6.6326070,-2.7694199,4.0000000,-3.7051246,1.0128769,9.0872097,-1.8337151,18.5970592
1436,-13,-3.370190731150472,18.947802647536477,-13.0173407,0.0004132,12.3966942,6.4842134,-2.7632861,4.0000000,-3.7285545,1.0104821,8.1920662,-1.7980175,18.5423737
1437,-13,-3.362734091150472,18.947802647536477,-13.0181723,0.0013223,18.1818180,6.2241697,-2.7344573,4.0000000,-3.7144098,1.0083749,7.3104501,-1.7545049,18.2232571
1438,-13,-3.355277451150472,18.947802647536477,-13.0188942,0.0022314,24.7933884,5.9157429,-2.6910300,4.0000000,-3.6656575,1.0065551,6.4555683,-1.7164023,17.7149162
1439,-13,-3.347820811150472,18.947802647536477,-13.0195103,0.0030579,31.4049587,5.6121569,-2.6386447,5.0000000,-3.5810640,1.0050045,5.6231251,-1.6962254,17.0479450
1440,-13,-3.340364171150472,18.947802647536477,-13.0200253,-0.0061983,0.0000000,5.3280020,-2.5788255,5.0000000,-3.4548743,1.0037010,4.8124933,-1.7027768,16.2373257
1441,-13,-3.332907531150472,18.947802647536477,-13.0204391,-0.0055372,0.0000000,5.0471644,-2.5093966,5.0000000,-3.2771287,1.0026318,4.0325317,-1.7416644,15.2831163
1442,-13,-3.325450891150472,18.947802647536477,-13.0207567,-0.0048760,0.0000000,4.7547250,-2.4292586,5.0000000,-3.0266123,1.0017902,3.2892079,-1.8319049,14.2083406
1443,-13,-3.317994251150472,18.947802647536477,-13.0209789,-0.0042149,0.0000000,4.4264655,-2.3348231,4.0000000,-2.6640580,1.0011642,2.6096976,-2.0055883,13.0129709
1444,-13,-3.310537611150472,18.947802647536477,-13.0211086,-0.0036364,0.0000000,4.0609174,-2.2265074,4.0000000,-2.1369283,1.0007409,2.0358746,-2.3160863,11.7361097
1445,-13,-3.303080971150472,18.947802647536477,-13.0211487,-0.0035537,0.0000000,3.6625166,-2.1055090,5.0000000,-1.4971625,1.0005037,1.6454309,-2.7138560,10.4205961
1446,-13,-3.295624331150472,18.947802647536477,-13.0211048,-0.0040496,0.0000000,3.2549820,-1.9760089,5.0000000,-1.1710875,1.0004309,1.5295217,-2.7809303,9.1169357
1447,-13,-3.288167691150472,18.947802647536477,-13.0209808,-0.0045455,0.0000000,2.8799057,-1.8473389,5.0000000,-1.3521509,1.0004954,1.6927582,-2.3425269,7.9014249
1448,-13,-3.280711051150472,18.947802647536477,-13.0207815,-0.0051240,0.0000000,2.5304186,-1.7202196,5.0000000,-1.5829022,1.0006740,2.0333645,-1.8575370,6.7916894
1449,-13,-3.273254411150472,18.947802647536477,-13.0205116,-0.0057851,0.0000000,2.1850421,-1.5901932,4.0000000,-1.6665219,1.0009432,2.4488180,-1.5138643,5.7667036
1450,-13,-3.265797771150472,18.947802647536477,-13.0201759,-0.0064463,0.0000000,1.8487267,-1.4591466,4.0000000,-1.6444119,1.0012779,2.8751123,-1.2738813,4.8460741
1451,-13,-3.258341131150472,18.947802647536477,-13.0197802,0.0028926,28.9256191,1.5430309,-1.3328280,4.0000000,-1.5705072,1.0016531,3.2832534,-1.0951489,4.0503712
1452,-13,-3.250884491150472,18.947802647536477,-13.0193300,0.0022314,22.3140488,1.2596804,-1.2083596,5.0000000,-1.4745276,1.0020499,3.6655455,-0.9421915,3.3538258
1453,-13,-3.243427851150471,18.947802647536477,-13.0188303,0.0015702,15.7024794,0.9950523,-1.0845839,5.0000000,-1.3729830,1.0024455,4.0073800,-0.7961847,2.7481174
1454,-13,-3.235971211150471,18.947802647536477,-13.0182886,0.0009091,9.0909090,0.7570888,-0.9639798,5.0000000,-1.2746658,1.0028112,4.2988162,-0.6532937,2.2346749
1455,-13,-3.228514571150471,18.947802647536477,-13.0177116,0.0003306,3.3057852,0.5585613,-0.8526428,5.0000000,-1.1824043,1.0031360,4.5407925,-0.5228814,1.8207333
1456,-13,-3.221057931150471,18.947802647536477,-13.0171061,0.0000000,0.0000000,0.4012296,-0.7549316,5.0000000,-1.1000170,1.0034127,4.7345099,-0.4098462,1.5048170
1457,-13,-3.213601291150471,18.947802647536477,-13.0164785,0.0000000,0.0000000,0.2803933,-0.6712682,4.0000000,-1.0282993,1.0036436,4.8918886,-0.3142371,1.2670054
1458,-13,-3.206144651150471,18.947802647536477,-13.0158329,0.0000000,0.0000000,0.1772384,-0.5942885,4.0000000,-0.9665013,1.0038379,5.0194311,-0.2220757,1.0815626
1459,-13,-3.198688011150471,18.947802647536477,-13.0151730,0.0000000,0.0000000,0.0984172,-0.5293590,4.0000000,-0.9148994,1.0039806,5.1087575,-0.1438186,0.9455106
1460,-13,-3.191231371150471,18.947802647536477,-13.0145054,-0.0000826,0.0000000,0.0504688,-0.4813133,4.0000000,-0.8711183,1.0040877,5.1750331,-0.0915084,0.8455716
1461,-13,-3.183774731150471,18.947802647536477,-13.0138302,-0.0004132,0.0000000,0.0307803,-0.4513246,4.0000000,-0.8348262,1.0041867,5.2342181,-0.0678230,0.7718189
1462,-13,-3.176318091150471,18.947802647536477,-13.0131493,-0.0012397,0.0000000,0.0202830,-0.4298547,4.0000000,-0.8072324,1.0042800,5.2906313,-0.0524771,0.7162259
1463,-13,-3.168861451150471,18.947802647536477,-13.0124626,-0.0021488,0.0000000,0.0313856,-0.4244723,4.0000000,-0.7851576,1.0043722,5.3458333,-0.0637870,0.6749650
1464,-13,-3.161404811150471,18.947802647536477,-13.0117712,-0.0030579,0.0000000,0.0640184,-0.4370897,4.0000000,-0.7695485,1.0044919,5.4143362,-0.1046308,0.6529502
1465,-13,-3.153948171150471,18.947802647536477,-13.0110703,-0.0039669,0.0000000,0.1130253,-0.4644883,4.0000000,-0.7602985,1.0046633,5.5149574,-0.1686781,0.6540999
1466,-13,-3.146491531150471,18.947802647536477,-13.0103559,-0.0048760,0.0000000,0.1548675,-0.4886280,4.0000000,-0.7542133,1.0048841,5.6450167,-0.2230427,0.6631410
1467,-13,-3.139034891150471,18.947802647536477,-13.0096254,0.0042149,42.1487617,0.1872863,-0.5066119,4.0000000,-0.7489426,1.0051434,5.7938933,-0.2642813,0.6707142
1468,-13,-3.131578251150471,18.947802647536477,-13.0088768,0.0033058,33.0578499,0.2117514,-0.5199171,4.0000000,-0.7455630,1.0054302,5.9524689,-0.2942713,0.6773549
1469,-13,-3.124121611150471,18.947802647536477,-13.0081081,0.0023967,23.9669418,0.2299323,-0.5295244,4.0000000,-0.7429447,1.0057402,6.1206341,-0.3161042,0.6823575
1470,-13,-3.116664971150471,18.947802647536477,-13.0073195,0.0014876,14.8760328,0.2321635,-0.5279201,4.0000000,-0.7378689,1.0060619,6.2917681,-0.3179711,0.6719185
1471,-13,-3.109208331150471,18.947802647536477,-13.0065088,0.0006612,6.6115704,0.2184527,-0.5151493,4.0000000,-0.7300292,1.0063784,6.4536214,-0.3002694,0.6465225
1472,-13,-3.101751691150471,18.947802647536477,-13.0056791,0.0000000,0.8264463,0.1870745,-0.4895418,4.0000000,-0.7187905,1.0066694,6.6002421,-0.2602932,0.6063949
1473,-13,-3.094295051150471,18.947802647536477,-13.0048323,-0.0004132,0.0000000,0.1357521,-0.4475040,4.0000000,-0.7008284,1.0069133,6.7236643,-0.1941795,0.5508430
1474,-13,-3.086838411150471,18.947802647536477,-13.0039730,-0.0009917,0.0000000,0.0652350,-0.3871437,4.0000000,-0.6751107,1.0070871,6.8088846,-0.0991768,0.4890624
1475,-13,-3.079381771150471,18.947802647536477,-13.0031061,-0.0018182,0.0000000,-0.0136462,-0.3138197,4.0000000,-0.6426924,1.0071669,6.8476000,0.0150529,0.4395860
1476,-13,-3.071925131150472,18.947802647536477,-13.0022383,-0.0027273,0.0000000,-0.0897740,-0.2321495,4.0000000,-0.6022038,1.0071355,6.8345003,0.1379047,0.4116380
1477,-13,-3.064468491150472,18.947802647536477,-13.0013781,-0.0036364,0.0000000,-0.1498040,-0.1498802,4.0000000,-0.5533162,1.0070000,6.7692604,0.2535558,0.4040336
1478,-13,-3.057011851150472,18.947802647536477,-13.0005312,-0.0045455,0.0000000,-0.1824688,-0.0781300,4.0000000,-0.4988164,1.0067796,6.6599884,0.3425564,0.4019081
1479,-12,-3.049555211150472,18.947802647536477,-12.9997034,0.0045455,45.4545441,-0.1889544,-0.0178244,4.0000000,-0.4385426,1.0065063,6.5244718,0.4028938,0.3895948
1480,-12,-3.042098571150472,18.947802647536477,-12.9988985,0.0036364,36.3636360,-0.1786767,0.0361781,4.0000000,-0.3732408,1.0062113,6.3753719,0.4455969,0.3709717
1481,-12,-3.034641931150472,18.947802647536477,-12.9981165,0.0027273,27.2727280,-0.1540181,0.0800042,4.0000000,-0.3059734,1.0058985,6.2109356,0.4659819,0.3401216
1482,-12,-3.027185291150472,18.947802647536477,-12.9973612,0.0018182,18.1818180,-0.1209358,0.1126997,4.0000000,-0.2396114,1.0055946,6.0492887,0.4650109,0.2974908
1483,-12,-3.019728651150472,18.947802647536477,-12.9966307,0.0009917,9.9173555,-0.0858005,0.1371772,4.0000000,-0.1746213,1.0053161,5.8964453,0.4489758,0.2503251
1484,-12,-3.012272011150471,18.947802647536477,-12.9959249,0.0004132,4.1322312,-0.0515596,0.1488026,4.0000000,-0.1134517,1.0050569,5.7496171,0.4110569,0.1939973
1485,-12,-3.004815371150471,18.947802647536477,-12.9952421,0.0000826,0.8264463,-0.0224732,0.1436692,4.0000000,-0.0592125,1.0048484,5.6294041,0.3465511,0.1288560
1486,-12,-2.997358731150471,18.947802647536477,-12.9945765,-0.0000826,0.0000000,-0.0033246,0.1241940,4.0000000,-0.0121735,1.0046992,5.5399408,0.2605614,0.0689944
1487,-12,-2.989902091150471,18.947802647536477,-12.9939241,-0.0003306,0.0000000,0.0050511,0.1025421,4.0000000,0.0308888,1.0046041,5.4846244,0.1741954,0.0322761
