OID_,ClipsFinal_DEM_Large_S3_RegK,X,Y,DEM_Large_S10_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
812,-12,-3.370190731150471,18.463121047536479,-12.9909277,-0.0044628,0.0000000,-0.1540429,-0.4004921,4.0000000,-0.2497733,1.0173488,10.5986986,-0.5512109,1.0086585
813,-12,-3.362734091150471,18.463121047536479,-12.9895182,0.0046281,46.2809906,-0.2020706,-0.3676450,4.0000000,-0.2362796,1.0182859,10.8773270,-0.4990104,1.0085362
814,-12,-3.355277451150471,18.463121047536479,-12.9880743,0.0033884,37.1900826,-0.2505881,-0.3312249,4.0000000,-0.2257154,1.0192177,11.1465511,-0.4367345,1.0088638
815,-12,-3.347820811150471,18.463121047536479,-12.9865980,0.0017355,28.0991745,-0.2974780,-0.2925047,4.0000000,-0.2150369,1.0201243,11.4019423,-0.3699725,1.0112188
816,-12,-3.340364171150471,18.463121047536479,-12.9850922,-0.0000826,19.0082645,-0.3427886,-0.2528925,4.0000000,-0.2054878,1.0210160,11.6492186,-0.3002972,1.0210780
817,-12,-3.332907531150471,18.463121047536479,-12.9835587,-0.0019008,9.9173555,-0.3836340,-0.2088193,4.0000000,-0.1960504,1.0218890,11.8843966,-0.2215882,1.0265349
818,-12,-3.325450891150471,18.463121047536479,-12.9819994,-0.0037190,0.8264463,-0.4208155,-0.1616854,4.0000000,-0.1889380,1.0227199,12.1034851,-0.1344328,1.0361527
819,-12,-3.317994251150471,18.463121047536479,-12.9804182,-0.0047934,0.0000000,-0.4518479,-0.1117484,4.0000000,-0.1832645,1.0234994,12.3052950,-0.0402323,1.0482308
820,-12,-3.310537611150471,18.463121047536479,-12.9788179,0.0039669,43.8016510,-0.4757513,-0.0600074,4.0000000,-0.1772034,1.0242089,12.4876537,0.0571886,1.0645088
821,-12,-3.303080971150471,18.463121047536479,-12.9772034,0.0024793,34.7107430,-0.4925364,-0.0064223,4.0000000,-0.1721514,1.0248609,12.6503782,0.1593068,1.0873106
822,-12,-3.295624331150471,18.463121047536479,-12.9755764,0.0008264,25.6198349,-0.4999684,0.0470926,4.0000000,-0.1676435,1.0254365,12.7922201,0.2618287,1.1133875
823,-12,-3.288167691150471,18.463121047536479,-12.9739428,-0.0009917,16.5289249,-0.5003425,0.1017451,4.0000000,-0.1636921,1.0259204,12.9121809,0.3671824,1.1486135
824,-13,-3.653543051150471,18.455664407536482,-13.0182104,0.0023140,23.1404953,-0.4564937,-0.1815432,4.0000000,0.5122163,1.0050797,5.7512736,-0.8753026,1.0609888
825,-13,-3.646086411150471,18.455664407536482,-13.0179129,0.0018182,18.1818180,-0.3926453,-0.2398011,4.0000000,0.4297105,1.0046780,5.5200596,-0.9093127,1.0283251
826,-13,-3.638629771150471,18.455664407536482,-13.0176296,0.0014050,14.0495872,-0.3236132,-0.2981610,4.0000000,0.3440456,1.0043181,5.3046718,-0.9403675,1.0135404
827,-13,-3.631173131150471,18.455664407536482,-13.0173540,0.0010744,10.7438021,-0.2531679,-0.3524852,4.0000000,0.2617406,1.0040010,5.1044850,-0.9667110,1.0124335
828,-13,-3.623716491150471,18.455664407536482,-13.0170813,0.0007438,7.4380164,-0.1791385,-0.4046948,4.0000000,0.1805779,1.0037237,4.9242010,-0.9899675,1.0214058
829,-13,-3.616259851150471,18.455664407536482,-13.0168056,0.0004959,4.9586778,-0.1073156,-0.4528353,4.0000000,0.1058206,1.0034853,4.7650070,-1.0114911,1.0422221
830,-13,-3.608803211150471,18.455664407536482,-13.0165224,0.0002479,2.4793389,-0.0364686,-0.4968775,4.0000000,0.0354223,1.0032897,4.6288671,-1.0291773,1.0674547
831,-13,-3.601346571150471,18.455664407536482,-13.0162277,0.0000826,0.8264463,0.0303576,-0.5363183,4.0000000,-0.0293494,1.0031347,4.5173869,-1.0432872,1.0966511
832,-13,-3.593889931150471,18.455664407536482,-13.0159168,0.0000000,0.0000000,0.0965424,-0.5733234,4.0000000,-0.0931321,1.0030199,4.4344869,-1.0535146,1.1285845
833,-13,-3.586433291150471,18.455664407536482,-13.0155859,0.0000000,0.0000000,0.1557952,-0.6042222,4.0000000,-0.1519694,1.0029520,4.3851013,-1.0564750,1.1558328
834,-13,-3.578976651150471,18.455664407536482,-13.0152311,0.0000000,0.0000000,0.2058540,-0.6290073,4.0000000,-0.2049998,1.0029265,4.3659587,-1.0530149,1.1783296
835,-13,-3.571520011150471,18.455664407536482,-13.0148516,0.0000000,0.0000000,0.2521878,-0.6510727,5.0000000,-0.2573968,1.0029416,4.3781090,-1.0447485,1.1991701
836,-13,-3.564063371150471,18.455664407536482,-13.0144444,-0.0000826,0.0000000,0.2915896,-0.6684560,5.0000000,-0.3064601,1.0030048,4.4263792,-1.0304519,1.2127975
837,-13,-3.556606731150471,18.455664407536482,-13.0140057,-0.0002479,0.0000000,0.3246393,-0.6826257,4.0000000,-0.3514797,1.0031111,4.5034842,-1.0137717,1.2241102
838,-13,-3.549150091150471,18.455664407536482,-13.0135355,-0.0004959,0.0000000,0.3513819,-0.6928363,4.0000000,-0.3929872,1.0032616,4.6118507,-0.9926854,1.2277827
839,-13,-3.541693451150471,18.455664407536482,-13.0130310,-0.0009917,0.0000000,0.3718290,-0.6995827,4.0000000,-0.4285410,1.0034537,4.7482619,-0.9706244,1.2255553
840,-13,-3.534236811150471,18.455664407536482,-13.0124922,-0.0019008,0.0000000,0.3856885,-0.7028729,4.0000000,-0.4579701,1.0036888,4.9059954,-0.9477757,1.2174633
841,-13,-3.526780171150471,18.455664407536482,-13.0119171,-0.0028099,0.0000000,0.3971117,-0.7058665,4.0000000,-0.4829503,1.0039667,5.0882201,-0.9287827,1.2128356
842,-13,-3.519323531150471,18.455664407536482,-13.0113058,-0.0037190,0.0000000,0.3994394,-0.7041980,4.0000000,-0.4994208,1.0042803,5.2879367,-0.9089751,1.2001194
843,-13,-3.511866891150471,18.455664407536482,-13.0106573,-0.0046281,0.0000000,0.3991155,-0.7010324,4.0000000,-0.5118280,1.0046360,5.5010929,-0.8902369,1.1843702
844,-13,-3.504410251150471,18.455664407536482,-13.0099697,0.0044628,44.6280975,0.3961476,-0.6968565,4.0000000,-0.5199862,1.0050280,5.7293224,-0.8737268,1.1684272
845,-13,-3.496953611150471,18.455664407536482,-13.0092449,0.0035537,35.5371895,0.3931330,-0.6931439,4.0000000,-0.5239861,1.0054555,5.9679952,-0.8623017,1.1553344
846,-13,-3.489496971150471,18.455664407536482,-13.0084810,0.0026446,26.4462814,0.3822881,-0.6852696,4.0000000,-0.5225965,1.0059273,6.2197418,-0.8479427,1.1350965
847,-13,-3.482040331150471,18.455664407536482,-13.0076771,0.0018182,18.1818180,0.3685359,-0.6759237,4.0000000,-0.5181915,1.0064274,6.4776330,-0.8336559,1.1131914
848,-13,-3.474583691150471,18.455664407536482,-13.0068350,0.0010744,10.7438021,0.3532944,-0.6663455,4.0000000,-0.5093978,1.0069615,6.7388821,-0.8232933,1.0936786
849,-13,-3.467127051150471,18.455664407536482,-13.0059528,0.0004132,4.1322312,0.3372703,-0.6574703,4.0000000,-0.4990152,1.0075421,7.0132341,-0.8159256,1.0803438
850,-13,-3.459670411150471,18.455664407536482,-13.0050306,-0.0009091,0.0000000,0.3182146,-0.6469067,4.0000000,-0.4859988,1.0081491,7.2889776,-0.8078145,1.0648909
851,-13,-3.452213771150471,18.455664407536482,-13.0040684,-0.0018182,0.0000000,0.2947773,-0.6341634,4.0000000,-0.4705561,1.0087969,7.5710435,-0.7977709,1.0480326
852,-13,-3.444757131150471,18.455664407536482,-13.0030651,-0.0027273,0.0000000,0.2714109,-0.6216544,4.0000000,-0.4556049,1.0094796,7.8579135,-0.7877039,1.0336303
853,-13,-3.437300491150471,18.455664407536482,-13.0020227,-0.0036364,0.0000000,0.2447805,-0.6074679,4.0000000,-0.4394660,1.0101899,8.1452513,-0.7754698,1.0188886
854,-13,-3.429843851150471,18.455664407536482,-13.0009394,-0.0045455,0.0000000,0.2192873,-0.5964453,4.0000000,-0.4221477,1.0109473,8.4384680,-0.7707430,1.0189564
855,-13,-3.422387211150471,18.455664407536482,-12.9998150,0.0045455,45.4545441,0.1867846,-0.5793749,4.0000000,-0.4038227,1.0117441,8.7391376,-0.7549272,1.0057267
856,-13,-3.414930571150471,18.455664407536482,-12.9986496,0.0036364,36.3636360,0.1516235,-0.5613778,4.0000000,-0.3853754,1.0125638,9.0356283,-0.7373803,0.9962141
857,-12,-3.407473931150471,18.455664407536482,-12.9974442,0.0027273,27.2727280,0.1157077,-0.5429490,4.0000000,-0.3656156,1.0134120,9.3318195,-0.7202823,0.9890545
858,-12,-3.400017291150471,18.455664407536482,-12.9961987,0.0009091,18.1818180,0.0794423,-0.5250049,4.0000000,-0.3472801,1.0143018,9.6345892,-0.7027295,0.9878440
859,-12,-3.392560651150471,18.455664407536482,-12.9949131,-0.0009091,9.0909090,0.0379738,-0.5020525,4.0000000,-0.3282039,1.0152152,9.9337177,-0.6759011,0.9794139
860,-12,-3.385104011150471,18.455664407536482,-12.9935884,-0.0027273,0.0000000,-0.0056630,-0.4767337,4.0000000,-0.3096626,1.0161555,10.2326851,-0.6438047,0.9707753
861,-12,-3.377647371150471,18.455664407536482,-12.9922237,-0.0036364,0.0000000,-0.0517953,-0.4502783,4.0000000,-0.2914406,1.0171139,10.5262394,-0.6091160,0.9687244
862,-12,-3.370190731150471,18.455664407536482,-12.9908218,-0.0045455,0.0000000,-0.0981976,-0.4210130,4.0000000,-0.2728902,1.0180789,10.8166704,-0.5691358,0.9633768
863,-12,-3.362734091150471,18.455664407536482,-12.9893837,0.0045455,45.4545441,-0.1458974,-0.3887128,4.0000000,-0.2540129,1.0190614,11.1025000,-0.5234128,0.9582606
864,-12,-3.355277451150471,18.455664407536482,-12.9879093,0.0032231,36.3636360,-0.1950769,-0.3509636,4.0000000,-0.2365557,1.0200388,11.3786259,-0.4653714,0.9491428
865,-12,-3.347820811150471,18.455664407536482,-12.9864016,0.0014876,27.2727280,-0.2413649,-0.3113781,4.0000000,-0.2206412,1.0209917,11.6429739,-0.4021150,0.9411370
866,-12,-3.340364171150471,18.455664407536482,-12.9848633,-0.0003306,18.1818180,-0.2874537,-0.2685704,4.0000000,-0.2039185,1.0219253,11.8948393,-0.3332223,0.9386130
867,-12,-3.332907531150471,18.455664407536482,-12.9832954,-0.0021488,9.0909090,-0.3279249,-0.2241649,4.0000000,-0.1890387,1.0228373,12.1340570,-0.2592911,0.9364552
868,-12,-3.325450891150471,18.455664407536482,-12.9817009,-0.0039669,0.0000000,-0.3653904,-0.1758084,4.0000000,-0.1743336,1.0236984,12.3572731,-0.1772831,0.9384236
869,-12,-3.317994251150471,18.455664407536482,-12.9800835,-0.0050413,0.0000000,-0.3986101,-0.1232203,4.0000000,-0.1616566,1.0245044,12.5625887,-0.0847839,0.9463326
870,-12,-3.310537611150471,18.455664407536482,-12.9784460,0.0036364,42.1487617,-0.4240093,-0.0681510,4.0000000,-0.1479786,1.0252368,12.7449446,0.0116766,0.9587644
871,-12,-3.303080971150471,18.455664407536482,-12.9767933,0.0020661,33.0578499,-0.4414403,-0.0121776,4.0000000,-0.1365752,1.0258951,12.9063129,0.1122200,0.9790776
872,-12,-3.295624331150471,18.455664407536482,-12.9751272,0.0003306,23.9669418,-0.4498936,0.0446365,4.0000000,-0.1244439,1.0264701,13.0459995,0.2137169,1.0061902
873,-12,-3.288167691150471,18.455664407536482,-12.9734545,-0.0014876,14.8760328,-0.4496143,0.1018973,4.0000000,-0.1141331,1.0269490,13.1608829,0.3179277,1.0414097
874,-12,-3.280711051150471,18.455664407536482,-12.9717770,-0.0033058,5.7851238,-0.4409508,0.1595678,4.0000000,-0.1035460,1.0273414,13.2534990,0.4226816,1.0861268
875,-13,-3.646086411150471,18.448207767536481,-13.0185537,0.0024793,24.7933884,-0.3960207,-0.2299944,4.0000000,0.4325189,1.0043684,5.3342652,-0.8925077,1.0158610
876,-13,-3.638629771150471,18.448207767536481,-13.0182428,0.0019835,19.8347111,-0.3319893,-0.2854943,4.0000000,0.3538425,1.0040162,5.1146355,-0.9248312,1.0000445
877,-13,-3.631173131150471,18.448207767536481,-13.0179415,0.0015702,15.7024794,-0.2652829,-0.3381596,4.0000000,0.2759052,1.0037062,4.9140091,-0.9522244,0.9964527
878,-13,-3.623716491150471,18.448207767536481,-13.0176420,0.0011570,11.5702477,-0.1953738,-0.3884571,4.0000000,0.1982839,1.0034409,4.7336082,-0.9751981,1.0017337
879,-13,-3.616259851150471,18.448207767536481,-13.0173397,0.0008264,8.2644625,-0.1250029,-0.4366190,4.0000000,0.1230192,1.0032158,4.5760312,-0.9962572,1.0192641
880,-13,-3.608803211150471,18.448207767536481,-13.0170317,0.0004959,4.9586778,-0.0568896,-0.4794568,4.0000000,0.0522267,1.0030348,4.4448395,-1.0111403,1.0396210
881,-13,-3.601346571150471,18.448207767536481,-13.0167112,0.0002479,2.4793389,0.0084003,-0.5186570,4.0000000,-0.0153520,1.0028960,4.3422437,-1.0219620,1.0654141
882,-13,-3.593889931150471,18.448207767536481,-13.0163755,0.0000826,0.8264463,0.0735808,-0.5554148,4.0000000,-0.0835583,1.0027997,4.2691674,-1.0272713,1.0930527
883,-13,-3.586433291150471,18.448207767536481,-13.0160217,0.0000000,0.0000000,0.1341778,-0.5877643,5.0000000,-0.1494259,1.0027517,4.2329726,-1.0261025,1.1200693
884,-13,-3.578976651150471,18.448207767536481,-13.0156450,0.0000000,0.0000000,0.1862204,-0.6139910,5.0000000,-0.2106074,1.0027478,4.2296772,-1.0173746,1.1425076
885,-13,-3.571520011150471,18.448207767536481,-13.0152435,0.0000000,0.0000000,0.2330355,-0.6362765,5.0000000,-0.2694496,1.0027857,4.2591996,-1.0031035,1.1609448
886,-13,-3.564063371150471,18.448207767536481,-13.0148144,0.0000000,0.0000000,0.2746033,-0.6550961,4.0000000,-0.3260879,1.0028692,4.3234863,-0.9841042,1.1758276
887,-13,-3.556606731150471,18.448207767536481,-13.0143557,-0.0000826,0.0000000,0.3121234,-0.6714269,4.0000000,-0.3784012,1.0029948,4.4189410,-0.9644526,1.1884109
888,-13,-3.549150091150471,18.448207767536481,-13.0138664,-0.0002479,0.0000000,0.3411420,-0.6828230,4.0000000,-0.4245118,1.0031693,4.5456114,-0.9411342,1.1932229
889,-13,-3.541693451150471,18.448207767536481,-13.0133429,-0.0006612,0.0000000,0.3653236,-0.6917284,4.0000000,-0.4643784,1.0033835,4.6985130,-0.9190784,1.1950775
890,-13,-3.534236811150471,18.448207767536481,-13.0127869,-0.0015702,0.0000000,0.3824162,-0.6969299,4.0000000,-0.4971660,1.0036373,4.8722353,-0.8966936,1.1911314
891,-13,-3.526780171150471,18.448207767536481,-13.0121946,-0.0024793,0.0000000,0.3982727,-0.7023252,4.0000000,-0.5233348,1.0039388,5.0695777,-0.8813156,1.1911167
892,-13,-3.519323531150471,18.448207767536481,-13.0115662,-0.0033884,0.0000000,0.4043789,-0.7023134,4.0000000,-0.5421303,1.0042781,5.2848396,-0.8624965,1.1803652
893,-13,-3.511866891150471,18.448207767536481,-13.0109005,-0.0042975,0.0000000,0.4073385,-0.7008062,4.0000000,-0.5552724,1.0046548,5.5127401,-0.8463399,1.1675527
894,-13,-3.504410251150471,18.448207767536481,-13.0101976,-0.0052066,0.0000000,0.4072940,-0.6982974,4.0000000,-0.5629491,1.0050679,5.7515345,-0.8336457,1.1552114
895,-13,-3.496953611150471,18.448207767536481,-13.0094566,0.0038843,38.8429756,0.4067294,-0.6955096,4.0000000,-0.5662917,1.0055215,6.0040374,-0.8247275,1.1424431
896,-13,-3.489496971150471,18.448207767536481,-13.0086765,0.0029752,29.7520657,0.3985125,-0.6892945,4.0000000,-0.5641823,1.0060176,6.2664490,-0.8144066,1.1260916
897,-13,-3.482040331150471,18.448207767536481,-13.0078573,0.0020661,20.6611576,0.3885830,-0.6820818,4.0000000,-0.5604686,1.0065452,6.5349145,-0.8036950,1.1080498
898,-13,-3.474583691150471,18.448207767536481,-13.0069990,0.0012397,12.3966942,0.3789793,-0.6758376,4.0000000,-0.5533388,1.0071058,6.8080673,-0.7983364,1.0950347
899,-13,-3.467127051150471,18.448207767536481,-13.0061007,0.0004959,4.9586778,0.3643888,-0.6676359,4.0000000,-0.5423686,1.0077137,7.0916719,-0.7929031,1.0818713
900,-13,-3.459670411150471,18.448207767536481,-13.0051613,-0.0009091,0.0000000,0.3489124,-0.6586986,4.0000000,-0.5300249,1.0083536,7.3791127,-0.7873722,1.0671103
901,-13,-3.452213771150471,18.448207767536481,-13.0041828,-0.0018182,0.0000000,0.3294467,-0.6480631,4.0000000,-0.5158563,1.0090328,7.6705575,-0.7802699,1.0521876
902,-13,-3.444757131150471,18.448207767536481,-13.0031624,-0.0027273,0.0000000,0.3081443,-0.6367012,4.0000000,-0.5000616,1.0097489,7.9678764,-0.7733407,1.0381863
903,-13,-3.437300491150471,18.448207767536481,-13.0021019,-0.0036364,0.0000000,0.2844835,-0.6241521,4.0000000,-0.4827357,1.0104942,8.2644520,-0.7655686,1.0239807
904,-13,-3.429843851150471,18.448207767536481,-13.0010004,-0.0045455,0.0000000,0.2601606,-0.6133134,4.0000000,-0.4636396,1.0112873,8.5677872,-0.7629873,1.0210731
905,-13,-3.422387211150471,18.448207767536481,-12.9998569,0.0045455,45.4545441,0.2304435,-0.5976278,4.0000000,-0.4445452,1.0121254,8.8783331,-0.7507104,1.0065267
906,-13,-3.414930571150471,18.448207767536481,-12.9986715,0.0036364,36.3636360,0.1959079,-0.5788729,5.0000000,-0.4226536,1.0129840,9.1846733,-0.7350922,0.9892266
907,-12,-3.407473931150471,18.448207767536481,-12.9974461,0.0026446,27.2727280,0.1616000,-0.5611277,5.0000000,-0.4006372,1.0138767,9.4905863,-0.7216182,0.9791001
908,-12,-3.400017291150471,18.448207767536481,-12.9961786,0.0008264,18.1818180,0.1256173,-0.5426850,4.0000000,-0.3786461,1.0148106,9.8017826,-0.7067240,0.9721291
909,-12,-3.392560651150471,18.448207767536481,-12.9948702,-0.0009917,9.0909090,0.0853333,-0.5202025,4.0000000,-0.3563075,1.0157657,10.1100702,-0.6840975,0.9596205
910,-12,-3.385104011150471,18.448207767536481,-12.9935217,-0.0028099,0.0000000,0.0420403,-0.4946614,4.0000000,-0.3332520,1.0167527,10.4174004,-0.6560707,0.9451532
911,-12,-3.377647371150471,18.448207767536481,-12.9921331,-0.0037190,0.0000000,-0.0027885,-0.4682190,4.0000000,-0.3113037,1.0177571,10.7207384,-0.6251342,0.9361094
912,-12,-3.370190731150471,18.448207767536481,-12.9907055,-0.0046281,0.0000000,-0.0486943,-0.4380277,4.0000000,-0.2887293,1.0187731,11.0189762,-0.5873261,0.9215213
913,-12,-3.362734091150471,18.448207767536481,-12.9892397,0.0043802,44.6280975,-0.0952126,-0.4048343,4.0000000,-0.2651117,1.0197961,11.3115292,-0.5445570,0.9057435
914,-12,-3.355277451150471,18.448207767536481,-12.9877377,0.0029752,35.5371895,-0.1429133,-0.3676570,4.0000000,-0.2427230,1.0208127,11.5935545,-0.4925910,0.8896003
915,-12,-3.347820811150471,18.448207767536481,-12.9862013,0.0011570,26.4462814,-0.1899665,-0.3260542,4.0000000,-0.2200398,1.0218191,11.8667917,-0.4320687,0.8715756
916,-12,-3.340364171150471,18.448207767536481,-12.9846315,-0.0006612,17.3553715,-0.2352868,-0.2824258,4.0000000,-0.1981516,1.0227935,12.1230373,-0.3667000,0.8596711
917,-12,-3.332907531150471,18.448207767536481,-12.9830322,-0.0024793,8.2644625,-0.2771613,-0.2365201,4.0000000,-0.1772523,1.0237323,12.3655109,-0.2957879,0.8519337
918,-12,-3.325450891150471,18.448207767536481,-12.9814053,-0.0042149,0.0000000,-0.3136998,-0.1871813,4.0000000,-0.1557126,1.0246233,12.5935507,-0.2186500,0.8449063
919,-12,-3.317994251150471,18.448207767536481,-12.9797544,0.0046281,48.7603302,-0.3468910,-0.1310489,4.0000000,-0.1345715,1.0254589,12.8005257,-0.1275263,0.8433809
920,-12,-3.310537611150471,18.448207767536481,-12.9780817,0.0032231,39.6694221,-0.3718357,-0.0754702,4.0000000,-0.1159816,1.0262163,12.9838963,-0.0349587,0.8508403
921,-12,-3.303080971150471,18.448207767536481,-12.9763927,0.0015702,30.5785122,-0.3887250,-0.0169074,4.0000000,-0.0974782,1.0268779,13.1454811,0.0636634,0.8661864
922,-12,-3.295624331150471,18.448207767536481,-12.9746914,-0.0002479,21.4876041,-0.3987190,0.0422873,4.0000000,-0.0798111,1.0274551,13.2822876,0.1643858,0.8955685
923,-12,-3.288167691150471,18.448207767536481,-12.9729805,-0.0020661,12.3966942,-0.3982883,0.1033165,4.0000000,-0.0625632,1.0279330,13.3939810,0.2691962,0.9330555
924,-12,-3.280711051150471,18.448207767536481,-12.9712658,-0.0038843,4.1322312,-0.3892200,0.1636123,4.0000000,-0.0468550,1.0283066,13.4822206,0.3740796,0.9818764
925,-13,-3.646086411150471,18.440751127536480,-13.0191545,0.0032231,32.2314034,-0.4007029,-0.2216290,4.0000000,0.4287601,1.0041115,5.1757832,-0.8720181,1.0095686
926,-13,-3.638629771150471,18.440751127536480,-13.0188169,0.0026446,26.4462814,-0.3416997,-0.2749889,4.0000000,0.3563951,1.0037670,4.9524927,-0.9063730,0.9954893
927,-13,-3.631173131150471,18.440751127536480,-13.0184879,0.0021488,21.4876041,-0.2779839,-0.3272041,4.0000000,0.2812911,1.0034666,4.7514677,-0.9356992,0.9923280
928,-13,-3.623716491150471,18.440751127536480,-13.0181608,0.0016529,16.5289249,-0.2128046,-0.3750954,4.0000000,0.2074222,1.0032130,4.5738764,-0.9576129,0.9954597
929,-13,-3.616259851150471,18.440751127536480,-13.0178328,0.0012397,12.3966942,-0.1451998,-0.4213241,4.0000000,0.1328347,1.0030028,4.4209471,-0.9754828,1.0068363
930,-13,-3.608803211150471,18.440751127536480,-13.0174980,0.0008264,8.2644625,-0.0790794,-0.4634372,4.0000000,0.0603727,1.0028380,4.2977848,-0.9872470,1.0232627
931,-13,-3.601346571150471,18.440751127536480,-13.0171518,0.0004959,4.9586778,-0.0135232,-0.5028763,4.0000000,-0.0123761,1.0027163,4.2055473,-0.9933766,1.0444829
932,-13,-3.593889931150471,18.440751127536480,-13.0167923,0.0002479,2.4793389,0.0490980,-0.5379206,5.0000000,-0.0842693,1.0026385,4.1430488,-0.9915718,1.0652347
933,-13,-3.586433291150471,18.440751127536480,-13.0164137,0.0000826,0.8264463,0.1100539,-0.5702558,5.0000000,-0.1567199,1.0026072,4.1194539,-0.9837916,1.0869811
934,-13,-3.578976651150471,18.440751127536480,-13.0160141,0.0000000,0.0000000,0.1621484,-0.5962183,4.0000000,-0.2241974,1.0026206,4.1316872,-0.9682392,1.1044408
935,-13,-3.571520011150471,18.440751127536480,-13.0155907,0.0000000,0.0000000,0.2110658,-0.6194567,4.0000000,-0.2897991,1.0026788,4.1766648,-0.9491144,1.1202981
936,-13,-3.564063371150471,18.440751127536480,-13.0151405,0.0000000,0.0000000,0.2534061,-0.6389860,4.0000000,-0.3506918,1.0027817,4.2572408,-0.9272802,1.1348163
937,-13,-3.556606731150471,18.440751127536480,-13.0146618,0.0000000,0.0000000,0.2944199,-0.6572455,4.0000000,-0.4071164,1.0029255,4.3674474,-0.9073746,1.1485215
938,-13,-3.549150091150471,18.440751127536480,-13.0141535,-0.0000826,0.0000000,0.3244578,-0.6691024,4.0000000,-0.4555043,1.0031190,4.5099149,-0.8827004,1.1525578
939,-13,-3.541693451150471,18.440751127536480,-13.0136118,-0.0004132,0.0000000,0.3521907,-0.6804165,4.0000000,-0.4989126,1.0033528,4.6759505,-0.8619204,1.1595743
940,-13,-3.534236811150471,18.440751127536480,-13.0130377,-0.0013223,0.0000000,0.3740680,-0.6885104,4.0000000,-0.5349706,1.0036228,4.8619561,-0.8420503,1.1616573
941,-13,-3.526780171150471,18.440751127536480,-13.0124292,-0.0022314,0.0000000,0.3941568,-0.6960661,4.0000000,-0.5615690,1.0039413,5.0731211,-0.8305631,1.1649567
942,-13,-3.519323531150471,18.440751127536480,-13.0117846,-0.0031405,0.0000000,0.4053917,-0.6986962,4.0000000,-0.5824723,1.0043038,5.2986779,-0.8149201,1.1588582
943,-13,-3.511866891150471,18.440751127536480,-13.0111027,-0.0040496,0.0000000,0.4116232,-0.6988528,4.0000000,-0.5958805,1.0046986,5.5386348,-0.8018251,1.1489913
944,-13,-3.504410251150471,18.440751127536480,-13.0103846,-0.0049587,0.0000000,0.4147009,-0.6977694,4.0000000,-0.6025631,1.0051299,5.7875862,-0.7929757,1.1384993
945,-13,-3.496953611150471,18.440751127536480,-13.0096283,0.0041322,41.3223152,0.4169518,-0.6968928,4.0000000,-0.6053241,1.0056070,6.0481548,-0.7884615,1.1309174
946,-13,-3.489496971150471,18.440751127536480,-13.0088339,0.0032231,32.2314034,0.4144291,-0.6940264,4.0000000,-0.6047994,1.0061215,6.3212004,-0.7832534,1.1219199
947,-13,-3.482040331150471,18.440751127536480,-13.0079994,0.0023140,23.1404953,0.4052646,-0.6867741,4.0000000,-0.5991512,1.0066742,6.5985990,-0.7743969,1.1018990
948,-13,-3.474583691150471,18.440751127536480,-13.0071259,0.0014050,14.0495872,0.3982761,-0.6821861,4.0000000,-0.5912648,1.0072596,6.8798962,-0.7731075,1.0926038
949,-13,-3.467127051150471,18.440751127536480,-13.0062132,0.0005785,5.7851238,0.3878803,-0.6761128,4.0000000,-0.5807073,1.0078883,7.1720295,-0.7715184,1.0822921
950,-13,-3.459670411150471,18.440751127536480,-13.0052595,-0.0009091,0.0000000,0.3752376,-0.6685784,4.0000000,-0.5676641,1.0085592,7.4682231,-0.7694928,1.0688568
951,-13,-3.452213771150471,18.440751127536480,-13.0042648,-0.0018182,0.0000000,0.3563396,-0.6576533,4.0000000,-0.5517718,1.0092647,7.7682905,-0.7635348,1.0503979
952,-13,-3.444757131150471,18.440751127536480,-13.0032291,-0.0027273,0.0000000,0.3374996,-0.6476998,4.0000000,-0.5346664,1.0100121,8.0731153,-0.7607332,1.0379362
953,-13,-3.437300491150471,18.440751127536480,-13.0021515,-0.0036364,0.0000000,0.3161072,-0.6367947,4.0000000,-0.5161734,1.0107932,8.3787451,-0.7574160,1.0265454
954,-13,-3.429843851150471,18.440751127536480,-13.0010328,-0.0045455,0.0000000,0.2939476,-0.6263838,4.0000000,-0.4959753,1.0116158,8.6914482,-0.7567925,1.0202658
955,-13,-3.422387211150471,18.440751127536480,-12.9998722,0.0045455,45.4545441,0.2655928,-0.6104228,5.0000000,-0.4746728,1.0124881,9.0085754,-0.7461729,0.9997117
956,-13,-3.414930571150471,18.440751127536480,-12.9986687,0.0036364,36.3636360,0.2352692,-0.5937833,4.0000000,-0.4528251,1.0133835,9.3226614,-0.7347414,0.9819984
957,-13,-3.407473931150471,18.440751127536480,-12.9974241,0.0025620,27.2727280,0.2025839,-0.5764749,4.0000000,-0.4292938,1.0143155,9.6381741,-0.7236559,0.9682847
958,-12,-3.400017291150471,18.440751127536480,-12.9961367,0.0007438,18.1818180,0.1662857,-0.5572983,4.0000000,-0.4038131,1.0152891,9.9576101,-0.7107835,0.9559893
959,-12,-3.392560651150471,18.440751127536480,-12.9948082,-0.0010744,9.0909090,0.1278631,-0.5355306,4.0000000,-0.3788220,1.0162865,10.2726660,-0.6922392,0.9397420
960,-12,-3.385104011150471,18.440751127536480,-12.9934378,-0.0028926,0.0000000,0.0871542,-0.5116659,4.0000000,-0.3534112,1.0173156,10.5880947,-0.6699206,0.9234129
