OID_,ClipsFinal_DEM_Large_S3_RegI,X,Y,DEM_Large_S10_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
1291,-12,-5.219437451150471,22.310747287536479,-12.8709526,-0.0046281,19.8347111,0.4439017,-1.0209423,4.0000000,-0.2779665,1.0929501,23.8106651,-1.7639180,3.9815156
1292,-12,-5.211980811150471,22.310747287536479,-12.8693609,0.0038017,46.2809906,0.2834962,-0.9836466,4.0000000,-0.1760585,1.0920824,23.7053318,-1.7912347,3.9703751
1293,-12,-5.204524171150471,22.310747287536479,-12.8677216,0.0021488,40.4958687,0.1201796,-0.9444896,4.0000000,-0.0764170,1.0909861,23.5741692,-1.8125622,3.9727325
1294,-12,-5.197067531150471,22.310747287536479,-12.8660421,0.0004959,34.7107430,-0.0524167,-0.8999226,4.0000000,0.0246805,1.0896585,23.4139500,-1.8245257,3.9749579
1295,-12,-5.189610891150471,22.310747287536479,-12.8643284,-0.0010744,28.9256191,-0.2262470,-0.8516994,4.0000000,0.1233179,1.0881118,23.2241344,-1.8267168,3.9793012
1296,-12,-5.182154251150471,22.310747287536479,-12.8625860,-0.0027273,23.9669418,-0.3998369,-0.8012490,4.0000000,0.2190958,1.0863378,23.0046539,-1.8215939,3.9973102
1297,-12,-5.174697611150471,22.310747287536479,-12.8608227,-0.0044628,19.0082645,-0.5710292,-0.7484217,4.0000000,0.3114084,1.0843477,22.7546616,-1.8082517,4.0246019
1298,-12,-5.167240971150471,22.310747287536479,-12.8590441,0.0038017,44.6280975,-0.7365469,-0.6941694,4.0000000,0.3991757,1.0821397,22.4723167,-1.7875144,4.0609765
1299,-12,-5.159784331150471,22.310747287536479,-12.8572578,0.0019835,38.0165291,-0.8917366,-0.6400671,4.0000000,0.4803651,1.0797219,22.1597977,-1.7604992,4.1043301
1300,-12,-5.152327691150471,22.310747287536479,-12.8554707,0.0002479,31.4049587,-1.0419999,-0.5832269,4.0000000,0.5589222,1.0771301,21.8196278,-1.7253759,4.1511707
1301,-12,-5.144871051150471,22.310747287536479,-12.8536882,-0.0014876,25.6198349,-1.1809266,-0.5249872,4.0000000,0.6323626,1.0743713,21.4472675,-1.6823370,4.1941266
1302,-12,-5.137414411150471,22.310747287536479,-12.8519173,-0.0032231,20.6611576,-1.3056724,-0.4675299,4.0000000,0.6995139,1.0714664,21.0458660,-1.6345736,4.2355900
1303,-12,-5.129957771150471,22.310747287536479,-12.8501644,-0.0049587,15.7024794,-1.4103217,-0.4128051,4.0000000,0.7582687,1.0684352,20.6184082,-1.5838790,4.2646804
1304,-12,-5.122501131150471,22.310747287536479,-12.8484354,0.0033884,41.3223152,-1.5030309,-0.3573007,4.0000000,0.8131266,1.0653120,20.1673889,-1.5277280,4.2870579
1305,-12,-5.115044491150471,22.310747287536479,-12.8467350,0.0018182,34.7107430,-1.5783259,-0.3039240,4.0000000,0.8623284,1.0621220,19.6929340,-1.4701762,4.2962761
1306,-12,-5.107587851150471,22.310747287536479,-12.8450699,0.0001653,28.0991745,-1.6366656,-0.2527391,4.0000000,0.9055218,1.0588999,19.1974754,-1.4110000,4.2906823
1307,-12,-5.100131211150471,22.310747287536479,-12.8434429,-0.0014876,22.3140488,-1.6725202,-0.2069611,4.0000000,0.9400910,1.0556662,18.6861305,-1.3540131,4.2586780
1308,-12,-5.092674571150472,22.310747287536479,-12.8418598,-0.0030579,17.3553715,-1.6975865,-0.1615081,4.0000000,0.9723428,1.0524468,18.1612072,-1.2953590,4.2179909
1309,-12,-5.085217931150471,22.310747287536479,-12.8403225,-0.0046281,12.3966942,-1.7013855,-0.1212695,4.0000000,0.9964771,1.0492743,17.6230793,-1.2390161,4.1463561
1310,-12,-5.733945611150471,22.303290647536478,-12.8101311,-0.0049587,20.6611576,-0.0322584,-0.1092899,4.0000000,-0.1832292,1.1137414,26.1286430,-0.0353506,0.1848912
1311,-12,-5.726488971150471,22.303290647536478,-12.8124685,-0.0026446,26.4462814,-0.0267657,-0.1417119,4.0000000,-0.2422605,1.1134099,26.0924683,-0.0411633,0.2269037
1312,-12,-5.719032331150471,22.303290647536478,-12.8148069,-0.0003306,33.0578499,-0.0215629,-0.1731523,4.0000000,-0.2961169,1.1128849,26.0376740,-0.0501877,0.2815421
1313,-12,-5.711575691150471,22.303290647536478,-12.8171434,0.0019835,40.4958687,-0.0163169,-0.2024449,4.0000000,-0.3457001,1.1121867,25.9633541,-0.0591897,0.3431793
1314,-12,-5.704119051150471,22.303290647536478,-12.8194761,0.0042975,47.9338837,-0.0100195,-0.2315752,4.0000000,-0.3910139,1.1113467,25.8740063,-0.0721366,0.4112405
1315,-12,-5.696662411150471,22.303290647536478,-12.8218021,-0.0033884,24.7933884,-0.0014668,-0.2611185,4.0000000,-0.4328165,1.1103950,25.7719536,-0.0894205,0.4832681
1316,-12,-5.689205771150471,22.303290647536478,-12.8241215,-0.0010744,31.4049587,0.0101115,-0.2913386,4.0000000,-0.4708223,1.1093431,25.6576023,-0.1118548,0.5575609
1317,-12,-5.681749131150471,22.303290647536478,-12.8264303,0.0012397,38.0165291,0.0206116,-0.3177398,4.0000000,-0.5016763,1.1081936,25.5336933,-0.1338033,0.6286016
1318,-12,-5.674292491150471,22.303290647536478,-12.8287277,0.0035537,45.4545441,0.0329962,-0.3441496,4.0000000,-0.5282255,1.1070027,25.4034443,-0.1600737,0.6998726
1319,-12,-5.666835851150471,22.303290647536478,-12.8310137,-0.0042149,22.3140488,0.0490217,-0.3717020,4.0000000,-0.5518362,1.1057813,25.2702675,-0.1915678,0.7712690
1320,-12,-5.659379211150471,22.303290647536478,-12.8332863,-0.0019835,28.0991745,0.0690989,-0.4001832,4.0000000,-0.5726986,1.1045316,25.1303730,-0.2276677,0.8413076
1321,-12,-5.651922571150471,22.303290647536478,-12.8355455,0.0002479,34.7107430,0.0906296,-0.4275570,4.0000000,-0.5885790,1.1032559,24.9892654,-0.2665350,0.9075643
1322,-12,-5.644465931150471,22.303290647536478,-12.8377886,0.0024793,42.1487617,0.1144301,-0.4551000,4.0000000,-0.5998368,1.1019738,24.8461475,-0.3103631,0.9729800
1323,-12,-5.637009291150471,22.303290647536478,-12.8400154,-0.0052066,19.0082645,0.1426190,-0.4840788,4.0000000,-0.6086625,1.1007315,24.7048397,-0.3594950,1.0392966
1324,-12,-5.629552651150471,22.303290647536478,-12.8422260,-0.0029752,24.7933884,0.1738608,-0.5132758,4.0000000,-0.6139128,1.0995047,24.5645504,-0.4126388,1.1040287
1325,-12,-5.622096011150471,22.303290647536478,-12.8444176,-0.0007438,30.5785122,0.2099604,-0.5444642,4.0000000,-0.6175527,1.0982941,24.4267120,-0.4713756,1.1735759
1326,-12,-5.614639371150471,22.303290647536478,-12.8465900,0.0013223,37.1900826,0.2501281,-0.5771705,4.0000000,-0.6200609,1.0971109,24.2890835,-0.5342800,1.2492274
1327,-12,-5.607182731150471,22.303290647536478,-12.8487406,0.0033884,44.6280975,0.2940294,-0.6109992,4.0000000,-0.6207343,1.0959401,24.1533031,-0.6012642,1.3303657
1328,-12,-5.599726091150471,22.303290647536478,-12.8508673,-0.0044628,20.6611576,0.3388068,-0.6446818,4.0000000,-0.6187764,1.0948000,24.0192890,-0.6705872,1.4170387
1329,-12,-5.592269451150471,22.303290647536478,-12.8529692,-0.0023967,26.4462814,0.3897778,-0.6812932,4.0000000,-0.6166364,1.0936952,23.8899097,-0.7459502,1.5173160
1330,-12,-5.584812811150471,22.303290647536478,-12.8550434,-0.0003306,32.2314034,0.4446951,-0.7196348,4.0000000,-0.6157526,1.0926147,23.7603035,-0.8235169,1.6325017
1331,-12,-5.577356171150471,22.303290647536478,-12.8570871,0.0016529,38.8429756,0.4990699,-0.7573107,4.0000000,-0.6128077,1.0915531,23.6329098,-0.9018137,1.7562590
1332,-12,-5.569899531150471,22.303290647536478,-12.8590965,0.0037190,46.2809906,0.5538304,-0.7948892,4.0000000,-0.6110135,1.0905141,23.5090122,-0.9787650,1.8922017
1333,-12,-5.562442891150471,22.303290647536478,-12.8610697,-0.0042975,19.8347111,0.6124105,-0.8338802,4.0000000,-0.6115506,1.0895033,23.3849697,-1.0562098,2.0441022
1334,-12,-5.554986251150471,22.303290647536478,-12.8630037,-0.0024793,24.7933884,0.6686093,-0.8713674,4.0000000,-0.6117042,1.0885044,23.2629776,-1.1310307,2.2032712
1335,-12,-5.547529611150471,22.303290647536478,-12.8648939,-0.0006612,30.5785122,0.7242828,-0.9082024,4.0000000,-0.6142808,1.0875325,23.1439362,-1.2021240,2.3730040
1336,-12,-5.540072971150471,22.303290647536478,-12.8667383,0.0011570,36.3636360,0.7782826,-0.9437492,4.0000000,-0.6188682,1.0865953,23.0279083,-1.2686303,2.5495870
1337,-12,-5.532616331150471,22.303290647536478,-12.8685322,0.0029752,42.9752083,0.8305210,-0.9777128,4.0000000,-0.6262789,1.0856874,22.9147091,-1.3291466,2.7298763
1338,-12,-5.525159691150471,22.303290647536478,-12.8702726,-0.0052893,17.3553715,0.8786024,-1.0092803,4.0000000,-0.6350763,1.0848317,22.8072338,-1.3834842,2.9098694
1339,-12,-5.517703051150471,22.303290647536478,-12.8719568,-0.0037190,21.4876041,0.9259258,-1.0395677,4.0000000,-0.6479878,1.0840267,22.7051754,-1.4311475,3.0920200
1340,-12,-5.510246411150471,22.303290647536478,-12.8735819,-0.0021488,26.4462814,0.9684442,-1.0661721,4.0000000,-0.6639019,1.0832678,22.6096134,-1.4684423,3.2602646
1341,-12,-5.502789771150471,22.303290647536478,-12.8751440,-0.0004959,31.4049587,1.0094016,-1.0908573,4.0000000,-0.6833578,1.0825621,22.5202274,-1.4983567,3.4224958
1342,-12,-5.495333131150471,22.303290647536478,-12.8766403,0.0010744,37.1900826,1.0450821,-1.1116244,4.0000000,-0.7053260,1.0819333,22.4403210,-1.5179228,3.5650277
1343,-12,-5.487876491150471,22.303290647536478,-12.8780689,0.0023967,42.1487617,1.0792257,-1.1304377,4.0000000,-0.7308968,1.0813715,22.3680553,-1.5299788,3.6981547
1344,-12,-5.480419851150471,22.303290647536478,-12.8794270,0.0036364,46.2809906,1.1095366,-1.1462343,4.0000000,-0.7588277,1.0808861,22.3055038,-1.5336409,3.8141699
1345,-12,-5.472963211150471,22.303290647536478,-12.8807135,-0.0050413,17.3553715,1.1385061,-1.1598924,4.0000000,-0.7893486,1.0804785,22.2526722,-1.5304362,3.9152365
1346,-12,-5.465506571150471,22.303290647536478,-12.8819246,-0.0038017,20.6611576,1.1663489,-1.1715846,4.0000000,-0.8229978,1.0801361,22.2096481,-1.5201714,4.0025282
1347,-12,-5.458049931150471,22.303290647536478,-12.8830605,-0.0026446,24.7933884,1.1920768,-1.1808019,4.0000000,-0.8578398,1.0798727,22.1752224,-1.5037639,4.0702109
1348,-12,-5.450593291150471,22.303290647536478,-12.8841181,-0.0015702,28.9256191,1.2210237,-1.1902547,4.0000000,-0.8962797,1.0796820,22.1512909,-1.4842296,4.1375623
1349,-12,-5.443136651150471,22.303290647536478,-12.8850965,-0.0005785,32.2314034,1.2469482,-1.1973338,4.0000000,-0.9343768,1.0795666,22.1363621,-1.4602908,4.1867614
1350,-12,-5.435680011150471,22.303290647536478,-12.8859949,0.0003306,35.5371895,1.2757589,-1.2044833,4.0000000,-0.9751607,1.0795244,22.1315022,-1.4338059,4.2335591
1351,-12,-5.428223371150471,22.303290647536478,-12.8868103,0.0011570,38.0165291,1.3014535,-1.2098500,4.0000000,-1.0136161,1.0795556,22.1359444,-1.4060839,4.2670064
1352,-12,-5.420766731150471,22.303290647536478,-12.8875437,0.0018182,39.6694221,1.3316846,-1.2162337,4.0000000,-1.0542986,1.0796593,22.1491127,-1.3781687,4.3044515
1353,-12,-5.413310091150471,22.303290647536478,-12.8881922,0.0024793,42.1487617,1.3582854,-1.2208456,4.0000000,-1.0924059,1.0798213,22.1709366,-1.3492854,4.3294988
1354,-12,-5.405853451150471,22.303290647536478,-12.8887558,0.0031405,44.6280975,1.3900304,-1.2272065,4.0000000,-1.1320388,1.0800408,22.2006874,-1.3223741,4.3653841
1355,-12,-5.398396811150471,22.303290647536478,-12.8892326,0.0037190,46.2809906,1.4213662,-1.2332791,4.0000000,-1.1678072,1.0803238,22.2373409,-1.2987510,4.3968019
1356,-12,-5.390940171150471,22.303290647536478,-12.8896227,0.0041322,47.9338837,1.4512678,-1.2388561,4.0000000,-1.2016976,1.0806675,22.2827301,-1.2760144,4.4261627
1357,-12,-5.383483531150471,22.303290647536478,-12.8899240,0.0044628,49.5867767,1.4848272,-1.2458074,4.0000000,-1.2335476,1.0810672,22.3343029,-1.2580671,4.4625459
1358,-12,-5.376026891150471,22.303290647536478,-12.8901358,-0.0053719,17.3553715,1.5188003,-1.2534803,4.0000000,-1.2628368,1.0815144,22.3925877,-1.2441239,4.5064120
1359,-12,-5.368570251150471,22.303290647536478,-12.8902578,-0.0052893,18.1818180,1.5486872,-1.2598486,4.0000000,-1.2843693,1.0820078,22.4563465,-1.2353277,4.5384116
1360,-12,-5.361113611150471,22.303290647536478,-12.8902884,-0.0052893,18.1818180,1.5777985,-1.2665588,5.0000000,-1.3026339,1.0825543,22.5262280,-1.2304837,4.5752058
1361,-12,-5.353656971150471,22.303290647536478,-12.8902273,-0.0052893,18.1818180,1.6058062,-1.2734379,4.0000000,-1.3146904,1.0831388,22.6010666,-1.2321854,4.6119709
1362,-12,-5.346200331150471,22.303290647536478,-12.8900738,-0.0054545,17.3553715,1.6320307,-1.2805666,4.0000000,-1.3225472,1.0837498,22.6798553,-1.2385859,4.6535935
1363,-12,-5.338743691150471,22.303290647536478,-12.8898277,0.0043802,49.5867767,1.6529683,-1.2867018,4.0000000,-1.3226869,1.0844011,22.7615166,-1.2507167,4.6890144
1364,-12,-5.331287051150471,22.303290647536478,-12.8894882,0.0040496,47.9338837,1.6712402,-1.2930007,4.0000000,-1.3171207,1.0850879,22.8477421,-1.2688808,4.7284465
1365,-12,-5.323830411150471,22.303290647536478,-12.8890553,0.0034711,46.2809906,1.6784320,-1.2963723,4.0000000,-1.3006369,1.0857886,22.9366512,-1.2921077,4.7473407
1366,-12,-5.316373771150471,22.303290647536478,-12.8885288,0.0028926,44.6280975,1.6782229,-1.2985846,4.0000000,-1.2769498,1.0865006,23.0263577,-1.3202194,4.7625966
1367,-12,-5.308917131150471,22.303290647536478,-12.8879099,0.0022314,42.1487617,1.6725346,-1.3005081,4.0000000,-1.2471451,1.0872227,23.1146679,-1.3538712,4.7812581
1368,-12,-5.301460491150471,22.303290647536478,-12.8871984,0.0014050,39.6694221,1.6582932,-1.3011116,4.0000000,-1.2102331,1.0879304,23.2021484,-1.3919901,4.7968884
1369,-12,-5.294003851150471,22.303290647536478,-12.8863955,0.0005785,37.1900826,1.6255529,-1.2969790,4.0000000,-1.1601827,1.0886066,23.2861061,-1.4337752,4.7840171
1370,-12,-5.286547211150471,22.303290647536478,-12.8855019,-0.0002479,34.7107430,1.5819095,-1.2907565,4.0000000,-1.1034454,1.0892366,23.3635006,-1.4780675,4.7648587
1371,-12,-5.279090571150471,22.303290647536478,-12.8845205,-0.0012397,31.4049587,1.5276564,-1.2829502,4.0000000,-1.0398459,1.0898126,23.4328041,-1.5260543,4.7456708
1372,-12,-5.271633931150471,22.303290647536478,-12.8834524,-0.0023140,28.0991745,1.4619205,-1.2732091,4.0000000,-0.9706115,1.0903198,23.4946976,-1.5758067,4.7268872
1373,-12,-5.264177291150471,22.303290647536478,-12.8823004,-0.0034711,23.9669418,1.3769003,-1.2581949,4.0000000,-0.8915490,1.0907356,23.5446339,-1.6248409,4.6834955
1374,-12,-5.256720651150471,22.303290647536478,-12.8810663,-0.0047934,19.8347111,1.2793616,-1.2410147,4.0000000,-0.8078222,1.0910425,23.5817528,-1.6742072,4.6454692
1375,-12,-5.249264011150471,22.303290647536478,-12.8797550,0.0038843,47.1074371,1.1670315,-1.2199553,4.0000000,-0.7186240,1.0912285,23.6040096,-1.7212867,4.5992508
1376,-12,-5.241807371150471,22.303290647536478,-12.8783684,0.0026446,42.9752083,1.0417694,-1.1952378,4.0000000,-0.6260649,1.0912765,23.6105480,-1.7644107,4.5486059
1377,-12,-5.234350731150471,22.303290647536478,-12.8769121,0.0012397,38.0165291,0.9010443,-1.1658494,4.0000000,-0.5291995,1.0911702,23.5963936,-1.8024994,4.4916787
1378,-12,-5.226894091150471,22.303290647536478,-12.8753901,-0.0003306,32.2314034,0.7493427,-1.1326303,4.0000000,-0.4300630,1.0908967,23.5625381,-1.8351977,4.4334021
1379,-12,-5.219437451150471,22.303290647536478,-12.8738070,-0.0018182,27.2727280,0.5845061,-1.0951314,4.0000000,-0.3282434,1.0904076,23.5054569,-1.8620195,4.3796220
1380,-12,-5.211980811150471,22.303290647536478,-12.8721695,-0.0033884,22.3140488,0.4113443,-1.0537139,4.0000000,-0.2263426,1.0897201,23.4219971,-1.8810853,4.3290234
1381,-12,-5.204524171150471,22.303290647536478,-12.8704815,-0.0050413,18.1818180,0.2339405,-1.0094362,4.0000000,-0.1263162,1.0888315,23.3118114,-1.8925563,4.2878451
1382,-12,-5.197067531150471,22.303290647536478,-12.8687506,0.0032231,43.8016510,0.0499977,-0.9605458,4.0000000,-0.0265318,1.0877064,23.1739826,-1.8945597,4.2489815
1383,-12,-5.189610891150471,22.303290647536478,-12.8669825,0.0014876,37.1900826,-0.1341859,-0.9078026,4.0000000,0.0701763,1.0863540,23.0067062,-1.8857815,4.2105846
1384,-12,-5.182154251150471,22.303290647536478,-12.8651838,-0.0002479,31.4049587,-0.3192553,-0.8525373,4.0000000,0.1646966,1.0847688,22.8078709,-1.8697711,4.1898217
1385,-12,-5.174697611150471,22.303290647536478,-12.8633623,-0.0019835,25.6198349,-0.5020534,-0.7938790,4.0000000,0.2562017,1.0829551,22.5788460,-1.8439597,4.1755548
1386,-12,-5.167240971150471,22.303290647536478,-12.8615246,-0.0037190,20.6611576,-0.6778939,-0.7343011,4.0000000,0.3429099,1.0809196,22.3165741,-1.8115122,4.1769214
1387,-12,-5.159784331150471,22.303290647536478,-12.8596773,0.0044628,47.1074371,-0.8423658,-0.6734006,4.0000000,0.4236302,1.0786711,22.0218601,-1.7704315,4.1800394
1388,-12,-5.152327691150471,22.303290647536478,-12.8578272,0.0026446,39.6694221,-0.9958377,-0.6111920,4.0000000,0.4992225,1.0762265,21.6974163,-1.7216066,4.1864529
1389,-12,-5.144871051150471,22.303290647536478,-12.8559809,0.0009091,33.0578499,-1.1398290,-0.5464057,4.0000000,0.5715234,1.0735921,21.3409386,-1.6643347,4.1942906
1390,-12,-5.137414411150471,22.303290647536478,-12.8541470,-0.0009091,27.2727280,-1.2700920,-0.4823019,4.0000000,0.6389474,1.0707960,20.9544373,-1.6035511,4.2095613
1391,-12,-5.129957771150471,22.303290647536478,-12.8523302,-0.0027273,21.4876041,-1.3797520,-0.4209857,4.0000000,0.6987965,1.0678732,20.5382996,-1.5407680,4.2195587
1392,-12,-5.122501131150471,22.303290647536478,-12.8505373,-0.0044628,16.5289249,-1.4739425,-0.3608322,4.0000000,0.7531095,1.0648450,20.0982456,-1.4747738,4.2271662
1393,-12,-5.115044491150471,22.303290647536478,-12.8487740,0.0038843,42.9752083,-1.5480249,-0.3025309,4.0000000,0.8012097,1.0617261,19.6322651,-1.4062717,4.2194428
1394,-12,-5.107587851150471,22.303290647536478,-12.8470459,0.0022314,35.5371895,-1.6059979,-0.2464895,4.0000000,0.8445439,1.0585594,19.1449738,-1.3375229,4.2043486
1395,-12,-5.100131211150471,22.303290647536478,-12.8453569,0.0005785,28.9256191,-1.6425568,-0.1954257,4.0000000,0.8804472,1.0553743,18.6389713,-1.2712986,4.1692233
1396,-12,-5.092674571150472,22.303290647536478,-12.8437128,-0.0010744,23.1404953,-1.6661057,-0.1464375,4.0000000,0.9128933,1.0521899,18.1169662,-1.2057682,4.1259532
1397,-12,-5.741402251150471,22.295834007536477,-12.8106098,-0.0044628,21.4876041,-0.0362063,-0.1177257,4.0000000,-0.1782008,1.1126643,26.0142784,-0.0572506,0.2066362
1398,-12,-5.733945611150471,22.295834007536477,-12.8129349,-0.0022314,27.2727280,-0.0312914,-0.1463110,4.0000000,-0.2386867,1.1123887,25.9853535,-0.0539353,0.2468723
1399,-12,-5.726488971150471,22.295834007536477,-12.8152618,0.0000000,33.8842964,-0.0260286,-0.1762995,4.0000000,-0.2979866,1.1119013,25.9347115,-0.0546124,0.3009199
1400,-12,-5.719032331150471,22.295834007536477,-12.8175879,0.0023140,41.3223152,-0.0211892,-0.2053328,4.0000000,-0.3522540,1.1112334,25.8629532,-0.0584115,0.3653498
1401,-12,-5.711575691150471,22.295834007536477,-12.8199100,0.0046281,49.5867767,-0.0175448,-0.2318888,4.0000000,-0.4014728,1.1104032,25.7727642,-0.0623048,0.4364449
1402,-12,-5.704119051150471,22.295834007536477,-12.8222275,-0.0030579,25.6198349,-0.0135414,-0.2575473,4.0000000,-0.4451768,1.1094403,25.6695652,-0.0699178,0.5110708
1403,-12,-5.696662411150471,22.295834007536477,-12.8245373,-0.0007438,32.2314034,-0.0069199,-0.2838516,4.0000000,-0.4854000,1.1083667,25.5527573,-0.0823031,0.5867489
1404,-12,-5.689205771150471,22.295834007536477,-12.8268385,0.0015702,39.6694221,0.0020006,-0.3102513,4.0000000,-0.5211190,1.1071836,25.4239311,-0.0993836,0.6621509
1405,-12,-5.681749131150471,22.295834007536477,-12.8291292,0.0038843,47.1074371,0.0107495,-0.3342456,4.0000000,-0.5506817,1.1059219,25.2859325,-0.1178095,0.7338799
1406,-12,-5.674292491150471,22.295834007536477,-12.8314085,-0.0038017,23.1404953,0.0209185,-0.3578423,4.0000000,-0.5754055,1.1046300,25.1430149,-0.1402791,0.8037469
1407,-12,-5.666835851150471,22.295834007536477,-12.8336754,-0.0015702,28.9256191,0.0334199,-0.3812762,4.0000000,-0.5969255,1.1033181,24.9963779,-0.1656269,0.8702284
1408,-12,-5.659379211150471,22.295834007536477,-12.8359299,0.0005785,35.5371895,0.0499007,-0.4057140,4.0000000,-0.6146331,1.1019785,24.8456268,-0.1967950,0.9331870
1409,-12,-5.651922571150471,22.295834007536477,-12.8381701,0.0028099,42.9752083,0.0701664,-0.4305158,4.0000000,-0.6278282,1.1006312,24.6940765,-0.2332034,0.9904594
1410,-12,-5.644465931150471,22.295834007536477,-12.8403959,-0.0048760,19.8347111,0.0916492,-0.4548210,4.0000000,-0.6359205,1.0993061,24.5426064,-0.2737216,1.0450400
1411,-12,-5.637009291150471,22.295834007536477,-12.8426065,-0.0025620,25.6198349,0.1174167,-0.4801402,4.0000000,-0.6410213,1.0980208,24.3941422,-0.3192591,1.0966442
1412,-12,-5.629552651150471,22.295834007536477,-12.8448019,-0.0003306,32.2314034,0.1457345,-0.5061795,4.0000000,-0.6437492,1.0967584,24.2482166,-0.3686098,1.1496834
1413,-12,-5.622096011150471,22.295834007536477,-12.8469801,0.0018182,38.8429756,0.1814090,-0.5357151,4.0000000,-0.6454079,1.0955209,24.1040058,-0.4260224,1.2074335
1414,-12,-5.614639371150471,22.295834007536477,-12.8491402,0.0038843,46.2809906,0.2200570,-0.5661961,4.0000000,-0.6443779,1.0943267,23.9642143,-0.4880143,1.2691454
1415,-12,-5.607182731150471,22.295834007536477,-12.8512812,-0.0040496,21.4876041,0.2625821,-0.5975818,4.0000000,-0.6413806,1.0931616,23.8251953,-0.5537831,1.3329327
1416,-12,-5.599726091150471,22.295834007536477,-12.8534002,-0.0019008,27.2727280,0.3065261,-0.6296461,4.0000000,-0.6358973,1.0920352,23.6910553,-0.6233947,1.4048864
1417,-12,-5.592269451150471,22.295834007536477,-12.8554964,0.0001653,33.8842964,0.3573757,-0.6653808,4.0000000,-0.6319699,1.0909481,23.5602798,-0.6987918,1.4930941
1418,-12,-5.584812811150471,22.295834007536477,-12.8575678,0.0021488,40.4958687,0.4118072,-0.7025501,4.0000000,-0.6274832,1.0898793,23.4308567,-0.7776169,1.5929564
1419,-12,-5.577356171150471,22.295834007536477,-12.8596106,0.0042149,47.9338837,0.4681596,-0.7408307,4.0000000,-0.6234246,1.0888255,23.3034153,-0.8582367,1.7088547
1420,-12,-5.569899531150471,22.295834007536477,-12.8616228,-0.0037190,20.6611576,0.5240886,-0.7789706,4.0000000,-0.6187974,1.0878079,23.1775532,-0.9391437,1.8378562
1421,-12,-5.562442891150471,22.295834007536477,-12.8636007,-0.0017355,26.4462814,0.5839070,-0.8187081,4.0000000,-0.6165795,1.0868145,23.0547466,-1.0208367,1.9843222
1422,-12,-5.554986251150471,22.295834007536477,-12.8655415,0.0000826,32.2314034,0.6421866,-0.8573377,4.0000000,-0.6145763,1.0858352,22.9332619,-1.1000991,2.1401606
1423,-12,-5.547529611150471,22.295834007536477,-12.8674412,0.0019008,38.8429756,0.7025167,-0.8965690,4.0000000,-0.6162017,1.0848861,22.8145294,-1.1769363,2.3122675
1424,-12,-5.540072971150471,22.295834007536477,-12.8692970,0.0037190,45.4545441,0.7596445,-0.9339666,4.0000000,-0.6185770,1.0839584,22.6974144,-1.2493562,2.4909651
1425,-12,-5.532616331150471,22.295834007536477,-12.8711052,-0.0044628,19.0082645,0.8153548,-0.9699951,4.0000000,-0.6239440,1.0830603,22.5832081,-1.3160462,2.6758068
1426,-12,-5.525159691150471,22.295834007536477,-12.8728628,-0.0027273,23.9669418,0.8676383,-1.0038089,4.0000000,-0.6314123,1.0822021,22.4734135,-1.3762056,2.8620186
1427,-12,-5.517703051150471,22.295834007536477,-12.8745651,-0.0011570,28.9256191,0.9214494,-1.0374012,4.0000000,-0.6440681,1.0813819,22.3686981,-1.4307344,3.0570827
1428,-12,-5.510246411150471,22.295834007536477,-12.8762102,0.0004132,34.7107430,0.9730745,-1.0686420,4.0000000,-0.6605946,1.0806016,22.2677631,-1.4766895,3.2475750
1429,-12,-5.502789771150471,22.295834007536477,-12.8777933,0.0021488,40.4958687,1.0185175,-1.0956248,4.0000000,-0.6789009,1.0798719,22.1734619,-1.5123488,3.4202821
1430,-12,-5.495333131150471,22.295834007536477,-12.8793125,0.0037190,46.2809906,1.0638061,-1.1213049,4.0000000,-0.7014457,1.0792104,22.0865650,-1.5411642,3.5903466
1431,-12,-5.487876491150471,22.295834007536477,-12.8807659,-0.0049587,16.5289249,1.1064616,-1.1441644,4.0000000,-0.7273536,1.0786035,22.0070095,-1.5609754,3.7459149
1432,-12,-5.480419851150471,22.295834007536477,-12.8821487,-0.0036364,20.6611576,1.1474016,-1.1646062,4.0000000,-0.7569333,1.0780635,21.9362755,-1.5722790,3.8877838
1433,-12,-5.472963211150471,22.295834007536477,-12.8834600,-0.0023140,24.7933884,1.1837260,-1.1816629,4.0000000,-0.7879086,1.0775952,21.8748550,-1.5754174,4.0092263
1434,-12,-5.465506571150471,22.295834007536477,-12.8846970,-0.0010744,28.9256191,1.2236706,-1.1979063,4.0000000,-0.8249998,1.0771966,21.8224602,-1.5708128,4.1209621
1435,-12,-5.458049931150471,22.295834007536477,-12.8858576,0.0001653,33.8842964,1.2578927,-1.2106627,4.0000000,-0.8617191,1.0768716,21.7792606,-1.5596064,4.2100987
1436,-12,-5.450593291150471,22.295834007536477,-12.8869410,0.0012397,38.0165291,1.2939340,-1.2225026,4.0000000,-0.9026582,1.0766196,21.7458324,-1.5423468,4.2902384
1437,-12,-5.443136651150471,22.295834007536477,-12.8879442,0.0022314,41.3223152,1.3306185,-1.2334198,4.0000000,-0.9448703,1.0764356,21.7223797,-1.5219692,4.3615155
1438,-12,-5.435680011150471,22.295834007536477,-12.8888664,0.0031405,44.6280975,1.3682106,-1.2438923,4.0000000,-0.9882079,1.0763224,21.7075577,-1.4995766,4.4285975
