OID_,ClipsFinal_DEM_Large_S3_RegE,X,Y,DEM_Large_S10_15_Band_1,DFME_Band_1,EP_Band_1,GC_Band_1,MeanCurv_Band_1,NUN_Band_1,ProfCurv_Band_1,SAR_Band_1,Slope_Band_1,TanCurv_Band_1,TotCurv_Band_1
1427,-13,-6.375216651150471,19.238611607536477,-13.1897745,0.0042975,48.7603302,0.3772729,-0.7322882,4.0000000,-0.6512919,1.0484684,17.4954948,-0.8132844,1.6591576
1428,-13,-6.367760011150471,19.238611607536477,-13.1906195,-0.0048760,9.0909090,0.4643218,-0.7873155,4.0000000,-0.6982991,1.0474766,17.3217163,-0.8763319,1.8423300
1429,-13,-6.360303371150471,19.238611607536477,-13.1914339,-0.0040496,11.5702477,0.5520556,-0.8394793,4.0000000,-0.7416120,1.0464646,17.1422424,-0.9373466,2.0278134
1430,-13,-6.352846731150471,19.238611607536477,-13.1922159,-0.0033058,14.0495872,0.6453261,-0.8912250,4.0000000,-0.7833786,1.0454382,16.9587135,-0.9990715,2.2203608
1431,-13,-6.345390091150471,19.238611607536477,-13.1929607,-0.0026446,16.5289249,0.7458553,-0.9433625,4.0000000,-0.8261532,1.0444053,16.7718735,-1.0605718,2.4230843
1432,-13,-6.337933451150471,19.238611607536477,-13.1936655,-0.0019008,19.8347111,0.8429509,-0.9914522,4.0000000,-0.8641981,1.0433816,16.5818634,-1.1187062,2.6196318
1433,-13,-6.330476811150471,19.238611607536477,-13.1943274,-0.0011570,23.1404953,0.9416775,-1.0380915,4.0000000,-0.9011666,1.0423619,16.3921795,-1.1750164,2.8185761
1434,-13,-6.323020171150471,19.238611607536477,-13.1949425,-0.0005785,25.6198349,1.0373416,-1.0817285,4.0000000,-0.9349533,1.0413475,16.2011738,-1.2285036,3.0130172
1435,-13,-6.315563531150472,19.238611607536477,-13.1955080,0.0000000,28.0991745,1.1323568,-1.1233907,4.0000000,-0.9679818,1.0403538,16.0114346,-1.2787997,3.2052162
1436,-13,-6.308106891150471,19.238611607536477,-13.1960220,0.0003306,29.7520657,1.2192796,-1.1601384,4.0000000,-0.9965732,1.0393882,15.8239212,-1.3237035,3.3783360
1437,-13,-6.300650251150472,19.238611607536477,-13.1964808,0.0006612,31.4049587,1.2982819,-1.1930428,4.0000000,-1.0218905,1.0384547,15.6413908,-1.3641949,3.5392730
1438,-13,-6.293193611150471,19.238611607536477,-13.1968822,0.0009917,33.0578499,1.3694769,-1.2220762,4.0000000,-1.0442734,1.0375603,15.4629955,-1.3998789,3.6842408
1439,-13,-6.285736971150472,19.238611607536477,-13.1972246,0.0012397,33.8842964,1.4364786,-1.2487699,4.0000000,-1.0659027,1.0367037,15.2904596,-1.4316369,3.8199675
1440,-13,-6.278280331150472,19.238611607536477,-13.1975060,0.0014050,34.7107430,1.4885155,-1.2698126,4.0000000,-1.0801537,1.0358869,15.1232891,-1.4594715,3.9296486
1441,-13,-6.270823691150472,19.238611607536477,-13.1977243,0.0015702,35.5371895,1.5206585,-1.2838328,4.0000000,-1.0835991,1.0351154,14.9648733,-1.4840666,4.0049148
1442,-13,-6.263367051150472,19.238611607536477,-13.1978779,0.0017355,36.3636360,1.5400776,-1.2932191,4.0000000,-1.0816931,1.0343913,14.8139343,-1.5047451,4.0563397
1443,-13,-6.255910411150472,19.238611607536477,-13.1979675,0.0018182,36.3636360,1.5424654,-1.2965782,4.0000000,-1.0722483,1.0337219,14.6727743,-1.5209080,4.0762210
1444,-13,-6.248453771150472,19.238611607536477,-13.1979914,0.0018182,36.3636360,1.5303130,-1.2950623,5.0000000,-1.0556086,1.0331064,14.5413294,-1.5345161,4.0718479
1445,-13,-6.240997131150472,19.238611607536477,-13.1979494,0.0018182,36.3636360,1.5013008,-1.2875158,4.0000000,-1.0303087,1.0325373,14.4197178,-1.5447228,4.0353618
1446,-13,-6.233540491150472,19.238611607536477,-13.1978436,0.0017355,35.5371895,1.4486200,-1.2719020,4.0000000,-0.9929553,1.0320182,14.3072834,-1.5508486,3.9598267
1447,-13,-6.226083851150472,19.238611607536477,-13.1976738,0.0016529,34.7107430,1.3737525,-1.2480091,4.0000000,-0.9425675,1.0315417,14.2024479,-1.5534507,3.8429811
1448,-13,-6.218627211150472,19.238611607536477,-13.1974411,0.0014876,33.8842964,1.2853333,-1.2187172,4.0000000,-0.8853367,1.0310925,14.1045265,-1.5520978,3.7036746
1449,-13,-6.211170571150472,19.238611607536477,-13.1971493,0.0012397,32.2314034,1.1799234,-1.1827230,4.0000000,-0.8179217,1.0306689,14.0107965,-1.5475245,3.5395494
1450,-13,-6.203713931150472,19.238611607536477,-13.1967993,0.0009917,30.5785122,1.0564723,-1.1386210,4.0000000,-0.7395865,1.0302581,13.9197598,-1.5376555,3.3456850
1451,-13,-6.196257291150472,19.238611607536477,-13.1963959,0.0006612,28.0991745,0.9192392,-1.0878021,4.0000000,-0.6521578,1.0298449,13.8267059,-1.5234463,3.1359696
1452,-13,-6.188800651150472,19.238611607536477,-13.1959429,0.0002479,25.6198349,0.7727611,-1.0308846,4.0000000,-0.5581040,1.0294203,13.7315445,-1.5036652,2.9159119
1453,-13,-6.181344011150472,19.238611607536477,-13.1954441,-0.0002479,22.3140488,0.6171357,-0.9674758,4.0000000,-0.4550315,1.0289701,13.6290369,-1.4799200,2.6908488
1454,-13,-6.173887371150472,19.238611607536477,-13.1949053,-0.0007438,19.0082645,0.4603959,-0.8992749,4.0000000,-0.3494194,1.0284805,13.5159178,-1.4491305,2.4686630
1455,-13,-6.166430731150472,19.238611607536477,-13.1943321,-0.0013223,15.7024794,0.3035725,-0.8265159,4.0000000,-0.2404563,1.0279421,13.3906317,-1.4125756,2.2572641
1456,-13,-6.158974091150472,19.238611607536477,-13.1937294,-0.0019008,12.3966942,0.1444543,-0.7483079,4.0000000,-0.1245919,1.0273441,13.2517538,-1.3720238,2.0641201
1457,-13,-6.151517451150472,19.238611607536477,-13.1931038,-0.0024793,9.9173555,-0.0130468,-0.6657614,4.0000000,-0.0038229,1.0266672,13.0898571,-1.3276999,1.8983809
1458,-13,-6.144060811150472,19.238611607536477,-13.1924629,-0.0030579,7.4380164,-0.1560636,-0.5823855,4.0000000,0.1128794,1.0259066,12.9054661,-1.2776502,1.7591872
1459,-13,-6.136604171150472,19.238611607536477,-13.1918125,-0.0035537,4.9586778,-0.2876245,-0.4979900,4.0000000,0.2291781,1.0250688,12.6990938,-1.2251582,1.6532860
1460,-13,-6.129147531150472,19.238611607536477,-13.1911592,-0.0040496,3.3057852,-0.4082103,-0.4125428,4.0000000,0.3457067,1.0241467,12.4684029,-1.1707923,1.5833005
1461,-13,-6.121690891150472,19.238611607536477,-13.1905117,-0.0045455,1.6528926,-0.5171170,-0.3267039,4.0000000,0.4622227,1.0231453,12.2118616,-1.1156305,1.5512011
1462,-13,-6.114234251150472,19.238611607536477,-13.1898746,0.0049587,48.7603302,-0.6084145,-0.2448389,4.0000000,0.5723462,1.0220731,11.9302387,-1.0620240,1.5529258
1463,-13,-6.837528331150471,19.231154967536479,-13.0428476,-0.0022314,36.3636360,-0.1758155,-0.0696587,4.0000000,-0.4634570,1.2461159,36.6521339,0.3241396,1.0923083
1464,-13,-6.830071691150471,19.231154967536479,-13.0483923,0.0032231,45.4545441,-0.0532299,-0.2328174,4.0000000,-0.4965440,1.2468624,36.6973877,0.0309092,1.1127179
1465,-13,-6.822615051150471,19.231154967536479,-13.0539370,-0.0012397,38.8429756,0.0854014,-0.3956784,4.0000000,-0.5305872,1.2459400,36.6411247,-0.2607696,1.4160242
1466,-13,-6.815158411150471,19.231154967536479,-13.0594606,0.0042149,47.9338837,0.2408362,-0.5584067,4.0000000,-0.5661643,1.2433840,36.4812813,-0.5506489,1.9946486
1467,-13,-6.807701771150471,19.231154967536479,-13.0649433,-0.0003306,42.1487617,0.4103462,-0.7186171,4.0000000,-0.6030125,1.2392883,36.2241364,-0.8342217,2.8264263
1468,-13,-6.800245131150471,19.231154967536479,-13.0703659,-0.0048760,34.7107430,0.5950174,-0.8767374,4.0000000,-0.6402265,1.2337011,35.8664932,-1.1132483,3.8801792
1469,-13,-6.792788491150471,19.231154967536479,-13.0757093,0.0004132,43.8016510,0.7889287,-1.0287945,4.0000000,-0.6789936,1.2267283,35.4115028,-1.3785954,5.1011782
1470,-13,-6.785331851150471,19.231154967536479,-13.0809555,-0.0041322,35.5371895,0.9884840,-1.1731515,4.0000000,-0.7180208,1.2185489,34.8648605,-1.6282823,6.4250484
1471,-13,-6.777875211150471,19.231154967536479,-13.0860891,0.0004132,44.6280975,1.1887921,-1.3088580,4.0000000,-0.7566058,1.2093196,34.2289429,-1.8611102,7.7977266
1472,-13,-6.770418571150471,19.231154967536479,-13.0910940,-0.0043802,34.7107430,1.3856096,-1.4356360,4.0000000,-0.7938518,1.1992089,33.5111122,-2.0774202,9.1743565
1473,-13,-6.762961931150471,19.231154967536479,-13.0959578,0.0001653,43.8016510,1.5724642,-1.5507150,4.0000000,-0.8292962,1.1884497,32.7159653,-2.2721338,10.4762201
1474,-13,-6.755505291150471,19.231154967536479,-13.1006699,-0.0051240,27.2727280,1.7415247,-1.6545099,5.0000000,-0.8610892,1.1772362,31.8527966,-2.4479308,11.6873636
1475,-13,-6.748048651150471,19.231154967536479,-13.1052208,-0.0005785,36.3636360,1.8844503,-1.7436398,5.0000000,-0.8879922,1.1657417,30.9285870,-2.5992875,12.7259703
1476,-13,-6.740592011150471,19.231154967536479,-13.1096029,0.0032231,45.4545441,2.0036206,-1.8214782,4.0000000,-0.9106299,1.1541730,29.9537544,-2.7323265,13.6245441
1477,-13,-6.733135371150471,19.231154967536479,-13.1138115,-0.0023967,34.7107430,2.0834856,-1.8849261,4.0000000,-0.9242707,1.1427207,28.9378700,-2.8455815,14.3379288
1478,-13,-6.725678731150471,19.231154967536479,-13.1178427,0.0013223,43.8016510,2.1266553,-1.9362578,4.0000000,-0.9285076,1.1314865,27.8890457,-2.9440081,14.8919401
1479,-13,-6.718222091150471,19.231154967536479,-13.1216927,-0.0048760,25.6198349,2.1236746,-1.9723277,4.0000000,-0.9225071,1.1206441,26.8213654,-3.0221484,15.2475634
1480,-13,-6.710765451150471,19.231154967536479,-13.1253633,-0.0014050,34.7107430,2.0742900,-1.9950072,4.0000000,-0.9028427,1.1103536,25.7460327,-3.0871716,15.4398098
1481,-13,-6.703308811150471,19.231154967536479,-13.1288548,0.0020661,43.8016510,1.9750201,-2.0034456,4.0000000,-0.8668797,1.1006420,24.6760540,-3.1400115,15.4670858
1482,-13,-6.695852171150471,19.231154967536479,-13.1321678,-0.0042975,23.9669418,1.8409669,-2.0013375,4.0000000,-0.8173365,1.0916071,23.6224194,-3.1853387,15.3808413
1483,-13,-6.688395531150471,19.231154967536479,-13.1353073,-0.0012397,33.0578499,1.6672579,-1.9859635,4.0000000,-0.7519046,1.0833418,22.5982056,-3.2200222,15.1533012
1484,-13,-6.680938891150471,19.231154967536479,-13.1382771,0.0019835,42.1487617,1.4576896,-1.9590887,4.0000000,-0.6693151,1.0758455,21.6176662,-3.2488623,14.8259010
1485,-13,-6.673482251150471,19.231154967536479,-13.1410818,-0.0053719,14.8760328,1.2263688,-1.9223474,4.0000000,-0.5739615,1.0691317,20.6918659,-3.2707334,14.4150925
1486,-13,-6.666025611150471,19.231154967536479,-13.1437263,-0.0027273,22.3140488,0.9810590,-1.8766748,4.0000000,-0.4684236,1.0632248,19.8308792,-3.2849259,13.9351082
1487,-13,-6.658568971150471,19.231154967536479,-13.1462183,0.0001653,30.5785122,0.7255138,-1.8208337,4.0000000,-0.3549794,1.0581205,19.0491238,-3.2866881,13.3722000
1488,-13,-6.651112331150471,19.231154967536479,-13.1485634,0.0024793,39.6694221,0.4782385,-1.7579085,4.0000000,-0.2414300,1.0537765,18.3545189,-3.2743869,12.7511787
1489,-13,-6.643655691150471,19.231154967536479,-13.1507683,-0.0052893,10.7438021,0.2444710,-1.6889842,4.0000000,-0.1333597,1.0501708,17.7535820,-3.2446086,12.0880852
1490,-13,-6.636199051150471,19.231154967536479,-13.1528406,-0.0031405,15.7024794,0.0302066,-1.6138098,4.0000000,-0.0364799,1.0472637,17.2514801,-3.1911397,11.3744068
1491,-13,-6.628742411150471,19.231154967536479,-13.1547880,-0.0012397,21.4876041,-0.1636164,-1.5338981,4.0000000,0.0458432,1.0450095,16.8515224,-3.1136394,10.6367264
1492,-13,-6.621285771150471,19.231154967536479,-13.1566181,0.0006612,28.0991745,-0.3201738,-1.4501175,4.0000000,0.1064730,1.0433602,16.5522861,-3.0067079,9.8535461
1493,-13,-6.613829131150471,19.231154967536479,-13.1583385,0.0024793,34.7107430,-0.4430996,-1.3643461,4.0000000,0.1462049,1.0422534,16.3488789,-2.8748970,9.0573692
1494,-13,-6.606372491150471,19.231154967536479,-13.1599569,0.0041322,42.1487617,-0.5317705,-1.2760479,5.0000000,0.1667407,1.0416257,16.2345448,-2.7188365,8.2388964
1495,-13,-6.598915851150471,19.231154967536479,-13.1614809,-0.0043802,11.5702477,-0.5897353,-1.1858959,5.0000000,0.1724827,1.0414224,16.1990318,-2.5442746,7.4124594
1496,-13,-6.591459211150471,19.231154967536479,-13.1629190,-0.0028926,15.7024794,-0.6205193,-1.0956898,4.0000000,0.1686294,1.0415838,16.2336235,-2.3600090,6.6018848
1497,-13,-6.584002571150471,19.231154967536479,-13.1642780,-0.0014876,20.6611576,-0.6178625,-1.0083824,4.0000000,0.1549460,1.0420495,16.3247719,-2.1717107,5.8150649
1498,-13,-6.576545931150472,19.231154967536479,-13.1655674,-0.0001653,25.6198349,-0.5937213,-0.9227520,4.0000000,0.1390640,1.0427567,16.4596958,-1.9845680,5.0584226
1499,-13,-6.569089291150471,19.231154967536479,-13.1667929,0.0011570,31.4049587,-0.5529049,-0.8369819,4.0000000,0.1259883,1.0436448,16.6274986,-1.7999520,4.3230696
1500,-13,-6.561632651150472,19.231154967536479,-13.1679630,0.0023967,37.1900826,-0.4949032,-0.7559917,4.0000000,0.1139071,1.0446717,16.8177605,-1.6258905,3.6396458
1501,-13,-6.554176011150472,19.231154967536479,-13.1690845,0.0036364,42.9752083,-0.4278210,-0.6807854,4.0000000,0.1033024,1.0457764,17.0198917,-1.4648732,3.0223713
1502,-13,-6.546719371150472,19.231154967536479,-13.1701651,-0.0052066,9.0909090,-0.3567669,-0.6114156,4.0000000,0.0946960,1.0469126,17.2238121,-1.3175271,2.4719884
1503,-13,-6.449783051150471,19.231154967536479,-13.1827421,-0.0025620,19.0082645,-0.0229531,-0.3331888,4.0000000,-0.1825217,1.0535811,18.3633785,-0.4838558,0.5797758
1504,-13,-6.442326411150471,19.231154967536479,-13.1836929,-0.0016529,23.1404953,-0.0198518,-0.3612996,4.0000000,-0.2338404,1.0531831,18.2974415,-0.4887588,0.6698206
1505,-13,-6.434869771150471,19.231154967536479,-13.1846428,-0.0006612,27.2727280,-0.0107984,-0.3947888,4.0000000,-0.2874179,1.0526730,18.2118301,-0.5021598,0.7729673
1506,-13,-6.427413131150471,19.231154967536479,-13.1855898,0.0003306,31.4049587,0.0057130,-0.4319344,4.0000000,-0.3411059,1.0520612,18.1098690,-0.5227630,0.8833350
1507,-13,-6.419956491150471,19.231154967536479,-13.1865320,0.0012397,35.5371895,0.0270829,-0.4712589,4.0000000,-0.3926341,1.0513572,17.9910927,-0.5498837,1.0040140
1508,-13,-6.412499851150471,19.231154967536479,-13.1874666,0.0021488,38.8429756,0.0629232,-0.5159874,4.0000000,-0.4473872,1.0505770,17.8585396,-0.5845876,1.1303800
1509,-13,-6.405043211150471,19.231154967536479,-13.1883917,0.0030579,42.9752083,0.1074114,-0.5633898,4.0000000,-0.5001136,1.0497217,17.7129745,-0.6266659,1.2678262
1510,-13,-6.397586571150471,19.231154967536479,-13.1893034,0.0038843,46.2809906,0.1643287,-0.6135666,4.0000000,-0.5537604,1.0488073,17.5550728,-0.6733728,1.4118388
1511,-13,-6.390129931150471,19.231154967536479,-13.1901999,-0.0052066,8.2644625,0.2260246,-0.6633687,4.0000000,-0.6012142,1.0478486,17.3871498,-0.7255232,1.5633628
1512,-13,-6.382673291150471,19.231154967536479,-13.1910763,-0.0042975,10.7438021,0.2985714,-0.7152700,4.0000000,-0.6492786,1.0468416,17.2090511,-0.7812614,1.7251028
1513,-13,-6.375216651150471,19.231154967536479,-13.1919298,-0.0034711,13.2231407,0.3793308,-0.7672958,4.0000000,-0.6948404,1.0458024,17.0244579,-0.8397514,1.8915099
1514,-13,-6.367760011150471,19.231154967536479,-13.1927576,-0.0026446,16.5289249,0.4687026,-0.8200670,4.0000000,-0.7400670,1.0447335,16.8310814,-0.9000671,2.0668809
1515,-13,-6.360303371150471,19.231154967536479,-13.1935558,-0.0018182,19.8347111,0.5626479,-0.8720258,4.0000000,-0.7823237,1.0436524,16.6332588,-0.9617280,2.2486541
1516,-13,-6.352846731150471,19.231154967536479,-13.1943207,-0.0010744,23.1404953,0.6583708,-0.9217700,4.0000000,-0.8210180,1.0425667,16.4315796,-1.0225220,2.4302154
1517,-13,-6.345390091150471,19.231154967536479,-13.1950493,-0.0004959,25.6198349,0.7590215,-0.9710525,4.0000000,-0.8587909,1.0414815,16.2257710,-1.0833142,2.6173096
1518,-13,-6.337933451150471,19.231154967536479,-13.1957388,0.0001653,28.9256191,0.8611745,-1.0186913,4.0000000,-0.8946283,1.0404011,16.0198956,-1.1427542,2.8062782
1519,-13,-6.330476811150471,19.231154967536479,-13.1963854,0.0008264,32.2314034,0.9654258,-1.0648440,4.0000000,-0.9303944,1.0393287,15.8127394,-1.1992937,2.9957180
1520,-13,-6.323020171150471,19.231154967536479,-13.1969852,0.0013223,34.7107430,1.0655757,-1.1077366,4.0000000,-0.9624339,1.0382797,15.6062613,-1.2530392,3.1793587
1521,-13,-6.315563531150472,19.231154967536479,-13.1975365,0.0018182,37.1900826,1.1614425,-1.1472828,4.0000000,-0.9919783,1.0372608,15.4016323,-1.3025874,3.3535404
1522,-13,-6.308106891150471,19.231154967536479,-13.1980352,0.0021488,38.8429756,1.2542320,-1.1843550,4.0000000,-1.0192615,1.0362738,15.2027416,-1.3494486,3.5214889
1523,-13,-6.300650251150472,19.231154967536479,-13.1984797,0.0024793,40.4958687,1.3399414,-1.2180136,4.0000000,-1.0438001,1.0353284,15.0087357,-1.3922271,3.6796701
1524,-13,-6.293193611150471,19.231154967536479,-13.1988668,0.0028099,42.1487617,1.4168501,-1.2477913,4.0000000,-1.0642717,1.0344305,14.8212318,-1.4313109,3.8234994
1525,-13,-6.285736971150472,19.231154967536479,-13.1991949,0.0030579,42.9752083,1.4868088,-1.2740604,4.0000000,-1.0828595,1.0335789,14.6404200,-1.4652612,3.9508274
1526,-13,-6.278280331150472,19.231154967536479,-13.1994610,0.0032231,43.8016510,1.5436472,-1.2954495,4.0000000,-1.0962101,1.0327771,14.4701185,-1.4946889,4.0567727
1527,-13,-6.270823691150472,19.231154967536479,-13.1996632,0.0033884,44.6280975,1.5804237,-1.3094660,4.0000000,-1.1002729,1.0320344,14.3091612,-1.5186590,4.1243138
1528,-13,-6.263367051150472,19.231154967536479,-13.1998014,0.0035537,45.4545441,1.6012014,-1.3178825,4.0000000,-1.0972670,1.0313538,14.1594133,-1.5384982,4.1631851
1529,-13,-6.255910411150472,19.231154967536479,-13.1998739,0.0036364,45.4545441,1.6058809,-1.3206247,4.0000000,-1.0881512,1.0307344,14.0229053,-1.5530981,4.1722226
1530,-13,-6.248453771150472,19.231154967536479,-13.1998806,0.0036364,45.4545441,1.5962417,-1.3184066,5.0000000,-1.0723174,1.0301828,13.8998327,-1.5644958,4.1552129
1531,-13,-6.240997131150472,19.231154967536479,-13.1998215,0.0036364,45.4545441,1.5679719,-1.3101395,4.0000000,-1.0469565,1.0296925,13.7875500,-1.5733227,4.1088185
1532,-13,-6.233540491150472,19.231154967536479,-13.1996965,0.0035537,44.6280975,1.5161828,-1.2934774,4.0000000,-1.0097817,1.0292507,13.6878672,-1.5771731,4.0186086
1533,-13,-6.226083851150472,19.231154967536479,-13.1995068,0.0034711,43.8016510,1.4428958,-1.2688739,4.0000000,-0.9613649,1.0288612,13.5999289,-1.5763830,3.8892610
1534,-13,-6.218627211150472,19.231154967536479,-13.1992540,0.0033058,42.9752083,1.3567597,-1.2390680,4.0000000,-0.9063855,1.0285203,13.5212660,-1.5717505,3.7375615
1535,-13,-6.211170571150472,19.231154967536479,-13.1989403,0.0030579,41.3223152,1.2499539,-1.2010854,4.0000000,-0.8405835,1.0282170,13.4517574,-1.5615873,3.5531292
1536,-13,-6.203713931150472,19.231154967536479,-13.1985683,0.0028099,39.6694221,1.1254858,-1.1551813,4.0000000,-0.7648486,1.0279363,13.3859625,-1.5455140,3.3403826
1537,-13,-6.196257291150472,19.231154967536479,-13.1981421,0.0024793,37.1900826,0.9883292,-1.1025171,4.0000000,-0.6804862,1.0276585,13.3220167,-1.5245481,3.1095102
1538,-13,-6.188800651150472,19.231154967536479,-13.1976643,0.0020661,34.7107430,0.8429286,-1.0439996,4.0000000,-0.5900626,1.0273736,13.2552366,-1.4979365,2.8689728
1539,-13,-6.181344011150472,19.231154967536479,-13.1971397,0.0015702,31.4049587,0.6842008,-0.9768968,4.0000000,-0.4887753,1.0270685,13.1832504,-1.4650182,2.6153760
1540,-13,-6.173887371150472,19.231154967536479,-13.1965742,0.0010744,28.0991745,0.5273480,-0.9071665,4.0000000,-0.3856538,1.0267193,13.1011095,-1.4286791,2.3784163
1541,-13,-6.166430731150472,19.231154967536479,-13.1959734,0.0004132,23.9669418,0.3716326,-0.8333920,4.0000000,-0.2795310,1.0263207,13.0062838,-1.3872529,2.1543045
1542,-13,-6.158974091150472,19.231154967536479,-13.1953421,-0.0002479,19.8347111,0.2146291,-0.7542009,4.0000000,-0.1671085,1.0258679,12.8957405,-1.3412933,1.9469959
1543,-13,-6.151517451150472,19.231154967536479,-13.1946869,-0.0009091,16.5289249,0.0583840,-0.6693040,4.0000000,-0.0487440,1.0253341,12.7651882,-1.2898639,1.7618295
1544,-13,-6.144060811150472,19.231154967536479,-13.1940155,-0.0015702,13.2231407,-0.0829046,-0.5853304,4.0000000,0.0658510,1.0247113,12.6117277,-1.2365117,1.6137838
1545,-13,-6.136604171150472,19.231154967536479,-13.1933336,-0.0021488,9.9173555,-0.2160757,-0.4983243,4.0000000,0.1830539,1.0240066,12.4346018,-1.1797026,1.4982774
1546,-13,-6.129147531150472,19.231154967536479,-13.1926489,-0.0027273,7.4380164,-0.3353993,-0.4107686,4.0000000,0.2991339,1.0232135,12.2301140,-1.1206712,1.4179761
1547,-13,-6.121690891150472,19.231154967536479,-13.1919680,-0.0033058,4.9586778,-0.4420584,-0.3240623,4.0000000,0.4148150,1.0223324,12.0003986,-1.0629395,1.3798360
1548,-13,-6.114234251150472,19.231154967536479,-13.1912975,-0.0038843,3.3057852,-0.5331272,-0.2393010,4.0000000,0.5274875,1.0213661,11.7427530,-1.0060896,1.3771291
1549,-13,-6.837528331150471,19.223698327536479,-13.0424776,-0.0026446,36.3636360,-0.1677325,-0.0523802,4.0000000,-0.4494930,1.2476813,36.7479286,0.3447326,1.0104971
1550,-13,-6.830071691150471,19.223698327536479,-13.0480394,0.0028099,45.4545441,-0.0487875,-0.2132475,4.0000000,-0.4816522,1.2485689,36.8025436,0.0551571,0.9931681
1551,-13,-6.822615051150471,19.223698327536479,-13.0536032,-0.0016529,38.0165291,0.0848664,-0.3735055,4.0000000,-0.5147923,1.2478008,36.7557602,-0.2322187,1.2542609
1552,-13,-6.815158411150471,19.223698327536479,-13.0591478,0.0038017,47.1074371,0.2345820,-0.5342354,4.0000000,-0.5502827,1.2454182,36.6072121,-0.5181881,1.7919110
1553,-13,-6.807701771150471,19.223698327536479,-13.0646544,-0.0007438,41.3223152,0.3972482,-0.6917322,4.0000000,-0.5870084,1.2414855,36.3623848,-0.7964560,2.5759974
1554,-13,-6.800245131150471,19.223698327536479,-13.0701027,-0.0052893,33.8842964,0.5746278,-0.8475025,4.0000000,-0.6252702,1.2360687,36.0173454,-1.0697348,3.5857992
1555,-13,-6.792788491150471,19.223698327536479,-13.0754747,0.0000826,42.9752083,0.7582344,-0.9956722,4.0000000,-0.6643991,1.2292532,35.5766716,-1.3269453,4.7505183
1556,-13,-6.785331851150471,19.223698327536479,-13.0807514,-0.0044628,34.7107430,0.9480208,-1.1375138,4.0000000,-0.7042096,1.2212330,35.0458984,-1.5708178,6.0324578
1557,-13,-6.777875211150471,19.223698327536479,-13.0859184,0.0000826,43.8016510,1.1394002,-1.2712107,4.0000000,-0.7444652,1.2121724,34.4277458,-1.7979563,7.3715167
1558,-13,-6.770418571150471,19.223698327536479,-13.0909605,-0.0046281,34.7107430,1.3260671,-1.3954037,4.0000000,-0.7833186,1.2022358,33.7276688,-2.0074890,8.7104139
1559,-13,-6.762961931150471,19.223698327536479,-13.0958652,-0.0000826,43.8016510,1.5022286,-1.5076959,4.0000000,-0.8211195,1.1916275,32.9530449,-2.1942723,9.9778652
1560,-13,-6.755505291150471,19.223698327536479,-13.1006212,-0.0052066,27.2727280,1.6642101,-1.6095444,4.0000000,-0.8567402,1.1805310,32.1103821,-2.3623486,11.1636753
1561,-13,-6.748048651150471,19.223698327536479,-13.1052198,-0.0006612,36.3636360,1.8014258,-1.6978339,4.0000000,-0.8880823,1.1691612,31.2072392,-2.5075855,12.2005253
1562,-13,-6.740592011150471,19.223698327536479,-13.1096535,0.0032231,45.4545441,1.9098008,-1.7737920,5.0000000,-0.9137589,1.1576816,30.2543163,-2.6338251,13.0921125
1563,-13,-6.733135371150471,19.223698327536479,-13.1139164,-0.0023140,35.5371895,1.9846795,-1.8376230,4.0000000,-0.9322603,1.1462890,29.2605782,-2.7429855,13.8337536
1564,-13,-6.725678731150471,19.223698327536479,-13.1180067,0.0014876,44.6280975,2.0248880,-1.8895169,4.0000000,-0.9422212,1.1351168,28.2337227,-2.8368125,14.4172144
1565,-13,-6.718222091150471,19.223698327536479,-13.1219206,-0.0046281,26.4462814,2.0182261,-1.9260015,4.0000000,-0.9410810,1.1242868,27.1857052,-2.9109223,14.8001966
1566,-13,-6.710765451150471,19.223698327536479,-13.1256571,-0.0010744,35.5371895,1.9701420,-1.9504623,4.0000000,-0.9281610,1.1139597,26.1302738,-2.9727635,15.0380259
1567,-13,-6.703308811150471,19.223698327536479,-13.1292191,0.0024793,44.6280975,1.8829135,-1.9641591,4.0000000,-0.9013273,1.1042079,25.0774040,-3.0269911,15.1529741
1568,-13,-6.695852171150471,19.223698327536479,-13.1326065,-0.0038017,26.4462814,1.7527913,-1.9660082,4.0000000,-0.8587590,1.0950989,24.0357418,-3.0732572,15.1424007
1569,-13,-6.688395531150471,19.223698327536479,-13.1358232,-0.0006612,35.5371895,1.5851282,-1.9556462,4.0000000,-0.7992884,1.0867074,23.0221119,-3.1120040,14.9994774
1570,-13,-6.680938891150471,19.223698327536479,-13.1388731,0.0026446,44.6280975,1.3912393,-1.9358126,4.0000000,-0.7240091,1.0790530,22.0461063,-3.1476161,14.7643108
1571,-13,-6.673482251150471,19.223698327536479,-13.1417599,-0.0047107,18.1818180,1.1742824,-1.9067816,4.0000000,-0.6338614,1.0721741,21.1181736,-3.1797016,14.4502897
1572,-13,-6.666025611150471,19.223698327536479,-13.1444902,-0.0019008,26.4462814,0.9400212,-1.8677356,4.0000000,-0.5307794,1.0660796,20.2522640,-3.2046919,14.0458250
1573,-13,-6.658568971150471,19.223698327536479,-13.1470690,0.0011570,35.5371895,0.7006717,-1.8214762,4.0000000,-0.4181068,1.0607567,19.4583416,-3.2248456,13.5853739
1574,-13,-6.651112331150471,19.223698327536479,-13.1495028,0.0034711,44.6280975,0.4714547,-1.7685115,4.0000000,-0.3029263,1.0561808,18.7442074,-3.2340968,13.0551195
